
[00:00:00.000 --> 00:00:03.580]  今天要講羅馬書第十七章
[00:02:55.740 --> 00:02:58.180]  是會變得越來越聖潔
[00:02:58.180 --> 00:03:00.780]  雖然我們不再在律法之下
[00:03:00.780 --> 00:03:02.460]  在恩典之下
[00:03:02.460 --> 00:03:04.580]  但一個真正相信的人
[00:03:04.580 --> 00:03:08.580]  不會繼續放屁
[00:03:08.580 --> 00:03:12.820]  而是會繼續追求神
[00:03:12.820 --> 00:03:15.340]  不是繼續犯罪
[00:03:15.340 --> 00:03:17.940]  而是繼續成為聖潔
[00:03:17.940 --> 00:03:20.500]  越來越似耶穌基督
[00:03:20.500 --> 00:03:22.180]  羅馬書的第七章
[00:03:22.180 --> 00:03:23.940]  就是我們今天要講的
[00:03:23.940 --> 00:03:27.460]  就是人和律法的關係
[00:03:27.460 --> 00:03:30.020]  一個真正接受了耶穌基督的人
[00:03:30.020 --> 00:03:31.420]  他守律法
[00:03:31.420 --> 00:03:34.820]  不是說公式化地守
[00:03:34.820 --> 00:03:37.380]  不是守律法的禮義
[00:03:37.380 --> 00:03:40.180]  而是用心來守
[00:03:40.180 --> 00:03:43.620]  一個真正接受耶穌基督的人
[00:03:43.620 --> 00:03:46.300]  不是守文字上的律法
[00:03:46.300 --> 00:03:48.780]  而是守律法的正義
[00:03:48.780 --> 00:03:51.860]  這個我上次也跟大家講過
[00:03:51.860 --> 00:03:55.580]  以致這個人會結出屬靈的果子
[00:03:55.580 --> 00:03:57.980]  來給神
[00:03:57.980 --> 00:04:01.580]  當保羅說
[00:04:01.580 --> 00:04:04.420]  律法不能夠定人的罪
[00:04:04.420 --> 00:04:07.300]  律法不能夠救贖人的時候
[00:04:07.300 --> 00:04:09.820]  相信有很多的猶太人
[00:04:09.820 --> 00:04:11.260]  就會反問
[00:04:11.260 --> 00:04:12.980]  哇 保羅
[00:04:12.980 --> 00:04:14.540]  你這樣的教導
[00:04:14.540 --> 00:04:18.180]  你不是將律法變成了罪嗎
[00:04:18.180 --> 00:04:19.700]  不能夠救贖人
[00:04:19.700 --> 00:04:21.780]  不能夠定人的罪
[00:04:21.780 --> 00:04:23.940]  那律法還有什麼用呢
[00:04:23.940 --> 00:04:27.020]  所以保羅在羅馬書的第七章
[00:04:27.020 --> 00:04:29.580]  是要回答這些問題
[00:04:29.580 --> 00:04:33.140]  他是解釋了律法的事工
[00:04:33.140 --> 00:04:37.740]  猶太人的律法大致上可以分為三個部份
[00:04:37.740 --> 00:04:39.980]  第一就是禮義的律法
[00:04:39.980 --> 00:04:42.260]  就是那些神教以色列人
[00:04:42.260 --> 00:04:44.780]  怎樣憲制 怎樣敬拜
[00:04:44.780 --> 00:04:46.780]  這些是禮義的律法
[00:04:46.780 --> 00:04:49.340]  第二是社會的律法
[00:04:49.340 --> 00:04:52.700]  是社會上的一些關係
[00:04:52.700 --> 00:04:54.140]  一些秩序
[00:04:54.140 --> 00:04:56.020]  應該要怎樣做
[00:04:56.020 --> 00:04:59.180]  第三種就是道德的律法
[00:04:59.180 --> 00:05:01.540]  例如不可殺人 不可姦淫
[00:05:01.540 --> 00:05:05.340]  不可作假 見證 不可偷竊等等
[00:05:05.340 --> 00:05:09.900]  神章律法讓以色列人很驕傲
[00:05:09.900 --> 00:05:13.020]  覺得他們自己是一個很特別的民族
[00:05:13.020 --> 00:05:14.780]  有神的律法
[00:05:14.780 --> 00:05:18.340]  所以他們認為只需要守這些律法
[00:05:18.340 --> 00:05:21.340]  他們就能夠得到聖潔 成為聖潔
[00:05:21.340 --> 00:05:23.100]  只要守這些律法
[00:05:23.100 --> 00:05:26.020]  他們就能夠得救
[00:05:26.020 --> 00:05:30.300]  其實在耶穌基督和保羅的時候
[00:05:30.300 --> 00:05:32.020]  猶太人的拉比
[00:05:32.020 --> 00:05:39.020]  已經將舊約的律法總結成為613條的誡命
[00:05:39.020 --> 00:05:43.940]  猶太人認為只需要守這613條的誡命
[00:05:43.940 --> 00:05:45.380]  就能夠得救
[00:05:45.380 --> 00:05:48.100]  就能夠成為聖潔
[00:05:48.100 --> 00:05:50.500]  但是要守這些律法
[00:05:50.500 --> 00:05:53.100]  根本是不可能的事
[00:05:53.100 --> 00:05:56.540]  因為這些律法是非常廣泛
[00:05:56.540 --> 00:05:58.900]  其實猶太人的拉比
[00:05:58.900 --> 00:06:01.900]  也已經在神的律例典章中
[00:06:01.900 --> 00:06:05.460]  加上了他們自己的條例
[00:06:05.460 --> 00:06:08.060]  所謂我所說的欄杆
[00:06:08.060 --> 00:06:09.340]  記不記得
[00:06:09.340 --> 00:06:11.260]  我上一次跟大家說過
[00:06:11.260 --> 00:06:14.140]  例如神說當守安息日
[00:06:14.140 --> 00:06:15.580]  以色列人說
[00:06:15.580 --> 00:06:18.900]  安息日不可以做事
[00:06:18.900 --> 00:06:21.140]  這條律法怎麼守呢
[00:06:21.140 --> 00:06:24.060]  所以他們加上了自己的條例
[00:06:24.060 --> 00:06:29.700]  就好像在安息日不可以走路走多幾里
[00:06:29.700 --> 00:06:32.300]  超過多少里你就犯罪了
[00:06:32.300 --> 00:06:35.820]  你吐口水也不可以吐多過多少尺
[00:06:35.820 --> 00:06:38.500]  多過多少尺你又犯罪了
[00:06:38.500 --> 00:06:40.660]  有沒有看到他們在神的律法
[00:06:40.660 --> 00:06:43.020]  四周圍加上了欄杆
[00:06:43.020 --> 00:06:47.180]  以致他們認為就不會觸犯神的律例典章
[00:06:47.180 --> 00:06:48.580]  我也說過
[00:06:48.580 --> 00:06:51.740]  夏娃就是第一個法律賽人
[00:06:51.740 --> 00:06:55.460]  神說不可以吃分別善惡樹上的果子
[00:06:55.460 --> 00:06:57.060]  他就多加一條
[00:06:57.060 --> 00:07:00.380]  神說摸都不能摸這棵樹
[00:07:00.380 --> 00:07:02.740]  為什麼他要加這條律例
[00:07:02.740 --> 00:07:04.660]  因為如果你不摸的話
[00:07:04.660 --> 00:07:07.220]  他想著那我就不會吃了
[00:07:07.220 --> 00:07:09.140]  所以就是在神的律例典章
[00:07:09.140 --> 00:07:11.540]  四周圍加上了欄杆
[00:07:11.540 --> 00:07:13.300]  但是沒用的
[00:07:13.300 --> 00:07:15.780]  他們不是有愛神的心
[00:07:15.780 --> 00:07:17.620]  來守這些律法
[00:07:17.620 --> 00:07:20.860]  只是文字上加了這些條例
[00:07:20.860 --> 00:07:22.140]  加上了欄杆
[00:07:22.140 --> 00:07:23.540]  你是守不了的
[00:07:23.540 --> 00:07:24.940]  如果你不愛神的話
[00:07:24.940 --> 00:07:28.140]  你絕對守不了神的律例典章
[00:07:28.140 --> 00:07:30.580]  這個就是他們的問題
[00:07:30.580 --> 00:07:32.300]  猶太人的拉比
[00:07:32.300 --> 00:07:35.140]  將律法分成了613
[00:07:35.140 --> 00:07:37.420]  總結了613條
[00:07:37.420 --> 00:07:39.860]  其中分為兩個部份
[00:07:39.860 --> 00:07:44.140]  248條是必須要做的事
[00:07:44.140 --> 00:07:47.900]  365條是必須不可以
[00:07:47.900 --> 00:07:50.100]  必定不可以做的事
[00:07:50.100 --> 00:07:51.900]  所以分開了有兩邊
[00:07:51.900 --> 00:07:53.380]  你一定要做的
[00:07:53.380 --> 00:07:56.860]  和你一定不可以做的律例典章
[00:07:56.860 --> 00:07:58.540]  我們先說
[00:07:58.540 --> 00:08:00.500]  一定要做的事
[00:08:00.500 --> 00:08:03.180]  就是248條
[00:08:03.180 --> 00:08:04.980]  猶太人說
[00:08:04.980 --> 00:08:08.460]  這是代表我們身體的肢體
[00:08:08.460 --> 00:08:12.660]  是保護我們身體的律例典章
[00:08:12.660 --> 00:08:14.700]  有人就會說
[00:08:14.700 --> 00:08:16.500]  代表我們的肢體
[00:08:16.500 --> 00:08:19.260]  我們只有兩隻手兩隻腳
[00:08:19.260 --> 00:08:24.260]  哪來248條律例這麼厲害
[00:08:24.260 --> 00:08:26.380]  猶太人的拉比就會說
[00:08:26.380 --> 00:08:30.580]  這是代表你們身體裡面的骨頭
[00:08:30.580 --> 00:08:33.500]  包括你手腳頭頸
[00:08:33.500 --> 00:08:38.300]  骨頭加起來就248條
[00:08:38.300 --> 00:08:41.980]  但是現在醫學已經證明了
[00:08:41.980 --> 00:08:44.500]  人的身體有多少條骨頭
[00:08:44.500 --> 00:08:47.980]  一個成人是有206條的骨頭
[00:08:47.980 --> 00:08:50.300]  剛剛出生的嬰兒
[00:08:50.300 --> 00:08:52.140]  差不多300條
[00:08:52.140 --> 00:08:53.660]  當我們長大的時候
[00:08:53.660 --> 00:08:56.220]  很多骨頭都會合在一起
[00:08:56.220 --> 00:08:59.860]  所以成人就會少了很多骨頭
[00:08:59.860 --> 00:09:02.180]  去到206條
[00:09:02.180 --> 00:09:05.620]  但你說都沒有248條
[00:09:05.620 --> 00:09:07.300]  猶太人的拉比就說
[00:09:07.300 --> 00:09:11.940]  有很多律法是保護你的心
[00:09:11.940 --> 00:09:15.740]  醫學上也有說到心臟的骨骼
[00:09:15.740 --> 00:09:19.780]  但其實基本上心是沒有骨的
[00:09:19.780 --> 00:09:22.820]  所以怎樣會有248條
[00:09:22.820 --> 00:09:24.540]  都需要有些想像力
[00:09:24.540 --> 00:09:28.300]  我們才能夠得到248條
[00:09:28.300 --> 00:09:31.580]  一定要做的事
[00:09:31.580 --> 00:09:35.940]  那還有那365條不可以做的事
[00:09:35.940 --> 00:09:39.180]  猶太人的拉比會說
[00:09:39.180 --> 00:09:42.820]  這些是代表我們的筋脈
[00:09:42.820 --> 00:09:46.020]  就好像你的筋是拉著你
[00:09:46.020 --> 00:09:48.020]  讓你不要做壞事
[00:09:48.020 --> 00:09:50.340]  這些事你不可以做的
[00:09:50.340 --> 00:09:53.500]  所以你看到筋骨
[00:09:53.500 --> 00:09:56.540]  都是出現在猶太人的律法
[00:09:56.540 --> 00:09:58.980]  骨頭就是代表你一定要做的事
[00:09:58.980 --> 00:10:01.860]  來支持你 保護你的身體
[00:10:01.860 --> 00:10:04.900]  筋是代表不可以做的事
[00:10:04.900 --> 00:10:07.140]  365條
[00:10:07.140 --> 00:10:10.100]  剛剛一年就有365天
[00:10:10.100 --> 00:10:14.420]  所以每一天你都有不可以做的事
[00:10:14.420 --> 00:10:16.700]  但是一個平常人來說
[00:10:16.700 --> 00:10:18.500]  記不記得那麼多律法
[00:10:18.500 --> 00:10:19.780]  不記得的
[00:10:19.780 --> 00:10:21.700]  所以猶太人都將律法
[00:10:21.700 --> 00:10:23.700]  很多時候戴在手上
[00:10:23.700 --> 00:10:28.020]  嘩 看看我還有什麼事不應該做
[00:10:28.020 --> 00:10:30.740]  這個正是彼得
[00:10:30.740 --> 00:10:35.260]  在《使徒行傳》的十五章第十節所說
[00:10:35.260 --> 00:10:37.820]  彼得說為什麼試探神
[00:10:37.820 --> 00:10:41.660]  要把我們祖宗和我們所不能負的厄
[00:10:41.660 --> 00:10:44.900]  放在門徒的頸上呢
[00:10:44.900 --> 00:10:47.820]  沒有人能夠做得到的這些律法
[00:10:47.820 --> 00:10:49.580]  你總是要這些門徒
[00:10:49.580 --> 00:10:52.860]  信接受神的人來做
[00:10:52.860 --> 00:10:56.620]  彼得說你為什麼要這樣做呢
[00:10:56.620 --> 00:11:00.780]  神和以色列人立約
[00:11:00.780 --> 00:11:04.540]  那個律例典章是在《利未記》的二十六章
[00:11:04.540 --> 00:11:06.900]  和《新明記》的二十八章
[00:11:06.900 --> 00:11:09.220]  我們首先看看《利未記》的二十六章
[00:11:09.220 --> 00:11:12.300]  十四節和十五節怎麼說
[00:11:12.300 --> 00:11:14.980]  神說 你們若不聽從我
[00:11:14.980 --> 00:11:16.980]  不遵行我的誡命
[00:11:16.980 --> 00:11:18.780]  厭棄我的律例
[00:11:18.780 --> 00:11:20.900]  厭惡我的典章
[00:11:20.900 --> 00:11:23.580]  不遵行我一切的誡命
[00:11:23.580 --> 00:11:25.300]  背棄我的約
[00:11:25.300 --> 00:11:28.380]  詛咒就會臨到你們的身上
[00:11:28.380 --> 00:11:32.860]  有沒有見到神說要遵守多少條的律例
[00:11:32.860 --> 00:11:34.300]  一切的律例
[00:11:34.300 --> 00:11:36.300]  這個很重要
[00:11:36.300 --> 00:11:39.420]  在《利未記》的二十六章
[00:11:39.420 --> 00:11:41.540]  十六至四十三節
[00:11:41.540 --> 00:11:45.860]  說出不遵守一切律例的後果
[00:11:45.860 --> 00:11:48.020]  就會有詛咒
[00:11:48.020 --> 00:11:49.500]  《新明記》的二十八章
[00:11:49.500 --> 00:11:51.500]  十五節也說
[00:11:51.500 --> 00:11:54.980]  你若不聽從耶和華你神的話
[00:11:54.980 --> 00:12:00.260]  不謹守遵行他的一切誡命律例
[00:12:00.260 --> 00:12:02.580]  就是我今日所吩咐你的
[00:12:02.580 --> 00:12:05.380]  這以下的詛咒必追隨你
[00:12:05.380 --> 00:12:07.300]  臨到你的身上
[00:12:07.300 --> 00:12:08.500]  我們又見到
[00:12:08.500 --> 00:12:11.500]  神說要遵守多少條的律例
[00:12:11.500 --> 00:12:13.180]  一切的律例
[00:12:13.180 --> 00:12:15.500]  一切的律例典章
[00:12:15.500 --> 00:12:16.900]  若果不是的話
[00:12:16.900 --> 00:12:18.500]  《新明記》的二十八章
[00:12:18.500 --> 00:12:21.220]  十六至六十八節就說出
[00:12:21.220 --> 00:12:23.820]  不遵守一切律例的後果
[00:12:23.820 --> 00:12:27.620]  就是詛咒臨到你的身上
[00:12:27.620 --> 00:12:29.420]  這也是原因
[00:12:29.420 --> 00:12:33.460]  為何以色列人拼命遵守這些律法
[00:12:33.460 --> 00:12:36.940]  就是他們認為這樣才能得救
[00:12:36.940 --> 00:12:39.460]  能夠是蒙神的喜悅
[00:12:39.460 --> 00:12:43.140]  保羅身為法利塞人中的法利塞人
[00:12:43.140 --> 00:12:46.700]  他是非常明白猶太人的律法
[00:12:46.700 --> 00:12:50.220]  所以他知道律法是完美的
[00:12:50.220 --> 00:12:52.540]  若果你要靠自己的行為
[00:12:52.540 --> 00:12:54.260]  來守神的律法
[00:12:54.260 --> 00:12:56.860]  你就要守一切的律法
[00:12:56.860 --> 00:13:01.900]  一條都不能跌倒
[00:13:01.900 --> 00:13:04.860]  你要守所有的律法
[00:13:04.860 --> 00:13:07.380]  但根本沒有人做得到
[00:13:07.380 --> 00:13:09.260]  這就是原因
[00:13:09.260 --> 00:13:11.500]  為何我們每一個得救的人
[00:13:11.500 --> 00:13:13.340]  是接受耶穌基督
[00:13:13.340 --> 00:13:16.500]  而不是靠我們自己的行為來得救
[00:13:16.500 --> 00:13:18.380]  沒有人能夠做得到
[00:13:18.380 --> 00:13:20.980]  只有耶穌基督是完美的
[00:13:20.980 --> 00:13:22.940]  只有接受了耶穌基督
[00:13:22.940 --> 00:13:25.300]  祂的義批在我們身上
[00:13:25.300 --> 00:13:28.860]  神望見我們就見到祂獨生子的義
[00:13:28.860 --> 00:13:32.700]  只有這樣才能夠真正與神和好
[00:13:32.700 --> 00:13:34.020]  這就是原因
[00:13:34.020 --> 00:13:37.740]  為何保羅說是因信稱義
[00:13:37.740 --> 00:13:40.940]  才能夠得救
[00:13:40.940 --> 00:13:44.580]  所以保羅在《迦拉太書》的三章十節
[00:13:44.580 --> 00:13:47.500]  說凡以行律法為本的
[00:13:47.500 --> 00:13:49.300]  都是被詛咒的
[00:13:49.300 --> 00:13:51.300]  因為經上記著說
[00:13:51.300 --> 00:13:56.460]  凡不常照律法書上所記的一切之事去行
[00:13:56.460 --> 00:13:58.540]  就被詛咒
[00:13:58.540 --> 00:14:02.740]  我們如果要靠守神的律法來得救的話
[00:14:02.740 --> 00:14:05.460]  要做多久呢
[00:14:05.460 --> 00:14:09.100]  是常常要做 永遠要做
[00:14:09.100 --> 00:14:10.820]  你要守多少條呢
[00:14:10.820 --> 00:14:14.220]  一切事上你全部都要守
[00:14:14.220 --> 00:14:15.300]  若果不是
[00:14:15.300 --> 00:14:16.820]  在《利美記》二十六章
[00:14:16.820 --> 00:14:19.180]  和《生命記》二十八章的詛咒
[00:14:19.180 --> 00:14:21.300]  就會臨到你身上
[00:14:21.300 --> 00:14:24.380]  《迦拉太書》的三章十一節保羅再說
[00:14:24.380 --> 00:14:26.740]  沒有一個人靠著律法
[00:14:26.740 --> 00:14:28.820]  在神的面前稱義
[00:14:28.820 --> 00:14:30.180]  這是明顯的
[00:14:30.180 --> 00:14:31.500]  因為經上說
[00:14:31.500 --> 00:14:34.540]  義人必因信得身
[00:14:34.540 --> 00:14:39.260]  保羅說沒有人能夠守得到律法而得救
[00:14:39.260 --> 00:14:42.180]  他引用了《舊約哈巴谷書》
[00:14:42.180 --> 00:14:44.340]  說義人因信得身
[00:14:44.340 --> 00:14:46.180]  其實聖經很清楚
[00:14:46.180 --> 00:14:48.860]  早在舊約已經告訴我們
[00:14:48.860 --> 00:14:50.780]  不是靠行為得救
[00:14:50.780 --> 00:14:52.140]  是靠信心
[00:14:52.140 --> 00:14:53.700]  接受耶穌基督
[00:14:53.700 --> 00:14:57.140]  以致能夠成為一個義人
[00:14:57.140 --> 00:15:02.140]  這也是在《牙國書》二章十節所說
[00:15:02.140 --> 00:15:04.700]  因為凡遵守全律法的
[00:15:04.700 --> 00:15:06.860]  只在一條上跌倒
[00:15:06.860 --> 00:15:10.860]  他就是犯了眾條
[00:15:10.860 --> 00:15:13.420]  你會覺得可能很奇怪
[00:15:13.420 --> 00:15:16.620]  猶太人六百一十三條的誡命
[00:15:16.620 --> 00:15:19.060]  你說我守到六百一十二條
[00:15:19.060 --> 00:15:20.980]  都很厲害了
[00:15:20.980 --> 00:15:23.300]  應該哈利路亞
[00:15:23.300 --> 00:15:25.260]  你守到六百一十二條
[00:15:25.260 --> 00:15:27.180]  但是《牙國書》怎麼說
[00:15:27.180 --> 00:15:28.620]  你一條上跌倒
[00:15:28.620 --> 00:15:30.220]  你就是犯了眾條
[00:15:30.220 --> 00:15:32.220]  根本沒用
[00:15:32.220 --> 00:15:34.940]  你說為什麼會這樣
[00:15:34.940 --> 00:15:36.620]  我跟大家說過很多次
[00:15:36.620 --> 00:15:38.900]  我很喜歡捉圍棋
[00:15:38.900 --> 00:15:43.660]  不如用一個圍棋的例子來做例子
[00:15:43.660 --> 00:15:46.580]  如果兩個高手在捉棋的時候
[00:15:46.580 --> 00:15:48.900]  在捉一盤很完美的棋
[00:15:48.900 --> 00:15:51.180]  這個結果應該打和的
[00:15:51.180 --> 00:15:53.980]  兩個人都下得完美
[00:15:53.980 --> 00:15:55.620]  應該打和
[00:15:55.620 --> 00:15:58.740]  但如果你有一方走錯一盤棋
[00:15:58.740 --> 00:15:59.660]  哈哈
[00:15:59.660 --> 00:16:02.340]  一指錯滿盤皆落索
[00:16:02.340 --> 00:16:05.220]  你有沒有聽過這句話
[00:16:05.220 --> 00:16:08.140]  兩個高手下棋
[00:16:08.140 --> 00:16:10.420]  下棋都是這樣
[00:16:10.420 --> 00:16:12.620]  何況是神的律例典章
[00:16:12.620 --> 00:16:16.060]  神比這兩個人更加完美
[00:16:16.060 --> 00:16:19.180]  如果你的對手是神
[00:16:19.180 --> 00:16:22.700]  你要遵守祂所有的律法來得救的話
[00:16:22.700 --> 00:16:26.300]  你是不是要做到完美
[00:16:26.300 --> 00:16:27.660]  你做到不完美
[00:16:27.660 --> 00:16:30.420]  你就一指錯滿盤皆落索
[00:16:30.420 --> 00:16:32.260]  這個就是原因
[00:16:32.260 --> 00:16:33.900]  所以只要你犯一條
[00:16:33.900 --> 00:16:35.940]  你就等於犯了眾條
[00:16:35.940 --> 00:16:38.980]  如果你要靠自己來做的話
[00:16:38.980 --> 00:16:40.980]  那你說
[00:16:40.980 --> 00:16:44.900]  為什麼神還要將律法給以色列人
[00:16:44.900 --> 00:16:46.500]  沒有人能夠守住
[00:16:46.500 --> 00:16:49.100]  那不就拿來搞
[00:16:49.100 --> 00:16:49.900]  為什麼
[00:16:49.900 --> 00:16:52.540]  為什麼神要將律法給以色列人
[00:16:52.540 --> 00:16:55.700]  是要讓他們看到他們做不到
[00:16:55.700 --> 00:16:59.660]  是要讓他們看到他們是真正的罪人
[00:16:59.660 --> 00:17:01.700]  反映出他們的罪
[00:17:01.700 --> 00:17:03.740]  知道做不到就會怎樣
[00:17:03.740 --> 00:17:06.540]  接受耶穌基督 接受神
[00:17:06.540 --> 00:17:09.700]  這就是唯一的原因
[00:17:09.700 --> 00:17:11.460]  要成為一個義人
[00:17:11.460 --> 00:17:12.980]  唯一的途徑
[00:17:12.980 --> 00:17:16.180]  就是憑著信心來接受神
[00:17:16.180 --> 00:17:17.660]  接受耶穌基督
[00:17:17.660 --> 00:17:20.860]  所以為什麼在哈巴谷書說
[00:17:20.860 --> 00:17:23.220]  義人因信得身
[00:17:23.220 --> 00:17:25.420]  就是靠著我們的信心
[00:17:25.420 --> 00:17:29.900]  不是靠行為來得救
[00:17:29.900 --> 00:17:34.500]  當保羅講出這些解釋的時候
[00:17:34.500 --> 00:17:37.500]  猶太人一定會抗議
[00:17:37.500 --> 00:17:39.100]  你這樣說法
[00:17:39.100 --> 00:17:40.900]  還有人守律法
[00:17:40.900 --> 00:17:43.340]  你不是將律法拋出去窗口
[00:17:43.340 --> 00:17:46.140]  將神的律法全部廢了嗎
[00:17:46.140 --> 00:17:49.580]  所以保羅為什麼要在羅馬書
[00:17:49.580 --> 00:17:52.380]  尤其是在羅馬書的第七章
[00:17:52.380 --> 00:17:55.060]  講出了律法的教導
[00:17:55.060 --> 00:17:56.700]  就是要讓人知道
[00:17:56.700 --> 00:17:59.220]  他沒有廢除律法
[00:17:59.220 --> 00:18:02.180]  他要讓人知道律法的意義
[00:18:02.180 --> 00:18:04.460]  律法的教導是什麼
[00:18:04.460 --> 00:18:07.900]  尤其是在羅馬書的第七章
[00:18:07.900 --> 00:18:12.020]  他不斷地講出了我們和律法的關係
[00:18:12.020 --> 00:18:15.540]  但我們先看看羅馬書的三章至五章怎麼說
[00:18:15.540 --> 00:18:18.580]  律法是不能夠救贖我們
[00:18:18.580 --> 00:18:20.500]  不是靠守律法
[00:18:20.500 --> 00:18:22.100]  是靠神的印典
[00:18:22.100 --> 00:18:23.540]  是靠相信
[00:18:23.540 --> 00:18:25.260]  羅馬書的第六章
[00:18:25.260 --> 00:18:28.300]  說律法不可以令我們聖潔
[00:18:28.300 --> 00:18:29.900]  我們怎麼能夠聖潔
[00:18:29.900 --> 00:18:33.060]  是接受耶穌基督的義披在我們身上
[00:18:33.060 --> 00:18:35.660]  不是我們自己來做的
[00:18:35.660 --> 00:18:37.940]  羅馬書的七章一至六節
[00:18:37.940 --> 00:18:39.740]  就是我上次跟大家說的
[00:18:39.740 --> 00:18:42.300]  律法不能夠定我們的罪
[00:18:42.300 --> 00:18:44.740]  我們不在律法之下
[00:18:44.740 --> 00:18:46.140]  羅馬書的七章
[00:18:46.140 --> 00:18:49.100]  七至十三節是我們今天要講的
[00:18:49.100 --> 00:18:51.660]  就是律法要我們知罪
[00:18:51.660 --> 00:18:55.140]  律法是不單止不能夠救贖我們
[00:18:55.140 --> 00:18:56.540]  不能夠定我們的罪
[00:18:56.540 --> 00:18:58.580]  還會引人犯罪
[00:18:58.580 --> 00:19:01.060]  還會彰顯出人的罪性
[00:19:01.060 --> 00:19:03.180]  最後是帶來死亡
[00:19:03.180 --> 00:19:06.580]  這是我今天要跟大家講的
[00:19:06.580 --> 00:19:08.260]  在羅馬書的七章
[00:19:08.260 --> 00:19:10.140]  十四至二十五節
[00:19:10.140 --> 00:19:11.860]  是我下次要講的
[00:19:11.860 --> 00:19:15.580]  律法甚至不能夠令我們脫離罪
[00:19:15.580 --> 00:19:18.140]  只要我們仍然在我們的身體當中
