
[00:00:00.000 --> 00:00:06.220]  大家早晨,又係學清崇拜同大家見面
[00:06:11.760 --> 00:06:14.360]  最後一點佢話俾我地知
[00:06:14.360 --> 00:06:17.360]  佢已經勝過世界
[00:06:17.360 --> 00:06:22.360]  頭先睇到唔同嘅人對平安有唔同嘅演繹
[00:06:22.360 --> 00:06:24.360]  但係我地又睇下
[00:06:24.360 --> 00:06:29.360]  到底平安喺希伯來裏面係啲咩意思
[00:06:29.360 --> 00:06:31.960]  希伯來文嘅平安係shalom
[00:06:31.960 --> 00:06:34.760]  可以有四個解釋
[00:06:34.760 --> 00:06:36.760]  歸納成四個解釋
[00:06:36.760 --> 00:06:40.760]  平安係生命同埋身體健全
[00:06:40.760 --> 00:06:44.960]  第二人同人之間嘅關係和諧
[00:06:44.960 --> 00:06:49.560]  第三就係平安係財富或者成就
[00:06:49.560 --> 00:06:53.560]  甚至包含咗成功嘅意思
[00:06:53.560 --> 00:06:56.960]  第四平安係勝過敵人
[00:06:56.960 --> 00:07:00.760]  或者呢個世界再冇戰爭
[00:07:00.760 --> 00:07:04.960]  但係其實呢一節嘅經文話俾我地知
[00:07:04.960 --> 00:07:08.560]  平安其實並唔係呢啲嘢
[00:07:08.560 --> 00:07:11.760]  平安到底係喺邊度嚟
[00:07:11.760 --> 00:07:14.160]  呢度好清楚話俾我地知
[00:07:14.160 --> 00:07:16.360]  平安係啲乜嘢呢
[00:07:16.360 --> 00:07:21.360]  平安就係話要我地去認識主耶穌
[00:07:21.360 --> 00:07:25.960]  平安係要去到主耶穌嘅裏面
[00:07:25.960 --> 00:07:31.760]  好多時候保羅嘅書信裏面都好鍾意
[00:07:31.760 --> 00:07:35.760]  問候人第一句就係願你平安
[00:07:35.760 --> 00:07:42.160]  甚至主耶穌喺釘完十字架復活嘅時候
[00:07:42.160 --> 00:07:46.160]  佢見到佢嘅門徒第一句嘅說話就係
[00:07:46.160 --> 00:07:48.160]  願你們平安
[00:07:48.160 --> 00:07:50.160]  佢唔係問佢地
[00:07:50.160 --> 00:07:55.360]  你有冇做我吩咐你地要做嘅嘢
[00:07:55.360 --> 00:07:57.560]  或者你做咗啲乜嘢
[00:07:57.560 --> 00:08:00.960]  而係第一句就係同我啲門徒講
[00:08:00.960 --> 00:08:03.760]  願你們平安
[00:08:03.760 --> 00:08:07.960]  我唔知道當你好耐冇見嘅朋友嘅時候
[00:08:07.960 --> 00:08:10.360]  你第一句會唔會問候佢
[00:08:10.360 --> 00:08:13.360]  就係願佢平安呢
[00:08:13.360 --> 00:08:18.560]  到底乜嘢係喺主裏面有平安呢
[00:08:18.560 --> 00:08:22.160]  我相信首先要認識佢
[00:08:22.160 --> 00:08:25.960]  認識佢喺聖經裏面話俾我地知
[00:08:25.960 --> 00:08:28.960]  每一個人對我地每一個人嘅應許
[00:08:28.960 --> 00:08:30.960]  對我地每一個人嘅承諾
[00:08:30.960 --> 00:08:33.560]  所以讓我地更認識佢
[00:08:33.560 --> 00:08:37.360]  我地自然就會有嗰份平安
[00:08:37.360 --> 00:08:39.360]  甚至可能你會覺得
[00:08:39.360 --> 00:08:42.160]  我今年考DSE
[00:08:42.160 --> 00:08:46.760]  或者我好似好耐冇上堂
[00:08:46.760 --> 00:08:50.360]  我跟住落嚟會點樣嘅時候
[00:08:50.360 --> 00:08:53.160]  心裏面有好多嘅唔知道
[00:08:53.160 --> 00:08:55.760]  或者心裏面有好多嘅唔明白
[00:08:55.760 --> 00:08:59.160]  但係如果你認識主嘅時候
[00:08:59.160 --> 00:09:00.960]  佢話俾我地知
[00:09:00.960 --> 00:09:04.160]  呢一啲重擔你都唔使憂慮
[00:09:04.160 --> 00:09:06.760]  因為我此下嘅
[00:09:06.760 --> 00:09:09.160]  就係一份屬天嘅平安
[00:09:09.160 --> 00:09:13.160]  我俾你嘅就係最好嘅
[00:09:13.160 --> 00:09:15.760]  接住落嚟佢都好重要
[00:09:15.760 --> 00:09:19.760]  話俾我地知平安嘅重要係啲乜嘢
[00:09:19.760 --> 00:09:22.360]  經文裏面有話俾我地知
[00:09:22.360 --> 00:09:25.960]  喺世上面我地係有苦難
[00:09:25.960 --> 00:09:27.360]  作為一個基督徒
[00:09:27.360 --> 00:09:29.760]  我地相信主耶穌嘅時候
[00:09:29.760 --> 00:09:32.360]  我地唔係一帆風順
[00:09:32.360 --> 00:09:34.160]  甚至我地唔係
[00:09:34.160 --> 00:09:38.360]  樣樣嘢都係會得到最好
[00:09:38.360 --> 00:09:40.360]  甚至可能話
[00:09:40.360 --> 00:09:42.760]  我上次買唔到口罩
[00:09:42.760 --> 00:09:44.360]  我明明係基督徒
[00:09:44.360 --> 00:09:47.160]  點解上帝唔眷顧我
[00:09:47.160 --> 00:09:49.760]  點解我又買唔到廁紙
[00:09:49.760 --> 00:09:51.360]  呢啲係唔係
[00:09:51.360 --> 00:09:53.960]  就係你要嘅平安
[00:09:53.960 --> 00:09:56.360]  上帝話俾我地知道
[00:09:56.360 --> 00:09:58.960]  我地真係有苦難
[00:09:58.960 --> 00:10:02.960]  呢啲苦難可能係嚟自生老病死
[00:10:02.960 --> 00:10:05.960]  或者我地同親人嘅關係
[00:10:05.960 --> 00:10:08.160]  甚至係我地自己嘅學業
[00:10:08.160 --> 00:10:09.360]  工作
[00:10:09.360 --> 00:10:11.360]  往後嘅人生
[00:10:11.360 --> 00:10:15.760]  都有好多種種唔同嘅艱難
[00:10:15.760 --> 00:10:18.360]  我地可能每一個艱難
[00:10:18.360 --> 00:10:21.160]  我地好似爬一座山咁樣
[00:10:21.160 --> 00:10:23.160]  每一次去到頂點
[00:10:23.160 --> 00:10:26.560]  我地能夠解決呢個困難嘅時候
[00:10:26.560 --> 00:10:31.760]  望到後面原來仲有好多座好多座山
[00:10:31.760 --> 00:10:33.760]  等緊我地去爬
[00:10:33.760 --> 00:10:35.760]  呢一座一座嘅山
[00:10:35.760 --> 00:10:38.560]  就係我地嘅困難所在
[00:10:38.560 --> 00:10:41.160]  求神真係幫助我地
[00:10:41.160 --> 00:10:43.360]  因為你話俾我地知
[00:10:43.360 --> 00:10:47.160]  呢啲困難我地喺你裏面嘅平安
[00:10:47.160 --> 00:10:49.960]  係一定可以渡過
[00:10:49.960 --> 00:10:52.360]  所以呢我地一定要知道
[00:10:52.360 --> 00:10:55.760]  喺神嘅裏面嗰一份平安
[00:10:55.760 --> 00:10:57.760]  就係要去認識佢
[00:10:57.760 --> 00:11:00.760]  我地亦都要知道我地自己
[00:11:00.760 --> 00:11:04.160]  根本係會有唔同嘅艱難
[00:11:04.160 --> 00:11:06.960]  唔好當我地有困難嘅時候
[00:11:06.960 --> 00:11:09.160]  我地就輕易放棄
[00:11:09.160 --> 00:11:10.560]  記住
[00:11:10.560 --> 00:11:14.360]  神話過我地一定會能夠跨勝
[00:11:14.360 --> 00:11:16.360]  就好似昔日
[00:11:16.360 --> 00:11:20.760]  當我決定要從教學嘅工作
[00:11:20.760 --> 00:11:24.360]  跳出嚟去做一個傳道人嘅時候
[00:11:24.360 --> 00:11:26.160]  嗰一個都係一個
[00:11:26.160 --> 00:11:27.760]  唔係一個苦難
[00:11:27.760 --> 00:11:33.160]  但係係一個要俾自己好多嘅諗法
[00:11:33.160 --> 00:11:35.360]  可能呢個唔係叫苦難
[00:11:35.360 --> 00:11:36.760]  係叫困難
[00:11:36.760 --> 00:11:38.360]  喺個困難當中
[00:11:38.360 --> 00:11:41.760]  我好相信神會帶我
[00:11:41.760 --> 00:11:44.560]  去走出佢要我行嘅路
[00:11:44.560 --> 00:11:47.560]  呢個亦都係一個信心嘅表現
[00:11:47.560 --> 00:11:49.960]  可能今日你地會發現
[00:11:49.960 --> 00:11:53.160]  我面前有好多嘅艱難
[00:11:53.160 --> 00:11:54.760]  但係呢啲艱難
[00:11:54.760 --> 00:11:56.160]  我再講一次
[00:11:56.160 --> 00:11:59.760]  係神一定會幫我地跨過
[00:11:59.760 --> 00:12:02.960]  當我地有嗰份平安之後
[00:12:02.960 --> 00:12:06.960]  呢份平安係無人能奪嘅平安
[00:12:06.960 --> 00:12:09.160]  點解係無人能奪
[00:12:09.160 --> 00:12:10.960]  只要我地認識咗神
[00:12:10.960 --> 00:12:14.160]  我地知道對佢有信心嘅時候
[00:12:14.160 --> 00:12:17.360]  呢一個平安係來自主耶穌
[00:12:17.360 --> 00:12:19.160]  主耶穌話俾我地知
[00:12:19.160 --> 00:12:21.760]  平安唔係嚟自於世界
[00:12:21.760 --> 00:12:24.760]  呢個世界上面有好多人
[00:12:24.760 --> 00:12:30.560]  係唔識得點樣去面對困難
[00:12:30.560 --> 00:12:33.560]  甚至唔知道困難
[00:12:33.560 --> 00:12:36.160]  係點樣先至可以克服
[00:12:36.160 --> 00:12:38.360]  但係主耶穌話俾我地知道
[00:12:38.360 --> 00:12:40.760]  佢由釘十字架嘅嗰一刻
[00:12:40.760 --> 00:12:43.760]  佢已經係勝過呢一個世界
[00:12:43.760 --> 00:12:47.560]  我地唔再係靠住世間上面
[00:12:47.560 --> 00:12:49.960]  所講嗰種嘅平安
[00:12:49.960 --> 00:12:52.560]  而係要喺耶穌裏面
[00:12:52.560 --> 00:12:55.560]  得到嗰個真正嘅平安
[00:12:55.560 --> 00:13:00.560]  嗰個平安可能係
[00:13:00.560 --> 00:13:02.960]  喺家庭嘅關係上面
[00:13:02.960 --> 00:13:08.160]  我地點樣去克服同人同人嘅關係
[00:13:08.160 --> 00:13:11.160]  可能你話家人唔明白我
[00:13:11.160 --> 00:13:13.960]  甚至係唔了解我
[00:13:13.960 --> 00:13:16.760]  但係呢個家人明唔明白我地
[00:13:16.760 --> 00:13:18.160]  我地有冇諗過
[00:13:18.160 --> 00:13:20.360]  我地有冇開放我地自己嘅心
[00:13:20.360 --> 00:13:23.560]  或者我地會唔會真係坦誠咁樣
[00:13:23.560 --> 00:13:27.160]  同屋企人去講自己想點呢
[00:13:27.160 --> 00:13:30.960]  讓佢地去多啲了解呢
[00:13:30.960 --> 00:13:34.360]  其實呢一個不能奪去嘅平安
[00:13:34.360 --> 00:13:39.560]  係要經歷過我地所謂嘅困難 苦難
[00:13:39.560 --> 00:13:44.360]  你就會真正嘅去體現到呢一種嘅
[00:13:44.360 --> 00:13:46.760]  無人能奪嘅平安
[00:13:46.760 --> 00:13:48.960]  可能今日你會發現
[00:13:48.960 --> 00:13:51.360]  講到呢一度
[00:13:51.360 --> 00:13:54.560]  其實平安係啲乜嘢呢
[00:13:54.560 --> 00:13:59.160]  真實嘅平安又係點樣嘅呢
[00:13:59.160 --> 00:14:01.960]  跟住落嚟會有一個見證
[00:14:01.960 --> 00:14:05.760]  呢個見證相信大家都好熟識佢
[00:14:05.760 --> 00:14:08.960]  佢就係何惠芬牧師
[00:14:08.960 --> 00:14:11.760]  等佢同你講下
[00:14:11.760 --> 00:14:13.560]  喺佢生命裏面
[00:14:13.560 --> 00:14:15.760]  嗰一份無人能奪嘅平安
[00:14:15.760 --> 00:14:18.160]  到底係啲乜嘢呢
[00:14:18.160 --> 00:14:20.760]  Hi 頂姐妹你地好
[00:14:20.760 --> 00:14:24.560]  我好多謝你地曾經有為我祈個禱
[00:14:24.560 --> 00:14:28.560]  我係啱啱舊年12月24號
[00:14:28.560 --> 00:14:30.160]  做咗個小手術
[00:14:30.160 --> 00:14:32.160]  點知25號假期
[00:14:32.160 --> 00:14:35.560]  晨咁早就收到醫生嘅電話
[00:14:35.560 --> 00:14:36.960]  話俾我聽
[00:14:36.960 --> 00:14:40.160]  佢問到我嗰個切片嘅report
[00:14:40.160 --> 00:14:43.760]  話我已經係確診cancer
[00:14:43.760 --> 00:14:46.760]  叫我即刻要停曬12月嘅工作
[00:14:46.760 --> 00:14:49.760]  然後即刻要接受切除手術
[00:14:49.760 --> 00:14:52.360]  其實都好突然嘅
[00:14:52.360 --> 00:14:57.360]  不過又知道呢個醫生弟兄好可靠
[00:14:57.360 --> 00:14:59.960]  而且上帝喺成件事
[00:14:59.960 --> 00:15:01.560]  唔係得佢允準
[00:15:01.560 --> 00:15:03.960]  亦都唔會發生喺我身上
[00:15:03.960 --> 00:15:10.960]  我於是就好自然就接納咗成個事件
[00:15:10.960 --> 00:15:14.960]  然後就去安排各樣嘅事情
[00:15:14.960 --> 00:15:16.960]  做咗十年嘅癌症關懷
[00:15:16.960 --> 00:15:19.160]  其實連問一個咩嘅問題
[00:15:19.160 --> 00:15:20.560]  都唔係好知道
[00:15:20.560 --> 00:15:22.960]  但係上帝嘅平安
[00:15:22.960 --> 00:15:26.560]  同埋佢畀嘅恩典真係夠用
[00:15:26.560 --> 00:15:32.360]  一個朝早就可以逐步安排晒各樣嘅事情
[00:15:32.360 --> 00:15:35.160]  而且到26號到30號
[00:15:35.160 --> 00:15:38.560]  我都仲同兒童區嘅弟兄姊妹
[00:15:38.560 --> 00:15:41.760]  會有一個台中嘅親子訪孫
[00:15:41.760 --> 00:15:43.760]  喺過程當中
[00:15:43.760 --> 00:15:45.760]  神嘅平安好足夠
[00:15:45.760 --> 00:15:48.160]  我冇乜嘢擔掛
[00:15:48.160 --> 00:15:51.760]  好能夠同弟兄姊妹
[00:15:51.760 --> 00:15:53.960]  享受嗰幾日嘅行程
[00:15:53.960 --> 00:15:56.960]  返到嚟亦都見到神有好多恩典
[00:15:56.960 --> 00:15:59.760]  為我預備咗最好嘅醫生
[00:15:59.760 --> 00:16:06.760]  同埋接受咗一個超大型嘅手術
[00:16:06.760 --> 00:16:10.360]  但係感恩冇驚過
[00:16:10.360 --> 00:16:15.360]  亦都睇到神自己嘅恩典好夠用
[00:16:15.360 --> 00:16:18.560]  因為聖經裏面有好多嘅英許
[00:16:18.560 --> 00:16:21.560]  俾我知道我呢個天父爸爸
[00:16:21.560 --> 00:16:23.560]  佢會看顧住我
[00:16:23.560 --> 00:16:25.160]  亦都恭迎我
[00:16:25.160 --> 00:16:28.760]  雖然手術癌病最大嘅問題
[00:16:28.760 --> 00:16:31.160]  可能會收命終結
[00:16:31.160 --> 00:16:33.160]  但係嗰個其實就係
[00:16:33.160 --> 00:16:36.160]  完成所有工作返去見天父
[00:16:36.160 --> 00:16:41.160]  雖然會唔捨得地上嘅親人弟兄姊妹
[00:16:41.160 --> 00:16:44.560]  但係嗰個亦都係人生最好嘅安排
[00:16:44.560 --> 00:16:48.160]  所以喺過程裏面
[00:16:48.160 --> 00:16:52.360]  唔算好多驚濤駭浪
[00:16:52.360 --> 00:16:55.360]  卻係睇到神自己嘅恩典好夠
[00:16:55.360 --> 00:16:57.360]  你哋嘅禱告亦都帶嚟
[00:16:57.360 --> 00:17:01.360]  俾我好多嘅承托同埋恩典
[00:17:01.360 --> 00:17:05.960]  我係好深切體會主恩救若
[00:17:05.960 --> 00:17:09.360]  而且上帝嘅平安無人能奪
[00:17:09.360 --> 00:17:12.960]  我都好希望年輕嘅弟兄姊妹
[00:17:12.960 --> 00:17:16.360]  你哋都深切體會耶穌愛你
[00:17:16.360 --> 00:17:21.360]  並且可以掌握呢一份主持嘅平安
[00:17:21.360 --> 00:17:26.360]  呢份平安你啱啱講係無人能奪
[00:17:26.360 --> 00:17:30.360]  喺我哋學清呢班年青人裏面
[00:17:30.360 --> 00:17:32.360]  我深信佢哋有好多時候
[00:17:32.360 --> 00:17:34.360]  心裏面都有好多嘅忐忑
[00:17:34.360 --> 00:17:36.360]  同埋好多嘅唔平安
[00:17:36.360 --> 00:17:41.360]  可能佢哋嘅唔平安係嚟自家人俾佢嘅壓力
[00:17:41.360 --> 00:17:43.360]  喺學業上面
[00:17:43.360 --> 00:17:46.360]  或者喺人際關係上面
[00:17:46.360 --> 00:17:50.360]  牧師你覺得點樣可以教導佢哋
[00:17:50.360 --> 00:17:53.360]  能夠學到你呢一份
[00:17:53.360 --> 00:17:57.360]  喺神裏面無人能奪嘅平安呢
[00:17:57.360 --> 00:18:00.360]  其實信耶穌好特別嘅
[00:18:00.360 --> 00:18:04.360]  耶穌係可以同我哋建立一個好personal嘅關係
[00:18:04.360 --> 00:18:06.360]  我哋個個人性格都唔同
[00:18:06.360 --> 00:18:09.360]  但我哋都可以親身去經歷
[00:18:09.360 --> 00:18:12.360]  上帝同埋主耶穌嘅真實
[00:18:12.360 --> 00:18:15.360]  只要我哋肯讀聖經
[00:18:15.360 --> 00:18:19.360]  肯花時間祈禱親近上帝
[00:18:19.360 --> 00:18:23.360]  並且將我哋嘅需要向主尋明
[00:18:23.360 --> 00:18:25.360]  然後睜大隻眼睇下
[00:18:25.360 --> 00:18:29.360]  究竟耶穌點樣喺過程裏面帶領住我哋
[00:18:29.360 --> 00:18:35.360]  我哋將呢啲自己嘅經歷好好嚟到記低
[00:18:35.360 --> 00:18:40.360]  並且要記住神俾我哋喺聖經裏面各樣嘅應許
[00:18:40.360 --> 00:18:45.360]  我哋原來係天賦體位極之寶貴
[00:18:45.360 --> 00:18:47.360]  好似眼中同人咁樣
[00:18:47.360 --> 00:18:53.360]  所以當你知道原來我喺父神手中係如珠如寶嘅時候
[00:18:53.360 --> 00:18:57.360]  就唔需要搵其他嘢嚇自己
[00:18:57.360 --> 00:19:03.360]  反而係坦然話俾上帝聽你有啲咩需要
[00:19:03.360 --> 00:19:06.360]  然後仰望依靠佢
[00:19:06.360 --> 00:19:10.360]  並且喺嗰啲經歷裏面記得上帝係幾咁信實
[00:19:10.360 --> 00:19:15.360]  每一次嘅經歷你都可以更加盡心去經歷
[00:19:15.360 --> 00:19:21.360]  多謝牧師接受我哋呢個小小嘅訪問
[00:19:21.360 --> 00:19:28.360]  希望神繼續保守你餘下落嚟嘅一啲資料
[00:19:28.360 --> 00:19:31.360]  我哋都會同學清一齊紀念你
[00:19:31.360 --> 00:19:33.360]  繼續為你禱告
[00:19:33.360 --> 00:19:35.360]  多謝你
[00:19:35.360 --> 00:19:37.360]  有時間我其實好想同你哋傾下計
[00:19:37.360 --> 00:19:39.360]  分享下神嘅真實
[00:19:39.360 --> 00:19:41.360]  拜拜
[00:19:41.360 --> 00:19:45.360]  我哋聽完何牧師同我哋嘅分享之後
[00:19:45.360 --> 00:19:47.360]  我哋都為到佢感恩
[00:19:47.360 --> 00:19:51.360]  呢一份喺佢生命裏面無人能奪嘅平安
[00:19:51.360 --> 00:19:54.360]  正正就係我哋頭先講嗰個
[00:19:54.360 --> 00:19:56.360]  勝過世界
[00:19:56.360 --> 00:19:59.360]  喺經文嗰度話畀我哋知道
[00:19:59.360 --> 00:20:01.360]  叫我哋放心
[00:20:01.360 --> 00:20:05.360]  因為主耶穌已經勝過世界
[00:20:05.360 --> 00:20:09.360]  事實上喺聖經裏面都有話到
[00:20:09.360 --> 00:20:13.360]  呢一份從神而來無人能奪嘅平安
[00:20:13.360 --> 00:20:16.360]  喺羅馬書五章一節嗰度都係咁講
[00:20:16.360 --> 00:20:20.360]  佢話只要喺神裏面有平安
[00:20:20.360 --> 00:20:24.360]  我哋就唔會怕任何嘅艱難
[00:20:24.360 --> 00:20:27.360]  事實上我哋所謂嘅困難
[00:20:27.360 --> 00:20:32.360]  好多時候都唔係嚟自任何嘅嘢
[00:20:32.360 --> 00:20:35.360]  係嚟自我哋自己
[00:20:35.360 --> 00:20:40.360]  我哋自己有冇把握去跨勝呢
[00:20:40.360 --> 00:20:44.360]  答案係話畀你知無㗎
[00:20:44.360 --> 00:20:47.360]  因為有好多時候我哋靠自己嘅能力
[00:20:47.360 --> 00:20:51.360]  好多嘢都唔能夠去跨勝
[00:20:51.360 --> 00:20:55.360]  只有喺神裏面我哋先至會可以
[00:20:55.360 --> 00:21:00.360]  將呢啲困難呢啲苦難一一咁樣去經過
[00:21:00.360 --> 00:21:03.360]  縱使可能好似頭先牧師所講
[00:21:03.360 --> 00:21:07.360]  佢有一個咁嚴重嘅病嘅時候
[00:21:07.360 --> 00:21:10.360]  佢都冇去怨天尤人
[00:21:10.360 --> 00:21:15.360]  佢只會覺得佢做咗咁耐嘅癌關工作
[00:21:15.360 --> 00:21:20.360]  佢終於自己要親上呢一個病患
[00:21:20.360 --> 00:21:23.360]  佢仲同我分享嘅時候
