
[00:00:00.000 --> 00:00:04.480]  各位早晨 大家好
[00:06:30.660 --> 00:06:34.100]  這個策略是很重要的事情
[00:06:34.100 --> 00:06:37.660]  讓顧客先去品嘗到那件事是什麼
[00:06:37.660 --> 00:06:41.500]  然後才去買那件事回來
[00:06:41.500 --> 00:06:45.780]  生活上面我們有試吃有試味
[00:06:45.780 --> 00:06:51.140]  那在淑齡上面有沒有得試的呢
[00:06:51.140 --> 00:06:52.500]  有沒有的
[00:06:52.500 --> 00:06:58.900]  有沒有 試一下吧 無懷有沒有得試的呢
[00:06:58.900 --> 00:07:00.740]  有句經文大家很熟悉的
[00:07:00.740 --> 00:07:04.420]  你們要嘗嘗主因的滋味
[00:07:04.420 --> 00:07:06.940]  便知道他是美善
[00:07:06.940 --> 00:07:11.260]  投靠他的人有福了
[00:07:11.260 --> 00:07:14.140]  就是說 你試一下吧
[00:07:14.140 --> 00:07:20.580]  你不試又怎知道神的福是這麼甘甜的呢
[00:07:20.580 --> 00:07:23.020]  而當你試的時候
[00:07:23.020 --> 00:07:28.580]  投靠他的人是有福氣的一件事
[00:07:28.580 --> 00:07:32.740]  那時候我們和一些朋友去傳福音的時候
[00:07:32.740 --> 00:07:35.100]  可能在座也有很多經驗
[00:07:35.100 --> 00:07:39.100]  我們會講一大篇關於福音的東西
[00:07:39.100 --> 00:07:41.500]  耶穌為什麼要走上十字架
[00:07:41.500 --> 00:07:42.740]  他為什麼要死
[00:07:42.740 --> 00:07:43.820]  死了之後又做什麼
[00:07:43.820 --> 00:07:45.340]  我講了很多的
[00:07:45.340 --> 00:07:48.660]  大概講了三四個字
[00:07:48.660 --> 00:07:51.180]  講完之後會怎樣
[00:07:51.180 --> 00:07:52.700]  願主祝福你
[00:07:52.700 --> 00:07:54.340]  是不是這樣放他走呢
[00:07:54.340 --> 00:07:55.660]  不會放他走的
[00:07:55.660 --> 00:07:59.020]  找著機會去問什麼
[00:07:59.020 --> 00:08:03.820]  你會不會嘗試去接受這個福音
[00:08:03.820 --> 00:08:06.580]  最後決戰是很重要的一件事
[00:08:06.580 --> 00:08:08.900]  譬如當中有些人喜歡釣魚
[00:08:08.900 --> 00:08:09.860]  釣魚回來
[00:08:09.860 --> 00:08:10.340]  又怎樣
[00:08:10.340 --> 00:08:11.780]  Hello 就放他回去
[00:08:11.780 --> 00:08:13.020]  不是的
[00:08:13.020 --> 00:08:15.140]  你會抓住那條魚
[00:08:15.140 --> 00:08:17.580]  回去怎麼煮好呢
[00:08:17.580 --> 00:08:20.660]  昨天傳福音你都很想去決戰的
[00:08:20.660 --> 00:08:23.500]  但是在講的過程中
[00:08:23.500 --> 00:08:24.300]  他有笑
[00:08:24.300 --> 00:08:25.100]  好像在聊天
[00:08:25.100 --> 00:08:28.260]  但最後你問他願不願意的時候
[00:08:28.260 --> 00:08:31.420]  他就開始有些猶豫了
[00:08:31.420 --> 00:08:33.140]  我要想想家裡
[00:08:33.140 --> 00:08:35.420]  我要想那件事那件事那件事
[00:08:35.420 --> 00:08:37.300]  他開始懷疑了
[00:08:37.300 --> 00:08:43.220]  那一刻我們用一個方法叫三福
[00:08:43.220 --> 00:08:44.900]  可能當中也認識三福
[00:08:44.900 --> 00:08:47.620]  我們就舉個例子
[00:08:47.620 --> 00:08:49.900]  假設前面有個很漂亮的蘋果
[00:08:49.900 --> 00:08:53.420]  又紅又漂亮又乾紮紮
[00:08:53.420 --> 00:08:54.460]  不過是蠟而已
[00:08:54.460 --> 00:08:56.140]  很漂亮很乾紮紮
[00:08:56.140 --> 00:08:57.620]  接著我就問
[00:08:57.620 --> 00:09:01.340]  你怎樣才知道蘋果是甜的呢
[00:09:01.340 --> 00:09:04.180]  怎樣才知道
[00:09:04.180 --> 00:09:05.260]  咬一口它
[00:09:05.260 --> 00:09:07.140]  你不咬一口
[00:09:07.140 --> 00:09:10.060]  你又怎知道蘋果是甜的呢
[00:09:10.060 --> 00:09:12.020]  我嘗試去挑戰就是
[00:09:12.020 --> 00:09:13.460]  你試一下
[00:09:13.460 --> 00:09:16.460]  你試了味道好
[00:09:16.460 --> 00:09:19.220]  那你會願意繼續去追尋
[00:09:19.220 --> 00:09:20.500]  而我們加句話
[00:09:20.500 --> 00:09:22.100]  沒有吃虧的
[00:09:22.100 --> 00:09:23.380]  你吃了之後
[00:09:23.380 --> 00:09:27.620]  你不喜歡就可以不要了
[00:09:27.620 --> 00:09:32.860]  《屬靈生命》上面是有試吃這件事的
[00:09:32.860 --> 00:09:36.700]  今天我想透過這個機會去思考這件事情
[00:09:36.700 --> 00:09:40.700]  我看經文是在《二賽亞書》60章的經文
[00:09:40.700 --> 00:09:46.500]  二賽亞先知是出生在主前七百年的時間
[00:09:46.500 --> 00:09:49.780]  主前七百年是什麼狀況呢
[00:09:49.780 --> 00:09:54.820]  當時北角的以色列已經被亞述去擄走了
[00:09:54.820 --> 00:09:56.060]  因為他們的罪
[00:09:56.060 --> 00:09:58.100]  所以他們滅亡了
[00:09:58.100 --> 00:10:03.700]  而剩下的就是猶大南角這個地方
[00:10:03.700 --> 00:10:06.980]  所以二賽亞當時的信息
[00:10:06.980 --> 00:10:11.460]  是包括了警告和刑罰的信息
[00:10:11.460 --> 00:10:15.700]  你的兄弟北角已經因為罪的緣故
[00:10:15.700 --> 00:10:17.420]  被亞述擄走了
[00:10:17.420 --> 00:10:19.740]  那你們剩下在南角的猶大
[00:10:19.740 --> 00:10:22.620]  你們看到這件事就知道
[00:10:22.620 --> 00:10:26.340]  原來神的審判是真實的
[00:10:26.340 --> 00:10:29.620]  不是說說那麼簡單
[00:10:29.620 --> 00:10:31.420]  神除了愛
[00:10:31.420 --> 00:10:33.060]  也是一個很嚴厲的上帝
[00:10:33.060 --> 00:10:35.220]  所以在二賽亞書裡面
[00:10:35.220 --> 00:10:37.900]  其中一個很重要的信息是警告和刑罰
[00:10:37.900 --> 00:10:42.140]  但是這只是二賽亞書一半的信息
[00:10:42.140 --> 00:10:45.940]  裡面也說到上帝的預言
[00:10:45.940 --> 00:10:51.460]  預言神的拯救和指明將來的事情
[00:10:51.460 --> 00:10:53.260]  這就是整個二賽亞書
[00:10:53.260 --> 00:10:58.220]  分為兩個很不同的情況
[00:10:58.220 --> 00:11:01.260]  而今天我們看的二賽亞書60章
[00:11:01.260 --> 00:11:06.380]  是描述神指明將來的警報
[00:11:06.380 --> 00:11:09.740]  所謂的警報是上帝借助二賽亞先知
[00:11:09.740 --> 00:11:14.660]  向一群對象講述將來他們身上會發生的事情
[00:11:14.660 --> 00:11:17.740]  雖然他們會被擄到巴比利
[00:11:17.740 --> 00:11:23.580]  但是先知說他們有一天會再次回到裡面
[00:11:23.580 --> 00:11:27.140]  這群對象就是神的指明
[00:11:27.140 --> 00:11:29.620]  不過我知道這個二賽亞先知
[00:11:29.620 --> 00:11:33.420]  他的對象不只是單單是當時的猶太人
[00:11:33.420 --> 00:11:36.460]  也包括所有的信徒
[00:11:36.460 --> 00:11:39.580]  就是你和我
[00:11:39.580 --> 00:11:41.500]  所以今天節目主持人所讀的經文
[00:11:41.500 --> 00:11:44.300]  不只是讀給當時的猶太人知道
[00:11:44.300 --> 00:11:48.620]  同樣很想讀給你和我知道
[00:11:48.620 --> 00:11:52.620]  而當中的預言也不是單單說
[00:11:52.620 --> 00:11:54.940]  他們將來可以從被擄的地方
[00:11:54.940 --> 00:11:58.060]  回到猶太人身上那麼簡單
[00:11:58.060 --> 00:12:00.140]  他所說的是新約時代
[00:12:00.140 --> 00:12:07.460]  甚至是將來新天新地的警報
[00:12:07.460 --> 00:12:10.460]  所以整個二賽亞先知書裡面所說的
[00:12:10.460 --> 00:12:13.860]  是整個上帝的角度
[00:12:13.860 --> 00:12:16.220]  整個上帝角度的預言
[00:12:16.220 --> 00:12:17.700]  而這個預言
[00:12:17.700 --> 00:12:23.660]  即使今天在2026年都未完全實現
[00:12:23.660 --> 00:12:25.140]  但是即使如此
[00:12:25.140 --> 00:12:31.940]  今天我們都能夠品嘗到部分天國的滋味
[00:12:31.940 --> 00:12:34.460]  剛才我留心聽趙牧師的祈禱
[00:12:34.460 --> 00:12:37.060]  有一句說話很硬的
[00:12:37.060 --> 00:12:40.180]  就是天國今天已經臨在
[00:12:40.180 --> 00:12:41.380]  同意嗎?
[00:12:41.380 --> 00:12:42.660]  天國未完全
[00:12:42.660 --> 00:12:46.860]  但是它已經臨在我們裡面
[00:12:46.860 --> 00:12:48.340]  而我們可以品嘗
[00:12:48.340 --> 00:12:51.460]  可以taste得到天國的滋味
[00:12:51.460 --> 00:12:54.980]  在哪裡可以taste到天國的滋味?
[00:12:54.980 --> 00:12:59.500]  即使在W市場品嘗得到
[00:12:59.500 --> 00:13:05.220]  那麼天國的滋味在哪裡可以品嘗得到呢?
[00:13:05.220 --> 00:13:07.820]  剛剛搶到差一秒 差半秒
[00:13:07.820 --> 00:13:13.900]  在教會 在團契 在信徒能夠聚集在一個地方
[00:13:13.900 --> 00:13:15.700]  就能夠品嘗到天國的滋味
[00:13:15.700 --> 00:13:16.900]  為什麼?
[00:13:16.900 --> 00:13:18.620]  因為我們所信的人
[00:13:18.620 --> 00:13:21.580]  我們都是天國的子民
[00:13:21.580 --> 00:13:23.820]  而聖經更加保證
[00:13:23.820 --> 00:13:26.980]  當兩三個屬祂的人聚在一起的時候
[00:13:26.980 --> 00:13:29.940]  上帝就在我們裡面
[00:13:29.940 --> 00:13:31.660]  同意嗎?
[00:13:31.660 --> 00:13:35.780]  所以我強調今天我們聚在一起敬拜
[00:13:35.780 --> 00:13:40.660]  我們不只是一群人唱歌讀經那麼簡單
[00:13:40.660 --> 00:13:42.820]  我們一定要記得
[00:13:42.820 --> 00:13:47.220]  就是上帝在我們當中
[00:13:47.220 --> 00:13:48.660]  今天我們所要敬拜的
[00:13:48.660 --> 00:13:53.260]  是那個創造天地萬物的上帝
[00:13:53.260 --> 00:13:56.060]  所以在教會這個場所
[00:13:56.060 --> 00:13:58.420]  在小組、團契
[00:13:58.420 --> 00:14:06.700]  在我們品嘗上帝滋味的一個很重要的地方
[00:14:06.700 --> 00:14:11.020]  有一次我去一間國際教會去敬拜
[00:14:11.020 --> 00:14:13.660]  是一間國際教會
[00:14:13.660 --> 00:14:16.100]  其實我進去那個教會
[00:14:16.100 --> 00:14:18.980]  我已經感覺到那股氣味了
[00:14:18.980 --> 00:14:21.060]  國際教會那股氣味 為什麼?
[00:14:21.060 --> 00:14:27.260]  因為去到的時候我看到有很多不同膚色的人一起敬拜
[00:14:27.260 --> 00:14:30.220]  有些皮膚比較深色
[00:14:30.220 --> 00:14:31.500]  不是因為他曬太多
[00:14:31.500 --> 00:14:33.940]  他根本是很深色的皮膚
[00:14:33.940 --> 00:14:37.220]  有些頭髮是不同顏色的 不是染髮
[00:14:37.220 --> 00:14:43.220]  所以你看到裡面是有很多不同國籍的人一起敬拜神
[00:14:43.220 --> 00:14:46.300]  完了之後我就好奇
[00:14:46.300 --> 00:14:48.300]  我就問那個主任牧師
[00:14:48.300 --> 00:14:54.780]  究竟你那間教會有多少不同國籍的人一起敬拜?
[00:14:54.780 --> 00:14:57.700]  你猜猜有多少不同國籍
[00:14:57.700 --> 00:15:03.700]  這個都頗有規模的國際教會
[00:15:03.700 --> 00:15:11.700]  裡面是有45個不同的民族、國籍的人一起敬拜神
[00:15:11.700 --> 00:15:13.860]  哇~
[00:15:13.860 --> 00:15:21.180]  然後我想起剛剛的時間 我好像在天家敬拜神一樣
[00:15:21.180 --> 00:15:23.100]  雖然那時候我還沒死
[00:15:23.100 --> 00:15:28.180]  但是好像在地如藥如在天一樣的感覺
[00:15:28.180 --> 00:15:38.100]  我當時是和44個不同的民族、國籍的人一起去敬拜我們的神
[00:15:38.100 --> 00:15:42.700]  像不像將來我們在運行天國敬拜神一樣
[00:15:42.700 --> 00:15:48.460]  當你環繞看著有很多不同的膚色的人一起敬拜上帝
[00:15:48.460 --> 00:15:50.460]  所以在那個國際教會裡面
[00:15:50.460 --> 00:16:00.140]  我已經品嘗得到將來敬拜神的味道
[00:16:00.140 --> 00:16:01.660]  在今天的經文裡面
[00:16:01.660 --> 00:16:03.420]  我們除了去看一下
[00:16:03.420 --> 00:16:08.220]  以蔡仙之去描述天國是什麼樣子之外
[00:16:08.220 --> 00:16:11.460]  等著每樣我們都去同樣思想
[00:16:11.460 --> 00:16:19.260]  既然教會是一個可以品嘗天國之味的地方的話
[00:16:19.260 --> 00:16:24.900]  究竟我們教會有沒有這一股味道呢?
[00:16:24.900 --> 00:16:27.260]  當人來到教會的時候
[00:16:27.260 --> 00:16:30.340]  這個地方有沒有那股味道呢?
[00:16:30.340 --> 00:16:32.540]  這個味道好像外面沒有的
[00:16:32.540 --> 00:16:34.060]  只有這裡才有
[00:16:34.060 --> 00:16:36.580]  這個天國味道
[00:16:36.580 --> 00:16:43.020]  經文裡面看到起碼有三個以蔡亞去講述天國特別的地方
[00:16:43.020 --> 00:16:47.700]  第一 天國是一個吸引萬人前來的地方
[00:16:47.700 --> 00:16:50.740]  即是說無論是什麼人都好
[00:16:50.740 --> 00:16:54.300]  你來到都是歡迎的
[00:16:54.300 --> 00:16:56.500]  第二是一個呈獻的地方
[00:16:56.500 --> 00:16:59.900]  就是人是很願意來到
[00:16:59.900 --> 00:17:03.220]  無分彼此的願意為上帝拜上
[00:17:03.220 --> 00:17:04.340]  是怯的
[00:17:04.340 --> 00:17:07.220]  第三個是和平得勝的地方
[00:17:07.220 --> 00:17:11.140]  這個地方是彼此建立的一個地方
[00:17:11.140 --> 00:17:12.940]  我們一起去分享一下這三個味道
[00:17:12.940 --> 00:17:14.540]  讓我們去想一下
[00:17:14.540 --> 00:17:19.340]  我們教會有沒有這個味道呢?
[00:17:19.340 --> 00:17:22.460]  吸引萬人前來的地方
[00:17:22.460 --> 00:17:24.420]  經文開始提到
[00:17:24.420 --> 00:17:29.620]  這個描述道有很多人被吸引到神的面前
[00:17:29.620 --> 00:17:32.700]  吸引到神的角度當中
[00:17:32.700 --> 00:17:36.980]  第三節 萬國要來就祢的肝
[00:17:36.980 --> 00:17:41.620]  第四節 眾人都聚集在祢這裏
[00:17:41.620 --> 00:17:44.740]  我們帶出一點點的想像力
[00:17:44.740 --> 00:17:48.460]  你會發覺這是一個很壯觀的景象
[00:17:48.460 --> 00:17:51.420]  很多人從世界各地
[00:17:51.420 --> 00:17:56.460]  去到被吸引到神的面前去敬拜這個神
[00:17:56.460 --> 00:17:58.820]  不只是隔壁的宿舍
[00:17:58.820 --> 00:18:00.620]  或者住在隔壁的鄰居
[00:18:00.620 --> 00:18:05.460]  是很多人從世界各地去到神的面前
[00:18:05.460 --> 00:18:12.700]  是一個很壯觀的狀況
[00:18:12.700 --> 00:18:17.940]  其實曾經有和一些牧者去英國探訪一些教會
[00:18:17.940 --> 00:18:22.940]  當地的童工安排我們去住一間酒店
[00:18:22.940 --> 00:18:26.660]  後來發現這間酒店
[00:18:26.660 --> 00:18:30.740]  是由回教徒去營運的
[00:18:30.740 --> 00:18:35.260]  那時候我覺得有點奇怪
[00:18:35.260 --> 00:18:38.020]  我們是一群基督徒的牧者
[00:18:38.020 --> 00:18:40.700]  我們沒有隱藏身份
[00:18:40.700 --> 00:18:43.060]  我們就問 為什麼當地的童工
[00:18:43.060 --> 00:18:48.660]  會安排我們去一間回教的酒店去住呢?
[00:18:48.660 --> 00:18:50.740]  其實當時我一個迷
[00:18:50.740 --> 00:18:54.260]  我又不敢問 因為他們的安排好了
[00:18:54.260 --> 00:18:59.100]  你不要那麼多事幹 你安排我們去住吧
[00:18:59.100 --> 00:19:05.100]  後來有些經歷 我覺得是神的心意
[00:19:05.100 --> 00:19:10.780]  為什麼知道那間酒店是回教徒所營運呢?
[00:19:10.780 --> 00:19:14.460]  你去到他的接待處
[00:19:14.460 --> 00:19:16.140]  有個年輕人站在前面
[00:19:16.140 --> 00:19:19.420]  你一見到他 你就知道他是回教徒
[00:19:19.420 --> 00:19:23.340]  他的衣服 你一見到就是了
[00:19:23.340 --> 00:19:26.860]  但除此之外 在他的酒店大堂
[00:19:26.860 --> 00:19:30.420]  就有這幅畫的
[00:19:30.420 --> 00:19:34.980]  而那個大小比這閻公墓大一倍
[00:19:34.980 --> 00:19:36.980]  你可以想像到
[00:19:36.980 --> 00:19:40.300]  在他的酒店大堂有一幅這樣的畫
[00:19:40.300 --> 00:19:44.220]  那就是說 除非你發雞盲
[00:19:44.220 --> 00:19:47.580]  你一進去 你一定見到這幅畫的
[00:19:47.580 --> 00:19:53.300]  你一定知道這是回教的背景的酒店
[00:19:53.300 --> 00:19:57.500]  我們在當中大概住了3天左右
[00:19:57.500 --> 00:20:00.460]  有一天 我就把握機會
[00:20:00.460 --> 00:20:07.180]  和當中那個年輕的侍應去聊天
[00:20:07.180 --> 00:20:09.220]  我和他聊天之後 我就說
[00:20:09.220 --> 00:20:12.460]  這個是什麼地方 大家知道是什麼地方嗎?
[00:20:12.460 --> 00:20:14.740]  我給他提示叫做墨家
[00:20:14.740 --> 00:20:21.900]  是回教徒每年10月都會從世界不同的地方聚集
[00:20:21.900 --> 00:20:25.020]  去敬拜他們的神
[00:20:25.020 --> 00:20:26.700]  這個是那個圖畫
[00:20:26.700 --> 00:20:31.500]  聊天的時候 這個年輕人就說
[00:20:31.500 --> 00:20:36.700]  這個是他人生心中一定要去的地方
[00:20:36.700 --> 00:20:41.060]  是他夢寐以求一定要去到的
[00:20:41.060 --> 00:20:44.980]  不過當時他很年輕 他說他不夠錢
[00:20:44.980 --> 00:20:48.460]  但是他不夠錢不要緊 他會努力工作
[00:20:48.460 --> 00:20:54.300]  他說他的心願就是一定要去到一次
[00:20:54.300 --> 00:20:56.540]  當我聽到這個年輕人所說的時候
[00:20:56.540 --> 00:21:00.860]  其實我心裡面都有一些震撼
[00:21:00.860 --> 00:21:05.060]  這個年輕人 他為了他的神
[00:21:05.060 --> 00:21:07.540]  有這麼大的一個心願
[00:21:07.540 --> 00:21:13.420]  去到的地方 就算努力工作都是去的地方
[00:21:13.420 --> 00:21:20.220]  我心裡想 究竟同樣我們基督徒有多渴望
[00:21:20.220 --> 00:21:24.500]  去到朝見我們的神呢?
[00:21:24.500 --> 00:21:27.860]  當然我們知道我們的上帝是無所不在的
[00:21:27.860 --> 00:21:33.700]  所以我們不是一定要去聖城去敬拜 是吧?
[00:21:33.700 --> 00:21:37.420]  請問當中有誰去過聖城呢?
[00:21:37.420 --> 00:21:42.300]  哎 譚傳道有 我還沒有
[00:21:42.300 --> 00:21:46.780]  而在我接下來的旅行計劃
[00:21:46.780 --> 00:21:52.780]  都不是在我的Top 5 list裡面
[00:21:52.780 --> 00:21:55.900]  當然我們知道不是聖城才有上帝的 是吧?
[00:21:55.900 --> 00:21:57.900]  上帝都在當中
[00:21:57.900 --> 00:22:01.260]  但是我又沒有那個年輕人這麼渴望
[00:22:01.260 --> 00:22:04.900]  就是我要去聖城去看回上帝
[00:22:04.900 --> 00:22:08.180]  耶穌所做的事情
[00:22:08.180 --> 00:22:11.060]  今天 當然我們不一定要去聖城
[00:22:11.060 --> 00:22:15.220]  但是同樣我們知道上帝是無所不在的時候
[00:22:15.220 --> 00:22:21.500]  我們每天有沒有很渴望去到上帝面前
[00:22:21.500 --> 00:22:26.540]  起碼安靜五分鐘
[00:22:26.540 --> 00:22:30.100]  那個年輕人的回應對我一個很大的震撼
[00:22:30.100 --> 00:22:35.820]  我們有多渴望去到上帝面前
[00:22:35.820 --> 00:22:41.500]  聖經說什麼吸引人去到上帝面前呢?
[00:22:41.500 --> 00:22:43.620]  聖經說是他的肝
[00:22:43.620 --> 00:22:48.500]  萬國是因為被一個肝去吸引去到上帝面前
[00:22:48.500 --> 00:22:54.940]  而這個肝是來自我們上帝耶和華的榮耀
[00:22:54.940 --> 00:22:56.420]  而當耶和華榮耀
[00:22:56.420 --> 00:23:01.220]  聖經說他照在他的子民身上
[00:23:01.220 --> 00:23:04.180]  而又再去反射的時候
[00:23:04.180 --> 00:23:07.260]  人見到就被吸引
[00:23:07.260 --> 00:23:09.580]  明不明白邏輯?
