
[00:00:00.000 --> 00:00:02.000]  來低頭祈禱
[00:06:57.000 --> 00:06:58.400]  是「家」的意思
[00:06:58.400 --> 00:07:00.000]  不要將我父的家
[00:07:00.000 --> 00:07:02.760]  當成你做生意的家
[00:07:02.760 --> 00:07:04.320]  祂命令商人要停止
[00:07:04.320 --> 00:07:06.560]  正在進行的商業活動
[00:07:06.560 --> 00:07:07.480]  這個與大相關
[00:07:07.480 --> 00:07:10.080]  是耶穌看不過眼的問題
[00:07:10.080 --> 00:07:12.640]  聖殿離開了祂原本的意義
[00:07:12.640 --> 00:07:14.280]  角色和功能
[00:07:14.280 --> 00:07:16.560]  聖殿原本是要來敬拜的
[00:07:16.560 --> 00:07:20.760]  你們卻在當中賣賣
[00:07:20.760 --> 00:07:22.600]  不過耶穌這樣做這個激烈的行動
[00:07:22.600 --> 00:07:25.480]  祂身邊的人能否理解呢?
[00:07:25.480 --> 00:07:27.480]  可能不太理解
[00:07:27.480 --> 00:07:29.760]  結果作者要幫我們
[00:07:29.760 --> 00:07:32.040]  幫我們藉著門徒
[00:07:32.040 --> 00:07:34.320]  想起一些事情去解說
[00:07:34.320 --> 00:07:34.920]  十七節
[00:07:34.920 --> 00:07:35.640]  你又讀吧
[00:07:35.640 --> 00:07:36.920]  預備起
[00:07:36.920 --> 00:07:41.480]  「他的門徒就想起經上記著
[00:07:41.480 --> 00:07:44.640]  我為你的殿心中迫切
[00:07:44.640 --> 00:07:48.000]  如同火燒」
[00:07:48.000 --> 00:07:50.040]  正當耶穌做這一連串激烈的行動
[00:07:50.040 --> 00:07:51.200]  其實身邊的人不太明白
[00:07:51.200 --> 00:07:53.000]  祂在做甚麼的時候
[00:07:53.000 --> 00:07:54.840]  覺得祂只是很急迫
[00:07:54.840 --> 00:07:57.240]  很熱切地去做一件事
[00:07:57.240 --> 00:07:59.840]  於是門徒就想起
[00:07:59.840 --> 00:08:01.000]  原來「想起」這個字
[00:08:01.000 --> 00:08:02.880]  在這段經文是很重要的
[00:08:02.880 --> 00:08:06.840]  它成為一個隨意門
[00:08:06.840 --> 00:08:09.920]  本來在前台看一齣很特別的戲
[00:08:09.920 --> 00:08:11.000]  但你不明白
[00:08:11.000 --> 00:08:13.120]  這個時候
[00:08:13.120 --> 00:08:15.520]  後門的門開了
[00:08:15.520 --> 00:08:16.960]  作者將你帶到後門
[00:08:16.960 --> 00:08:18.720]  在後台解釋給你聽
[00:08:18.720 --> 00:08:20.000]  是甚麼意思
[00:08:20.000 --> 00:08:21.800]  「門徒想起」
[00:08:21.800 --> 00:08:23.680]  在這段裡面有兩次出現
[00:08:23.680 --> 00:08:25.400]  十七節和二十二節
[00:08:25.400 --> 00:08:28.080]  都是帶你離開這個激烈的現場
[00:08:28.080 --> 00:08:29.680]  去背後解釋給你聽
[00:08:29.680 --> 00:08:31.760]  讓你去明白
[00:08:31.760 --> 00:08:33.840]  這次的「門徒想起」經文
[00:08:33.840 --> 00:08:36.040]  就是詩篇六十九篇的第九節
[00:08:36.040 --> 00:08:38.040]  剛才主席也幫我們讀了
[00:08:38.040 --> 00:08:39.200]  「因我為你的電
[00:08:39.200 --> 00:08:42.200]  心中迫切如同火燒」
[00:08:42.200 --> 00:08:44.440]  大概門徒看到耶穌這麼激烈的行動
[00:08:44.440 --> 00:08:46.040]  他就想起這一種
[00:08:46.040 --> 00:08:48.880]  好像很激動、很迫切
[00:08:48.880 --> 00:08:53.240]  一定要達成那種火燒的感覺
[00:08:53.240 --> 00:08:57.360]  一種很巨大的能量去推動著他的行動
[00:08:57.360 --> 00:09:00.360]  但當我們細心看的時候
[00:09:00.360 --> 00:09:04.200]  到底詩篇六十九篇是說甚麼呢?
[00:09:04.200 --> 00:09:08.280]  這裏隨意門帶我們進入了詩篇六十九篇
[00:09:08.280 --> 00:09:10.600]  你又揭開詩篇六十九篇
[00:09:10.600 --> 00:09:15.520]  唐用聖經的八百四十七頁
[00:09:15.520 --> 00:09:17.080]  這篇詩篇的六十九篇
[00:09:17.080 --> 00:09:18.240]  如果單從那幾節
[00:09:18.240 --> 00:09:21.520]  我們看不到甚麼
[00:09:21.520 --> 00:09:24.680]  但當我們看整篇的訊息
[00:09:24.680 --> 00:09:26.920]  就會發現原來門徒想起的
[00:09:26.920 --> 00:09:29.680]  不單只是九節那一節
[00:09:29.680 --> 00:09:32.440]  而是整篇詩篇的整體訊息
[00:09:32.440 --> 00:09:35.000]  這篇詩篇可以分為三大段落
[00:09:35.000 --> 00:09:37.120]  頭二十節是哀求的成分
[00:09:37.120 --> 00:09:38.840]  詩人將他快要水滲眼眉
[00:09:38.840 --> 00:09:39.600]  快要死
[00:09:39.600 --> 00:09:41.960]  被人迫到埋牆的苦況
[00:09:41.960 --> 00:09:43.600]  被人屈辱壓迫的苦況
[00:09:43.600 --> 00:09:44.920]  告訴神
[00:09:44.920 --> 00:09:48.560]  然後有一段叫「奏坐」
[00:09:48.560 --> 00:09:51.640]  最後有一段讚美
[00:09:51.640 --> 00:09:52.440]  整體來說
[00:09:52.440 --> 00:09:56.000]  這篇是屬於詩篇裏的「奏坐詩」
[00:09:56.000 --> 00:09:58.480]  提起奏坐我們很抗拒
[00:09:58.480 --> 00:10:01.440]  奏坐給人的感覺是「於禮不合」
[00:10:01.440 --> 00:10:03.480]  明明我們一直教導弟兄姊妹
[00:10:03.480 --> 00:10:04.800]  是彼此相愛的
[00:10:04.800 --> 00:10:05.680]  愛仇敵的
[00:10:05.680 --> 00:10:08.440]  怎會發出奏坐呢?
[00:10:08.440 --> 00:10:11.680]  但弟兄姊妹這種內容的「奏坐詩歌」
[00:10:11.680 --> 00:10:14.480]  在一百五十篇的詩篇裏面
[00:10:14.480 --> 00:10:17.080]  起碼有十篇
[00:10:17.080 --> 00:10:21.240]  聖靈感動讓人擺放這十篇的「奏坐詩」
[00:10:21.240 --> 00:10:22.880]  在聖經裏面
[00:10:22.880 --> 00:10:25.840]  我們不能忽視的
[00:10:25.840 --> 00:10:27.640]  門徒想起的不單是那一節
[00:10:27.640 --> 00:10:29.480]  而是這一節背後帶來的
[00:10:29.480 --> 00:10:31.120]  六十九篇裏面
[00:10:31.120 --> 00:10:32.400]  一個的訊息
[00:10:32.400 --> 00:10:35.040]  我們絕對不可以斷章取義
[00:10:35.040 --> 00:10:37.480]  當然這個「奏坐」是很令人難堪的
[00:10:37.480 --> 00:10:39.320]  你翻到唐經聖經裏面
[00:10:39.320 --> 00:10:40.440]  我們看看兩節
[00:10:40.440 --> 00:10:41.440]  二十二
[00:10:41.440 --> 00:10:42.720]  二十三節
[00:10:42.720 --> 00:10:43.640]  如果你沒有
[00:10:43.640 --> 00:10:44.320]  要用大字版
[00:10:44.320 --> 00:10:46.600]  你可以看在外面的螢幕
[00:10:46.600 --> 00:10:48.840]  二十二節你幫我讀兩句「奏坐」
[00:10:48.840 --> 00:10:49.840]  預備起
[00:10:49.840 --> 00:10:55.160]  願他們的賢侄在他們面前見慣光陀
[00:10:55.160 --> 00:10:57.280]  保祢我眼睛
[00:10:57.280 --> 00:10:59.880]  願他們的能成群化
[00:10:59.880 --> 00:11:01.560]  可能看見
[00:11:01.560 --> 00:11:05.360]  願他們的妖骨靜氣千秋
[00:11:05.360 --> 00:11:08.360]  這兩節都是很厲害的
[00:11:08.360 --> 00:11:11.080]  不過我讓你讀的是最輕的
[00:11:11.080 --> 00:11:12.520]  接著的更厲害
[00:11:12.520 --> 00:11:13.680]  二十二、二十三節
[00:11:13.680 --> 00:11:17.200]  詩人發出的「奏坐」
[00:11:17.200 --> 00:11:19.240]  那個敵人是誰呢?
[00:11:19.240 --> 00:11:21.680]  是不是那些外邦人、外國人
[00:11:21.680 --> 00:11:22.960]  是不是針對一些
[00:11:22.960 --> 00:11:26.000]  他們針對他們民族的外族人呢?
[00:11:26.000 --> 00:11:29.640]  不是的,新日本的小字幫你理解到的
[00:11:29.640 --> 00:11:31.000]  當中他提到
[00:11:31.000 --> 00:11:34.760]  賢侄和陷阱是和平安祭有關的
[00:11:34.760 --> 00:11:36.920]  這些人是會獻平安祭的
[00:11:36.920 --> 00:11:38.840]  就是說這裡的敵人
[00:11:38.840 --> 00:11:40.640]  是詩人的同胞
[00:11:40.640 --> 00:11:42.200]  是他的鄰舍
[00:11:42.200 --> 00:11:45.000]  甚至剛才我們讀的七到九節提過
[00:11:45.000 --> 00:11:48.040]  可能是他和父母的兄弟
[00:11:48.040 --> 00:11:49.280]  是他至親的人
[00:11:49.280 --> 00:11:52.400]  他成為了這個詩人的敵人
[00:11:52.400 --> 00:11:54.600]  他受到他們的屈辱、壓迫
[00:11:54.600 --> 00:11:58.320]  以至他向這些人發出「奏坐」
[00:11:58.320 --> 00:11:59.720]  詩人繼續「奏坐」
[00:11:59.720 --> 00:12:01.480]  二十四節你看
[00:12:01.480 --> 00:12:04.120]  他求神將怒氣傾倒在他們身上
[00:12:04.120 --> 00:12:06.000]  你想像好像一大盆的滾水
[00:12:06.000 --> 00:12:07.400]  倒在他們的頭上
[00:12:07.400 --> 00:12:10.760]  傾倒那種憤怒
[00:12:10.760 --> 00:12:11.360]  二十五節
[00:12:11.360 --> 00:12:13.880]  還要他們住的地方變成廢墟
[00:12:13.880 --> 00:12:15.400]  你試試離開崇拜
[00:12:15.400 --> 00:12:17.400]  回家看到自己的房子倒塌了
[00:12:17.400 --> 00:12:18.600]  就是這樣的感覺
[00:12:18.600 --> 00:12:20.880]  變成廢墟
[00:12:20.880 --> 00:12:24.200]  二十七節更嚴重
[00:12:24.200 --> 00:12:26.000]  原來在他們的懲罰上
[00:12:26.000 --> 00:12:27.720]  「佛上加佛」
[00:12:27.720 --> 00:12:28.600]  嘩!
[00:12:28.600 --> 00:12:31.360]  這裡已經貼了三個「火」
[00:12:31.360 --> 00:12:33.280]  二十八節最激烈
[00:12:33.280 --> 00:12:36.760]  將他們的名字在生命冊上刪除了
[00:12:36.760 --> 00:12:37.680]  為什麼呢?
[00:12:37.680 --> 00:12:39.640]  「永不超生」
[00:12:39.640 --> 00:12:42.120]  嘩!這麼嚴重?
[00:12:42.120 --> 00:12:44.520]  很難聽吧?
[00:12:44.520 --> 00:12:48.480]  大概我們知道基督徒不可以這樣想
[00:12:48.480 --> 00:12:51.400]  不過如果你有試過
[00:12:51.400 --> 00:12:54.320]  遭遇過被人嚴重地得罪
[00:12:54.320 --> 00:12:55.800]  傷害
[00:12:55.800 --> 00:12:57.680]  侵犯
[00:12:57.680 --> 00:13:01.000]  被最親的人無故針對
[00:13:01.000 --> 00:13:03.040]  被最愛的人背叛
[00:13:03.040 --> 00:13:04.960]  拋棄
[00:13:04.960 --> 00:13:06.440]  可能你的財物
[00:13:06.440 --> 00:13:07.720]  你的家人
[00:13:07.720 --> 00:13:09.520]  甚至你的尊嚴
[00:13:09.520 --> 00:13:10.800]  都損失
[00:13:10.800 --> 00:13:11.520]  失去
[00:13:11.520 --> 00:13:12.960]  或者喪失
[00:13:12.960 --> 00:13:15.600]  你只要試過其中一樣
[00:13:15.600 --> 00:13:17.680]  大概你心中的憤慨
[00:13:17.680 --> 00:13:19.400]  從心中深處的憤慨
[00:13:19.400 --> 00:13:21.440]  好像火一樣
[00:13:21.440 --> 00:13:24.240]  燃燒起來
[00:13:24.240 --> 00:13:26.960]  的確不是一句「愛仇敵」
[00:13:26.960 --> 00:13:28.440]  原諒他
[00:13:28.440 --> 00:13:30.800]  就能消解的
[00:13:30.800 --> 00:13:32.720]  甚至這篇詩篇裡面所代表的
[00:13:32.720 --> 00:13:33.520]  不只是詩人
[00:13:33.520 --> 00:13:34.880]  是他個人
[00:13:34.880 --> 00:13:36.440]  他為他所處的群體
[00:13:36.440 --> 00:13:38.200]  他的家國
[00:13:38.200 --> 00:13:42.440]  他有一種迫切如火燒的感覺
[00:13:42.440 --> 00:13:43.840]  有些事情
[00:13:43.840 --> 00:13:45.440]  就算過了十年
[00:13:45.440 --> 00:13:46.440]  二十年
[00:13:46.440 --> 00:13:48.640]  三十年
[00:13:48.640 --> 00:13:51.760]  都不能夠沖淡
[00:13:51.760 --> 00:13:53.600]  詩人在二十九節說
[00:13:53.600 --> 00:13:54.960]  至於我
[00:13:54.960 --> 00:13:59.200]  我是一個憂傷痛苦的人
[00:13:59.200 --> 00:14:00.440]  他內心的苦痛
[00:14:00.440 --> 00:14:03.440]  以至他要這樣去祈禱
[00:14:03.440 --> 00:14:05.840]  我們仍然接受不了
[00:14:05.840 --> 00:14:07.960]  耶穌不是教我們要愛仇敵
[00:14:07.960 --> 00:14:09.440]  善待恨利的人
[00:14:09.440 --> 00:14:10.440]  就在你們
[00:14:10.440 --> 00:14:11.760]  你們就要祝福
[00:14:11.760 --> 00:14:12.680]  凌辱你們的
[00:14:12.680 --> 00:14:15.400]  你們要為他祈禱
[00:14:15.400 --> 00:14:17.520]  總之這篇奏作詩
[00:14:17.520 --> 00:14:19.800]  都是很簡易的
[00:14:19.800 --> 00:14:21.520]  大詩人的苦
[00:14:21.520 --> 00:14:23.440]  你又知道有多少呢?
[00:14:23.440 --> 00:14:26.000]  第四節
[00:14:26.000 --> 00:14:26.840]  當中提到
[00:14:26.840 --> 00:14:29.520]  有些人是無故恨他的
[00:14:29.520 --> 00:14:31.000]  很多
[00:14:31.000 --> 00:14:33.000]  無理地和他為敵
[00:14:33.000 --> 00:14:34.440]  還要將他消滅
[00:14:34.440 --> 00:14:35.960]  很多
[00:14:35.960 --> 00:14:37.560]  而且他沒有做過的
[00:14:37.560 --> 00:14:39.520]  都要被冤枉
[00:14:39.520 --> 00:14:41.200]  要他去賠償
[00:14:41.200 --> 00:14:43.920]  要他去受罪
[00:14:43.920 --> 00:14:46.440]  耶穌基督自己在《約翰福音》十五章
[00:14:46.440 --> 00:14:48.960]  就正正引用過第四節
[00:14:48.960 --> 00:14:50.440]  頭那一句
[00:14:50.440 --> 00:14:54.480]  「有人無故恨我」
[00:14:54.480 --> 00:14:55.880]  詩人的屈辱
[00:14:55.880 --> 00:14:58.440]  在第七節更加說
[00:14:58.440 --> 00:15:02.280]  不是為我自己
[00:15:02.280 --> 00:15:04.200]  是為你啊!上帝
[00:15:04.200 --> 00:15:05.720]  我受過屈辱辱罵
[00:15:05.720 --> 00:15:06.800]  羞愧是為你
[00:15:06.800 --> 00:15:10.160]  我對你的忠誠卻是被人辱罵
[00:15:10.160 --> 00:15:13.160]  所以參考當中的分段
[00:15:13.160 --> 00:15:15.080]  了解到這個奏助詩
[00:15:15.080 --> 00:15:18.800]  展現了詩人面對一個很大的不公義
[00:15:18.800 --> 00:15:19.880]  無論是他自己個人的
[00:15:19.880 --> 00:15:21.040]  或是整個社群的
[00:15:21.040 --> 00:15:22.640]  很大的不公義
[00:15:22.640 --> 00:15:25.840]  以至他背後有一個極大的仇苦
[00:15:25.840 --> 00:15:27.200]  我們看得到的
[00:15:27.200 --> 00:15:29.080]  所以他發出的那些奏助
[00:15:29.080 --> 00:15:30.240]  但他發出的那些奏助
[00:15:30.240 --> 00:15:32.080]  背後還有一個動機
[00:15:32.080 --> 00:15:35.120]  這不是我們容易讀到的
[00:15:35.120 --> 00:15:36.960]  到底他發出的這個極大的奏助
[00:15:36.960 --> 00:15:39.880]  背後有什麼動機呢?
[00:15:39.880 --> 00:15:41.880]  丙姐妹這一段經文
[00:15:41.880 --> 00:15:43.280]  與《約翰福音》這段經文
[00:15:43.280 --> 00:15:45.560]  是三個月前選的
[00:15:45.560 --> 00:15:48.680]  但當我這次預備這篇講章的時候
[00:15:48.680 --> 00:15:50.040]  我最初是想著
[00:15:50.040 --> 00:15:52.760]  看七到九節就算了
[00:15:52.760 --> 00:15:55.880]  但我研讀整篇的時候發覺
[00:15:55.880 --> 00:15:57.040]  不得了
[00:15:57.040 --> 00:16:01.080]  神卻是有話要我聽
[00:16:01.080 --> 00:16:03.080]  當面對不公義的時候
[00:16:03.080 --> 00:16:05.080]  我過去是怎樣處理的?
[00:16:05.080 --> 00:16:07.400]  我看這段經文的時候可以反省
[00:16:07.400 --> 00:16:09.640]  遭受到別人誤會、屈辱
[00:16:09.640 --> 00:16:11.560]  或者面對社會極大的不公
[00:16:11.560 --> 00:16:13.880]  我會怎樣做?
