
[00:00:00.000 --> 00:00:02.000]  我們一起做個祈禱
[00:02:07.000 --> 00:02:09.000]  其他菲律師人的將領就看到大衛
[00:02:09.000 --> 00:02:12.000]  這個大衛來的殺死哥里亞那個
[00:02:12.000 --> 00:02:19.000]  菲律師人的同伴就不贊同大衛和他一起去攻打數羅
[00:02:19.000 --> 00:02:22.000]  結果神藉著這件事情
[00:02:22.000 --> 00:02:28.000]  就將大衛排出攻打數羅的計劃當中
[00:02:28.000 --> 00:02:31.000]  好使他不用親自去在戰場上面
[00:02:31.000 --> 00:02:35.000]  面對面大衛和數羅爭爭戰
[00:02:35.000 --> 00:02:39.000]  感謝主將這件事情背後的掌管
[00:02:39.000 --> 00:02:45.000]  但是數羅看到菲律師人來攻打他的時候
[00:02:45.000 --> 00:02:49.000]  他就有二十八章記載了這樣
[00:02:49.000 --> 00:02:52.000]  說那時候菲律師人聚集軍女
[00:02:52.000 --> 00:02:54.000]  要去與以色列人打仗
[00:02:54.000 --> 00:02:56.000]  阿吉王剛才就說對大衛說
[00:02:56.000 --> 00:03:00.000]  你要知道你要跟隨我的
[00:03:00.000 --> 00:03:02.000]  因為你是一黨
[00:03:02.000 --> 00:03:04.000]  大衛對阿吉說
[00:03:04.000 --> 00:03:06.000]  僕人所能做的大王已經知道
[00:03:06.000 --> 00:03:09.000]  因為他一直這樣投靠阿吉王的時候
[00:03:09.000 --> 00:03:14.000]  他都有跟其他阿瑪利人去爭戰
[00:03:14.000 --> 00:03:16.000]  所以去南地那裡
[00:03:16.000 --> 00:03:18.000]  所以見到大衛的能力
[00:03:18.000 --> 00:03:19.000]  見到大衛的忠心
[00:03:19.000 --> 00:03:22.000]  所以阿吉王就要立去為護衛著
[00:03:22.000 --> 00:03:24.000]  在身邊保護他
[00:03:24.000 --> 00:03:25.000]  一同去爭戰
[00:03:25.000 --> 00:03:28.000]  但是這個時候薩姆爾已經死了
[00:03:28.000 --> 00:03:30.000]  數羅有什麼反應呢
[00:03:30.000 --> 00:03:32.000]  數羅就是因為我看到
[00:03:32.000 --> 00:03:37.000]  之前耶和華神已經清楚告訴數羅
[00:03:37.000 --> 00:03:41.000]  數羅你的皇位已經不在你手上
[00:03:41.000 --> 00:03:43.000]  因為祂不遵從耶和華的吩咐
[00:03:43.000 --> 00:03:47.000]  所以祂的皇位已經交給了大衛手裡
[00:03:47.000 --> 00:03:53.000]  但是祂一度都聽不到耶和華神對祂的聲音
[00:03:53.000 --> 00:03:56.000]  所以祈禱的時候祂不聽到
[00:03:56.000 --> 00:03:59.000]  祂不能夠聽到神的幫助
[00:03:59.000 --> 00:04:00.000]  祂唯一的幫手就是
[00:04:00.000 --> 00:04:02.000]  回去找薩姆爾吧
[00:04:02.000 --> 00:04:04.000]  但是薩姆爾剛剛就去世了
[00:04:04.000 --> 00:04:08.000]  結果數羅就有一個決定
[00:04:08.000 --> 00:04:10.000]  他害怕到一個地步
[00:04:10.000 --> 00:04:13.000]  不如以前祂所做的
[00:04:13.000 --> 00:04:19.000]  祂以前就說要將這些交鬼和行邪術的人滅絕的時候
[00:04:19.000 --> 00:04:21.000]  當祂跟從耶和華的時候
[00:04:21.000 --> 00:04:25.000]  祂就將這些交鬼和行邪術的人
[00:04:25.000 --> 00:04:27.000]  就一一禁制了
[00:04:27.000 --> 00:04:28.000]  但是現在走投無道
[00:04:28.000 --> 00:04:30.000]  祂覺得哎呀
[00:04:30.000 --> 00:04:32.000]  祂已經到了一個新低點
[00:04:32.000 --> 00:04:35.000]  你說這些股票跌到多低呢
[00:04:35.000 --> 00:04:36.000]  都有新低點的
[00:04:36.000 --> 00:04:40.000]  祂就明明跌到再低一層
[00:04:40.000 --> 00:04:43.000]  就連以前所禁制的都
[00:04:43.000 --> 00:04:46.000]  祂會回頭說
[00:04:46.000 --> 00:04:49.000]  祂就喬裝出去
[00:04:49.000 --> 00:04:50.000]  去找回去
[00:04:50.000 --> 00:04:51.000]  但是這個時候
[00:04:51.000 --> 00:04:57.000]  最慘是數羅忠仁在基列坡這個地方安逸
[00:04:57.000 --> 00:05:01.000]  數羅看到菲律師人的軍隊就很害怕
[00:05:01.000 --> 00:05:03.000]  祂的反應是這樣的
[00:05:03.000 --> 00:05:04.000]  雖然高大英俊
[00:05:04.000 --> 00:05:06.000]  祂以前看到祂
[00:05:06.000 --> 00:05:07.000]  那個納許做皇的時候
[00:05:07.000 --> 00:05:08.000]  祂的樣子很好看
[00:05:08.000 --> 00:05:09.000]  又大隻又高
[00:05:09.000 --> 00:05:11.000]  一看就知道祂是領袖了
[00:05:11.000 --> 00:05:12.000]  有樣子看
[00:05:12.000 --> 00:05:14.000]  有台形的所謂
[00:05:14.000 --> 00:05:16.000]  但是有台形
[00:05:16.000 --> 00:05:18.000]  但是祂又害怕
[00:05:18.000 --> 00:05:20.000]  以前祂想做皇帝
[00:05:20.000 --> 00:05:22.000]  對著哥尼亞的時候都害怕
[00:05:22.000 --> 00:05:23.000]  這麼有台形
[00:05:23.000 --> 00:05:24.000]  最高那個不去打
[00:05:24.000 --> 00:05:27.000]  結果找最小的大衛走去打
[00:05:27.000 --> 00:05:28.000]  現在祂還是害怕
[00:05:28.000 --> 00:05:30.000]  心中非常害怕
[00:05:30.000 --> 00:05:32.000]  心中簡直是發癲
[00:05:32.000 --> 00:05:33.000]  怎樣
[00:05:33.000 --> 00:05:34.000]  Had trouble greatly
[00:05:34.000 --> 00:05:35.000]  去到一個地步
[00:05:35.000 --> 00:05:37.000]  真的很難形容
[00:05:37.000 --> 00:05:39.000]  相信大家可能經歷過
[00:05:39.000 --> 00:05:40.000]  可能會說睡不著覺
[00:05:40.000 --> 00:05:41.000]  不想吃東西
[00:05:41.000 --> 00:05:43.000]  很多這些情況
[00:05:43.000 --> 00:05:46.000]  心中發震到一個地步
[00:05:46.000 --> 00:05:47.000]  不知道怎麼辦
[00:05:47.000 --> 00:05:49.000]  祂就去求問耶和華
[00:05:49.000 --> 00:05:51.000]  耶和華就剛才我提到
[00:05:51.000 --> 00:05:54.000]  祂用求問耶和華的工具
[00:05:54.000 --> 00:05:55.000]  用ruling
[00:05:55.000 --> 00:05:56.000]  好像饒舌仔那類
[00:05:56.000 --> 00:05:58.000]  但是神藉著當時這個方法
[00:05:58.000 --> 00:06:00.000]  耶和華藉著ruling
[00:06:00.000 --> 00:06:02.000]  去跟先知
[00:06:02.000 --> 00:06:04.000]  跟祂的子民說話
[00:06:04.000 --> 00:06:06.000]  發夢
[00:06:06.000 --> 00:06:08.000]  祈禱又求問祂
[00:06:08.000 --> 00:06:09.000]  耶和華又不答祂
[00:06:09.000 --> 00:06:11.000]  用ruling答問祂
[00:06:11.000 --> 00:06:12.000]  求問祂的時候又不答祂
[00:06:12.000 --> 00:06:13.000]  先知又不答祂
[00:06:13.000 --> 00:06:14.000]  無可
[00:06:14.000 --> 00:06:16.000]  好像這個困難當中
[00:06:16.000 --> 00:06:20.000]  好像到了一個走投無路的地步
[00:06:20.000 --> 00:06:22.000]  這個走投無路的地步
[00:06:22.000 --> 00:06:24.000]  他就吩咐他的神僕
[00:06:24.000 --> 00:06:26.000]  不如找一個交鬼的婦人
[00:06:26.000 --> 00:06:28.000]  既然撒姆爾死了
[00:06:28.000 --> 00:06:29.000]  死了而已
[00:06:29.000 --> 00:06:30.000]  可以叫交鬼的婦人
[00:06:30.000 --> 00:06:32.000]  叫她的靈魂上來
[00:06:32.000 --> 00:06:33.000]  但是這個
[00:06:33.000 --> 00:06:34.000]  你說信不信
[00:06:34.000 --> 00:06:35.000]  是不是真的撒姆爾
[00:06:35.000 --> 00:06:36.000]  其實不是撒姆爾
[00:06:36.000 --> 00:06:37.000]  就是上來的那個
[00:06:37.000 --> 00:06:39.000]  如果大家看二十八章的時候
[00:06:39.000 --> 00:06:41.000]  如果繼續看大約心態的經文
[00:06:41.000 --> 00:06:44.000]  有個鬼類似撒姆爾的
[00:06:44.000 --> 00:06:45.000]  扮撒姆爾的
[00:06:45.000 --> 00:06:46.000]  鬼上來
[00:06:46.000 --> 00:06:47.000]  跟撒姆爾
[00:06:47.000 --> 00:06:51.000]  跟掃羅說你死定了
[00:06:51.000 --> 00:06:52.000]  那就更加死
[00:06:52.000 --> 00:06:53.000]  更加慘
[00:06:53.000 --> 00:06:54.000]  你聽到這個說話
[00:06:54.000 --> 00:06:58.000]  你現在是不是真的完全無力
[00:06:58.000 --> 00:06:59.000]  他就偶爾吃了東西
[00:06:59.000 --> 00:07:00.000]  就去繼續打仗
[00:07:00.000 --> 00:07:01.000]  其實二十七
[00:07:01.000 --> 00:07:03.000]  這個二十八章至三十一章
[00:07:03.000 --> 00:07:06.000]  知道掃羅被殺的時候
[00:07:06.000 --> 00:07:08.000]  發生是很短時間
[00:07:08.000 --> 00:07:10.000]  所以我們幾天的時間
[00:07:10.000 --> 00:07:11.000]  真的三十一章的時候
[00:07:11.000 --> 00:07:13.000]  真的被人自殺
[00:07:13.000 --> 00:07:15.000]  就是打輸仗
[00:07:15.000 --> 00:07:16.000]  自己身亡自殺死了
[00:07:16.000 --> 00:07:17.000]  還被人斬首
[00:07:17.000 --> 00:07:20.000]  斬開碌碌地掛在城牆上
[00:07:20.000 --> 00:07:21.000]  很恐怖
[00:07:21.000 --> 00:07:23.000]  他真的死得很慘
[00:07:23.000 --> 00:07:25.000]  不過是因為他不聽神話
[00:07:25.000 --> 00:07:27.000]  他真的注定是這樣做
[00:07:27.000 --> 00:07:28.000]  不過從這幾章當中
[00:07:28.000 --> 00:07:30.000]  我們看到第七節的時候
[00:07:30.000 --> 00:07:31.000]  二十八章第七節的時候
[00:07:31.000 --> 00:07:33.000]  他走投無路
[00:07:33.000 --> 00:07:35.000]  自己覺得唯一的方法
[00:07:35.000 --> 00:07:37.000]  就是去找這個交鬼的婦人
[00:07:37.000 --> 00:07:38.000]  找這個交鬼的婦人
[00:07:38.000 --> 00:07:40.000]  那個婦人有沒有答他呢
[00:07:40.000 --> 00:07:41.000]  那就有了
[00:07:41.000 --> 00:07:42.000]  他真的幫不上忙
[00:07:42.000 --> 00:07:44.000]  你幹嘛在這裡欺負我
[00:07:44.000 --> 00:07:46.000]  被我哄我踩
[00:07:46.000 --> 00:07:47.000]  是否做壞事
[00:07:47.000 --> 00:07:48.000]  做這些叫什麼
[00:07:48.000 --> 00:07:49.000]  撕爛情報
[00:07:49.000 --> 00:07:52.000]  捉人
[00:07:52.000 --> 00:07:54.000]  假裝是
[00:07:54.000 --> 00:07:55.000]  然後就捉他
[00:07:55.000 --> 00:07:57.000]  是不是真的去謀害他呢
[00:07:57.000 --> 00:07:59.000]  但是就說服了他
[00:07:59.000 --> 00:08:01.000]  真是求你掃羅
[00:08:01.000 --> 00:08:04.000]  求他用交鬼法術
[00:08:04.000 --> 00:08:06.000]  要這個死人上來
[00:08:06.000 --> 00:08:10.000]  跟他告訴他可以怎麼做
[00:08:10.000 --> 00:08:11.000]  我們看到嗎
[00:08:11.000 --> 00:08:13.000]  我們看到剛才大家所讀的經文
[00:08:13.000 --> 00:08:16.000]  大衛都經歷過
[00:08:16.000 --> 00:08:17.000]  二十八、二十九章
[00:08:17.000 --> 00:08:20.000]  然後二十九、三十就講大衛
[00:08:20.000 --> 00:08:23.000]  我們看到這個寫
[00:08:23.000 --> 00:08:25.000]  《薩姆二記》上的這個作者
[00:08:25.000 --> 00:08:29.000]  他是一直在鋪排這個故事的發展
[00:08:29.000 --> 00:08:33.000]  我們看到掃羅的情況
[00:08:33.000 --> 00:08:34.000]  看到大衛的情況
[00:08:34.000 --> 00:08:36.000]  接著看到掃羅的收場
[00:08:36.000 --> 00:08:38.000]  其實所突出的
[00:08:38.000 --> 00:08:41.000]  就是剛才大家所讀的經文
[00:08:41.000 --> 00:08:42.000]  大家所讀的經文當中
[00:08:42.000 --> 00:08:43.000]  第三十章
[00:08:43.000 --> 00:08:45.000]  那裡二十九、三十章的就是
[00:08:45.000 --> 00:08:48.000]  《薩姆二記》上
[00:08:48.000 --> 00:08:50.000]  他告訴我們的訊息
[00:08:50.000 --> 00:08:52.000]  在三十章剛才大家所讀
[00:08:52.000 --> 00:08:57.000]  寄言大衛是被那些非理事館的同伴
[00:08:57.000 --> 00:08:58.000]  你回家吧
[00:08:58.000 --> 00:08:59.000]  我不想你一起去打
[00:08:59.000 --> 00:09:00.000]  我信不過你
[00:09:00.000 --> 00:09:02.000]  你以前就是殺死哥尼亞那個
[00:09:02.000 --> 00:09:04.000]  我們在你身邊這樣一起去打
[00:09:04.000 --> 00:09:05.000]  怎麼信得過你呢
[00:09:05.000 --> 00:09:07.000]  就叫他回家
[00:09:07.000 --> 00:09:08.000]  但是在回家途中
[00:09:08.000 --> 00:09:10.000]  他回家就要走三天六八十年
[00:09:10.000 --> 00:09:12.000]  昨天我們走了多少
[00:09:12.000 --> 00:09:14.000]  走了六公里
[00:09:14.000 --> 00:09:16.000]  大約少過兩英里
[00:09:16.000 --> 00:09:17.000]  八十英里
[00:09:17.000 --> 00:09:19.000]  走了三天
[00:09:19.000 --> 00:09:20.000]  你幻想一下
[00:09:20.000 --> 00:09:21.000]  試想一下
[00:09:21.000 --> 00:09:22.000]  走了三天
[00:09:22.000 --> 00:09:23.000]  回家的時候
[00:09:23.000 --> 00:09:26.000]  想著回去見回家人
[00:09:26.000 --> 00:09:27.000]  誰知道
[00:09:27.000 --> 00:09:30.000]  離遠都磨到有些煙
[00:09:30.000 --> 00:09:31.000]  在燒
[00:09:31.000 --> 00:09:34.000]  可能相信他走快幾步
[00:09:34.000 --> 00:09:37.000]  回去又越走越不對路
[00:09:37.000 --> 00:09:42.000]  因為整個城已經被火燒毀
[00:09:42.000 --> 00:09:44.000]  城裡已經沒有人了
[00:09:44.000 --> 00:09:48.000]  那些男丁就跟著阿吉
[00:09:48.000 --> 00:09:51.000]  本來去打掃
[00:09:51.000 --> 00:09:52.000]  回來
[00:09:52.000 --> 00:09:53.000]  婦人又沒有
[00:09:53.000 --> 00:09:54.000]  小孩又沒有
[00:09:54.000 --> 00:09:55.000]  但是他沒有想到
[00:09:55.000 --> 00:09:58.000]  他當然見到很慌忙
[00:09:58.000 --> 00:10:00.000]  但是這樣的時候
[00:10:00.000 --> 00:10:02.000]  見不到屍體
[00:10:02.000 --> 00:10:03.000]  你知道嗎
[00:10:03.000 --> 00:10:04.000]  他見不到屍體
[00:10:04.000 --> 00:10:05.000]  因為被擄走
[00:10:05.000 --> 00:10:07.000]  一個屍體都沒有
[00:10:07.000 --> 00:10:09.000]  就相信他被擄走了
[00:10:09.000 --> 00:10:11.000]  因為他在這裡
[00:10:11.000 --> 00:10:16.000]  是其中一件好事
[00:10:16.000 --> 00:10:18.000]  不幸中大人
[00:10:18.000 --> 00:10:20.000]  沒有一具屍體當中
[00:10:20.000 --> 00:10:22.000]  但是為了跟隨的人
[00:10:22.000 --> 00:10:23.000]  就到了那城
[00:10:23.000 --> 00:10:24.000]  城已經燒毀
[00:10:24.000 --> 00:10:27.000]  完全被擄走了
[00:10:27.000 --> 00:10:30.000]  跟隨的人就放聲大哭
[00:10:30.000 --> 00:10:31.000]  你都會哭
[00:10:31.000 --> 00:10:32.000]  我也會哭
[00:10:32.000 --> 00:10:35.000]  家人都不見了
[00:10:35.000 --> 00:10:36.000]  老老少少
[00:10:36.000 --> 00:10:39.000]  老那輩又不見了
[00:10:39.000 --> 00:10:40.000]  小那輩又不見了
[00:10:40.000 --> 00:10:42.000]  太太又不見了
[00:10:42.000 --> 00:10:44.000]  他竟然放聲大哭
[00:10:44.000 --> 00:10:48.000]  他都形容到哭都沒力
[00:10:48.000 --> 00:10:51.000]  我不知道大家有沒有試過哭到沒力
[00:10:51.000 --> 00:10:53.000]  不知道大家試過這個經歷
[00:10:53.000 --> 00:10:55.000]  我有時候都試過
[00:10:55.000 --> 00:10:56.000]  不好意思我的鼻子敏感
[00:10:56.000 --> 00:10:58.000]  現在濕了
[00:10:58.000 --> 00:11:04.000]  所以就是哭都沒力
[00:11:04.000 --> 00:11:06.000]  可能自己失散的親人
[00:11:06.000 --> 00:11:08.000]  可能試過
[00:11:08.000 --> 00:11:11.000]  可能試過去到一個走投無路的
[00:11:11.000 --> 00:11:14.000]  我不知道大家身處的事情
[00:11:14.000 --> 00:11:15.000]  在這裡呼求神
[00:11:15.000 --> 00:11:17.000]  呼求用自己的方法去呼求
[00:11:17.000 --> 00:11:20.000]  但是大衛是信神的
[00:11:20.000 --> 00:11:24.000]  我們知道他們當中的弟兄
[00:11:24.000 --> 00:11:25.000]  有些匪徒
[00:11:25.000 --> 00:11:28.000]  有些惡霸
[00:11:28.000 --> 00:11:30.000]  被壓迫的人跟著大衛
[00:11:30.000 --> 00:11:32.000]  那六百人不是時南信女
[00:11:32.000 --> 00:11:33.000]  大家知道嗎
[00:11:33.000 --> 00:11:34.000]  聖經的記載
[00:11:34.000 --> 00:11:36.000]  有些被人壓迫
[00:11:36.000 --> 00:11:37.000]  被人拋棄
[00:11:37.000 --> 00:11:39.000]  有些匪黨
[00:11:39.000 --> 00:11:43.000]  又打得有些惡霸
[00:11:43.000 --> 00:11:46.000]  他們見到那些妻子
[00:11:46.000 --> 00:11:47.000]  沒有了
[00:11:47.000 --> 00:11:48.000]  沒有了
[00:11:48.000 --> 00:11:50.000]  大衛當然焦急
[00:11:50.000 --> 00:11:54.000]  那些他身邊那六百個同伴
[00:11:54.000 --> 00:11:55.000]  苦惱到什麼
[00:11:55.000 --> 00:11:57.000]  bitter
[00:11:57.000 --> 00:11:58.000]  bitter 怎麼搞的
[00:11:58.000 --> 00:12:00.000]  是誰的錯
[00:12:00.000 --> 00:12:02.000]  一開始埋怨
[00:12:02.000 --> 00:12:03.000]  在心裡面
[00:12:03.000 --> 00:12:04.000]  究竟我們所跟的東西
[00:12:04.000 --> 00:12:06.000]  為什麼會這樣對我們
[00:12:06.000 --> 00:12:11.000]  這個大衛是不是跟錯了大佬
[00:12:11.000 --> 00:12:13.000]  跟錯了領袖
[00:12:13.000 --> 00:12:15.000]  那些匪黨
[00:12:15.000 --> 00:12:18.000]  跟錯了領袖
[00:12:18.000 --> 00:12:20.000]  甚至他還是什麼
[00:12:20.000 --> 00:12:23.000]  但是他想用石頭打死大衛
[00:12:23.000 --> 00:12:28.000]  幸好那時候沒有手槍
[00:12:28.000 --> 00:12:29.000]  不然真的已經射過去了
[00:12:29.000 --> 00:12:30.000]  是不是
[00:12:30.000 --> 00:12:31.000]  現在他那時候
[00:12:31.000 --> 00:12:33.000]  找到什麼就想打死他
[00:12:33.000 --> 00:12:36.000]  但是大衛他的心情怎麼樣
[00:12:36.000 --> 00:12:39.000]  他就是靠著耶穌說
[00:12:39.000 --> 00:12:42.000]  心裡面得道見故
[00:12:42.000 --> 00:12:43.000]  我們見到什麼
[00:12:43.000 --> 00:12:44.000]  我們從《薩姆爾記》上
[00:12:44.000 --> 00:12:47.000]  第一章到第二章的時候
[00:12:47.000 --> 00:12:48.000]  我們慢慢都看到
[00:12:48.000 --> 00:12:53.000]  這些經文是看到神 藉著經文告訴我們
[00:12:53.000 --> 00:12:55.000]  蘇羅和大衛的分別
[00:12:55.000 --> 00:12:58.000]  剛才大家看到二十八章的時候
[00:12:58.000 --> 00:13:00.000]  蘇羅走投無路的時候
[00:13:00.000 --> 00:13:03.000]  他就找膠鬼的婦人
[00:13:03.000 --> 00:13:06.000]  大衛就去依靠耶和華神
[00:13:06.000 --> 00:13:09.000]  使得他心裡得道見故
[00:13:09.000 --> 00:13:12.000]  大衛就依靠
[00:13:12.000 --> 00:13:13.000]  他怎麼依靠耶和華神呢
[00:13:13.000 --> 00:13:15.000]  他就找祭司阿比亞他
[00:13:15.000 --> 00:13:18.000]  就說你拿出你的伊弗德
[00:13:18.000 --> 00:13:20.000]  伊弗德裡面有個法律
[00:13:20.000 --> 00:13:23.000]  就可以有些工具去求問神
[00:13:23.000 --> 00:13:25.000]  求問神的時候
[00:13:25.000 --> 00:13:26.000]  究竟他會不會回答他呢
[00:13:26.000 --> 00:13:28.000]  他就問什麼問題呢
[00:13:28.000 --> 00:13:29.000]  求問耶和華神
[00:13:29.000 --> 00:13:33.000]  我可不可以追趕這些敵軍
[00:13:33.000 --> 00:13:34.000]  他們走了一段時間
[00:13:34.000 --> 00:13:35.000]  追不追到
[00:13:35.000 --> 00:13:37.000]  要追到追上去會不會打輸
[00:13:37.000 --> 00:13:40.000]  這是神一早知道
[00:13:40.000 --> 00:13:42.000]  他一直從《薩姆爾記》上
[00:13:42.000 --> 00:13:46.000]  第一章一路看到的時候
[00:13:46.000 --> 00:13:49.000]  他一直都不能夠聽到神的聲音
[00:13:49.000 --> 00:13:51.000]  當他聽到神的聲音
[00:13:51.000 --> 00:13:53.000]  聽得清清楚楚地告訴他
[00:13:53.000 --> 00:13:55.000]  你可以追上去
[00:13:55.000 --> 00:13:56.000]  不止這麼簡單
[00:13:56.000 --> 00:13:59.000]  你還可以救回你的妻兒
[00:13:59.000 --> 00:14:02.000]  你的家人回到你身邊
[00:14:02.000 --> 00:14:05.000]  所以我們看到這個故事
[00:14:05.000 --> 00:14:06.000]  如果你繼續看下去的時候
[00:14:06.000 --> 00:14:07.000]  結果追不追到呢
[00:14:07.000 --> 00:14:11.000]  追到追到追到
[00:14:11.000 --> 00:14:12.000]  譚耀宗議員
[00:14:12.520 --> 00:14:18.520]  譚耀宗議員
[00:14:42.520 --> 00:14:48.520]  譚耀宗議員
[00:15:12.520 --> 00:15:18.520]  譚耀宗議員
[00:15:42.520 --> 00:15:48.520]  譚耀宗議員
[00:16:12.520 --> 00:16:18.520]  譚耀宗議員
[00:16:42.520 --> 00:16:48.520]  譚耀宗議員
[00:17:12.520 --> 00:17:18.520]  譚耀宗議員
[00:17:42.520 --> 00:17:48.520]  譚耀宗議員
[00:18:12.520 --> 00:18:18.520]  譚耀宗議員
[00:18:42.520 --> 00:18:48.520]  譚耀宗議員
[00:19:12.520 --> 00:19:18.520]  譚耀宗議員
[00:19:42.520 --> 00:19:48.520]  譚耀宗議員
[00:20:12.520 --> 00:20:18.520]  譚耀宗議員
[00:20:42.520 --> 00:20:48.520]  譚耀宗議員
[00:21:12.520 --> 00:21:18.520]  譚耀宗議員
[00:21:42.520 --> 00:21:48.520]  譚耀宗議員
[00:22:12.520 --> 00:22:18.520]  譚耀宗議員
[00:22:42.520 --> 00:22:48.520]  譚耀宗議員
[00:23:12.520 --> 00:23:18.520]  譚耀宗議員
[00:23:42.520 --> 00:23:48.520]  譚耀宗議員
[00:24:12.520 --> 00:24:18.520]  譚耀宗議員
[00:24:42.520 --> 00:24:48.520]  譚耀宗議員
[00:25:12.520 --> 00:25:18.520]  譚耀宗議員
[00:25:42.520 --> 00:25:48.520]  譚耀宗議員
[00:26:12.520 --> 00:26:18.520]  譚耀宗議員
[00:26:42.520 --> 00:26:48.520]  譚耀宗議員
[00:27:12.520 --> 00:27:18.520]  譚耀宗議員
[00:27:42.520 --> 00:27:48.520]  譚耀宗議員
[00:28:12.520 --> 00:28:18.520]  譚耀宗議員
[00:28:18.520 --> 00:28:24.520]  譚耀宗議員
