
[00:00:00.000 --> 00:00:04.400]  主多謝祢,讚美祢,祢是那位以馬來尼的上帝,祢與我們同在
[00:08:37.140 --> 00:08:39.340]  他一開始不是講「藥室」
[00:08:39.340 --> 00:08:41.780]  他說這個是「雅閣的屠勒刀」
[00:08:41.780 --> 00:08:45.580]  原來「藥室」整個故事的發展
[00:08:45.580 --> 00:08:47.540]  「藥室」整個人生的
[00:08:47.540 --> 00:08:50.340]  以後種種的事情發生
[00:08:50.340 --> 00:08:53.220]  原來不單單是「藥室」自己控制
[00:08:53.220 --> 00:08:55.580]  他在講的是「雅閣的屠勒刀」
[00:08:55.580 --> 00:08:57.460]  原來「雅閣」所發生的事情
[00:08:57.460 --> 00:08:58.460]  他附加
[00:08:58.460 --> 00:09:00.140]  如果回到我們今天所講的
[00:09:00.140 --> 00:09:02.220]  我們父母做過什麼
[00:09:02.220 --> 00:09:02.860]  發生了什麼
[00:09:02.860 --> 00:09:04.700]  甚至那些事情我們都還不知道的時候
[00:09:04.700 --> 00:09:06.940]  其實那些事情已經在影響我們
[00:09:06.940 --> 00:09:08.140]  所以我們
[00:09:08.140 --> 00:09:09.820]  如果回看
[00:09:09.820 --> 00:09:11.100]  那些問題的話
[00:09:11.100 --> 00:09:13.620]  「雅閣的屠勒刀」的時候
[00:09:13.620 --> 00:09:14.740]  原來一開始
[00:09:14.740 --> 00:09:15.900]  他還沒用「屠勒刀」的時候
[00:09:15.900 --> 00:09:18.180]  他就講「雅閣」是住在加拿大
[00:09:18.180 --> 00:09:19.220]  然後他的父親
[00:09:19.220 --> 00:09:20.300]  即是「雅閣」的父親
[00:09:20.300 --> 00:09:21.580]  即是「藥室」的爺爺
[00:09:21.580 --> 00:09:23.500]  是一個寄居的人
[00:09:23.500 --> 00:09:24.460]  大概我們都知道
[00:09:24.460 --> 00:09:26.940]  如果我們從小到大
[00:09:26.940 --> 00:09:29.420]  很安穩地在一個地方長大
[00:09:29.420 --> 00:09:30.820]  或者你是不斷
[00:09:30.820 --> 00:09:33.460]  譬如你是由國內移民來香港
[00:09:33.460 --> 00:09:35.660]  可能最後香港現在有狀況
[00:09:35.660 --> 00:09:36.580]  你又要移民
[00:09:36.580 --> 00:09:37.980]  你這樣的時候
[00:09:37.980 --> 00:09:39.340]  其實如果你先走的時候
[00:09:39.340 --> 00:09:40.980]  你已經是不同的了
[00:09:40.980 --> 00:09:42.740]  這個不多解釋
[00:09:42.740 --> 00:09:44.780]  反而這次去
[00:09:44.780 --> 00:09:46.660]  在研讀這段經文的時候
[00:09:46.660 --> 00:09:49.060]  讀到一個地方以往沒怎麼留意
[00:09:49.060 --> 00:09:49.900]  就是我們講「藥室」
[00:09:49.900 --> 00:09:51.140]  然後被兄弟賣的
[00:09:51.140 --> 00:09:51.540]  是不是?
[00:09:51.540 --> 00:09:53.140]  大家都知道這個故事
[00:09:53.140 --> 00:09:53.780]  原來
[00:09:53.780 --> 00:09:55.860]  講「雅閣的屠勒刀」的時候
[00:09:55.860 --> 00:09:57.380]  他講了一句這樣的說話
[00:09:57.380 --> 00:09:58.180]  就是
[00:09:58.180 --> 00:09:59.220]  「藥室」
[00:09:59.220 --> 00:10:01.540]  原來小時候是跟什麼人玩呢?
[00:10:01.540 --> 00:10:02.940]  可能他也不知道
[00:10:02.940 --> 00:10:03.700]  他就說
[00:10:03.700 --> 00:10:05.820]  與他父親的妾
[00:10:05.820 --> 00:10:06.820]  丕拉
[00:10:06.820 --> 00:10:08.820]  和釋柏的兒子
[00:10:08.820 --> 00:10:09.780]  常在一起
[00:10:09.780 --> 00:10:11.540]  我們以往沒怎麼留意的
[00:10:11.540 --> 00:10:12.980]  可能我沒怎麼留意
[00:10:12.980 --> 00:10:15.220]  因為看到名字大概都是差不多
[00:10:15.220 --> 00:10:16.900]  但是如果你真的細讀的時候
[00:10:16.900 --> 00:10:18.260]  我這次就讀到
[00:10:18.260 --> 00:10:19.300]  咦?有點不同
[00:10:19.300 --> 00:10:22.180]  因為「屠勒刀」的詞令我想起
[00:10:22.180 --> 00:10:24.980]  大家知不知道「雅閣」其實有多少個老婆?
[00:10:24.980 --> 00:10:28.500]  正確地說應該是兩個老婆
[00:10:28.500 --> 00:10:29.620]  再加兩個妾侍
[00:10:29.620 --> 00:10:30.060]  是不是?
[00:10:30.060 --> 00:10:31.020]  四個
[00:10:31.020 --> 00:10:32.700]  那麼他最愛誰呢?
[00:10:32.700 --> 00:10:34.900]  這些原來就是「雅閣的屠勒刀」
[00:10:34.900 --> 00:10:36.660]  影響到「藥室」
[00:10:36.660 --> 00:10:37.140]  OK
[00:10:37.140 --> 00:10:38.260]  所以我們看看
[00:10:38.260 --> 00:10:39.460]  原來
[00:10:39.460 --> 00:10:41.860]  「雅閣的家族」的故事
[00:10:41.860 --> 00:10:43.260]  原來是這樣的
[00:10:43.260 --> 00:10:46.700]  頂部大概是
[00:10:46.700 --> 00:10:48.980]  淺啡色、綠色、黃色和藍色
[00:10:48.980 --> 00:10:52.100]  就是那四個老婆
[00:10:52.100 --> 00:10:55.060]  老婆就是利亞
[00:10:55.060 --> 00:10:55.820]  就是這一邊
[00:10:55.820 --> 00:10:56.500]  OK
[00:10:56.500 --> 00:10:57.580]  我的右手邊
[00:10:57.580 --> 00:10:58.260]  看到
[00:10:58.260 --> 00:10:59.820]  那個就是大婆利亞
[00:10:59.820 --> 00:11:01.060]  然後最左手邊
[00:11:01.060 --> 00:11:02.420]  那個就是拉傑
[00:11:02.420 --> 00:11:06.380]  「藥室」就是拉傑所生的
[00:11:06.380 --> 00:11:07.260]  OK
[00:11:07.260 --> 00:11:13.580]  我不知道大家有沒有印象對於「雅閣」申平事蹟的狀況
[00:11:13.580 --> 00:11:15.580]  下面就說他有十二個兒子
[00:11:15.580 --> 00:11:16.180]  OK
[00:11:16.180 --> 00:11:17.980]  看到「藥室」排第幾嗎?
[00:11:17.980 --> 00:11:19.740]  排第十一
[00:11:19.740 --> 00:11:20.580]  OK
[00:11:20.580 --> 00:11:21.820]  然後「藥室」呢
[00:11:21.820 --> 00:11:24.180]  其實是拉傑所生
[00:11:24.180 --> 00:11:24.980]  OK
[00:11:24.980 --> 00:11:26.060]  並且
[00:11:26.060 --> 00:11:28.260]  我不知道你知不知道拉傑的故事
[00:11:28.260 --> 00:11:30.700]  其實一說到聖經故事
[00:11:30.700 --> 00:11:31.900]  特別說《創世紀》
[00:11:31.900 --> 00:11:32.420]  很難說
[00:11:32.420 --> 00:11:33.660]  因為要拉起來說
[00:11:33.660 --> 00:11:35.260]  但是你一定要回去看看
[00:11:35.260 --> 00:11:37.780]  大概應該是二十七或者二十九章
[00:11:37.780 --> 00:11:39.300]  差不多的地方
[00:11:39.300 --> 00:11:47.700]  其實「雅閣」和利亞和拉傑是表妹
[00:11:47.700 --> 00:11:51.700]  當「雅閣」逃避哥哥
[00:11:51.700 --> 00:11:53.100]  跑去舅父拉班的時候
[00:11:53.100 --> 00:11:55.900]  就遇到拉傑了
[00:11:55.900 --> 00:11:57.420]  當他看到拉傑的時候
[00:11:57.420 --> 00:11:58.980]  他就深愛拉傑了
[00:11:58.980 --> 00:12:00.420]  並且向舅父提出
[00:12:00.420 --> 00:12:01.500]  我想娶他
[00:12:01.500 --> 00:12:02.740]  你知道舅父跟他說嗎?
[00:12:02.740 --> 00:12:03.260]  行
[00:12:03.260 --> 00:12:03.940]  OK
[00:12:03.940 --> 00:12:04.540]  沒問題
[00:12:04.540 --> 00:12:05.100]  OK
[00:12:05.100 --> 00:12:06.340]  你替我打七年工
[00:12:06.340 --> 00:12:07.580]  記不記得這樣的故事?
[00:12:07.580 --> 00:12:08.780]  記得是不是?
[00:12:08.780 --> 00:12:10.580]  聖經寫得很美
[00:12:10.580 --> 00:12:11.100]  為什麼?
[00:12:11.100 --> 00:12:13.140]  你知不知道「雅閣」很愛拉傑
[00:12:13.140 --> 00:12:14.580]  因為聖經一句就說
[00:12:14.580 --> 00:12:16.940]  他看那七年如幾日
[00:12:16.940 --> 00:12:17.620]  OK
[00:12:17.620 --> 00:12:18.380]  打七年工
[00:12:18.380 --> 00:12:20.100]  因為愛拉傑的緣故
[00:12:20.100 --> 00:12:22.660]  所以當幾日就過去了
[00:12:22.660 --> 00:12:24.540]  不過聖經其實很好看
[00:12:24.540 --> 00:12:25.180]  為什麼呢?
[00:12:25.180 --> 00:12:26.660]  如果有讀過那個故事
[00:12:26.660 --> 00:12:28.140]  就是「峰迴路轉」
[00:12:28.140 --> 00:12:30.940]  因為洞房花燭之後發現什麼事?
[00:12:30.940 --> 00:12:32.460]  第二天起來
[00:12:32.460 --> 00:12:33.820]  那個不是拉傑
[00:12:33.820 --> 00:12:35.660]  是他姐姐尼婭
[00:12:35.660 --> 00:12:37.340]  記不記得有這樣的事件?
[00:12:37.340 --> 00:12:38.060]  OK
[00:12:38.060 --> 00:12:41.460]  為什麼讀完房才知道不是呢?
[00:12:41.460 --> 00:12:42.340]  無論如何
[00:12:42.340 --> 00:12:43.820]  你有機會回去查一下
[00:12:43.820 --> 00:12:45.540]  但是結果是什麼呢?
[00:12:45.540 --> 00:12:47.580]  「雅閣」為了拉傑
[00:12:47.580 --> 00:12:49.060]  「雅閣」為了拉傑
[00:12:49.060 --> 00:12:49.940]  深愛拉傑
[00:12:49.940 --> 00:12:51.500]  再打多七年工
[00:12:51.500 --> 00:12:52.260]  OK
[00:12:52.260 --> 00:12:54.780]  才將拉傑娶回來
[00:12:54.780 --> 00:12:56.700]  聖經如果沒記錯是說
[00:12:56.700 --> 00:13:00.780]  「雅閣」前前後後為舅父打了二十年工
[00:13:00.780 --> 00:13:04.140]  打了二十年工
[00:13:04.140 --> 00:13:09.260]  而其中有不少時間都是為了所愛的拉傑
[00:13:09.260 --> 00:13:11.500]  在他們那個時代
[00:13:11.500 --> 00:13:14.100]  「新養眾多」是代表上帝的祝福
[00:13:14.100 --> 00:13:14.660]  OK
[00:13:14.660 --> 00:13:15.980]  所以你看到
[00:13:15.980 --> 00:13:20.620]  雖然雅閣娶了拉傑
[00:13:20.620 --> 00:13:24.980]  但是其實一直不能生孩子
[00:13:24.980 --> 00:13:27.380]  所以你看到那個表是什麼呢?
[00:13:27.380 --> 00:13:29.420]  前面就是尼婭
[00:13:29.420 --> 00:13:30.900]  她生了四個
[00:13:30.900 --> 00:13:32.180]  但是拉傑也不能生
[00:13:32.180 --> 00:13:34.540]  於是拉傑就將她的妾侍
[00:13:34.540 --> 00:13:36.420]  綠色的叫做「辟拉」
[00:13:36.420 --> 00:13:37.860]  給了雅閣
[00:13:37.860 --> 00:13:39.540]  幫她留後
[00:13:39.540 --> 00:13:43.220]  然後連尼婭的妾侍
[00:13:43.220 --> 00:13:45.460]  「色柏」也生了兩個
[00:13:45.460 --> 00:13:46.860]  拉傑還不能生
[00:13:46.860 --> 00:13:51.220]  然後尼婭再生兩個
[00:13:51.220 --> 00:13:53.500]  「以撒迦」和「西布倫」
[00:13:53.500 --> 00:13:54.020]  可以嗎?
[00:13:54.020 --> 00:13:54.660]  看得到嗎?
[00:13:54.660 --> 00:13:55.420]  OK
[00:13:55.420 --> 00:14:00.660]  我猜拉傑那時年紀不輕
[00:14:00.660 --> 00:14:02.100]  才生了約瑟出來
[00:14:02.100 --> 00:14:03.740]  這些其實是在說
[00:14:03.740 --> 00:14:05.820]  雅閣的屠勒刀
[00:14:05.820 --> 00:14:07.100]  不是,是雅閣的事蹟
[00:14:07.100 --> 00:14:07.900]  OK
[00:14:07.900 --> 00:14:08.860]  然後
[00:14:08.860 --> 00:14:12.260]  這些東西原來是在深深影響約瑟
[00:14:12.260 --> 00:14:12.860]  為什麼這麼說呢?
[00:14:12.860 --> 00:14:14.540]  因為剛才那篇經文就說
[00:14:14.540 --> 00:14:17.100]  原來他從小到大只可以跟
[00:14:17.100 --> 00:14:18.140]  今天說得難聽一點
[00:14:18.140 --> 00:14:21.540]  跟妾侍的孩子玩而已
[00:14:21.540 --> 00:14:23.580]  我想我們在這個年代
[00:14:23.580 --> 00:14:25.940]  在香港長大我們也沒有這樣的概念
[00:14:25.940 --> 00:14:27.860]  但是可能在那些大家族
[00:14:27.860 --> 00:14:29.620]  我不知道我們大兄姐們有沒有
[00:14:29.620 --> 00:14:32.740]  那些家族的鬥爭、爭產
[00:14:32.740 --> 00:14:34.980]  你不可以跟誰
[00:14:34.980 --> 00:14:36.820]  原來這樣的環境
[00:14:36.820 --> 00:14:38.820]  他從小到大自己未必知道
[00:14:38.820 --> 00:14:42.180]  但是就是在這樣的狀況下去成長
[00:14:42.180 --> 00:14:43.700]  所以
[00:14:43.700 --> 00:14:45.060]  我不知道你有沒有想過
[00:14:45.060 --> 00:14:46.420]  簡單來說
[00:14:46.420 --> 00:14:47.420]  今天的你
[00:14:47.420 --> 00:14:50.540]  就是你爸爸甚至你媽媽的屠勒刀
[00:14:50.540 --> 00:14:51.260]  然後呢
[00:14:51.260 --> 00:14:53.980]  你有沒有想過其實你和你爸爸媽媽
[00:14:53.980 --> 00:14:55.500]  都有很多東西很相似
[00:14:55.500 --> 00:14:57.860]  原來你今天在做的很多決定
[00:14:57.860 --> 00:15:00.100]  原來不是單單是你的決定
[00:15:00.100 --> 00:15:03.420]  早在你的父母的時候
[00:15:03.420 --> 00:15:04.420]  已經在影響你
