
[00:00:00.000 --> 00:00:08.980]  我們繼續學習「遇見耶穌,靈命會更生」系列
[00:04:02.040 --> 00:04:04.900]  而這段經文在約翰福音12章的時候
[00:04:04.900 --> 00:04:06.520]  當她送這份禮物的時候
[00:04:06.520 --> 00:04:08.140]  馬尼亞用香高高耶穌
[00:04:08.140 --> 00:04:10.420]  大家都知道有這件事
[00:04:10.420 --> 00:04:13.300]  其實耶穌收到的時候,他怎麼想呢?
[00:04:13.300 --> 00:04:15.400]  而當他送的時候
[00:04:15.400 --> 00:04:19.800]  他旁邊的人又有什麼評論呢?
[00:04:19.800 --> 00:04:21.940]  今天我們又能否理解到
[00:04:21.940 --> 00:04:24.560]  為什麼馬尼亞會送這份禮物給他呢?
[00:04:24.560 --> 00:04:27.200]  那張小紙是寫什麼呢?
[00:04:27.200 --> 00:04:30.100]  我相信今天上帝也要我們學習
[00:04:30.100 --> 00:04:35.660]  如何從馬尼亞用香高高耶穌的事情
[00:04:35.660 --> 00:04:41.480]  讓我們學習如何將我們最好的禮物送給耶穌
[00:04:41.480 --> 00:04:45.400]  這段經文在約翰福音12章的1至8節
[00:04:45.400 --> 00:04:47.480]  我們一起讀,好嗎?
[00:04:47.480 --> 00:04:50.660]  二月前六天,耶穌到了百大利
[00:04:50.660 --> 00:04:53.520]  就是由拉撒路所住的地方
[00:04:53.520 --> 00:04:56.760]  耶穌曾經使者拉撒路從死人中復活
[00:04:56.760 --> 00:04:59.880]  有人在那裡為耶穌預備了賢職
[00:04:59.880 --> 00:05:01.580]  馬大聚那裡事後
[00:05:01.580 --> 00:05:05.580]  拉撒路也和一些人和耶穌一同吃飯
[00:05:05.580 --> 00:05:10.880]  馬尼亞拿了半公斤珍貴純淨的拿達香高
[00:05:10.880 --> 00:05:14.120]  抹耶穌的腳又用自己的頭髮去擦
[00:05:14.120 --> 00:05:18.200]  屋裡就滿了香高的香氣
[00:05:18.200 --> 00:05:19.060]  繼續
[00:05:19.060 --> 00:05:20.580]  耶穌的一個門徒
[00:05:20.580 --> 00:05:24.460]  就是那要出賣他的家樂人游大說
[00:05:24.460 --> 00:05:29.820]  為什麼不把這香高賣三百銀幣周濟窮人呢?
[00:05:29.820 --> 00:05:33.620]  他說這話並不是因為他關懷窮人
[00:05:33.620 --> 00:05:35.700]  而是因為他是個賊
[00:05:35.700 --> 00:05:39.380]  又帶著錢囊常取其中所存的
[00:05:39.380 --> 00:05:40.580]  耶穌說
[00:05:40.580 --> 00:05:41.780]  由他罷
[00:05:41.780 --> 00:05:46.260]  這香高是他留下為我安葬的日子用的
[00:05:46.260 --> 00:05:50.180]  你們常常有窮人跟你們在一起
[00:05:50.180 --> 00:05:53.220]  卻不常有我
[00:05:53.220 --> 00:05:55.980]  剛才那段經文你會看到
[00:05:55.980 --> 00:05:58.980]  馬尼亞有一個行銅
[00:05:58.980 --> 00:06:02.300]  他旁邊的門徒有這個說話
[00:06:02.300 --> 00:06:04.820]  而耶穌也表達了他這件事
[00:06:04.820 --> 00:06:06.540]  是怎樣想的
[00:06:06.540 --> 00:06:10.380]  我們稍後會細心去看一看
[00:06:10.380 --> 00:06:11.660]  但在說之前
[00:06:11.660 --> 00:06:14.900]  我們看到聖經尤其是福音書
[00:06:14.900 --> 00:06:16.580]  起碼有三個馬尼亞
[00:06:16.580 --> 00:06:18.820]  不止,起碼有三個
[00:06:18.820 --> 00:06:21.140]  說馬尼亞有時大家會有些混亂
[00:06:21.140 --> 00:06:23.140]  有時是你來清他
[00:06:23.140 --> 00:06:27.900]  眾所周知第一個馬尼亞是耶穌的母親
[00:06:27.900 --> 00:06:29.260]  一喊「馬尼亞」
[00:06:29.260 --> 00:06:31.660]  福音書的人會說「叫我呀」
[00:06:31.660 --> 00:06:34.340]  所以我們有時之前要加一點東西
[00:06:34.340 --> 00:06:37.020]  這個就是耶穌基督的母親馬尼亞
[00:06:37.020 --> 00:06:38.020]  第二個馬尼亞是甚麼呢
[00:06:38.020 --> 00:06:39.940]  叫「莫大拉的馬尼亞」
[00:06:39.940 --> 00:06:41.620]  莫大拉是甚麼意思呢
[00:06:41.620 --> 00:06:43.620]  即是地方
[00:06:43.620 --> 00:06:47.540]  即是在德國的馬尼亞
[00:06:47.540 --> 00:06:50.980]  或者在利佛摩的馬尼亞
[00:06:50.980 --> 00:06:52.820]  即是給他一個地區的意思
[00:06:52.820 --> 00:06:55.100]  加一個地區就是「莫大拉的馬尼亞」
[00:06:55.100 --> 00:06:58.100]  那莫大拉的馬尼亞有甚麼事蹟呢
[00:06:58.100 --> 00:06:59.540]  有否記得
[00:06:59.540 --> 00:07:02.340]  有呀,即是七隻鬼上了身
[00:07:02.340 --> 00:07:04.380]  很厲害,七隻鬼,不是一隻
[00:07:04.380 --> 00:07:05.620]  七鬼上身
[00:07:05.620 --> 00:07:07.980]  但耶穌將他趕走了
[00:07:07.980 --> 00:07:09.300]  那是一個很大的神蹟
[00:07:09.300 --> 00:07:12.140]  所以莫大拉馬尼亞在福音書裡
[00:07:12.140 --> 00:07:15.100]  他有一個很跟隨耶穌的馬尼亞
[00:07:15.100 --> 00:07:16.660]  但我們今天也不是說這兩個
[00:07:16.660 --> 00:07:19.580]  我們今天說的叫「百大利的馬尼亞」
[00:07:19.580 --> 00:07:21.620]  百大利的馬尼亞其實是
[00:07:21.620 --> 00:07:23.940]  迎接上個星期的馬
[00:07:23.940 --> 00:07:26.220]  「馬大馬尼亞」和「拉撒路」
[00:07:26.220 --> 00:07:29.060]  因為他們在百大利那裡居住
[00:07:29.060 --> 00:07:31.700]  所以我們叫做「百大利的馬尼亞」
[00:07:31.700 --> 00:07:34.220]  那這次「用香高高耶穌」
[00:07:34.220 --> 00:07:36.900]  這個就是「百大利的馬尼亞」
[00:07:36.900 --> 00:07:38.900]  那經文剛才說到
[00:07:38.900 --> 00:07:42.260]  有一個時間性挺重要
[00:07:42.260 --> 00:07:43.660]  我也想大家知道
[00:07:43.660 --> 00:07:44.860]  這個時間性他一說
[00:07:44.860 --> 00:07:49.100]  就是叫做「逾越節」的前六日
[00:07:49.100 --> 00:07:52.220]  即是馬尼亞去「用香高高耶穌」
[00:07:52.220 --> 00:07:54.540]  是在「逾越節」前六日
[00:07:54.540 --> 00:07:56.780]  在一個晚宴的裡面
[00:07:56.780 --> 00:07:58.300]  那「逾越節」是甚麼節日呢
[00:07:58.300 --> 00:07:59.340]  大家都知道
[00:07:59.340 --> 00:08:00.460]  「逾越節」在舊約來說
[00:08:00.460 --> 00:08:04.980]  就是紀念上帝拯救以色列人的那一天
[00:08:04.980 --> 00:08:07.140]  就是用羔羊的那一天
[00:08:07.140 --> 00:08:08.620]  而在新約
[00:08:08.620 --> 00:08:12.380]  「逾越節」就是耶穌基督釘十字架的那一天
[00:08:12.380 --> 00:08:14.060]  就是釘十字架的那一天
[00:08:14.060 --> 00:08:17.860]  所以新舊約經常都首尾呼應的
[00:08:17.860 --> 00:08:19.860]  那前六日
[00:08:19.860 --> 00:08:23.180]  是耶穌基督釘之前的那六日
[00:08:23.180 --> 00:08:26.700]  那天他是未入耶路撒冷
[00:08:26.700 --> 00:08:28.820]  第二天就入了
[00:08:28.820 --> 00:08:33.820]  因為耶穌到了白大利
[00:08:33.820 --> 00:08:36.140]  即是未去到耶路撒冷
[00:08:36.140 --> 00:08:39.900]  所以那個晚宴在白大利吃完之後
[00:08:39.900 --> 00:08:41.820]  第二天就會入耶路撒冷
[00:08:41.820 --> 00:08:45.740]  所以那個晚宴是頗特別的
[00:08:45.740 --> 00:08:48.020]  那個晚宴我們發覺
[00:08:48.020 --> 00:08:52.260]  其實是說到這個白大利
[00:08:52.260 --> 00:08:55.740]  就是拉撒路死裡復活的地方
[00:08:55.740 --> 00:08:57.420]  因為我們說十二章
[00:08:57.420 --> 00:08:58.780]  其實如果記得十一章
[00:08:58.780 --> 00:09:04.900]  其實就是耶穌基督叫拉撒路從墳墓裡走出來的那一段聖經
[00:09:04.900 --> 00:09:08.460]  叫拉撒路從死裡復活這件事
[00:09:08.460 --> 00:09:11.020]  其實當時在第十一章
[00:09:11.020 --> 00:09:15.980]  但其實那件事是很震撼附近周邊城市的
[00:09:15.980 --> 00:09:18.340]  鄉村的所有猶太人
[00:09:18.340 --> 00:09:19.820]  不單止在白大利的地方
[00:09:19.820 --> 00:09:22.940]  耶路撒冷那些人都應該會知道
[00:09:22.940 --> 00:09:28.540]  那個晚宴的宴席我們相信就是要慶祝拉撒路的復活
[00:09:28.540 --> 00:09:32.340]  以致馬大馬利亞會和耶穌一起吃頓飯
[00:09:32.340 --> 00:09:34.020]  然後才入耶路撒冷
[00:09:34.020 --> 00:09:38.980]  就是因為那個晚宴就要慶祝他將拉撒路復活這件事
[00:09:38.980 --> 00:09:39.900]  那個宴席
[00:09:39.900 --> 00:09:43.140]  所以他在那個宴席那裡去做這件事情
[00:09:43.140 --> 00:09:45.340]  而這個宴席裡面我們又發覺
[00:09:45.340 --> 00:09:47.220]  其實不是那麼簡單
[00:09:47.220 --> 00:09:48.900]  這個宴席裡面我們會看到
[00:09:48.900 --> 00:09:51.300]  剛才我們讀的是一節八節
[00:09:51.300 --> 00:09:53.140]  但如果我們再讀九節十一節
[00:09:53.140 --> 00:09:56.300]  你會發覺不單止是他們四個人
[00:09:56.300 --> 00:09:58.780]  馬大馬利亞、拉撒路和耶穌
[00:09:58.780 --> 00:10:02.620]  甚至其實他說有一大群猶太人都知道耶穌在那裡
[00:10:02.620 --> 00:10:04.020]  就要來
[00:10:04.020 --> 00:10:06.660]  然而他們不單止是為了耶穌的緣故
[00:10:06.660 --> 00:10:08.180]  他們是為了什麼緣故在這裡
[00:10:08.180 --> 00:10:13.140]  他說要看看耶穌使他從死人中復活的拉撒路
[00:10:13.140 --> 00:10:16.140]  他要看看這個本來說死了的拉撒路
[00:10:16.140 --> 00:10:17.660]  應該是屍體
[00:10:17.660 --> 00:10:20.100]  但怎麼會活生生的還坐在那裡
[00:10:20.100 --> 00:10:22.020]  他要看看是不是真的
[00:10:22.020 --> 00:10:23.740]  因為這件事情
[00:10:23.740 --> 00:10:25.220]  經文繼續說
[00:10:25.220 --> 00:10:30.460]  於是那些祭司將就想將拉撒路殺死
[00:10:30.460 --> 00:10:31.860]  即是這個雖然從死裡復活
[00:10:31.860 --> 00:10:34.860]  但都要再要他進回鬼門關
[00:10:34.860 --> 00:10:36.860]  都要將他殺死
[00:10:36.860 --> 00:10:37.380]  為什麼?
[00:10:37.380 --> 00:10:41.860]  因為很多猶太人因為拉撒路這個被主復活的事
[00:10:41.860 --> 00:10:45.980]  就離開了這幫宗教的領袖
[00:10:45.980 --> 00:10:47.420]  就跟隨了耶穌
[00:10:47.420 --> 00:10:49.300]  相信了耶穌
[00:10:49.300 --> 00:10:52.100]  所以其實那晚的宴會
[00:10:52.100 --> 00:10:53.740]  除了他們那四個人
[00:10:53.740 --> 00:10:54.860]  四個主角之外
[00:10:54.860 --> 00:10:57.540]  其實都有一幫猶太人在當中
[00:10:57.540 --> 00:10:59.020]  而裡面的猶太人當中
[00:10:59.020 --> 00:11:02.700]  真的不知道有沒有一幫是殺手在裡面
[00:11:02.700 --> 00:11:05.140]  所謂那些暗殺
[00:11:05.140 --> 00:11:10.060]  所以那晚的宴會表面上充滿了歌舞昇平
[00:11:10.060 --> 00:11:11.220]  大家舉杯
[00:11:11.220 --> 00:11:12.420]  吃起司吃東西
[00:11:12.420 --> 00:11:13.340]  很開心
[00:11:13.340 --> 00:11:16.420]  但其實裡面是暗藏殺機
[00:11:16.420 --> 00:11:18.540]  危機四伏可能在裡面
[00:11:18.540 --> 00:11:20.460]  分分鐘有些Hitman在裡面
[00:11:20.460 --> 00:11:21.900]  不知道什麼事
[00:11:21.900 --> 00:11:24.020]  但當然聖經沒有這麼說
[00:11:24.020 --> 00:11:25.780]  拉撒路死了又再死嗎?
[00:11:25.780 --> 00:11:26.900]  沒有這麼說
[00:11:26.900 --> 00:11:28.620]  但其實你想想當晚
[00:11:28.620 --> 00:11:33.220]  其實是很不簡單的
[00:11:33.220 --> 00:11:37.420]  那麼不簡單之下
[00:11:37.420 --> 00:11:40.820]  也發生了一個非常不尋常的事
[00:11:40.820 --> 00:11:42.060]  這是什麼事呢?
[00:11:42.060 --> 00:11:47.780]  這件事就是當大家很高興在歌舞昇平喝酒
[00:11:47.780 --> 00:11:54.300]  吃瑪娜、乾餅、以色列薄餅等等
[00:11:54.300 --> 00:11:57.700]  瑪利亞就做了一個很不平常的事
[00:11:57.700 --> 00:11:58.980]  很不尋常的事
[00:11:58.980 --> 00:12:01.180]  就是走到耶穌基督的腳前
[00:12:01.180 --> 00:12:03.660]  把玉瓶打破
[00:12:03.660 --> 00:12:05.860]  把最珍貴的拿達香糕
[00:12:05.860 --> 00:12:07.780]  高在耶穌的頭上
[00:12:07.780 --> 00:12:10.460]  剛才約翰福也告訴我們
[00:12:10.460 --> 00:12:13.300]  他甚至高了耶穌的腳
[00:12:13.300 --> 00:12:16.460]  然後用自己的頭髮去抹祂的腳
[00:12:16.460 --> 00:12:17.820]  我們看經文的時候
[00:12:17.820 --> 00:12:21.220]  會發覺這是一個行動、一個行動
[00:12:21.220 --> 00:12:22.340]  但其實我想問問你
[00:12:22.340 --> 00:12:25.100]  如果你是在場的其中一個
[00:12:25.100 --> 00:12:26.940]  你當你是一個猶太人
[00:12:26.940 --> 00:12:30.180]  你見到這件事的時候有什麼感覺?
[00:12:30.180 --> 00:12:32.300]  大家現在很高興
[00:12:32.300 --> 00:12:34.100]  然後你見到這件事
[00:12:34.100 --> 00:12:37.260]  你會覺得怎樣?
[00:12:37.260 --> 00:12:38.100]  或者這樣說
[00:12:38.100 --> 00:12:39.380]  今天我們正在崇拜
[00:12:39.380 --> 00:12:40.460]  大家都在聽到
[00:12:40.460 --> 00:12:42.700]  我在說聖經的訊息
[00:12:42.700 --> 00:12:46.740]  如果突然有一個弟兄走過來
[00:12:46.740 --> 00:12:50.380]  拿著一瓶很貴的洗頭水
[00:12:50.380 --> 00:12:52.500]  倒在我身上
[00:12:52.500 --> 00:12:54.060]  你現在想像一下
[00:12:54.060 --> 00:12:54.740]  我不知道是誰
[00:12:54.740 --> 00:12:56.660]  我不叫你上來
[00:12:56.660 --> 00:12:59.220]  你會覺得怎樣?
[00:12:59.220 --> 00:13:00.940]  你會覺得很怪、很不尋常
[00:13:00.940 --> 00:13:03.700]  我們正在敬拜
[00:13:03.700 --> 00:13:05.420]  或者他不是找洗頭水
[00:13:05.420 --> 00:13:08.500]  他不知道拿一隻燒鴨來
[00:13:08.500 --> 00:13:09.940]  很貴的燒鴨
[00:13:09.940 --> 00:13:13.380]  拿一隻燒鴨來吃一塊
[00:13:13.380 --> 00:13:15.700]  啊!
[00:13:15.700 --> 00:13:17.900]  你會覺得現在在崇拜
[00:13:17.900 --> 00:13:19.620]  你可不可以先下去
[00:13:19.620 --> 00:13:21.700]  先不要搞這些事
[00:13:21.700 --> 00:13:23.580]  其實那一晚為什麼不尋常
[00:13:23.580 --> 00:13:25.460]  你想想那個晚宴
[00:13:25.460 --> 00:13:28.380]  當時女性的地位真的不高
[00:13:28.380 --> 00:13:31.380]  跟今天不同
[00:13:31.380 --> 00:13:32.220]  當時的女性
[00:13:32.220 --> 00:13:34.660]  其實你見到馬大都在侍候
[00:13:34.660 --> 00:13:37.620]  她們都是倒茶
[00:13:37.620 --> 00:13:40.100]  不夠食物就放一些麵包
[00:13:40.100 --> 00:13:41.300]  然後問你
[00:13:41.300 --> 00:13:43.020]  How's everything going?
[00:13:43.020 --> 00:13:44.260]  Everything's good?
[00:13:44.260 --> 00:13:46.380]  然後你就說OK, well
[00:13:46.380 --> 00:13:48.820]  她們就這樣侍候
[00:13:48.820 --> 00:13:50.100]  因為此其一
[00:13:50.100 --> 00:13:50.860]  為什麼這麼不尋常
[00:13:50.860 --> 00:13:52.700]  因為女性不會這樣走出來
[00:13:52.700 --> 00:13:54.700]  去趴頭露面
[00:13:54.700 --> 00:13:56.300]  第二就是
[00:13:56.300 --> 00:13:59.220]  她竟然不怕別人怎麼看
[00:13:59.220 --> 00:14:01.900]  她在眾目睽睽之下
[00:14:01.900 --> 00:14:06.660]  去做了這個抹香膏的事情
[00:14:06.660 --> 00:14:08.940]  其實旁邊的人看
[00:14:08.940 --> 00:14:11.420]  當時會覺得很不自然
[00:14:11.420 --> 00:14:14.460]  因為這不是一件正常的事
[00:14:14.460 --> 00:14:15.540]  那一刻可能你說
[00:14:15.540 --> 00:14:16.860]  耶穌基督說一下道
[00:14:16.860 --> 00:14:18.060]  見證一下
[00:14:18.060 --> 00:14:19.780]  也很正常
[00:14:19.780 --> 00:14:22.980]  為什麼會這樣去做呢?
[00:14:22.980 --> 00:14:30.100]  到底瑪利亞想告訴我們什麼呢?
[00:14:30.100 --> 00:14:31.620]  我們經常都將焦點
[00:14:31.620 --> 00:14:35.620]  就是瑪利亞用香膏告耶穌
[00:14:35.620 --> 00:14:37.540]  但其實我們深信
[00:14:37.540 --> 00:14:40.300]  當時瑪利亞在這言證裡面
[00:14:40.300 --> 00:14:42.420]  她做出這個行為
[00:14:42.420 --> 00:14:45.500]  她不只是見到耶穌
[00:14:45.500 --> 00:14:48.740]  她見到誰?
[00:14:48.740 --> 00:14:50.780]  Exactly
[00:14:50.780 --> 00:14:52.900]  她是見到她這個拉撒路
[00:14:52.900 --> 00:14:55.260]  她所愛的弟弟
[00:14:55.260 --> 00:14:59.300]  她今天竟然不是躺在病床上
[00:14:59.300 --> 00:15:01.380]  其實她已經死了
[00:15:01.380 --> 00:15:03.260]  她可以坐在這裡
[00:15:03.260 --> 00:15:06.780]  好像大家現在這樣坐在這裡健健康康
[00:15:06.780 --> 00:15:08.300]  聽耶穌說話
[00:15:08.300 --> 00:15:09.260]  進食
[00:15:09.260 --> 00:15:11.300]  有笑容
[00:15:11.300 --> 00:15:14.220]  不是一灰死面
[00:15:14.220 --> 00:15:16.980]  她見到這個場景的時候
[00:15:16.980 --> 00:15:17.900]  她忍不住
[00:15:17.900 --> 00:15:18.780]  你明白嗎?
[00:15:18.780 --> 00:15:19.500]  怎麼會?
[00:15:19.500 --> 00:15:22.300]  她忍不住那份感激的心
[00:15:22.300 --> 00:15:25.260]  昨天她還是很傷心
[00:15:25.260 --> 00:15:26.020]  昨天就很傷心
[00:15:26.020 --> 00:15:28.100]  因為耶穌遲了幾天才去
[00:15:28.100 --> 00:15:29.700]  如果你看回11章
[00:15:29.700 --> 00:15:31.700]  她已經死了幾天了
[00:15:31.700 --> 00:15:35.700]  她沒什麼希望了
[00:15:35.700 --> 00:15:37.660]  你想想你所愛的人受苦
[00:15:37.660 --> 00:15:39.020]  有時候
[00:15:39.020 --> 00:15:41.740]  如果你真的愛她
[00:15:41.740 --> 00:15:43.580]  你會很難受
[00:15:43.580 --> 00:15:45.620]  你情願
[00:15:45.620 --> 00:15:46.900]  如果你的孩子生病
[00:15:46.900 --> 00:15:47.580]  我不知道什麼病
[00:15:47.580 --> 00:15:49.500]  你情願不如讓我生病吧
[00:15:49.500 --> 00:15:50.180]  讓我生病吧
[00:15:50.180 --> 00:15:51.220]  你不要生病
[00:15:51.220 --> 00:15:52.140]  你要回學校讀書
[00:15:52.140 --> 00:15:53.460]  你要考試
[00:15:53.460 --> 00:15:54.620]  讓我生病吧
[00:15:54.620 --> 00:15:57.020]  你去讀書吧
[00:15:57.020 --> 00:15:58.500]  我女兒剛剛這幾天生病了
[00:15:58.500 --> 00:15:59.900]  我說讓我生病吧
[00:15:59.900 --> 00:16:00.860]  你上班吧
[00:16:00.860 --> 00:16:02.580]  你賺錢吧
[00:16:02.580 --> 00:16:04.540]  有時候你愛的人
[00:16:04.540 --> 00:16:05.300]  她受苦
[00:16:05.300 --> 00:16:06.460]  你不如讓我生病吧
[00:16:06.460 --> 00:16:07.500]  我相信瑪麗亞也是
[00:16:07.500 --> 00:16:09.460]  她見到她弟弟死了的時候
[00:16:09.460 --> 00:16:11.780]  她說不如死的是我吧
[00:16:11.780 --> 00:16:13.380]  我們只是女人而已
[00:16:13.380 --> 00:16:14.300]  多一個不多
[00:16:14.300 --> 00:16:14.820]  少一個不少
[00:16:14.820 --> 00:16:17.140]  當時當然不是了
[00:16:17.140 --> 00:16:19.060]  她可能是這麼想的
[00:16:19.060 --> 00:16:22.300]  因為拉薩路是她家人其中一個
[00:16:22.300 --> 00:16:23.580]  唯一的男士
[00:16:23.580 --> 00:16:25.540]  唯一的兒子
[00:16:25.540 --> 00:16:28.620]  當她見到拉薩路
[00:16:28.620 --> 00:16:30.700]  很開心地和耶穌在一起
[00:16:30.700 --> 00:16:31.980]  聊天
[00:16:31.980 --> 00:16:36.620]  說回她臨死的時候的經驗等等的時候
[00:16:36.620 --> 00:16:37.980]  她真的忍不住
[00:16:37.980 --> 00:16:41.380]  她要將她自己最寶貴的東西
[00:16:41.380 --> 00:16:43.580]  給耶穌祈禱
[00:16:43.580 --> 00:16:45.420]  經文這裡說
[00:16:45.420 --> 00:16:46.660]  拿達香膏
[00:16:46.660 --> 00:16:50.060]  她用拿達香膏去抹耶穌的腳
[00:16:50.060 --> 00:16:56.060]  用自己的頭髮去擦她的腳
[00:16:56.060 --> 00:16:58.060]  當時女性的頭髮
[00:16:58.060 --> 00:17:00.100]  不像大家現在這樣的
[00:17:00.100 --> 00:17:01.300]  我見到現在
[00:17:01.300 --> 00:17:03.380]  第一不同顏色
[00:17:03.380 --> 00:17:07.100]  然後又很飄然
[00:17:07.100 --> 00:17:08.180]  很飄逸
[00:17:08.180 --> 00:17:11.260]  頭髮又紮起
[00:17:11.260 --> 00:17:13.060]  當時在中東
[00:17:13.060 --> 00:17:16.180]  女士的頭髮是不會被人看到的
[00:17:16.180 --> 00:17:17.820]  很多時候要紮起
[00:17:17.820 --> 00:17:19.740]  不是隨隨便便拿出來
[00:17:19.740 --> 00:17:21.900]  因為是她最榮耀
[00:17:21.900 --> 00:17:25.500]  最寶貴的地方
[00:17:25.500 --> 00:17:29.020]  當瑪利亞把她的頭髮
[00:17:29.020 --> 00:17:31.020]  我不知道叫什麼
[00:17:31.020 --> 00:17:31.900]  鬆開了
[00:17:31.900 --> 00:17:34.580]  頭髮都散了下來的時候
[00:17:34.580 --> 00:17:37.060]  這是她最榮耀的時刻
[00:17:37.060 --> 00:17:39.100]  不是很多人見得到
[00:17:39.100 --> 00:17:41.220]  而她將她最榮耀的部分
[00:17:41.220 --> 00:17:43.020]  她現在跪在耶穌
[00:17:43.020 --> 00:17:45.580]  最不榮耀的地方
