
[00:00:00.000 --> 00:00:02.720]  今天在唐慶日子裏面
[00:03:50.400 --> 00:03:52.800]  這七個一其實可以分為三組
[00:03:52.800 --> 00:03:54.000]  第一組說到一個身體
[00:03:54.000 --> 00:03:55.800]  一個聖靈一個指望
[00:03:55.800 --> 00:03:57.400]  其實由一個身體
[00:03:57.400 --> 00:03:59.600]  一個聖靈一個指望開始
[00:03:59.600 --> 00:04:01.800]  其實說到我們同有一個
[00:04:01.800 --> 00:04:04.000]  即是同屬於這個身體
[00:04:04.000 --> 00:04:04.600]  其實這個身體
[00:04:04.600 --> 00:04:06.200]  耶穌基督的教會
[00:04:06.200 --> 00:04:07.800]  是祂自己所建立
[00:04:07.800 --> 00:04:08.800]  同一位聖靈
[00:04:08.800 --> 00:04:10.800]  完全是聖靈自己的工作
[00:04:10.800 --> 00:04:12.200]  同一位盼望
[00:04:12.200 --> 00:04:13.200]  我們可以從一個
[00:04:13.200 --> 00:04:15.600]  終末的角度去看見
[00:04:15.600 --> 00:04:17.600]  我們都有這個盼望
[00:04:17.600 --> 00:04:19.200]  所以第一組裏面說到
[00:04:19.200 --> 00:04:20.800]  完完全全是神自己的工作
[00:04:20.800 --> 00:04:22.000]  去建立教會
[00:04:22.000 --> 00:04:23.400]  建立這個身體
[00:04:23.400 --> 00:04:25.200]  是聖靈在中間的工作
[00:04:25.200 --> 00:04:27.200]  我們同有一個指望
[00:04:27.200 --> 00:04:28.200]  第二組裏面說到
[00:04:28.200 --> 00:04:29.200]  有一個主有一個洗
[00:04:29.200 --> 00:04:30.800]  有一個信
[00:04:30.800 --> 00:04:33.000]  其實剛剛四章第一節說到
[00:04:33.000 --> 00:04:34.400]  保羅正在坐牢
[00:04:34.400 --> 00:04:35.800]  這裏說到有同一位主
[00:04:35.800 --> 00:04:36.600]  同一個朕禮
[00:04:36.600 --> 00:04:38.400]  同一個信仰的時候
[00:04:38.400 --> 00:04:40.600]  其實表達我們在裏面
[00:04:40.600 --> 00:04:42.000]  其實就是看見
[00:04:42.000 --> 00:04:43.800]  耶穌基督成為宇宙的主宰
[00:04:43.800 --> 00:04:45.000]  中易的君王
[00:04:45.000 --> 00:04:46.000]  我們宣認
[00:04:46.000 --> 00:04:48.600]  祂就成為那位獨一的主
[00:04:48.600 --> 00:04:51.200]  接著說到有一位的神
[00:04:51.200 --> 00:04:52.400]  這位神其實來自
[00:04:52.400 --> 00:04:53.800]  《新聞記》第六章第四節
[00:04:53.800 --> 00:04:55.800]  描述以色列你要聽
[00:04:55.800 --> 00:04:58.000]  然後說我們的神就是獨一的主
[00:04:58.000 --> 00:04:59.200]  所以在裏面說到
[00:04:59.200 --> 00:05:02.600]  我們怎樣去服侍這位三一神
[00:05:02.600 --> 00:05:05.000]  這個是整個合一的基礎
[00:05:05.000 --> 00:05:06.800]  完完全全教會的建立
[00:05:06.800 --> 00:05:08.000]  是神自己的工作
[00:05:08.000 --> 00:05:09.400]  是祂自己的作為
[00:05:09.400 --> 00:05:12.600]  我們別無可誇
[00:05:12.600 --> 00:05:16.000]  當說了教會合一的基礎的時候
[00:05:16.000 --> 00:05:17.800]  接著七節十節就說到
[00:05:17.800 --> 00:05:20.000]  每個人都有恩賜
[00:05:20.000 --> 00:05:21.200]  第七節
[00:05:21.200 --> 00:05:22.000]  我們個人蒙恩
[00:05:22.000 --> 00:05:23.800]  都是照基督所量給個人的恩賜
[00:05:23.800 --> 00:05:24.600]  所以經上說
[00:05:24.600 --> 00:05:25.600]  他升上高天的時候
[00:05:25.600 --> 00:05:26.800]  努力要受敵
[00:05:26.800 --> 00:05:28.800]  將各樣的恩賜賞給人
[00:05:28.800 --> 00:05:29.800]  十一節
[00:05:29.800 --> 00:05:30.800]  他所知的有使徒
[00:05:30.800 --> 00:05:31.800]  有先知有傳方的
[00:05:31.800 --> 00:05:32.800]  有牧師和教師
[00:05:32.800 --> 00:05:34.000]  為要成全聖徒
[00:05:34.000 --> 00:05:35.000]  各盡其職
[00:05:35.000 --> 00:05:36.200]  我們一起這樣去服侍
[00:05:36.200 --> 00:05:38.600]  去建立基督的身體
[00:05:38.600 --> 00:05:40.800]  在裏面其實七節到第十節
[00:05:40.800 --> 00:05:43.800]  是在引用詩篇六十八篇
[00:05:43.800 --> 00:05:45.200]  第十八節
[00:05:45.200 --> 00:05:47.200]  說到神有一切的權柄
[00:05:47.200 --> 00:05:48.200]  他得勝的時候
[00:05:48.200 --> 00:05:50.400]  以至到他將不同的禮物
[00:05:50.400 --> 00:05:52.200]  去分給我們不同的人
[00:05:52.200 --> 00:05:53.200]  這經文說
[00:05:53.200 --> 00:05:55.400]  每一個人都有恩賜
[00:05:55.400 --> 00:05:57.200]  神將禮物
[00:05:57.200 --> 00:06:00.200]  將恩賜分派給我們每一個人
[00:06:00.200 --> 00:06:01.400]  無論我們三歲到八十
[00:06:01.400 --> 00:06:02.600]  不同年紀
[00:06:02.600 --> 00:06:04.400]  不同的背景
[00:06:04.400 --> 00:06:05.600]  不同的性格
[00:06:05.600 --> 00:06:07.800]  其實我們每一個人都有恩賜
[00:06:07.800 --> 00:06:08.800]  所以你不要說
[00:06:08.800 --> 00:06:10.400]  我沒有恩賜
[00:06:10.400 --> 00:06:11.800]  其實神沒有走漏眼
[00:06:11.800 --> 00:06:13.800]  每一個人都有恩賜
[00:06:13.800 --> 00:06:14.800]  無論你是小朋友
[00:06:14.800 --> 00:06:15.800]  無論你是青少年
[00:06:15.800 --> 00:06:17.800]  無論你是一些職青
[00:06:17.800 --> 00:06:19.000]  無論你是成年
[00:06:19.000 --> 00:06:20.400]  無論你是一些成壯的
[00:06:20.400 --> 00:06:22.400]  頂姐妹或者一些長者
[00:06:22.400 --> 00:06:25.800]  神已經將各樣的恩賜給了我們
[00:06:25.800 --> 00:06:26.800]  所以我們每一個人
[00:06:26.800 --> 00:06:27.600]  有不同的恩賜
[00:06:27.600 --> 00:06:29.000]  我們能夠彼此在裏面
[00:06:29.000 --> 00:06:31.200]  去建立服侍配搭
[00:06:31.200 --> 00:06:32.400]  可能你有的恩賜
[00:06:32.400 --> 00:06:33.400]  可能你是帶敬拜
[00:06:33.400 --> 00:06:34.400]  可能你是伴奏
[00:06:34.400 --> 00:06:36.200]  可能你是關心
[00:06:36.200 --> 00:06:38.000]  可能你是探訪
[00:06:38.000 --> 00:06:39.000]  可能你是帶茶經
[00:06:39.000 --> 00:06:40.600]  可能你是一些設計
[00:06:40.600 --> 00:06:42.400]  可能你是接待等等
[00:06:42.400 --> 00:06:43.000]  諸如此類
[00:06:43.000 --> 00:06:43.800]  可能你是傳福音
[00:06:43.800 --> 00:06:45.200]  可能你是教導
[00:06:45.200 --> 00:06:46.800]  其實有不同的恩賜
[00:06:46.800 --> 00:06:48.400]  能夠讓我們在裏面
[00:06:48.400 --> 00:06:49.800]  彼此去配搭
[00:06:49.800 --> 00:06:51.000]  一起去服侍
[00:06:51.000 --> 00:06:52.800]  所以每一個人
[00:06:52.800 --> 00:06:54.200]  都有恩賜
[00:06:54.200 --> 00:06:55.400]  無論你有的一千
[00:06:55.400 --> 00:06:56.000]  有的二千
[00:06:56.000 --> 00:06:57.200]  有的五千
[00:06:57.200 --> 00:06:58.400]  我們都好像聖經那樣說
[00:06:58.400 --> 00:06:59.600]  我們忠心的
[00:06:59.600 --> 00:07:02.400]  按著神所給我們的恩賜
[00:07:02.400 --> 00:07:03.800]  我們去服侍
[00:07:03.800 --> 00:07:05.600]  所以沒有一個頂姐妹
[00:07:05.600 --> 00:07:06.600]  是沒有恩賜
[00:07:06.600 --> 00:07:09.000]  亦都沒有一個頂姐妹是用不著
[00:07:09.000 --> 00:07:10.400]  所以關鍵在乎我們
[00:07:10.400 --> 00:07:13.200]  怎樣善用我們的恩賜
[00:07:13.200 --> 00:07:16.200]  彼此在裏面配搭
[00:07:16.200 --> 00:07:17.400]  剛才John我聽他說
[00:07:17.400 --> 00:07:19.400]  以前不要說現在沒有位
[00:07:19.400 --> 00:07:21.600]  幾十年前都沒有位
[00:07:21.600 --> 00:07:23.000]  不要說幾十年前
[00:07:23.000 --> 00:07:25.200]  要各個崗位找人侍奉
[00:07:25.200 --> 00:07:27.800]  現在其實都是
[00:07:27.800 --> 00:07:28.600]  我們時時看見
[00:07:28.600 --> 00:07:30.200]  就算兒童工作
[00:07:30.200 --> 00:07:31.600]  基本上現在已經收緊
[00:07:31.600 --> 00:07:34.000]  百多個Avana的小朋友
[00:07:34.000 --> 00:07:35.800]  我們時時聽到童童說
[00:07:35.800 --> 00:07:37.200]  其實如果我們再有多些導師
[00:07:37.200 --> 00:07:39.800]  我們可以再收多些
[00:07:39.800 --> 00:07:41.000]  同樣普示也是
[00:07:41.000 --> 00:07:41.800]  不同的士工裏面
[00:07:41.800 --> 00:07:43.800]  我們可以參與裏面服侍
[00:07:43.800 --> 00:07:46.200]  亦都有十八屆的三福
[00:07:46.200 --> 00:07:47.200]  其實我們多些頂姐妹
[00:07:47.200 --> 00:07:48.800]  亦都可以作為報道
[00:07:48.800 --> 00:07:50.400]  其實每一項的士工
[00:07:50.400 --> 00:07:52.200]  每一樣的參與
[00:07:52.200 --> 00:07:53.600]  其實都繼續是
[00:07:53.600 --> 00:07:55.800]  需要很多頂姐妹在裏面
[00:07:55.800 --> 00:07:57.200]  不同的崗位裏面
[00:07:57.200 --> 00:07:59.400]  彼此的配搭去服侍
[00:07:59.400 --> 00:08:01.000]  所以你有不同的恩賜
[00:08:01.000 --> 00:08:02.600]  你可能做青少年
[00:08:02.600 --> 00:08:03.400]  可能打球
[00:08:03.400 --> 00:08:04.000]  可能唱歌
[00:08:04.000 --> 00:08:05.400]  可能關心長者等等
[00:08:05.400 --> 00:08:06.200]  諸如此類
[00:08:06.200 --> 00:08:07.000]  可能你守望
[00:08:07.000 --> 00:08:08.600]  可能你禱告
[00:08:08.600 --> 00:08:11.200]  總有一些恩賜在你身上
[00:08:11.200 --> 00:08:12.800]  亦都可以總有一些恩賜
[00:08:12.800 --> 00:08:16.000]  你可以去服侍
[00:08:16.000 --> 00:08:16.600]  當上帝給我們
[00:08:16.600 --> 00:08:18.600]  有這些恩賜的時候
[00:08:18.600 --> 00:08:20.800]  我們去學習
[00:08:20.800 --> 00:08:22.600]  這裏說「各盡其職」
[00:08:22.600 --> 00:08:23.800]  為要成全聖徒
[00:08:23.800 --> 00:08:25.800]  各盡其職建立基督的身體
[00:08:25.800 --> 00:08:27.800]  全身都靠他聯絡得合適
[00:08:27.800 --> 00:08:30.400]  百節各按各職
[00:08:30.400 --> 00:08:31.800]  朝著各體的功用彼此相助
[00:08:31.800 --> 00:08:33.400]  就叫身體漸漸增長
[00:08:33.400 --> 00:08:36.400]  在愛中去建立自己
[00:08:36.400 --> 00:08:38.200]  在新漢語譯本譯做
[00:08:38.200 --> 00:08:40.800]  藉著各個關節的支持
[00:08:40.800 --> 00:08:42.000]  連接在一起
[00:08:42.000 --> 00:08:43.400]  彼此相連
[00:08:43.400 --> 00:08:44.800]  朝著每一個部分
[00:08:44.800 --> 00:08:46.200]  所能夠發揮
[00:08:46.200 --> 00:08:48.600]  俠如其分的功能
[00:08:48.600 --> 00:08:49.600]  其實就是我們每一個人
[00:08:49.600 --> 00:08:50.400]  有不同的恩賜
[00:08:50.400 --> 00:08:51.400]  彼此連結
[00:08:51.400 --> 00:08:52.600]  連在一起
[00:08:52.600 --> 00:08:54.000]  朝著每一個部分
[00:08:54.000 --> 00:08:55.200]  俠如其分的
[00:08:55.200 --> 00:08:59.200]  發揮當中的功能
[00:08:59.200 --> 00:09:00.400]  其二章二十節
[00:09:00.400 --> 00:09:02.200]  全身靠他聯絡得合適
[00:09:02.200 --> 00:09:03.600]  同正話剛剛四章
[00:09:03.600 --> 00:09:05.600]  全身都靠他聯絡得合適
[00:09:05.600 --> 00:09:07.200]  其實是同一個描述
[00:09:07.200 --> 00:09:08.200]  無論是身體
[00:09:08.200 --> 00:09:11.800]  無論是各房每間房子
[00:09:11.800 --> 00:09:12.600]  建立在一起
[00:09:12.600 --> 00:09:14.600]  漸漸成為主的聖殿
[00:09:14.600 --> 00:09:16.800]  其實都是用同一個字眼
[00:09:16.800 --> 00:09:19.800]  這個字眼將我們連繫在一起
[00:09:19.800 --> 00:09:22.400]  其實原本的意思就是駁骨
[00:09:22.400 --> 00:09:24.400]  將不同的骨頭駁在一起
[00:09:24.400 --> 00:09:25.400]  不同的弟兄姊妹
[00:09:25.400 --> 00:09:26.000]  不同的恩賜
[00:09:26.000 --> 00:09:26.800]  不同的配搭
[00:09:26.800 --> 00:09:27.800]  好像駁骨在一起
[00:09:27.800 --> 00:09:28.800]  彼此配搭
[00:09:28.800 --> 00:09:30.800]  彼此砌在一起
[00:09:30.800 --> 00:09:33.600]  以致到能夠彼此互相發揮
[00:09:33.600 --> 00:09:36.400]  俠如其分那種功能
[00:09:36.400 --> 00:09:37.200]  所以教會裏面
[00:09:37.200 --> 00:09:39.000]  需要每個弟兄姊妹的參與
[00:09:39.000 --> 00:09:40.000]  以致到能夠去
[00:09:40.000 --> 00:09:42.000]  俠如其分發揮的功能
[00:09:42.000 --> 00:09:45.800]  好像駁骨一樣黏在一起
[00:09:45.800 --> 00:09:48.400]  上帝不單止給我們有恩賜
[00:09:48.400 --> 00:09:50.800]  給我們能夠服侍
[00:09:50.800 --> 00:09:52.600]  這裏有一個指標
[00:09:52.600 --> 00:09:54.000]  去提醒我們
[00:09:54.000 --> 00:09:56.800]  需要怎樣去建立
[00:09:56.800 --> 00:10:00.400]  「讓我們眾人在真道上同歸於一」
[00:10:00.400 --> 00:10:02.400]  「認識神的兒子,得以長大成人」
[00:10:02.400 --> 00:10:04.400]  「滿有基督長成的新娘」
[00:10:04.400 --> 00:10:05.800]  「使我們不要再做小孩子」
[00:10:05.800 --> 00:10:07.800]  「中了人的詭計和欺騙的法術」
[00:10:07.800 --> 00:10:09.200]  「被一切異教之風搖動」
[00:10:09.200 --> 00:10:12.400]  「飄來飄去,就隨從各樣的異端」
[00:10:12.400 --> 00:10:14.800]  這裏說到我們成長的指標
[00:10:14.800 --> 00:10:17.600]  我們同歸於一
[00:10:17.600 --> 00:10:18.800]  《新漢語》本著
[00:10:18.800 --> 00:10:20.000]  「大家對神的兒子」
[00:10:20.000 --> 00:10:23.000]  「有一致的信仰和認識」
[00:10:23.000 --> 00:10:24.600]  即是我們每一個人的成長
[00:10:24.600 --> 00:10:25.800]  每一個人的步伐
[00:10:25.800 --> 00:10:27.600]  每個人對神的認識
[00:10:27.600 --> 00:10:29.400]  都是一樣有這樣的指標
[00:10:29.400 --> 00:10:31.000]  一樣有這樣的水準
[00:10:31.000 --> 00:10:32.200]  一樣認識神
[00:10:32.200 --> 00:10:35.400]  認識到同樣的狀況
[00:10:35.400 --> 00:10:36.800]  所以在用同一個指標
[00:10:36.800 --> 00:10:38.000]  在說我們同歸於一
[00:10:38.000 --> 00:10:39.600]  大家都一起成長
[00:10:39.600 --> 00:10:40.400]  一起經歷
[00:10:40.400 --> 00:10:42.200]  一起學習
[00:10:42.200 --> 00:10:43.200]  「認識神的兒子」
[00:10:43.200 --> 00:10:46.600]  「以致我們大過滿有基督長成的新娘」
[00:10:46.600 --> 00:10:47.600]  「不要像小孩子一樣」
[00:10:47.600 --> 00:10:49.200]  「小孩子很容易被人欺騙」
[00:10:49.200 --> 00:10:51.400]  「被一切異教之風搖動」
[00:10:51.400 --> 00:10:53.800]  「隨從各樣的異端」
[00:10:53.800 --> 00:10:54.800]  有些描述說
[00:10:54.800 --> 00:10:58.600]  「很容易被各樣教義之風所搖撼」
[00:10:58.600 --> 00:11:00.400]  「顛來倒去的時候」
[00:11:00.400 --> 00:11:02.600]  「我們就走失了」
[00:11:02.600 --> 00:11:04.800]  所以我們要長大成人
[00:11:04.800 --> 00:11:07.000]  其實在生命裏面
[00:11:07.000 --> 00:11:08.600]  我們有同樣的指標
[00:11:08.600 --> 00:11:09.800]  去認識神
[00:11:09.800 --> 00:11:10.800]  長大成人
[00:11:10.800 --> 00:11:14.800]  滿有基督長成的新娘
[00:11:14.800 --> 00:11:15.600]  在不同的年紀
[00:11:15.600 --> 00:11:17.200]  不同的階段裏面
[00:11:17.200 --> 00:11:18.800]  可能我們過往一直成長
[00:11:18.800 --> 00:11:19.800]  從小朋友
[00:11:19.800 --> 00:11:20.800]  去到青少年
[00:11:20.800 --> 00:11:22.800]  去到出來工作
[00:11:22.800 --> 00:11:25.200]  去到成年了
[00:11:25.200 --> 00:11:26.400]  以致到他大過了
[00:11:26.400 --> 00:11:28.000]  或者去到壯年
[00:11:28.000 --> 00:11:29.600]  去到長者的階段
[00:11:29.600 --> 00:11:31.200]  同樣教會也是
[00:11:31.200 --> 00:11:33.200]  我們一直去成長的時候
[00:11:33.200 --> 00:11:34.800]  剛才說到34歲
[00:11:34.800 --> 00:11:37.000]  其實我們已經是成年
[00:11:37.000 --> 00:11:38.000]  長大成人
[00:11:38.000 --> 00:11:38.600]  成熟
[00:11:38.600 --> 00:11:41.800]  我們需要在裏面繼續去成長
[00:11:41.800 --> 00:11:43.400]  一個小朋友到長者
[00:11:43.400 --> 00:11:45.400]  其實你看到他整個生命歷程
[00:11:45.400 --> 00:11:46.800]  由開始牙牙學語
[00:11:46.800 --> 00:11:48.800]  由爬到走
[00:11:48.800 --> 00:11:49.600]  以致到成長
[00:11:49.600 --> 00:11:52.800]  以致到去健壯的時間
[00:11:52.800 --> 00:11:56.200]  這是一個生命成長的週期
[00:11:56.200 --> 00:11:58.600]  同樣教會成長的週期
[00:11:58.600 --> 00:11:59.600]  我們由開頭
[00:11:59.600 --> 00:12:00.400]  甚麼都沒有
[00:12:00.400 --> 00:12:01.400]  由開頭成長
[00:12:01.400 --> 00:12:02.200]  開頭發展
[00:12:02.200 --> 00:12:04.400]  以致到建立了不同的事情的時候
[00:12:04.400 --> 00:12:06.000]  當我們在壯年的時候
[00:12:06.000 --> 00:12:06.600]  三十多歲
[00:12:06.600 --> 00:12:08.400]  或者最精銳的時間
[00:12:08.400 --> 00:12:13.800]  更加是我們應該承擔使命的時間
[00:12:13.800 --> 00:12:16.200]  這段經文說
[00:12:16.200 --> 00:12:18.200]  我們要長大成人
[00:12:18.200 --> 00:12:22.800]  不要像小朋友被人騙
[00:12:22.800 --> 00:12:24.200]  我們要長大成人
[00:12:24.200 --> 00:12:27.400]  不要像小朋友被人騙
[00:12:27.400 --> 00:12:28.400]  過往教會裏面
[00:12:28.400 --> 00:12:29.400]  其實不少時間
[00:12:29.400 --> 00:12:30.600]  久不久
[00:12:30.600 --> 00:12:32.000]  就有些弟兄姊妹打電話回來
[00:12:32.000 --> 00:12:32.800]  跟我聊聊天
[00:12:32.800 --> 00:12:34.600]  問一下我的事情
[00:12:34.600 --> 00:12:37.400]  其中我歸類
[00:12:37.400 --> 00:12:38.800]  通常有一種電話
[00:12:38.800 --> 00:12:41.400]  久不久就打回來了
[00:12:41.400 --> 00:12:42.000]  你猜不猜到
[00:12:42.000 --> 00:12:43.800]  最多打回來的其中一類電話
[00:12:43.800 --> 00:12:46.600]  是甚麼電話呢
[00:12:46.600 --> 00:12:47.200]  其中一類
[00:12:47.200 --> 00:12:50.200]  弟兄姊妹通常打回來的電話
[00:12:50.200 --> 00:12:51.200]  我歸類的
[00:12:51.200 --> 00:12:52.400]  通常一打回來就問
[00:12:52.400 --> 00:12:54.800]  牧師聊幾句
[00:12:54.800 --> 00:12:56.600]  接著總是問我
[00:12:56.600 --> 00:12:59.600]  牧師我朋友正在甚麼教會
[00:12:59.600 --> 00:13:02.800]  那間教會是正常的教會
[00:13:02.800 --> 00:13:03.600]  正派的教會
[00:13:03.600 --> 00:13:05.800]  還是邪教
[00:13:05.800 --> 00:13:09.200]  他是正統教會還是異端
[00:13:09.200 --> 00:13:10.800]  通常這些電話聽不少
[00:13:10.800 --> 00:13:12.800]  久不久就打回來
[00:13:12.800 --> 00:13:16.400]  說這間教會是正邪還是邪
[00:13:16.400 --> 00:13:18.200]  你知不知道是正邪還是邪
[00:13:18.200 --> 00:13:20.200]  其實我也不知道
[00:13:20.200 --> 00:13:22.800]  通常就問我那間教會前面有個「真」字
[00:13:22.800 --> 00:13:24.200]  「真」是不是真的
[00:13:24.200 --> 00:13:26.000]  有些是「真真」
[00:13:26.000 --> 00:13:27.600]  我想多幾個「真」是真一點
[00:13:27.600 --> 00:13:29.200]  有個「假」是假一點
[00:13:29.200 --> 00:13:30.200]  難道有「真」有「真」
[00:13:30.200 --> 00:13:32.000]  有「假」還是「假」
[00:13:32.000 --> 00:13:34.200]  通常我們打回來問我
[00:13:34.200 --> 00:13:37.400]  其實我也不知道那間教會是正邪還是邪
[00:13:37.400 --> 00:13:38.400]  通常做甚麼呢
[00:13:38.400 --> 00:13:40.600]  我都是跟他說你等一會吧
