
[00:00:00.000 --> 00:00:04.080]  今天講的主題是「承傳信仰」
[00:11:22.120 --> 00:11:24.680]  用一些苦的菜吃生蒜頭
[00:11:24.680 --> 00:11:27.880]  然後吃完才吃那隻燒的羊
[00:11:27.880 --> 00:11:31.080]  即是說要體驗先苦後甜
[00:11:31.080 --> 00:11:32.520]  人生雖然很苦
[00:11:32.520 --> 00:11:34.680]  不過上主因典就很甜美
[00:11:34.680 --> 00:11:37.160]  整個故事要強調要經歷的
[00:11:37.160 --> 00:11:38.840]  即是這種拯救
[00:11:38.840 --> 00:11:40.120]  透過吃苦菜
[00:11:40.120 --> 00:11:42.200]  然後再吃一些好吃的東西
[00:11:42.200 --> 00:11:45.480]  經歷人生因為上主的緣故
[00:11:45.480 --> 00:11:49.400]  可以由痛苦走到美麗的環境
[00:11:49.400 --> 00:11:50.680]  這兩點都很重要
[00:11:50.680 --> 00:11:54.120]  今日其實我會講第三點
[00:11:54.120 --> 00:11:56.360]  和舊約的處境沒有什麼關係
[00:11:56.360 --> 00:12:00.600]  因為舊約的處境很穩定
[00:12:00.600 --> 00:12:02.600]  基本上文化沒有怎麼變
[00:12:02.600 --> 00:12:04.840]  但今日我們變得很快
[00:12:04.840 --> 00:12:08.280]  所以其實今日主要和你說三點
[00:12:08.280 --> 00:12:10.520]  講回剛才的經文
[00:12:10.520 --> 00:12:14.040]  第一點記住信仰的承傳的核心
[00:12:14.040 --> 00:12:18.120]  不是一些教義或者規則
[00:12:18.120 --> 00:12:21.080]  不可殺人不可什麼不可什麼
[00:12:21.080 --> 00:12:24.520]  你們留意譬如這個御御節
[00:12:24.520 --> 00:12:26.200]  即是每年他們守御御節
[00:12:26.200 --> 00:12:30.280]  這個對猶太人最重要的禮儀
[00:12:30.280 --> 00:12:34.040]  其實不是一定要拿十誡出來讀的
[00:12:34.040 --> 00:12:37.080]  其實今日的猶太人守御御節
[00:12:37.080 --> 00:12:39.080]  都不會拿十誡出來讀
[00:12:39.080 --> 00:12:41.000]  固然十誡很重要
[00:12:41.000 --> 00:12:44.440]  這個是我們人生的標準
[00:12:44.440 --> 00:12:47.080]  不過信仰最核心的一件事
[00:12:47.080 --> 00:12:51.080]  不是講一堆可以做不可以做的東西
[00:12:51.080 --> 00:12:54.280]  信仰核心是講我是誰
[00:12:54.280 --> 00:12:56.600]  到底什麼是我的故事
[00:12:56.600 --> 00:12:58.280]  我的人生我在哪裡來
[00:12:58.280 --> 00:12:59.240]  我會去哪裡
[00:12:59.240 --> 00:13:03.480]  我人生的故事是一個什麼故事
[00:13:03.480 --> 00:13:05.720]  這件事很重要
[00:13:05.720 --> 00:13:10.840]  其實美國有很多國際學院都有
[00:13:10.840 --> 00:13:12.520]  美國的大學多得多
[00:13:12.520 --> 00:13:14.680]  神學院又多得多
[00:13:14.680 --> 00:13:17.880]  所以老師有空就要找些事情去做
[00:13:17.880 --> 00:13:20.840]  否則不能解釋為什麼這麼多老師
[00:13:20.840 --> 00:13:23.160]  他們真的做過一些實證研究
[00:13:23.160 --> 00:13:25.880]  做一些數據的研究
[00:13:25.880 --> 00:13:29.560]  如果一個小朋友在他小時候
[00:13:29.560 --> 00:13:34.840]  他對信仰的了解是一大堆的規條的話
[00:13:34.840 --> 00:13:36.040]  什麼叫基督徒?
[00:13:36.040 --> 00:13:37.640]  不可以講髒話
[00:13:37.640 --> 00:13:41.640]  不可以偷別人旁邊的鉛筆
[00:13:41.640 --> 00:13:42.840]  什麼叫基督徒?
[00:13:42.840 --> 00:13:44.200]  星期天要起床
[00:13:44.200 --> 00:13:45.400]  無論你多晚睡
[00:13:45.400 --> 00:13:47.640]  無論你很想睡覺睡多一點
[00:13:47.640 --> 00:13:49.720]  無論你昨晚半夜三點才睡
[00:13:49.720 --> 00:13:52.920]  不過你都要八點起床回教會
[00:13:52.920 --> 00:13:57.880]  如果他對基督信仰的了解是一大堆的
[00:13:57.880 --> 00:13:59.320]  不可以做什麼
[00:13:59.320 --> 00:14:01.880]  必須要做什麼的話
[00:14:01.880 --> 00:14:06.760]  這個小朋友長大了離開信仰的機會是很高的
[00:14:06.760 --> 00:14:09.560]  多數人就會離開信仰
[00:14:09.560 --> 00:14:11.320]  所以信仰不是講
[00:14:11.320 --> 00:14:14.440]  信仰當然涉及你要做什麼不要做什麼
[00:14:14.440 --> 00:14:18.280]  但核心不是這些規矩
[00:14:18.280 --> 00:14:19.880]  而是一個故事
[00:14:19.880 --> 00:14:23.240]  人生到底在講一個什麼故事呢?
[00:14:23.240 --> 00:14:25.320]  我是上主的兒女
[00:14:25.320 --> 00:14:27.880]  這是一個什麼故事呢?
[00:14:27.880 --> 00:14:31.560]  第二樣核心的東西就是
[00:14:31.560 --> 00:14:36.360]  信仰的承傳的核心在家庭
[00:14:36.360 --> 00:14:37.960]  不是在教會
[00:14:37.960 --> 00:14:39.720]  千萬不要將
[00:14:39.720 --> 00:14:41.080]  如果你有子女
[00:14:41.080 --> 00:14:42.760]  或者你有年輕一代
[00:14:42.760 --> 00:14:43.640]  總之你認識的
[00:14:43.640 --> 00:14:47.720]  有些子侄也好
[00:14:47.720 --> 00:14:52.600]  信仰的承傳應該在家庭發生是最重要的
[00:14:52.600 --> 00:14:54.120]  不要賴教會
[00:14:54.120 --> 00:14:56.200]  假如你有子女
[00:14:56.200 --> 00:14:59.240]  到子女長大了離開信仰
[00:14:59.240 --> 00:15:01.640]  甚至恨護信仰
[00:15:01.640 --> 00:15:03.720]  對基督教很大反感
[00:15:03.720 --> 00:15:05.800]  不要賴教會
[00:15:05.800 --> 00:15:07.000]  第一誠教會
[00:15:07.000 --> 00:15:09.560]  第一誠教會的主人很差
[00:15:09.560 --> 00:15:11.000]  令到子女不信
[00:15:11.000 --> 00:15:13.080]  這是搞錯理由的
[00:15:13.080 --> 00:15:15.720]  如果他們的子女離開信仰的話
[00:15:15.720 --> 00:15:17.240]  你要反省
[00:15:17.240 --> 00:15:19.960]  有些什麼其實你可以做得更好
[00:15:19.960 --> 00:15:24.840]  如果他們保守在主裡面
[00:15:24.840 --> 00:15:27.720]  繼續在主裡面主外成長的話
[00:15:27.720 --> 00:15:30.120]  你感謝神
[00:15:30.120 --> 00:15:31.720]  神真的用了你的生命
[00:15:31.720 --> 00:15:33.880]  去祝福了你的子女
[00:15:33.880 --> 00:15:37.160]  家庭是承傳信仰或者傳承
[00:15:37.160 --> 00:15:39.800]  這個我要問一些中文厲害的人才知道
[00:15:39.800 --> 00:15:41.960]  承傳和傳承有什麼分別
[00:15:41.960 --> 00:15:42.680]  無論如何
[00:15:42.680 --> 00:15:44.120]  承傳也好傳承也好
[00:15:44.120 --> 00:15:47.720]  總之家庭是最重要的因素
[00:15:47.720 --> 00:15:51.640]  第三點不是特別出埃及的強調
[00:15:51.640 --> 00:15:54.200]  不過今時今日
[00:15:54.200 --> 00:15:57.640]  因為我們的社會文化變得很快
[00:15:57.640 --> 00:15:59.560]  所以我們要學習
[00:15:59.560 --> 00:16:02.760]  承傳也是要基於真誠的接納和信任
[00:16:02.760 --> 00:16:04.520]  這是主要的三點
[00:16:04.520 --> 00:16:07.480]  我想每點都多說一點
[00:16:07.480 --> 00:16:08.840]  不過在說之前
[00:16:08.840 --> 00:16:10.120]  因為要說家庭
[00:16:10.120 --> 00:16:13.320]  讓你看看我的女兒的照片
[00:16:13.320 --> 00:16:17.240]  大家的左手邊就看到我的三個女兒
[00:16:17.240 --> 00:16:19.960]  那時候她們應該是
[00:16:19.960 --> 00:16:23.000]  四歲、兩歲多一點
[00:16:23.000 --> 00:16:24.520]  或者五歲、三歲以上
[00:16:24.520 --> 00:16:31.080]  和不知道有沒有一歲的三個女兒
[00:16:31.080 --> 00:16:35.880]  拿著塑膠麵包在我家門口拍的
[00:16:35.880 --> 00:16:37.080]  很過癮的
[00:16:37.080 --> 00:16:39.640]  現在回看你們未必看得到
[00:16:39.640 --> 00:16:43.240]  但是近距離你會看到我的女兒
[00:16:43.240 --> 00:16:46.920]  其實腳上有很多蚊子咬的痕跡
[00:16:46.920 --> 00:16:50.360]  表示九龍塘真的有很多蚊子咬
[00:16:50.360 --> 00:16:51.720]  那時候我住廣播道
[00:16:51.720 --> 00:16:53.160]  上中辰教書
[00:16:53.160 --> 00:16:55.640]  眨眼間就變成了旁邊那張照片
[00:16:55.640 --> 00:16:57.960]  旁邊那張也不是最近拍的
[00:16:57.960 --> 00:16:59.560]  也是幾年前拍的
[00:16:59.560 --> 00:17:01.800]  那天是我的三女生日
[00:17:01.800 --> 00:17:06.680]  所以就去了Polytechnic University
[00:17:06.680 --> 00:17:09.560]  酒店的自助餐
[00:17:09.560 --> 00:17:11.000]  好像叫The Market
[00:17:11.000 --> 00:17:12.120]  有人去過嗎?
[00:17:12.120 --> 00:17:14.760]  如果你喜歡吃甜品的話
[00:17:14.760 --> 00:17:16.520]  這個The Market是很好的
[00:17:16.520 --> 00:17:19.560]  他們最出色的就是甜品選擇特別多
[00:17:19.560 --> 00:17:22.120]  所以我女兒就選了那裡去
[00:17:22.120 --> 00:17:24.840]  女生發覺他們有兩個肚子
[00:17:24.840 --> 00:17:27.640]  一個肚子是專門用來處理甜品的
[00:17:27.640 --> 00:17:28.200]  很特別的
[00:17:28.200 --> 00:17:28.920]  Anyway
[00:17:28.920 --> 00:17:33.160]  所以中間那個就是我的三女
[00:17:33.160 --> 00:17:36.440]  白色其實是淺藍色群
[00:17:36.440 --> 00:17:39.880]  紅色那個就是我的二女
[00:17:39.880 --> 00:17:43.160]  旁邊另外那邊藍色那個就是我的大女
[00:17:43.160 --> 00:17:46.040]  轉眼就有幾個可愛的女生
[00:17:46.040 --> 00:17:49.160]  就變成了亭亭玉立的女士
[00:17:49.160 --> 00:17:54.360]  所以你如果覺得人生的時間過得很慢
[00:17:54.360 --> 00:17:57.000]  你覺得為甚麼日子過得這麼慢
[00:17:57.000 --> 00:17:58.840]  補救的方法很簡單
[00:17:58.840 --> 00:18:00.360]  結婚生個小孩
[00:18:00.360 --> 00:18:02.840]  你就會發覺日子很快的
[00:18:02.840 --> 00:18:04.440]  為甚麼會去得這麼快
[00:18:04.440 --> 00:18:06.840]  本來很可愛的抱在手裡
[00:18:06.840 --> 00:18:08.120]  不知道多好玩的女生
[00:18:08.120 --> 00:18:10.360]  現在忽然變成讀大學了
[00:18:10.360 --> 00:18:12.040]  然後整天在那裡挖苦你
[00:18:12.040 --> 00:18:14.600]  人生發生甚麼事了
[00:18:14.600 --> 00:18:16.440]  其實是很過癮的
[00:18:16.440 --> 00:18:18.360]  所以也說一句
[00:18:18.360 --> 00:18:20.520]  不知道你有沒有想過
[00:18:20.520 --> 00:18:22.520]  為甚麼要生小孩呢
[00:18:22.520 --> 00:18:25.240]  現在很多人不想生小孩
