
[00:00:00.000 --> 00:00:08.600]  各位大英雄,你們好,很開心可以和大家一起分享神的說話
[00:05:15.960 --> 00:05:17.320]  還說自己是公平的?
[00:05:17.320 --> 00:05:19.200]  還說自己是公平的?
[00:05:19.200 --> 00:05:20.920]  我們有沒有來探討這些經文?
[00:05:20.920 --> 00:05:23.400]  我們有沒有來探討這些經文?
[00:05:23.400 --> 00:05:27.600]  但在聖經又很清楚,律法上是怎樣說的?
[00:05:27.600 --> 00:05:30.440]  但在聖經又很清楚,律法上是怎樣說的?
[00:05:30.440 --> 00:05:32.680]  我們一起去看「意識的書」
[00:05:32.680 --> 00:05:33.960]  我們一起去看「意識的書」
[00:05:33.960 --> 00:05:35.320]  第十八章的第二十節
[00:05:35.320 --> 00:05:37.040]  第十八章的第二十節
[00:05:37.040 --> 00:05:40.040]  「犯罪的他必死亡,兒子也必不擔當父親的罪業」
[00:05:40.040 --> 00:05:42.800]  「犯罪的他必死亡,兒子也必不擔當父親的罪業」
[00:05:42.800 --> 00:05:45.400]  「父親也不擔當兒子的罪業」
[00:05:45.400 --> 00:05:50.360]  「一人的善果必歸自己,二人的惡報也歸自己」
[00:05:50.360 --> 00:05:57.600]  這裡很清楚說,爸爸犯罪,兒子沒有參與
[00:05:57.600 --> 00:06:01.080]  只是父親要承擔這個罪責
[00:06:01.080 --> 00:06:07.080]  兒子犯罪,爸爸沒有參與,爸爸是沒有罪的
[00:06:07.080 --> 00:06:10.960]  很明顯是有矛盾
[00:06:10.960 --> 00:06:14.400]  所以有些不信耶穌的人
[00:06:14.400 --> 00:06:17.480]  或者不熟悉聖經的人
[00:06:17.480 --> 00:06:23.040]  就會往往拿著這些經文來攻擊我們
[00:06:23.040 --> 00:06:27.960]  說我們的信仰是會有偏差
[00:06:27.960 --> 00:06:33.480]  其實是不熟悉聖經才會有這個批評
[00:06:33.480 --> 00:06:35.520]  很簡單舉個例子
[00:06:35.520 --> 00:06:37.560]  神的後悔
[00:06:37.560 --> 00:06:42.640]  是用人的感受來表達的
[00:06:42.640 --> 00:06:46.040]  並不代表神不是全知的
[00:06:46.040 --> 00:06:48.760]  很簡單舉個例子
[00:06:48.760 --> 00:06:52.360]  有一個人年紀已經很大了
[00:06:52.360 --> 00:06:54.560]  九十幾歲了
[00:06:54.560 --> 00:07:00.000]  我們在心理上,知識上,理性上都知道他快要死了
[00:07:00.000 --> 00:07:03.080]  在心理知識和理性上知道他很快會走了
[00:07:03.080 --> 00:07:05.920]  後來他真的病了
[00:07:05.920 --> 00:07:08.160]  醫生也說他時日無多
[00:07:08.160 --> 00:07:10.240]  醫生也說他死路無多
[00:07:10.240 --> 00:07:13.080]  但是你很愛這個人
[00:07:13.080 --> 00:07:15.280]  很尊敬這個人
[00:07:15.280 --> 00:07:17.520]  他死了
[00:07:17.520 --> 00:07:19.080]  那你會怎樣?
[00:07:19.080 --> 00:07:21.160]  沒問題,我早就預料他死了
[00:07:21.160 --> 00:07:23.920]  沒問題,死了就死了
[00:07:23.920 --> 00:07:26.560]  死了果然是被我猜中了
[00:07:26.560 --> 00:07:29.360]  我猜中了?
[00:07:29.360 --> 00:07:31.680]  對,我猜中了
[00:07:31.680 --> 00:07:35.200]  所以我就沒問題了
[00:07:35.200 --> 00:07:37.600]  但絕對不是
[00:07:37.600 --> 00:07:40.760]  雖然你理性上是知道的
[00:07:40.760 --> 00:07:43.840]  但你的感受是會難過的
[00:07:43.840 --> 00:07:46.480]  兩者是沒有矛盾的
[00:07:46.480 --> 00:07:50.160]  剛剛英女王離開世界
[00:07:50.160 --> 00:07:52.720]  九十六歲
[00:07:52.720 --> 00:07:56.040]  但是很多人很難過
[00:07:56.040 --> 00:07:59.360]  包括我們當中有些人都很難過
[00:07:59.360 --> 00:08:04.920]  甚至我說這個愛,希望我不是很理性
[00:08:04.920 --> 00:08:07.640]  我有自己的會友
[00:08:07.640 --> 00:08:12.080]  都去倫敦排了十二個小時
[00:08:12.080 --> 00:08:14.040]  很冷
[00:08:14.040 --> 00:08:17.000]  進去靈界看一看,就走出來了
[00:08:17.000 --> 00:08:19.960]  只是去那邊看一看,然後就出來了
[00:08:19.960 --> 00:08:24.840]  但是這就是表達他的難受
[00:08:24.840 --> 00:08:30.280]  所以神後悔是代表了他的難受
[00:08:30.280 --> 00:08:32.880]  做父母那些
[00:08:32.880 --> 00:08:35.840]  你有沒有說過這句話?
[00:08:35.840 --> 00:08:40.240]  或者你的父母有沒有跟你說過這句話?
[00:08:42.280 --> 00:08:44.160]  總之你這麼壞
[00:08:44.160 --> 00:08:46.640]  我就不生你,我真後悔生你
[00:08:46.640 --> 00:08:48.520]  我生個傻小好過
[00:08:48.520 --> 00:08:52.400]  早知道我就不生你了,生叉燒就好過生你
[00:08:52.400 --> 00:08:57.480]  你猜做父母的,難道他不知道生的兒女是要付很大的代價嗎?
[00:08:57.480 --> 00:09:00.800]  你做父母難道不知道生孩子需要付代價嗎?
[00:09:00.800 --> 00:09:03.320]  難道他沒有心理準備,有時候會令你生氣嗎?
[00:09:03.320 --> 00:09:05.920]  難道沒有心理準備,他會讓你生氣嗎?
[00:09:05.920 --> 00:09:08.760]  但是當你很難受的時候
[00:09:08.760 --> 00:09:11.880]  可能你都會說一句話
[00:09:11.880 --> 00:09:15.120]  我很後悔生你
[00:09:15.120 --> 00:09:18.440]  做父母可以說這句話
[00:09:18.440 --> 00:09:21.000]  提醒你們做配偶千萬不要說這句話
[00:09:21.000 --> 00:09:23.800]  提醒做配偶千萬不要說這句話
[00:09:23.800 --> 00:09:26.160]  我後悔娶你了
[00:09:26.160 --> 00:09:28.120]  你說了這句話
[00:09:28.120 --> 00:09:30.440]  你一世會很痛苦的
[00:09:30.440 --> 00:09:33.480]  他會瞪著你,所以千萬不要說這句話
[00:09:33.480 --> 00:09:36.120]  我從來沒有說過這句話
[00:09:36.120 --> 00:09:39.880]  我只會說我娶了你,我一生的幸福
[00:09:39.880 --> 00:09:42.360]  這是送給大家的
[00:09:42.360 --> 00:09:47.560]  所以這是代表了神的難受
[00:09:47.560 --> 00:09:51.320]  好了,他說到今日神會追討人的罪
[00:09:51.320 --> 00:09:56.440]  自負及止直到三四代
[00:09:56.440 --> 00:10:01.320]  你留意那段經文是說神的屬性
[00:10:01.320 --> 00:10:03.560]  不是說律法
[00:10:03.560 --> 00:10:08.880]  說律法的時候,以西結書很清楚說
[00:10:08.880 --> 00:10:10.800]  爸爸犯錯
[00:10:10.800 --> 00:10:14.520]  兒子不需要受刑罰
[00:10:14.520 --> 00:10:19.000]  那為何自負及止直到三四代呢?
[00:10:19.000 --> 00:10:23.200]  這是講到罪的可怕性
[00:10:23.200 --> 00:10:26.160]  一直會延續下去
[00:10:26.160 --> 00:10:28.440]  很簡單舉個例子
[00:10:28.440 --> 00:10:30.760]  一對夫婦
[00:10:30.760 --> 00:10:34.040]  某一方不忠於對方
[00:10:34.040 --> 00:10:35.840]  有第三者
[00:10:35.840 --> 00:10:38.960]  不但令配偶難受
[00:10:38.960 --> 00:10:42.600]  令他的兒女都很難受
[00:10:42.600 --> 00:10:45.800]  我自己牧養的教會
[00:10:45.800 --> 00:10:47.880]  很多年輕人
[00:10:47.880 --> 00:10:51.040]  都是來自破碎的家庭
[00:10:51.040 --> 00:10:54.040]  幸好他們願意回教會
[00:10:54.040 --> 00:10:56.640]  還可以栽培他們
[00:10:56.640 --> 00:11:00.320]  很多人是不想回家的
[00:11:00.320 --> 00:11:02.560]  他們就會在機舖流連
[00:11:02.560 --> 00:11:08.160]  被踢入黑社會
[00:11:08.160 --> 00:11:11.760]  所以教會開放給他們
[00:11:11.760 --> 00:11:14.280]  讓他們進入教會
[00:11:14.280 --> 00:11:16.480]  我都會踢他們入會
[00:11:16.480 --> 00:11:20.160]  我踢他入會
[00:11:20.160 --> 00:11:22.960]  踢他入會
[00:11:22.960 --> 00:11:24.480]  不會踢他出去是嗎?
[00:11:24.480 --> 00:11:27.480]  不,不單單不推他出去
[00:11:27.480 --> 00:11:29.640]  我要找他進來
[00:11:29.640 --> 00:11:34.640]  我踢他入教會比去黑社會好
[00:11:34.640 --> 00:11:36.560]  所以你會留意到
[00:11:36.560 --> 00:11:41.680]  原來父母可能一方犯錯
[00:11:41.680 --> 00:11:44.680]  就影響下一代
[00:11:44.680 --> 00:11:47.080]  再下一代
[00:11:47.080 --> 00:11:48.840]  自父及子直到三四代
[00:11:48.840 --> 00:11:51.400]  是這個意思
[00:11:51.400 --> 00:11:56.640]  所以今天我們要很小心解釋聖經
[00:11:56.640 --> 00:11:59.760]  寶羅要怎麼教我們?
[00:11:59.760 --> 00:12:03.080]  他要我們回顧歷史
[00:12:03.080 --> 00:12:04.240]  我們一起來看
[00:12:04.240 --> 00:12:07.000]  《哥倫多前書》第十章的第一節
[00:12:07.000 --> 00:12:12.040]  以及第十到第十一節
[00:12:12.040 --> 00:12:13.520]  我們一起來讀出
[00:12:13.520 --> 00:12:14.720]  弟兄們
[00:12:14.720 --> 00:12:16.960]  我不願意你們不曉得
[00:12:16.960 --> 00:12:19.880]  我們的祖宗和同仙都在雲下
[00:12:19.880 --> 00:12:22.240]  都從海中經過
[00:12:22.240 --> 00:12:24.240]  我們也不要花怨你
[00:12:24.240 --> 00:12:26.080]  像他們有花怨你的
[00:12:26.080 --> 00:12:28.120]  就被滅絕的鎖滅
[00:12:28.120 --> 00:12:29.760]  他們遭遇這些事
[00:12:29.760 --> 00:12:31.560]  都要重點警戒
[00:12:31.560 --> 00:12:33.480]  並且也在心上
[00:12:33.480 --> 00:12:36.520]  正是警戒我們這末世的人
[00:12:36.520 --> 00:12:40.320]  一會我們會再讀一次這段經文
[00:12:40.320 --> 00:12:43.000]  寶羅叫他們回顧他們的先祖
[00:12:43.000 --> 00:12:48.680]  在出埃及那段歷史
[00:12:48.680 --> 00:12:50.640]  要回顧
[00:12:50.640 --> 00:12:52.920]  要去反思
[00:12:52.920 --> 00:12:54.080]  但是寶羅又教我們
[00:12:54.080 --> 00:12:55.520]  千萬不要想回頭
[00:12:55.520 --> 00:12:59.280]  但是寶羅又要我們不要回顧後面的東西
[00:12:59.280 --> 00:13:02.640]  我們一起來讀《肥辣秘書》第三章第十三節
[00:13:02.640 --> 00:13:03.680]  弟兄們
[00:13:03.680 --> 00:13:06.320]  我不是以為自己已經得到了
[00:13:06.320 --> 00:13:07.680]  我只有一件事
[00:13:07.680 --> 00:13:09.080]  就是忘記背後
[00:13:09.080 --> 00:13:10.640]  努力面前的
[00:13:10.640 --> 00:13:12.480]  忘記背後
[00:13:12.480 --> 00:13:13.240]  忘記背後
[00:13:13.240 --> 00:13:14.600]  就是不要再想回頭
[00:13:14.600 --> 00:13:15.960]  就是不要再回頭看了
[00:13:15.960 --> 00:13:17.000]  努力面前
[00:13:17.000 --> 00:13:17.800]  努力面前
[00:13:17.800 --> 00:13:19.400]  但你又叫我來看歷史
[00:13:19.400 --> 00:13:21.640]  另外一邊又要我們看歷史
[00:13:21.640 --> 00:13:22.600]  是不是有矛盾呢
[00:13:22.600 --> 00:13:23.880]  是不是有矛盾呢
[00:13:23.880 --> 00:13:27.320]  每一個特別的日子
[00:13:27.320 --> 00:13:29.000]  生日
[00:13:29.000 --> 00:13:32.040]  生日
[00:13:32.040 --> 00:13:34.120]  生日
[00:13:34.120 --> 00:13:36.880]  週年紀念
[00:13:36.880 --> 00:13:39.160]  結婚週年紀念
[00:13:39.160 --> 00:13:41.400]  教會的堂慶
[00:13:41.400 --> 00:13:43.880]  現在我們三十年堂慶了
[00:13:43.880 --> 00:13:45.840]  我們應不應該回頭看呢
[00:13:45.840 --> 00:13:47.960]  我們應該不該回顧呢
[00:13:47.960 --> 00:13:50.880]  究竟我們是要回顧還是遺忘呢
[00:13:50.880 --> 00:13:52.560]  今天我們是要回顧的
[00:13:52.560 --> 00:13:53.640]  還是我們不要回顧
[00:13:53.640 --> 00:13:55.520]  所以我們需要來探索
[00:13:55.520 --> 00:13:59.160]  一個正確的態度
[00:13:59.160 --> 00:14:02.720]  原來回顧神的恩典
[00:14:02.720 --> 00:14:08.400]  是信心令我們加增的
[00:14:08.400 --> 00:14:11.520]  當第二代的子民
[00:14:11.520 --> 00:14:15.520]  要進入迦蘭地的時候
[00:14:15.520 --> 00:14:19.920]  就快要進入一個新的階段
[00:14:19.920 --> 00:14:23.480]  摩西叫他們回顧
[00:14:23.480 --> 00:14:28.120]  在曠野這四十年的經歷
[00:14:28.120 --> 00:14:30.280]  摩西挑戰他們
[00:14:30.280 --> 00:14:32.560]  這四十年來
[00:14:32.560 --> 00:14:35.240]  你們有沒有缺乏呢
[00:14:35.240 --> 00:14:37.760]  有沒有沒東西吃呢
[00:14:37.760 --> 00:14:41.960]  你覺得肚子餓了就吃點麻辣
[00:14:41.960 --> 00:14:44.160]  有鵪鶉
[00:14:44.160 --> 00:14:44.760]  不是我
[00:14:44.760 --> 00:14:46.760]  還有就是有水的時候
[00:14:46.760 --> 00:14:51.640]  沒水喝就會有水給你喝
[00:14:51.640 --> 00:14:57.400]  你們有沒有穿爛一件衣服補衣換呢
[00:14:57.400 --> 00:15:01.480]  有沒有穿破一雙鞋補鞋換呢
[00:15:01.480 --> 00:15:04.120]  我們一起看生命記第二章第七節
[00:15:04.120 --> 00:15:07.240]  我們看生命記的第二章第七節
[00:15:07.240 --> 00:15:08.880]  因為耶和華你的神
[00:15:08.880 --> 00:15:11.520]  在你手裡所辦的一切事上
[00:15:11.520 --> 00:15:13.120]  已賜予你
[00:15:13.120 --> 00:15:14.600]  你走這大曠野
[00:15:14.600 --> 00:15:15.720]  祂都知道的
[00:15:15.720 --> 00:15:16.920]  這四十年
[00:15:16.920 --> 00:15:19.480]  耶和華你的神常與你同在
[00:15:19.480 --> 00:15:22.120]  故此你亦無所缺
[00:15:22.120 --> 00:15:25.080]  我們再看生命記第二章第五節
[00:15:25.080 --> 00:15:27.800]  我臨你們在曠野四十年
[00:15:27.800 --> 00:15:30.640]  你們身上的衣服也沒有穿破
[00:15:30.640 --> 00:15:34.040]  腳上的鞋也沒有穿壞
[00:15:34.040 --> 00:15:37.920]  原來當我們要進入迦南地的時候
[00:15:37.920 --> 00:15:41.600]  一個新的經歷
[00:15:41.600 --> 00:15:44.920]  但是面對的挑戰會更加大
[00:15:44.920 --> 00:15:46.200]  大家會知道
[00:15:46.200 --> 00:15:49.520]  進入迦南地的時候
[00:15:49.520 --> 00:15:51.440]  他們要打仗
[00:15:51.440 --> 00:15:53.880]  要面對很多的敵人
[00:15:53.880 --> 00:15:56.640]  耶利哥的城是高得很厲害
[00:15:56.640 --> 00:16:00.240]  很難攻破
[00:16:00.240 --> 00:16:03.640]  還有他們進入迦南地之後
[00:16:03.640 --> 00:16:06.360]  就沒有再降馬那了
[00:16:06.360 --> 00:16:09.520]  他們要自己耕種
[00:16:09.520 --> 00:16:14.840]  就是說他們要面對的挑戰是很大的
[00:16:14.840 --> 00:16:17.720]  但是面對這個新的階段
[00:16:17.720 --> 00:16:20.200]  這個新的挑戰
[00:16:20.200 --> 00:16:23.000]  摩西叫他們回顧
[00:16:23.000 --> 00:16:26.200]  你想想過去的日子
[00:16:26.200 --> 00:16:31.200]  神在你身上有多少奇妙的作為
[00:16:31.200 --> 00:16:35.360]  這個就是你信心的基礎
[00:16:35.360 --> 00:16:39.040]  當你愈肯去數算
[00:16:39.040 --> 00:16:42.040]  你就會有更深的經歷
[00:16:42.040 --> 00:16:47.880]  於是你就會有對神更大的依靠的心
[00:16:47.880 --> 00:16:50.160]  所以我們需要回顧
[00:16:50.160 --> 00:16:55.080]  回顧的時候幫助我們信心加強
[00:16:55.080 --> 00:16:57.920]  明天都會詳細去講
[00:16:57.920 --> 00:17:00.360]  在明天的講道
[00:17:00.360 --> 00:17:02.320]  我每一天都會去回顧
[00:17:02.320 --> 00:17:07.960]  那一天有什麼特別的恩典
[00:17:07.960 --> 00:17:10.160]  於是我感恩
[00:17:10.160 --> 00:17:12.360]  我會記下來
[00:17:12.360 --> 00:17:19.440]  這個就是我自己一個很深的信心的基礎
[00:17:19.440 --> 00:17:22.840]  我曾經上次分享過
[00:17:22.840 --> 00:17:27.120]  我去年去北愛爾蘭的時候
[00:17:27.120 --> 00:17:33.240]  原來買機票是沒有買行李的
[00:17:33.240 --> 00:17:39.120]  原來到時要臨時付行李費是75英鎊一次
[00:17:39.120 --> 00:17:41.880]  來回是150英鎊
[00:17:41.880 --> 00:17:44.600]  比我那張機票還要貴
[00:17:44.600 --> 00:17:46.640]  但是神都憐憫
[00:17:46.640 --> 00:17:52.560]  我無端端早去了機場很多個小時
[00:17:52.560 --> 00:17:59.120]  結果可以找人來取回手提行李給我去換
[00:17:59.120 --> 00:18:02.080]  唯一失敗的是什麼呢
[00:18:02.080 --> 00:18:07.440]  我忘了拿走身體乳液
[00:18:07.440 --> 00:18:09.040]  全新的
[00:18:09.040 --> 00:18:11.400]  他要我扔掉
[00:18:11.400 --> 00:18:14.760]  那我就問可不可以讓我先塗上
[00:18:14.760 --> 00:18:17.920]  我從來沒試過塗這麼多乳液
[00:18:17.920 --> 00:18:20.000]  手啊
[00:18:20.000 --> 00:18:23.080]  我連衣服都穿進去
[00:18:23.080 --> 00:18:25.320]  都塗不完
[00:18:25.320 --> 00:18:30.120]  但是那次是很有奇妙神的恩典在當中
[00:18:30.120 --> 00:18:33.560]  於是我吸取到教訓
[00:18:33.560 --> 00:18:36.960]  我每一次現在買機票的時候
[00:18:36.960 --> 00:18:41.840]  都跟某個人說你一定要幫我買行李
[00:18:41.840 --> 00:18:45.000]  所以這次我來大家當中的時候
[00:18:45.000 --> 00:18:47.360]  我抽了兩個行李箱
[00:18:47.360 --> 00:18:49.760]  我和師傅拿了兩個行李箱
[00:18:49.760 --> 00:18:54.680]  原來我們回顧可以幫助我們
[00:18:54.680 --> 00:18:57.920]  引以為鑑
[00:18:57.920 --> 00:19:01.000]  中國人有一句名言
[00:19:01.000 --> 00:19:06.840]  以銅為鏡可以整衣冠
[00:19:06.840 --> 00:19:19.640]  然後以屎為鏡可以肢輕蹄
[00:19:19.640 --> 00:19:24.600]  以人為鏡可以肢得失
[00:19:24.600 --> 00:19:27.560]  透過歷史
[00:19:27.560 --> 00:19:32.880]  我們知道成功和失敗的因素
[00:19:32.880 --> 00:19:36.200]  我們可以從中學習
[00:19:36.200 --> 00:19:39.120]  可以吸取教訓
[00:19:39.120 --> 00:19:45.960]  免得我們重犯前人所犯的錯
[00:19:45.960 --> 00:19:49.600]  這就是「前居可鑑」
[00:19:49.600 --> 00:19:54.440]  知不知道「前居可鑑」其實是縮短了
[00:19:54.440 --> 00:19:59.080]  其實是兩句說話
[00:19:59.080 --> 00:20:03.360]  「前居既覆,後居可鑑」
[00:20:03.360 --> 00:20:06.880]  「前車定腹,後車可鑑」
[00:20:06.880 --> 00:20:08.840]  前面撞了車,你不要再撞過去
[00:20:08.840 --> 00:20:10.640]  前面撞了車,後面撞了車
[00:20:10.640 --> 00:20:13.600]  你就會懂得如何扭軚轉出去
[00:20:13.600 --> 00:20:15.360]  你就知道怎樣去避免
[00:20:15.360 --> 00:20:18.160]  剛才我們讀過的哥林多前書
[00:20:18.160 --> 00:20:20.360]  剛才我們讀了哥林多前書
[00:20:20.360 --> 00:20:21.880]  我們再讀一次
[00:20:21.880 --> 00:20:22.880]  我們再讀一次
[00:20:22.880 --> 00:20:24.360]  保羅提醒我們
[00:20:24.360 --> 00:20:27.880]  他們的先祖在以色列的經歷
[00:20:27.880 --> 00:20:29.080]  成為他們的教導
[00:20:29.080 --> 00:20:31.280]  保羅提醒我們的宣傳
[00:20:31.280 --> 00:20:33.520]  他們的先祖在以色列的經歷成為我們的教訓
[00:20:33.520 --> 00:20:34.520]  我們再讀一次
[00:20:34.520 --> 00:20:35.520]  我們再讀一次
[00:20:35.520 --> 00:20:39.120]  弟兄們,我不願意你們不曉得
[00:20:39.120 --> 00:20:41.960]  我們的祖宗從前都在雲下
[00:20:41.960 --> 00:20:44.040]  都用海風經過
[00:20:44.040 --> 00:20:45.880]  你們也不要發怨你
[00:20:45.880 --> 00:20:47.760]  先堂所發怨你的
[00:20:47.760 --> 00:20:50.200]  就被滅兵所滅
[00:20:50.200 --> 00:20:52.000]  我們當你這些事
[00:20:52.000 --> 00:20:53.800]  都要周圍見見
[00:20:53.800 --> 00:20:55.840]  並且寫在記載
[00:20:55.840 --> 00:20:59.080]  正是警戒我們這過世的呢
[00:20:59.080 --> 00:21:02.080]  正是鑑古詩經
[00:21:02.080 --> 00:21:05.080]  透過歷史
[00:21:05.080 --> 00:21:07.080]  透過回顧
[00:21:07.080 --> 00:21:10.080]  你會有這樣的反思
[00:21:10.080 --> 00:21:14.080]  舊約都不少這方面的提醒
[00:21:14.080 --> 00:21:17.080]  我們再看生命記第九章第七節
[00:21:17.080 --> 00:21:19.080]  我們看生命記第九章的第七節
[00:21:19.080 --> 00:21:20.080]  我們一起來讀出
[00:21:20.080 --> 00:21:21.080]  我們一起來讀一下
[00:21:21.080 --> 00:21:34.080]  你在地界不忘,你在看著這個耶和華神花園,自從你出了埃及地那裏,知道你來到這裏,你們時常背對耶和華神
[00:21:34.080 --> 00:21:37.080]  這個就是摩西提醒我們要回顧歷史
[00:21:37.080 --> 00:21:39.080]  這個就是摩西提醒我們要回顧歷史
[00:21:39.080 --> 00:21:42.080]  摩西是這樣的
[00:21:42.080 --> 00:21:45.080]  在詩篇裏面都有很多的經文提醒我們
[00:21:45.080 --> 00:21:48.080]  在詩篇裏面都有很多的經文提醒我們
[00:21:48.080 --> 00:21:50.080]  譬如詩篇七十八篇
[00:21:50.080 --> 00:21:51.080]  譬如詩篇七十八篇
[00:21:51.080 --> 00:21:54.080]  我們試一下讀第八節,五十八,讀到四十節
[00:21:54.080 --> 00:21:55.080]  我們試一下讀第八節,五十八,讀到四十節
[00:21:55.080 --> 00:21:56.080]  我們試一下讀第八節,五十八,讀到四十節
[00:21:56.080 --> 00:21:57.080]  我們試一下讀第八節,五十八,讀到四十節
[00:21:57.080 --> 00:21:59.080]  我們試一下讀第八節,五十八,讀到六十
[00:21:59.080 --> 00:22:00.080]  我們試一下讀第八節,五十八,讀到六十
