
[00:00:00.000 --> 00:00:01.460]  (主席)親愛的弟兄姊妹,平安!
[00:02:21.460 --> 00:02:23.460]  (主席)都能夠因為
[00:02:23.460 --> 00:02:26.460]  (主席)你自己的教導
[00:02:26.460 --> 00:02:28.460]  (主席)而得到益處
[00:02:28.460 --> 00:02:30.460]  (主席)我們祈禱感恩
[00:02:30.460 --> 00:02:33.460]  (主席)奉主耶穌基督的聖名祈求
[00:02:33.460 --> 00:02:35.460]  (主席)阿們
[00:02:35.460 --> 00:02:39.460]  (主席)我請會眾先幫我們讀出第20節
[00:02:39.460 --> 00:02:41.460]  (主席)預備起
[00:02:41.460 --> 00:02:45.460]  (主席)我們作基督的特事
[00:02:45.460 --> 00:02:49.460]  (主席)就好像上帝籍我們勸你們一般
[00:02:49.460 --> 00:02:52.460]  (主席)我們替基督求你們
[00:02:52.460 --> 00:02:54.460]  (主席)與上帝和好罷
[00:02:54.460 --> 00:02:58.460]  其實保羅在這段經文裡面
[00:02:58.460 --> 00:03:02.460]  其實就是整段經文的結論
[00:03:02.460 --> 00:03:04.460]  就是C部分
[00:03:04.460 --> 00:03:08.460]  也是出現第三個所以的這一句
[00:03:08.460 --> 00:03:12.460]  但是為什麼信徒要作基督的特事
[00:03:12.460 --> 00:03:15.460]  要勸透過十誡寫明成就救恩
[00:03:15.460 --> 00:03:19.460]  原來那個原因就在B部分
[00:03:19.460 --> 00:03:21.460]  就是17至19節
[00:03:21.460 --> 00:03:23.460]  我請大家讀出來
[00:03:23.460 --> 00:03:25.460]  17至19節預備起
[00:03:25.460 --> 00:03:28.460]  所以若有人在基督裡
[00:03:28.460 --> 00:03:31.460]  他就是新造的人
[00:03:31.460 --> 00:03:34.460]  舊事已過都變成新的了
[00:03:34.460 --> 00:03:37.460]  一切都是出於上帝
[00:03:37.460 --> 00:03:41.460]  他藉著基督使我們與他和好
[00:03:41.460 --> 00:03:46.460]  又將勸人與他和好的使命賜給我們
[00:03:46.460 --> 00:03:49.460]  這就是上帝在基督裡
[00:03:49.460 --> 00:03:52.460]  使世人與自己和好
[00:03:52.460 --> 00:03:56.460]  不將他們的過犯歸到他們身上
[00:03:56.460 --> 00:04:00.460]  並且將這和好的信息託付了我們
[00:04:00.460 --> 00:04:04.460]  原來我們這一班藉著基督
[00:04:04.460 --> 00:04:07.460]  與上帝和好的新造的人
[00:04:07.460 --> 00:04:10.460]  我們已經被上帝託付了
[00:04:10.460 --> 00:04:12.460]  一個使命
[00:04:12.460 --> 00:04:15.460]  就是勸人與上帝和好的使命
[00:04:15.460 --> 00:04:18.460]  為什麼我們要被託付
[00:04:18.460 --> 00:04:21.460]  要做這個傳和好信息的特事呢?
[00:04:21.460 --> 00:04:24.460]  原來原因就在A部分
[00:04:24.460 --> 00:04:26.460]  就是第16節
[00:04:26.460 --> 00:04:27.460]  所以從今以後
[00:04:27.460 --> 00:04:31.460]  我們不再按照人的看法來認識人
[00:04:31.460 --> 00:04:35.460]  縱使我們曾經按照人的看法認識基督
[00:04:35.460 --> 00:04:39.460]  如今卻不再這樣認識他了
[00:04:39.460 --> 00:04:42.460]  第16節提醒我們這班新造的人
[00:04:42.460 --> 00:04:45.460]  我們不應該再用舊我的看法
[00:04:45.460 --> 00:04:47.460]  即是熟悉的眼光
[00:04:47.460 --> 00:04:52.460]  來認識我們身邊的人事和物
[00:04:52.460 --> 00:04:55.460]  不用熟悉的眼光來看人事物
[00:04:55.460 --> 00:04:58.460]  是什麼意思呢?
[00:04:58.460 --> 00:05:01.460]  記得我在上年年尾
[00:05:01.460 --> 00:05:04.460]  我參加一個義工的服務
[00:05:04.460 --> 00:05:10.460]  是一個嚴重傷殘人士的機構
[00:05:10.460 --> 00:05:12.460]  叫做路向
[00:05:12.460 --> 00:05:14.460]  路向這個機構
[00:05:14.460 --> 00:05:16.460]  在上年年底
[00:05:16.460 --> 00:05:18.460]  舉辦了一個音樂比賽
[00:05:18.460 --> 00:05:20.460]  歌唱比賽
[00:05:20.460 --> 00:05:23.460]  我招募義工
[00:05:23.460 --> 00:05:25.460]  我是義工
[00:05:25.460 --> 00:05:28.460]  為什麼我要做義工而不是做會員呢?
[00:05:28.460 --> 00:05:30.460]  他們不讓我做會員
[00:05:30.460 --> 00:05:34.460]  因為會員一定要起碼四肢傷殘
[00:05:34.460 --> 00:05:36.460]  我還有對手就不行
[00:05:36.460 --> 00:05:38.460]  但我可以做義工
[00:05:38.460 --> 00:05:40.460]  於是我就做義工
[00:05:40.460 --> 00:05:42.460]  他招募義工做什麼呢?
[00:05:42.460 --> 00:05:45.460]  他說我們要招募一些觀眾
[00:05:45.460 --> 00:05:47.460]  做觀眾好呀
[00:05:47.460 --> 00:05:49.460]  我做觀眾打氣就好了
[00:05:49.460 --> 00:05:51.460]  我去了
[00:05:51.460 --> 00:05:52.460]  去到的時候
[00:05:52.460 --> 00:05:56.460]  每一位觀眾都會有一張紙派給你
[00:05:56.460 --> 00:05:58.460]  你就去投票
[00:05:58.460 --> 00:06:01.460]  你覺得最佳演繹獎
[00:06:01.460 --> 00:06:04.460]  於是我就
[00:06:04.460 --> 00:06:05.460]  適合我
[00:06:05.460 --> 00:06:08.460]  我就運用半個音樂的專業
[00:06:08.460 --> 00:06:10.460]  去評審
[00:06:10.460 --> 00:06:13.460]  逐個逐個出來
[00:06:13.460 --> 00:06:18.460]  其中一個出來的表演者
[00:06:18.460 --> 00:06:20.460]  參賽者
[00:06:20.460 --> 00:06:24.460]  他們絕大部分都是坐著電輪椅
[00:06:24.460 --> 00:06:29.460]  所以有些差不多半躺著
[00:06:29.460 --> 00:06:34.460]  參賽者就控制著電輪椅
[00:06:34.460 --> 00:06:36.460]  移好位置之後
[00:06:36.460 --> 00:06:39.460]  就要靠他的工人
[00:06:39.460 --> 00:06:40.460]  還是義工
[00:06:40.460 --> 00:06:43.460]  幫他set好咪
[00:06:43.460 --> 00:06:47.460]  於是他就差不多躺著的姿勢
[00:06:47.460 --> 00:06:49.460]  來唱歌
[00:06:49.460 --> 00:06:50.460]  音樂一起
[00:06:50.460 --> 00:06:51.460]  我就發覺
[00:06:51.460 --> 00:06:55.460]  咦!這首歌是陳奕迅
[00:06:55.460 --> 00:06:58.460]  Eason的歌
[00:06:58.460 --> 00:07:04.460]  陳奕迅是當今香港最出名的男歌手
[00:07:04.460 --> 00:07:05.460]  而且他出名
[00:07:05.460 --> 00:07:07.460]  是唱歌唱得很高音
[00:07:07.460 --> 00:07:08.460]  我心想
[00:07:08.460 --> 00:07:12.460]  嘩!人家走得走得站在這裡
[00:07:12.460 --> 00:07:14.460]  都說用丹田唱
[00:07:14.460 --> 00:07:15.460]  半躺在這裡
[00:07:15.460 --> 00:07:18.460]  唱不唱得這麼高音呢
[00:07:18.460 --> 00:07:21.460]  嘩!竟然去到副歌部分
[00:07:21.460 --> 00:07:24.460]  也是最高音的地方
[00:07:24.460 --> 00:07:28.460]  嘩!我見到他竟然唱得出來
[00:07:28.460 --> 00:07:29.460]  很好
[00:07:29.460 --> 00:07:30.460]  那我就覺得
[00:07:30.460 --> 00:07:31.460]  嘩!可以了
[00:07:31.460 --> 00:07:34.460]  根本下面那些都還沒唱
[00:07:34.460 --> 00:07:35.460]  還沒比賽
[00:07:35.460 --> 00:07:36.460]  我就已經take了他
[00:07:36.460 --> 00:07:38.460]  你肯定是最佳演繹將
[00:07:38.460 --> 00:07:40.460]  不用想
[00:07:40.460 --> 00:07:41.460]  這樣就可以了
[00:07:41.460 --> 00:07:42.460]  好了
[00:07:42.460 --> 00:07:44.460]  一路繼續比賽
[00:07:44.460 --> 00:07:45.460]  比賽到
[00:07:45.460 --> 00:07:46.460]  有些人跳舞
[00:07:46.460 --> 00:07:50.460]  比賽到差不多尾二那個
[00:07:50.460 --> 00:07:52.460]  我都想著都沒有了
[00:07:52.460 --> 00:07:54.460]  肯定是他
[00:07:54.460 --> 00:07:56.460]  都是陳奕迅
[00:07:56.460 --> 00:07:59.460]  誰知那個人被推了出來之後
[00:07:59.460 --> 00:08:01.460]  又是這樣set mic
[00:08:01.460 --> 00:08:03.460]  他唱一首英文歌
[00:08:03.460 --> 00:08:05.460]  Top of the world
[00:08:05.460 --> 00:08:06.460]  他唱一首英文歌
[00:08:06.460 --> 00:08:10.460]  嘩!都有點挑戰性
[00:08:10.460 --> 00:08:12.460]  然後他開始唱
[00:08:12.460 --> 00:08:13.460]  一唱
[00:08:16.460 --> 00:08:21.460]  基本上你是聽不到他唱任何歌詞
[00:08:21.460 --> 00:08:22.460]  他只是在
[00:08:22.460 --> 00:08:25.460]  剛才我不是醜化他
[00:08:25.460 --> 00:08:30.460]  我嘗試演繹他那個方法
[00:08:30.460 --> 00:08:33.460]  雖然我聽不到任何歌詞
[00:08:33.460 --> 00:08:37.460]  他所有的旋律基本上都走音
[00:08:37.460 --> 00:08:39.460]  但我見到他很盡力
[00:08:39.460 --> 00:08:43.460]  而且他唱得很有感情
[00:08:43.460 --> 00:08:46.460]  他整個演繹
[00:08:46.460 --> 00:08:49.460]  根本就是一個生命的演繹
[00:08:49.460 --> 00:08:50.460]  所以如果我
[00:08:50.460 --> 00:08:56.460]  單單用我所謂的音樂專業的角度評審他
[00:08:56.460 --> 00:09:02.460]  他一定不能夠取得最佳演繹獎
[00:09:02.460 --> 00:09:05.460]  但是那一刻我決定
[00:09:05.460 --> 00:09:08.460]  我要查了陳奕迅
[00:09:08.460 --> 00:09:11.460]  我要改這一位的人
[00:09:11.460 --> 00:09:13.460]  是最佳演繹
[00:09:13.460 --> 00:09:16.460]  因為他真的用他的生命去唱出來
[00:09:16.460 --> 00:09:20.460]  我覺得我不能夠再用我以前固有的角度
[00:09:20.460 --> 00:09:23.460]  所謂專業的角度來評審他
[00:09:23.460 --> 00:09:26.460]  他應該要用另外一個角度
[00:09:26.460 --> 00:09:29.460]  因為他唱出了生命
[00:09:29.460 --> 00:09:32.460]  什麼叫做新做的人
[00:09:32.460 --> 00:09:36.460]  我們已經不再按照人的看法來認識人
[00:09:36.460 --> 00:09:37.460]  就是這個意思
[00:09:37.460 --> 00:09:39.460]  從今以後我們
[00:09:39.460 --> 00:09:42.460]  當我們看我們身邊的人事物的時候
[00:09:42.460 --> 00:09:46.460]  我們不再用以前世俗的眼光來看
[00:09:46.460 --> 00:09:48.460]  我們每一個都是新做的人
[00:09:48.460 --> 00:09:52.460]  我們都應該要用熟齡的眼光來看我們身邊的人事物
[00:09:52.460 --> 00:09:57.460]  保羅在這裡就是要告訴我們這件事
[00:09:57.460 --> 00:09:58.460]  更加去補充
[00:09:58.460 --> 00:10:03.460]  他說縱使我們曾經按照人的看法來認識基督
[00:10:03.460 --> 00:10:08.460]  甚至我們曾經是按照人的看法來認識基督
[00:10:08.460 --> 00:10:12.460]  如今卻不再這樣認識他
[00:10:12.460 --> 00:10:16.460]  大家都知道保羅或者叫素羅
[00:10:16.460 --> 00:10:20.460]  他在認識耶穌之前
[00:10:20.460 --> 00:10:25.460]  他是很盡力地逼迫信耶穌的人
[00:10:25.460 --> 00:10:27.460]  因為他是信奉猶太教
[00:10:27.460 --> 00:10:30.460]  不過當他悔改信主之後
[00:10:30.460 --> 00:10:38.460]  他不再用之前熟世的眼光來評斷耶穌
[00:10:38.460 --> 00:10:42.460]  他透過自己的經歷提醒信了主之後的我們
[00:10:42.460 --> 00:10:50.460]  不應該再用以前的眼光去認識我們身邊的人事物
[00:10:50.460 --> 00:10:54.460]  第十四節
[00:10:54.460 --> 00:10:57.460]  原來基督的愛激勵我們
[00:10:57.460 --> 00:10:59.460]  因我們這樣斷定
[00:10:59.460 --> 00:11:01.460]  一人既替眾人死
[00:11:01.460 --> 00:11:03.460]  眾人就都死了
[00:11:03.460 --> 00:11:05.460]  並且他替眾人死
[00:11:05.460 --> 00:11:10.460]  是叫那些活著的人不再為自己活
[00:11:10.460 --> 00:11:13.460]  乃為替他們死而復活的主活
[00:11:13.460 --> 00:11:17.460]  這裡告訴我們原來基督的愛激勵我們
[00:11:17.460 --> 00:11:19.460]  我們從此不再為自己活
[00:11:19.460 --> 00:11:22.460]  乃是為替我們死而復活的主活
[00:11:22.460 --> 00:11:25.460]  所以我們認識的人事物
[00:11:25.460 --> 00:11:30.460]  我們的眼光因此不再一樣
[00:11:30.460 --> 00:11:32.460]  所以總結來說
[00:11:32.460 --> 00:11:35.460]  今天講到這段經文的結構
[00:11:35.460 --> 00:11:38.460]  就是原來基督的愛激勵我們
[00:11:38.460 --> 00:11:41.460]  所以我們就A了
[00:11:41.460 --> 00:11:45.460]  而又因為A所以我們就B
[00:11:45.460 --> 00:11:48.460]  而因為B所以我們就C
[00:11:48.460 --> 00:11:50.460]  而在最後一節
[00:11:50.460 --> 00:11:53.460]  保羅很具體在第21節
[00:11:53.460 --> 00:11:55.460]  保羅很具體地向世人表達
[00:11:55.460 --> 00:11:58.460]  他說上帝使無罪的基督
[00:11:58.460 --> 00:12:01.460]  耶穌基督替我們成為罪
[00:12:01.460 --> 00:12:06.460]  好使我們在基督裡成為上帝的兒
[00:12:06.460 --> 00:12:10.460]  基督的愛就是透過十家社命
[00:12:10.460 --> 00:12:13.460]  成就救恩來愛我們
[00:12:13.460 --> 00:12:16.460]  這份犧牲的愛
[00:12:16.460 --> 00:12:19.460]  保羅形容好像大水般
[00:12:19.460 --> 00:12:22.460]  澎湃洶湧般衝擊著我們
[00:12:22.460 --> 00:12:24.460]  激勵著我們
[00:12:24.460 --> 00:12:26.460]  使我們
[00:12:26.460 --> 00:12:27.460]  總結那句就是
[00:12:27.460 --> 00:12:30.460]  使我們不再為自己活
[00:12:30.460 --> 00:12:33.460]  乃為替我們死而復活的主活
[00:12:33.460 --> 00:12:35.460]  以致我們有能力
[00:12:35.460 --> 00:12:39.460]  不再按照人的看法來認識人
[00:12:39.460 --> 00:12:41.460]  並以被託付
[00:12:41.460 --> 00:12:44.460]  作傳和好訊息的特事
[00:12:44.460 --> 00:12:47.460]  要勸世人與上帝和好
[00:12:47.460 --> 00:12:52.460]  這一句就是今天這段經文的總結
[00:12:52.460 --> 00:12:56.460]  這段經文
[00:12:56.460 --> 00:12:58.460]  當我再一次默想的時候
[00:12:58.460 --> 00:13:01.460]  給了我一些很大的反省
[00:13:01.460 --> 00:13:05.460]  我清楚明白
[00:13:05.460 --> 00:13:08.460]  我們作為基督的特事
[00:13:08.460 --> 00:13:09.460]  我們是要傳
[00:13:09.460 --> 00:13:12.460]  勸人和和上帝和好的訊息
[00:13:12.460 --> 00:13:15.460]  不過想深一層
[00:13:15.460 --> 00:13:18.460]  我有些掙扎
[00:13:18.460 --> 00:13:20.460]  掙扎在哪裡呢
[00:13:20.460 --> 00:13:23.460]  就是一些在我眼裡
[00:13:23.460 --> 00:13:25.460]  我覺得順眼的人
[00:13:25.460 --> 00:13:28.460]  我就願意向他傳福音
[00:13:28.460 --> 00:13:30.460]  但反過來
[00:13:30.460 --> 00:13:32.460]  一些我覺得不順眼的人
[00:13:32.460 --> 00:13:34.460]  甚至做了壞事的人
[00:13:34.460 --> 00:13:37.460]  譬如賊王 葉繼歡
[00:13:37.460 --> 00:13:40.460]  風水大師 陳振聰
[00:13:40.460 --> 00:13:44.460]  歌手 陳冠希等等
[00:13:44.460 --> 00:13:47.460]  我打從心底
[00:13:47.460 --> 00:13:49.460]  不想向他們傳福音
[00:13:49.460 --> 00:13:51.460]  甚至當我聽到
[00:13:51.460 --> 00:13:53.460]  葉繼歡信主
[00:13:53.460 --> 00:13:55.460]  陳振聰也信主
[00:13:55.460 --> 00:13:58.460]  陳冠希也信主
[00:13:58.460 --> 00:14:00.460]  我心裡會懷疑
[00:14:00.460 --> 00:14:03.460]  其實他們是否假裝信主
[00:14:03.460 --> 00:14:09.460]  想找藉口洗底呢
[00:14:09.460 --> 00:14:11.460]  我真心問自己
[00:14:11.460 --> 00:14:14.460]  原來我真的不能夠
[00:14:14.460 --> 00:14:16.460]  完完全全
[00:14:16.460 --> 00:14:20.460]  用耶穌的眼光去看他們
[00:14:20.460 --> 00:14:22.460]  我未能夠像耶穌一樣
[00:14:22.460 --> 00:14:26.460]  接納和他一起釘十字架
[00:14:26.460 --> 00:14:29.460]  用愛來寬恕那位無惡不作
[00:14:29.460 --> 00:14:36.460]  但願意悔改的強盜
[00:14:36.460 --> 00:14:38.460]  但感謝上帝
[00:14:38.460 --> 00:14:41.460]  上帝親自透過他自己的話語
[00:14:41.460 --> 00:14:43.460]  來教導我
[00:14:43.460 --> 00:14:45.460]  黃牧師在上個月
[00:14:45.460 --> 00:14:48.460]  推薦我們一起在大齋期裡
[00:14:48.460 --> 00:14:52.460]  閱讀一本《彭理二行》的靈修書籍
[00:14:52.460 --> 00:14:55.460]  不知道大家有沒有買或看
[00:14:55.460 --> 00:14:56.460]  其中有一天
[00:14:56.460 --> 00:14:58.460]  引用了《爾賽亞書》四十二章
[00:14:58.460 --> 00:15:00.460]  十五至十六節的經文
[00:15:00.460 --> 00:15:02.460]  我請大家幫我讀出來
[00:15:02.460 --> 00:15:04.460]  《爾賽亞書》四十二章
[00:15:04.460 --> 00:15:06.460]  十五至十六節 預備起
[00:15:06.460 --> 00:15:08.460]  萬物
[00:15:36.460 --> 00:15:38.460]  其中第十六節
[00:15:38.460 --> 00:15:39.460]  那裡說
[00:15:39.460 --> 00:15:41.460]  我要引導盲人
[00:15:41.460 --> 00:15:44.460]  行他們所不認識的道
[00:15:44.460 --> 00:15:46.460]  引領他們走
[00:15:46.460 --> 00:15:49.460]  他們未曾走過的路
[00:15:49.460 --> 00:15:50.460]  啊?
[00:15:50.460 --> 00:15:53.460]  耶穌說要引導盲人
[00:15:53.460 --> 00:15:55.460]  行他們不認識的道
[00:15:55.460 --> 00:15:58.460]  要引領他們走未曾走過的路
[00:15:58.460 --> 00:15:59.460]  不是吧?
[00:15:59.460 --> 00:16:01.460]  我有沒有看錯?
[00:16:01.460 --> 00:16:06.460]  是不是應該寫要引領盲人行
[00:16:06.460 --> 00:16:08.460]  那些盲人引路徑?
[00:16:08.460 --> 00:16:10.460]  或者是要引導
[00:16:10.460 --> 00:16:13.460]  引領盲人走他們熟悉的路
[00:16:13.460 --> 00:16:15.460]  這樣才正常
[00:16:15.460 --> 00:16:17.460]  我沒有看錯吧?
[00:16:17.460 --> 00:16:19.460]  聖經真的這樣說?
[00:16:19.460 --> 00:16:21.460]  是的 聖經真的這樣說
[00:16:21.460 --> 00:16:22.460]  不過
[00:16:22.460 --> 00:16:24.460]  當我繼續看下去的時候
[00:16:24.460 --> 00:16:26.460]  聖經說
[00:16:26.460 --> 00:16:32.460]  耶和華要在他們面前使黑暗變光明
[00:16:32.460 --> 00:16:35.460]  使彎曲變為平直
[00:16:35.460 --> 00:16:38.460]  這些事耶和華都要做
[00:16:38.460 --> 00:16:40.460]  並不離棄他們
[00:16:40.460 --> 00:16:41.460]  頂姐妹
[00:16:41.460 --> 00:16:45.460]  原來上帝要在這班人身上
[00:16:45.460 --> 00:16:48.460]  留下神跡
[00:16:48.460 --> 00:16:50.460]  上帝要在他們面前
[00:16:50.460 --> 00:16:52.460]  使黑暗變光明
[00:16:52.460 --> 00:16:55.460]  使彎曲變為平直
[00:16:55.460 --> 00:16:57.460]  奇異因典
[00:16:57.460 --> 00:16:59.460]  這首那麼經典的詩歌
[00:16:59.460 --> 00:17:02.460]  在其中一句的歌詞有說到
[00:17:02.460 --> 00:17:05.460]  我曾失喪
[00:17:05.460 --> 00:17:08.460]  今被侵回
[00:17:08.460 --> 00:17:10.460]  乞安
[00:17:10.460 --> 00:17:11.460]  什麼?
[00:17:11.460 --> 00:17:16.460]  今得看見
[00:17:16.460 --> 00:17:19.460]  如果我們沒有曾經失喪過
[00:17:19.460 --> 00:17:25.460]  哪裡會有尋回的時候?
[00:17:25.460 --> 00:17:29.460]  如果我們的生命沒有黑暗的時候
[00:17:29.460 --> 00:17:36.460]  我們之後怎麼能夠感受到上帝榮耀的光明?
[00:17:36.460 --> 00:17:38.460]  今天的經文說
[00:17:38.460 --> 00:17:40.460]  若有人在基督裡
[00:17:40.460 --> 00:17:42.460]  他就是新造的人
[00:17:42.460 --> 00:17:45.460]  舊事已過都變成新的了
[00:17:45.460 --> 00:17:49.460]  剛才我提到那些我覺得看為不順眼的人
[00:17:49.460 --> 00:17:51.460]  甚至做壞事的人
[00:17:51.460 --> 00:17:55.460]  我想他們的生命都算是黑暗了吧
[00:17:55.460 --> 00:17:57.460]  但是如果這條所謂的黑路
[00:17:57.460 --> 00:18:01.460]  是上帝要他們走的因典之路
[00:18:01.460 --> 00:18:03.460]  目的就是為了彰顯上帝
[00:18:03.460 --> 00:18:07.460]  有種將黑暗變為光明
[00:18:07.460 --> 00:18:10.460]  將彎曲變為平直的能力
[00:18:10.460 --> 00:18:15.460]  將彎曲變為平直的能力呢?
[00:18:15.460 --> 00:18:19.460]  這一班所謂我們不順眼的黑暗的生命
[00:18:19.460 --> 00:18:23.460]  他們的存在就顯得非常有意義
[00:18:23.460 --> 00:18:25.460]  我反思自己
[00:18:25.460 --> 00:18:26.460]  鄭凱傑
[00:18:26.460 --> 00:18:28.460]  你有多順眼
[00:18:28.460 --> 00:18:30.460]  你有多可愛
[00:18:30.460 --> 00:18:31.460]  上帝不是一樣
[00:18:31.460 --> 00:18:37.460]  差遣他獨生的兒子耶穌去救贖你?
[00:18:37.460 --> 00:18:39.460]  親愛的兄弟姊妹
[00:18:39.460 --> 00:18:43.460]  每一個在上帝的眼裡都一樣可愛
[00:18:43.460 --> 00:18:45.460]  都是他的兒女
[00:18:45.460 --> 00:18:51.460]  都是上帝的手所作的功
[00:18:51.460 --> 00:18:53.460]  再想深一層
[00:18:53.460 --> 00:18:56.460]  其實上帝託付給我們
[00:18:56.460 --> 00:18:59.460]  勸人和上帝和好的使命
[00:18:59.460 --> 00:19:02.460]  其實這個是很有意義的
[00:19:02.460 --> 00:19:04.460]  大家試想想
[00:19:04.460 --> 00:19:08.460]  剛才說將黑暗變為光明
[00:19:08.460 --> 00:19:12.460]  由救我轉化成新造的人
[00:19:12.460 --> 00:19:18.460]  其實這是一個極具顛覆性的轉化
[00:19:18.460 --> 00:19:22.460]  而當這個這麼個體性的轉化
[00:19:22.460 --> 00:19:27.460]  能夠集結成為一個群體性的轉化的時候
[00:19:27.460 --> 00:19:29.460]  與上帝和好的影響力
[00:19:29.460 --> 00:19:32.460]  就不只是局限於一個個人的救贖
[00:19:32.460 --> 00:19:35.460]  而是一個整個社會性的救贖
[00:19:35.460 --> 00:19:37.460]  整個社會的救贖
[00:19:37.460 --> 00:19:44.460]  由救我們轉化成新造的人群
[00:19:44.460 --> 00:19:47.460]  要成為基督中心的特事
[00:19:47.460 --> 00:19:50.460]  其實我們不一定要派福音丹章
[00:19:50.460 --> 00:19:53.460]  不一定要做個人報道
[00:19:53.460 --> 00:19:56.460]  不一定要辦大型的報道會
[00:19:56.460 --> 00:19:59.460]  以我們教會梁法堂做例子
[00:19:59.460 --> 00:20:01.460]  當我們願意帶著基督的愛
[00:20:01.460 --> 00:20:05.460]  來走進不同的群體的時候
[00:20:05.460 --> 00:20:08.460]  其實就將他們轉化成
[00:20:08.460 --> 00:20:14.460]  譬如基發幼稚園的兒童
[00:20:14.460 --> 00:20:19.460]  基發小學生的小學生
[00:20:19.460 --> 00:20:22.460]  蒙文韋書院的中學生
[00:20:22.460 --> 00:20:26.460]  或者以上三間學校的家長
[00:20:26.460 --> 00:20:31.460]  住在順利安老院的長者
[00:20:31.460 --> 00:20:35.460]  生活在觀塘區的無家者
[00:20:35.460 --> 00:20:39.460]  路經趁虛檔口的街坊
[00:20:39.460 --> 00:20:42.460]  甚至乎昨天每一位
[00:20:42.460 --> 00:20:46.460]  走過去捐助區會賣旗
[00:20:46.460 --> 00:20:52.460]  支持區會賣旗的香港市民
[00:20:52.460 --> 00:20:54.460]  當我們願意走進人群
[00:20:54.460 --> 00:20:57.460]  帶著基督的愛來走進人群的時候
[00:20:57.460 --> 00:21:01.460]  其實我們就將他們
[00:21:01.460 --> 00:21:04.460]  轉化為新造的人
[00:21:04.460 --> 00:21:08.460]  倘若這個社會越來越多人
[00:21:08.460 --> 00:21:11.460]  慢慢地與上帝和好
[00:21:11.460 --> 00:21:13.460]  成為新造的人的時候
[00:21:13.460 --> 00:21:16.460]  就會越來越多人
[00:21:16.460 --> 00:21:21.460]  慢慢地加入基督特使的行列
[00:21:21.460 --> 00:21:24.460]  我深信終有一天
[00:21:24.460 --> 00:21:27.460]  我們的香港,我們的國家
[00:21:27.460 --> 00:21:29.460]  甚至乎整個世界
[00:21:29.460 --> 00:21:35.460]  會因此變得更加美好
[00:21:35.460 --> 00:21:38.460]  我盼望每一位信徒
[00:21:38.460 --> 00:21:41.460]  都能夠不負上主的所望
