
[00:00:00.000 --> 00:00:04.000]  正話所讀的聖經是《路加福音》八章四十到五十六節
[00:05:56.000 --> 00:05:59.000]  即十個家庭就有一個會堂
[00:05:59.000 --> 00:06:00.000]  如果那個社區很大
[00:06:00.000 --> 00:06:04.000]  可能多於一個會堂
[00:06:04.000 --> 00:06:06.000]  而管會堂的人
[00:06:06.000 --> 00:06:08.000]  通常在一個地方
[00:06:08.000 --> 00:06:12.000]  是很有身份、很受尊重的人
[00:06:12.000 --> 00:06:14.000]  負責管理會堂
[00:06:14.000 --> 00:06:19.000]  當時沒有請專職的牧師來管理
[00:06:19.000 --> 00:06:22.000]  管理會堂的模式不是這樣
[00:06:22.000 --> 00:06:24.000]  誰知道葉老是一個尊貴的人
[00:06:24.000 --> 00:06:26.000]  而葉老的女兒
[00:06:26.000 --> 00:06:30.000]  她的獨生女兒是一個很痛愛的人
[00:06:30.000 --> 00:06:32.000]  這個婦人
[00:06:32.000 --> 00:06:33.000]  聖經的描述
[00:06:33.000 --> 00:06:35.000]  她似乎好像身邊沒有人
[00:06:35.000 --> 00:06:37.000]  是她自己一個人
[00:06:37.000 --> 00:06:40.000]  走來去找耶穌
[00:06:40.000 --> 00:06:42.000]  很孤獨
[00:06:42.000 --> 00:06:44.000]  很孤伶伶的一個人
[00:06:44.000 --> 00:06:46.000]  而這個女兒
[00:06:46.000 --> 00:06:51.000]  是一個她的父親去痛愛的一個人
[00:06:51.000 --> 00:06:53.000]  而這個婦人
[00:06:53.000 --> 00:06:56.000]  在很困難的情況下
[00:06:56.000 --> 00:06:59.000]  她自己去尋找醫治
[00:06:59.000 --> 00:07:02.000]  要解決自己的問題
[00:07:02.000 --> 00:07:04.000]  而這個女兒
[00:07:04.000 --> 00:07:07.000]  她已經不可以自己動了
[00:07:07.000 --> 00:07:10.000]  是她的父親幫她走來
[00:07:10.000 --> 00:07:18.000]  去找耶穌醫治
[00:07:18.000 --> 00:07:24.000]  這個婦人的疾病
[00:07:24.000 --> 00:07:27.000]  我相信除了她至親的人
[00:07:27.000 --> 00:07:28.000]  知道
[00:07:28.000 --> 00:07:29.000]  至好的人知道
[00:07:29.000 --> 00:07:32.000]  其他的人是未必知道
[00:07:32.000 --> 00:07:36.000]  因為只知道這個人是有病
[00:07:36.000 --> 00:07:40.000]  她摸了耶穌得到醫治也沒有人知道
[00:07:40.000 --> 00:07:43.000]  因為她在後面摸了耶穌
[00:07:43.000 --> 00:07:45.000]  得到醫治
[00:07:45.000 --> 00:07:46.000]  她自己知道
[00:07:46.000 --> 00:07:48.000]  但沒有人知道
[00:07:48.000 --> 00:07:50.000]  但是這件事情
[00:07:50.000 --> 00:07:52.000]  耶穌就做了一個動作
[00:07:52.000 --> 00:07:54.000]  停下來
[00:07:54.000 --> 00:07:56.000]  誰摸我
[00:07:56.000 --> 00:07:58.000]  她知道自己隱藏不了
[00:07:58.000 --> 00:07:59.000]  於是就站出來
[00:07:59.000 --> 00:08:02.000]  將她自己的病和得到醫治的事情
[00:08:02.000 --> 00:08:04.000]  原原本本說出來
[00:08:04.000 --> 00:08:06.000]  現在就個個都知道
[00:08:06.000 --> 00:08:09.000]  本來人家都不知道她有這個病
[00:08:09.000 --> 00:08:11.000]  本來人家都不知道她得到醫治
[00:08:11.000 --> 00:08:14.000]  現在都知道她得到醫治了
[00:08:14.000 --> 00:08:16.000]  而葉老的女兒
[00:08:16.000 --> 00:08:19.000]  葉老這麼大動作走來一個聚會當中
[00:08:19.000 --> 00:08:20.000]  跪在那裏求耶穌
[00:08:20.000 --> 00:08:23.000]  祂說:你快點來醫我的女兒吧
[00:08:23.000 --> 00:08:25.000]  耶穌就起來跟著她走出去
[00:08:25.000 --> 00:08:26.000]  動人跟著她走出去
[00:08:26.000 --> 00:08:29.000]  是一件很轟動的事情
[00:08:29.000 --> 00:08:31.000]  跟著走到那裏
[00:08:31.000 --> 00:08:34.000]  每個人都知道這件事
[00:08:34.000 --> 00:08:35.000]  耶穌醫好了她
[00:08:35.000 --> 00:08:36.000]  耶穌是復活了她
[00:08:36.000 --> 00:08:37.000]  不是醫好了她
[00:08:37.000 --> 00:08:38.000]  是復活了她
[00:08:38.000 --> 00:08:42.000]  但是耶穌從來都沒有說她死過
[00:08:42.000 --> 00:08:47.000]  耶穌說她睡了
[00:08:47.000 --> 00:08:48.000]  而她復活了之後
[00:08:48.000 --> 00:08:50.000]  耶穌還說
[00:08:50.000 --> 00:08:53.000]  你們個個都不准說
[00:08:53.000 --> 00:08:55.000]  即是沒有人知道她
[00:08:55.000 --> 00:08:57.000]  這件事是蓋住了
[00:08:57.000 --> 00:08:58.000]  沒有人知道
[00:08:58.000 --> 00:09:00.000]  很特別
[00:09:00.000 --> 00:09:03.000]  在這裏做了一件很特別的事情
[00:09:03.000 --> 00:09:06.000]  我們首先去想一個問題
[00:09:06.000 --> 00:09:10.000]  就是當耶穌原本安排了一個活動
[00:09:10.000 --> 00:09:12.000]  眾人都等祂
[00:09:12.000 --> 00:09:17.000]  祂準備有一個聚會
[00:09:17.000 --> 00:09:21.000]  但是突然間出現了葉老這個人
[00:09:21.000 --> 00:09:24.000]  耶穌就改變了祂的活動
[00:09:24.000 --> 00:09:29.000]  就和葉老去祂的家
[00:09:29.000 --> 00:09:33.000]  你看到上帝祂有安排
[00:09:33.000 --> 00:09:38.000]  但是祂不一定按照祂自己的時間表來做事
[00:09:38.000 --> 00:09:42.000]  祂都會按照人的時間表來做事
[00:09:42.000 --> 00:09:43.000]  這個很特別
[00:09:43.000 --> 00:09:45.000]  耶穌大可以和葉老說
[00:09:45.000 --> 00:09:47.000]  行,我知道你的問題,你的需要
[00:09:47.000 --> 00:09:48.000]  你坐在這裏
[00:09:48.000 --> 00:09:51.000]  我還有四十五分鐘就說完了
[00:09:51.000 --> 00:09:52.000]  我說完這四十五分鐘
[00:09:52.000 --> 00:09:53.000]  我和你去祂的家
[00:09:53.000 --> 00:09:54.000]  你不用擔心
[00:09:54.000 --> 00:09:56.000]  不要怕,只要信
[00:09:56.000 --> 00:10:00.000]  耶穌大有這種淡定和能力
[00:10:00.000 --> 00:10:02.000]  因為祂很掌握得到
[00:10:02.000 --> 00:10:04.000]  但是祂沒有
[00:10:04.000 --> 00:10:06.000]  祂停了下來
[00:10:06.000 --> 00:10:08.000]  祂就跟葉老走
[00:10:08.000 --> 00:10:10.000]  你想想如果祂放下了葉老在這裏
[00:10:10.000 --> 00:10:12.000]  四十五分鐘葉老的心是怎樣呢?
[00:10:12.000 --> 00:10:14.000]  真的爆炸這麼厲害
[00:10:14.000 --> 00:10:15.000]  是不是?
[00:10:15.000 --> 00:10:17.000]  祂改變了自己
[00:10:17.000 --> 00:10:19.000]  上帝是有時間的
[00:10:19.000 --> 00:10:24.000]  上帝不是每一個事件都是聽人的時間
[00:10:24.000 --> 00:10:27.000]  但是上帝也不會不聽人的時間
[00:10:27.000 --> 00:10:29.000]  這一點要知道
[00:10:29.000 --> 00:10:32.000]  有時候我們說上帝按照你的時間
[00:10:32.000 --> 00:10:35.000]  有時候我們都可以大膽一點
[00:10:35.000 --> 00:10:37.000]  上帝我真的不能等
[00:10:37.000 --> 00:10:39.000]  會不會你按我的時間呢?
[00:10:39.000 --> 00:10:41.000]  你可以這樣祈禱
[00:10:41.000 --> 00:10:42.000]  上帝聽的
[00:10:42.000 --> 00:10:44.000]  上帝有慈憐的心
[00:10:44.000 --> 00:10:47.000]  祂知道我們的能力是怎樣
[00:10:47.000 --> 00:10:49.000]  這裏看到第一個圖畫就是
[00:10:49.000 --> 00:10:56.000]  上帝是調整自己的時間來遷就人的時間
[00:10:56.000 --> 00:10:58.000]  祂就是一個這樣的上帝
[00:10:58.000 --> 00:11:01.000]  我想和大家思想幾點
[00:11:01.000 --> 00:11:05.000]  第一就是這個女人和葉老
[00:11:05.000 --> 00:11:08.000]  這個女人病了十二年
[00:11:08.000 --> 00:11:10.000]  其實應該服了
[00:11:10.000 --> 00:11:12.000]  病了十二年還不服
[00:11:12.000 --> 00:11:14.000]  錢都花光了
[00:11:14.000 --> 00:11:17.000]  但是她沒有服
[00:11:17.000 --> 00:11:19.000]  她一直在找機會
[00:11:19.000 --> 00:11:23.000]  當她知道耶穌來到她附近的時候
[00:11:23.000 --> 00:11:25.000]  她迫過去那裏
[00:11:25.000 --> 00:11:28.000]  希望能夠有一線的機會
[00:11:28.000 --> 00:11:29.000]  希望能夠求到耶穌
[00:11:29.000 --> 00:11:31.000]  當耶穌
[00:11:31.000 --> 00:11:33.000]  葉老來到的時候
[00:11:33.000 --> 00:11:35.000]  哎呀,又搞砸了
[00:11:35.000 --> 00:11:37.000]  本來還可以等到散會的時候
[00:11:37.000 --> 00:11:39.000]  求耶穌
[00:11:39.000 --> 00:11:41.000]  現在突然間耶穌一站起來就走了
[00:11:41.000 --> 00:11:43.000]  你說那個場面多混亂呢
[00:11:43.000 --> 00:11:46.000]  但是她還要把最後最後的機會迫過去
[00:11:46.000 --> 00:11:49.000]  其實你想像到一個弱女子
[00:11:49.000 --> 00:11:51.000]  她沒有能力和這麼多男人
[00:11:51.000 --> 00:11:52.000]  這麼多人一起去爭
[00:11:52.000 --> 00:11:54.000]  但是她都迫迫迫迫到最近
[00:11:54.000 --> 00:11:57.000]  在耶穌那裏摸到耶穌
[00:11:57.000 --> 00:12:00.000]  她很主動
[00:12:00.000 --> 00:12:02.000]  她很努力
[00:12:02.000 --> 00:12:06.000]  她沒有放棄
[00:12:06.000 --> 00:12:09.000]  葉老也是
[00:12:09.000 --> 00:12:13.000]  葉老的女兒有急病
[00:12:13.000 --> 00:12:18.000]  她衝過來找耶穌
[00:12:18.000 --> 00:12:20.000]  求耶穌
[00:12:20.000 --> 00:12:26.000]  其實他們兩個都遇到阻攔
[00:12:26.000 --> 00:12:27.000]  這個婦人遇到的阻攔
[00:12:27.000 --> 00:12:30.000]  就是很多人去擋住她
[00:12:30.000 --> 00:12:32.000]  葉老的阻攔就是
[00:12:32.000 --> 00:12:35.000]  家裏的人都走出來勸她
[00:12:35.000 --> 00:12:37.000]  你女兒死了
[00:12:37.000 --> 00:12:40.000]  死了,不要勞煩耶穌
[00:12:40.000 --> 00:12:43.000]  不用祂來
[00:12:43.000 --> 00:12:49.000]  你叫祂來都沒有用
[00:12:49.000 --> 00:12:52.000]  但是耶穌
[00:12:52.000 --> 00:12:54.000]  他們兩個都沒有放棄
[00:12:54.000 --> 00:12:58.000]  耶穌也沒有放棄
[00:12:58.000 --> 00:13:00.000]  聖經有一個教導
[00:13:00.000 --> 00:13:04.000]  教導我們要堅持
[00:13:04.000 --> 00:13:07.000]  常常禱告不可灰心的一個例子
[00:13:07.000 --> 00:13:11.000]  就是有一個婦人去敲那個不義的棺
[00:13:11.000 --> 00:13:12.000]  求她,求她
[00:13:12.000 --> 00:13:14.000]  那個棺是什麼人都不理的
[00:13:14.000 --> 00:13:16.000]  但是最後都要認這個人
[00:13:16.000 --> 00:13:18.000]  耶穌就用這個比喻來講
[00:13:18.000 --> 00:13:19.000]  何況上帝呢
[00:13:19.000 --> 00:13:23.000]  堅持是一個很重要的一種
[00:13:23.000 --> 00:13:24.000]  信心的態度
[00:13:24.000 --> 00:13:28.000]  或者對上帝的態度
[00:13:28.000 --> 00:13:32.000]  今天的問題之一就是
[00:13:32.000 --> 00:13:36.000]  有時不是我們的問題太難去解決
[00:13:36.000 --> 00:13:48.000]  是我們沒有足夠的堅持和勇氣去解決
[00:13:48.000 --> 00:13:50.000]  這兩個人所面對的問題
[00:13:50.000 --> 00:13:54.000]  都是很難去解決
[00:13:54.000 --> 00:13:59.000]  但是他們沒有放棄
[00:13:59.000 --> 00:14:01.000]  他們堅持
[00:14:01.000 --> 00:14:05.000]  這是我們看到的第一個圖畫
[00:14:05.000 --> 00:14:07.000]  不要這麼容易放棄
[00:14:07.000 --> 00:14:10.000]  不是叫我們強求
[00:14:10.000 --> 00:14:13.000]  是去做我們自己應該做的事
[00:14:13.000 --> 00:14:16.000]  這件事還可以做
[00:14:16.000 --> 00:14:18.000]  是應該做
[00:14:18.000 --> 00:14:21.000]  我們要有一個這樣的勇氣去做
[00:14:21.000 --> 00:14:25.000]  這也是一種信心的表示
[00:14:25.000 --> 00:14:28.000]  這個婦人和葉老的堅持
[00:14:28.000 --> 00:14:33.000]  終於得到一個回報
[00:14:33.000 --> 00:14:37.000]  第二點我想和大家思想的就是
[00:14:37.000 --> 00:14:42.000]  耶穌是很重視那些受苦的人
[00:14:42.000 --> 00:14:44.000]  無論他們的身份
[00:14:44.000 --> 00:14:46.000]  他們的年紀
[00:14:46.000 --> 00:14:51.000]  他們的年敏是不會因人身份的高低
[00:14:51.000 --> 00:14:52.000]  貴賤
[00:14:52.000 --> 00:14:55.000]  甚至遠近
[00:14:55.000 --> 00:15:00.000]  耶穌沒有不理葉老
[00:15:00.000 --> 00:15:05.000]  沒有不理這個婦人
[00:15:05.000 --> 00:15:08.000]  耶穌聽了葉老的請求
[00:15:08.000 --> 00:15:11.000]  他就立刻趕去
[00:15:11.000 --> 00:15:13.000]  可以看到他的那種著意
[00:15:13.000 --> 00:15:15.000]  他的那種著急
[00:15:15.000 --> 00:15:17.000]  但是他趕去過程當中
[00:15:17.000 --> 00:15:19.000]  發生了我們剛才說的那件事
[00:15:19.000 --> 00:15:21.000]  這個婦人靠近耶穌
[00:15:21.000 --> 00:15:22.000]  她摸耶穌
[00:15:22.000 --> 00:15:23.000]  求耶穌醫治
[00:15:23.000 --> 00:15:25.000]  她覺得這是一個機會
[00:15:25.000 --> 00:15:27.000]  上帝也憐憫她
[00:15:27.000 --> 00:15:28.000]  醫治了她
[00:15:28.000 --> 00:15:31.000]  這個也不是最特別的地方
[00:15:31.000 --> 00:15:32.000]  最特別的地方
[00:15:32.000 --> 00:15:35.000]  是耶穌停了下來
[00:15:35.000 --> 00:15:38.000]  她說「誰看著我」
[00:15:38.000 --> 00:15:42.000]  彼得就說
[00:15:42.000 --> 00:15:44.000]  「很多人逼著你」
[00:15:44.000 --> 00:15:47.000]  「現在是九點鐘地鐵的時間」
[00:15:47.000 --> 00:15:48.000]  「很多人」
[00:15:48.000 --> 00:15:50.000]  「你還說誰逼你」
[00:15:50.000 --> 00:15:51.000]  「沒有」
[00:15:51.000 --> 00:15:53.000]  耶穌說「有」
[00:15:53.000 --> 00:15:55.000]  其實這個婦人就知道
[00:15:55.000 --> 00:15:58.000]  耶穌正在叫她
[00:15:58.000 --> 00:16:00.000]  知道隱藏不住
[00:16:00.000 --> 00:16:02.000]  就出來
[00:16:02.000 --> 00:16:04.000]  耶穌就問她
[00:16:04.000 --> 00:16:07.000]  就給她機會
[00:16:07.000 --> 00:16:10.000]  她就原原本本將自己的病
[00:16:10.000 --> 00:16:12.000]  和自己得意義的時候說出來
[00:16:12.000 --> 00:16:16.000]  你猜一下這個見證要說多久
[00:16:16.000 --> 00:16:19.000]  可能都要十幾分鐘
[00:16:19.000 --> 00:16:22.000]  或者更久一點的時間也說不定
[00:16:22.000 --> 00:16:25.000]  當著這麼多人慢慢說出來
[00:16:25.000 --> 00:16:26.000]  耶穌站在那裡
[00:16:26.000 --> 00:16:29.000]  本來耶穌正在趕時間
[00:16:29.000 --> 00:16:30.000]  但祂停下來
[00:16:30.000 --> 00:16:32.000]  等祂說
[00:16:32.000 --> 00:16:34.000]  已經醫治了她
[00:16:34.000 --> 00:16:36.000]  解決了問題
[00:16:36.000 --> 00:16:44.000]  這個才是我們值得注意的重點
[00:16:44.000 --> 00:16:46.000]  耶穌有能力
[00:16:46.000 --> 00:16:49.000]  我們都相信
[00:16:49.000 --> 00:16:55.000]  但是耶穌重視我們每一個人的問題
[00:16:55.000 --> 00:16:57.000]  我們的困難
[00:16:57.000 --> 00:16:59.000]  我們的需要
[00:16:59.000 --> 00:17:03.000]  我們未必相信
[00:17:03.000 --> 00:17:06.000]  耶穌有能力解決所有人的問題
[00:17:06.000 --> 00:17:07.000]  我們相信
[00:17:07.000 --> 00:17:09.000]  但是耶穌有能力解決我的問題
[00:17:09.000 --> 00:17:13.000]  耶穌會關心我的問題
[00:17:13.000 --> 00:17:15.000]  我們未必相信
[00:17:15.000 --> 00:17:20.000]  我們的思考模式就是這樣
[00:17:20.000 --> 00:17:22.000]  神有大能可以做任何事情
[00:17:22.000 --> 00:17:26.000]  不過我那個是例外
[00:17:26.000 --> 00:17:28.000]  這裡是讓我們看到不是
[00:17:28.000 --> 00:17:30.000]  而是祂真的關心
[00:17:30.000 --> 00:17:37.000]  很細微地關心到個別的人
[00:17:37.000 --> 00:17:38.000]  那個就是你
[00:17:38.000 --> 00:17:41.000]  就是我
[00:17:41.000 --> 00:17:43.000]  為什麼耶穌要停下來
[00:17:43.000 --> 00:17:45.000]  叫那個婦人出來呢
[00:17:45.000 --> 00:17:51.000]  這是我們今天要思考的
[00:17:51.000 --> 00:17:54.000]  這不是一件光彩的事
[00:17:54.000 --> 00:17:56.000]  這個女人不會到處跟別人說
[00:17:56.000 --> 00:17:59.000]  我有什麼病
[00:17:59.000 --> 00:18:01.000]  不會
[00:18:01.000 --> 00:18:04.000]  但是她知道有人知道
[00:18:04.000 --> 00:18:06.000]  也一定是有些人知道
[00:18:06.000 --> 00:18:09.000]  因為十二年這麼長的時間
[00:18:09.000 --> 00:18:12.000]  這個不只是生理上的病
[00:18:12.000 --> 00:18:14.000]  是心理上
[00:18:14.000 --> 00:18:16.000]  是自我形象上
[00:18:16.000 --> 00:18:19.000]  甚至在家庭關係上
[00:18:19.000 --> 00:18:26.000]  都有很多的問題
[00:18:26.000 --> 00:18:28.000]  當她迫到耶穌的身邊
[00:18:28.000 --> 00:18:29.000]  她摸到耶穌的時候
[00:18:29.000 --> 00:18:31.000]  上帝連穩她
[00:18:31.000 --> 00:18:35.000]  她就立刻痊癒了
[00:18:35.000 --> 00:18:36.000]  她自己感覺到
[00:18:36.000 --> 00:18:42.000]  她自己知道
[00:18:42.000 --> 00:18:45.000]  她回去
[00:18:45.000 --> 00:18:49.000]  她跟誰說呢
[00:18:49.000 --> 00:18:51.000]  她跟誰說呢
[00:18:51.000 --> 00:18:54.000]  她怎麼會證明呢
[00:18:54.000 --> 00:18:56.000]  如果我的頭髮脫光了
[00:18:56.000 --> 00:18:57.000]  耶穌醫治我
[00:18:57.000 --> 00:18:58.000]  我長得像頭一樣的頭髮
[00:18:58.000 --> 00:19:00.000]  這樣每個人都看到
[00:19:00.000 --> 00:19:01.000]  是不是
[00:19:01.000 --> 00:19:02.000]  很清楚
[00:19:02.000 --> 00:19:04.000]  嘩!你這麼多頭髮
[00:19:04.000 --> 00:19:06.000]  這個不能說的
[00:19:06.000 --> 00:19:09.000]  是不能說的
[00:19:09.000 --> 00:19:10.000]  不能告訴別人
[00:19:10.000 --> 00:19:13.000]  自己的病是怎麼康復的
[00:19:13.000 --> 00:19:14.000]  其他人都覺得
[00:19:14.000 --> 00:19:15.000]  這個女人是一個病人
[00:19:15.000 --> 00:19:17.000]  一個不潔的人
[00:19:17.000 --> 00:19:19.000]  是不是
[00:19:19.000 --> 00:19:23.000]  她洗不掉這個
[00:19:23.000 --> 00:19:28.000]  羞愧的形象
[00:19:28.000 --> 00:19:34.000]  耶穌故意停下來
[00:19:34.000 --> 00:19:35.000]  誰看著我
[00:19:35.000 --> 00:19:36.000]  這個女人
[00:19:36.000 --> 00:19:37.000]  你為什麼看著我
[00:19:37.000 --> 00:19:40.000]  神做了什麼在你身上
[00:19:40.000 --> 00:19:45.000]  她就一五一十地將她趕出來
[00:19:45.000 --> 00:19:47.000]  所有人都知道
[00:19:47.000 --> 00:19:48.000]  連沒有知道她有病的人
[00:19:48.000 --> 00:19:50.000]  都知道她有病
[00:19:50.000 --> 00:19:51.000]  知道她有病的人
[00:19:51.000 --> 00:19:54.000]  當然更加清楚
[00:19:54.000 --> 00:19:56.000]  然後她就趕出來了
[00:19:56.000 --> 00:19:59.000]  耶穌就說
[00:19:59.000 --> 00:20:01.000]  女兒你的信救了你
[00:20:01.000 --> 00:20:04.000]  平平安安的回去
[00:20:04.000 --> 00:20:11.000]  之前她是一個羞愧不潔的人
[00:20:11.000 --> 00:20:14.000]  但是在那一刻
