
[00:00:00.000 --> 00:00:04.800]  今天我們繼續來看林健的第六章
[00:02:25.280 --> 00:02:26.800]  我想保羅在第六章裏面
[00:02:26.800 --> 00:02:28.000]  或者整個哥倫多前書
[00:02:28.000 --> 00:02:29.600]  其實保羅說的是甚麼呢
[00:02:29.600 --> 00:02:33.360]  是我們屬靈生命的一個建造的工程
[00:02:33.360 --> 00:02:35.280]  他在第三章裏面都提到的
[00:02:35.280 --> 00:02:36.800]  但我覺得整個哥倫多前書
[00:02:36.800 --> 00:02:41.040]  大家可以從一個我們屬靈生命的建造成長的工程來看的時候
[00:02:41.040 --> 00:02:43.680]  其實這個就是我們生命被建造的過程
[00:02:43.680 --> 00:02:45.920]  有時候我們要去扮演
[00:02:45.920 --> 00:02:49.440]  或者我們要經歷一個我們不情願的角色
[00:02:49.440 --> 00:02:51.120]  所以我今天很想和大家來看
[00:02:51.120 --> 00:02:53.200]  第六章的一到八節的時候
[00:02:53.200 --> 00:02:54.960]  我們就從經文裏面
[00:02:54.960 --> 00:02:57.520]  給大家看一下在生命的成長歷程裏面
[00:02:57.520 --> 00:03:00.960]  我們怎樣去扮演一個不情願的角色
[00:03:00.960 --> 00:03:04.320]  而當中我們所學習所得到的
[00:03:04.320 --> 00:03:07.760]  原來是神給我們有更大的一個恩典
[00:03:07.760 --> 00:03:11.440]  我們一起先看這段經文六章的一到八節
[00:03:11.440 --> 00:03:14.080]  我們一起再讀一次這段經文
[00:03:14.080 --> 00:03:15.520]  預備起
[00:03:15.520 --> 00:03:18.960]  你們中間有彼此相爭的事
[00:03:18.960 --> 00:03:22.400]  怎敢在不義的人面前求審
[00:03:22.400 --> 00:03:25.440]  不在聖徒面前求審呢?
[00:03:25.440 --> 00:03:28.720]  豈不知聖徒要審判世界嗎?
[00:03:28.720 --> 00:03:31.200]  若世界為你們所審
[00:03:31.200 --> 00:03:35.760]  難道你們不配審判這最小的事嗎?
[00:03:35.760 --> 00:03:38.960]  豈不知我們要審判天事嗎?
[00:03:38.960 --> 00:03:41.440]  何妨今生的事呢?
[00:03:41.440 --> 00:03:42.960]  既是這樣
[00:03:42.960 --> 00:03:46.320]  你們若有今生的事審判
[00:03:46.320 --> 00:03:50.320]  是派教會所興翰的人審判嗎?
[00:03:50.320 --> 00:03:53.760]  我說這話是要叫你們羞恥
[00:03:53.760 --> 00:03:57.280]  難道你們中間沒有一個智慧人
[00:03:57.280 --> 00:04:00.800]  能審斷弟兄們的事嗎?
[00:04:00.800 --> 00:04:04.080]  你竟是弟兄與弟兄告狀
[00:04:04.080 --> 00:04:07.600]  而且告在不信主的人面前
[00:04:07.600 --> 00:04:09.440]  你們如此告狀
[00:04:09.440 --> 00:04:12.400]  這已經是你們的大錯了
[00:04:12.400 --> 00:04:15.200]  為什麼不情願受欺呢?
[00:04:15.200 --> 00:04:18.160]  為什麼不情願吃虧呢?
[00:04:18.160 --> 00:04:21.520]  你們都是欺壓人、虧負人
[00:04:21.520 --> 00:04:26.000]  況且所欺壓、所虧負的就是弟兄
[00:04:26.000 --> 00:04:27.600]  這裡如果大家看
[00:04:27.600 --> 00:04:29.120]  他講到審判
[00:04:29.120 --> 00:04:31.200]  講到告狀
[00:04:31.200 --> 00:04:34.080]  其實你可以說是一個法庭的場景
[00:04:34.080 --> 00:04:35.280]  但其實保羅就很期望
[00:04:35.280 --> 00:04:37.200]  這個不應該是一個法庭的場景
[00:04:37.200 --> 00:04:38.320]  不是有原告人
[00:04:38.320 --> 00:04:39.360]  又不是有被告人
[00:04:39.360 --> 00:04:41.440]  他在第七、第八節的時候
[00:04:41.440 --> 00:04:43.120]  其實是在講一個原告人
[00:04:43.120 --> 00:04:44.160]  一個被告人
[00:04:44.160 --> 00:04:45.440]  其實保羅覺得
[00:04:45.440 --> 00:04:47.600]  在教會裏面或者是教徒之間
[00:04:47.600 --> 00:04:50.080]  不應該搞到好像法庭裏面
[00:04:50.080 --> 00:04:52.560]  大家要彼此的告狀
[00:04:52.560 --> 00:04:55.840]  保羅很想這是一個在屬靈的家庭
[00:04:55.840 --> 00:04:57.840]  教會一個屬靈的大家庭裏面
[00:04:57.840 --> 00:04:59.760]  我們一個的場景
[00:04:59.760 --> 00:05:00.880]  在這個場景裏面
[00:05:00.880 --> 00:05:03.840]  有時在一個家庭裏面
[00:05:03.840 --> 00:05:05.120]  如果你想想
[00:05:05.120 --> 00:05:07.280]  我不知道你的家有多大
[00:05:07.280 --> 00:05:09.840]  你自己的父母、兄弟姐妹有多少
[00:05:09.840 --> 00:05:11.680]  但大家都會發覺
[00:05:11.680 --> 00:05:14.400]  你經歷的就是在家裏面
[00:05:14.400 --> 00:05:15.520]  或多或少
[00:05:15.520 --> 00:05:19.360]  兄弟姐妹父母之間一定有不同的爭拗
[00:05:19.360 --> 00:05:21.040]  甚至你兄弟姐妹多的時候
[00:05:21.040 --> 00:05:23.520]  你會經歷到那種爭拗更加多
[00:05:23.520 --> 00:05:24.960]  他很想這個就是一個
[00:05:24.960 --> 00:05:28.640]  大家在一個屬靈的大家庭裏面去看
[00:05:28.640 --> 00:05:34.000]  去看我們家庭的生活到底是怎樣
[00:05:34.000 --> 00:05:36.560]  我們有一句很出名的俗語叫做
[00:05:36.560 --> 00:05:39.840]  清官難審家庭事
[00:05:39.840 --> 00:05:42.560]  如果你說不講法庭講家庭
[00:05:42.560 --> 00:05:47.040]  這裏告訴我們家庭可能比法庭還複雜
[00:05:47.040 --> 00:05:50.640]  如果家庭連這個官都審不妥
[00:05:50.640 --> 00:05:54.400]  證明可能官去到法庭裏面審案
[00:05:54.400 --> 00:05:57.760]  比在家裏面處理這些事情更好
[00:05:57.760 --> 00:06:01.040]  所以這個是清官難審家庭事
[00:06:01.040 --> 00:06:03.840]  最近我看新聞留意一下
[00:06:03.840 --> 00:06:08.400]  有一個城中都是幾出名的律師
[00:06:08.400 --> 00:06:09.360]  我不知道大家認不認識
[00:06:09.360 --> 00:06:11.120]  叫胡漢青
[00:06:11.120 --> 00:06:13.760]  他是政協委員
[00:06:13.760 --> 00:06:16.560]  又基本法有一段時間曾經很出名
[00:06:16.560 --> 00:06:18.240]  這個胡漢青的大律師
[00:06:18.240 --> 00:06:21.840]  最近一些新聞就是講他和他媽媽的事件
[00:06:21.840 --> 00:06:24.800]  大家有沒有聽過看過
[00:06:24.800 --> 00:06:32.000]  為甚麼大家有機會去聽聽這些八卦新聞也好
[00:06:32.000 --> 00:06:33.440]  因為他都幾特別
[00:06:33.440 --> 00:06:35.440]  他公開他和他媽媽
[00:06:35.440 --> 00:06:38.160]  公開他和胡漢青的兒子的事件
[00:06:38.160 --> 00:06:41.600]  是在立法會開記者招待會
[00:06:41.600 --> 00:06:44.960]  大家都想不到這個家庭的九分
[00:06:44.960 --> 00:06:47.040]  去到立法會借地方居
[00:06:47.040 --> 00:06:48.880]  然後可以開記者招待會
[00:06:48.880 --> 00:06:51.440]  原來都是很容易想到的
[00:06:51.440 --> 00:06:55.440]  這些家庭裏面最主要為甚麼爭拗
[00:06:55.440 --> 00:06:56.240]  錢
[00:06:56.240 --> 00:06:58.960]  媽媽說兒子拿去上海一間屋
[00:06:58.960 --> 00:07:01.280]  然後香港買了一些屋的錢
[00:07:01.280 --> 00:07:04.560]  又不知道給了去託管的時候又不見了
[00:07:04.560 --> 00:07:05.520]  很複雜的
[00:07:05.520 --> 00:07:08.240]  有人說比金枝玉葉更好看
[00:07:08.240 --> 00:07:13.200]  宮廷恩怨更奇幻
[00:07:13.200 --> 00:07:16.240]  但我想其中一樣很特別的是甚麼
[00:07:16.240 --> 00:07:20.000]  最近這幾天胡漢青接受訪問的時候
[00:07:20.000 --> 00:07:21.520]  更複雜的是甚麼
[00:07:21.520 --> 00:07:24.080]  這個可能和佔領中環也有關
[00:07:24.080 --> 00:07:27.120]  為甚麼人們無端端在這個時間
[00:07:27.120 --> 00:07:31.360]  將他舉出來的報紙報道
[00:07:31.360 --> 00:07:34.160]  他說其實這件事可能是去年年尾發生
[00:07:34.160 --> 00:07:36.880]  但不知拖到三月的時候才報道
[00:07:36.880 --> 00:07:40.640]  那時候他剛剛要去回應佔領中環的事件
[00:07:40.640 --> 00:07:43.120]  他就說這又是佔領中環的陰謀
[00:07:43.120 --> 00:07:44.720]  要不讓他出席
[00:07:44.720 --> 00:07:46.640]  搞到更複雜
[00:07:46.640 --> 00:07:49.280]  後事如何就真的不太清楚了
[00:07:49.280 --> 00:07:50.880]  我想這個正正就是
[00:07:50.880 --> 00:07:54.080]  原來有些大律師
[00:07:54.080 --> 00:07:59.600]  有些他的家庭事都可以很久情不清
[00:07:59.600 --> 00:08:04.400]  在保羅去提醒哥倫多信徒的時候
[00:08:04.400 --> 00:08:07.440]  其實他在其中一個提醒是甚麼
[00:08:07.440 --> 00:08:12.720]  他說審判教外的人與我何干
[00:08:12.720 --> 00:08:15.920]  這節經文大家知不知道在哪裏
[00:08:15.920 --> 00:08:19.440]  在上個禮拜五章第十二節的時候說的
[00:08:19.440 --> 00:08:22.000]  上次蔡牧師應該都有提到
[00:08:22.000 --> 00:08:24.320]  審判教外的人與我何干
[00:08:24.320 --> 00:08:27.360]  所以上個第五章講到
[00:08:27.360 --> 00:08:30.560]  保羅要提醒弟兄姊妹怎樣好管教
[00:08:30.560 --> 00:08:35.040]  在教會裏面這個淑齡的家庭裏面犯錯的人
[00:08:35.040 --> 00:08:36.880]  審判教外的人與我何干
[00:08:36.880 --> 00:08:38.560]  我想這個可能對一些人
[00:08:38.560 --> 00:08:40.960]  可能我弟兄姊妹甚至可能都覺得幾好
[00:08:40.960 --> 00:08:43.600]  我最近有個親戚他很煩惱
[00:08:43.600 --> 00:08:44.880]  他煩惱甚麼呢
[00:08:44.880 --> 00:08:49.760]  他被政府法庭給一封信叫他做甚麼呢
[00:08:49.760 --> 00:08:51.520]  陪審員
[00:08:51.520 --> 00:08:52.960]  要揀做陪審員
[00:08:52.960 --> 00:08:55.280]  因為被人收過信
[00:08:55.280 --> 00:08:57.040]  被人揀要做陪審員
[00:08:57.040 --> 00:08:58.160]  都有一些
[00:08:58.160 --> 00:09:00.640]  我不知道你收到信你覺得很喜歡去做
[00:09:00.640 --> 00:09:02.640]  還是很不想去做
[00:09:02.640 --> 00:09:05.120]  我那個親戚就很不想去做
[00:09:05.120 --> 00:09:06.640]  為甚麼不想做呢
[00:09:06.640 --> 00:09:08.320]  第一最怕是甚麼呢
[00:09:08.320 --> 00:09:10.080]  最怕不是工作的問題
[00:09:10.080 --> 00:09:12.480]  其實最怕是他判錯案
[00:09:12.480 --> 00:09:14.400]  他很怕自己判斷錯誤
[00:09:14.400 --> 00:09:16.240]  聽聽那麼多證人
[00:09:16.240 --> 00:09:17.520]  又不知道這些很複雜
[00:09:17.520 --> 00:09:20.720]  又怕遇到斬人、殺人案
[00:09:20.720 --> 00:09:24.880]  看很多血淋淋的證供、相片
[00:09:24.880 --> 00:09:27.120]  所以他很羨慕我
[00:09:27.120 --> 00:09:28.240]  為甚麼羨慕我呢
[00:09:28.240 --> 00:09:30.720]  大家知不知道有些人不用做陪審員
[00:09:30.720 --> 00:09:32.080]  有些人可以不用做
[00:09:32.080 --> 00:09:35.040]  第一做律師的不用做
[00:09:35.040 --> 00:09:36.640]  其中很多
[00:09:36.640 --> 00:09:39.200]  其中一樣就是做牧師、傳道人
[00:09:39.200 --> 00:09:40.400]  就不用做陪審員
[00:09:40.400 --> 00:09:42.880]  所以他跟我聊天很羨慕我
[00:09:42.880 --> 00:09:45.520]  不用煩這件事
[00:09:45.520 --> 00:09:48.400]  當然我們看看五章十二節
[00:09:48.400 --> 00:09:50.000]  上次大家印象時
[00:09:50.000 --> 00:09:52.560]  審判教外的人與我何干呢
[00:09:52.560 --> 00:09:55.280]  我想不如用這節經文做藉口
[00:09:55.280 --> 00:09:56.720]  告訴法官
[00:09:56.720 --> 00:09:57.840]  聖經這樣教我
[00:09:57.840 --> 00:09:58.960]  我是基督徒
[00:09:58.960 --> 00:10:01.840]  我不可以審判教外的人
[00:10:01.840 --> 00:10:04.720]  可不可以免去做陪審員呢
[00:10:04.720 --> 00:10:08.000]  但我想這個也不是保羅很重要
[00:10:08.000 --> 00:10:10.560]  審判教外的人是否可以不做陪審員呢
[00:10:10.560 --> 00:10:12.240]  其實這節經文一定用不到你
[00:10:12.240 --> 00:10:13.680]  你想試都可以試
[00:10:13.680 --> 00:10:16.880]  但我想保羅想提的是六章一到八節
[00:10:16.880 --> 00:10:19.920]  其實很想帶出來六章一到八節
[00:10:19.920 --> 00:10:25.360]  我們最重要反而要好好在教會裏面
[00:10:25.360 --> 00:10:26.560]  我們這個熟齡的家庭裏面
[00:10:26.560 --> 00:10:28.640]  當我們有紛爭、有糾紛的時候
[00:10:28.640 --> 00:10:32.720]  我們應該有一個正確的原則、心態來處理
[00:10:32.720 --> 00:10:34.240]  所以每一個人
[00:10:34.240 --> 00:10:37.840]  我們覺得有一句俗語「家有家規」
[00:10:37.840 --> 00:10:39.600]  我們作為教會
[00:10:39.600 --> 00:10:42.320]  我們在我們自己的家裏面
[00:10:42.320 --> 00:10:44.560]  我們有問題發生的時候
[00:10:44.560 --> 00:10:49.520]  我們需要按我們的家規來說
[00:10:49.520 --> 00:10:50.960]  中國人有一句很熟悉的說話
[00:10:50.960 --> 00:10:56.800]  叫做「先修身,齊家,治國平天下」
[00:10:56.800 --> 00:10:57.840]  其實有少少道理的
[00:10:57.840 --> 00:11:00.560]  大家都要先做好自己
[00:11:00.560 --> 00:11:03.440]  然後你才可以管好家
[00:11:03.440 --> 00:11:07.120]  然後你可以去關心多些去做外面
[00:11:07.120 --> 00:11:09.680]  去幫一下這個社會
[00:11:09.680 --> 00:11:12.320]  當然這個也不會等你修好身之後
[00:11:12.320 --> 00:11:13.600]  你才來做的
[00:11:13.600 --> 00:11:16.400]  我想不過有個過程
[00:11:16.400 --> 00:11:18.880]  還有你去到某個階段成熟一點
[00:11:18.880 --> 00:11:21.920]  你的家庭又管理得好一些
[00:11:21.920 --> 00:11:23.840]  你又可以在社會參與多一些
[00:11:23.840 --> 00:11:26.480]  這個也是我們的一個過程
[00:11:26.480 --> 00:11:29.760]  當然不會等到你完全修身修好之後
[00:11:29.760 --> 00:11:31.280]  才去做的
[00:11:31.280 --> 00:11:33.760]  但當時我想這個在哥倫多教會
[00:11:33.760 --> 00:11:35.760]  或者保羅那個時代是甚麼呢
[00:11:35.760 --> 00:11:38.080]  其實在社會當中有一個
[00:11:38.080 --> 00:11:42.000]  我們知道哥倫多屬於當時在羅馬統治的地方
[00:11:42.000 --> 00:11:44.640]  羅馬其實在歷史上是一個
[00:11:44.640 --> 00:11:48.480]  都在法律的制度頗為出名的
[00:11:48.480 --> 00:11:50.800]  很多時候羅馬的歷史裏都被我們看見
[00:11:50.800 --> 00:11:53.920]  在他們的法律制度都頗能夠
[00:11:53.920 --> 00:11:56.480]  在他們的時代是一個頗完整的
[00:11:56.480 --> 00:11:58.480]  相對在那個時代
[00:11:58.480 --> 00:12:00.160]  但對今天當然不會
[00:12:00.160 --> 00:12:02.560]  但無論這個法律制度多好
[00:12:02.560 --> 00:12:03.360]  甚至你想一下
[00:12:03.360 --> 00:12:05.360]  這個是差不多二千年前的法律制度
[00:12:05.360 --> 00:12:06.800]  其實仍然有很多
[00:12:06.800 --> 00:12:09.440]  即是今天回看都有不少漏洞
[00:12:09.440 --> 00:12:11.840]  而實際執行的時候
[00:12:11.840 --> 00:12:14.960]  當時的法律制都比較偏袒一些
[00:12:14.960 --> 00:12:17.600]  有權有勢有錢的人
[00:12:17.600 --> 00:12:18.960]  所以保羅形容這個
[00:12:18.960 --> 00:12:21.440]  如果你將這些事件帶到教會之外
[00:12:21.440 --> 00:12:23.120]  去到法庭見的時候
[00:12:23.120 --> 00:12:26.400]  去說到你們所交給的人是甚麼人
[00:12:26.400 --> 00:12:28.480]  在六章的第一節告訴你
[00:12:28.480 --> 00:12:31.120]  你交給一些不義的人
[00:12:31.120 --> 00:12:32.960]  是一些不公義的人
[00:12:32.960 --> 00:12:34.640]  而在第六節說到
[00:12:34.640 --> 00:12:37.760]  是告到一些不信主的人的面前
[00:12:37.760 --> 00:12:40.240]  這個都是保羅體會到
[00:12:40.240 --> 00:12:43.840]  如果你帶到這些法庭裏面來處理的時候
[00:12:43.840 --> 00:12:46.560]  你只不過交給一些更加不公義的人
[00:12:46.560 --> 00:12:51.200]  這個不公義其實是源於制度仍然有些漏洞
[00:12:51.200 --> 00:12:53.840]  源於人的問題
[00:12:53.840 --> 00:12:56.800]  人都未必是一些那麼公義正義
[00:12:56.800 --> 00:12:59.120]  來執行這些事的程度
[00:12:59.120 --> 00:13:02.160]  這個法律的漏洞有時會成為很多人
[00:13:02.160 --> 00:13:07.120]  那些去拿了利益的時候
[00:13:07.120 --> 00:13:08.880]  這些法律給我們看見
[00:13:08.880 --> 00:13:13.520]  社會其實真的有很多不完整的地方
[00:13:13.520 --> 00:13:16.000]  但我們回看教會的時候
[00:13:16.000 --> 00:13:20.160]  在教會裏面我們很相信神的家
[00:13:20.160 --> 00:13:26.080]  不單單應該是受社會法律的一些幫助
[00:13:26.080 --> 00:13:28.320]  或者是去接受一些管理
[00:13:28.320 --> 00:13:32.960]  但我們很相信神的家仍然有一個更高的法規
[00:13:32.960 --> 00:13:35.120]  雖然我們今天的社會都一樣
[00:13:35.120 --> 00:13:38.240]  我們仍然要守我們這個地方
[00:13:38.240 --> 00:13:42.080]  這個國家這個特區的一些法律
[00:13:42.080 --> 00:13:43.680]  這個是我們需要的
[00:13:43.680 --> 00:13:46.240]  但我相信回到信仰
[00:13:46.240 --> 00:13:48.640]  回到我們屬靈的家裏面
[00:13:48.640 --> 00:13:52.320]  我們更加相信有一個更高的法規
[00:13:52.320 --> 00:13:53.760]  有一個更高的標準
[00:13:53.760 --> 00:13:55.680]  上次我講第四章的時候
[00:13:55.680 --> 00:13:56.560]  我都提過的
[00:13:56.560 --> 00:13:58.800]  四章的六節告訴我們甚麼呢
[00:13:58.800 --> 00:14:04.800]  叫你們效法我們不可過於聖經所記
[00:14:04.800 --> 00:14:06.880]  所以這裏其實本來提醒我們
[00:14:06.880 --> 00:14:10.000]  聖經就是我們一個最高的準則
[00:14:10.000 --> 00:14:12.800]  我們不可以超過聖經
[00:14:12.800 --> 00:14:17.280]  而聖經也是相對社會的法規裏面
[00:14:17.280 --> 00:14:19.120]  是一個更高的
[00:14:19.120 --> 00:14:21.520]  所以今天我們作為基督徒
[00:14:21.520 --> 00:14:23.760]  我們有一個更好
[00:14:23.760 --> 00:14:26.560]  更高的一個要求標準的時候
[00:14:26.560 --> 00:14:30.080]  為甚麼我們這麼輕易來放棄呢
[00:14:30.080 --> 00:14:32.960]  昨天我看報紙有一個新聞都幾有趣
[00:14:32.960 --> 00:14:35.440]  都是可能法律界的底線節目
[00:14:35.440 --> 00:14:37.440]  可以都給一些意見
[00:14:37.440 --> 00:14:39.360]  我覺得它的報導都幾有趣
[00:14:39.360 --> 00:14:41.280]  它講到香港華人
[00:14:41.280 --> 00:14:44.560]  華人這間名校的校長
[00:14:44.560 --> 00:14:46.560]  剛好叫譚校長
[00:14:46.560 --> 00:14:47.840]  真的是譚校長
[00:14:47.840 --> 00:14:50.320]  譚校長其實很久了
[00:14:50.320 --> 00:14:51.520]  差不多十年好像應該
[00:14:51.520 --> 00:14:53.120]  十年前跟他的老師
[00:14:53.120 --> 00:14:55.920]  其中一個老師發生了一些訴訟
[00:14:55.920 --> 00:14:57.440]  引起訴訟的事情
[00:14:57.440 --> 00:15:01.440]  然後那個老師告譚校長誹謗
[00:15:01.440 --> 00:15:05.600]  到昨天見報就決定出來了
[00:15:05.600 --> 00:15:08.080]  應該是星期五判了案
[00:15:08.080 --> 00:15:10.640]  結果判譚校長敗訴
[00:15:10.640 --> 00:15:13.280]  他要賠償
[00:15:13.280 --> 00:15:15.040]  不過最特別的是甚麼呢
[00:15:15.040 --> 00:15:16.560]  官怎麼判呢
[00:15:16.560 --> 00:15:17.920]  法官很有趣
[00:15:17.920 --> 00:15:20.960]  法官判了這個案的時候
[00:15:20.960 --> 00:15:22.000]  他特別提到
[00:15:22.000 --> 00:15:24.000]  他知道譚校長是天主教徒
[00:15:24.000 --> 00:15:29.120]  他就說你不單單是犯了法律
[00:15:29.120 --> 00:15:31.600]  你更加是犯了十屆裏面
[00:15:31.600 --> 00:15:33.680]  其中一屆叫做
[00:15:33.680 --> 00:15:36.960]  不可作假見證陷害人
[00:15:36.960 --> 00:15:38.880]  這個法官很有趣
[00:15:38.880 --> 00:15:40.720]  加上這句他就說
[00:15:40.720 --> 00:15:43.040]  你將來要面對的是神
[00:15:43.040 --> 00:15:45.360]  和你的良心的審判
[00:15:45.360 --> 00:15:47.440]  我不知道大家有時留意一下
[00:15:47.440 --> 00:15:51.200]  法庭新聞都有一些挺特別的法官
[00:15:51.200 --> 00:15:55.840]  有時引用孔子之類的
[00:15:55.840 --> 00:15:58.400]  有些基督徒法官都很喜歡引用聖經
[00:15:58.400 --> 00:15:59.840]  這個法官不知道是否基督徒
[00:15:59.840 --> 00:16:00.880]  還是天主教徒
[00:16:00.880 --> 00:16:04.080]  他覺得因為譚校長是天主教徒
[00:16:04.080 --> 00:16:05.440]  他介紹的
[00:16:05.440 --> 00:16:08.160]  所以就說你不單單受這個地方
[00:16:08.160 --> 00:16:09.760]  這個地上社會法律的制裁
[00:16:09.760 --> 00:16:12.080]  其實你更加是受到十屆
[00:16:12.080 --> 00:16:15.040]  受到聖經要面對神
[00:16:15.040 --> 00:16:18.880]  我覺得這個正正就是一個更高的標準
[00:16:18.880 --> 00:16:21.200]  這個判決有些律師接受訪問的時候
[00:16:21.200 --> 00:16:23.920]  這個判決應該不可以寫在判詞裏面
[00:16:23.920 --> 00:16:26.240]  應該不是判決的一個
[00:16:26.240 --> 00:16:28.720]  造成一個基礎原因
[00:16:28.720 --> 00:16:30.160]  但這裏給我們看就是
[00:16:30.160 --> 00:16:32.720]  其實我們每一個信
[00:16:32.720 --> 00:16:35.360]  成為基督徒我們有聖經的時候
[00:16:35.360 --> 00:16:37.760]  我們真是有一個更高的標準
[00:16:37.760 --> 00:16:39.440]  不是單單在地上
[00:16:39.440 --> 00:16:44.880]  有時我們都覺得有些案件審完之後
[00:16:44.880 --> 00:16:46.560]  可能你都會覺得
[00:16:46.560 --> 00:16:50.240]  這個是不是真的沒有罪呢
[00:16:50.240 --> 00:16:53.680]  可能按法理法律是沒有罪
[00:16:53.680 --> 00:16:55.600]  但可能按回聖經的時候
[00:16:55.600 --> 00:17:01.280]  他仍然是得罪了神得罪了人
[00:17:01.280 --> 00:17:03.600]  神的家有更高的法規
[00:17:03.600 --> 00:17:05.520]  而我們每一個叫基督徒
[00:17:05.520 --> 00:17:08.160]  我們在《哥倫多前書》用的形容是甚麼呢
[00:17:08.160 --> 00:17:09.840]  我們是屬神的人
[00:17:09.840 --> 00:17:13.040]  在臨前的三章二十一到二十三節
[00:17:13.040 --> 00:17:14.720]  那裏其實講得很多
[00:17:14.720 --> 00:17:20.080]  那裏提到我們是屬神的人
[00:17:20.080 --> 00:17:23.840]  這個世界這個萬有都是我們所擁有的
[00:17:23.840 --> 00:17:25.360]  我們是屬於基督的
[00:17:25.360 --> 00:17:28.000]  而這些屬神的人我們是擁有甚麼
[00:17:28.000 --> 00:17:30.080]  更大的權柄
[00:17:30.080 --> 00:17:33.280]  在第五章的第四節裏面這樣說
[00:17:33.280 --> 00:17:36.160]  你們聚會的時候我的心也同在
[00:17:36.160 --> 00:17:37.760]  奉我們主耶穌的名
[00:17:37.760 --> 00:17:40.400]  定用我們主耶穌的權能
[00:17:40.400 --> 00:17:41.760]  這個是告訴我們
[00:17:41.760 --> 00:17:43.200]  其實我們每一個屬神的人
[00:17:43.200 --> 00:17:46.080]  擁有一個更大的權能
[00:17:46.080 --> 00:17:48.320]  我們第六章三節提到
[00:17:48.320 --> 00:17:49.760]  他剛剛才提到告訴我們
[00:17:49.760 --> 00:17:52.080]  我們將來要審判甚麼
[00:17:52.080 --> 00:17:53.600]  大家有沒有印象啊讀了
[00:17:53.600 --> 00:17:55.360]  我們要審判天使
