
[00:00:00.000 --> 00:00:02.000]  好 我們一起禱告 好嗎
[00:02:26.300 --> 00:02:29.260]  換句話講就是我們的靈命慢慢慢慢的長進
[00:02:29.260 --> 00:02:31.660]  在知識和各樣的見識上
[00:02:31.660 --> 00:02:33.460]  越來越多的時候
[00:02:33.460 --> 00:02:36.860]  我們真的是就能夠變成excellent
[00:02:36.860 --> 00:02:39.380]  我們就可以excel
[00:02:39.380 --> 00:02:41.500]  我們就能夠分辨
[00:02:41.500 --> 00:02:45.860]  我們就能夠追求什麼是美好的事情
[00:02:45.860 --> 00:02:51.300]  或者是說我們能夠成為一個喜愛美好的事的人
[00:02:51.300 --> 00:02:56.460]  那麼前一陣子我本來很想很快的就
[00:02:56.460 --> 00:03:01.180]  開始在這裡進入已福所書第四章二十五節
[00:03:01.180 --> 00:03:03.940]  然後一直到第六章第九節
[00:03:03.940 --> 00:03:06.780]  那麼在那裡就講到說我們應該怎麼做
[00:03:06.780 --> 00:03:07.780]  我們應該做什麼
[00:03:07.780 --> 00:03:08.980]  我們不應該做什麼
[00:03:08.980 --> 00:03:11.020]  我們應該做什麼
[00:03:11.020 --> 00:03:14.980]  但是我自己也知道這不是我所希望的
[00:03:14.980 --> 00:03:17.700]  我不希望讓弟兄姐妹在讀聖經的時候
[00:03:17.700 --> 00:03:19.140]  或者是在聽道的時候
[00:03:19.140 --> 00:03:21.180]  或者是在每天日常生活當中
[00:03:21.180 --> 00:03:23.020]  我們所想的就是我該做什麼
[00:03:23.020 --> 00:03:25.860]  我不該做什麼
[00:03:25.860 --> 00:03:27.940]  就好像守律法一樣
[00:03:27.940 --> 00:03:33.220]  但是我最近差不多每天都在讀已福所書
[00:03:33.220 --> 00:03:35.580]  那麼我就問我自己一個問題
[00:03:35.580 --> 00:03:39.100]  我就問保羅為什麼要在前三章
[00:03:39.100 --> 00:03:41.100]  講神做了些什麼事情
[00:03:41.100 --> 00:03:44.140]  或者是說我們常常說的神的教義
[00:03:44.140 --> 00:03:46.500]  但是我自己在看前面三章的時候
[00:03:46.500 --> 00:03:48.180]  已福所書前面三章的時候
[00:03:48.180 --> 00:03:52.220]  我就發現他真的是在講他為我們做了什麼事情
[00:03:52.220 --> 00:03:54.020]  他替我們做了什麼事情
[00:03:54.020 --> 00:03:57.420]  他成就了什麼事情
[00:03:57.420 --> 00:03:58.820]  我很感謝神
[00:03:58.820 --> 00:04:03.540]  這一陣子聖靈使我能夠看見菲律賓書第一章第九節
[00:04:03.540 --> 00:04:05.460]  第十節十一節
[00:04:05.460 --> 00:04:08.740]  那麼要在知識和各樣的見識上長進
[00:04:08.740 --> 00:04:10.420]  跟已福所書連在一起
[00:04:10.420 --> 00:04:13.860]  或者是說跟保羅的信息連在一起了
[00:04:13.860 --> 00:04:15.980]  不只是已福所書
[00:04:15.980 --> 00:04:18.980]  保羅的書信他前面都開始講教義
[00:04:18.980 --> 00:04:22.260]  其實就是神為人做了些什麼事情
[00:04:22.260 --> 00:04:23.780]  神成就了什麼事情
[00:04:23.780 --> 00:04:28.740]  或者是說神到底是誰
[00:04:28.740 --> 00:04:30.140]  你知道我們如果
[00:04:30.140 --> 00:04:33.420]  我自己在想如果我很快的就降不進到這個
[00:04:33.420 --> 00:04:35.980]  已福所書第四章二十五節以後
[00:04:35.980 --> 00:04:37.660]  就告訴弟兄姊妹你要做什麼
[00:04:37.660 --> 00:04:38.620]  你要不能做什麼
[00:04:38.620 --> 00:04:39.340]  你要做什麼
[00:04:39.340 --> 00:04:41.940]  我以前在這裡請你們做一件事情
[00:04:41.940 --> 00:04:44.380]  就是你們找到你們自己一個罪行
[00:04:44.380 --> 00:04:46.500]  最巴的你們最纏擾你們
[00:04:46.500 --> 00:04:50.180]  讓你們沒有辦法靈敏長進的
[00:04:50.180 --> 00:04:53.980]  要你們去把它除掉
[00:04:53.980 --> 00:05:00.140]  我發現弟兄姊妹得到一個結論就是除不掉
[00:05:00.140 --> 00:05:03.260]  因為那是守律法
[00:05:03.260 --> 00:05:06.740]  你知道守律法只能叫人失敗
[00:05:06.740 --> 00:05:08.900]  我不是說我們不要守律法
[00:05:08.900 --> 00:05:10.100]  我沒有在這個意思
[00:05:10.100 --> 00:05:13.860]  但是如果說我們只想要守律法來達成
[00:05:13.860 --> 00:05:16.300]  我們的目的來要討神的喜悅
[00:05:16.300 --> 00:05:18.180]  我告訴你我們一定會失敗的
[00:05:18.180 --> 00:05:20.540]  這個在舊約裡面從頭到尾
[00:05:20.540 --> 00:05:24.700]  以色列人失敗的歷史就是這個樣子
[00:05:24.700 --> 00:05:27.460]  那麼守律法失敗
[00:05:27.460 --> 00:05:30.060]  你知道會有兩個結果
[00:05:30.060 --> 00:05:32.980]  第一個結果就是我們懷疑神的大能
[00:05:32.980 --> 00:05:35.260]  這是以色列人所發生的事情
[00:05:35.260 --> 00:05:37.980]  他們對神就是這個樣子
[00:05:37.980 --> 00:05:41.540]  那麼他們會懷疑神不愛他們
[00:05:41.540 --> 00:05:44.340]  所以我們在先知書裡面我們就看到
[00:05:44.340 --> 00:05:47.940]  他真的是問神說你怎麼說你愛我們
[00:05:47.940 --> 00:05:50.140]  你怎麼說你為我們做了這個事情
[00:05:50.140 --> 00:05:50.660]  對不對
[00:05:50.660 --> 00:05:52.100]  你去讀詩篇的時候
[00:05:52.100 --> 00:05:53.940]  你也會發現這些事情
[00:05:53.940 --> 00:05:55.380]  第二件事情是什麼
[00:05:55.380 --> 00:05:56.460]  第二件事情就是說
[00:05:56.460 --> 00:05:58.740]  我們從法利賽人身上所看見
[00:05:58.740 --> 00:05:59.620]  在新約裡面
[00:05:59.620 --> 00:06:01.060]  在新約裡面的法利賽人
[00:06:01.060 --> 00:06:02.620]  他們做了一件什麼事情
[00:06:02.620 --> 00:06:05.620]  他們把神的標準降低了
[00:06:05.620 --> 00:06:11.820]  為了要達到他們的目的
[00:06:11.820 --> 00:06:14.020]  我也曾經碰過一個年輕人
[00:06:14.020 --> 00:06:17.500]  這個年輕人其實從小在教會裡面長大
[00:06:17.500 --> 00:06:19.700]  那麼他進了大學之後
[00:06:19.700 --> 00:06:22.140]  就是開始交了一些不好的朋友
[00:06:22.140 --> 00:06:23.260]  交了一些不好的朋友
[00:06:23.260 --> 00:06:25.860]  行為就開始有點不檢點
[00:06:25.860 --> 00:06:28.100]  那麼後來我就跟他碰到他
[00:06:28.100 --> 00:06:30.260]  我就跟他談這件事情
[00:06:30.260 --> 00:06:31.180]  他就跟我講
[00:06:31.180 --> 00:06:32.780]  他說神不愛他了
[00:06:32.780 --> 00:06:35.060]  我說你怎麼知道神不愛你呢
[00:06:35.060 --> 00:06:38.740]  他說你看我從小在教會裡面長大
[00:06:38.740 --> 00:06:40.420]  我學了這麼所有的東西
[00:06:40.420 --> 00:06:43.660]  我現在這個行事為人亂七八糟的
[00:06:43.660 --> 00:06:48.140]  那麼我跟神禱告
[00:06:48.140 --> 00:06:50.140]  求神改變我
[00:06:50.140 --> 00:06:53.460]  他說可是我都沒有被改變
[00:06:53.460 --> 00:06:55.900]  他說那一定是他不愛我了
[00:06:55.900 --> 00:06:58.380]  所以他不答應我的禱告
[00:06:58.380 --> 00:07:01.420]  因為這是我們真的是對聖經的認識
[00:07:01.420 --> 00:07:05.140]  對神的認識那個真知識出了問題
[00:07:05.140 --> 00:07:07.660]  所以在菲律賓書第一章第九節
[00:07:07.660 --> 00:07:10.780]  他提到叫我們在各樣的知識
[00:07:10.780 --> 00:07:12.180]  就是在知識上
[00:07:12.180 --> 00:07:15.420]  或者是在各樣的見識上多而又多
[00:07:15.420 --> 00:07:18.140]  我們以前講過知識真知識
[00:07:18.140 --> 00:07:21.580]  那麼所以我不再去花很多的時間去講
[00:07:21.580 --> 00:07:24.180]  但是我們今天要著重在一個字上面
[00:07:24.180 --> 00:07:27.140]  就是各樣的見識上
[00:07:27.140 --> 00:07:29.980]  這個字如果我們參考希伯來書
[00:07:29.980 --> 00:07:32.420]  第五章十三節十四節
[00:07:32.420 --> 00:07:36.860]  我不曉得我們這個弟兄能不能幫我們放出來
[00:07:36.860 --> 00:07:42.140]  希伯來書第五章第十三節十四節
[00:07:42.140 --> 00:07:43.620]  我先念給你們聽
[00:07:43.620 --> 00:07:45.180]  等一下就會出現
[00:07:45.180 --> 00:07:49.580]  他說凡只能吃奶的都不熟練仁義的道理
[00:07:49.580 --> 00:07:52.340]  因為他是陰海第十四節
[00:07:52.340 --> 00:07:56.500]  唯獨長大成人的才能吃乾糧
[00:07:56.500 --> 00:08:01.260]  他們的心竅習練得通達
[00:08:01.260 --> 00:08:03.860]  就能分辨好歹了
[00:08:03.860 --> 00:08:06.700]  我覺得這個地方中文合和本的翻譯
[00:08:06.700 --> 00:08:09.860]  真的是表達出來他原來的意思
[00:08:09.860 --> 00:08:14.340]  還有表達出來我們中國人對於這些事情的看法
[00:08:14.340 --> 00:08:15.900]  心竅
[00:08:15.900 --> 00:08:17.460]  兄弟妹妹你記不記得
[00:08:17.460 --> 00:08:19.260]  你有沒有曾經被你父母親講過
[00:08:19.260 --> 00:08:22.980]  你這個人怎麼心竅都不開的
[00:08:22.980 --> 00:08:24.300]  或者是說
[00:08:24.300 --> 00:08:28.620]  哎呀不錯啊她的心竅開了
[00:08:28.620 --> 00:08:30.060]  這什麼意思呢
[00:08:30.060 --> 00:08:31.220]  心竅的意思是什麼
[00:08:31.220 --> 00:08:35.460]  心竅其實就是一個人的行為所表現出來的
[00:08:35.460 --> 00:08:40.580]  那麼顯示出來這個人他開始曉得什麼事情是重要的
[00:08:40.580 --> 00:08:43.420]  他開始真正的懂事了
[00:08:43.420 --> 00:08:45.460]  我覺得這個地方翻譯得很好
[00:08:45.460 --> 00:08:47.860]  那麼新一本翻譯成官能
[00:08:47.860 --> 00:08:50.900]  我想了半天我覺得那個是西方人的想法
[00:08:50.900 --> 00:08:52.740]  Faculty
[00:08:52.740 --> 00:08:55.220]  我們很難去了解這個Faculty
[00:08:55.220 --> 00:08:58.340]  但是我覺得心竅讓我們能夠明白
[00:08:58.340 --> 00:09:00.580]  如果我們把菲律賓書第一章第九節
[00:09:00.580 --> 00:09:02.580]  和希伯來書第五章第十四節
[00:09:02.580 --> 00:09:04.580]  把它合在一起看的話
[00:09:04.580 --> 00:09:08.060]  我們就能夠看出一件事情
[00:09:08.060 --> 00:09:12.460]  就是當保羅講到說我們在各樣的見識上
[00:09:12.460 --> 00:09:13.860]  換句話講是什麼
[00:09:13.860 --> 00:09:17.180]  就是我們的屬靈的感覺
[00:09:17.180 --> 00:09:19.900]  或者是說我們屬靈的知覺
[00:09:19.900 --> 00:09:22.780]  或者是說我們屬靈的洞察力
[00:09:22.780 --> 00:09:27.180]  或者是說我們屬靈的悟性
[00:09:27.180 --> 00:09:30.660]  用英文講就是spiritual senses
[00:09:30.660 --> 00:09:34.300]  或者是說spiritual insight
[00:09:34.300 --> 00:09:37.100]  那麼跟另外一個相對的就是我們常常講說
[00:09:37.100 --> 00:09:41.100]  你有沒有一個common sense
[00:09:41.100 --> 00:09:44.260]  但是在這個地方告訴我們是spiritual senses
[00:09:44.260 --> 00:09:46.260]  就是說我們屬靈的感覺
[00:09:46.260 --> 00:09:47.860]  屬靈的知覺
[00:09:47.860 --> 00:09:49.620]  屬靈的洞察力
[00:09:49.620 --> 00:09:51.940]  那麼這兩節經節放在一起之後
[00:09:51.940 --> 00:09:58.260]  你就會發現真知識加上超煉這些知識
[00:09:58.260 --> 00:10:01.580]  就是在希伯來書第五章十四節那邊告訴我們的
[00:10:01.580 --> 00:10:04.100]  我們就變成實際上應用的
[00:10:04.100 --> 00:10:06.300]  然後我們就會變成怎麼樣
[00:10:06.300 --> 00:10:11.820]  通達
[00:10:11.820 --> 00:10:14.940]  我們在還沒有信主的時候
[00:10:14.940 --> 00:10:18.500]  你知道我們是沒有這種屬靈的見識的
[00:10:18.500 --> 00:10:21.180]  我們沒有這種屬靈的感覺的
[00:10:21.180 --> 00:10:22.420]  即使有的話
[00:10:22.420 --> 00:10:24.900]  我們也是非常非常的模糊
[00:10:24.900 --> 00:10:26.420]  非常非常的脆弱
[00:10:26.420 --> 00:10:27.140]  為什麼
[00:10:27.140 --> 00:10:32.500]  因為不是憑著真知識
[00:10:32.500 --> 00:10:39.700]  所以我們人很容易因為自我的心很重
[00:10:39.700 --> 00:10:45.220]  所以這些很弱很弱的所謂的屬靈的感覺
[00:10:45.220 --> 00:10:50.140]  就變成了偶像崇拜
[00:10:50.140 --> 00:10:52.180]  所以當我們信主的時候
[00:10:52.180 --> 00:10:56.060]  我們每一個人可以說是沒有這種屬靈的感覺的
[00:10:56.060 --> 00:10:58.580]  或者是沒有這種屬靈的洞察力
[00:10:58.580 --> 00:11:02.660]  或者是沒有這種屬靈的知覺的
[00:11:02.660 --> 00:11:04.980]  所以我們從這兩節經文裡面
[00:11:04.980 --> 00:11:09.380]  我們知道這種屬靈的感覺和真知識
[00:11:09.380 --> 00:11:11.020]  是不可以分開的
[00:11:11.020 --> 00:11:12.380]  是分不開的
[00:11:12.380 --> 00:11:14.420]  而且是需要去超煉的
[00:11:14.420 --> 00:11:15.900]  因為我們原來是沒有的
[00:11:15.900 --> 00:11:17.420]  可是我們信了主之後
[00:11:17.420 --> 00:11:18.660]  我們需要去超煉
[00:11:18.660 --> 00:11:20.940]  所以我們需要去讀神的話
[00:11:20.940 --> 00:11:23.020]  所以在希伯來書第五章十四節那邊
[00:11:23.020 --> 00:11:26.020]  它真的是告訴我們我們需要去練習的
[00:11:26.020 --> 00:11:27.780]  我們需要去practice
[00:11:27.780 --> 00:11:32.220]  在雅各書第一章二十二節到二十五節那邊也是一樣
[00:11:32.220 --> 00:11:36.540]  它告訴我們我們看了之後不能忘記的
[00:11:36.540 --> 00:11:38.220]  那麼雅各書第一章第三節
[00:11:38.220 --> 00:11:39.460]  它在那邊也告訴我們
[00:11:39.460 --> 00:11:43.260]  它說我們的信心是要經過試驗的
[00:11:43.260 --> 00:11:47.340]  然後我們才能夠在各樣的見識上有長進
[00:11:47.340 --> 00:11:50.340]  我記得我以前
[00:11:50.340 --> 00:11:51.460]  你知道年紀大了之後
[00:11:51.460 --> 00:11:54.940]  總是記得年輕的時候發生的事情
[00:11:54.940 --> 00:11:56.220]  前面的事情不太知道
[00:11:56.220 --> 00:11:57.620]  後面的事情也不太知道
[00:11:57.620 --> 00:11:59.740]  但是年輕的時候知道
[00:11:59.740 --> 00:12:03.300]  那麼我過去在年輕的時候
[00:12:03.300 --> 00:12:05.140]  我常常碰到一件事情
[00:12:05.140 --> 00:12:07.820]  就是有時候去問一些年長的傳道人
[00:12:07.820 --> 00:12:10.580]  那麼我就問他們一些我的困惑
[00:12:10.580 --> 00:12:13.020]  這些就像現在很多年輕人跑來問我
[00:12:13.020 --> 00:12:14.100]  他們的困惑一樣
[00:12:14.100 --> 00:12:16.100]  不過有時候我也不知道答案
[00:12:16.100 --> 00:12:17.340]  那麼不過呢
[00:12:17.340 --> 00:12:19.460]  那麼這些年長的傳道人
[00:12:19.460 --> 00:12:21.620]  常常跟我們這些年輕人講
[00:12:21.620 --> 00:12:25.980]  他說我要聽聽我裡面的感覺
[00:12:25.980 --> 00:12:27.500]  那時候聽完了之後
[00:12:27.500 --> 00:12:29.180]  常常覺得很困惑
[00:12:29.180 --> 00:12:30.020]  為什麼呢
[00:12:30.020 --> 00:12:31.380]  他們一方面告訴我們說
[00:12:31.380 --> 00:12:33.900]  人的感覺是不可靠的
[00:12:33.900 --> 00:12:36.020]  所以你不能靠你的感覺
[00:12:36.020 --> 00:12:37.420]  但是現在他反而
[00:12:37.420 --> 00:12:38.660]  另外一面他又說
[00:12:38.660 --> 00:12:42.380]  我要去聽聽我裡面的感覺
[00:12:42.380 --> 00:12:43.940]  所以我們那時候也就想說
[00:12:43.940 --> 00:12:46.220]  好吧我們就去聽聽我們裡面的感覺
[00:12:46.220 --> 00:12:47.940]  越聽越糟糕
[00:12:47.940 --> 00:12:51.020]  每次做出來都是錯的
[00:12:51.020 --> 00:12:52.740]  我現在能夠明白
[00:12:52.740 --> 00:12:57.300]  他們所指的這個裡面的感覺是什麼
[00:12:57.300 --> 00:13:02.100]  那是一種屬靈的感覺
[00:13:02.100 --> 00:13:06.380]  真的就是菲律賓書第一章第九節裡面所講
[00:13:06.380 --> 00:13:07.860]  那個字
[00:13:07.860 --> 00:13:11.580]  那個字在新約裡面只出現過一次
[00:13:11.580 --> 00:13:12.940]  那麼它的Cousin
[00:13:12.940 --> 00:13:16.180]  就是在希伯來書第五章十四節出現過
[00:13:16.180 --> 00:13:17.580]  那麼它的意思
[00:13:17.580 --> 00:13:21.300]  真的就是我們屬靈的一種感覺
[00:13:21.300 --> 00:13:25.740]  我們屬靈的一種知覺
[00:13:25.740 --> 00:13:27.540]  是從哪裡來的
[00:13:27.540 --> 00:13:33.100]  是建立在對神的真知識上面
[00:13:33.100 --> 00:13:36.140]  對神真正的認識
[00:13:36.140 --> 00:13:40.420]  加上我們在生活中去操練
[00:13:40.420 --> 00:13:43.420]  神會考驗我們的信心
[00:13:43.420 --> 00:13:46.780]  加上我們去順服
[00:13:46.780 --> 00:13:49.180]  對我們剛剛信主的人來說
[00:13:49.180 --> 00:13:50.980]  是一個新的事情
[00:13:50.980 --> 00:13:54.780]  因為過去沒有這個事情
[00:13:54.780 --> 00:13:57.740]  所以保羅在已福所書第四章十七節
[00:13:57.740 --> 00:13:58.740]  他在那裡這樣講
[00:13:58.740 --> 00:14:01.220]  他說所以我要這樣說
[00:14:01.220 --> 00:14:04.260]  並且在主裡肯定的說
[00:14:04.260 --> 00:14:06.860]  所以他在那裡再三的告訴我們
[00:14:06.860 --> 00:14:08.220]  他說我們行事為人
[00:14:08.220 --> 00:14:11.140]  不要再像教外人存著虛妄的意念
[00:14:11.140 --> 00:14:16.780]  不要再像過去不幸的時候的樣子了
[00:14:16.780 --> 00:14:20.980]  那要照著這個新的屬靈的感覺
[00:14:20.980 --> 00:14:22.900]  或者是說屬靈的知覺
[00:14:22.900 --> 00:14:25.620]  或者是說屬靈的洞察力
[00:14:25.620 --> 00:14:28.620]  來判斷來斷定
[00:14:28.620 --> 00:14:31.900]  我要怎麼樣行事為人
[00:14:31.900 --> 00:14:34.700]  你們清楚了沒有
[00:14:34.700 --> 00:14:38.500]  你們應該很清楚了
[00:14:38.500 --> 00:14:40.460]  當我們練習多了之後
[00:14:40.460 --> 00:14:42.420]  剛開始我們不知道什麼事情
[00:14:42.420 --> 00:14:43.900]  可是我們開始讀神的話
[00:14:43.900 --> 00:14:45.580]  我們開始對神的認識
[00:14:45.580 --> 00:14:46.780]  特別是在已福所書
[00:14:46.780 --> 00:14:49.260]  保羅讓我們看見
[00:14:49.260 --> 00:14:51.260]  神為我們所做的事情
[00:14:51.260 --> 00:14:52.660]  他從創世以前
[00:14:52.660 --> 00:14:54.300]  他就為我們做了一件事情
[00:14:54.300 --> 00:14:56.820]  什麼事情就是他的救恩
[00:14:56.820 --> 00:14:58.780]  然後他到了兩千年前的時候
[00:14:58.780 --> 00:15:00.540]  時間到了對他來講
[00:15:00.540 --> 00:15:02.660]  那個時間是最恰當的時間
[00:15:02.660 --> 00:15:03.900]  他就藉著耶穌基督
[00:15:03.900 --> 00:15:10.140]  成就了所有的一切
[00:15:10.140 --> 00:15:12.780]  我們用多了這些事情之後
[00:15:12.780 --> 00:15:14.900]  順服這些事情之後
[00:15:14.900 --> 00:15:18.180]  我們就會變得通達
[00:15:18.180 --> 00:15:20.220]  而且它就會變成自然了
[00:15:20.220 --> 00:15:22.300]  就是很自然了
[00:15:22.300 --> 00:15:23.500]  當我們信主之前
[00:15:23.500 --> 00:15:26.220]  我們信主剛剛信主的時候
[00:15:26.220 --> 00:15:27.420]  我們看見很多弟兄姊妹
[00:15:27.420 --> 00:15:29.340]  對很多事情的反應
[00:15:29.340 --> 00:15:30.460]  其實你自己想想看
[00:15:30.460 --> 00:15:32.700]  都是過去你怎麼反應
[00:15:32.700 --> 00:15:33.580]  人家罵你一句
[00:15:33.580 --> 00:15:36.940]  我偏偏要罵他兩句
[00:15:36.940 --> 00:15:38.180]  你今天打我一個巴掌
[00:15:38.180 --> 00:15:40.580]  我不會把左臉傳給你打的
[00:15:40.580 --> 00:15:43.540]  我一定要從右臉再打你一次
[00:15:43.540 --> 00:15:45.620]  這是我們過去對人的態度
[00:15:45.620 --> 00:15:48.500]  因為我們已經成了自然了
[00:15:48.500 --> 00:15:49.780]  所以很多時候
[00:15:49.780 --> 00:15:52.180]  在我們很親密的關係的人
[00:15:52.180 --> 00:15:55.020]  很多時候我們常常丟出來一些話
[00:15:55.020 --> 00:15:56.700]  會很後悔 為什麼
[00:15:56.700 --> 00:16:03.740]  因為你以前就是這個樣子
[00:16:03.740 --> 00:16:05.180]  如果我們信了主之後
[00:16:05.180 --> 00:16:06.260]  我們必須要在
[00:16:06.260 --> 00:16:07.900]  認識神的事情上面
[00:16:07.900 --> 00:16:10.620]  真的是要去把它放在我們裡面
[00:16:10.620 --> 00:16:12.340]  然後我們用多了之後
[00:16:12.340 --> 00:16:13.780]  我們順服了
[00:16:13.780 --> 00:16:15.340]  我們就能夠分辨
[00:16:15.340 --> 00:16:17.100]  什麼事情是最重要的
[00:16:17.100 --> 00:16:20.460]  什麼事情是最美好的事情
[00:16:20.460 --> 00:16:21.820]  下面我問一個問題
[00:16:21.820 --> 00:16:25.260]  就是那麼我要從哪裡開始
[00:16:25.260 --> 00:16:27.580]  特別是我在看一夫所書的時候
[00:16:27.580 --> 00:16:28.740]  我就問我自己
[00:16:28.740 --> 00:16:30.500]  那麼從哪裡開始
[00:16:30.500 --> 00:16:32.260]  然後我就開始想到
[00:16:32.260 --> 00:16:34.780]  保羅在一夫所書第一章
[00:16:34.780 --> 00:16:38.180]  一直到第三章
[00:16:38.180 --> 00:16:40.180]  他沒有講其他的
[00:16:40.180 --> 00:16:41.340]  他就是告訴我們
[00:16:41.340 --> 00:16:43.620]  神為我們做了什麼事情
[00:16:43.620 --> 00:16:44.420]  在這個當中
[00:16:44.420 --> 00:16:45.260]  他也告訴我們
[00:16:45.260 --> 00:16:47.100]  神是怎麼樣的一位神
[00:16:47.100 --> 00:16:48.940]  他也告訴我們主耶穌是誰
[00:16:48.940 --> 00:16:49.780]  他也告訴我們
[00:16:49.780 --> 00:16:51.900]  耶穌是那位道成肉身的
[00:16:51.900 --> 00:16:53.060]  他也告訴我們
[00:16:53.060 --> 00:16:54.780]  我們原來是在他的裡面
[00:16:54.780 --> 00:16:56.700]  一點盼望都沒有的
[00:16:56.700 --> 00:16:58.660]  我們跟他一點關係都沒有的
[00:16:58.660 --> 00:16:59.100]  為什麼
[00:16:59.100 --> 00:17:01.580]  因為我們不是以色列人
[00:17:01.580 --> 00:17:03.500]  我們不是猶太人
[00:17:03.500 --> 00:17:10.980]  我們跟神一點關係都沒有的
[00:17:10.980 --> 00:17:12.060]  所以我們從聖經上
[00:17:12.060 --> 00:17:13.620]  我就開始從一夫所書
[00:17:13.620 --> 00:17:14.900]  第一章到第三章裡面
[00:17:14.900 --> 00:17:16.100]  我就看見
[00:17:16.100 --> 00:17:18.540]  我就去找這些屬靈的感覺
[00:17:18.540 --> 00:17:21.060]  我就去找這些屬靈的知覺
[00:17:21.060 --> 00:17:22.380]  哇我真的是很感謝
[00:17:22.380 --> 00:17:24.820]  越看越高興越看越喜樂
[00:17:24.820 --> 00:17:25.500]  那麼在那裡
[00:17:25.500 --> 00:17:27.540]  他就第一章真的是告訴我們
[00:17:27.540 --> 00:17:29.460]  他說我們有沒有一個屬靈的知覺
[00:17:29.460 --> 00:17:31.860]  我們知不知道神是一位永存的
[00:17:31.860 --> 00:17:35.300]  神是一位無始無終的
[00:17:35.300 --> 00:17:36.580]  神真的是那一位
[00:17:36.580 --> 00:17:40.260]  曾把天上各樣屬靈的福分賜給我們的
[00:17:40.260 --> 00:17:43.220]  我們有沒有這個屬靈的知覺
[00:17:43.220 --> 00:17:44.860]  我們知道他是全能的
[00:17:44.860 --> 00:17:46.220]  他是有主權的
[00:17:46.220 --> 00:17:48.260]  他完全隨著他自己的意思
[00:17:48.260 --> 00:17:51.380]  做他喜歡做的事情
[00:17:51.380 --> 00:17:52.540]  然後他所做的事情
[00:17:52.540 --> 00:17:54.980]  沒有一件是錯的
[00:17:54.980 --> 00:17:57.580]  他是一位完全的神
[00:17:57.580 --> 00:17:58.540]  而且他告訴我們
[00:17:58.540 --> 00:18:02.220]  他說他說了一定要完成
[00:18:02.220 --> 00:18:03.620]  然後他定義了
