
[00:00:00.000 --> 00:00:05.720]  各位早晨 很開心又能夠跟大家一起敬拜神
[00:10:17.840 --> 00:10:18.840]  就是說耶穌
[00:10:18.840 --> 00:10:19.840]  我將那張黃牌
[00:10:19.840 --> 00:10:20.840]  說了算
[00:10:20.840 --> 00:10:21.840]  我今天從此以後
[00:10:21.840 --> 00:10:23.840]  我立志交給你
[00:10:23.840 --> 00:10:25.840]  你說了算
[00:10:25.840 --> 00:10:28.840]  這個是信耶穌的好質素
[00:10:28.840 --> 00:10:29.840]  你說了算
[00:10:29.840 --> 00:10:35.840]  所有東西都是你說了算
[00:10:35.840 --> 00:10:37.840]  我聽過有些人說
[00:10:37.840 --> 00:10:41.840]  來禮拜堂只是想結識女朋友
[00:10:41.840 --> 00:10:45.840]  這些是很低質素的動機
[00:10:45.840 --> 00:10:47.840]  好的質素就是
[00:10:47.840 --> 00:10:49.840]  我來到禮拜堂之後
[00:10:49.840 --> 00:10:50.840]  一聽見詩歌
[00:10:50.840 --> 00:10:52.840]  心靈已經安靜下來
[00:10:52.840 --> 00:10:53.840]  我的心靈很好
[00:10:53.840 --> 00:10:55.840]  所以很喜歡來禮拜堂
[00:10:55.840 --> 00:10:57.840]  可以很相信耶穌
[00:10:57.840 --> 00:11:00.840]  這個情操就好高一點
[00:11:00.840 --> 00:11:02.840]  但我想告訴大家
[00:11:02.840 --> 00:11:03.840]  那個情操的質素
[00:11:03.840 --> 00:11:08.840]  和結識女朋友的質素一樣差
[00:11:08.840 --> 00:11:09.840]  耶穌叫我們
[00:11:09.840 --> 00:11:12.840]  人生只是有心靈平安嗎
[00:11:12.840 --> 00:11:16.840]  人生只是要結識一個好的女朋友嗎
[00:11:16.840 --> 00:11:17.840]  沒問題
[00:11:17.840 --> 00:11:18.840]  耶穌說
[00:11:18.840 --> 00:11:20.840]  我們當然不明白你的追求
[00:11:20.840 --> 00:11:23.840]  但追求就要進步
[00:11:23.840 --> 00:11:24.840]  去認識耶穌
[00:11:24.840 --> 00:11:26.840]  耶穌你說了算
[00:11:26.840 --> 00:11:28.840]  所以今天各位朋友
[00:11:28.840 --> 00:11:29.840]  各位弟兄姊妹
[00:11:29.840 --> 00:11:30.840]  你們來禮拜堂
[00:11:30.840 --> 00:11:31.840]  去明白一件事
[00:11:31.840 --> 00:11:32.840]  上帝要求我們
[00:11:32.840 --> 00:11:35.840]  信耶穌除了赦免我們的罪
[00:11:35.840 --> 00:11:36.840]  除了赦免我們的罪
[00:11:36.840 --> 00:11:39.840]  救我們之外
[00:11:39.840 --> 00:11:40.840]  今生有救
[00:11:40.840 --> 00:11:42.840]  救到永生
[00:11:42.840 --> 00:11:44.840]  面對死亡
[00:11:44.840 --> 00:11:45.840]  面對最後的審判
[00:11:45.840 --> 00:11:47.840]  但在今生裏
[00:11:47.840 --> 00:11:48.840]  我們要學習
[00:11:48.840 --> 00:11:50.840]  每一次交主權出來
[00:11:50.840 --> 00:11:51.840]  信耶穌說
[00:11:51.840 --> 00:11:53.840]  我立志是個立志
[00:11:53.840 --> 00:11:54.840]  但在行為上
[00:11:54.840 --> 00:11:55.840]  每一個關卡
[00:11:55.840 --> 00:11:57.840]  要交出主權
[00:11:57.840 --> 00:11:58.840]  耶穌你說了算
[00:11:58.840 --> 00:12:00.840]  但我怎樣知道耶穌的心意
[00:12:00.840 --> 00:12:02.840]  看聖經
[00:12:02.840 --> 00:12:06.840]  看耶穌的心意
[00:12:06.840 --> 00:12:08.840]  祈禱讓聖靈帶領我們明白
[00:12:08.840 --> 00:12:10.840]  所以在檢討裏
[00:12:10.840 --> 00:12:12.840]  從門徒
[00:12:12.840 --> 00:12:14.840]  祈禱
[00:12:14.840 --> 00:12:15.840]  大敗
[00:12:15.840 --> 00:12:16.840]  大敗到
[00:12:16.840 --> 00:12:20.840]  沒有悲心
[00:12:20.840 --> 00:12:21.840]  再回來看看
[00:12:21.840 --> 00:12:22.840]  是甚麼事
[00:12:22.840 --> 00:12:24.840]  耶穌給一個指引
[00:12:24.840 --> 00:12:26.840]  信心的質素
[00:12:26.840 --> 00:12:27.840]  信心的質素是
[00:12:27.840 --> 00:12:30.840]  我信,但信得不太好
[00:12:30.840 --> 00:12:32.840]  那就信好祂
[00:12:32.840 --> 00:12:34.840]  甚麼是信好祂
[00:12:34.840 --> 00:12:36.840]  在整個聖經裏
[00:12:36.840 --> 00:12:37.840]  講耶穌
[00:12:37.840 --> 00:12:38.840]  耶穌是主
[00:12:38.840 --> 00:12:39.840]  我們要交出
[00:12:39.840 --> 00:12:40.840]  學習交出主權
[00:12:40.840 --> 00:12:42.840]  在今次裏
[00:12:42.840 --> 00:12:43.840]  我交得到
[00:12:43.840 --> 00:12:44.840]  耶穌你說了算
[00:12:44.840 --> 00:12:48.840]  我給了祂說了算
[00:12:48.840 --> 00:12:49.840]  不等於
[00:12:49.840 --> 00:12:50.840]  我下次都成功
[00:12:50.840 --> 00:12:53.840]  所以我們經常要警醒
[00:12:53.840 --> 00:12:54.840]  我今次
[00:12:54.840 --> 00:12:57.840]  很想發脾氣
[00:12:57.840 --> 00:12:59.840]  少少忍耐成功了
[00:12:59.840 --> 00:13:00.840]  沾沾自喜
[00:13:00.840 --> 00:13:01.840]  以為以後都可以
[00:13:01.840 --> 00:13:05.840]  今次人家說
[00:13:05.840 --> 00:13:07.840]  甚麼
[00:13:07.840 --> 00:13:09.840]  十萬
[00:13:09.840 --> 00:13:10.840]  幫你桌底交易
[00:13:10.840 --> 00:13:11.840]  怎樣
[00:13:11.840 --> 00:13:12.840]  暫時得穩
[00:13:12.840 --> 00:13:14.840]  十萬不要
[00:13:14.840 --> 00:13:17.840]  下次給一百萬
[00:13:17.840 --> 00:13:18.840]  今次暫時得穩
[00:13:18.840 --> 00:13:20.840]  是因為引誘態勢
[00:13:22.840 --> 00:13:25.840]  下次給你一張櫃員卡
[00:13:25.840 --> 00:13:27.840]  拿去孝敬你
[00:13:27.840 --> 00:13:29.840]  然後給你一個密碼
[00:13:29.840 --> 00:13:30.840]  直接不用說密碼
[00:13:30.840 --> 00:13:31.840]  你自己去
[00:13:31.840 --> 00:13:34.840]  下次給你一張支票
[00:13:34.840 --> 00:13:36.840]  任你寫
[00:13:36.840 --> 00:13:39.840]  你都聽過你的見證
[00:13:39.840 --> 00:13:41.840]  少的引誘不到
[00:13:41.840 --> 00:13:43.840]  你成功
[00:13:43.840 --> 00:13:44.840]  不需要驕傲
[00:13:44.840 --> 00:13:45.840]  暫時得穩
[00:13:45.840 --> 00:13:46.840]  交出主權
[00:13:46.840 --> 00:13:48.840]  耶穌在上上話事
[00:13:48.840 --> 00:13:49.840]  在成功時
[00:13:49.840 --> 00:13:50.840]  感謝神
[00:13:50.840 --> 00:13:51.840]  不驕傲
[00:13:51.840 --> 00:13:52.840]  不輕敵
[00:13:52.840 --> 00:13:54.840]  在失敗時
[00:13:54.840 --> 00:13:56.840]  亦不會太灰心
[00:13:56.840 --> 00:13:57.840]  站起來
[00:13:57.840 --> 00:13:58.840]  要檢討
[00:13:58.840 --> 00:14:01.840]  耶穌施主這個好信心的質素
[00:14:01.840 --> 00:14:03.840]  下一張
[00:14:03.840 --> 00:14:05.840]  失去見證
[00:14:05.840 --> 00:14:07.840]  是要補救的
[00:14:07.840 --> 00:14:12.840]  祈禱之後完全大敗
[00:14:12.840 --> 00:14:14.840]  自己都沒有面子
[00:14:14.840 --> 00:14:16.840]  叫牧師來
[00:14:16.840 --> 00:14:18.840]  耶穌你跟他祈禱
[00:14:18.840 --> 00:14:21.840]  耶穌還咬你一口
[00:14:21.840 --> 00:14:23.840]  沒有面子
[00:14:23.840 --> 00:14:27.840]  結果是甚麼呢
[00:14:27.840 --> 00:14:28.840]  帶去耶穌那裏
[00:14:28.840 --> 00:14:30.840]  下一張片
[00:14:30.840 --> 00:14:32.840]  解釋給耶穌聽
[00:14:32.840 --> 00:14:33.840]  究竟是甚麼事
[00:14:33.840 --> 00:14:34.840]  耶穌
[00:14:34.840 --> 00:14:35.840]  你說可以
[00:14:35.840 --> 00:14:37.840]  你的學生都說可以
[00:14:37.840 --> 00:14:38.840]  說你可以
[00:14:38.840 --> 00:14:40.840]  誰知現在完全不行
[00:14:40.840 --> 00:14:46.840]  魔鬼又在大叫大讓
[00:14:46.840 --> 00:14:49.840]  在扮惡
[00:14:49.840 --> 00:14:51.840]  嘗試去恐嚇耶穌
[00:14:51.840 --> 00:14:52.840]  還在抽筋
[00:14:52.840 --> 00:14:54.840]  還在嘔吐
[00:14:54.840 --> 00:14:56.840]  然後
[00:14:56.840 --> 00:14:58.840]  25節
[00:14:58.840 --> 00:14:59.840]  我帶大家看
[00:14:59.840 --> 00:15:00.840]  25節中間
[00:15:00.840 --> 00:15:02.840]  耶穌看見眾人都跑了上來
[00:15:02.840 --> 00:15:04.840]  就叱吒這個污鬼
[00:15:04.840 --> 00:15:05.840]  然後26節
[00:15:05.840 --> 00:15:08.840]  那污鬼使孩子大大的抽了風
[00:15:08.840 --> 00:15:09.840]  一陣風
[00:15:09.840 --> 00:15:10.840]  抽筋
[00:15:10.840 --> 00:15:11.840]  點藏天隻
[00:15:11.840 --> 00:15:14.840]  可以想像下這個情形
[00:15:14.840 --> 00:15:16.840]  然後就出來了
[00:15:16.840 --> 00:15:17.840]  就好像死了一樣
[00:15:17.840 --> 00:15:19.840]  眾人就以為他當然死了
[00:15:19.840 --> 00:15:21.840]  多數都是死了
[00:15:21.840 --> 00:15:22.840]  耶穌拉他手來
[00:15:22.840 --> 00:15:24.840]  就這樣站在那裏
[00:15:24.840 --> 00:15:25.840]  然後站過來
[00:15:25.840 --> 00:15:26.840]  28節
[00:15:26.840 --> 00:15:28.840]  耶穌進了屋子門徒
[00:15:28.840 --> 00:15:31.840]  暗暗的聞他說
[00:15:31.840 --> 00:15:35.840]  我們為甚麼不能趕出他去呢
[00:15:35.840 --> 00:15:36.840]  耶穌說非用禱告
[00:15:36.840 --> 00:15:38.840]  這一類的鬼
[00:15:38.840 --> 00:15:39.840]  還不能出來
[00:15:39.840 --> 00:15:42.840]  下一張片
[00:15:42.840 --> 00:15:45.840]  在這裏的解決辦法
[00:15:45.840 --> 00:15:47.840]  自己不行
[00:15:47.840 --> 00:15:49.840]  就帶他去耶穌那裏
[00:15:49.840 --> 00:15:53.840]  這個意思就是說
[00:15:53.840 --> 00:15:55.840]  不是我們的力量
[00:15:55.840 --> 00:15:57.840]  如果別人不明白的問題
[00:15:57.840 --> 00:15:59.840]  是我們的責任
[00:15:59.840 --> 00:16:02.840]  藉著我們所講所教等等
[00:16:02.840 --> 00:16:06.840]  都是帶這個人去親近耶穌
[00:16:06.840 --> 00:16:09.840]  不是親近教會的活動
[00:16:09.840 --> 00:16:13.840]  不是親近教會的
[00:16:13.840 --> 00:16:15.840]  如果有些教會有些社區活動
[00:16:15.840 --> 00:16:17.840]  有些社工在那裏
[00:16:17.840 --> 00:16:18.840]  帶領你來社區
[00:16:18.840 --> 00:16:21.840]  或者我有資源
[00:16:21.840 --> 00:16:25.840]  可以給一個工作的機會
[00:16:25.840 --> 00:16:28.840]  那些不是去救人
[00:16:28.840 --> 00:16:30.840]  是說我們要帶這些人
[00:16:30.840 --> 00:16:31.840]  去到耶穌面前
[00:16:31.840 --> 00:16:32.840]  耶穌都沒有面子了
[00:16:32.840 --> 00:16:34.840]  如果在當時來說
[00:16:34.840 --> 00:16:36.840]  這個絕對是一個失見症
[00:16:36.840 --> 00:16:38.840]  可以說失見症
[00:16:38.840 --> 00:16:40.840]  本來說上帝很好的
[00:16:40.840 --> 00:16:42.840]  本來說耶穌救得了
[00:16:42.840 --> 00:16:43.840]  誰知道救不了
[00:16:43.840 --> 00:16:45.840]  貨不對辦
[00:16:45.840 --> 00:16:47.840]  解決辦法就是
[00:16:47.840 --> 00:16:49.840]  給他一個真貨
[00:16:49.840 --> 00:16:52.840]  不要給他B貨
[00:16:52.840 --> 00:16:53.840]  A貨也不好
[00:16:53.840 --> 00:16:54.840]  A貨都是假的
