
[00:00:00.000 --> 00:00:06.140]  感謝主讓我又一次來到粵語堂跟大家來分享神的話語
[00:08:53.000 --> 00:08:59.140]  導致的結果就是教會變成了牧者和幾個積極分子的舞臺
[00:08:59.140 --> 00:09:01.200]  其他人都是看客
[00:09:01.200 --> 00:09:02.740]  是消費者
[00:09:02.740 --> 00:09:05.540]  不但是牧者
[00:09:05.540 --> 00:09:08.100]  搞得非常忙焦頭爛額
[00:09:08.100 --> 00:09:10.920]  也不利於發掘和培養
[00:09:10.920 --> 00:09:13.480]  衆弟兄姊妹的恩賜
[00:09:13.480 --> 00:09:18.860]  但是這個不但將牧師自己搞得焦頭爛額
[00:09:19.620 --> 00:09:25.760]  而且也不利於發掘和培養其他弟兄姊妹的恩賜
[00:09:25.760 --> 00:09:27.560]  甚至
[00:09:27.560 --> 00:09:33.960]  還有可能壓抑弟兄姊妹想要加入這種決策、管理、侍奉的熱情
[00:09:33.960 --> 00:09:36.520]  這樣教會就很難發展
[00:09:36.520 --> 00:09:43.420]  甚至壓抑了弟兄姊妹想參與教導決策、管理侍奉的熱情
[00:09:43.420 --> 00:09:46.760]  教會就很難發展
[00:09:48.040 --> 00:09:52.900]  值得我們學習的第三點就是有強大的執行力
[00:09:52.900 --> 00:09:56.220]  值得我們學習的第三點就是
[00:09:56.220 --> 00:09:58.780]  有強大的執行力
[00:09:58.780 --> 00:10:05.440]  當使徒意識到現在最關鍵的問題當務之急就是要選出更多的領袖
[00:10:05.440 --> 00:10:11.840]  來參與教會的侍奉和管理之後他們就立刻開始行動
[00:10:12.620 --> 00:10:18.760]  當使徒意識到當務之急就是要選出更多的領袖
[00:10:18.760 --> 00:10:23.880]  來參與侍奉和管理之後他們就立刻開始行動
[00:10:23.880 --> 00:10:27.720]  要想管理這一萬多人的大教會
[00:10:27.720 --> 00:10:30.540]  領袖可不能隨隨便便地找
[00:10:30.540 --> 00:10:35.400]  想要管理好一個一萬多人的大教會
[00:10:35.400 --> 00:10:38.980]  領袖不能夠隨隨便便地找
[00:10:39.500 --> 00:10:43.600]  使徒認爲領袖必須滿足三個條件
[00:10:43.600 --> 00:10:50.000]  使徒認爲領袖必須滿足三個條件
[00:10:50.000 --> 00:10:54.600]  就是好名聲被聖靈充滿智慧充足
[00:10:54.600 --> 00:11:01.260]  就是好名聲被聖靈充滿智慧充足
[00:11:01.260 --> 00:11:06.380]  其實讓我最有感觸的還是這第四點
[00:11:06.640 --> 00:11:09.720]  這一點不僅在使徒身上體現出來了
[00:11:09.720 --> 00:11:13.300]  而且在整個教會層面都體現出來了
[00:11:13.300 --> 00:11:17.640]  其實讓我深入感觸的還有第四點
[00:11:17.640 --> 00:11:22.000]  這一點不僅僅在使徒身上體現出來
[00:11:22.000 --> 00:11:26.600]  而且在整個教會的層面體現出來了
[00:11:26.600 --> 00:11:30.700]  無論是最重要的領袖
[00:11:30.700 --> 00:11:34.020]  還是擔任管理工作的執事
[00:11:34.020 --> 00:11:36.080]  還是普通的信徒
[00:11:36.340 --> 00:11:38.900]  他們都具有這個特點
[00:11:38.900 --> 00:11:42.220]  無論是最重要的領袖
[00:11:42.220 --> 00:11:45.560]  還是擔任管理工作的執事
[00:11:45.560 --> 00:11:47.360]  還是普通的信徒
[00:11:47.360 --> 00:11:50.420]  他們都具有這個特點
[00:11:50.420 --> 00:11:54.520]  那就是他們面對問題時的態度
[00:11:54.520 --> 00:12:00.400]  他們不虛僞不懈怠沒有冷戰沒有非暴力不合作
[00:12:01.420 --> 00:12:07.560]  大家都是非常的積極主動的都是相互配合的
[00:12:07.560 --> 00:12:09.860]  目的就是要解決這個問題
[00:12:09.860 --> 00:12:12.940]  然後讓神的家能夠更加的興旺
[00:12:12.940 --> 00:12:15.760]  大家都是積極主動的
[00:12:15.760 --> 00:12:17.300]  相互配合
[00:12:17.300 --> 00:12:20.100]  目的就是要解決這個問題
[00:12:20.100 --> 00:12:23.440]  然後讓神的家能夠更加的興旺
[00:12:23.440 --> 00:12:26.260]  大家都是積極主動的
[00:12:26.260 --> 00:12:28.300]  相互配合
[00:12:28.300 --> 00:12:30.860]  目的就是要解決這個問題
[00:12:31.120 --> 00:12:32.900]  目的就是要解決這個問題
[00:12:32.900 --> 00:12:36.240]  讓神的家越來越興旺
[00:12:36.240 --> 00:12:38.280]  看到這裏
[00:12:38.280 --> 00:12:44.680]  大家是不是也開始從一個全新的角度來看待教會的矛盾衝突了
[00:12:44.680 --> 00:12:46.480]  看到這裏
[00:12:46.480 --> 00:12:53.140]  我們大家是不是也開始從一個全新的角度來看教會的矛盾衝突呢
[00:12:53.140 --> 00:12:59.800]  產生矛盾很可能是一件好事
[00:13:00.300 --> 00:13:04.400]  產生矛盾很可能是一件好事
[00:13:04.400 --> 00:13:06.700]  矛盾提醒我們
[00:13:06.700 --> 00:13:09.520]  你我都不是完美的人
[00:13:09.520 --> 00:13:11.820]  在更像耶穌這件事情上
[00:13:11.820 --> 00:13:14.380]  我們還有很長的路要走
[00:13:14.380 --> 00:13:16.680]  矛盾提醒我們
[00:13:16.680 --> 00:13:20.020]  你我都不是完整的人
[00:13:20.020 --> 00:13:22.060]  完美的人
[00:13:22.060 --> 00:13:25.380]  在跟着耶穌這件事上
[00:13:25.380 --> 00:13:27.700]  我們還有很漫長的路要走
[00:13:27.700 --> 00:13:29.220]  做不到
[00:13:29.740 --> 00:13:30.500]  做不好
[00:13:30.500 --> 00:13:31.540]  不完美
[00:13:31.540 --> 00:13:32.820]  並不可怕
[00:13:32.820 --> 00:13:34.100]  我們就是人
[00:13:34.100 --> 00:13:35.880]  人有人性
[00:13:35.880 --> 00:13:38.440]  同時也有罪的困擾
[00:13:38.440 --> 00:13:41.520]  做不到做不好
[00:13:41.520 --> 00:13:42.540]  不完美
[00:13:42.540 --> 00:13:43.820]  並不可怕
[00:13:43.820 --> 00:13:45.620]  我們就是人
[00:13:45.620 --> 00:13:47.140]  人就有人性
[00:13:47.140 --> 00:13:49.200]  人性就意味着
[00:13:49.200 --> 00:13:51.240]  有罪性
[00:13:51.240 --> 00:13:57.900]  做不到不完美恰恰是我們認罪悔改的契機
[00:13:58.160 --> 00:14:01.220]  是來到神的面前一個重要的原因
[00:14:01.220 --> 00:14:03.780]  做不到不完美
[00:14:03.780 --> 00:14:07.120]  恰恰就是我們認罪悔改的契機
[00:14:07.120 --> 00:14:10.440]  是來到神面前的一個重要的原因
[00:14:10.440 --> 00:14:12.240]  一個真正
[00:14:12.240 --> 00:14:14.540]  被聖靈充滿的基督徒
[00:14:14.540 --> 00:14:17.100]  一定會在矛盾發生的時候
[00:14:17.100 --> 00:14:19.660]  也看到自己的問題
[00:14:19.660 --> 00:14:21.200]  認自己的罪
[00:14:21.200 --> 00:14:24.020]  而不是不停的抱怨對方
[00:14:24.020 --> 00:14:28.120]  一個真正被聖靈充滿的基督徒
[00:14:28.620 --> 00:14:30.920]  一定會在矛盾發生的時候
[00:14:30.920 --> 00:14:33.480]  也看到自己的問題
[00:14:33.480 --> 00:14:35.540]  認自己的罪
[00:14:35.540 --> 00:14:40.140]  而不是不停的抱怨對方
[00:14:40.140 --> 00:14:41.680]  最可怕的
[00:14:41.680 --> 00:14:45.020]  就是那些認識不到自己問題的基督徒
[00:14:45.020 --> 00:14:47.580]  他們總覺得自己是受害者
[00:14:47.580 --> 00:14:51.160]  總覺得自己是最良善最有道理
[00:14:51.160 --> 00:14:53.200]  從來不願意自省
[00:14:53.200 --> 00:14:57.040]  他們是拒絕成長的巨嬰
[00:14:57.300 --> 00:14:58.840]  這個纔是最可怕的
[00:14:58.840 --> 00:15:00.880]  最可怕的
[00:15:00.880 --> 00:15:04.200]  就是那些認識不到自己問題的基督徒
[00:15:04.200 --> 00:15:07.020]  他們總覺得自己是受害者
[00:15:07.020 --> 00:15:09.320]  總覺得自己是最良善
[00:15:09.320 --> 00:15:10.620]  最有道理
[00:15:10.620 --> 00:15:14.200]  從來不願意自己反省
[00:15:14.200 --> 00:15:18.040]  他們是拒絕成長的巨嬰
[00:15:18.040 --> 00:15:20.600]  這個纔是最可怕的
[00:15:20.600 --> 00:15:24.440]  初代教會爲我們樹立了榜樣
[00:15:24.940 --> 00:15:27.500]  在面對矛盾和摩擦的時候
[00:15:27.500 --> 00:15:30.840]  他們是對事不對人
[00:15:30.840 --> 00:15:32.880]  有問題就解決問題
[00:15:32.880 --> 00:15:35.960]  問題解決了就和好如初
[00:15:35.960 --> 00:15:38.260]  因爲這是神的命令
[00:15:38.260 --> 00:15:42.860]  初代教會爲我們樹立了榜樣
[00:15:42.860 --> 00:15:45.160]  面對矛盾和摩擦
[00:15:45.160 --> 00:15:48.480]  我們要對事不對人
[00:15:48.480 --> 00:15:50.540]  有問題就解決問題
[00:15:50.540 --> 00:15:53.600]  問題解決了就要和好如初
[00:15:54.120 --> 00:15:56.680]  因爲這是神的命令
[00:15:56.680 --> 00:15:58.720]  如果我們都能
[00:15:58.720 --> 00:16:00.260]  這樣要求自己
[00:16:00.260 --> 00:16:03.080]  我們的教會一定會興旺
[00:16:03.080 --> 00:16:06.660]  如果我們都能夠這樣要求自己
[00:16:06.660 --> 00:16:09.480]  教會就一定會興旺
[00:16:09.480 --> 00:16:11.780]  初代教會就是例子
[00:16:11.780 --> 00:16:13.320]  在這件事之後
[00:16:13.320 --> 00:16:15.880]  神就大大的祝福了他們
[00:16:15.880 --> 00:16:19.460]  初代教會就是例子
[00:16:19.460 --> 00:16:21.520]  在這件事之後
[00:16:22.020 --> 00:16:24.840]  神就大大的祝福了他們
[00:16:24.840 --> 00:16:26.880]  聖經上說
[00:16:26.880 --> 00:16:29.960]  神的道興旺起來
[00:16:29.960 --> 00:16:35.600]  在耶路撒冷門徒數目紮根的十分多
[00:16:35.600 --> 00:16:40.460]  也有許多祭司信從了這一道
[00:16:40.460 --> 00:16:42.240]  最後
[00:16:42.240 --> 00:16:45.320]  經過這樣一番整合
[00:16:45.320 --> 00:16:47.100]  教會也漸漸的
[00:16:47.100 --> 00:16:48.900]  有了自己的特色
[00:16:48.900 --> 00:16:51.720]  直到如今這兩個特色
[00:16:51.980 --> 00:16:54.540]  都是教會一直秉承的
[00:16:54.540 --> 00:16:56.840]  教會的兩個重要的責任
[00:16:56.840 --> 00:17:00.680]  經過這樣的一段整合之後
[00:17:00.680 --> 00:17:03.240]  教會就漸漸地具備了自己
[00:17:03.240 --> 00:17:04.020]  所得
[00:17:04.020 --> 00:17:05.040]  有的
[00:17:05.040 --> 00:17:07.080]  獨有的特色
[00:17:07.080 --> 00:17:08.620]  直到如今
[00:17:08.620 --> 00:17:12.200]  這兩個特點都是基督教會
[00:17:12.200 --> 00:17:14.000]  一直秉承的
[00:17:14.000 --> 00:17:15.280]  第一
[00:17:15.280 --> 00:17:16.300]  就是
[00:17:16.300 --> 00:17:18.360]  擔負社會的角色
[00:17:18.360 --> 00:17:20.140]  伏威濟困
[00:17:20.140 --> 00:17:21.680]  做光做煙
[00:17:22.180 --> 00:17:22.960]  第一就是
[00:17:22.960 --> 00:17:25.000]  承擔社會角色
[00:17:25.000 --> 00:17:27.560]  伏威濟困
[00:17:27.560 --> 00:17:29.360]  做光做煙
[00:17:29.360 --> 00:17:32.180]  在一世紀的猶太地區
[00:17:32.180 --> 00:17:36.020]  社會上最貧窮的人就是失去勞動力的
[00:17:36.020 --> 00:17:39.600]  這些殘疾人、老人、寡婦
[00:17:39.600 --> 00:17:43.440]  在一世紀的猶大地區
[00:17:43.440 --> 00:17:47.020]  社會上最貧困、最窮的人
[00:17:47.020 --> 00:17:49.580]  就是那些失去勞動力的人
[00:17:49.840 --> 00:17:52.140]  老人和寡婦
[00:17:52.140 --> 00:17:56.240]  社會幾乎不可能給他們提供任何的工作機會
[00:17:56.240 --> 00:17:58.540]  更談不上福利幫助
[00:17:58.540 --> 00:18:00.080]  社會上
[00:18:00.080 --> 00:18:02.120]  幾乎不可能
[00:18:02.120 --> 00:18:06.220]  給他們提供任何的工作機會
[00:18:06.220 --> 00:18:09.800]  更談不上福利幫助
[00:18:09.800 --> 00:18:14.420]  但當這羣被耶穌的寶血洗淨
[00:18:14.420 --> 00:18:16.720]  被聖靈充滿的人
[00:18:16.720 --> 00:18:18.260]  聚在一起的時候
[00:18:18.780 --> 00:18:24.420]  他們就自覺自願的承擔起了神子民殷盡的義務
[00:18:24.420 --> 00:18:29.020]  但是當一羣被耶穌的寶血洗淨
[00:18:29.020 --> 00:18:31.060]  被聖靈充滿的人
[00:18:31.060 --> 00:18:32.860]  聚在一起的時候
[00:18:32.860 --> 00:18:40.020]  他們就自覺自願地承擔了神子民殷盡的義務
[00:18:40.020 --> 00:18:41.820]  這就是
[00:18:41.820 --> 00:18:43.620]  勇敢地做
[00:18:43.880 --> 00:18:50.020]  燈臺上的燈 參與社會事務 勇於發光 把好事做在人前
[00:18:50.020 --> 00:18:52.580]  這個就是
[00:18:52.580 --> 00:18:55.660]  勇敢地做臺上的燈
[00:18:55.660 --> 00:18:57.700]  參與社會事務
[00:18:57.700 --> 00:18:59.240]  勇於發光
[00:18:59.240 --> 00:19:02.060]  將好事做在人前
[00:19:02.060 --> 00:19:03.340]  在歷次
[00:19:03.340 --> 00:19:06.140]  洗淨全球的大瘟疫當中
[00:19:06.140 --> 00:19:08.960]  教會都是組織救援
[00:19:08.960 --> 00:19:10.760]  維護城市衛生
[00:19:10.760 --> 00:19:13.060]  照顧病患的主力
[00:19:13.840 --> 00:19:17.940]  在歷次席捲全球的大瘟疫中
[00:19:17.940 --> 00:19:21.260]  教會都是組織救援
[00:19:21.260 --> 00:19:23.560]  維護城市衛生
[00:19:23.560 --> 00:19:25.860]  照顧病患的主力
[00:19:25.860 --> 00:19:28.940]  恐怕大家都知道
[00:19:28.940 --> 00:19:32.260]  中國內地的很多著名的醫院
[00:19:32.260 --> 00:19:34.820]  都是宣教士幫助建立的
[00:19:34.820 --> 00:19:36.880]  大家恐怕都知道
[00:19:36.880 --> 00:19:40.200]  中國內地的很多的醫院
[00:19:40.200 --> 00:19:43.280]  都是宣教士幫助建立的
[00:19:43.540 --> 00:19:45.840]  比如北京的協和醫院
[00:19:45.840 --> 00:19:47.120]  同仁醫院
[00:19:47.120 --> 00:19:50.440]  成都的華西醫院上海的人際醫院
[00:19:50.440 --> 00:19:52.240]  武漢的同濟醫院
[00:19:52.240 --> 00:19:54.040]  等等還有香港的
[00:19:54.040 --> 00:19:58.640]  領保醫院臨時醫院這都是宣教士建立的
[00:19:58.640 --> 00:20:02.220]  比如說北京的協和醫院
[00:20:02.220 --> 00:20:09.140]  同仁醫院成都的華西醫院上海的人際醫院
[00:20:09.900 --> 00:20:14.260]  武漢的同濟醫院還有香港的領保醫院
[00:20:14.260 --> 00:20:16.300]  臨時醫院等等
[00:20:16.300 --> 00:20:18.100]  都是
[00:20:18.100 --> 00:20:20.660]  宣教士幫助建立的
[00:20:20.660 --> 00:20:21.680]  無論
[00:20:21.680 --> 00:20:23.460]  人們是否
[00:20:23.460 --> 00:20:26.020]  因爲他們成爲了基督徒
[00:20:26.020 --> 00:20:27.300]  但是
[00:20:27.300 --> 00:20:33.700]  他們都在享受着神通過基督教會給他們帶去的祝福
[00:20:33.700 --> 00:20:38.060]  無論人是否成爲基督徒
[00:20:38.580 --> 00:20:42.940]  他們都在享受着神通過基督教會
[00:20:42.940 --> 00:20:45.240]  給他們帶來的祝福
[00:20:45.240 --> 00:20:49.840]  這就是教會的第一個責任
[00:20:49.840 --> 00:20:53.940]  第二個責任就是使徒所說的這句話
[00:20:53.940 --> 00:20:58.540]  但我們要以專心祈禱傳道爲試
[00:20:58.540 --> 00:21:04.700]  教會的第二個重要職責就是使徒所說的這句話
[00:21:05.200 --> 00:21:10.320]  但我們要專心以祈禱傳道爲試
[00:21:10.320 --> 00:21:17.480]  這句經文並不是說牧者除了祈禱講道之外
[00:21:17.480 --> 00:21:20.300]  什麼事都不能做、不許做、不應該做
[00:21:20.300 --> 00:21:23.120]  這句話不是說
[00:21:23.120 --> 00:21:29.780]  牧者除了祈禱、講道之外,什麼事都不應該做
[00:21:29.780 --> 00:21:34.640]  這句話是使徒在談論他們的工作
[00:21:34.900 --> 00:21:37.460]  使徒雖然是普通人
