
[00:00:00.000 --> 00:00:20.000]  今天我要講一段很難講的經文
[00:05:31.000 --> 00:05:32.000]  第二個職責是為家人提供衣服
[00:05:32.000 --> 00:05:33.000]  第二個職責是為家人提供衣服
[00:05:33.000 --> 00:05:34.000]  第二個職責是為家人提供衣服
[00:05:34.000 --> 00:05:35.000]  第二個職責是為家人提供衣服
[00:05:35.000 --> 00:05:36.000]  第十三十九二十一節請Raymond讀出
[00:05:36.000 --> 00:05:37.000]  第十三十九二十一節請Raymond讀出
[00:05:37.000 --> 00:05:38.000]  第十三十九二十一節請Raymond讀出
[00:05:38.000 --> 00:05:39.000]  第十三十九二十一節請Raymond讀出
[00:05:39.000 --> 00:05:50.000]  他尋找羊羊和馬甘心用手做工他手拿捻線杆手把縫線車
[00:05:50.000 --> 00:05:59.000]  他不應下雪為家裡的人擔心因為全家都穿著珠紅衣服
[00:05:59.000 --> 00:06:01.000]  他親力親為
[00:06:01.000 --> 00:06:02.000]  他親力親為
[00:06:02.000 --> 00:06:05.000]  他是去做衣服的
[00:06:05.000 --> 00:06:07.000]  他是做衣服
[00:06:07.000 --> 00:06:09.000]  第三個職責
[00:06:09.000 --> 00:06:10.000]  第三個職責
[00:06:10.000 --> 00:06:11.000]  我們都想不到
[00:06:11.000 --> 00:06:12.000]  我們想不到
[00:06:12.000 --> 00:06:19.000]  他竟然參與管理家務以外的生意活動
[00:06:19.000 --> 00:06:23.000]  他竟然參與家務以外的生意活動
[00:06:23.000 --> 00:06:27.000]  第十六節和第二十四節都請Raymond讀出
[00:06:27.000 --> 00:06:34.000]  他想得田地就買來用手所得的力栽種葡萄園
[00:06:34.000 --> 00:06:41.000]  他做西馬布一場出賣又將腰帶賣於商家
[00:06:41.000 --> 00:06:43.000]  原來他是做買賣的生意
[00:06:43.000 --> 00:06:45.000]  原來他是做買賣的生意
[00:06:45.000 --> 00:06:47.000]  他賣衣服又賣田
[00:06:47.000 --> 00:06:49.000]  他賣衣服又賣田
[00:06:49.000 --> 00:06:56.000]  大家看過這段經文之後有沒有發覺這個女主角是一個多才多藝的人
[00:06:56.000 --> 00:07:03.000]  大家看完這段經文之後有沒有發覺這個婦女是一個多才多藝的女人呢
[00:07:03.000 --> 00:07:08.000]  因為她不單只是好管家、裁縫商人
[00:07:08.000 --> 00:07:11.000]  她甚至是一個設計師
[00:07:11.000 --> 00:07:15.000]  因為她不單只是一個好管家、裁縫商人
[00:07:15.000 --> 00:07:17.000]  她還是一個設計師
[00:07:17.000 --> 00:07:19.000]  你看第二節這樣說
[00:07:19.000 --> 00:07:27.000]  她為自己製作繡花毯子
[00:07:27.000 --> 00:07:31.000]  第二十節說到她為自己織著繡花毯子
[00:07:31.000 --> 00:07:35.000]  她的衣服是西馬和紫色布作的
[00:07:35.000 --> 00:07:38.000]  她的衣服是西馬和紫色布作的
[00:07:38.000 --> 00:07:44.000]  大家留意西馬和紫色的衣服都是上好的布料
[00:07:44.000 --> 00:07:48.000]  大家看到西馬和紫色的布都是商好的質料來的
[00:07:48.000 --> 00:07:54.000]  她就懂得選用這些上好的布料去做衣服
[00:07:54.000 --> 00:07:59.000]  她就懂得選擇商好的布料來為自己造衣服
[00:07:59.000 --> 00:08:06.000]  就算是那些毯子也是為自己繡花造成的
[00:08:06.000 --> 00:08:10.000]  就算是那些毯子也是自己繡花繡出來的
[00:08:10.000 --> 00:08:12.000]  你懂不懂繡花呢?
[00:08:12.000 --> 00:08:14.000]  你懂得繡花嗎?
[00:08:14.000 --> 00:08:16.000]  我不懂了
[00:08:16.000 --> 00:08:17.000]  我就不懂了
[00:08:17.000 --> 00:08:22.000]  但是我相信我認識的人當中有很多都很有藝術細胞的
[00:08:22.000 --> 00:08:28.000]  我相信從我認識的人當中很多人都有很多的藝術的細胞
[00:08:28.000 --> 00:08:31.000]  特別是一些婦女
[00:08:31.000 --> 00:08:32.000]  特別是婦女們
[00:08:32.000 --> 00:08:35.000]  很精於這一方面的藝術
[00:08:35.000 --> 00:08:37.000]  她們很精於這一方面的藝術
[00:08:37.000 --> 00:08:40.000]  由此可見她是一個設計師
[00:08:40.000 --> 00:08:43.000]  由此可見她是一個設計師
[00:08:43.000 --> 00:08:45.000]  是一個充滿創意的人
[00:08:45.000 --> 00:08:48.000]  她是一個充滿創意的人
[00:08:48.000 --> 00:08:52.000]  但這裡沒有說她有沒有刻意為自己的容貌打扮
[00:08:52.000 --> 00:08:58.000]  但這裡沒有說她有沒有刻意為自己的容貌打扮
[00:08:58.000 --> 00:09:00.000]  聖經沒有說我們唯有去想像
[00:09:00.000 --> 00:09:04.000]  聖經沒有說我們唯有去想像
[00:09:04.000 --> 00:09:07.000]  大家知道如果打扮要花很多時間
[00:09:07.000 --> 00:09:10.000]  大家如果知道打扮需要花很多時間
[00:09:10.000 --> 00:09:17.000]  有時候我看到有些婦女在車上不忙地走出來畫眉
[00:09:17.000 --> 00:09:22.000]  有時候我看到有些婦女在車上不忙地走出來畫眉
[00:09:22.000 --> 00:09:25.000]  沒時間在家裡
[00:09:25.000 --> 00:09:27.000]  於是唯有在車上進行這些事情
[00:09:27.000 --> 00:09:31.000]  因為在家裡沒時間唯有在車上做
[00:09:31.000 --> 00:09:36.000]  我女兒洗澡分分鐘要起碼半個小時
[00:09:36.000 --> 00:09:41.000]  我的女兒洗澡需要差不多要半個小時的時間
[00:09:41.000 --> 00:09:42.000]  很浪費食水
[00:09:42.000 --> 00:09:45.000]  很浪費食水
[00:09:45.000 --> 00:09:50.000]  除此之外我們看到這位婦人是一個很關心人的人
[00:09:50.000 --> 00:09:54.000]  除此之外我們看到這位婦人是一個很關心人的人
[00:09:54.000 --> 00:09:56.000]  為什麼呢?二十節就這麼說
[00:09:56.000 --> 00:09:59.000]  她將守周濟困苦人
[00:09:59.000 --> 00:10:02.000]  二十節說她將守周濟困苦人
[00:10:02.000 --> 00:10:05.000]  伸手幫補窮乏人
[00:10:05.000 --> 00:10:08.000]  伸手幫補窮乏人
[00:10:08.000 --> 00:10:10.000]  她是一個為他人設想的人
[00:10:10.000 --> 00:10:12.000]  她是一個為他人設想的人
[00:10:12.000 --> 00:10:17.000]  以至她為家人事前預備了寒衣
[00:10:17.000 --> 00:10:21.000]  以至她為家人事前預備了寒衣
[00:10:21.000 --> 00:10:27.000]  在天氣寒冷的日子未到之前她已經未雨綢繆
[00:10:27.000 --> 00:10:32.000]  在天氣寒冷的日子沒有到之前已經為家人未雨綢繆
[00:10:32.000 --> 00:10:34.000]  不單是這樣
[00:10:34.000 --> 00:10:35.000]  不單是這樣
[00:10:35.000 --> 00:10:39.000]  她也紀念那些貧窮困苦的人
[00:10:39.000 --> 00:10:45.000]  她也紀念那些貧窮困苦的人
[00:10:45.000 --> 00:10:49.000]  看顧他們切身切實的需要
[00:10:49.000 --> 00:10:52.000]  看顧他們切實的需要
[00:10:52.000 --> 00:10:55.000]  可見她也是一個慈善家
[00:10:55.000 --> 00:10:58.000]  可見她也是一個慈善家
[00:10:58.000 --> 00:11:03.000]  好像現在我們所知的很多大富豪的妻子
[00:11:03.000 --> 00:11:06.000]  都是大力推動慈善的工作
[00:11:06.000 --> 00:11:09.000]  我們都看見一些大富豪的妻子一樣
[00:11:09.000 --> 00:11:11.000]  他們都很大力推動慈善的工作
[00:11:11.000 --> 00:11:12.000]  他們都很大力推動慈善的工作
[00:11:12.000 --> 00:11:13.000]  這個需要很多時間
[00:11:13.000 --> 00:11:15.000]  這個需要很多時間
[00:11:15.000 --> 00:11:20.000]  最後這個才德的婦人
[00:11:20.000 --> 00:11:23.000]  最後這個才德的婦人
[00:11:23.000 --> 00:11:26.000]  所做的工作是產生了什麼果效呢
[00:11:26.000 --> 00:11:29.000]  所做的工作是產生了什麼果效呢
[00:11:29.000 --> 00:11:37.000]  第一個果效是讓丈夫體面地得到榮耀
[00:11:37.000 --> 00:11:42.000]  第一個果效是讓丈夫體面地得到榮耀
[00:11:42.000 --> 00:11:43.000]  第二十三節說
[00:11:43.000 --> 00:11:48.000]  她丈夫在城門口與本地的長老同坐
[00:11:48.000 --> 00:11:50.000]  第二十三節這樣說
[00:11:50.000 --> 00:11:54.000]  她丈夫在城門口與本地的長老同坐
[00:11:54.000 --> 00:11:56.000]  為眾人所認識
[00:11:56.000 --> 00:11:59.000]  為眾人所認識
[00:11:59.000 --> 00:12:05.000]  很可能這個丈夫因為他得到賢內助的幫忙
[00:12:05.000 --> 00:12:08.000]  很可能這個丈夫得到他妻子的幫助
[00:12:08.000 --> 00:12:11.000]  他不單可以很輕鬆
[00:12:11.000 --> 00:12:12.000]  他不單可以很輕鬆
[00:12:12.000 --> 00:12:14.000]  同時很有面子
[00:12:14.000 --> 00:12:16.000]  同時也很有面子
[00:12:16.000 --> 00:12:20.000]  在這個長老同坐
[00:12:20.000 --> 00:12:23.000]  跟長老一同坐在一起
[00:12:23.000 --> 00:12:25.000]  跟長老一同坐在一起
[00:12:25.000 --> 00:12:27.000]  每個人都認識他
[00:12:27.000 --> 00:12:28.000]  每個人都認識他
[00:12:28.000 --> 00:12:30.000]  或者他們都會說
[00:12:30.000 --> 00:12:34.000]  你看他的妻子多麼好
[00:12:34.000 --> 00:12:37.000]  或者他們都會說他的妻子這麼好
[00:12:37.000 --> 00:12:40.000]  第二個果效是什麼呢
[00:12:40.000 --> 00:12:42.000]  第二個果效是什麼呢
[00:12:42.000 --> 00:12:43.000]  第二個果效是什麼呢
[00:12:43.000 --> 00:12:49.000]  就是說這個婦人得到兒女、家人甚至是社會人士的稱讚
[00:12:49.000 --> 00:12:54.000]  就是說這個婦人得到兒女、家人甚至是社會人士的稱讚
[00:12:54.000 --> 00:12:56.000]  第28、29節是這樣說
[00:12:56.000 --> 00:13:00.000]  他的兒女起來稱他有福
[00:13:00.000 --> 00:13:03.000]  第28節跟29節這樣說
[00:13:03.000 --> 00:13:06.000]  他的兒女起來稱他有福
[00:13:06.000 --> 00:13:10.000]  他的丈夫也稱讚他
[00:13:10.000 --> 00:13:16.000]  說才德的女子很多
[00:13:16.000 --> 00:13:20.000]  唯獨你超過一切
[00:13:20.000 --> 00:13:23.000]  才德的婦人多才多藝
[00:13:23.000 --> 00:13:26.000]  才德的婦人多才多藝
[00:13:26.000 --> 00:13:28.000]  持家有道
[00:13:28.000 --> 00:13:29.000]  持家有道
[00:13:29.000 --> 00:13:33.000]  最後他成為一個被人讚賞的人
[00:13:33.000 --> 00:13:36.000]  最後他成為一個被人讚賞的人
[00:13:36.000 --> 00:13:43.000]  但是他的尊貴價值是否只在他的能幹之上
[00:13:43.000 --> 00:13:47.000]  但是他的尊貴價值是否只在他的能幹之上
[00:13:47.000 --> 00:13:50.000]  其實他的身份價值之所以珍貴
[00:13:50.000 --> 00:13:55.000]  其實他的身份價值之所以珍貴
[00:13:55.000 --> 00:13:59.000]  就是因為他擁有一般人沒有的智慧和品德
[00:13:59.000 --> 00:14:03.000]  就是因為他擁有一般人沒有的智慧和品德
[00:14:03.000 --> 00:14:09.000]  他擁有一個主母把持家庭事務的恩賜和品德
[00:14:09.000 --> 00:14:13.000]  他擁有一個主母把持家庭事務的恩賜和品德
[00:14:13.000 --> 00:14:15.000]  他既有能力也有智慧
[00:14:15.000 --> 00:14:17.000]  他既有能力也有智慧
[00:14:17.000 --> 00:14:20.000]  請Raymond讀出17、18字
[00:14:20.000 --> 00:14:25.000]  他以能力抒腰使膀臂有力
[00:14:25.000 --> 00:14:26.000]  他以能力抒腰使膀臂有力
[00:14:26.000 --> 00:14:29.000]  他覺得所經營的有力
[00:14:29.000 --> 00:14:31.000]  他的燈終夜不滅
[00:14:31.000 --> 00:14:34.000]  繼續請讀25至27字
[00:14:34.000 --> 00:14:37.000]  能力和位移是他的義福
[00:14:37.000 --> 00:14:41.000]  他想到日後的進化就喜笑
[00:14:41.000 --> 00:14:43.000]  他開口就發智慧
[00:14:43.000 --> 00:14:46.000]  他舌上有仁慈的法則
[00:14:46.000 --> 00:14:50.000]  他觀察家務並不吃閒飯
[00:14:50.000 --> 00:14:54.000]  這個女人擁有智慧
[00:14:54.000 --> 00:15:00.000]  不是一般人行事實踐的智慧
[00:15:00.000 --> 00:15:07.000]  他不單止有實踐的智慧
[00:15:07.000 --> 00:15:12.000]  乃是說他認識神
[00:15:12.000 --> 00:15:18.000]  敬畏神而得到一些特別的智慧
[00:15:18.000 --> 00:15:22.000]  他知道什麼是短暫的
[00:15:22.000 --> 00:15:26.000]  是虛假虛浮的
[00:15:26.000 --> 00:15:30.000]  什麼是永恆有價值的
[00:15:30.000 --> 00:15:35.000]  當他分辨清楚之後
[00:15:35.000 --> 00:15:39.000]  就使用他從神而得的智慧和能力去辦事
[00:15:39.000 --> 00:15:43.000]  就使用他從神而來的智慧和能力去辦事
[00:15:43.000 --> 00:15:47.000]  最後就得到完全的成功和他人的讚賞
[00:15:47.000 --> 00:15:51.000]  最後得到完全的成功和他人的讚賞
[00:15:51.000 --> 00:15:55.000]  所以第三十節是這樣說
[00:15:55.000 --> 00:15:59.000]  一句很出名的金句
[00:15:59.000 --> 00:16:02.000]  艷麗是虛假的
[00:16:02.000 --> 00:16:05.000]  美容是虛浮的
[00:16:05.000 --> 00:16:09.000]  為敬畏耶和華的婦女必得稱讚
[00:16:09.000 --> 00:16:13.000]  為敬畏耶和華的婦女必得稱讚
[00:16:13.000 --> 00:16:18.000]  讓我們仔細去想一想剛才的其中一節聖經
[00:16:18.000 --> 00:16:21.000]  讓我們仔細地想一想剛才的一節聖經
[00:16:21.000 --> 00:16:24.000]  就是第十八節
[00:16:24.000 --> 00:16:25.000]  請讀
[00:16:25.000 --> 00:16:28.000]  他覺得所經營的有力
[00:16:28.000 --> 00:16:30.000]  他的燈終夜不滅
[00:16:30.000 --> 00:16:33.000]  什麼叫他的燈終夜不滅
[00:16:33.000 --> 00:16:36.000]  什麼叫他的燈終夜不滅
[00:16:36.000 --> 00:16:40.000]  最容易的解釋就是說
[00:16:40.000 --> 00:16:43.000]  他是不斷地工作
[00:16:43.000 --> 00:16:47.000]  最容易的解釋就是他不斷地工作
[00:16:47.000 --> 00:16:50.000]  直到深夜所以他的燈一直都不熄
[00:16:50.000 --> 00:16:53.000]  直到深夜所以他的燈是不熄滅的
[00:16:53.000 --> 00:16:56.000]  但是也可以有另外一個解釋
[00:16:56.000 --> 00:16:58.000]  但是可以有另外一個解釋
[00:16:58.000 --> 00:17:03.000]  就是這個婦人留意照顧晚間的燈
[00:17:03.000 --> 00:17:08.000]  就是這個婦人留意照顧晚上的燈
[00:17:08.000 --> 00:17:13.000]  這個婦人會在夜間起床一至兩次
[00:17:13.000 --> 00:17:18.000]  這個婦人會在晚上起床最少一次到兩次
[00:17:18.000 --> 00:17:23.000]  將當時這些油燈的燈芯調整好
[00:17:23.000 --> 00:17:27.000]  將那些油燈的油芯調整好
[00:17:27.000 --> 00:17:31.000]  使他繼續燃燒不至於熄滅
[00:17:31.000 --> 00:17:35.000]  使他繼續燃燒不至於熄滅
[00:17:35.000 --> 00:17:36.000]  那有什麼好處呢
[00:17:36.000 --> 00:17:38.000]  那有什麼好處呢
[00:17:38.000 --> 00:17:43.000]  就是說這些燈不斷地燃燒
[00:17:43.000 --> 00:17:46.000]  就是說這些燈不斷地燃燒
[00:17:46.000 --> 00:17:50.000]  明天早上起來的時候
[00:17:50.000 --> 00:17:54.000]  起床的時候就可以有火種開始燒火了
[00:17:54.000 --> 00:18:00.000]  明天早上起來的時候可以有火種開始燃燒
[00:18:00.000 --> 00:18:03.000]  這是一個很聰明的做法
[00:18:03.000 --> 00:18:04.000]  這是一個很聰明的做法
[00:18:04.000 --> 00:18:06.000]  當然現在我們只要拍一拍就已經有火了
[00:18:06.000 --> 00:18:07.000]  當然現在我們只要拍一拍就已經有火了
[00:18:07.000 --> 00:18:09.000]  現在就不同了我們只需要按一個鍵就行了
[00:18:09.000 --> 00:18:10.000]  現在就不同了我們只需要按一個鍵就行了
[00:18:10.000 --> 00:18:13.000]  那另外一個思想是什麼呢
[00:18:13.000 --> 00:18:14.000]  那另外一個思想是什麼呢
[00:18:14.000 --> 00:18:15.000]  另外一個想法是什麼呢
[00:18:15.000 --> 00:18:19.000]  就是說如果燈熄滅了是有意思的
[00:18:19.000 --> 00:18:23.000]  就是說如果燈熄滅了是有意思的
[00:18:23.000 --> 00:18:26.000]  可以象徵那個家庭很窮
[00:18:26.000 --> 00:18:28.000]  可以象徵那個家庭是很窮乏
[00:18:28.000 --> 00:18:29.000]  可以象徵那個家庭是很窮乏
[00:18:29.000 --> 00:18:30.000]  連那些油都買不起
[00:18:30.000 --> 00:18:31.000]  連那些油都買不起
[00:18:31.000 --> 00:18:32.000]  連那些油都買不起
[00:18:32.000 --> 00:18:37.000]  另一方面可能就是說這個燈火是熄滅的話呢
[00:18:37.000 --> 00:18:41.000]  另外一個可能就是這些燈火如果熄滅的話呢
[00:18:41.000 --> 00:18:42.000]  另外一個可能就是這些燈火如果熄滅的話呢
[00:18:42.000 --> 00:18:44.000]  甚至會發生一些悲劇
[00:18:44.000 --> 00:18:46.000]  甚至會發生一些悲劇
[00:18:46.000 --> 00:18:47.000]  甚至會發生一些悲劇
[00:18:47.000 --> 00:18:50.000]  我們如果看《撒慕爾記》上第三章第三節
[00:18:50.000 --> 00:18:55.000]  我們如果看《撒慕爾記》上第三章第三節
[00:18:55.000 --> 00:19:02.000]  是說撒慕爾小時候還沒有聽到神的呼召的時候
[00:19:02.000 --> 00:19:08.000]  是說撒慕爾小時候還沒有聽到神的呼召的時候
[00:19:08.000 --> 00:19:11.000]  神的燈在神耶和華的月桂那裡
[00:19:11.000 --> 00:19:15.000]  神的燈在神耶和華的月桂那裡
[00:19:15.000 --> 00:19:18.000]  還沒有熄滅
[00:19:18.000 --> 00:19:19.000]  還沒有熄滅
[00:19:19.000 --> 00:19:23.000]  原來聖殿裡面的燈要保持光明
[00:19:23.000 --> 00:19:26.000]  原來聖殿裡面的燈要保持光明
[00:19:26.000 --> 00:19:27.000]  不應該熄滅的
[00:19:27.000 --> 00:19:28.000]  不應該熄滅的
[00:19:28.000 --> 00:19:33.000]  所以侍奉的人要時刻為神的事情去警醒
[00:19:33.000 --> 00:19:37.000]  所以侍奉神的人要時刻為神的事情來警醒
[00:19:37.000 --> 00:19:40.000]  否則如果那個燈熄滅了的話
[00:19:40.000 --> 00:19:43.000]  否則如果那個燈熄滅的話
[00:19:43.000 --> 00:19:47.000]  就意味著神是沒法子啟示人
[00:19:47.000 --> 00:19:51.000]  就意味著神是沒法子啟示人
[00:19:51.000 --> 00:19:53.000]  人就沒辦法明白神的旨意
[00:19:53.000 --> 00:19:56.000]  人就沒辦法明白神的旨意
[00:19:56.000 --> 00:19:59.000]  這個才德的婦人所看重的事情
[00:19:59.000 --> 00:20:02.000]  這個才德的婦人所看重的事情
[00:20:02.000 --> 00:20:04.000]  就是保持那個燈光不滅
[00:20:04.000 --> 00:20:07.000]  就是保持那個燈光不滅
[00:20:07.000 --> 00:20:11.000]  意思就是說她會不斷尋求神的旨意
[00:20:11.000 --> 00:20:15.000]  意思就是說她會不斷尋求神的旨意
[00:20:15.000 --> 00:20:20.000]  因為她很可能知道聖經一個很重要的說話
[00:20:20.000 --> 00:20:24.000]  因為她很可能知道聖經一句很重要的說話
[00:20:24.000 --> 00:20:28.000]  就是說敬畏耶和華是智慧的開端
[00:20:28.000 --> 00:20:31.000]  就是說敬畏耶和華是智慧的開端
[00:20:31.000 --> 00:20:35.000]  認識至聖者便是聰明
[00:20:35.000 --> 00:20:37.000]  認識至聖者便是聰明
[00:20:37.000 --> 00:20:42.000]  所以知道神既然是智慧聖傑
[00:20:42.000 --> 00:20:45.000]  所以知道神既然是智慧聖傑
[00:20:45.000 --> 00:20:49.000]  我們就應該存一個敬畏神的心
[00:20:49.000 --> 00:20:51.000]  我們就應該存一個敬畏神的心
[00:20:51.000 --> 00:20:53.000]  遠離惡事
[00:20:53.000 --> 00:20:54.000]  遠離惡事
[00:20:54.000 --> 00:20:55.000]  以愛心待人
[00:20:55.000 --> 00:20:57.000]  以愛心待人
[00:20:57.000 --> 00:20:59.000]  聖經說當我們這樣做的時候
[00:20:59.000 --> 00:21:01.000]  聖經說當我們這樣做的時候
[00:21:01.000 --> 00:21:03.000]  當我們敬畏神的時候
[00:21:03.000 --> 00:21:05.000]  當我們敬畏神的時候
[00:21:05.000 --> 00:21:07.000]  就是智慧的開端
[00:21:07.000 --> 00:21:09.000]  就是智慧的開端
[00:21:09.000 --> 00:21:12.000]  就能夠得到聰明
[00:21:12.000 --> 00:21:14.000]  就能夠得到聰明
[00:21:14.000 --> 00:21:16.000]  得著一些行事的智慧
[00:21:16.000 --> 00:21:18.000]  得著一些行事的智慧
[00:21:18.000 --> 00:21:21.000]  今天的經文的女主角
[00:21:21.000 --> 00:21:23.000]  今天的經文的女主角
[00:21:23.000 --> 00:21:27.000]  她的價值比珍珠更貴重
[00:21:27.000 --> 00:21:30.000]  她的價值比珍珠更加的貴重
[00:21:30.000 --> 00:21:32.000]  如果用今天的比喻來說
[00:21:32.000 --> 00:21:35.000]  如果用今天的比喻來說
[00:21:35.000 --> 00:21:39.000]  才德的婦人的價值比鑽石更貴重
[00:21:39.000 --> 00:21:44.000]  才德的婦人的價值比鑽石更加的貴重
[00:21:44.000 --> 00:21:48.000]  因為她選擇了永恆價值的東西
[00:21:48.000 --> 00:21:51.000]  因為她選擇了永恆價值的東西
[00:21:51.000 --> 00:21:52.000]  另外一方面
[00:21:52.000 --> 00:21:55.000]  我們知道今天是敬老主日
[00:21:55.000 --> 00:21:58.000]  另外一方面我們知道今天是敬老的主日
[00:21:58.000 --> 00:22:02.000]  一句不能不看的聖經就是
[00:22:02.000 --> 00:22:05.000]  一句不能不看的聖經就是
