
[00:00:00.000 --> 00:00:02.000]  今日我同大家講嘅題目係
[00:01:44.400 --> 00:01:45.600]  好多嘅假消息
[00:01:45.600 --> 00:01:47.400]  同埋我哋唔肯認罪
[00:01:47.400 --> 00:01:49.000]  而當我哋要真誠相交
[00:01:49.000 --> 00:01:51.200]  成為一個真正合一嘅群體
[00:01:51.200 --> 00:01:54.000]  我哋就要真誠嘅認罪
[00:01:54.000 --> 00:01:55.600]  虛心嘅聆聽
[00:01:55.600 --> 00:01:57.200]  唔作論斷
[00:01:57.200 --> 00:01:58.200]  欣賞接納
[00:01:58.200 --> 00:02:01.000]  為溝通信任
[00:02:01.000 --> 00:02:02.600]  當我哋再進入今日
[00:02:02.600 --> 00:02:03.800]  第二個段落
[00:02:03.800 --> 00:02:06.600]  約翰一書二章三至十一節嘅時候
[00:02:06.600 --> 00:02:09.600]  然後我哋再用禱告去預備我哋嘅心
[00:02:09.600 --> 00:02:12.800]  差點報到求主你幫助我哋
[00:02:12.800 --> 00:02:14.600]  求主我將自己交畀你
[00:02:14.600 --> 00:02:15.800]  當今日呢係
[00:02:15.800 --> 00:02:17.800]  我喺晚堂 早堂 午堂
[00:02:17.800 --> 00:02:19.800]  再宣講上帝你話語嘅時候
[00:02:19.800 --> 00:02:21.800]  我求聖靈你再加力量畀我哋
[00:02:21.800 --> 00:02:23.800]  特別畀我
[00:02:23.800 --> 00:02:26.200]  因為今日嘅道唔容易
[00:02:26.200 --> 00:02:27.800]  我哋要行出嚟嘅時候
[00:02:27.800 --> 00:02:29.400]  要需要上帝你嘅能力
[00:02:29.400 --> 00:02:31.200]  同埋充滿喺我哋當中
[00:02:31.200 --> 00:02:32.400]  讓我去有
[00:02:32.400 --> 00:02:34.800]  聖靈充滿嘅時候
[00:02:34.800 --> 00:02:36.400]  我能夠好咁樣去宣講
[00:02:36.400 --> 00:02:37.200]  聖靈嘅話語
[00:02:37.200 --> 00:02:38.600]  成為你流通嘅管子
[00:02:38.600 --> 00:02:40.600]  我同樣將我哋在座每一個
[00:02:40.600 --> 00:02:43.200]  喺呢個禮堂當中嘅弟兄姊妹
[00:02:43.200 --> 00:02:45.000]  佢哋都係一班慶祷者
[00:02:45.000 --> 00:02:47.200]  一班用真誠敬拜你嘅
[00:02:47.200 --> 00:02:49.600]  弟兄姊妹同埋朋友
[00:02:49.600 --> 00:02:52.200]  我願意將我哋每一個都加喺天父哋嘅手中
[00:02:52.200 --> 00:02:53.800]  求聖靈你開我哋嘅耳朵
[00:02:53.800 --> 00:02:54.600]  開我哋嘅心
[00:02:54.600 --> 00:02:55.800]  以致你讓你嘅話語
[00:02:55.800 --> 00:02:57.000]  在我哋嘅心靈嘅裏面
[00:02:57.000 --> 00:02:59.600]  讓我哋成為一個合乘你心意
[00:02:59.600 --> 00:03:01.000]  真誠主導嘅群體
[00:03:01.000 --> 00:03:02.400]  求聖靈帶領我哋以下
[00:03:02.400 --> 00:03:04.400]  奉耶穌基督得性免治祈求
[00:03:04.400 --> 00:03:05.400]  阿門
[00:03:05.400 --> 00:03:07.800]  我願意大家打開聖經
[00:03:07.800 --> 00:03:09.400]  我相信打開聖經
[00:03:09.400 --> 00:03:11.800]  聽到個心係唔同啲嘅
[00:03:11.800 --> 00:03:14.000]  喺你哋嘅聖經係337頁
[00:03:14.000 --> 00:03:15.000]  係新約嘅聖經
[00:03:15.000 --> 00:03:16.200]  337頁
[00:03:16.200 --> 00:03:20.200]  我唔會有和合本喺PowerPoint出嘅
[00:03:20.200 --> 00:03:21.600]  除咗第二章第三節之外
[00:03:21.600 --> 00:03:24.000]  我會出新漢易本
[00:03:24.000 --> 00:03:26.200]  所以大家可以睇返你手頭上嘅和合本
[00:03:26.200 --> 00:03:28.000]  同新漢易本嘅比較
[00:03:28.000 --> 00:03:31.000]  二章三節
[00:03:31.000 --> 00:03:34.800]  係跟住嘅段落嘅一個引言嚟嘅
[00:03:34.800 --> 00:03:37.400]  所以請大家讀新漢易本好唔好
[00:03:37.400 --> 00:03:38.400]  藍色嘅字
[00:03:38.400 --> 00:03:39.200]  一二三
[00:03:39.200 --> 00:03:42.000]  如果我哋遵守神的命令
[00:03:42.000 --> 00:03:43.200]  從這一點
[00:03:43.200 --> 00:03:46.400]  我哋就知道自己已是認識他的
[00:03:46.400 --> 00:03:47.400]  呢段經文好簡單
[00:03:47.400 --> 00:03:49.600]  一句說話就係話畀我哋聽
[00:03:49.600 --> 00:03:52.000]  遵守神嘅命令
[00:03:52.000 --> 00:03:54.000]  就等於認識神
[00:03:54.000 --> 00:03:55.600]  你呢個神係邊個呢
[00:03:55.600 --> 00:03:59.000]  如果睇返你手頭上嘅聖經二章二節
[00:03:59.000 --> 00:04:00.000]  裏面話
[00:04:00.000 --> 00:04:02.600]  他為我哋嘅罪在了挽回制
[00:04:02.600 --> 00:04:04.400]  不是單為我哋嘅罪
[00:04:04.400 --> 00:04:06.200]  也是為普天下人的罪
[00:04:06.200 --> 00:04:07.400]  呢個好明顯
[00:04:07.400 --> 00:04:08.600]  就係耶穌基督
[00:04:08.600 --> 00:04:11.000]  佢為我哋犧牲成為挽回制
[00:04:11.000 --> 00:04:12.000]  所以好簡單
[00:04:12.000 --> 00:04:13.600]  成為一個數學嘅方程式
[00:04:13.600 --> 00:04:15.200]  第二章第三節話
[00:04:15.200 --> 00:04:17.000]  遵守耶穌嘅道
[00:04:17.000 --> 00:04:18.600]  就係認識耶穌
[00:04:18.600 --> 00:04:20.400]  遵守耶穌嘅道
[00:04:20.400 --> 00:04:22.400]  就係等於認識耶穌
[00:04:22.400 --> 00:04:24.400]  咁我哋要諗下咩叫遵守呢
[00:04:24.400 --> 00:04:26.200]  喺希臘語問tero呢個字
[00:04:26.200 --> 00:04:27.000]  就係講
[00:04:27.000 --> 00:04:28.000]  遵守
[00:04:28.000 --> 00:04:30.200]  就係長期嘅忍耐
[00:04:30.200 --> 00:04:31.800]  堅毅嘅意思
[00:04:31.800 --> 00:04:33.800]  督自勵行
[00:04:33.800 --> 00:04:35.200]  細心謹守
[00:04:35.200 --> 00:04:37.400]  對真理嘅頓悟同埋愛惜
[00:04:37.400 --> 00:04:39.800]  對上帝嘅話語帶咗個遵行
[00:04:39.800 --> 00:04:41.000]  持守嘅態度
[00:04:41.000 --> 00:04:42.600]  專注咁樣係去
[00:04:42.600 --> 00:04:44.200]  喺神嘅話語裏面
[00:04:44.200 --> 00:04:46.200]  忠誠咁樣去執行
[00:04:46.200 --> 00:04:49.200]  係小心翼翼咁守護住神嘅話語
[00:04:49.200 --> 00:04:51.400]  就好似有一個逃犯
[00:04:51.400 --> 00:04:52.800]  唔可以講逃犯條例
[00:04:52.800 --> 00:04:54.400]  我講逃犯走得咗啦
[00:04:54.400 --> 00:04:55.600]  你捉返個逃犯返嚟
[00:04:55.600 --> 00:04:57.600]  咁你係個監獄嘅長你會點呀
[00:04:57.600 --> 00:04:58.600]  你就好小心
[00:04:58.600 --> 00:05:00.400]  金睛望眼睇住呢個
[00:05:00.400 --> 00:05:02.200]  逃犯唔可以再俾你留心
[00:05:02.200 --> 00:05:03.200]  義勿干搜
[00:05:03.200 --> 00:05:04.600]  就係守住意思
[00:05:04.600 --> 00:05:05.800]  我哋守住神嘅話語
[00:05:05.800 --> 00:05:07.800]  就係遵守耶穌嘅道
[00:05:07.800 --> 00:05:09.000]  認識神係咩意思呢
[00:05:09.000 --> 00:05:09.800]  認識神好簡單
[00:05:09.800 --> 00:05:11.000]  就係知道啦
[00:05:11.000 --> 00:05:12.000]  我哋成日都話
[00:05:12.000 --> 00:05:12.800]  我哋基督徒嘛
[00:05:12.800 --> 00:05:14.200]  我哋認識上帝
[00:05:14.200 --> 00:05:15.200]  我哋信咗主啦嘛
[00:05:15.200 --> 00:05:16.200]  但係
[00:05:16.200 --> 00:05:19.000]  一書嘅作者約翰挑戰我哋
[00:05:19.000 --> 00:05:21.000]  當你自稱係耶穌嘅
[00:05:21.000 --> 00:05:22.600]  認識耶穌嘅人
[00:05:22.600 --> 00:05:25.000]  你口裏面話認識
[00:05:25.000 --> 00:05:26.200]  但係你係咪
[00:05:26.200 --> 00:05:29.000]  認識耶穌所講嘅說話呢
[00:05:29.000 --> 00:05:31.000]  你有冇聽到耶穌嘅教訓呢
[00:05:31.000 --> 00:05:33.000]  你有冇真係活出耶穌基督
[00:05:33.000 --> 00:05:35.000]  要你遵守嘅命令呢
[00:05:35.000 --> 00:05:37.000]  你係咪信服佢嘅主嘅教導裏面呢
[00:05:37.000 --> 00:05:38.200]  呢個認識就係
[00:05:38.200 --> 00:05:39.600]  唔係單止口裏面嗰認識
[00:05:39.600 --> 00:05:40.800]  而係真真正正咁
[00:05:40.800 --> 00:05:41.800]  知道耶穌嘅說話
[00:05:41.800 --> 00:05:43.800]  而且係行出嚟嘅
[00:05:43.800 --> 00:05:45.800]  就好似頭先我哋啟現經文嗰度話
[00:05:45.800 --> 00:05:46.800]  我哋唔係
[00:05:46.800 --> 00:05:47.800]  睇完塊鏡自己
[00:05:47.800 --> 00:05:49.800]  有粒飯係塊面度都唔郁佢
[00:05:49.800 --> 00:05:51.800]  而係我哋聽了就行
[00:05:51.800 --> 00:05:53.800]  先係一個認識神嘅人
[00:05:53.800 --> 00:05:54.800]  就好似今日
[00:05:54.800 --> 00:05:56.800]  好多政府嘅高官
[00:05:56.800 --> 00:05:59.800]  好多立法會議員都話佢哋自己係基督徒
[00:05:59.800 --> 00:06:01.800]  都話佢哋認識耶穌
[00:06:01.800 --> 00:06:03.800]  但係佢哋真係遵守耶穌嘅教導呢
[00:06:03.800 --> 00:06:05.800]  喺我哋嘅言行我哋睇唔睇到呢
[00:06:05.800 --> 00:06:06.800]  不過
[00:06:06.800 --> 00:06:07.800]  我哋唔好指責人
[00:06:07.800 --> 00:06:09.800]  仲有嘢啦我哋話指責人之前
[00:06:09.800 --> 00:06:10.800]  手指住人嘅時候
[00:06:10.800 --> 00:06:12.800]  我哋要沙手指指住自己
[00:06:12.800 --> 00:06:13.800]  我哋諗返我哋自己
[00:06:13.800 --> 00:06:15.800]  我哋係咪都係一個
[00:06:15.800 --> 00:06:16.800]  自稱係基督徒
[00:06:16.800 --> 00:06:17.800]  我哋有冇好咁樣
[00:06:17.800 --> 00:06:19.800]  去遵行神話語嘅人呢
[00:06:19.800 --> 00:06:21.800]  我哋話自己認識耶穌
[00:06:21.800 --> 00:06:23.800]  我哋有冇遵行耶穌嘅說話呢
[00:06:23.800 --> 00:06:25.800]  然後我哋繼續睇返《約翰一書》
[00:06:25.800 --> 00:06:27.800]  跟住嘅第四至第十一節
[00:06:27.800 --> 00:06:29.800]  我哋點樣能夠成為一個真正意識主
[00:06:29.800 --> 00:06:32.800]  同埋成為一個遵行主教嘅群體
[00:06:32.800 --> 00:06:34.800]  跟住睇返你個聖經你會睇到呢
[00:06:34.800 --> 00:06:37.800]  有一個人若說呢個字出現咗三字
[00:06:37.800 --> 00:06:39.800]  包括喺第四節
[00:06:39.800 --> 00:06:41.800]  第六節同埋第九節
[00:06:41.800 --> 00:06:42.800]  就喺呢個小段落裏面呢
[00:06:42.800 --> 00:06:44.800]  分咗三個嘅小段落
[00:06:44.800 --> 00:06:45.800]  第四節五節話
[00:06:45.800 --> 00:06:47.800]  人若說我認識他
[00:06:47.800 --> 00:06:50.800]  六節八節話人若說他住在主裏面
[00:06:50.800 --> 00:06:51.800]  九至十一節呢
[00:06:51.800 --> 00:06:54.800]  個開頭就係人若說自己在光明中
[00:06:54.800 --> 00:06:55.800]  我哋就用呢三個小段落呢
[00:06:55.800 --> 00:06:57.800]  繼續睇落去囉
[00:06:57.800 --> 00:06:58.800]  第一個小段落
[00:06:58.800 --> 00:07:00.800]  人若說我認識他
[00:07:00.800 --> 00:07:01.800]  我請大家幫我讀出呢
[00:07:01.800 --> 00:07:02.800]  新漢語本好唔好呀
[00:07:02.800 --> 00:07:03.800]  一二三
[00:07:03.800 --> 00:07:05.800]  人說我認識他
[00:07:05.800 --> 00:07:07.800]  卻不遵守他的命令
[00:07:07.800 --> 00:07:09.800]  就是說方者
[00:07:09.800 --> 00:07:11.800]  真理也不在這人裏面
[00:07:11.800 --> 00:07:13.800]  但凡是遵行他的道的
[00:07:13.800 --> 00:07:14.800]  他的愛
[00:07:14.800 --> 00:07:16.800]  神的愛在這人裏面
[00:07:16.800 --> 00:07:18.800]  就真的得以完全了
[00:07:18.800 --> 00:07:20.800]  這樣可望就知道
[00:07:20.800 --> 00:07:23.800]  自己是在他裏面
[00:07:23.800 --> 00:07:25.800]  第一個人若說就帶出
[00:07:25.800 --> 00:07:26.800]  遵守主教嘅群體
[00:07:26.800 --> 00:07:28.800]  係咩意思呀
[00:07:28.800 --> 00:07:29.800]  有兩個嘅特徵
[00:07:29.800 --> 00:07:30.800]  第一個特徵就係
[00:07:30.800 --> 00:07:32.800]  有真理喺佢裏面
[00:07:32.800 --> 00:07:34.800]  有真理喺佢裏面
[00:07:34.800 --> 00:07:36.800]  第二個你見到第五節話
[00:07:36.800 --> 00:07:38.800]  有神的愛喺佢裏面完全
[00:07:38.800 --> 00:07:40.800]  有神的愛喺佢裏面完全
[00:07:40.800 --> 00:07:42.800]  真理就係神的道
[00:07:42.800 --> 00:07:44.800]  約翰斥責嗰啲
[00:07:44.800 --> 00:07:46.800]  口裏面話認識神
[00:07:46.800 --> 00:07:49.800]  但佢係無遵守神話語嘅人
[00:07:49.800 --> 00:07:51.800]  係咩嘢呀
[00:07:51.800 --> 00:07:53.800]  就係說方者
[00:07:53.800 --> 00:07:56.800]  就係啞大眼講大話嘅大話精
[00:07:56.800 --> 00:07:58.800]  咁我哋見到有啲人
[00:07:58.800 --> 00:07:59.800]  話佢哋認識法律
[00:07:59.800 --> 00:08:01.800]  話佢哋就係遵守法律嘅人
[00:08:01.800 --> 00:08:03.800]  佢哋好熟識法律
[00:08:03.800 --> 00:08:04.800]  但佢哋無自己去遵守法律
[00:08:04.800 --> 00:08:06.800]  更加教人違法嘅行為
[00:08:06.800 --> 00:08:08.800]  呢啲人就係說方者
[00:08:08.800 --> 00:08:10.800]  約翰又將遵行真理
[00:08:10.800 --> 00:08:12.800]  同埋實踐神嘅愛
[00:08:12.800 --> 00:08:14.800]  連結埋一齊
[00:08:14.800 --> 00:08:16.800]  喺第五節話
[00:08:16.800 --> 00:08:17.800]  喺你哋嘅和學本話
[00:08:17.800 --> 00:08:19.800]  愛神嘅心在他裏面
[00:08:19.800 --> 00:08:21.800]  實在是完全的
[00:08:21.800 --> 00:08:22.800]  喺新漢業本話
[00:08:22.800 --> 00:08:24.800]  神的愛在者人裏面
[00:08:24.800 --> 00:08:26.800]  真的得以完全了
[00:08:26.800 --> 00:08:28.800]  呢個神嘅愛係咩意思呢
[00:08:28.800 --> 00:08:30.800]  喺《釋經書》裏面比喻三個角度
[00:08:30.800 --> 00:08:32.800]  第一個角度就話
[00:08:32.800 --> 00:08:33.800]  神有愛
[00:08:33.800 --> 00:08:35.800]  呢個人有愛神嘅心
[00:08:35.800 --> 00:08:37.800]  呢個人有愛神嘅心
[00:08:37.800 --> 00:08:38.800]  第二個角度就係話
[00:08:38.800 --> 00:08:40.800]  神對呢個人有愛
[00:08:40.800 --> 00:08:41.800]  神對呢個人有愛
[00:08:41.800 --> 00:08:43.800]  好似收到神嘅愛
[00:08:43.800 --> 00:08:45.800]  第三個就係因為有神嘅愛喺裏面
[00:08:45.800 --> 00:08:47.800]  佢就能夠愛神愛人
[00:08:47.800 --> 00:08:48.800]  所以其實三樣嘢都冇矛盾嘅
[00:08:48.800 --> 00:08:50.800]  一方面
[00:08:50.800 --> 00:08:52.800]  佢有愛神嘅心
[00:08:52.800 --> 00:08:54.800]  另一方面佢接收到神嘅愛
[00:08:54.800 --> 00:08:56.800]  第三方面就係佢有愛神愛人嘅心
[00:08:56.800 --> 00:08:58.800]  所以三樣嘢冇矛盾
[00:08:58.800 --> 00:09:00.800]  意思即係話
[00:09:00.800 --> 00:09:02.800]  當我哋要話要遵守神話語嘅時候
[00:09:02.800 --> 00:09:04.800]  我哋有神嘅愛喺我哋裏面
[00:09:04.800 --> 00:09:06.800]  我哋能夠亦都有愛神嘅心
[00:09:06.800 --> 00:09:08.800]  所以就能夠去用愛
[00:09:08.800 --> 00:09:10.800]  去遵守神嘅話語
[00:09:10.800 --> 00:09:12.800]  我相信大家都好熟悉呢幾段經文
[00:09:12.800 --> 00:09:16.800]  不如我請
[00:09:16.800 --> 00:09:18.800]  左邊嘅
[00:09:18.800 --> 00:09:20.800]  即係我左手
[00:09:20.800 --> 00:09:22.800]  讀出《約翰福音》十四章十五節
[00:09:22.800 --> 00:09:24.800]  跟住呢
[00:09:24.800 --> 00:09:26.800]  右邊
[00:09:26.800 --> 00:09:28.800]  就讀出《約翰福音》十四章
[00:09:28.800 --> 00:09:30.800]  廿三節到廿四節
[00:09:30.800 --> 00:09:32.800]  跟住我哋一齊讀出《約翰福音》第十五章第十節
[00:09:32.800 --> 00:09:34.800]  我哋先請呢邊
[00:09:34.800 --> 00:09:36.800]  一二三
[00:09:36.800 --> 00:09:38.800]  你們若愛我就必遵守我的命令
[00:09:38.800 --> 00:09:40.800]  呢度耶穌回答說
[00:09:40.800 --> 00:09:42.800]  人若愛我
[00:09:42.800 --> 00:09:44.800]  就必遵守我的道
[00:09:44.800 --> 00:09:52.800]  愛我的人就不遵守我的道
[00:09:52.800 --> 00:09:54.800]  你們所聽見的道
[00:09:54.800 --> 00:09:56.800]  不是我的
[00:09:56.800 --> 00:09:58.800]  乃是差我來之父的道
[00:09:58.800 --> 00:10:00.800]  一齊
[00:10:00.800 --> 00:10:02.800]  你們若遵守我的命令
[00:10:02.800 --> 00:10:04.800]  就常在我的愛裡
[00:10:04.800 --> 00:10:06.800]  正如我遵守了我父的命令
[00:10:06.800 --> 00:10:08.800]  常在他的愛裡
[00:10:08.800 --> 00:10:10.800]  喺度我哋見到
[00:10:10.800 --> 00:10:12.800]  原來愛神
[00:10:12.800 --> 00:10:14.800]  同遵守神嘅話語
[00:10:14.800 --> 00:10:16.800]  係涉及相關嘅
[00:10:16.800 --> 00:10:18.800]  當你經歷到神嘅愛
[00:10:18.800 --> 00:10:20.800]  你就能夠遵守神嘅話語
[00:10:20.800 --> 00:10:22.800]  當你遵守神嘅話語嘅時候
[00:10:22.800 --> 00:10:24.800]  神主嘅愛裡
[00:10:24.800 --> 00:10:26.800]  神嘅遵守神嘅道
[00:10:26.800 --> 00:10:28.800]  同埋神嘅愛
[00:10:28.800 --> 00:10:30.800]  連結埋一齊
[00:10:30.800 --> 00:10:32.800]  當你愛神嘅時候
[00:10:32.800 --> 00:10:34.800]  你就會遵守神嘅話語
[00:10:34.800 --> 00:10:36.800]  就正如我哋做爸爸媽媽一樣
[00:10:36.800 --> 00:10:38.800]  當你好愛惜
[00:10:38.800 --> 00:10:40.800]  你嘅仔女嘅時候
[00:10:40.800 --> 00:10:42.800]  你嘅仔女亦都會自然聽你嘅說話
[00:10:42.800 --> 00:10:44.800]  遵行你嘅教訓
[00:10:44.800 --> 00:10:46.800]  所以第一個小段落
[00:10:46.800 --> 00:10:48.800]  俾我哋反思嘅問題係咩呢
[00:10:48.800 --> 00:10:50.800]  就係當你有完全嘅愛
[00:10:50.800 --> 00:10:52.800]  你就能夠完全信服神嘅話語
[00:10:52.800 --> 00:10:54.800]  你同主嘅關係如何
[00:10:54.800 --> 00:10:56.800]  你對神話語嘅信服
[00:10:56.800 --> 00:10:58.800]  就如何
[00:10:58.800 --> 00:11:00.800]  你有完全嘅愛
[00:11:00.800 --> 00:11:02.800]  就能夠完全信服神嘅話語
[00:11:02.800 --> 00:11:04.800]  你與主嘅關係點樣
[00:11:04.800 --> 00:11:06.800]  你對上帝話語嘅信服
[00:11:06.800 --> 00:11:08.800]  就係咁樣
[00:11:08.800 --> 00:11:10.800]  我哋再睇第二個小段落
[00:11:10.800 --> 00:11:12.800]  喺六節八節
[00:11:12.800 --> 00:11:14.800]  我請大家讀出生學譯本
[00:11:14.800 --> 00:11:16.800]  哪說自己住在
[00:11:16.800 --> 00:11:18.800]  他裡面的
[00:11:18.800 --> 00:11:20.800]  我照著基督所行的去行
[00:11:20.800 --> 00:11:22.800]  親愛的弟兄們
[00:11:22.800 --> 00:11:24.800]  我捨給你們的
[00:11:24.800 --> 00:11:26.800]  不是一條新命令
[00:11:26.800 --> 00:11:28.800]  而是你們起初已有的舊命令
[00:11:28.800 --> 00:11:30.800]  這條舊命令
[00:11:30.800 --> 00:11:32.800]  就是你們所聽過的道
[00:11:32.800 --> 00:11:34.800]  不過我捨給你們的
[00:11:34.800 --> 00:11:36.800]  也是一條新命令
[00:11:36.800 --> 00:11:38.800]  這對基督和對你們來說
[00:11:38.800 --> 00:11:40.800]  都是真實的
[00:11:40.800 --> 00:11:42.800]  因為黑暗正在消逝
[00:11:42.800 --> 00:11:44.800]  真光已經在照耀
[00:11:46.800 --> 00:11:48.800]  第二個話人若說
[00:11:48.800 --> 00:11:50.800]  他住在主裡面
[00:11:50.800 --> 00:11:52.800]  將受主的群體就應該住在
[00:11:52.800 --> 00:11:54.800]  主的裡面
[00:11:54.800 --> 00:11:56.800]  並且按照著主在世的生活
[00:11:56.800 --> 00:11:58.800]  和教訓去活出神的道
[00:11:58.800 --> 00:12:00.800]  約翰強調
[00:12:00.800 --> 00:12:02.800]  我們要進行聖經的話語
[00:12:02.800 --> 00:12:04.800]  同一時間也要照著
[00:12:04.800 --> 00:12:06.800]  耶穌的生命榜樣
[00:12:06.800 --> 00:12:08.800]  去活出這個群體的使命
[00:12:08.800 --> 00:12:10.800]  而在第七八節裡面
[00:12:10.800 --> 00:12:12.800]  他舉出一個最實際的例子
[00:12:12.800 --> 00:12:14.800]  最經典的例子
[00:12:14.800 --> 00:12:16.800]  新的命令是什麼?
[00:12:16.800 --> 00:12:18.800]  大家應該很熟悉
[00:12:18.800 --> 00:12:20.800]  就是約翰13章34至35節
[00:12:20.800 --> 00:12:22.800]  我請大家熟悉出來
[00:12:22.800 --> 00:12:24.800]  我自給你們一條新命令
[00:12:24.800 --> 00:12:26.800]  乃是叫你們彼此相愛
[00:12:26.800 --> 00:12:28.800]  我怎樣愛你們
[00:12:28.800 --> 00:12:30.800]  你們也要怎樣相愛
[00:12:30.800 --> 00:12:32.800]  你們若有彼此相愛的心
[00:12:32.800 --> 00:12:34.800]  眾人因此就認出
[00:12:34.800 --> 00:12:36.800]  你們是我的門徒了
[00:12:36.800 --> 00:12:38.800]  我相信
[00:12:38.800 --> 00:12:40.800]  大家都很清楚
[00:12:40.800 --> 00:12:42.800]  這是耶穌親自頒佈的命令
[00:12:42.800 --> 00:12:44.800]  他不僅要釘十字架的線
[00:12:44.800 --> 00:12:46.800]  他和門徒洗腳
[00:12:46.800 --> 00:12:48.800]  他和門徒有酒煮餐
[00:12:48.800 --> 00:12:50.800]  也講出了這一段與眾心長的話
[00:12:50.800 --> 00:12:52.800]  他就要門徒彼此相愛
[00:12:52.800 --> 00:12:54.800]  所以
[00:12:54.800 --> 00:12:56.800]  我相信約翰這一書的讀者
[00:12:56.800 --> 00:12:58.800]  應該聽過無數次
[00:12:58.800 --> 00:13:00.800]  所以的確是一條舊命令
[00:13:00.800 --> 00:13:02.800]  但為什麼
[00:13:02.800 --> 00:13:04.800]  約翰又說這條
[00:13:04.800 --> 00:13:06.800]  雖然是舊命令但又是新命令呢?
[00:13:06.800 --> 00:13:08.800]  新命令為什麼又是舊命令呢?
[00:13:08.800 --> 00:13:10.800]  好像很混淆
[00:13:10.800 --> 00:13:12.800]  其實我們要知道
[00:13:12.800 --> 00:13:14.800]  不僅是耶穌吩咐我們彼此相愛
[00:13:14.800 --> 00:13:16.800]  我們要愛人如己
[00:13:16.800 --> 00:13:18.800]  在舊約的律法書裏
[00:13:18.800 --> 00:13:20.800]  其實早已提及過
[00:13:20.800 --> 00:13:22.800]  我們提到利未記十九章十八字
[00:13:22.800 --> 00:13:24.800]  不可報仇
[00:13:24.800 --> 00:13:26.800]  也不可埋怨你本國的子民
[00:13:26.800 --> 00:13:28.800]  他說要愛人如己
[00:13:28.800 --> 00:13:30.800]  我是耶和華
[00:13:30.800 --> 00:13:32.800]  在這裏我們見到
