
[00:00:00.000 --> 00:00:06.000]  今朝我們會繼續以去聆聽神的話語去敬大主
[00:02:58.000 --> 00:02:59.000]  一二三
[00:02:59.000 --> 00:03:02.000]  覺得禱告不重要的請拍一下手
[00:03:02.000 --> 00:03:04.000]  不敢拍了
[00:03:04.000 --> 00:03:09.000]  但為什麼我們說禱告重要
[00:03:09.000 --> 00:03:11.000]  我們又不是很喜歡禱告
[00:03:11.000 --> 00:03:14.000]  問心那句,你覺得你問心
[00:03:14.000 --> 00:03:17.000]  其實我都不是十分喜歡禱告的
[00:03:17.000 --> 00:03:22.000]  如果你都是有這樣感覺
[00:03:22.000 --> 00:03:24.000]  或者這樣經歷
[00:03:24.000 --> 00:03:26.000]  這樣見到
[00:03:26.000 --> 00:03:29.000]  我都不是說很喜歡禱告的
[00:03:29.000 --> 00:03:31.000]  至少祈禱會我都是想
[00:03:31.000 --> 00:03:33.000]  哎呀!好不好翻呢?
[00:03:33.000 --> 00:03:35.000]  都是不要翻我的那些
[00:03:35.000 --> 00:03:39.000]  我請你們都拍一下手
[00:03:39.000 --> 00:03:41.000]  這次不用怕,我知道不少人拍
[00:03:41.000 --> 00:03:43.000]  你不會只有一兩個
[00:03:43.000 --> 00:03:45.000]  一二三
[00:03:45.000 --> 00:03:50.000]  那一刻被出賣了
[00:03:50.000 --> 00:03:55.000]  那些有拍,不過沒有聲音的意思
[00:03:55.000 --> 00:03:57.000]  我有拍的
[00:03:57.000 --> 00:04:00.000]  我們是不是很多人喜歡禱告呢?
[00:04:00.000 --> 00:04:02.000]  又是又不是
[00:04:02.000 --> 00:04:03.000]  為什麼呢?
[00:04:03.000 --> 00:04:06.000]  因為如果我們自己一個人獨處
[00:04:06.000 --> 00:04:07.000]  向上帝禱告
[00:04:07.000 --> 00:04:08.000]  甚至我們沒有出聲
[00:04:08.000 --> 00:04:11.000]  我們心靈裏面有一些的意念
[00:04:11.000 --> 00:04:14.000]  即是不用說話的,上帝都知
[00:04:14.000 --> 00:04:16.000]  但聖經都要講
[00:04:16.000 --> 00:04:19.000]  禱告是會令到我們喜樂
[00:04:19.000 --> 00:04:23.000]  神的旨意是叫我們的喜樂可以有滿足
[00:04:23.000 --> 00:04:26.000]  要常常喜樂不住的禱告
[00:04:26.000 --> 00:04:27.000]  凡事借因
[00:04:27.000 --> 00:04:31.000]  是神對我們每一個信主的人的旨意
[00:04:31.000 --> 00:04:33.000]  那你記住一樣東西
[00:04:33.000 --> 00:04:36.000]  就是神的旨意是一定會成就的
[00:04:36.000 --> 00:04:39.000]  那一樣東西是神的心意是不成就的
[00:04:39.000 --> 00:04:43.000]  但問題是我們人是不是願意去配合
[00:04:43.000 --> 00:04:45.000]  神的心意就是有這三樣東西
[00:04:45.000 --> 00:04:48.000]  一,祂想我們成日都這麼開心
[00:04:48.000 --> 00:04:50.000]  Always rejoice
[00:04:50.000 --> 00:04:52.000]  那你今晚如果洗頭用開那隻
[00:04:52.000 --> 00:04:56.000]  那你就記得要常常喜樂
[00:04:56.000 --> 00:04:58.000]  Always rejoice
[00:04:58.000 --> 00:04:59.000]  那你可能不是用這隻
[00:04:59.000 --> 00:05:00.000]  你都記住
[00:05:00.000 --> 00:05:02.000]  每一日你都要喜樂
[00:05:02.000 --> 00:05:04.000]  這個是神的心意
[00:05:04.000 --> 00:05:07.000]  但為什麼我們不是很喜樂呢?
[00:05:07.000 --> 00:05:10.000]  為什麼會這樣呢?
[00:05:10.000 --> 00:05:14.000]  神的心意為什麼沒有成就在我裏面呢?
[00:05:14.000 --> 00:05:17.000]  第二個就是神想我們不住這樣禱告
[00:05:17.000 --> 00:05:20.000]  這裏禱告,不住禱告呢
[00:05:20.000 --> 00:05:23.000]  它原文的字有一種好像打屎液那樣
[00:05:23.000 --> 00:05:25.000]  你有沒有試過打屎液不停的?
[00:05:25.000 --> 00:05:30.000]  即是你是很自然就嘔了
[00:05:30.000 --> 00:05:34.000]  很自然就有一種很想親近神
[00:05:34.000 --> 00:05:35.000]  很想倚靠
[00:05:35.000 --> 00:05:38.000]  不住禱告就是不住這樣可以倚靠神
[00:05:38.000 --> 00:05:40.000]  沒有停的
[00:05:40.000 --> 00:05:43.000]  那你說我睡了覺怎麼禱告?
[00:05:43.000 --> 00:05:44.000]  我開車怎麼禱告?
[00:05:44.000 --> 00:05:45.000]  開車都可以禱告嘛
[00:05:45.000 --> 00:05:46.000]  大眼禱告吧
[00:05:46.000 --> 00:05:48.000]  你不要低頭
[00:05:48.000 --> 00:05:50.000]  但聖經講的不住禱告就是
[00:05:50.000 --> 00:05:55.000]  你有一個不住倚靠神的心
[00:05:55.000 --> 00:05:57.000]  有一個倚靠的心思
[00:05:57.000 --> 00:06:00.000]  這個就是不住的禱告
[00:06:00.000 --> 00:06:02.000]  當然禱告也是向上帝祈求
[00:06:02.000 --> 00:06:04.000]  憑信心去祈求
[00:06:04.000 --> 00:06:05.000]  不要停的
[00:06:05.000 --> 00:06:08.000]  神想我們不住去親近祂,倚靠祂
[00:06:08.000 --> 00:06:10.000]  祂想我們經常都開心
[00:06:10.000 --> 00:06:11.000]  經常都倚靠祂
[00:06:11.000 --> 00:06:14.000]  然後我們就可以凡事謝恩
[00:06:14.000 --> 00:06:17.000]  知不知道什麼叫凡事謝恩?
[00:06:17.000 --> 00:06:19.000]  阿彪在不在?
[00:06:19.000 --> 00:06:24.000]  阿彪,什麼叫凡事謝恩?
[00:06:24.000 --> 00:06:27.000]  很煩的事情都可以謝恩是嗎?
[00:06:27.000 --> 00:06:28.000]  對,你說得對
[00:06:28.000 --> 00:06:31.000]  凡事就是在每一個不同的情況
[00:06:31.000 --> 00:06:33.000]  開心不開心好
[00:06:33.000 --> 00:06:35.000]  順利不順利好
[00:06:35.000 --> 00:06:36.000]  都可以謝恩
[00:06:36.000 --> 00:06:37.000]  那為什麼呢?
[00:06:37.000 --> 00:06:38.000]  是不是為我病了
[00:06:38.000 --> 00:06:39.000]  我是不是為這個病感恩呢?
[00:06:39.000 --> 00:06:40.000]  不是的
[00:06:40.000 --> 00:06:43.000]  凡事謝恩的意思就是
[00:06:43.000 --> 00:06:45.000]  我們相信宗賢我病了
[00:06:45.000 --> 00:06:46.000]  宗賢遇到逆境
[00:06:46.000 --> 00:06:48.000]  宗賢有不開心的事情發生
[00:06:48.000 --> 00:06:49.000]  宗賢那麼多苦難
[00:06:49.000 --> 00:06:51.000]  但是神的祝福
[00:06:51.000 --> 00:06:54.000]  仍然沒有被難了
[00:06:54.000 --> 00:06:55.000]  神的工作
[00:06:55.000 --> 00:06:57.000]  沒有因為這些不好的事情
[00:06:57.000 --> 00:06:58.000]  被難了
[00:06:58.000 --> 00:07:00.000]  我們去為到神的工作
[00:07:00.000 --> 00:07:02.000]  仍然在我身上
[00:07:02.000 --> 00:07:03.000]  仍然在周圍
[00:07:03.000 --> 00:07:06.000]  神的工作仍然在做很多事情
[00:07:06.000 --> 00:07:08.000]  我們看到神在自己身上的工作
[00:07:08.000 --> 00:07:10.000]  看到神在周圍的工作
[00:07:10.000 --> 00:07:13.000]  我們就懂得去感謝神
[00:07:13.000 --> 00:07:14.000]  謝恩
[00:07:14.000 --> 00:07:16.000]  所以這三個態度
[00:07:16.000 --> 00:07:17.000]  喜樂
[00:07:17.000 --> 00:07:18.000]  禱告
[00:07:18.000 --> 00:07:19.000]  就是倚靠
[00:07:19.000 --> 00:07:20.000]  有個喜樂的心
[00:07:20.000 --> 00:07:22.000]  有個倚靠的心
[00:07:22.000 --> 00:07:25.000]  和有一個感謝的心
[00:07:25.000 --> 00:07:28.000]  這三個就是神對我們生命的心意
[00:07:28.000 --> 00:07:30.000]  我希望你經常記得
[00:07:30.000 --> 00:07:33.000]  當你遇到一些不開心的事情的時候
[00:07:33.000 --> 00:07:34.000]  你要想
[00:07:34.000 --> 00:07:36.000]  我可以喜樂的
[00:07:36.000 --> 00:07:37.000]  因為什麼?
[00:07:37.000 --> 00:07:39.000]  因為我們有神可以做我們的倚靠
[00:07:39.000 --> 00:07:40.000]  我們的靠山
[00:07:40.000 --> 00:07:42.000]  和我們要張開眼睛
[00:07:42.000 --> 00:07:44.000]  看清楚神在我身上
[00:07:44.000 --> 00:07:46.000]  神是有工作在這裡
[00:07:46.000 --> 00:07:48.000]  神不是有我
[00:07:48.000 --> 00:07:50.000]  就這樣面對這些生命的困苦
[00:07:50.000 --> 00:07:52.000]  神是有祂的工作
[00:07:52.000 --> 00:07:53.000]  有祂的意義
[00:07:53.000 --> 00:07:56.000]  神讓我經歷現在世上所有的起起跌跌
[00:07:56.000 --> 00:07:59.000]  有祂完美的心意在背後
[00:07:59.000 --> 00:08:00.000]  你又可以謝恩
[00:08:00.000 --> 00:08:02.000]  你又可以喜樂的心
[00:08:02.000 --> 00:08:03.000]  有倚靠的心
[00:08:03.000 --> 00:08:05.000]  和有感謝的心
[00:08:05.000 --> 00:08:06.000]  這就是神的旨意
[00:08:06.000 --> 00:08:07.000]  還有你記住
[00:08:07.000 --> 00:08:09.000]  神的旨意一定會成就
[00:08:09.000 --> 00:08:13.000]  神的旨意一定會完成
[00:08:13.000 --> 00:08:15.000]  不會因為我們的軟弱
[00:08:15.000 --> 00:08:17.000]  就被改變
[00:08:17.000 --> 00:08:19.000]  神的旨意一定會成就
[00:08:19.000 --> 00:08:21.000]  但是怎樣成就
[00:08:21.000 --> 00:08:23.000]  就超越了我們的理性
[00:08:23.000 --> 00:08:25.000]  我們說屬靈的東西
[00:08:25.000 --> 00:08:27.000]  有時理性是解釋不到的
[00:08:27.000 --> 00:08:33.000]  解釋到就不是屬靈這麼簡單
[00:08:33.000 --> 00:08:34.000]  很多時候
[00:08:34.000 --> 00:08:36.000]  譬如我們說運動
[00:08:36.000 --> 00:08:38.000]  大家是否認同
[00:08:38.000 --> 00:08:40.000]  應該要早睡早起
[00:08:40.000 --> 00:08:41.000]  理性
[00:08:41.000 --> 00:08:44.000]  有沒有做到早睡早起
[00:08:44.000 --> 00:08:47.000]  做到的請拍手
[00:08:47.000 --> 00:08:48.000]  1,2,3
[00:08:48.000 --> 00:08:50.000]  都幾好
[00:08:50.000 --> 00:08:53.000]  做不到的請拍手
[00:08:53.000 --> 00:08:54.000]  1,2,3
[00:08:54.000 --> 00:08:57.000]  做不到的多些
[00:08:57.000 --> 00:08:59.000]  我知道你做到
[00:08:59.000 --> 00:09:01.000]  那你不是很早睡
[00:09:01.000 --> 00:09:03.000]  即是五點多那些
[00:09:03.000 --> 00:09:04.000]  我說笑而已
[00:09:04.000 --> 00:09:06.000]  他真的可以的
[00:09:06.000 --> 00:09:08.000]  十點鐘睡了
[00:09:08.000 --> 00:09:09.000]  你自動的
[00:09:09.000 --> 00:09:11.000]  你自動就熄了機
[00:09:11.000 --> 00:09:13.000]  又睡sleeping mode
[00:09:13.000 --> 00:09:15.000]  我又歪了
[00:09:15.000 --> 00:09:18.000]  歪了這麼多
[00:09:18.000 --> 00:09:20.000]  下次早些出來提我
[00:09:20.000 --> 00:09:23.000]  為何我聽到拍手掌的聲音
[00:09:23.000 --> 00:09:25.000]  歪了
[00:09:25.000 --> 00:09:27.000]  由頭來的好不好
[00:09:27.000 --> 00:09:30.000]  說笑而已
[00:09:30.000 --> 00:09:33.000]  我們就鎖緊它
[00:09:33.000 --> 00:09:35.000]  所以聖經說
[00:09:35.000 --> 00:09:38.000]  有很多東西是神的心意
[00:09:38.000 --> 00:09:40.000]  但我們為何做不到呢
[00:09:40.000 --> 00:09:43.000]  我覺得我們有些人
[00:09:43.000 --> 00:09:46.000]  那些叫做體重超重
[00:09:46.000 --> 00:09:48.000]  要減磅
[00:09:48.000 --> 00:09:49.000]  要節食
[00:09:49.000 --> 00:09:50.000]  有些東西我們知道
[00:09:50.000 --> 00:09:51.000]  我們要多些運動
[00:09:51.000 --> 00:09:54.000]  有誰覺得你要多些運動
[00:09:54.000 --> 00:09:55.000]  理性上知道
[00:09:55.000 --> 00:09:58.000]  但實際上你很多時
[00:09:58.000 --> 00:09:59.000]  不要說絕對
[00:09:59.000 --> 00:10:00.000]  很多時你都做不到的
[00:10:00.000 --> 00:10:02.000]  如果是這樣的請你拍手
[00:10:02.000 --> 00:10:04.000]  1,2,3
[00:10:04.000 --> 00:10:06.000]  應該早睡又睡不到的
[00:10:06.000 --> 00:10:07.000]  請拍手
[00:10:07.000 --> 00:10:08.000]  1,2,3
[00:10:08.000 --> 00:10:11.000]  應該收一點錢的你又做不到的
[00:10:11.000 --> 00:10:13.000]  這個不要問
[00:10:13.000 --> 00:10:14.000]  總之
[00:10:14.000 --> 00:10:16.000]  在屬靈裏面理性的東西
[00:10:16.000 --> 00:10:18.000]  我們完全明白
[00:10:18.000 --> 00:10:20.000]  完全通透
[00:10:20.000 --> 00:10:22.000]  但心裏面做不到
[00:10:22.000 --> 00:10:25.000]  就好像有些吸毒的人
[00:10:25.000 --> 00:10:26.000]  他要戒毒
[00:10:26.000 --> 00:10:28.000]  他心裏面知道他不應該吸毒
[00:10:28.000 --> 00:10:30.000]  但他繼續這樣做
[00:10:30.000 --> 00:10:33.000]  這個就是我們人的痛苦
[00:10:33.000 --> 00:10:36.000]  禱告是一個屬靈的操練
[00:10:36.000 --> 00:10:38.000]  今日我有兩個段落
[00:10:38.000 --> 00:10:40.000]  一個段落講禱告的重要
[00:10:40.000 --> 00:10:43.000]  一個段落講禱告的難阻
[00:10:43.000 --> 00:10:45.000]  我想你要明白
[00:10:45.000 --> 00:10:47.000]  很多時禱告的功課
[00:10:47.000 --> 00:10:49.000]  不是你坐在那裏想通了
[00:10:49.000 --> 00:10:51.000]  你就能夠做到
[00:10:51.000 --> 00:10:53.000]  我們生命裏面就有很多東西
[00:10:53.000 --> 00:10:55.000]  我們想通了都做不到
[00:10:55.000 --> 00:10:57.000]  我們明白要孝順父母
[00:10:57.000 --> 00:10:59.000]  要愛人如己
[00:10:59.000 --> 00:11:00.000]  我們知道
[00:11:00.000 --> 00:11:02.000]  很多很大的道理
[00:11:02.000 --> 00:11:03.000]  我們知道
[00:11:03.000 --> 00:11:04.000]  很多重要的真理
[00:11:04.000 --> 00:11:05.000]  我們知道
[00:11:05.000 --> 00:11:07.000]  但我們偏偏就做不到
[00:11:07.000 --> 00:11:10.000]  因為我們在屬靈的領域裏面
[00:11:10.000 --> 00:11:12.000]  仍然有很多東西不通
[00:11:12.000 --> 00:11:14.000]  禱告就作為一個基督的門徒
[00:11:14.000 --> 00:11:16.000]  生命很重要
[00:11:16.000 --> 00:11:18.000]  你想領略甚麼是屬靈的功課
[00:11:18.000 --> 00:11:20.000]  積蓄到屬靈的能力
[00:11:20.000 --> 00:11:21.000]  去勝過自己
[00:11:21.000 --> 00:11:22.000]  勝過罪
[00:11:22.000 --> 00:11:25.000]  活到一個好的生命呢
[00:11:25.000 --> 00:11:27.000]  我鼓勵你好好去學禱告
[00:11:27.000 --> 00:11:31.000]  禱告很多時不是用腦袋
[00:11:31.000 --> 00:11:33.000]  去想得通就行
[00:11:33.000 --> 00:11:35.000]  禱告是要實踐的
[00:11:35.000 --> 00:11:37.000]  神的心意是要我們
[00:11:37.000 --> 00:11:40.000]  禱告裏面得到滿足的喜樂
[00:11:40.000 --> 00:11:42.000]  怎樣可以去喜歡禱告
[00:11:42.000 --> 00:11:43.000]  我想說
[00:11:43.000 --> 00:11:46.000]  我們人是不喜歡禱告的
[00:11:46.000 --> 00:11:50.000]  我們人很自然就會體貼肉體
[00:11:50.000 --> 00:11:51.000]  所以聖經說
[00:11:51.000 --> 00:11:54.000]  聖靈與情慾是對抗
[00:11:54.000 --> 00:11:55.000]  我們要透過
[00:11:55.000 --> 00:11:57.000]  依靠聖靈
[00:11:57.000 --> 00:11:59.000]  透過禱告這個行動
[00:11:59.000 --> 00:12:02.000]  去勝過自己的肉體
[00:12:02.000 --> 00:12:04.000]  所以往往當你想做
[00:12:04.000 --> 00:12:05.000]  聖經說的事
[00:12:05.000 --> 00:12:07.000]  你有一個抗衡的力量
[00:12:07.000 --> 00:12:08.000]  你知道
[00:12:08.000 --> 00:12:10.000]  這就是一個屬靈的征戰
[00:12:10.000 --> 00:12:11.000]  我們看看第一點
[00:12:11.000 --> 00:12:12.000]  禱告的重要
[00:12:12.000 --> 00:12:14.000]  我們讀耳筆所書六章
[00:12:14.000 --> 00:12:16.000]  十二節和十八節
[00:12:16.000 --> 00:12:18.000]  在你們手上的經文程序表有的
[00:12:18.000 --> 00:12:20.000]  六章十二節和十八節
[00:12:20.000 --> 00:12:22.000]  預備起
[00:12:22.000 --> 00:12:24.000]  這裡說到我們
[00:12:24.000 --> 00:12:26.000]  第一樣禱告的重要
[00:12:26.000 --> 00:12:28.000]  就是有一個防衛的意識
[00:12:28.000 --> 00:12:30.000]  你知道魔鬼仍然在地上
[00:12:30.000 --> 00:12:32.000]  遍地遊行
[00:12:32.000 --> 00:12:33.000]  要尋找可吞吃的人
[00:12:33.000 --> 00:12:36.000]  雖然我們已經信耶穌有得救的生命
[00:12:36.000 --> 00:12:38.000]  但他都會攻擊
[00:12:38.000 --> 00:12:39.000]  攻擊我們基督徒
[00:12:39.000 --> 00:12:40.000]  你記得耶穌基督
[00:12:40.000 --> 00:12:42.000]  祂在赫西瑪利園
[00:12:42.000 --> 00:12:43.000]  祂在最困難
[00:12:43.000 --> 00:12:46.000]  將要面對死亡之前
[00:12:46.000 --> 00:12:48.000]  祂都會禱告
[00:12:48.000 --> 00:12:49.000]  祂教門徒
[00:12:49.000 --> 00:12:50.000]  祂說你們要禱告
[00:12:50.000 --> 00:12:54.000]  免得入了迷惑
[00:12:54.000 --> 00:12:56.000]  我們人很容易被迷惑
[00:12:56.000 --> 00:12:58.000]  很容易迷失
[00:12:58.000 --> 00:13:00.000]  是否我們不明白
[00:13:00.000 --> 00:13:01.000]  要親近神
[00:13:01.000 --> 00:13:02.000]  要醒覺呢
[00:13:02.000 --> 00:13:03.000]  不是
[00:13:03.000 --> 00:13:05.000]  但我們人實在太容易迷失
[00:13:05.000 --> 00:13:08.000]  太容易被肉體的牽引
[00:13:08.000 --> 00:13:09.000]  當我們放鬆
[00:13:09.000 --> 00:13:12.000]  當我們選擇去體貼肉體的時候
[00:13:12.000 --> 00:13:15.000]  我們禱告的力量就會降低
[00:13:15.000 --> 00:13:18.000]  當我們開始體貼肉體的時候
[00:13:18.000 --> 00:13:20.000]  體貼自我中心的時候
[00:13:20.000 --> 00:13:23.000]  我們愛人的力量就會減少
[00:13:23.000 --> 00:13:24.000]  你有沒有感覺
[00:13:24.000 --> 00:13:27.000]  有時候我這輪靈性不是很好
[00:13:27.000 --> 00:13:29.000]  是因為在你開始體貼肉體
[00:13:29.000 --> 00:13:30.000]  在不知不覺裡面
[00:13:30.000 --> 00:13:32.000]  你已經迷失了
[00:13:32.000 --> 00:13:34.000]  所以耶穌說你要透過禱告
[00:13:34.000 --> 00:13:37.000]  令到自己不要入了迷惑
[00:13:37.000 --> 00:13:39.000]  因為是一個屬靈的增賤
[00:13:39.000 --> 00:13:42.000]  我們不是從肉體的東西去對抗
[00:13:42.000 --> 00:13:44.000]  我們是從屬靈的
[00:13:44.000 --> 00:13:47.000]  不是情慾
[00:13:47.000 --> 00:13:52.000]  不是物質世界的事去增賤
[00:13:52.000 --> 00:13:54.000]  你有一種屬靈的意識
[00:13:54.000 --> 00:13:56.000]  你在禱告裡面
[00:13:56.000 --> 00:14:00.000]  你才真是用心去親近神
[00:14:00.000 --> 00:14:02.000]  不是只是腦袋活動
[00:14:02.000 --> 00:14:04.000]  我們太多時候只是一個intellectual
[00:14:04.000 --> 00:14:06.000]  將腦袋思考
[00:14:06.000 --> 00:14:09.000]  你想想思想不等於禱告
[00:14:09.000 --> 00:14:12.000]  思想是自己跟自己說話
[00:14:12.000 --> 00:14:14.000]  簡單來說
[00:14:14.000 --> 00:14:17.000]  但我們經常都在思考
[00:14:17.000 --> 00:14:19.000]  聖經說我們可以透過禱告
[00:14:19.000 --> 00:14:20.000]  將憂慮交給神
[00:14:20.000 --> 00:14:22.000]  但你們現在只是在思想思想
[00:14:22.000 --> 00:14:25.000]  你越多思想就越多憂慮
[00:14:25.000 --> 00:14:27.000]  所以有人說
[00:14:27.000 --> 00:14:30.000]  我禱告完還有很多憂慮
[00:14:30.000 --> 00:14:31.000]  因為你禱告
[00:14:31.000 --> 00:14:32.000]  你不是真的禱告神
[00:14:32.000 --> 00:14:35.000]  將憂慮信靠交給神
[00:14:35.000 --> 00:14:37.000]  你禱告裡面其實你是
[00:14:37.000 --> 00:14:39.000]  可能有八成時間
[00:14:39.000 --> 00:14:41.000]  你只是在自己翻來覆去
[00:14:41.000 --> 00:14:43.000]  在思考在糾纏
[00:14:43.000 --> 00:14:46.000]  但你可能只有兩成時間
[00:14:46.000 --> 00:14:50.000]  真是用信心去交託給神
[00:14:50.000 --> 00:14:52.000]  你仍然在自我的中心
[00:14:52.000 --> 00:14:54.000]  自己的思想裡面
[00:14:54.000 --> 00:14:56.000]  所以禱告是一個屬靈的操練
[00:14:56.000 --> 00:14:58.000]  就是操練我們是否信得過
[00:14:58.000 --> 00:15:01.000]  在屬靈裡面神會引導我們
[00:15:01.000 --> 00:15:03.000]  所以這裡說到
[00:15:03.000 --> 00:15:06.000]  我們要用不住的禱告
[00:15:06.000 --> 00:15:08.000]  不要停地為別人祈求
[00:15:08.000 --> 00:15:11.000]  要靠著聖靈多方禱告
[00:15:11.000 --> 00:15:13.000]  我們禱告是靠聖靈
[00:15:13.000 --> 00:15:15.000]  聖靈在我們裡面
[00:15:15.000 --> 00:15:18.000]  是一個屬靈的事來的
[00:15:18.000 --> 00:15:21.000]  很多時候是超越我們的思想
[00:15:21.000 --> 00:15:22.000]  所以有些時候說
[00:15:22.000 --> 00:15:25.000]  我祈禱完都沒有事發生
[00:15:25.000 --> 00:15:29.000]  即是禱告不靈啦
[00:15:29.000 --> 00:15:30.000]  是不是?
[00:15:30.000 --> 00:15:32.000]  有時我們只是看後果
[00:15:32.000 --> 00:15:33.000]  其實不是的
[00:15:33.000 --> 00:15:36.000]  禱告不是只要滿足我們的想法
[00:15:36.000 --> 00:15:37.000]  我們的信心
[00:15:37.000 --> 00:15:39.000]  有時我們的理性想不明白
[00:15:39.000 --> 00:15:41.000]  並不等於禱告沒用
[00:15:41.000 --> 00:15:43.000]  禱告是去到神那裡
[00:15:43.000 --> 00:15:46.000]  我們求任何東西都可以
[00:15:46.000 --> 00:15:48.000]  但主要求什麼都可以
[00:15:48.000 --> 00:15:50.000]  為了神的榮耀
[00:15:50.000 --> 00:15:53.000]  we ask everything for the glory of God
[00:15:53.000 --> 00:15:55.000]  所以你可以求任何東西
[00:15:55.000 --> 00:15:56.000]  可能那樣東西你都不肯定
[00:15:56.000 --> 00:15:58.000]  是不是神的心意
[00:15:58.000 --> 00:16:00.000]  但是你照求
[00:16:00.000 --> 00:16:01.000]  求了
[00:16:01.000 --> 00:16:04.000]  如果神有答有不答
[00:16:04.000 --> 00:16:06.000]  有英文有不英文
[00:16:06.000 --> 00:16:09.000]  但你都有為著神的榮耀去禱告
[00:16:09.000 --> 00:16:11.000]  這個禱告就是蒙月立
[00:16:11.000 --> 00:16:13.000]  所以是一個屬靈的事
[00:16:13.000 --> 00:16:14.000]  我再說一次
[00:16:14.000 --> 00:16:17.000]  不要用只是理性去想
[00:16:17.000 --> 00:16:19.000]  為什麼我祈禱好像沒用呢?
[00:16:19.000 --> 00:16:23.000]  為什麼我祈禱沒我預期發生的事?
[00:16:23.000 --> 00:16:24.000]  我祈禱
[00:16:24.000 --> 00:16:29.000]  為什麼我不會突然間變成另外一個人呢?
[00:16:29.000 --> 00:16:30.000]  我祈禱
[00:16:30.000 --> 00:16:35.000]  為什麼我仍然會有很多的擔心
[00:16:35.000 --> 00:16:37.000]  或者很多事
[00:16:37.000 --> 00:16:39.000]  很多時我們以為祈禱
