
[00:00:00.000 --> 00:00:05.880]  現在來到教會篇這個講道系列的最後一講
[00:01:57.660 --> 00:02:00.100]  然後聖靈進入信徒的生命裡面
[00:02:00.100 --> 00:02:02.100]  我們可以看到很簡單這幾個經文
[00:02:02.100 --> 00:02:05.400]  我們可以看到信耶穌的幾個過程
[00:02:05.400 --> 00:02:08.340]  從這很簡單的幾個經文裡面
[00:02:08.340 --> 00:02:11.440]  我們可以看到信耶穌的幾段
[00:02:11.440 --> 00:02:12.440]  第一是什麼
[00:02:12.440 --> 00:02:13.240]  第一是什麼
[00:02:13.240 --> 00:02:14.880]  第一我們需要認罪悔改
[00:02:14.880 --> 00:02:16.140]  第一需要認罪悔改
[00:02:16.140 --> 00:02:20.320]  第二我們是奉耶穌的名接受水禮
[00:02:20.320 --> 00:02:22.920]  第二奉耶穌的名接受水禮
[00:02:22.920 --> 00:02:25.460]  水禮的意思很簡單來講包括兩部分
[00:02:25.460 --> 00:02:27.020]  就是接受耶穌為我們的救主
[00:02:27.020 --> 00:02:29.920]  和承認耶穌為我們生命的主
[00:02:29.920 --> 00:02:32.200]  水禮的意思很簡單就是
[00:02:32.200 --> 00:02:34.300]  接受耶穌為我們的救主
[00:02:34.300 --> 00:02:36.000]  奉耶穌為我們的主
[00:02:36.000 --> 00:02:37.400]  然後我們聚得赦免
[00:02:37.400 --> 00:02:38.800]  然後我們聚得赦免
[00:02:38.800 --> 00:02:40.900]  領受神所賜的聖靈
[00:02:40.900 --> 00:02:42.340]  領受神所賜的聖靈
[00:02:42.340 --> 00:02:44.540]  聖靈就是我們永生的印記
[00:02:44.540 --> 00:02:46.100]  聖靈就是我們永生的印記
[00:02:46.100 --> 00:02:49.880]  所以一個真真正正從生得救的基督徒
[00:02:49.880 --> 00:02:52.320]  所以真真正正從生得救的基督徒
[00:02:52.320 --> 00:02:57.180]  必定是從神領受一個聖靈作為他永生的印記
[00:02:57.180 --> 00:03:00.360]  必定從神領受聖靈作為他永生的印記
[00:03:00.360 --> 00:03:03.660]  我問大家我們怎麼知道我們已經領受了聖靈
[00:03:03.660 --> 00:03:06.920]  我問大家我們怎麼知道我們已經領受了聖靈
[00:03:06.920 --> 00:03:10.700]  大家你覺得你是否已經領受了聖靈
[00:03:10.700 --> 00:03:14.200]  大家是否覺得你已經領受了聖靈
[00:03:14.200 --> 00:03:18.200]  我嘗試和大家分享一個很簡單的方式
[00:03:18.200 --> 00:03:21.800]  來看看我們究竟有沒有領受過聖靈
[00:03:21.800 --> 00:03:25.140]  上次我們提到有一個很簡單的方法
[00:03:25.140 --> 00:03:27.880]  讓我們看到我們是否有受聖靈
[00:03:27.880 --> 00:03:32.580]  大家都知道神是為他的百姓預備教會
[00:03:32.580 --> 00:03:35.180]  大家都知道神為他的百姓預備教會
[00:03:35.180 --> 00:03:41.720]  故此一個真心領受神的人
[00:03:41.720 --> 00:03:43.800]  故此一個真心領受神的人
[00:03:43.800 --> 00:03:47.200]  必定從神領受這個聖靈
[00:03:47.200 --> 00:03:52.440]  這個信徒必然愛教會的生活
[00:03:52.440 --> 00:03:56.080]  這個信徒必然愛教會的生活
[00:03:56.080 --> 00:03:59.540]  即是說一個信徒如果真的有屬靈的生命
[00:03:59.540 --> 00:04:02.540]  即是說一個信徒如果真的有屬靈的生命
[00:04:02.540 --> 00:04:04.380]  他必定愛敬拜
[00:04:04.380 --> 00:04:05.420]  他必定愛敬拜
[00:04:05.420 --> 00:04:06.280]  愛侍奉
[00:04:06.280 --> 00:04:06.880]  愛侍奉
[00:04:06.880 --> 00:04:07.880]  愛傳福音
[00:04:07.880 --> 00:04:08.380]  愛傳福音
[00:04:08.380 --> 00:04:10.560]  愛和其他弟兄姊妹相交
[00:04:10.560 --> 00:04:11.820]  愛和其他弟兄姊妹相交
[00:04:11.820 --> 00:04:16.200]  如果我們在當中對以上所說的完全沒有興趣的話
[00:04:16.200 --> 00:04:20.600]  如果我們其中有對以上所提到的完全沒有興趣的話
[00:04:20.600 --> 00:04:22.900]  大概你並沒有這個屬靈的生命
[00:04:22.900 --> 00:04:24.900]  大概你並沒有這個屬靈的生命
[00:04:24.900 --> 00:04:28.840]  又或者你那個屬靈的光景可以說是去到谷底
[00:04:28.840 --> 00:04:32.140]  或者說你屬靈的光景已經到了谷底
[00:04:32.140 --> 00:04:36.680]  不過如果你對以上屬靈的生活是完全沒有興趣
[00:04:36.680 --> 00:04:40.920]  不過如果你對以上所提到的完全沒有興趣
[00:04:40.920 --> 00:04:42.520]  但你又很喜歡來教會
[00:04:42.520 --> 00:04:44.320]  然後你又很喜歡來教會
[00:04:44.320 --> 00:04:48.120]  因為來到教會的時候可以和一些朋友來聊天
[00:04:48.120 --> 00:04:52.000]  因為來到教會可以與朋友相談
[00:04:52.000 --> 00:04:54.860]  這個時候我希望大家要留意一件事
[00:04:54.860 --> 00:04:56.840]  這個時候我希望大家要留意
[00:04:56.840 --> 00:04:59.440]  和朋友聊天
[00:04:59.440 --> 00:05:01.600]  與朋友相談
[00:05:01.600 --> 00:05:05.240]  與弟兄姊妹相交是兩回事
[00:05:05.240 --> 00:05:07.980]  與弟兄姊妹相交是兩回事
[00:05:07.980 --> 00:05:11.980]  雖然很多人來教會都是為了認識朋友
[00:05:11.980 --> 00:05:14.520]  雖然很多人來教會是為了認識朋友
[00:05:14.520 --> 00:05:18.860]  甚至我們青年團的很多人來教會就是為了找對象
[00:05:18.860 --> 00:05:23.560]  或者年輕團去的人很多來教會是為了找對象
[00:05:23.560 --> 00:05:24.760]  這個是沒有錯的
[00:05:24.760 --> 00:05:25.500]  這個沒有錯
[00:05:25.500 --> 00:05:28.600]  問題就是如果你回來教會一直以來
[00:05:28.600 --> 00:05:33.240]  都是想著豐富你的社交生活的話
[00:05:33.240 --> 00:05:35.080]  這個沒有錯
[00:05:35.080 --> 00:05:39.880]  但是如果你來到這裡一直以來都是為了豐富你的社交生活的話
[00:05:39.880 --> 00:05:41.920]  那就要留意一件事
[00:05:41.920 --> 00:05:43.540]  那就要留意一件事
[00:05:43.540 --> 00:05:46.580]  回教會不會令你成為一個基督徒
[00:05:46.580 --> 00:05:48.780]  回教會並不會讓你成為一個基督徒
[00:05:48.780 --> 00:05:49.420]  沒錯
[00:05:49.420 --> 00:05:51.720]  每一個人都需要友誼
[00:05:51.720 --> 00:05:56.560]  每一個人都需要友誼
[00:05:56.560 --> 00:05:58.020]  每一個人都需要友誼
[00:05:58.020 --> 00:05:59.860]  基督徒也都不會例外
[00:05:59.860 --> 00:06:01.360]  基督徒也不例外
[00:06:01.360 --> 00:06:06.640]  但是弟兄姊妹之間的關係
[00:06:06.640 --> 00:06:08.440]  但是弟兄姊妹之間的關係
[00:06:08.440 --> 00:06:09.940]  是超越友誼的
[00:06:09.940 --> 00:06:11.240]  是超越友誼的
[00:06:11.240 --> 00:06:13.080]  我本來想說超友誼的
[00:06:13.080 --> 00:06:14.380]  超友誼
[00:06:14.380 --> 00:06:16.880]  不過超友誼現在是有另外一種意思
[00:06:16.880 --> 00:06:19.320]  但是現在超友誼有另外一種意思
[00:06:19.320 --> 00:06:20.820]  大家不明白我想說甚麼
[00:06:20.820 --> 00:06:21.980]  大家明白
[00:06:21.980 --> 00:06:26.980]  在教會裏面弟兄姊妹的關係不應該停留在友誼這麼簡單
[00:06:26.980 --> 00:06:32.060]  在教會裏面弟兄姊妹之間的關係不應該停留在友誼這麼簡單
[00:06:32.060 --> 00:06:33.460]  因為我這樣問大家
[00:06:33.460 --> 00:06:35.220]  或者我這樣問大家
[00:06:35.220 --> 00:06:38.400]  大家覺得如果你要找朋友的時候
[00:06:38.400 --> 00:06:42.660]  你會怎樣去決定你會和他做朋友
[00:06:42.660 --> 00:06:46.000]  當你找朋友的時候你會怎樣去找你的朋友呢
[00:06:46.000 --> 00:06:50.240]  我相信大部份人都會覺得大家有共同的喜好
[00:06:50.240 --> 00:06:52.980]  我想大家都會覺得有共同的喜好
[00:06:52.980 --> 00:06:54.040]  這個很合理
[00:06:54.040 --> 00:06:54.880]  這很合理
[00:06:54.880 --> 00:06:58.920]  我不相信會有一個人專門找一些跟他不談得來的人來做朋友
[00:06:58.920 --> 00:07:03.120]  我相信有些人會專門找一個跟他不合的人
[00:07:03.120 --> 00:07:04.620]  我喜歡的東西他不喜歡
[00:07:04.620 --> 00:07:05.720]  我喜歡的他不喜歡
[00:07:05.720 --> 00:07:07.320]  我不喜歡的東西他很喜歡
[00:07:07.320 --> 00:07:08.700]  我不喜歡的話他永遠喜歡
[00:07:08.700 --> 00:07:10.300]  這很難做到朋友
[00:07:10.300 --> 00:07:11.960]  這樣子很難做朋友
[00:07:11.960 --> 00:07:16.060]  我們說這一類的條件我們叫做橫向的條件
[00:07:16.060 --> 00:07:19.340]  我們說這樣的條件老朋友們是橫向條件
[00:07:19.340 --> 00:07:22.540]  但是弟兄姊妹在教會裏面是不同的
[00:07:22.540 --> 00:07:24.900]  但是弟兄姊妹在教會裏面是不一樣的
[00:07:24.900 --> 00:07:27.480]  因為弟兄姊妹之間除了橫向的條件之外
[00:07:27.480 --> 00:07:30.180]  因為弟兄姊妹在教會裏面除了橫向條件之外
[00:07:30.180 --> 00:07:31.540]  也都有一個直向的條件
[00:07:31.540 --> 00:07:32.580]  還有一個縱向的條件
[00:07:32.580 --> 00:07:34.480]  這個就是說我們每一個信徒
[00:07:34.480 --> 00:07:38.820]  是和我們的天父信弟首先建立了這個直向的關係
[00:07:38.820 --> 00:07:40.720]  這就是說我們每一個弟兄姊妹
[00:07:40.720 --> 00:07:44.300]  會與我們的天父建立一個縱向的關係
[00:07:44.300 --> 00:07:47.700]  所以如果對一些跟我們不是很談得來的人
[00:07:47.700 --> 00:07:50.160]  所以對一些跟我們談不來的人
[00:07:50.160 --> 00:07:52.740]  打開我們未必會和他們做深交
[00:07:52.740 --> 00:07:54.440]  我們未必會與他深交
[00:07:54.440 --> 00:07:56.300]  但是在教會裏面的弟兄姊妹他們是不同的
[00:07:56.300 --> 00:07:58.000]  但是教會裏面的弟兄姊妹是不一樣的
[00:07:58.000 --> 00:08:00.380]  因為我們能夠成為教會裏面的弟兄姊妹
[00:08:00.380 --> 00:08:03.140]  因為我們能夠成為教會裏面的弟兄姊妹
[00:08:03.140 --> 00:08:06.220]  並不是單單 單單是因為我們有共同的喜好
[00:08:06.220 --> 00:08:08.720]  並非單單是我們有共同的愛好
[00:08:08.720 --> 00:08:11.560]  而是我們大家都是在神家裏
[00:08:11.560 --> 00:08:14.560]  通過信耶穌而成為神家裏的一份子
[00:08:14.560 --> 00:08:18.860]  我們是在神家裏面通過信耶穌而成為神家的一份子
[00:08:18.860 --> 00:08:21.300]  換言之
[00:08:21.300 --> 00:08:29.460]  縱然和其他的信徒未必很有共同的嗜好
[00:08:29.460 --> 00:08:34.000]  縱然我們與其他的弟兄姊妹有共同的嗜好
[00:08:34.000 --> 00:08:36.840]  所以可能在性格上 嗜好上
[00:08:36.840 --> 00:08:39.980]  生活方式或者做事方式我們都不同
[00:08:39.980 --> 00:08:44.020]  或許我們與他們的做事方式或者其他方面不一樣
[00:08:44.020 --> 00:08:46.020]  但是我們不會因為這些不同
[00:08:46.020 --> 00:08:52.320]  就覺得他們不是我們的弟兄姊妹
[00:08:52.320 --> 00:08:54.860]  我們就拒絕與這些人相交
[00:08:54.860 --> 00:08:56.660]  我們不會這樣
[00:08:56.660 --> 00:08:59.440]  因為無論我們有多麼不同
[00:08:59.440 --> 00:09:05.180]  在教會裏面的弟兄姊妹始終有一樣東西會一樣
[00:09:05.180 --> 00:09:12.640]  就是我們大家都是在耶穌裏面有共同的信心
[00:09:12.640 --> 00:09:16.040]  所以或許我們未必和每一個我們在座的信徒
[00:09:16.040 --> 00:09:18.980]  都會有一個很親密的關係
[00:09:18.980 --> 00:09:23.180]  或許我們與在座的每個弟兄姊妹會有很親密的關係
[00:09:23.180 --> 00:09:25.100]  因為現實上實際上都做不到
[00:09:25.100 --> 00:09:27.020]  事實上都做不到
[00:09:27.020 --> 00:09:30.100]  但是一旦我們成為神的兒女之後
[00:09:30.100 --> 00:09:32.640]  但是我們一旦成為神的兒女之後
[00:09:32.640 --> 00:09:34.400]  我們通過信心
[00:09:34.400 --> 00:09:35.640]  我們通過信心
[00:09:35.640 --> 00:09:37.780]  建立了這個弟兄姊妹的關係
[00:09:37.780 --> 00:09:40.320]  建立了弟兄姊妹之間的關係
[00:09:40.320 --> 00:09:45.060]  這個關係就成為我們彼此相愛、彼此相交的基礎
[00:09:45.060 --> 00:09:49.140]  這個關係就成為我們彼此相愛、彼此相交的基礎
[00:09:49.140 --> 00:09:50.940]  好了 我們有了這個基礎之後
[00:09:50.940 --> 00:09:53.120]  當我們有了這個基礎之後
[00:09:53.120 --> 00:09:55.420]  我們怎樣與弟兄姊妹相交呢?
[00:09:55.420 --> 00:09:59.580]  那麼我們怎樣與弟兄姊妹相交呢?
[00:09:59.580 --> 00:10:03.380]  我們用今天所讀的經文來找答案
[00:10:03.380 --> 00:10:06.080]  我們從今天所讀的經文中引述答案
[00:10:06.080 --> 00:10:08.480]  在彼得傳講了這篇信息之後
[00:10:08.480 --> 00:10:10.080]  彼得傳講了這篇信息之後
[00:10:10.080 --> 00:10:13.400]  很厲害 聖經說有三千人信耶穌
[00:10:13.400 --> 00:10:16.040]  很厲害 聖經說有三千人信耶穌
[00:10:16.040 --> 00:10:18.880]  可以這麼說 教會就因此而建立
[00:10:18.880 --> 00:10:21.740]  可以這麼說 教會因此而建立
[00:10:21.740 --> 00:10:22.900]  三千人的教會
[00:10:22.900 --> 00:10:25.680]  對於我們來說都很難想像
[00:10:25.680 --> 00:10:27.220]  對我們來說很難想像
[00:10:27.220 --> 00:10:33.220]  我們也很容易明白在這三千人裏面
[00:10:33.220 --> 00:10:35.920]  我們很容易明白在三千人中
[00:10:35.920 --> 00:10:37.140]  一定有很多不同
[00:10:37.140 --> 00:10:38.240]  一定有很多不同
[00:10:38.240 --> 00:10:40.100]  可能有猶太人也有外邦人
[00:10:40.100 --> 00:10:41.600]  也許有猶太人也有外邦人
[00:10:41.600 --> 00:10:43.040]  有錢的也有沒錢的
[00:10:43.040 --> 00:10:46.460]  有富裕的也有窮人
[00:10:46.460 --> 00:10:48.400]  有些是年紀大 有些是年輕人
[00:10:48.400 --> 00:10:49.840]  有年老的也有年輕的
[00:10:49.840 --> 00:10:52.900]  有些是很學術 也有可能是不適宜的
[00:10:52.900 --> 00:10:54.600]  也可能有些是很有絕倫的
[00:10:54.600 --> 00:10:55.900]  也可能是不識字的
[00:10:55.900 --> 00:10:57.400]  有些人可能是很有權勢
[00:10:57.400 --> 00:10:59.040]  有些人可能是在做奴隸
[00:10:59.040 --> 00:11:00.600]  有些人可能是有權勢的
[00:11:00.600 --> 00:11:01.680]  也有智能士奴隸
[00:11:01.680 --> 00:11:05.300]  所以不要說日復日 年復年的教會生活
[00:11:05.300 --> 00:11:08.600]  不要說日復一日 年復一年的教會生活
[00:11:08.600 --> 00:11:11.500]  就算你說搞一個三千人三天的生活
[00:11:11.500 --> 00:11:13.200]  你也會頭痛
[00:11:13.200 --> 00:11:15.600]  或者說你做一個三千人的
[00:11:15.600 --> 00:11:18.660]  三日的生活也都會頭痛
[00:11:18.660 --> 00:11:19.500]  所以我們要想一想
[00:11:19.500 --> 00:11:21.260]  究竟當時早期的教會生活
[00:11:21.260 --> 00:11:22.800]  是一個怎樣的教會生活呢
[00:11:22.800 --> 00:11:25.200]  想一想當時早期教會生活
[00:11:25.200 --> 00:11:26.160]  究竟是怎樣的教會生活呢
[00:11:26.160 --> 00:11:28.540]  和我們今天的教會生活有甚麼不同呢
[00:11:28.540 --> 00:11:31.240]  和我們現在的教會生活有甚麼不一樣呢
[00:11:31.240 --> 00:11:33.200]  聖經一定有經文告訴我們
[00:11:33.200 --> 00:11:34.860]  聖經一定有經文告訴我們
[00:11:34.860 --> 00:11:37.960]  早期的教會生活那些頂尖的
[00:11:37.960 --> 00:11:41.460]  他們是恆心遵守使徒的教訓
[00:11:41.460 --> 00:11:46.440]  早期教會生活是恆心遵守使徒的教訓
[00:11:46.440 --> 00:11:49.340]  他們彼此交接 擦餅 祈禱
[00:11:49.340 --> 00:11:51.500]  彼此交接 擦餅 祈禱
[00:11:51.500 --> 00:11:55.700]  有些人甚至賣掉他們的家產 凡物公用
[00:11:55.700 --> 00:11:58.500]  有些甚至賣了他們的家產 凡物公用
[00:11:58.500 --> 00:12:01.900]  想一想三千人一起生活
[00:12:01.900 --> 00:12:03.600]  想一想三千人一起生活
[00:12:03.600 --> 00:12:07.560]  如果他們不是很真誠地相信主耶穌就快回來
[00:12:07.560 --> 00:12:11.060]  如果他們不真誠地相信主耶穌會很快回來
[00:12:11.060 --> 00:12:12.740]  他們不會將他們的家產賣掉
[00:12:12.740 --> 00:12:14.040]  他們不會將他們的家產賣掉
[00:12:14.040 --> 00:12:16.540]  很明顯他們是深信主耶穌就快回來
[00:12:16.540 --> 00:12:18.600]  很明顯他們是深信主耶穌就快回來
[00:12:18.600 --> 00:12:20.300]  既然主耶穌就快回來
[00:12:20.300 --> 00:12:21.800]  家財又何用呢
[00:12:21.800 --> 00:12:23.340]  既然主耶穌很快就會回來
[00:12:23.340 --> 00:12:24.660]  家產又有何用呢
[00:12:24.660 --> 00:12:28.560]  這種觀念一直傳流到今天
[00:12:28.560 --> 00:12:30.960]  這種觀念一直傳到今天
[00:12:30.960 --> 00:12:33.160]  在上個世紀九十年代
[00:12:33.160 --> 00:12:35.200]  在上個世紀九十年代
[00:12:35.200 --> 00:12:38.140]  韓國的五城節教會曾經有過這樣的預言
[00:12:38.140 --> 00:12:40.360]  韓國的五城節教會曾經有過這樣的預言
[00:12:40.360 --> 00:12:45.260]  主耶穌會在1992年的10月28日再回來
[00:12:45.260 --> 00:12:49.900]  他們說主耶穌幾乎將會在1992年的10月28日再回來
[00:12:49.900 --> 00:12:53.100]  主耶穌回來的時候 世界就完結了
[00:12:53.100 --> 00:12:55.860]  當主耶穌回來的時候 世界就會完結
[00:12:55.860 --> 00:13:01.540]  這個消息在他們世界各地的分設的教會裡面
[00:13:01.540 --> 00:13:02.840]  一直傳出來
[00:13:02.840 --> 00:13:07.700]  這個消息在他們世界各地的分設的教會裡面都不傳
[00:13:07.700 --> 00:13:10.060]  甚至其他宗教教會都加入
[00:13:10.060 --> 00:13:12.900]  甚至其他教會也加入
[00:13:12.900 --> 00:13:16.000]  在這麼高調的傳揚的時候
[00:13:16.000 --> 00:13:20.140]  到了那天10月28日
[00:13:20.140 --> 00:13:25.160]  當這個傳播真的到10月28日那一天的時候
[00:13:25.160 --> 00:13:27.200]  韓國政府很大陣仗
[00:13:27.200 --> 00:13:31.360]  派了警車、救護車、消防車圍著教會
[00:13:31.360 --> 00:13:33.640]  韓國政府當時非常緊張
[00:13:33.640 --> 00:13:37.440]  派出了警車、救護車 所有圍著他們的教會
[00:13:37.440 --> 00:13:42.800]  當時不斷的 那些人一直去那個教會
[00:13:42.800 --> 00:13:44.960]  當時不斷有人臨向教會
[00:13:44.960 --> 00:13:46.640]  到了那天的時候
[00:13:46.640 --> 00:13:49.400]  已經聚集了六千人以上的信徒在教會裡面
[00:13:49.400 --> 00:13:53.000]  到了那天的時候已經聚集了六千人在教會裡
[00:13:53.000 --> 00:13:56.920]  那些人就很虔誠地齋戒沐浴
[00:13:56.920 --> 00:13:59.200]  那些人很虔誠地齋戒沐浴
[00:13:59.200 --> 00:14:00.340]  禁食祈禱
[00:14:00.340 --> 00:14:01.120]  禁食禱告
[00:14:01.120 --> 00:14:04.520]  預備自己一個很潔淨的心
[00:14:04.520 --> 00:14:06.680]  來等待主耶穌的降臨
[00:14:06.680 --> 00:14:11.120]  預備自己潔淨的心來等待主耶穌的降臨
[00:14:11.120 --> 00:14:13.600]  好了 那天的晚上
[00:14:13.600 --> 00:14:15.200]  好了 到了那天的晚上
[00:14:15.200 --> 00:14:16.520]  每個人都看著那個時鐘
[00:14:16.520 --> 00:14:17.640]  就是看到時鐘
[00:14:17.640 --> 00:14:19.920]  滴答滴答 十二點鐘「砰」一聲
[00:14:19.920 --> 00:14:23.240]  十二點的時候「砰」了一聲
[00:14:23.240 --> 00:14:25.600]  外面的警察進去教會
[00:14:25.600 --> 00:14:27.240]  外面的警察衝向教會
[00:14:27.240 --> 00:14:28.560]  進去教會做什麼呢
[00:14:28.560 --> 00:14:29.880]  為什麼進去教會呢
[00:14:29.880 --> 00:14:32.160]  進去教會救人
[00:14:32.160 --> 00:14:33.840]  因為進去教會救人
[00:14:33.840 --> 00:14:35.040]  因為當時已經有很多人
[00:14:35.040 --> 00:14:37.160]  有些人禁食了一個月以上
[00:14:37.160 --> 00:14:40.480]  因為當時有很多人已經禁食到一個月以上
[00:14:40.480 --> 00:14:42.280]  你只是不吃一個月
[00:14:42.280 --> 00:14:43.520]  甚至沒有吃
[00:14:43.520 --> 00:14:46.040]  很多人已經差不多進入休克的狀態
[00:14:46.040 --> 00:14:48.000]  很多人已經進入了休克的狀態
[00:14:48.000 --> 00:14:49.880]  馬上把那些人送到醫院
[00:14:49.880 --> 00:14:51.440]  馬上把那些人送到醫院
[00:14:51.440 --> 00:14:53.720]  甚至當時已經發現有一些
[00:14:53.720 --> 00:14:54.960]  曾經懷孕
[00:14:54.960 --> 00:15:00.240]  卻是因為為了避免自己那麼重升上天的緣故墮胎
[00:15:00.240 --> 00:15:02.520]  甚至有些懷孕的婦女
[00:15:02.520 --> 00:15:05.240]  因為害怕自己當時身體很重
[00:15:05.240 --> 00:15:07.560]  影響她進入天國
[00:15:07.560 --> 00:15:09.000]  所以就墮胎
[00:15:09.000 --> 00:15:10.520]  另一方面同一個時間
[00:15:10.520 --> 00:15:12.720]  警察發現在牧師房裡面
[00:15:12.720 --> 00:15:15.840]  有過2億元的現金
[00:15:15.840 --> 00:15:18.600]  另外警察也在牧師的房間裡面
[00:15:18.600 --> 00:15:20.760]  發現了有超過2億的美金
[00:15:20.760 --> 00:15:23.960]  林林總總的證券超過20億美元
[00:15:23.960 --> 00:15:26.280]  林林總總的證券超過20億美元
[00:15:26.280 --> 00:15:29.480]  其實一直以來
[00:15:29.480 --> 00:15:32.520]  人都是用教會來做一個藉口
[00:15:32.520 --> 00:15:35.760]  拿不同的好處
[00:15:35.760 --> 00:15:37.880]  其實一直以來人都會用教會來
[00:15:37.880 --> 00:15:40.840]  做一個藉口來拿不同的好處
[00:15:40.840 --> 00:15:44.160]  這個好處可以是財政上的好處
[00:15:44.160 --> 00:15:46.680]  這個好處可以是財政上的好處
[00:15:46.680 --> 00:15:48.400]  可以是政治上的好處
[00:15:48.400 --> 00:15:50.320]  可以是政治上的好處
[00:15:50.320 --> 00:15:52.600]  名譽上或者是程序上
[00:15:52.600 --> 00:15:54.320]  名譽上或者是程序上的好處
[00:15:54.320 --> 00:15:55.360]  所以我們要很留心
[00:15:55.360 --> 00:15:59.280]  不要避免進入這個被欺騙的陷阱裡面
[00:15:59.280 --> 00:16:01.320]  所以我們要特別警告
[00:16:01.320 --> 00:16:03.040]  進入到這個被欺騙的陷阱裡面
[00:16:03.040 --> 00:16:04.600]  也都是這個緣故
[00:16:04.600 --> 00:16:06.440]  使徒給的講得很清楚
[00:16:06.440 --> 00:16:10.080]  也因為這個緣故使徒講得很清楚
[00:16:10.080 --> 00:16:13.000]  我們需要去跟從
[00:16:13.000 --> 00:16:15.800]  聆聽使徒的教訓
[00:16:15.800 --> 00:16:19.280]  我們要跟從聆聽使徒的教訓
[00:16:19.280 --> 00:16:22.600]  恆心遵守這些教導
[00:16:22.600 --> 00:16:25.160]  恆心遵守這些教訓
[00:16:25.160 --> 00:16:27.880]  讓我們更加的清楚神的心意
[00:16:27.880 --> 00:16:29.560]  讓我們更加清楚神的心意
[00:16:29.560 --> 00:16:31.560]  我們剛才提到我們的關係
[00:16:31.560 --> 00:16:33.400]  除了橫向也都有直向
[00:16:33.400 --> 00:16:34.640]  我們剛才提到我們的關係
[00:16:34.640 --> 00:16:36.080]  除了橫向也有直向
[00:16:36.080 --> 00:16:37.920]  所以如果我們要一個很健康的
[00:16:37.920 --> 00:16:39.440]  弟兄姊妹之間的關係
[00:16:39.440 --> 00:16:41.880]  如果我們要有一個很健康的相處的關係
[00:16:41.880 --> 00:16:45.240]  我們首先需要有一個很健康同神的關係
[00:16:45.240 --> 00:16:47.920]  我們要有一個很健康的與神之間的關係
[00:16:47.920 --> 00:16:51.240]  假如我們想要一個健康同神的關係的時候
[00:16:51.240 --> 00:16:54.040]  假如我們想要有一個健康與神相交的關係的話
[00:16:54.040 --> 00:16:57.080]  我們需要知道神的心意和祂的教訓
[00:16:57.080 --> 00:16:59.440]  我們要知道神的心意和祂的教訓
[00:16:59.440 --> 00:17:02.960]  而神的心意與教訓全部已經記載在聖經裏面
[00:17:02.960 --> 00:17:05.840]  而神的心意和教訓已經全部記載在聖經裏面
