
[00:00:00.000 --> 00:00:05.500]  今天這個題目比較有趣,就叫做「不作小學雞」
[00:11:59.700 --> 00:12:01.500]  「喂!那我怎麼知道」
[00:12:01.500 --> 00:12:04.300]  「我應該跟什麼領袖啊?」
[00:12:04.300 --> 00:12:06.700]  你一定要跟一些曾經有經驗的人
[00:12:06.700 --> 00:12:08.100]  可以影響力的人
[00:12:08.100 --> 00:12:10.200]  有生命好榜樣的人
[00:12:10.200 --> 00:12:11.900]  《肥臘秘書》三章十七節
[00:12:11.900 --> 00:12:12.800]  保羅這樣講
[00:12:12.800 --> 00:12:13.500]  我們一起讀
[00:12:13.500 --> 00:12:14.500]  一、二、三
[00:12:14.500 --> 00:12:15.300]  「弟兄們」
[00:12:15.300 --> 00:12:18.000]  「你們要一同效法我」
[00:12:18.000 --> 00:12:20.300]  「也當留意看那些」
[00:12:20.300 --> 00:12:22.400]  「照我們榜樣行的日」
[00:12:22.400 --> 00:12:23.500]  第一他又很榜樣
[00:12:23.500 --> 00:12:24.500]  明白嗎?
[00:12:24.500 --> 00:12:25.800]  亦都有一班人
[00:12:25.800 --> 00:12:27.400]  很榜樣跟
[00:12:27.400 --> 00:12:28.400]  對我來講
[00:12:28.400 --> 00:12:31.000]  如果你問我三樣很重要
[00:12:31.000 --> 00:12:32.100]  要找的領袖
[00:12:32.100 --> 00:12:33.100]  我自己都現在
[00:12:33.100 --> 00:12:33.900]  很多領袖
[00:12:33.900 --> 00:12:34.500]  很多牧者
[00:12:34.500 --> 00:12:35.200]  我師父
[00:12:35.200 --> 00:12:36.400]  我一直跟著
[00:12:36.400 --> 00:12:37.500]  第一樣很重要
[00:12:37.500 --> 00:12:39.400]  這個領袖一定要是
[00:12:39.400 --> 00:12:42.500]  屬靈領袖
[00:12:42.500 --> 00:12:43.600]  有些很叻的領袖
[00:12:43.600 --> 00:12:44.600]  不過他不懂得主
[00:12:44.600 --> 00:12:45.800]  跟得不好
[00:12:45.800 --> 00:12:48.500]  法老都是一個好的領袖來的
[00:12:48.500 --> 00:12:51.400]  不過他用他的能力殺人
[00:12:51.400 --> 00:12:52.300]  明白嗎?
[00:12:52.300 --> 00:12:53.500]  真正的領袖
[00:12:53.500 --> 00:12:54.500]  又是跟隨主
[00:12:54.500 --> 00:12:55.700]  Spiritual Leader
[00:12:55.700 --> 00:12:56.900]  非常重要
[00:12:56.900 --> 00:12:58.100]  他明白神的心意
[00:12:58.100 --> 00:12:59.300]  並且懂得大人
[00:12:59.300 --> 00:12:59.900]  這是第一
[00:12:59.900 --> 00:13:00.700]  對我來講很重要
[00:13:00.700 --> 00:13:01.500]  第二
[00:13:01.500 --> 00:13:02.500]  他一定要是
[00:13:02.500 --> 00:13:04.900]  Walk the talk
[00:13:04.900 --> 00:13:06.400]  不是只講
[00:13:06.400 --> 00:13:07.400]  明白嗎?
[00:13:07.400 --> 00:13:08.400]  他說話要行得通
[00:13:08.400 --> 00:13:10.000]  你要觀察他長時間看
[00:13:10.000 --> 00:13:11.000]  是不是真的
[00:13:11.000 --> 00:13:11.900]  很重要
[00:13:11.900 --> 00:13:13.300]  第三對我來講
[00:13:13.300 --> 00:13:14.300]  這個領袖
[00:13:14.300 --> 00:13:15.100]  一定會
[00:13:15.100 --> 00:13:16.900]  他不單止他的生命有榜樣
[00:13:16.900 --> 00:13:18.600]  他會詛咒我
[00:13:18.600 --> 00:13:19.800]  建立我
[00:13:19.800 --> 00:13:22.000]  將我放在神的計劃中
[00:13:22.000 --> 00:13:23.300]  明白嗎?
[00:13:23.300 --> 00:13:24.600]  明白嗎?
[00:13:24.600 --> 00:13:26.300]  如果你很想知道細則
[00:13:26.300 --> 00:13:28.300]  我鼓勵你可以
[00:13:28.300 --> 00:13:29.900]  借一本或者買一本
[00:13:29.900 --> 00:13:31.400]  徹底翻新的旅程
[00:13:31.400 --> 00:13:32.800]  說得好講到
[00:13:32.800 --> 00:13:33.800]  很重要
[00:13:33.800 --> 00:13:35.700]  裡面對我來講很重要
[00:13:35.700 --> 00:13:36.800]  所以我已經寫了
[00:13:36.800 --> 00:13:38.600]  在這本書裡面
[00:13:38.600 --> 00:13:41.900]  我們值得問自己的問題第一點
[00:13:41.900 --> 00:13:45.100]  你究竟有什麼領袖
[00:13:45.100 --> 00:13:46.700]  是你值得效法的
[00:13:46.700 --> 00:13:48.500]  是一定有的
[00:13:48.500 --> 00:13:50.900]  只有一個角色
[00:13:50.900 --> 00:13:51.800]  這個全世界
[00:13:51.800 --> 00:13:53.600]  是不需要有人去跟的
[00:13:53.600 --> 00:13:54.700]  那個是誰?
[00:13:54.700 --> 00:13:56.200]  耶穌
[00:13:56.200 --> 00:13:57.400]  除非你是耶穌
[00:13:57.400 --> 00:13:58.600]  否則你說我不需要
[00:13:58.600 --> 00:13:59.400]  不想聽
[00:13:59.400 --> 00:14:00.800]  就等於
[00:14:00.800 --> 00:14:02.200]  你太驕傲了
