
[00:00:00.000 --> 00:00:04.200]  大家好,我們今天是復活節的時候
[00:05:38.480 --> 00:05:42.080]  而復活的大能的源頭就在我們裡面
[00:05:42.080 --> 00:05:44.480]  「我們有些寶貝放在瓦器裡
[00:05:44.480 --> 00:05:47.560]  要顯出神莫大的能力是出於神
[00:05:47.560 --> 00:05:49.360]  不是出於我們」
[00:05:49.360 --> 00:05:51.040]  不是出於我們
[00:05:51.040 --> 00:05:53.440]  但是這個莫大的能力
[00:05:53.440 --> 00:05:57.800]  好像一個發電機已經啟動了
[00:05:57.800 --> 00:06:00.360]  復活的事件啟動了這個發電機
[00:06:00.360 --> 00:06:03.800]  而這個發電機就成為了很多很小的發電機
[00:06:03.800 --> 00:06:08.640]  就駐了在我們每個人的生命當中
[00:06:08.640 --> 00:06:13.120]  可能你想像就是我們每個人都有一個核發電機在我們裡面
[00:06:13.120 --> 00:06:15.080]  核發電機就是說
[00:06:15.080 --> 00:06:17.560]  我們是獨立運作
[00:06:17.560 --> 00:06:19.640]  不斷有源源不斷的能源
[00:06:19.640 --> 00:06:22.160]  好像那些核潛艇的
[00:06:22.160 --> 00:06:23.880]  核動力的潛艇
[00:06:23.880 --> 00:06:26.480]  它在出了海很多年
[00:06:26.480 --> 00:06:28.240]  可能在深海那裡
[00:06:28.240 --> 00:06:31.000]  就是三四年它不用升上水面
[00:06:31.000 --> 00:06:35.280]  因為它的動力是從裡面自己發出來的
[00:06:35.280 --> 00:06:38.760]  而我們都有這個核動力
[00:06:38.760 --> 00:06:40.760]  復活的大能的動力
[00:06:40.760 --> 00:06:42.760]  在我們生命裡面
[00:06:42.760 --> 00:06:45.400]  這個生命復活的大能
[00:06:45.400 --> 00:06:49.440]  就是聖靈住在我們裡面
[00:06:49.440 --> 00:06:53.200]  當我們有了這個復活大能的時候
[00:06:53.200 --> 00:06:57.240]  你說有些什麼的影響呢?
[00:06:57.240 --> 00:06:58.320]  或者有些什麼果效呢?
[00:06:58.320 --> 00:07:00.200]  那個果效就非常厲害了
[00:07:00.200 --> 00:07:01.200]  保羅就說
[00:07:01.200 --> 00:07:04.200]  我們四面受敵
[00:07:04.200 --> 00:07:05.680]  卻不被困住
[00:07:05.680 --> 00:07:07.120]  心裡作難
[00:07:07.120 --> 00:07:08.360]  卻不自失望
[00:07:08.360 --> 00:07:12.960]  當然我們仍然都活在同一個世界的
[00:07:12.960 --> 00:07:14.240]  同一個時空的當中
[00:07:14.240 --> 00:07:17.400]  我們仍然經歷到有失望
[00:07:17.400 --> 00:07:21.600]  又感覺到環境逼人的時候那種困逼
[00:07:21.600 --> 00:07:23.720]  又感覺到
[00:07:23.720 --> 00:07:26.960]  有些事情好像和我們去圍欄
[00:07:26.960 --> 00:07:28.280]  和我們為敵
[00:07:28.280 --> 00:07:30.240]  當然有的
[00:07:30.240 --> 00:07:31.440]  人生在世
[00:07:31.440 --> 00:07:32.440]  必然有
[00:07:32.440 --> 00:07:36.360]  你一樣有你的難過傷心
[00:07:36.360 --> 00:07:38.000]  我一樣有我的難過傷心
[00:07:38.000 --> 00:07:41.800]  不會說宿火基督徒之後就沒有這些事情發生
[00:07:41.800 --> 00:07:43.960]  但是
[00:07:43.960 --> 00:07:44.920]  保羅就說到
[00:07:44.920 --> 00:07:47.640]  當有復活生命的大能的時候
[00:07:47.640 --> 00:07:50.080]  我們的態度是完全不同的
[00:07:50.080 --> 00:07:52.080]  他說我們四面受敵
[00:07:52.080 --> 00:07:53.160]  哇,很慘
[00:07:53.160 --> 00:07:54.480]  四面被逼住
[00:07:54.480 --> 00:07:56.880]  全部都是敵人
[00:07:57.280 --> 00:07:59.720]  全部都是那些反對的聲音
[00:07:59.720 --> 00:08:02.000]  四面受敵
[00:08:02.000 --> 00:08:03.520]  但是保羅說
[00:08:03.520 --> 00:08:05.160]  當我們有了復活大能的時候
[00:08:05.160 --> 00:08:07.440]  我們不感覺到被困住
[00:08:07.440 --> 00:08:10.040]  被困住的意思就是
[00:08:10.040 --> 00:08:12.600]  你感覺到沒有出路
[00:08:12.600 --> 00:08:15.160]  你感覺到那個
[00:08:15.160 --> 00:08:17.200]  就必然是這樣
[00:08:17.200 --> 00:08:18.880]  在這樣的時候
[00:08:18.880 --> 00:08:22.160]  人的態度很多時候感覺到被困住的時候就說
[00:08:22.160 --> 00:08:23.360]  沒辦法
[00:08:23.360 --> 00:08:25.080]  認命
[00:08:26.240 --> 00:08:27.600]  注定都是這樣
[00:08:27.600 --> 00:08:30.120]  但是保羅說
[00:08:30.120 --> 00:08:31.640]  不是
[00:08:31.640 --> 00:08:33.320]  四面受敵而已
[00:08:33.320 --> 00:08:35.320]  但是我們不會被困住
[00:08:35.320 --> 00:08:39.200]  因為無窮復活生命的大能在我們裡面
[00:08:39.200 --> 00:08:40.800]  對於保羅來說
[00:08:40.800 --> 00:08:42.800]  其實他多次經歷到是這樣的
[00:08:42.800 --> 00:08:46.640]  他說到他去傳道的時候
[00:08:46.640 --> 00:08:49.240]  四面好像跟野獸搏鬥
[00:08:49.240 --> 00:08:51.000]  他在以弗蘇好像跟野獸搏鬥
[00:08:51.000 --> 00:08:53.640]  因為那些人全部圍起來攻擊
[00:08:53.640 --> 00:08:56.840]  整個城市好像騷動一樣要將他處置
[00:08:56.840 --> 00:08:59.560]  在耶路撒冷他被人抓了的時候
[00:08:59.560 --> 00:09:02.160]  那些敵人發誓
[00:09:02.160 --> 00:09:04.280]  若不先殺保羅不吃不喝
[00:09:04.280 --> 00:09:09.240]  他身邊連一個保鏢都沒有
[00:09:09.240 --> 00:09:09.920]  你記得
[00:09:09.920 --> 00:09:14.240]  保羅這些不是說有財有勢的人
[00:09:14.240 --> 00:09:16.320]  他連保鏢都沒有
[00:09:16.320 --> 00:09:18.160]  有四十個人
[00:09:18.160 --> 00:09:20.120]  若不先殺保羅不吃不喝
[00:09:20.120 --> 00:09:21.360]  怎麼可以出路呢?
[00:09:21.360 --> 00:09:23.320]  死路一條
[00:09:23.320 --> 00:09:23.920]  是不是?
[00:09:23.920 --> 00:09:26.760]  四面受敵
[00:09:26.760 --> 00:09:29.760]  但是保羅說卻不被困住
[00:09:29.760 --> 00:09:32.320]  他的心仍然是可以輕散的
[00:09:32.320 --> 00:09:36.520]  有一次保羅他在菲律賓的時候
[00:09:36.520 --> 00:09:40.800]  他被人毒彈一輪抓了去坐牢
[00:09:40.800 --> 00:09:42.280]  扔了一個
[00:09:42.280 --> 00:09:46.840]  很陰森黑暗的一個監牢
[00:09:46.840 --> 00:09:50.320]  可以說是伸手都不見五指
[00:09:50.320 --> 00:09:53.960]  因為後來那些監門開了的監獄
[00:09:53.960 --> 00:09:55.640]  連裡面有沒有人都看不清楚
[00:09:55.640 --> 00:09:58.200]  你可以知道是陰森黑暗
[00:09:58.200 --> 00:10:01.400]  他在那裡半夜
[00:10:01.400 --> 00:10:03.240]  保羅被人毒彈一輪
[00:10:03.240 --> 00:10:05.280]  醒來的時候
[00:10:05.280 --> 00:10:06.720]  或者可能渾身痛
[00:10:06.720 --> 00:10:08.080]  睡得不太好
[00:10:08.080 --> 00:10:09.520]  那他怎麼辦呢?
[00:10:09.520 --> 00:10:11.520]  怨天尤人
[00:10:11.520 --> 00:10:14.520]  他不是無病呻吟
[00:10:14.520 --> 00:10:16.200]  他真的痛到呻吟
[00:10:16.200 --> 00:10:17.200]  是不是這樣呢?
[00:10:17.200 --> 00:10:17.960]  不是的
[00:10:17.960 --> 00:10:18.680]  聖經說
[00:10:19.040 --> 00:10:21.400]  他半夜起床唱歌讚美神
[00:10:21.400 --> 00:10:23.760]  他半夜唱歌讚美神
[00:10:23.760 --> 00:10:26.640]  而且唱歌把囚犯都吵醒了
[00:10:26.640 --> 00:10:27.600]  那些囚犯
[00:10:27.600 --> 00:10:30.120]  你知道被人吵醒
[00:10:30.120 --> 00:10:32.120]  睡覺被人吵醒是很穩妥的
[00:10:32.120 --> 00:10:33.400]  大家都知道
[00:10:33.400 --> 00:10:34.880]  那又不是
[00:10:34.880 --> 00:10:37.120]  他被保羅唱歌聲吵醒之後
[00:10:37.120 --> 00:10:38.520]  他說他們側耳傾聽
[00:10:38.520 --> 00:10:39.800]  真的很喜歡聽
[00:10:39.800 --> 00:10:41.920]  好像很美妙的音樂
[00:10:41.920 --> 00:10:47.600]  一個很苦毒的人
[00:10:47.600 --> 00:10:49.520]  是唱不出一些很美妙的音樂
[00:10:49.520 --> 00:10:52.040]  只有一個心靈
[00:10:52.040 --> 00:10:53.560]  是
[00:10:53.560 --> 00:10:57.640]  經歷了甜蜜的人
[00:10:57.640 --> 00:10:59.520]  才能夠唱出美妙的音樂
[00:10:59.520 --> 00:11:01.760]  四面受敵
[00:11:01.760 --> 00:11:03.640]  卻不被困住
[00:11:03.640 --> 00:11:05.440]  他說心裡作難
[00:11:05.440 --> 00:11:06.720]  卻不致失望
[00:11:06.720 --> 00:11:09.080]  很多時候
[00:11:09.080 --> 00:11:12.240]  很多事情可以令到保羅失望的
[00:11:12.240 --> 00:11:15.240]  當然傳福音的事情
[00:11:15.240 --> 00:11:17.640]  有很多時候不如意會失望
[00:11:17.640 --> 00:11:20.520]  但我相信更多令到保羅失望的
[00:11:20.520 --> 00:11:21.320]  是
[00:11:21.320 --> 00:11:23.080]  他的
[00:11:23.080 --> 00:11:24.880]  童宮
[00:11:24.880 --> 00:11:28.120]  他建立的教會
[00:11:28.120 --> 00:11:31.600]  是偏離了他
[00:11:31.600 --> 00:11:33.080]  所謂的教導
[00:11:33.080 --> 00:11:34.480]  偏離了神
[00:11:34.480 --> 00:11:36.880]  這是令保羅最失望的
[00:11:36.880 --> 00:11:39.280]  事實上在《迦拉太書》
[00:11:39.280 --> 00:11:40.120]  那裡講到
[00:11:40.120 --> 00:11:42.400]  他一手一腳建立了迦拉太教會
[00:11:42.400 --> 00:11:44.360]  後來就
[00:11:44.840 --> 00:11:45.880]  偏離了
[00:11:45.880 --> 00:11:47.840]  正統的福音
[00:11:47.840 --> 00:11:51.840]  哥倫多教會一手一腳建立的
[00:11:51.840 --> 00:11:52.760]  有些人
[00:11:52.760 --> 00:11:53.640]  起來
[00:11:53.640 --> 00:11:54.760]  攻擊
[00:11:54.760 --> 00:11:55.920]  反對保羅
[00:11:55.920 --> 00:11:57.960]  去到他
[00:11:57.960 --> 00:11:59.600]  人生的
[00:11:59.600 --> 00:12:02.240]  後期的階段
[00:12:02.240 --> 00:12:04.760]  連他的童宮
[00:12:04.760 --> 00:12:06.120]  「底馬」
[00:12:06.120 --> 00:12:06.880]  他說
[00:12:06.880 --> 00:12:09.080]  底馬貪愛現今的世界
[00:12:09.080 --> 00:12:10.120]  都離開了他
[00:12:10.120 --> 00:12:12.280]  這些事
[00:12:12.280 --> 00:12:13.160]  很令人失望
[00:12:13.160 --> 00:12:14.280]  被人出賣
[00:12:14.640 --> 00:12:17.320]  一手一腳建立的
[00:12:17.320 --> 00:12:18.520]  他的
[00:12:18.520 --> 00:12:19.960]  大兄姊妹
[00:12:19.960 --> 00:12:20.960]  你想想
[00:12:20.960 --> 00:12:23.000]  即是你帶領一個人信耶穌
[00:12:23.000 --> 00:12:24.640]  你帶領一個小組
[00:12:24.640 --> 00:12:26.200]  一個團契
[00:12:26.200 --> 00:12:27.760]  後來每個人
[00:12:27.760 --> 00:12:29.160]  攻擊你
[00:12:29.160 --> 00:12:30.400]  出賣你
[00:12:30.400 --> 00:12:31.840]  誤會你
[00:12:31.840 --> 00:12:33.400]  詆毀你
[00:12:33.400 --> 00:12:38.520]  失不失望呢?
[00:12:38.520 --> 00:12:39.680]  失望
[00:12:39.680 --> 00:12:41.320]  可惜有牧者
[00:12:41.320 --> 00:12:42.400]  因為這樣
[00:12:42.600 --> 00:12:45.360]  後來轉行開計程車
[00:12:45.360 --> 00:12:47.120]  他說
[00:12:47.120 --> 00:12:49.320]  牧羊教會太失望了
[00:12:49.320 --> 00:12:52.400]  因為他的心血
[00:12:52.400 --> 00:12:54.080]  放在大兄姊妹身上
[00:12:54.080 --> 00:12:55.200]  他們不僅不理解
[00:12:55.200 --> 00:12:57.040]  後來攻擊他的時候
[00:12:57.040 --> 00:13:00.520]  自此他從來都不誤會
[00:13:00.520 --> 00:13:02.800]  他
[00:13:02.800 --> 00:13:03.720]  去
[00:13:03.720 --> 00:13:04.680]  開計程車
[00:13:04.680 --> 00:13:05.480]  有時候
[00:13:05.480 --> 00:13:06.520]  就去帶
[00:13:06.520 --> 00:13:07.880]  聖地旅行團
[00:13:07.880 --> 00:13:10.760]  做導遊
[00:13:10.760 --> 00:13:12.200]  都不知道多開心
[00:13:13.080 --> 00:13:14.640]  看大人旅行的時候
[00:13:14.640 --> 00:13:15.480]  大家
[00:13:15.480 --> 00:13:16.680]  一起有歡樂
[00:13:16.680 --> 00:13:18.520]  都不知道好過
[00:13:18.520 --> 00:13:20.600]  牧會多少
[00:13:20.600 --> 00:13:22.440]  當然他這樣說的時候
[00:13:22.440 --> 00:13:23.520]  你聽得出
[00:13:23.520 --> 00:13:25.320]  那種失望
[00:13:25.320 --> 00:13:27.400]  但是
[00:13:27.400 --> 00:13:28.320]  保羅說
[00:13:28.320 --> 00:13:30.480]  當我們經歷復活大靈的時候
[00:13:30.480 --> 00:13:32.240]  不會至於這樣
[00:13:32.240 --> 00:13:34.040]  不會至於這樣
[00:13:34.040 --> 00:13:37.080]  當然剛才說的可能是一個失敗的例子
[00:13:37.080 --> 00:13:37.560]  但是
[00:13:37.560 --> 00:13:39.400]  我們不需要失望
[00:13:39.400 --> 00:13:40.240]  因為
[00:13:41.160 --> 00:13:42.680]  保羅知道
[00:13:42.680 --> 00:13:44.440]  在我們裡面
[00:13:44.440 --> 00:13:46.760]  有復活生命的大靈
[00:13:46.760 --> 00:13:49.640]  有復活生命的大靈
[00:13:49.640 --> 00:13:51.760]  接著保羅他再說
[00:13:51.760 --> 00:13:53.320]  祖比伯
[00:13:53.320 --> 00:13:54.880]  卻不被掉棄
[00:13:54.880 --> 00:13:56.200]  有時候
[00:13:56.200 --> 00:14:00.000]  遇到很多的迫害的時候
[00:14:00.000 --> 00:14:01.360]  好像被人
[00:14:01.360 --> 00:14:03.240]  壓到一個地步
[00:14:03.240 --> 00:14:04.080]  好像被人
[00:14:04.080 --> 00:14:05.920]  好像垃圾一樣扔了出來
[00:14:05.920 --> 00:14:09.400]  事實上保羅都試過
[00:14:10.360 --> 00:14:11.280]  祖比伯
[00:14:11.280 --> 00:14:15.160]  他在二哥念的時候傳道
[00:14:15.160 --> 00:14:16.160]  被人打
[00:14:16.160 --> 00:14:18.440]  打到一個地步
[00:14:18.440 --> 00:14:20.440]  半死
[00:14:20.440 --> 00:14:21.000]  其實
[00:14:21.000 --> 00:14:23.320]  可能他休克了
[00:14:23.320 --> 00:14:24.080]  暈倒了
[00:14:24.080 --> 00:14:26.040]  那些人以為他死了
[00:14:26.040 --> 00:14:27.320]  用石頭扔他
[00:14:27.320 --> 00:14:28.240]  以為他死了
[00:14:28.240 --> 00:14:29.880]  把他的屍體
[00:14:29.880 --> 00:14:31.840]  拉了出去城外
[00:14:31.840 --> 00:14:35.960]  好像扔垃圾
[00:14:35.960 --> 00:14:37.600]  有條屍體被人
[00:14:37.600 --> 00:14:39.320]  遺棄屍
[00:14:39.840 --> 00:14:41.240]  都懶得撞他
[00:14:41.240 --> 00:14:43.400]  扔了出去外面那些垃圾缸
[00:14:43.400 --> 00:14:45.840]  你知道扔屍體不會當眾扔
[00:14:45.840 --> 00:14:48.280]  不是放在路中心
[00:14:48.280 --> 00:14:50.360]  當然是扔在垃圾缸那裡
[00:14:50.360 --> 00:14:51.080]  是不是?
[00:14:51.080 --> 00:14:52.800]  真的好像被掉棄
[00:14:52.800 --> 00:14:54.760]  好像扔垃圾一樣把屍體扔了
[00:14:54.760 --> 00:14:55.840]  後來聖經說到
[00:14:55.840 --> 00:14:57.080]  保羅
[00:14:57.080 --> 00:14:58.840]  後來可能暈倒了
[00:14:58.840 --> 00:14:59.640]  醒了
[00:14:59.640 --> 00:15:01.640]  再走回城內
[00:15:01.640 --> 00:15:04.240]  繼續鼓勵弟兄姊妹
[00:15:04.240 --> 00:15:07.040]  祖比伯
[00:15:07.040 --> 00:15:08.560]  卻不被掉棄
[00:15:09.600 --> 00:15:10.640]  接著後面說
[00:15:10.640 --> 00:15:11.960]  打倒了
[00:15:11.960 --> 00:15:13.760]  卻不致死亡
[00:15:13.760 --> 00:15:15.400]  剛才說的例子真是
[00:15:15.400 --> 00:15:16.320]  他被人打倒
[00:15:16.320 --> 00:15:17.400]  不致死亡
[00:15:17.400 --> 00:15:20.160]  就是
[00:15:20.160 --> 00:15:20.880]  他
[00:15:20.880 --> 00:15:22.760]  在哪裡跌倒
[00:15:22.760 --> 00:15:24.360]  他要站起來
[00:15:24.360 --> 00:15:26.440]  在尼加書那裡說
[00:15:26.440 --> 00:15:27.840]  二人雖然七次跌倒
[00:15:27.840 --> 00:15:29.600]  他必然會站起來
[00:15:29.600 --> 00:15:32.560]  在哪裡
[00:15:32.560 --> 00:15:34.400]  會跌倒的?
[00:15:34.400 --> 00:15:37.280]  沒錯,信耶穌的人會跌倒的
[00:15:38.920 --> 00:15:40.920]  信耶穌的人會軟弱的
[00:15:40.920 --> 00:15:43.320]  但是我們
[00:15:43.320 --> 00:15:46.280]  經歷復活生命的大難的時候
[00:15:46.280 --> 00:15:48.600]  我們在哪裡
[00:15:48.600 --> 00:15:49.480]  跌倒
[00:15:49.480 --> 00:15:50.480]  被打倒
[00:15:50.480 --> 00:15:52.480]  我們要在那裡
[00:15:52.480 --> 00:15:53.600]  站起來
[00:15:53.600 --> 00:15:56.080]  在第二次世界大戰的時候
[00:15:56.080 --> 00:15:59.080]  麥克約瑟將軍他在菲律賓
[00:15:59.080 --> 00:16:00.000]  當時來說
[00:16:00.000 --> 00:16:02.360]  在菲律賓那個
[00:16:02.360 --> 00:16:03.840]  美軍基地那裡
[00:16:03.840 --> 00:16:05.240]  他在那裡駐守
[00:16:08.120 --> 00:16:11.320]  在日本偷襲珍珠港的時候
[00:16:11.320 --> 00:16:13.120]  其實日本已經有了全盤的計劃
[00:16:13.120 --> 00:16:14.440]  將整個的
[00:16:14.440 --> 00:16:18.560]  東南亞的地方吞併
[00:16:18.560 --> 00:16:21.160]  所以他就先襲珍珠港
[00:16:21.160 --> 00:16:23.400]  將美國的海軍
[00:16:23.400 --> 00:16:25.840]  摧毀了三分之一
[00:16:25.840 --> 00:16:30.640]  他也再偷襲了
[00:16:30.640 --> 00:16:32.680]  美國其他的海軍基地
[00:16:32.680 --> 00:16:33.800]  在東南亞的海軍基地
[00:16:33.800 --> 00:16:35.480]  當時的
[00:16:35.480 --> 00:16:37.040]  菲律賓的海軍基地
[00:16:37.120 --> 00:16:39.120]  也被日本圍攻
[00:16:39.120 --> 00:16:41.240]  麥克約瑟將軍
[00:16:41.240 --> 00:16:42.640]  那時候他們
[00:16:42.640 --> 00:16:44.520]  整個基地
[00:16:44.520 --> 00:16:46.920]  基本上是毫無還手之力
[00:16:46.920 --> 00:16:50.080]  也斷水
[00:16:50.080 --> 00:16:50.880]  斷糧
[00:16:50.880 --> 00:16:52.920]  很多的後群的供應
[00:16:52.920 --> 00:16:55.560]  也被斷絕起來
[00:16:55.560 --> 00:16:57.320]  在那一刻
[00:16:57.320 --> 00:16:58.760]  他們
[00:16:58.760 --> 00:17:01.120]  就知道
[00:17:01.120 --> 00:17:02.120]  這場仗
[00:17:02.120 --> 00:17:03.320]  其實現在
[00:17:03.320 --> 00:17:04.240]  差不多
[00:17:04.240 --> 00:17:05.640]  是打敗的
[00:17:06.760 --> 00:17:08.600]  要淋很多的
[00:17:08.600 --> 00:17:09.800]  士兵
[00:17:09.800 --> 00:17:11.800]  其實已經是圍守了那裡
[00:17:11.800 --> 00:17:13.160]  當時來說
[00:17:13.160 --> 00:17:15.600]  麥克約瑟將軍他就
[00:17:15.600 --> 00:17:16.800]  要
