
[00:00:00.000 --> 00:00:06.000]  今天我選擇了一個題目叫做「壓力與祝福」
[00:02:38.000 --> 00:02:40.000]  accelerated learning
[00:02:40.000 --> 00:02:42.000]  就是讀定那些未教的那些
[00:02:42.000 --> 00:02:45.000]  以保萬無一失
[00:02:45.000 --> 00:02:47.000]  還要不要告訴別人
[00:02:47.000 --> 00:02:49.000]  不然別人會追上來
[00:02:49.000 --> 00:02:52.000]  然後最近就告訴我
[00:02:52.000 --> 00:02:56.000]  有一個小朋友她是在一間名校讀的
[00:02:56.000 --> 00:02:58.000]  其實她十項全能
[00:02:58.000 --> 00:02:59.000]  除了讀書之外
[00:02:59.000 --> 00:03:02.000]  音樂、體育、舞蹈什麼都可以
[00:03:02.000 --> 00:03:04.000]  但那個校長不是校長
[00:03:04.000 --> 00:03:06.000]  那個老師就召了個媽媽去
[00:03:06.000 --> 00:03:08.000]  就說你這個小朋友不行
[00:03:08.000 --> 00:03:11.000]  因為她完全都沒有鬥心
[00:03:11.000 --> 00:03:14.000]  我們這裡是要講競爭的
[00:03:14.000 --> 00:03:16.000]  這個媽媽就回去和我女兒說
[00:03:16.000 --> 00:03:17.000]  不行了我們要修訂一下
[00:03:17.000 --> 00:03:19.000]  不可以這樣
[00:03:19.000 --> 00:03:21.000]  我聽完這些之後
[00:03:21.000 --> 00:03:22.000]  我就覺得很慶幸
[00:03:22.000 --> 00:03:23.000]  很慶幸什麼呢
[00:03:23.000 --> 00:03:28.000]  就是我是50後的
[00:03:28.000 --> 00:03:34.000]  如果人生真的只是一連串不停的競爭
[00:03:34.000 --> 00:03:37.000]  由小朋友開始
[00:03:37.000 --> 00:03:39.000]  就不停的競爭
[00:03:39.000 --> 00:03:42.000]  而那些競爭是你輸得的
[00:03:42.000 --> 00:03:47.000]  都不知道出路是什麼
[00:03:47.000 --> 00:03:51.000]  除了小朋友、工作之外
[00:03:51.000 --> 00:03:55.000]  其實壓力可以出自家庭、感情
[00:03:55.000 --> 00:03:59.000]  人際關係、健康
[00:03:59.000 --> 00:04:03.000]  由一個人生的階段進入另外一個人生的階段
[00:04:03.000 --> 00:04:04.000]  都可以有很大壓力
[00:04:04.000 --> 00:04:06.000]  因為有改變
[00:04:06.000 --> 00:04:08.000]  所以有這麼多的壓力
[00:04:08.000 --> 00:04:12.000]  怎樣去處理呢
[00:04:12.000 --> 00:04:15.000]  今天其實我就想在這裡和大家分享
[00:04:15.000 --> 00:04:18.000]  有兩個對我來說
[00:04:18.000 --> 00:04:25.000]  應付壓力是非常了不的心得
[00:04:25.000 --> 00:04:30.000]  第一個我想講的就是在《馬太福音》第25章
[00:04:30.000 --> 00:04:35.000]  裡面就講到一個主人他要出門
[00:04:35.000 --> 00:04:38.000]  就叫了三個暴人來
[00:04:38.000 --> 00:04:42.000]  一個暴人他就給五千兩銀子
[00:04:42.000 --> 00:04:46.000]  一個暴人就給二千兩銀子
[00:04:46.000 --> 00:04:50.000]  一個暴人就給一千兩銀子
[00:04:50.000 --> 00:04:51.000]  他就說我要出門了
[00:04:51.000 --> 00:04:55.000]  你們各自好自為之
[00:04:55.000 --> 00:04:56.000]  他就回來了
[00:04:56.000 --> 00:04:58.000]  回來大家就要交功課
[00:04:58.000 --> 00:05:03.000]  這個主人就做performance appraisal
[00:05:03.000 --> 00:05:06.000]  拿了五千兩銀子的那個
[00:05:06.000 --> 00:05:08.000]  他就跟主人講
[00:05:08.000 --> 00:05:09.000]  你給了五千我
[00:05:09.000 --> 00:05:11.000]  我運用了賺了五千
[00:05:11.000 --> 00:05:13.000]  我一起給你
[00:05:13.000 --> 00:05:15.000]  performance appraisal就說
[00:05:15.000 --> 00:05:19.000]  好你是一個有良善有忠心的暴人
[00:05:19.000 --> 00:05:23.000]  你在不多的事情上忠心
[00:05:23.000 --> 00:05:26.000]  我就會派更多的事情給你管理
[00:05:26.000 --> 00:05:29.000]  你可以進來享受主人的福樂
[00:05:29.000 --> 00:05:32.000]  那個二千兩銀子的就說
[00:05:32.000 --> 00:05:35.000]  你給我二千
[00:05:35.000 --> 00:05:36.000]  我又去找回二千來
[00:05:36.000 --> 00:05:38.000]  現在我交回二千給你
[00:05:38.000 --> 00:05:40.000]  二千加二千交回給你
[00:05:40.000 --> 00:05:42.000]  performance appraisal就說
[00:05:42.000 --> 00:05:46.000]  好你是一個有良善有忠心的暴人
[00:05:46.000 --> 00:05:50.000]  你在不多的事情上忠心
[00:05:50.000 --> 00:05:52.000]  我會派更多的事情給你管理
[00:05:52.000 --> 00:05:55.000]  你可以進來享受主人的福樂
[00:05:55.000 --> 00:05:57.000]  第三個就說
[00:05:57.000 --> 00:05:59.000]  拿了一千兩銀子
[00:05:59.000 --> 00:06:00.000]  他說你很兇的
[00:06:00.000 --> 00:06:04.000]  我知道你期望是很高的
[00:06:04.000 --> 00:06:07.000]  所以我很怕一會兒虧了錢怎麼辦
[00:06:07.000 --> 00:06:10.000]  我挖個洞將他一千兩收起來
[00:06:10.000 --> 00:06:13.000]  現在一毛錢都沒有少給你
[00:06:13.000 --> 00:06:14.000]  這個主人說
[00:06:14.000 --> 00:06:18.000]  你是一個又懶又惡的暴人
[00:06:18.000 --> 00:06:21.000]  於是他說你既然知道我要求很高
[00:06:21.000 --> 00:06:24.000]  為什麼你不會拿錢去運用
[00:06:24.000 --> 00:06:26.000]  起碼賺一些利息
[00:06:26.000 --> 00:06:29.000]  於是他就將他的一千兩拿回來
[00:06:29.000 --> 00:06:32.000]  分給五千兩和二千兩
[00:06:32.000 --> 00:06:35.000]  所以有的更加有
[00:06:35.000 --> 00:06:38.000]  沒有的更加沒有
[00:06:38.000 --> 00:06:43.000]  這個故事說了什麼給我聽呢
[00:06:43.000 --> 00:06:46.000]  其實在我的成長階段裡
[00:06:46.000 --> 00:06:49.000]  我去到二十八歲
[00:06:49.000 --> 00:06:52.000]  我都只有八十九磅
[00:06:52.000 --> 00:06:58.000]  我的腰只有十八吋
[00:06:58.000 --> 00:07:02.000]  我以為肥胖和我是絕緣的
[00:07:02.000 --> 00:07:05.000]  誰知都不是
[00:07:05.000 --> 00:07:09.000]  但是當時在我的成長階段
[00:07:09.000 --> 00:07:12.000]  其實我有很沉重的心情
[00:07:12.000 --> 00:07:14.000]  我有很愛我的父母
[00:07:14.000 --> 00:07:17.000]  我生長在一個潮州人的家庭
[00:07:17.000 --> 00:07:20.000]  那你就想潮州人當然是重男輕女
[00:07:20.000 --> 00:07:23.000]  我那個case就剛剛不是
[00:07:23.000 --> 00:07:26.000]  我爸爸對我有絕大的信任
[00:07:26.000 --> 00:07:29.000]  他對我另眼相看
[00:07:29.000 --> 00:07:31.000]  不知為什麼
[00:07:31.000 --> 00:07:32.000]  他很信任我
[00:07:32.000 --> 00:07:35.000]  他覺得我與別不同
[00:07:35.000 --> 00:07:39.000]  但是我爸爸他的出生
[00:07:39.000 --> 00:07:41.000]  他是1912年出生的
[00:07:41.000 --> 00:07:42.000]  所以如果他還在的話
[00:07:42.000 --> 00:07:44.000]  已經超過八歲
[00:07:44.000 --> 00:07:47.000]  他就是在一個很富裕的家庭出生
[00:07:47.000 --> 00:07:48.000]  在潮州
[00:07:48.000 --> 00:07:51.000]  家裡是做糖的生意的
[00:07:51.000 --> 00:07:53.000]  我爺爺
[00:07:53.000 --> 00:07:55.000]  他很年輕就去上海讀大學
[00:07:55.000 --> 00:07:57.000]  又不夠遠
[00:07:57.000 --> 00:07:59.000]  文筆又得
[00:07:59.000 --> 00:08:01.000]  填詞又得
[00:08:01.000 --> 00:08:03.000]  彈古箏又得
[00:08:03.000 --> 00:08:06.000]  很年輕他就做一個報紙的主編
[00:08:06.000 --> 00:08:08.000]  在政府那裡
[00:08:08.000 --> 00:08:11.000]  少年得志
[00:08:11.000 --> 00:08:15.000]  但是因為國家政局的改變
[00:08:15.000 --> 00:08:18.000]  他和我媽媽來了香港
[00:08:18.000 --> 00:08:20.000]  一無所有
[00:08:20.000 --> 00:08:23.000]  他自己的爸爸被殺害
[00:08:23.000 --> 00:08:27.000]  整個家破亡
[00:08:27.000 --> 00:08:28.000]  他常常跟我說
[00:08:28.000 --> 00:08:33.000]  這個家到我這一代就散了
[00:08:33.000 --> 00:08:35.000]  這些他種種的經歷
[00:08:35.000 --> 00:08:37.000]  雖然我沒有目睹
[00:08:37.000 --> 00:08:39.000]  但是其實在我心裡
[00:08:39.000 --> 00:08:42.000]  都留下很大的烙印
[00:08:42.000 --> 00:08:43.000]  我就常常想
[00:08:43.000 --> 00:08:46.000]  我希望我可以出來
[00:08:46.000 --> 00:08:49.000]  扭轉這個局面
[00:08:49.000 --> 00:08:55.000]  重振許家昔日的地位
[00:08:55.000 --> 00:08:58.000]  沒有人要求我這樣做
[00:08:58.000 --> 00:09:03.000]  但是由於我父母對我的看重和鍾愛
[00:09:03.000 --> 00:09:05.000]  我覺得我很想
[00:09:05.000 --> 00:09:08.000]  不單止meet(達到)他們的expectation(期望)
[00:09:08.000 --> 00:09:10.000]  還要exceed(超越)他們的expectation(期望)
[00:09:10.000 --> 00:09:12.000]  令到他們很開心
[00:09:12.000 --> 00:09:17.000]  所以我加了給我自己很高的要求
[00:09:17.000 --> 00:09:23.000]  希望很短的時間可以飛黃騰達
[00:09:23.000 --> 00:09:27.000]  但是當時其實我心裡是知道
[00:09:27.000 --> 00:09:30.000]  當我十八歲出來工作的時候
[00:09:30.000 --> 00:09:34.000]  我就知道其實不是世界等著我來
[00:09:34.000 --> 00:09:38.000]  一切會不一樣
[00:09:38.000 --> 00:09:39.000]  我出來的時候我就知道
[00:09:39.000 --> 00:09:41.000]  其實在茫茫人海裡面
[00:09:41.000 --> 00:09:43.000]  我是很微小的
[00:09:43.000 --> 00:09:48.000]  但是我又知道其實我追求的東西
[00:09:48.000 --> 00:09:51.000]  是不會帶給我真正的喜樂的
[00:09:51.000 --> 00:09:54.000]  就是名譽財富地位權利
[00:09:54.000 --> 00:09:56.000]  其實都不會帶給我真正的喜樂
[00:09:56.000 --> 00:09:58.000]  真正的喜樂究竟是什麼呢
[00:09:58.000 --> 00:10:01.000]  我就是在這個困局裡面
[00:10:01.000 --> 00:10:06.000]  是我人生一個很嚴重的低谷
[00:10:06.000 --> 00:10:07.000]  就在這個時候
[00:10:07.000 --> 00:10:10.000]  神就派天使來找我
[00:10:10.000 --> 00:10:13.000]  她就是城鎮的一位姐妹
[00:10:13.000 --> 00:10:14.000]  是我的一個同事
[00:10:14.000 --> 00:10:16.000]  她就介紹我
[00:10:16.000 --> 00:10:19.000]  屢次叫我要回禮拜堂
[00:10:19.000 --> 00:10:21.000]  我就屢次都推她
[00:10:21.000 --> 00:10:22.000]  為什麼呢
[00:10:22.000 --> 00:10:27.000]  因為我爸爸說宗教是農村的產品
[00:10:27.000 --> 00:10:30.000]  教會只是一個organization(組織)
[00:10:30.000 --> 00:10:33.000]  裡面都有它各樣的politics(政策)
[00:10:33.000 --> 00:10:37.000]  並且有時披上袈裟 事更多
[00:10:37.000 --> 00:10:40.000]  就因為我和我爸爸的關係
[00:10:40.000 --> 00:10:42.000]  我很look up to她
[00:10:42.000 --> 00:10:44.000]  她在我心目中是一個英雄
[00:10:44.000 --> 00:10:46.000]  雖然經過很多磨難
[00:10:46.000 --> 00:10:50.000]  但是她仍然是一個很有骨氣
[00:10:50.000 --> 00:10:52.000]  很有信心
[00:10:52.000 --> 00:10:55.000]  很漂亮的一個男子
[00:10:55.000 --> 00:10:57.000]  她都不看得起宗教了
[00:10:57.000 --> 00:11:02.000]  我覺得我都不要走那條路了
[00:11:02.000 --> 00:11:05.000]  我屢次推這個朋友
[00:11:05.000 --> 00:11:08.000]  她後來就不再叫我了
[00:11:08.000 --> 00:11:10.000]  就send(寄)卡給我
[00:11:10.000 --> 00:11:12.000]  有一天我就下樓打開信箱
[00:11:12.000 --> 00:11:14.000]  就收到她的卡
[00:11:14.000 --> 00:11:17.000]  我回去就和我爸爸說
[00:11:17.000 --> 00:11:21.000]  有一個同事經常叫我回禮拜堂
[00:11:21.000 --> 00:11:23.000]  殊不知我爸爸跟我說
[00:11:23.000 --> 00:11:25.000]  你不如跟她回去
[00:11:25.000 --> 00:11:29.000]  去沾染一下和平的氣息
[00:11:29.000 --> 00:11:31.000]  她好像給了我一個綠燈
[00:11:31.000 --> 00:11:32.000]  給了我一個blessing(祝福)
[00:11:32.000 --> 00:11:33.000]  去走那條路
[00:11:33.000 --> 00:11:35.000]  我就欣然上路
[00:11:35.000 --> 00:11:37.000]  回去告訴這個同事
[00:11:37.000 --> 00:11:39.000]  我說我這個禮拜日跟你回禮拜堂
[00:11:39.000 --> 00:11:42.000]  她就整個人就趴在打字機那裡
[00:11:42.000 --> 00:11:45.000]  她說上帝真是聽禱告的
[00:11:45.000 --> 00:11:47.000]  因為我已經和她說了
[00:11:47.000 --> 00:11:48.000]  我不再叫你了
[00:11:48.000 --> 00:11:50.000]  我只是為你祈禱
[00:11:50.000 --> 00:11:55.000]  就是這樣我就開始我的信仰之路
[00:11:55.000 --> 00:11:58.000]  然後我認識到
[00:11:58.000 --> 00:12:00.000]  基督教原來不是一個
[00:12:00.000 --> 00:12:03.000]  純粹是什麼避難所
[00:12:03.000 --> 00:12:05.000]  你軟弱了
[00:12:05.000 --> 00:12:08.000]  不疼不成療就來這個避難所
[00:12:08.000 --> 00:12:10.000]  而它是一個很充滿有能力
[00:12:10.000 --> 00:12:13.000]  很大能的一個信仰
[00:12:13.000 --> 00:12:15.000]  我聽到主耶穌基督說
[00:12:15.000 --> 00:12:17.000]  凡勞苦單重擔的
[00:12:17.000 --> 00:12:19.000]  可以到我這裡來
[00:12:19.000 --> 00:12:22.000]  我必定使你得安息
[00:12:22.000 --> 00:12:26.000]  因為我心裡柔和謙卑
[00:12:26.000 --> 00:12:27.000]  我就問
[00:12:27.000 --> 00:12:30.000]  我自己的心態和柔和謙卑
[00:12:30.000 --> 00:12:36.000]  其實我所追求的是剛剛相反
[00:12:36.000 --> 00:12:38.000]  我就慢慢慢慢去接觸
[00:12:38.000 --> 00:12:41.000]  我就發覺原來神的道
[00:12:41.000 --> 00:12:45.000]  和世界的道是剛剛相反
[00:12:45.000 --> 00:12:48.000]  剛剛相反
[00:12:48.000 --> 00:12:50.000]  就好像剛才馬太福音說的那個
[00:12:50.000 --> 00:12:52.000]  其實它令我明白到
[00:12:52.000 --> 00:12:56.000]  人和人是無法比較的
[00:12:56.000 --> 00:12:57.000]  一個五千
[00:12:57.000 --> 00:12:58.000]  一個兩千
[00:12:58.000 --> 00:12:59.000]  一個一千
[00:12:59.000 --> 00:13:01.000]  是神比的
[00:13:01.000 --> 00:13:04.000]  哪裡可以比較的
[00:13:04.000 --> 00:13:08.000]  一千那個整極可能都去到五千
[00:13:08.000 --> 00:13:11.000]  所以第一是不需要比較
[00:13:11.000 --> 00:13:14.000]  第二你看看那個performance appraisal
[00:13:14.000 --> 00:13:18.000]  原來你盡了忠心
[00:13:18.000 --> 00:13:20.000]  神要的只是忠心
[00:13:20.000 --> 00:13:22.000]  你五千的找回五千
[00:13:22.000 --> 00:13:24.000]  他說好你是一個良善有忠心的僕人
[00:13:24.000 --> 00:13:26.000]  你兩千找回兩千
[00:13:26.000 --> 00:13:28.000]  他說好你是一個良善有忠心的僕人
[00:13:28.000 --> 00:13:32.000]  他並沒有說五千那個好過兩千
[00:13:32.000 --> 00:13:35.000]  並且多給誰的就向誰多收
[00:13:35.000 --> 00:13:37.000]  如果給多些你
[00:13:37.000 --> 00:13:40.000]  你就要回答一個問題
[00:13:40.000 --> 00:13:44.000]  那我做回多少交回給上帝
[00:13:44.000 --> 00:13:46.000]  這個世界看人
[00:13:46.000 --> 00:13:49.000]  CEO就比Clerk好
[00:13:49.000 --> 00:13:53.000]  你漂亮就比那個不漂亮的好
[00:13:53.000 --> 00:13:55.000]  富有的就比窮的好
[00:13:55.000 --> 00:13:57.000]  這個是世界的標準
[00:13:57.000 --> 00:14:01.000]  但是如果你定了你的價值是
[00:14:01.000 --> 00:14:05.000]  只是做神一個忠心的管家
[00:14:05.000 --> 00:14:10.000]  你就可以不需要被這個世界的標準所限制
[00:14:10.000 --> 00:14:14.000]  所以自從我明白了這個真理之後
[00:14:14.000 --> 00:14:17.000]  我就只追求一件事
[00:14:17.000 --> 00:14:21.000]  就是做神忠心的管家
[00:14:21.000 --> 00:14:24.000]  很多的決定
[00:14:24.000 --> 00:14:28.000]  人生其實是一連串的決定
[00:14:28.000 --> 00:14:29.000]  選擇
[00:14:29.000 --> 00:14:34.000]  選擇就是什麼是神給我走的路
[00:14:34.000 --> 00:14:35.000]  我就上路
[00:14:35.000 --> 00:14:37.000]  什麼不是神要我走的路
[00:14:37.000 --> 00:14:39.000]  我就不走那條路
[00:14:39.000 --> 00:14:41.000]  有時人會覺得這麼大膽
[00:14:41.000 --> 00:14:42.000]  你都夠膽做
[00:14:42.000 --> 00:14:44.000]  如果是神給我的
[00:14:44.000 --> 00:14:46.000]  祂就與我同工
[00:14:46.000 --> 00:14:47.000]  我就夠膽做
[00:14:47.000 --> 00:14:51.000]  因為在主裏面沒有難成的事
[00:14:51.000 --> 00:14:53.000]  如果不是祂要我做的
[00:14:53.000 --> 00:14:55.000]  我根本就不要做
[00:14:55.000 --> 00:14:59.000]  有些時候我放手
[00:14:59.000 --> 00:15:00.000]  好像97年那樣
[00:15:00.000 --> 00:15:02.000]  我離開
[00:15:02.000 --> 00:15:07.000]  當時相當高薪厚職的一個職位
[00:15:07.000 --> 00:15:11.000]  我停下來聽上帝的聲音
[00:15:11.000 --> 00:15:14.000]  在倫敦那裏有個farewell party
[00:15:14.000 --> 00:15:18.000]  當時我與那間銀行的board of directors
[00:15:18.000 --> 00:15:20.000]  group CEO
[00:15:20.000 --> 00:15:23.000]  他們host了一個farewell party給我
[00:15:23.000 --> 00:15:27.000]  我說我其中要做的一件事
[00:15:27.000 --> 00:15:30.000]  就是我現在要spend time with the relationship
[00:15:30.000 --> 00:15:33.000]  你問我這個relationship跟誰
[00:15:33.000 --> 00:15:35.000]  我唱首歌給你聽
[00:15:35.000 --> 00:15:38.000]  叫做somebody bigger than you and I
[00:15:38.000 --> 00:15:41.000]  聽完你就知道是上帝
[00:15:41.000 --> 00:15:43.000]  我說希望這個祝福我的上帝
[00:15:43.000 --> 00:15:45.000]  也祝福大家
[00:15:45.000 --> 00:15:47.000]  停下來聽下上帝的聲音
[00:15:47.000 --> 00:15:49.000]  我不是找到一份工作才走
[00:15:49.000 --> 00:15:50.000]  遲了這份工作
[00:15:50.000 --> 00:15:53.000]  我直接走進一個vacuum那裏
[00:15:53.000 --> 00:15:55.000]  看看神會怎樣帶領
[00:15:55.000 --> 00:15:57.000]  什麼時候提起
[00:15:57.000 --> 00:15:59.000]  什麼時候放下
[00:15:59.000 --> 00:16:02.000]  你聆聽其實神的引導
[00:16:02.000 --> 00:16:05.000]  是一步一步很清楚
[00:16:05.000 --> 00:16:06.000]  當你回頭一看
[00:16:06.000 --> 00:16:11.000]  你發覺原來有一條線串著
[00:16:11.000 --> 00:16:14.000]  什麼叫做真理使你得自由
[00:16:14.000 --> 00:16:17.000]  如果你明白真理
[00:16:17.000 --> 00:16:19.000]  你就不會被這個世界
[00:16:19.000 --> 00:16:22.000]  很多的束縛和綑綁
[00:16:22.000 --> 00:16:24.000]  叫你失去自由
[00:16:24.000 --> 00:16:25.000]  失去自己
[00:16:25.000 --> 00:16:27.000]  失去最寶貴的
[00:16:27.000 --> 00:16:30.000]  就是你與神的關係
[00:16:30.000 --> 00:16:33.000]  所以做一個忠心的管家
[00:16:33.000 --> 00:16:39.000]  只是定精在神交托的事上
[00:16:39.000 --> 00:16:41.000]  負上忠心就行了
[00:16:41.000 --> 00:16:46.000]  那就很多壓力就會消失
[00:16:46.000 --> 00:16:47.000]  祂仍然在
[00:16:47.000 --> 00:16:50.000]  但是祂不可以綑綁你
[00:16:50.000 --> 00:16:52.000]  傷害你
[00:16:52.000 --> 00:16:56.000]  第二個叫我有很大祝福的
[00:16:56.000 --> 00:16:59.000]  就是我宿舍的迦太書
[00:16:59.000 --> 00:17:01.000]  第二章二十節
[00:17:01.000 --> 00:17:03.000]  「現在活著的不再是我」
[00:17:03.000 --> 00:17:04.000]  保羅說的
[00:17:04.000 --> 00:17:07.000]  「乃是基督在我裏面活著」
[00:17:07.000 --> 00:17:10.000]  我遇到很多難處的時候
[00:17:10.000 --> 00:17:12.000]  譬如我父親患病離世
[00:17:12.000 --> 00:17:17.000]  我有時經歷很大的風浪
[00:17:17.000 --> 00:17:21.000]  過去我做營業
[00:17:21.000 --> 00:17:23.000]  我今年開始離開銀行界
[00:17:23.000 --> 00:17:25.000]  之前那五年
[00:17:25.000 --> 00:17:28.000]  我經歷了三個風暴
[00:17:28.000 --> 00:17:34.000]  一個是亞洲金融風暴沙士
[00:17:34.000 --> 00:17:36.000]  然後是金融海嘯
[00:17:36.000 --> 00:17:38.000]  一個比一個猛烈
[00:17:38.000 --> 00:17:40.000]  很多的風暴
[00:17:40.000 --> 00:17:42.000]  不是五年 是十五年
[00:17:42.000 --> 00:17:45.000]  很多的風暴裏面
[00:17:45.000 --> 00:17:47.000]  其實你是不知道的
[00:17:47.000 --> 00:17:48.000]  特別金融海嘯的時候
[00:17:48.000 --> 00:17:51.000]  其實大家現在好像沒甚麼事
[00:17:51.000 --> 00:17:53.000]  當時如果你在市場
[00:17:53.000 --> 00:17:54.000]  情況就是
[00:17:54.000 --> 00:17:56.000]  你不知道會不會有明天
[00:17:56.000 --> 00:17:58.000]  即是那個人突然間
[00:17:58.000 --> 00:18:00.000]  那個系統突然間停頓了
[00:18:00.000 --> 00:18:02.000]  那些血不流
[00:18:02.000 --> 00:18:05.000]  很可怕
[00:18:05.000 --> 00:18:08.000]  如果遇到事情
[00:18:08.000 --> 00:18:09.000]  你覺得很大壓力
[00:18:09.000 --> 00:18:10.000]  其實即是甚麼呢
[00:18:10.000 --> 00:18:13.000]  你Hit了你的Limit
[00:18:13.000 --> 00:18:16.000]  你去Take這個壓力的Capacity到了
[00:18:16.000 --> 00:18:19.000]  Hit了這個Limit
[00:18:19.000 --> 00:18:21.000]  那怎麼辦
[00:18:21.000 --> 00:18:22.000]  祝福就是
[00:18:22.000 --> 00:18:26.000]  將你自己與基督同死同埋葬
[00:18:26.000 --> 00:18:27.000]  然後活過來
[00:18:27.000 --> 00:18:29.000]  不再是我
[00:18:29.000 --> 00:18:31.000]  乃是基督在我裏面活著
[00:18:31.000 --> 00:18:34.000]  基督有沒有限制
[00:18:34.000 --> 00:18:36.000]  再看看有沒有難成的事
[00:18:36.000 --> 00:18:38.000]  沒有
[00:18:38.000 --> 00:18:40.000]  要你住在基督裏面
[00:18:40.000 --> 00:18:42.000]  基督住在你裏面
[00:18:42.000 --> 00:18:44.000]  還有甚麼比這個更好的
[00:18:44.000 --> 00:18:46.000]  但是前提是
[00:18:46.000 --> 00:18:49.000]  你必須先Surrender自己
[00:18:49.000 --> 00:18:51.000]  與他同死同埋葬
[00:18:51.000 --> 00:18:53.000]  然後又活過來
[00:18:53.000 --> 00:18:54.000]  有他的能力
[00:18:54.000 --> 00:18:56.000]  復活的大能
[00:18:56.000 --> 00:19:01.000]  你就很專心的Hold on to他
[00:19:01.000 --> 00:19:02.000]  你只要不要放手
[00:19:02.000 --> 00:19:04.000]  其實他是捉實你的
[00:19:04.000 --> 00:19:06.000]  你會發覺
[00:19:06.000 --> 00:19:10.000]  就是這一個信念
[00:19:10.000 --> 00:19:12.000]  Carry me through time and again
[00:19:12.000 --> 00:19:17.000]  而我深信其實每一個壓力的背後
[00:19:17.000 --> 00:19:20.000]  都是隱藏著上帝的祝福的
[00:19:20.000 --> 00:19:22.000]  因為就是在這個背後
[00:19:22.000 --> 00:19:24.000]  這個壓力後面
[00:19:24.000 --> 00:19:26.000]  你會明白更多
[00:19:26.000 --> 00:19:30.000]  其實他會給你甚麼恩典
[00:19:30.000 --> 00:19:32.000]  你會怎樣成為一個更強壯
[00:19:32.000 --> 00:19:35.000]  你的capacity怎樣會increase
[00:19:35.000 --> 00:19:39.000]  還有你會成為何等樣的人
[00:19:39.000 --> 00:19:41.000]  在基督裏面
[00:19:41.000 --> 00:19:43.000]  所以今天
[00:19:43.000 --> 00:19:46.000]  我要對那些未信主的朋友說
[00:19:46.000 --> 00:19:50.000]  你們要上上主恩的滋味
[00:19:50.000 --> 00:19:52.000]  就知道他的美事
