
[00:00:00.000 --> 00:00:03.560]  今天讀了三段經文
[00:01:48.880 --> 00:01:52.560]  而有機會見到初生的耶穌
[00:01:52.560 --> 00:01:56.160]  即是剛剛出生的
[00:01:56.160 --> 00:02:00.960]  小孩子的時候的耶穌的人就更少
[00:02:00.960 --> 00:02:03.680]  這個見不見得到
[00:02:03.680 --> 00:02:08.840]  其實不是一個很決定影響我們跟上帝的關係
[00:02:08.840 --> 00:02:15.600]  因為上帝可以透過很多方式跟我們聯繫接觸
[00:02:15.600 --> 00:02:19.000]  用我們的信心打開就可以了
[00:02:19.000 --> 00:02:22.000]  但是我們都是有些很想的
[00:02:22.000 --> 00:02:25.000]  所以人們說去到以色列、去到聖地
[00:02:25.000 --> 00:02:27.000]  感覺都是有少許不同的
[00:02:27.000 --> 00:02:31.640]  人是有一種時空上的感覺
[00:02:31.640 --> 00:02:37.920]  雖然我們不能夠回到那裏
[00:02:37.920 --> 00:02:41.280]  但是聖經裏面所記載的
[00:02:41.280 --> 00:02:44.400]  當日耶穌降生的時候
[00:02:44.400 --> 00:02:50.720]  上帝怎樣向人啟示他自己呢?
[00:02:50.720 --> 00:02:54.880]  都是有些值得我們去思想的
[00:02:54.880 --> 00:02:59.880]  這個聖誕我收到上帝的禮物
[00:02:59.880 --> 00:03:02.640]  就是我看聖經的時候
[00:03:02.640 --> 00:03:04.360]  我思想的時候
[00:03:04.360 --> 00:03:09.720]  我在這三個聖經的事件當中
[00:03:09.720 --> 00:03:11.920]  有一個新的體會
[00:03:11.920 --> 00:03:15.160]  對我來說這是很開心的事
[00:03:15.160 --> 00:03:17.560]  讀聖經的人
[00:03:17.560 --> 00:03:22.600]  學到一些你發現了一些從來都沒有看到的
[00:03:22.600 --> 00:03:25.280]  我們叫做「亮光」或者「得著」
[00:03:25.280 --> 00:03:28.480]  是很開心的
[00:03:28.480 --> 00:03:30.400]  就好像尋寶那樣
[00:03:30.400 --> 00:03:32.800]  突然間被你找到,你很開心
[00:03:32.800 --> 00:03:36.840]  這個聖誕上帝給我的禮物就是
[00:03:36.840 --> 00:03:37.760]  讀了這麼多年聖經
[00:03:37.760 --> 00:03:44.120]  我從來都沒有用視覺去看這三段聖經的
[00:03:44.120 --> 00:03:50.040]  我就和大家分享
[00:03:50.040 --> 00:03:53.800]  首先我們看到是牧羊的人
[00:03:53.800 --> 00:03:56.120]  牧羊的人在《野地》裏面
[00:03:56.120 --> 00:03:58.480]  都有人會提及到
[00:03:58.480 --> 00:04:01.600]  他們是一些很卑下的人
[00:04:01.600 --> 00:04:03.720]  一些很窮的人
[00:04:03.720 --> 00:04:05.120]  很沒有權勢的人
[00:04:05.120 --> 00:04:07.440]  這個是上帝首先
[00:04:07.440 --> 00:04:09.240]  最先向他們顯示
[00:04:09.240 --> 00:04:12.200]  就是耶穌出生的那一晚就向他們顯現
[00:04:12.200 --> 00:04:15.840]  除了這個之外
[00:04:15.840 --> 00:04:19.280]  我還發現一樣
[00:04:19.280 --> 00:04:24.840]  他們應該都是比較年輕的人
[00:04:24.840 --> 00:04:27.440]  那些晚上留守在野外
[00:04:27.440 --> 00:04:31.560]  這個野外就等於城市的郊外
[00:04:31.560 --> 00:04:35.440]  因為那些羊大出大入是很困難的
[00:04:35.440 --> 00:04:37.920]  所以他們會圈養在外面
[00:04:37.920 --> 00:04:40.240]  但是晚上有人去看守
[00:04:40.240 --> 00:04:44.880]  看守這些羊的人
[00:04:44.880 --> 00:04:50.800]  通常都是一些就業能力比較低的人
[00:04:50.800 --> 00:04:53.840]  因為那是工作既然辛苦
[00:04:53.840 --> 00:04:57.040]  又收入又不多的一種工作
[00:04:57.040 --> 00:05:00.240]  而且還在野外去看守羊的人
[00:05:00.240 --> 00:05:02.920]  又不可以是年紀太大的人
[00:05:02.920 --> 00:05:06.400]  因為他們是要應付野外的環境
[00:05:06.400 --> 00:05:10.360]  所以他們是比較年輕一點的
[00:05:10.360 --> 00:05:12.680]  《舊約聖經》裡面記載到
[00:05:12.680 --> 00:05:14.400]  撒慕爾去找耶西
[00:05:14.400 --> 00:05:17.160]  即是大衛的父親的時候
[00:05:17.160 --> 00:05:20.040]  他選了那些哥哥出來見他的時候
[00:05:20.040 --> 00:05:21.760]  撒慕爾說都不是這個
[00:05:21.760 --> 00:05:24.800]  耶西就想起有一個兒子叫做大衛
[00:05:24.800 --> 00:05:26.280]  他去那裡放羊
[00:05:26.280 --> 00:05:29.480]  那時候大衛是一個少年人
[00:05:29.480 --> 00:05:32.240]  基本上這一群的人裡面
[00:05:32.240 --> 00:05:33.760]  主要應該這麼說
[00:05:33.760 --> 00:05:40.560]  就是那些年輕的牧羊人
[00:05:40.560 --> 00:05:44.640]  他們的反應很快
[00:05:44.640 --> 00:05:51.000]  他們就在野地裡面看守羊
[00:05:51.000 --> 00:05:53.720]  而他們就在馬棚那裡
[00:05:53.720 --> 00:06:02.000]  去見到最初初生的耶穌
[00:06:02.000 --> 00:06:06.560]  而第二個見到耶穌的人物
[00:06:06.560 --> 00:06:11.880]  就是西面和阿拿
[00:06:11.880 --> 00:06:13.960]  因為在第八天就見到了
[00:06:13.960 --> 00:06:16.840]  耶穌在第八天就見到了
[00:06:16.840 --> 00:06:24.600]  聖經說他是在聖殿裡面的人物
[00:06:24.600 --> 00:06:32.160]  他們是在聖殿裡面公職的
[00:06:32.160 --> 00:06:34.440]  又是呂仙芝
[00:06:34.440 --> 00:06:36.800]  他們的身份就有點不同了
[00:06:36.800 --> 00:06:39.320]  他們是比較尊貴的
[00:06:39.320 --> 00:06:40.640]  而他們的年紀
[00:06:40.640 --> 00:06:41.640]  兩個都很疼愛他們
[00:06:41.640 --> 00:06:42.800]  一個很老的
[00:06:42.800 --> 00:06:44.360]  一個八十四歲
[00:06:44.360 --> 00:06:46.720]  八十四歲現在來說都很老了
[00:06:46.720 --> 00:06:48.040]  那時候更加老
[00:06:48.040 --> 00:06:49.800]  西面見到耶穌之後
[00:06:49.800 --> 00:06:51.360]  第一句說的是什麼呢?
[00:06:51.360 --> 00:06:53.480]  他說「我死了」
[00:06:53.480 --> 00:06:55.600]  「你可以釋放我安然去世了」
[00:06:55.600 --> 00:06:56.600]  他年紀很大了
[00:06:56.600 --> 00:06:57.640]  「等等等等」
[00:06:57.640 --> 00:06:59.200]  不肯死就是什麼呢?
[00:06:59.200 --> 00:07:01.360]  想見到救恩的
[00:07:01.360 --> 00:07:02.920]  臨到天上就跟他說
[00:07:02.920 --> 00:07:04.920]  「你死之前你會見到的」
[00:07:04.920 --> 00:07:06.840]  年紀都很老了
[00:07:06.840 --> 00:07:10.760]  他們是屬靈的
[00:07:10.760 --> 00:07:12.040]  他們不像牧羊人
[00:07:12.040 --> 00:07:14.120]  牧羊人是沒有機會讀書的
[00:07:14.120 --> 00:07:16.920]  他們是一個很屬靈的人
[00:07:16.920 --> 00:07:18.680]  他們守候在聖殿那裡
[00:07:18.680 --> 00:07:20.360]  他們不是在野地
[00:07:20.360 --> 00:07:22.040]  在聖殿那裡
[00:07:22.040 --> 00:07:25.640]  牧羊人其實一點準備都沒有
[00:07:25.640 --> 00:07:28.000]  突然間見到天使唱歌
[00:07:28.000 --> 00:07:29.320]  想都沒有想過
[00:07:29.320 --> 00:07:33.280]  他就很驚訝這件事
[00:07:33.280 --> 00:07:35.000]  但是西面和阿拿
[00:07:35.000 --> 00:07:35.880]  不是在那裡等
[00:07:35.880 --> 00:07:38.800]  他們在那裡等
[00:07:38.800 --> 00:07:40.040]  長期在那裡等
[00:07:40.040 --> 00:07:42.000]  他們兩個很不同的
[00:07:42.000 --> 00:07:45.480]  心理狀態
[00:07:45.480 --> 00:07:47.600]  第三類的人
[00:07:47.600 --> 00:07:49.600]  就是那些博士
[00:07:49.600 --> 00:07:52.240]  東方來的博士
[00:07:52.240 --> 00:07:54.640]  應該是他們最有錢的
[00:07:54.640 --> 00:07:57.200]  他們拿著黃金、乳香、活藥
[00:07:57.200 --> 00:07:59.560]  而是很遠的來
[00:07:59.560 --> 00:08:02.640]  其實他們見到耶穌的時候
[00:08:02.640 --> 00:08:06.280]  應該耶穌已經是一個小孩子
[00:08:06.280 --> 00:08:07.440]  因為聖經記載
[00:08:07.440 --> 00:08:09.760]  他們進了房子
[00:08:09.760 --> 00:08:11.880]  那時候不是很麻煩的
[00:08:11.880 --> 00:08:13.400]  進了房子
[00:08:13.400 --> 00:08:15.160]  進了房子那裡
[00:08:15.160 --> 00:08:17.520]  見到一個小孩子
[00:08:17.520 --> 00:08:20.800]  於是就獻禮物給他們
[00:08:20.800 --> 00:08:24.560]  將這個信息傳回去給希律的時候
[00:08:24.560 --> 00:08:29.920]  希律就按照博士所描述的情況
[00:08:29.920 --> 00:08:34.720]  就將兩歲以下的小孩子殺了
[00:08:34.720 --> 00:08:37.600]  就是說這個小朋友多大呀
[00:08:37.600 --> 00:08:39.640]  說著說著
[00:08:39.640 --> 00:08:41.440]  他們見到一顆星
[00:08:41.440 --> 00:08:43.280]  由那顆星見到一顆星
[00:08:43.280 --> 00:08:44.680]  然後去找找找
[00:08:44.680 --> 00:08:46.960]  找了兩年
[00:08:46.960 --> 00:08:48.680]  約莫兩年
[00:08:48.680 --> 00:08:49.560]  見到一個小孩子
[00:08:49.560 --> 00:08:55.920]  所以博士見到耶穌的時候是最遲的
[00:08:55.920 --> 00:08:58.760]  而這些博士
[00:08:58.760 --> 00:09:00.320]  他們長途跋涉
[00:09:00.320 --> 00:09:03.960]  在東方那裡來追尋
[00:09:03.960 --> 00:09:06.680]  他們不應該是少年人
[00:09:06.680 --> 00:09:10.800]  也不應該是老年人
[00:09:10.800 --> 00:09:13.320]  應該是壯年的人
[00:09:13.320 --> 00:09:17.400]  而且他們是很有知識的人
[00:09:17.400 --> 00:09:20.120]  而他們應該是外邦人
[00:09:20.120 --> 00:09:22.160]  外面的人
[00:09:22.160 --> 00:09:25.000]  牧羊人我們就不知道他的身份
[00:09:25.000 --> 00:09:26.960]  因為在當地
[00:09:26.960 --> 00:09:28.120]  可能有些是猶太人
[00:09:28.120 --> 00:09:29.360]  可能有些是非猶太人
[00:09:29.360 --> 00:09:32.600]  就是散居在當地的其他非猶太裔的人
[00:09:32.600 --> 00:09:34.000]  都有可能
[00:09:34.000 --> 00:09:36.160]  政經沒有交代這些牧羊的人
[00:09:36.160 --> 00:09:41.440]  是什麼身份的背景
[00:09:41.440 --> 00:09:45.080]  西彬和阿拿肯定是以色列人
[00:09:45.080 --> 00:09:46.640]  因為在聖殿裡面
[00:09:46.640 --> 00:09:50.200]  而這些博士應該是外邦人
[00:09:50.200 --> 00:09:51.240]  從別的地方
[00:09:51.240 --> 00:09:53.160]  走這麼遠的路才來的
[00:09:53.160 --> 00:09:55.160]  肯定不是當地的人
[00:09:55.160 --> 00:09:57.440]  而是在房子裡面
[00:09:57.440 --> 00:09:59.440]  他們由見到那顆星
[00:09:59.440 --> 00:10:01.120]  去找到見到耶穌的時候
[00:10:01.120 --> 00:10:03.000]  是經過一段時間
[00:10:03.000 --> 00:10:05.040]  才能夠見到耶穌
[00:10:05.040 --> 00:10:08.480]  有一點有趣的地方
[00:10:08.480 --> 00:10:10.880]  一個是很即時的
[00:10:10.880 --> 00:10:13.680]  突然間他就見到
[00:10:13.680 --> 00:10:16.440]  一個是長期的等候
[00:10:16.440 --> 00:10:20.480]  祈禱上帝應允他們
[00:10:20.480 --> 00:10:21.480]  他就見到
[00:10:21.480 --> 00:10:23.080]  一個就是見到
[00:10:23.080 --> 00:10:26.240]  他就去尋找
[00:10:26.240 --> 00:10:27.560]  年輕的
[00:10:27.560 --> 00:10:31.240]  一無所有的
[00:10:31.240 --> 00:10:34.280]  就把基督降生的消息傳開
[00:10:34.280 --> 00:10:37.280]  或者這個救恩的降臨的消息傳開
[00:10:37.280 --> 00:10:38.160]  因為政經說了
[00:10:38.160 --> 00:10:41.520]  他們看到之後就到處去講
[00:10:41.520 --> 00:10:43.080]  講給人聽
[00:10:43.080 --> 00:10:44.200]  天使的歌聲
[00:10:44.200 --> 00:10:46.840]  他們所見到的政經的記載
[00:10:46.840 --> 00:10:49.000]  他們就整個耶路撒冷
[00:10:49.000 --> 00:10:50.160]  合成的人
[00:10:50.160 --> 00:10:55.000]  合成的人都知道這件事情了
[00:10:55.000 --> 00:10:59.160]  而那些壯年的
[00:10:59.160 --> 00:11:02.440]  富裕的
[00:11:02.440 --> 00:11:05.160]  就作出了奉獻
[00:11:05.160 --> 00:11:08.840]  作出了一個很慷慨的奉獻
[00:11:08.840 --> 00:11:11.120]  那些年老的
[00:11:11.120 --> 00:11:12.960]  靈性又好的
[00:11:12.960 --> 00:11:16.480]  他們做了祝福和見證
[00:11:16.480 --> 00:11:17.960]  因為聖經說
[00:11:17.960 --> 00:11:19.240]  「他進前來感謝神
[00:11:19.240 --> 00:11:22.120]  對一切盼望耶路撒冷得救贖的人
[00:11:22.120 --> 00:11:23.880]  講論這事」
[00:11:23.880 --> 00:11:26.920]  不斷地去講
[00:11:26.920 --> 00:11:29.480]  看聖經是越有趣
[00:11:29.480 --> 00:11:31.720]  能夠將幾段不同的經文
[00:11:31.720 --> 00:11:35.000]  在當中有一種新的發現
[00:11:35.000 --> 00:11:38.080]  覺得上帝是很奇妙
[00:11:38.080 --> 00:11:42.920]  原來神真的不偏待人
[00:11:42.920 --> 00:11:45.080]  不分祂的年齡
[00:11:45.080 --> 00:11:47.160]  祂的知識水平
[00:11:47.160 --> 00:11:48.960]  祂的社會地位
[00:11:48.960 --> 00:11:53.080]  祂的種族
[00:11:53.080 --> 00:11:56.040]  有些人
[00:11:56.040 --> 00:11:58.720]  想都沒有想過
[00:11:58.720 --> 00:12:00.400]  都沒有追尋
[00:12:00.400 --> 00:12:02.480]  突然被祂預想了
[00:12:02.480 --> 00:12:04.280]  有些人相信耶穌也是這樣的
[00:12:04.280 --> 00:12:05.880]  他沒有想過
[00:12:05.880 --> 00:12:07.720]  突然有一個機遇
[00:12:07.720 --> 00:12:09.720]  好像被人開竅一樣
[00:12:09.720 --> 00:12:11.640]  他就做了基督徒
[00:12:11.640 --> 00:12:13.880]  有些人是苦苦思索
[00:12:13.880 --> 00:12:16.400]  特別是那些中年人、知識份子
[00:12:16.400 --> 00:12:17.680]  想很久
[00:12:17.680 --> 00:12:18.680]  苦苦思索
[00:12:18.680 --> 00:12:21.880]  他又尋索得到
[00:12:21.880 --> 00:12:25.080]  有些人要長期等候
[00:12:25.080 --> 00:12:29.520]  在這個死於聖經的事件當中的思想
[00:12:29.520 --> 00:12:33.280]  有一種很特別的體會
[00:12:33.280 --> 00:12:37.320]  上帝真是不偏待人的上帝
[00:12:37.320 --> 00:12:39.400]  最先看到救恩的人
[00:12:39.400 --> 00:12:41.280]  看到主耶穌基督降生的
[00:12:41.280 --> 00:12:44.800]  就是那些年輕人
[00:12:44.800 --> 00:12:47.240]  但是他們最動態的
[00:12:47.240 --> 00:12:50.080]  我們多數都說他們
[00:12:50.080 --> 00:12:51.200]  天使的歌聲
[00:12:51.200 --> 00:12:52.960]  你看那些圖畫
[00:12:52.960 --> 00:12:54.720]  很富圖畫感的
[00:12:54.720 --> 00:12:59.880]  反而最少說的是西嶼和阿拿
[00:12:59.880 --> 00:13:01.600]  太靜態了
[00:13:01.600 --> 00:13:02.200]  很靜態
[00:13:02.200 --> 00:13:04.200]  最多說的是那些年輕人要動的
[00:13:04.200 --> 00:13:08.320]  很有動態感的
[00:13:08.320 --> 00:13:11.120]  而且他們是很快捶
[00:13:11.120 --> 00:13:12.920]  一看到他就會說
[00:13:12.920 --> 00:13:15.640]  他將信息傳開去了
[00:13:15.640 --> 00:13:18.680]  很快捶
[00:13:18.680 --> 00:13:22.240]  年輕人有特質的
[00:13:22.240 --> 00:13:24.720]  就是他們走在一起
[00:13:24.720 --> 00:13:27.760]  一堆的牧羊人一起走去
[00:13:27.760 --> 00:13:29.760]  他們很熱情的
[00:13:29.760 --> 00:13:34.800]  他們有經驗就去分享
[00:13:34.800 --> 00:13:37.080]  現在的年輕人都是一樣的
[00:13:37.080 --> 00:13:42.120]  上帝是會向年輕人
[00:13:42.120 --> 00:13:43.640]  啟示他自己
[00:13:43.640 --> 00:13:46.600]  亦都會使用那些年輕人
[00:13:46.600 --> 00:13:48.440]  雖然他們是很簡單
[00:13:48.440 --> 00:13:51.120]  他們根本都不知道整個
[00:13:51.120 --> 00:13:53.040]  他怎樣跟這個世面比呢
[00:13:53.040 --> 00:13:54.360]  沒得比
[00:13:54.360 --> 00:13:56.120]  人家有很深厚的
[00:13:56.120 --> 00:13:58.280]  聖經屬靈的知識和體會
[00:13:58.280 --> 00:14:00.280]  他們沒有的就見到
[00:14:00.280 --> 00:14:02.920]  經驗到的就講
[00:14:02.920 --> 00:14:04.640]  經驗這麼多就講這麼多
[00:14:04.640 --> 00:14:05.800]  根本都不知道發生什麼事
[00:14:05.800 --> 00:14:07.800]  只是發生了一些事
[00:14:07.800 --> 00:14:09.240]  他們就去講
[00:14:09.240 --> 00:14:12.920]  年輕人去講見證就這樣講
[00:14:12.920 --> 00:14:16.560]  但是又很熱情的
[00:14:16.560 --> 00:14:18.040]  很有效的
[00:14:18.040 --> 00:14:21.880]  我們十幾二十歲的時候
[00:14:21.880 --> 00:14:23.360]  就是這樣
[00:14:23.360 --> 00:14:24.560]  因為傳福音
[00:14:24.560 --> 00:14:26.880]  有些年輕人來信了主
[00:14:26.880 --> 00:14:28.520]  得主又吹傳福音
[00:14:28.520 --> 00:14:30.120]  又跟人家講
[00:14:30.120 --> 00:14:31.720]  很容易的
[00:14:31.720 --> 00:14:35.520]  我相信今天的年輕人都是一樣
[00:14:35.520 --> 00:14:36.240]  就是說
[00:14:36.240 --> 00:14:40.480]  他就是教會的動力
[00:14:40.480 --> 00:14:43.280]  有年輕人教會有動力
[00:14:43.280 --> 00:14:44.960]  肯出去講
[00:14:44.960 --> 00:14:46.080]  肯走出去
[00:14:46.080 --> 00:14:47.760]  肯做
[00:14:47.760 --> 00:14:49.840]  熱情、勇敢
[00:14:49.840 --> 00:14:52.600]  就是說得著了年輕人
[00:14:52.600 --> 00:14:56.880]  你就得著了下一代
[00:14:56.880 --> 00:14:59.200]  得著了教會
[00:14:59.200 --> 00:15:02.200]  得著了一代的人
[00:15:02.200 --> 00:15:03.240]  我不知道當中有多少個
[00:15:03.240 --> 00:15:04.960]  你是很年輕
[00:15:04.960 --> 00:15:06.840]  很小的時候就信耶穌
[00:15:06.840 --> 00:15:08.880]  信主
[00:15:08.880 --> 00:15:09.680]  如果是的話
[00:15:09.680 --> 00:15:12.120]  你應該都經驗過
[00:15:12.120 --> 00:15:15.080]  那個階段
[00:15:15.080 --> 00:15:17.960]  我們自己就是十幾歲
[00:15:17.960 --> 00:15:19.960]  接近二十歲就信主
[00:15:19.960 --> 00:15:23.560]  一信主就很熱情的
[00:15:23.560 --> 00:15:26.640]  我是缺志那一天
[00:15:26.640 --> 00:15:29.120]  就是同時說
[00:15:29.120 --> 00:15:33.720]  神啊我要奉獻給你
[00:15:33.720 --> 00:15:35.680]  同一時間、同一天
[00:15:35.680 --> 00:15:37.200]  就做一個缺志禱告
[00:15:37.200 --> 00:15:39.360]  和做一個奉獻的禱告
[00:15:39.360 --> 00:15:41.640]  感恩上帝又聽了我的禱告
[00:15:41.640 --> 00:15:43.760]  我就做了
[00:15:43.760 --> 00:15:46.760]  後來做了傳道人
[00:15:46.760 --> 00:15:47.920]  接著一班人
[00:15:47.920 --> 00:15:51.760]  在教會裏面去服侍
[00:15:51.760 --> 00:15:55.200]  傳福音、追求
[00:15:55.200 --> 00:15:59.000]  香港的教會
[00:15:59.000 --> 00:16:00.560]  在七十年代
[00:16:00.560 --> 00:16:05.480]  有一個頗顯著的
[00:16:05.480 --> 00:16:07.440]  增長的運動
[00:16:07.440 --> 00:16:08.640]  因為七十年代
[00:16:08.640 --> 00:16:10.800]  就是我們這一代
[00:16:10.800 --> 00:16:14.200]  戰後這一代開始大
[00:16:14.200 --> 00:16:16.440]  又有機會受多一些的教育
[00:16:16.440 --> 00:16:19.040]  你看現在香港教會的上層
[00:16:19.040 --> 00:16:21.880]  有一班長者
[00:16:21.880 --> 00:16:23.800]  無論是教會領袖
[00:16:23.800 --> 00:16:27.320]  就是那個年代出來的
[00:16:27.320 --> 00:16:29.520]  那班就好像西面一樣
[00:16:29.520 --> 00:16:31.080]  現在都老了
[00:16:31.080 --> 00:16:33.800]  現在人家說教會面臨一個
[00:16:33.800 --> 00:16:37.280]  木跡的退休潮
[00:16:37.280 --> 00:16:38.920]  就是我們這一代
[00:16:38.920 --> 00:16:40.720]  如果你明白香港教會
[00:16:40.720 --> 00:16:44.160]  主要的領導層
[00:16:44.160 --> 00:16:48.960]  還有這些屬於長者的
[00:16:48.960 --> 00:16:52.720]  那班人很多都是七十年代的年輕人
[00:16:52.720 --> 00:16:54.640]  在那時候出來
[00:16:54.640 --> 00:17:01.000]  熱心地服侍了一代
[00:17:01.000 --> 00:17:04.600]  現在我們等的是下一代
[00:17:04.600 --> 00:17:10.960]  新的一代的年輕人
[00:17:10.960 --> 00:17:14.160]  我們希望我們的教會
[00:17:14.160 --> 00:17:15.440]  有新的一代
[00:17:15.440 --> 00:17:17.400]  有年輕人可以出來
[00:17:17.400 --> 00:17:24.240]  上帝是眷顧那些年輕的人
[00:17:24.240 --> 00:17:28.280]  我們亦都應該要重視那些年輕的人
[00:17:28.280 --> 00:17:30.480]  第二個看到救恩的人
[00:17:30.480 --> 00:17:36.400]  就是西面和阿拿
[00:17:36.400 --> 00:17:38.840]  年老了
[00:17:38.840 --> 00:17:40.520]  你們都有身份的
[00:17:40.520 --> 00:17:43.320]  靈性的經驗亦都豐厚的
[00:17:43.320 --> 00:17:45.640]  聖經說他們常常在聖殿裏面
[00:17:45.640 --> 00:17:47.560]  侍奉祈禱的
[00:17:47.560 --> 00:17:50.720]  有數常盼望以色列的聖者
[00:17:50.720 --> 00:17:53.480]  即是彌賽亞來到的
[00:17:53.480 --> 00:17:56.720]  這些是年老的人
[00:17:56.720 --> 00:17:58.880]  常常不要丟下他們
[00:17:58.880 --> 00:18:00.880]  有些人說只是把焦點
[00:18:00.880 --> 00:18:03.640]  放在年輕人的身上
[00:18:03.640 --> 00:18:06.240]  上帝一定不會忽略那些年輕人的
[00:18:06.240 --> 00:18:08.720]  但他都不會忘記那些年老的
[00:18:08.720 --> 00:18:11.040]  他們時常在那裏禱告
[00:18:11.040 --> 00:18:12.160]  他們沒有忘記上帝
[00:18:12.160 --> 00:18:16.240]  上帝都沒有忘記那些禱告他們的人
[00:18:16.240 --> 00:18:19.600]  而且他們都是能夠傳訊息的人
[00:18:19.600 --> 00:18:22.320]  第28節我們剛才說過
[00:18:22.320 --> 00:18:27.160]  他對那些數常來到耶路撒冷的人
[00:18:27.160 --> 00:18:31.120]  不斷談論這件事情
[00:18:31.120 --> 00:18:35.120]  我們的教會連長的人都不少
[00:18:35.120 --> 00:18:37.920]  很多長者
[00:18:37.920 --> 00:18:42.640]  他們時常在聖殿裏面侍奉
[00:18:42.640 --> 00:18:52.640]  有數常盼望上帝的復興
[00:18:52.640 --> 00:19:01.160]  他們最掛心的是甚麼呢?
[00:19:01.160 --> 00:19:05.720]  以後教會怎樣呢?
[00:19:05.720 --> 00:19:09.920]  老人家經常說以後教會怎樣呢?
[00:19:09.920 --> 00:19:13.960]  數常的盼望就是教會可以得到興旺
[00:19:13.960 --> 00:19:15.760]  為教會祈禱
[00:19:15.760 --> 00:19:19.400]  為教會的將來守望
[00:19:19.400 --> 00:19:23.720]  就好像西面和阿拿那樣
[00:19:23.720 --> 00:19:26.880]  最希望能夠好像西面和阿拿那樣
[00:19:26.880 --> 00:19:32.800]  他真的見到上帝的救恩成就
[00:19:32.800 --> 00:19:36.760]  就可以說你可以釋放我們
[00:19:36.760 --> 00:19:40.000]  安然的離開
[00:19:40.000 --> 00:19:41.720]  放心了
[00:19:41.720 --> 00:19:45.520]  不用擔心
[00:19:45.520 --> 00:19:52.200]  他們是教會的守望者
[00:19:52.200 --> 00:19:55.000]  而教會有今日
[00:19:55.000 --> 00:19:58.600]  亦都是他們作出了貢獻
[00:19:58.600 --> 00:20:05.280]  上帝將耶穌基督降生的消息向他們顯現
[00:20:05.280 --> 00:20:10.360]  他們是看到救恩的人
[00:20:10.360 --> 00:20:16.880]  博士從遠方來的
[00:20:16.880 --> 00:20:21.000]  我剛才說他們是屬於中年那一批
[00:20:21.000 --> 00:20:23.440]  經濟條件還是比較好
[00:20:23.440 --> 00:20:26.880]  所以他們能夠獻禮物
[00:20:26.880 --> 00:20:29.240]  他們獻的禮物在實質上
[00:20:29.240 --> 00:20:33.640]  對耶穌基督的家庭是很重要的
[00:20:33.640 --> 00:20:36.400]  你要知道耶穌基督的家庭
[00:20:36.400 --> 00:20:40.960]  在他們見完他們之後
[00:20:40.960 --> 00:20:43.720]  就要逃難
[00:20:43.720 --> 00:20:46.120]  逃到埃及
[00:20:46.120 --> 00:20:52.000]  因為希律要殺害他們
[00:20:52.000 --> 00:20:54.600]  他們就要走去埃及
[00:20:54.600 --> 00:20:57.040]  埃及是另一個地方
[00:20:57.040 --> 00:20:59.720]  而耶穌基督的家庭
[00:20:59.720 --> 00:21:03.160]  在當時應該是相當窮困的家庭
[00:21:03.160 --> 00:21:04.560]  為甚麼呢?
[00:21:04.560 --> 00:21:08.760]  其中一個讓我們推斷的就是
[00:21:08.760 --> 00:21:12.600]  約瑟和瑪利亞帶耶穌入聖殿獻祭的時候
[00:21:12.600 --> 00:21:15.440]  他們獻一對斑溝
