
[00:00:00.000 --> 00:00:06.140]  總之有五兄弟姐妹都是故意的
[00:05:37.400 --> 00:05:38.420]  就讓我們
[00:05:38.420 --> 00:05:43.280]  將這個故事成為我們生命的一些反省
[00:05:43.280 --> 00:05:45.600]  其實教會也是一樣
[00:05:45.600 --> 00:05:49.180]  我們今天的淑靈光景是怎樣?
[00:05:49.180 --> 00:05:51.740]  不是我們會眾有多少人
[00:05:51.740 --> 00:05:55.060]  不是我們有多少個侍功正在進行
[00:05:55.060 --> 00:05:57.880]  也都不是在乎我們有多忙碌
[00:05:57.880 --> 00:06:01.220]  也都不在乎我們要開多少個會
[00:06:01.220 --> 00:06:04.020]  或者開會要開多久多久等等
[00:06:04.020 --> 00:06:09.920]  而是我們有多少的仰望神
[00:06:09.920 --> 00:06:12.460]  為甚麼我這麼堅持和緊張
[00:06:12.460 --> 00:06:15.040]  大兄姊妹在神裡面的Being
[00:06:15.040 --> 00:06:16.820]  和神的關係
[00:06:16.820 --> 00:06:18.100]  為甚麼相對來說
[00:06:18.100 --> 00:06:22.960]  我不是太著重一些人做我做的Doing
[00:06:22.960 --> 00:06:26.040]  因為真正有Being的話
[00:06:26.040 --> 00:06:29.880]  就自然會有Doing
[00:06:29.880 --> 00:06:35.000]  可以單有Doing一些愛在的東西
[00:06:35.000 --> 00:06:40.380]  卻沒有Being內裡面和神的關係
[00:06:40.380 --> 00:06:42.680]  我們可以仰望神
[00:06:42.680 --> 00:06:46.520]  卻只是有視中無厭惜的仰望
[00:06:46.520 --> 00:06:48.560]  以往教會的大復興
[00:06:48.560 --> 00:06:54.200]  都是在淑靈光景最黑暗最無望的時候發生
[00:06:54.200 --> 00:06:58.300]  神有主權也都有能力這樣做
[00:06:58.300 --> 00:07:04.440]  最有福最榮耀的日子還在後頭
[00:07:04.440 --> 00:07:08.800]  只要我們願意
[00:07:08.800 --> 00:07:13.920]  詩篇42篇一再提醒我們
[00:07:13.920 --> 00:07:14.680]  第一節
[00:07:14.680 --> 00:07:17.000]  神啊!我的心切勿祢
[00:07:17.000 --> 00:07:18.780]  如鹿切勿溪水
[00:07:18.780 --> 00:07:20.820]  我的心渴想神
[00:07:20.820 --> 00:07:26.200]  就是永生神,我幾時得朝見神呢?
[00:07:26.200 --> 00:07:27.220]  第五節
[00:07:27.220 --> 00:07:29.520]  我的心啊!你為何憂悶
[00:07:29.520 --> 00:07:31.840]  為何在我裡面煩躁
[00:07:31.840 --> 00:07:33.620]  應當仰望神
[00:07:33.620 --> 00:07:35.420]  引他笑臉幫助我
[00:07:35.420 --> 00:07:39.260]  我還要稱讚他
[00:07:39.260 --> 00:07:42.080]  應當仰望神
[00:07:42.080 --> 00:07:44.380]  怎樣仰望呢?
[00:07:44.380 --> 00:07:47.440]  單單就是惡高頭
[00:07:47.440 --> 00:07:49.240]  天天頭惡惡
[00:07:49.240 --> 00:07:53.080]  這不是又是另外一種的doing嗎?
[00:07:53.080 --> 00:07:55.900]  就是做一個動作
[00:07:55.900 --> 00:07:58.460]  詩篇25篇一節
[00:07:58.460 --> 00:08:02.800]  耶和華啊!我的心仰望祢
[00:08:02.800 --> 00:08:04.340]  開宗明義
[00:08:04.340 --> 00:08:08.700]  我們是用心去仰望神
[00:08:08.700 --> 00:08:11.520]  應當仰望神
[00:08:11.520 --> 00:08:17.920]  就是當用心去仰望我們的神
[00:08:17.920 --> 00:08:19.460]  仰望
[00:08:19.460 --> 00:08:24.840]  在原文是帶有跟等候、救贖有關的意思
[00:08:24.840 --> 00:08:29.180]  在英文NIV聖經就有將這個意思翻譯出來
[00:08:29.180 --> 00:08:33.540]  Put your hope in God
[00:08:33.540 --> 00:08:35.080]  感謝神的救贖
[00:08:35.080 --> 00:08:37.640]  我們貴為天父的兒女
[00:08:37.640 --> 00:08:38.920]  跟祂有份
[00:08:38.920 --> 00:08:42.760]  祂是我的
[00:08:42.760 --> 00:08:47.360]  耶利米愛國三章24節
[00:08:47.360 --> 00:08:50.180]  我心裡說:耶和華是我的份
[00:08:50.180 --> 00:08:56.060]  因此我要仰望祂
[00:08:56.060 --> 00:08:58.620]  Put your hope in God
[00:08:58.620 --> 00:09:01.960]  貪望些什麼呢?
[00:09:01.960 --> 00:09:05.020]  在2000年
[00:09:05.020 --> 00:09:10.140]  God陪你Billy Graham被邀請去到一個午餐會擔任嘉賓
[00:09:10.140 --> 00:09:12.440]  起初God陪你有一些猶豫
[00:09:12.440 --> 00:09:18.840]  因為那個時候他正是跟自己的老人癡呆症搏鬥中
[00:09:18.840 --> 00:09:23.200]  午餐會的籌備委員會很堅持對他說
[00:09:23.200 --> 00:09:26.520]  你不需要講什麼很長很深的道
[00:09:26.520 --> 00:09:27.540]  你來就可以了
[00:09:27.540 --> 00:09:30.360]  我們就是想向你致意
[00:09:30.360 --> 00:09:33.680]  於是他答應了
[00:09:33.680 --> 00:09:35.220]  在午餐會當日
[00:09:35.220 --> 00:09:38.560]  當主理人介紹了很多God陪你的成就之後
[00:09:38.560 --> 00:09:40.340]  God陪你走上港台
[00:09:40.340 --> 00:09:42.640]  面對著所有慕名而來的朋友
[00:09:42.640 --> 00:09:47.760]  他說:今天我想起愛因斯坦
[00:09:47.760 --> 00:09:50.840]  一個很偉大的物理學家
[00:09:50.840 --> 00:09:58.520]  他今年剛剛被時代雜誌Time Magazine選為世紀風雲人物
[00:09:58.520 --> 00:10:02.860]  愛因斯坦有一天坐火車去Princeton
[00:10:02.860 --> 00:10:04.920]  驗票原來查票
[00:10:04.920 --> 00:10:09.020]  當時還是要在車票上打一個洞的
[00:10:09.020 --> 00:10:11.320]  愛因斯坦在左邊的背心袋
[00:10:11.320 --> 00:10:13.120]  右邊的背心袋
[00:10:13.120 --> 00:10:15.420]  仔細的搜查一番
[00:10:15.420 --> 00:10:17.480]  左邊的褲袋右邊的褲袋
[00:10:17.480 --> 00:10:19.780]  再仔細的搜查一番
[00:10:19.780 --> 00:10:21.560]  還是找不到車票
[00:10:21.560 --> 00:10:24.880]  他繼續在公事包搜查一番
[00:10:24.880 --> 00:10:28.480]  在座位的角落再搜查一番
[00:10:28.480 --> 00:10:33.340]  都什麼都找不到
[00:10:33.340 --> 00:10:36.160]  驗票原說愛因斯坦博士你不用找了
[00:10:36.160 --> 00:10:36.920]  我認得你
[00:10:36.920 --> 00:10:38.460]  我們個個都認得你
[00:10:38.460 --> 00:10:39.480]  我認得你買了票了
[00:10:39.480 --> 00:10:42.040]  你不用找了
[00:10:42.040 --> 00:10:45.640]  愛因斯坦於是就連聲倒謝
[00:10:45.640 --> 00:10:50.500]  驗票原繼續去其他的房間去查票
[00:10:50.500 --> 00:10:53.820]  但正當他準備去另外一個車卡的時候
[00:10:53.820 --> 00:10:56.120]  他轉過頭來一看
[00:10:56.120 --> 00:10:59.960]  他見到愛因斯坦仍然趴在地上
[00:10:59.960 --> 00:11:04.060]  很努力的去找那張票
[00:11:04.060 --> 00:11:06.360]  驗票原馬上轉過頭來
[00:11:06.360 --> 00:11:08.420]  他說愛因斯坦博士愛因斯坦博士
[00:11:08.420 --> 00:11:09.940]  你不用緊張
[00:11:09.940 --> 00:11:11.480]  我知道你沒問題的
[00:11:11.480 --> 00:11:13.020]  你是不需要那張票
[00:11:13.020 --> 00:11:17.880]  我絕對相信你已經買了票
[00:11:17.880 --> 00:11:20.960]  愛因斯坦望著這個驗票原
[00:11:20.960 --> 00:11:23.260]  他說年輕人
[00:11:23.260 --> 00:11:27.860]  我跟你一樣都知道我是誰
[00:11:27.860 --> 00:11:35.800]  問題是我不知道我正在去哪裡
[00:11:35.800 --> 00:11:39.120]  葛培里講完愛因斯坦的這個故事
[00:11:39.120 --> 00:11:41.940]  他繼續演講說
[00:11:41.940 --> 00:11:44.760]  你們今天見到我穿這套西裝
[00:11:44.760 --> 00:11:46.040]  是全新的
[00:11:46.040 --> 00:11:48.340]  是我的子女是我的孫
[00:11:48.340 --> 00:11:51.420]  我近來穿衣服媽敷了
[00:11:51.420 --> 00:11:53.460]  以前我是撿得正一點的
[00:11:53.460 --> 00:11:57.560]  所以我特別去買這套全新的西裝
[00:11:57.560 --> 00:11:59.860]  為了這個午餐會
[00:11:59.860 --> 00:12:06.000]  以及另外一個場合
[00:12:06.000 --> 00:12:07.280]  葛培里繼續說
[00:12:07.280 --> 00:12:11.640]  你們知道那個場合是什麼場合嗎?
[00:12:11.640 --> 00:12:13.420]  我躺在棺材裡面
[00:12:13.420 --> 00:12:16.240]  就是要穿著這一套西裝
[00:12:16.240 --> 00:12:19.060]  但是當你知道我死了
[00:12:19.060 --> 00:12:22.640]  我不想你只記得我穿了哪一套西裝
[00:12:22.640 --> 00:12:24.440]  我想你記得的是
[00:12:24.440 --> 00:12:27.500]  我不單只知道我是誰
[00:12:27.500 --> 00:12:33.140]  我更加知道我正在去哪裡
[00:12:33.140 --> 00:12:36.200]  頂子妹 put your hope in God
[00:12:36.200 --> 00:12:41.320]  我們仰望神是因為我們跟祂有份
[00:12:41.320 --> 00:12:45.160]  我們在祂裡面有盼望 hope
[00:12:45.160 --> 00:12:47.220]  我們知道誰掌管明天
[00:12:47.220 --> 00:12:50.020]  我們知道誰掌管前途
[00:12:50.020 --> 00:12:50.800]  我們知道
[00:12:50.800 --> 00:12:55.140]  沒有人可以掠奪我們這一份永生的禮物
[00:12:55.140 --> 00:12:57.700]  將來我們一定可以回到天下
[00:12:57.700 --> 00:13:03.340]  結局一定是大團圓結局
[00:13:03.340 --> 00:13:05.120]  或者就是這種想法
[00:13:05.120 --> 00:13:09.220]  令到我們覺得神有些遠
[00:13:09.220 --> 00:13:10.500]  奇怪嗎?
[00:13:10.500 --> 00:13:12.800]  奇怪我這樣說嗎?
[00:13:12.800 --> 00:13:17.420]  因為人覺得永生是很遙遠的事
[00:13:17.420 --> 00:13:21.260]  錯,永生是今天的事
[00:13:21.260 --> 00:13:23.560]  但從你承認自己是一個罪人
[00:13:23.560 --> 00:13:28.680]  接受主耶穌成為你的救主那一刻開始
[00:13:28.680 --> 00:13:32.020]  永遠跟神在一起
[00:13:32.020 --> 00:13:35.080]  主耶穌就住在你心裡面
[00:13:35.080 --> 00:13:37.640]  祂就永遠不離開你
[00:13:37.640 --> 00:13:40.460]  問題是祂在你心裡面
[00:13:40.460 --> 00:13:45.840]  但是你找不找祂呢?
[00:13:45.840 --> 00:13:50.180]  應當仰望神的感覺是怎樣的?
[00:13:50.180 --> 00:13:53.760]  特別是在中文譯本說到應當
[00:13:53.760 --> 00:13:56.580]  好像是責任 好像是功課
[00:13:56.580 --> 00:14:01.180]  甚至是帶有一些的無奈
[00:14:01.180 --> 00:14:04.780]  因此很多人只是做了一個動作出來
[00:14:04.780 --> 00:14:07.340]  真是只有頭惡惡
[00:14:07.340 --> 00:14:10.920]  他是沒有用心的去仰望
[00:14:10.920 --> 00:14:13.980]  只是做了禱告的動作
[00:14:13.980 --> 00:14:18.860]  就是不知道怎樣禱告 禱告些什麼
[00:14:18.860 --> 00:14:22.200]  這種的味道 似乎有一些的無趣
[00:14:22.200 --> 00:14:27.300]  有一些的佛味 也有一些的死死地氣
[00:14:27.300 --> 00:14:29.100]  我思前想後
[00:14:29.100 --> 00:14:35.500]  有什麼可以更實質地將這個概念帶出來呢?
[00:14:35.500 --> 00:14:41.140]  我說過 住醫院最想是什麼呢?
[00:14:41.140 --> 00:14:43.700]  又或者當你去完旅行
[00:14:43.700 --> 00:14:48.040]  無論你是多少天的六星級豪華旅遊
[00:14:48.040 --> 00:14:53.420]  又或者背著背包四處去遊歷
[00:14:53.420 --> 00:14:59.300]  回家的感覺都是溫馨無比
[00:14:59.300 --> 00:15:01.860]  當你在職場上四面獸敵
[00:15:01.860 --> 00:15:06.480]  槍林彈雨互相廝殺之後
[00:15:06.480 --> 00:15:13.900]  你回家的感覺是多麼安全平靜?
[00:15:13.900 --> 00:15:16.460]  當你在茫茫人海當中
[00:15:16.460 --> 00:15:18.900]  在欺來讓往的街道上面
[00:15:18.900 --> 00:15:23.380]  可能你仍然唱著「誰能明白我」的時候
[00:15:23.380 --> 00:15:25.680]  回家的感覺
[00:15:25.680 --> 00:15:29.000]  是讓你可以不理世事
[00:15:29.000 --> 00:15:31.820]  家是我的安樂窩
[00:15:31.820 --> 00:15:35.140]  是我的避難所
[00:15:35.140 --> 00:15:38.740]  為什麼愛回家的感覺
[00:15:38.740 --> 00:15:41.800]  是那麼濃烈 是那麼自然?
[00:15:41.800 --> 00:15:48.720]  為什麼神是那麼似近還遠的?
[00:15:48.720 --> 00:15:53.580]  仰望神 祂是那麼大事周章
[00:15:53.580 --> 00:15:56.640]  不情不願的?
[00:15:56.640 --> 00:15:58.440]  為什麼我邀請大家每天
[00:15:58.440 --> 00:16:00.740]  用三件物件去思想神
[00:16:00.740 --> 00:16:02.540]  會是那麼難的事?
[00:16:02.540 --> 00:16:06.380]  為什麼我們每天用一分鐘去讚美神
[00:16:06.380 --> 00:16:08.680]  是不可能的事?
[00:16:08.680 --> 00:16:10.720]  但是當你窮途末路
[00:16:10.720 --> 00:16:13.020]  或者了卷之環
[00:16:13.020 --> 00:16:20.200]  它是那麼容易那麼自覺地走上回家的道路?
[00:16:20.200 --> 00:16:21.740]  難道回家的滋味
[00:16:21.740 --> 00:16:28.900]  比回到主身邊的滋味更加濃更加的吸引?
[00:16:28.900 --> 00:16:30.440]  有一首歌
[00:16:30.440 --> 00:16:32.480]  我相信大家都很熟悉的
[00:16:32.480 --> 00:16:35.560]  讓我們一起重溫祂的歌詞上詩
[00:16:35.560 --> 00:16:40.420]  以與主的關係這個角度來看一下
[00:16:40.420 --> 00:16:45.800]  仰望神有什麼比不上愛回家?
[00:16:45.800 --> 00:16:47.840]  這首歌叫做《擁抱愛》
[00:16:47.840 --> 00:16:53.220]  是愛回家1.0的主題曲
[00:16:53.220 --> 00:16:55.780]  歌詞這樣說
[00:16:55.780 --> 00:16:59.100]  在世間 不聲不語有一種愛
[00:16:59.100 --> 00:17:02.940]  由印度 叫鐵石 種出花開
[00:17:02.940 --> 00:17:07.300]  任我飛 不經不過 背包超載
[00:17:07.300 --> 00:17:11.640]  情或語 要記住相親相愛
[00:17:11.640 --> 00:17:15.240]  遙遠 萬千心意亦能下載
[00:17:15.240 --> 00:17:21.120]  回家卻讓我 處地切身 抱緊所愛
[00:17:21.120 --> 00:17:25.980]  越行越近 歲月裡 一切衝擊與障礙
[00:17:25.980 --> 00:17:29.060]  漸化開
[00:17:29.060 --> 00:17:32.120]  在世間 遮風擋雨有一種愛
[00:17:32.120 --> 00:17:35.460]  從六歲到八十也不更改
[00:17:35.460 --> 00:17:39.040]  任我飛 天空海闊 前望將來
[00:17:39.040 --> 00:17:44.420]  如後盾 去獻奉各種慷慨
[00:17:44.420 --> 00:17:46.980]  在世間 不聲不語有一種愛
[00:17:46.980 --> 00:17:49.800]  由印度 叫鐵石 種出花開
[00:17:49.800 --> 00:17:53.380]  任我飛 不經不過 背包超載
[00:17:53.380 --> 00:17:57.480]  挺頓處 你撐住我的感慨
[00:17:57.480 --> 00:18:03.620]  無限暖最美是這一種愛
[00:18:03.620 --> 00:18:05.920]  你有什麼感想啊?
[00:18:05.920 --> 00:18:10.540]  將同主的關係放入歌詞裡面
[00:18:10.540 --> 00:18:13.860]  所有家做到的事情
[00:18:13.860 --> 00:18:19.740]  仰望神應該只會有過之而無不及
[00:18:19.740 --> 00:18:22.300]  仰望神沒有理由
[00:18:22.300 --> 00:18:25.380]  給愛回家的感覺信息
[00:18:25.380 --> 00:18:28.960]  但是為什麼人感覺不到?
[00:18:28.960 --> 00:18:33.820]  我相信 第一可能是家的感覺很實在
[00:18:33.820 --> 00:18:36.380]  所謂「籠床不似九道」
[00:18:36.380 --> 00:18:38.180]  神雖然很實在
[00:18:38.180 --> 00:18:42.020]  但是對於沒有經歷過神的信徒來說
[00:18:42.020 --> 00:18:46.880]  神仍然是有一些的遙遠
[00:18:46.880 --> 00:18:51.220]  覺得我仰望 那又怎樣?
[00:18:51.220 --> 00:18:55.060]  第二 無論我是不是傷痕累累
[00:18:55.060 --> 00:18:57.380]  回到家都還可以包紮傷口
[00:18:57.380 --> 00:18:59.940]  甚至可以洗頭 可以洗澡
[00:18:59.940 --> 00:19:03.780]  都好像煥然一新一樣
[00:19:03.780 --> 00:19:08.660]  仰望神可能會是原地踏步
[00:19:08.660 --> 00:19:10.680]  沒有絲毫的進展
[00:19:10.680 --> 00:19:13.260]  甚至有時可能是事與願違
[00:19:13.260 --> 00:19:14.780]  還倒退起來
[00:19:14.780 --> 00:19:19.400]  跟我們的預算的落差很大
[00:19:19.400 --> 00:19:24.260]  大家還記得我剛才說的嗎?
[00:19:24.260 --> 00:19:28.540]  仰望在原文是帶有跟等候
[00:19:28.540 --> 00:19:31.940]  跟救贖有關的意思
[00:19:31.940 --> 00:19:36.300]  在英文聖經就翻譯出了這方面的意思
[00:19:36.300 --> 00:19:40.900]  Put your hope in God
[00:19:40.900 --> 00:19:42.700]  那就是神的救贖
[00:19:42.700 --> 00:19:47.820]  我們貴為先父的兒女 跟祂有份
[00:19:47.820 --> 00:19:49.600]  祂是我的
[00:19:49.600 --> 00:19:54.460]  而說到 hope 盼望 即是未成的事
[00:19:54.460 --> 00:19:57.540]  但是會在神的旨意底下成事
[00:19:57.540 --> 00:20:00.100]  那就是要等
[00:20:00.100 --> 00:20:02.920]  特別是在水深火熱的困境
[00:20:02.920 --> 00:20:04.700]  崎嶇彎曲的道路
[00:20:04.700 --> 00:20:07.780]  烏雲蔽日的日子裏面
[00:20:07.780 --> 00:20:10.340]  人不知道為什麼
[00:20:10.340 --> 00:20:14.420]  人不能夠參透 不能夠明白
[00:20:14.420 --> 00:20:19.040]  那又怎樣仰望神呢?
[00:20:19.040 --> 00:20:22.120]  全道書三章十一節說
[00:20:22.120 --> 00:20:25.440]  神造萬物各按其時成為美好
[00:20:25.440 --> 00:20:29.020]  又將永生安置在世人心裏
[00:20:29.020 --> 00:20:32.860]  然而神從此至終的作為
[00:20:32.860 --> 00:20:36.960]  人不能參透
[00:20:36.960 --> 00:20:41.560]  我們不明白
[00:20:41.560 --> 00:20:44.140]  有一個女孩 她叫做 Brenda
[00:20:44.140 --> 00:20:48.220]  她被邀請去攀石
[00:20:48.220 --> 00:20:50.280]  雖然她怕得要死
[00:20:50.280 --> 00:20:52.060]  但是她仍然和一幫朋友
[00:20:52.060 --> 00:20:56.160]  去到這個花崗岩的峭壁
[00:20:56.160 --> 00:20:57.940]  與其在那裏果足不前
[00:20:57.940 --> 00:21:01.540]  她很努力綁上她的安全帶
[00:21:01.540 --> 00:21:04.340]  緊緊的握住那條繩索
[00:21:04.340 --> 00:21:07.680]  低著頭咬緊牙根
[00:21:07.680 --> 00:21:09.480]  一步步的爬
[00:21:09.480 --> 00:21:12.800]  一步步的沉著應戰
[00:21:12.800 --> 00:21:16.380]  直到去到一塊比較大的石頭上面
[00:21:16.380 --> 00:21:20.740]  她才可以稍稍的喘息
[00:21:20.740 --> 00:21:23.040]  就在她正在那裏
[00:21:23.040 --> 00:21:25.860]  透一口氣的那一刻
[00:21:25.860 --> 00:21:29.700]  她稍作調整那條安全繩
[00:21:29.700 --> 00:21:32.000]  一鬆手那條繩一揮
[00:21:32.000 --> 00:21:35.320]  輕輕的打到她的右眼
[00:21:35.320 --> 00:21:38.900]  隱形眼鏡就隨即跌了出來
[00:21:38.900 --> 00:21:40.960]  不知所蹤
[00:21:40.960 --> 00:21:46.840]  很心近視的她即時變得蒙叉叉 獨眼龍
[00:21:46.840 --> 00:21:48.640]  正所謂半天釣
[00:21:48.640 --> 00:21:51.720]  又可以說是進退兩難
[00:21:51.720 --> 00:21:53.240]  下面有幾十尺
[00:21:53.240 --> 00:21:55.300]  上面又有幾十尺
[00:21:55.300 --> 00:21:57.600]  下面有幾十對眼望住
[00:21:57.600 --> 00:22:00.160]  上面又有幾十對眼望住
[00:22:00.160 --> 00:22:04.520]  她盡最大的努力在周圍去找
[00:22:04.520 --> 00:22:08.600]  她單眼望極都找不到
[00:22:08.600 --> 00:22:11.920]  這個時候的她視野模糊
[00:22:11.920 --> 00:22:15.000]  不上不落有些洩氣
[00:22:15.000 --> 00:22:18.200]  有些脾氣憤怒
[00:22:18.200 --> 00:22:21.400]  感恩的是她在這個時候去祈禱
[00:22:21.400 --> 00:22:26.780]  求神幫助她找回這塊隱形眼鏡
[00:22:26.780 --> 00:22:28.580]  結果呢
[00:22:28.580 --> 00:22:32.400]  這個禱告沒有幫她找到那塊鏡片
[00:22:32.400 --> 00:22:35.220]  但是卻讓她可以平靜下來
[00:22:35.220 --> 00:22:37.520]  於是她深呼吸一下
