
[00:00:00.000 --> 00:00:05.120]  首先我要向大家致歉
[00:03:57.280 --> 00:04:00.880]  我們的祈禱是奉主耶穌基督的名字求
[00:04:00.880 --> 00:04:03.280]  阿們
[00:04:03.280 --> 00:04:06.240]  約翰一書的五章十三至二十一節
[00:04:06.240 --> 00:04:08.720]  這是約翰一書的結束
[00:04:08.720 --> 00:04:11.560]  這個結束是不尋常的
[00:04:11.560 --> 00:04:16.200]  其實約翰先生在這本書的開始到結束
[00:04:16.200 --> 00:04:17.920]  他都是很擔心
[00:04:17.920 --> 00:04:19.840]  他都是很關懷
[00:04:19.840 --> 00:04:25.680]  他有擔心這群弟兄姊妹們會迷失
[00:04:25.680 --> 00:04:28.080]  其實這群弟兄姊妹們是挺好的
[00:04:28.080 --> 00:04:29.000]  他們有盼望
[00:04:29.000 --> 00:04:31.520]  他們對耶穌基督本來是有盼望
[00:04:31.520 --> 00:04:33.680]  但是他們又想找新的盼望
[00:04:33.680 --> 00:04:37.640]  偏偏他們找了一些錯誤的東西
[00:04:37.640 --> 00:04:40.800]  他們揀選了偶像
[00:04:40.800 --> 00:04:45.320]  結果他們沒有盼望
[00:04:45.320 --> 00:04:47.520]  所以約翰在最後
[00:04:47.520 --> 00:04:49.520]  整卷書最後的一節經文
[00:04:49.520 --> 00:04:51.440]  就偏偏這樣說
[00:04:51.440 --> 00:04:53.160]  孩子們
[00:04:53.160 --> 00:04:55.920]  你們要遠離
[00:04:55.920 --> 00:04:58.280]  遠避偶像
[00:04:58.280 --> 00:05:02.320]  這是一個總結性的忠告
[00:05:02.320 --> 00:05:03.960]  甚麼是拜祭偶像呢?
[00:05:03.960 --> 00:05:05.720]  拜祭偶像就是說
[00:05:05.720 --> 00:05:09.360]  讓偶像神明佔據了神
[00:05:09.360 --> 00:05:12.080]  應該在我們生命當中的位置
[00:05:12.080 --> 00:05:13.240]  很諷刺的
[00:05:13.240 --> 00:05:14.280]  就是拜祭偶像
[00:05:14.280 --> 00:05:17.440]  偶像不單止在教會以外
[00:05:17.440 --> 00:05:21.640]  偶像也在教會裏面
[00:05:21.640 --> 00:05:23.800]  那群以色列人在九月當中
[00:05:23.800 --> 00:05:26.640]  我們見到他們是常常走迷路的
[00:05:26.640 --> 00:05:28.880]  他們又說要拜耶和華
[00:05:28.880 --> 00:05:30.720]  但又要拜其他的神明
[00:05:30.720 --> 00:05:32.040]  要拜巴力
[00:05:32.040 --> 00:05:34.400]  最明顯的一次就是
[00:05:34.400 --> 00:05:35.840]  摩西要去到聖山
[00:05:35.840 --> 00:05:38.680]  去到西乃山領受十誡的時候
[00:05:38.680 --> 00:05:39.960]  何等的神聖
[00:05:39.960 --> 00:05:42.720]  但那群人偏偏在山下
[00:05:42.720 --> 00:05:46.200]  他們自製金牛毒
[00:05:46.200 --> 00:05:49.400]  所以這群人跟神好像很親近
[00:05:49.400 --> 00:05:50.960]  說是神的子民
[00:05:50.960 --> 00:05:55.240]  但他們又是跟神距離很遠的
[00:05:55.240 --> 00:05:57.080]  當我們聽到
[00:05:57.080 --> 00:05:59.080]  這樣的說法的時候
[00:05:59.080 --> 00:06:01.120]  或者你的回應就是說
[00:06:01.120 --> 00:06:04.960]  我們也沒有拜巴力偶像
[00:06:04.960 --> 00:06:06.960]  我們也沒有製造偶像
[00:06:06.960 --> 00:06:10.360]  我們也沒有製造大佛
[00:06:10.360 --> 00:06:13.280]  我們也沒有製造觀音墨
[00:06:13.280 --> 00:06:19.760]  但當你看看你的架子
[00:06:19.760 --> 00:06:22.880]  你會見到桌子上
[00:06:22.880 --> 00:06:27.680]  有很多細小的偶像
[00:06:27.680 --> 00:06:29.440]  這些偶像雖然是細小
[00:06:29.440 --> 00:06:31.360]  但也挺多的
[00:06:31.360 --> 00:06:32.760]  這些細小的東西
[00:06:32.760 --> 00:06:35.000]  擠在一起
[00:06:35.000 --> 00:06:37.600]  佔了很多的空間
[00:06:37.600 --> 00:06:40.680]  佔據了你生命當中
[00:06:40.680 --> 00:06:44.000]  很多很多的空間
[00:06:44.000 --> 00:06:46.880]  有一位牧師訪問教會的執事
[00:06:46.880 --> 00:06:48.560]  跟我們聊天說
[00:06:48.560 --> 00:06:50.400]  在我們這個城市
[00:06:50.400 --> 00:06:52.720]  最重要的偶像是甚麼
[00:06:52.720 --> 00:06:56.120]  有甚麼事情是叫人常常迷失的呢?
[00:06:56.120 --> 00:06:59.200]  其中一位執事說
[00:06:59.200 --> 00:07:01.000]  我們這個城市的人
[00:07:01.000 --> 00:07:04.440]  是很喜歡追求最好的
[00:07:04.440 --> 00:07:06.000]  最好的房子
[00:07:06.000 --> 00:07:07.760]  最好的幼稚園
[00:07:07.760 --> 00:07:09.120]  最好的小學
[00:07:09.120 --> 00:07:10.320]  最好的中學
[00:07:10.320 --> 00:07:11.920]  最好的大學
[00:07:11.920 --> 00:07:13.240]  最好的教會
[00:07:13.240 --> 00:07:14.360]  最好的餐廳
[00:07:14.360 --> 00:07:15.680]  最好的旅遊點
[00:07:15.680 --> 00:07:17.600]  最好的最好的最好的
[00:07:17.600 --> 00:07:21.800]  我們可以不斷地數下去
[00:07:21.800 --> 00:07:23.360]  當然了
[00:07:23.360 --> 00:07:25.600]  沒有人會質疑
[00:07:25.600 --> 00:07:30.440]  追求最好的合法性
[00:07:30.440 --> 00:07:33.160]  你也要找最好的,對嗎?
[00:07:33.160 --> 00:07:36.440]  我也會找最好的
[00:07:36.440 --> 00:07:39.560]  但是偏偏偶像的開始
[00:07:39.560 --> 00:07:43.280]  就在我們認為最好的東西當中
[00:07:43.280 --> 00:07:44.960]  它就入圍了
[00:07:44.960 --> 00:07:46.920]  就是這些偶像
[00:07:46.920 --> 00:07:48.880]  這些所謂最好的東西
[00:07:48.880 --> 00:07:53.480]  就成為了我們終極的關懷
[00:07:53.480 --> 00:07:57.120]  ultimate concern
[00:07:57.120 --> 00:08:00.280]  其實好的身材
[00:08:00.280 --> 00:08:02.480]  穩定的經濟
[00:08:02.480 --> 00:08:04.480]  人間的愛
[00:08:04.480 --> 00:08:06.440]  好的職業
[00:08:06.440 --> 00:08:08.480]  好的住所
[00:08:08.480 --> 00:08:10.960]  沒問題的
[00:08:10.960 --> 00:08:13.080]  都是好的
[00:08:13.080 --> 00:08:15.960]  但是如果你容讓這些concern
[00:08:15.960 --> 00:08:18.920]  這些關懷成為你終極的關懷
[00:08:18.920 --> 00:08:20.920]  成為你的ultimate concern
[00:08:20.920 --> 00:08:25.600]  它就會指引你每天的心情
[00:08:25.600 --> 00:08:28.080]  每天的生活
[00:08:28.080 --> 00:08:29.920]  指引你的目標
[00:08:29.920 --> 00:08:33.920]  指引你的倫理
[00:08:33.920 --> 00:08:36.640]  當偶像進入我們的生命裡面的時候
[00:08:36.640 --> 00:08:38.960]  我們就會失去平衡
[00:08:38.960 --> 00:08:40.880]  我們會失腳
[00:08:40.880 --> 00:08:42.560]  我們會跌倒
[00:08:42.560 --> 00:08:46.920]  我們喪失人生的優先次序
[00:08:46.920 --> 00:08:51.160]  我們不要將神放在最主要的首位
[00:08:51.160 --> 00:08:53.640]  你說是不是?
[00:08:53.640 --> 00:08:55.920]  所以約翰先生說
[00:08:55.920 --> 00:08:57.880]  不要跟隨別人
[00:08:57.880 --> 00:09:01.440]  不要跟隨追著某些東西
[00:09:01.440 --> 00:09:03.280]  不要讓這些東西
[00:09:03.280 --> 00:09:04.160]  這些人物
[00:09:04.160 --> 00:09:07.600]  成為你最終極的盼望
[00:09:07.600 --> 00:09:08.800]  你的事業
[00:09:08.800 --> 00:09:09.720]  你的婚姻
[00:09:09.720 --> 00:09:10.520]  你的愛情
[00:09:10.520 --> 00:09:11.240]  你的工作
[00:09:11.240 --> 00:09:12.240]  你的名望
[00:09:12.240 --> 00:09:13.040]  你的關係
[00:09:13.040 --> 00:09:15.280]  是可以是好的
[00:09:15.280 --> 00:09:20.320]  但是不能夠成為你生命最中心的地方
[00:09:20.320 --> 00:09:22.880]  除了這些偶像之外
[00:09:22.880 --> 00:09:24.120]  這些東西之外
[00:09:24.120 --> 00:09:26.200]  你都不要容讓你的病
[00:09:26.200 --> 00:09:27.400]  你的不開心
[00:09:27.400 --> 00:09:29.800]  成為你生命的中心點
[00:09:29.800 --> 00:09:31.000]  你不要因為你的病
[00:09:31.000 --> 00:09:34.240]  緣故你的病成為你生命的中心點
[00:09:34.240 --> 00:09:37.240]  你不要讓你的失敗成為你生命的中心點
[00:09:37.240 --> 00:09:39.000]  你不要讓你苦澀的地方
[00:09:39.000 --> 00:09:40.480]  成為你生命的中心點
[00:09:40.480 --> 00:09:42.360]  你不要讓你不喜歡的人
[00:09:42.360 --> 00:09:47.040]  你的敵人成為你生命的中心點
[00:09:47.040 --> 00:09:50.440]  這些可以成為偶像
[00:09:50.440 --> 00:09:54.240]  擾亂你生命的優先次序
[00:09:54.240 --> 00:09:56.600]  他們會叫你走迷
[00:09:56.600 --> 00:09:58.560]  叫你分心
[00:09:58.560 --> 00:10:03.360]  叫你不能夠專注在神上面
[00:10:03.360 --> 00:10:05.160]  所以我跟他說
[00:10:05.160 --> 00:10:07.640]  你們真的要記得
[00:10:07.640 --> 00:10:11.520]  耶穌基督
[00:10:11.520 --> 00:10:16.200]  要在你生命的最重要的位置
[00:10:16.200 --> 00:10:19.200]  耶穌基督,唯有耶穌基督是你的盼望
[00:10:19.200 --> 00:10:22.040]  唯有耶穌基督是你的生命
[00:10:22.040 --> 00:10:24.000]  是你的拯救
[00:10:24.000 --> 00:10:30.680]  耶穌基督只是你終極的關懷
[00:10:30.680 --> 00:10:33.760]  耶穌基督是生命
[00:10:33.760 --> 00:10:35.680]  耶穌基督的生命就是福音
[00:10:35.680 --> 00:10:39.600]  福音就是永遠的生命
[00:10:39.600 --> 00:10:42.440]  生命跟光是相關的
[00:10:42.440 --> 00:10:45.160]  生命跟神是相關的
[00:10:45.160 --> 00:10:46.480]  所以要記得
[00:10:46.480 --> 00:10:49.640]  整個的《約翰一書》是說
[00:10:49.640 --> 00:10:52.760]  神就是光
[00:10:52.760 --> 00:10:57.680]  所以今天我們要按照這個路線去思想
[00:10:57.680 --> 00:11:01.160]  我們要離開偶像
[00:11:01.160 --> 00:11:04.560]  不要讓偶像在我們生命的中心點
[00:11:04.560 --> 00:11:09.320]  我們讓耶穌基督成為我們終極的關懷
[00:11:09.320 --> 00:11:14.400]  耶穌基督賜給我們永遠的生命
[00:11:14.400 --> 00:11:16.960]  這個是我們的關懷
[00:11:16.960 --> 00:11:19.480]  究竟永生是什麼意思呢?
[00:11:19.480 --> 00:11:23.240]  永生跟光明有什麼關係呢?
[00:11:23.240 --> 00:11:28.400]  我們首先就去思想永遠的生命
[00:11:28.400 --> 00:11:31.200]  在五章二十節這樣說
[00:11:31.200 --> 00:11:33.680]  「我們知道神的兒子已經來到
[00:11:33.680 --> 00:11:35.840]  並且將悟性賜給我們
[00:11:35.840 --> 00:11:38.640]  使我們認識那位真實者
[00:11:38.640 --> 00:11:42.520]  他們也在那位真實者裡面
[00:11:42.520 --> 00:11:47.200]  就是在他兒子耶穌基督裡面
[00:11:47.200 --> 00:11:49.920]  這是真神
[00:11:49.920 --> 00:11:52.320]  也是永生」
[00:11:52.320 --> 00:11:57.200]  這是回應著這段經文的開始十三節
[00:11:57.200 --> 00:11:59.040]  「我把這些話寫給你們
[00:11:59.040 --> 00:12:03.400]  信奉上帝兒子之名的人
[00:12:03.400 --> 00:12:05.840]  要讓你們知道
[00:12:05.840 --> 00:12:09.720]  自己有永生」
[00:12:09.720 --> 00:12:13.680]  這段時間多不多說永生呢?
[00:12:13.680 --> 00:12:17.440]  永生的字眼有沒有在你們的信仰經歷當中
[00:12:17.440 --> 00:12:18.520]  本來說得多的
[00:12:18.520 --> 00:12:20.520]  現在在香港的社會當中
[00:12:20.520 --> 00:12:22.440]  大家都很少說永生
[00:12:22.440 --> 00:12:24.440]  還是跟他們說永生的?
[00:12:24.440 --> 00:12:26.480]  永生是什麼意思呢?
[00:12:26.480 --> 00:12:30.040]  你可不可以跟你的兒孫說永生是什麼意思呢?
[00:12:30.040 --> 00:12:33.360]  你可不可以跟你的爸爸媽媽說永生是什麼意思呢?
[00:12:33.360 --> 00:12:35.480]  讓我們思想一下
[00:12:35.480 --> 00:12:38.080]  永生是什麼呢?
[00:12:38.080 --> 00:12:41.320]  永生的生命是什麼呢?
[00:12:41.320 --> 00:12:44.600]  生物學家當然認為生命就是
[00:12:44.600 --> 00:12:49.560]  遺傳因子、蛋白質、礦物質、骨頭、心臟、肝臟、
[00:12:49.560 --> 00:12:52.760]  腎臟、肺部、鼻尿系統
[00:12:52.760 --> 00:12:56.640]  那種well-being、那種安好、那種平衡
[00:12:56.640 --> 00:12:59.320]  那就是健康了
[00:12:59.320 --> 00:13:03.040]  哲學家認為生命的美麗是在乎什麼呢?
[00:13:03.040 --> 00:13:07.440]  在乎有沒有快樂
[00:13:07.440 --> 00:13:11.440]  在乎理性的運用
[00:13:11.440 --> 00:13:16.400]  生命是在於我們強大的理性的運用
[00:13:16.400 --> 00:13:21.680]  這是叫我們可以超越生命的種種限制
[00:13:21.680 --> 00:13:23.480]  有生命就有理性
[00:13:23.480 --> 00:13:26.720]  有腦就有生命
[00:13:26.720 --> 00:13:29.320]  約翰的說法是不同的
[00:13:29.320 --> 00:13:31.760]  約翰說出生命
[00:13:31.760 --> 00:13:39.240]  永遠的生命只是透過耶穌基督而得的
[00:13:39.240 --> 00:13:40.800]  從一個角度去說
[00:13:40.800 --> 00:13:45.440]  永生、永遠生命可以分兩個範疇去說
[00:13:45.440 --> 00:13:46.680]  就是這世代
[00:13:46.680 --> 00:13:48.320]  This age
[00:13:48.320 --> 00:13:50.280]  將臨的世代
[00:13:50.280 --> 00:13:52.080]  The age to come
[00:13:52.080 --> 00:13:55.000]  這世代
[00:13:55.000 --> 00:13:57.720]  就是指當下的世界是現在的世界
[00:13:57.720 --> 00:14:01.600]  是充滿試煉、試探、苦難
[00:14:01.600 --> 00:14:03.320]  是很危險
[00:14:03.320 --> 00:14:04.920]  很混雜
[00:14:04.920 --> 00:14:06.480]  很混亂
[00:14:06.480 --> 00:14:07.760]  縱然是這麼混亂
[00:14:07.760 --> 00:14:08.720]  縱然是這樣
[00:14:08.720 --> 00:14:13.800]  但永生不單單是一個將來的盼望
[00:14:13.800 --> 00:14:17.320]  永生都是此時此地
[00:14:17.320 --> 00:14:20.400]  是可以經歷得到的
[00:14:20.400 --> 00:14:22.080]  為什麼這樣說?
[00:14:22.080 --> 00:14:25.200]  因為耶穌基督已經來到
[00:14:25.200 --> 00:14:27.640]  祂真是道成肉身來到
[00:14:27.640 --> 00:14:30.160]  耶穌基督是和父一起的
[00:14:30.160 --> 00:14:32.360]  耶穌基督是分享父的生命
[00:14:32.360 --> 00:14:36.040]  耶穌基督將父的生命都給我們
[00:14:36.040 --> 00:14:39.000]  所以豐盛的生命
[00:14:39.000 --> 00:14:42.120]  在這個邪惡的世代當中
[00:14:42.120 --> 00:14:46.520]  是有存在的
[00:14:46.520 --> 00:14:52.800]  是你和我現在都在經歷的
[00:14:52.800 --> 00:14:54.600]  將臨的世代
[00:14:54.600 --> 00:14:55.760]  The age to come
[00:14:55.760 --> 00:14:58.280]  是指將來是天上
[00:14:58.280 --> 00:14:59.520]  在將臨的世代
[00:14:59.520 --> 00:15:03.400]  神的榮耀、神的計劃是全面被知道
[00:15:03.400 --> 00:15:06.000]  神的國度全面的彰顯
[00:15:06.000 --> 00:15:10.240]  最後的勝利必然是屬於神
[00:15:10.240 --> 00:15:14.000]  神所意願的神的國度完全的彰顯
[00:15:14.000 --> 00:15:16.760]  在那裡是沒有死亡
[00:15:16.760 --> 00:15:21.960]  因為神叫死人從死裡復活
[00:15:21.960 --> 00:15:24.520]  給他們永遠的生命
[00:15:24.520 --> 00:15:26.880]  最終就是新天新地
[00:15:26.880 --> 00:15:30.160]  這是我們基督徒對終末的看法
[00:15:30.160 --> 00:15:31.360]  在這個終末的看法
[00:15:31.360 --> 00:15:36.920]  我們對永生有兩個層面的理解
[00:15:36.920 --> 00:15:40.440]  第一個層面的理解就是
[00:15:40.440 --> 00:15:42.120]  當我們在永生當中
[00:15:42.120 --> 00:15:49.320]  我們知道我們在審判當中被釋放
[00:15:49.320 --> 00:15:51.520]  在將臨的世代
[00:15:51.520 --> 00:15:55.360]  生命種種的不公平、不平等
[00:15:55.360 --> 00:15:58.160]  將會被處理
[00:15:58.160 --> 00:16:00.360]  耶穌基督是這樣說
[00:16:00.360 --> 00:16:04.400]  那些遵行神旨意的人
[00:16:04.400 --> 00:16:09.880]  在神的審判當中得到釋放
[00:16:09.880 --> 00:16:12.760]  因為耶穌基督已經承擔過審判
[00:16:12.760 --> 00:16:14.880]  祂死在十字架上
[00:16:14.880 --> 00:16:16.880]  耶穌基督是這樣說
[00:16:16.880 --> 00:16:19.880]  祂說:我實實在在的告訴你們
[00:16:19.880 --> 00:16:29.880]  那聽我說:有信差我來那位的父
[00:16:29.880 --> 00:16:33.200]  你們就會有永生
[00:16:33.200 --> 00:16:36.400]  不至於被定罪
[00:16:36.400 --> 00:16:41.000]  而是已經出死入新了
[00:16:41.000 --> 00:16:44.600]  所謂永生第一重的意思是甚麼呢?
[00:16:44.600 --> 00:16:52.280]  信神的人不被定罪
[00:16:52.280 --> 00:16:54.880]  永生的第二個層面就是說
[00:16:54.880 --> 00:16:58.080]  大家都信主耶穌基督的復活
[00:16:58.080 --> 00:17:05.280]  主耶穌基督真是可以被聽見、被看見、被觸摸的
[00:17:05.280 --> 00:17:09.480]  我們是信耶穌基督的道成肉身和復活
[00:17:09.480 --> 00:17:12.000]  所以這些人是相信耶穌基督的復活
[00:17:12.000 --> 00:17:13.680]  他們能夠經歷復活
[00:17:13.680 --> 00:17:17.000]  能夠同神、能夠團契
[00:17:17.000 --> 00:17:21.080]  所以耶穌基督的復活是我們永生盼望的基礎
[00:17:21.080 --> 00:17:23.880]  在《約翰福音》十章二十五節說
[00:17:23.880 --> 00:17:26.480]  復活在我,生命也在我
[00:17:26.480 --> 00:17:33.280]  信我的人雖然死了也必復活
[00:17:33.280 --> 00:17:40.680]  凡活著信我的人必永遠不死
[00:17:40.680 --> 00:17:45.880]  所以永遠的生命是指我們死了之後
[00:17:45.880 --> 00:17:48.280]  那個生命的延續
[00:17:48.280 --> 00:17:50.080]  這個生命的延續
[00:17:50.080 --> 00:17:54.280]  就是說我們投進、投入在神聖的生命裏面
[00:17:54.280 --> 00:17:55.880]  神聖的生命是怎樣的?
[00:17:55.880 --> 00:17:58.880]  神聖的生命就是父是尊榮子
[00:17:58.880 --> 00:18:03.680]  父、聖父和聖子是分享創造的權柄
[00:18:03.680 --> 00:18:06.680]  父和子有很親密的關係
[00:18:06.680 --> 00:18:12.080]  而父和子讓我們進入神聖的關係當中
[00:18:12.080 --> 00:18:14.480]  這個神聖的關係意表著什麼?
[00:18:14.480 --> 00:18:18.880]  父已經收納我們成為他的子女
[00:18:18.880 --> 00:18:22.880]  我們和耶穌基督可以成為兄弟
[00:18:22.880 --> 00:18:26.480]  我們可以稱神為父
[00:18:26.480 --> 00:18:29.080]  因為我們作為神的兒女的緣故
[00:18:29.080 --> 00:18:30.880]  我們不會再被定罪
[00:18:30.880 --> 00:18:31.880]  不會再被責備
[00:18:31.880 --> 00:18:33.280]  我們得到自由
[00:18:33.280 --> 00:18:39.280]  我們可以在神的面前坦然無懼
[00:18:39.280 --> 00:18:41.680]  這個就是確具
[00:18:41.680 --> 00:18:45.280]  你和我死了之後
[00:18:45.280 --> 00:18:48.880]  有沒有一個確具?
[00:18:48.880 --> 00:18:51.080]  這種蒙愛的生命
[00:18:51.080 --> 00:18:55.080]  這種作兒女的身份
[00:18:55.080 --> 00:18:58.280]  是不能夠被購買的
[00:18:58.280 --> 00:19:01.480]  是不能夠被租借的
[00:19:01.480 --> 00:19:05.080]  是不能夠被賺取的
[00:19:05.080 --> 00:19:11.680]  永遠的生命是神給我們的禮物
[00:19:11.680 --> 00:19:13.280]  在七月十七日
[00:19:13.280 --> 00:19:16.480]  我出席了一個安息禮
[00:19:16.480 --> 00:19:18.680]  在安息禮之後
[00:19:18.680 --> 00:19:21.480]  我看到我們教會的一位執事
[00:19:21.480 --> 00:19:25.280]  在臉書上寫了以下的文字
[00:19:25.280 --> 00:19:27.480]  我看到之後我心裡很歡喜
[00:19:27.480 --> 00:19:29.080]  我很開心
[00:19:29.080 --> 00:19:32.080]  他寫什麼呢?我讀給你聽
[00:19:32.080 --> 00:19:34.280]  「將來欺憐
[00:19:34.280 --> 00:19:36.880]  聖徒歡聚
[00:19:36.880 --> 00:19:38.880]  因光愛儀」
[00:19:38.880 --> 00:19:40.680]  「儀」就是友誼的「儀」
[00:19:40.680 --> 00:19:42.680]  「千年」
[00:19:42.680 --> 00:19:44.280]  另一句
[00:19:44.280 --> 00:19:46.280]  「喜樂頌讚
[00:19:46.280 --> 00:19:49.880]  在輔助前」
[00:19:49.880 --> 00:19:52.280]  「尊敬的陳賜耀牧師
[00:19:52.280 --> 00:19:54.080]  心望那日
[00:19:54.080 --> 00:19:55.880]  發現」
[00:19:55.880 --> 00:19:57.880]  我很開心
[00:19:57.880 --> 00:20:02.480]  因為他是相信有永遠的生命
[00:20:02.480 --> 00:20:04.280]  我開心
[00:20:04.280 --> 00:20:08.280]  我猜想城鎮家弟兄姊妹們
[00:20:08.280 --> 00:20:09.680]  相信
[00:20:09.680 --> 00:20:14.280]  會相信有永遠的生命
[00:20:14.280 --> 00:20:16.680]  所以我們真的要記得
[00:20:16.680 --> 00:20:18.080]  耶穌基督是生命
[00:20:18.080 --> 00:20:19.880]  耶穌基督,耶穌基督是生命
[00:20:19.880 --> 00:20:22.880]  福音就是永遠的生命
[00:20:22.880 --> 00:20:25.080]  而跟這個生命相關的
[00:20:25.080 --> 00:20:29.280]  我們要思想「神就是光」
[00:20:29.280 --> 00:20:32.680]  「神就是光」是整個約翰一書的一個很重要的主題
[00:20:32.680 --> 00:20:34.680]  所以我們一定要回到這裡
[00:20:34.680 --> 00:20:37.480]  來做一個總的完結
[00:20:37.480 --> 00:20:38.080]  換言之
[00:20:38.080 --> 00:20:43.880]  約翰邀請我們這一班的神的兒女
[00:20:43.880 --> 00:20:46.480]  活在光明的當中
[00:20:46.480 --> 00:20:48.280]  分享有光明
[00:20:48.280 --> 00:20:50.680]  因為我們的父神
[00:20:50.680 --> 00:20:55.680]  我們的神是光明,是光
[00:20:55.680 --> 00:20:58.880]  這個是你和我應該有的信念
[00:20:58.880 --> 00:21:00.480]  常常要記得
[00:21:00.480 --> 00:21:02.480]  常常要相信
[00:21:02.480 --> 00:21:04.280]  但當我們這樣說的時候
[00:21:04.280 --> 00:21:06.880]  我們又要看一看現在這個世代
[00:21:06.880 --> 00:21:09.280]  我們所身處的香港
[00:21:09.280 --> 00:21:10.480]  我剛才也祈禱了
[00:21:10.480 --> 00:21:14.280]  我說現在都是善與罪的階段
[00:21:14.280 --> 00:21:16.880]  心情如何?
[00:21:16.880 --> 00:21:21.480]  我們生活在一個不確定的環境當中
