
[00:00:00.000 --> 00:00:01.300]  好,各位弟兄姊妹早晨
[00:01:26.000 --> 00:01:27.600]  就是我們有一些行動
[00:01:27.900 --> 00:01:29.100]  表面上很有愛
[00:01:29.100 --> 00:01:31.000]  但如果裡面真是沒有...
[00:01:31.000 --> 00:01:33.500]  沒有一份愛的心意在裡面呢
[00:01:33.500 --> 00:01:35.200]  就算是一個拯救行動呢
[00:01:35.200 --> 00:01:36.300]  都變得沒意思
[00:01:36.300 --> 00:01:39.000]  為什麼做這個做隱言呢
[00:01:39.000 --> 00:01:39.800]  那如果記得呢
[00:01:39.800 --> 00:01:41.200]  我們講約翰一書嘛
[00:01:41.200 --> 00:01:44.100]  約翰一書是一個什麼樣的環境呢
[00:01:44.100 --> 00:01:45.900]  約翰一書的教會
[00:01:45.900 --> 00:01:48.400]  是一個充滿著愛的教會
[00:01:48.400 --> 00:01:49.300]  很和諧
[00:01:49.300 --> 00:01:49.800]  很...
[00:01:49.800 --> 00:01:51.400]  Harmony(和諧)這樣啊
[00:01:51.400 --> 00:01:53.000]  還是一個充滿著紛爭
[00:01:53.000 --> 00:01:54.300]  很多問題的教會呢
[00:01:54.300 --> 00:01:54.800]  記不記得啊
[00:01:54.800 --> 00:01:56.200]  兩個禮拜之前我們講什麼啊
[00:01:56.200 --> 00:01:56.900]  是啊
[00:01:57.300 --> 00:01:58.900]  這個教會有很多的問題
[00:01:58.900 --> 00:02:00.700]  所以約翰就要用
[00:02:00.700 --> 00:02:02.200]  多一點講愛呢
[00:02:02.200 --> 00:02:02.900]  是去
[00:02:02.900 --> 00:02:04.500]  轉化這間教會
[00:02:04.500 --> 00:02:06.300]  在當時這間教會裡面
[00:02:06.300 --> 00:02:07.500]  有假教師
[00:02:07.500 --> 00:02:08.600]  有假師傅
[00:02:08.600 --> 00:02:10.200]  他們表面上講很多
[00:02:10.200 --> 00:02:11.000]  真理
[00:02:11.000 --> 00:02:12.400]  但他是沒有行動的
[00:02:12.400 --> 00:02:13.700]  表面上是愛
[00:02:13.700 --> 00:02:15.300]  但他是講很多謊言
[00:02:15.300 --> 00:02:16.800]  這個就是約翰
[00:02:16.800 --> 00:02:18.200]  要透過約翰一書
[00:02:18.200 --> 00:02:20.200]  是去將教會
[00:02:20.200 --> 00:02:22.400]  放回在愛的真理裡面
[00:02:22.400 --> 00:02:24.700]  以至不要讓那些假道
[00:02:24.700 --> 00:02:25.800]  或者假教師
[00:02:25.900 --> 00:02:27.800]  他們的錯誤的教導呢
[00:02:27.800 --> 00:02:29.600]  迷惑別人離開上帝
[00:02:29.600 --> 00:02:32.000]  在兩個禮拜之前
[00:02:32.000 --> 00:02:34.300]  活現完全的愛的上集
[00:02:34.300 --> 00:02:35.600]  我們講到
[00:02:35.600 --> 00:02:38.000]  愛要燃起
[00:02:38.000 --> 00:02:40.200]  是要燃起我們愛的生命
[00:02:40.200 --> 00:02:42.300]  因為在約翰一書裡面
[00:02:42.300 --> 00:02:43.600]  有兩個很大的主題
[00:02:43.600 --> 00:02:45.400]  一個就是「神是光」
[00:02:45.400 --> 00:02:47.400]  另一個就是「神是愛」
[00:02:47.400 --> 00:02:49.900]  在由第三到十一節開始
[00:02:49.900 --> 00:02:52.000]  就不斷將這個愛的主題帶出來
[00:02:52.000 --> 00:02:54.300]  愛的動力
[00:02:54.300 --> 00:02:55.500]  愛的源頭在哪裡啊
[00:02:55.700 --> 00:02:57.400]  就是在我們的上帝裡面
[00:02:57.400 --> 00:02:58.300]  因為
[00:02:58.300 --> 00:03:00.200]  神就是愛
[00:03:00.200 --> 00:03:01.700]  愛就是神的屬性
[00:03:01.700 --> 00:03:03.000]  愛就是神的本質
[00:03:03.000 --> 00:03:05.000]  而我們都是屬神的兒女
[00:03:05.000 --> 00:03:06.600]  所以我們作為上帝的兒女
[00:03:06.600 --> 00:03:08.700]  你應該有愛的DNA在你生命裡面
[00:03:08.700 --> 00:03:10.400]  所以當我們愛人的時候
[00:03:10.400 --> 00:03:11.200]  宗教就認出
[00:03:11.200 --> 00:03:12.500]  我們是主的兒女
[00:03:12.500 --> 00:03:15.400]  張臨其用蠟燭
[00:03:15.400 --> 00:03:16.800]  是去提醒我們
[00:03:16.800 --> 00:03:19.500]  耶穌基督在二千多年前
[00:03:19.500 --> 00:03:20.500]  例了一個世間
[00:03:20.500 --> 00:03:24.100]  將愛燃點起每一個認識耶穌的人
[00:03:24.500 --> 00:03:26.400]  而當我們認識了耶穌的人的時候
[00:03:26.400 --> 00:03:28.000]  我們都應該將一份的
[00:03:28.000 --> 00:03:29.000]  愛的蠟燭
[00:03:29.000 --> 00:03:30.800]  去燃亮在我們身邊的人
[00:03:30.800 --> 00:03:33.100]  將一份愛一路一路這樣散發出去
[00:03:33.100 --> 00:03:34.200]  這個就是
[00:03:34.200 --> 00:03:36.600]  上兩個星期所帶出的第一點
[00:03:36.600 --> 00:03:37.900]  燃起愛的生命
[00:03:37.900 --> 00:03:39.500]  第二點
[00:03:39.500 --> 00:03:41.600]  要提醒我們
[00:03:41.600 --> 00:03:43.200]  在這個愛的群體裡面
[00:03:43.200 --> 00:03:44.800]  有三個愛的見證
[00:03:44.800 --> 00:03:47.100]  第一個是聖靈的見證
[00:03:47.100 --> 00:03:50.000]  聖靈就是提醒我們
[00:03:50.000 --> 00:03:51.900]  我們就是屬於上帝的
[00:03:51.900 --> 00:03:54.100]  我們是聖靈恩高的群體
[00:03:54.300 --> 00:03:55.900]  聖靈讓我們知道我們住在
[00:03:55.900 --> 00:03:57.400]  神的愛裡面
[00:03:57.400 --> 00:04:00.000]  聖靈也幫助我們要竭力保守
[00:04:00.000 --> 00:04:01.900]  聖靈所賜合二為一的心
[00:04:01.900 --> 00:04:03.800]  讓教會有愛的見證
[00:04:03.800 --> 00:04:05.100]  就是因為聖靈一起
[00:04:05.100 --> 00:04:06.500]  我們同任於一位聖靈
[00:04:06.500 --> 00:04:08.900]  聖徒的見證就是意思
[00:04:08.900 --> 00:04:12.000]  曾經摸過見過的耶穌的約翰
[00:04:12.000 --> 00:04:14.200]  和歷世歷代的
[00:04:14.200 --> 00:04:16.200]  聖徒使徒他們
[00:04:16.200 --> 00:04:18.100]  都是在見證著神的愛
[00:04:18.100 --> 00:04:21.600]  宗教已經是殉道者的血
[00:04:21.600 --> 00:04:22.900]  就是教會的種子
[00:04:23.200 --> 00:04:25.000]  所以有很多願意為主
[00:04:25.000 --> 00:04:26.900]  而犧牲的信徒
[00:04:26.900 --> 00:04:28.400]  他們的生命的見證
[00:04:28.400 --> 00:04:30.100]  就是愛的種子
[00:04:30.100 --> 00:04:31.800]  讓我們繼續去學習一份愛
[00:04:31.800 --> 00:04:34.500]  主餐的見證也提醒我們
[00:04:34.500 --> 00:04:36.500]  當你每個月回來教會
[00:04:36.500 --> 00:04:37.300]  守主餐
[00:04:37.300 --> 00:04:39.300]  不單止是紀念耶穌基督的死
[00:04:39.300 --> 00:04:40.000]  和復活
[00:04:40.000 --> 00:04:41.600]  祂承擔了我們的罪加
[00:04:41.600 --> 00:04:43.300]  更加是一個見證
[00:04:43.300 --> 00:04:44.200]  讓人見到
[00:04:44.200 --> 00:04:46.900]  無論我們屬於不同的信仰立場
[00:04:46.900 --> 00:04:49.500]  無論我們屬於不同的政見立場
[00:04:49.500 --> 00:04:50.900]  或者我們不同的種族
[00:04:50.900 --> 00:04:52.600]  我們有不同的社會階層
[00:04:53.000 --> 00:04:53.800]  只要我們
[00:04:53.800 --> 00:04:55.800]  相信主耶穌基督的
[00:04:55.800 --> 00:04:57.800]  我們都是連於耶穌基督
[00:04:57.800 --> 00:04:59.300]  同一個身體
[00:04:59.300 --> 00:05:01.100]  所以當做主餐的時候
[00:05:01.100 --> 00:05:02.700]  就是向聖人做見證
[00:05:02.700 --> 00:05:04.500]  我們彼此互相的連結
[00:05:04.500 --> 00:05:07.600]  我們今天再進入四章
[00:05:07.600 --> 00:05:08.500]  第十六節下
[00:05:08.500 --> 00:05:09.000]  去到
[00:05:09.000 --> 00:05:10.300]  廿一節的時候
[00:05:10.300 --> 00:05:12.200]  我們先用
[00:05:12.200 --> 00:05:13.900]  新漢譯本再讀一次
[00:05:13.900 --> 00:05:14.900]  三節的經文
[00:05:14.900 --> 00:05:16.000]  十六、十七、十八
[00:05:16.000 --> 00:05:16.700]  好嗎?我們一起讀
[00:05:16.700 --> 00:05:17.100]  準備
[00:05:17.100 --> 00:05:17.400]  一
[00:05:17.400 --> 00:05:17.700]  二
[00:05:17.700 --> 00:05:18.100]  三
[00:05:18.100 --> 00:05:19.700]  神就是愛
[00:05:19.700 --> 00:05:21.800]  那住在我裡面的
[00:05:22.000 --> 00:05:23.800]  就是住在神裡面
[00:05:23.800 --> 00:05:26.000]  神也住在他裡面
[00:05:26.000 --> 00:05:27.800]  從這一點來說
[00:05:27.800 --> 00:05:30.700]  愛與我們一起得以完全
[00:05:30.700 --> 00:05:33.000]  使我們在審判的日子
[00:05:33.000 --> 00:05:34.700]  可以坦然無懼
[00:05:34.700 --> 00:05:36.400]  因為他怎樣
[00:05:36.400 --> 00:05:38.800]  我們在這世上也怎樣
[00:05:38.800 --> 00:05:41.100]  在愛裡沒有懼怕
[00:05:41.100 --> 00:05:43.900]  完全的愛把懼怕驅除
[00:05:43.900 --> 00:05:46.200]  因為懼怕帶有刑罰
[00:05:46.200 --> 00:05:50.000]  懼怕的人在愛裡還未得以完全
[00:05:51.500 --> 00:05:52.500]  神就是愛
[00:05:52.500 --> 00:05:54.800]  在第八節出現過
[00:05:54.800 --> 00:05:56.600]  在十六節下又再出現多一次
[00:05:56.600 --> 00:05:57.800]  不斷的強調
[00:05:57.800 --> 00:05:59.900]  愛是神的屬性
[00:05:59.900 --> 00:06:00.900]  是神的本質
[00:06:00.900 --> 00:06:02.600]  而接著這兩個字
[00:06:02.600 --> 00:06:03.600]  住這個字
[00:06:03.600 --> 00:06:04.900]  如果你熟悉我們講
[00:06:04.900 --> 00:06:06.300]  《約翰一書》也不斷提的了
[00:06:06.300 --> 00:06:07.800]  神住在我裡面
[00:06:07.800 --> 00:06:09.100]  我們住在神的裡面
[00:06:09.100 --> 00:06:09.900]  經常講住
[00:06:09.900 --> 00:06:11.500]  是講居住的意思
[00:06:11.500 --> 00:06:13.500]  如果直接看十六節下就看到
[00:06:13.500 --> 00:06:16.500]  如果我們住在愛裡面
[00:06:16.500 --> 00:06:18.300]  就是住在神的裡面
[00:06:18.300 --> 00:06:20.600]  神又住在有愛的人裡面
[00:06:21.100 --> 00:06:21.800]  所以我們想想
[00:06:21.800 --> 00:06:22.300]  我們是不是一個
[00:06:22.300 --> 00:06:23.800]  活在神愛之中的人呢
[00:06:23.800 --> 00:06:25.800]  如果你活在神的愛當中的人
[00:06:25.800 --> 00:06:28.500]  我們應該有神活在我們生命的當中
[00:06:28.500 --> 00:06:31.200]  這種就是代表著
[00:06:31.200 --> 00:06:33.900]  上帝的愛使得門徒
[00:06:33.900 --> 00:06:36.700]  和上帝彼此內住
[00:06:36.700 --> 00:06:38.400]  其實如果你用邏輯想
[00:06:38.400 --> 00:06:39.400]  你是很難想的
[00:06:39.400 --> 00:06:40.700]  神又住在你裡面
[00:06:40.700 --> 00:06:41.800]  你又住在神的裡面
[00:06:41.800 --> 00:06:42.500]  我都講過了
[00:06:42.500 --> 00:06:44.500]  好像空氣環繞著我們
[00:06:44.500 --> 00:06:46.800]  但是空氣在我們身體裡面一樣
[00:06:46.800 --> 00:06:49.100]  我們住在神的裡面
[00:06:49.100 --> 00:06:50.500]  神又住在我們裡面
[00:06:51.100 --> 00:06:52.700]  這個就是一個完全的境界
[00:06:52.700 --> 00:06:56.000]  一個神和祂的人
[00:06:56.000 --> 00:06:58.200]  互相內住的屬靈境界
[00:06:58.200 --> 00:07:00.000]  這個完全的愛
[00:07:00.000 --> 00:07:01.900]  就是這樣裡面散發出來
[00:07:01.900 --> 00:07:03.900]  這個完全這個字
[00:07:03.900 --> 00:07:04.800]  代表著
[00:07:04.800 --> 00:07:06.800]  達成了一個任務
[00:07:06.800 --> 00:07:09.000]  他強調著要完成一個目標
[00:07:09.000 --> 00:07:10.600]  這個完全的愛
[00:07:10.600 --> 00:07:12.900]  就是令到我們能夠驅走一切的恐懼
[00:07:12.900 --> 00:07:14.100]  一切的懼怕
[00:07:14.100 --> 00:07:18.000]  在之前的四章十二至十三節
[00:07:18.000 --> 00:07:20.700]  一個有愛的人
[00:07:20.700 --> 00:07:21.900]  怎樣才能夠完全呢?
[00:07:21.900 --> 00:07:24.600]  就透過聖靈讓我們能夠領悟
[00:07:24.600 --> 00:07:26.400]  和體驗到神的愛
[00:07:26.400 --> 00:07:29.000]  而在十六十七節裡面提醒我們
[00:07:29.000 --> 00:07:30.800]  我們作為一個愛的群體
[00:07:30.800 --> 00:07:33.300]  更加要將這份愛去表達出來
[00:07:33.300 --> 00:07:35.100]  去走出來
[00:07:35.100 --> 00:07:37.300]  要走出來才能夠真正地
[00:07:37.300 --> 00:07:38.900]  將這個愛成為完全
[00:07:38.900 --> 00:07:41.600]  一個色經家叫做多德
[00:07:41.600 --> 00:07:43.200]  他就用一個三角形
[00:07:43.200 --> 00:07:44.700]  去帶出一個完全的愛
[00:07:44.700 --> 00:07:46.800]  這個三角形的三點
[00:07:46.800 --> 00:07:47.600]  就是神
[00:07:47.600 --> 00:07:49.900]  自己和論社
[00:07:51.500 --> 00:07:53.000]  在這個三角形當中
[00:07:53.000 --> 00:07:55.500]  這個完全的愛就能夠彰顯出來
[00:07:55.500 --> 00:07:58.600]  而愛就在這個三角形的三條邊那裡
[00:07:58.600 --> 00:08:00.000]  去散發出來
[00:08:00.000 --> 00:08:01.600]  所以當我們
[00:08:01.600 --> 00:08:04.000]  去領受了這份完全的愛的時候
[00:08:04.000 --> 00:08:05.100]  我們要愛神
[00:08:05.100 --> 00:08:06.400]  我們要愛人
[00:08:06.400 --> 00:08:08.200]  我們要彼此相愛
[00:08:08.200 --> 00:08:09.700]  所以這個完全的愛
[00:08:09.700 --> 00:08:10.700]  散發出來
[00:08:10.700 --> 00:08:12.700]  就能夠達到一個效果
[00:08:12.700 --> 00:08:14.200]  就是讓我們能夠在
[00:08:14.200 --> 00:08:15.200]  坦然
[00:08:15.200 --> 00:08:16.400]  在耶穌
[00:08:16.400 --> 00:08:17.700]  在審判的日子裡面
[00:08:17.700 --> 00:08:18.900]  能夠坦然無懼
[00:08:19.800 --> 00:08:21.100]  什麼叫做審判的日子裡面
[00:08:21.100 --> 00:08:22.400]  能夠坦然無懼呢?
[00:08:22.400 --> 00:08:24.400]  什麼叫做審判的日子呢?
[00:08:24.400 --> 00:08:27.500]  審判的日子
[00:08:27.500 --> 00:08:29.600]  其實一個章林奇花弘也告訴我們
[00:08:29.600 --> 00:08:32.500]  耶穌基督在二千多年前來到
[00:08:32.500 --> 00:08:34.200]  祂也會再回來
[00:08:34.200 --> 00:08:36.100]  再回來的日子就是
[00:08:36.100 --> 00:08:38.300]  耶穌審判我們的日子
[00:08:38.300 --> 00:08:40.500]  想起審判
[00:08:40.500 --> 00:08:41.700]  也有點害怕,是不是?
[00:08:41.700 --> 00:08:43.800]  不知道大家有沒有去過法庭
[00:08:43.800 --> 00:08:46.700]  我二十多年前就去過法庭
[00:08:46.700 --> 00:08:49.700]  不過那次就不是因為我做了什麼
[00:08:50.000 --> 00:08:52.200]  犯罪要上庭受審
[00:08:52.200 --> 00:08:52.700]  而是
[00:08:52.700 --> 00:08:56.000]  做陪審員的輪選
[00:08:56.000 --> 00:08:56.800]  就是候選
[00:08:56.800 --> 00:08:58.100]  可能有些人也試過了
[00:08:58.100 --> 00:08:59.900]  不知道大家想不想做陪審員
[00:08:59.900 --> 00:09:02.900]  做陪審員好像又有人工的
[00:09:02.900 --> 00:09:03.700]  不過就
[00:09:03.700 --> 00:09:05.000]  不用上班的
[00:09:05.000 --> 00:09:06.900]  不過就要困在法庭裡面
[00:09:06.900 --> 00:09:08.800]  所以我當時也不是很想
[00:09:08.800 --> 00:09:10.800]  當我第一次去到法庭的時候
[00:09:10.800 --> 00:09:11.700]  法庭
[00:09:11.700 --> 00:09:13.900]  給人一個很莊嚴
[00:09:13.900 --> 00:09:15.000]  很嚴肅的感覺
[00:09:15.000 --> 00:09:16.600]  所以去到的人也會
[00:09:16.600 --> 00:09:18.000]  很正經
[00:09:18.000 --> 00:09:18.800]  很莊重
[00:09:18.800 --> 00:09:19.800]  不敢亂說話
[00:09:19.800 --> 00:09:21.100]  心裡面也會有點害怕
[00:09:21.100 --> 00:09:22.300]  有點膽怯
[00:09:22.300 --> 00:09:25.500]  沒有罪的人去到法庭也會這樣
[00:09:25.500 --> 00:09:28.200]  如果將來耶穌審判我們日子的時候
[00:09:28.200 --> 00:09:29.000]  我們會怎樣呢?
[00:09:29.000 --> 00:09:30.900]  我們都是一群有罪的人
[00:09:30.900 --> 00:09:32.500]  判我們有什麼罪
[00:09:32.500 --> 00:09:33.700]  我們怎樣承擔得起
[00:09:33.700 --> 00:09:35.500]  也會膽戰心驚
[00:09:35.500 --> 00:09:36.900]  但是約翰說
[00:09:36.900 --> 00:09:39.300]  不需要懼怕
[00:09:39.300 --> 00:09:41.000]  你能夠坦然無懼
[00:09:41.000 --> 00:09:43.100]  坦然無懼就是有自信心
[00:09:43.100 --> 00:09:44.000]  膽量
[00:09:44.000 --> 00:09:44.600]  勇氣
[00:09:44.600 --> 00:09:47.700]  當我們能夠活出這個完全的愛的時候
[00:09:47.800 --> 00:09:50.300]  我們就能夠坦然無懼地面對這個
[00:09:50.300 --> 00:09:51.400]  審判的日子
[00:09:51.400 --> 00:09:52.300]  為什麼呢?
[00:09:52.300 --> 00:09:54.600]  黃色的字講了第一個原因
[00:09:54.600 --> 00:09:56.200]  因為他怎樣
[00:09:56.200 --> 00:09:58.400]  我們在這世上也怎樣
[00:09:58.400 --> 00:09:59.600]  這個是新漢易本
[00:09:59.600 --> 00:10:00.800]  和本就是說
[00:10:00.800 --> 00:10:02.200]  因為他如何
[00:10:02.200 --> 00:10:03.400]  我們在這世上
[00:10:03.400 --> 00:10:05.500]  我們在這世上也如何
[00:10:05.500 --> 00:10:06.700]  這個他
[00:10:06.700 --> 00:10:10.200]  根據上文下理我們知道是指耶穌基督
[00:10:10.200 --> 00:10:11.900]  就是耶穌基督怎樣
[00:10:11.900 --> 00:10:12.700]  我們就怎樣
[00:10:12.700 --> 00:10:15.300]  提醒我們當我們願意效法耶穌基督
[00:10:15.300 --> 00:10:17.100]  我們就好像耶穌一樣
[00:10:17.100 --> 00:10:18.500]  活在神的愛裏面
[00:10:18.500 --> 00:10:20.200]  有父神在神裏面
[00:10:20.200 --> 00:10:21.100]  在耶穌裏面
[00:10:21.100 --> 00:10:22.400]  耶穌又在父神裏面
[00:10:22.400 --> 00:10:24.300]  同樣我們都好像耶穌一樣
[00:10:24.300 --> 00:10:25.800]  在神的愛裏面
[00:10:25.800 --> 00:10:27.000]  活在父神的裏面
[00:10:27.000 --> 00:10:28.700]  父神又在我們愛的裏面
[00:10:28.700 --> 00:10:30.400]  既然有神的愛
[00:10:30.400 --> 00:10:31.500]  我們神的兒女
[00:10:31.500 --> 00:10:32.500]  我們還用怕
[00:10:32.500 --> 00:10:33.400]  審判
[00:10:33.400 --> 00:10:35.300]  還用怕後面有什麼刑罰呢?
[00:10:35.300 --> 00:10:38.400]  綠色的字是講了第二個原因
[00:10:38.400 --> 00:10:41.600]  完全的愛把懼怕驅除
[00:10:41.600 --> 00:10:43.000]  意思就是說
[00:10:43.000 --> 00:10:44.000]  聖靈幫助我們
[00:10:44.000 --> 00:10:44.700]  引導我們
[00:10:44.700 --> 00:10:46.300]  當我們有一個完全的愛
[00:10:46.300 --> 00:10:48.400]  在我們的生命當中的時候
[00:10:48.400 --> 00:10:50.800]  那些懼怕情緒就會驅走
[00:10:50.800 --> 00:10:51.700]  不需要怕了
[00:10:51.700 --> 00:10:52.500]  不用怕了
[00:10:52.500 --> 00:10:54.300]  審判日子我們不用怕了
[00:10:54.300 --> 00:10:55.900]  第三個原因
[00:10:55.900 --> 00:10:57.700]  在兩個星期前講到都講過
[00:10:57.700 --> 00:10:59.300]  我們的主耶穌
[00:10:59.300 --> 00:11:00.700]  成為了挽回制
[00:11:00.700 --> 00:11:02.000]  成為了贖罪制
[00:11:02.000 --> 00:11:05.600]  耶穌已經替我們代替了
[00:11:05.600 --> 00:11:06.700]  受了刑罰
[00:11:06.700 --> 00:11:07.900]  所以我們知道
[00:11:07.900 --> 00:11:09.500]  雖然我們要面對審判
[00:11:09.500 --> 00:11:10.300]  沒錯
[00:11:10.300 --> 00:11:11.100]  我們每一個人
[00:11:11.100 --> 00:11:12.400]  就算你信了耶穌也好
[00:11:12.400 --> 00:11:13.100]  你一樣
[00:11:13.100 --> 00:11:14.900]  上帝是公義公平的
[00:11:15.000 --> 00:11:16.300]  我們一樣要面對審判
[00:11:16.300 --> 00:11:18.200]  但是審判之後的刑罰
[00:11:18.200 --> 00:11:19.200]  我們不用怕
[00:11:19.200 --> 00:11:19.700]  為什麼?
[00:11:19.700 --> 00:11:22.100]  因為耶穌已經成為了挽回制
[00:11:22.100 --> 00:11:23.300]  成為了贖罪制
[00:11:23.300 --> 00:11:24.400]  祂的補血
[00:11:24.400 --> 00:11:25.900]  已經遮蓋了我們的罪
[00:11:25.900 --> 00:11:28.200]  我們不需要面對這個刑罰
[00:11:28.200 --> 00:11:30.200]  而我們能夠永永遠遠
[00:11:30.200 --> 00:11:32.600]  在天國裡面和主一起
[00:11:32.600 --> 00:11:34.800]  所以那個完全的愛
[00:11:34.800 --> 00:11:36.000]  令到我們不用怕
[00:11:36.000 --> 00:11:37.600]  那些審判的日子
[00:11:37.600 --> 00:11:39.400]  我們能夠帶著無限的信心
[00:11:39.400 --> 00:11:40.300]  去期待
[00:11:40.300 --> 00:11:42.800]  將來與神相會的那一刻
[00:11:43.500 --> 00:11:45.500]  所以釋經家這樣說
[00:11:45.500 --> 00:11:47.800]  我們並非心存不敬
[00:11:47.800 --> 00:11:49.500]  乃是沒有把握
[00:11:49.500 --> 00:11:51.800]  我們並非輕慢無禮
[00:11:51.800 --> 00:11:53.400]  乃是光明率直
[00:11:53.400 --> 00:11:56.200]  在最後一句話
[00:11:56.200 --> 00:11:58.000]  第十八節最後一句話
[00:11:58.000 --> 00:11:59.800]  因為懼怕帶有刑罰
[00:11:59.800 --> 00:12:01.500]  懼怕的人在愛裡
[00:12:01.500 --> 00:12:03.000]  還未得以完全
[00:12:03.000 --> 00:12:05.500]  其實這句經文
[00:12:05.500 --> 00:12:08.200]  可以成為我們一個反思的問題
[00:12:08.200 --> 00:12:09.700]  究竟
[00:12:09.700 --> 00:12:11.500]  你現在心裡面有沒有懼怕呢?
[00:12:13.500 --> 00:12:14.500]  在原文的翻譯
[00:12:14.500 --> 00:12:16.100]  如果更加貼近原文的翻譯就說
[00:12:16.100 --> 00:12:18.200]  懼怕不在愛裡面
[00:12:18.200 --> 00:12:21.200]  完全的愛驅走懼怕
[00:12:21.200 --> 00:12:22.700]  所以當我們
[00:12:22.700 --> 00:12:25.200]  把握著這個完全的愛的時候
[00:12:25.200 --> 00:12:27.400]  一切的懼怕都可以驅走
[00:12:27.400 --> 00:12:29.100]  這個懼怕不單止
[00:12:29.100 --> 00:12:31.400]  應用在基督的審判的日子裡面
[00:12:31.400 --> 00:12:34.700]  也能夠應用在我們這個基督的群體裡面
[00:12:34.700 --> 00:12:36.000]  是什麼意思呢?
[00:12:36.000 --> 00:12:38.400]  在今天我們的社會裡面
[00:12:38.400 --> 00:12:39.800]  都很喜歡用審判
[00:12:39.800 --> 00:12:41.600]  用刑罰去改變一個人
[00:12:41.600 --> 00:12:43.300]  去阻嚇人去犯罪
[00:12:43.800 --> 00:12:46.200]  因為審判之後有刑罰
[00:12:46.200 --> 00:12:47.500]  刑罰帶來懼怕
[00:12:47.500 --> 00:12:49.600]  舉一個很簡單的例子
[00:12:49.600 --> 00:12:51.400]  譬如我們做過小孩
[00:12:51.400 --> 00:12:52.900]  因為呢
[00:12:52.900 --> 00:12:54.600]  我們怕爸爸媽媽罵
[00:12:54.600 --> 00:12:56.200]  所以我們就要做好功課
[00:12:56.200 --> 00:12:57.400]  不敢頑皮了這樣
[00:12:57.400 --> 00:12:59.300]  或者你去超級市場
[00:12:59.300 --> 00:13:00.300]  去買東西
[00:13:00.300 --> 00:13:01.800]  嘩!周圍的東西可以隨便拿的
[00:13:01.800 --> 00:13:02.500]  這樣行不行呢?
[00:13:02.500 --> 00:13:03.700]  你隨便拿的時候
