
[00:00:00.000 --> 00:00:01.480]  (主持人)各位頂尖姐妹早晨
[00:04:51.320 --> 00:04:52.480]  就想著傳道
[00:04:52.480 --> 00:04:55.040]  那就找傳道那些 找宣教士
[00:04:55.040 --> 00:04:56.800]  其實這段經文是向你
[00:04:56.800 --> 00:05:01.120]  和我每一個跟隨耶穌的人說的
[00:05:01.120 --> 00:05:02.680]  因為集體的力量
[00:05:02.680 --> 00:05:04.840]  也能夠完成福音的使命
[00:05:04.840 --> 00:05:06.960]  是神所託付給我們的
[00:05:06.960 --> 00:05:08.960]  所以究竟神這個要求
[00:05:08.960 --> 00:05:10.760]  既然有一個應許也有一個要求
[00:05:10.760 --> 00:05:11.680]  那個應許就是
[00:05:11.680 --> 00:05:14.080]  「環球告主明的就必得救」
[00:05:14.080 --> 00:05:16.720]  不會落空的
[00:05:16.720 --> 00:05:19.920]  但是要有人講的
[00:05:19.920 --> 00:05:22.080]  講的責任在我和你那裡
[00:05:22.080 --> 00:05:24.000]  但是信不信的責任
[00:05:24.000 --> 00:05:28.240]  在神和受眾那裡
[00:05:28.240 --> 00:05:30.800]  所以我們需要做好我們自己的本分
[00:05:30.800 --> 00:05:33.960]  也願意去和別人分享
[00:05:33.960 --> 00:05:36.400]  我不知道你們認不認得這個人的樣子
[00:05:36.400 --> 00:05:39.040]  如果你是80年代有看電視
[00:05:39.040 --> 00:05:40.880]  應該一定看過摔角
[00:05:40.880 --> 00:05:43.640]  80年代 70年代很流行摔角的
[00:05:43.640 --> 00:05:46.880]  這個叫做Hawke Hogan
[00:05:46.880 --> 00:05:48.080]  他真的不是叫這個名字
[00:05:48.080 --> 00:05:49.720]  就是假名 藝名來的
[00:05:49.720 --> 00:05:52.960]  他也扮演壞的角色
[00:05:52.960 --> 00:05:54.680]  有個角色扮演的
[00:05:54.680 --> 00:05:56.920]  誰進去就打他出場
[00:05:56.920 --> 00:05:58.880]  其實只是扮演角色
[00:05:58.880 --> 00:06:00.760]  他只是真的 人們早就死了
[00:06:00.760 --> 00:06:02.160]  其實大家都知道
[00:06:02.160 --> 00:06:05.480]  是假的 但是又看得很開心
[00:06:05.480 --> 00:06:07.600]  很投入
[00:06:07.600 --> 00:06:12.600]  他十年前退休
[00:06:12.600 --> 00:06:15.000]  他十四歲已經信主了
[00:06:15.000 --> 00:06:16.120]  所以你真的沒有想過
[00:06:16.120 --> 00:06:19.640]  原來Hawke Hogan十四歲信主
[00:06:19.640 --> 00:06:21.440]  不過他迷路了
[00:06:21.440 --> 00:06:22.200]  迷失了路
[00:06:22.200 --> 00:06:24.320]  他的生命故事他講迷失了路
[00:06:24.320 --> 00:06:25.560]  為什麼要講他的生命故事
[00:06:25.560 --> 00:06:27.400]  因為他去年
[00:06:27.400 --> 00:06:29.400]  去年70歲的時候
[00:06:29.400 --> 00:06:31.160]  他受針
[00:06:31.160 --> 00:06:32.760]  他邀請他的母親
[00:06:32.760 --> 00:06:34.160]  因為他太多人認識
[00:06:34.160 --> 00:06:37.880]  他是全世界最被人認得的面孔
[00:06:37.880 --> 00:06:39.280]  其中一個面孔
[00:06:39.280 --> 00:06:43.360]  還有摔角差不多沒有人不認識他
[00:06:43.360 --> 00:06:45.200]  所以他和他太太一起
[00:06:45.200 --> 00:06:46.320]  在他家裡
[00:06:46.320 --> 00:06:49.360]  那個牧師就去為他受針
[00:06:49.360 --> 00:06:53.400]  也在Instagram見證神
[00:06:53.400 --> 00:06:55.920]  他就被一個基督教的
[00:06:55.920 --> 00:06:58.480]  周刊教堂領導人訪問
[00:06:58.480 --> 00:07:00.640]  當中其中就是說
[00:07:00.640 --> 00:07:02.760]  他覺得相信了耶穌之後
[00:07:02.760 --> 00:07:05.000]  他就要為主發聲
[00:07:05.000 --> 00:07:07.080]  所以十年前就算他還沒受針
[00:07:07.080 --> 00:07:10.240]  但是他已經迴轉歸向神的時候
[00:07:10.240 --> 00:07:14.480]  他已經和他當時打擂台的對手
[00:07:14.480 --> 00:07:16.480]  就是大家都退了休
[00:07:16.480 --> 00:07:16.920]  不打了
[00:07:16.920 --> 00:07:18.320]  沒有角色入辦典
[00:07:18.320 --> 00:07:20.160]  就彼此關心
[00:07:20.160 --> 00:07:26.080]  有一個他當時的對手叫Roddy Piper
[00:07:26.080 --> 00:07:27.840]  患重病
[00:07:27.840 --> 00:07:29.560]  他和他同行一段時間
[00:07:29.560 --> 00:07:31.960]  想跟他說福音帶他信主
[00:07:31.960 --> 00:07:35.480]  但是當時這個朋友不肯信主
[00:07:35.480 --> 00:07:36.920]  很心硬
[00:07:36.920 --> 00:07:38.840]  其實他也有點失望
[00:07:38.840 --> 00:07:41.400]  因為他很想他這個朋友信主
[00:07:41.400 --> 00:07:45.320]  後來沒多久他這個朋友也離世
[00:07:45.320 --> 00:07:47.280]  他覺得沒有機會了
[00:07:47.280 --> 00:07:49.200]  雖然我盡了我的力量去傳福音給他
[00:07:49.200 --> 00:07:50.880]  但是他沒有信到主
[00:07:50.880 --> 00:07:53.800]  但是竟然間兩天之後
[00:07:53.800 --> 00:07:55.680]  可能是他的家人或者太太
[00:07:55.680 --> 00:07:57.240]  就找到他的手機上
[00:07:57.240 --> 00:08:03.960]  錄了一段訊息給他
[00:08:03.960 --> 00:08:05.800]  他過世後有兩天才給他
[00:08:05.800 --> 00:08:07.800]  就說兄弟
[00:08:07.800 --> 00:08:08.440]  兄弟Hogan
[00:08:08.440 --> 00:08:09.920]  我現在是和神
[00:08:09.920 --> 00:08:10.760]  I walk with God
[00:08:10.760 --> 00:08:13.400]  我現在和神同行
[00:08:13.400 --> 00:08:14.680]  他說如果他再生
[00:08:14.680 --> 00:08:16.240]  告訴我多好呢
[00:08:16.240 --> 00:08:18.040]  但是他講的見證就說
[00:08:18.040 --> 00:08:20.600]  有時候你不知道神什麼時候工作
[00:08:20.600 --> 00:08:23.880]  你不知道他怎樣去做事
[00:08:23.880 --> 00:08:25.880]  你就盡了你的責任去傳
[00:08:25.880 --> 00:08:27.800]  他就為主發聲
[00:08:27.800 --> 00:08:29.760]  就讓人能夠聽到福音
[00:08:29.760 --> 00:08:32.880]  在他能夠影響的範圍裡面
[00:08:32.880 --> 00:08:33.880]  願意的話
[00:08:33.880 --> 00:08:37.000]  未曾聽見他怎麼能相信耶穌呢
[00:08:37.000 --> 00:08:39.120]  沒有傳到的怎麼能夠聽見呢
[00:08:39.120 --> 00:08:40.760]  都成為你的挑戰
[00:08:40.760 --> 00:08:42.080]  成為我和你今天
[00:08:42.080 --> 00:08:43.360]  特別我們過去半年
[00:08:43.360 --> 00:08:45.960]  我們在蒙子會祝福裡面
[00:08:45.960 --> 00:08:47.680]  我們在學習的時候
[00:08:47.680 --> 00:08:50.360]  我們心裡面去作出回應
[00:08:50.360 --> 00:08:54.760]  並且付諸行動
[00:08:54.760 --> 00:08:58.360]  今天的經文其實只有一節半而已
[00:08:58.360 --> 00:09:00.360]  是一個很簡單的訊息
[00:09:00.360 --> 00:09:01.960]  但我想鼓勵你
[00:09:01.960 --> 00:09:03.920]  其實在彼得前書裡面
[00:09:03.920 --> 00:09:05.320]  大家都記得彼得前書
[00:09:05.320 --> 00:09:06.120]  前後書
[00:09:06.120 --> 00:09:09.480]  都是信徒當時被逼迫
[00:09:09.480 --> 00:09:10.480]  那個環境
[00:09:10.480 --> 00:09:12.280]  那些人是不信耶穌
[00:09:12.280 --> 00:09:13.040]  不信神
[00:09:13.040 --> 00:09:14.280]  抗拒祂
[00:09:14.280 --> 00:09:16.040]  並且那些價值觀
[00:09:16.040 --> 00:09:17.600]  是和基督教的價值觀
[00:09:17.600 --> 00:09:19.520]  很互相違背
[00:09:19.520 --> 00:09:22.280]  一個這樣的社會環境裡面
[00:09:22.280 --> 00:09:23.640]  在這樣的社會環境裡面
[00:09:23.640 --> 00:09:25.440]  這兩節經文就是彼得
[00:09:25.440 --> 00:09:28.480]  向當時的信徒去講
[00:09:28.480 --> 00:09:29.600]  怎樣在這樣的環境
[00:09:29.600 --> 00:09:31.440]  和我們今天的處境都很相似
[00:09:31.440 --> 00:09:31.880]  是吧
[00:09:31.880 --> 00:09:34.720]  我們現在在後基督時代
[00:09:34.720 --> 00:09:38.160]  最近我們去了很多教會的研討會
[00:09:38.160 --> 00:09:39.640]  教目的研討會
[00:09:39.640 --> 00:09:40.600]  都講了
[00:09:40.600 --> 00:09:43.400]  即是現在面對一個後基督時代
[00:09:43.400 --> 00:09:45.640]  亦都真是人是抗拒神
[00:09:45.640 --> 00:09:47.640]  離開神的時代
[00:09:47.640 --> 00:09:50.880]  加拿大是比美國更加快跟緊歐洲
[00:09:50.880 --> 00:09:53.040]  我們幸好很多香港新移民來
[00:09:53.040 --> 00:09:54.240]  都有本新人基督圖
[00:09:54.240 --> 00:09:56.120]  然後我們又在這裡大人信主
[00:09:56.120 --> 00:09:59.120]  但是本地的西人教會
[00:09:59.120 --> 00:10:00.680]  很多時候就像歐洲那樣
[00:10:00.680 --> 00:10:02.360]  教會真是很堂皇很大
[00:10:02.360 --> 00:10:05.480]  但是可能只有幾個人在教會裡面
[00:10:05.480 --> 00:10:07.000]  當他們不傳福音
[00:10:07.000 --> 00:10:11.800]  當我們不繼續將經歷過的奇異因典
[00:10:11.800 --> 00:10:17.040]  去讓神換取我們的真心的話
[00:10:17.040 --> 00:10:21.280]  我們就沒有辦法一代一代地傳開這個福音
[00:10:21.280 --> 00:10:24.120]  這兩幅圖畫我很想給大家一個印象
[00:10:24.120 --> 00:10:27.080]  奇異的因典在你生命裡面是怎樣的呢
[00:10:27.080 --> 00:10:31.040]  我想我和你都有一個信主的經歷
[00:10:31.040 --> 00:10:34.080]  我們回應神的經歷
[00:10:34.080 --> 00:10:36.480]  我們和神同行的經歷
[00:10:36.480 --> 00:10:37.680]  在我們的憂谷裡面
[00:10:37.680 --> 00:10:39.440]  祂怎麼帶給我們的經歷
[00:10:39.440 --> 00:10:41.400]  又好像Hock Hogan那樣
[00:10:41.400 --> 00:10:43.760]  可能好幾十年都離開神
[00:10:43.760 --> 00:10:46.680]  但是他說他心裡面仍然相信
[00:10:46.680 --> 00:10:48.360]  然後他又回轉
[00:10:48.360 --> 00:10:49.520]  這些回轉的故事
[00:10:49.520 --> 00:10:54.240]  這些經歷 這些同神同行的高山低谷
[00:10:54.240 --> 00:10:56.120]  神就與我們同行
[00:10:56.120 --> 00:10:58.880]  這是一個很奇異的因典
[00:10:58.880 --> 00:11:02.760]  神獨生的兒子來到世界
[00:11:02.760 --> 00:11:04.800]  是一個奇異的因典
[00:11:04.800 --> 00:11:06.800]  祂釘死在十字架上面
[00:11:06.800 --> 00:11:08.600]  為你的罪的緣故
[00:11:08.600 --> 00:11:10.720]  為你個人的罪的緣故
[00:11:10.720 --> 00:11:13.360]  去受死 救贖
[00:11:13.360 --> 00:11:15.840]  是一個奇異的因典
[00:11:15.840 --> 00:11:19.680]  這個奇異的因典就是神將祂的真心給了你
[00:11:19.680 --> 00:11:21.520]  就是祂連祂的兒子都給了你
[00:11:21.520 --> 00:11:23.400]  連祂獨生的兒子都給了你
[00:11:23.400 --> 00:11:25.200]  這是真心
[00:11:25.200 --> 00:11:28.280]  究竟能不能換到我和你的真心
[00:11:28.280 --> 00:11:32.640]  還是只是不冷不熱的心情呢
[00:11:32.640 --> 00:11:34.240]  願意我們思想一下
[00:11:34.240 --> 00:11:35.280]  在這段經文裡面
[00:11:35.280 --> 00:11:36.840]  祂特別說到
[00:11:36.840 --> 00:11:40.840]  當你面對世界對福音冷淡
[00:11:40.840 --> 00:11:42.840]  沒有回應 抗拒
[00:11:42.840 --> 00:11:44.760]  價值觀很不同的時候
[00:11:44.760 --> 00:11:47.680]  你要抓緊
[00:11:47.680 --> 00:11:51.440]  就是要在心裡面
[00:11:51.440 --> 00:11:54.200]  奉主基督為聖
[00:11:54.200 --> 00:11:56.920]  尊他為主
[00:11:56.920 --> 00:11:58.760]  這是關鍵
[00:11:58.760 --> 00:12:00.760]  究竟神這個真心
[00:12:00.760 --> 00:12:02.360]  去差影祂的獨生的兒子
[00:12:02.360 --> 00:12:04.880]  去救贖你 救贖我
[00:12:04.880 --> 00:12:06.880]  能不能換取到我們
[00:12:06.880 --> 00:12:08.240]  能夠回應祂
[00:12:08.240 --> 00:12:10.200]  是祂分別為聖的
[00:12:10.200 --> 00:12:12.520]  讓我們在我們的生活裡面
[00:12:12.520 --> 00:12:14.160]  能夠分別為聖的
[00:12:14.160 --> 00:12:16.720]  就是以主基督為聖
[00:12:16.720 --> 00:12:19.480]  我們能夠以祂為主
[00:12:19.480 --> 00:12:21.000]  我們生命的主
[00:12:21.000 --> 00:12:23.120]  其實這道「為聖」的意思
[00:12:23.120 --> 00:12:26.240]  特別在其他的經文裡面
[00:12:26.240 --> 00:12:28.440]  約翰福音第十七章十七節那裡說
[00:12:28.440 --> 00:12:31.960]  求你用真理使他們成聖
[00:12:31.960 --> 00:12:33.600]  就是神的話語
[00:12:33.600 --> 00:12:35.000]  你每天的靈修
[00:12:35.000 --> 00:12:36.240]  你去主教學的學習
[00:12:36.240 --> 00:12:38.240]  你在小組當中的分享
[00:12:38.240 --> 00:12:42.720]  你在崇拜當中領受的神的話語
[00:12:42.720 --> 00:12:45.640]  這些真理能夠幫助你
[00:12:45.640 --> 00:12:47.800]  一步一步成聖
[00:12:47.800 --> 00:12:49.360]  我們沒有人是完全的
[00:12:49.360 --> 00:12:52.360]  我們卻是在成聖的路上
[00:12:52.360 --> 00:12:55.400]  所以神正在改變我和你的生命
[00:12:55.400 --> 00:12:56.920]  就是透過真理
[00:12:56.920 --> 00:13:00.840]  透過在我們教會和信徒生活的群體當中
[00:13:00.840 --> 00:13:02.680]  我們一路去互相幫助
[00:13:02.680 --> 00:13:06.080]  去成長的時候一路成聖
[00:13:06.080 --> 00:13:09.880]  而神的道就是真理
[00:13:09.880 --> 00:13:11.560]  是唯一我們需要學習的
[00:13:11.560 --> 00:13:14.080]  以及在這個世界當中
[00:13:14.080 --> 00:13:17.720]  所謂我們所需要追求的真理
[00:13:17.720 --> 00:13:21.080]  所以神在你生命當中的作為
[00:13:21.080 --> 00:13:23.600]  在這段經文裡面說得很清楚
[00:13:23.600 --> 00:13:26.600]  就是你要尊他為主
[00:13:26.600 --> 00:13:29.960]  因為主基督是聖的
[00:13:29.960 --> 00:13:32.600]  是神分別他出來
[00:13:32.600 --> 00:13:35.000]  其實分別在原文的意思是
[00:13:35.000 --> 00:13:39.240]  我們能夠分別給神去用
[00:13:39.240 --> 00:13:40.440]  我們被神改變
[00:13:40.440 --> 00:13:44.720]  也都是去回應和為神作功
[00:13:44.720 --> 00:13:47.000]  這樣的一個意思在裡面
[00:13:47.000 --> 00:13:48.960]  所以就好像這群群體
[00:13:48.960 --> 00:13:50.040]  相信了耶穌
[00:13:50.040 --> 00:13:52.800]  祂透過神的話語一路塑造建立
[00:13:52.800 --> 00:13:54.760]  以致祂能夠成為一群
[00:13:54.760 --> 00:13:56.480]  可以被神使用
[00:13:56.480 --> 00:14:01.720]  能夠去將神的福音廣傳的一群人
[00:14:01.720 --> 00:14:04.680]  所以你的生命故事
[00:14:04.680 --> 00:14:08.680]  是需要在我們生命的學習裡面
[00:14:08.680 --> 00:14:10.080]  不斷地成長的時候
[00:14:10.080 --> 00:14:12.520]  你就可以跟別人分享
[00:14:12.520 --> 00:14:13.880]  因為這些就是神
[00:14:13.880 --> 00:14:20.480]  在你生命當中的奇妙的工作
[00:14:20.480 --> 00:14:23.760]  有一個
[00:14:23.760 --> 00:14:27.040]  以下我想大家再看一次的短片
[00:14:27.040 --> 00:14:29.720]  剛才在報告的時候
[00:14:29.720 --> 00:14:32.440]  博士丹尼爾也跟大家分享過
[00:14:32.440 --> 00:14:35.160]  未來六月二十一日有覺醒
[00:14:35.160 --> 00:14:37.200]  有時候有弟兄姐妹也會問的
[00:14:37.200 --> 00:14:42.320]  你見到那個陪靈報道會
[00:14:42.320 --> 00:14:43.680]  陪靈
[00:14:43.680 --> 00:14:45.520]  立刻你想起就有點悶悶的
[00:14:45.520 --> 00:14:47.240]  講道理的那些
[00:14:47.240 --> 00:14:49.280]  但報道又比較活潑一點
[00:14:49.280 --> 00:14:54.480]  可能講一些比較激情一點的
[00:14:54.480 --> 00:14:56.280]  怎樣陪靈報道都放在一起
[00:14:56.280 --> 00:15:00.200]  究竟我應該帶一些信了的人來陪靈
[00:15:00.200 --> 00:15:04.000]  還是我應該帶一些未信的人來報道呢
[00:15:04.000 --> 00:15:06.680]  其實生命故事就有這個關鍵在這裡
[00:15:06.680 --> 00:15:09.560]  我就跟Derek那個創辦人
[00:15:09.560 --> 00:15:12.480]  他是歌手也是創辦人
[00:15:12.480 --> 00:15:13.960]  還有很多詩歌
[00:15:13.960 --> 00:15:16.160]  以下的短片你看一看
[00:15:16.160 --> 00:15:18.800]  他這個機構他二十八年前成立
[00:15:18.800 --> 00:15:22.280]  經歷了神奇多奇妙的故事
[00:15:22.280 --> 00:15:23.640]  他自己來
[00:15:23.640 --> 00:15:24.280]  我就問他了
[00:15:24.280 --> 00:15:25.960]  究竟你陪靈報道
[00:15:25.960 --> 00:15:27.320]  他就說因為他的故事
[00:15:27.320 --> 00:15:30.080]  他已經去了很多地方去分享
[00:15:30.080 --> 00:15:32.120]  他的故事他生命的經歷
[00:15:32.120 --> 00:15:34.200]  對信的人得著激勵
[00:15:34.200 --> 00:15:37.120]  未信的人得著福音
[00:15:37.120 --> 00:15:38.600]  原來當我們分享神
[00:15:38.600 --> 00:15:40.600]  一個很獨特的故事的時候
[00:15:40.600 --> 00:15:43.240]  會產生別人的共鳴
[00:15:43.240 --> 00:15:49.400]  亦都產生了一種追求的渴慕
[00:15:49.400 --> 00:15:51.920]  我很希望這個奇異的恩典
[00:15:51.920 --> 00:15:53.680]  在你生命裡面
[00:15:53.680 --> 00:15:56.120]  你亦都帶朋友來聽這個報道會
[00:15:56.120 --> 00:15:59.640]  亦都可以學習怎樣去講生命的見證
[00:15:59.640 --> 00:16:01.480]  這個都是很重要的
[00:16:01.480 --> 00:16:03.920]  願意神奇的恩典在你生命裡面
[00:16:03.920 --> 00:16:04.960]  你每天早上起床
[00:16:04.960 --> 00:16:06.880]  我不知道是你每天早上起床
[00:16:06.880 --> 00:16:07.760]  你上班的那些
[00:16:07.760 --> 00:16:09.920]  或者就算是家庭主婦
[00:16:09.920 --> 00:16:11.040]  你第一件事都會想
[00:16:11.040 --> 00:16:12.640]  就算家庭主婦都要起床
[00:16:12.640 --> 00:16:14.840]  又會想想今天我要做些什麼
[00:16:14.840 --> 00:16:17.800]  就是清潔還是煮飯買菜
[00:16:17.800 --> 00:16:20.800]  究竟要怎樣去安排生活
[00:16:20.800 --> 00:16:22.640]  又或者你是做工作的
[00:16:22.640 --> 00:16:24.480]  你會回到職場裡面上班
[00:16:24.480 --> 00:16:27.720]  在公司裡面究竟要做些什麼
[00:16:27.720 --> 00:16:28.880]  但是好不好我們
[00:16:28.880 --> 00:16:31.880]  真是作為主的門徒
[00:16:31.880 --> 00:16:33.680]  我們跟隨他的時候
[00:16:33.680 --> 00:16:35.600]  其實我們起床是否應該問兩個問題呢
[00:16:35.600 --> 00:16:38.160]  既然神已經託付了我們的使命
[00:16:38.160 --> 00:16:40.320]  亦都邀請我們去發聲的時候
[00:16:40.320 --> 00:16:42.440]  起碼有兩件事你要起床的時候
[00:16:42.440 --> 00:16:44.040]  馬上要問一問神
[00:16:44.040 --> 00:16:45.520]  打個電話給神 問祂
[00:16:45.520 --> 00:16:50.560]  神啊我今天要向誰發聲呢
[00:16:50.560 --> 00:16:52.440]  你有沒有問神
[00:16:52.440 --> 00:16:54.640]  好不好你每天起床我挑戰你
[00:16:54.640 --> 00:16:57.720]  因為你生命裡面充滿著奇異的恩典故事
[00:16:57.720 --> 00:16:59.000]  神就在你的生命裡面
[00:16:59.000 --> 00:17:00.400]  聖靈就在你內心裡面
[00:17:00.400 --> 00:17:01.400]  你第一個問題問祂
[00:17:01.400 --> 00:17:03.240]  就是今天我有什麼要做
[00:17:03.240 --> 00:17:06.200]  有什麼我要向誰發聲
[00:17:06.200 --> 00:17:07.520]  為你發聲
[00:17:07.520 --> 00:17:09.960]  又或者在第二個問題就問
