
[00:00:00.000 --> 00:00:08.000]  今天歡迎新朋友的時間,不好意思,我自作主張地調閃了。
[00:03:14.000 --> 00:03:16.000]  沒有人肯認自己很有錢的。
[00:03:16.000 --> 00:03:17.000]  沒有人認自己很有錢。
[00:03:17.000 --> 00:03:19.000]  李嘉誠也不肯認自己有錢的。
[00:03:19.000 --> 00:03:21.000]  你家裡很有錢,你可能也不認。
[00:03:21.000 --> 00:03:22.000]  他還在賺錢。
[00:03:22.000 --> 00:03:26.000]  也許他還正在做很有錢的生意。
[00:03:26.000 --> 00:03:28.000]  窮人需要了吧!
[00:03:28.000 --> 00:03:30.000]  那窮人需要了吧!
[00:03:30.000 --> 00:03:31.000]  那每個人都認窮了吧!
[00:03:31.000 --> 00:03:33.000]  那麼每個人都認自己是窮人吧!
[00:03:33.000 --> 00:03:35.000]  那我們中國人就不會認窮的。
[00:03:35.000 --> 00:03:38.000]  那我們中國人也不會願意認自己是窮人的。
[00:03:38.000 --> 00:03:40.000]  我們也算差不多吧!
[00:03:40.000 --> 00:03:43.000]  我們也認為自己是差不多這麼上下吧!
[00:03:43.000 --> 00:03:48.000]  那段經文是索羅門說的。
[00:03:48.000 --> 00:03:50.000]  那麼這段經文是索羅門王講的。
[00:03:50.000 --> 00:03:54.000]  索羅門說他心靈空虛。
[00:03:54.000 --> 00:03:55.000]  索羅門王他心靈空虛啊!
[00:03:55.000 --> 00:03:57.000]  虛空的虛空。
[00:03:57.000 --> 00:03:58.000]  虛空的虛空啊!
[00:03:58.000 --> 00:03:59.000]  凡事都虛空啊!
[00:03:59.000 --> 00:04:01.000]  凡事都虛空啊!
[00:04:01.000 --> 00:04:02.000]  他不是跟人說的。
[00:04:02.000 --> 00:04:03.000]  他是跟人說的。
[00:04:03.000 --> 00:04:04.000]  他是跟自己說的。
[00:04:04.000 --> 00:04:05.000]  他是跟自己說的。
[00:04:05.000 --> 00:04:09.000]  你說:啊?索羅門王是你嗎?你怎麼會空虛呢?
[00:04:09.000 --> 00:04:12.000]  你會說:索羅門王是嗎?你怎麼會空虛呢?
[00:04:12.000 --> 00:04:15.000]  索羅門王對衰人是巴哈默的。
[00:04:15.000 --> 00:04:18.000]  索羅門王他也需要有人給他把脈。
[00:04:18.000 --> 00:04:21.000]  他說:錢我是最多的。
[00:04:21.000 --> 00:04:23.000]  那麼錢我是最多的。
[00:04:23.000 --> 00:04:24.000]  哪個人夠他多呢?
[00:04:24.000 --> 00:04:27.000]  那還有誰比他錢更多呢?
[00:04:27.000 --> 00:04:30.000]  相傳有一個叫索羅門王寶藏,有沒有聽過?
[00:04:30.000 --> 00:04:35.000]  有沒有人相傳有一個叫索羅門王寶藏的,有聽過嗎?
[00:04:35.000 --> 00:04:38.000]  OK。
[00:04:38.000 --> 00:04:40.000]  他說:權我是最大。
[00:04:40.000 --> 00:04:42.000]  他說:權力我最大。
[00:04:42.000 --> 00:04:43.000]  一國之君嘛。
[00:04:43.000 --> 00:04:44.000]  一國之君。
[00:04:44.000 --> 00:04:47.000]  他說:數風流人物。
[00:04:47.000 --> 00:04:49.000]  他說:數風流人物。
[00:04:49.000 --> 00:04:51.000]  看他後宮三千。
[00:04:51.000 --> 00:04:52.000]  看我後宮三千。
[00:04:52.000 --> 00:04:53.000]  非貧很多。
[00:04:53.000 --> 00:04:55.000]  非貧很多。
[00:04:55.000 --> 00:04:56.000]  說智慧。
[00:04:56.000 --> 00:04:57.000]  說智慧。
[00:04:57.000 --> 00:04:59.000]  更加沒有人敢跟他比了,是不是?
[00:04:59.000 --> 00:05:01.000]  更加沒有人敢跟他去比了。
[00:05:01.000 --> 00:05:06.000]  錢他最多,但是智慧夾有錢的就是他了。
[00:05:06.000 --> 00:05:09.000]  那麼智慧多,錢又多,那數他是第一個。
[00:05:09.000 --> 00:05:15.000]  你去那些書店去看看,很多這些書教人做生意,教人發達,教人成功。
[00:05:15.000 --> 00:05:17.000]  他說:索羅門智慧。
[00:05:17.000 --> 00:05:25.000]  你去書店看一下那些教人成功,教人賺錢,教人去做大生意的那些書,很多都是索羅門王的智慧。
[00:05:25.000 --> 00:05:29.000]  但是索羅門說他真的空虛。
[00:05:29.000 --> 00:05:31.000]  但是索羅門王他真的空虛。
[00:05:31.000 --> 00:05:36.000]  那麼我和大家一起去看看索羅門的病是什麼病呢?
[00:05:36.000 --> 00:05:39.000]  那我們來一起看一下索羅門王的病是什麼病呢?
[00:05:39.000 --> 00:05:41.000]  索羅門的病症是什麼呢?
[00:05:41.000 --> 00:05:43.000]  說錯了。
[00:05:43.000 --> 00:05:45.000]  索羅門的病我們剛才講了。
[00:05:45.000 --> 00:05:46.000]  叫什麼?
[00:05:46.000 --> 00:05:47.000]  就叫什麼呢?
[00:05:47.000 --> 00:05:52.000]  虛空的虛空,全是虛空,全是普風。
[00:05:52.000 --> 00:05:56.000]  虛空的虛空,全是虛空,全是普風。
[00:05:56.000 --> 00:05:57.000]  我的普通話都可以了。
[00:05:57.000 --> 00:06:00.000]  我的普通話還可以。
[00:06:00.000 --> 00:06:15.000]  我專心想要明白智慧,想要明白狂妄和愚昧,方知道這也是普風。
[00:06:15.000 --> 00:06:17.000]  原來患了什麼症呢?
[00:06:17.000 --> 00:06:19.000]  空心症。
[00:06:19.000 --> 00:06:22.000]  空虛嗎?虛心不是虛心,是空虛。
[00:06:22.000 --> 00:06:24.000]  它不是虛心,是空虛。
[00:06:24.000 --> 00:06:26.000]  空心和虛心是兩件事。
[00:06:26.000 --> 00:06:28.000]  那麼空虛和虛心是兩件事。
[00:06:28.000 --> 00:06:30.000]  空心老觀是什麼?
[00:06:30.000 --> 00:06:35.000]  空心的人是什麼?
[00:06:35.000 --> 00:06:37.000]  空心的人是什麼?
[00:06:37.000 --> 00:06:43.000]  空心老觀,懂得笑的那些知道,不懂笑的那些不懂笑了。
[00:06:43.000 --> 00:06:52.000]  程牧師要我講廣東話,想我講一些這樣的話,大家笑一下。
[00:06:52.000 --> 00:06:56.000]  程牧師想要講廣東話,就是要講這些話,讓大家笑一笑。
[00:06:56.000 --> 00:07:00.000]  生命的空洞是需要人填補的。
[00:07:00.000 --> 00:07:03.000]  生命的空洞是空虛的,是需要去填滿的。
[00:07:03.000 --> 00:07:05.000]  但是這個填補怎麼填呢?
[00:07:05.000 --> 00:07:06.000]  這個填補應該怎麼填呢?
[00:07:06.000 --> 00:07:10.000]  你知道嗎?這個洞洞是很難填的。
[00:07:10.000 --> 00:07:12.000]  你知道嗎?這個空洞是很難填滿的。
[00:07:12.000 --> 00:07:16.000]  你有一個失去了一個部件來的。
[00:07:16.000 --> 00:07:18.000]  你知道有失去了一個部件。
[00:07:18.000 --> 00:07:22.000]  就是一個部件。
[00:07:22.000 --> 00:07:26.000]  那你家裡有什麼東西要去配那些部件?
[00:07:26.000 --> 00:07:29.000]  你家裡那些hardware那些部件。
[00:07:29.000 --> 00:07:32.000]  那你當然要去home depot,什麼都有。
[00:07:32.000 --> 00:07:38.000]  如果你們家裡缺了一些配件的話,你要去home depot這樣的五金店商店去配。
[00:07:38.000 --> 00:07:39.000]  不是一定有的。
[00:07:39.000 --> 00:07:40.000]  那不一定有的。
[00:07:40.000 --> 00:07:42.000]  最近我去過家裡裝修。
[00:07:42.000 --> 00:07:44.000]  我最近家裡裝修。
[00:07:44.000 --> 00:07:46.000]  裝修師傅就說有很多配不回來了。
[00:07:46.000 --> 00:07:48.000]  裝修師傅說很多東西配不回來了。
[00:07:48.000 --> 00:07:49.000]  很多理由不用說了。
[00:07:49.000 --> 00:07:51.000]  很多東西就配不回來了。
[00:07:51.000 --> 00:07:53.000]  找這個配方很難搞的。
[00:07:53.000 --> 00:07:55.000]  找這個配方是很難找的。
[00:07:55.000 --> 00:07:56.000]  為什麼呢?
[00:07:56.000 --> 00:07:57.000]  為什麼呢?
[00:07:57.000 --> 00:08:03.000]  因為這個空心的心是沒有generic的,沒有一個通用的部件。
[00:08:03.000 --> 00:08:07.000]  因為這個空虛這個心它沒有一個專門的特殊的部件。
[00:08:07.000 --> 00:08:11.000]  你去配藥都有些叫做generic的,通用的藥。
[00:08:11.000 --> 00:08:12.000]  便宜一點的。
[00:08:12.000 --> 00:08:18.000]  如果你去那些藥店,它有一些紡織藥,那些配方是給你可以配出來的。
[00:08:18.000 --> 00:08:23.000]  你的車壞了,需要那些parts補充一些配件。
[00:08:23.000 --> 00:08:26.000]  如果你的車壞了,需要補充一些零配件。
[00:08:26.000 --> 00:08:28.000]  便宜一點的都有些generic的,叫做通用的。
[00:08:28.000 --> 00:08:31.000]  那便宜一點的叫做一些通用的配件。
[00:08:31.000 --> 00:08:33.000]  但是人就很糟糕。
[00:08:33.000 --> 00:08:34.000]  但是人就很糟糕。
[00:08:34.000 --> 00:08:37.000]  人就是有專利權的。
[00:08:37.000 --> 00:08:39.000]  人是有專利權的。
[00:08:39.000 --> 00:08:41.000]  這個專利權是上帝的專利權。
[00:08:41.000 --> 00:08:43.000]  這個專利權是上帝的專利權。
[00:08:43.000 --> 00:08:44.000]  你先相信吧。
[00:08:44.000 --> 00:08:45.000]  你先相信吧。
[00:08:45.000 --> 00:08:48.000]  聖經說人是上帝所創造的。
[00:08:48.000 --> 00:08:50.000]  聖經說人是上帝所創造的。
[00:08:50.000 --> 00:08:53.000]  那麼人是有上帝的形象的。
[00:08:53.000 --> 00:08:55.000]  那麼人是有上帝的形象的。
[00:08:55.000 --> 00:09:05.000]  你買藥的時候,認明藥廠製藥的人的樣子。
[00:09:05.000 --> 00:09:06.000]  那麼有時候我們去買藥的時候,
[00:09:06.000 --> 00:09:12.000]  我們看到商標標牌上有創始人的樣子。
[00:09:12.000 --> 00:09:14.000]  最多就是鐵打藥。
[00:09:14.000 --> 00:09:17.000]  最多就是跌打摔傷藥。
[00:09:17.000 --> 00:09:18.000]  你知道嗎?
[00:09:18.000 --> 00:09:21.000]  要認明那個樣子,認明那個真像。
[00:09:21.000 --> 00:09:23.000]  要認明那個頭像,那個像。
[00:09:23.000 --> 00:09:25.000]  不是那個樣子,那是假的。
[00:09:25.000 --> 00:09:27.000]  如果不是那個人的樣子,那就是假的。
[00:09:27.000 --> 00:09:29.000]  所以叫提防影射。
[00:09:29.000 --> 00:09:31.000]  這就是叫提防影射。
[00:09:31.000 --> 00:09:39.000]  因為這個部件是上帝所創造的。
[00:09:39.000 --> 00:09:41.000]  因為這個部件是上帝所創造的。
[00:09:41.000 --> 00:09:42.000]  人是上帝所創造的。
[00:09:42.000 --> 00:09:49.000]  沒有一些通用配件可以放進去填滿的。
[00:09:49.000 --> 00:09:52.000]  心靈的空虛,我說的是心靈的空虛。
[00:09:52.000 --> 00:09:54.000]  我不是說換心,真的換心的空虛。
[00:09:54.000 --> 00:09:56.000]  我不是在說換心臟的手術。
[00:09:56.000 --> 00:09:58.000]  在心靈的意義上面。
[00:09:58.000 --> 00:09:59.000]  在心靈的意義上面。
[00:09:59.000 --> 00:10:01.000]  是沒有的。
[00:10:01.000 --> 00:10:02.000]  是沒有代替品的。
[00:10:02.000 --> 00:10:03.000]  是沒有代替品的。
[00:10:03.000 --> 00:10:04.000]  是這麼抵死的。
[00:10:04.000 --> 00:10:05.000]  是就這麼麻煩。
[00:10:05.000 --> 00:10:07.000]  實際上為什麼這麼抵死的?
[00:10:07.000 --> 00:10:08.000]  為什麼這麼麻煩?
[00:10:08.000 --> 00:10:10.000]  這樣就容易一點搞嘛。
[00:10:10.000 --> 00:10:11.000]  為什麼不能容易一點做呢?
[00:10:11.000 --> 00:10:15.000]  整個心是沒有genetic的,
[00:10:15.000 --> 00:10:19.000]  沒有第二個廠,沒有第二個可以配進去的。
[00:10:19.000 --> 00:10:24.000]  為什麼你創造的心臟,沒有別的東西可以替換掉的呢?
[00:10:24.000 --> 00:10:25.000]  那上帝會問回你的。
[00:10:25.000 --> 00:10:26.000]  那麼上帝會問回你。
[00:10:26.000 --> 00:10:28.000]  那為什麼你失去了一個心?
[00:10:28.000 --> 00:10:32.000]  那為什麼你失去了一個心?
[00:10:32.000 --> 00:10:34.000]  失心就是有意義,就是瘋了就是失心。
[00:10:34.000 --> 00:10:36.000]  就是不見了的心也是失心。
[00:10:36.000 --> 00:10:38.000]  為什麼你的心臟失去了,失心了?
[00:10:38.000 --> 00:10:39.000]  為什麼失去了呢?
[00:10:39.000 --> 00:10:41.000]  為什麼壞了個心呢?
[00:10:41.000 --> 00:10:42.000]  為什麼壞了呢?
[00:10:42.000 --> 00:10:44.000]  為什麼你的心臟會壞了呢?
[00:10:44.000 --> 00:10:46.000]  為什麼會丟了呢?
[00:10:46.000 --> 00:10:49.000]  為什麼不見了,那個洞是從哪裡來的呢?
[00:10:49.000 --> 00:10:51.000]  為什麼不見了,為什麼失去了?
[00:10:51.000 --> 00:10:53.000]  你的洞是誰挖出來的?
[00:10:53.000 --> 00:10:54.000]  你這個洞是誰挖出來的?
[00:10:54.000 --> 00:10:55.000]  問回你。
[00:10:55.000 --> 00:10:56.000]  問回你。
[00:10:56.000 --> 00:10:57.000]  那你就撓我的頭了。
[00:10:57.000 --> 00:11:00.000]  那你就撓下頭。
[00:11:00.000 --> 00:11:04.000]  所以佛羅門說,他找快樂去配合他不開心。
[00:11:04.000 --> 00:11:07.000]  因為他的不開心是從失心而來的。
[00:11:07.000 --> 00:11:10.000]  因為索羅門王在尋找他的不開心,
[00:11:10.000 --> 00:11:12.000]  因為他的不開心是由於他失心而造成的。
[00:11:12.000 --> 00:11:16.000]  他很聰明,所以找些藥來醫治。
[00:11:16.000 --> 00:11:19.000]  他很聰明,所以他就找一些藥來醫治。
[00:11:19.000 --> 00:11:22.000]  讓自己開心一點,Feel better。
[00:11:22.000 --> 00:11:24.000]  讓自己能開心一點,感覺好一點。
[00:11:24.000 --> 00:11:25.000]  感覺良好。
[00:11:25.000 --> 00:11:26.000]  感覺良好。
[00:11:26.000 --> 00:11:28.000]  你今天感覺良好嗎?
[00:11:28.000 --> 00:11:32.000]  你今天感覺良好嗎?
[00:11:32.000 --> 00:11:33.000]  沒回答我的。
[00:11:33.000 --> 00:11:35.000]  沒回答我的。
[00:11:35.000 --> 00:11:36.000]  當然好。
[00:11:36.000 --> 00:11:37.000]  當然好。
[00:11:37.000 --> 00:11:40.000]  如果不感覺良好,就留在家裡。
[00:11:40.000 --> 00:11:43.000]  如果感覺不良好,就留在家裡。
[00:11:43.000 --> 00:11:44.000]  不是的。
[00:11:44.000 --> 00:11:47.000]  有些人感覺不良好,才去教會聽聽道。
[00:11:47.000 --> 00:11:48.000]  也不一定。
[00:11:48.000 --> 00:11:51.000]  有些人感覺不良好,他反而來教會聽聽道。
[00:11:51.000 --> 00:11:52.000]  聽聽唱詩。
[00:11:52.000 --> 00:11:53.000]  聽聽唱詩。
[00:11:53.000 --> 00:11:54.000]  Feel better。
[00:11:54.000 --> 00:11:55.000]  感覺好一點。
[00:11:55.000 --> 00:12:00.000]  不過你只是聽聽道,唱唱詩都不會Feel better。
[00:12:00.000 --> 00:12:04.000]  但是如果你聽聽道,唱唱詩,也許並不能感覺很好。
[00:12:04.000 --> 00:12:06.000]  索羅門說,我對自己說。
[00:12:06.000 --> 00:12:08.000]  索羅門王說,我對自己說。
[00:12:08.000 --> 00:12:09.000]  我們一起讀好不好?
[00:12:09.000 --> 00:12:10.000]  我們一起讀好不好?
[00:12:10.000 --> 00:12:11.000]  來吧。
[00:12:11.000 --> 00:12:13.000]  索羅門王說,我對自己說。
[00:12:13.000 --> 00:12:14.000]  索羅門王說,我對自己說。
[00:12:14.000 --> 00:12:15.000]  索羅門王說,我對自己說。
[00:12:15.000 --> 00:12:16.000]  索羅門王說,我對自己說。
[00:12:16.000 --> 00:12:17.000]  索羅門王說,我對自己說。
[00:12:17.000 --> 00:12:18.000]  索羅門王說,我對自己說。
[00:12:18.000 --> 00:12:19.000]  索羅門王說,我對自己說。
[00:12:19.000 --> 00:12:20.000]  索羅門王說,我對自己說。
[00:12:20.000 --> 00:12:21.000]  索羅門王說,我對自己說。
[00:12:21.000 --> 00:12:22.000]  索羅門王說,我對自己說。
[00:12:22.000 --> 00:12:23.000]  索羅門王說,我對自己說。
[00:12:23.000 --> 00:12:24.000]  索羅門王說,我對自己說。
[00:12:24.000 --> 00:12:25.000]  索羅門王說,我對自己說。
[00:12:25.000 --> 00:12:26.000]  索羅門王說,我對自己說。
[00:12:26.000 --> 00:12:47.000]  索羅門王說,我對自己說。
[00:12:47.000 --> 00:12:48.000]  索羅門王說,我對自己說。
[00:12:48.000 --> 00:12:49.000]  索羅門王說,我對自己說。
[00:12:49.000 --> 00:12:50.000]  索羅門王說,我對自己說。
[00:12:50.000 --> 00:12:51.000]  索羅門王說,我對自己說。
[00:12:51.000 --> 00:12:52.000]  索羅門王說,我對自己說。
[00:12:52.000 --> 00:12:53.000]  索羅門王說,我對自己說。
[00:12:53.000 --> 00:12:54.000]  索羅門王說,我對自己說。
[00:12:54.000 --> 00:12:55.000]  索羅門王說,我對自己說。
[00:12:55.000 --> 00:12:56.000]  索羅門王說,我對自己說。
[00:12:56.000 --> 00:12:57.000]  索羅門王說,我對自己說。
[00:12:57.000 --> 00:12:58.000]  索羅門王說,我對自己說。
[00:12:58.000 --> 00:12:59.000]  索羅門王說,我對自己說。
[00:12:59.000 --> 00:13:00.000]  索羅門王說,我對自己說。
[00:13:00.000 --> 00:13:01.000]  索羅門王說,我對自己說。
[00:13:01.000 --> 00:13:02.000]  索羅門王說,我對自己說。
[00:13:02.000 --> 00:13:03.000]  索羅門王說,我對自己說。
[00:13:03.000 --> 00:13:04.000]  索羅門王說,我對自己說。
[00:13:04.000 --> 00:13:05.000]  索羅門王說,我對自己說。
[00:13:05.000 --> 00:13:06.000]  索羅門王說,我對自己說。
[00:13:06.000 --> 00:13:07.000]  索羅門王說,我對自己說。
[00:13:07.000 --> 00:13:08.000]  索羅門王說,我對自己說。
[00:13:08.000 --> 00:13:09.000]  索羅門王說,我對自己說。
[00:13:09.000 --> 00:13:10.000]  索羅門王說,我對自己說。
[00:13:10.000 --> 00:13:38.000]  索羅門王說,我對自己說。
[00:13:38.000 --> 00:13:40.000]  索羅門王說,我對自己說。
[00:13:40.000 --> 00:13:41.000]  索羅門王說,我對自己說。
[00:13:41.000 --> 00:13:42.000]  索羅門王說,我對自己說。
[00:13:42.000 --> 00:13:43.000]  索羅門王說,我對自己說。
[00:13:43.000 --> 00:13:44.000]  索羅門王說,我對自己說。
[00:13:44.000 --> 00:13:45.000]  索羅門王說,我對自己說。
[00:13:45.000 --> 00:13:46.000]  索羅門王說,我對自己說。
[00:13:46.000 --> 00:13:47.000]  索羅門王說,我對自己說。
[00:13:47.000 --> 00:13:48.000]  索羅門王說,我對自己說。
[00:13:48.000 --> 00:13:49.000]  索羅門王說,我對自己說。
[00:13:49.000 --> 00:13:50.000]  索羅門王說,我對自己說。
[00:13:50.000 --> 00:13:51.000]  索羅門王說,我對自己說。
[00:13:51.000 --> 00:13:52.000]  索羅門王說,我對自己說。
[00:13:52.000 --> 00:13:53.000]  索羅門王說,我對自己說。
[00:13:53.000 --> 00:13:54.000]  索羅門王說,我對自己說。
[00:13:54.000 --> 00:14:11.000]  索羅門王說,我對自己說。
[00:14:11.000 --> 00:14:12.000]  索羅門王說,我對自己說。
[00:14:12.000 --> 00:14:13.000]  索羅門王說,我對自己說。
[00:14:13.000 --> 00:14:14.000]  索羅門王說,我對自己說。
[00:14:14.000 --> 00:14:15.000]  索羅門王說,我對自己說。
[00:14:15.000 --> 00:14:16.000]  索羅門王說,我對自己說。
[00:14:16.000 --> 00:14:17.000]  索羅門王說,我對自己說。
[00:14:17.000 --> 00:14:18.000]  索羅門王說,我對自己說。
[00:14:18.000 --> 00:14:19.000]  索羅門王說,我對自己說。
[00:14:19.000 --> 00:14:20.000]  索羅門王說,我對自己說。
[00:14:20.000 --> 00:14:21.000]  索羅門王說,我對自己說。
[00:14:21.000 --> 00:14:22.000]  索羅門王說,我對自己說。
[00:14:22.000 --> 00:14:23.000]  索羅門王說,我對自己說。
[00:14:23.000 --> 00:14:24.000]  索羅門王說,我對自己說。
[00:14:24.000 --> 00:14:25.000]  索羅門王說,我對自己說。
[00:14:25.000 --> 00:14:26.000]  索羅門王說,我對自己說。
[00:14:26.000 --> 00:14:27.000]  索羅門王說,我對自己說。
[00:14:27.000 --> 00:14:28.000]  索羅門王說,我對自己說。
[00:14:28.000 --> 00:14:29.000]  索羅門王說,我對自己說。
[00:14:29.000 --> 00:14:30.000]  索羅門王說,我對自己說。
[00:14:30.000 --> 00:14:31.000]  索羅門王說,我對自己說。
[00:14:31.000 --> 00:14:32.000]  索羅門王說,我對自己說。
[00:14:32.000 --> 00:14:33.000]  索羅門王說,我對自己說。
[00:14:33.000 --> 00:14:34.000]  索羅門王說,我對自己說。
[00:14:34.000 --> 00:14:35.000]  索羅門王說,我對自己說。
[00:14:35.000 --> 00:14:36.000]  索羅門王說,我對自己說。
[00:14:36.000 --> 00:14:37.000]  索羅門王說,我對自己說。
[00:14:37.000 --> 00:14:38.000]  索羅門王說,我對自己說。
[00:14:38.000 --> 00:14:57.000]  索羅門王說,我對自己說。
[00:14:57.000 --> 00:14:58.000]  索羅門王說,我對自己說。
[00:14:58.000 --> 00:14:59.000]  索羅門王說,我對自己說。
[00:14:59.000 --> 00:15:00.000]  索羅門王說,我對自己說。
[00:15:00.000 --> 00:15:01.000]  索羅門王說,我對自己說。
[00:15:01.000 --> 00:15:02.000]  索羅門王說,我對自己說。
[00:15:02.000 --> 00:15:03.000]  索羅門王說,我對自己說。
[00:15:03.000 --> 00:15:04.000]  索羅門王說,我對自己說。
[00:15:04.000 --> 00:15:05.000]  索羅門王說,我對自己說。
[00:15:05.000 --> 00:15:06.000]  索羅門王說,我對自己說。
[00:15:06.000 --> 00:15:07.000]  索羅門王說,我對自己說。
[00:15:07.000 --> 00:15:08.000]  索羅門王說,我對自己說。
[00:15:08.000 --> 00:15:09.000]  索羅門王說,我對自己說。
[00:15:09.000 --> 00:15:10.000]  索羅門王說,我對自己說。
[00:15:10.000 --> 00:15:11.000]  索羅門王說,我對自己說。
[00:15:11.000 --> 00:15:12.000]  索羅門王說,我對自己說。
[00:15:12.000 --> 00:15:13.000]  索羅門王說,我對自己說。
[00:15:13.000 --> 00:15:14.000]  索羅門王說,我對自己說。
[00:15:14.000 --> 00:15:15.000]  索羅門王說,我對自己說。
[00:15:15.000 --> 00:15:16.000]  索羅門王說,我對自己說。
[00:15:16.000 --> 00:15:17.000]  索羅門王說,我對自己說。
[00:15:17.000 --> 00:15:18.000]  索羅門王說,我對自己說。
[00:15:18.000 --> 00:15:19.000]  索羅門王說,我對自己說。
[00:15:19.000 --> 00:15:20.000]  索羅門王說,我對自己說。
[00:15:20.000 --> 00:15:21.000]  索羅門王說,我對自己說。
[00:15:21.000 --> 00:15:22.000]  索羅門王說,我對自己說。
[00:15:22.000 --> 00:15:45.000]  索羅門王說,我對自己說。
[00:15:45.000 --> 00:15:46.000]  索羅門王說,我對自己說。
