
[00:00:00.000 --> 00:00:03.400]  今天我要跟各位分享的是
[00:03:29.720 --> 00:03:31.440]  還有尼西米記
[00:03:31.440 --> 00:03:35.400]  他是說波斯王亞達薛西
[00:03:35.400 --> 00:03:39.520]  任命管理田園的官亞沙
[00:03:39.520 --> 00:03:45.880]  因為他要讓尼西米回去重建聖殿聖城
[00:03:45.880 --> 00:03:48.960]  還有重建那邊的銀樓
[00:03:48.960 --> 00:03:52.960]  所以他就命令管理田園官亞沙
[00:03:52.960 --> 00:03:56.000]  提供他們一些木材
[00:03:56.000 --> 00:03:56.840]  是的
[00:03:56.840 --> 00:03:59.840]  所以我們就知道有三位亞沙
[00:03:59.840 --> 00:04:03.760]  哈利路亞聖經中提到的
[00:04:03.760 --> 00:04:05.720]  當然了
[00:04:05.720 --> 00:04:08.960]  這裡又講到說亞度頓
[00:04:08.960 --> 00:04:11.240]  亞度頓呢
[00:04:11.240 --> 00:04:13.600]  他其實名字不太熟
[00:04:13.600 --> 00:04:15.280]  但是他的有另外一個名字
[00:04:15.280 --> 00:04:17.120]  大家比較熟叫的
[00:04:17.120 --> 00:04:18.760]  你看
[00:04:18.760 --> 00:04:21.560]  那麼他有名字叫亞度頓
[00:04:21.560 --> 00:04:23.520]  他是密維人
[00:04:23.520 --> 00:04:26.840]  米拉利族姬氏的兒子
[00:04:26.840 --> 00:04:31.600]  他們是跟亞沙西曼聖殿中敬拜讚美的
[00:04:31.600 --> 00:04:35.800]  三個詩班的班長
[00:04:35.800 --> 00:04:40.360]  那麼教鄰長 鄰長就是詩班的班長
[00:04:40.360 --> 00:04:44.200]  所以亞沙填了詞
[00:04:44.200 --> 00:04:47.280]  亞度頓寫了這首歌
[00:04:47.280 --> 00:04:50.440]  然後交給鄰長 詩班班長
[00:04:50.440 --> 00:04:53.640]  然後就讓詩班來唱
[00:04:53.640 --> 00:04:55.040]  感謝神
[00:04:55.040 --> 00:04:57.480]  有點像我們信教這個樣子
[00:04:57.480 --> 00:04:58.360]  是不是
[00:04:58.360 --> 00:05:02.680]  最明顯你去看敬拜讚美的詩歌
[00:05:02.680 --> 00:05:05.760]  作曲的 作詞的
[00:05:05.760 --> 00:05:09.160]  然後由他們的詩班來唱
[00:05:09.160 --> 00:05:12.920]  感謝神
[00:05:12.920 --> 00:05:16.960]  那麼我們今天講到迴轉
[00:05:16.960 --> 00:05:19.280]  這兩個字
[00:05:19.280 --> 00:05:21.760]  我的發音不很標準
[00:05:21.760 --> 00:05:24.280]  迴轉 turn around
[00:05:24.280 --> 00:05:26.920]  迴轉就是迴過
[00:05:26.920 --> 00:05:30.160]  return and turn around
[00:05:30.160 --> 00:05:33.760]  這個有一點不太一樣
[00:05:33.760 --> 00:05:36.720]  如果只是迴轉
[00:05:36.720 --> 00:05:40.640]  它意思是指的是一種
[00:05:40.640 --> 00:05:43.360]  行為 一個動作
[00:05:43.360 --> 00:05:47.120]  如果說我本來是
[00:05:47.120 --> 00:05:49.360]  向著世界走去
[00:05:49.360 --> 00:05:51.880]  向著死亡走去
[00:05:51.880 --> 00:05:53.760]  但是我現在怎麼樣
[00:05:53.760 --> 00:05:56.120]  turn around
[00:05:56.120 --> 00:05:58.440]  向著神走去
[00:05:58.440 --> 00:06:01.400]  那中間有一個問題
[00:06:01.400 --> 00:06:04.160]  神會不會接納你呢
[00:06:04.160 --> 00:06:07.200]  你說我要信耶穌 我要信耶穌
[00:06:07.200 --> 00:06:08.760]  你turn around
[00:06:08.760 --> 00:06:12.800]  但是神說你必須要迴轉
[00:06:12.800 --> 00:06:16.240]  就是說你必須要repent first
[00:06:16.240 --> 00:06:18.040]  《聖經》裡面有一個例子
[00:06:18.040 --> 00:06:22.840]  他說有一個人他帶了禮物來到聖殿裡面
[00:06:22.840 --> 00:06:25.080]  那麼他想起
[00:06:25.080 --> 00:06:27.880]  神跟他說你要先把禮物放下來
[00:06:27.880 --> 00:06:32.480]  跟人跟神去很好
[00:06:32.480 --> 00:06:34.880]  那麼神才會約納你的禮物
[00:06:34.880 --> 00:06:37.680]  神才會聽你的禱告
[00:06:37.680 --> 00:06:40.320]  這就是當我們得罪神
[00:06:40.320 --> 00:06:42.320]  得罪人的時候
[00:06:42.320 --> 00:06:44.840]  我們如果要
[00:06:44.840 --> 00:06:46.680]  禱告求神聽我們的
[00:06:46.680 --> 00:06:47.920]  或求神保守我們
[00:06:47.920 --> 00:06:48.960]  求神祝福我們
[00:06:48.960 --> 00:06:51.040]  求神帶領我們的時候
[00:06:51.040 --> 00:06:54.440]  你必須要repent first
[00:06:54.440 --> 00:06:57.680]  and turn around
[00:06:57.680 --> 00:07:01.440]  那麼這是一個心意的態度
[00:07:01.440 --> 00:07:05.000]  你可以
[00:07:05.000 --> 00:07:07.520]  只是神說神啊
[00:07:07.520 --> 00:07:09.640]  求你原諒我 我錯了
[00:07:09.640 --> 00:07:12.280]  但是你並沒有動作
[00:07:12.280 --> 00:07:13.960]  轉向神
[00:07:13.960 --> 00:07:16.360]  你也可能有動作
[00:07:16.360 --> 00:07:20.120]  從行憂谷中走出來
[00:07:20.120 --> 00:07:22.920]  走到陽光之地
[00:07:22.920 --> 00:07:26.560]  但是你的心態卻沒有
[00:07:26.560 --> 00:07:28.760]  有可能你是怕受到處罰
[00:07:28.760 --> 00:07:32.280]  有可能是你在行憂谷中你害怕財囊五報
[00:07:32.280 --> 00:07:35.200]  有可能是你的生命走到那個盡頭
[00:07:35.200 --> 00:07:36.920]  你呼求神
[00:07:36.920 --> 00:07:37.960]  是不是
[00:07:37.960 --> 00:07:40.600]  但是你的心意跟態度
[00:07:40.600 --> 00:07:43.000]  卻沒有
[00:07:43.000 --> 00:07:45.160]  像是repent
[00:07:45.160 --> 00:07:48.640]  你只是turn around
[00:07:48.640 --> 00:07:52.160]  這中間就牽涉了一個小小的故事
[00:07:52.160 --> 00:07:53.960]  一句話
[00:07:53.960 --> 00:07:58.280]  他說信耶穌得永生
[00:07:58.280 --> 00:08:00.520]  這句話很有意思 你知道嗎
[00:08:00.520 --> 00:08:04.880]  你認為他這個信耶穌的信是什麼信
[00:08:04.880 --> 00:08:06.560]  我今天信 明天我不信
[00:08:06.560 --> 00:08:07.520]  後天我再信
[00:08:07.520 --> 00:08:10.120]  大後天我又不信
[00:08:10.120 --> 00:08:13.720]  那他這個得永生就沒有意義了
[00:08:13.720 --> 00:08:15.640]  所以他這個信耶穌的信
[00:08:15.640 --> 00:08:17.720]  他意思是說
[00:08:17.720 --> 00:08:20.320]  你現在完成這件事
[00:08:20.320 --> 00:08:23.160]  不然你就不會有永生
[00:08:23.160 --> 00:08:24.360]  不然你今天就有永生
[00:08:24.360 --> 00:08:25.760]  你明天又沒有永生
[00:08:25.760 --> 00:08:26.800]  後天又有永生
[00:08:26.800 --> 00:08:28.760]  這怎麼叫永生
[00:08:28.760 --> 00:08:33.280]  永生就是eternal life
[00:08:33.280 --> 00:08:34.800]  不是temporary
[00:08:34.800 --> 00:08:36.360]  不是forever
[00:08:36.360 --> 00:08:39.280]  它比forever都要久
[00:08:39.280 --> 00:08:41.360]  它是eternal
[00:08:41.360 --> 00:08:42.520]  是不是
[00:08:42.520 --> 00:08:44.480]  eternal是
[00:08:44.480 --> 00:08:46.600]  即使是我走了
[00:08:46.600 --> 00:08:49.040]  我已經化為枯骨了
[00:08:49.040 --> 00:08:53.760]  化為灰塵了
[00:08:53.760 --> 00:08:56.000]  我還有永生
[00:08:56.000 --> 00:08:57.920]  只要他耶穌再來的時候
[00:08:57.920 --> 00:08:59.600]  他復活再來的時候
[00:08:59.600 --> 00:09:02.640]  我也要迴轉過來
[00:09:02.640 --> 00:09:04.280]  我也要再一次
[00:09:04.280 --> 00:09:05.960]  活起來一樣
[00:09:05.960 --> 00:09:08.600]  這才叫做永生
[00:09:08.600 --> 00:09:13.560]  不然那個信就不會有永生
[00:09:13.560 --> 00:09:15.880]  是不是
[00:09:15.880 --> 00:09:19.120]  也就是說這個信是真的
[00:09:19.120 --> 00:09:22.960]  而且這信是不變的
[00:09:22.960 --> 00:09:26.200]  不然就不會有永這個字了
[00:09:26.200 --> 00:09:28.320]  所以當別人說信耶穌得永生
[00:09:28.320 --> 00:09:30.200]  那個指的是
[00:09:30.200 --> 00:09:31.040]  真正的信
[00:09:31.040 --> 00:09:32.240]  而且是不變的信
[00:09:32.240 --> 00:09:34.640]  是現在完成進行式
[00:09:34.640 --> 00:09:38.840]  一直到我們建築的面
[00:09:38.840 --> 00:09:43.200]  哈律路亞贊恩神
[00:09:43.200 --> 00:09:44.640]  好的
[00:09:44.640 --> 00:09:47.240]  如果說我們
[00:09:47.240 --> 00:09:48.680]  知道什麼叫做
[00:09:48.680 --> 00:09:51.080]  turn around to God
[00:09:51.080 --> 00:09:52.600]  turn to God
[00:09:52.600 --> 00:09:54.280]  跟repent
[00:09:54.280 --> 00:09:55.440]  turn to God
[00:09:55.440 --> 00:09:56.640]  有不同
[00:09:56.640 --> 00:09:59.640]  一個是有一個心意態度的轉變
[00:09:59.640 --> 00:10:03.120]  然後有一個行為動作的轉向神
[00:10:03.120 --> 00:10:05.680]  另外一個只是轉向神
[00:10:05.680 --> 00:10:07.280]  或許是怕受處罰
[00:10:07.280 --> 00:10:10.120]  或者是怎麼樣
[00:10:10.120 --> 00:10:13.320]  我們一起來念這個紅的字
[00:10:13.320 --> 00:10:17.280]  我在夜間不助地舉手禱告
[00:10:17.280 --> 00:10:20.200]  我的心不肯受安慰
[00:10:20.200 --> 00:10:21.880]  我想念神
[00:10:21.880 --> 00:10:24.040]  就煩躁不安
[00:10:24.040 --> 00:10:26.440]  我呈殷悲傷
[00:10:26.440 --> 00:10:28.760]  心電發昏
[00:10:28.760 --> 00:10:31.040]  你叫我不能閉眼
[00:10:31.040 --> 00:10:32.880]  我煩亂不安
[00:10:32.880 --> 00:10:35.920]  甚至不能說話
[00:10:35.920 --> 00:10:37.160]  這六個不呢
[00:10:37.160 --> 00:10:41.800]  是在西篇第66章上面講到的
[00:10:41.800 --> 00:10:44.600]  但是他前面有一句話說
[00:10:44.600 --> 00:10:48.800]  他說我在患難之日尋求主
[00:10:48.800 --> 00:10:51.720]  跟著又來這個六個不
[00:10:51.720 --> 00:10:52.800]  也就是說
[00:10:52.800 --> 00:10:56.160]  我晚上我不助地舉手禱告
[00:10:56.160 --> 00:10:58.840]  有沒有人這樣子
[00:10:58.840 --> 00:11:01.000]  我就有過
[00:11:01.000 --> 00:11:05.880]  事情大到或者是嚴重到
[00:11:05.880 --> 00:11:07.880]  或者是多到
[00:11:07.880 --> 00:11:13.320]  我在夜間不助地舉手禱告
[00:11:13.320 --> 00:11:16.320]  向神禱告
[00:11:16.320 --> 00:11:17.840]  有的時候
[00:11:17.840 --> 00:11:21.920]  我們即使是
[00:11:21.920 --> 00:11:23.520]  做錯了事受到處罰
[00:11:23.520 --> 00:11:26.120]  或者性命沒有平安
[00:11:26.120 --> 00:11:29.000]  我們尋求主
[00:11:29.000 --> 00:11:33.920]  但是我的心卻不肯受安慰
[00:11:33.920 --> 00:11:35.440]  對不對
[00:11:35.440 --> 00:11:38.560]  我想念神
[00:11:38.560 --> 00:11:39.880]  也就是說
[00:11:39.880 --> 00:11:41.360]  即使是我們舉手禱告
[00:11:41.360 --> 00:11:43.640]  有的時候你的心還是沒有平安
[00:11:43.640 --> 00:11:45.400]  沒有安寧
[00:11:45.400 --> 00:11:48.480]  那麼我就煩躁不安
[00:11:48.480 --> 00:11:49.840]  我呈殷悲傷
[00:11:49.840 --> 00:11:51.440]  我就在那邊哀嚎
[00:11:51.440 --> 00:11:53.120]  我心裡面難過
[00:11:53.120 --> 00:11:54.520]  我心裡面發昏
[00:11:54.520 --> 00:11:57.200]  我眼睛都不能夠閉起來
[00:11:57.200 --> 00:11:58.720]  我煩亂不安
[00:11:58.720 --> 00:12:01.880]  甚至不能說話
[00:12:01.880 --> 00:12:03.360]  是不是
[00:12:03.360 --> 00:12:08.040]  這是大衛王他面臨的苦難
[00:12:08.040 --> 00:12:10.160]  不是 亞煞的子孫
[00:12:10.160 --> 00:12:12.080]  他們面臨的苦難
[00:12:12.080 --> 00:12:14.960]  當他們心裡面熄滅神的時候
[00:12:14.960 --> 00:12:18.120]  他們生命
[00:12:18.120 --> 00:12:20.360]  發生了這樣的事情
[00:12:20.360 --> 00:12:21.920]  晚上睡不著
[00:12:21.920 --> 00:12:23.360]  我相信白天也睡不著
[00:12:23.360 --> 00:12:24.960]  我相信飯也吃不下
[00:12:24.960 --> 00:12:26.480]  是不是
[00:12:26.480 --> 00:12:28.280]  是的
[00:12:28.280 --> 00:12:29.640]  這一六個步
[00:12:29.640 --> 00:12:33.120]  就帶出他的心態
[00:12:33.120 --> 00:12:36.200]  又有三個難道
[00:12:36.200 --> 00:12:38.680]  難道的意思是什麼
[00:12:38.680 --> 00:12:40.840]  懷疑的意思
[00:12:40.840 --> 00:12:43.280]  難道主要永遠丟棄我
[00:12:43.280 --> 00:12:45.560]  不再施恩嗎
[00:12:45.560 --> 00:12:48.240]  難道他的慈愛永遠窮盡
[00:12:48.240 --> 00:12:51.320]  他的應許世世廢棄嗎
[00:12:51.320 --> 00:12:53.360]  難道神忘記開恩
[00:12:53.360 --> 00:12:58.000]  因發怒就止住他的慈悲嗎
[00:12:58.000 --> 00:13:00.520]  會不會有的時候我們真的是
[00:13:00.520 --> 00:13:03.480]  苦到一個地步
[00:13:03.480 --> 00:13:06.680]  你都不禁懷疑神你到底
[00:13:06.680 --> 00:13:10.520]  是不是丟棄我不再施恩給我呢
[00:13:10.520 --> 00:13:13.720]  難道你的慈愛是永窮盡的嗎
[00:13:13.720 --> 00:13:17.400]  你的應許也廢掉了嗎
[00:13:17.400 --> 00:13:20.520]  難道神忘記開恩
[00:13:20.520 --> 00:13:25.560]  因發怒就止住他的慈悲嗎
[00:13:25.560 --> 00:13:28.680]  有的時候我們苦到這個地步
[00:13:28.680 --> 00:13:31.840]  被逼到絕境的時候
[00:13:31.840 --> 00:13:35.040]  你禁不住會懷疑神
[00:13:35.040 --> 00:13:39.040]  到底是不是這個樣子
[00:13:39.040 --> 00:13:43.280]  其實呢他不是
[00:13:43.280 --> 00:13:45.880]  那麼
[00:13:45.880 --> 00:13:47.680]  我們要悔
[00:13:47.680 --> 00:13:49.520]  我們要repent
[00:13:49.520 --> 00:13:52.200]  悔改
[00:13:52.200 --> 00:13:54.240]  十篇八十篇
[00:13:54.240 --> 00:13:56.840]  他講到三次說
[00:13:56.840 --> 00:13:59.440]  來一起來念 神啊
[00:13:59.440 --> 00:14:02.480]  求祢使我們迴轉
[00:14:02.480 --> 00:14:04.320]  那麼萬金之神啊
[00:14:04.320 --> 00:14:06.320]  求祢迴轉
[00:14:06.320 --> 00:14:10.080]  OK 這是一個兩方面的動作
[00:14:10.080 --> 00:14:14.720]  光是你轉向神啊
[00:14:14.720 --> 00:14:18.080]  神如果沒有轉向你還是沒有用
[00:14:18.080 --> 00:14:22.680]  但是我很肯定如果說你repent and return to God
[00:14:22.680 --> 00:14:25.560]  God一定會給你
[00:14:25.560 --> 00:14:32.240]  就好像我們在上禮來講
[00:14:32.240 --> 00:14:35.840]  那麼他說耶和華
[00:14:35.840 --> 00:14:38.440]  開恩於我 賜福給我
[00:14:38.440 --> 00:14:40.280]  祂的臉光照我 賜福給我
[00:14:40.280 --> 00:14:43.240]  祂向我揚面 賜我平安
[00:14:43.240 --> 00:14:46.280]  祂把我們像小孩一樣抱緊
[00:14:46.280 --> 00:14:50.680]  祂的臉笑臉還迎接我們一樣
[00:14:50.680 --> 00:14:52.200]  當我們迴轉
[00:14:52.200 --> 00:14:55.120]  當我們向祂 是不是
[00:14:55.120 --> 00:14:58.600]  而我們的神
[00:14:58.600 --> 00:15:01.040]  祂轉向我們
[00:15:01.040 --> 00:15:04.520]  然後才使我們
[00:15:04.520 --> 00:15:08.600]  我們才像 他說求祢使我們迴轉
[00:15:08.600 --> 00:15:11.480]  不然我們都是硬的景象
[00:15:11.480 --> 00:15:13.560]  有的時候
[00:15:13.560 --> 00:15:18.400]  我們總是認為
[00:15:18.400 --> 00:15:20.400]  啊 神啊
[00:15:20.400 --> 00:15:23.000]  大家都是這個樣子嘛
[00:15:23.000 --> 00:15:27.520]  神啊 我比某某人好多了
[00:15:27.520 --> 00:15:31.080]  我至少每個禮拜我都來教會
[00:15:31.080 --> 00:15:33.400]  我每天都讀經
[00:15:33.400 --> 00:15:36.040]  當我們這麼來比的時候
[00:15:36.040 --> 00:15:41.080]  你覺得神應該要迴轉向你
[00:15:41.080 --> 00:15:45.000]  因為神啊 求你拯救我
[00:15:45.000 --> 00:15:46.800]  因為我心願意改變
[00:15:46.800 --> 00:15:49.200]  只有你經過這一步
[00:15:49.200 --> 00:15:52.080]  祂才真正願意轉向你
[00:15:52.080 --> 00:15:57.160]  也就是我們必須像蠟燭回頭一樣
[00:15:57.160 --> 00:15:59.040]  你承認或不承認
[00:15:59.040 --> 00:16:03.800]  我們從一生下來就一路向死亡走去
[00:16:03.800 --> 00:16:08.320]  我們的身體會一天一天衰老
[00:16:08.320 --> 00:16:11.880]  最後我們就離開這個世界
[00:16:11.880 --> 00:16:16.520]  但是像我們喬阿姨的二哥一樣
[00:16:16.520 --> 00:16:19.960]  他是蒙神的救恩
[00:16:19.960 --> 00:16:22.160]  有神拯救
[00:16:22.160 --> 00:16:26.760]  所以他不是就死掉了
[00:16:26.760 --> 00:16:31.560]  他回到神那邊去了 是不是
[00:16:31.560 --> 00:16:34.600]  那麼就好像我們生下來
[00:16:34.600 --> 00:16:37.080]  雖然我們是一步一步向死亡走
[00:16:37.080 --> 00:16:39.800]  但是當我們願意轉圈
[00:16:39.800 --> 00:16:43.120]  就好像這個浪子
[00:16:43.120 --> 00:16:47.120]  他說 我得罪了天 我得罪了神
[00:16:47.120 --> 00:16:48.920]  我要回去
[00:16:48.920 --> 00:16:51.080]  當祂願意
[00:16:51.080 --> 00:16:53.720]  當你承認說你得罪了天
[00:16:53.720 --> 00:16:56.240]  你得罪了神 你得罪了人的時候
[00:16:56.240 --> 00:16:58.160]  You are repenting
[00:16:58.160 --> 00:17:00.680]  你已經在悔改了 是不是
[00:17:00.680 --> 00:17:03.840]  你最少你已經開始悔過了
[00:17:03.840 --> 00:17:06.800]  但是你怎麼改
[00:17:06.800 --> 00:17:10.520]  這是我們一生之久可以去做的
[00:17:10.520 --> 00:17:15.280]  你第一步你先要知道你自己錯了
[00:17:15.280 --> 00:17:18.160]  我已經走向死亡之路的時候
[00:17:18.160 --> 00:17:21.600]  你要怎麼樣再一次走回到死亡的國
[00:17:21.600 --> 00:17:22.640]  神的家
[00:17:22.640 --> 00:17:25.680]  你第一步你先要轉過來
[00:17:25.680 --> 00:17:28.000]  那麼有的人走得快
[00:17:28.000 --> 00:17:29.880]  他很快就
[00:17:29.880 --> 00:17:32.960]  你就感覺他的生命就不一樣了
[00:17:32.960 --> 00:17:35.280]  我們地球前面也都有
[00:17:35.280 --> 00:17:37.400]  他一信了主他的生命就變了
[00:17:37.400 --> 00:17:38.840]  很快就變了
[00:17:38.840 --> 00:17:40.200]  有的人走得慢
[00:17:40.200 --> 00:17:43.720]  但是不管你是走得快走得慢
[00:17:43.720 --> 00:17:45.320]  早到晚到
[00:17:45.320 --> 00:17:47.360]  你都會到那裡了
[00:17:47.360 --> 00:17:49.880]  我們的神也會估量我們
[00:17:49.880 --> 00:17:52.160]  他知道有的時候我們
[00:17:52.160 --> 00:17:54.760]  事實上繁瑣的事情太多
[00:17:54.760 --> 00:17:55.880]  我們走得慢
[00:17:55.880 --> 00:17:57.120]  我們行動慢
[00:17:57.120 --> 00:18:00.280]  我們甚至一被捆綁
[00:18:00.280 --> 00:18:02.200]  那麼他會幫我們的
[00:18:02.200 --> 00:18:03.400]  是的
[00:18:03.400 --> 00:18:07.480]  那麼就好像他是浪子回頭一樣
[00:18:07.480 --> 00:18:10.280]  你想浪子他的本性
[00:18:10.280 --> 00:18:13.840]  要不是因為神在他裡面放了良知
[00:18:13.840 --> 00:18:16.280]  要不是因為神讓那個環境
[00:18:16.280 --> 00:18:21.000]  讓他想起我父的家這麼的棒的時候
[00:18:21.000 --> 00:18:22.320]  他會回頭嗎
[00:18:22.320 --> 00:18:23.360]  是不是
[00:18:23.360 --> 00:18:25.760]  如果說
[00:18:25.760 --> 00:18:28.160]  我這樣講
[00:18:28.160 --> 00:18:32.480]  我以前在拉斯維加斯帶過一間教會
[00:18:32.480 --> 00:18:34.320]  那個姊妹哭著來找我
[00:18:34.320 --> 00:18:37.680]  故事請你到那個
[00:18:37.680 --> 00:18:42.960]  卡西諾那個賭館去把我先生抓出來
[00:18:42.960 --> 00:18:45.680]  我真的很不願意去
[00:18:45.680 --> 00:18:51.720]  這個人在那個信頭上不好抓
[00:18:51.720 --> 00:18:53.080]  所以我就去了
[00:18:53.080 --> 00:18:54.760]  先禱告進去的時候
[00:18:54.760 --> 00:18:55.440]  哇
[00:18:55.440 --> 00:18:58.920]  老眼睛看到他又叫又笑
[00:18:58.920 --> 00:19:00.680]  拉角子老虎也中了
[00:19:00.680 --> 00:19:01.920]  十點半也贏了
[00:19:01.920 --> 00:19:03.480]  二十一點半也贏了
[00:19:03.480 --> 00:19:04.800]  好高興
[00:19:04.800 --> 00:19:05.360]  我跟你講
[00:19:05.360 --> 00:19:09.680]  直到他輸完他才願意走
[00:19:09.680 --> 00:19:12.920]  這是我們人
[00:19:12.920 --> 00:19:15.040]  要父親饒恕他
[00:19:15.040 --> 00:19:17.720]  浪子也是這個樣子
[00:19:17.720 --> 00:19:19.640]  他看到自己的不足
[00:19:19.640 --> 00:19:25.040]  他看到父家的豐富
[00:19:25.040 --> 00:19:28.000]  不然他在詛咒中
[00:19:28.000 --> 00:19:29.720]  他在諸卷裡面
[00:19:29.720 --> 00:19:32.400]  他還自得其樂
[00:19:32.400 --> 00:19:33.400]  不是嗎
[00:19:33.400 --> 00:19:37.080]  生命記三十章中他講說
[00:19:37.080 --> 00:19:41.200]  我們從咒詛中迴轉向神
[00:19:41.200 --> 00:19:46.120]  神就再一次憐憫祝福我們
[00:19:46.120 --> 00:19:50.200]  其實這個咒詛中迴轉向神
[00:19:50.200 --> 00:19:52.200]  我只是強調他的一個動作
[00:19:52.200 --> 00:19:53.880]  但是我們心態要
[00:19:53.880 --> 00:19:57.120]  Repent and turn around
[00:19:57.120 --> 00:19:58.640]  Back to God
[00:19:58.640 --> 00:19:59.520]  好的
[00:19:59.520 --> 00:20:02.200]  所以這是我們要做的事情
[00:20:02.200 --> 00:20:04.400]  求神來帶領保守我們
[00:20:04.400 --> 00:20:06.040]  讓我們在我們的生命中
[00:20:06.040 --> 00:20:07.440]  像大衛說的
[00:20:07.440 --> 00:20:09.320]  我生命中碰到了六個
[00:20:09.320 --> 00:20:11.120]  不過晚上舉手睡不著
[00:20:11.120 --> 00:20:13.120]  叫我向神呼求神都不聽
[00:20:13.120 --> 00:20:15.080]  神你是不是不再生給我了
[00:20:15.080 --> 00:20:18.680]  神你根本就沒有看到我了怎麼樣
[00:20:18.680 --> 00:20:25.000]  難道 難道 難道
[00:20:25.000 --> 00:20:27.760]  那麼當我們迴轉的時候
[00:20:27.760 --> 00:20:32.120]  當我們終於看到有一線生機的時候
[00:20:32.120 --> 00:20:36.920]  我們要緊緊的握住神的手
[00:20:36.920 --> 00:20:40.400]  你現在知道這個雅薩的子孫
[00:20:40.400 --> 00:20:42.960]  作了這首詩
