
[00:00:00.000 --> 00:00:03.320]  有一艘貨船在太平洋航行
[00:02:53.080 --> 00:02:54.800]  我們知道耶穌已經復活了
[00:02:54.800 --> 00:02:57.520]  但耶穌同時代那時的人
[00:02:57.520 --> 00:03:00.480]  似乎就不太相信耶穌已經復活了
[00:03:00.480 --> 00:03:03.040]  我們看三批人的反應
[00:03:03.040 --> 00:03:04.680]  我們看第一批就是
[00:03:04.680 --> 00:03:07.760]  當時跟從耶穌那一大群婦女
[00:03:07.760 --> 00:03:10.680]  我們先看《老家福音》的二十四章
[00:03:10.680 --> 00:03:11.840]  一至六節
[00:03:11.840 --> 00:03:12.760]  領子,我們一起讀
[00:03:12.760 --> 00:03:14.240]  一、二、三
[00:03:14.240 --> 00:03:15.880]  七日的頭一日
[00:03:15.880 --> 00:03:17.720]  黎明的時候
[00:03:17.720 --> 00:03:21.720]  那些婦女帶著所預備的香料
[00:03:21.720 --> 00:03:23.760]  來到墳墓前
[00:03:23.760 --> 00:03:27.840]  看見石頭已經從墳墓滾開了
[00:03:27.840 --> 00:03:29.600]  他們就進去
[00:03:29.600 --> 00:03:33.200]  只是不見主耶穌的身體
[00:03:33.200 --> 00:03:35.680]  正在猜疑之間
[00:03:35.680 --> 00:03:39.200]  忽然有兩個人站在旁邊
[00:03:39.200 --> 00:03:40.920]  衣服放光
[00:03:40.920 --> 00:03:42.880]  婦女們驚怕
[00:03:42.880 --> 00:03:44.720]  張臉伏地
[00:03:44.720 --> 00:03:47.680]  那兩個人就對他們說
[00:03:47.680 --> 00:03:51.240]  為什麼在死人中找活人呢?
[00:03:51.240 --> 00:03:52.800]  他不在這裏
[00:03:52.800 --> 00:03:54.480]  已經復活了
[00:03:54.480 --> 00:03:58.160]  留意這班婦女有什麼反應
[00:03:58.160 --> 00:03:59.160]  驚
[00:03:59.160 --> 00:04:00.360]  懼怕
[00:04:00.360 --> 00:04:02.120]  不僅是我們平常所說的
[00:04:02.120 --> 00:04:03.040]  「哎呀,害怕啊!」
[00:04:03.040 --> 00:04:04.240]  不僅是這樣
[00:04:04.240 --> 00:04:06.160]  而是害怕得趴在地上
[00:04:06.160 --> 00:04:07.680]  伏在地上
[00:04:07.680 --> 00:04:09.200]  為什麼他們害怕呢?
[00:04:09.200 --> 00:04:11.520]  因為他們經歷到一些
[00:04:11.520 --> 00:04:13.240]  他們從來都沒有想像過
[00:04:13.240 --> 00:04:14.160]  沒有預計過
[00:04:14.160 --> 00:04:15.040]  沒有準備過
[00:04:15.040 --> 00:04:16.880]  沒有心理預期的事情
[00:04:16.880 --> 00:04:18.440]  不僅是那兩個人
[00:04:18.440 --> 00:04:19.560]  那兩個人是天使
[00:04:19.560 --> 00:04:21.240]  在他們面前顯現
[00:04:21.240 --> 00:04:23.520]  不僅是這兩個天使
[00:04:23.520 --> 00:04:24.440]  而是他們沒有想過
[00:04:24.440 --> 00:04:26.200]  耶穌已經復活了
[00:04:26.200 --> 00:04:28.280]  從來都沒有想像過
[00:04:28.280 --> 00:04:30.240]  留意這班婦女
[00:04:30.240 --> 00:04:32.120]  她們的墳墓是做什麼的?
[00:04:32.120 --> 00:04:34.840]  不是她們一心想著去墳墓
[00:04:34.840 --> 00:04:36.280]  預計了耶穌復活
[00:04:36.280 --> 00:04:38.360]  哎呀,耶穌復活了
[00:04:38.360 --> 00:04:40.960]  不如我們一起約她們喝個早茶
[00:04:40.960 --> 00:04:42.200]  沖一壺普洱
[00:04:42.200 --> 00:04:43.680]  買一頓蝦餃燒馬叉燒花
[00:04:43.680 --> 00:04:44.240]  哎呀,不要了
[00:04:44.240 --> 00:04:45.000]  這個中式
[00:04:45.000 --> 00:04:46.480]  我們整個L-grade
[00:04:46.480 --> 00:04:47.760]  整個Skull一起去
[00:04:47.760 --> 00:04:49.480]  耶穌一復活
[00:04:49.480 --> 00:04:50.400]  一張大眼睛
[00:04:50.400 --> 00:04:51.320]  就看到我們
[00:04:51.320 --> 00:04:52.480]  so sweet
[00:04:52.480 --> 00:04:53.480]  這樣
[00:04:53.480 --> 00:04:55.000]  不是這樣
[00:04:55.000 --> 00:04:55.880]  她們是怎樣的呢?
[00:04:55.880 --> 00:04:56.720]  她們帶著什麼呢?
[00:04:56.720 --> 00:04:58.520]  她們帶著香料
[00:04:58.520 --> 00:04:59.560]  香料是用來做什麼的呢?
[00:04:59.560 --> 00:05:01.600]  當時是用來笨撞
[00:05:01.600 --> 00:05:04.160]  把香料塗在耶穌的屍體上
[00:05:04.160 --> 00:05:06.360]  然後用布包著
[00:05:06.360 --> 00:05:08.280]  然後安葬祂
[00:05:08.280 --> 00:05:10.040]  所以是為耶穌的喪禮
[00:05:10.040 --> 00:05:12.920]  最後一些的事
[00:05:12.920 --> 00:05:14.760]  你想想整個思路
[00:05:14.760 --> 00:05:17.200]  整個計劃都是向著去
[00:05:17.200 --> 00:05:19.160]  耶穌安葬
[00:05:19.160 --> 00:05:21.000]  所以耶穌復活
[00:05:21.000 --> 00:05:22.000]  沒有想過
[00:05:22.000 --> 00:05:23.680]  沒有預期過
[00:05:23.680 --> 00:05:25.240]  surprise
[00:05:25.240 --> 00:05:26.800]  shocking
[00:05:26.800 --> 00:05:28.400]  沒有想過
[00:05:28.400 --> 00:05:29.920]  第二批人
[00:05:29.920 --> 00:05:30.640]  第二批人就是
[00:05:30.640 --> 00:05:33.080]  耶穌那十一個使徒
[00:05:33.080 --> 00:05:35.960]  耶穌本來有十二個使徒的
[00:05:35.960 --> 00:05:36.800]  但是呢
[00:05:36.800 --> 00:05:38.720]  大家知道猶大出賣了祂
[00:05:38.720 --> 00:05:40.240]  所以剩下十一個使徒
[00:05:40.240 --> 00:05:41.640]  這十一個使徒有什麼反應呢?
[00:05:41.640 --> 00:05:42.760]  我們繼續看下去
[00:05:42.760 --> 00:05:44.000]  路加福記二十四章
[00:05:44.000 --> 00:05:45.240]  八至十二節
[00:05:45.240 --> 00:05:45.880]  我們一起讀
[00:05:45.880 --> 00:05:47.080]  一二三
[00:05:47.080 --> 00:05:49.960]  「他們就想起耶穌的話來
[00:05:49.960 --> 00:05:53.040]  便從墳墓那裡回去
[00:05:53.040 --> 00:05:56.640]  把這一切事告訴十一個使徒
[00:05:56.640 --> 00:05:58.720]  和其餘的人
[00:05:58.720 --> 00:06:00.840]  那告訴使徒的
[00:06:00.840 --> 00:06:03.440]  就是莫達拉的瑪利亞
[00:06:03.440 --> 00:06:05.080]  和約亞那
[00:06:05.080 --> 00:06:08.160]  並雅各的母親瑪利亞
[00:06:08.160 --> 00:06:11.720]  還有與他們在一處的婦女
[00:06:11.720 --> 00:06:13.320]  他們這些話
[00:06:13.320 --> 00:06:15.680]  使徒以為是胡言
[00:06:15.680 --> 00:06:17.080]  就不相信」
[00:06:17.080 --> 00:06:18.840]  留意那十一個使徒有什麼反應
[00:06:18.840 --> 00:06:20.920]  那些婦人回來說
[00:06:20.920 --> 00:06:22.840]  耶穌已經復活了
[00:06:22.840 --> 00:06:24.320]  亂說
[00:06:24.320 --> 00:06:25.640]  不相信
[00:06:25.640 --> 00:06:27.160]  完全不相信
[00:06:27.160 --> 00:06:28.400]  為什麼他們不相信呢?
[00:06:28.400 --> 00:06:30.440]  為什麼說那些婦人亂說呢?
[00:06:30.440 --> 00:06:33.120]  因為他們比那些婦女更害怕
[00:06:33.120 --> 00:06:34.280]  害怕什麼呢?
[00:06:34.280 --> 00:06:34.720]  你們留意
[00:06:34.720 --> 00:06:37.200]  他們聚會的地方是鎖著門的
[00:06:37.200 --> 00:06:38.280]  害怕什麼呢?
[00:06:38.280 --> 00:06:39.560]  因為他們還沒有消化到
[00:06:39.560 --> 00:06:41.960]  星期五那天發生的事
[00:06:41.960 --> 00:06:44.160]  我們的偉大領袖
[00:06:44.160 --> 00:06:45.840]  我們一切的盼望
[00:06:45.840 --> 00:06:47.600]  我們那個革命的領袖
[00:06:47.600 --> 00:06:49.400]  已經死了
[00:06:49.400 --> 00:06:50.760]  一切的盼望都沒有了
[00:06:50.760 --> 00:06:51.800]  我們將來會怎樣呢?
[00:06:51.800 --> 00:06:52.280]  還有啊
[00:06:52.280 --> 00:06:52.920]  他死了
[00:06:52.920 --> 00:06:54.320]  下一批人會不會輪到我們呢?
[00:06:54.320 --> 00:06:56.680]  所以超怕
[00:06:56.680 --> 00:06:58.720]  我們將來是怎樣走的呢?
[00:06:58.720 --> 00:07:01.400]  突然間有些女人走回來
[00:07:01.400 --> 00:07:02.440]  告訴我們耶穌復活了
[00:07:02.440 --> 00:07:04.760]  不可能
[00:07:04.760 --> 00:07:06.320]  完全不相信
[00:07:06.320 --> 00:07:08.440]  就好像剛才那些婦女一樣
[00:07:08.440 --> 00:07:11.000]  整個思路都沒有想過這件事
[00:07:11.000 --> 00:07:12.280]  不可能
[00:07:12.280 --> 00:07:14.240]  這就是第二批
[00:07:14.240 --> 00:07:16.400]  第三批就是其他門徒
[00:07:16.400 --> 00:07:17.680]  我們繼續看
[00:07:17.680 --> 00:07:20.000]  路加福音二十四章十三至十六節
[00:07:20.000 --> 00:07:20.600]  我們一起讀
[00:07:20.600 --> 00:07:21.760]  一二三
[00:07:21.760 --> 00:07:27.280]  正當那日門徒中有兩個人往一個村子去
[00:07:27.280 --> 00:07:30.160]  這村子名叫以馬五師
[00:07:30.160 --> 00:07:33.440]  離耶路撒冷約有二十五里
[00:07:33.440 --> 00:07:38.360]  他們彼此談論所遇見的這一切事
[00:07:38.360 --> 00:07:40.880]  正談論相問的時候
[00:07:40.880 --> 00:07:43.600]  耶穌親自就近他們
[00:07:43.600 --> 00:07:45.640]  和他們同行
[00:07:45.640 --> 00:07:49.120]  只是他們的眼睛迷糊了
[00:07:49.120 --> 00:07:51.000]  不認識他
[00:07:51.000 --> 00:07:52.840]  這兩個人走著一條路
[00:07:52.840 --> 00:07:56.960]  去了一個村莊叫做以馬五師
[00:07:56.960 --> 00:07:58.760]  這兩個人很不開心
[00:07:58.760 --> 00:07:59.320]  為甚麼呢?
[00:07:59.320 --> 00:08:00.600]  因為他們之前那個
[00:08:00.600 --> 00:08:02.680]  好像剛才所說的偉大的領袖
[00:08:02.680 --> 00:08:05.320]  帶領我們去一個新的方向
[00:08:05.320 --> 00:08:07.200]  這個領袖死了
[00:08:07.200 --> 00:08:08.200]  所以他們很不開心
[00:08:08.200 --> 00:08:13.520]  一邊談、一邊看、一邊走
[00:08:13.520 --> 00:08:15.640]  但是走著走著多了一個人
[00:08:15.640 --> 00:08:17.920]  突然有一個人在自暴自棄
[00:08:17.920 --> 00:08:18.840]  有一個人伸了頭
[00:08:18.840 --> 00:08:20.680]  你們在說甚麼?
[00:08:20.680 --> 00:08:23.240]  嚇了一跳
[00:08:23.240 --> 00:08:24.200]  然後
[00:08:24.200 --> 00:08:26.720]  你記住那個人不是誰
[00:08:26.720 --> 00:08:30.080]  是他們跟了三年的耶穌
[00:08:30.080 --> 00:08:31.760]  竟然不認得
[00:08:31.760 --> 00:08:32.600]  你想想
[00:08:32.600 --> 00:08:37.720]  這三年這幫人和耶穌日對夜對
[00:08:37.720 --> 00:08:39.960]  化灰都認得他
[00:08:39.960 --> 00:08:42.120]  耶穌在他們面前顯然
[00:08:42.120 --> 00:08:43.520]  竟然不認得耶穌
[00:08:43.520 --> 00:08:44.440]  為甚麼呢?
[00:08:44.440 --> 00:08:46.280]  因為他們都沒有遇過耶穌復活
[00:08:46.280 --> 00:08:48.120]  不相信耶穌復活
[00:08:48.120 --> 00:08:50.080]  腦海裡面概念上
[00:08:50.080 --> 00:08:53.240]  根本就沒有耶穌復活這件事
[00:08:53.240 --> 00:08:54.600]  還有一個人這樣說
[00:08:54.600 --> 00:08:56.960]  他說有一幫女人
[00:08:56.960 --> 00:08:59.640]  到處跟別人說
[00:08:59.640 --> 00:09:01.800]  耶穌的屍體不見了
[00:09:01.800 --> 00:09:04.200]  還說天使說
[00:09:04.200 --> 00:09:06.360]  耶穌復活了
[00:09:06.360 --> 00:09:09.440]  記住耶穌和他們這麼親密
[00:09:09.440 --> 00:09:11.800]  這麼密切的關係
[00:09:11.800 --> 00:09:13.080]  但現在耶穌復活
[00:09:13.080 --> 00:09:14.360]  你們應該很開心
[00:09:14.360 --> 00:09:15.280]  但是
[00:09:15.280 --> 00:09:17.240]  好像說得不太相關
[00:09:17.240 --> 00:09:19.360]  說耶穌復活了
[00:09:19.360 --> 00:09:21.760]  天使說
[00:09:21.760 --> 00:09:23.400]  好像不太相關
[00:09:23.400 --> 00:09:24.520]  那是甚麼意思?
[00:09:24.520 --> 00:09:26.080]  他們根本就不相信
[00:09:26.080 --> 00:09:29.280]  耶穌復活這件事是事實
[00:09:29.280 --> 00:09:30.800]  其實
[00:09:30.800 --> 00:09:32.760]  這些說話
[00:09:32.760 --> 00:09:34.240]  耶穌復活這件事
[00:09:34.240 --> 00:09:35.640]  不是沒有說過
[00:09:35.640 --> 00:09:37.000]  不是之前沒有提過
[00:09:37.000 --> 00:09:38.880]  耶穌之前提過
[00:09:38.880 --> 00:09:40.240]  路教會第十八章
[00:09:40.240 --> 00:09:41.120]  耶穌說過
[00:09:41.120 --> 00:09:42.600]  祂之前預言過
[00:09:42.600 --> 00:09:44.480]  之後發生的事
[00:09:44.480 --> 00:09:46.680]  我們一起看
[00:09:46.680 --> 00:09:49.040]  十八章三十二至三十三節
[00:09:49.040 --> 00:09:49.720]  我們一起讀
[00:09:49.720 --> 00:09:50.880]  這些是耶穌說的話
[00:09:50.880 --> 00:09:51.360]  我們一起讀
[00:09:51.360 --> 00:09:52.800]  一二三
[00:09:52.800 --> 00:09:55.880]  祂將要被交給外邦人
[00:09:55.880 --> 00:09:57.960]  他們要戲弄祂
[00:09:57.960 --> 00:09:59.720]  凌辱祂
[00:09:59.720 --> 00:10:01.960]  吐唐沒在祂臉上
[00:10:01.960 --> 00:10:03.560]  並要鞭打祂
[00:10:03.560 --> 00:10:04.840]  殺害祂
[00:10:04.840 --> 00:10:07.320]  第三天祂要復活
[00:10:07.320 --> 00:10:08.360]  耶穌說
[00:10:08.360 --> 00:10:11.040]  我會受死受難
[00:10:11.040 --> 00:10:12.120]  第三天要復活
[00:10:12.120 --> 00:10:13.360]  說得很清楚
[00:10:13.360 --> 00:10:14.440]  這些人聽不聽得到?
[00:10:14.440 --> 00:10:16.080]  聽得到
[00:10:16.080 --> 00:10:16.800]  收不收得到?
[00:10:16.800 --> 00:10:18.400]  收得到
[00:10:18.400 --> 00:10:19.680]  他們信不信耶穌說
[00:10:19.680 --> 00:10:20.480]  信
[00:10:20.480 --> 00:10:21.640]  他們有沒有回應?
[00:10:21.640 --> 00:10:22.080]  有
[00:10:22.080 --> 00:10:23.080]  哦
[00:10:23.080 --> 00:10:23.800]  但是
[00:10:23.800 --> 00:10:26.160]  到事實真是發生的時候
[00:10:26.160 --> 00:10:27.760]  禮真的時候
[00:10:27.760 --> 00:10:29.440]  竟然不相信
[00:10:29.440 --> 00:10:30.960]  禮三百人的反應
[00:10:30.960 --> 00:10:33.240]  其實告訴我們一件事
[00:10:33.240 --> 00:10:35.160]  就在他們整個人生裡面
[00:10:35.160 --> 00:10:36.960]  是沒有預期耶穌復活
[00:10:36.960 --> 00:10:40.880]  這個這麼大這麼大的神蹟
[00:10:40.880 --> 00:10:42.280]  沒有想過
[00:10:42.280 --> 00:10:43.600]  沒有預期過
[00:10:43.600 --> 00:10:44.600]  可能這幫人
[00:10:44.600 --> 00:10:46.880]  跟很多現代人都很相似
[00:10:46.880 --> 00:10:47.760]  有三個特徵
[00:10:47.760 --> 00:10:48.560]  第一個特徵
[00:10:48.560 --> 00:10:49.640]  我相信有神蹟的
[00:10:49.640 --> 00:10:50.720]  不過呢
[00:10:50.720 --> 00:10:53.040]  是聖經裡面說的神蹟
[00:10:53.040 --> 00:10:54.600]  就是神湊六天地下
[00:10:54.600 --> 00:10:55.440]  那些呢
[00:10:55.440 --> 00:10:56.440]  祈禱一下
[00:10:56.440 --> 00:10:58.520]  有些火燒下來
[00:10:58.520 --> 00:11:00.040]  很多很多那些事情
[00:11:00.040 --> 00:11:01.920]  不過是聖經說的
[00:11:01.920 --> 00:11:03.720]  現在禮真
[00:11:03.720 --> 00:11:06.120]  在我們生活上的發生
[00:11:06.120 --> 00:11:07.800]  就不信了
[00:11:07.800 --> 00:11:09.000]  第二個特點
[00:11:09.000 --> 00:11:09.880]  就是可能
[00:11:09.880 --> 00:11:11.040]  有一些教育
[00:11:11.040 --> 00:11:11.840]  訓練
[00:11:11.840 --> 00:11:12.840]  經驗
[00:11:12.840 --> 00:11:14.640]  令我們習慣了
[00:11:14.640 --> 00:11:15.480]  看得到
[00:11:15.480 --> 00:11:16.280]  摸得到
[00:11:16.280 --> 00:11:17.720]  科學解釋到
[00:11:17.720 --> 00:11:20.000]  才是真的
[00:11:20.000 --> 00:11:22.040]  如果這些事情發生
[00:11:22.040 --> 00:11:23.960]  發生在我們生命裡面
[00:11:23.960 --> 00:11:25.360]  解釋不了
[00:11:25.360 --> 00:11:26.680]  就不真了
[00:11:26.680 --> 00:11:28.920]  明明死了怎麼復活呢?
[00:11:28.920 --> 00:11:30.200]  真的有神蹟?
[00:11:30.200 --> 00:11:31.560]  是不是的?
[00:11:31.560 --> 00:11:33.960]  是不是證明到的?
[00:11:33.960 --> 00:11:34.720]  這些呢
[00:11:34.720 --> 00:11:36.640]  如果我們有這種心態
[00:11:36.640 --> 00:11:38.480]  其實在
[00:11:38.480 --> 00:11:40.720]  就算你信不信也好
[00:11:40.720 --> 00:11:43.800]  如果你帶著這種心態
[00:11:43.800 --> 00:11:45.400]  就算你祈禱了
[00:11:45.400 --> 00:11:46.480]  也會苦瓜幹
[00:11:46.480 --> 00:11:46.920]  為什麼呢?
[00:11:46.920 --> 00:11:48.600]  因為不信
[00:11:48.600 --> 00:11:51.920]  你的禱告必須要深信
[00:11:51.920 --> 00:11:54.120]  這個神的
[00:11:54.120 --> 00:11:55.280]  你沒有想過的事情
[00:11:55.280 --> 00:11:56.640]  在你生命裡面發生
[00:11:56.640 --> 00:11:57.840]  如果你根本不信
[00:11:57.840 --> 00:11:58.840]  可能你祈禱之後
[00:11:58.840 --> 00:11:59.680]  你根本不信
[00:11:59.680 --> 00:12:02.240]  因為你仍然有很多憂慮
[00:12:02.240 --> 00:12:03.280]  丁子梅
[00:12:03.280 --> 00:12:05.440]  耶穌的復活帶給我們一個挑戰
[00:12:05.440 --> 00:12:07.040]  是挑戰我們每一個人
[00:12:07.040 --> 00:12:09.360]  心靈最深的深處
[00:12:09.360 --> 00:12:09.880]  是什麼呢?
[00:12:09.880 --> 00:12:11.160]  如果在我們的生命裡面
[00:12:11.160 --> 00:12:13.440]  我們必須要用一個空間
[00:12:13.440 --> 00:12:14.600]  給神帶來的手
[00:12:14.600 --> 00:12:16.360]  在我們生命裡面工作
[00:12:16.360 --> 00:12:17.720]  我們必須要開了這個窗
[00:12:17.720 --> 00:12:19.640]  我們不要用我們的生活
[00:12:19.640 --> 00:12:20.600]  被封閉了
[00:12:20.600 --> 00:12:22.720]  被我們的思想限制了
[00:12:22.720 --> 00:12:24.120]  因為神做的事情
[00:12:24.120 --> 00:12:26.160]  是超過我們所想的
[00:12:26.160 --> 00:12:29.840]  但是如果我們沒有這個空間給神工作
[00:12:29.840 --> 00:12:32.240]  就好像剛才那三批人那樣
[00:12:32.240 --> 00:12:34.040]  很多事情都會令他們很害怕
[00:12:34.040 --> 00:12:36.040]  很多事情都會令他們很憂慮
[00:12:36.040 --> 00:12:38.480]  很多事情他們會覺得綁著
[00:12:38.480 --> 00:12:40.160]  他們覺得沒有希望
[00:12:40.160 --> 00:12:41.720]  等於說今天
[00:12:41.720 --> 00:12:43.920]  耶穌藉著祂的復活
[00:12:43.920 --> 00:12:46.200]  要挑戰我們的人生
[00:12:46.200 --> 00:12:49.040]  你是否願意開放你的人生
[00:12:49.040 --> 00:12:51.080]  給神在你生命裡面工作
[00:12:51.080 --> 00:12:52.360]  這個真實的臨床
[00:12:52.360 --> 00:12:54.000]  可以改變你的未來
[00:12:54.000 --> 00:12:55.960]  可以令你生命有突破
[00:12:55.960 --> 00:12:57.880]  你留意這三批人
[00:12:57.880 --> 00:13:00.520]  就好像我剛才所說
[00:13:00.520 --> 00:13:02.520]  但是沒多久
[00:13:02.520 --> 00:13:06.200]  這幫人完全變成完全不同的人
[00:13:06.200 --> 00:13:09.200]  簡直跟之前是兩批人一樣
[00:13:09.200 --> 00:13:09.840]  為什麼?
[00:13:09.840 --> 00:13:13.040]  因為這幫人與耶穌相遇
[00:13:13.040 --> 00:13:15.720]  他們想與耶穌相遇
[00:13:15.720 --> 00:13:17.960]  就不是我只看到Anthony這樣
[00:13:17.960 --> 00:13:18.880]  我看到Anthony
[00:13:18.880 --> 00:13:20.360]  就是人與人之間的相遇
[00:13:20.360 --> 00:13:21.320]  我見到他
[00:13:21.320 --> 00:13:22.120]  跟他聊天
[00:13:22.120 --> 00:13:23.320]  跟他生活過
[00:13:23.320 --> 00:13:26.960]  但是他們與耶穌相遇是真實的相遇
[00:13:26.960 --> 00:13:28.720]  不是頭腦相遇
[00:13:28.720 --> 00:13:32.800]  是經驗過神那種真實的臨在
[00:13:32.800 --> 00:13:34.680]  是什麼真實的相遇呢?
[00:13:34.680 --> 00:13:36.000]  兩方面
[00:13:36.000 --> 00:13:37.160]  第一方面
[00:13:37.160 --> 00:13:40.000]  他們經歷了超自然的耶穌的臨在
[00:13:40.000 --> 00:13:41.640]  頂多我邀請大家
[00:13:41.640 --> 00:13:45.240]  我們一起讀一段長一點的聖經
[00:13:45.240 --> 00:13:47.480]  我們繼續《路加福音》二十四章
[00:13:47.480 --> 00:13:49.160]  三十九至四十五節
[00:13:49.160 --> 00:13:49.680]  我們一起讀
[00:13:49.680 --> 00:13:50.800]  一二三
[00:13:50.800 --> 00:13:53.520]  你們看我的手我的腳
[00:13:53.520 --> 00:13:55.960]  就知道實在是我了
[00:13:55.960 --> 00:13:57.520]  摸我看看
[00:13:57.520 --> 00:13:59.640]  雲無骨無肉
[00:13:59.640 --> 00:14:01.600]  你們看我是有的
[00:14:01.600 --> 00:14:03.000]  說了這話
[00:14:03.000 --> 00:14:05.280]  就把手和腳
[00:14:05.280 --> 00:14:09.280]  給他們看
[00:14:09.280 --> 00:14:10.320]  繼續
[00:14:10.320 --> 00:14:13.160]  他們正喜得不敢信
[00:14:13.160 --> 00:14:14.920]  並且稀奇
[00:14:14.920 --> 00:14:16.320]  耶穌就說
[00:14:16.320 --> 00:14:18.760]  你們這裡有什麼吃的?
[00:14:18.760 --> 00:14:19.760]  沒有
[00:14:19.760 --> 00:14:23.080]  他們便給他一片鯊魚
[00:14:23.080 --> 00:14:24.200]  他接過來
[00:14:24.200 --> 00:14:26.320]  在他們面前吃了
[00:14:26.320 --> 00:14:28.120]  繼續
[00:14:28.120 --> 00:14:29.920]  耶穌對他們說
[00:14:29.920 --> 00:14:34.080]  這就是我從前與你們同在之時
[00:14:34.080 --> 00:14:36.880]  所告訴你們的話說
[00:14:36.880 --> 00:14:38.360]  摩西的律法
[00:14:38.360 --> 00:14:40.000]  先知的書
[00:14:40.000 --> 00:14:42.960]  和詩篇上所記的
[00:14:42.960 --> 00:14:44.880]  凡指著我的話
[00:14:44.880 --> 00:14:46.920]  都必須應驗
[00:14:46.920 --> 00:14:50.200]  於是耶穌開他們的心竅
[00:14:50.200 --> 00:14:54.080]  使他們能明白耶穌正經
[00:14:54.080 --> 00:14:58.040]  這群門徒聚集的時候
[00:14:58.040 --> 00:14:59.160]  你記住
[00:14:59.160 --> 00:15:01.440]  他們整副腦在想
[00:15:01.440 --> 00:15:02.960]  沒有遇過耶穌復活
[00:15:02.960 --> 00:15:04.280]  突然間耶穌在他們面前
[00:15:04.280 --> 00:15:06.600]  補回聖經
