
[00:00:00.000 --> 00:00:07.480]  我們今天在這個傳道書繼續來跟大家思想這些經文的時候
[00:03:36.880 --> 00:03:39.360]  和真正的快樂
[00:03:39.360 --> 00:03:40.680]  在主耶穌裡面
[00:03:40.680 --> 00:03:44.440]  我們才找到這一切人生終極的那種目標
[00:03:44.440 --> 00:03:45.920]  和在現世裡面
[00:03:45.920 --> 00:03:49.720]  我們能夠享受是神給我們的份
[00:03:49.720 --> 00:03:51.800]  這個就很重要了
[00:03:51.800 --> 00:03:54.160]  我們今天跟大家看這段經文
[00:03:54.160 --> 00:03:57.760]  在八節到二十節是分三個段落的
[00:03:57.760 --> 00:03:59.120]  這裡說的是
[00:03:59.120 --> 00:04:02.480]  財富是不能夠叫人真正滿足
[00:04:02.480 --> 00:04:06.000]  財富也不能夠叫人真正享受
[00:04:06.000 --> 00:04:07.240]  你說不是吧
[00:04:07.240 --> 00:04:08.960]  財富我有了錢
[00:04:08.960 --> 00:04:09.840]  我環遊世界
[00:04:09.840 --> 00:04:11.960]  我想吃什麼喝什麼都可以
[00:04:11.960 --> 00:04:14.320]  但你要留心一件事
[00:04:14.320 --> 00:04:19.040]  不是那些物質的東西叫你能夠可以享受
[00:04:19.040 --> 00:04:21.800]  神不是不讓我們去享受
[00:04:21.800 --> 00:04:24.560]  但是你要有敬畏神的心
[00:04:24.560 --> 00:04:28.400]  去拿用上帝賜過給你的這些的恩典
[00:04:28.400 --> 00:04:29.920]  當你去享用
[00:04:29.920 --> 00:04:31.840]  你是從神領受的
[00:04:31.840 --> 00:04:32.960]  那是一個禮物
[00:04:32.960 --> 00:04:34.680]  是一個賞賜
[00:04:34.680 --> 00:04:37.720]  真正的財富就是源自上帝給過我們
[00:04:37.720 --> 00:04:42.120]  我們才能夠可以真正的滿足和享受
[00:04:42.120 --> 00:04:44.000]  這三段的段落
[00:04:44.000 --> 00:04:48.400]  其實每一段的段落開始都是用漢奸來做開始
[00:04:48.400 --> 00:04:50.360]  所以分段很容易看到
[00:04:50.360 --> 00:04:52.080]  漢奸
[00:04:52.080 --> 00:04:54.760]  我們嘗試逐一去看一看
[00:04:54.760 --> 00:04:58.320]  首先第一段落是在說財富
[00:04:58.320 --> 00:05:01.760]  不能夠叫人真正的滿足
[00:05:01.760 --> 00:05:03.000]  我們一起來讀
[00:05:03.000 --> 00:05:04.960]  在第八第九節
[00:05:04.960 --> 00:05:09.520]  你若在一個地區漢奸窮人受欺壓
[00:05:09.520 --> 00:05:11.800]  公義公平被掠奪
[00:05:11.800 --> 00:05:13.800]  不要因此驚奇
[00:05:13.800 --> 00:05:17.520]  有一位高過居高位的在監察
[00:05:17.520 --> 00:05:20.760]  在他們之上還有更高的
[00:05:20.760 --> 00:05:23.880]  況且地的益處歸與眾人
[00:05:23.880 --> 00:05:28.280]  就是君王也受田地的供應
[00:05:28.280 --> 00:05:29.960]  在這段經文裏面
[00:05:29.960 --> 00:05:33.120]  我們可以看到
[00:05:33.120 --> 00:05:35.760]  又是說漢奸開始
[00:05:35.760 --> 00:05:39.120]  所羅門王的觀察在日光之下
[00:05:39.120 --> 00:05:40.800]  有一個的現象
[00:05:40.800 --> 00:05:41.880]  他說你們不要驚奇
[00:05:41.880 --> 00:05:44.240]  因為已經蔓延到整個社會
[00:05:44.240 --> 00:05:46.040]  都有這些事發生
[00:05:46.040 --> 00:05:47.240]  他當時看到是甚麼
[00:05:47.240 --> 00:05:49.160]  窮人受欺壓
[00:05:49.160 --> 00:05:52.520]  他用了兩個名詞來說
[00:05:52.520 --> 00:05:54.520]  是公義和公平
[00:05:54.520 --> 00:05:56.720]  其實這兩個名詞在三章十六節
[00:05:56.720 --> 00:05:59.640]  我曾經說到的時候說過的
[00:05:59.640 --> 00:06:03.920]  在法院審判的地方竟然沒有了公義
[00:06:03.920 --> 00:06:05.400]  沒有了公平
[00:06:05.400 --> 00:06:07.680]  這真的很諷刺
[00:06:07.680 --> 00:06:10.800]  應該是說公義的地方竟然沒有公義
[00:06:10.800 --> 00:06:14.080]  這裏是第二次在四章一節
[00:06:14.080 --> 00:06:16.720]  說到這個社會普遍的
[00:06:16.720 --> 00:06:19.200]  一些受欺壓的情況
[00:06:19.200 --> 00:06:22.560]  但是第三次出現在五章八節這裏
[00:06:22.560 --> 00:06:26.160]  特別是針對這個不公義的問題
[00:06:26.160 --> 00:06:29.560]  是牽涉金錢和經濟的
[00:06:29.560 --> 00:06:33.040]  針對就是那些窮人受欺壓
[00:06:33.040 --> 00:06:37.400]  整件事與我們今天的主題是很關連的
[00:06:37.400 --> 00:06:39.600]  所以為甚麼我會放在這裏
[00:06:39.600 --> 00:06:41.200]  這個段落跟大家說
[00:06:41.200 --> 00:06:42.880]  跟著他說
[00:06:42.880 --> 00:06:47.000]  「因有一位高過居高位的在監察」
[00:06:47.000 --> 00:06:50.040]  這個「因」就是說的原因
[00:06:50.040 --> 00:06:52.400]  為甚麼有這些欺壓的情況
[00:06:52.400 --> 00:06:55.280]  漁民是有「因」為這個字在這裏
[00:06:55.280 --> 00:06:57.600]  不過和修版或者和合本
[00:06:57.600 --> 00:07:00.640]  都是漏翻譯了這個字
[00:07:00.640 --> 00:07:03.480]  這個字是很清楚給我們解說
[00:07:03.480 --> 00:07:07.800]  為甚麼有這些窮人受欺壓的情況
[00:07:07.800 --> 00:07:13.600]  他說「有一個高過居高位的在監察」
[00:07:13.600 --> 00:07:16.080]  這個「監察」這個字
[00:07:16.080 --> 00:07:19.920]  在負面上就是說控制或者監視
[00:07:19.920 --> 00:07:24.480]  但正面上是說「看顧」和「保護」
[00:07:24.480 --> 00:07:25.840]  究竟這裏在說甚麼呢
[00:07:25.840 --> 00:07:28.720]  在說一個是官員
[00:07:28.720 --> 00:07:31.160]  一個是居高位的官員
[00:07:31.160 --> 00:07:33.600]  不過有一個比他還大粒的
[00:07:33.600 --> 00:07:38.480]  就在上面看著他、看顧、保護他
[00:07:38.480 --> 00:07:40.480]  如果我們廣東人說得俗一點
[00:07:40.480 --> 00:07:44.200]  就說「有大佬照著你,不用怕」
[00:07:44.200 --> 00:07:45.360]  不用怕甚麼
[00:07:45.360 --> 00:07:49.320]  原來就是不用怕在一個社會制度底下
[00:07:49.320 --> 00:07:53.760]  層層疊疊的這些不同職級的官員
[00:07:53.760 --> 00:07:57.160]  在欺壓當時的那些農民
[00:07:57.160 --> 00:07:58.760]  在這個古代的社會
[00:07:58.760 --> 00:08:02.400]  其實君王的職責就是維護百姓
[00:08:02.400 --> 00:08:03.680]  但等於我們中國人
[00:08:03.680 --> 00:08:06.360]  以往我們講有皇帝的制度
[00:08:06.360 --> 00:08:08.560]  我們稱皇帝做甚麼
[00:08:08.560 --> 00:08:10.440]  是講天子
[00:08:10.440 --> 00:08:14.240]  是上天賦予這種治理的權柄
[00:08:14.240 --> 00:08:17.600]  給這個皇帝就要愛民如子
[00:08:17.600 --> 00:08:21.920]  當一個皇帝不懂得愛民如自己的子女的時候
[00:08:21.920 --> 00:08:23.680]  就變成暴君
[00:08:23.680 --> 00:08:27.280]  變成剝削、欺壓
[00:08:27.280 --> 00:08:33.120]  但是一個健康正常的一個真正的國家
[00:08:33.120 --> 00:08:34.520]  一個社會
[00:08:34.520 --> 00:08:36.120]  就有這些的人均
[00:08:36.120 --> 00:08:37.680]  有這些的領袖
[00:08:37.680 --> 00:08:41.280]  這裡講的就不只是一個居高位
[00:08:41.280 --> 00:08:43.680]  上面有一顆大顆一點的
[00:08:43.680 --> 00:08:46.240]  在他們之上還有更高的
[00:08:46.240 --> 00:08:47.920]  就是說這個大佬上面
[00:08:47.920 --> 00:08:49.880]  還有一個更大的大佬
[00:08:49.880 --> 00:08:51.840]  跟著第九節講到
[00:08:51.840 --> 00:08:53.240]  地的益處歸還眾人
[00:08:53.240 --> 00:08:56.600]  就是君王也受田地的供應
[00:08:56.600 --> 00:09:01.400]  原來追溯到最高層最大顆的那個
[00:09:01.400 --> 00:09:06.680]  這個君王自己原來都分受了這些一杯羹
[00:09:06.680 --> 00:09:08.240]  就是當時做皇帝
[00:09:08.240 --> 00:09:10.360]  他們用很重的稅
[00:09:10.360 --> 00:09:12.880]  用很種不同的手段
[00:09:12.880 --> 00:09:15.480]  透過他們皇室行政部門
[00:09:15.480 --> 00:09:18.880]  來欺壓很多的百姓
[00:09:18.880 --> 00:09:21.560]  結果就由這些的地方官員
[00:09:21.560 --> 00:09:23.520]  到廟宇、到皇宮
[00:09:23.520 --> 00:09:26.800]  每個官員都分到一杯羹之後
[00:09:26.800 --> 00:09:30.800]  其實農民的收入所餘無幾
[00:09:30.800 --> 00:09:32.720]  緊緊糊口
[00:09:32.720 --> 00:09:34.880]  他們生活非常的艱苦
[00:09:34.880 --> 00:09:38.360]  這個就是當時社會裡面一個現況
[00:09:38.360 --> 00:09:41.640]  而所羅門是看見這些的事情
[00:09:41.640 --> 00:09:42.960]  你作為一個君王
[00:09:42.960 --> 00:09:44.320]  你就應該怎樣
[00:09:44.320 --> 00:09:47.200]  你就應該要好改革
[00:09:47.200 --> 00:09:50.840]  這個就是所謂一個制度上的不義
[00:09:50.840 --> 00:09:52.000]  制度上的不義
[00:09:52.000 --> 00:09:54.120]  我們系統神學有一個說話
[00:09:54.120 --> 00:09:57.520]  就是叫做結構性的罪
[00:09:57.520 --> 00:09:59.800]  不是說我們個人有一種的罪
[00:09:59.800 --> 00:10:03.440]  是彌漫著在整個社會不同的制度底下
[00:10:03.440 --> 00:10:05.200]  出現了這些的問題
[00:10:05.200 --> 00:10:09.800]  那就是需要執政者去作出回應
[00:10:09.800 --> 00:10:11.840]  最近我相信大家看到
[00:10:11.840 --> 00:10:15.280]  在7月底MIRROR這個音樂會
[00:10:15.280 --> 00:10:17.000]  一個悲劇來的
[00:10:17.000 --> 00:10:19.200]  我自己以前是做工程的
[00:10:19.200 --> 00:10:22.000]  我很明白在這些事故裡面
[00:10:22.000 --> 00:10:24.160]  是不可能只是意外
[00:10:24.160 --> 00:10:27.360]  因為就算是有勞損
[00:10:27.360 --> 00:10:31.280]  你說那個wire出現多大的勞損都好
[00:10:31.280 --> 00:10:34.480]  你不可能在一個這麼大型的音樂會
[00:10:34.480 --> 00:10:35.880]  就算小型音樂會
[00:10:35.880 --> 00:10:37.800]  你都要顧及群眾的安全
[00:10:37.800 --> 00:10:39.760]  以及表演者的安全
[00:10:39.760 --> 00:10:42.720]  所以很不幸地有三個跳舞員
[00:10:42.720 --> 00:10:45.600]  就在當中我們知道是受傷
[00:10:45.600 --> 00:10:50.240]  特別最重傷的那位是李牧師的兒子
[00:10:50.240 --> 00:10:55.120]  Mo到現在都仍然是非常的嚴重
[00:10:55.120 --> 00:10:58.400]  他最近的代討信都提及
[00:10:58.400 --> 00:11:02.920]  他是95%醫生說他沒有辦法復原
[00:11:02.920 --> 00:11:05.840]  我們聽到這些消息其實心裡頭很難過
[00:11:05.840 --> 00:11:09.000]  但我看到這個新聞的片段
[00:11:09.000 --> 00:11:11.520]  以及那些資料的時候
[00:11:11.520 --> 00:11:14.080]  我很肯定這個是有人為的疏忽
[00:11:14.080 --> 00:11:16.400]  但為什麼這些情況會出現呢
[00:11:16.400 --> 00:11:20.600]  其實當時我很相信
[00:11:20.600 --> 00:11:25.400]  這個在工程界裡面是一個很普遍的情況
[00:11:25.400 --> 00:11:31.480]  就是業界往往就是一個大的工程的公司
[00:11:31.480 --> 00:11:34.200]  因為他做不完這麼多的東西
[00:11:34.200 --> 00:11:35.760]  可能很多瑣碎的東西
[00:11:35.760 --> 00:11:37.040]  他就二判
[00:11:37.040 --> 00:11:39.200]  二判給一間小一點的公司
[00:11:39.200 --> 00:11:42.000]  他也都再將一些工再分下去
[00:11:42.000 --> 00:11:43.360]  就給三判
[00:11:43.360 --> 00:11:45.040]  那麼最小的那些公司
[00:11:45.040 --> 00:11:47.160]  他得的利潤是最少的
[00:11:47.160 --> 00:11:49.800]  但是這個過程裡面就是
[00:11:49.800 --> 00:11:51.520]  你這樣分工你可以
[00:11:51.520 --> 00:11:55.760]  但是問題你不可以去犧牲了那個QC
[00:11:55.760 --> 00:11:57.560]  因為Quality Control
[00:11:57.560 --> 00:11:58.960]  因為疏忽了監管
[00:11:58.960 --> 00:11:59.920]  缺乏了檢測
[00:11:59.920 --> 00:12:02.760]  就會搞出意外甚至人命
[00:12:02.760 --> 00:12:04.720]  我在外國做工程師的時候
[00:12:04.720 --> 00:12:07.400]  我們監管是很嚴格的
[00:12:07.400 --> 00:12:09.400]  你工程師去簽名的時候
[00:12:09.400 --> 00:12:12.880]  你就是將你自己的信譽押上去
[00:12:12.880 --> 00:12:15.760]  如果那個工程出事的話
[00:12:15.760 --> 00:12:21.280]  你就是不單止是要罰你
[00:12:21.280 --> 00:12:23.960]  取消你的執業資格
[00:12:23.960 --> 00:12:26.280]  甚至可以坐牢
[00:12:26.280 --> 00:12:27.840]  是刑事
[00:12:27.840 --> 00:12:31.880]  看到這些事情真的很難過
[00:12:31.880 --> 00:12:34.920]  最近這個禮拜又發生在秀茂平
[00:12:34.920 --> 00:12:36.960]  安達神道這個天聘
[00:12:36.960 --> 00:12:38.840]  這樣突然間襲下來
[00:12:38.840 --> 00:12:40.640]  三死六傷
[00:12:40.640 --> 00:12:44.320]  三個家庭沒辦法在中秋節慶團圓
[00:12:44.320 --> 00:12:47.240]  很悲哀的一件事實
[00:12:47.240 --> 00:12:48.480]  這個背後又是什麼呢
[00:12:48.480 --> 00:12:50.880]  我看那些新聞片和資料
[00:12:50.880 --> 00:12:52.000]  我很肯定
[00:12:52.000 --> 00:12:57.360]  又是跟這個監察和那個測試很有關聯
[00:12:57.360 --> 00:13:00.120]  就是有人為的真是疏忽
[00:13:00.120 --> 00:13:03.760]  這些事情背後是在說一個制度上
[00:13:03.760 --> 00:13:08.080]  有很多的所謂經濟性的
[00:13:08.080 --> 00:13:13.200]  這種的塵壓式的欺壓結構性的罪惡在其中
[00:13:13.200 --> 00:13:15.680]  我求主憐憫 保守我們香港
[00:13:15.680 --> 00:13:18.200]  不要再發生這些事情
[00:13:18.200 --> 00:13:21.920]  我們需要在業界裡面進行改革
[00:13:21.920 --> 00:13:24.680]  求主也都給政府有聰明智慧
[00:13:24.680 --> 00:13:26.360]  就是來到這方面
[00:13:26.360 --> 00:13:30.040]  就是來正視這些問題
[00:13:30.040 --> 00:13:32.680]  在第十節到十二節
[00:13:32.680 --> 00:13:34.520]  我們又來看看
[00:13:34.520 --> 00:13:38.960]  在說財富不能叫人真正滿足
[00:13:38.960 --> 00:13:42.680]  這幾節聖經其實就是解釋了前面
[00:13:42.680 --> 00:13:47.200]  為什麼第八第九節
[00:13:47.200 --> 00:13:50.280]  那種不公義的情況在這個社會
[00:13:50.280 --> 00:13:53.800]  這個社會的不公義 經濟的欺壓
[00:13:53.800 --> 00:13:56.440]  是因為背後就是人的貪婪
[00:13:56.440 --> 00:14:00.040]  這裡說喜愛銀子不因得銀子滿足
[00:14:00.040 --> 00:14:03.520]  喜愛財富也不得因利益知足
[00:14:03.520 --> 00:14:07.160]  這個喜愛其實原文就是貪愛
[00:14:07.160 --> 00:14:10.200]  不是只是說鍾意 是正如貪戀
[00:14:10.200 --> 00:14:12.040]  貪戀到一個地步
[00:14:12.040 --> 00:14:14.240]  就是只是去囤積這些東西
[00:14:14.240 --> 00:14:18.520]  但是越多的時候不單止不滿足 是虛空
[00:14:18.520 --> 00:14:20.120]  接著十一節說什麼
[00:14:20.120 --> 00:14:22.320]  貨物增添吃的人也增添
[00:14:22.320 --> 00:14:24.240]  物主得什麼益處呢
[00:14:24.240 --> 00:14:27.400]  他說只是眼看而耳 很真的
[00:14:27.400 --> 00:14:31.120]  你想一下今天有多少的富豪
[00:14:31.120 --> 00:14:32.840]  或者他住的豪宅
[00:14:32.840 --> 00:14:35.560]  他經常都周遊列國 或者去旅遊
[00:14:35.560 --> 00:14:37.720]  以前就經常要攻江
[00:14:37.720 --> 00:14:39.840]  但是家裡留下的地方
[00:14:39.840 --> 00:14:42.680]  無敵大海景給誰享受
[00:14:42.680 --> 00:14:45.800]  飛鴻 飛鴻姐姐日以繼夜
[00:14:45.800 --> 00:14:49.240]  就在這裡上月 在這裡看太陽
[00:14:49.240 --> 00:14:50.800]  看日光浴
[00:14:50.800 --> 00:14:53.360]  有時候我們說你賺這麼多這些
[00:14:53.360 --> 00:14:54.760]  囤積這麼多這些
[00:14:54.760 --> 00:14:58.320]  到頭來原來他自己只有個「睇」字
[00:14:58.320 --> 00:15:00.360]  而且吃的人也增添
[00:15:00.360 --> 00:15:03.480]  你越富有你的朋友突然間越來越多
[00:15:03.480 --> 00:15:06.640]  那些人就會黏著你飲飲食食
[00:15:06.640 --> 00:15:08.480]  也有很多應酬
[00:15:08.480 --> 00:15:12.000]  「勞碌的人不拘吃多吃少 睡得香甜」
[00:15:12.000 --> 00:15:14.840]  「但富人的豐足卻不容他睡覺」
[00:15:14.840 --> 00:15:16.640]  又很諷刺的
[00:15:16.640 --> 00:15:18.400]  為什麼睡不著覺
[00:15:18.400 --> 00:15:21.000]  是因為掛類
[00:15:21.000 --> 00:15:22.320]  因為越多財富
[00:15:22.320 --> 00:15:26.600]  第一你又怕你的後人會不會謀你的家產
[00:15:26.600 --> 00:15:30.120]  或者你又怕保不保得住我的財富
[00:15:30.120 --> 00:15:32.360]  這是很矛盾的一件事
[00:15:32.360 --> 00:15:33.800]  但問題就是
[00:15:33.800 --> 00:15:37.280]  原來財富不可以叫我們真正滿足
[00:15:37.280 --> 00:15:40.280]  是因為我們裡頭有這種貪念
[00:15:40.280 --> 00:15:42.520]  這個貪念很可怕
[00:15:42.520 --> 00:15:45.080]  是人墮落的本性
[00:15:45.080 --> 00:15:48.200]  如果我們沒有控制的時候後患無窮
[00:15:48.200 --> 00:15:51.720]  在1995年2月26日
[00:15:51.720 --> 00:15:56.160]  英國有一間超過200多年歷史的投資銀行
[00:15:56.160 --> 00:15:59.760]  因為有一個新加坡的交投人員
[00:15:59.760 --> 00:16:01.880]  他就因為一時貪念
[00:16:01.880 --> 00:16:04.840]  他動用了近9億美金
[00:16:04.840 --> 00:16:08.840]  以押金 所謂「孖展」的投機手法
[00:16:08.840 --> 00:16:12.720]  購入了270億美金的日本指數期貨
[00:16:12.720 --> 00:16:16.880]  和近100億美金的日本債券
[00:16:16.880 --> 00:16:21.600]  但他錯誤估計日本會因為當時神乎大地震
[00:16:21.600 --> 00:16:24.840]  而重新刺激經濟去重建
[00:16:24.840 --> 00:16:27.680]  他以為日本指數就可以隨之上揚
[00:16:27.680 --> 00:16:32.720]  他就從中獲取超過1億美金的分紅
[00:16:32.720 --> 00:16:35.000]  嘩 1億美金
[00:16:35.000 --> 00:16:39.880]  當時這個在新加坡工作的投行人員
[00:16:39.880 --> 00:16:41.960]  一時貪念鑄成大錯
[00:16:41.960 --> 00:16:43.600]  一夜之間
[00:16:43.600 --> 00:16:45.440]  這個龐巨規模的
[00:16:45.440 --> 00:16:47.840]  大家知不知道是甚麼銀行
[00:16:47.840 --> 00:16:50.960]  一夜就倒閉了
[00:16:50.960 --> 00:16:53.760]  這個就是巴寧銀行
[00:16:53.760 --> 00:16:58.840]  巴寧 這個很有歷史的英國老牌子的銀行
[00:16:58.840 --> 00:17:02.240]  一夜倒閉竟然因為一個員工
[00:17:02.240 --> 00:17:04.280]  他的錯誤決定
[00:17:04.280 --> 00:17:08.160]  所以自此之後金融業界都很小心
[00:17:08.160 --> 00:17:11.480]  所有這些這麼大的資產交易
[00:17:11.480 --> 00:17:14.200]  一定要有很多的程序
[00:17:14.200 --> 00:17:18.080]  不可能讓一個員工自己胡作胡為
[00:17:18.080 --> 00:17:25.160]  他看見原來貪念在歷世歷代都出現
[00:17:25.160 --> 00:17:26.560]  保羅說得很好
[00:17:26.560 --> 00:17:28.440]  他說貪財就是萬樂之根
[00:17:28.440 --> 00:17:31.440]  有人因為貪戀錢財而背離信仰
[00:17:31.440 --> 00:17:35.240]  用很多仇虎將自己刺透
[00:17:35.240 --> 00:17:39.080]  今年其實全球的經濟投資都失利
[00:17:39.080 --> 00:17:42.160]  我相信大家都會很明白
[00:17:42.160 --> 00:17:46.600]  我最近收到MPF的報告
[00:17:46.600 --> 00:17:48.800]  我不知道你那份是怎樣
[00:17:48.800 --> 00:17:51.920]  其實我的投資是一竅不通的
[00:17:51.920 --> 00:17:54.680]  我就傳言交託給上帝
[00:17:54.680 --> 00:17:58.360]  你知不知道我今年虧損了多少
[00:17:58.360 --> 00:18:03.840]  原來今年MPF一虧損就虧損了20%
[00:18:03.840 --> 00:18:07.120]  幸好不是今年退休
[00:18:07.120 --> 00:18:09.760]  如果是今年退休都不知道怎麼辦
[00:18:09.760 --> 00:18:12.120]  但始終有一天都要退休
[00:18:12.120 --> 00:18:15.080]  如果你說接下來幾年都是這樣搞法
[00:18:15.080 --> 00:18:17.760]  蝕下蝕下不知蝕成甚麼
[00:18:17.760 --> 00:18:19.480]  不過作為牧師傳道的人
[00:18:19.480 --> 00:18:21.400]  我都是跟師母說那句
[00:18:21.400 --> 00:18:22.520]  我不懂投資
[00:18:22.520 --> 00:18:26.240]  不過我知道我真正的依靠就是上帝
[00:18:26.240 --> 00:18:28.200]  我都是傳言交託給神
[00:18:28.200 --> 00:18:30.440]  所以到哪一年真的要退休
[00:18:30.440 --> 00:18:32.920]  一切都是仰望天父
[00:18:32.920 --> 00:18:37.680]  但我們不要讓這些情況被人引誘
[00:18:37.680 --> 00:18:40.920]  你說有些電話騙案有時人打來
[00:18:40.920 --> 00:18:42.080]  你有沒有搞錯
[00:18:42.080 --> 00:18:44.240]  這樣都會被人欺騙
[00:18:44.240 --> 00:18:46.440]  你不要覺得稀奇
[00:18:46.440 --> 00:18:48.640]  今天不只是電話騙案
[00:18:48.640 --> 00:18:52.880]  今天在任何一個你認識或不認識的
[00:18:52.880 --> 00:18:55.800]  如果有朋友突然跟你說
[00:18:55.800 --> 00:18:58.720]  現在外面的投資這麼差
[00:18:58.720 --> 00:18:59.800]  我有一個很好的
[00:18:59.800 --> 00:19:01.200]  我介紹給你
[00:19:01.200 --> 00:19:05.400]  你把你銀行的錢拿出來
[00:19:05.400 --> 00:19:08.240]  幫你投資一定賺定的
[00:19:08.240 --> 00:19:09.600]  賺多少
[00:19:09.600 --> 00:19:12.360]  20%多到30%
[00:19:12.360 --> 00:19:18.480]  寫了包單、承諾、所謂合同
[00:19:18.480 --> 00:19:19.960]  你信不信
[00:19:19.960 --> 00:19:22.120]  如果那是你的朋友
[00:19:22.120 --> 00:19:27.240]  甚至在教會界裡一個弟兄、一個姊妹
[00:19:27.240 --> 00:19:30.120]  麻煩你冷靜一點
[00:19:30.120 --> 00:19:33.800]  怎會有這麼大的甲乸隨街走
[00:19:33.800 --> 00:19:38.920]  不要因為自己一時的貪念成為愚昧
[00:19:38.920 --> 00:19:43.240]  把自己的身家全部傾家蕩產被人騙了
