
[00:00:00.000 --> 00:00:01.720]  上個禮拜我們說了什麼?
[00:02:13.960 --> 00:02:17.360]  像是一個任務
[00:02:17.360 --> 00:02:20.080]  當我憂鬱時喜歡的事情
[00:02:20.080 --> 00:02:20.720]  像是小事
[00:02:20.720 --> 00:02:23.040]  當我憂鬱時喜歡的事情
[00:02:23.040 --> 00:02:26.800]  當我憂鬱時喜歡的事情
[00:02:53.040 --> 00:02:55.720]  記錄圖的退休營
[00:02:55.720 --> 00:02:57.800]  冬天的退休營裏面
[00:02:57.800 --> 00:02:59.920]  有一位弟兄跟我分享這件事
[00:02:59.920 --> 00:03:01.640]  他說你不要以為記錄圖沒有
[00:03:01.640 --> 00:03:03.120]  一樣有憂鬱
[00:03:03.120 --> 00:03:07.880]  他說他負責音樂崇拜的部分
[00:03:07.880 --> 00:03:10.040]  因為今年港元很厲害
[00:03:10.040 --> 00:03:12.480]  所以他們預先籌備
[00:03:12.480 --> 00:03:15.600]  六個月之前開始嚴陣以待
[00:03:15.600 --> 00:03:17.760]  等待時刻來臨
[00:03:17.760 --> 00:03:19.320]  於是就不說內容
[00:03:19.320 --> 00:03:23.080]  當然他們在六次的崇拜裏面很興奮
[00:03:23.080 --> 00:03:24.920]  很成功地完結
[00:03:24.920 --> 00:03:27.320]  到完結的時候
[00:03:27.320 --> 00:03:28.840]  他突然跟我說
[00:03:28.840 --> 00:03:31.160]  他說William
[00:03:31.160 --> 00:03:32.800]  我通常去到這些位置
[00:03:32.800 --> 00:03:35.320]  我就有一種病態
[00:03:35.320 --> 00:03:39.120]  它叫做after event depression syndrome
[00:03:39.120 --> 00:03:40.200]  即是中文怎麼翻譯
[00:03:40.200 --> 00:03:45.480]  他說侍奉結束憂鬱綜合病症
[00:03:45.480 --> 00:03:46.760]  即是說他侍奉完之後
[00:03:46.760 --> 00:03:49.360]  你有沒有試過你侍奉完一個很大的event之後
[00:03:49.360 --> 00:03:54.600]  你發覺立刻整個人就很低沉
[00:03:54.600 --> 00:03:56.040]  問一下你們
[00:03:56.040 --> 00:04:02.600]  有沒有人試過
[00:04:02.600 --> 00:04:04.160]  我講普通人都有憂鬱
[00:04:04.160 --> 00:04:06.040]  你天天都有憂鬱的
[00:04:06.040 --> 00:04:08.680]  有沒有人有
[00:04:08.680 --> 00:04:09.680]  沒有
[00:04:09.680 --> 00:04:10.880]  不用害羞
[00:04:10.880 --> 00:04:14.520]  有沒有人每個月起碼都有一兩次
[00:04:14.520 --> 00:04:15.360]  這些誠實了
[00:04:15.360 --> 00:04:16.360]  起碼都有兩次
[00:04:16.360 --> 00:04:18.480]  男生更多
[00:04:18.480 --> 00:04:22.560]  每星期都有一兩次
[00:04:22.560 --> 00:04:23.480]  你們這麼健康
[00:04:23.480 --> 00:04:25.280]  這個都有
[00:04:25.280 --> 00:04:27.840]  每天都有
[00:04:27.840 --> 00:04:30.600]  我每天都有憂鬱
[00:04:30.600 --> 00:04:33.120]  即是每天我起床那一刻
[00:04:33.120 --> 00:04:34.000]  我就在想
[00:04:34.000 --> 00:04:34.400]  這個世界
[00:04:34.400 --> 00:04:38.120]  因為我出生是一個比較灰的人
[00:04:38.120 --> 00:04:40.360]  我起床那一刻
[00:04:40.360 --> 00:04:41.440]  我就很難
[00:04:41.440 --> 00:04:42.560]  我這個世界是灰色的
[00:04:42.560 --> 00:04:44.840]  特別現在冬天六點半我起床
[00:04:44.840 --> 00:04:46.480]  天還沒亮
[00:04:46.480 --> 00:04:48.880]  我想今天還有很多事情沒做
[00:04:48.880 --> 00:04:50.160]  然後世界是怎樣
[00:04:50.160 --> 00:04:53.320]  我很需要在靈修那段時間裡
[00:04:53.320 --> 00:04:55.640]  將自己的spirit提升起來
[00:04:55.640 --> 00:04:57.160]  我才開始
[00:04:57.160 --> 00:04:58.800]  我們講一下
[00:04:58.800 --> 00:05:01.080]  憂鬱有個定義
[00:05:01.080 --> 00:05:05.160]  憂鬱是一種很負面的情緒
[00:05:05.160 --> 00:05:10.200]  可能它解釋為一種很深層的
[00:05:10.200 --> 00:05:11.560]  沮喪
[00:05:11.560 --> 00:05:12.680]  意志消沉
[00:05:12.680 --> 00:05:13.760]  你洩氣
[00:05:13.760 --> 00:05:14.680]  你會傷心
[00:05:14.680 --> 00:05:16.320]  在這樣的情況之下
[00:05:16.320 --> 00:05:19.600]  令到整個人沒有動力
[00:05:19.600 --> 00:05:21.200]  而且失去人生目標
[00:05:21.200 --> 00:05:24.320]  甚至對你的生命
[00:05:24.320 --> 00:05:26.320]  和你的生存
[00:05:26.320 --> 00:05:27.080]  產生一種
[00:05:27.080 --> 00:05:29.240]  失去一種熱忱、熱誠
[00:05:29.240 --> 00:05:30.880]  和憤怒不同
[00:05:30.880 --> 00:05:32.040]  憤怒
[00:05:32.040 --> 00:05:34.000]  我們上個星期憤怒有好
[00:05:34.000 --> 00:05:34.560]  也有不好
[00:05:34.560 --> 00:05:35.560]  你處理得好就行了
[00:05:35.560 --> 00:05:36.240]  但是
[00:05:36.240 --> 00:05:39.240]  憂鬱絕對是一個負面的情緒
[00:05:39.240 --> 00:05:40.600]  所以我們今天
[00:05:40.600 --> 00:05:43.760]  就是要學習怎樣從這種憂鬱的情緒裡面
[00:05:43.760 --> 00:05:45.920]  預早走出來
[00:05:45.920 --> 00:05:48.880]  以致我們不會進入一個更加
[00:05:48.880 --> 00:05:50.880]  深層的憂鬱病
[00:05:50.880 --> 00:05:53.160]  憂鬱病的情況裡面
[00:05:53.160 --> 00:05:55.080]  看看這些數字
[00:05:55.080 --> 00:05:56.600]  嚇死你的
[00:05:56.600 --> 00:05:58.400]  它說原來
[00:05:58.400 --> 00:06:01.560]  憂鬱病導致自殺率
[00:06:01.560 --> 00:06:03.560]  這些是美國的數據
[00:06:03.560 --> 00:06:05.800]  2012年
[00:06:05.800 --> 00:06:07.080]  導致成年人
[00:06:07.080 --> 00:06:09.600]  14歲到60歲的自殺率
[00:06:09.600 --> 00:06:11.920]  是很高的
[00:06:11.920 --> 00:06:14.920]  是成為
[00:06:14.920 --> 00:06:18.320]  病徵裡面的第四號殺手
[00:06:18.320 --> 00:06:19.880]  第二樣東西
[00:06:19.880 --> 00:06:22.560]  它說原來每12.9分鐘
[00:06:22.560 --> 00:06:23.720]  即是大約13分鐘裡面
[00:06:23.720 --> 00:06:25.520]  就有一個人自殺
[00:06:25.520 --> 00:06:26.880]  很嚴重
[00:06:26.880 --> 00:06:29.680]  13分鐘你就見到一個人死了
[00:06:29.680 --> 00:06:34.560]  每一天大概有112個人自殺
[00:06:34.560 --> 00:06:35.560]  還有
[00:06:35.560 --> 00:06:37.680]  剛才這個數字證明了對的
[00:06:37.680 --> 00:06:39.520]  它說男人的自殺率
[00:06:39.520 --> 00:06:43.400]  和女人相比是4比1的
[00:06:43.400 --> 00:06:44.720]  但是
[00:06:44.720 --> 00:06:47.640]  有自殺傾向的比例
[00:06:47.640 --> 00:06:50.360]  女人是比男人多3倍
[00:06:50.360 --> 00:06:51.240]  即是intention
[00:06:51.240 --> 00:06:52.800]  但她沒有用力去做
[00:06:52.800 --> 00:06:55.600]  男人就有用力去做
[00:06:55.600 --> 00:06:57.280]  嘩 很恐怖
[00:06:57.280 --> 00:06:59.960]  今天我不是想從一個醫學
[00:06:59.960 --> 00:07:02.200]  或者從一個科學的角度
[00:07:02.200 --> 00:07:03.840]  去討論什麼叫憂鬱
[00:07:03.840 --> 00:07:06.600]  而是我想從一個
[00:07:06.600 --> 00:07:07.880]  屬靈的生命裡面
[00:07:07.880 --> 00:07:09.760]  從神的角度裡面
[00:07:09.760 --> 00:07:10.440]  去看看
[00:07:10.440 --> 00:07:12.280]  去怎樣了解這個情緒
[00:07:12.280 --> 00:07:14.200]  以致我們能夠很快
[00:07:14.200 --> 00:07:15.760]  能夠認識了這種什麼情緒
[00:07:15.760 --> 00:07:17.480]  然後導致我們不會
[00:07:17.480 --> 00:07:19.720]  被那種情緒
[00:07:19.720 --> 00:07:21.240]  這種情緒拖了進去裡面
[00:07:21.240 --> 00:07:22.840]  好像剛才那個女孩
[00:07:22.840 --> 00:07:23.640]  到最後一幕
[00:07:23.640 --> 00:07:25.520]  見到後面有個什麼
[00:07:25.520 --> 00:07:27.600]  叫魔鬼這樣的情況
[00:07:27.600 --> 00:07:28.560]  相信
[00:07:28.560 --> 00:07:30.960]  我想你不多不少在你人生裡面
[00:07:30.960 --> 00:07:32.600]  都會遇過一些人
[00:07:32.600 --> 00:07:34.200]  你扯不出來的
[00:07:34.200 --> 00:07:36.120]  永遠都在一個憂鬱的裡面
[00:07:36.120 --> 00:07:40.120]  好了 嘗試和大家讀一段
[00:07:40.120 --> 00:07:42.200]  很短的經文
[00:07:42.200 --> 00:07:45.080]  我先跳一跳那個經文
[00:07:45.080 --> 00:07:47.480]  那個經文就是
[00:07:47.480 --> 00:07:50.840]  來自
[00:07:50.840 --> 00:07:54.520]  詩篇42章1至5節
[00:07:54.520 --> 00:07:56.760]  或者我讀給你聽
[00:07:56.760 --> 00:07:58.840]  那你可以留心聽我說
[00:07:58.840 --> 00:08:01.320]  「神啊 我的心切務祢如鹿
[00:08:01.320 --> 00:08:03.360]  切務溪水
[00:08:03.360 --> 00:08:04.720]  我的心渴想祢
[00:08:04.720 --> 00:08:06.640]  就是永生神
[00:08:06.640 --> 00:08:09.040]  我何時得朝見祢呢
[00:08:09.040 --> 00:08:12.640]  我晝夜以眼淚當飲食
[00:08:12.640 --> 00:08:14.120]  人不住地對我說
[00:08:14.120 --> 00:08:16.440]  祢的神在哪裡呢
[00:08:16.440 --> 00:08:18.800]  我從前與眾人同往
[00:08:18.800 --> 00:08:21.320]  用歡呼稱讚的聲音
[00:08:21.320 --> 00:08:24.920]  領他們到神的殿裡面
[00:08:24.920 --> 00:08:26.600]  大家可守節
[00:08:26.600 --> 00:08:27.720]  我追想這些事
[00:08:27.720 --> 00:08:30.320]  我的心極其悲傷
[00:08:30.320 --> 00:08:31.240]  我的心啊
[00:08:31.240 --> 00:08:32.560]  祢為何憂悶
[00:08:32.560 --> 00:08:35.000]  為何在我裡面煩躁
[00:08:35.000 --> 00:08:36.600]  當仰望神
[00:08:36.600 --> 00:08:39.360]  因為祂笑臉幫助我
[00:08:39.360 --> 00:08:42.560]  還要稱讚祂」
[00:08:42.560 --> 00:08:44.960]  這首詩其實我們首先要
[00:08:44.960 --> 00:08:47.680]  有少許要了解背景
[00:08:47.680 --> 00:08:50.320]  詩篇的主角
[00:08:50.320 --> 00:08:51.560]  和大衛一樣
[00:08:51.560 --> 00:08:52.520]  其實他是怎樣呢
[00:08:52.520 --> 00:08:56.360]  他其實是流放在一個外邊的地方裡面
[00:08:56.360 --> 00:08:58.160]  以前的人和我們不同
[00:08:58.160 --> 00:08:59.960]  現在你流放去
[00:08:59.960 --> 00:09:02.880]  Berkeley或者你在香港流放去Berkeley投資不得
[00:09:02.880 --> 00:09:05.560]  求媽媽馬上讓我快點走
[00:09:05.560 --> 00:09:08.520]  但以前離開了你原生的地方
[00:09:08.520 --> 00:09:09.560]  其實你很慘的
[00:09:09.560 --> 00:09:10.760]  因為你沒有親人
[00:09:10.760 --> 00:09:11.760]  沒有人照顧你
[00:09:11.760 --> 00:09:14.560]  而且在荒野裡面沒有依靠
[00:09:14.560 --> 00:09:16.680]  他們流放離開耶路撒冷
[00:09:16.680 --> 00:09:20.000]  於是他們留在一個離鄉別井的環境裡面
[00:09:20.000 --> 00:09:21.760]  想像一下今天
[00:09:21.760 --> 00:09:23.160]  你移民
[00:09:23.160 --> 00:09:24.360]  你留學
[00:09:24.360 --> 00:09:28.120]  你離家和朋友分開的時候
[00:09:28.120 --> 00:09:30.760]  都有一種思鄉的情懷
[00:09:30.760 --> 00:09:32.760]  都會想家
[00:09:32.760 --> 00:09:34.720]  都會想家
[00:09:34.720 --> 00:09:36.880]  男女朋友
[00:09:36.880 --> 00:09:38.480]  有遠距離的友誼
[00:09:38.480 --> 00:09:40.760]  一年要來美國四次
[00:09:40.760 --> 00:09:45.480]  回來探望你的另一半
[00:09:45.480 --> 00:09:47.680]  父母在香港經常掛念他
[00:09:47.680 --> 00:09:48.960]  現在就方便了
[00:09:48.960 --> 00:09:50.360]  年年你都可以回香港
[00:09:50.360 --> 00:09:51.960]  但以前的人是沒得走
[00:09:51.960 --> 00:09:53.560]  而且這個人是流放
[00:09:53.560 --> 00:09:55.760]  即是說好像放逐在一個地方裡面
[00:09:55.760 --> 00:09:58.400]  他不能夠回到家園裡面
[00:09:58.400 --> 00:10:00.360]  想像一下他們的心情是怎麼樣
[00:10:00.360 --> 00:10:04.080]  有些人要遠行來到美國工作
[00:10:04.080 --> 00:10:05.400]  為了家計
[00:10:05.400 --> 00:10:07.600]  放下父母
[00:10:07.600 --> 00:10:13.520]  放下老婆和子女在中國大陸或者在香港工作
[00:10:13.520 --> 00:10:15.320]  這種辛苦
[00:10:15.320 --> 00:10:17.680]  心情很低落
[00:10:17.680 --> 00:10:22.160]  又或者你今天不是離鄉別井的心情
[00:10:22.160 --> 00:10:25.080]  你可能是親人離世
[00:10:25.080 --> 00:10:27.640]  很親的人突然離開這個世界
[00:10:27.640 --> 00:10:31.600]  又或者你和夫婦之間的關係不好
[00:10:31.600 --> 00:10:33.400]  又或者你感情失敗
[00:10:33.400 --> 00:10:35.080]  你的事業失敗
[00:10:35.080 --> 00:10:37.720]  你的前路不明朗
[00:10:37.720 --> 00:10:39.120]  你不知道下一步怎麼做
[00:10:39.120 --> 00:10:40.760]  下個月發生什麼事
[00:10:40.760 --> 00:10:44.160]  所有這些都導致你的心情很低落
[00:10:44.160 --> 00:10:46.720]  但是
[00:10:46.720 --> 00:10:48.520]  沒有人明白你
[00:10:48.520 --> 00:10:50.640]  你又不能夠和別人分享
[00:10:50.640 --> 00:10:55.280]  於是你就進入了一個憂鬱的狀態
[00:10:55.280 --> 00:10:57.920]  那我就
[00:10:57.920 --> 00:10:58.960]  想問一下大家
[00:10:58.960 --> 00:11:01.800]  如果你現在有這樣的心情的時候
[00:11:01.800 --> 00:11:04.920]  你的心情會是怎麼樣
[00:11:04.920 --> 00:11:08.200]  詩人說過三次
[00:11:08.200 --> 00:11:08.800]  他在這裡說
[00:11:08.800 --> 00:11:11.680]  他說我的心你為何憂悶
[00:11:11.680 --> 00:11:12.440]  三次
[00:11:12.440 --> 00:11:15.440]  第五節、第六節、第十一節說過
[00:11:15.440 --> 00:11:17.440]  但是
[00:11:17.440 --> 00:11:19.040]  在日常我們的生活裡面
[00:11:19.040 --> 00:11:21.960]  究竟我們的心情是怎麼樣呢?
[00:11:21.960 --> 00:11:23.840]  有沒有傷心呢?
[00:11:23.840 --> 00:11:25.520]  焦慮呢?
[00:11:25.520 --> 00:11:26.600]  空虛呢?
[00:11:26.600 --> 00:11:28.040]  沒有盼望呢?
[00:11:28.040 --> 00:11:29.280]  無助
[00:11:29.280 --> 00:11:30.480]  或者自憐
[00:11:30.480 --> 00:11:33.280]  你內疚
[00:11:33.280 --> 00:11:35.680]  你覺得自己很沒用
[00:11:35.680 --> 00:11:38.440]  你不能夠靜下來
[00:11:38.440 --> 00:11:41.560]  你又很難集中精神
[00:11:41.560 --> 00:11:43.200]  你沒有喜樂
[00:11:43.200 --> 00:11:44.920]  你沒有胃口吃飯
[00:11:44.920 --> 00:11:46.280]  你失眠
[00:11:46.280 --> 00:11:47.400]  你頭痛
[00:11:47.400 --> 00:11:49.840]  你做什麼都沒有興趣
[00:11:49.840 --> 00:11:53.120]  甚至你想了斷自己的生命
[00:11:53.120 --> 00:11:54.880]  這些等等
[00:11:54.880 --> 00:11:56.520]  剛才我所說的
[00:11:56.520 --> 00:11:57.880]  你遇到這些困難
[00:11:57.880 --> 00:11:59.000]  這些絕望的環境
[00:11:59.000 --> 00:12:05.520]  都令到你進入了這種心情裡面
[00:12:05.520 --> 00:12:06.960]  有沒有?
[00:12:06.960 --> 00:12:09.040]  有沒有試過?
[00:12:09.040 --> 00:12:12.120]  我有一段時間在加拿大讀書的時候
[00:12:12.120 --> 00:12:13.880]  在加拿大
[00:12:13.880 --> 00:12:16.120]  我第一天下地步
[00:12:16.120 --> 00:12:17.560]  有個人跟我說
[00:12:17.560 --> 00:12:20.040]  你知不知道加拿大有個名字
[00:12:20.040 --> 00:12:22.120]  叫做加拿大
[00:12:22.120 --> 00:12:24.800]  加拿大
[00:12:24.800 --> 00:12:26.200]  一去到的時候什麼都沒有
[00:12:26.200 --> 00:12:27.440]  很荒蕪
[00:12:27.440 --> 00:12:28.440]  你有沒有試過
[00:12:28.440 --> 00:12:30.200]  你十五個小時在那裡
[00:12:30.200 --> 00:12:32.280]  是沒有人打開你的門的
[00:12:32.280 --> 00:12:34.280]  是沒有人會叫你的
[00:12:34.280 --> 00:12:37.000]  我在那裡數餅乾碎
[00:12:37.000 --> 00:12:38.200]  剪一些紙在那裡數
[00:12:38.200 --> 00:12:39.640]  讀完書沒什麼要做的
[00:12:39.640 --> 00:12:40.640]  坐在那裡
[00:12:40.640 --> 00:12:41.400]  十五個小時
[00:12:41.400 --> 00:12:43.720]  看著窗外全部都是白雪
[00:12:43.720 --> 00:12:44.840]  一片的
[00:12:44.840 --> 00:12:48.680]  我進入了很憂鬱的狀態裡面
[00:12:48.680 --> 00:12:53.080]  真的會令人經常想起那些很灰的事情
[00:12:53.080 --> 00:12:55.080]  我沒試過很嚴重的憂鬱病
[00:12:55.080 --> 00:12:57.600]  但是我有兩個親人
[00:12:57.600 --> 00:13:01.240]  兩個親人有很嚴重的憂鬱病
[00:13:01.240 --> 00:13:05.000]  其中一個就是
[00:13:05.000 --> 00:13:06.280]  他
[00:13:06.280 --> 00:13:08.360]  當時我和我太太
[00:13:08.360 --> 00:13:09.320]  Alice在香港的時候
[00:13:09.320 --> 00:13:10.800]  她經常寫這些信回來
[00:13:10.800 --> 00:13:13.920]  你看看她怎樣寫東西
[00:13:13.920 --> 00:13:16.160]  她說這個人的背景就是
[00:13:16.160 --> 00:13:19.040]  他移民到美國
[00:13:19.040 --> 00:13:19.680]  很不開心
[00:13:19.680 --> 00:13:21.480]  還有他移民來之後
[00:13:21.480 --> 00:13:24.560]  發現自己有一個很大的病在裡面
[00:13:24.560 --> 00:13:25.760]  她這樣寫的
[00:13:25.760 --> 00:13:29.720]  她說我百病湧現
[00:13:29.720 --> 00:13:31.680]  排隊後數
[00:13:31.680 --> 00:13:33.240]  就是等著你
[00:13:33.240 --> 00:13:36.400]  吃軟當飯
[00:13:36.400 --> 00:13:38.800]  她說今天我就 Parkinson
[00:13:38.800 --> 00:13:41.280]  明天我就胃出血
[00:13:41.280 --> 00:13:43.760]  後天我就糖尿病
[00:13:43.760 --> 00:13:47.280]  然後又懷疑自己是前線過高
[00:13:47.280 --> 00:13:50.400]  她說總之有患疾的人
[00:13:50.400 --> 00:13:53.880]  千萬不要移民美國
[00:13:53.880 --> 00:13:55.280]  否則
[00:13:55.280 --> 00:13:58.000]  你就醫病都醫到你窮
[00:13:58.000 --> 00:14:01.640]  她說我當年作出一個這樣的決定之後
[00:14:01.640 --> 00:14:04.560]  就明知山有虎
[00:14:04.560 --> 00:14:05.960]  偏向虎山行
[00:14:05.960 --> 00:14:08.400]  害自己陷入了這樣的惡果
[00:14:08.400 --> 00:14:09.920]  她自己寫的
[00:14:09.920 --> 00:14:11.800]  她說一天捱一天
[00:14:11.800 --> 00:14:15.360]  明天不會更好的
[00:14:15.360 --> 00:14:19.760]  她說生和生健康
[00:14:19.760 --> 00:14:24.000]  在這樣的退步的環境之下
[00:14:24.000 --> 00:14:26.240]  我就知道我以往的決定
[00:14:26.240 --> 00:14:28.840]  是大錯特錯
[00:14:28.840 --> 00:14:30.400]  你覺得這個人
[00:14:30.400 --> 00:14:33.200]  有沒有盼望?
[00:14:33.200 --> 00:14:35.720]  不要說只是她有沒有盼望
[00:14:35.720 --> 00:14:37.400]  我們來不來收她這些信的時候
[00:14:37.400 --> 00:14:38.680]  我都沒有什麼盼望
[00:14:38.680 --> 00:14:39.760]  我怎麼幫她呢?
[00:14:39.760 --> 00:14:43.000]  怎麼幫她帶她出來?
[00:14:43.000 --> 00:14:45.560]  另外一個人是我媽媽
[00:14:45.560 --> 00:14:48.040]  大概四年前
[00:14:48.040 --> 00:14:50.080]  她患了一種很嚴重的憂鬱病
[00:14:50.080 --> 00:14:51.920]  是我親力跟她一起
[00:14:51.920 --> 00:14:53.800]  我沒辦法將她帶出來
[00:14:53.800 --> 00:14:56.560]  她跟我說她每一天
[00:14:56.560 --> 00:14:58.240]  只可以睡覺
[00:14:58.240 --> 00:15:00.600]  睡五分鐘
[00:15:00.600 --> 00:15:02.000]  睡不著
[00:15:02.000 --> 00:15:03.440]  睡五分鐘
[00:15:03.440 --> 00:15:06.000]  她說每次見到一面牆
[00:15:06.000 --> 00:15:09.920]  我都想撞牆
[00:15:09.920 --> 00:15:11.400]  去自殺
[00:15:11.400 --> 00:15:17.640]  我怎麼幫不到她呢?
[00:15:17.640 --> 00:15:19.520]  來到這裡我想停一停
[00:15:19.520 --> 00:15:22.000]  因為如果我再講下去
[00:15:22.000 --> 00:15:23.600]  我就會繼續憂鬱
[00:15:23.600 --> 00:15:25.400]  我講不到
[00:15:25.400 --> 00:15:28.280]  憂鬱是一種很負面的情緒
[00:15:28.280 --> 00:15:30.600]  我們需要在這一段階段的時候
[00:15:30.600 --> 00:15:32.680]  我們要怎麼走出來
[00:15:32.680 --> 00:15:36.200]  看回剛才的經文
[00:15:36.200 --> 00:15:37.240]  從神的角度
[00:15:37.240 --> 00:15:38.440]  透過這個詩人
[00:15:38.440 --> 00:15:41.120]  我們怎麼能夠將人的心情
[00:15:41.120 --> 00:15:42.960]  從憂鬱裡面走出來
[00:15:42.960 --> 00:15:46.400]  首先第一步
[00:15:46.400 --> 00:15:49.600]  我們要承認自己是苦況
[00:15:49.600 --> 00:15:51.360]  不要說我們不承認
[00:15:51.360 --> 00:15:52.680]  我們一定要承認
[00:15:52.680 --> 00:15:54.000]  你看看作者怎麼做
[00:15:54.000 --> 00:15:55.960]  他首先是發洩自己
[00:15:55.960 --> 00:15:58.840]  說出來甚至哭
[00:15:58.840 --> 00:16:00.480]  問為什麼
[00:16:00.480 --> 00:16:03.200]  在這個時候你不是用一種理性去分析
[00:16:03.200 --> 00:16:05.200]  這件事對這件事不對
[00:16:05.200 --> 00:16:08.120]  你是要幫自己或者幫這個人
[00:16:08.120 --> 00:16:11.080]  在那個情緒裡面去發洩出來
[00:16:11.080 --> 00:16:12.880]  你看看他詩人怎麼說
[00:16:12.880 --> 00:16:14.160]  很簡單的幾字你看到
[00:16:14.160 --> 00:16:16.040]  他說我的心啊
[00:16:16.040 --> 00:16:20.720]  我的心切務你如鹿切務溪水
[00:16:20.720 --> 00:16:23.960]  他的心切務見回上帝
[00:16:23.960 --> 00:16:27.600]  好像鹿去渴慕見溪水一樣
[00:16:27.600 --> 00:16:28.840]  因為他找不到神
[00:16:28.840 --> 00:16:29.960]  見不到祂
[00:16:29.960 --> 00:16:30.800]  他就叫出來
[00:16:30.800 --> 00:16:31.480]  他就哭出來
[00:16:31.480 --> 00:16:33.000]  唱詩唱出來
[00:16:33.000 --> 00:16:34.720]  他說我心渴想永生神
[00:16:34.720 --> 00:16:37.520]  我幾時得朝見神呢
[00:16:37.520 --> 00:16:38.920]  在哪裡找到祂
[00:16:38.920 --> 00:16:40.120]  你在哪裡
[00:16:40.120 --> 00:16:41.320]  其實他可能在一間屋
[00:16:41.320 --> 00:16:43.120]  或者在一個礦裡面周圍轉
[00:16:43.120 --> 00:16:45.120]  自己在那裡好像傻子一樣在那裡做
[00:16:45.120 --> 00:16:46.400]  但是他在那裡找
[00:16:46.400 --> 00:16:48.880]  在那裡調整自己的情緒
[00:16:48.880 --> 00:16:52.480]  接著他說我晝夜以眼淚當飲食
[00:16:52.480 --> 00:16:53.880]  什麼都找不到
[00:16:53.880 --> 00:16:56.480]  我就以眼淚去洗臉
[00:16:56.480 --> 00:16:59.960]  我想女孩子會比較容易一點
[00:16:59.960 --> 00:17:01.480]  你容易一點哭
