
[00:00:00.000 --> 00:00:01.600]  耶穌基督所講的登山補分
[00:04:08.000 --> 00:04:10.900]  我叫做「扮耶」
[00:04:10.900 --> 00:04:15.800]  就是耶穌在馬帝福音都罵這幫人
[00:04:15.800 --> 00:04:19.300]  就是他把水紙弄得長一長
[00:04:19.300 --> 00:04:22.300]  把額頭那個盒
[00:04:22.300 --> 00:04:23.800]  有一個尊重的名稱
[00:04:23.800 --> 00:04:28.300]  那個盒就是基本上他們基於摩西
[00:04:28.300 --> 00:04:30.800]  在新微記第十一章十八節裡面說的
[00:04:30.800 --> 00:04:33.800]  就是要把經文繫在
[00:04:33.800 --> 00:04:35.800]  就是綁在額頭上
[00:04:35.800 --> 00:04:37.800]  他們拿一個這樣的意思
[00:04:37.800 --> 00:04:39.800]  所以就把那個盒子放在上面
[00:04:39.800 --> 00:04:44.300]  如果你有機會今年十月去以色列
[00:04:44.300 --> 00:04:45.800]  你去以色列你就會見到
[00:04:45.800 --> 00:04:49.800]  有一些猶太人仍然在做這件事
[00:04:49.800 --> 00:04:53.300]  就是他用左手綁著那些帶
[00:04:53.300 --> 00:04:56.300]  然後在額頭上面
[00:04:56.300 --> 00:04:59.800]  箍著盒子裡面有一些經文
[00:04:59.800 --> 00:05:01.800]  本來耶穌不是罵那些人
[00:05:01.800 --> 00:05:03.300]  你穿成怎樣無所謂
[00:05:03.300 --> 00:05:06.300]  今天你回會你穿牛仔褲也可以
[00:05:06.300 --> 00:05:08.300]  穿恤衫也可以
[00:05:08.300 --> 00:05:10.800]  總之你要穿衣服回來
[00:05:10.800 --> 00:05:12.800]  但是我們都沒有批評
[00:05:12.800 --> 00:05:15.800]  耶穌都不是批評你穿些什麼
[00:05:15.800 --> 00:05:17.800]  但是耶穌批評的就是
[00:05:17.800 --> 00:05:22.800]  你穿這些的服裝出來是表演
[00:05:22.800 --> 00:05:24.300]  是扮野作假
[00:05:24.300 --> 00:05:26.800]  他就說這些法利菜人
[00:05:26.800 --> 00:05:30.800]  他專門做到那個盒子大一大
[00:05:30.800 --> 00:05:35.800]  那個額頭好像那些元宇宙那些眼鏡那樣
[00:05:35.800 --> 00:05:36.800]  弄到大一大
[00:05:36.800 --> 00:05:41.300]  然後那些水紙弄得長一長
[00:05:41.300 --> 00:05:43.800]  一出來的時候看到就是這個
[00:05:43.800 --> 00:05:44.800]  屬靈人
[00:05:44.800 --> 00:05:46.800]  這個分別為性的人
[00:05:46.800 --> 00:05:47.800]  所以你一看
[00:05:47.800 --> 00:05:50.300]  登山寶墳耶穌所說每樣東西
[00:05:50.300 --> 00:05:51.800]  就是針對這些東西
[00:05:51.800 --> 00:05:53.300]  耶穌針對那三樣
[00:05:53.300 --> 00:05:55.300]  猶太人覺得最屬靈的東西
[00:05:55.300 --> 00:05:58.300]  那三樣東西就是禁食、祈禱和施捨
[00:05:58.300 --> 00:06:00.800]  就是猶太人覺得最屬靈的東西
[00:06:00.800 --> 00:06:02.300]  但是他覺得這班法利菜人
[00:06:02.300 --> 00:06:03.800]  或者在宗教環境底下
[00:06:03.800 --> 00:06:08.300]  很多人就是在扮野表現
[00:06:08.300 --> 00:06:10.800]  祈禱不是在暗室裡面
[00:06:10.800 --> 00:06:12.300]  是走到街口
[00:06:12.300 --> 00:06:14.800]  一會兒走到街口十字路口一跪下來
[00:06:14.800 --> 00:06:15.800]  在十字路口祈禱
[00:06:15.800 --> 00:06:18.800]  還要等到十二點鐘
[00:06:18.800 --> 00:06:21.300]  剛剛那個時候是祈禱時間
[00:06:21.300 --> 00:06:22.300]  馬上跪下來
[00:06:22.300 --> 00:06:24.300]  那些人看到這個人
[00:06:24.300 --> 00:06:25.800]  真的是屬靈
[00:06:25.800 --> 00:06:31.300]  你連車禮的性命都不顧
[00:06:31.300 --> 00:06:33.800]  這個肯定是屬靈人
[00:06:33.800 --> 00:06:34.800]  施捨也是
[00:06:34.800 --> 00:06:36.800]  打鑼打鼓
[00:06:36.800 --> 00:06:37.800]  我施捨
[00:06:37.800 --> 00:06:39.800]  我要捐錢給上帝
[00:06:39.800 --> 00:06:45.300]  然後這個禁食又是弄得愁眉苦臉
[00:06:45.300 --> 00:06:50.800]  當時這班法利菜人在猶太人的Talmud
[00:06:50.800 --> 00:06:53.800]  所謂大墨經就是猶太人他收集了
[00:06:53.800 --> 00:06:55.800]  除了摩西五經之外
[00:06:55.800 --> 00:07:03.300]  還收集了很多色經或者拉比的辯論
[00:07:03.300 --> 00:07:05.300]  你知道摩西有十戒
[00:07:05.300 --> 00:07:07.800]  十戒然後有摩西五經
[00:07:07.800 --> 00:07:10.800]  然後有一些叫口傳的律法
[00:07:10.800 --> 00:07:13.800]  拉比的辯論色經
[00:07:13.800 --> 00:07:16.800]  總共由摩西五經
[00:07:16.800 --> 00:07:19.800]  一直發展到大墨經
[00:07:19.800 --> 00:07:23.300]  分為六個法則
[00:07:23.300 --> 00:07:25.300]  六十三部
[00:07:25.300 --> 00:07:28.800]  二百五十萬字
[00:07:28.800 --> 00:07:33.800]  而當中每一條你都要去遵守
[00:07:33.800 --> 00:07:40.800]  大墨經裏面說到有些法利菜人的表現程度
[00:07:40.800 --> 00:07:43.300]  當中有七種不同的法利菜人
[00:07:43.300 --> 00:07:46.800]  其中有三種叫做閉上眼
[00:07:46.800 --> 00:07:50.800]  或者看不到你的法利菜人
[00:07:50.800 --> 00:07:56.800]  因為他們覺得眼睛很容易望見很多東西做犯罪
[00:07:56.800 --> 00:07:58.300]  望見美女也有犯罪
[00:07:58.300 --> 00:07:59.800]  望見錢也有犯罪
[00:07:59.800 --> 00:08:01.800]  望見食物也有犯罪
[00:08:01.800 --> 00:08:08.800]  為了不犯罪有些法利菜人就是蒙著眼睛走出街
[00:08:08.800 --> 00:08:15.800]  有些人就不用蒙著眼睛閉上眼睛走出街
[00:08:15.800 --> 00:08:18.800]  因為要防止自己不要犯罪
[00:08:18.800 --> 00:08:22.800]  因為這樣你知道很容易PK的
[00:08:22.800 --> 00:08:24.800]  你閉上眼睛就是PK
[00:08:24.800 --> 00:08:26.800]  你望見那裏有個美女馬上閉上眼睛
[00:08:26.800 --> 00:08:29.800]  走過馬路的時候很容易被車撞傷
[00:08:29.800 --> 00:08:33.800]  所以很多法利菜人就弄到自己滿身傷痕
[00:08:33.800 --> 00:08:35.800]  或者頭破血流撞到
[00:08:35.800 --> 00:08:38.800]  那些人看到的就是
[00:08:38.800 --> 00:08:43.800]  正華你的額頭爆了
[00:08:43.800 --> 00:08:45.800]  今天早上肯定是屬靈
[00:08:45.800 --> 00:08:48.800]  肯定是閉上眼睛不想犯罪
[00:08:48.800 --> 00:08:53.800]  於是如果你是作假的很簡單
[00:08:53.800 --> 00:08:57.800]  正華今天早上故意先撞牆
[00:08:57.800 --> 00:08:59.800]  然後撞到牆就回來教會
[00:08:59.800 --> 00:09:04.800]  那些人看見屬靈人頭破血流撞崩了鼻
[00:09:04.800 --> 00:09:06.800]  其實是自己作假
[00:09:06.800 --> 00:09:12.800]  有些人就是把自己做的善事寫在自己的三咒
[00:09:12.800 --> 00:09:14.800]  你知道那些長袍的三咒
[00:09:14.800 --> 00:09:15.800]  記錄自己的事實
[00:09:15.800 --> 00:09:17.800]  其實原本的意思就是說
[00:09:17.800 --> 00:09:21.800]  提醒自己在上帝裏面你做過些什麼
[00:09:21.800 --> 00:09:24.800]  去討主的喜悅
[00:09:24.800 --> 00:09:27.800]  去寫滿三咒上面
[00:09:27.800 --> 00:09:29.800]  但因為你要表演很簡單
[00:09:29.800 --> 00:09:31.800]  今天回家叫了三個女兒
[00:09:31.800 --> 00:09:34.800]  幫你在三咒裏面不斷寫
[00:09:34.800 --> 00:09:35.800]  寫完東西出來挖
[00:09:35.800 --> 00:09:37.800]  然後走出來養一養
[00:09:37.800 --> 00:09:38.800]  揮一揮咒
[00:09:38.800 --> 00:09:40.800]  所有的人看到的就是
[00:09:40.800 --> 00:09:44.800]  這個真的是屬靈的人
[00:09:44.800 --> 00:09:48.800]  但在這些律法要求的底下
[00:09:48.800 --> 00:09:52.800]  成為了一個很嚴重的枷鎖
[00:09:52.800 --> 00:09:55.800]  因為那些人不但要守律法
[00:09:55.800 --> 00:09:57.800]  更加要守十戒裏面
[00:09:57.800 --> 00:09:59.800]  引申出來的很多的規條
[00:09:59.800 --> 00:10:02.800]  很多人為的規條
[00:10:02.800 --> 00:10:05.800]  就好像第四戒在《大物經》裏面
[00:10:05.800 --> 00:10:11.800]  第四戒總共有三十九種禁例
[00:10:11.800 --> 00:10:14.800]  大家知道第四戒就是要守安息日
[00:10:14.800 --> 00:10:17.800]  但怎麽算是守安息日
[00:10:17.800 --> 00:10:18.800]  你一拉鼻怎麽教你
[00:10:18.800 --> 00:10:21.800]  於是他就寫下來了
[00:10:21.800 --> 00:10:23.800]  到了一個地步就是
[00:10:23.800 --> 00:10:28.800]  你安息日裏面不可以拿一支針去補衫
[00:10:28.800 --> 00:10:29.800]  如果你爆胎的話
[00:10:29.800 --> 00:10:32.800]  請留待明天
[00:10:32.800 --> 00:10:35.800]  安息日裏面不可以補針
[00:10:35.800 --> 00:10:39.800]  因為拿針線就是代表工作
[00:10:39.800 --> 00:10:42.800]  如果你有假牙的話
[00:10:42.800 --> 00:10:45.800]  下面那一棵要拿出來
[00:10:45.800 --> 00:10:53.800]  因為你的口下面那個下顎是要擔擔子的
[00:10:53.800 --> 00:10:56.800]  安息日不可以擔擔子
[00:10:56.800 --> 00:10:59.800]  安息日如果你房子火燭
[00:10:59.800 --> 00:11:04.800]  你不可以拿著衣服走
[00:11:04.800 --> 00:11:08.800]  但你可以穿著衣服走
[00:11:08.800 --> 00:11:10.800]  那你說是不是走法律罵大家
[00:11:10.800 --> 00:11:12.800]  耶穌最不喜歡這些人
[00:11:12.800 --> 00:11:14.800]  安息日你不可以治病
[00:11:14.800 --> 00:11:16.800]  治病就是工作
[00:11:16.800 --> 00:11:19.800]  所以那些法律罵耶穌就是治病
[00:11:19.800 --> 00:11:22.800]  為什麽要摘一些麥來吃
[00:11:22.800 --> 00:11:24.800]  這就叫做收割
[00:11:24.800 --> 00:11:25.800]  他到了一個地步就是
[00:11:25.800 --> 00:11:29.800]  安息日你不可以隨地吐痰
[00:11:29.800 --> 00:11:32.800]  因為隨地吐痰是養起塵土
[00:11:32.800 --> 00:11:35.800]  是一種的灌溉
[00:11:35.800 --> 00:11:39.800]  所以你不可以做這件事
[00:11:39.800 --> 00:11:42.800]  你不可以將奉獻給上帝
[00:11:42.800 --> 00:11:45.800]  分別為剩那十分之一
[00:11:45.800 --> 00:11:46.800]  去給其他的人
[00:11:46.800 --> 00:11:50.800]  但是如果你要供養父母的話
[00:11:50.800 --> 00:11:53.800]  就可以免除這個要求
[00:11:53.800 --> 00:11:54.800]  這叫做割耳板
[00:11:54.800 --> 00:11:56.800]  所以耶穌不是罵這些人
[00:11:56.800 --> 00:11:59.800]  這些人就走法律罵
[00:11:59.800 --> 00:12:01.800]  就是說我沒有奉意
[00:12:01.800 --> 00:12:02.800]  那些我存留
[00:12:02.800 --> 00:12:06.800]  幫我爸爸媽媽養老
[00:12:06.800 --> 00:12:10.800]  所以整個氣氛就是一個虛假
[00:12:10.800 --> 00:12:12.800]  走法律罵
[00:12:12.800 --> 00:12:14.800]  亦都很多人活在一個恐懼當中
[00:12:14.800 --> 00:12:15.800]  大家知不知道
[00:12:15.800 --> 00:12:17.800]  你觸犯十戒其中一戒
[00:12:17.800 --> 00:12:18.800]  特別安息的誡命
[00:12:18.800 --> 00:12:23.800]  最後的是要被石頭打死
[00:12:23.800 --> 00:12:26.800]  那你怎麽敢去面對
[00:12:26.800 --> 00:12:28.800]  而且那時候不是個個懂得讀聖經的
[00:12:28.800 --> 00:12:29.800]  對不對
[00:12:29.800 --> 00:12:31.800]  而且不單止這樣
[00:12:31.800 --> 00:12:35.800]  我還叫自己為兒
[00:12:35.800 --> 00:12:37.800]  就是自己最聰明
[00:12:37.800 --> 00:12:38.800]  而自己覺得自己聰明的時候
[00:12:38.800 --> 00:12:41.800]  我們還很喜歡批評別人
[00:12:41.800 --> 00:12:43.800]  所以耶穌當三部份裡面說
[00:12:43.800 --> 00:12:48.800]  要把你眼中的亮目去除
[00:12:48.800 --> 00:12:52.800]  你不要只看到別人眼中的刺才行
[00:12:52.800 --> 00:12:55.800]  還有最後當三部份結尾的時候
[00:12:55.800 --> 00:12:57.800]  耶穌提醒我們
[00:12:57.800 --> 00:12:59.800]  信仰不是知識
[00:12:59.800 --> 00:13:01.800]  不是單純知識
[00:13:01.800 --> 00:13:02.800]  很多人經常誤會
[00:13:02.800 --> 00:13:03.800]  我們不需要知識
[00:13:03.800 --> 00:13:04.800]  不是
[00:13:04.800 --> 00:13:07.800]  我們需要明白信仰的道理
[00:13:07.800 --> 00:13:09.800]  但是
[00:13:09.800 --> 00:13:12.800]  我們不是單單知道頭腦知識
[00:13:12.800 --> 00:13:15.800]  而信仰是一個抉擇
[00:13:15.800 --> 00:13:18.800]  要看第七章裡面耶穌說
[00:13:18.800 --> 00:13:20.800]  兩棵樹
[00:13:20.800 --> 00:13:22.800]  好樹壞樹
[00:13:22.800 --> 00:13:23.800]  兩條路
[00:13:23.800 --> 00:13:25.800]  闊路窄路
[00:13:25.800 --> 00:13:26.800]  兩種門徒
[00:13:26.800 --> 00:13:30.800]  一種只是口裏面稱呼主我主我的人
[00:13:30.800 --> 00:13:33.800]  兩間屋
[00:13:33.800 --> 00:13:36.800]  一個聰明人
[00:13:36.800 --> 00:13:38.800]  聽到又去行
[00:13:38.800 --> 00:13:40.800]  另一個愚蠢的人
[00:13:40.800 --> 00:13:43.800]  聽到之後不去行
[00:13:43.800 --> 00:13:46.800]  結果是怎樣
[00:13:46.800 --> 00:13:49.800]  耶穌就提醒我們聽的每一個人
[00:13:49.800 --> 00:13:50.800]  在當三部份裡面
[00:13:50.800 --> 00:13:53.800]  我們應該怎樣去尋出那種
[00:13:53.800 --> 00:13:56.800]  在上帝面前真正的屬靈
[00:13:56.800 --> 00:13:57.800]  真正的屬靈
[00:13:57.800 --> 00:14:00.800]  不是外表的表現
[00:14:00.800 --> 00:14:02.800]  不是靠守律法
[00:14:02.800 --> 00:14:05.800]  不是得到更多的知識
[00:14:05.800 --> 00:14:07.800]  不是自以為意
[00:14:07.800 --> 00:14:09.800]  真正的屬靈就是
[00:14:09.800 --> 00:14:11.800]  一開始的時候耶穌說
[00:14:11.800 --> 00:14:16.800]  心靈貧窮的人有福了
[00:14:16.800 --> 00:14:17.800]  大家都知道
[00:14:17.800 --> 00:14:20.800]  希臘文這裡一開始的時候
[00:14:20.800 --> 00:14:21.800]  Mercurius這個字
[00:14:21.800 --> 00:14:23.800]  我想大家都聽過
[00:14:23.800 --> 00:14:26.800]  很多不同的聖經解經學者講過
[00:14:26.800 --> 00:14:27.800]  希臘文這個字
[00:14:27.800 --> 00:14:29.800]  其實原來的意思就是講的
[00:14:29.800 --> 00:14:32.800]  你知道希臘就很多
[00:14:32.800 --> 00:14:36.800]  有一個大神
[00:14:36.800 --> 00:14:37.800]  一個宙斯的大神
[00:14:37.800 --> 00:14:40.800]  然後就封了很多的小神
[00:14:40.800 --> 00:14:44.800]  阿波羅那些小神
[00:14:44.800 --> 00:14:46.800]  這個字其實原來的意思就是
[00:14:46.800 --> 00:14:49.800]  由大神賜福給一些
[00:14:49.800 --> 00:14:52.800]  由人變為神仙的這些神
[00:14:52.800 --> 00:14:54.800]  就是有福了
[00:14:54.800 --> 00:14:57.800]  Mercurius這個來自於意思
[00:14:57.800 --> 00:14:58.800]  後來慢慢就引申到
[00:14:58.800 --> 00:15:00.800]  這些有錢的人
[00:15:00.800 --> 00:15:03.800]  死了去極樂世界的人
[00:15:03.800 --> 00:15:05.800]  你看到耶穌聽講道的
[00:15:05.800 --> 00:15:08.800]  這一班的人全部都不是
[00:15:08.800 --> 00:15:09.800]  又不是神仙
[00:15:09.800 --> 00:15:11.800]  又不是大神
[00:15:11.800 --> 00:15:13.800]  又不是有錢人
[00:15:13.800 --> 00:15:15.800]  多數都不是有錢人
[00:15:15.800 --> 00:15:16.800]  是勞苦大眾
[00:15:16.800 --> 00:15:18.800]  更加不是死了的人
[00:15:18.800 --> 00:15:19.800]  但是耶穌用這個字
[00:15:19.800 --> 00:15:21.800]  告訴他一個很重要的意思
[00:15:21.800 --> 00:15:23.800]  希臘文這個字
[00:15:23.800 --> 00:15:24.800]  也都是代表就是
[00:15:24.800 --> 00:15:27.800]  是神所賜的
[00:15:27.800 --> 00:15:29.800]  我們看不同的譯本
[00:15:29.800 --> 00:15:30.800]  我們發覺就是
[00:15:30.800 --> 00:15:31.800]  都是用這個字
[00:15:31.800 --> 00:15:32.800]  你知道bless這個字
[00:15:32.800 --> 00:15:33.800]  在原文的字根
[00:15:33.800 --> 00:15:35.800]  bless是來自blood
[00:15:35.800 --> 00:15:37.800]  是來自血
[00:15:37.800 --> 00:15:39.800]  是來自獻祭的意思
[00:15:39.800 --> 00:15:41.800]  是跟神的獻祭
[00:15:41.800 --> 00:15:42.800]  是當你獻祭的時候
[00:15:42.800 --> 00:15:45.800]  神的回應
[00:15:45.800 --> 00:15:49.800]  還有中國人這個福字
[00:15:49.800 --> 00:15:50.800]  經常有人說
[00:15:50.800 --> 00:15:53.800]  一人一口甜蜜福
[00:15:53.800 --> 00:15:56.800]  但是如果你真的探求福字
[00:15:56.800 --> 00:16:00.800]  原來福字是
[00:16:00.800 --> 00:16:01.800]  甲骨文裡面
[00:16:01.800 --> 00:16:06.800]  其中一個最古老的字
[00:16:06.800 --> 00:16:08.800]  如果你翻查甲骨文的字典
[00:16:08.800 --> 00:16:13.800]  你會看到這個字的意思是甚麼
[00:16:13.800 --> 00:16:16.800]  福字不是人字邊
[00:16:16.800 --> 00:16:17.800]  不是狗爪邊
[00:16:17.800 --> 00:16:19.800]  不是口字邊
[00:16:19.800 --> 00:16:22.800]  福字是詩字部
[00:16:22.800 --> 00:16:23.800]  如果你讀中文
[00:16:23.800 --> 00:16:26.800]  你知道詩字部就是臣字部
[00:16:26.800 --> 00:16:27.800]  是跟祭字有關
[00:16:27.800 --> 00:16:31.800]  就是古人將一壺酒
[00:16:31.800 --> 00:16:33.800]  或者你沒有那麼多酒
[00:16:33.800 --> 00:16:34.800]  你有一杯酒
[00:16:34.800 --> 00:16:36.800]  一個酒杯
[00:16:36.800 --> 00:16:39.800]  獻在上帝的台前
[00:16:39.800 --> 00:16:41.800]  作為供品
[00:16:41.800 --> 00:16:44.800]  作為一個獻祭
[00:16:44.800 --> 00:16:48.800]  這個就是福
[00:16:48.800 --> 00:16:49.800]  福是甚麼
[00:16:49.800 --> 00:16:51.800]  如果你看看我們中文
[00:16:51.800 --> 00:16:53.800]  古老的詩文解字
[00:16:53.800 --> 00:16:55.800]  福字怎麼解
[00:16:55.800 --> 00:16:57.800]  福者有也
[00:16:57.800 --> 00:17:00.800]  是詩字部
[00:17:00.800 --> 00:17:04.800]  有者上帝賜福給你
[00:17:04.800 --> 00:17:06.800]  你看看禮記裡面
[00:17:06.800 --> 00:17:09.800]  禮記說到祭字的東西
[00:17:09.800 --> 00:17:11.800]  言者之祭也
[00:17:11.800 --> 00:17:13.800]  必受其福
[00:17:13.800 --> 00:17:15.800]  有心去獻祭的人
[00:17:15.800 --> 00:17:16.800]  他們獻祭的
[00:17:16.800 --> 00:17:18.800]  就受到福氣
[00:17:18.800 --> 00:17:19.800]  但是這個福氣是甚麼
[00:17:19.800 --> 00:17:21.800]  非世所為福
[00:17:21.800 --> 00:17:24.800]  不是世人可以給你的
[00:17:24.800 --> 00:17:25.800]  當你獻祭的時候
[00:17:25.800 --> 00:17:26.800]  是上帝賜福給你
[00:17:26.800 --> 00:17:27.800]  所以這個就是
[00:17:27.800 --> 00:17:28.800]  跟聖經所說的
[00:17:28.800 --> 00:17:32.800]  詩篇115篇13節一樣
[00:17:32.800 --> 00:17:34.800]  凡敬畏耶和華的
[00:17:34.800 --> 00:17:36.800]  無論大小
[00:17:36.800 --> 00:17:37.800]  無論貧富
[00:17:37.800 --> 00:17:39.800]  無論高低
[00:17:39.800 --> 00:17:41.800]  無論你是怎樣的人
[00:17:41.800 --> 00:17:43.800]  只要你願意敬畏耶和華
[00:17:43.800 --> 00:17:49.800]  主必賜福給他
[00:17:49.800 --> 00:17:50.800]  而在創世紀
[00:17:50.800 --> 00:17:52.800]  當上帝創造了
[00:17:52.800 --> 00:17:54.800]  宇宙和人之後
[00:17:54.800 --> 00:17:59.800]  上帝就賜福給人類
[00:17:59.800 --> 00:18:00.800]  對他們說
[00:18:00.800 --> 00:18:01.800]  要生養眾多
[00:18:01.800 --> 00:18:02.800]  遍滿全地
[00:18:02.800 --> 00:18:03.800]  治理管理
[00:18:03.800 --> 00:18:05.800]  我所創造的
[00:18:05.800 --> 00:18:07.800]  每一樣的生物
[00:18:07.800 --> 00:18:08.800]  這個就是上帝
[00:18:08.800 --> 00:18:09.800]  在創世紀裡面
[00:18:09.800 --> 00:18:12.800]  第一次講到賜福
[00:18:12.800 --> 00:18:17.800]  就是上帝給的福氣
[00:18:17.800 --> 00:18:18.800]  所以等於說
