
[00:00:00.000 --> 00:00:02.000]  今早會平安
[00:02:03.000 --> 00:02:05.000]  亦都加了力量
[00:02:05.000 --> 00:02:08.000]  讓我們可以繼續去跟從您
[00:02:08.000 --> 00:02:09.000]  我們祈禱交託
[00:02:09.000 --> 00:02:10.000]  奉主耶穌名求
[00:02:10.000 --> 00:02:18.000]  今天這一段經文
[00:02:18.000 --> 00:02:19.000]  第一節
[00:02:19.000 --> 00:02:22.000]  我們其實第一節裏面
[00:02:22.000 --> 00:02:23.000]  萬事都有定期
[00:02:23.000 --> 00:02:25.000]  天下萬物都有定時
[00:02:25.000 --> 00:02:26.000]  在原文裏面
[00:02:26.000 --> 00:02:28.000]  它是一種交叉結構
[00:02:28.000 --> 00:02:29.000]  ABBA
[00:02:29.000 --> 00:02:31.000]  如果你看到英文的譯本
[00:02:31.000 --> 00:02:35.000]  其實兩個時間是放在一起的
[00:02:35.000 --> 00:02:37.000]  但英文的句法可以這樣
[00:02:37.000 --> 00:02:38.000]  但中文譯的時候
[00:02:38.000 --> 00:02:42.000]  就會譯成我們現在見到的方式
[00:02:42.000 --> 00:02:45.000]  所以我看到萬事是對應萬物的
[00:02:45.000 --> 00:02:48.000]  定期對應定時
[00:02:48.000 --> 00:02:49.000]  萬事和萬物
[00:02:49.000 --> 00:02:52.000]  其實將世界裏面會發生的所有事
[00:02:52.000 --> 00:02:54.000]  無論是人為和非人為的
[00:02:54.000 --> 00:02:55.000]  其實都包了
[00:02:55.000 --> 00:02:58.000]  定期和定時是鎖定的時間
[00:02:58.000 --> 00:03:00.000]  特定的時間這個意思
[00:03:00.000 --> 00:03:03.000]  我們其實說這個時間之詩裏面的時
[00:03:03.000 --> 00:03:04.000]  其實它有不同的意思
[00:03:04.000 --> 00:03:06.000]  而這個定期和定時
[00:03:06.000 --> 00:03:08.000]  就是剛才說的鎖定的時間
[00:03:08.000 --> 00:03:09.000]  特定的時間
[00:03:09.000 --> 00:03:12.000]  和是專為某一件事預定的時間
[00:03:12.000 --> 00:03:14.000]  就好像今天
[00:03:14.000 --> 00:03:15.000]  譬如傳音堂
[00:03:15.000 --> 00:03:17.000]  定了每周日的九點半崇拜
[00:03:17.000 --> 00:03:19.000]  這是一個定時
[00:03:19.000 --> 00:03:21.000]  或者可能你約了同事或朋友
[00:03:21.000 --> 00:03:23.000]  明天開會或者吃飯
[00:03:23.000 --> 00:03:26.000]  又或者我們會定了某一天
[00:03:26.000 --> 00:03:27.000]  可能是婚嫁
[00:03:27.000 --> 00:03:31.000]  或者是做一些不同的紀念等等
[00:03:31.000 --> 00:03:33.000]  這個就是定時定期
[00:03:33.000 --> 00:03:34.000]  第一節
[00:03:34.000 --> 00:03:37.000]  這個就好像時間之詩的一個引子
[00:03:37.000 --> 00:03:39.000]  接著就有十四對對比
[00:03:39.000 --> 00:03:40.000]  剛才大家都有聽到
[00:03:40.000 --> 00:03:41.000]  十四對的對比
[00:03:41.000 --> 00:03:44.000]  不知道大家看的時候有什麼感覺
[00:03:44.000 --> 00:03:47.000]  其實它裏面包括了生命的周期
[00:03:47.000 --> 00:03:48.000]  人類的活動
[00:03:48.000 --> 00:03:49.000]  情緒的起落
[00:03:49.000 --> 00:03:50.000]  和關係的變化
[00:03:50.000 --> 00:03:52.000]  有很多東西在當中
[00:03:52.000 --> 00:03:54.000]  不知道剛才讀的時候
[00:03:54.000 --> 00:03:56.000]  大家可能想不及
[00:03:56.000 --> 00:03:57.000]  不知道會不會
[00:03:57.000 --> 00:03:59.000]  但是可能你過去自己看的時候
[00:03:59.000 --> 00:04:00.000]  都有一些
[00:04:00.000 --> 00:04:02.000]  有些能夠理解的
[00:04:02.000 --> 00:04:04.000]  有些覺得有一點點不太明白
[00:04:04.000 --> 00:04:07.000]  其實又或者剛才
[00:04:07.000 --> 00:04:10.000]  那裏有十四對的時候
[00:04:10.000 --> 00:04:11.000]  給大家再看一看
[00:04:11.000 --> 00:04:13.000]  這十四對的時候
[00:04:13.000 --> 00:04:15.000]  你一直看的時候
[00:04:15.000 --> 00:04:17.000]  會不會當中有一些
[00:04:17.000 --> 00:04:19.000]  你會覺得好或者不好
[00:04:19.000 --> 00:04:21.000]  或者你喜歡不喜歡
[00:04:21.000 --> 00:04:23.000]  你想要不想要
[00:04:23.000 --> 00:04:25.000]  等等
[00:04:25.000 --> 00:04:29.000]  但其實本身在傳道書的本身
[00:04:29.000 --> 00:04:31.000]  或者這個傳道者
[00:04:31.000 --> 00:04:32.000]  其實他講的時候
[00:04:32.000 --> 00:04:35.000]  他也沒有界定他是好還是不好
[00:04:35.000 --> 00:04:36.000]  這個裏面
[00:04:36.000 --> 00:04:38.000]  他沒有一個好和不好的分類
[00:04:38.000 --> 00:04:40.000]  也沒有一個對錯的分類
[00:04:40.000 --> 00:04:42.000]  也沒有一個道德的判斷
[00:04:42.000 --> 00:04:43.000]  他只是將一些
[00:04:43.000 --> 00:04:44.000]  我們人類生活裏面
[00:04:44.000 --> 00:04:46.000]  生命裏面所共同的經歷
[00:04:46.000 --> 00:04:48.000]  他列出來給我們
[00:04:48.000 --> 00:04:50.000]  所以我們去看的時候
[00:04:50.000 --> 00:04:51.000]  我們不是要去判斷
[00:04:51.000 --> 00:04:53.000]  哪些是好哪些是不好
[00:04:53.000 --> 00:04:55.000]  或者哪些是錯
[00:04:55.000 --> 00:04:56.000]  哪些是對
[00:04:56.000 --> 00:04:58.000]  並不是這樣的一個角度
[00:04:58.000 --> 00:05:01.000]  我們一起看二節四節
[00:05:01.000 --> 00:05:02.000]  他說生有時
[00:05:02.000 --> 00:05:03.000]  死有時
[00:05:03.000 --> 00:05:05.000]  栽種有時
[00:05:05.000 --> 00:05:07.000]  拔出所種的也有時
[00:05:07.000 --> 00:05:08.000]  殺戮有時
[00:05:08.000 --> 00:05:09.000]  醫治有時
[00:05:09.000 --> 00:05:11.000]  拆毀有時
[00:05:11.000 --> 00:05:13.000]  建造有時
[00:05:13.000 --> 00:05:14.000]  哭有時
[00:05:14.000 --> 00:05:15.000]  笑有時
[00:05:15.000 --> 00:05:16.000]  哀動有時
[00:05:16.000 --> 00:05:18.000]  踴躍有時
[00:05:18.000 --> 00:05:20.000]  他這裏二至三節
[00:05:20.000 --> 00:05:23.000]  其實他描述的是生命的開始和終結
[00:05:23.000 --> 00:05:27.000]  還有生命的滋養和毀滅
[00:05:27.000 --> 00:05:29.000]  可能我們直覺上下會認為
[00:05:29.000 --> 00:05:33.000]  生、栽種和醫治建造是好
[00:05:33.000 --> 00:05:38.000]  但其實另外四個都是必然和必要的
[00:05:38.000 --> 00:05:40.000]  約翰福音十二章二十四節
[00:05:40.000 --> 00:05:41.000]  主耶穌說
[00:05:41.000 --> 00:05:43.000]  我實實在在地告訴你們
[00:05:43.000 --> 00:05:45.000]  一粒墨子不落在地裏死了
[00:05:45.000 --> 00:05:46.000]  仍舊是一粒
[00:05:46.000 --> 00:05:49.000]  若是死了就結出許多子粒來
[00:05:49.000 --> 00:05:51.000]  這裏其實主耶穌有個比喻
[00:05:51.000 --> 00:05:52.000]  我們都知道
[00:05:52.000 --> 00:05:55.000]  其實他是在比喻自己的死亡
[00:05:55.000 --> 00:05:58.000]  耶穌基督的死亡成就了全人類的救恩
[00:05:58.000 --> 00:06:00.000]  而種子本身的死亡
[00:06:00.000 --> 00:06:03.000]  確實是會帶來更多的生機
[00:06:03.000 --> 00:06:08.000]  所以其實生死並沒有一個絕對是好和壞
[00:06:08.000 --> 00:06:13.000]  而至於栽種方面
[00:06:13.000 --> 00:06:15.000]  早前我去了河南
[00:06:15.000 --> 00:06:18.000]  正值收割花生的季節
[00:06:18.000 --> 00:06:20.000]  其實玉米也是
[00:06:20.000 --> 00:06:21.000]  他們叫粟米
[00:06:21.000 --> 00:06:22.000]  他們叫玉米
[00:06:22.000 --> 00:06:23.000]  都是一起去收割
[00:06:23.000 --> 00:06:26.000]  但今年他們反常地連續下雨
[00:06:26.000 --> 00:06:28.000]  所以收割就耽延了
[00:06:28.000 --> 00:06:31.000]  以致很多花生在未收割之前已經發霉
[00:06:31.000 --> 00:06:32.000]  不能夠吃
[00:06:32.000 --> 00:06:35.000]  所以其實不出所栽種的要及時
[00:06:35.000 --> 00:06:38.000]  否則反而會造成浪費
[00:06:38.000 --> 00:06:40.000]  所以從這些對比裏
[00:06:40.000 --> 00:06:44.000]  我們可以見到神創造的智慧
[00:06:44.000 --> 00:06:46.000]  其實殺戮和醫治的對象
[00:06:46.000 --> 00:06:48.000]  他講的都是人
[00:06:48.000 --> 00:06:49.000]  在一個和平穩定的社會
[00:06:49.000 --> 00:06:51.000]  我們一般不會面對殺戮
[00:06:51.000 --> 00:06:54.000]  但世界上其實還有很多戰爭的地方
[00:06:54.000 --> 00:06:59.000]  是真真實實地發生殺戮和醫治並存的情況
[00:06:59.000 --> 00:07:01.000]  而拆毀和建造
[00:07:01.000 --> 00:07:03.000]  亦都是一個城市規劃裏面
[00:07:03.000 --> 00:07:06.000]  或者我們所住的地方
[00:07:06.000 --> 00:07:08.000]  我們常常會出現的事情
[00:07:08.000 --> 00:07:09.000]  其實在我們跟隨的路上
[00:07:09.000 --> 00:07:15.000]  我們的生命同樣都會經歷被神拆毀和建造
[00:07:15.000 --> 00:07:18.000]  而第四節描寫的是人的情感
[00:07:18.000 --> 00:07:19.000]  情緒回應
[00:07:19.000 --> 00:07:21.000]  哭和哀動
[00:07:21.000 --> 00:07:25.000]  是人在面對失去時的表達
[00:07:25.000 --> 00:07:26.000]  而笑和踴躍
[00:07:26.000 --> 00:07:29.000]  就是人在經歷開心時的表現
[00:07:29.000 --> 00:07:32.000]  不知道大家對情緒有什麼看法
[00:07:32.000 --> 00:07:34.000]  情緒有沒有用
[00:07:34.000 --> 00:07:36.000]  感受有沒有用
[00:07:36.000 --> 00:07:38.000]  中國人有一句說話叫做
[00:07:38.000 --> 00:07:40.000]  喜怒不形於色
[00:07:40.000 --> 00:07:43.000]  不要讓人知道你有什麼感受
[00:07:43.000 --> 00:07:45.000]  而華人一般都比較含蓄
[00:07:45.000 --> 00:07:47.000]  比較少在我們家庭裏面
[00:07:47.000 --> 00:07:49.000]  很少情感的表達
[00:07:49.000 --> 00:07:52.000]  但其實情緒是神賜給我們的禮物
[00:07:52.000 --> 00:07:54.000]  讓我們可以將裏面的感受
[00:07:54.000 --> 00:07:56.000]  表達和釋放出來
[00:07:56.000 --> 00:07:59.000]  和可以促進人和人之間的交流和溝通
[00:07:59.000 --> 00:08:01.000]  所以傳道者要告訴我們
[00:08:01.000 --> 00:08:02.000]  哭和哀動
[00:08:02.000 --> 00:08:03.000]  笑和踴躍
[00:08:03.000 --> 00:08:06.000]  都是人對身邊事物的自然流露
[00:08:06.000 --> 00:08:07.000]  平常的反應
[00:08:07.000 --> 00:08:09.000]  如果我們長期壓抑情緒
[00:08:09.000 --> 00:08:10.000]  反而會帶來隔膜
[00:08:10.000 --> 00:08:12.000]  和影響身心健康
[00:08:12.000 --> 00:08:13.000]  所以鼓勵大家
[00:08:13.000 --> 00:08:15.000]  該哭的時候就哭
[00:08:15.000 --> 00:08:17.000]  該笑的時候就笑
[00:08:17.000 --> 00:08:18.000]  就好像
[00:08:18.000 --> 00:08:21.000]  使徒保羅在《羅馬書》
[00:08:21.000 --> 00:08:24.000]  十二章十五節所說
[00:08:24.000 --> 00:08:25.000]  與喜樂的人要同樂
[00:08:25.000 --> 00:08:28.000]  與哀哭的人要同哭
[00:08:28.000 --> 00:08:31.000]  聽到大家剛才說情緒很有用
[00:08:31.000 --> 00:08:32.000]  我覺得很安慰
[00:08:32.000 --> 00:08:35.000]  我曾經甚至聽過一些人
[00:08:35.000 --> 00:08:37.000]  在基督徒
[00:08:37.000 --> 00:08:39.000]  在一些弟兄姊妹
[00:08:39.000 --> 00:08:40.000]  可能他失去親人的時候
[00:08:40.000 --> 00:08:43.000]  他說其實你為何要不開心
[00:08:43.000 --> 00:08:46.000]  你的家人不是已經上了主了嗎
[00:08:46.000 --> 00:08:49.000]  不應該不開心
[00:08:49.000 --> 00:08:51.000]  其實我們不捨得
[00:08:51.000 --> 00:08:53.000]  和他已經回到天家的
[00:08:53.000 --> 00:08:57.000]  一種盼望是沒有衝突的
[00:08:57.000 --> 00:09:00.000]  就算有時我們的朋友
[00:09:00.000 --> 00:09:01.000]  或者我們的親人
[00:09:01.000 --> 00:09:03.000]  如果他說要去外國住一年
[00:09:03.000 --> 00:09:05.000]  我們都可以不捨得
[00:09:05.000 --> 00:09:09.000]  何況我們離開一個比較長的時間
[00:09:09.000 --> 00:09:11.000]  所以其實剛才我們說的
[00:09:11.000 --> 00:09:14.000]  傳道書三章二至四節
[00:09:14.000 --> 00:09:16.000]  其實讓我們在一個大圖畫的角度
[00:09:16.000 --> 00:09:20.000]  去俯瞰世界和人生的情況
[00:09:20.000 --> 00:09:22.000]  這些是常態
[00:09:22.000 --> 00:09:24.000]  是我們身處世界的一部分
[00:09:24.000 --> 00:09:27.000]  所以當我們知道原來
[00:09:27.000 --> 00:09:29.000]  這是一個常態 是一部分的時候
[00:09:29.000 --> 00:09:31.000]  我們可以有一份心靈
[00:09:31.000 --> 00:09:32.000]  心理上的預備
[00:09:32.000 --> 00:09:36.000]  知道這一切是會過去
[00:09:36.000 --> 00:09:37.000]  大埔的火災
[00:09:37.000 --> 00:09:39.000]  不知道對大家的影響是怎樣
[00:09:39.000 --> 00:09:41.000]  有沒有一些認識的人
[00:09:41.000 --> 00:09:46.000]  身邊的人在當中
[00:09:46.000 --> 00:09:48.000]  其實是有很多的人
[00:09:48.000 --> 00:09:51.000]  在當中經歷失去
[00:09:51.000 --> 00:09:52.000]  一個Loss
[00:09:52.000 --> 00:09:57.000]  失去家人 失去朋友 同事
[00:09:57.000 --> 00:10:01.000]  寵物 家園 財產
[00:10:01.000 --> 00:10:04.000]  其實這些是需要時間和很多人的支持
[00:10:04.000 --> 00:10:07.000]  去渡過最艱難的時刻
[00:10:07.000 --> 00:10:09.000]  可能也有很多人
[00:10:09.000 --> 00:10:11.000]  雖然他沒有真正認識人在其中
[00:10:11.000 --> 00:10:14.000]  但在現場或者透過新聞 視頻
[00:10:14.000 --> 00:10:16.000]  看到很多不同的情況
[00:10:16.000 --> 00:10:19.000]  心靈都會受到不同程度的衝擊
[00:10:19.000 --> 00:10:22.000]  在當中我們同時看到人的貪婪
[00:10:22.000 --> 00:10:23.000]  造成的惡果
[00:10:23.000 --> 00:10:26.000]  也看到人性的光輝和美好
[00:10:26.000 --> 00:10:29.000]  看到很多人自發和無私的付出
[00:10:29.000 --> 00:10:31.000]  讓我們知道在困境中的人
[00:10:31.000 --> 00:10:33.000]  其實是不孤單的
[00:10:33.000 --> 00:10:35.000]  我們可以被支持 被安慰
[00:10:35.000 --> 00:10:37.000]  也可以去支持 安慰
[00:10:37.000 --> 00:10:40.000]  在這些境況中的人
[00:10:40.000 --> 00:10:45.000]  我們繼續來看五節八節
[00:10:45.000 --> 00:10:46.000]  這裡說拋砸石頭有時
[00:10:46.000 --> 00:10:48.000]  堆砌石頭有時
[00:10:48.000 --> 00:10:50.000]  可能這個比較
[00:10:50.000 --> 00:10:55.000]  大家不太容易理解的一個表達
[00:10:55.000 --> 00:10:56.000]  其實在傳統裡面
[00:10:56.000 --> 00:10:59.000]  有些人認為這是關於
[00:10:59.000 --> 00:11:04.000]  夫妻中間的同房
[00:11:04.000 --> 00:11:06.000]  因為後面有說擁抱和避免擁抱
[00:11:06.000 --> 00:11:09.000]  但也有另一個解釋
[00:11:09.000 --> 00:11:12.000]  我覺得也是挺好的
[00:11:12.000 --> 00:11:14.000]  拋砸石頭其實是說
[00:11:14.000 --> 00:11:17.000]  有人去開墾一塊原本有石塊堆積的土地
[00:11:17.000 --> 00:11:19.000]  做其他用途
[00:11:19.000 --> 00:11:20.000]  堆積的石頭
[00:11:20.000 --> 00:11:22.000]  即是在別人的土地上堆積的石頭
[00:11:22.000 --> 00:11:23.000]  讓他用不到
[00:11:23.000 --> 00:11:27.000]  這是一個開通和堵塞的對比
[00:11:27.000 --> 00:11:28.000]  拋砸石頭
[00:11:28.000 --> 00:11:30.000]  擁抱和避免擁抱
[00:11:30.000 --> 00:11:32.000]  直接說人與人之間的關係
[00:11:32.000 --> 00:11:35.000]  甚至說分離的時候
[00:11:35.000 --> 00:11:36.000]  或者再見面的時候
[00:11:36.000 --> 00:11:40.000]  那種歡迎 那種擁抱
[00:11:40.000 --> 00:11:45.000]  尋找 捨棄 保存 拋棄
[00:11:45.000 --> 00:11:51.000]  說的是人如何處理自己所擁有的東西
[00:11:51.000 --> 00:11:54.000]  我們有沒有試過找東西或是扔東西呢
[00:11:54.000 --> 00:11:55.000]  應該每個人都試過
[00:11:55.000 --> 00:11:57.000]  人類共有的經歷
[00:11:57.000 --> 00:12:00.000]  有沒有保存一些你很珍惜的東西
[00:12:00.000 --> 00:12:04.000]  拋棄一些你覺得不再有用的東西
[00:12:04.000 --> 00:12:07.000]  有時候這些都不容易的
[00:12:07.000 --> 00:12:08.000]  大家有沒有經過搬屋
[00:12:08.000 --> 00:12:09.000]  或者甚至
[00:12:09.000 --> 00:12:12.000]  尤其是那些住了很久的地方去搬的時候
[00:12:12.000 --> 00:12:15.000]  有些什麼東西當然要保留
[00:12:15.000 --> 00:12:17.000]  有些什麼東西要捨棄呢
[00:12:17.000 --> 00:12:21.000]  其實不只是身外物的物件那麼簡單
[00:12:21.000 --> 00:12:26.000]  也是一種情感的依附在當中
[00:12:26.000 --> 00:12:29.000]  斯烈和馮保這一對
[00:12:29.000 --> 00:12:32.000]  說的是一個哀傷的過程
[00:12:32.000 --> 00:12:33.000]  他不只是說一件衣服
[00:12:33.000 --> 00:12:37.000]  有時候會撕爛了要補回
[00:12:37.000 --> 00:12:39.000]  因為以色列人
[00:12:39.000 --> 00:12:43.000]  大家在《新九曰聖經》裏面都看到
[00:12:43.000 --> 00:12:45.000]  很多時候面對哀傷的事情的時候
[00:12:45.000 --> 00:12:47.000]  以色列人會怎樣呢
[00:12:47.000 --> 00:12:50.000]  撕裂衣服
[00:12:50.000 --> 00:12:53.000]  撕裂衣服其實就好像將內心撕裂的感受
[00:12:53.000 --> 00:12:56.000]  用一個外在的行為表達出來
[00:12:56.000 --> 00:13:01.000]  令內心的感受可以釋放和舒緩
[00:13:01.000 --> 00:13:03.000]  大家有沒有試過用一些外在的行為
[00:13:03.000 --> 00:13:08.000]  將你心裏面的感受發洩出來呢
[00:13:08.000 --> 00:13:10.000]  可能有些人會打人
[00:13:10.000 --> 00:13:12.000]  有些人會打牆
[00:13:12.000 --> 00:13:14.000]  或者撕爛一張紙
[00:13:14.000 --> 00:13:16.000]  比較溫和一點
[00:13:16.000 --> 00:13:18.000]  或者去跑步
[00:13:18.000 --> 00:13:21.000]  有些人可能用跑步的方式
[00:13:21.000 --> 00:13:25.000]  有時候我們需要將裏面一些的難受
[00:13:25.000 --> 00:13:28.000]  用一些不同的形式表達出來
[00:13:28.000 --> 00:13:30.000]  就好像有些人
[00:13:30.000 --> 00:13:31.000]  有沒有見過
[00:13:31.000 --> 00:13:34.000]  或者我們當中有些人經歷過
[00:13:34.000 --> 00:13:38.000]  有些人傷害自己去割手
[00:13:38.000 --> 00:13:40.000]  其實他是在做什麼
[00:13:40.000 --> 00:13:43.000]  大家能不能理解這個行為
[00:13:43.000 --> 00:13:45.000]  其實是因為他內心的痛苦
[00:13:45.000 --> 00:13:47.000]  沒辦法用言語去表達的時候
[00:13:47.000 --> 00:13:52.000]  他用身體的痛苦去減輕他心中的痛苦
[00:13:52.000 --> 00:13:55.000]  有些人這樣去表達
[00:13:55.000 --> 00:13:57.000]  當他身體痛的時候
[00:13:57.000 --> 00:14:01.000]  他覺得心裏面好像沒那麼痛
[00:14:01.000 --> 00:14:03.000]  有時候我們需要外化
[00:14:03.000 --> 00:14:05.000]  雖然這個不是一個好的方式
[00:14:05.000 --> 00:14:07.000]  因為傷害到自己
[00:14:07.000 --> 00:14:09.000]  但他可能想不到其他
[00:14:09.000 --> 00:14:10.000]  可能他身邊沒有一個人
[00:14:10.000 --> 00:14:12.000]  可以讓他用一個更好的方式去表達
[00:14:12.000 --> 00:14:14.000]  尤其是如果家人
[00:14:14.000 --> 00:14:17.000]  我們家庭很多時候會打壓
[00:14:17.000 --> 00:14:18.000]  有沒有試過
[00:14:18.000 --> 00:14:19.000]  哭什麼哭 有什麼好哭
[00:14:19.000 --> 00:14:22.000]  哭有用嗎
[00:14:22.000 --> 00:14:25.000]  都有的 我們都常見
[00:14:25.000 --> 00:14:27.000]  可能我們覺得是在幫他
[00:14:27.000 --> 00:14:31.000]  但其實是幫不到他的
[00:14:31.000 --> 00:14:37.000]  因為其實你只是讓他將那些感受吞下去
[00:14:37.000 --> 00:14:39.000]  長期的擠壓
[00:14:39.000 --> 00:14:41.000]  最終都是要釋放出來
[00:14:41.000 --> 00:14:43.000]  撕裂就是一種
[00:14:43.000 --> 00:14:45.000]  好像是私心的痛楚
[00:14:45.000 --> 00:14:49.000]  透過撕裂衣服去表達
[00:14:49.000 --> 00:14:50.000]  發洩出來
[00:14:50.000 --> 00:14:52.000]  也都要讓身邊的人知道
[00:14:52.000 --> 00:14:54.000]  那個人內心的哀傷和痛
[00:14:54.000 --> 00:14:57.000]  當然這個不合乎我們文化的表達
[00:14:57.000 --> 00:14:59.000]  但我相信如果在以色列當中
[00:14:59.000 --> 00:15:00.000]  在他們的文化當中
[00:15:00.000 --> 00:15:01.000]  有人這樣撕裂衣服
[00:15:01.000 --> 00:15:02.000]  他們很能夠接受
[00:15:02.000 --> 00:15:03.000]  知道他很痛苦
[00:15:03.000 --> 00:15:05.000]  知道他的哀傷
[00:15:05.000 --> 00:15:10.000]  他們就能夠理解這個行為
[00:15:10.000 --> 00:15:11.000]  而在哀傷期過後
[00:15:11.000 --> 00:15:15.000]  撕裂了的衣服其實是會被縫補的
[00:15:15.000 --> 00:15:17.000]  除了因為不浪費資源
[00:15:17.000 --> 00:15:22.000]  也是表達哀傷過後進入療癒期的一種象徵
[00:15:22.000 --> 00:15:23.000]  所以很有意思
[00:15:23.000 --> 00:15:27.000]  這個撕裂和縫補
[00:15:27.000 --> 00:15:30.000]  當然有些人可能會理解為
[00:15:30.000 --> 00:15:32.000]  關係的撕裂和縫補
[00:15:32.000 --> 00:15:35.000]  這裡講的是哀傷期
[00:15:35.000 --> 00:15:38.000]  靜默有時 講話有時
[00:15:38.000 --> 00:15:41.000]  是貫穿智慧書其中一個重要的主題
[00:15:41.000 --> 00:15:43.000]  就是我們要在適當的時候
[00:15:43.000 --> 00:15:45.000]  講適當的話
[00:15:45.000 --> 00:15:47.000]  但也不能夠一味說
[00:15:47.000 --> 00:15:49.000]  我不怕講錯話所以不講
[00:15:49.000 --> 00:15:51.000]  因為有時靜默有時
[00:15:51.000 --> 00:15:53.000]  但不是時事的靜默
[00:15:53.000 --> 00:15:54.000]  大家近年都很熟悉
[00:15:54.000 --> 00:15:56.000]  什麼叫冷暴力
[00:15:56.000 --> 00:15:58.000]  冷暴力即是沉默的暴力
[00:15:58.000 --> 00:16:00.000]  如果你長期不講話的話
[00:16:00.000 --> 00:16:03.000]  其實也可以是一種傷害
[00:16:03.000 --> 00:16:06.000]  尤其是當對方需要你
[00:16:06.000 --> 00:16:09.000]  需要你去講給他聽一些東西的時候
[00:16:09.000 --> 00:16:12.000]  或者需要他去回應的時候
[00:16:12.000 --> 00:16:16.000]  所以其實現在香港也都在經歷一個
[00:16:16.000 --> 00:16:18.000]  集體的哀傷
[00:16:18.000 --> 00:16:20.000]  大家認不認同
[00:16:20.000 --> 00:16:22.000]  哀傷在英文其實是grieving
[00:16:22.000 --> 00:16:24.000]  grieve或者mourning
[00:16:24.000 --> 00:16:27.000]  它不是指一般的不開心和哀愁
[00:16:27.000 --> 00:16:31.000]  哀傷不只是指一個哀愁的感覺
[00:16:31.000 --> 00:16:32.000]  難過的感覺
[00:16:32.000 --> 00:16:34.000]  而是講人面對失去的時候
[00:16:34.000 --> 00:16:36.000]  必須經歷的一個過程
[00:16:36.000 --> 00:16:39.000]  哀傷關懷或者輔導是一個專門的課題
[00:16:39.000 --> 00:16:41.000]  我不知道當中可能有些人聽過
[00:16:41.000 --> 00:16:43.000]  或者有些人都會想過
[00:16:43.000 --> 00:16:46.000]  有沒有聽過哀傷的五個階段
[00:16:46.000 --> 00:16:50.000]  這個都很多年了
[00:16:50.000 --> 00:16:53.000]  哀傷輔導裡面都有不同的理論
[00:16:53.000 --> 00:16:55.000]  或者一些的方式
[00:16:55.000 --> 00:16:57.000]  其中一個比較普遍
[00:16:57.000 --> 00:16:59.000]  也都很多人去講
[00:16:59.000 --> 00:17:00.000]  也都有不同的書去講
[00:17:00.000 --> 00:17:02.000]  就是有五個階段
[00:17:02.000 --> 00:17:03.000]  否認
[00:17:03.000 --> 00:17:04.000]  憤怒
[00:17:04.000 --> 00:17:05.000]  討價還價
[00:17:05.000 --> 00:17:06.000]  沮喪
[00:17:06.000 --> 00:17:08.000]  最後去到接受
