
[00:00:00.000 --> 00:00:05.000]  在我開始講道之前,我們有一個祈禱。
[00:02:40.000 --> 00:02:47.000]  耶穌當年去傳道去那麼多的地方其實都很辛苦的,為什麼呢?
[00:02:47.000 --> 00:02:53.000]  因為那時候沒有東鐵,沒有西鐵,沒有輕鐵,什麼鐵都沒有。
[00:02:53.000 --> 00:03:03.000]  所以耶穌真的要去傳道、傳福音,祂真的靠十一號,兩隻腳,走遍什麼?各城各鄉的地方。
[00:03:03.000 --> 00:03:09.000]  有時候我都會想,為什麼耶穌傳福音要那麼辛苦呢?
[00:03:09.000 --> 00:03:20.000]  如果耶穌在這些傳福音的行動上面,祂採用其他的模式可不可以呢?都可以的。
[00:03:20.000 --> 00:03:26.000]  如果耶穌採用一個叫定位傳道,大家不知道有沒有聽過,定位傳道,
[00:03:26.000 --> 00:03:38.000]  就是耶穌選一個地方在那裡人流多、物流多,在那個地方去傳道,我想最好都是耶路撒冷。
[00:03:38.000 --> 00:03:45.000]  如果在那個地方去傳福音的話,耶穌都可以的,在那裡耶穌可以設館授徒,
[00:03:45.000 --> 00:03:52.000]  有些像黃飛鴻那樣,然後就贈醫施藥。你猜耶穌生意好不好?
[00:03:52.000 --> 00:04:01.000]  一樣好的,很多人都很喜歡來接近耶穌,聽祂的講道,看祂所做的工作。
[00:04:01.000 --> 00:04:08.000]  我相信如果耶穌用這個定位傳道,祂一樣都可以奇門如使的。
[00:04:08.000 --> 00:04:12.000]  不過你發覺耶穌不是這樣,耶穌用了另一個模式,
[00:04:12.000 --> 00:04:18.000]  祂去傳福音的時候,祂是走遍各城各鄉。
[00:04:18.000 --> 00:04:28.000]  弟兄姊妹們,原來耶穌這樣去做,要告訴門徒,傳福音要不要付代價?
[00:04:28.000 --> 00:04:33.000]  要付代價的,要付出你的努力,付出你的精力。
[00:04:33.000 --> 00:04:41.000]  你想想,當時是中東一帶的天氣,溫差很厲害的。
[00:04:41.000 --> 00:04:47.000]  早晚,中間,溫差很大。再加上沙漠的氣候,
[00:04:47.000 --> 00:04:57.000]  有時候風塵撲撲,沙塵滾滾,不覺得猶太人的屋門有一兩缸水,
[00:04:57.000 --> 00:05:03.000]  給人洗一洗腳。弟兄姊妹們,耶穌走遍各城各鄉的時候,
[00:05:03.000 --> 00:05:11.000]  無論那條路好走的,當然好,難走的,走不走的,都要去走。
[00:05:11.000 --> 00:05:18.000]  所以是很不容易的。我記得以前我在警察團契做團務的時候,
[00:05:18.000 --> 00:05:22.000]  我們每一個月都有一次行山落過。
[00:05:22.000 --> 00:05:28.000]  這裡當中有沒有弟兄姊妹喜歡行山的?舉舉手,都很多人喜歡行山。
[00:05:28.000 --> 00:05:33.000]  有一次行山,我一看,眼睛都大了,
[00:05:33.000 --> 00:05:37.000]  為什麼那次行山那麼多人呢?整個百人。
[00:05:37.000 --> 00:05:41.000]  我都摸不著頭腦,為什麼那麼多人來一起行山呢?
[00:05:41.000 --> 00:05:47.000]  原來那次行山是一粒星,好走不好走,全部都是平路,
[00:05:47.000 --> 00:05:54.000]  走完還有海鮮餐,所以很多人來參加我們的行山。
[00:05:54.000 --> 00:05:59.000]  我看起來大部份都不認識,我問他們什麼背景,
[00:05:59.000 --> 00:06:05.000]  有些人說我是警察的團友,我是親戚,我是姨媽,
[00:06:05.000 --> 00:06:08.000]  一大堆人走來一起行山。
[00:06:08.000 --> 00:06:11.000]  我都問他們為什麼你們那麼喜歡和我們警察一起行山呢?
[00:06:11.000 --> 00:06:14.000]  他們說和警察行山很有安全感,
[00:06:14.000 --> 00:06:19.000]  所以有理無理都湧來一起行山。
[00:06:19.000 --> 00:06:24.000]  但我想告訴大家,不是經常那麼多人,有一次我記得行山,
[00:06:24.000 --> 00:06:27.000]  十隻手指都數到,為什麼呢?
[00:06:27.000 --> 00:06:31.000]  因為那次行山是五粒星,厲害嗎?
[00:06:31.000 --> 00:06:38.000]  在西貢有座山,尖嘭嘭的,叫藍蛇尖,有沒有行過?
[00:06:38.000 --> 00:06:45.000]  那次那些人收到風,世識不對,
[00:06:45.000 --> 00:06:52.000]  每個人都入後波,結果那次行山十個人都不夠,
[00:06:52.000 --> 00:06:55.000]  為什麼呢?因為很難行。
[00:06:55.000 --> 00:06:59.000]  弟子們,無論好行,難行,耶穌行不行?
[00:06:59.000 --> 00:07:02.000]  耶穌都行,為什麼呢?
[00:07:02.000 --> 00:07:06.000]  因為祂要將福音帶到不同的村落裡面,
[00:07:06.000 --> 00:07:09.000]  去跨越那些界限。
[00:07:09.000 --> 00:07:13.000]  我昨晚和今早都問過弟兄姊妹,
[00:07:13.000 --> 00:07:17.000]  我問冥恩堂有沒有做猜拳事工呢?
[00:07:17.000 --> 00:07:21.000]  答案是很正面的,原來有做猜拳事工,很感恩。
[00:07:21.000 --> 00:07:24.000]  我知道冥恩堂是神好使用的教會,
[00:07:24.000 --> 00:07:27.000]  所以弟兄姊妹很積極地傳福音,
[00:07:27.000 --> 00:07:32.000]  但傳福音你要記得,不是單單在本土,本地傳福音,
[00:07:32.000 --> 00:07:39.000]  如果在遠的地方,海外的地方,一樣有傳福音的機遇的時候,
[00:07:39.000 --> 00:07:42.000]  我們去不去?一樣都要去。
[00:07:42.000 --> 00:07:46.000]  你們知道遲些會有一個南亞的報導隊,
[00:07:46.000 --> 00:07:50.000]  弟兄姊妹們,無論近遠的地方,
[00:07:50.000 --> 00:07:56.000]  無祥教會第一個條件是超越界限。
[00:07:56.000 --> 00:08:01.000]  我們再看,無祥教會第二個條件是什麼呢?
[00:08:01.000 --> 00:08:05.000]  就是全人關顧。
[00:08:05.000 --> 00:08:08.000]  這裡告訴我們,耶穌傳道的時候,
[00:08:08.000 --> 00:08:11.000]  做了三件事情,大家有沒有留意到?
[00:08:11.000 --> 00:08:16.000]  第一件事情,耶穌在會堂裡來教訓人,
[00:08:16.000 --> 00:08:18.000]  耶穌也很懂得找地方,
[00:08:18.000 --> 00:08:21.000]  他選擇的地方是很多猶太人聚集的,
[00:08:21.000 --> 00:08:25.000]  在那裡,耶穌就教導猶太人,
[00:08:25.000 --> 00:08:29.000]  是針對人在這一方面,這個部分的需要,
[00:08:29.000 --> 00:08:33.000]  就是頭腦、知識各方面的需要。
[00:08:33.000 --> 00:08:35.000]  耶穌要讓猶太人知道,
[00:08:35.000 --> 00:08:40.000]  原來上帝的心意不是停留在舊約的階段,
[00:08:40.000 --> 00:08:42.000]  耶穌要讓猶太人知道,
[00:08:42.000 --> 00:08:46.000]  原來上帝的最終極的標準,
[00:08:46.000 --> 00:08:49.000]  不是停留在法律的標準。
[00:08:49.000 --> 00:08:52.000]  為什麼呢?因為法律的標準,
[00:08:52.000 --> 00:08:54.000]  在舊約來說,他們很熟悉的。
[00:08:54.000 --> 00:08:58.000]  譬如說,他被人偷了一隻牛,
[00:08:58.000 --> 00:09:00.000]  抓了一個賊,
[00:09:00.000 --> 00:09:04.000]  那個賊就要賠幾隻牛給他,
[00:09:04.000 --> 00:09:08.000]  人家打你一拳,你就要打他一拳,
[00:09:08.000 --> 00:09:13.000]  這個叫以眼還眼,以牙還牙。
[00:09:13.000 --> 00:09:16.000]  但這個並不是上帝最後的心意,
[00:09:16.000 --> 00:09:19.000]  上帝最終極的心意是什麼呢?
[00:09:19.000 --> 00:09:23.000]  是要從舊約延伸到新約裡面,
[00:09:23.000 --> 00:09:27.000]  告訴人家,原來上帝對人最終極的盼望,
[00:09:27.000 --> 00:09:31.000]  是要彼此相愛。
[00:09:31.000 --> 00:09:39.000]  所以,耶穌說,你的囚敵若餓了,就給他吃,
[00:09:39.000 --> 00:09:41.000]  渴了就給他喝,
[00:09:41.000 --> 00:09:46.000]  耶穌說,迫不得已的要為他們禱告,
[00:09:46.000 --> 00:09:49.000]  我們要去愛人如同自己,
[00:09:49.000 --> 00:09:50.000]  換句話來說,
[00:09:50.000 --> 00:09:55.000]  這就是上帝對人最終極的期盼,
[00:09:55.000 --> 00:09:58.000]  所以,耶穌在會堂裡面教訓人,
[00:09:58.000 --> 00:10:05.000]  是針對人在理性、認知、頭腦、思想這方面的需要。
[00:10:05.000 --> 00:10:08.000]  但耶穌接著做了第二件事,
[00:10:08.000 --> 00:10:10.000]  第二件事是什麼呢?
[00:10:10.000 --> 00:10:14.000]  就是宣講天國的福音。
[00:10:14.000 --> 00:10:16.000]  什麼是天國的福音呢?
[00:10:16.000 --> 00:10:19.000]  天國的福音就是叫人離罪悔改,
[00:10:19.000 --> 00:10:21.000]  這就是天國的福音。
[00:10:21.000 --> 00:10:24.000]  還記不記得耶穌未出來傳道之前,
[00:10:24.000 --> 00:10:28.000]  有一位跟耶穌打頭陣的,
[00:10:28.000 --> 00:10:29.000]  那位是誰呢?
[00:10:29.000 --> 00:10:31.000]  就是施洗約翰。
[00:10:31.000 --> 00:10:33.000]  施洗約翰很厲害,
[00:10:33.000 --> 00:10:36.000]  他一出來的時候,萬眾矚目,
[00:10:36.000 --> 00:10:37.000]  為什麼呢?
[00:10:37.000 --> 00:10:39.000]  因為施洗約翰,
[00:10:39.000 --> 00:10:43.000]  他穿的是駱駝毛的衣服,
[00:10:43.000 --> 00:10:46.000]  吃的是蝗蟲野蜜,
[00:10:46.000 --> 00:10:49.000]  睡的是曠野的地方。
[00:10:49.000 --> 00:10:52.000]  如果施洗約翰一出場的時候,
[00:10:52.000 --> 00:10:54.000]  連鬍鬚都不剃,
[00:10:54.000 --> 00:10:55.000]  你一出來的時候,
[00:10:55.000 --> 00:10:57.000]  這個人Man不Man?
[00:10:57.000 --> 00:11:00.000]  很Man,很厲害。
[00:11:00.000 --> 00:11:02.000]  難怪這麼多人容許約翰學,
[00:11:02.000 --> 00:11:04.000]  要受他的洗禮。
[00:11:04.000 --> 00:11:06.000]  但約翰見到這麼多人的時候,
[00:11:06.000 --> 00:11:07.000]  怎麼說呢?
[00:11:07.000 --> 00:11:12.000]  他說你們不要恃著是伯拉罕的後代,
[00:11:12.000 --> 00:11:14.000]  就可以不用悔改。
[00:11:14.000 --> 00:11:15.000]  他說什麼呢?
[00:11:15.000 --> 00:11:20.000]  他說夾斧頭已經放在樹根上,
[00:11:20.000 --> 00:11:21.000]  若不悔改,
[00:11:21.000 --> 00:11:23.000]  都要砍下來。
[00:11:23.000 --> 00:11:26.000]  這個就是約翰的信息。
[00:11:26.000 --> 00:11:30.000]  約翰對著那些假冒為善的法利塞人的時候,
[00:11:30.000 --> 00:11:34.000]  他也罵得他們很厲害,
[00:11:34.000 --> 00:11:36.000]  他怎麼嚴厲地責備他們呢?
[00:11:36.000 --> 00:11:39.000]  他說毒蛇的種類,
[00:11:39.000 --> 00:11:41.000]  罵得很厲害。
[00:11:41.000 --> 00:11:43.000]  等一等,
[00:11:43.000 --> 00:11:45.000]  約翰告訴那些猶太人,
[00:11:45.000 --> 00:11:48.000]  你們不要以為來到我面前洗禮,
[00:11:48.000 --> 00:11:50.000]  就得到上帝的喜悅。
[00:11:50.000 --> 00:11:51.000]  不是,
[00:11:51.000 --> 00:11:53.000]  是先悔改。
[00:11:53.000 --> 00:11:57.000]  所以後來的人和約翰的洗禮,
[00:11:57.000 --> 00:12:00.000]  定性為悔改的洗禮。
[00:12:00.000 --> 00:12:02.000]  換句話說,
[00:12:02.000 --> 00:12:04.000]  是先悔改,
[00:12:04.000 --> 00:12:06.000]  然後後洗禮。
[00:12:06.000 --> 00:12:08.000]  頂尖門,
[00:12:08.000 --> 00:12:10.000]  到主角,
[00:12:10.000 --> 00:12:14.000]  耶穌出場的時候,
[00:12:14.000 --> 00:12:16.000]  更加厲害。
[00:12:16.000 --> 00:12:17.000]  耶穌出來的時候,
[00:12:17.000 --> 00:12:20.000]  要告訴人們,
[00:12:20.000 --> 00:12:22.000]  原來祂來到這個世界上,
[00:12:22.000 --> 00:12:26.000]  是新約的時代的展開。
[00:12:26.000 --> 00:12:27.000]  耶穌的出現,
[00:12:27.000 --> 00:12:29.000]  是要告訴大家,
[00:12:29.000 --> 00:12:32.000]  原來祂的出現,
[00:12:32.000 --> 00:12:35.000]  是上帝透過祂,
[00:12:35.000 --> 00:12:37.000]  將天國的福音,
[00:12:37.000 --> 00:12:39.000]  帶開一個序幕。
[00:12:39.000 --> 00:12:41.000]  所以當耶穌出來,
[00:12:41.000 --> 00:12:43.000]  傳道傳福音的時候,
[00:12:43.000 --> 00:12:45.000]  祂對尼哥弟母說,
[00:12:45.000 --> 00:12:47.000]  若不從生,
[00:12:47.000 --> 00:12:51.000]  就不能進神的國。
[00:12:51.000 --> 00:12:53.000]  耶穌對那群猶太人說,
[00:12:53.000 --> 00:12:55.000]  我們要為罪,
[00:12:55.000 --> 00:12:56.000]  為義,
[00:12:56.000 --> 00:12:57.000]  為審判,
[00:12:57.000 --> 00:12:58.000]  自己來的什麼?
[00:12:58.000 --> 00:12:59.000]  責備自己。
[00:12:59.000 --> 00:13:01.000]  換句話說,
[00:13:01.000 --> 00:13:02.000]  天國的福音,
[00:13:02.000 --> 00:13:04.000]  是針對我們每一個人,
[00:13:04.000 --> 00:13:06.000]  在靈性上的需要。
[00:13:06.000 --> 00:13:08.000]  大家認同嗎?
[00:13:08.000 --> 00:13:10.000]  人的靈性,
[00:13:10.000 --> 00:13:11.000]  人的心靈,
[00:13:11.000 --> 00:13:13.000]  怎樣得到真正的滿足呢?
[00:13:13.000 --> 00:13:14.000]  唯有是什麼呢?
[00:13:14.000 --> 00:13:15.000]  離罪,
[00:13:15.000 --> 00:13:16.000]  悔改,
[00:13:16.000 --> 00:13:18.000]  歸向上帝。
[00:13:18.000 --> 00:13:19.000]  人的心靈,
[00:13:19.000 --> 00:13:22.000]  才能夠得到一個真正的滿足。
[00:13:22.000 --> 00:13:25.000]  所以耶穌宣講天國的福音,
[00:13:25.000 --> 00:13:27.000]  是針對人在靈性,
[00:13:27.000 --> 00:13:29.000]  心靈上的需要。
[00:13:29.000 --> 00:13:30.000]  好了,
[00:13:30.000 --> 00:13:33.000]  耶穌還做第三件事情,
[00:13:33.000 --> 00:13:34.000]  弟兄姊妹們,
[00:13:34.000 --> 00:13:35.000]  我們一起讀,
[00:13:35.000 --> 00:13:38.000]  耶穌第三件事情是做什麼呢?
[00:13:38.000 --> 00:13:42.000]  由醫治各樣的病症。
[00:13:42.000 --> 00:13:47.000]  原來耶穌還做醫病的功夫,
[00:13:47.000 --> 00:13:48.000]  大家有沒有留意到?
[00:13:48.000 --> 00:13:49.000]  有時候,
[00:13:49.000 --> 00:13:51.000]  讀聖經讀到這裡,
[00:13:51.000 --> 00:13:53.000]  都有些的悔改,
[00:13:53.000 --> 00:13:57.000]  為什麼耶穌還要醫病呢?
[00:13:57.000 --> 00:13:59.000]  大家有沒有想過這個問題?
[00:13:59.000 --> 00:14:01.000]  耶穌只是做教導,
[00:14:01.000 --> 00:14:02.000]  傳導,
[00:14:02.000 --> 00:14:04.000]  你猜夠不夠祂做?
[00:14:04.000 --> 00:14:06.000]  都夠祂做,
[00:14:06.000 --> 00:14:08.000]  做教導都不容易,
[00:14:08.000 --> 00:14:09.000]  在這當中,
[00:14:09.000 --> 00:14:11.000]  我不知道有沒有人做老師,
[00:14:11.000 --> 00:14:13.000]  你不用舉手,
[00:14:13.000 --> 00:14:14.000]  你做老師,
[00:14:14.000 --> 00:14:15.000]  做教導,
[00:14:15.000 --> 00:14:16.000]  你會很明白,
[00:14:16.000 --> 00:14:20.000]  做老師真的一點都不容易,
[00:14:20.000 --> 00:14:22.000]  你不要看祂經常放假,
[00:14:22.000 --> 00:14:24.000]  放十幾二十天,
[00:14:24.000 --> 00:14:25.000]  其實你知不知道,
[00:14:25.000 --> 00:14:27.000]  祂們放假都很多事情做,
[00:14:27.000 --> 00:14:29.000]  在家裡都很多事情做,
[00:14:29.000 --> 00:14:30.000]  又改卷,
[00:14:30.000 --> 00:14:32.000]  又出試題,
[00:14:32.000 --> 00:14:33.000]  又備課,
[00:14:33.000 --> 00:14:34.000]  又做這做那,
[00:14:34.000 --> 00:14:35.000]  多不多事情做?
[00:14:35.000 --> 00:14:37.000]  很多事情做,
[00:14:37.000 --> 00:14:38.000]  既然是這樣的時候,
[00:14:38.000 --> 00:14:43.000]  為什麼耶穌還要去醫病呢?
[00:14:43.000 --> 00:14:47.000]  大家有沒有想過這個問題?
[00:14:47.000 --> 00:14:49.000]  耶穌無需要去醫病,
[00:14:49.000 --> 00:14:50.000]  其實你有沒有想過?
[00:14:50.000 --> 00:14:51.000]  第一,
[00:14:51.000 --> 00:14:54.000]  祂又不是醫生,
[00:14:54.000 --> 00:14:56.000]  祂有沒有考牌呢?
[00:14:56.000 --> 00:14:58.000]  祂沒有考牌,
[00:14:58.000 --> 00:15:02.000]  所以好在那時候醫人不用拿牌,
[00:15:02.000 --> 00:15:04.000]  你喜歡醫就行了,
[00:15:04.000 --> 00:15:06.000]  耶穌都沒有拿牌,
[00:15:06.000 --> 00:15:09.000]  耶穌有沒有開診所?
[00:15:09.000 --> 00:15:11.000]  有沒有一間叫耶穌診所,
[00:15:11.000 --> 00:15:12.000]  有沒有開診所?
[00:15:12.000 --> 00:15:13.000]  沒有,
[00:15:13.000 --> 00:15:14.000]  耶穌都沒有開診所,
[00:15:14.000 --> 00:15:16.000]  其實祂可以不用醫人,
[00:15:16.000 --> 00:15:17.000]  你明白我的意思嗎?
[00:15:17.000 --> 00:15:19.000]  但是為什麼祂要醫病呢?
[00:15:19.000 --> 00:15:21.000]  答案是有的,
[00:15:21.000 --> 00:15:24.000]  因為耶穌醫病,
[00:15:24.000 --> 00:15:27.000]  是要告訴所有的人聽,
[00:15:27.000 --> 00:15:28.000]  起初,
[00:15:28.000 --> 00:15:30.000]  神做人的時候,
[00:15:30.000 --> 00:15:34.000]  人是一個完整健康的人,
[00:15:34.000 --> 00:15:36.000]  人的身心舍靈,
[00:15:36.000 --> 00:15:39.000]  是一個健康的狀態裡面,
[00:15:39.000 --> 00:15:41.000]  但是很可惜,
[00:15:41.000 --> 00:15:44.000]  當人犯罪離棄神之後,
[00:15:44.000 --> 00:15:50.000]  人的身心靈就出現了破壞的局面當中,
[00:15:50.000 --> 00:15:55.000]  原來人的身心舍靈是彼此緊扣的,
[00:15:55.000 --> 00:15:58.000]  是互相影響的,
[00:15:58.000 --> 00:16:00.000]  是不可以分割的,
[00:16:00.000 --> 00:16:03.000]  無論你做什麼情況之下,
[00:16:03.000 --> 00:16:06.000]  人的身心靈都是很緊扣在一起的,
[00:16:06.000 --> 00:16:08.000]  所以第一次誤會,
[00:16:08.000 --> 00:16:12.000]  耶穌醫病是要讓人知道,
[00:16:12.000 --> 00:16:15.000]  神做人的時候,
[00:16:15.000 --> 00:16:18.000]  人是一個完整的一個人,
[00:16:18.000 --> 00:16:19.000]  難怪福音,
[00:16:19.000 --> 00:16:21.000]  保羅說,
[00:16:21.000 --> 00:16:25.000]  這福音本是神的大能,
[00:16:25.000 --> 00:16:27.000]  要救一切相信的,
[00:16:27.000 --> 00:16:29.000]  原來上帝的福音,
[00:16:29.000 --> 00:16:31.000]  臨到任何人的身上,
[00:16:31.000 --> 00:16:36.000]  都可以有醫治的功效,
[00:16:36.000 --> 00:16:38.000]  醫治我們的身心靈,
[00:16:38.000 --> 00:16:41.000]  所以耶穌傳道的時候,
[00:16:41.000 --> 00:16:43.000]  祂醫了病,
[00:16:43.000 --> 00:16:47.000]  是要讓人知道上帝的心意,
[00:16:47.000 --> 00:16:48.000]  當然,
[00:16:48.000 --> 00:16:51.000]  耶穌醫病還有第二個原因,
[00:16:51.000 --> 00:16:54.000]  是因為耶穌見到患病的人,
[00:16:54.000 --> 00:16:58.000]  他們的處境是非常痛苦,
[00:16:58.000 --> 00:17:01.000]  大家都認同,
[00:17:01.000 --> 00:17:03.000]  我們如果沒有病健康,
[00:17:03.000 --> 00:17:05.000]  我們很感謝神,
[00:17:05.000 --> 00:17:08.000]  但你都可能會遇到一些朋友,
[00:17:08.000 --> 00:17:09.000]  同事,
[00:17:09.000 --> 00:17:10.000]  或者家人,
[00:17:10.000 --> 00:17:12.000]  當他們患病的時候,
[00:17:12.000 --> 00:17:15.000]  其實你自己辛苦嗎?
[00:17:15.000 --> 00:17:16.000]  你都辛苦的,
[00:17:16.000 --> 00:17:17.000]  你有沒有壓力呢?
[00:17:17.000 --> 00:17:19.000]  你都有壓力的,
[00:17:19.000 --> 00:17:21.000]  你有沒有牽腸掛肚呢?
[00:17:21.000 --> 00:17:22.000]  你都有牽腸掛肚,
[00:17:22.000 --> 00:17:24.000]  你每一刻都睡得不太熟,
[00:17:24.000 --> 00:17:25.000]  為什麼?
[00:17:25.000 --> 00:17:26.000]  因為你的家人,
[00:17:26.000 --> 00:17:29.000]  你的好朋友患了病,
[00:17:29.000 --> 00:17:31.000]  所以耶穌醫病第二個原因,
[00:17:31.000 --> 00:17:34.000]  是因為耶穌動了持心,
[00:17:34.000 --> 00:17:38.000]  有一個憐憫的心去關懷這些病患者,
[00:17:38.000 --> 00:17:41.000]  而且當這些病人得到醫治之後,
[00:17:41.000 --> 00:17:46.000]  他們的見證是非常震撼的,
[00:17:46.000 --> 00:17:48.000]  正如保羅,
[00:17:48.000 --> 00:17:51.000]  他說他身上有一根刺,
[00:17:51.000 --> 00:17:53.000]  祈禱了幾次,
[00:17:53.000 --> 00:17:55.000]  神都不聽他禱告,
[00:17:55.000 --> 00:17:58.000]  保羅最後領受的答案是什麼呢?
[00:17:58.000 --> 00:17:59.000]  保羅說,
[00:17:59.000 --> 00:18:02.000]  他知道神這樣對他說,
[00:18:02.000 --> 00:18:03.000]  他說,
[00:18:03.000 --> 00:18:05.000]  我的恩典是什麼?
[00:18:05.000 --> 00:18:06.000]  救尼肉,
[00:18:06.000 --> 00:18:12.000]  因為我的能力在人的軟弱上顯得完全,
[00:18:12.000 --> 00:18:15.000]  所以當人的軟弱的身體,
[00:18:15.000 --> 00:18:17.000]  能夠見到神的醫治,
[00:18:17.000 --> 00:18:19.000]  更加顯得完全,
[00:18:19.000 --> 00:18:22.000]  有一位弟兄做教練的,
[00:18:22.000 --> 00:18:25.000]  他未退休之前,
[00:18:25.000 --> 00:18:27.000]  人是生龍活虎的,
[00:18:27.000 --> 00:18:29.000]  退休之後都應該很精神,
[00:18:29.000 --> 00:18:30.000]  但很可惜,
[00:18:30.000 --> 00:18:32.000]  退休之後沒多久,
[00:18:32.000 --> 00:18:34.000]  一檢查身體,
[00:18:34.000 --> 00:18:37.000]  原來發現自己有癌病,
[00:18:37.000 --> 00:18:40.000]  這個弟兄當時心情很差,
[00:18:40.000 --> 00:18:41.000]  很低落,
[00:18:41.000 --> 00:18:42.000]  很不開心,
[00:18:42.000 --> 00:18:46.000]  為什麼想著可以安享晚年,
[00:18:46.000 --> 00:18:48.000]  但竟然退休之後,
[00:18:48.000 --> 00:18:50.000]  得到這樣的病呢?
[00:18:50.000 --> 00:18:53.000]  所以他心情很差的時候,
[00:18:53.000 --> 00:18:57.000]  幸好這個弟兄有回教會,
[00:18:57.000 --> 00:19:00.000]  所以他就把這件事告訴牧師,
[00:19:00.000 --> 00:19:02.000]  告訴弟兄姐妹,
[00:19:02.000 --> 00:19:04.000]  教會就為他祈禱,
[00:19:04.000 --> 00:19:05.000]  關心他,
[00:19:05.000 --> 00:19:06.000]  支持他,
[00:19:06.000 --> 00:19:09.000]  當這個弟兄得到關心支持的時候,
[00:19:09.000 --> 00:19:11.000]  他心裡有一股力量,
[00:19:11.000 --> 00:19:12.000]  告訴自己,
[00:19:12.000 --> 00:19:13.000]  好,
[00:19:13.000 --> 00:19:15.000]  寄來之是什麼?
[00:19:15.000 --> 00:19:16.000]  擇案字,
[00:19:16.000 --> 00:19:18.000]  他就告訴自己,
[00:19:18.000 --> 00:19:23.000]  由現在開始他要和醫生百分百合作,
[00:19:23.000 --> 00:19:25.000]  他叫我做什麼我就做什麼,
[00:19:25.000 --> 00:19:26.000]  你明白我的意思嗎?
[00:19:26.000 --> 00:19:30.000]  所以這個弟兄一開始療程之後,
[00:19:30.000 --> 00:19:33.000]  一種兩種幾種療程,
[00:19:33.000 --> 00:19:36.000]  他都是欣然接受,
[00:19:36.000 --> 00:19:38.000]  後來當他療程做完之後,
[00:19:38.000 --> 00:19:39.000]  奇蹟,
[00:19:39.000 --> 00:19:40.000]  感謝神,
[00:19:40.000 --> 00:19:44.000]  他的癌指數是越來越低,
[00:19:44.000 --> 00:19:52.000]  他的人的狀況就越來越好像有一種康復的跡象,
[00:19:52.000 --> 00:19:54.000]  所以當他康復之後,
[00:19:54.000 --> 00:19:57.000]  他的心就很感激,
[00:19:57.000 --> 00:19:58.000]  他就祈禱,
[00:19:58.000 --> 00:19:59.000]  告訴天父,
[00:19:59.000 --> 00:20:06.000]  我怎樣可以去用我餘下的人生的光陰呢?
[00:20:06.000 --> 00:20:10.000]  因為他知道自己這個病雖然好了,
[00:20:10.000 --> 00:20:14.000]  但大家都知道癌症的病人,
[00:20:14.000 --> 00:20:18.000]  他康復之後其實都有一個威脅,
[00:20:18.000 --> 00:20:22.000]  就是很怕這個病會復發,
[00:20:22.000 --> 00:20:24.000]  所以他就告訴自己,
[00:20:24.000 --> 00:20:27.000]  趁他還有健康,
[00:20:27.000 --> 00:20:29.000]  還能夠生存的時候,
[00:20:29.000 --> 00:20:32.000]  我應該做些什麼來報答神呢?
[00:20:32.000 --> 00:20:34.000]  他就想到一個方法,
[00:20:34.000 --> 00:20:37.000]  他就知道自己原來他的恩賜,
[00:20:37.000 --> 00:20:39.000]  就是教人運動,
[00:20:39.000 --> 00:20:40.000]  教人跑步,
[00:20:40.000 --> 00:20:43.000]  教人做步操那些,
[00:20:43.000 --> 00:20:45.000]  所以他就想了一下,
[00:20:45.000 --> 00:20:49.000]  他發覺到這個社會上有些人是被忽略了,
