
[00:00:00.000 --> 00:00:02.000]  好,我們也有個祈禱
[00:04:33.200 --> 00:04:35.900]  為人就要跟蒙照的恩相戰
[00:04:35.900 --> 00:04:38.100]  其實正正好就回應了一章三節
[00:04:38.100 --> 00:04:38.900]  剛才講到
[00:04:38.900 --> 00:04:41.700]  我們的信仰的基礎之後
[00:04:41.700 --> 00:04:45.300]  怎樣去帶出我們要實踐我們的信仰
[00:04:45.300 --> 00:04:47.000]  而整個的基礎裡面
[00:04:47.000 --> 00:04:50.200]  就是在四章一節成為一個轉折點
[00:04:50.200 --> 00:04:54.500]  從一章三章帶到四章六章
[00:04:54.500 --> 00:04:57.000]  所以這一開始其實
[00:04:57.000 --> 00:04:58.000]  本來就說
[00:04:58.000 --> 00:04:59.400]  你們
[00:04:59.400 --> 00:05:01.800]  你們就是講了每一個信徒
[00:05:01.800 --> 00:05:02.800]  蒙照
[00:05:02.800 --> 00:05:04.300]  蒙照的恩
[00:05:04.300 --> 00:05:06.800]  其實如果你看回原文裡面
[00:05:06.800 --> 00:05:08.800]  其實它的寫法
[00:05:08.800 --> 00:05:13.800]  其實就是蒙呼召的呼召
[00:05:13.800 --> 00:05:15.900]  如果英文可能就會寫得更清楚一點
[00:05:15.900 --> 00:05:16.500]  就是
[00:05:16.500 --> 00:05:19.800]  The calling to which you have been called
[00:05:19.800 --> 00:05:22.900]  就是說當你是被上帝所呼召的
[00:05:22.900 --> 00:05:25.600]  以至到你有一個這樣的呼召的時候
[00:05:25.600 --> 00:05:28.200]  你怎樣去活現那種的生活
[00:05:28.200 --> 00:05:32.100]  我不知道你怎樣去看上帝對你的calling
[00:05:32.100 --> 00:05:36.300]  我自己記得我讀書的時候
[00:05:36.300 --> 00:05:39.600]  我們那個年代還用call機
[00:05:39.600 --> 00:05:41.600]  不知道你們有沒有用call機
[00:05:41.600 --> 00:05:42.600]  我們那時候用call機
[00:05:42.600 --> 00:05:45.400]  我有一個同學
[00:05:45.400 --> 00:05:47.900]  我們經常都打電話call他的時候
[00:05:47.900 --> 00:05:51.000]  他就經常都不回覆我們
[00:05:51.000 --> 00:05:52.500]  有一次我問他
[00:05:52.500 --> 00:05:55.800]  為什麼我們每次call你都不回覆
[00:05:55.800 --> 00:05:57.500]  然後那個同學就說
[00:05:57.500 --> 00:05:59.400]  call機是用來call的
[00:05:59.400 --> 00:06:02.000]  call機不是用來回覆的
[00:06:02.000 --> 00:06:03.000]  他在說什麼呢
[00:06:03.000 --> 00:06:05.800]  就是我們聽call機響了
[00:06:05.800 --> 00:06:07.400]  原來可以不理的
[00:06:07.400 --> 00:06:08.900]  他的意思是這樣
[00:06:08.900 --> 00:06:11.000]  但是上帝給我們的calling
[00:06:11.000 --> 00:06:13.100]  給我們的呼召
[00:06:13.100 --> 00:06:15.200]  是我們要有回應的
[00:06:15.200 --> 00:06:16.600]  所以這裡
[00:06:16.600 --> 00:06:18.700]  寶羅廷政府常常在說這個意思
[00:06:18.700 --> 00:06:21.500]  我們有一個蒙照的呼召
[00:06:21.500 --> 00:06:23.000]  就是這個呼召成為了
[00:06:23.000 --> 00:06:27.200]  特別我們被上帝呼召成為了屬於他的人
[00:06:27.200 --> 00:06:30.800]  我們是要對這個call是有回應的
[00:06:30.800 --> 00:06:33.700]  這個就是寶羅裡面所強調的
[00:06:33.700 --> 00:06:38.400]  每一個信徒都要回應上帝這個call
[00:06:38.400 --> 00:06:40.000]  而這個回應這個call的時候
[00:06:40.000 --> 00:06:42.600]  就特別和什麼是相關呢
[00:06:42.600 --> 00:06:46.300]  其實就和什麼教會相關
[00:06:46.300 --> 00:06:47.200]  什麼是教會呢
[00:06:47.200 --> 00:06:50.500]  教會這個字的原文就是Ecclesia
[00:06:50.500 --> 00:06:54.800]  Ecclesia就是一幫由蒙上帝呼召的人
[00:06:54.800 --> 00:06:57.100]  能夠聚集在一起
[00:06:57.100 --> 00:07:00.800]  所以教會的聚集就不是一個建築物
[00:07:00.800 --> 00:07:03.100]  教會的聚集就來自一幫同樣
[00:07:03.100 --> 00:07:05.900]  蒙上帝呼召的人走在一起
[00:07:05.900 --> 00:07:09.300]  去活出那種我們所經歷的呼召
[00:07:09.300 --> 00:07:12.100]  這個就是教會了
[00:07:12.100 --> 00:07:14.000]  所以寶羅這裡其實正正好就是在說
[00:07:14.000 --> 00:07:18.400]  他對教會的體會就是每一個蒙上帝呼召的人
[00:07:18.400 --> 00:07:22.000]  都要去回應這個呼召而走在一起
[00:07:22.000 --> 00:07:25.600]  所以任何一個蒙上帝呼召
[00:07:25.600 --> 00:07:29.900]  蒙上帝呼召能夠接受而成為救主的人
[00:07:29.900 --> 00:07:33.100]  他們都要有教會的生活
[00:07:33.100 --> 00:07:34.700]  所以這個都值得我們去思考
[00:07:34.700 --> 00:07:38.300]  就是教會生活是否可有可無呢
[00:07:38.300 --> 00:07:41.000]  按照寶羅的理解絕對不是
[00:07:41.000 --> 00:07:43.200]  當你有這個呼召的時候
[00:07:43.200 --> 00:07:45.100]  有這個上帝給你的呼召的時候
[00:07:45.100 --> 00:07:46.900]  你就要按照這個呼召
[00:07:46.900 --> 00:07:48.600]  而回應什麼是教會
[00:07:48.600 --> 00:07:50.000]  我們就要聚集在一起
[00:07:50.000 --> 00:07:52.900]  活出一種教會的生活
[00:07:52.900 --> 00:07:55.700]  所以怎樣去活出生活呢
[00:07:55.700 --> 00:08:00.100]  當你看看在寶羅這個神學的基礎之下
[00:08:00.100 --> 00:08:02.100]  所帶來的發展就是
[00:08:02.100 --> 00:08:05.500]  教會生活是怎樣的呢
[00:08:05.500 --> 00:08:08.100]  教會生活原來就是要實踐出來
[00:08:08.100 --> 00:08:10.600]  所以四至六章就是講怎樣實踐出來
[00:08:10.600 --> 00:08:12.700]  所以當你看到四章一節的時候
[00:08:12.700 --> 00:08:15.600]  他說你們行事為人要相稱
[00:08:15.600 --> 00:08:17.300]  就是要有一種行事
[00:08:17.300 --> 00:08:20.500]  要與你的呼召相稱
[00:08:20.500 --> 00:08:23.800]  英文就是walk in a manner worthy
[00:08:23.800 --> 00:08:26.200]  接著到了四章十七節
[00:08:26.200 --> 00:08:27.300]  寶羅再一次講
[00:08:27.300 --> 00:08:31.500]  你們行事不要像外邦人全虛妄的心行事
[00:08:31.500 --> 00:08:33.700]  你們要有一種屬神的人
[00:08:33.700 --> 00:08:36.700]  不跟外邦人一樣的行事方式
[00:08:36.700 --> 00:08:37.800]  到了五章二節
[00:08:37.800 --> 00:08:40.900]  他說也要憑愛心行事
[00:08:40.900 --> 00:08:45.300]  五章八節就是行事為人就當像光明的子女
[00:08:45.300 --> 00:08:49.500]  你們要謹慎行事不要像愚昧人當像智慧人
[00:08:49.500 --> 00:08:52.000]  所以當你看到整個四至六章裡面
[00:08:52.000 --> 00:08:53.200]  就不斷在講一個
[00:08:53.200 --> 00:08:55.000]  原來我們蒙呼召的人
[00:08:55.000 --> 00:08:57.000]  我們教會生活
[00:08:57.000 --> 00:08:59.900]  就是說我們要回應我們的呼召的時候
[00:08:59.900 --> 00:09:01.600]  我們要walk and live
[00:09:01.600 --> 00:09:05.500]  就是活出這種呼召行事出來
[00:09:05.500 --> 00:09:08.600]  而不是只是債託
[00:09:08.600 --> 00:09:12.400]  你想想今時今日我們日蝕教會很喜歡聊天
[00:09:12.400 --> 00:09:14.600]  我們很多的talking point
[00:09:14.600 --> 00:09:16.900]  只是講很多話題
[00:09:16.900 --> 00:09:20.400]  但是寶羅在說我們有walking point
[00:09:20.400 --> 00:09:22.900]  我們有行動的起點
[00:09:22.900 --> 00:09:24.600]  去給我們的行動
[00:09:24.600 --> 00:09:29.900]  在這幅圖裡面有一個人物叫黃揚明
[00:09:29.900 --> 00:09:31.700]  黃揚明其實是什麼人呢?
[00:09:31.700 --> 00:09:33.500]  就是我們中國古代裡面
[00:09:33.500 --> 00:09:37.200]  宋朝裡面有一個很出名的理學家
[00:09:37.200 --> 00:09:39.300]  叫做黃揚明
[00:09:39.300 --> 00:09:41.400]  他提出一個很重要的學說
[00:09:41.400 --> 00:09:46.200]  在當時來說叫知行合一
[00:09:46.200 --> 00:09:51.300]  這個成為了他當時理學一個很重要的思想
[00:09:51.300 --> 00:09:52.200]  裡面講什麼呢?
[00:09:52.200 --> 00:09:54.100]  這裡特別寫到就是說
[00:09:54.100 --> 00:09:57.700]  知和行是一是而非兩折
[00:09:57.700 --> 00:10:00.500]  見乎就自然知道什麼叫效
[00:10:00.500 --> 00:10:03.500]  見興就自然知道什麼叫體
[00:10:03.500 --> 00:10:07.400]  但是如果你知而不行其實你就未知
[00:10:07.400 --> 00:10:09.000]  知是行的主義
[00:10:09.000 --> 00:10:10.900]  行是知的功夫
[00:10:10.900 --> 00:10:13.500]  知而不行只是未知
[00:10:13.500 --> 00:10:15.200]  原來黃揚明講的就是一種
[00:10:15.200 --> 00:10:17.800]  你知道一樣東西和你走不走出來
[00:10:17.800 --> 00:10:19.500]  其實是同一件事
[00:10:19.500 --> 00:10:20.500]  當你知道一樣東西
[00:10:20.500 --> 00:10:21.600]  如果你不走出來
[00:10:21.600 --> 00:10:23.900]  其實你等於你不知道一樣東西
[00:10:23.900 --> 00:10:25.500]  所以當你能夠走出來的時候
[00:10:25.500 --> 00:10:27.700]  就證明你是知的
[00:10:27.700 --> 00:10:29.100]  我不知道你有沒有
[00:10:29.100 --> 00:10:33.600]  好像這幅圖裡面這樣的經驗
[00:10:33.600 --> 00:10:35.400]  我自己的經歷就是
[00:10:35.400 --> 00:10:38.500]  我的小朋友要叫他們洗澡
[00:10:38.500 --> 00:10:39.700]  他們出門之後
[00:10:39.700 --> 00:10:42.100]  有時候我們叫他們洗澡
[00:10:42.100 --> 00:10:42.800]  叫他們洗澡
[00:10:42.800 --> 00:10:45.000]  我們要洗衣服
[00:10:45.000 --> 00:10:46.100]  你快點洗澡
[00:10:46.100 --> 00:10:47.100]  通常我們的小朋友
[00:10:47.100 --> 00:10:49.200]  我們的子女就怎樣跟我們說
[00:10:49.200 --> 00:10:50.800]  知道了 知道了
[00:10:50.800 --> 00:10:52.000]  他說知道了 知道了
[00:10:52.000 --> 00:10:53.900]  知道了之後就怎樣呢?
[00:10:53.900 --> 00:10:55.400]  繼續回房間裡面
[00:10:55.400 --> 00:10:56.900]  打開他的手機
[00:10:56.900 --> 00:10:58.400]  沒有理會我們
[00:10:58.400 --> 00:11:00.100]  隔了半個小時之後
[00:11:00.100 --> 00:11:02.400]  發現他還沒洗澡
[00:11:02.400 --> 00:11:03.400]  我們就說
[00:11:03.400 --> 00:11:04.700]  你還不快點洗澡
[00:11:04.700 --> 00:11:06.900]  媽媽在等你洗衣服
[00:11:06.900 --> 00:11:09.000]  我們的兒女通常就會說什麼呢?
[00:11:09.000 --> 00:11:10.300]  知道了 知道了
[00:11:10.300 --> 00:11:12.500]  結果回頭還是未洗澡
[00:11:12.500 --> 00:11:14.200]  如是者
[00:11:14.200 --> 00:11:17.000]  兩三個小時都還沒洗澡
[00:11:17.000 --> 00:11:19.200]  我想問問在座的家長
[00:11:19.200 --> 00:11:21.600]  你有沒有這樣的經歷呢?
[00:11:21.600 --> 00:11:22.700]  我想問你
[00:11:22.700 --> 00:11:25.100]  究竟我兩個小朋友是知道
[00:11:25.100 --> 00:11:26.600]  還是不知道呢?
[00:11:26.600 --> 00:11:30.500]  是知道要洗澡還是不知道要洗澡呢?
[00:11:30.500 --> 00:11:33.000]  如果按照黃若文的說法
[00:11:33.000 --> 00:11:35.900]  其實就是不知道
[00:11:35.900 --> 00:11:38.400]  不知道就是沒有走出來
[00:11:38.400 --> 00:11:40.300]  這個就是問題
[00:11:40.300 --> 00:11:41.800]  如果我們信耶穌
[00:11:41.800 --> 00:11:44.900]  我們知道我們蒙住了上帝的恩
[00:11:44.900 --> 00:11:47.700]  但是我們經常都不走出來
[00:11:47.700 --> 00:11:49.700]  其實就好像沒有信過一樣
[00:11:49.700 --> 00:11:52.000]  如果我們知道上帝要我們有教會生活
[00:11:52.000 --> 00:11:54.200]  但是我們沒有實踐我們的教會生活
[00:11:54.200 --> 00:11:56.600]  就好像沒有教會生活一樣
[00:11:56.600 --> 00:11:58.900]  所以在雅各書裡面
[00:11:58.900 --> 00:12:01.800]  正正好就是在說
[00:12:01.800 --> 00:12:03.100]  二章八節說
[00:12:03.100 --> 00:12:05.000]  你有信心 我有行為
[00:12:05.000 --> 00:12:07.000]  你將沒有行為的信心
[00:12:07.000 --> 00:12:08.000]  自給我看
[00:12:08.000 --> 00:12:09.600]  我便藉著我的行為
[00:12:09.600 --> 00:12:12.800]  將我的信心自給你看
[00:12:12.800 --> 00:12:14.200]  雅各書裡面說的
[00:12:14.200 --> 00:12:17.400]  不是說我們是否能夠靠行為得救
[00:12:17.400 --> 00:12:19.600]  我們永遠都不能夠靠行為得救
[00:12:19.600 --> 00:12:22.500]  不過當你對上帝有信心的時候
[00:12:22.500 --> 00:12:24.700]  你自然有一個回應的行為
[00:12:24.700 --> 00:12:26.800]  這個回應的行為就反映出
[00:12:26.800 --> 00:12:31.300]  你真的知道願意走出來
[00:12:31.300 --> 00:12:35.300]  今天我們的信仰生活
[00:12:35.300 --> 00:12:37.900]  都同樣是這樣
[00:12:37.900 --> 00:12:39.300]  我們有時說得太多
[00:12:39.300 --> 00:12:41.300]  我們聽得太多
[00:12:41.300 --> 00:12:42.900]  正如上次也跟大家說
[00:12:42.900 --> 00:12:46.900]  有些人聽得太多就沒有反應
[00:12:46.900 --> 00:12:48.200]  我們的信仰裡面
[00:12:48.200 --> 00:12:49.400]  保羅要求我們
[00:12:49.400 --> 00:12:51.900]  我們要有一個行事為人
[00:12:51.900 --> 00:12:55.800]  去配合我們所夢的因
[00:12:55.800 --> 00:12:58.300]  在中國裡面有一個地方
[00:12:58.300 --> 00:12:59.900]  經常都出現一句這樣的說話
[00:12:59.900 --> 00:13:01.300]  不知道你有沒有聽過
[00:13:01.300 --> 00:13:06.600]  就是「向前一小步 聞名一大步」
[00:13:06.600 --> 00:13:08.800]  知道在哪裡會見到的嗎?
[00:13:08.800 --> 00:13:11.800]  我不知道姐妹們見過比一下
[00:13:11.800 --> 00:13:16.900]  我們男士如果在國內回到男廁所裡面
[00:13:16.900 --> 00:13:19.200]  通常就會在某一個位置
[00:13:19.200 --> 00:13:20.700]  會見到這句說話
[00:13:20.700 --> 00:13:23.900]  「你向前一小步 聞名一大步」
[00:13:23.900 --> 00:13:27.300]  「就不會弄得整個地上都髒了」
[00:13:27.300 --> 00:13:29.300]  其實原來我們的信仰都是這樣
[00:13:29.300 --> 00:13:33.500]  如果我們在信仰的行為生活裡面
[00:13:33.500 --> 00:13:35.800]  我們走一小步
[00:13:35.800 --> 00:13:38.700]  我們的信仰就會經歷一個大步
[00:13:38.700 --> 00:13:42.000]  問題就是我們願不願意這樣走呢?
[00:13:42.000 --> 00:13:46.500]  特別現在已經去到6月的時間
[00:13:46.500 --> 00:13:48.400]  我不知道每一年年頭
[00:13:48.400 --> 00:13:52.800]  通常我們都會有些「立志」、「立願」、「立約」
[00:13:52.800 --> 00:13:55.100]  我不知道你立了些什麼
[00:13:55.100 --> 00:13:57.300]  不過現在已經過了半年了
[00:13:57.300 --> 00:13:59.800]  我不知道你有沒有一些
[00:13:59.800 --> 00:14:03.500]  向上帝立了的志、立了的願
[00:14:03.500 --> 00:14:05.400]  仍然是知道
[00:14:05.400 --> 00:14:07.600]  不過還沒有走出來
[00:14:07.600 --> 00:14:09.200]  所以都值得我們去
[00:14:09.200 --> 00:14:11.000]  藉著這個年中的時間
[00:14:11.000 --> 00:14:12.800]  就是年紀一半的時候
[00:14:12.800 --> 00:14:14.900]  我們去想一想
[00:14:14.900 --> 00:14:19.300]  特別剛剛經文裡面說要「行事為」
[00:14:19.300 --> 00:14:20.600]  要「walk」
[00:14:20.600 --> 00:14:22.700]  所以我給你的comment就是
[00:14:22.700 --> 00:14:25.700]  「No more talk, just walk」
[00:14:25.700 --> 00:14:27.600]  我們不要只講
[00:14:27.600 --> 00:14:30.400]  我們信耶穌的人不應該只講
[00:14:30.400 --> 00:14:32.100]  我們要「行」出來
[00:14:32.100 --> 00:14:34.000]  我們要「行」出我們的「行事」
[00:14:34.000 --> 00:14:36.900]  以致我們跟我們的「因」是相稱
[00:14:36.900 --> 00:14:39.300]  為自己去定下一個目標
[00:14:39.300 --> 00:14:42.200]  特別到了後面就是
[00:14:42.200 --> 00:14:44.300]  保羅就是去繼續講到
[00:14:44.300 --> 00:14:46.200]  既然我們要回應上帝
[00:14:46.200 --> 00:14:47.600]  我們要「行」出來了
[00:14:47.600 --> 00:14:49.400]  我們怎樣「行」出來呢?
[00:14:49.400 --> 00:14:51.200]  我們怎樣「行」出一種順道的生活
[00:14:51.200 --> 00:14:52.500]  或者教會生活呢?
[00:14:52.500 --> 00:14:56.200]  在後面四章二至三節就是這樣去講
[00:14:56.200 --> 00:14:58.800]  他說:凡事謙虛、溫柔、忍耐
[00:14:58.800 --> 00:15:00.400]  用愛心互相寬容
[00:15:00.400 --> 00:15:02.500]  用和平彼此聯絡
[00:15:02.500 --> 00:15:06.100]  我們分開了兩個的部分去思考
[00:15:06.100 --> 00:15:10.400]  就是說我們怎樣「行」出來的行事方式
[00:15:10.400 --> 00:15:14.600]  就包括了凡事謙虛、溫柔、忍耐
[00:15:14.600 --> 00:15:17.300]  這個是一種個別信徒裏面
[00:15:17.300 --> 00:15:21.300]  可以回應上帝的生命成長
[00:15:21.300 --> 00:15:23.800]  一種品格的操練
[00:15:23.800 --> 00:15:25.700]  今天我們上帝要求我們
[00:15:25.700 --> 00:15:28.000]  要被人見到我們是不一樣的時候
[00:15:28.000 --> 00:15:30.800]  我們怎樣能夠被人見到我們信耶穌是不一樣呢?
[00:15:30.800 --> 00:15:33.000]  就是我們有一種不一樣的品格
[00:15:33.000 --> 00:15:34.900]  不一樣的生命
[00:15:34.900 --> 00:15:36.300]  而這種品格裏面
[00:15:36.300 --> 00:15:37.700]  這裏保羅就提到
[00:15:37.700 --> 00:15:40.500]  個別信徒都可以去學習、去操練的
[00:15:40.500 --> 00:15:44.900]  就是凡事在每一件事情上面都謙虛
[00:15:44.900 --> 00:15:48.700]  心態裏面反映出一種謙卑的狀態
[00:15:48.700 --> 00:15:49.700]  溫柔
[00:15:49.700 --> 00:15:51.000]  不是一種憎恨的
[00:15:51.000 --> 00:15:53.800]  是願意去謙讓的
[00:15:53.800 --> 00:15:55.700]  還有一種忍耐
[00:15:55.700 --> 00:15:58.700]  忍耐就是一種有一個寬大的心去接納
[00:15:58.700 --> 00:16:01.300]  就是原來別人跟你不一樣
[00:16:01.300 --> 00:16:05.700]  以致你願意去等待對方
[00:16:05.700 --> 00:16:10.500]  但同時到了第二個句子裏面就是
[00:16:10.500 --> 00:16:12.900]  原來不單止個人信、信徒個人
[00:16:12.900 --> 00:16:15.500]  都可以操練自己的生命
[00:16:15.500 --> 00:16:19.300]  自己特質的那種品格
[00:16:19.300 --> 00:16:21.800]  同時原來保羅都在說
[00:16:21.800 --> 00:16:26.400]  教會群體都要一同努力
[00:16:26.400 --> 00:16:28.200]  信仰不只是個人的
[00:16:28.200 --> 00:16:30.200]  如果個人就自己信仰就可以了
[00:16:30.200 --> 00:16:31.900]  但是正如剛才講過
[00:16:31.900 --> 00:16:36.100]  這本《以忽所書》裏面是一個教會觀的一個書信
[00:16:36.100 --> 00:16:37.800]  所以後面就講到什麼呢?
[00:16:37.800 --> 00:16:42.000]  教會群體怎樣去能夠實踐那種教會生活呢?
[00:16:42.000 --> 00:16:45.000]  就是用愛心互相寬容
[00:16:45.000 --> 00:16:48.500]  那種寬容對別人的價值
[00:16:48.500 --> 00:16:51.200]  一些看法是有尊重的
[00:16:51.200 --> 00:16:54.100]  還有用和平彼此聯絡
[00:16:54.100 --> 00:16:57.300]  裏面特別講的是互相和彼此
[00:16:57.300 --> 00:16:59.500]  就是一個人沒有互相
[00:16:59.500 --> 00:17:01.700]  一個人是沒有彼此的
[00:17:01.700 --> 00:17:03.800]  唯有有一堆人
[00:17:03.800 --> 00:17:06.200]  你跟他之間的互動
[00:17:06.200 --> 00:17:09.800]  就能夠帶出互相和彼此
[00:17:09.800 --> 00:17:12.500]  所以其實教會是一個很好的平台
[00:17:12.500 --> 00:17:15.600]  去操練我們的愛心
[00:17:15.600 --> 00:17:17.600]  和煉我們怎樣去用和平
[00:17:17.600 --> 00:17:22.500]  一種平安的態度去彼此去相教
[00:17:22.500 --> 00:17:24.700]  所以這裏正正好提到
[00:17:24.700 --> 00:17:27.300]  教會群體都很重要就是
[00:17:27.300 --> 00:17:30.500]  在教會生活裏面是有一種很好的平台
[00:17:30.500 --> 00:17:33.800]  讓我們去建立我們的信仰
[00:17:33.800 --> 00:17:35.900]  特別在過去這幾年裏面
[00:17:35.900 --> 00:17:37.400]  大家都知道
