
[00:00:00.000 --> 00:00:06.000]  前一陣子我在那個臉書上就看到一段的影片
[00:02:10.000 --> 00:02:15.000]  原來那個乞丐是爲了他的店鋪的緣故被殺的
[00:02:15.000 --> 00:02:19.000]  這時候那個老闆他後悔已經太晚了
[00:02:19.000 --> 00:02:25.000]  相比這個店鋪的老闆他因爲沒有看到而犯錯
[00:02:25.000 --> 00:02:28.000]  但是他其實已經比一些人強了
[00:02:28.000 --> 00:02:30.000]  因爲有一些人他們看是看到了
[00:02:30.000 --> 00:02:34.000]  卻看不清楚仍然犯錯
[00:02:34.000 --> 00:02:40.000]  我們今天經文裏面的法利塞人和門徒正是這樣的人
[00:02:40.000 --> 00:02:45.000]  我們先看一下那些的一些的背景
[00:02:45.000 --> 00:02:50.000]  馬可福音的第一章14節到八章的26節
[00:02:50.000 --> 00:02:57.000]  其實是記載了耶穌在加利利和周圍地方所做的工作
[00:02:57.000 --> 00:03:03.000]  但是他的工作就引來三類人不同的反應
[00:03:03.000 --> 00:03:11.000]  第一類就是那些的羣衆羣衆對耶穌非常非常的擁戴
[00:03:11.000 --> 00:03:17.000]  因爲耶穌經常憐憫他們又爲他們治病甚至給他們喫的
[00:03:17.000 --> 00:03:21.000]  所以那些羣衆都非常的擁戴耶穌
[00:03:21.000 --> 00:03:24.000]  第二類人就是經學家和法利塞人
[00:03:24.000 --> 00:03:31.000]  他們對耶穌卻是有非常多的不滿和極度的敵視耶穌
[00:03:31.000 --> 00:03:36.000]  以致他們跟耶穌發生很多對峙和衝突的時候
[00:03:36.000 --> 00:03:38.000]  第三類就是門徒
[00:03:38.000 --> 00:03:42.000]  門徒他們雖然貼身的跟隨耶穌
[00:03:42.000 --> 00:03:45.000]  但是卻看不清楚耶穌的身份
[00:03:45.000 --> 00:03:50.000]  他們要耶穌逐步的去開啓他們心靈的眼睛
[00:03:50.000 --> 00:03:53.000]  可以說門徒是逐漸的認識主
[00:03:53.000 --> 00:03:56.000]  耶穌他第二次施行神蹟
[00:03:56.000 --> 00:04:00.000]  爲保幾千個羣衆這個事情以後
[00:04:00.000 --> 00:04:05.000]  他和門徒就來到大馬努他的地區
[00:04:05.000 --> 00:04:08.000]  這些法利塞人又聚集在一起
[00:04:08.000 --> 00:04:11.000]  他們來挑戰耶穌在過程當中
[00:04:11.000 --> 00:04:14.000]  其實在凸顯他們的愚昧
[00:04:14.000 --> 00:04:16.000]  首先呢
[00:04:16.000 --> 00:04:20.000]  他們是帶着不良的動機來到耶穌面前
[00:04:20.000 --> 00:04:22.000]  他們想試探耶穌
[00:04:22.000 --> 00:04:25.000]  他們想耶穌早點表態
[00:04:25.000 --> 00:04:28.000]  早點行動來證明耶穌
[00:04:28.000 --> 00:04:32.000]  他就是他們一直要等候的彌賽亞
[00:04:32.000 --> 00:04:33.000]  但是呢
[00:04:33.000 --> 00:04:37.000]  耶穌要順服的是上帝的時間表
[00:04:37.000 --> 00:04:39.000]  是上帝給他的時間表
[00:04:39.000 --> 00:04:45.000]  他不要按照別人的指令和方法來傳上帝的道
[00:04:45.000 --> 00:04:46.000]  而且呢
[00:04:46.000 --> 00:04:50.000]  他不是這些猶太人心目中想要的
[00:04:50.000 --> 00:04:54.000]  那個政治性的君王性的彌賽亞
[00:04:54.000 --> 00:04:59.000]  他在地上的事工和身份的本質呢
[00:04:59.000 --> 00:05:05.000]  要在他上十字架以後才能完全的啓示出來
[00:05:05.000 --> 00:05:09.000]  耶穌施行神蹟的目的不是爲了
[00:05:09.000 --> 00:05:13.000]  這些法利塞人要耶穌施行神蹟的目的
[00:05:13.000 --> 00:05:17.000]  不是爲了真正求證他全能的來源
[00:05:17.000 --> 00:05:20.000]  而是要以此來攻擊他
[00:05:20.000 --> 00:05:23.000]  抹黑他和陷害他
[00:05:23.000 --> 00:05:26.000]  他們的態度又怎樣呢
[00:05:26.000 --> 00:05:30.000]  經文裏面也提到他們的態度
[00:05:30.000 --> 00:05:33.000]  但是和合本是用了另外一個詞語
[00:05:33.000 --> 00:05:35.000]  用了盤問
[00:05:35.000 --> 00:05:43.000]  這個盤問是帶着質問爭論和負面來跟耶穌辯論的意思
[00:05:43.000 --> 00:05:44.000]  這些法利塞人
[00:05:44.000 --> 00:05:48.000]  他們求耶穌從天上顯個神蹟
[00:05:48.000 --> 00:05:51.000]  爲了是要耶穌證明他的身份
[00:05:51.000 --> 00:05:55.000]  就是他們所等候的君王性的彌賽亞
[00:05:55.000 --> 00:05:57.000]  是一個得勝的彌賽亞
[00:05:57.000 --> 00:06:02.000]  或者是證明他的能力是真的從上帝而來
[00:06:02.000 --> 00:06:06.000]  他們所說的天上的神蹟
[00:06:06.000 --> 00:06:09.000]  就跟以前在舊約裏面提到
[00:06:09.000 --> 00:06:13.000]  以利亞求神給他的那種記號
[00:06:13.000 --> 00:06:18.000]  就是求神從天上把火降下來
[00:06:18.000 --> 00:06:22.000]  燒盡那些的煩忌來證明
[00:06:22.000 --> 00:06:24.000]  以利亞所信的是真神那樣子
[00:06:24.000 --> 00:06:32.000]  或者又像耶和華給西西迦的一個兆頭一樣
[00:06:32.000 --> 00:06:33.000]  但是因爲猶太人
[00:06:33.000 --> 00:06:37.000]  他不敢直接的來稱呼上帝的名字
[00:06:37.000 --> 00:06:41.000]  所以他們用天來代替上帝
[00:06:41.000 --> 00:06:48.000]  保羅曾經說過猶太人是要神蹟
[00:06:48.000 --> 00:06:53.000]  但是耶穌其實一直都在行神蹟
[00:06:53.000 --> 00:06:57.000]  在之前我們所看過的那幾張馬可福音
[00:06:57.000 --> 00:06:58.000]  你看到耶穌
[00:06:58.000 --> 00:07:01.000]  他做了很多治病趕鬼的事情
[00:07:01.000 --> 00:07:03.000]  又接近麻風病人
[00:07:03.000 --> 00:07:05.000]  又叫貪子行走
[00:07:05.000 --> 00:07:07.000]  叫聾啞的得全愈
[00:07:07.000 --> 00:07:09.000]  又餵飽好多好多的人
[00:07:09.000 --> 00:07:12.000]  猶太人也親眼見證過
[00:07:12.000 --> 00:07:15.000]  斯底約翰也爲耶穌做過見證
[00:07:15.000 --> 00:07:19.000]  但是猶太人其實根本就不相信
[00:07:19.000 --> 00:07:23.000]  所以就算從天上來的神蹟
[00:07:23.000 --> 00:07:25.000]  他們也不會相信
[00:07:25.000 --> 00:07:29.000]  結果他們動機態度帶來的結果
[00:07:29.000 --> 00:07:33.000]  就是被主棄絕
[00:07:33.000 --> 00:07:37.000]  耶穌爲法利塞人深深的嘆息和難過
[00:07:37.000 --> 00:07:40.000]  因爲他們是映着景象的人
[00:07:40.000 --> 00:07:44.000]  耶穌不會對那些背彌上帝的人顯神蹟
[00:07:44.000 --> 00:07:48.000]  包括這些的宗教領袖所代表的猶太人
[00:07:48.000 --> 00:07:54.000]  在馬太福音和路加福音還多加了一句
[00:07:54.000 --> 00:07:55.000]  耶穌說
[00:07:55.000 --> 00:07:58.000]  邪惡和淫亂的世代尋求神蹟
[00:07:58.000 --> 00:08:00.000]  除了約拿先知的神蹟以外
[00:08:00.000 --> 00:08:03.000]  再沒有神蹟給他們了
[00:08:03.000 --> 00:08:04.000]  路加福音又說
[00:08:04.000 --> 00:08:06.000]  這世代是個邪惡的世代
[00:08:06.000 --> 00:08:08.000]  這世代尋求神蹟
[00:08:08.000 --> 00:08:10.000]  可是除了約拿的神蹟以外
[00:08:10.000 --> 00:08:12.000]  再沒有神蹟給他們了
[00:08:12.000 --> 00:08:14.000]  耶穌在這裏說
[00:08:14.000 --> 00:08:17.000]  約拿的神蹟表達的是
[00:08:17.000 --> 00:08:20.000]  耶穌最後在十字架上的神蹟
[00:08:20.000 --> 00:08:24.000]  就是他爲人的罪死在十字架上
[00:08:24.000 --> 00:08:27.000]  第二點就是代表約拿
[00:08:27.000 --> 00:08:30.000]  當年對尼尼維人所傳講
[00:08:30.000 --> 00:08:32.000]  一個審判信息的結果
[00:08:32.000 --> 00:08:35.000]  就是這些尼尼維人因爲相信
[00:08:35.000 --> 00:08:37.000]  而悔改了
[00:08:37.000 --> 00:08:39.000]  耶穌的意思就是
[00:08:39.000 --> 00:08:42.000]  這些猶太人只能看到
[00:08:42.000 --> 00:08:45.000]  耶穌怎樣爲人死在十字架上
[00:08:45.000 --> 00:08:47.000]  這個神蹟
[00:08:47.000 --> 00:08:51.000]  最後耶穌就離開這些法利塞人
[00:08:51.000 --> 00:08:53.000]  與他們劃清界限
[00:08:53.000 --> 00:08:56.000]  那門徒要怎樣呢
[00:08:56.000 --> 00:08:57.000]  我們要看看門徒
[00:08:57.000 --> 00:08:59.000]  他的愚昧在哪裏
[00:08:59.000 --> 00:09:02.000]  當他們離開法利塞人以後
[00:09:02.000 --> 00:09:06.000]  耶穌就和這些門徒上了船到對岸去
[00:09:06.000 --> 00:09:07.000]  那經文裏面提到
[00:09:07.000 --> 00:09:09.000]  門徒沒有充足的準備
[00:09:09.000 --> 00:09:11.000]  因爲他們船上只有一個餅
[00:09:11.000 --> 00:09:14.000]  就沒有別的東西了
[00:09:14.000 --> 00:09:17.000]  當時耶穌就提醒門徒
[00:09:17.000 --> 00:09:18.000]  他囑咐他們
[00:09:18.000 --> 00:09:25.000]  你們要小心提防法利塞人的教和西律的教
[00:09:25.000 --> 00:09:27.000]  這個法利塞人大家都知道
[00:09:27.000 --> 00:09:29.000]  他們是代表假冒爲善
[00:09:29.000 --> 00:09:31.000]  虛僞爲善
[00:09:31.000 --> 00:09:33.000]  那這個西律呢
[00:09:33.000 --> 00:09:35.000]  他是西律安提帕
[00:09:35.000 --> 00:09:38.000]  就是那個以爲耶穌的能力
[00:09:38.000 --> 00:09:44.000]  是從那個來自施洗約翰復活的能力的西律
[00:09:44.000 --> 00:09:49.000]  這裏提到法利塞人和西律的教所指的是
[00:09:49.000 --> 00:09:52.000]  指他們對耶穌的不信和抵擋
[00:09:52.000 --> 00:09:54.000]  所以耶穌提醒他們
[00:09:54.000 --> 00:09:56.000]  你們要提防這些
[00:09:56.000 --> 00:09:59.000]  不要像這些法利塞人和西律一樣
[00:09:59.000 --> 00:10:03.000]  不信和拒絕我們
[00:10:03.000 --> 00:10:06.000]  門徒的無知和愚頑
[00:10:06.000 --> 00:10:13.000]  更顯現在他們說了一句話
[00:10:13.000 --> 00:10:16.000]  門徒呢就回應了耶穌一句
[00:10:16.000 --> 00:10:17.000]  他說
[00:10:17.000 --> 00:10:20.000]  這是不是因爲我們沒有餅啊
[00:10:20.000 --> 00:10:24.000]  他們這個想法其實是很屬實的
[00:10:24.000 --> 00:10:26.000]  他們忘記了耶穌的能力
[00:10:26.000 --> 00:10:29.000]  忘記了耶穌就是神
[00:10:29.000 --> 00:10:31.000]  門徒其實已經有兩次
[00:10:31.000 --> 00:10:35.000]  參與在耶穌餵飽幾千人的經歷
[00:10:35.000 --> 00:10:36.000]  但是呢
[00:10:36.000 --> 00:10:38.000]  他們對耶穌的認識
[00:10:38.000 --> 00:10:44.000]  原來並沒有比這些的法利塞人高明多少
[00:10:44.000 --> 00:10:49.000]  雖然他們親身參與過耶穌在整個加利利地區
[00:10:49.000 --> 00:10:51.000]  還有推羅西頓
[00:10:51.000 --> 00:10:52.000]  低加波利
[00:10:52.000 --> 00:10:54.000]  這些的地方的宣教
[00:10:54.000 --> 00:10:58.000]  但是門徒對耶穌的誤解呢
[00:10:58.000 --> 00:11:02.000]  在這裏可以說是達到了高峯
[00:11:02.000 --> 00:11:04.000]  達到來到了最高點
[00:11:04.000 --> 00:11:09.000]  所以無怪乎耶穌就對他們的評論
[00:11:09.000 --> 00:11:16.000]  他們你們的心還是這麼遲鈍嗎
[00:11:16.000 --> 00:11:17.000]  接着呢
[00:11:17.000 --> 00:11:20.000]  耶穌就藉着一個
[00:11:20.000 --> 00:11:25.000]  一隻一個瞎子的眼睛來開啓門徒的眼睛
[00:11:25.000 --> 00:11:28.000]  我們一起念這幾節的經文
[00:11:28.000 --> 00:11:31.000]  後來他們到了泊塞大
[00:11:31.000 --> 00:11:35.000]  有人帶了一個瞎眼的人到他跟前
[00:11:35.000 --> 00:11:37.000]  求耶穌摸他
[00:11:37.000 --> 00:11:39.000]  耶穌拉着他的手
[00:11:39.000 --> 00:11:40.000]  領他到村外
[00:11:40.000 --> 00:11:43.000]  吐唾沫在他的眼睛上
[00:11:43.000 --> 00:11:46.000]  又用雙手按在他的身上
[00:11:46.000 --> 00:11:51.000]  問他說你看見什麼沒有他往上一看說
[00:11:51.000 --> 00:11:52.000]  我看見人了
[00:11:52.000 --> 00:11:56.000]  看見他們好像樹走來走去
[00:11:56.000 --> 00:11:59.000]  於是耶穌再按手在他的眼睛上
[00:11:59.000 --> 00:12:02.000]  他定睛一看就復原了
[00:12:02.000 --> 00:12:04.000]  樣樣都看得清楚了
[00:12:04.000 --> 00:12:07.000]  耶穌叫他回家去說
[00:12:07.000 --> 00:12:12.000]  連着村子你也不要進去
[00:12:12.000 --> 00:12:18.000]  耶穌開始先測試門徒對他目前身份認知的程度
[00:12:18.000 --> 00:12:21.000]  作爲以後啓示的第一步
[00:12:21.000 --> 00:12:24.000]  以便他可以慢慢地教導這些門徒
[00:12:24.000 --> 00:12:28.000]  他出來服事的真正本質
[00:12:28.000 --> 00:12:32.000]  這裏顯示耶穌醫治的方式
[00:12:32.000 --> 00:12:35.000]  跟過去的很不一樣
[00:12:35.000 --> 00:12:38.000]  有三點是很不一樣的
[00:12:38.000 --> 00:12:42.000]  首先耶穌是領這個人到村外
[00:12:42.000 --> 00:12:49.000]  而不是像以前都是在衆人的當中來治病趕軌
[00:12:49.000 --> 00:12:54.000]  第二個不同的是耶穌居然問這個人一個問題
[00:12:54.000 --> 00:12:56.000]  他說你看見什麼
[00:12:56.000 --> 00:13:02.000]  耶穌過去通常都不會訓問受醫者任何的問題
[00:13:02.000 --> 00:13:06.000]  因爲只要耶穌一開口一觸摸一吩咐
[00:13:06.000 --> 00:13:09.000]  這些病人馬上就可以痊癒了
[00:13:09.000 --> 00:13:12.000]  第三個不同的是
[00:13:12.000 --> 00:13:17.000]  這個人他的視力只有部分的恢復
[00:13:17.000 --> 00:13:20.000]  因爲開始時候他說我看見了
[00:13:20.000 --> 00:13:22.000]  看見人好像樹走來走去
[00:13:22.000 --> 00:13:26.000]  那就是他還看不完全清楚
[00:13:26.000 --> 00:13:30.000]  所以耶穌又做了幾個動作
[00:13:30.000 --> 00:13:34.000]  耶穌就再按手在他的眼睛上
[00:13:34.000 --> 00:13:38.000]  說這個人定睛一看就復原
[00:13:38.000 --> 00:13:43.000]  而且是樣樣看得清楚
[00:13:43.000 --> 00:13:47.000]  這時候他從模糊變爲清晰了
[00:13:47.000 --> 00:13:50.000]  作者把這個獨特一致的比喻
[00:13:50.000 --> 00:13:55.000]  僅放在耶穌責備門徒的愚昧的段落之後
[00:13:55.000 --> 00:14:01.000]  就是要借這個治病的事情來暗示讀者
[00:14:01.000 --> 00:14:05.000]  門徒的無知不明白剛硬
[00:14:05.000 --> 00:14:10.000]  也會在耶穌不斷的教導和啓示的觸摸底下
[00:14:10.000 --> 00:14:15.000]  他們終終會明白耶穌的話語和行爲
[00:14:15.000 --> 00:14:19.000]  以及耶穌真正的身份和工作
[00:14:19.000 --> 00:14:27.000]  那門徒到什麼時候才完全的醒悟過來呢
[00:14:27.000 --> 00:14:31.000]  當他們到了該撒利亞菲利比
[00:14:31.000 --> 00:14:34.000]  就是這裏顯示的這個地方
[00:14:34.000 --> 00:14:36.000]  他們到了這個地方以後
[00:14:36.000 --> 00:14:42.000]  耶穌就問門徒路上的人都說我是誰呢
[00:14:42.000 --> 00:14:47.000]  彼得突然就好像顯得比其他的門徒都清醒
[00:14:47.000 --> 00:14:51.000]  他肯定的說你就是基督
[00:14:51.000 --> 00:14:55.000]  這時的彼得就好像那個瞎子一樣
[00:14:55.000 --> 00:14:58.000]  突然定睛一看就復原了
[00:14:58.000 --> 00:15:01.000]  樣樣都看得清楚
[00:15:01.000 --> 00:15:05.000]  彼得馬上就能回答耶穌
[00:15:05.000 --> 00:15:07.000]  你們說我是誰
[00:15:07.000 --> 00:15:11.000]  他馬上就說你就是基督
[00:15:11.000 --> 00:15:14.000]  看到這裏那到底這段的經文
[00:15:14.000 --> 00:15:19.000]  又有什麼值得我們去反思的呢
[00:15:19.000 --> 00:15:21.000]  首先我們要想想
[00:15:21.000 --> 00:15:25.000]  我們有沒有常常落入不信或者懷疑當中
[00:15:25.000 --> 00:15:27.000]  很多時候我們基督徒
[00:15:27.000 --> 00:15:30.000]  其實在神裏面都會有很多很多的經歷
[00:15:30.000 --> 00:15:32.000]  我們經歷過神很多的恩典
[00:15:32.000 --> 00:15:35.000]  但是我們人常常懷疑神
[00:15:35.000 --> 00:15:37.000]  是不是真的
[00:15:37.000 --> 00:15:39.000]  他是不是真的愛我
[00:15:39.000 --> 00:15:42.000]  我們經常會這樣懷疑
[00:15:42.000 --> 00:15:44.000]  那詩篇勉勵我們
[00:15:44.000 --> 00:15:46.000]  我們一起念
[00:15:46.000 --> 00:15:49.000]  你們要嚐嚐主恩的滋味
[00:15:49.000 --> 00:15:51.000]  便知道他是美善
[00:15:51.000 --> 00:15:55.000]  投靠他的人有福了
[00:15:55.000 --> 00:15:58.000]  我們經歷過主的恩典
[00:15:58.000 --> 00:16:02.000]  我們的信心就應該變得更加的堅定
[00:16:02.000 --> 00:16:04.000]  所以我們也要嚐嚐
[00:16:04.000 --> 00:16:09.000]  不要輕易的落入這些的不信或懷疑當中
[00:16:09.000 --> 00:16:10.000]  第二點是
[00:16:10.000 --> 00:16:15.000]  我們有沒有常常以自己的方式來要求主呢
[00:16:15.000 --> 00:16:20.000]  我們常希望神按照我們的心意來使事情發生
[00:16:20.000 --> 00:16:24.000]  前兩個星期我們有兩位講員來到當中分享
[00:16:24.000 --> 00:16:27.000]  他同樣的都在提醒我們
[00:16:27.000 --> 00:16:30.000]  上帝做事的方法
[00:16:30.000 --> 00:16:32.000]  不是按照我們的心意
[00:16:32.000 --> 00:16:34.000]  我們想法來做
[00:16:34.000 --> 00:16:36.000]  神有他的主權
[00:16:36.000 --> 00:16:37.000]  我自己也有一個經歷
[00:16:37.000 --> 00:16:40.000]  最近在6月25號那天
[00:16:40.000 --> 00:16:43.000]  我是帶領兩堂的敬拜
[00:16:43.000 --> 00:16:46.000]  那本來呢我就想的那天應該很好了
[00:16:46.000 --> 00:16:49.000]  因爲有福哥會幫忙打鼓
[00:16:49.000 --> 00:16:53.000]  然後我又邀請了那個小麥口來幫我一起來
[00:16:53.000 --> 00:16:55.000]  在臺上做動作帶敬拜
[00:16:55.000 --> 00:16:59.000]  我就想着那天應該會跟以前不一樣
[00:16:59.000 --> 00:17:01.000]  很美好
[00:17:01.000 --> 00:17:05.000]  但是呢後來福哥臨時又來不了
[00:17:05.000 --> 00:17:08.000]  然後那個小麥口一家人臨時又有一些事情
[00:17:08.000 --> 00:17:10.000]  整家人都不能來崇拜
[00:17:10.000 --> 00:17:13.000]  我就想着糟了那到時候
[00:17:13.000 --> 00:17:18.000]  就好像跟我原來的想法好像完全不一樣了
[00:17:18.000 --> 00:17:21.000]  但是我還是要硬着頭皮上來
[00:17:21.000 --> 00:17:24.000]  就一個人還是就那樣待
[00:17:24.000 --> 00:17:29.000]  但是後來我跟一個姊妹來分享那天的經歷
[00:17:29.000 --> 00:17:30.000]  那個姊妹就對我說
[00:17:30.000 --> 00:17:33.000]  她說你以爲是這樣
[00:17:33.000 --> 00:17:35.000]  但是神呢他卻
[00:17:35.000 --> 00:17:39.000]  他就應該是透過其他的方法來磨練你
[00:17:39.000 --> 00:17:42.000]  我後來想想也真的是這樣
[00:17:42.000 --> 00:17:45.000]  那天沒有了鼓音
[00:17:45.000 --> 00:17:48.000]  沒有了一個單純的小孩子
[00:17:48.000 --> 00:17:50.000]  和我一起來帶敬拜
[00:17:50.000 --> 00:17:52.000]  但是呢我回想那天
[00:17:52.000 --> 00:17:55.000]  我卻感覺到在敬拜當中
[00:17:55.000 --> 00:17:56.000]  我真的很經歷神
[00:17:56.000 --> 00:17:58.000]  雖然就只我一個
[00:17:58.000 --> 00:18:00.000]  我就想到哎呀我知道了神
[00:18:00.000 --> 00:18:04.000]  其實是這樣子讓我完全的去經歷
[00:18:04.000 --> 00:18:06.000]  我之前在神面前一個禱告
[00:18:06.000 --> 00:18:08.000]  他在回應我的禱告
[00:18:08.000 --> 00:18:10.000]  那個禱告是什麼呢
[00:18:10.000 --> 00:18:14.000]  是話說我在6月13號去德聖堂講道
[00:18:14.000 --> 00:18:16.000]  我那天參與他們的敬拜
[00:18:16.000 --> 00:18:17.000]  我就覺得很感動
[00:18:17.000 --> 00:18:19.000]  我覺得很美很美很感動
[00:18:19.000 --> 00:18:21.000]  我回到家裏之後呢
[00:18:21.000 --> 00:18:22.000]  我就禱告
[00:18:22.000 --> 00:18:23.000]  我說神啊
[00:18:23.000 --> 00:18:27.000]  什麼時候我們傳揚堂的敬拜也能像他們一樣
[00:18:27.000 --> 00:18:29.000]  然後我就想到那不行
[00:18:29.000 --> 00:18:32.000]  我首先要求上帝
[00:18:32.000 --> 00:18:35.000]  你首先要更新我的敬拜的生命
[00:18:35.000 --> 00:18:37.000]  因爲如果我們在臺上帶敬拜的
[00:18:37.000 --> 00:18:41.000]  我們的生命敬拜的生命都不行的話
[00:18:41.000 --> 00:18:44.000]  那我怎樣來要求我所有的弟兄姊妹
[00:18:44.000 --> 00:18:47.000]  他們也同樣的是這樣子呢
[00:18:47.000 --> 00:18:49.000]  所以那天晚上我就求神
[00:18:49.000 --> 00:18:52.000]  你先來更新我的敬拜生命
[00:18:52.000 --> 00:18:54.000]  所以到6月25號那天
[00:18:54.000 --> 00:18:55.000]  我就覺得哎呀
[00:18:55.000 --> 00:18:56.000]  跟我以前的很不一樣
[00:18:56.000 --> 00:18:59.000]  我那天覺得很特別
[00:18:59.000 --> 00:19:00.000]  其實我還蠻享受的
[00:19:00.000 --> 00:19:03.000]  原來在雖然是我一個人帶的時候
[00:19:03.000 --> 00:19:06.000]  但是我覺得好像上帝與我們同在
[00:19:06.000 --> 00:19:08.000]  我是特別感動
[00:19:08.000 --> 00:19:18.000]  所以我覺得真的上帝不是用我們想的那個方法來做事情
[00:19:18.000 --> 00:19:21.000]  第三我們有沒有常抱着要好處求神
[00:19:21.000 --> 00:19:25.000]  記得心態來面對神呢
[00:19:25.000 --> 00:19:27.000]  很多時候我們基督徒禱告
[00:19:27.000 --> 00:19:29.000]  我們經常就求神
[00:19:29.000 --> 00:19:31.000]  我現在怎樣怎樣呢
[00:19:31.000 --> 00:19:32.000]  求你給我些什麼
[00:19:32.000 --> 00:19:34.000]  求你幫我些什麼
[00:19:34.000 --> 00:19:36.000]  求你賜些什麼
[00:19:36.000 --> 00:19:38.000]  我不是說這些都不對
[00:19:38.000 --> 00:19:42.000]  但是如果我們只是以這些爲重點的話就有問題
[00:19:42.000 --> 00:19:44.000]  我有一次在那個青年廣場
[00:19:44.000 --> 00:19:47.000]  我突然就看到有些人掛着一些牌子
[00:19:47.000 --> 00:19:49.000]  好像是願望牌就掛在那邊
[00:19:49.000 --> 00:19:51.000]  我就看到一個人寫着
[00:19:51.000 --> 00:19:55.000]  我希望中六合彩的頭獎
[00:19:55.000 --> 00:19:59.000]  那我就想我們基督徒會不會又像世上的人一樣呢
[00:19:59.000 --> 00:20:03.000]  就求光求好處呢
[00:20:03.000 --> 00:20:05.000]  我們基督徒有個通病
[00:20:05.000 --> 00:20:07.000]  就是遇到困難的時候
[00:20:07.000 --> 00:20:09.000]  可能是工作不順利
[00:20:09.000 --> 00:20:10.000]  患病的時候
[00:20:10.000 --> 00:20:12.000]  前途不明朗的時候
[00:20:12.000 --> 00:20:16.000]  我們就會找人來切切的爲祂禱告
[00:20:16.000 --> 00:20:19.000]  跨越困難的時候也會做一些的見證
[00:20:19.000 --> 00:20:21.000]  說神有多好多偉大
[00:20:21.000 --> 00:20:25.000]  但是當我們說我們要向神來偉生的時候
[00:20:25.000 --> 00:20:28.000]  我們就會有諸多的理由去推堂
[00:20:28.000 --> 00:20:35.000]  好像神在我們生命當中只能是我們人生優先次序的末端的位置
[00:20:35.000 --> 00:20:38.000]  有一次我跟一個年輕人說
[00:20:38.000 --> 00:20:41.000]  能侍奉神也不是必然的
[00:20:41.000 --> 00:20:45.000]  你要珍惜仍然能侍奉神的機會
[00:20:45.000 --> 00:20:53.000]  不要老是推堂
[00:20:53.000 --> 00:20:55.000]  第四點
[00:20:55.000 --> 00:21:00.000]  我們有沒有常被困難矇蔽了眼睛看不見主
[00:21:00.000 --> 00:21:04.000]  我記得我們教會也有一些的例子
[00:21:04.000 --> 00:21:10.000]  話說大概我想是兩個月前吧
[00:21:10.000 --> 00:21:15.000]  有一天我們的負責財政的堂委就跟我說
[00:21:15.000 --> 00:21:16.000]  他有點擔心
[00:21:16.000 --> 00:21:23.000]  因爲我們目前每個月的開支也有一個數字
[00:21:23.000 --> 00:21:26.000]  我們畢竟會衆的人很少
[00:21:26.000 --> 00:21:30.000]  也不是每個人都是都奉獻
[00:21:30.000 --> 00:21:31.000]  因爲有些沒信的
[00:21:31.000 --> 00:21:39.000]  所以那夠不夠我們去cover這個每個月的支出呢
[00:21:39.000 --> 00:21:40.000]  就有一些擔心
[00:21:40.000 --> 00:21:43.000]  那我就很快用我們人的想法
