
[00:00:00.000 --> 00:00:03.360]  感謝主可以和大家分享神的說話
[00:04:20.840 --> 00:04:22.840]  你就是和性靈
[00:04:22.840 --> 00:04:25.840]  即是神的靈在對抗
[00:04:25.840 --> 00:04:29.840]  這段聖經一直講到二十四節
[00:04:29.840 --> 00:04:36.840]  二十節是講情欲和私欲所產生的種種行為
[00:04:36.840 --> 00:04:39.840]  心靈的思想和理念
[00:04:39.840 --> 00:04:42.840]  我們跳到二十四節
[00:04:42.840 --> 00:04:45.840]  二十四節說甚麼呢
[00:04:45.840 --> 00:04:48.840]  凡屬基督耶穌的人
[00:04:48.840 --> 00:04:52.840]  是已經把肉體煉成邪情私欲
[00:04:52.840 --> 00:04:54.840]  都如何呢
[00:04:54.840 --> 00:04:57.840]  同釘在實字架上了
[00:04:57.840 --> 00:05:02.840]  即是原來我們這些屬基督耶穌的人
[00:05:02.840 --> 00:05:05.840]  我們屬主的人 屬神的人
[00:05:05.840 --> 00:05:11.840]  我們要把生命裏的邪情私欲釘在實字架上
[00:05:11.840 --> 00:05:15.840]  不要保留在我們自己的生命當中
[00:05:15.840 --> 00:05:17.840]  所以你會看到
[00:05:17.840 --> 00:05:22.840]  屬神的人和私欲的問題是怎樣的
[00:05:22.840 --> 00:05:25.840]  是互相對抗的
[00:05:25.840 --> 00:05:33.840]  我們不應該容許私欲和情欲逗留在我們的生命裏
[00:05:33.840 --> 00:05:36.840]  而這裏一至三節
[00:05:36.840 --> 00:05:40.840]  原來在我們的私欲裏
[00:05:40.840 --> 00:05:44.840]  會令我們產生很多行為上的問題
[00:05:44.840 --> 00:05:49.840]  爭戰鬥嘔 嫉妒殺害是其中一些部分
[00:05:49.840 --> 00:05:53.840]  所以鄧小姐 第一件事我想鼓勵你
[00:05:53.840 --> 00:05:56.840]  如果我們說我們的生命是屬神的話
[00:05:56.840 --> 00:05:58.840]  如果你確認這件事
[00:05:58.840 --> 00:06:00.840]  我們常常要去審查
[00:06:00.840 --> 00:06:04.840]  在我們的生命裏有沒有私欲的問題在纏繞
[00:06:04.840 --> 00:06:09.840]  在影響 甚至在破壞我們的生命
[00:06:09.840 --> 00:06:15.840]  我們看回加拿大書第五章
[00:06:15.840 --> 00:06:18.840]  我們看第十九節
[00:06:18.840 --> 00:06:23.840]  十九二十一路讀下去
[00:06:23.840 --> 00:06:29.840]  你會看到本來將情欲和私欲的事
[00:06:29.840 --> 00:06:33.840]  比較仔細地列舉出來
[00:06:33.840 --> 00:06:35.840]  我們一起讀一下
[00:06:35.840 --> 00:06:37.840]  看看這些事有沒有在我們的生命裏
[00:06:37.840 --> 00:06:39.840]  成為我們的生命的一部分
[00:06:39.840 --> 00:06:41.840]  我們一起讀十九二十二十一
[00:06:41.840 --> 00:06:43.840]  這三次成經
[00:06:43.840 --> 00:06:48.840]  情欲的事都是顯而易見的
[00:06:48.840 --> 00:07:05.840]  就如奸淫 污衛 邪蕩 拜偶像 邪術 仇恨 憎恨 忌恨 擄擄 結黨 紛爭 異端 嫉妒 醉酒 謊言等類
[00:07:05.840 --> 00:07:08.840]  這個清單夠不夠詳盡
[00:07:08.840 --> 00:07:11.840]  有些是行為上的東西
[00:07:11.840 --> 00:07:13.840]  是真正會做出來的
[00:07:13.840 --> 00:07:18.840]  有些是屬於情感上的東西
[00:07:18.840 --> 00:07:24.840]  比如仇恨 擄擄 這些屬於情感上的東西
[00:07:24.840 --> 00:07:29.840]  還有一些是思想上的東西
[00:07:29.840 --> 00:07:38.840]  即是異端 拜偶像 甚至到靈裏面的問題
[00:07:38.840 --> 00:07:44.840]  原來這些東西涉及到人生命裏的私欲的問題
[00:07:44.840 --> 00:07:46.840]  所以如果這些東西引發出來
[00:07:46.840 --> 00:07:52.840]  在我們生命裏存在並且一直引發出來
[00:07:52.840 --> 00:07:55.840]  你知不知道會有什麼結果
[00:07:55.840 --> 00:07:58.840]  聖經有句說話是這樣說的
[00:07:58.840 --> 00:08:06.840]  「私欲懷了胎就會生出罪來」
[00:08:06.840 --> 00:08:10.840]  原來我們容讓私欲在我們的生命裏
[00:08:10.840 --> 00:08:13.840]  好像一個婦人懷胎一樣
[00:08:13.840 --> 00:08:18.840]  一步一步長大長成越來越勁
[00:08:18.840 --> 00:08:20.840]  越來越成熟的時候
[00:08:20.840 --> 00:08:22.840]  它最終會產生什麼
[00:08:22.840 --> 00:08:24.840]  就是罪在我們生命裏
[00:08:24.840 --> 00:08:26.840]  而聖經很清楚告訴你
[00:08:26.840 --> 00:08:28.840]  罪的結果是什麼
[00:08:28.840 --> 00:08:30.840]  就是死
[00:08:30.840 --> 00:08:32.840]  不單止是我們肉身的死
[00:08:32.840 --> 00:08:35.840]  是我們靈性上的死
[00:08:35.840 --> 00:08:37.840]  靈性上的死
[00:08:37.840 --> 00:08:42.840]  是叫我們跟神有一個完全的隔絕
[00:08:42.840 --> 00:08:46.840]  等於屬神的人的生命不應該是這樣
[00:08:46.840 --> 00:08:49.840]  屬神的人的生命不應該是這樣
[00:08:49.840 --> 00:08:53.840]  容讓私欲在我們生命裏
[00:08:53.840 --> 00:08:56.840]  一步一步長大 一步一步成熟
[00:08:56.840 --> 00:09:02.840]  我們要在它未成形以前處理
[00:09:02.840 --> 00:09:05.840]  但我們怎樣處理私欲呢
[00:09:05.840 --> 00:09:06.840]  其實私欲是什麼呢
[00:09:06.840 --> 00:09:07.840]  簡單來說就是
[00:09:07.840 --> 00:09:10.840]  我們生命裏面其實有很多慾望
[00:09:10.840 --> 00:09:14.840]  有些我們滿足這些慾望的時候
[00:09:14.840 --> 00:09:16.840]  其實是很正常的
[00:09:16.840 --> 00:09:19.840]  就是說你每天都會有機會肚餓
[00:09:19.840 --> 00:09:21.840]  你的身體有需要
[00:09:21.840 --> 00:09:23.840]  那你吃東西呢
[00:09:23.840 --> 00:09:25.840]  是不是淡化
[00:09:25.840 --> 00:09:28.840]  我們吃東西就是私欲發作
[00:09:28.840 --> 00:09:30.840]  不是吧
[00:09:30.840 --> 00:09:33.840]  很明顯因為我們生命裏面都需要
[00:09:33.840 --> 00:09:36.840]  有些人說需要睡覺
[00:09:36.840 --> 00:09:38.840]  所有人都需要睡覺
[00:09:38.840 --> 00:09:39.840]  沒有什麼人不需要睡覺
[00:09:39.840 --> 00:09:41.840]  不過有些人可以睡很少
[00:09:41.840 --> 00:09:43.840]  但有些人
[00:09:43.840 --> 00:09:45.840]  如果你現在這樣的年紀
[00:09:45.840 --> 00:09:47.840]  你還要每天睡16個小時
[00:09:47.840 --> 00:09:49.840]  看來你應該有些問題
[00:09:49.840 --> 00:09:52.840]  原來在我們裏面可能有很多
[00:09:52.840 --> 00:09:56.840]  這些慾望其實我們本身是需要的
[00:09:56.840 --> 00:10:01.840]  不過去到一個過份的狀況
[00:10:01.840 --> 00:10:03.840]  這些就很有機會
[00:10:03.840 --> 00:10:08.840]  成為我們生命裏面的私欲發作出來
[00:10:08.840 --> 00:10:11.840]  有人不喜歡買東西
[00:10:11.840 --> 00:10:13.840]  可能我們只是買一些需要的東西
[00:10:13.840 --> 00:10:15.840]  但我們都有機會買什麼
[00:10:15.840 --> 00:10:17.840]  買到過頭
[00:10:17.840 --> 00:10:20.840]  如果你家裏有一百雙鞋
[00:10:20.840 --> 00:10:22.840]  不知道會怎樣選呢
[00:10:22.840 --> 00:10:24.840]  我想如果有一百雙鞋
[00:10:24.840 --> 00:10:27.840]  我要找一個地方安裝也是一個問題
[00:10:27.840 --> 00:10:30.840]  可能要在隔壁租一個倉庫也說不定
[00:10:30.840 --> 00:10:34.840]  原來我們有些慾望是我們無法止息的
[00:10:34.840 --> 00:10:37.840]  有些慾望好像反過來
[00:10:37.840 --> 00:10:39.840]  成為我們的核制
[00:10:39.840 --> 00:10:43.840]  成為困鎖我們的根源
[00:10:43.840 --> 00:10:48.840]  這個就很容易跌入私欲的範疇
[00:10:48.840 --> 00:10:50.840]  而最終這些慾望
[00:10:50.840 --> 00:10:55.840]  是會帶給我們自己一個生命的破損
[00:10:55.840 --> 00:10:59.840]  我們要小心去應對這些私欲的問題
[00:10:59.840 --> 00:11:03.840]  否則我們隨時都會跌入罪的問題
[00:11:03.840 --> 00:11:06.840]  然後跟神有一個隔絕
[00:11:06.840 --> 00:11:11.840]  分享給大家聽最近一個
[00:11:11.840 --> 00:11:16.840]  面對自己私欲的一個鍛鍊
[00:11:16.840 --> 00:11:17.840]  可以這樣說
[00:11:17.840 --> 00:11:20.840]  我剛才在第五堂課講到
[00:11:20.840 --> 00:11:24.840]  這兩天其實這一年多的時間
[00:11:24.840 --> 00:11:26.840]  我的聲音也有些問題
[00:11:26.840 --> 00:11:30.840]  早前去看醫生
[00:11:30.840 --> 00:11:32.840]  看完醫生就發現
[00:11:32.840 --> 00:11:34.840]  他的聲音也沒什麼問題
[00:11:34.840 --> 00:11:36.840]  照著內規的
[00:11:36.840 --> 00:11:40.840]  他說你最大的問題是聲帶的肌肉發炎
[00:11:40.840 --> 00:11:45.840]  所以引發我的聲音有問題
[00:11:45.840 --> 00:11:49.840]  他說看來跟醫生談的過程
[00:11:49.840 --> 00:11:51.840]  他說你有一個狀況
[00:11:51.840 --> 00:11:54.840]  可能會影響你的聲帶肌肉發炎
[00:11:54.840 --> 00:11:57.840]  就是你可能有胃酸
[00:11:57.840 --> 00:12:02.840]  這樣又像 又說得對
[00:12:02.840 --> 00:12:03.840]  為什麼呢
[00:12:03.840 --> 00:12:06.840]  因為都試過晚上吃東西
[00:12:06.840 --> 00:12:10.840]  吃完東西沒時間消化完就去睡覺
[00:12:10.840 --> 00:12:12.840]  睡一睡就發覺有什麼
[00:12:12.840 --> 00:12:14.840]  有些胃酸湧上來
[00:12:15.840 --> 00:12:18.840]  原來這是一個問題
[00:12:18.840 --> 00:12:21.840]  開始影響我的身體
[00:12:21.840 --> 00:12:24.840]  這段時間我就在想
[00:12:24.840 --> 00:12:26.840]  究竟怎麼辦呢
[00:12:26.840 --> 00:12:31.840]  要捨棄吃宵夜的習慣
[00:12:31.840 --> 00:12:35.840]  原來引起這麼多共鳴
[00:12:35.840 --> 00:12:40.840]  這幾個月我就體會一件事
[00:12:40.840 --> 00:12:44.840]  原來吃東西的慾望對我來說很重要
[00:12:46.840 --> 00:12:49.840]  原來吃東西對我有很大的滿足感
[00:12:49.840 --> 00:12:51.840]  我是很喜歡吃東西的
[00:12:51.840 --> 00:12:53.840]  我家裡有很多東西吃
[00:12:53.840 --> 00:12:56.840]  無論煮的還是馬上吃的都有
[00:12:56.840 --> 00:13:00.840]  我可以晚上自己煮東西吃
[00:13:00.840 --> 00:13:03.840]  我又會煮東西吃
[00:13:03.840 --> 00:13:06.840]  所以吃東西很開心 很興奮
[00:13:06.840 --> 00:13:08.840]  聊聊天又吃東西
[00:13:08.840 --> 00:13:13.840]  那種吃東西的慾望很大
[00:13:13.840 --> 00:13:15.840]  然後呢
[00:13:15.840 --> 00:13:21.840]  這種吃東西的慾望
[00:13:21.840 --> 00:13:24.840]  其實在另一個層面會走出來
[00:13:24.840 --> 00:13:25.840]  是什麼呢
[00:13:25.840 --> 00:13:27.840]  就是做事做到很累
[00:13:27.840 --> 00:13:29.840]  拉得很緊的人
[00:13:29.840 --> 00:13:31.840]  回家坐下來
[00:13:31.840 --> 00:13:37.840]  用什麼來調劑一下這麼緊張的生活狀態呢
[00:13:37.840 --> 00:13:39.840]  就是那樣
[00:13:39.840 --> 00:13:41.840]  就是吃東西
[00:13:41.840 --> 00:13:44.840]  所以我曾經有一個階段
[00:13:44.840 --> 00:13:48.840]  其實我本身也很喜歡做運動
[00:13:48.840 --> 00:13:52.840]  我就繼續很努力做運動
[00:13:52.840 --> 00:13:54.840]  除了很享受做運動之外
[00:13:54.840 --> 00:13:56.840]  還有一個目的
[00:13:56.840 --> 00:14:00.840]  就是騰空的位置可以吃多一點
[00:14:00.840 --> 00:14:02.840]  所以你看到
[00:14:02.840 --> 00:14:06.840]  在我裡面這種吃東西的慾望
[00:14:06.840 --> 00:14:10.840]  對我那種生命的影響是很大的
[00:14:10.840 --> 00:14:12.840]  所以直到出事了
[00:14:12.840 --> 00:14:15.840]  原來因為晚上回家
[00:14:15.840 --> 00:14:18.840]  到十一點多就肚子餓了
[00:14:18.840 --> 00:14:23.840]  肚子餓就很想填滿那種飢餓的感覺
[00:14:23.840 --> 00:14:26.840]  一填就大件事了
[00:14:26.840 --> 00:14:29.840]  因為不夠時間消化
[00:14:29.840 --> 00:14:31.840]  所以又睡的時候
[00:14:31.840 --> 00:14:35.840]  又會出現胃酸倒流的問題
[00:14:35.840 --> 00:14:40.840]  坦白說,我這段時間有時候也很不開心
[00:14:40.840 --> 00:14:42.840]  很不開心是什麼呢?
[00:14:42.840 --> 00:14:44.840]  坐在下面,站在下面
[00:14:44.840 --> 00:14:46.840]  跟大家一起聚會
[00:14:46.840 --> 00:14:47.840]  我就跟主講
[00:14:47.840 --> 00:14:51.840]  主啊,其實我只是很想自由地
[00:14:51.840 --> 00:14:54.840]  聲音可以自由地敬拜你
[00:14:54.840 --> 00:14:56.840]  我只是很想站在台上
[00:14:56.840 --> 00:14:58.840]  要服侍的時候
[00:14:58.840 --> 00:15:00.840]  說話說得清楚一點
[00:15:00.840 --> 00:15:02.840]  聲音可以出來
[00:15:02.840 --> 00:15:05.840]  好不好聽也另一回事了
[00:15:05.840 --> 00:15:08.840]  主啊,你可不可以醫我啊?
[00:15:08.840 --> 00:15:10.840]  沒有啊
[00:15:10.840 --> 00:15:13.840]  最近這幾個月我就知道
[00:15:13.840 --> 00:15:16.840]  主要是要我面對這個慾望的問題
[00:15:16.840 --> 00:15:19.840]  所以這兩個月開始
[00:15:19.840 --> 00:15:21.840]  這兩個月開始做了一件事
[00:15:21.840 --> 00:15:24.840]  就是把心說做了一個決定
[00:15:24.840 --> 00:15:27.840]  就是吃完晚飯之後
[00:15:27.840 --> 00:15:30.840]  直到睡覺都不再吃任何東西
[00:15:30.840 --> 00:15:32.840]  最多只能喝一杯水
[00:15:32.840 --> 00:15:34.840]  嘩
[00:15:34.840 --> 00:15:41.840]  你知不知道我覺得自己好像在戒癮一樣
[00:15:41.840 --> 00:15:45.840]  嘩,開頭那一兩個星期
[00:15:45.840 --> 00:15:47.840]  簡直痛苦到
[00:15:47.840 --> 00:15:49.840]  心裡面又很混亂
[00:15:49.840 --> 00:15:51.840]  又很想
[00:15:51.840 --> 00:15:54.840]  開始那些異念會走出來
[00:15:54.840 --> 00:15:57.840]  其實吃一點點應該沒有問題
[00:15:57.840 --> 00:16:00.840]  那些誘惑就會走出來
[00:16:00.840 --> 00:16:02.840]  不過我覺得是這樣的
[00:16:02.840 --> 00:16:05.840]  其實我們要看著
[00:16:05.840 --> 00:16:08.840]  我們的生命和看著我們的主
[00:16:08.840 --> 00:16:11.840]  在這個目標裡面
[00:16:11.840 --> 00:16:13.840]  我就在鍛鍊
[00:16:13.840 --> 00:16:15.840]  我太太說我們正在鍛鍊肌肉
[00:16:15.840 --> 00:16:17.840]  鍛鍊這個肌肉
[00:16:17.840 --> 00:16:19.840]  不是肉體的肌肉
[00:16:19.840 --> 00:16:23.840]  是那種面對私慾面對誘惑的肌肉
[00:16:23.840 --> 00:16:26.840]  叫我們越來越強壯
[00:16:26.840 --> 00:16:28.840]  頂尖部我們對私慾
[00:16:28.840 --> 00:16:32.840]  有時候我們不是很醒覺
[00:16:32.840 --> 00:16:36.840]  所以我鼓勵頂尖部
[00:16:36.840 --> 00:16:39.840]  我們要醒察我們自己的生命
[00:16:39.840 --> 00:16:41.840]  在我們裡面有沒有一些東西
[00:16:41.840 --> 00:16:44.840]  其實你是不為意的
[00:16:44.840 --> 00:16:46.840]  或者它現在一時三刻
[00:16:46.840 --> 00:16:48.840]  味道影響得你很厲害
[00:16:48.840 --> 00:16:51.840]  但是如果你醒察你自己的生命
[00:16:51.840 --> 00:16:53.840]  神可能會光照你
[00:16:53.840 --> 00:16:54.840]  祂可能會告訴你
[00:16:54.840 --> 00:16:56.840]  讓你看到一些東西
[00:16:56.840 --> 00:17:00.840]  其實那是一個私慾的問題
[00:17:00.840 --> 00:17:03.840]  我們要去處理
[00:17:03.840 --> 00:17:05.840]  在這個事件裡面
[00:17:05.840 --> 00:17:07.840]  我有一個體會
[00:17:07.840 --> 00:17:09.840]  就是這些慾望這些私慾
[00:17:09.840 --> 00:17:15.840]  是不會隨著年齡增加而消失
[00:17:15.840 --> 00:17:17.840]  消失的對我來說
[00:17:17.840 --> 00:17:21.840]  消失的只是我的消化能力
[00:17:21.840 --> 00:17:24.840]  隨著年齡消化能力差了
[00:17:24.840 --> 00:17:26.840]  但是我對吃東西的慾望
[00:17:26.840 --> 00:17:28.840]  是沒有減退的
[00:17:28.840 --> 00:17:31.840]  仍然是很喜歡吃的
[00:17:31.840 --> 00:17:34.840]  可能對你是另一件事
[00:17:34.840 --> 00:17:38.840]  它不會因為你的生活環境
[00:17:38.840 --> 00:17:42.840]  你的年齡增長改變了
[00:17:42.840 --> 00:17:44.840]  它仍然會干擾你
[00:17:44.840 --> 00:17:48.840]  它仍然會時不時走出來挑戰你
[00:17:48.840 --> 00:17:49.840]  所以我們要小心
[00:17:49.840 --> 00:17:51.840]  我們要醒察我們的生命
[00:17:51.840 --> 00:17:54.840]  並且我們要靠著主的恩典
[00:17:54.840 --> 00:17:56.840]  去真正去應對
[00:17:56.840 --> 00:17:59.840]  去跟這些私慾
[00:17:59.840 --> 00:18:01.840]  真正的爭戰
[00:18:01.840 --> 00:18:03.840]  是真正的爭戰
[00:18:03.840 --> 00:18:05.840]  是真正的打一場仗
[00:18:05.840 --> 00:18:07.840]  叫這些私慾
[00:18:07.840 --> 00:18:10.840]  真的敗在我們面前
[00:18:10.840 --> 00:18:13.840]  我們是不是這樣的呢?
[00:18:13.840 --> 00:18:16.840]  一至三節裡面
[00:18:16.840 --> 00:18:21.840]  其實這種私慾是有另一個層面影響我們
[00:18:21.840 --> 00:18:24.840]  如果我們看第二節的後半段
[00:18:24.840 --> 00:18:26.840]  亞哥就在這裡說
[00:18:26.840 --> 00:18:30.840]  你們得不著是因為你們不求
[00:18:30.840 --> 00:18:33.840]  你們求也得不著是因為你們忘求
[00:18:33.840 --> 00:18:36.840]  要浪費在你們的燕落中
[00:18:36.840 --> 00:18:39.840]  其實這個燕落這個字
[00:18:39.840 --> 00:18:42.840]  華本就這樣譯為燕落
[00:18:42.840 --> 00:18:46.840]  但其實這個字的本質
[00:18:46.840 --> 00:18:47.840]  它原先的字
[00:18:47.840 --> 00:18:50.840]  是跟私慾這個字一模一樣
[00:18:50.840 --> 00:18:52.840]  所以簡單來說
[00:18:52.840 --> 00:18:56.840]  原來在我們面對我們的慾望的時候
[00:18:56.840 --> 00:18:59.840]  我們會有一個這樣的呈現
[00:18:59.840 --> 00:19:01.840]  就是當我們想要的時候
[00:19:01.840 --> 00:19:02.840]  這裡說
[00:19:02.840 --> 00:19:05.840]  你們得不著是因為你們不求
[00:19:05.840 --> 00:19:06.840]  我們想都不用想
[00:19:06.840 --> 00:19:08.840]  我們都不會求民主
[00:19:08.840 --> 00:19:10.840]  我們都不會向上帝呼求
[00:19:10.840 --> 00:19:12.840]  然後我們就去
[00:19:12.840 --> 00:19:14.840]  我們就去拿這件事
[00:19:14.840 --> 00:19:16.840]  我們就很想得著這件事
[00:19:16.840 --> 00:19:20.840]  我們就用我們自己的方法去獲取這件事
[00:19:20.840 --> 00:19:23.840]  所以神說你們不會得到
[00:19:23.840 --> 00:19:25.840]  你們不會得到
[00:19:25.840 --> 00:19:27.840]  然後在禱告裡面
[00:19:27.840 --> 00:19:28.840]  向神禱告的時候
[00:19:28.840 --> 00:19:30.840]  我們有時候有些事是我們想得到的
[00:19:30.840 --> 00:19:32.840]  我們就向神呼籲
[00:19:32.840 --> 00:19:34.840]  向神禱告
[00:19:34.840 --> 00:19:36.840]  主啊 你要給我這件事
[00:19:36.840 --> 00:19:38.840]  我真的很想要這件事
[00:19:38.840 --> 00:19:40.840]  祂說你們都不會得到
[00:19:40.840 --> 00:19:42.840]  為什麼呢?
[00:19:42.840 --> 00:19:43.840]  因為這是一個妄求
[00:19:43.840 --> 00:19:44.840]  什麼是妄求呢?
[00:19:44.840 --> 00:19:46.840]  就是你求這件事
[00:19:46.840 --> 00:19:50.840]  就是用在你的私慾當中
[00:19:50.840 --> 00:19:54.840]  其實我們的神對我們是很好的
[00:19:54.840 --> 00:19:58.840]  所以耶穌曾經說過一番這樣的說話
[00:19:58.840 --> 00:20:01.840]  祂說在你們做父親的當中
[00:20:01.840 --> 00:20:04.840]  你們的子女求餅的
[00:20:05.840 --> 00:20:08.840]  你們是不會給他們石頭的
[00:20:08.840 --> 00:20:11.840]  你們的子女向你們求魚
[00:20:11.840 --> 00:20:13.840]  你們是不會給他們蛇
[00:20:13.840 --> 00:20:14.840]  就是說
[00:20:14.840 --> 00:20:17.840]  上帝在人向祂呼求的裡面
[00:20:17.840 --> 00:20:20.840]  如果那些是對的
[00:20:20.840 --> 00:20:21.840]  是好的
[00:20:21.840 --> 00:20:24.840]  上帝是從來不會吝嗇
[00:20:24.840 --> 00:20:25.840]  從來不會藏起來
[00:20:25.840 --> 00:20:27.840]  不會把好東西給人的
[00:20:27.840 --> 00:20:30.840]  但是有時候我們反過來想一想
[00:20:30.840 --> 00:20:32.840]  如果我們求的那件事
