
[00:00:00.000 --> 00:00:02.000]  聖經是有它可貴的地方
[00:05:14.000 --> 00:05:16.000]  不夠愛這個姊妹
[00:05:16.000 --> 00:05:18.000]  以致他行差踏錯
[00:05:18.000 --> 00:05:20.000]  我都沒有出聲呢
[00:05:20.000 --> 00:05:22.000]  弟兄姊妹
[00:05:22.000 --> 00:05:24.000]  我們在教會裏面
[00:05:24.000 --> 00:05:26.000]  作為一個群體
[00:05:26.000 --> 00:05:28.000]  作為一個信仰的群體
[00:05:28.000 --> 00:05:30.000]  是不是以這個信仰為基礎
[00:05:30.000 --> 00:05:32.000]  只是以一個
[00:05:32.000 --> 00:05:34.000]  表面的關係為基礎
[00:05:34.000 --> 00:05:36.000]  我們會不會擔心
[00:05:36.000 --> 00:05:38.000]  傷害了我們
[00:05:38.000 --> 00:05:40.000]  一個很表面的關係
[00:05:40.000 --> 00:05:42.000]  而忽略了最核心
[00:05:42.000 --> 00:05:44.000]  令我們走在一起
[00:05:44.000 --> 00:05:46.000]  是我們相信耶穌的緣故呢
[00:05:46.000 --> 00:05:50.000]  怎樣才是按著
[00:05:50.000 --> 00:05:52.000]  聖經的教導
[00:05:52.000 --> 00:05:54.000]  成為一個彼此聯絡的群體呢
[00:05:54.000 --> 00:05:58.000]  又怎樣才可以做到
[00:05:58.000 --> 00:06:00.000]  一個這樣信仰的群體呢
[00:06:00.000 --> 00:06:02.000]  讓我們繼續去思考
[00:06:02.000 --> 00:06:04.000]  尼西米基裏面
[00:06:04.000 --> 00:06:06.000]  如何回答這個問題
[00:06:06.000 --> 00:06:08.000]  如果你有聖經
[00:06:08.000 --> 00:06:10.000]  請回到尼西米基
[00:06:10.000 --> 00:06:12.000]  第九章第三十八節
[00:06:12.000 --> 00:06:14.000]  中文的聖經
[00:06:14.000 --> 00:06:16.000]  九章三十八節
[00:06:16.000 --> 00:06:18.000]  其實是希伯來文聖經的
[00:06:18.000 --> 00:06:20.000]  十章第一節
[00:06:20.000 --> 00:06:22.000]  中文聖經的十章第一節
[00:06:22.000 --> 00:06:24.000]  就是希伯來文的十章第二節
[00:06:24.000 --> 00:06:26.000]  所以換句話說
[00:06:26.000 --> 00:06:28.000]  這裡的斬斷不太好
[00:06:28.000 --> 00:06:30.000]  第九章的三十八節
[00:06:30.000 --> 00:06:32.000]  應該和第十章是一部份
[00:06:32.000 --> 00:06:34.000]  這個時候讓我們複習一下
[00:06:34.000 --> 00:06:36.000]  回想一下究竟尼西米基
[00:06:36.000 --> 00:06:38.000]  是講什麼的
[00:06:38.000 --> 00:06:40.000]  如果你覺得尼西米基是講
[00:06:40.000 --> 00:06:42.000]  重建城牆的話
[00:06:42.000 --> 00:06:44.000]  你只是答對了一半
[00:06:44.000 --> 00:06:46.000]  因為第七章的城牆已經建好了
[00:06:46.000 --> 00:06:48.000]  為什麼還要寫到第十三章呢
[00:06:48.000 --> 00:06:50.000]  簡單來說可以將尼西米基
[00:06:50.000 --> 00:06:52.000]  分為兩段
[00:06:52.000 --> 00:06:54.000]  頭一段就是一至七章
[00:06:54.000 --> 00:06:56.000]  去重建這個城牆
[00:06:56.000 --> 00:06:58.000]  之後由第八章至十三章
[00:06:58.000 --> 00:07:00.000]  就是重建這個群體
[00:07:00.000 --> 00:07:02.000]  換句話說
[00:07:02.000 --> 00:07:04.000]  就是建好的硬件之後
[00:07:04.000 --> 00:07:06.000]  就要再處理怎樣建好的軟件
[00:07:06.000 --> 00:07:08.000]  那個城牆
[00:07:08.000 --> 00:07:10.000]  是為了保障城牆裏面的人
[00:07:10.000 --> 00:07:12.000]  但你保障了之後
[00:07:12.000 --> 00:07:14.000]  那又怎樣呢
[00:07:14.000 --> 00:07:16.000]  這班人怎樣能夠成為
[00:07:16.000 --> 00:07:18.000]  一個合乎神心意的群體呢
[00:07:18.000 --> 00:07:20.000]  究竟這班人有沒有回到
[00:07:20.000 --> 00:07:22.000]  上帝面前呢
[00:07:22.000 --> 00:07:24.000]  怎樣去重建他們
[00:07:24.000 --> 00:07:26.000]  怎樣去改變從秘魯的日子
[00:07:26.000 --> 00:07:28.000]  回到舊時跟從神有自己的國家的日子呢
[00:07:28.000 --> 00:07:30.000]  這是尼西米嘗試
[00:07:30.000 --> 00:07:32.000]  去做的事情
[00:07:32.000 --> 00:07:34.000]  所以如果你印象深刻的話
[00:07:34.000 --> 00:07:36.000]  你記得第七章建好城牆之後
[00:07:36.000 --> 00:07:38.000]  第八章
[00:07:38.000 --> 00:07:40.000]  他們就一起在以色列面前
[00:07:40.000 --> 00:07:42.000]  聽以色列中毒神的話
[00:07:42.000 --> 00:07:44.000]  中毒柯瑟的律法
[00:07:44.000 --> 00:07:46.000]  聽到他們流淚痛哭
[00:07:46.000 --> 00:07:48.000]  因為他們發覺他們得罪神
[00:07:48.000 --> 00:07:50.000]  但那個時候尼西米就說
[00:07:50.000 --> 00:07:52.000]  這個時候不是哀傷的時候
[00:07:52.000 --> 00:07:54.000]  今天是應該開心應該慶祝的
[00:07:54.000 --> 00:07:56.000]  當他們聽到律法發覺
[00:07:56.000 --> 00:07:58.000]  而聽到律法裡面講守住彭寺的時候
[00:07:58.000 --> 00:08:00.000]  他們就一起很開心
[00:08:00.000 --> 00:08:02.000]  很興奮地去守住彭寺
[00:08:02.000 --> 00:08:04.000]  去慶祝去獻上神的敬拜
[00:08:04.000 --> 00:08:06.000]  也在住彭寺裏面
[00:08:06.000 --> 00:08:08.000]  他們回想神過去的救贖
[00:08:08.000 --> 00:08:10.000]  繼續展望將來神繼續的帶領
[00:08:10.000 --> 00:08:12.000]  慶祝過後
[00:08:12.000 --> 00:08:14.000]  他們一起在神面前再認罪
[00:08:14.000 --> 00:08:16.000]  發覺他們自己做錯事情
[00:08:16.000 --> 00:08:18.000]  而第九章就花了很多篇幅
[00:08:18.000 --> 00:08:20.000]  去講他們回顧歷史
[00:08:20.000 --> 00:08:22.000]  發生了什麼事情
[00:08:22.000 --> 00:08:24.000]  究竟為什麼
[00:08:24.000 --> 00:08:26.000]  積烈人會落到一個
[00:08:26.000 --> 00:08:28.000]  被擄的境地呢
[00:08:28.000 --> 00:08:30.000]  就因為他們過去不聽從摩西的律法
[00:08:30.000 --> 00:08:32.000]  他們不跟從神
[00:08:32.000 --> 00:08:34.000]  以致他們就輸了家園
[00:08:34.000 --> 00:08:36.000]  國破家亡
[00:08:36.000 --> 00:08:38.000]  被擄到外面
[00:08:38.000 --> 00:08:40.000]  所以今天他們作為回歸的子民
[00:08:40.000 --> 00:08:42.000]  他們思想
[00:08:42.000 --> 00:08:44.000]  為什麼我做得不對
[00:08:44.000 --> 00:08:46.000]  他們就痛定思過
[00:08:46.000 --> 00:08:48.000]  我們不可以再做錯
[00:08:48.000 --> 00:08:50.000]  我們要過一個
[00:08:50.000 --> 00:08:52.000]  合乎神心的日子
[00:08:52.000 --> 00:08:54.000]  以致就去到
[00:08:54.000 --> 00:08:56.000]  第九章三十八節
[00:08:56.000 --> 00:08:58.000]  因這一切
[00:08:58.000 --> 00:09:00.000]  因這一切就是第九章講的一切
[00:09:00.000 --> 00:09:02.000]  就是過去的歷史
[00:09:02.000 --> 00:09:04.000]  因著我回想過去的事情
[00:09:04.000 --> 00:09:06.000]  我們真是真是
[00:09:06.000 --> 00:09:08.000]  有一個真心的悔改的時候
[00:09:08.000 --> 00:09:10.000]  我們立確實的約
[00:09:10.000 --> 00:09:12.000]  寫在冊上
[00:09:12.000 --> 00:09:14.000]  我們的領袖利美人和祭司
[00:09:14.000 --> 00:09:16.000]  都用了印
[00:09:16.000 --> 00:09:18.000]  是因著他們看回過去
[00:09:18.000 --> 00:09:20.000]  他們知道自己為什麼犯錯
[00:09:20.000 --> 00:09:22.000]  也因著他們明白
[00:09:22.000 --> 00:09:24.000]  這是一個怎樣的上帝
[00:09:24.000 --> 00:09:26.000]  如果你有誠經
[00:09:26.000 --> 00:09:28.000]  第九章三十二節
[00:09:28.000 --> 00:09:30.000]  現在我們的神
[00:09:30.000 --> 00:09:32.000]  你是至大至能至可畏
[00:09:32.000 --> 00:09:34.000]  守約斯前外的神
[00:09:34.000 --> 00:09:36.000]  我們的君王
[00:09:36.000 --> 00:09:38.000]  長官祭司先知和少將
[00:09:38.000 --> 00:09:40.000]  和你的百姓
[00:09:40.000 --> 00:09:42.000]  從亞述諸王的時候
[00:09:42.000 --> 00:09:44.000]  直到今天所遭遇的所有苦難
[00:09:44.000 --> 00:09:46.000]  求你不要捍衛小事
[00:09:46.000 --> 00:09:48.000]  他看回神是至大的
[00:09:48.000 --> 00:09:50.000]  至有權柄至有慈愛
[00:09:50.000 --> 00:09:52.000]  也是那位
[00:09:52.000 --> 00:09:54.000]  守約斯前外的神
[00:09:54.000 --> 00:09:56.000]  因著他們知道
[00:09:56.000 --> 00:09:58.000]  上帝是一個怎樣的上帝
[00:09:58.000 --> 00:10:00.000]  因著他們知道上帝是那位
[00:10:00.000 --> 00:10:02.000]  守約的上帝
[00:10:02.000 --> 00:10:04.000]  所以今天他們作為神的子民
[00:10:04.000 --> 00:10:06.000]  他們要決意成為守約的子民
[00:10:06.000 --> 00:10:08.000]  跟隨神的
[00:10:08.000 --> 00:10:10.000]  律例殿帳
[00:10:10.000 --> 00:10:12.000]  立這個確實的約
[00:10:12.000 --> 00:10:14.000]  就好像是我們
[00:10:14.000 --> 00:10:16.000]  一起去下這個決心
[00:10:16.000 --> 00:10:18.000]  表示一同去跟隨
[00:10:18.000 --> 00:10:20.000]  表示一同去跟隨
[00:10:20.000 --> 00:10:22.000]  跟著就是剛才大家
[00:10:22.000 --> 00:10:24.000]  聽到主席讀
[00:10:24.000 --> 00:10:26.000]  第一節至到第十
[00:10:26.000 --> 00:10:28.000]  至到二十六節
[00:10:28.000 --> 00:10:30.000]  一堆名字
[00:10:30.000 --> 00:10:32.000]  通常我們見到這麼多堆名字的時候
[00:10:32.000 --> 00:10:34.000]  我們很自然就會
[00:10:34.000 --> 00:10:36.000]  揭一頁這樣翻過去
[00:10:36.000 --> 00:10:38.000]  或者現在的世代就是
[00:10:38.000 --> 00:10:42.000]  還有的還有的
[00:10:42.000 --> 00:10:44.000]  在飛
[00:10:44.000 --> 00:10:46.000]  人之常情
[00:10:46.000 --> 00:10:48.000]  我也不會逐個名字去看
[00:10:48.000 --> 00:10:50.000]  但是有意思的
[00:10:50.000 --> 00:10:52.000]  他講了這麼多名字
[00:10:52.000 --> 00:10:54.000]  你看看第38節
[00:10:54.000 --> 00:10:56.000]  他說我們領袖利美人
[00:10:56.000 --> 00:10:58.000]  和祭司都用了人
[00:10:58.000 --> 00:11:00.000]  三種不同的人
[00:11:00.000 --> 00:11:02.000]  而在這一堆名字裡
[00:11:02.000 --> 00:11:04.000]  都是這三組不同的人
[00:11:04.000 --> 00:11:06.000]  你看看第八節
[00:11:06.000 --> 00:11:08.000]  就是馬西亞
[00:11:08.000 --> 00:11:10.000]  碧蓋
[00:11:10.000 --> 00:11:12.000]  士馬雅等祭司
[00:11:12.000 --> 00:11:14.000]  即是說第二節
[00:11:14.000 --> 00:11:16.000]  至到第八節
[00:11:16.000 --> 00:11:18.000]  這一堆是祭司的名字
[00:11:18.000 --> 00:11:20.000]  跟著第九節開始
[00:11:20.000 --> 00:11:22.000]  又有利美人
[00:11:22.000 --> 00:11:24.000]  又有一堆名字
[00:11:24.000 --> 00:11:26.000]  換句話說在第九節
[00:11:26.000 --> 00:11:28.000]  一直到第十三節
[00:11:28.000 --> 00:11:30.000]  那些就是利美人的名字
[00:11:30.000 --> 00:11:32.000]  跟著十四節
[00:11:32.000 --> 00:11:34.000]  還有百姓中的領袖
[00:11:34.000 --> 00:11:36.000]  又有一堆名字
[00:11:36.000 --> 00:11:38.000]  即是說這三種不同的人
[00:11:38.000 --> 00:11:40.000]  祭司、利美人和百姓當中的領袖
[00:11:40.000 --> 00:11:42.000]  有多少名字
[00:11:42.000 --> 00:11:44.000]  他就寫多少名字出來
[00:11:44.000 --> 00:11:46.000]  這是重要的
[00:11:46.000 --> 00:11:48.000]  你想想如果你是當日其中一個領袖
[00:11:48.000 --> 00:11:50.000]  你一齊去許下樂園
[00:11:50.000 --> 00:11:52.000]  去簽說
[00:11:52.000 --> 00:11:54.000]  我們一定要去守神的約
[00:11:54.000 --> 00:11:56.000]  然後李軒明沒有寫這個名字
[00:11:56.000 --> 00:11:58.000]  搞錯!我在這裡!我在這裡!
[00:11:58.000 --> 00:12:00.000]  我有份的!
[00:12:00.000 --> 00:12:02.000]  是我們一齊
[00:12:02.000 --> 00:12:04.000]  全球高峰領袖會
[00:12:04.000 --> 00:12:06.000]  聯署簽的約
[00:12:06.000 --> 00:12:08.000]  我一齊去表示我作為一個領袖
[00:12:08.000 --> 00:12:10.000]  無論是祭司、利美人
[00:12:10.000 --> 00:12:12.000]  是一個宗教領袖
[00:12:12.000 --> 00:12:14.000]  或者他們當中的人
[00:12:14.000 --> 00:12:16.000]  他們自己族長裏面的領袖
[00:12:16.000 --> 00:12:18.000]  都是帶領著那些人
[00:12:18.000 --> 00:12:20.000]  我帶領著那些人
[00:12:20.000 --> 00:12:22.000]  一齊去表示這個承諾
[00:12:22.000 --> 00:12:24.000]  我們要忠於上帝的約
[00:12:24.000 --> 00:12:28.000]  然後不止這些人
[00:12:28.000 --> 00:12:30.000]  二十八節還有其餘的百姓
[00:12:30.000 --> 00:12:32.000]  祭司、利美人、門口的守衛
[00:12:32.000 --> 00:12:34.000]  唱歌的、電影的
[00:12:34.000 --> 00:12:36.000]  所有跟倫邦民族分出來的
[00:12:36.000 --> 00:12:38.000]  還有他們的妻子兒女
[00:12:38.000 --> 00:12:40.000]  凡有知識能明白的
[00:12:40.000 --> 00:12:42.000]  所有人 基本上就是樓下的香港阿伯
[00:12:42.000 --> 00:12:44.000]  隔壁公園拿著龍鳥的那個
[00:12:44.000 --> 00:12:46.000]  在街市賣魚的那個
[00:12:46.000 --> 00:12:48.000]  你說得出多少個
[00:12:48.000 --> 00:12:50.000]  誰就是所有有知識的
[00:12:50.000 --> 00:12:52.000]  能夠分辨到的
[00:12:52.000 --> 00:12:54.000]  他們所有人
[00:12:54.000 --> 00:12:56.000]  都願意一同表示
[00:12:56.000 --> 00:12:58.000]  要守神的律法
[00:12:58.000 --> 00:13:04.000]  這個是他們明白到
[00:13:04.000 --> 00:13:06.000]  因著過去
[00:13:06.000 --> 00:13:08.000]  太多太多次
[00:13:08.000 --> 00:13:10.000]  太多太多人
[00:13:10.000 --> 00:13:12.000]  沒有跟隨神的律法的緣故
[00:13:12.000 --> 00:13:14.000]  今天
[00:13:14.000 --> 00:13:16.000]  他們作為一個群體
[00:13:16.000 --> 00:13:18.000]  由領袖帶領
[00:13:18.000 --> 00:13:20.000]  到下面所有人
[00:13:20.000 --> 00:13:22.000]  都願意一同去表示
[00:13:22.000 --> 00:13:24.000]  我要忠於神給摩西的那個律法
[00:13:24.000 --> 00:13:30.000]  他們貴族的弟兄
[00:13:30.000 --> 00:13:32.000]  都發驟起誓
[00:13:32.000 --> 00:13:34.000]  簡直像黑社會的感覺
[00:13:34.000 --> 00:13:36.000]  燒個黃紙
[00:13:36.000 --> 00:13:38.000]  然後就說
[00:13:38.000 --> 00:13:40.000]  如有違者
[00:13:40.000 --> 00:13:42.000]  死在萬刀之下
[00:13:42.000 --> 00:13:44.000]  是一個很有決心
[00:13:44.000 --> 00:13:46.000]  是說如果我們不跟隨
[00:13:46.000 --> 00:13:48.000]  就怨神懲罰我們
[00:13:48.000 --> 00:13:50.000]  這樣去做
[00:13:50.000 --> 00:13:52.000]  就是為了要守神的律法
[00:13:52.000 --> 00:13:54.000]  要聽神的話
[00:13:54.000 --> 00:13:56.000]  硬件
[00:13:56.000 --> 00:13:58.000]  不是最重要
[00:13:58.000 --> 00:14:00.000]  軟件那班人更加重要
[00:14:00.000 --> 00:14:02.000]  弟兄姊妹
[00:14:02.000 --> 00:14:04.000]  看回我們今天的窩福
[00:14:04.000 --> 00:14:06.000]  硬件
[00:14:06.000 --> 00:14:08.000]  都安安靜靜的
[00:14:08.000 --> 00:14:10.000]  都沒有什麼欠缺
[00:14:10.000 --> 00:14:12.000]  除了廁所還在修理
[00:14:12.000 --> 00:14:14.000]  大家要忍耐
[00:14:14.000 --> 00:14:16.000]  只有單邊廁所用之餘
[00:14:16.000 --> 00:14:18.000]  基本上硬件就是這樣
[00:14:18.000 --> 00:14:20.000]  我們的軟件呢
[00:14:20.000 --> 00:14:22.000]  如果看回我們
[00:14:22.000 --> 00:14:24.000]  窩福和弟兄姊妹
[00:14:24.000 --> 00:14:26.000]  我們有多忠於
[00:14:26.000 --> 00:14:28.000]  去跟隨神呢
[00:14:28.000 --> 00:14:30.000]  我們重視什麼呢
[00:14:30.000 --> 00:14:34.000]  可能會覺得我們
[00:14:34.000 --> 00:14:36.000]  要再起大一點
[00:14:36.000 --> 00:14:38.000]  再抗疼
[00:14:38.000 --> 00:14:40.000]  我們要更加有人情味
[00:14:40.000 --> 00:14:42.000]  更加彼此關懷
[00:14:42.000 --> 00:14:46.000]  我們想要在崇拜上
[00:14:46.000 --> 00:14:48.000]  有一個很好的崇拜經歷
[00:14:48.000 --> 00:14:50.000]  這些全部都是好的
[00:14:50.000 --> 00:14:52.000]  都是值得我們去思想
[00:14:52.000 --> 00:14:54.000]  值得我們去追隨的
[00:14:54.000 --> 00:14:56.000]  但最重要的是
[00:14:56.000 --> 00:14:58.000]  有沒有一群願意聽從神
[00:14:58.000 --> 00:15:00.000]  跟從神的群體呢
[00:15:00.000 --> 00:15:02.000]  如果沒有的話
[00:15:02.000 --> 00:15:04.000]  容許我講一句
[00:15:04.000 --> 00:15:06.000]  那我們回來幹什麼呢
[00:15:06.000 --> 00:15:08.000]  如果這個信仰的群體
[00:15:08.000 --> 00:15:10.000]  不是以信仰為基礎
[00:15:10.000 --> 00:15:12.000]  如果我們做了很多事
[00:15:12.000 --> 00:15:14.000]  無論我們的堂子
[00:15:14.000 --> 00:15:16.000]  再弄得大一點
[00:15:16.000 --> 00:15:18.000]  再弄得漂亮一點
[00:15:18.000 --> 00:15:20.000]  人再多一點
[00:15:20.000 --> 00:15:22.000]  音樂再豐富一點
[00:15:22.000 --> 00:15:24.000]  如果我們不是一群跟隨耶穌的人
[00:15:24.000 --> 00:15:26.000]  我們有沒有這個決心
[00:15:26.000 --> 00:15:28.000]  我們回來
[00:15:28.000 --> 00:15:30.000]  最重要的是我們要彼此幫助
