
[00:00:00.000 --> 00:00:02.000]  在整個之前同心來祈禱
[00:01:59.000 --> 00:02:05.000]  埃及法老因為拒絕神的命令
[00:02:05.000 --> 00:02:09.000]  最終整個埃及所有投生的男性
[00:02:09.000 --> 00:02:11.000]  包括自己的長子
[00:02:11.000 --> 00:02:14.000]  都被殺死
[00:02:14.000 --> 00:02:18.000]  摩西阿倫明知這是白費氣力
[00:02:18.000 --> 00:02:20.000]  徒勞無功
[00:02:20.000 --> 00:02:23.000]  為何又要做呢?
[00:02:23.000 --> 00:02:26.000]  就好像你老闆跟你說
[00:02:26.000 --> 00:02:29.000]  你是一個銷售行家
[00:02:29.000 --> 00:02:30.000]  跟你說
[00:02:30.000 --> 00:02:34.000]  你出去銷售某些產品、產品、服務
[00:02:34.000 --> 00:02:36.000]  不過告訴你
[00:02:36.000 --> 00:02:39.000]  沒有人要的
[00:02:39.000 --> 00:02:41.000]  我的服務
[00:02:41.000 --> 00:02:44.000]  你試試吧
[00:02:44.000 --> 00:02:46.000]  不會有人買的
[00:02:46.000 --> 00:02:48.000]  那你去不去呢?
[00:02:48.000 --> 00:02:53.000]  就好像校長跟你說你是老師
[00:02:53.000 --> 00:02:56.000]  那班同學上課又不專心
[00:02:56.000 --> 00:02:57.000]  黑暗地睡覺
[00:02:57.000 --> 00:02:59.000]  打機各樣
[00:02:59.000 --> 00:03:00.000]  又不交功課
[00:03:00.000 --> 00:03:01.000]  又不溫習
[00:03:01.000 --> 00:03:02.000]  又考試
[00:03:02.000 --> 00:03:04.000]  又不讀書
[00:03:04.000 --> 00:03:06.000]  講明給你聽
[00:03:06.000 --> 00:03:09.000]  你未去之前已經打定底
[00:03:09.000 --> 00:03:11.000]  你用甚麼心情
[00:03:11.000 --> 00:03:13.000]  用甚麼態度
[00:03:13.000 --> 00:03:17.000]  來進這個班房來備課呢?
[00:03:17.000 --> 00:03:19.000]  在這篇經文中
[00:03:19.000 --> 00:03:22.000]  神看到一個開放
[00:03:22.000 --> 00:03:24.000]  而不是一個定局
[00:03:24.000 --> 00:03:25.000]  不是必然
[00:03:25.000 --> 00:03:28.000]  不是一個宿命論
[00:03:28.000 --> 00:03:32.000]  神是尊重人的選擇、決定
[00:03:32.000 --> 00:03:37.000]  經文中強調是任憑
[00:03:37.000 --> 00:03:40.000]  是容讓法老一錯再錯
[00:03:40.000 --> 00:03:45.000]  去演活祂自己的角色
[00:03:45.000 --> 00:03:48.000]  同樣我們看到
[00:03:48.000 --> 00:03:51.000]  無論是摩西或者是法老
[00:03:51.000 --> 00:03:53.000]  去面對神的命令
[00:03:53.000 --> 00:03:56.000]  有不同的態度
[00:03:56.000 --> 00:03:58.000]  有不同的反應
[00:03:58.000 --> 00:04:01.000]  帶來不同的結局
[00:04:01.000 --> 00:04:02.000]  在法老身上
[00:04:02.000 --> 00:04:05.000]  我們有甚麼可以引以為戒
[00:04:05.000 --> 00:04:07.000]  從摩西身上
[00:04:07.000 --> 00:04:09.000]  我們有甚麼可以學習
[00:04:09.000 --> 00:04:12.000]  這篇經文帶來了很多問題
[00:04:12.000 --> 00:04:15.000]  其中一個問題是神的正義
[00:04:15.000 --> 00:04:19.000]  神去讓法老的心過硬
[00:04:19.000 --> 00:04:22.000]  這樣法老便很無辜
[00:04:22.000 --> 00:04:24.000]  法老是一個受害者
[00:04:24.000 --> 00:04:27.000]  因為整定身不由己
[00:04:27.000 --> 00:04:29.000]  神去差點摩西
[00:04:29.000 --> 00:04:32.000]  回去埃及帶領以色列人
[00:04:32.000 --> 00:04:35.000]  出埃及往英海之地
[00:04:35.000 --> 00:04:37.000]  為甚麼又要擊殺摩西
[00:04:37.000 --> 00:04:40.000]  為甚麼為兒子執行割禮
[00:04:40.000 --> 00:04:44.000]  立即可以解除神的追殺
[00:04:44.000 --> 00:04:46.000]  我們說一念之差
[00:04:46.000 --> 00:04:48.000]  可以改變人生
[00:04:48.000 --> 00:04:52.000]  很多大錯都是一念之差造成的
[00:04:52.000 --> 00:04:55.000]  是我們認為應該做
[00:04:55.000 --> 00:04:57.000]  和不應該做之間
[00:04:57.000 --> 00:04:59.000]  只有一個很小的差距
[00:04:59.000 --> 00:05:04.000]  這個差距就是一念之差
[00:05:04.000 --> 00:05:07.000]  有時現實比電影、電視
[00:05:07.000 --> 00:05:10.000]  更加困難、複雜、兩難
[00:05:10.000 --> 00:05:12.000]  和震撼
[00:05:12.000 --> 00:05:15.000]  到底法老是否無辜
[00:05:15.000 --> 00:05:17.000]  是否身不由己
[00:05:17.000 --> 00:05:19.000]  是否受害者
[00:05:19.000 --> 00:05:20.000]  我們看到
[00:05:20.000 --> 00:05:23.000]  經文在22到23章
[00:05:23.000 --> 00:05:26.000]  今天所選到的經文出入記
[00:05:26.000 --> 00:05:30.000]  經文我們再看的時候
[00:05:30.000 --> 00:05:32.000]  我們看回
[00:05:32.000 --> 00:05:34.000]  經文提到
[00:05:34.000 --> 00:05:37.000]  是說你要對法老說
[00:05:37.000 --> 00:05:39.000]  耶和華這樣說
[00:05:39.000 --> 00:05:41.000]  以色列是我的兒子
[00:05:41.000 --> 00:05:42.000]  我的長子
[00:05:42.000 --> 00:05:45.000]  我對你說過
[00:05:45.000 --> 00:05:48.000]  用我的兒子去好侍奉我
[00:05:48.000 --> 00:05:51.000]  你還是不肯容他去
[00:05:51.000 --> 00:05:52.000]  看啊
[00:05:52.000 --> 00:05:55.000]  我要殺你的長子
[00:05:55.000 --> 00:05:57.000]  我們看到這個經文
[00:05:57.000 --> 00:06:00.000]  是講到法老是可以選擇的
[00:06:00.000 --> 00:06:02.000]  在可以選擇的情況下
[00:06:02.000 --> 00:06:06.000]  他來拒絕聽神的命令
[00:06:06.000 --> 00:06:07.000]  我們看到第一點
[00:06:07.000 --> 00:06:09.000]  今天講的是
[00:06:09.000 --> 00:06:11.000]  講到濫用自由
[00:06:11.000 --> 00:06:14.000]  朝自招滅亡
[00:06:14.000 --> 00:06:16.000]  我們經文裡說
[00:06:16.000 --> 00:06:19.000]  但我要使他的心剛硬
[00:06:19.000 --> 00:06:21.000]  在法老的心目中
[00:06:21.000 --> 00:06:23.000]  他自己覺得
[00:06:23.000 --> 00:06:26.000]  他是高以色列人幾班
[00:06:26.000 --> 00:06:29.000]  因為這班以色列人是奴隸
[00:06:29.000 --> 00:06:31.000]  他們是家奴
[00:06:31.000 --> 00:06:35.000]  現在奴隸的頭子摩西
[00:06:35.000 --> 00:06:38.000]  走來跟我說
[00:06:38.000 --> 00:06:40.000]  他是奴隸的神
[00:06:40.000 --> 00:06:41.000]  要求家主
[00:06:41.000 --> 00:06:42.000]  即是我法老
[00:06:42.000 --> 00:06:44.000]  放假三天
[00:06:44.000 --> 00:06:45.000]  理由就是
[00:06:45.000 --> 00:06:47.000]  以色列整個民族
[00:06:47.000 --> 00:06:50.000]  要到曠野敬拜神
[00:06:50.000 --> 00:06:52.000]  這個理由是否充分
[00:06:52.000 --> 00:06:54.000]  擺明是藉口
[00:06:54.000 --> 00:06:55.000]  想偷懶是真的
[00:06:55.000 --> 00:06:57.000]  假如你是去家裡
[00:06:57.000 --> 00:07:00.000]  有一個讀書的小朋友
[00:07:00.000 --> 00:07:02.000]  就是少年人
[00:07:02.000 --> 00:07:05.000]  我剛剛上個星期四
[00:07:05.000 --> 00:07:08.000]  上個星期四才去放假
[00:07:08.000 --> 00:07:10.000]  特例有一天
[00:07:10.000 --> 00:07:12.000]  八號風球的假期
[00:07:12.000 --> 00:07:13.000]  嘩
[00:07:13.000 --> 00:07:14.000]  多開心
[00:07:14.000 --> 00:07:17.000]  如果你上網看消息類似
[00:07:17.000 --> 00:07:18.000]  嘩
[00:07:18.000 --> 00:07:19.000]  簡直歡呼震撼
[00:07:19.000 --> 00:07:21.000]  類似天大的好消息
[00:07:21.000 --> 00:07:23.000]  放了一天
[00:07:23.000 --> 00:07:25.000]  星期五上學的時候
[00:07:25.000 --> 00:07:28.000]  那個弟弟在家裡不上學
[00:07:28.000 --> 00:07:29.000]  跟你說
[00:07:29.000 --> 00:07:30.000]  為什麼不上學
[00:07:30.000 --> 00:07:31.000]  萬二正在來
[00:07:31.000 --> 00:07:36.000]  我要準備
[00:07:36.000 --> 00:07:37.000]  嘩
[00:07:37.000 --> 00:07:38.000]  陶子剛剛走了
[00:07:38.000 --> 00:07:39.000]  萬二正在來
[00:07:39.000 --> 00:07:40.000]  萬二正在來
[00:07:40.000 --> 00:07:42.000]  我要準備
[00:07:42.000 --> 00:07:43.000]  嘩
[00:07:43.000 --> 00:07:44.000]  即是我講得俗一點
[00:07:44.000 --> 00:07:47.000]  就會一巴掌射過去
[00:07:47.000 --> 00:07:48.000]  嘩
[00:07:48.000 --> 00:07:50.000]  這班的奴隸
[00:07:50.000 --> 00:07:51.000]  他們都講到
[00:07:51.000 --> 00:07:52.000]  嘩
[00:07:52.000 --> 00:07:53.000]  我要放假
[00:07:53.000 --> 00:07:55.000]  因為怎樣
[00:07:55.000 --> 00:07:57.000]  我要去敬拜神
[00:07:57.000 --> 00:07:59.000]  三天
[00:07:59.000 --> 00:08:01.000]  在教學的經文
[00:08:01.000 --> 00:08:02.000]  法律是說
[00:08:02.000 --> 00:08:04.000]  耶和華是誰
[00:08:04.000 --> 00:08:06.000]  我為什麼要聽他說
[00:08:06.000 --> 00:08:07.000]  你是誰
[00:08:07.000 --> 00:08:08.000]  你是哪位
[00:08:08.000 --> 00:08:10.000]  形象法的表達
[00:08:10.000 --> 00:08:12.000]  就好像你
[00:08:12.000 --> 00:08:15.000]  踩著BMX單車
[00:08:15.000 --> 00:08:17.000]  走到保時捷
[00:08:17.000 --> 00:08:19.000]  和林保堅那裡
[00:08:19.000 --> 00:08:20.000]  和司機說
[00:08:20.000 --> 00:08:23.000]  我跟你反過來
[00:08:23.000 --> 00:08:25.000]  嘩
[00:08:25.000 --> 00:08:26.000]  司機看一看
[00:08:26.000 --> 00:08:27.000]  稍稍你會覺得
[00:08:27.000 --> 00:08:29.000]  可能你快點吃藥
[00:08:29.000 --> 00:08:30.000]  趕快
[00:08:30.000 --> 00:08:32.000]  不要放棄治療
[00:08:32.000 --> 00:08:33.000]  有一次
[00:08:33.000 --> 00:08:34.000]  一個幼稚園生
[00:08:34.000 --> 00:08:36.000]  跟一個
[00:08:36.000 --> 00:08:38.000]  去競槍講
[00:08:38.000 --> 00:08:40.000]  跑步的
[00:08:40.000 --> 00:08:41.000]  紀錄保持者
[00:08:41.000 --> 00:08:42.000]  講
[00:08:42.000 --> 00:08:45.000]  我們在場上競賽
[00:08:45.000 --> 00:08:46.000]  跟跑步比賽一樣
[00:08:46.000 --> 00:08:49.000]  嘩根本是沒得比
[00:08:49.000 --> 00:08:50.000]  沒得廢
[00:08:50.000 --> 00:08:51.000]  真是
[00:08:51.000 --> 00:08:52.000]  下重
[00:08:52.000 --> 00:08:54.000]  不可以語冰
[00:08:54.000 --> 00:08:56.000]  發夢都沒那麼早
[00:08:56.000 --> 00:09:00.000]  我們講到摩西差遣
[00:09:00.000 --> 00:09:02.000]  神差遣摩西和亞倫講
[00:09:02.000 --> 00:09:03.000]  說
[00:09:03.000 --> 00:09:04.000]  是給
[00:09:04.000 --> 00:09:06.000]  法律有足夠的
[00:09:06.000 --> 00:09:07.000]  機會
[00:09:07.000 --> 00:09:08.000]  來考慮
[00:09:08.000 --> 00:09:10.000]  法律放人的話
[00:09:10.000 --> 00:09:11.000]  法律
[00:09:11.000 --> 00:09:13.000]  以致整個埃及
[00:09:13.000 --> 00:09:15.000]  可以全身而退
[00:09:15.000 --> 00:09:16.000]  怎知
[00:09:16.000 --> 00:09:18.000]  法律從沒有把摩西
[00:09:18.000 --> 00:09:19.000]  亞倫
[00:09:19.000 --> 00:09:20.000]  甚至是姚和華神
[00:09:20.000 --> 00:09:22.000]  放在眼內
[00:09:22.000 --> 00:09:25.000]  最終換來悲慘的結局
[00:09:25.000 --> 00:09:27.000]  從五章到十一章
[00:09:27.000 --> 00:09:28.000]  十災
[00:09:28.000 --> 00:09:29.000]  以致
[00:09:29.000 --> 00:09:30.000]  殺長治之災
[00:09:30.000 --> 00:09:31.000]  都是法律
[00:09:31.000 --> 00:09:33.000]  咎由自取
[00:09:33.000 --> 00:09:34.000]  與人無友
[00:09:34.000 --> 00:09:35.000]  結局
[00:09:35.000 --> 00:09:37.000]  是他自己選的
[00:09:37.000 --> 00:09:44.000]  在經文裏面
[00:09:44.000 --> 00:09:45.000]  我們如果留意
[00:09:45.000 --> 00:09:47.000]  江澤東的經文
[00:09:47.000 --> 00:09:49.000]  在和合本的細字
[00:09:49.000 --> 00:09:50.000]  講到
[00:09:50.000 --> 00:09:52.000]  但我要使法律的心
[00:09:52.000 --> 00:09:53.000]  光硬
[00:09:53.000 --> 00:09:55.000]  和合本細字寫到
[00:09:55.000 --> 00:09:58.000]  或形任憑
[00:09:58.000 --> 00:10:01.000]  是任由隨便
[00:10:01.000 --> 00:10:03.000]  這個翻譯是可圈可點的
[00:10:03.000 --> 00:10:05.000]  是法律堅持自己的選擇
[00:10:05.000 --> 00:10:07.000]  到底
[00:10:07.000 --> 00:10:08.000]  他的態度
[00:10:08.000 --> 00:10:10.000]  決定了他的高度
[00:10:10.000 --> 00:10:12.000]  他的抉擇
[00:10:12.000 --> 00:10:15.000]  是決定了事情的走向
[00:10:15.000 --> 00:10:18.000]  邁向自我毀滅
[00:10:18.000 --> 00:10:19.000]  自由
[00:10:19.000 --> 00:10:22.000]  是一個哲學裏面的概念
[00:10:22.000 --> 00:10:23.000]  也就是
[00:10:23.000 --> 00:10:25.000]  我們可以自我支配
[00:10:25.000 --> 00:10:29.000]  憑自主的意志而行動
[00:10:29.000 --> 00:10:31.000]  有很多不同的定義
[00:10:31.000 --> 00:10:32.000]  研究
[00:10:32.000 --> 00:10:33.000]  其中一個講到
[00:10:33.000 --> 00:10:34.000]  是社會上
[00:10:34.000 --> 00:10:36.000]  在不妨礙
[00:10:36.000 --> 00:10:39.000]  其他人同等的自由前提下
[00:10:39.000 --> 00:10:40.000]  個人運用自由
[00:10:40.000 --> 00:10:43.000]  和自身所具有的能力
[00:10:43.000 --> 00:10:46.000]  從事一切活動的權利
[00:10:46.000 --> 00:10:48.000]  這是對自由的解釋
[00:10:48.000 --> 00:10:49.000]  有人說
[00:10:49.000 --> 00:10:53.000]  自由是自律以下的自由
[00:10:53.000 --> 00:10:54.000]  今天
[00:10:54.000 --> 00:10:56.000]  我們世人高舉自由
[00:10:56.000 --> 00:10:58.000]  重視個人權利
[00:10:58.000 --> 00:11:01.000]  卻是小談責任
[00:11:01.000 --> 00:11:02.000]  個人利益
[00:11:02.000 --> 00:11:03.000]  興趣
[00:11:03.000 --> 00:11:04.000]  習慣
[00:11:04.000 --> 00:11:05.000]  凌駕在他人之上
[00:11:05.000 --> 00:11:07.000]  今天我們普遍常見到
[00:11:07.000 --> 00:11:09.000]  在巴士上
[00:11:09.000 --> 00:11:10.000]  在地鐵上
[00:11:10.000 --> 00:11:13.000]  見到人超大聲在做什麼
[00:11:13.000 --> 00:11:15.000]  講電話
[00:11:15.000 --> 00:11:16.000]  看電影
[00:11:16.000 --> 00:11:18.000]  聽歌
[00:11:18.000 --> 00:11:20.000]  在廣場上高
[00:11:20.000 --> 00:11:21.000]  在交通工具
[00:11:21.000 --> 00:11:23.000]  甚至是文化古蹟
[00:11:23.000 --> 00:11:25.000]  大鼻音響
[00:11:25.000 --> 00:11:27.000]  大聲播放音樂
[00:11:27.000 --> 00:11:29.000]  在這裡再歌再舞
[00:11:29.000 --> 00:11:31.000]  我們同樣看到
[00:11:31.000 --> 00:11:34.000]  人無視神對人類的
[00:11:34.000 --> 00:11:35.000]  在婚姻
[00:11:35.000 --> 00:11:37.000]  家庭的設計
[00:11:37.000 --> 00:11:39.000]  依複神的創造
[00:11:39.000 --> 00:11:41.000]  神給人有選擇的自由
[00:11:41.000 --> 00:11:45.000]  卻是要承擔選擇的後果
[00:11:45.000 --> 00:11:47.000]  要按《摩音三章》十六節
[00:11:47.000 --> 00:11:49.000]  來講述神愛世人
[00:11:49.000 --> 00:11:51.000]  甚至將他獨生子嗣及他門
[00:11:51.000 --> 00:11:53.000]  一起信他的不至滅亡
[00:11:53.000 --> 00:11:55.000]  反得永生
[00:11:55.000 --> 00:11:57.000]  我們很喜歡這段經文
[00:11:57.000 --> 00:12:01.000]  去強調神的恩典慈愛
[00:12:01.000 --> 00:12:03.000]  但我們要看清楚
[00:12:03.000 --> 00:12:05.000]  信靠的人得到永生
[00:12:05.000 --> 00:12:09.000]  那蓋住的人會怎樣
[00:12:09.000 --> 00:12:12.000]  蓋住的人就是滅亡
[00:12:12.000 --> 00:12:15.000]  自絕在救恩以外
[00:12:15.000 --> 00:12:18.000]  十字架對於信主的人來說
[00:12:18.000 --> 00:12:20.000]  是神的慈愛拯救
[00:12:20.000 --> 00:12:22.000]  對於不相信的人
[00:12:22.000 --> 00:12:24.000]  是審判毀滅
[00:12:24.000 --> 00:12:28.000]  因為再無其他的救恩
[00:12:28.000 --> 00:12:30.000]  再無其他的拯救
[00:12:30.000 --> 00:12:34.000]  我們不可以說神專制獨裁
[00:12:34.000 --> 00:12:36.000]  這是神的計劃
[00:12:36.000 --> 00:12:39.000]  是神的拯救
[00:12:39.000 --> 00:12:42.000]  有人說心態影響行為
[00:12:42.000 --> 00:12:45.000]  性格決定命運
[00:12:45.000 --> 00:12:49.000]  法老是國家政權的最高代表
[00:12:49.000 --> 00:12:52.000]  掌管軍政神權
[00:12:52.000 --> 00:12:56.000]  法老自稱他是太陽神
[00:12:56.000 --> 00:12:58.000]  「拉」
[00:12:58.000 --> 00:13:00.000]  「拉」是一個字
[00:13:00.000 --> 00:13:02.000]  是神靈的名稱
[00:13:02.000 --> 00:13:04.000]  神靈拉之子
[00:13:04.000 --> 00:13:10.000]  是天神在地上代理人和化身
[00:13:10.000 --> 00:13:12.000]  作為一國之君
[00:13:12.000 --> 00:13:16.000]  他肯聆聽逃犯
[00:13:16.000 --> 00:13:20.000]  其實摩西是逃犯
[00:13:20.000 --> 00:13:22.000]  他肯聆聽奴隸的訴求
[00:13:22.000 --> 00:13:24.000]  已經是黃恩浩蕩
[00:13:24.000 --> 00:13:27.000]  不要三分顏色上大雄
[00:13:27.000 --> 00:13:29.000]  意識而人不過是
[00:13:29.000 --> 00:13:32.000]  地下之仇奴隸
[00:13:32.000 --> 00:13:36.000]  他們存在的價值是提供奴隸
[00:13:36.000 --> 00:13:39.000]  就是人力
[00:13:39.000 --> 00:13:42.000]  竟然現在是為了芝麻綠豆的事
[00:13:42.000 --> 00:13:44.000]  去曠工
[00:13:44.000 --> 00:13:46.000]  不給深刻的教訓
[00:13:46.000 --> 00:13:49.000]  他們不知道會改
[00:13:49.000 --> 00:13:51.000]  無論是四章二十三節
[00:13:51.000 --> 00:13:53.000]  或者之前我們所讀的經文
[00:13:53.000 --> 00:13:55.000]  三章十九到二十節
[00:13:55.000 --> 00:13:59.000]  都是一個條件性的句子
[00:13:59.000 --> 00:14:02.000]  有這個東西就有這個結果
[00:14:02.000 --> 00:14:04.000]  是一個預測
[00:14:04.000 --> 00:14:06.000]  是即將發生
[00:14:06.000 --> 00:14:08.000]  在預期之內
[00:14:08.000 --> 00:14:10.000]  按著現有的知識
[00:14:10.000 --> 00:14:12.000]  和事情的走向
[00:14:12.000 --> 00:14:15.000]  作一個合理的推論
[00:14:15.000 --> 00:14:17.000]  問題是
[00:14:17.000 --> 00:14:21.000]  神透過摩西不斷提醒警告
[00:14:21.000 --> 00:14:23.000]  法律拒絕的後果
[00:14:23.000 --> 00:14:24.000]  法律仍然觸犯
[00:14:24.000 --> 00:14:26.000]  執迷不悟
[00:14:26.000 --> 00:14:27.000]  這樣就活該
[00:14:27.000 --> 00:14:29.000]  是一個自己的選擇
[00:14:29.000 --> 00:14:30.000]  例如
[00:14:30.000 --> 00:14:32.000]  今天下大雨
[00:14:32.000 --> 00:14:34.000]  我們看到周圍
[00:14:34.000 --> 00:14:36.000]  我們看到
[00:14:36.000 --> 00:14:38.000]  在地鐵的大堂
[00:14:38.000 --> 00:14:39.000]  會放牌
[00:14:39.000 --> 00:14:40.000]  寫著什麼
[00:14:40.000 --> 00:14:42.000]  地上濕滑
[00:14:42.000 --> 00:14:44.000]  還圖文並茂
[00:14:44.000 --> 00:14:46.000]  有個人被打在那裡
[00:14:46.000 --> 00:14:48.000]  如果你還跑來跑去
[00:14:48.000 --> 00:14:50.000]  滑倒那是什麼
[00:14:50.000 --> 00:14:54.000]  就是自己拿來
[00:14:54.000 --> 00:14:56.000]  就是
[00:14:56.000 --> 00:15:00.000]  好像我和小朋友說
[00:15:00.000 --> 00:15:05.000]  明明天文台說了會下雨
[00:15:05.000 --> 00:15:07.000]  會不會說謊
[00:15:07.000 --> 00:15:09.000]  會不會遭遇雨
[00:15:09.000 --> 00:15:12.000]  你都不拿雨傘
[00:15:12.000 --> 00:15:13.000]  回到學校
[00:15:13.000 --> 00:15:14.000]  淋到濕了
[00:15:14.000 --> 00:15:16.000]  這樣就關人了
[00:15:16.000 --> 00:15:17.000]  是不是
[00:15:17.000 --> 00:15:19.000]  媽媽明明把雨傘放在門口
[00:15:19.000 --> 00:15:20.000]  你都不拿
[00:15:20.000 --> 00:15:22.000]  說外面沒有雨
[00:15:22.000 --> 00:15:23.000]  那就不拿了
[00:15:23.000 --> 00:15:24.000]  回到學校
[00:15:24.000 --> 00:15:25.000]  淋到濕了
[00:15:25.000 --> 00:15:27.000]  上到班房開冷氣
[00:15:27.000 --> 00:15:29.000]  然後病發燒
[00:15:29.000 --> 00:15:31.000]  誰拿來
[00:15:31.000 --> 00:15:36.000]  是自己拿來的
[00:15:36.000 --> 00:15:37.000]  我們覺得
[00:15:37.000 --> 00:15:40.000]  法老無視神的警告
[00:15:40.000 --> 00:15:43.000]  這是帶來悲慘的結局
[00:15:43.000 --> 00:15:45.000]  那我們呢
[00:15:45.000 --> 00:15:48.000]  今天人類不斷濫用
[00:15:48.000 --> 00:15:50.000]  地球的資源
[00:15:50.000 --> 00:15:51.000]  去侵略
[00:15:51.000 --> 00:15:54.000]  污染我們身處的地球
[00:15:54.000 --> 00:15:59.000]  大自然有力地反撲
[00:15:59.000 --> 00:16:04.000]  冬天消失了
[00:16:04.000 --> 00:16:06.000]  十一月還掛八號風球
[00:16:06.000 --> 00:16:12.000]  雖然很多人對這個掛八號風球的決定質疑
[00:16:12.000 --> 00:16:14.000]  但是確實
[00:16:14.000 --> 00:16:19.000]  他真的進入了這個二百海里裡面
[00:16:19.000 --> 00:16:21.000]  桃枝剛剛走了
[00:16:21.000 --> 00:16:24.000]  曼兒又來了
[00:16:24.000 --> 00:16:26.000]  說天文台預告
[00:16:26.000 --> 00:16:28.000]  星期一和星期二
[00:16:28.000 --> 00:16:30.000]  風勢逐漸增強
[00:16:30.000 --> 00:16:32.000]  天文台屆時會發出
[00:16:32.000 --> 00:16:39.000]  熱帶氣旋警告
[00:16:39.000 --> 00:16:42.000]  我們看到
[00:16:42.000 --> 00:16:44.000]  這個一方面
[00:16:44.000 --> 00:16:46.000]  我們看到這些報導
[00:16:46.000 --> 00:16:48.000]  看到這些新聞
[00:16:48.000 --> 00:16:50.000]  但是我們的生活習慣
[00:16:50.000 --> 00:16:52.000]  有沒有來作出更變
[00:16:52.000 --> 00:16:54.000]  可能我們中國人年年習慣
[00:16:54.000 --> 00:16:55.000]  香港人
[00:16:55.000 --> 00:16:57.000]  我們覺得
[00:16:57.000 --> 00:16:59.000]  說了很久了
[00:16:59.000 --> 00:17:02.000]  我們要懂得吃
[00:17:02.000 --> 00:17:04.000]  但可能有些習慣還沒改變
[00:17:04.000 --> 00:17:06.000]  我覺得
[00:17:06.000 --> 00:17:08.000]  出來吃東西
[00:17:08.000 --> 00:17:13.000]  有剩才好看
[00:17:13.000 --> 00:17:16.000]  這些改變不了
[00:17:16.000 --> 00:17:18.000]  今天我們太容易了
[00:17:18.000 --> 00:17:20.000]  在網上訂購的東西
[00:17:20.000 --> 00:17:21.000]  都沒想過
[00:17:21.000 --> 00:17:22.000]  拆一拆就送來
[00:17:22.000 --> 00:17:24.000]  多少包裝
[00:17:24.000 --> 00:17:25.000]  多少一塊塊
[00:17:25.000 --> 00:17:26.000]  一塊二塊
[00:17:26.000 --> 00:17:27.000]  左一盒右一盒
[00:17:27.000 --> 00:17:28.000]  又一盒
[00:17:28.000 --> 00:17:30.000]  家裡都堆了這些東西
[00:17:30.000 --> 00:17:31.000]  沒訂購
[00:17:31.000 --> 00:17:33.000]  擺完之後去迷你倉租完
[00:17:33.000 --> 00:17:38.000]  又再買一個
[00:17:38.000 --> 00:17:43.000]  我們有沒有收到這個信息
[00:17:43.000 --> 00:17:52.000]  讓我們繼續加速這個狀況
[00:17:52.000 --> 00:17:55.000]  任憑這個字眼是恐怖的
[00:17:55.000 --> 00:17:57.000]  作為家長
[00:17:57.000 --> 00:18:01.000]  我們怎樣逼子女就範讀書
[00:18:01.000 --> 00:18:04.000]  最終你發現是怎樣
[00:18:04.000 --> 00:18:05.000]  最終發現什麼
[00:18:05.000 --> 00:18:07.000]  是不能逼的
[00:18:07.000 --> 00:18:09.000]  是逼不了的
