
[00:00:00.000 --> 00:00:04.400]  平時你吵架的時候會吵什麼呢?
[00:04:15.640 --> 00:04:17.440]  在相處裡面大家要學習
[00:04:17.440 --> 00:04:19.040]  作為蒙慈愛的兒女
[00:04:19.040 --> 00:04:20.120]  我們效法神
[00:04:20.120 --> 00:04:23.240]  正常吧 兒女就效法自己的父神
[00:04:23.240 --> 00:04:25.320]  但是怎樣效法
[00:04:25.320 --> 00:04:26.680]  就是愛
[00:04:26.680 --> 00:04:27.720]  愛心行事
[00:04:27.720 --> 00:04:28.840]  這種愛是怎樣
[00:04:28.840 --> 00:04:32.160]  上文四章尾提到彼此要恕的愛
[00:04:32.160 --> 00:04:35.320]  這裡再提到是一種犧牲的愛
[00:04:35.320 --> 00:04:36.440]  簡單來說
[00:04:36.440 --> 00:04:39.120]  我們要效法耶穌基督
[00:04:39.120 --> 00:04:41.120]  祂是我們愛的來源
[00:04:41.120 --> 00:04:43.360]  因為祂犧牲的愛
[00:04:43.360 --> 00:04:45.520]  成就了我們懂得去愛
[00:04:45.520 --> 00:04:49.680]  另一方面祂也是我們愛的典範
[00:04:49.680 --> 00:04:51.080]  祂的愛的模式
[00:04:51.080 --> 00:04:53.080]  就是我們要效法的模式
[00:04:53.080 --> 00:04:56.880]  所以我們作為蒙慈愛的兒女
[00:04:56.880 --> 00:04:58.520]  我們就效法上帝
[00:04:58.520 --> 00:04:59.840]  怎樣效法上帝
[00:04:59.840 --> 00:05:01.360]  效法耶穌基督
[00:05:01.360 --> 00:05:02.720]  因為祂的緣故
[00:05:02.720 --> 00:05:04.560]  讓我們懂得去愛
[00:05:04.560 --> 00:05:05.800]  因為祂的緣故
[00:05:05.800 --> 00:05:09.400]  我們也應該知道怎樣去愛
[00:05:09.400 --> 00:05:13.920]  所以就是這樣總結了上次提到的東西
[00:05:13.920 --> 00:05:16.600]  所以五章一字二者不單止是總結
[00:05:16.600 --> 00:05:20.840]  也是一種轉接到下一段經文
[00:05:20.840 --> 00:05:25.680]  下一段主要是說三節至十四節
[00:05:25.680 --> 00:05:30.040]  這裡大體上可以看到保羅有幾個做了一樣東西
[00:05:30.040 --> 00:05:32.520]  你會看到他所列出的東西
[00:05:32.520 --> 00:05:35.280]  通常是三個一組的
[00:05:35.280 --> 00:05:39.000]  第三節的淫亂一切污穢和貪婪
[00:05:39.000 --> 00:05:42.960]  第四節的淫慈妄語和粗俗的俏皮話都不合宜
[00:05:42.960 --> 00:05:45.880]  第五節其實是重複第三節所說的東西
[00:05:45.880 --> 00:05:48.600]  但這裡可以看到有兩組或三組
[00:05:48.600 --> 00:05:52.000]  兩組的三字的組合
[00:05:52.000 --> 00:05:57.120]  然後在第九節就是有一個三個字的組合
[00:05:57.120 --> 00:05:59.040]  一些正面的東西
[00:05:59.040 --> 00:06:02.360]  光明所見的果子就是一切的良善公義誠實
[00:06:02.360 --> 00:06:04.160]  或者我會譯為真理
[00:06:04.160 --> 00:06:07.880]  所以這裡你會看到保羅很美麗地修辭
[00:06:07.880 --> 00:06:11.080]  說究竟基督徒要做些什麼
[00:06:11.080 --> 00:06:12.880]  不要做些什麼
[00:06:12.880 --> 00:06:14.880]  我們先看三至六節
[00:06:14.880 --> 00:06:18.880]  至於淫亂和一切污穢或者貪婪
[00:06:18.880 --> 00:06:20.880]  在你們中間連提都不可
[00:06:20.880 --> 00:06:22.400]  這才是合乎聖徒的體統
[00:06:22.400 --> 00:06:27.600]  然後他說淫亂妄語和粗俗的俏皮話都不合宜
[00:06:27.600 --> 00:06:29.280]  總要說感謝的話
[00:06:29.280 --> 00:06:30.880]  這裡我們看到有兩組
[00:06:30.880 --> 00:06:31.880]  第五節我不多說了
[00:06:31.880 --> 00:06:34.120]  因為其實是重複第三節
[00:06:34.120 --> 00:06:38.680]  第二節我們大致上和二三節裡面所說的東西
[00:06:38.680 --> 00:06:40.680]  我們基本上可以分為三
[00:06:40.680 --> 00:06:43.720]  這兩組的三個詞彙
[00:06:43.720 --> 00:06:45.280]  我們大概可以怎麼看呢
[00:06:45.280 --> 00:06:48.880]  就是淫亂和一切的污穢可以放在一起
[00:06:48.880 --> 00:06:50.280]  貪婪放在一起
[00:06:50.280 --> 00:06:54.080]  淫辭妄語和粗俗的俏皮話又放在一起
[00:06:54.080 --> 00:06:57.080]  淫亂和一切污穢其實基本上說的是同一樣東西
[00:06:57.080 --> 00:06:59.080]  就是一切在聖道德裡面的
[00:06:59.080 --> 00:07:02.480]  你不要以為保羅不知道自己在說什麼
[00:07:02.480 --> 00:07:04.680]  或者他以前很保守的
[00:07:04.680 --> 00:07:08.080]  保羅是絕對明白當時的希羅社會是怎樣
[00:07:08.080 --> 00:07:11.480]  當時的希羅社會其實如果你經常說現在世風日下
[00:07:11.480 --> 00:07:14.480]  其實以前的希羅社會也許比現在更開放
[00:07:14.480 --> 00:07:15.880]  在性上
[00:07:15.880 --> 00:07:19.280]  任何的濫交
[00:07:19.280 --> 00:07:21.280]  在婚外的性行為
[00:07:21.280 --> 00:07:22.480]  同性戀行為等等
[00:07:22.480 --> 00:07:24.480]  在當時來說簡直是普遍
[00:07:24.480 --> 00:07:26.280]  甚至乎是歌頌
[00:07:26.280 --> 00:07:28.280]  所以其實在希羅世界來說
[00:07:28.280 --> 00:07:30.280]  這件事對保羅是不陌生的
[00:07:30.280 --> 00:07:34.080]  所以保羅這裡說一件當時社會風氣的事情
[00:07:34.080 --> 00:07:38.280]  對已不鎖的人來說是相當直接的
[00:07:38.280 --> 00:07:40.280]  因為他們是愛邦人信主
[00:07:40.280 --> 00:07:42.280]  猶太人信主沒有那麼大的問題
[00:07:42.280 --> 00:07:44.280]  因為猶太人本身很堅守這件事
[00:07:44.280 --> 00:07:46.280]  但是愛邦人信主就會遇到這個問題
[00:07:46.280 --> 00:07:48.280]  第二件事就是貪婪
[00:07:48.280 --> 00:07:52.280]  其實貪婪和性上的一些問題
[00:07:52.280 --> 00:07:56.280]  一直都是在傳統的猶太教和早期的基督教
[00:07:56.280 --> 00:07:58.280]  講兩樣最大的問題
[00:07:58.280 --> 00:08:02.280]  貪婪當然包括貪錢或者貪權
[00:08:02.280 --> 00:08:04.280]  所以這個也是第二個
[00:08:04.280 --> 00:08:10.280]  可以說是貪戀 戀慕別人的東西
[00:08:10.280 --> 00:08:12.280]  去掠奪或者不斷地
[00:08:12.280 --> 00:08:16.280]  我的慾望不斷地擴張
[00:08:16.280 --> 00:08:18.280]  我想要別人的東西
[00:08:18.280 --> 00:08:20.280]  因為我覺得自己沒有等等的東西
[00:08:20.280 --> 00:08:23.280]  第三組就是淫慈妄語和粗俗的調皮話
[00:08:23.280 --> 00:08:24.280]  其實都是差不多的東西
[00:08:24.280 --> 00:08:26.280]  基本上可以說是一些有味笑話
[00:08:26.280 --> 00:08:31.280]  或者是更加多的是人身攻擊的說話
[00:08:31.280 --> 00:08:34.280]  這些在當時的社會和現在的社會來說
[00:08:34.280 --> 00:08:36.280]  其實都很盛行的
[00:08:36.280 --> 00:08:38.280]  因為很好笑
[00:08:38.280 --> 00:08:39.280]  所以就笑
[00:08:39.280 --> 00:08:43.280]  或者講完之後很有注意力
[00:08:43.280 --> 00:08:45.280]  你講這些東西很有注意力
[00:08:45.280 --> 00:08:48.280]  所以也很容易在當時來說會說
[00:08:48.280 --> 00:08:53.280]  但是保羅在這裡說的三組的東西
[00:08:53.280 --> 00:08:54.280]  很有趣的就是
[00:08:54.280 --> 00:08:57.280]  他說唯一一個的回應
[00:08:57.280 --> 00:08:59.280]  唯一一個不好做的
[00:08:59.280 --> 00:09:01.280]  因為基督徒你是效法神
[00:09:01.280 --> 00:09:03.280]  後面他說你是光明的子女
[00:09:03.280 --> 00:09:04.280]  所以你不應該
[00:09:04.280 --> 00:09:06.280]  他會稱這些為黑暗
[00:09:06.280 --> 00:09:08.280]  他說這三組的東西
[00:09:08.280 --> 00:09:09.280]  或者三樣的東西
[00:09:09.280 --> 00:09:13.280]  他只是用一樣東西來回應說要做的
[00:09:13.280 --> 00:09:15.280]  不好做的淫亂一切污穢貪婪
[00:09:15.280 --> 00:09:17.280]  不應該說的淫慈妄語
[00:09:17.280 --> 00:09:19.280]  粗俗的調皮話都不合宜
[00:09:19.280 --> 00:09:23.280]  唯一要做的就是要說感謝的說話
[00:09:23.280 --> 00:09:24.280]  或者可以好一點的翻譯
[00:09:24.280 --> 00:09:25.280]  就不是感謝的說話
[00:09:25.280 --> 00:09:27.280]  而是要感恩
[00:09:27.280 --> 00:09:30.280]  到底這個對比是怎樣的呢
[00:09:30.280 --> 00:09:32.280]  首先我們看回第三節
[00:09:32.280 --> 00:09:35.280]  他說淫亂一切污穢貪婪的東西
[00:09:35.280 --> 00:09:37.280]  你中間連提都不可
[00:09:37.280 --> 00:09:38.280]  或者可以說第四節
[00:09:38.280 --> 00:09:40.280]  你都可以說包括在內
[00:09:40.280 --> 00:09:42.280]  提都不可的意思
[00:09:42.280 --> 00:09:43.280]  就不是告訴你
[00:09:43.280 --> 00:09:44.280]  叫你不要說
[00:09:44.280 --> 00:09:45.280]  如果不要說
[00:09:45.280 --> 00:09:46.280]  那就已經說了
[00:09:46.280 --> 00:09:48.280]  第二就是之後怎樣防範這些東西呢
[00:09:48.280 --> 00:09:50.280]  你都不知道要說還是不說
[00:09:50.280 --> 00:09:52.280]  他這個字的翻譯其實有點難
[00:09:52.280 --> 00:09:55.280]  因為他原本的意思就是命名
[00:09:55.280 --> 00:10:00.280]  不要命名這件事
[00:10:00.280 --> 00:10:02.280]  但意義可能好一點
[00:10:02.280 --> 00:10:05.280]  就是讓這些東西不要成為基督徒的標籤
[00:10:05.280 --> 00:10:08.280]  或者別人看到性的東西
[00:10:08.280 --> 00:10:11.280]  或者貪婪有關係的東西
[00:10:11.280 --> 00:10:13.280]  千萬不要和你們有任何掛勾
[00:10:13.280 --> 00:10:15.280]  不會想起你的
[00:10:15.280 --> 00:10:17.280]  或者你看到你又不會想起那些東西
[00:10:17.280 --> 00:10:21.280]  這些東西不應該成為基督徒的標記
[00:10:21.280 --> 00:10:22.280]  或者讓別人看到
[00:10:22.280 --> 00:10:24.280]  這個其實是真的
[00:10:24.280 --> 00:10:25.280]  以前的社會很多這些東西
[00:10:25.280 --> 00:10:26.280]  你剛剛信主
[00:10:26.280 --> 00:10:29.280]  自然就有這些困難和掙扎
[00:10:29.280 --> 00:10:31.280]  而反過來
[00:10:31.280 --> 00:10:32.280]  他特別說的就是
[00:10:32.280 --> 00:10:33.280]  這些東西不要緊
[00:10:33.280 --> 00:10:34.280]  第六節他說
[00:10:34.280 --> 00:10:36.280]  不要被人虛浮或欺騙
[00:10:36.280 --> 00:10:38.280]  不要被人說這些是幻覺
[00:10:38.280 --> 00:10:39.280]  這些東西
[00:10:39.280 --> 00:10:40.280]  神的憤怒
[00:10:40.280 --> 00:10:42.280]  是必定淋到那些活躍的人
[00:10:42.280 --> 00:10:43.280]  是確確實實
[00:10:43.280 --> 00:10:44.280]  不要聽別人說
[00:10:44.280 --> 00:10:45.280]  這些性的東西不要緊
[00:10:45.280 --> 00:10:47.280]  貪婪不要緊
[00:10:47.280 --> 00:10:48.280]  貪一點不要緊
[00:10:48.280 --> 00:10:49.280]  說話不好一點不要緊
[00:10:49.280 --> 00:10:54.280]  很重要因為在神的國裡面
[00:10:54.280 --> 00:10:55.280]  是不會有這些東西
[00:10:55.280 --> 00:10:57.280]  所以你不要被人騙了
[00:10:57.280 --> 00:10:58.280]  這些東西是很重要
[00:10:58.280 --> 00:11:00.280]  要和這些東西一刀兩斷
[00:11:00.280 --> 00:11:02.280]  反而我剛才說
[00:11:02.280 --> 00:11:05.280]  對應著就是要感恩
[00:11:05.280 --> 00:11:06.280]  當我說感恩的時候
[00:11:06.280 --> 00:11:08.280]  我不知道你心裡面在想什麼
[00:11:08.280 --> 00:11:09.280]  但我讀的時候就想
[00:11:09.280 --> 00:11:11.280]  那是不知道媽媽的女人
[00:11:11.280 --> 00:11:13.280]  就是要感恩
[00:11:13.280 --> 00:11:15.280]  到底保羅在對應的時候
[00:11:15.280 --> 00:11:17.280]  他在做些什麼呢
[00:11:17.280 --> 00:11:19.280]  其實如果看回這幾樣東西
[00:11:19.280 --> 00:11:21.280]  你可以說淫亂和一切污穢
[00:11:21.280 --> 00:11:23.280]  就是透過一切的手段
[00:11:23.280 --> 00:11:25.280]  去獲得親密
[00:11:25.280 --> 00:11:27.280]  性是一件很親密的事情
[00:11:27.280 --> 00:11:29.280]  人很想要親密
[00:11:29.280 --> 00:11:31.280]  是好的正常的
[00:11:31.280 --> 00:11:33.280]  但透過不擇手段
[00:11:33.280 --> 00:11:36.280]  或者透過不正當的途徑
[00:11:36.280 --> 00:11:38.280]  去獲得親密
[00:11:38.280 --> 00:11:40.280]  去強佔他人的身體
[00:11:40.280 --> 00:11:43.280]  這個就是不恰當
[00:11:43.280 --> 00:11:45.280]  貪婪
[00:11:45.280 --> 00:11:46.280]  其實貪婪是貪什麼
[00:11:46.280 --> 00:11:48.280]  或者戀慕是什麼呢
[00:11:48.280 --> 00:11:50.280]  就是想去充權
[00:11:50.280 --> 00:11:52.280]  讓自己充滿著權力
[00:11:52.280 --> 00:11:54.280]  以致自己有安全感
[00:11:54.280 --> 00:11:56.280]  以致自己可以掌控一切
[00:11:56.280 --> 00:11:58.280]  人也想這樣
[00:11:58.280 --> 00:12:00.280]  人掌控一切是因為我們想要安全感
[00:12:00.280 --> 00:12:02.280]  我們想要有權
[00:12:02.280 --> 00:12:04.280]  因為我們很想受尊重
[00:12:04.280 --> 00:12:06.280]  想受尊重
[00:12:06.280 --> 00:12:08.280]  想有安全感是正常的
[00:12:08.280 --> 00:12:10.280]  但透過掠奪他人的財產
[00:12:10.280 --> 00:12:12.280]  去貪戀別人的東西
[00:12:12.280 --> 00:12:14.280]  然後拿回來
[00:12:14.280 --> 00:12:17.280]  這也是一種失衡或失序
[00:12:17.280 --> 00:12:19.280]  剛才說的也是一種失衡或失序
[00:12:19.280 --> 00:12:21.280]  想要別人的注視
[00:12:21.280 --> 00:12:23.280]  想要別人去關注
[00:12:23.280 --> 00:12:25.280]  是每個人都想要的
[00:12:25.280 --> 00:12:28.280]  但透過說一些譁眾取寵的東西
[00:12:28.280 --> 00:12:30.280]  說一些人身攻擊的東西
[00:12:30.280 --> 00:12:32.280]  去獲得一些注視
[00:12:32.280 --> 00:12:35.280]  同樣地也是不恰當
[00:12:35.280 --> 00:12:37.280]  也是一種失衡和失序
[00:12:37.280 --> 00:12:39.280]  反而我們要怎樣呢
[00:12:39.280 --> 00:12:41.280]  反而我們要感恩
[00:12:41.280 --> 00:12:43.280]  對應是什麼呢
[00:12:43.280 --> 00:12:47.280]  剛才所說的都是面對自己的不足
[00:12:47.280 --> 00:12:49.280]  我不夠 我要親密
[00:12:49.280 --> 00:12:51.280]  我沒有親密 所以我要多一點親密
[00:12:51.280 --> 00:12:53.280]  我不夠安全感
[00:12:53.280 --> 00:12:55.280]  我不夠操控
[00:12:55.280 --> 00:12:57.280]  所以我要多一點操控
[00:12:57.280 --> 00:12:59.280]  我不夠注意力 所以我要更多的注意力
[00:12:59.280 --> 00:13:02.280]  這些都是因為覺得自己的不足
[00:13:02.280 --> 00:13:05.280]  以致要拿別人的東西回來
[00:13:05.280 --> 00:13:08.280]  以致要拿一些不屬於自己的東西回來
[00:13:08.280 --> 00:13:10.280]  的一種行動
[00:13:10.280 --> 00:13:11.280]  感恩是什麼呢
[00:13:11.280 --> 00:13:14.280]  感恩的焦點是放在上帝那裡
[00:13:14.280 --> 00:13:17.280]  是說上帝的東西已經足夠
[00:13:17.280 --> 00:13:21.280]  上帝給你的東西已經遠超過你所需要
[00:13:21.280 --> 00:13:25.280]  或者上帝自己本身已經足夠
[00:13:25.280 --> 00:13:28.280]  他的焦點放在上帝那裡
[00:13:28.280 --> 00:13:31.280]  其實可以想一想 弟兄姊妹
[00:13:31.280 --> 00:13:35.280]  其實上帝自己本身
[00:13:35.280 --> 00:13:37.280]  對於你來說
[00:13:37.280 --> 00:13:39.280]  是不是已經足夠呢
[00:13:39.280 --> 00:13:41.280]  上帝自己本身
[00:13:41.280 --> 00:13:43.280]  不是他給你的東西那麼簡單
[00:13:43.280 --> 00:13:45.280]  而是他自己本身 他的存在
[00:13:45.280 --> 00:13:48.280]  對你是不是已經足夠呢
[00:13:48.280 --> 00:13:51.280]  人覺得自己不夠
[00:13:51.280 --> 00:13:53.280]  就是我們犯罪的來源
[00:13:53.280 --> 00:13:55.280]  我們始終犯罪是什麼
[00:13:55.280 --> 00:13:57.280]  神和我同在 不夠
[00:13:57.280 --> 00:13:59.280]  神給我們的一切 不夠
[00:13:59.280 --> 00:14:01.280]  所以我要自己拿
[00:14:01.280 --> 00:14:03.280]  一切罪的源頭
[00:14:03.280 --> 00:14:06.280]  都是來自我們不懂得感恩
[00:14:06.280 --> 00:14:10.280]  不懂得看見上帝給我們足夠的東西
[00:14:10.280 --> 00:14:12.280]  所以保羅提到感恩
[00:14:12.280 --> 00:14:13.280]  為什麼感恩那麼重要
[00:14:13.280 --> 00:14:17.280]  因為感恩讓人看見上帝給我們足夠
[00:14:17.280 --> 00:14:19.280]  看見足夠 知足
[00:14:19.280 --> 00:14:22.280]  我們就知道我們可以看見其他人
[00:14:22.280 --> 00:14:24.280]  我們能夠看見其他人
[00:14:24.280 --> 00:14:26.280]  我們就懂得在上面所說的愛
[00:14:26.280 --> 00:14:28.280]  怎樣去愛人呢
[00:14:28.280 --> 00:14:30.280]  其實不是一件攻克己心的事
[00:14:30.280 --> 00:14:32.280]  我要愛 我不要說這些
[00:14:32.280 --> 00:14:33.280]  我要小心
[00:14:33.280 --> 00:14:36.280]  其實他叫你不是這樣做
[00:14:36.280 --> 00:14:39.280]  他叫你的焦點放在上帝的時候
[00:14:39.280 --> 00:14:42.280]  你的焦點放在上帝的時候
[00:14:42.280 --> 00:14:44.280]  你自然就會有這種愛
[00:14:44.280 --> 00:14:46.280]  你自然就會有這種回應
[00:14:46.280 --> 00:14:48.280]  所以保羅提到
[00:14:48.280 --> 00:14:50.280]  只需要一樣東西去回應
[00:14:50.280 --> 00:14:52.280]  這六樣清單所說的話
[00:14:52.280 --> 00:14:53.280]  為什麼
[00:14:53.280 --> 00:14:57.280]  因為當基督徒焦點放在上帝的時候
[00:14:57.280 --> 00:15:02.280]  他就能夠重新從失序和失衡裡面
[00:15:02.280 --> 00:15:05.280]  在他的生命中重新獲得平衡
[00:15:05.280 --> 00:15:06.280]  重新獲得秩序
[00:15:06.280 --> 00:15:10.280]  這個秩序就是愛裡面的實踐
[00:15:10.280 --> 00:15:12.280]  然後保羅接著會再說
[00:15:12.280 --> 00:15:13.280]  第七節他說
[00:15:13.280 --> 00:15:16.280]  所以那些說這些沒什麼的人
[00:15:16.280 --> 00:15:18.280]  不要跟他同伙
[00:15:18.280 --> 00:15:20.280]  說完什麼應該做什麼不應該做的時候
[00:15:20.280 --> 00:15:24.280]  再說到底我們光明子女的見證
[00:15:24.280 --> 00:15:25.280]  應該是怎樣的
[00:15:25.280 --> 00:15:27.280]  就是不要跟他同伙
[00:15:27.280 --> 00:15:29.280]  然後或者在後面說
[00:15:29.280 --> 00:15:31.280]  那暗會無一的事首一節
[00:15:31.280 --> 00:15:33.280]  不可參與
[00:15:33.280 --> 00:15:34.280]  意思就是說
[00:15:34.280 --> 00:15:36.280]  其實不是說你不要碰他
[00:15:36.280 --> 00:15:37.280]  不要跟他吃飯
[00:15:37.280 --> 00:15:38.280]  不要見他
[00:15:38.280 --> 00:15:39.280]  不是那些意思
[00:15:39.280 --> 00:15:40.280]  而是說
[00:15:40.280 --> 00:15:44.280]  不要參與在他們的罪行當中
[00:15:44.280 --> 00:15:48.280]  不要參與在他們在性裡面的誤會當中
[00:15:48.280 --> 00:15:51.280]  不要參與在他們貪婪的事當中
[00:15:51.280 --> 00:15:54.280]  不要參與在他們在言語的暴力當中
[00:15:54.280 --> 00:15:56.280]  我們不可以跟他們
[00:15:56.280 --> 00:15:57.280]  要跟他們割席
[00:15:57.280 --> 00:16:02.280]  因為基督徒和罪和黑暗是一刀兩斷的
[00:16:02.280 --> 00:16:03.280]  然後他特別說
[00:16:03.280 --> 00:16:05.280]  從前你們是暗會
[00:16:05.280 --> 00:16:07.280]  其實更加好的翻譯是
[00:16:07.280 --> 00:16:08.280]  你們從前是什麼
[00:16:08.280 --> 00:16:10.280]  是黑暗的
[00:16:10.280 --> 00:16:11.280]  留意保羅這裡說
[00:16:11.280 --> 00:16:13.280]  不是你們從前在黑暗裡
[00:16:13.280 --> 00:16:16.280]  是你們從前是黑暗的
