
[00:00:00.000 --> 00:00:03.720]  今日我哋係睇呢個詩篇嘅
[00:02:12.320 --> 00:02:14.600]  就等佢哋可以喺祈禱嘅時候
[00:02:14.600 --> 00:02:18.360]  綁隻貓喺聖堂門外
[00:02:18.360 --> 00:02:20.560]  時間過得好快
[00:02:20.560 --> 00:02:23.600]  過咗幾個世紀
[00:02:23.600 --> 00:02:27.080]  呢間修道院仍然係維持呢個習慣
[00:02:27.080 --> 00:02:29.520]  每一次佢哋集體祈禱嘅時候
[00:02:29.520 --> 00:02:32.720]  就綁隻貓喺聖堂嘅外面
[00:02:32.720 --> 00:02:34.880]  仲有一位修士呢
[00:02:34.880 --> 00:02:39.880]  係喺撰寫有關敬拜嘅學術論文嘅時候
[00:02:39.880 --> 00:02:45.800]  將貓喺禱告中嘅角色加以研究
[00:02:45.800 --> 00:02:51.000]  成為呢一篇學術論文裏面嘅一部分
[00:02:51.000 --> 00:02:52.600]  呢個故事係真係假呢
[00:02:52.600 --> 00:02:54.520]  其實我唔知道
[00:02:54.520 --> 00:02:56.520]  不過呢一個習慣
[00:02:56.520 --> 00:02:58.960]  或者係一個動作
[00:02:58.960 --> 00:03:02.960]  慢慢演變成為一成不變嘅規矩呢
[00:03:02.960 --> 00:03:06.920]  其實呢呢個都唔係罕有嘅事
[00:03:06.920 --> 00:03:11.720]  我記得呢我喺以前喺福音機構嗰度侍奉嘅時候呢
[00:03:11.720 --> 00:03:14.120]  我哋嘅辦公室有一道玻璃門
[00:03:14.120 --> 00:03:16.360]  每人逢人要進入嘅時候
[00:03:16.360 --> 00:03:18.640]  佢哋都先要呢撳鐘
[00:03:18.640 --> 00:03:20.560]  然後呢辦公室裏面嘅人呢
[00:03:20.560 --> 00:03:22.720]  就去撳掣開門畀佢
[00:03:22.720 --> 00:03:26.760]  咁有一日呢我哋嘅上司呢返工嘅時候又係咁
[00:03:26.760 --> 00:03:29.480]  咁佢呢就係照常呢撳鐘
[00:03:29.480 --> 00:03:31.360]  然後等開門
[00:03:31.360 --> 00:03:32.800]  但係喺嗰日呢
[00:03:32.800 --> 00:03:36.880]  我哋啲同事呢冇人走去撳掣開門畀佢喎
[00:03:36.880 --> 00:03:39.400]  大家呢只係坐喺度笑
[00:03:39.400 --> 00:03:44.280]  大家知唔知點解呀
[00:03:44.280 --> 00:03:45.840]  嗯
[00:03:45.840 --> 00:03:49.000]  嗰道門呢係一道玻璃門嚟㗎
[00:03:49.000 --> 00:03:52.440]  嗰道門當時已經開咗㗎啦
[00:03:52.440 --> 00:03:55.440]  其實佢哋可以佢可以直入嚟㗎
[00:03:55.440 --> 00:03:57.680]  但係因為佢習慣咗
[00:03:57.680 --> 00:04:02.520]  佢每次返工嘅時候個指定動作呢都係撳鐘
[00:04:02.520 --> 00:04:04.360]  然後企喺度等
[00:04:04.360 --> 00:04:07.960]  於是撳鐘然後企喺度等呢
[00:04:07.960 --> 00:04:10.520]  就成為佢嘅例行公事
[00:04:10.520 --> 00:04:15.240]  就好似呢修道院裏面嗰隻貓咁樣
[00:04:15.240 --> 00:04:19.000]  仲有一個更加切身嘅例子
[00:04:19.000 --> 00:04:23.120]  我想問大家喺教會裏面咩最多呢你估
[00:04:23.120 --> 00:04:25.520]  肯定唔係神啦我哋神只得一個咋
[00:04:25.520 --> 00:04:28.680]  咁咩最多呢喺間教會裏面
[00:04:28.680 --> 00:04:30.480]  人
[00:04:30.480 --> 00:04:34.560]  係咪應該聖經都好多㗎
[00:04:34.560 --> 00:04:37.120]  咁我想問下大家點解你哋崇拜嘅時候
[00:04:37.120 --> 00:04:39.320]  唔係人人手揸一部聖經
[00:04:39.320 --> 00:04:42.360]  我又唔見你哋揸住個手機
[00:04:42.360 --> 00:04:46.920]  嚟到去睇聖經喎都唔係個個講完有有powerpoint㗎嘛
[00:04:46.920 --> 00:04:50.280]  我哋以前先時有派聖經㗎
[00:04:50.280 --> 00:04:53.200]  點解而家冇派呀
[00:04:53.200 --> 00:04:56.560]  我哋幾時開始冇派㗎
[00:04:56.560 --> 00:04:58.080]  疫情
[00:04:58.080 --> 00:05:01.280]  疫情嘅時候大家都唔想去掂啲嘢呀
[00:05:01.280 --> 00:05:03.560]  掂完之後要洗手好麻煩呀
[00:05:03.560 --> 00:05:05.680]  驚住受感染呀於是呢
[00:05:05.680 --> 00:05:10.960]  喺疫情開始嘅時候我哋就開始唔派聖經呀
[00:05:10.960 --> 00:05:12.760]  但而家疫情過去咗喎
[00:05:12.760 --> 00:05:14.720]  過去咗年幾喎
[00:05:14.720 --> 00:05:16.800]  點解我哋都唔派聖經嘅
[00:05:16.800 --> 00:05:19.720]  點解你哋唔問呀
[00:05:19.720 --> 00:05:23.080]  點解冇人問過呢樣嘢呀
[00:05:23.080 --> 00:05:27.360]  我哋太古城堂一弟兄姐姐妹好信服嘅我知道
[00:05:27.360 --> 00:05:29.400]  如果係信服當然係好事啦
[00:05:29.400 --> 00:05:31.000]  咁如果大家覺得
[00:05:31.000 --> 00:05:33.320]  其實崇拜都係例行公事嚟㗎啫
[00:05:33.320 --> 00:05:34.680]  你畀咩我咪要咩囉
[00:05:34.680 --> 00:05:37.360]  你唔畀我都冇所謂咁咪走囉
[00:05:37.360 --> 00:05:38.760]  如果係咁呢
[00:05:38.760 --> 00:05:41.800]  即係崇拜變成你哋嘅例行公事呢
[00:05:41.800 --> 00:05:44.080]  咁就有啲問題呀
[00:05:44.080 --> 00:05:46.560]  今日呢係聖樂主日
[00:05:46.560 --> 00:05:49.760]  教會呢每年都會安排一個主日呢
[00:05:49.760 --> 00:05:52.920]  係稱之為聖樂主日
[00:05:52.920 --> 00:05:55.560]  咁聖樂部呢都會有啲特別安排
[00:05:55.560 --> 00:05:57.840]  呢個唔係行禮如意㗎
[00:05:57.840 --> 00:06:01.600]  聖樂部呢都會喺個崇拜嘅流程上面呢
[00:06:01.600 --> 00:06:05.120]  係同平時嘅編排有啲唔同㗎
[00:06:05.120 --> 00:06:08.280]  咁個目的呢其實呢就係
[00:06:08.280 --> 00:06:09.560]  提醒我哋
[00:06:09.560 --> 00:06:13.440]  我哋喺崇拜嘅時候呢就唔好出貓
[00:06:13.440 --> 00:06:14.720]  記唔記得嗰隻貓呀
[00:06:14.720 --> 00:06:17.920]  修道院嘅貓代表乜嘢呀
[00:06:17.920 --> 00:06:20.920]  代表恩秦囉
[00:06:20.920 --> 00:06:23.720]  代表我哋呢不問緣由嘅
[00:06:23.720 --> 00:06:25.920]  做開嘅就繼續做
[00:06:25.920 --> 00:06:29.160]  唔做開嘅就唔好做喇
[00:06:29.160 --> 00:06:32.680]  我哋又唔去問點解要做
[00:06:32.680 --> 00:06:34.000]  點解唔做
[00:06:34.000 --> 00:06:35.560]  呢個就係恩秦
[00:06:35.560 --> 00:06:38.280]  即係呢墨守成規
[00:06:38.280 --> 00:06:43.440]  如果教會嘅崇拜係變得恩秦
[00:06:43.440 --> 00:06:47.400]  即係變得呢好似例行公事咁嘅時候呢
[00:06:47.400 --> 00:06:51.200]  咁神會唔會願納我哋嘅崇拜呢
[00:06:51.200 --> 00:06:54.920]  呢個崇拜又係咪能夠
[00:06:54.920 --> 00:06:58.160]  使到弟兄姊妹嘅生命得到建立呢
[00:06:58.160 --> 00:07:00.560]  未信嘅朋友嚟到我哋嘅當中
[00:07:00.560 --> 00:07:02.800]  佢又能唔能夠睇到嗰位
[00:07:02.800 --> 00:07:04.920]  又真又活嘅神呢
[00:07:04.920 --> 00:07:06.880]  今日呢我就係想藉住
[00:07:06.880 --> 00:07:10.360]  詩篇呢一首詩篇三十三篇呢
[00:07:10.360 --> 00:07:13.720]  嚟到去我哋一齊睇下
[00:07:13.720 --> 00:07:17.520]  到底我哋基督徒點解要敬拜神
[00:07:17.520 --> 00:07:21.240]  點解我哋要喺崇拜裏面呢
[00:07:21.240 --> 00:07:23.000]  嚟到去唱詩
[00:07:23.000 --> 00:07:25.520]  如果我哋喺崇拜裏面
[00:07:25.520 --> 00:07:26.120]  我想問大家
[00:07:26.120 --> 00:07:28.240]  如果我哋喺崇拜裏面
[00:07:28.240 --> 00:07:32.200]  分組茶經咁得唔得呢
[00:07:32.200 --> 00:07:34.160]  如果我哋喺崇拜裏面
[00:07:34.160 --> 00:07:37.440]  我哋去服侍附近啲街坊
[00:07:37.440 --> 00:07:39.280]  特別請嗰啲基層人士嚟
[00:07:39.280 --> 00:07:41.080]  我哋派飯畀佢咁得唔得呢
[00:07:41.080 --> 00:07:43.280]  好有意義㗎喎呢啲事情都係
[00:07:43.280 --> 00:07:46.840]  喺崇拜裏面我哋做呢啲事情得唔得呢
[00:07:46.840 --> 00:07:49.840]  呢啲都係好有創意嘅思維
[00:07:49.840 --> 00:07:53.080]  我哋話係Think outside the box
[00:07:53.080 --> 00:07:54.160]  都係好嘅
[00:07:54.160 --> 00:07:57.920]  不過呢喺創新之先呢
[00:07:57.920 --> 00:08:00.320]  讓我哋先睇下聖經
[00:08:00.320 --> 00:08:03.040]  睇返聖經原本嘅教導
[00:08:03.040 --> 00:08:07.560]  睇下我哋人點解要嚟到去敬拜神
[00:08:07.560 --> 00:08:11.760]  了解咗之後我哋先至去決定
[00:08:11.760 --> 00:08:16.480]  變或者唔變點樣變法
[00:08:16.480 --> 00:08:22.120]  今日嘅詩篇係有成22節咁多嘅
[00:08:22.120 --> 00:08:24.240]  除咗頭嗰三節之外呢
[00:08:24.240 --> 00:08:27.800]  其實後面嗰節全部都係講緊
[00:08:27.800 --> 00:08:30.880]  私人點解要去讚美神嘅
[00:08:30.880 --> 00:08:34.040]  雖然我哋今日會集中講一至三節
[00:08:34.040 --> 00:08:37.400]  但係其實後面嘅部分都好重要
[00:08:37.400 --> 00:08:40.200]  後面就係我哋敬拜嘅基礎
[00:08:40.200 --> 00:08:42.520]  如果冇咗呢個部分嘅時候
[00:08:42.520 --> 00:08:45.600]  我哋就唔知點解要敬拜
[00:08:45.600 --> 00:08:49.440]  我哋嘅敬拜都會變得恩循
[00:08:49.440 --> 00:08:52.120]  咁所以我哋而家首先就嚟睇下呢一部分
[00:08:52.120 --> 00:08:53.880]  我哋一齊讀
[00:08:53.880 --> 00:08:57.240]  因為耶和華的言語正直
[00:08:57.240 --> 00:09:00.600]  凡他所做的盡都誠實
[00:09:00.600 --> 00:09:03.520]  他喜愛人意公平
[00:09:03.520 --> 00:09:06.960]  遍地滿了耶和華的慈愛
[00:09:06.960 --> 00:09:09.640]  我想問下呢兩節經文
[00:09:09.640 --> 00:09:13.600]  佢喺度描述緊關於耶和華啲乜嘢
[00:09:13.600 --> 00:09:16.560]  佢嘅屬性 佢嘅性情
[00:09:16.560 --> 00:09:18.720]  佢嘅性情係點樣㗎
[00:09:18.720 --> 00:09:22.160]  正直 誠實 完全
[00:09:22.160 --> 00:09:23.960]  呢啲就係神嘅本性
[00:09:23.960 --> 00:09:25.640]  或者我哋話叫屬性
[00:09:25.640 --> 00:09:27.160]  佢嘅屬性係點呀
[00:09:27.160 --> 00:09:30.120]  Perfect
[00:09:30.120 --> 00:09:31.680]  係完美嘅
[00:09:31.680 --> 00:09:34.720]  毫無瑕疵嘅
[00:09:34.720 --> 00:09:36.960]  跟住我哋又嚟讀
[00:09:36.960 --> 00:09:40.760]  諸天值耶和華的命而造
[00:09:40.760 --> 00:09:44.680]  萬象值他口中嘅氣而成
[00:09:44.680 --> 00:09:47.520]  他聚集海水如磊
[00:09:47.520 --> 00:09:50.840]  收藏心陽在庫房
[00:09:50.840 --> 00:09:54.200]  如傳你都敬畏耶和華
[00:09:54.200 --> 00:09:57.800]  原世上嘅居民都懼怕他
[00:09:57.800 --> 00:10:00.600]  因為他說有就有
[00:10:00.600 --> 00:10:02.520]  明白就拿
[00:10:02.520 --> 00:10:06.920]  耶和華使我嘅愁船歸遠無游
[00:10:06.920 --> 00:10:10.680]  始終民職思念好有功效
[00:10:10.680 --> 00:10:14.040]  耶和華的愁船永遠立定
[00:10:14.040 --> 00:10:18.040]  他心中的思念萬代長存
[00:10:18.040 --> 00:10:22.880]  呢一段經文又描述耶和華啲乜嘢呢
[00:10:22.880 --> 00:10:26.680]  描述佢就係嗰位創造嘅主
[00:10:26.680 --> 00:10:29.000]  佢係創造天地嘅神
[00:10:29.000 --> 00:10:33.120]  佢係嗰位宇宙萬物嘅統治者
[00:10:33.120 --> 00:10:35.200]  佢命有就有
[00:10:35.200 --> 00:10:36.880]  命立就立
[00:10:36.880 --> 00:10:39.400]  佢嘅愁船同佢嘅旨意
[00:10:39.400 --> 00:10:41.600]  係能夠傳到永遠
[00:10:41.600 --> 00:10:46.200]  喺呢度其實就係強調咗神嘅能力
[00:10:46.200 --> 00:10:47.800]  佢堅定不移嘅
[00:10:47.800 --> 00:10:51.160]  嚟到去持守佢嘅計劃
[00:10:51.160 --> 00:10:53.280]  跟住我哋又讀埋呢一段
[00:10:53.280 --> 00:10:54.880]  十二至十七
[00:10:54.880 --> 00:10:57.320]  以耶和華為神的
[00:10:57.320 --> 00:10:59.520]  那國是有福的
[00:10:59.520 --> 00:11:03.200]  他所揀選為自己產業的
[00:11:03.200 --> 00:11:05.360]  那民是有福的
[00:11:05.360 --> 00:11:08.320]  耶和華從天上觀看
[00:11:08.320 --> 00:11:10.960]  他看見一切的世人
[00:11:10.960 --> 00:11:14.440]  從他的居所往外察看
[00:11:14.440 --> 00:11:16.800]  地上一切的居民
[00:11:16.800 --> 00:11:20.640]  他是那造成他們眾人心的
[00:11:20.640 --> 00:11:23.840]  留意他們一切作為的
[00:11:23.840 --> 00:11:27.080]  君王不能因兵多得勝
[00:11:27.080 --> 00:11:30.200]  勇士不能因力大得救
[00:11:30.200 --> 00:11:33.200]  靠馬得救是枉然的
[00:11:33.200 --> 00:11:37.600]  馬也不能因力大得
[00:11:37.600 --> 00:11:41.320]  呢度又描述耶和華啲乜嘢呢
[00:11:41.320 --> 00:11:43.400]  描述佢嘅能力
[00:11:43.400 --> 00:11:46.720]  佢就係人類嘅統治者
[00:11:46.720 --> 00:11:48.720]  佢從列邦列國當中
[00:11:48.720 --> 00:11:50.960]  嚟揀選我哋
[00:11:50.960 --> 00:11:53.680]  然後留心我哋嘅作為
[00:11:53.680 --> 00:11:56.960]  眷顧同埋帶領我哋
[00:11:56.960 --> 00:12:00.000]  十八至十九節我哋一齊讀
[00:12:00.000 --> 00:12:04.040]  耶和華的眼目看顧敬畏他的人
[00:12:04.040 --> 00:12:06.920]  和仰望他慈愛的人
[00:12:06.920 --> 00:12:10.520]  要救他們的命脫離死亡
[00:12:10.520 --> 00:12:14.480]  並使他們在飢荒中存活
[00:12:14.480 --> 00:12:18.120]  呢度係描述神嘅看顧
[00:12:18.120 --> 00:12:23.040]  佢嘅拯救佢嘅百姓
[00:12:23.040 --> 00:12:26.640]  嚟到最後一部分我哋一齊讀
[00:12:26.640 --> 00:12:30.160]  我哋的心向來等候耶和華
[00:12:30.160 --> 00:12:37.120]  加持我哋嘅幫助 我哋嘅同派
[00:12:37.120 --> 00:12:40.800]  因為我會向來依靠佢嘅聖命
[00:12:40.800 --> 00:12:45.520]  耶和華求你照著我哋所仰望你的
[00:12:45.520 --> 00:12:48.360]  向我哋施忍慈愛
[00:12:48.360 --> 00:12:52.440]  呢首詩嚟到呢度係最後一部分
[00:12:52.440 --> 00:12:55.760]  就由神嘅屬性同埋佢嘅權能
[00:12:55.760 --> 00:12:58.880]  就轉到去到人嘅身上
[00:12:58.880 --> 00:13:02.880]  講到人嘅依靠
[00:13:02.880 --> 00:13:05.560]  人對神嘅仰望
[00:13:05.560 --> 00:13:08.840]  人世世代代睇到神嘅作為
[00:13:08.840 --> 00:13:12.200]  睇到神係嗰位信實可靠
[00:13:12.200 --> 00:13:16.000]  所以百姓亦都嚟到去仰賴佢
[00:13:16.000 --> 00:13:17.520]  信靠佢
[00:13:17.520 --> 00:13:20.800]  所以呢篇詩最後係以禱告
[00:13:20.800 --> 00:13:23.840]  嚟到去之後先至結束
[00:13:23.840 --> 00:13:25.640]  但係所謂結束都唔係
[00:13:25.640 --> 00:13:27.640]  我一陣間已經講咗點解
[00:13:27.640 --> 00:13:30.400]  呢個禱告就係嚟到祈求神
[00:13:30.400 --> 00:13:36.400]  繼續以慈愛嚟到去恩待佢嘅子民
[00:13:36.400 --> 00:13:39.720]  神嘅子民嚟到呢一刻
[00:13:39.720 --> 00:13:42.600]  佢體會到神嘅屬性
[00:13:42.600 --> 00:13:46.080]  體會到佢嘅權能同埋神嘅帶領
[00:13:46.080 --> 00:13:51.120]  呢啲都係私人之所以發出讚美嘅原因嚟
[00:13:51.120 --> 00:13:52.120]  係咪呀
[00:13:52.120 --> 00:13:54.720]  就係因為佢睇到神係一位咁嘅神
[00:13:54.720 --> 00:13:57.320]  所以佢要去發出讚美
[00:13:57.320 --> 00:13:59.280]  所以嚟到呢個階段呢
[00:13:59.280 --> 00:14:02.920]  最適合呢其實就係返返去到
[00:14:02.920 --> 00:14:05.480]  前面第一至三章嘅
[00:14:05.480 --> 00:14:07.360]  我哋一陣間先至讀
[00:14:07.360 --> 00:14:08.960]  一至三節
[00:14:08.960 --> 00:14:10.880]  去到第一至三節呢
[00:14:10.880 --> 00:14:13.400]  一至三節其實就係講緊讚美
[00:14:13.400 --> 00:14:16.200]  向神嚟到去發出讚美
[00:14:16.200 --> 00:14:19.480]  佢因為有經歷
[00:14:19.480 --> 00:14:20.800]  有體會
[00:14:20.800 --> 00:14:24.280]  所以向神嚟到去由衷嘅發出讚美
[00:14:24.280 --> 00:14:26.240]  喺佢讚美神嘅當中
[00:14:26.240 --> 00:14:28.840]  或者佢讚美完之後再有經歷嘅話
[00:14:28.840 --> 00:14:31.480]  佢又再去讚美神
[00:14:31.480 --> 00:14:33.080]  咁所以呢首詩呢
[00:14:33.080 --> 00:14:35.880]  係可以循環不息咁樣
[00:14:35.880 --> 00:14:39.160]  一路嘅嚟到去唱
[00:14:39.160 --> 00:14:42.200]  以上所講嘅都係私人
[00:14:42.200 --> 00:14:44.320]  點解要讚美神嘅理由
[00:14:44.320 --> 00:14:46.400]  當中因為佢睇到神嘅屬性
[00:14:46.400 --> 00:14:47.680]  佢嘅完美
[00:14:47.680 --> 00:14:49.960]  佢嘅大能同佢嘅眷顧
[00:14:49.960 --> 00:14:52.480]  呢啲係私人自己嘅經歷
[00:14:52.480 --> 00:14:53.800]  所以佢可以呢
[00:14:53.800 --> 00:14:57.760]  係由衷地向神嚟到去發出讚美
[00:14:57.760 --> 00:15:01.120]  咁我哋又點呢
[00:15:01.120 --> 00:15:04.920]  我哋又能唔能夠好盡情嘅喺崇拜裏面
[00:15:04.920 --> 00:15:06.400]  向神嚟到去唱詩
[00:15:06.400 --> 00:15:08.520]  去讚頌佢呢
[00:15:08.520 --> 00:15:11.120]  可唔可以呀
[00:15:11.120 --> 00:15:13.680]  如果你可以嘅我為你感恩
[00:15:13.680 --> 00:15:16.800]  但我見到好多都冇反應
[00:15:16.800 --> 00:15:19.960]  如果你真係問心
[00:15:19.960 --> 00:15:22.040]  你覺得其實我每次返崇拜
[00:15:22.040 --> 00:15:24.320]  其實我唔係好享受唱詩
[00:15:24.320 --> 00:15:27.960]  我真係唔係好能夠向神發出讚美
[00:15:27.960 --> 00:15:29.640]  當中嘅原因
[00:15:29.640 --> 00:15:32.600]  未必係因為嗰啲思覺唔啱你
[00:15:32.600 --> 00:15:34.080]  又或者係因為
[00:15:34.080 --> 00:15:36.960]  帶領敬拜嘅人唔夠專業
[00:15:36.960 --> 00:15:38.520]  未必係因為呢啲
[00:15:38.520 --> 00:15:42.280]  可能係因為我哋自己本身冇乜經歷
[00:15:42.280 --> 00:15:45.440]  我同神都根本冇乜關係
[00:15:45.440 --> 00:15:46.440]  又或者呢
[00:15:46.440 --> 00:15:48.640]  我覺得日子太艱難
[00:15:48.640 --> 00:15:50.560]  所以我覺得神離開我
[00:15:50.560 --> 00:15:54.160]  我都唔想親近神
[00:15:54.160 --> 00:15:55.920]  會唔會係因為呢啲緣故
[00:15:55.920 --> 00:16:00.240]  以至到我哋都冇力嚟到去讚美神
[00:16:00.240 --> 00:16:01.520]  結果我哋嘅崇拜
[00:16:01.520 --> 00:16:05.240]  可能就變成行禮如儀
[00:16:05.240 --> 00:16:07.320]  但其實弟兄姊妹
[00:16:07.320 --> 00:16:09.960]  無論我哋嘅日子係點
[00:16:09.960 --> 00:16:11.160]  係順
[00:16:11.160 --> 00:16:13.120]  或者係逆
[00:16:13.120 --> 00:16:17.280]  無論環境係幾咁黑暗
[00:16:17.280 --> 00:16:19.480]  其實我哋都可以經歷神
[00:16:19.480 --> 00:16:25.080]  我哋都有讚美神嘅理由
[00:16:25.080 --> 00:16:30.480]  有三位喺德國東柏林嘅青年人
[00:16:30.480 --> 00:16:32.600]  佢哋喺查經嘅時候
[00:16:32.600 --> 00:16:36.920]  就讀到以塞亞書嘅第九章
[00:16:36.920 --> 00:16:38.920]  讀到呢一節
[00:16:38.920 --> 00:16:41.720]  在黑暗中行走的百姓
[00:16:41.720 --> 00:16:44.280]  看見了大光
[00:16:44.280 --> 00:16:50.240]  住在死陰之地的人有光照耀他們
[00:16:50.240 --> 00:16:51.720]  佢哋讀到呢度嘅時候
[00:16:51.720 --> 00:16:53.560]  就大受感動
[00:16:53.560 --> 00:16:54.960]  於是就諗
[00:16:54.960 --> 00:16:57.400]  點樣先至可以令到
[00:16:57.400 --> 00:16:59.880]  我哋東柏林嘅同胞
[00:16:59.880 --> 00:17:04.360]  我哋嘅人民都可以看見大光呢
[00:17:04.360 --> 00:17:10.480]  點樣先可以有光照耀佢哋呢
[00:17:10.480 --> 00:17:13.640]  於是呢三個人就開始
[00:17:13.640 --> 00:17:20.280]  每人每日都隨身帶備幾支蠟燭
[00:17:20.280 --> 00:17:22.320]  佢哋走到街上面
[00:17:22.320 --> 00:17:24.600]  見人就問
[00:17:24.600 --> 00:17:26.640]  你想唔想我哋嘅國家
[00:17:26.640 --> 00:17:30.000]  能夠有多一點嘅亮光呀
[00:17:30.000 --> 00:17:33.760]  如果對方答想嘅
[00:17:33.760 --> 00:17:38.160]  佢哋就會分一支蠟燭畀佢
[00:17:38.160 --> 00:17:42.200]  仲要求對方係用同樣嘅方法
[00:17:42.200 --> 00:17:45.880]  嚟到去將蠟燭分畀其他嘅人
[00:17:45.880 --> 00:17:47.080]  就係咁樣
[00:17:47.080 --> 00:17:49.840]  日子一日一日咁過去
[00:17:49.840 --> 00:17:53.000]  就從一九八七年
[00:17:53.000 --> 00:17:59.400]  到一九八九年十一月九號
[00:17:59.400 --> 00:18:04.160]  由呢三個參加茶經班嘅年輕人
[00:18:04.160 --> 00:18:10.240]  引發到三十萬嘅東柏林人民
[00:18:10.240 --> 00:18:12.920]  佢哋喺呢一日
[00:18:12.920 --> 00:18:18.720]  人人拎住一支蠟燭走上街上
[00:18:18.720 --> 00:18:23.000]  將嗰度喺二次世界大戰之後
[00:18:23.000 --> 00:18:31.840]  分隔咗東西德嘅嗰度柏林圍牆推垮咗
[00:18:31.840 --> 00:18:35.400]  呢度圍牆唔係用大炮坦克
[00:18:35.400 --> 00:18:38.440]  或者係飛彈嚟到去推垮
[00:18:38.440 --> 00:18:46.360]  而係藉住呢啲人民手上嘅嗰支嘅蠟燭
[00:18:46.360 --> 00:18:48.160]  呢啲微小嘅蠟燭
[00:18:48.160 --> 00:18:54.160]  所發嘅光係散發住神話語嘅能力
[00:18:54.160 --> 00:18:57.480]  將堅固嘅圍牆都推垮咗
[00:18:57.480 --> 00:19:03.120]  呢個就係震撼世界嘅蠟燭政變
[00:19:03.120 --> 00:19:07.160]  英文係稱為Peaceful Revolution
[00:19:07.160 --> 00:19:09.400]  和平嘅革命
[00:19:09.400 --> 00:19:13.640]  呢件事改寫咗德國人嘅歷史
[00:19:13.640 --> 00:19:18.560]  甚至係改寫咗整個世界嘅歷史
[00:19:18.560 --> 00:19:20.240]  各位
[00:19:20.240 --> 00:19:25.720]  唔好讓黑暗遮蔽我哋嘅雙眼
[00:19:25.720 --> 00:19:28.040]  無論時勢係幾咁惡
[00:19:28.040 --> 00:19:31.720]  我哋都總有讚美神嘅理由
[00:19:31.720 --> 00:19:37.240]  因為神嘅大能係唔能夠被黑暗嚟到去遮蔽
[00:19:37.240 --> 00:19:40.360]  不過如果人選擇冷漠
[00:19:40.360 --> 00:19:42.800]  唔主動嚟到親近神嘅話
[00:19:42.800 --> 00:19:46.720]  咁就另作別論
[00:19:46.720 --> 00:19:49.880]  正如呢首詩裏面所講嘅
[00:19:49.880 --> 00:19:53.920]  神係命有就有命立就立嘅神
[00:19:53.920 --> 00:19:57.960]  佢嘅酬算佢嘅旨意係直到永遠
[00:19:57.960 --> 00:20:01.520]  君王唔能夠因兵多得勝
[00:20:01.520 --> 00:20:04.960]  勇士不能夠因力大得救
[00:20:04.960 --> 00:20:07.600]  靠馬得救是枉然的
[00:20:07.600 --> 00:20:11.840]  馬也不能因力大救人
