
[00:00:00.000 --> 00:00:03.220]  同學們一年當中你最想過的是什麼節
[00:07:15.160 --> 00:07:18.240]  在當時候是他們所謂的這些的
[00:07:18.240 --> 00:07:19.800]  我們套今天話來講
[00:07:19.800 --> 00:07:22.600]  是他們這些神學聖經學者神學家
[00:07:22.600 --> 00:07:25.080]  他們很懂聖經的
[00:07:25.080 --> 00:07:30.240]  這些批的文士後來發展成為以色列
[00:07:30.240 --> 00:07:31.560]  面一股很大的勢力
[00:07:31.560 --> 00:07:35.120]  但丁氏妹耶穌出來的時候
[00:07:35.120 --> 00:07:36.360]  逼迫他最厲害的是誰
[00:07:36.360 --> 00:07:40.560]  祭司還有了這些文士
[00:07:40.560 --> 00:07:42.680]  法利塞人文士跟法利塞人
[00:07:42.680 --> 00:07:44.080]  他們常常是重疊的
[00:07:44.080 --> 00:07:44.880]  這很多的文士
[00:07:44.880 --> 00:07:46.880]  他們本身也是從法利塞人出來的
[00:07:46.880 --> 00:07:49.200]  事實上裡面就提到說
[00:07:49.200 --> 00:07:50.600]  當耶穌降生的時候
[00:07:50.600 --> 00:07:54.480]  文士這些祭司告訴他們說
[00:07:54.480 --> 00:07:55.840]  虛擬問他們說身在什麼地方
[00:07:55.840 --> 00:07:56.680]  他們知不知道
[00:07:56.680 --> 00:07:59.400]  丁氏妹他們知不知道
[00:07:59.400 --> 00:08:03.280]  他們知道耶穌身在伯利恆
[00:08:03.280 --> 00:08:07.000]  他們很懂聖經
[00:08:07.000 --> 00:08:10.200]  但是他們對主的態度是怎麼樣呢
[00:08:10.200 --> 00:08:11.840]  有沒有興趣啊
[00:08:11.840 --> 00:08:13.680]  他們對主漠不關心
[00:08:13.680 --> 00:08:19.120]  現在丁氏妹耶穌今天會不會在我們當中
[00:08:19.120 --> 00:08:22.000]  你可能在教會很久了
[00:08:22.000 --> 00:08:25.200]  你信主也很久了
[00:08:25.200 --> 00:08:26.280]  受洗很多年了
[00:08:26.280 --> 00:08:33.440]  但是對主可能也漸漸慢慢沒有什麼興趣了
[00:08:33.440 --> 00:08:36.440]  丁氏妹耶穌千萬提醒
[00:08:36.440 --> 00:08:39.000]  不要讓我們的信仰變成形式化的基督徒
[00:08:40.480 --> 00:08:43.080]  你今天在美國你可以碰十個有九個
[00:08:43.080 --> 00:08:44.360]  可能都會告訴你說
[00:08:44.360 --> 00:08:45.720]  你問他說你是基督徒嗎
[00:08:45.720 --> 00:08:47.200]  他說他是
[00:08:47.200 --> 00:08:48.480]  但是他不一定去教會
[00:08:48.480 --> 00:08:53.400]  這些人只是傳統的基督徒
[00:08:53.400 --> 00:08:57.840]  在這些西方的國家
[00:08:57.840 --> 00:09:00.720]  在中南美洲有很多的天主教徒
[00:09:00.720 --> 00:09:06.160]  那你看他這些人都是稱他自己是基督徒的
[00:09:06.160 --> 00:09:08.160]  但是他的信仰裡面
[00:09:08.160 --> 00:09:10.440]  他並不真正的承認耶穌基督為主
[00:09:10.440 --> 00:09:15.200]  這些文士祭司
[00:09:15.200 --> 00:09:18.200]  他們對耶穌基督的態度就是
[00:09:18.200 --> 00:09:19.920]  他們有很多的知識
[00:09:19.920 --> 00:09:22.360]  但是他們卻沒有真正的經歷這位神
[00:09:22.360 --> 00:09:27.320]  那麼我看第三種的態度
[00:09:27.320 --> 00:09:32.480]  這些博士們
[00:09:32.480 --> 00:09:33.480]  其實博士
[00:09:35.360 --> 00:09:38.160]  身心上我們中文身心翻成博士
[00:09:38.160 --> 00:09:41.240]  事實上在希臘文這個博士
[00:09:41.240 --> 00:09:48.240]  他的意識就是所謂的術士
[00:09:48.240 --> 00:09:51.720]  或者是把它翻譯成是這種心象家
[00:09:51.720 --> 00:09:52.720]  Magic
[00:09:52.720 --> 00:09:58.240]  那他原文裡面這個是複數
[00:09:58.240 --> 00:10:00.280]  所以表明說不是一個
[00:10:00.280 --> 00:10:01.000]  對不對
[00:10:01.000 --> 00:10:03.440]  但是他也沒有說三個
[00:10:03.440 --> 00:10:04.680]  所以這裡告訴我們說
[00:10:04.680 --> 00:10:05.960]  有幾個
[00:10:05.960 --> 00:10:09.520]  在當時候這些人是不少的
[00:10:09.520 --> 00:10:11.840]  在波斯他們有很多這一類的人
[00:10:11.840 --> 00:10:13.800]  他們其實是很有學問的
[00:10:13.800 --> 00:10:15.520]  他們懂得看心象
[00:10:15.520 --> 00:10:17.640]  他們懂得這些的天文
[00:10:17.640 --> 00:10:21.080]  所以這些人他們後來發展變成是一個職業
[00:10:21.080 --> 00:10:27.080]  他們看心象來算命運等等這些
[00:10:27.080 --> 00:10:31.200]  那這些人
[00:10:31.200 --> 00:10:34.480]  他說東方有這幾個博士
[00:10:34.480 --> 00:10:38.000]  他們看見那個心
[00:10:38.000 --> 00:10:41.560]  他們就跟著那個心就來尋找了
[00:10:41.560 --> 00:10:44.480]  因為他們知道那個心很亮很特別
[00:10:44.480 --> 00:10:47.280]  他們知道這個心是一定表明
[00:10:47.280 --> 00:10:52.760]  就是有一個王要出生了
[00:10:52.760 --> 00:10:55.880]  就是我們要想想看
[00:10:55.880 --> 00:11:00.480]  當時候他們是怎麼樣子去到玻利亨的
[00:11:00.480 --> 00:11:05.240]  怎麼去的
[00:11:05.240 --> 00:11:07.120]  騎駱駝是不是
[00:11:07.120 --> 00:11:09.200]  你有沒有騎過駱駝
[00:11:09.200 --> 00:11:10.200]  有騎過
[00:11:10.200 --> 00:11:12.840]  可能你到耶路撒冷去的
[00:11:12.840 --> 00:11:14.360]  所以有機會去騎個駱駝
[00:11:14.360 --> 00:11:16.600]  或者到中東去騎個駱駝
[00:11:16.600 --> 00:11:20.760]  請問從波斯
[00:11:20.760 --> 00:11:24.880]  從那個地方要到耶路撒冷
[00:11:24.880 --> 00:11:27.840]  要去找這個耶穌
[00:11:27.840 --> 00:11:30.200]  你知道要花多少時間嗎
[00:11:30.200 --> 00:11:32.920]  據這個研究
[00:11:32.920 --> 00:11:35.960]  以當時候的交通來講
[00:11:35.960 --> 00:11:43.400]  可能需要花兩年的時間
[00:11:43.400 --> 00:11:46.720]  這些東方的這些博士們
[00:11:46.720 --> 00:11:49.040]  他們真的是
[00:11:49.040 --> 00:11:53.280]  他們真的是帶著一個真誠的心來找耶穌
[00:11:53.280 --> 00:11:54.880]  他們沒有像西利王
[00:11:54.880 --> 00:11:56.960]  西利王還假裝
[00:11:56.960 --> 00:11:58.920]  他說他找這些博士們來說
[00:11:58.920 --> 00:12:01.640]  來你告訴我那個心在哪個地方
[00:12:01.640 --> 00:12:02.480]  你們去找
[00:12:02.480 --> 00:12:04.720]  找到之後你來告訴我好不好
[00:12:04.720 --> 00:12:05.920]  我也好去拜他
[00:12:05.920 --> 00:12:07.080]  你看到沒有
[00:12:07.080 --> 00:12:13.800]  這個西利是虛情假意
[00:12:13.800 --> 00:12:17.440]  他假裝他自己也想要拜
[00:12:17.440 --> 00:12:20.840]  但是這些博士們他們的心是什麼心
[00:12:20.840 --> 00:12:24.080]  他們真正的想去拜這位耶穌
[00:12:24.080 --> 00:12:27.040]  所以他們去尋找這位耶穌
[00:12:27.040 --> 00:12:30.880]  丁子妹 一個真誠的心非常重要
[00:12:30.880 --> 00:12:33.080]  我覺得在今天這個時代
[00:12:33.080 --> 00:12:35.880]  能夠碰到一個單純真誠的人
[00:12:35.880 --> 00:12:38.440]  已經不容易了 是嗎
[00:12:38.440 --> 00:12:40.000]  在今天的社會裡面
[00:12:40.000 --> 00:12:41.440]  你會發現
[00:12:41.440 --> 00:12:44.440]  這個在做生意也好 工作也好
[00:12:44.440 --> 00:12:47.240]  你如果沒有一點點心機
[00:12:47.240 --> 00:12:49.480]  很容易被騙 是不是
[00:12:49.480 --> 00:12:52.240]  很容易被欺負 對不對
[00:12:52.240 --> 00:12:54.320]  是嗎
[00:12:54.320 --> 00:12:57.200]  不會啊
[00:12:57.200 --> 00:13:00.120]  全世界的人都像基督徒一樣 是不是
[00:13:00.120 --> 00:13:01.040]  不是
[00:13:01.040 --> 00:13:02.200]  你會發現
[00:13:02.200 --> 00:13:05.240]  今天在中國 今天在台灣
[00:13:05.240 --> 00:13:06.560]  你在那邊工作
[00:13:06.560 --> 00:13:07.720]  你大概有這個經驗
[00:13:07.720 --> 00:13:09.880]  你知道需要怎麼樣子
[00:13:09.880 --> 00:13:11.440]  單單純純的
[00:13:11.440 --> 00:13:12.920]  你很難
[00:13:12.920 --> 00:13:16.600]  那到美國比較好一點 對不對
[00:13:16.600 --> 00:13:19.280]  現在也越來越不是這樣子了
[00:13:19.280 --> 00:13:20.840]  以前我覺得
[00:13:20.840 --> 00:13:24.120]  這個美國人比較誠實
[00:13:24.120 --> 00:13:28.000]  後來發現天下烏鴉
[00:13:28.000 --> 00:13:33.200]  應該一般白吧
[00:13:33.200 --> 00:13:37.200]  有一個印第安的酋長
[00:13:37.200 --> 00:13:41.400]  他很想要信耶穌
[00:13:41.400 --> 00:13:44.720]  但是他因為他周遭信耶穌的
[00:13:44.720 --> 00:13:46.600]  都是這些美國的白人
[00:13:46.600 --> 00:13:47.880]  都講英文的
[00:13:47.880 --> 00:13:49.800]  所以他就以為說
[00:13:49.800 --> 00:13:52.320]  這個信耶穌的話一定要講英文
[00:13:52.320 --> 00:13:53.520]  那他英文又不太好
[00:13:53.520 --> 00:13:55.280]  他只學了一點點英文
[00:13:55.280 --> 00:13:56.720]  所以他就跟主禱告
[00:13:56.720 --> 00:13:57.720]  他怎麼禱告呢
[00:13:57.720 --> 00:13:59.880]  他說 親愛的主耶穌
[00:13:59.880 --> 00:14:06.280]  ABCDE Amen
[00:14:06.280 --> 00:14:08.240]  他就做了這麼簡單的禱告
[00:14:08.240 --> 00:14:09.320]  想要信耶穌
[00:14:09.320 --> 00:14:10.400]  丁子妹
[00:14:10.400 --> 00:14:13.160]  結果你發現他信了沒有
[00:14:13.160 --> 00:14:15.240]  你學的勢力告訴我們要覺知禱告
[00:14:15.240 --> 00:14:17.920]  怎麼禱告
[00:14:17.920 --> 00:14:19.600]  要認罪禱告
[00:14:19.600 --> 00:14:22.680]  然後約翰福音一章十二節
[00:14:22.680 --> 00:14:24.440]  要打開心門
[00:14:24.440 --> 00:14:26.440]  邀請耶穌到心裡面來
[00:14:26.440 --> 00:14:28.560]  然後奉耶穌基督的名
[00:14:28.560 --> 00:14:31.040]  Amen
[00:14:31.040 --> 00:14:33.040]  哎呀
[00:14:33.040 --> 00:14:34.440]  這樣子的一個人
[00:14:34.440 --> 00:14:37.040]  他可能信耶穌嗎
[00:14:37.040 --> 00:14:40.160]  他可能重生得救嗎
[00:14:40.160 --> 00:14:43.240]  可不可能
[00:14:43.240 --> 00:14:45.920]  可能照你的神學來講不太可能
[00:14:45.920 --> 00:14:47.680]  丁子妹 我看過很多人
[00:14:47.680 --> 00:14:49.040]  跟著你一起在那邊念
[00:14:49.040 --> 00:14:50.840]  主耶穌啊 我承認我是一個罪人
[00:14:50.840 --> 00:14:52.680]  請你進入我心中做我的救主
[00:14:52.680 --> 00:14:53.800]  奉耶穌基督的名 Amen
[00:14:53.800 --> 00:14:55.400]  Amen完之後呢
[00:14:55.400 --> 00:14:59.480]  他還是沒重生得救
[00:14:59.480 --> 00:15:03.640]  但是這一個印第安的酋長
[00:15:03.640 --> 00:15:06.080]  帶著一個單純 一個真誠的心
[00:15:06.080 --> 00:15:07.360]  在那邊尋找耶穌
[00:15:07.360 --> 00:15:08.320]  想要信耶穌
[00:15:08.320 --> 00:15:09.920]  當他說 ABCD
[00:15:09.920 --> 00:15:14.240]  主耶穌啊 ABCDE
[00:15:14.240 --> 00:15:18.840]  主知不知道他的心
[00:15:18.840 --> 00:15:21.960]  主知道他心裡面說我想要信你
[00:15:21.960 --> 00:15:24.160]  ABCDE對他來講
[00:15:24.160 --> 00:15:26.960]  就是我想要信你 懂這意思嗎
[00:15:26.960 --> 00:15:28.400]  親愛丁子妹
[00:15:28.400 --> 00:15:30.960]  所以這一個
[00:15:30.960 --> 00:15:33.240]  印第安的酋長信了耶穌了
[00:15:33.240 --> 00:15:36.360]  他重生得救了
[00:15:36.360 --> 00:15:41.640]  丁子妹 今天很多的人也在尋找
[00:15:41.640 --> 00:15:43.440]  很多人也在尋找
[00:15:43.440 --> 00:15:45.040]  其實每個人的心裡面
[00:15:45.040 --> 00:15:47.160]  都有一個渴望想要尋找
[00:15:47.160 --> 00:15:51.040]  你知道我們稱它叫做宗教心
[00:15:51.040 --> 00:15:52.840]  全世界有信仰的人
[00:15:52.840 --> 00:15:57.640]  比沒有信仰的人更多
[00:15:57.640 --> 00:16:01.640]  你看很多人在尋找 對不對
[00:16:01.640 --> 00:16:03.040]  只是問題是說
[00:16:03.040 --> 00:16:06.040]  就像詩篇十六篇第四節這裡所說的
[00:16:06.040 --> 00:16:07.960]  我們一起來念一下好不好
[00:16:07.960 --> 00:16:11.040]  以別神代替耶和華的
[00:16:11.040 --> 00:16:14.240]  他們的愁苦必加征
[00:16:14.240 --> 00:16:18.040]  他們所澆澱的血我不獻上
[00:16:18.040 --> 00:16:24.840]  我嘴唇也不提別神的名號
[00:16:24.840 --> 00:16:27.840]  今天很多人心中他也渴望
[00:16:27.840 --> 00:16:28.840]  他心中有一個不滿
[00:16:28.840 --> 00:16:30.040]  就我上次講說
[00:16:30.040 --> 00:16:31.040]  上帝在造人的時候
[00:16:31.040 --> 00:16:32.640]  在人的心裡面留了一個空處
[00:16:32.640 --> 00:16:34.040]  是只有上帝可以填滿的
[00:16:34.040 --> 00:16:36.240]  所以人的心裡面一直在尋找一個東西
[00:16:36.240 --> 00:16:37.040]  要填滿他
[00:16:37.040 --> 00:16:39.040]  但是他們找到的東西不一樣
[00:16:39.040 --> 00:16:40.040]  他們找錯了
[00:16:40.040 --> 00:16:43.440]  他們找了除上帝以外的東西
[00:16:43.440 --> 00:16:44.640]  這個人叫做Nicole
[00:16:44.640 --> 00:16:47.840]  不知道你聽過沒有
[00:16:47.840 --> 00:16:55.440]  她是60年代的一個pop音樂的歌手
[00:16:55.440 --> 00:17:00.040]  非常出名
[00:17:00.040 --> 00:17:04.840]  她是德國人
[00:17:04.840 --> 00:17:11.440]  當時她出來的時候很受歡迎
[00:17:11.440 --> 00:17:15.840]  她唱的很多那些歌很popular
[00:17:15.840 --> 00:17:18.640]  甚至後來有一個1988
[00:17:18.640 --> 00:17:20.040]  叫做Nicole 1988
[00:17:20.040 --> 00:17:24.640]  這一個電影就專門拍她的故事
[00:17:24.640 --> 00:17:26.640]  這一個超級巨星
[00:17:26.640 --> 00:17:30.040]  這一個女星
[00:17:30.040 --> 00:17:31.440]  她進來說
[00:17:31.440 --> 00:17:38.040]  她說我漂亮的時候總不快樂
[00:17:38.040 --> 00:17:42.240]  姐妹兒請告訴我漂亮好不好
[00:17:42.240 --> 00:17:44.440]  好不好
[00:17:44.440 --> 00:17:45.840]  如果上帝可以教你
[00:17:45.840 --> 00:17:48.440]  一下子變成是全世界最漂亮的女人
[00:17:48.440 --> 00:17:50.240]  你要不要
[00:17:50.240 --> 00:17:52.640]  要 不要
[00:17:52.640 --> 00:17:54.640]  有人搖頭
[00:17:54.640 --> 00:17:57.640]  結了婚以後就可以搖頭了
[00:17:57.640 --> 00:18:00.840]  丁子妹
[00:18:00.840 --> 00:18:06.040]  你知道多少女人為了把自己打扮得漂亮
[00:18:06.040 --> 00:18:09.040]  特別韓國對不對
[00:18:09.040 --> 00:18:12.240]  全身沒有一個是真的
[00:18:12.240 --> 00:18:16.840]  全都整過了
[00:18:16.840 --> 00:18:18.440]  丁子妹
[00:18:18.440 --> 00:18:21.440]  好像對女人來講覺得
[00:18:21.440 --> 00:18:25.440]  如果我漂亮我就會快樂
[00:18:25.440 --> 00:18:26.640]  但是親愛的丁子妹
[00:18:26.640 --> 00:18:28.040]  這一個人告訴你說
[00:18:28.040 --> 00:18:34.440]  他說我漂亮的時候我總不快樂
[00:18:34.440 --> 00:18:37.840]  所以到底什麼樣子才能夠使我們快樂呢
[00:18:37.840 --> 00:18:40.240]  有錢
[00:18:40.240 --> 00:18:43.040]  有錢比較快樂嗎
[00:18:43.040 --> 00:18:45.040]  馬英說有錢
[00:18:45.040 --> 00:18:49.040]  我不快樂
[00:18:49.040 --> 00:18:52.240]  有一次有人訪問他
[00:18:52.240 --> 00:18:55.840]  他說成為中國的首富讓他很不開心
[00:18:55.840 --> 00:18:57.840]  因為壓力太大了
[00:18:57.840 --> 00:18:59.440]  他說了下面這句話
[00:18:59.440 --> 00:19:01.440]  他說當你成為最有錢的人了
[00:19:01.440 --> 00:19:05.640]  街上人會用另外一種眼光看你
[00:19:05.640 --> 00:19:07.440]  我不想做中國首富
[00:19:07.440 --> 00:19:08.840]  杭州首富
[00:19:08.840 --> 00:19:09.840]  浙江首富
[00:19:09.840 --> 00:19:14.640]  連小區的首富也不想做
[00:19:14.640 --> 00:19:15.240]  丁子妹
[00:19:15.240 --> 00:19:18.440]  有的人聽了他這個訪問就說
