
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹,早安!
[00:02:56.000 --> 00:03:16.000]  蘋果日報又訪問了不同的人,我揣了三個,一位長者就希望穩穩定定,他是70歲的趙先生,希望香港政府快點推出全民退休保障。
[00:03:16.000 --> 00:03:24.000]  又希望2017年社會能夠化解那些戾氣,以理性和平的態度來對溝通。
[00:03:24.000 --> 00:03:41.000]  一位陳先生,他同樣認為現在社會的氣氛很情緒化,好像垃圾桶換小了口就已經很勞氣,希望社會可以和諧一點和氣一點。
[00:03:41.000 --> 00:03:52.000]  一位岑小姐,她希望可以賺多點錢,身體健康。2016年未完成的目標快點完成,又希望社會多點包容。
[00:03:52.000 --> 00:04:07.000]  大公報又同樣做了一個類似的調查,其中兩個人,一對的父子是藝人,祝願2017年世界和平,所有人新年快樂,身體健康。
[00:04:07.000 --> 00:04:23.000]  一位從內地來香港幾個月的女士,她在香港做貿易工作,她覺得2016年過得不錯,2017年希望身體健康,開開心心過每一天,也希望世界和平安寧。
[00:04:23.000 --> 00:04:42.000]  我相信如果我們不斷再去看看,新一年的願望,很多都是很想有健康的身體,不少人更想香港更和諧,甚至世界各地更和平。
[00:04:42.000 --> 00:04:58.000]  今天我繼續講邊八福,我一直在講八福的系列,講到馬太方五章九節,使人和睦的人有福了,因為他們必稱為神的兒子。
[00:04:58.000 --> 00:05:10.000]  重溫一下我講過八福的特色,其中一個特色,我提到八福是一個整體,八福強調的是天國的福氣。
[00:05:10.000 --> 00:05:23.000]  而這個天國的福氣既是現在,又是將來。剛才琪琪姑娘很好,帶領我們讀八福,有前句,有後句。
[00:05:23.000 --> 00:05:52.000]  與弟兄姊妹再看,八種的福氣,有人說是八類的人,其實在耶穌強調的八種福氣放在後面,第三節天國是他們的,第四節他們必得安慰,第五節他們必承受地土,第六節他們必得飽足,第七節他們必蒙廉恤,第八節他們必得見神,第九節他們必稱為神的兒子,
[00:05:52.000 --> 00:06:03.000]  第十節天國是他們的,你見到這八福,為何說是一個整體,有人說其實只有一個福氣,因為第一和第八是一樣的。
[00:06:03.000 --> 00:06:11.000]  但所不同的是,第十二節,你們在天上的賞賜是大的,那裡有一個福氣。
[00:06:11.000 --> 00:06:34.000]  不過有人說不是,有八類的人,我們又看另一張投影片,看到虛心的人,照打出來,虛心的人,哀動的人,溫柔的人,饑渴無意的人,憐恤人的人,清心的人,使人和睦的人,為而受逼迫的人。
[00:06:34.000 --> 00:06:43.000]  這八類的人,他們蒙受的究竟是多少福呢?剛才說七福,八福,甚至有人說九福。
[00:06:43.000 --> 00:06:52.000]  今天的第五講不是說第五個福,剛才已經說,我今天說的是使人和睦的人有福了。
[00:06:52.000 --> 00:07:06.000]  現在耶穌說這個八福的時候,是說八種福氣,如果說八種福氣,由第一到第八是重複的時候,你就會看到是框著的,是包著的。
[00:07:06.000 --> 00:07:25.000]  就是說在第二到第六的福氣,都是天國的福氣一種,原來天國的福氣和我們今天所看的很不同,今天很多人認為有福的,可能我們看為地上的福氣,不過這個福氣不長久。
[00:07:25.000 --> 00:07:38.000]  或者耶穌很想做什麼呢?我們經常說馬太福音說的八福就是要顛覆當時的價值觀,就是天國的福氣,人們不覺得是福氣,但是耶穌說這個是福氣。
[00:07:38.000 --> 00:07:44.000]  世人不覺得是福氣的東西,耶穌說這個是天國的福氣。
[00:07:44.000 --> 00:07:55.000]  所以如果我們真的想,虛心理原本是說貧窮的,貧窮的人怎麼會有福呢?沒有人想貧窮的,愛動的人怎麼會有福呢?應該開心心的。
[00:07:55.000 --> 00:08:09.000]  你會不會祝大家新年愛動呢?你不會的,你當然祝大家新年快樂的,如果你祝大家新年愛動,有福的,你為什麼不祝他愛動呢?
[00:08:09.000 --> 00:08:19.000]  很奇怪耶穌在說什麼,為什麼愛動的人有福呢?溫柔就明白,溫柔的人在說,有些東西我不爭取。
[00:08:19.000 --> 00:08:31.000]  我們繼續看下去的時候,就會知道耶穌在說另一個價值觀,什麼是有福的呢?
[00:08:31.000 --> 00:08:44.000]  五章九節,為死人和睦的人有福了,因為他不必稱為神的兒子。
[00:08:44.000 --> 00:08:59.000]  死人和睦的人第三,傳統的理解,傳統的理解就是當有其他人不和的時候,我們走去做什麼?和事佬。
[00:08:59.000 --> 00:09:06.000]  或者現在有一種新的職業,叫做調解員,所以都是一個第三者的身份。
[00:09:06.000 --> 00:09:11.000]  你們兩個不對呀,不要這樣,每人少一句,我們走去做和事佬。
[00:09:11.000 --> 00:09:19.000]  馬太方五章九節其實有不同的翻譯,和本的翻譯就是死人和睦的人有福了,因為他們不必稱為神的兒子。
[00:09:19.000 --> 00:09:25.000]  新譯本就是死人和平的人有福了,因為他們不必稱為神的兒子。
[00:09:25.000 --> 00:09:32.000]  呂正中譯本就是締造和平的人有福了,因為他們不必稱為上帝的兒子。
[00:09:32.000 --> 00:09:39.000]  新漢語譯本就是締造和好關係的人有福了,因為他們不必稱為神的兒子。
[00:09:39.000 --> 00:09:50.000]  如果我們按照原本的文字,希臘文,有福的是那些死人和睦的人,因為他們不必稱為神的兒子。
[00:09:50.000 --> 00:09:56.000]  你見到後面全部都是一樣的,不必稱為神的兒子,在前面有一點點不同。
[00:09:56.000 --> 00:10:05.000]  死人和睦可以解作死人和平,死人和平或者締造和平,原來可以說死人有一個和好的關係。
[00:10:05.000 --> 00:10:13.000]  所以和睦是可以理解為和平和好,面對著別人的衝突或者有誤會。
[00:10:13.000 --> 00:10:28.000]  我們不是挑撥離間,不是煽風點火,也不是我們現在用的潮語,不做「花生友」。
[00:10:28.000 --> 00:10:46.000]  吃花生,等著看電影,袖手旁觀,我們要做一個和事佬,我們要做一個調解員,我們要調停紛爭,我們要製造和平。
[00:10:46.000 --> 00:10:54.000]  這是死人和睦,傳統的理解是這樣,我們只是第三者,不關自己的事。
[00:10:54.000 --> 00:11:06.000]  但是我們有一個發現,其實死人和睦不單單可以指第三者協助別人和好,
[00:11:06.000 --> 00:11:32.000]  而是自己就成為衝突者裡面的一個當事人。死人和睦的對象是指死自己和對方和睦,死人和睦的人是指死自己和對方和平,
[00:11:32.000 --> 00:11:39.000]  死人和睦的人是指死自己和對方有一個和好的關係。
[00:11:39.000 --> 00:11:47.000]  我們怎樣死自己和對方和睦,怎樣死自己和對方和平,怎樣死自己和對方有一個和好的關係呢?
[00:11:47.000 --> 00:12:01.000]  是要由自己去做一些事情,以致自己和對方的衝突可以化解,或者破裂了的關係可以得到修補,成為和好。
[00:12:01.000 --> 00:12:13.000]  在第八福第一講的時候,耶穌講八福,聽的人因為很熟悉舊約,他們就會自然想起舊約相關的經文。
[00:12:13.000 --> 00:12:24.000]  所以當門徒和群眾聽到耶穌說死人和睦的人有福了的時候,他們會想到幾段經文,其中一段是大衛寫的詩篇。
[00:12:24.000 --> 00:12:36.000]  詩篇三十四篇第十四節說:「要利惡行善,尋求和睦,一心追趕。」
[00:12:36.000 --> 00:12:41.000]  詩篇三十四篇是什麼背景下寫的呢?
[00:12:41.000 --> 00:12:43.000]  我就很想你們一起讀,好嗎?
[00:12:43.000 --> 00:12:48.000]  詩篇三十四篇,我們一起讀,預備,一二三。
[00:12:54.000 --> 00:13:01.000]  「我的心必因耶和華誇耀,謙卑人聽見就要喜樂。」
[00:13:01.000 --> 00:13:07.000]  「你們和我一安稱耶和華偉大,一同高舉祂的名。」
[00:13:07.000 --> 00:13:13.000]  「我曾尋求耶和華,祂就應允我,救我脫離一切的恐懼。」
[00:13:13.000 --> 00:13:19.000]  「凡仰望祂的便有光榮,祂的念必不蒙羞。」
[00:13:19.000 --> 00:13:25.000]  「我這困苦人呼求,耶和華便垂聽,救我脫離一切患難。」
[00:13:25.000 --> 00:13:32.000]  「耶和華的使者在敬畏祂的人四圍安營,答救他們。」
[00:13:32.000 --> 00:13:40.000]  「你們要嘗嘗主恩的滋味,便知道祂是美善,投靠祂的人有福了。」
[00:13:40.000 --> 00:13:47.000]  「耶和華的聖民呀!你們當敬畏祂,因敬畏祂一無所缺。」
[00:13:47.000 --> 00:13:55.000]  「少壯獅子還缺食忍餓,但尋求耶和華的什麼好處都不缺。」
[00:13:55.000 --> 00:14:03.000]  「眾弟子呀!你們當來聽我的話,我要將敬畏耶和華的道教訓你們。」
[00:14:03.000 --> 00:14:09.000]  「有何人喜好存活,愛慕長壽,得享美福。」
[00:14:09.000 --> 00:14:15.000]  「就要禁止舌頭不出惡言,嘴唇不說詭詐的話。」
[00:14:15.000 --> 00:14:20.000]  「要離惡行善,尋求和睦,一心追講。」
[00:14:20.000 --> 00:14:26.000]  「耶和華的眼目看顧二人,他的耳朵聽他們的呼求。」
[00:14:26.000 --> 00:14:33.000]  「耶和華向行惡的人辯念,要從世上除滅他們的名號。」
[00:14:33.000 --> 00:14:39.000]  「二人呼求,耶和華聽見了,便救他們脫離這一切患難。」
[00:14:39.000 --> 00:14:45.000]  「耶和華靠近傷心的人,拯救靈性痛悔的人。」
[00:14:45.000 --> 00:14:50.000]  「二人多有苦難,但耶和華救他脫離這一切。」
[00:14:50.000 --> 00:14:56.000]  「又保存他一生的骨頭,連一根也不折斷。」
[00:14:56.000 --> 00:15:02.000]  「惡必害死惡人,恨惡二人的必被定罪。」
[00:15:02.000 --> 00:15:09.000]  「耶和華救贖他僕人的靈魂,凡投靠他的,必不自定罪。」
[00:15:09.000 --> 00:15:12.000]  我們開始讀這篇詩篇的時候,有一個括弧。
[00:15:12.000 --> 00:15:14.000]  有時候我們都不知道讀好還是不讀好。
[00:15:14.000 --> 00:15:18.000]  括弧告訴我們,大衛寫這篇詩。
[00:15:18.000 --> 00:15:21.000]  大衛寫這篇詩的背景是什麼呢?
[00:15:21.000 --> 00:15:27.000]  原來他被訴羅追趕,他去到一個很狼狽的境況。
[00:15:27.000 --> 00:15:36.000]  他逃到菲利士人阿比米勒王阿吉,在聖經裡的十五頁記載。
[00:15:36.000 --> 00:15:42.000]  在阿吉王的面前,他要扮傻,他要裝瘋。
[00:15:42.000 --> 00:15:49.000]  最後他在那裡都留不下了,於是就離開,去到亞都南洞。
[00:15:49.000 --> 00:15:56.000]  被訴羅追趕,被訴羅追殺,日子不易過。
[00:15:56.000 --> 00:15:59.000]  他還要離隊走去投靠別人。
[00:15:59.000 --> 00:16:06.000]  而投靠別人的時候,不可以正正常常的離隊投靠別人,還要扮傻。
[00:16:06.000 --> 00:16:08.000]  這個是大衛的境況。
[00:16:08.000 --> 00:16:14.000]  但大衛在這個時候寫下這篇詩篇,剛才我們讀過的第十二第十三字。
[00:16:14.000 --> 00:16:18.000]  「有何人喜好存活,愛慕長壽,得享美福?」
[00:16:18.000 --> 00:16:19.000]  就要怎樣呢?
[00:16:19.000 --> 00:16:24.000]  「禁止舌頭不出惡言,嘴唇不說詭詐的話。」
[00:16:24.000 --> 00:16:31.000]  面對訴羅的追殺,大衛決定舌頭他都不攻擊訴羅。
[00:16:31.000 --> 00:16:37.000]  嘴唇也都不用詭詐的說話來對付別人,或者對付訴羅。
[00:16:37.000 --> 00:16:44.000]  而在逃避訴羅追殺的日子,我們知道大衛他有機會可以將訴羅殺死。
[00:16:44.000 --> 00:16:54.000]  但如果你看《十五義記》,你就會看到大衛經常說:「我不敢伸手加害耶華的受高者。」
[00:16:54.000 --> 00:17:00.000]  大衛他有一顆敬畏神的心,他不敢自己動手。
[00:17:00.000 --> 00:17:02.000]  他要什麼呢?
[00:17:02.000 --> 00:17:04.000]  第十四字,剛才我們讀過的,
[00:17:04.000 --> 00:17:09.000]  「要離惡行善,尋求和睦,一心追港。」
[00:17:09.000 --> 00:17:15.000]  當然你說大衛在他一生裡面,他都不是每次都可以尋求和睦,一心追港。
[00:17:15.000 --> 00:17:22.000]  但至少,他在不少的時候,面對訴羅的追殺,
[00:17:22.000 --> 00:17:30.000]  在他所寫的詩篇裡流露,他一心想來上帝幫助他,放過這個人。
[00:17:30.000 --> 00:17:32.000]  如果按他來說,他不要放過。
[00:17:32.000 --> 00:17:41.000]  不過,既然是上帝揀選,既然是上帝高立的,他就要來學習放下。
[00:17:41.000 --> 00:17:47.000]  在這裡大衛展示了,怎樣成為使人和睦的人。
[00:17:47.000 --> 00:17:58.000]  就是即使有人對我們不好,我們都不報復,不用惡言來攻擊對方,也不用詭詐的說話來毀謗他。
[00:17:58.000 --> 00:18:08.000]  所以,使人和睦的人,不只是做一個和事佬,幫助其他人,你們關係修好了,做調停的工作,不是。
[00:18:08.000 --> 00:18:14.000]  使人和睦的人,即使有人對我們不好,我們都不報復。
[00:18:14.000 --> 00:18:19.000]  使人和睦的人,是積極締造和平的人。
[00:18:19.000 --> 00:18:26.000]  不只是為別人締造和平,而是為自己和其他人締造和平。
[00:18:26.000 --> 00:18:32.000]  不過,在現實生活裡,人與人之間要做到和睦相處,不容易。
[00:18:32.000 --> 00:18:38.000]  因為我們之間,總是存在著不同的角色,或者有時我們有些利害的關係。
[00:18:38.000 --> 00:18:43.000]  或者我們有不同的性格,我們有不同的待人處事的作風。
[00:18:43.000 --> 00:18:49.000]  或者有時我們心情都在不同的狀態下,我們會得罪人,又或者別人會得罪我們。
[00:18:49.000 --> 00:18:52.000]  就算是教會的弟兄姊妹都不例外。
[00:18:52.000 --> 00:19:03.000]  有不少的人,可能因為在教會關係破裂,心靈受創,最後是選擇黯然離開。
[00:19:03.000 --> 00:19:11.000]  如果我們好像耶穌說,使人和睦的人有福。
[00:19:11.000 --> 00:19:15.000]  我們怎樣可以成為使人和睦的人呢?
[00:19:15.000 --> 00:19:26.000]  使自己和別人有一個和好關係,由仇恨去到寬恕,或者由不和去到修和,是談何容易呢?
[00:19:26.000 --> 00:19:32.000]  在波蘭有一位女傳道,她主令一個報道會。
[00:19:32.000 --> 00:19:41.000]  當報道會快要結束呼召的時候,接受耶穌做救主的人之中,有一個男人走到她面前跟她說,
[00:19:41.000 --> 00:19:45.000]  「你肯饒恕我嗎?」
[00:19:45.000 --> 00:19:55.000]  這個女傳道望一望這個男人,她咬牙切齒。
[00:19:55.000 --> 00:20:03.000]  因為原來這個人是在二次世界大戰德國集中營裡面的冰冰。
[00:20:03.000 --> 00:20:08.000]  她的父親就是死在這個冰冰手下。
[00:20:08.000 --> 00:20:12.000]  她的妹妹和她受盡折磨。
[00:20:12.000 --> 00:20:21.000]  當時他們內心裡邊一直都放不下這個仇恨,沒有辦法面對。
[00:20:21.000 --> 00:20:36.000]  而在這個報道會上,呼召的竟然是對著這個殺父仇人,萬般的仇怨仇恨湧在心頭。
[00:20:36.000 --> 00:20:45.000]  不過就在那一剎那,她記起並且看到,就正如她說的一樣,
[00:20:45.000 --> 00:20:51.000]  耶穌為她的罪釘死在十字架上,是無條件的赦免。
[00:20:51.000 --> 00:21:02.000]  耶穌在十字架上所說的話就是,父啊,赦免他們,因為他們所作的,他們不知道。
[00:21:02.000 --> 00:21:07.000]  不容易,但她記得,她經歷過。
[00:21:07.000 --> 00:21:18.000]  所以她哭著跟對方說,為了我自己,我恨死你,我不會饒恕你。
[00:21:18.000 --> 00:21:24.000]  不過為了耶穌基督的緣故,既然他在十字架上無條件的赦免,
[00:21:24.000 --> 00:21:30.000]  我經歷了,所以我饒恕你,並且接納你,做我的弟兄。
[00:21:30.000 --> 00:21:37.000]  那個德國的兵聽了之後,就跪在神面前痛哭,流淚,悔改。
[00:21:37.000 --> 00:21:47.000]  弟兄姐妹在世界,甚至在教會裏面,其實有很多的怨恨,有很多破碎的關係,
[00:21:47.000 --> 00:21:54.000]  有時真是叫我們很難放下,很難說吳牧師不是,
[00:21:54.000 --> 00:22:00.000]  面對一個殺父仇人,可以這樣,是不容易的。
[00:22:00.000 --> 00:22:06.000]  我們怎樣才可以放下仇恨,建立一份和平的關係呢?
[00:22:06.000 --> 00:22:12.000]  我們要去理解猶太人怎樣看和平。
[00:22:12.000 --> 00:22:19.000]  和平在希伯來文解平安,我們都知道,Salom。
[00:22:19.000 --> 00:22:25.000]  當我們明白這個字的意思的時候,其實可以再明白多一點,
[00:22:25.000 --> 00:22:31.000]  為什麼一個信主的人,能夠成為一個洗淫和睦的人。
[00:22:31.000 --> 00:22:36.000]  希伯來文的Salom,平安,不是一種內心的感覺,
[00:22:36.000 --> 00:22:40.000]  我們經常說信主之後,我們心裏就平安,即是不害怕,
[00:22:40.000 --> 00:22:44.000]  其實害怕是一種生理的狀態,
[00:22:44.000 --> 00:22:47.000]  不要以為信了耶穌,我們做手術就不害怕,
[00:22:47.000 --> 00:22:50.000]  你會懷疑自己,為什麼我還緊張,你考試不緊張嗎?
[00:22:50.000 --> 00:22:52.000]  不會的,你建功不緊張嗎?
[00:22:52.000 --> 00:22:55.000]  不會的,我們做主席,做領事,你講到不緊張嗎?
[00:22:55.000 --> 00:22:58.000]  不會的,這個是生理的狀態,
[00:22:58.000 --> 00:23:04.000]  所以平安不只是一種心裏的感覺,或者心裏的狀態,
[00:23:04.000 --> 00:23:06.000]  否則我們會經常懷疑,究竟我是否信耶穌,
[00:23:06.000 --> 00:23:12.000]  我是否不夠信心,為什麼我還會心跳加速呢?
[00:23:12.000 --> 00:23:24.000]  平安是指一種和諧的關係,是指一種沒有爭戰的境況,
[00:23:24.000 --> 00:23:37.000]  而平安再進一步指的是,一個人完完全全康復,安好,或者完整,
[00:23:37.000 --> 00:23:43.000]  即是一個被上帝醫治的人,我們經常說我們在神面前得到一份平安是什麼呢?
[00:23:43.000 --> 00:23:48.000]  是一份完整的關係,我對著上帝的時候,我們的關係修復和平,
[00:23:48.000 --> 00:23:54.000]  那種平安就是我在上帝面前已經接納了自己是一個怎樣的人,
[00:23:54.000 --> 00:24:00.000]  神已經接納了我,同樣這份平安是在講什麼呢?
[00:24:00.000 --> 00:24:04.000]  原來我是因著在上帝面前接納到我是一個罪人,
[00:24:04.000 --> 00:24:09.000]  又接納到原來我是一個小器的人,接納到我是一個會生氣的人,
[00:24:09.000 --> 00:24:14.000]  你就釋放,是的,我真的會生氣,是的,我真的會小器,
[00:24:14.000 --> 00:24:19.000]  你有沒有試過小器?你很想自己大方的,不要計較了,
[00:24:19.000 --> 00:24:26.000]  但有時也會的,上帝說釋放我們是什麼呢?
[00:24:26.000 --> 00:24:29.000]  你接納這個是真正的你自己,
[00:24:29.000 --> 00:24:32.000]  不過我們不只是停留在接納你真正的自己,
[00:24:32.000 --> 00:24:36.000]  否則我們會放縱,這個是我,我是這樣的,
[00:24:36.000 --> 00:24:39.000]  我生氣你就生氣,不用給你面子,
[00:24:39.000 --> 00:24:42.000]  年初三赤口也是這樣說的,
[00:24:42.000 --> 00:24:51.000]  原來不停留在那裡,我們那份修補原來是因為有耶穌,
[00:24:51.000 --> 00:24:57.000]  因為有耶穌在我們裡面的時候,我不單單可以接納自己,
[00:24:57.000 --> 00:25:02.000]  我還可以進一步是什麼呢?我們可以更新我們自己,改變我們自己,
[00:25:02.000 --> 00:25:07.000]  去到那個,一會兒會讀那段經文,完全的地步是什麼呢?
[00:25:07.000 --> 00:25:12.000]  原來要好像天父一樣,靠著真理去幫助我們,
[00:25:12.000 --> 00:25:20.000]  所以猶太人俱體平安,是在說將一份關係修復,
[00:25:20.000 --> 00:25:27.000]  將身份修復,將我們自我的形象,真正的我們自己修復,
[00:25:27.000 --> 00:25:30.000]  是我們從前都活在罪裡面,
[00:25:30.000 --> 00:25:33.000]  當我們說耶穌將我們從罪裡面拯救出來,
[00:25:33.000 --> 00:25:38.000]  我們恢復了,我們有神兒子的形象,
[00:25:38.000 --> 00:25:42.000]  所以一個能夠使自己和別人和平的人,
[00:25:42.000 --> 00:25:46.000]  是一個首先明白和經歷什麼是真正的和平,
[00:25:46.000 --> 00:25:49.000]  真正的平安,真正的修復,
[00:25:49.000 --> 00:25:54.000]  我們和上帝的關係,並且修復我們那個身份和形象,
[00:25:54.000 --> 00:26:03.000]  真正的和平,真正的平安,源自神和人關係的復和,
[00:26:03.000 --> 00:26:06.000]  因為祂是和平之君。
[00:26:06.000 --> 00:26:13.000]  耶穌說使人和睦的人,聽眾除了想起詩篇34篇,
[00:26:13.000 --> 00:26:19.000]  也都會想起《耳塞書》第九章六至七節,
[00:26:19.000 --> 00:26:22.000]  很熟悉的這段經文,我們一起讀,一二三。
[00:26:22.000 --> 00:26:25.000]  因有一鷹孩為我們而生,
[00:26:25.000 --> 00:26:27.000]  有一子賜給我們,
[00:26:27.000 --> 00:26:30.000]  政權必擔在他的肩頭上,
[00:26:30.000 --> 00:26:33.000]  他名稱為奇妙賊士,
[00:26:33.000 --> 00:26:37.000]  全能的神,永在的父,和平的君。
[00:26:37.000 --> 00:26:41.000]  他的政權與平安,必加增無窮,
[00:26:41.000 --> 00:26:46.000]  他必在大位的寶座上,治理他的國,
[00:26:46.000 --> 00:26:50.000]  以公平公義,使國堅定穩固,
[00:26:50.000 --> 00:26:57.000]  從今直到永遠,萬君之耶和華的熱心必成就這事。
[00:26:57.000 --> 00:27:02.000]  我們知道這段經文是講耶和華的獨人,
[00:27:02.000 --> 00:27:04.000]  可以是當時的獨人,
[00:27:04.000 --> 00:27:11.000]  亦都是在喻表耶穌基督,他就是那個和平的君。
[00:27:11.000 --> 00:27:17.000]  因為耶穌基督,他就是這樣犧牲自己,
[00:27:17.000 --> 00:27:22.000]  帶給我們那份真正的平安關係的恢復,
[00:27:22.000 --> 00:27:27.000]  是自我的形象,自我的身份,
[00:27:27.000 --> 00:27:31.000]  我們與上帝神面前的身份的恢復。
[00:27:31.000 --> 00:27:33.000]  使人和睦的人,
[00:27:33.000 --> 00:27:36.000]  耶穌在這裡嘉許他們。
[00:27:36.000 --> 00:27:39.000]  第九節,我們再看。
[00:27:39.000 --> 00:27:42.000]  耶穌說,使人和睦的人有福了,
[00:27:42.000 --> 00:27:46.000]  因為他們必稱為神的兒子。
[00:27:46.000 --> 00:27:51.000]  在舊約,神的兒子是用來描述天使的,
[00:27:51.000 --> 00:27:53.000]  不是用在舊因的。
[00:27:53.000 --> 00:27:55.000]  什麼是神的兒子?
[00:27:55.000 --> 00:27:57.000]  如果你記得在《創世紀》裡面說,
[00:27:57.000 --> 00:28:03.000]  神的兒子與人的女子結合,
[00:28:03.000 --> 00:28:06.000]  神的兒子是指天使。
[00:28:06.000 --> 00:28:08.000]  原來使人和睦的人,
[00:28:08.000 --> 00:28:10.000]  他們必稱為神的兒子,
[00:28:10.000 --> 00:28:15.000]  是指他們是神的天使。
[00:28:15.000 --> 00:28:17.000]  神的天使這個身份是差異,
[00:28:17.000 --> 00:28:21.000]  是他揀選的,是被重用的。
[00:28:21.000 --> 00:28:23.000]  在新約,我們明白,
[00:28:23.000 --> 00:28:27.000]  神的兒子就如約翰福音所說,
[00:28:27.000 --> 00:28:29.000]  凡是接待耶穌的,就是信他名的人,
[00:28:29.000 --> 00:28:31.000]  他就賜他們權並作神的兒子。
[00:28:31.000 --> 00:28:33.000]  這裡是說舊因。
[00:28:33.000 --> 00:28:36.000]  不過,在新約,
[00:28:36.000 --> 00:28:38.000]  耶穌說的時候,沒有說到舊因。
[00:28:38.000 --> 00:28:40.000]  在新約的時期,
[00:28:40.000 --> 00:28:43.000]  兒子這個字的背後,
[00:28:43.000 --> 00:28:48.000]  是代表著一個與父親性情相同的孩子。
[00:28:48.000 --> 00:28:52.000]  他長大之後,有父親的樣式。
[00:28:52.000 --> 00:28:56.000]  所以當別人覺得,
[00:28:56.000 --> 00:28:58.000]  當別人覺得,
[00:28:58.000 --> 00:29:01.000]  你要做一個使人和睦的人,
[00:29:01.000 --> 00:29:03.000]  即是說你要做一個肯饒恕別人,
[00:29:03.000 --> 00:29:05.000]  肯饒恕那些得罪你的人,
[00:29:05.000 --> 00:29:07.000]  肯饒恕那些傷害你的人,
[00:29:07.000 --> 00:29:11.000]  肯饒恕那些甚至是你的殺父仇人,
[00:29:11.000 --> 00:29:14.000]  嘩!這麼不值,
[00:29:14.000 --> 00:29:16.000]  這麼不著數,
[00:29:16.000 --> 00:29:18.000]  你這麼傻,
[00:29:18.000 --> 00:29:20.000]  你不用饒恕他,
[00:29:20.000 --> 00:29:22.000]  你不用報復已經很好了,
[00:29:22.000 --> 00:29:24.000]  為什麼還要饒恕他,
[00:29:24.000 --> 00:29:28.000]  為什麼還要修補關係和睦呢?
[00:29:28.000 --> 00:29:30.000]  這個要求好像很高,
[00:29:30.000 --> 00:29:32.000]  這個要求好像很無理,
[00:29:32.000 --> 00:29:38.000]  這個要求根本不值得追捧。
[00:29:38.000 --> 00:29:39.000]  耶穌說,
[00:29:39.000 --> 00:29:41.000]  當別人覺得,
[00:29:41.000 --> 00:29:45.000]  你這麼吃虧地去做一個締造和平的人,
[00:29:45.000 --> 00:29:47.000]  神祂說什麼?
[00:29:47.000 --> 00:29:49.000]  你是有福的。
[00:29:49.000 --> 00:29:51.000]  什麼福?
[00:29:51.000 --> 00:29:53.000]  就是得稱為神兒子的福,
[00:29:53.000 --> 00:29:55.000]  就是你好像天使一樣的福,
[00:29:55.000 --> 00:30:00.000]  就是你有天父形象的福氣,
[00:30:00.000 --> 00:30:02.000]  原來你有。
[00:30:02.000 --> 00:30:04.000]  在別人眼中,
[00:30:04.000 --> 00:30:05.000]  你饒恕別人?
[00:30:05.000 --> 00:30:07.000]  你恢復關係?
[00:30:07.000 --> 00:30:09.000]  你不生他的氣?
[00:30:09.000 --> 00:30:11.000]  你還要和他做朋友?
[00:30:11.000 --> 00:30:13.000]  在別人眼中,
[00:30:13.000 --> 00:30:14.000]  別人覺得你傻的,
[00:30:14.000 --> 00:30:15.000]  覺得你蠢的,
[00:30:15.000 --> 00:30:17.000]  但在神的眼中,
