
[00:00:00.000 --> 00:00:05.480]  回到柴鎮,我就講一個跟柴鎮有關的故事
[00:02:43.560 --> 00:02:49.040]  所以感謝父神是常常,是一種好像習慣一樣去做的事
[00:02:49.040 --> 00:02:54.800]  但是,很多的弟兄姊妹沒有這種的態度
[00:02:54.800 --> 00:02:56.800]  沒有這種的學習
[00:02:56.800 --> 00:03:01.200]  在教會裏面,還有些人是
[00:03:01.200 --> 00:03:04.480]  你看他們的樣子,就是很不滿的樣子
[00:03:04.480 --> 00:03:08.200]  就是很多人是對不起他們
[00:03:08.200 --> 00:03:10.120]  就是神又對不起他們
[00:03:10.120 --> 00:03:12.000]  家人又對不起他們
[00:03:12.000 --> 00:03:13.600]  父母又對不起他們
[00:03:13.600 --> 00:03:14.960]  學校老師又對不起他們
[00:03:14.960 --> 00:03:16.200]  同學又對不起他們
[00:03:16.200 --> 00:03:18.560]  弟兄姊妹都對不起他們
[00:03:18.560 --> 00:03:22.480]  心裏面是很多不開心
[00:03:22.480 --> 00:03:28.880]  他不懂得去為自己現在擁有的東西去感謝神
[00:03:28.880 --> 00:03:31.920]  剛才主席幫我們讀了一段聖經
[00:03:31.920 --> 00:03:35.000]  是很重要的一段聖經
[00:03:35.000 --> 00:03:39.560]  這段聖經教導我們怎樣去學習感謝神
[00:03:39.560 --> 00:03:42.160]  在這段聖經裏面
[00:03:42.160 --> 00:03:45.760]  這裏講到耶穌往耶路撒冷去
[00:03:45.760 --> 00:03:51.520]  要經過撒瑪利亞和加利利
[00:03:51.520 --> 00:03:53.960]  這段聖經講了一個地理的位置
[00:03:53.960 --> 00:03:57.520]  是要解釋後來為甚麼會有一個人回來感謝耶穌
[00:03:57.520 --> 00:04:00.160]  而那個人是撒瑪利亞人
[00:04:00.160 --> 00:04:02.360]  耶穌進了一條村莊
[00:04:02.360 --> 00:04:05.920]  有十個掌大麻風的人迎面而來
[00:04:05.920 --> 00:04:08.000]  遠遠地站著
[00:04:08.000 --> 00:04:13.040]  喊「耶穌夫子可憐我們吧」
[00:04:13.040 --> 00:04:14.760]  因為要遠遠地站著
[00:04:14.760 --> 00:04:18.920]  所以要很大聲地跟耶穌說
[00:04:18.920 --> 00:04:23.880]  耶穌說「你把你的身體給祭司擦汗、給祭司看」
[00:04:23.880 --> 00:04:25.640]  為甚麼會這樣呢?
[00:04:25.640 --> 00:04:29.600]  是因為當時的律法規定
[00:04:29.600 --> 00:04:31.880]  如果你是掌大麻風的話
[00:04:31.880 --> 00:04:34.600]  因為大麻風在當時是很難治癒
[00:04:34.600 --> 00:04:39.160]  難治癒到當時的人說如果你大麻風得醫治
[00:04:39.160 --> 00:04:42.000]  就好像死人復活一樣
[00:04:42.000 --> 00:04:43.800]  所以是很難治癒的
[00:04:43.800 --> 00:04:46.360]  掌大麻風的人不可以住近民居
[00:04:46.360 --> 00:04:48.480]  因為怕他傳染給其他人
[00:04:48.480 --> 00:04:51.200]  他們要去到外面
[00:04:51.200 --> 00:04:54.720]  找一些很偏僻的地方在那裏住
[00:04:54.720 --> 00:04:57.720]  如果他們要進入人群裏面
[00:04:57.720 --> 00:05:01.120]  他們要大聲喊「不潔淨不潔淨」
[00:05:01.120 --> 00:05:04.800]  讓人們小心不要走近他們那裏
[00:05:04.800 --> 00:05:06.640]  所以剛才聖經說
[00:05:06.640 --> 00:05:08.480]  他們要找耶穌醫治
[00:05:08.480 --> 00:05:10.960]  但不敢走近耶穌的面前
[00:05:10.960 --> 00:05:12.880]  他們要遠遠地站著
[00:05:12.880 --> 00:05:14.320]  大聲地喊
[00:05:14.320 --> 00:05:18.720]  是因為他們不可以走近人群
[00:05:18.720 --> 00:05:20.840]  當他們真的康復的話
[00:05:20.840 --> 00:05:22.600]  其實機會是很低的
[00:05:22.600 --> 00:05:23.800]  如果真的康復
[00:05:23.800 --> 00:05:27.080]  掌大麻風就要去見祭司
[00:05:27.080 --> 00:05:28.680]  祭司就要在營外面
[00:05:28.680 --> 00:05:31.600]  不是要他們進來,因為是很高傳染性
[00:05:31.600 --> 00:05:33.160]  很不潔淨的一種病
[00:05:33.160 --> 00:05:34.840]  在營外面看一看
[00:05:34.840 --> 00:05:36.920]  如果他們真的痊癒的話
[00:05:36.920 --> 00:05:39.240]  他們就要獻祭
[00:05:39.240 --> 00:05:41.240]  他們獻祭完之後
[00:05:41.240 --> 00:05:45.240]  他們就可以回到人群裏面居住
[00:05:45.240 --> 00:05:47.360]  所以耶穌就跟他們說
[00:05:47.360 --> 00:05:48.000]  第十四節
[00:05:48.000 --> 00:05:50.800]  「你把你的身體都給斯柴漢了」
[00:05:50.800 --> 00:05:53.240]  但是大家留意
[00:05:53.240 --> 00:05:56.080]  耶穌沒有馬上治好他們
[00:05:56.080 --> 00:05:57.760]  只是他們離開耶穌的時候
[00:05:57.760 --> 00:06:00.800]  他們還在掌大麻風
[00:06:00.800 --> 00:06:02.760]  而他們要給祭司擦汗
[00:06:02.760 --> 00:06:06.240]  當他們要起步去給祭司看的時候
[00:06:06.240 --> 00:06:07.960]  其實他們還沒有康復
[00:06:07.960 --> 00:06:09.560]  他們要去找祭司
[00:06:09.560 --> 00:06:10.960]  如果到時候還沒有康復
[00:06:10.960 --> 00:06:12.440]  就是很倒楣
[00:06:12.440 --> 00:06:16.160]  「你來找我,讓我看你有沒有康復」
[00:06:16.160 --> 00:06:17.840]  原來你還沒有康復
[00:06:17.840 --> 00:06:21.920]  所以他們肯離開去找祭司
[00:06:21.920 --> 00:06:24.360]  是信心的表現
[00:06:24.360 --> 00:06:25.520]  所以後來耶穌就說
[00:06:25.520 --> 00:06:27.640]  「你的信救了你」
[00:06:27.640 --> 00:06:31.360]  這是他們有信心的表現
[00:06:31.360 --> 00:06:34.520]  好了,結果他們真的得著醫治了
[00:06:34.520 --> 00:06:35.360]  但是有一個人
[00:06:35.360 --> 00:06:39.120]  他回來後很大聲
[00:06:39.120 --> 00:06:41.800]  「歸榮耀彼臣」
[00:06:41.800 --> 00:06:42.800]  大家留意
[00:06:42.800 --> 00:06:46.080]  這裡是說「歸榮耀彼臣」
[00:06:46.080 --> 00:06:47.320]  不只是說「多謝」
[00:06:47.320 --> 00:06:49.560]  還是「歸榮耀彼臣」
[00:06:49.560 --> 00:06:54.240]  他又俯伏在耶穌的腳前感謝耶穌
[00:06:54.240 --> 00:06:57.120]  這是一個撒瑪利亞人
[00:06:57.120 --> 00:06:58.200]  耶穌就說
[00:06:58.200 --> 00:07:01.520]  「潔淨了的不是十個嗎?」
[00:07:01.520 --> 00:07:04.120]  「那九個去了哪裡?」
[00:07:04.120 --> 00:07:07.840]  「除了這個外族人」
[00:07:07.840 --> 00:07:09.480]  當時的猶太人
[00:07:09.480 --> 00:07:13.680]  認為撒瑪利亞人是不潔淨
[00:07:13.680 --> 00:07:15.720]  是外族人
[00:07:15.720 --> 00:07:17.320]  他說「除了這個外族人」
[00:07:17.320 --> 00:07:21.280]  「沒有人再回來歸榮耀彼臣嗎?」
[00:07:21.280 --> 00:07:23.040]  於是就對那個人說
[00:07:23.040 --> 00:07:26.760]  「你的信救了你」
[00:07:26.760 --> 00:07:29.560]  「起來,走吧」
[00:07:29.560 --> 00:07:31.680]  這段聖經
[00:07:31.680 --> 00:07:34.480]  不是一段很長的聖經
[00:07:34.480 --> 00:07:38.640]  但它給了我們一個很深的教導
[00:07:38.640 --> 00:07:42.200]  這就是一個感謝的功課
[00:07:42.200 --> 00:07:45.480]  這個故事記載了不止一件的神蹟
[00:07:45.480 --> 00:07:48.520]  它記載了十件的神蹟
[00:07:48.520 --> 00:07:50.160]  因為長大後豐德潔淨
[00:07:50.160 --> 00:07:51.920]  根本就是神蹟
[00:07:51.920 --> 00:07:55.360]  而且是十個都治好
[00:07:55.360 --> 00:07:58.000]  這是十件的神蹟
[00:07:58.000 --> 00:08:02.160]  但是令我們覺得很悲哀的
[00:08:02.160 --> 00:08:04.120]  就是十個人裡面
[00:08:04.120 --> 00:08:09.720]  只有一個會走回來
[00:08:09.720 --> 00:08:12.520]  去感謝耶穌
[00:08:12.520 --> 00:08:14.120]  歸榮耀彼臣
[00:08:14.120 --> 00:08:18.040]  而且這個還是一個外族人
[00:08:18.040 --> 00:08:21.640]  所以我說我們很多人不懂得感謝神
[00:08:21.640 --> 00:08:24.360]  其實不止我們
[00:08:24.360 --> 00:08:28.000]  耶穌時代的人都是這樣
[00:08:28.000 --> 00:08:30.120]  但是一開始我跟大家說
[00:08:30.120 --> 00:08:33.320]  感謝神是一個很重要的功課
[00:08:33.320 --> 00:08:36.480]  我們一定要學得好
[00:08:36.480 --> 00:08:39.960]  所以這段聖經給我們很深的教導
[00:08:39.960 --> 00:08:42.400]  我自己也有很大的得著
[00:08:42.400 --> 00:08:45.440]  很想跟大家分享
[00:08:45.440 --> 00:08:47.200]  首先
[00:08:47.200 --> 00:08:48.760]  在這段聖經裡面
[00:08:48.760 --> 00:08:53.240]  我學到的就是感謝是本份
[00:08:53.240 --> 00:08:56.040]  你是應該要感謝的
[00:08:56.040 --> 00:08:58.200]  你是應該要多謝的
[00:08:58.200 --> 00:09:01.760]  你不是為了其他的目的而去感謝
[00:09:01.760 --> 00:09:03.960]  你不是因為得到更多
[00:09:03.960 --> 00:09:06.920]  將來得到更好而去感謝
[00:09:06.920 --> 00:09:09.520]  大家留意耶穌說
[00:09:09.520 --> 00:09:10.800]  十個人治好
[00:09:10.800 --> 00:09:14.200]  九個去了哪裡呢?
[00:09:14.200 --> 00:09:16.160]  為什麼他們不回來?
[00:09:16.160 --> 00:09:17.520]  耶穌沒有說
[00:09:17.520 --> 00:09:19.440]  為什麼他們不回來拿多一點?
[00:09:19.440 --> 00:09:21.720]  為什麼他們不回來拿好一點?
[00:09:21.720 --> 00:09:23.080]  耶穌沒有這樣說
[00:09:23.080 --> 00:09:26.440]  耶穌說他們是應該要回來的
[00:09:26.440 --> 00:09:28.720]  但是他們沒有回來
[00:09:28.720 --> 00:09:31.720]  所以他們沒有盡他們的本份
[00:09:31.720 --> 00:09:35.720]  他們沒有做一些他們自己應該做的事
[00:09:35.720 --> 00:09:38.320]  我教我的兩個兒子
[00:09:38.320 --> 00:09:39.400]  有人送東西給他
[00:09:39.400 --> 00:09:40.320]  我就會說
[00:09:40.320 --> 00:09:42.120]  你應該說什麼?
[00:09:42.120 --> 00:09:44.720]  他就會說多謝
[00:09:44.720 --> 00:09:48.200]  我不知道大家會不會這樣教子女
[00:09:48.200 --> 00:09:49.560]  我是這樣教子女
[00:09:49.560 --> 00:09:50.640]  我不會說
[00:09:50.640 --> 00:09:51.480]  人家給你東西
[00:09:51.480 --> 00:09:52.200]  你要說多謝
[00:09:52.200 --> 00:09:54.600]  人家將來給多一點給你
[00:09:54.600 --> 00:09:55.920]  我不會這樣教
[00:09:55.920 --> 00:09:58.120]  不知道你們會不會這樣教
[00:09:58.120 --> 00:10:00.400]  為什麼我說我不會這樣教?
[00:10:00.400 --> 00:10:02.800]  因為我要教導他
[00:10:02.800 --> 00:10:04.520]  人家送東西給你
[00:10:04.520 --> 00:10:07.160]  你多謝是本份
[00:10:07.160 --> 00:10:08.920]  你是應該這樣做的
[00:10:08.920 --> 00:10:11.640]  你不是為了將來要得多一點
[00:10:11.640 --> 00:10:15.120]  你而去說感謝的
[00:10:15.120 --> 00:10:16.120]  同樣
[00:10:16.120 --> 00:10:18.680]  聖經這裡說的也是一樣
[00:10:18.680 --> 00:10:23.720]  耶穌說:結證了的不是十個嗎?
[00:10:23.720 --> 00:10:27.560]  為什麼只有一個會回來?
[00:10:27.560 --> 00:10:29.960]  耶穌說這是一個問題
[00:10:29.960 --> 00:10:32.760]  但也是一個慨嘆
[00:10:32.760 --> 00:10:34.040]  為什麼?
[00:10:34.040 --> 00:10:39.720]  為什麼這麼多人不懂得去感恩呢?
[00:10:39.720 --> 00:10:41.560]  耶穌說也是一個稀奇
[00:10:41.560 --> 00:10:45.800]  為什麼人會這麼快忘記了神的恩典
[00:10:45.800 --> 00:10:51.640]  所以那九個是忘恩負義的人
[00:10:51.640 --> 00:10:54.840]  我曾經看過一段新聞
[00:10:54.840 --> 00:10:57.520]  就是講到香港有一對夫婦
[00:10:57.520 --> 00:11:01.000]  不想再養他媽媽
[00:11:01.000 --> 00:11:02.720]  有什麼辦法呢?
[00:11:02.720 --> 00:11:05.800]  就跟他媽媽去了澳門玩
[00:11:05.800 --> 00:11:08.560]  然後就放下他在澳門
[00:11:08.560 --> 00:11:12.320]  兩個靜靜雞踏團回來香港
[00:11:12.320 --> 00:11:16.240]  後來他媽媽就在澳門遊蕩
[00:11:16.240 --> 00:11:18.360]  澳門警方就發現了她
[00:11:18.360 --> 00:11:22.960]  後來就將她送回來香港
[00:11:22.960 --> 00:11:25.240]  這段新聞有多真實我們都很難掌握
[00:11:25.240 --> 00:11:28.040]  因為我們現在對傳媒都有些許保留
[00:11:28.040 --> 00:11:30.400]  會不會誇張了一點呢?
[00:11:30.400 --> 00:11:33.360]  但是一看這段新聞已經很氣憤了
[00:11:33.360 --> 00:11:38.720]  你覺得這兩個夫婦真是忘恩負義
[00:11:38.720 --> 00:11:43.840]  我們見到爸爸媽媽不要弟弟
[00:11:43.840 --> 00:11:47.080]  氣映的就是不負責任
[00:11:47.080 --> 00:11:50.400]  但如果見到子女扔下爸爸媽媽
[00:11:50.400 --> 00:11:53.160]  就會說是忘恩負義
[00:11:53.160 --> 00:11:54.800]  為什麼有這個差別呢?
[00:11:54.800 --> 00:12:00.360]  是因為我們覺得父母養育你是一種恩情
[00:12:00.360 --> 00:12:03.040]  你應該要感謝他
[00:12:03.040 --> 00:12:07.400]  你不感謝他,這是忘恩負義的事
[00:12:07.400 --> 00:12:11.120]  所以其實我們每一個人都認同這種說法
[00:12:11.120 --> 00:12:14.400]  感謝是本份
[00:12:14.400 --> 00:12:17.360]  我們應該要感謝他
[00:12:17.360 --> 00:12:23.320]  但是偏偏教會充斥了忘恩負義的基督徒
[00:12:23.320 --> 00:12:26.560]  不懂得去感謝神
[00:12:26.560 --> 00:12:27.720]  正如我剛才所說
[00:12:27.720 --> 00:12:31.560]  很多人還是對這個世界很不滿
[00:12:31.560 --> 00:12:34.640]  不明白其實我們現在擁有的東西
[00:12:34.640 --> 00:12:37.840]  已經是恩典了
[00:12:37.840 --> 00:12:40.600]  當我們有事要求神的時候
[00:12:40.600 --> 00:12:43.280]  我們何等迫切
[00:12:43.280 --> 00:12:46.760]  其實我們有事要求神就好像這十個長大麻瘋
[00:12:46.760 --> 00:12:48.720]  大聲呼喊
[00:12:48.720 --> 00:12:50.480]  「可憐我們吧」
[00:12:50.480 --> 00:12:51.760]  當然了
[00:12:51.760 --> 00:12:55.480]  你有病在身,很想得醫治
[00:12:55.480 --> 00:12:58.840]  你要考試要合格,很想合格
[00:12:58.840 --> 00:13:00.960]  我們就很迫切去求
[00:13:00.960 --> 00:13:03.000]  但是得到之後又怎樣?
[00:13:03.000 --> 00:13:05.440]  關人過關,那就走了
[00:13:05.440 --> 00:13:10.640]  好像那九個大麻瘋得醫治的人
[00:13:10.640 --> 00:13:13.320]  他要求醫治很迫切
[00:13:13.320 --> 00:13:17.400]  得到醫治之後就無影無蹤
[00:13:17.400 --> 00:13:20.480]  這個是我們的社俏
[00:13:20.480 --> 00:13:22.480]  所以我今天的題目是
[00:13:22.480 --> 00:13:26.240]  我們欠了神一聲的多謝
[00:13:26.240 --> 00:13:29.360]  因為我們應該感謝神
[00:13:29.360 --> 00:13:31.760]  但是我們沒有做到
[00:13:31.760 --> 00:13:35.120]  我們沒有盡我們的本份
[00:13:35.120 --> 00:13:41.960]  所以我們很多時候做了那九個得醫治的人
[00:13:41.960 --> 00:13:44.280]  第二樣我學到的
[00:13:44.280 --> 00:13:48.080]  就是感恩是見證來的
[00:13:48.080 --> 00:13:49.480]  我能夠感恩
[00:13:49.480 --> 00:13:54.440]  代表我懂得為神做見證
[00:13:54.440 --> 00:13:57.080]  神有很多的工作
[00:13:57.080 --> 00:13:59.560]  很多的能力在我們身上
[00:13:59.560 --> 00:14:02.440]  讓我們得著祂很大的恩典
[00:14:02.440 --> 00:14:04.200]  但如果我們不做見證
[00:14:04.200 --> 00:14:07.920]  我們是沒辦法讓人知道
[00:14:07.920 --> 00:14:11.720]  你想想這十個長大麻瘋的人
[00:14:11.720 --> 00:14:14.360]  耶穌沒有馬上醫治他們
[00:14:14.360 --> 00:14:19.080]  他們是一直走去找祭司的時候才康復的
[00:14:19.080 --> 00:14:20.840]  所以當場的人見證
[00:14:20.840 --> 00:14:23.480]  看不到耶穌醫好他們
[00:14:23.480 --> 00:14:25.320]  他一直去到
[00:14:25.320 --> 00:14:29.000]  他不告訴祭司,祭司都不會知道
[00:14:29.000 --> 00:14:34.120]  所以當他們回來找耶穌的時候
[00:14:34.120 --> 00:14:35.480]  他多謝耶穌
[00:14:35.480 --> 00:14:37.960]  將榮耀歸給神的時候
[00:14:37.960 --> 00:14:41.360]  這件事才能夠被人知道
[00:14:41.360 --> 00:14:45.360]  所以剛才我特別跟大家講的就是
[00:14:45.360 --> 00:14:51.240]  耶穌說為何只有祂回來將榮耀歸給神
[00:14:51.240 --> 00:14:54.840]  所以感謝是作見證
[00:14:54.840 --> 00:14:58.440]  感謝是將榮耀歸給神
[00:14:58.440 --> 00:15:01.160]  讓人知道我今天得到這些東西
[00:15:01.160 --> 00:15:04.520]  是神的恩典
[00:15:04.520 --> 00:15:09.480]  我一開始跟大家講那段故事
[00:15:09.480 --> 00:15:11.920]  一個沒見過三十多年的人
[00:15:11.920 --> 00:15:15.800]  他會說為我感謝神
[00:15:15.800 --> 00:15:19.080]  因為他見到三十多年前的我
[00:15:19.080 --> 00:15:23.160]  和那一刻的我有很大的分別
[00:15:23.160 --> 00:15:26.040]  但在那間教會裡面
[00:15:26.040 --> 00:15:28.040]  其實沒有人知道的
[00:15:28.040 --> 00:15:29.760]  我們三十多年有什麼改變
[00:15:29.760 --> 00:15:30.560]  沒有人知道的
[00:15:30.560 --> 00:15:33.360]  只有祂知道
[00:15:33.360 --> 00:15:34.000]  為什麼?
[00:15:34.000 --> 00:15:36.120]  因為祂三十年前見過我
[00:15:36.120 --> 00:15:38.240]  祂就知道這個差別
[00:15:38.240 --> 00:15:40.240]  祂說出來感謝神
[00:15:40.240 --> 00:15:41.880]  其實是一個見證
[00:15:41.880 --> 00:15:44.520]  將榮耀歸給神
[00:15:44.520 --> 00:15:45.760]  但如果不說
[00:15:45.760 --> 00:15:47.480]  那些人是不知道的
[00:15:47.480 --> 00:15:48.760]  譬如我回來
[00:15:48.760 --> 00:15:51.160]  有很多人以前是不認識我的
[00:15:51.160 --> 00:15:52.680]  當然
[00:15:52.680 --> 00:15:55.400]  從小認識我的都有很多人在這裡
[00:15:55.400 --> 00:15:56.120]  剛才我也講過
[00:15:56.120 --> 00:15:59.760]  有我的家人以前住在廿四座的鄰居
[00:15:59.760 --> 00:16:01.600]  和我一起隨山走
[00:16:01.600 --> 00:16:04.080]  一起打球一起打架
[00:16:04.080 --> 00:16:07.240]  他們當然會明白到
[00:16:07.240 --> 00:16:10.320]  為什麼那個姐妹要感謝神
[00:16:10.320 --> 00:16:12.400]  但不說是不知道的
[00:16:12.400 --> 00:16:15.560]  所以當我們說我們願意感謝神
[00:16:15.560 --> 00:16:18.080]  公開地說我們感謝神的時候
[00:16:18.080 --> 00:16:21.680]  其實是要為神做一個見證
[00:16:21.680 --> 00:16:28.760]  所以我們不懂得去為神獻上感恩
[00:16:28.760 --> 00:16:32.840]  其實是我們沒有為神做見證
[00:16:32.840 --> 00:16:34.760]  所以當我們說我們感謝神
[00:16:34.760 --> 00:16:37.440]  講出為什麼感謝神的時候
[00:16:37.440 --> 00:16:40.720]  我們是為了神做見證
[00:16:40.720 --> 00:16:42.840]  所以你不懂得感恩
[00:16:42.840 --> 00:16:50.600]  你都是欠了神一個做見證的本份
[00:16:50.600 --> 00:16:52.400]  最後
[00:16:52.400 --> 00:16:59.080]  感謝是一種生活的態度
[00:16:59.080 --> 00:17:03.800]  耶穌特別提到這個外族人
[00:17:03.800 --> 00:17:07.720]  外族人這個字在新約聖經裡面很少用
[00:17:07.720 --> 00:17:12.160]  但是在當時的聖殿裡面
[00:17:12.160 --> 00:17:14.600]  牆上刻了這個字
[00:17:14.600 --> 00:17:17.960]  講明外族人不可以進入聖殿
[00:17:17.960 --> 00:17:20.760]  如果一個外族人
[00:17:20.760 --> 00:17:23.000]  他可以進來這個外院的地方
[00:17:23.000 --> 00:17:25.040]  在這個外圍的地方
[00:17:25.040 --> 00:17:28.040]  但是聖殿的主要建築
[00:17:28.040 --> 00:17:29.920]  他們是不可以進去的
[00:17:29.920 --> 00:17:32.200]  因為這裡刻著外族人
[00:17:32.200 --> 00:17:34.600]  是不可以進入這個聖殿
[00:17:34.600 --> 00:17:37.320]  所以當耶穌說這個外族人的時候
[00:17:37.320 --> 00:17:42.880]  是要講明他本來不算是神的兒女
[00:17:42.880 --> 00:17:46.960]  其餘那九個應該是猶太人
[00:17:46.960 --> 00:17:51.240]  他們本來算是神的子民
[00:17:51.240 --> 00:17:52.840]  那些神的子民
[00:17:52.840 --> 00:17:57.280]  他可能覺得自己本來就應該得到這些福分
[00:17:57.280 --> 00:17:59.640]  因為他們是神的子民
[00:17:59.640 --> 00:18:03.600]  於是很多時候我們覺得理所當然
[00:18:03.600 --> 00:18:07.440]  反而失去了一個感恩的態度
[00:18:07.440 --> 00:18:09.000]  但是一個外族人
[00:18:09.000 --> 00:18:14.160]  他從來不覺得自己應該要得到這種福分
[00:18:14.160 --> 00:18:16.400]  但是當他得到神這個恩典
[00:18:16.400 --> 00:18:18.000]  他很感激
[00:18:18.000 --> 00:18:22.080]  他很願意去感謝神
[00:18:22.080 --> 00:18:26.200]  所以這個撒瑪利亞人
[00:18:26.200 --> 00:18:29.720]  和那九個人的分別
[00:18:29.720 --> 00:18:34.560]  就是在於他們有沒有感恩的心
[00:18:34.560 --> 00:18:36.840]  這是一個態度
[00:18:36.840 --> 00:18:38.960]  他們十個都是長大麻瘋
[00:18:38.960 --> 00:18:40.520]  很難得到醫治
[00:18:40.520 --> 00:18:42.840]  十個都迫切去找耶穌
[00:18:42.840 --> 00:18:46.800]  十個都是有信心去找祭司
[00:18:46.800 --> 00:18:50.360]  但就是差在態度的問題
[00:18:50.360 --> 00:18:53.480]  那九個可能覺得理所當然
[00:18:53.480 --> 00:18:55.200]  不需要感謝
[00:18:55.200 --> 00:18:56.760]  但是這個外族人
[00:18:56.760 --> 00:19:01.560]  本來是經歷不到神的恩典的人
[00:19:01.560 --> 00:19:06.440]  他能夠回來去感謝神
[00:19:06.440 --> 00:19:10.040]  就是因為有些人覺得自己理所當然
[00:19:10.040 --> 00:19:13.520]  於是失去了感恩的心
[00:19:13.520 --> 00:19:17.320]  就好像你去麵包店買麵包
[00:19:17.320 --> 00:19:20.120]  你給了錢麵包店的職員
[00:19:20.120 --> 00:19:22.120]  他給你一個麵包
[00:19:22.120 --> 00:19:24.680]  你不會說多謝你又給我一個麵包
[00:19:24.680 --> 00:19:26.080]  是不會的
[00:19:26.080 --> 00:19:27.280]  為什麼?
[00:19:27.280 --> 00:19:28.920]  你給錢的
[00:19:28.920 --> 00:19:29.880]  你給了錢他
[00:19:29.880 --> 00:19:32.320]  他給你一個麵包是不是理所當然?
[00:19:32.320 --> 00:19:33.520]  應該是他多謝我
[00:19:33.520 --> 00:19:34.680]  我光顧他
[00:19:34.680 --> 00:19:36.880]  我不會為了他給我一個麵包
[00:19:36.880 --> 00:19:39.240]  我多謝他
[00:19:39.240 --> 00:19:41.240]  理所當然
[00:19:41.240 --> 00:19:43.440]  如果我們用這種心態
[00:19:43.440 --> 00:19:46.640]  去看我們今天所擁有的東西
[00:19:46.640 --> 00:19:48.320]  是很糟糕的
[00:19:48.320 --> 00:19:52.840]  因為我們覺得所有東西都是理所當然
[00:19:52.840 --> 00:19:56.120]  於是我們不懂得去感謝神
[00:19:56.120 --> 00:19:58.440]  就好像當時的猶太人
[00:19:58.440 --> 00:20:00.920]  因為聖經特別說外族人
[00:20:00.920 --> 00:20:01.920]  因為很多神的子民
[00:20:01.920 --> 00:20:03.840]  他覺得理所當然
[00:20:03.840 --> 00:20:05.640]  他不會很珍惜
[00:20:05.640 --> 00:20:06.720]  反而外族人
[00:20:06.720 --> 00:20:11.440]  本來沒有份的人會很珍惜
[00:20:11.440 --> 00:20:15.640]  就好像在路嘉峰記載浪子的比喻
[00:20:15.640 --> 00:20:17.920]  一個小兒子跟他爸爸說
[00:20:17.920 --> 00:20:22.040]  你把我應得的家業給我吧
[00:20:22.040 --> 00:20:24.520]  我應該可以的
[00:20:24.520 --> 00:20:27.320]  是不是很奇怪這種說法?
