
[00:00:00.000 --> 00:00:02.000]  請接我們一起同心祈禱
[00:02:36.000 --> 00:02:38.000]  耶穌對西門說
[00:02:38.000 --> 00:02:40.000]  不要怕,從今以後
[00:02:40.000 --> 00:02:42.000]  你要得人了
[00:02:42.000 --> 00:02:44.000]  他們把兩隻船
[00:02:44.000 --> 00:02:46.000]  靠了岸
[00:02:46.000 --> 00:02:48.000]  就撇下所有的
[00:02:48.000 --> 00:02:50.000]  污染了
[00:02:50.000 --> 00:02:52.000]  西門的魚
[00:02:52.000 --> 00:02:54.000]  他們就離開
[00:02:54.000 --> 00:02:56.000]  西門的魚
[00:02:56.000 --> 00:02:58.000]  他們就離開
[00:02:58.000 --> 00:03:00.000]  西門的魚
[00:03:00.000 --> 00:03:02.000]  他們就離開
[00:03:02.000 --> 00:03:04.000]  西門的魚
[00:03:04.000 --> 00:03:06.000]  他們就離開
[00:03:06.000 --> 00:03:08.000]  西門的魚
[00:03:08.000 --> 00:03:10.000]  他們就離開
[00:03:10.000 --> 00:03:12.000]  西門的魚
[00:03:12.000 --> 00:03:14.000]  他們就離開
[00:03:14.000 --> 00:03:16.000]  西門的魚
[00:03:16.000 --> 00:03:18.000]  他們就離開
[00:03:18.000 --> 00:03:20.000]  西門的魚
[00:03:20.000 --> 00:03:22.000]  他們就離開
[00:03:22.000 --> 00:03:24.000]  西門的魚
[00:03:24.000 --> 00:03:26.000]  他們就離開
[00:03:26.000 --> 00:03:28.000]  西門的魚
[00:03:28.000 --> 00:03:30.000]  他們就離開
[00:03:30.000 --> 00:03:32.000]  西門的魚
[00:03:32.000 --> 00:03:34.000]  他們就離開
[00:03:34.000 --> 00:03:36.000]  西門的魚
[00:03:36.000 --> 00:03:38.000]  他們就離開
[00:03:38.000 --> 00:03:40.000]  西門的魚
[00:03:40.000 --> 00:03:42.000]  他們就離開
[00:03:42.000 --> 00:03:44.000]  西門的魚
[00:03:44.000 --> 00:03:46.000]  他們就離開
[00:03:46.000 --> 00:03:48.000]  西門的魚
[00:03:48.000 --> 00:03:50.000]  他們就離開
[00:03:50.000 --> 00:03:52.000]  西門的魚
[00:03:52.000 --> 00:03:54.000]  他們就離開
[00:03:54.000 --> 00:03:56.000]  西門的魚
[00:03:56.000 --> 00:03:58.000]  他們就離開
[00:03:58.000 --> 00:04:00.000]  西門的魚
[00:04:00.000 --> 00:04:02.000]  他們就離開
[00:04:02.000 --> 00:04:04.000]  西門的魚
[00:04:04.000 --> 00:04:06.000]  他們就離開
[00:04:06.000 --> 00:04:08.000]  西門的魚
[00:04:08.000 --> 00:04:10.000]  他們就離開
[00:04:10.000 --> 00:04:12.000]  西門的魚
[00:04:12.000 --> 00:04:14.000]  他們就離開
[00:04:14.000 --> 00:04:16.000]  西門的魚
[00:04:16.000 --> 00:04:18.000]  他們就離開
[00:04:18.000 --> 00:04:20.000]  西門的魚
[00:04:20.000 --> 00:04:22.000]  他們就離開
[00:04:22.000 --> 00:04:24.000]  西門的魚
[00:04:24.000 --> 00:04:26.000]  他們就離開
[00:04:26.000 --> 00:04:28.000]  西門的魚
[00:04:28.000 --> 00:04:30.000]  他們就離開
[00:04:30.000 --> 00:04:32.000]  西門的魚
[00:04:32.000 --> 00:04:34.000]  他們就離開
[00:04:34.000 --> 00:04:36.000]  西門的魚
[00:04:36.000 --> 00:04:38.000]  他們就離開
[00:04:38.000 --> 00:04:40.000]  西門的魚
[00:04:40.000 --> 00:04:42.000]  他們就離開
[00:04:42.000 --> 00:04:44.000]  西門的魚
[00:04:44.000 --> 00:04:46.000]  他們就離開
[00:04:46.000 --> 00:04:48.000]  西門的魚
[00:04:48.000 --> 00:04:50.000]  他們就離開
[00:04:50.000 --> 00:04:52.000]  西門的魚
[00:04:52.000 --> 00:04:54.000]  他們就離開
[00:04:54.000 --> 00:04:56.000]  西門的魚
[00:04:56.000 --> 00:04:58.000]  他們就離開
[00:04:58.000 --> 00:05:00.000]  西門的魚
[00:05:00.000 --> 00:05:02.000]  他們就離開
[00:05:02.000 --> 00:05:04.000]  西門的魚
[00:05:04.000 --> 00:05:06.000]  他們就離開
[00:05:06.000 --> 00:05:08.000]  西門的魚
[00:05:08.000 --> 00:05:10.000]  他們就離開
[00:05:10.000 --> 00:05:12.000]  西門的魚
[00:05:12.000 --> 00:05:14.000]  他們就離開
[00:05:14.000 --> 00:05:16.000]  西門的魚
[00:05:16.000 --> 00:05:18.000]  他們就離開
[00:05:18.000 --> 00:05:20.000]  西門的魚
[00:05:20.000 --> 00:05:22.000]  他們就離開
[00:05:22.000 --> 00:05:24.000]  西門的魚
[00:05:24.000 --> 00:05:26.000]  他們就離開
[00:05:26.000 --> 00:05:28.000]  西門的魚
[00:05:28.000 --> 00:05:30.000]  他們就離開
[00:05:30.000 --> 00:05:32.000]  西門的魚
[00:05:32.000 --> 00:05:34.000]  他們就離開
[00:05:34.000 --> 00:05:36.000]  西門的魚
[00:05:36.000 --> 00:05:38.000]  他們就離開
[00:05:38.000 --> 00:05:40.000]  西門的魚
[00:05:40.000 --> 00:05:42.000]  他們就離開
[00:05:42.000 --> 00:05:44.000]  西門的魚
[00:05:44.000 --> 00:05:46.000]  他們就離開
[00:05:46.000 --> 00:05:48.000]  西門的魚
[00:05:48.000 --> 00:05:50.000]  他們就離開
[00:05:50.000 --> 00:05:52.000]  西門的魚
[00:05:52.000 --> 00:05:54.000]  他們就離開
[00:05:54.000 --> 00:05:56.000]  西門的魚
[00:05:56.000 --> 00:05:58.000]  他們就離開
[00:05:58.000 --> 00:06:00.000]  西門的魚
[00:06:00.000 --> 00:06:02.000]  他們就離開
[00:06:02.000 --> 00:06:04.000]  西門的魚
[00:06:04.000 --> 00:06:06.000]  他們就離開
[00:06:06.000 --> 00:06:08.000]  西門的魚
[00:06:08.000 --> 00:06:10.000]  他們就離開
[00:06:10.000 --> 00:06:12.000]  西門的魚
[00:06:12.000 --> 00:06:14.000]  他們就離開
[00:06:14.000 --> 00:06:16.000]  西門的魚
[00:06:16.000 --> 00:06:18.000]  他們就離開
[00:06:18.000 --> 00:06:20.000]  西門的魚
[00:06:20.000 --> 00:06:22.000]  他們就離開
[00:06:22.000 --> 00:06:24.000]  西門的魚
[00:06:24.000 --> 00:06:26.000]  他們就離開
[00:06:26.000 --> 00:06:28.000]  西門的魚
[00:06:28.000 --> 00:06:30.000]  他們就離開
[00:06:30.000 --> 00:06:32.000]  西門的魚
[00:06:32.000 --> 00:06:34.000]  他們就離開
[00:06:34.000 --> 00:06:36.000]  西門的魚
[00:06:36.000 --> 00:06:38.000]  他們就離開
[00:06:38.000 --> 00:06:40.000]  西門的魚
[00:06:40.000 --> 00:06:42.000]  他們就離開
[00:06:42.000 --> 00:06:44.000]  西門的魚
[00:06:44.000 --> 00:06:46.000]  他們就離開
[00:06:46.000 --> 00:06:48.000]  西門的魚
[00:06:48.000 --> 00:06:50.000]  他們就離開
[00:06:50.000 --> 00:06:52.000]  西門的魚
[00:06:52.000 --> 00:06:54.000]  他們就離開
[00:06:54.000 --> 00:06:56.000]  西門的魚
[00:06:56.000 --> 00:06:58.000]  他們就離開
[00:06:58.000 --> 00:07:00.000]  西門的魚
[00:07:00.000 --> 00:07:02.000]  他們就離開
[00:07:02.000 --> 00:07:04.000]  西門的魚
[00:07:04.000 --> 00:07:06.000]  他們就離開
[00:07:06.000 --> 00:07:08.000]  西門的魚
[00:07:08.000 --> 00:07:10.000]  他們就離開
[00:07:10.000 --> 00:07:12.000]  西門的魚
[00:07:12.000 --> 00:07:14.000]  他們就離開
[00:07:14.000 --> 00:07:16.000]  西門的魚
[00:07:16.000 --> 00:07:18.000]  他們就離開
[00:07:18.000 --> 00:07:20.000]  西門的魚
[00:07:20.000 --> 00:07:22.000]  他們就離開
[00:07:22.000 --> 00:07:24.000]  西門的魚
[00:07:24.000 --> 00:07:26.000]  他們就離開
[00:07:26.000 --> 00:07:28.000]  西門的魚
[00:07:28.000 --> 00:07:30.000]  他們就離開
[00:07:30.000 --> 00:07:32.000]  西門的魚
[00:07:32.000 --> 00:07:34.000]  他們就離開
[00:07:34.000 --> 00:07:36.000]  西門的魚
[00:07:36.000 --> 00:07:38.000]  他們就離開
[00:07:38.000 --> 00:07:40.000]  西門的魚
[00:07:40.000 --> 00:07:42.000]  他們就離開
[00:07:42.000 --> 00:07:44.000]  西門的魚
[00:07:44.000 --> 00:07:46.000]  他們就離開
[00:07:46.000 --> 00:07:48.000]  西門的魚
[00:07:48.000 --> 00:07:50.000]  他們就離開
[00:07:50.000 --> 00:07:52.000]  西門的魚
[00:07:52.000 --> 00:07:54.000]  他們就離開
[00:07:54.000 --> 00:07:56.000]  西門的魚
[00:07:56.000 --> 00:07:58.000]  他們就離開
[00:07:58.000 --> 00:08:00.000]  西門的魚
[00:08:00.000 --> 00:08:02.000]  他們就離開
[00:08:02.000 --> 00:08:04.000]  西門的魚
[00:08:04.000 --> 00:08:06.000]  他們就離開
[00:08:06.000 --> 00:08:08.000]  西門的魚
[00:08:08.000 --> 00:08:10.000]  他們就離開
[00:08:10.000 --> 00:08:12.000]  西門的魚
[00:08:12.000 --> 00:08:14.000]  他們就離開
[00:08:14.000 --> 00:08:16.000]  西門的魚
[00:08:16.000 --> 00:08:18.000]  他們就離開
[00:08:18.000 --> 00:08:20.000]  西門的魚
[00:08:20.000 --> 00:08:22.000]  他們就離開
[00:08:22.000 --> 00:08:24.000]  西門的魚
[00:08:24.000 --> 00:08:26.000]  他們就離開
[00:08:26.000 --> 00:08:28.000]  西門的魚
[00:08:28.000 --> 00:08:30.000]  他們就離開
[00:08:30.000 --> 00:08:32.000]  西門的魚
[00:08:32.000 --> 00:08:34.000]  他們就離開
[00:08:34.000 --> 00:08:36.000]  西門的魚
[00:08:36.000 --> 00:08:38.000]  他們就離開
[00:08:38.000 --> 00:08:40.000]  西門的魚
[00:08:40.000 --> 00:08:42.000]  他們就離開
[00:08:42.000 --> 00:08:44.000]  西門的魚
[00:08:44.000 --> 00:08:46.000]  他們就離開
[00:08:46.000 --> 00:08:48.000]  西門的魚
[00:08:48.000 --> 00:08:50.000]  他們就離開
[00:08:50.000 --> 00:08:52.000]  西門的魚
[00:08:52.000 --> 00:08:54.000]  他們就離開
[00:09:22.000 --> 00:09:24.000]  他們就離開
[00:09:24.000 --> 00:09:26.000]  西門的魚
[00:09:26.000 --> 00:09:28.000]  他們就離開
[00:09:28.000 --> 00:09:30.000]  西門的魚
[00:09:30.000 --> 00:09:32.000]  他們就離開
[00:09:32.000 --> 00:09:34.000]  西門的魚
[00:09:34.000 --> 00:09:36.000]  他們就離開
[00:09:36.000 --> 00:09:38.000]  西門的魚
[00:09:38.000 --> 00:09:40.000]  他們就離開
[00:09:40.000 --> 00:09:42.000]  西門的魚
[00:09:42.000 --> 00:09:44.000]  他們就離開
[00:09:44.000 --> 00:09:46.000]  西門的魚
[00:09:46.000 --> 00:09:48.000]  他們就離開
[00:09:48.000 --> 00:09:50.000]  西門的魚
[00:09:50.000 --> 00:09:52.000]  他們就離開
[00:09:52.000 --> 00:09:54.000]  西門的魚
[00:09:54.000 --> 00:09:56.000]  他們就離開
[00:09:56.000 --> 00:09:58.000]  西門的魚
[00:09:58.000 --> 00:10:00.000]  他們就離開
[00:10:00.000 --> 00:10:02.000]  西門的魚
[00:10:02.000 --> 00:10:04.000]  他們就離開
[00:10:04.000 --> 00:10:06.000]  西門的魚
[00:10:06.000 --> 00:10:08.000]  他們就離開
[00:10:08.000 --> 00:10:10.000]  西門的魚
[00:10:10.000 --> 00:10:12.000]  他們就離開
[00:10:12.000 --> 00:10:14.000]  西門的魚
[00:10:14.000 --> 00:10:16.000]  他們就離開
[00:10:16.000 --> 00:10:18.000]  西門的魚
[00:10:18.000 --> 00:10:20.000]  他們就離開
[00:10:48.000 --> 00:10:52.000]  和修本的標題
[00:10:52.000 --> 00:10:54.000]  他要呼召彼得
[00:10:54.000 --> 00:10:56.000]  呼召西門
[00:10:56.000 --> 00:10:58.000]  所以就知道是他的
[00:10:58.000 --> 00:11:00.000]  如果你給我這麼完美的答案
[00:11:00.000 --> 00:11:02.000]  我們就不用看聖經了
[00:11:02.000 --> 00:11:04.000]  因為耶穌當然是全能全知
[00:11:04.000 --> 00:11:06.000]  這個答案肯定是對的
[00:11:06.000 --> 00:11:10.000]  但是耶穌在第二節和第三節告訴我們
[00:11:10.000 --> 00:11:16.000]  為什麼他會知道他要上西門的船呢?
[00:11:16.000 --> 00:11:18.000]  我想我們思想第一個常規
[00:11:18.000 --> 00:11:20.000]  常規就是
[00:11:20.000 --> 00:11:22.000]  明明第二節說他們打完魚了
[00:11:22.000 --> 00:11:24.000]  明明第二節說他們打完魚了
[00:11:24.000 --> 00:11:26.000]  去洗網了
[00:11:26.000 --> 00:11:28.000]  完成了一天的工作
[00:11:28.000 --> 00:11:30.000]  理論上所有漁夫都應該
[00:11:30.000 --> 00:11:32.000]  用我們的說法來說
[00:11:32.000 --> 00:11:34.000]  就是收工了
[00:11:34.000 --> 00:11:36.000]  回去好好的準備
[00:11:36.000 --> 00:11:38.000]  第二天再來出海
[00:11:38.000 --> 00:11:40.000]  而聖經第三節就交代
[00:11:40.000 --> 00:11:42.000]  耶穌說
[00:11:42.000 --> 00:11:44.000]  或者聖經說
[00:11:44.000 --> 00:11:46.000]  看到這艘船是西門的
[00:11:46.000 --> 00:11:48.000]  我馬上想
[00:11:48.000 --> 00:11:50.000]  用我們今天最常想到的
[00:11:50.000 --> 00:11:52.000]  就好像
[00:11:52.000 --> 00:11:54.000]  最近那兩艘大船
[00:11:54.000 --> 00:11:56.000]  在船上寫著鑽石公主號
[00:11:56.000 --> 00:11:58.000]  寫著世界夢號
[00:11:58.000 --> 00:12:00.000]  我想那艘船
[00:12:00.000 --> 00:12:02.000]  有沒有寫著西門的呢?
[00:12:02.000 --> 00:12:04.000]  我不知道
[00:12:04.000 --> 00:12:06.000]  應該是沒有的
[00:12:06.000 --> 00:12:08.000]  也不是豪華遊艇
[00:12:08.000 --> 00:12:10.000]  或者超級郵輪
[00:12:10.000 --> 00:12:12.000]  為什麼會知道那艘是西門的船呢?
[00:12:12.000 --> 00:12:14.000]  最簡單最直接的估計
[00:12:14.000 --> 00:12:16.000]  就是西門站在那裡
[00:12:16.000 --> 00:12:18.000]  在船上
[00:12:18.000 --> 00:12:20.000]  看到西門的時候
[00:12:20.000 --> 00:12:22.000]  就知道那艘是西門的船
[00:12:22.000 --> 00:12:24.000]  我可以這樣合理的理解
[00:12:24.000 --> 00:12:26.000]  我就會問
[00:12:26.000 --> 00:12:28.000]  為什麼西門
[00:12:28.000 --> 00:12:30.000]  打完魚
[00:12:30.000 --> 00:12:32.000]  不回家
[00:12:32.000 --> 00:12:34.000]  其他的漁夫
[00:12:34.000 --> 00:12:36.000]  都去洗網
[00:12:36.000 --> 00:12:38.000]  而他偏偏就在漁船上
[00:12:38.000 --> 00:12:40.000]  不知道在做什麼
[00:12:40.000 --> 00:12:42.000]  結果
[00:12:42.000 --> 00:12:44.000]  因為他的不離開
[00:12:44.000 --> 00:12:46.000]  因為他的在
[00:12:46.000 --> 00:12:48.000]  在樹的時候
[00:12:48.000 --> 00:12:50.000]  耶穌就看到他
[00:12:50.000 --> 00:12:52.000]  並且選擇
[00:12:52.000 --> 00:12:54.000]  上他的船
[00:12:54.000 --> 00:12:56.000]  結果就利用了
[00:12:56.000 --> 00:12:58.000]  他的船作為講台
[00:12:58.000 --> 00:13:00.000]  讓他可以對著
[00:13:00.000 --> 00:13:02.000]  當時候
[00:13:02.000 --> 00:13:04.000]  來觸應他的人群
[00:13:04.000 --> 00:13:06.000]  來講了一篇信息
[00:13:06.000 --> 00:13:08.000]  但是有另外一個
[00:13:08.000 --> 00:13:10.000]  很有趣的記載
[00:13:10.000 --> 00:13:12.000]  聖經沒有交代耶穌講了什麼
[00:13:12.000 --> 00:13:16.000]  只是利用了這個平台
[00:13:16.000 --> 00:13:18.000]  利用了西門這艘船
[00:13:18.000 --> 00:13:20.000]  利用了西門這個
[00:13:20.000 --> 00:13:22.000]  特別的常規
[00:13:22.000 --> 00:13:24.000]  他自己打破了
[00:13:24.000 --> 00:13:26.000]  這個常規
[00:13:26.000 --> 00:13:28.000]  他應該要離開的,但他沒有離開
[00:13:28.000 --> 00:13:30.000]  結果呢
[00:13:30.000 --> 00:13:32.000]  就作為了耶穌去宣講
[00:13:32.000 --> 00:13:34.000]  的一個平台
[00:13:34.000 --> 00:13:36.000]  我會想到底為什麼
[00:13:36.000 --> 00:13:38.000]  西門不離開呢
[00:13:38.000 --> 00:13:40.000]  我想其中一個
[00:13:40.000 --> 00:13:42.000]  可以理解的原因就是
[00:13:42.000 --> 00:13:44.000]  你再看下一點
[00:13:44.000 --> 00:13:46.000]  彼得當時的處境
[00:13:46.000 --> 00:13:48.000]  是什麼
[00:13:48.000 --> 00:13:50.000]  整夜的勞碌
[00:13:50.000 --> 00:13:52.000]  都沒有達到什麼
[00:13:52.000 --> 00:13:54.000]  心裡面可能為著
[00:13:54.000 --> 00:13:56.000]  工作上的一些
[00:13:56.000 --> 00:13:58.000]  處境在煩惱
[00:13:58.000 --> 00:14:00.000]  或者可能在
[00:14:00.000 --> 00:14:02.000]  沮喪
[00:14:02.000 --> 00:14:04.000]  無論什麼情況
[00:14:04.000 --> 00:14:06.000]  心情一定不是
[00:14:06.000 --> 00:14:08.000]  太美好的
[00:14:08.000 --> 00:14:10.000]  但是就在這個時候
[00:14:10.000 --> 00:14:12.000]  耶穌選了他
[00:14:12.000 --> 00:14:14.000]  選了他這艘船
[00:14:14.000 --> 00:14:16.000]  我可以合理地去理解
[00:14:16.000 --> 00:14:18.000]  耶穌知道他
[00:14:18.000 --> 00:14:20.000]  心裡面的賞望
[00:14:20.000 --> 00:14:22.000]  而我也發覺
[00:14:22.000 --> 00:14:24.000]  當我自己讀這篇文的時候
[00:14:24.000 --> 00:14:26.000]  西門他
[00:14:26.000 --> 00:14:28.000]  因為有第一節的記載
[00:14:28.000 --> 00:14:30.000]  講到耶穌在湖邊
[00:14:30.000 --> 00:14:32.000]  當眾人擁擠他
[00:14:32.000 --> 00:14:34.000]  要聽他講到的時候
[00:14:34.000 --> 00:14:36.000]  一個很強烈的對比
[00:14:36.000 --> 00:14:38.000]  或多或少可能他已經認識耶穌
[00:14:38.000 --> 00:14:40.000]  對他來說
[00:14:40.000 --> 00:14:42.000]  在一個這麼沮喪的時刻
[00:14:42.000 --> 00:14:44.000]  有沒有人可以成為他的安慰
[00:14:44.000 --> 00:14:46.000]  成為他一些的鼓勵呢
[00:14:46.000 --> 00:14:48.000]  而這一位正正就是
[00:14:48.000 --> 00:14:50.000]  在他身邊出現
[00:14:50.000 --> 00:14:52.000]  一個被人擁戴
[00:14:52.000 --> 00:14:54.000]  在人的面前頗受歡迎的這位耶穌
[00:14:54.000 --> 00:14:56.000]  能不能夠成為
[00:14:56.000 --> 00:14:58.000]  他一份的安慰和支持呢
[00:14:58.000 --> 00:15:00.000]  所以他選擇
[00:15:00.000 --> 00:15:02.000]  可能是因為這個緣故而留下
[00:15:02.000 --> 00:15:04.000]  因為他
[00:15:04.000 --> 00:15:06.000]  這個
[00:15:06.000 --> 00:15:08.000]  不是很尋常的
[00:15:08.000 --> 00:15:10.000]  舉動
[00:15:10.000 --> 00:15:12.000]  結果耶穌選擇上了他的船
[00:15:12.000 --> 00:15:14.000]  耶穌上了他的船
[00:15:14.000 --> 00:15:16.000]  也不像
[00:15:16.000 --> 00:15:18.000]  平時一般的情況
[00:15:18.000 --> 00:15:20.000]  耶穌接觸人的時候
[00:15:20.000 --> 00:15:22.000]  很直接地將呼召
[00:15:22.000 --> 00:15:24.000]  或要求帶出來
[00:15:24.000 --> 00:15:26.000]  相反
[00:15:26.000 --> 00:15:28.000]  他卻是要
[00:15:28.000 --> 00:15:30.000]  借助彼得這艘船
[00:15:30.000 --> 00:15:32.000]  或西門這艘船
[00:15:32.000 --> 00:15:34.000]  來作為一個平台
[00:15:34.000 --> 00:15:36.000]  但整個過程似乎沒有特別對他說任何話
[00:15:36.000 --> 00:15:38.000]  但耶穌
[00:15:38.000 --> 00:15:40.000]  是否也明白
[00:15:40.000 --> 00:15:42.000]  西門需要些什麼呢
[00:15:42.000 --> 00:15:44.000]  他心裡面的期盼是些什麼呢
[00:15:44.000 --> 00:15:46.000]  似乎
[00:15:46.000 --> 00:15:48.000]  耶穌知道
[00:15:48.000 --> 00:15:50.000]  不過他沒有即時地
[00:15:50.000 --> 00:15:52.000]  來回應
[00:15:52.000 --> 00:15:54.000]  其實
[00:15:54.000 --> 00:15:56.000]  試想一下
[00:15:56.000 --> 00:15:58.000]  很多時候在很多常規的裡面
[00:15:58.000 --> 00:16:00.000]  可能每一天
[00:16:00.000 --> 00:16:02.000]  你都是過著同樣的生活
[00:16:02.000 --> 00:16:04.000]  做著重複的事情
[00:16:04.000 --> 00:16:06.000]  甚至乎可能
[00:16:06.000 --> 00:16:08.000]  都是不斷面對很多的挫折
[00:16:08.000 --> 00:16:10.000]  久而久之
[00:16:10.000 --> 00:16:12.000]  其實我們都發覺
[00:16:12.000 --> 00:16:14.000]  我們的信仰
[00:16:14.000 --> 00:16:16.000]  我們的生活
[00:16:16.000 --> 00:16:18.000]  都是很枯燥
[00:16:18.000 --> 00:16:20.000]  我也不知道我們的上帝
[00:16:20.000 --> 00:16:22.000]  可能我們都不知道去了哪裡
[00:16:22.000 --> 00:16:24.000]  那份對上帝的期盼
[00:16:24.000 --> 00:16:26.000]  可能都放在一旁
[00:16:26.000 --> 00:16:28.000]  直到星期天
[00:16:28.000 --> 00:16:30.000]  我們才再拿起來
[00:16:30.000 --> 00:16:32.000]  平日的生活就好像
[00:16:32.000 --> 00:16:34.000]  和上帝沒有任何的關聯一樣
[00:16:34.000 --> 00:16:36.000]  親愛的兄弟姐妹
[00:16:36.000 --> 00:16:38.000]  我不知道過去日子
[00:16:38.000 --> 00:16:40.000]  有沒有一些事情
[00:16:40.000 --> 00:16:42.000]  或者可能是你一路的經歷裡面
[00:16:42.000 --> 00:16:44.000]  告訴你
[00:16:44.000 --> 00:16:46.000]  好像你一路的祈禱
[00:16:46.000 --> 00:16:48.000]  一路的為著某些事情
[00:16:48.000 --> 00:16:50.000]  來禱告守望的時候
[00:16:50.000 --> 00:16:52.000]  但好像結果
[00:16:52.000 --> 00:16:54.000]  年復年、月復月
[00:16:54.000 --> 00:16:56.000]  都好像沒有什麼改變
[00:16:56.000 --> 00:16:58.000]  沒有什麼變化的時候
[00:16:58.000 --> 00:17:00.000]  甚至乎
[00:17:00.000 --> 00:17:02.000]  似乎上帝好像不太聽你禱告
[00:17:02.000 --> 00:17:04.000]  你心裡面會不會想
[00:17:04.000 --> 00:17:06.000]  到底上帝
[00:17:06.000 --> 00:17:08.000]  是不是還會聽我祈禱呢?
[00:17:08.000 --> 00:17:10.000]  上帝
[00:17:10.000 --> 00:17:12.000]  是不是還會和我一起呢?
[00:17:12.000 --> 00:17:16.000]  其實在過去這段時間
[00:17:16.000 --> 00:17:18.000]  我就學會了一句說話
[00:17:18.000 --> 00:17:20.000]  很有意思
[00:17:20.000 --> 00:17:22.000]  這句說話是這麼說
