
[00:00:00.000 --> 00:00:03.000]  今天我們來看這一段
[00:02:28.000 --> 00:02:32.000]  而且將我們的視線指向馬太
[00:02:32.000 --> 00:02:37.000]  這兩個主要的人物耶穌和馬太左右的呼應
[00:02:37.000 --> 00:02:44.000]  使得整個聖經的故事就更加的鮮明還有生動了
[00:02:44.000 --> 00:02:53.000]  那經上記載馬太當時是在嘉麗麗湖北邊的嘉百農城市
[00:02:53.000 --> 00:02:56.000]  擔任稅吏的工作
[00:02:56.000 --> 00:02:59.000]  在耶穌的十二個門徒當中
[00:02:59.000 --> 00:03:02.000]  我對馬太一直覺得有特別的親切感
[00:03:02.000 --> 00:03:05.000]  好像有這種近距離的感覺
[00:03:05.000 --> 00:03:07.000]  我想一個很大的原因
[00:03:07.000 --> 00:03:12.000]  是因為我和他都有同樣的商業財務會計的背景
[00:03:12.000 --> 00:03:15.000]  那大概一兩個禮拜之前
[00:03:15.000 --> 00:03:17.000]  我和高牧師還有張牧師說
[00:03:17.000 --> 00:03:20.000]  我就想以稅吏、馬太為主題
[00:03:20.000 --> 00:03:22.000]  預備今天的獎章
[00:03:22.000 --> 00:03:24.000]  他們兩位都異口同聲地說
[00:03:24.000 --> 00:03:26.000]  我是要講我自己嗎
[00:03:26.000 --> 00:03:30.000]  其實我和馬太不太一樣
[00:03:30.000 --> 00:03:32.000]  馬太他是收稅者
[00:03:32.000 --> 00:03:33.000]  他是tax collector
[00:03:33.000 --> 00:03:38.000]  那之前我工作之一的工作就是要去報稅
[00:03:38.000 --> 00:03:42.000]  Final tax return, I was a tax payer
[00:03:42.000 --> 00:03:43.000]  跟他相對的
[00:03:43.000 --> 00:03:45.000]  但是我之前的工作
[00:03:45.000 --> 00:03:51.000]  我是有很多機會來接觸政府的這些稅務的官員
[00:03:51.000 --> 00:03:55.000]  那嘉百農是當時在巴勒斯坦地
[00:03:55.000 --> 00:03:58.000]  最繁華的一個城市之一
[00:03:58.000 --> 00:04:04.000]  那他也是位於埃及還有跟敘利亞之間
[00:04:04.000 --> 00:04:09.000]  當時最主要的貿易通道上的一個城市
[00:04:09.000 --> 00:04:12.000]  那馬太他所在的稅務局
[00:04:12.000 --> 00:04:18.000]  他可能就是徵收貨物在運輸途中的關稅
[00:04:18.000 --> 00:04:20.000]  就是tariff or duty
[00:04:20.000 --> 00:04:25.000]  那他當時是在羅馬帝國巴勒斯坦地的
[00:04:25.000 --> 00:04:30.000]  分封王安提帕斯手下工作
[00:04:30.000 --> 00:04:32.000]  那對於關稅呢
[00:04:32.000 --> 00:04:36.000]  在當時我們要知道貨物的出口進口
[00:04:36.000 --> 00:04:38.000]  它的合法非法
[00:04:38.000 --> 00:04:43.000]  它檢查仔細的程度還有通關的速度
[00:04:43.000 --> 00:04:47.000]  都在這些的稅利人員的掌握的當中
[00:04:47.000 --> 00:04:49.000]  所以在這種職權上
[00:04:49.000 --> 00:04:52.000]  他去貪污去收賄賂是很普遍
[00:04:52.000 --> 00:04:55.000]  在當時是很容易的
[00:04:55.000 --> 00:04:56.000]  那現在在美國
[00:04:56.000 --> 00:05:00.000]  這個政府的稅務官員是很受人尊敬的
[00:05:00.000 --> 00:05:05.000]  但是在當時因為種種的原因
[00:05:05.000 --> 00:05:10.000]  猶太人民對稅務稅利人員的觀感是完全相反的
[00:05:10.000 --> 00:05:12.000]  第一個當時巴勒斯坦地
[00:05:12.000 --> 00:05:15.000]  他們是在羅馬帝國的殖民地
[00:05:15.000 --> 00:05:17.000]  像馬太這樣子的稅利
[00:05:17.000 --> 00:05:21.000]  他向自己的國民催討稅金
[00:05:21.000 --> 00:05:23.000]  而且常常是超收的
[00:05:23.000 --> 00:05:25.000]  超收的他們就寶入私囊
[00:05:25.000 --> 00:05:27.000]  所以被當地的他們的同胞
[00:05:27.000 --> 00:05:30.000]  認為是你們是一群腦滿腸肥
[00:05:30.000 --> 00:05:33.000]  貪得無厭的貪官污吏
[00:05:33.000 --> 00:05:39.000]  而且部分的稅金上繳到壓榨他們的羅馬的政府
[00:05:39.000 --> 00:05:41.000]  所以他們當時的人民
[00:05:41.000 --> 00:05:44.000]  他們的民族主義也很強
[00:05:44.000 --> 00:05:48.000]  就把這群的稅利視為是叛國賊
[00:05:48.000 --> 00:05:52.000]  土匪強盜對他們是恨之入骨
[00:05:52.000 --> 00:05:56.000]  他們鄙視到被貶到一個什麼程度
[00:05:56.000 --> 00:05:58.000]  第一個法庭不採用他們的證詞
[00:05:58.000 --> 00:06:03.000]  他們的testimony is no good, no value
[00:06:03.000 --> 00:06:07.000]  還有人們對說這個錢到他們的手上
[00:06:07.000 --> 00:06:08.000]  就都變得骯髒了
[00:06:08.000 --> 00:06:13.000]  都不願意用他們的錢來救濟貧窮人
[00:06:13.000 --> 00:06:17.000]  他們就是到了這樣子的一個地步
[00:06:17.000 --> 00:06:18.000]  所以我們可以看到
[00:06:18.000 --> 00:06:21.000]  他們是被認為是貪官污吏
[00:06:21.000 --> 00:06:23.000]  所以認為是賣國賊
[00:06:23.000 --> 00:06:25.000]  法庭不採用他們的證詞
[00:06:25.000 --> 00:06:28.000]  而且他們的錢到了手上
[00:06:28.000 --> 00:06:30.000]  錢到他們手上就是骯髒的
[00:06:30.000 --> 00:06:32.000]  另外在
[00:06:32.000 --> 00:06:36.000]  請幫我按下一頁
[00:06:36.000 --> 00:06:40.000]  當時在耶穌時代
[00:06:40.000 --> 00:06:43.000]  猶太的社會大概分為四個階層
[00:06:43.000 --> 00:06:46.000]  最上層的第一個就是他的royal family
[00:06:46.000 --> 00:06:48.000]  就是皇家皇室
[00:06:48.000 --> 00:06:49.000]  還有政治家
[00:06:49.000 --> 00:06:51.000]  還有將軍
[00:06:51.000 --> 00:06:53.000]  還有富商有錢的商人
[00:06:53.000 --> 00:06:57.000]  還有祭司文室等這些的宗教領袖
[00:06:57.000 --> 00:07:01.000]  他們沒有中產階級
[00:07:01.000 --> 00:07:05.000]  接下來是大多數的一些貧窮的農夫
[00:07:05.000 --> 00:07:06.000]  牧羊人
[00:07:06.000 --> 00:07:07.000]  農夫
[00:07:07.000 --> 00:07:08.000]  漁夫
[00:07:08.000 --> 00:07:10.000]  技工就是craftsman
[00:07:10.000 --> 00:07:12.000]  還有這些的一般的商人
[00:07:12.000 --> 00:07:15.000]  那在下層的就包括了僕人奴隸
[00:07:15.000 --> 00:07:16.000]  還有日工
[00:07:16.000 --> 00:07:17.000]  日工就是day labor
[00:07:17.000 --> 00:07:20.000]  day labor就是在馬太福音20章
[00:07:20.000 --> 00:07:22.000]  那個葡萄園工人比喻的
[00:07:22.000 --> 00:07:26.000]  在市集招呼的那些臨時的工
[00:07:26.000 --> 00:07:28.000]  那在最底層的
[00:07:28.000 --> 00:07:31.000]  就像現在的印度的賤民一樣
[00:07:31.000 --> 00:07:33.000]  是那些的罪人
[00:07:33.000 --> 00:07:35.000]  包括了稅吏 妓女
[00:07:35.000 --> 00:07:37.000]  還有麻風病患人
[00:07:37.000 --> 00:07:39.000]  還有這些的囚犯
[00:07:39.000 --> 00:07:41.000]  在當時的社會當中
[00:07:41.000 --> 00:07:43.000]  翻身是很不容易的
[00:07:43.000 --> 00:07:46.000]  當一個人從事了某種行業之後
[00:07:46.000 --> 00:07:48.000]  幾乎他一輩子就是在那個職位
[00:07:48.000 --> 00:07:51.000]  也就是一輩子在那個階層裡面生活
[00:07:51.000 --> 00:07:53.000]  那最底層的人呢
[00:07:53.000 --> 00:07:55.000]  是被這些上面的
[00:07:55.000 --> 00:07:57.000]  這些的底層的社會認為是
[00:07:57.000 --> 00:08:00.000]  他們是污穢 骯髒 惡臭的
[00:08:00.000 --> 00:08:02.000]  而且被認為呢
[00:08:02.000 --> 00:08:05.000]  碰到他們就會被傳染變成有病
[00:08:05.000 --> 00:08:07.000]  碰到他們就變成你本身就有罪
[00:08:07.000 --> 00:08:08.000]  是不接近的
[00:08:08.000 --> 00:08:11.000]  所以他們是整個社會的往來戶
[00:08:11.000 --> 00:08:12.000]  那馬太呢
[00:08:12.000 --> 00:08:16.000]  他就是生活在這個社會最底層
[00:08:16.000 --> 00:08:18.000]  他走在街上呢
[00:08:18.000 --> 00:08:21.000]  都會被人瞧不起
[00:08:21.000 --> 00:08:23.000]  被人躲避遠離
[00:08:23.000 --> 00:08:27.000]  他可能在這樣的社會當中呢
[00:08:27.000 --> 00:08:29.000]  他感到孤單
[00:08:29.000 --> 00:08:32.000]  他心中有一種空虛空洞
[00:08:32.000 --> 00:08:35.000]  有一種無奈無助無力
[00:08:35.000 --> 00:08:38.000]  那我們要知道有一種生命
[00:08:38.000 --> 00:08:40.000]  有一種的生命是金錢買不到的
[00:08:40.000 --> 00:08:42.000]  而且這種生命呢
[00:08:42.000 --> 00:08:47.000]  常常是會被金錢侵蝕而枯萎的
[00:08:47.000 --> 00:08:48.000]  有一種生活呢
[00:08:48.000 --> 00:08:50.000]  是這個物質生活
[00:08:50.000 --> 00:08:53.000]  金錢很充足 很富裕
[00:08:53.000 --> 00:08:54.000]  但是呢
[00:08:54.000 --> 00:08:56.000]  他們心靈是空虛的
[00:08:56.000 --> 00:08:58.000]  特別是這些錢呢
[00:08:58.000 --> 00:09:02.000]  是用不正當的手段得到的時候呢
[00:09:02.000 --> 00:09:04.000]  人的心被這個
[00:09:04.000 --> 00:09:06.000]  人心被我們裡面的conscience
[00:09:06.000 --> 00:09:09.000]  良心譴責的時候呢
[00:09:09.000 --> 00:09:10.000]  其實這種
[00:09:10.000 --> 00:09:13.000]  罪疚感是非常壓抑的
[00:09:13.000 --> 00:09:15.000]  也是很痛苦的
[00:09:15.000 --> 00:09:16.000]  所以呢有些
[00:09:16.000 --> 00:09:18.000]  我們可以看到有些有錢人
[00:09:18.000 --> 00:09:19.000]  他們會藉著喝酒啊
[00:09:19.000 --> 00:09:20.000]  用藥啊
[00:09:20.000 --> 00:09:21.000]  來麻醉自己
[00:09:21.000 --> 00:09:24.000]  來逃避現實生活中金錢所帶來的壓力
[00:09:24.000 --> 00:09:27.000]  而且不法的錢財累積越多的時候呢
[00:09:27.000 --> 00:09:30.000]  這種陷阱就越深
[00:09:30.000 --> 00:09:32.000]  馬太他在遇到耶穌之前
[00:09:32.000 --> 00:09:35.000]  他是不是就陷在這種的光景呢
[00:09:35.000 --> 00:09:40.000]  我想是很有可能的
[00:09:40.000 --> 00:09:41.000]  那在十四節呢
[00:09:41.000 --> 00:09:42.000]  這裡就記載
[00:09:42.000 --> 00:09:46.000]  耶穌在行走的時候呢
[00:09:46.000 --> 00:09:50.000]  他路上經過了這個立位的稅官
[00:09:50.000 --> 00:09:54.000]  也就是他的稅務局收稅站
[00:09:54.000 --> 00:09:56.000]  看見正在工作的他
[00:09:56.000 --> 00:09:57.000]  就對他說
[00:09:57.000 --> 00:09:59.000]  你來跟從我
[00:09:59.000 --> 00:10:00.000]  當時每天馬太
[00:10:00.000 --> 00:10:03.000]  他在他的同事的當中呢
[00:10:03.000 --> 00:10:05.000]  相處的同事當中
[00:10:05.000 --> 00:10:07.000]  他所看見的呢
[00:10:07.000 --> 00:10:11.000]  都是世俗裡面這些貪婪的眼神
[00:10:11.000 --> 00:10:13.000]  銳利的眼光
[00:10:13.000 --> 00:10:14.000]  他在今天
[00:10:14.000 --> 00:10:16.000]  在耶穌的眼光裡面
[00:10:16.000 --> 00:10:18.000]  他找到的出路
[00:10:18.000 --> 00:10:21.000]  當耶穌看見馬太的時候呢
[00:10:21.000 --> 00:10:24.000]  馬太被耶穌那全然無罪
[00:10:24.000 --> 00:10:26.000]  全然公益聖潔的眼光
[00:10:26.000 --> 00:10:27.000]  所吸引
[00:10:27.000 --> 00:10:29.000]  所抓住了
[00:10:29.000 --> 00:10:30.000]  耶穌以溫柔
[00:10:30.000 --> 00:10:33.000]  但是帶著權柄的口吻對他說
[00:10:33.000 --> 00:10:35.000]  你跟從我來
[00:10:35.000 --> 00:10:37.000]  馬太他毫不猶豫地
[00:10:37.000 --> 00:10:39.000]  就答應了耶穌的呼召
[00:10:39.000 --> 00:10:41.000]  他撇下了一切
[00:10:41.000 --> 00:10:43.000]  起來跟隨耶穌
[00:10:43.000 --> 00:10:46.000]  在十四節這裡呢
[00:10:46.000 --> 00:10:49.000]  看到這裡記載是說
[00:10:49.000 --> 00:10:52.000]  耶穌看見亞樂菲的兒子立位
[00:10:52.000 --> 00:10:55.000]  那在馬太福音平行經文呢
[00:10:55.000 --> 00:10:57.000]  它是記載耶穌在路上
[00:10:57.000 --> 00:10:59.000]  看到了一個人
[00:10:59.000 --> 00:11:01.000]  叫馬太坐在稅棺
[00:11:01.000 --> 00:11:03.000]  在路加福音是記載
[00:11:03.000 --> 00:11:07.000]  耶穌看見了亞樂菲的兒子立位
[00:11:07.000 --> 00:11:10.000]  耶穌看見了一位穗吏
[00:11:10.000 --> 00:11:13.000]  耶穌在這裡對立位的看呢
[00:11:13.000 --> 00:11:15.000]  不是一個普通的看
[00:11:15.000 --> 00:11:18.000]  不是一個瞄一眼就過去的看
[00:11:18.000 --> 00:11:20.000]  祂在這裡對著立位的看呢
[00:11:20.000 --> 00:11:22.000]  是一個定睛的看
[00:11:22.000 --> 00:11:24.000]  是一個專注的看
[00:11:24.000 --> 00:11:26.000]  是一個好像要透視到
[00:11:26.000 --> 00:11:29.000]  馬太他心裡面的一看
[00:11:29.000 --> 00:11:31.000]  馬太當祂的眼睛呢
[00:11:31.000 --> 00:11:33.000]  當接觸到耶穌
[00:11:33.000 --> 00:11:38.000]  祂的溫柔但是又有刺穿力的眼神的時候呢
[00:11:38.000 --> 00:11:40.000]  讓他無可推諉
[00:11:40.000 --> 00:11:42.000]  他就回應了這個呼召
[00:11:42.000 --> 00:11:45.000]  而且耶穌的這個看呢
[00:11:45.000 --> 00:11:48.000]  是馬太他終生不忘
[00:11:48.000 --> 00:11:51.000]  他一生就記著耶穌的這個眼神
[00:11:51.000 --> 00:11:54.000]  所以在馬太他寫的福音書裡面呢
[00:11:54.000 --> 00:11:56.000]  他總共用了六十二次的
[00:11:56.000 --> 00:12:01.000]  看 看 看
[00:12:01.000 --> 00:12:04.000]  在馬太福音九章十節
[00:12:04.000 --> 00:12:06.000]  這裡和和本是記載
[00:12:06.000 --> 00:12:08.000]  耶穌在屋裡坐息的時候
[00:12:08.000 --> 00:12:11.000]  有好些穗吏和罪人來
[00:12:11.000 --> 00:12:14.000]  和耶穌和祂的門徒一同坐息
[00:12:14.000 --> 00:12:19.000]  和和本他省卻了看呢這兩個字
[00:12:19.000 --> 00:12:21.000]  原文有看呢
[00:12:21.000 --> 00:12:22.000]  所以原文是說
[00:12:22.000 --> 00:12:27.000]  當耶穌在這個屋裡坐息的時候
[00:12:27.000 --> 00:12:30.000]  馬太是說看呢
[00:12:30.000 --> 00:12:32.000]  有好些的穗吏
[00:12:32.000 --> 00:12:33.000]  你們來看
[00:12:33.000 --> 00:12:34.000]  我邀請你們來看
[00:12:34.000 --> 00:12:36.000]  有我在這些的穗吏
[00:12:36.000 --> 00:12:38.000]  有我在這些的罪人當中
[00:12:38.000 --> 00:12:43.000]  在這裡馬太謙卑的還是把自己列為罪人
[00:12:43.000 --> 00:12:45.000]  而且十二個門徒的當中呢
[00:12:45.000 --> 00:12:49.000]  只有馬太他是在被呼召之前
[00:12:49.000 --> 00:12:55.000]  就貼著一個罪人標籤的一個使徒
[00:12:55.000 --> 00:12:57.000]  在猶太的罪人當中呢
[00:12:57.000 --> 00:13:00.000]  女人就是以妓女為代表
[00:13:00.000 --> 00:13:03.000]  男人就是以穗吏為代表
[00:13:03.000 --> 00:13:05.000]  他們是被拒絕在會堂門口的
[00:13:05.000 --> 00:13:09.000]  他們是進不去當時的這個會堂的
[00:13:09.000 --> 00:13:13.000]  那在馬可福音十四節這裡說
[00:13:13.000 --> 00:13:15.000]  他就起來跟從了耶穌
[00:13:15.000 --> 00:13:19.000]  在路加福音平行經文五章二十八節說到
[00:13:19.000 --> 00:13:25.000]  馬太他是撇下所有的起來跟從了耶穌
[00:13:25.000 --> 00:13:27.000]  我們可以想像這個畫面
[00:13:27.000 --> 00:13:28.000]  他的撇下
[00:13:28.000 --> 00:13:30.000]  當立威他看見了耶穌呢
[00:13:30.000 --> 00:13:33.000]  而且是一聽到主的呼召呢
[00:13:33.000 --> 00:13:35.000]  他就放下所有的東西了
[00:13:35.000 --> 00:13:36.000]  他撇下了
[00:13:36.000 --> 00:13:39.000]  他抽屜裡他保險箱
[00:13:39.000 --> 00:13:41.000]  他桌上的現金
[00:13:41.000 --> 00:13:43.000]  他的手提的公事包
[00:13:43.000 --> 00:13:44.000]  他都置之不顧了
[00:13:44.000 --> 00:13:46.000]  他就從座位上起來
[00:13:46.000 --> 00:13:50.000]  他義無反顧全心全意的跟從了耶穌
[00:13:50.000 --> 00:13:51.000]  做他的門徒
[00:13:51.000 --> 00:13:55.000]  而且我們要知道馬太他這一個撇下
[00:13:55.000 --> 00:14:00.000]  是把他未來幾十年可觀的收入
[00:14:00.000 --> 00:14:02.000]  他都放棄了
[00:14:02.000 --> 00:14:05.000]  他是耶穌的門徒當中
[00:14:05.000 --> 00:14:09.000]  捨下世上財富最多的一位
[00:14:09.000 --> 00:14:14.000]  彼得、安德烈、約翰還有雅各
[00:14:14.000 --> 00:14:15.000]  這兩對的兄弟
[00:14:15.000 --> 00:14:18.000]  他們也是撇下一切來跟從耶穌
[00:14:18.000 --> 00:14:22.000]  但是如果假設他們之後後悔的話
[00:14:22.000 --> 00:14:24.000]  他們回去再打魚
[00:14:24.000 --> 00:14:28.000]  再從事漁夫的行業是不難的
[00:14:28.000 --> 00:14:32.000]  但是馬太他一旦離開了他的職位之後
[00:14:32.000 --> 00:14:35.000]  他的工作很快就會有人取代
[00:14:35.000 --> 00:14:38.000]  他是回不去他原來的工作
[00:14:38.000 --> 00:14:42.000]  他要再找其他的工作也是非常困難的
[00:14:42.000 --> 00:14:46.000]  所以他真的是撇下了他世上所有的一切來跟從
[00:14:46.000 --> 00:14:49.000]  耶穌他呼召馬太
[00:14:49.000 --> 00:14:54.000]  他特別強調從罪人當中挑選門徒
[00:14:54.000 --> 00:14:56.000]  馬太在被呼召之前
[00:14:56.000 --> 00:14:59.000]  就是一個社會公認的罪人
[00:14:59.000 --> 00:15:01.000]  很有可能他就是因為貪財
[00:15:01.000 --> 00:15:04.000]  所以他選擇了像妓女一樣
[00:15:04.000 --> 00:15:09.000]  被人鄙視的職業
[00:15:09.000 --> 00:15:12.000]  可是之後他在工作當中
[00:15:12.000 --> 00:15:15.000]  他經歷到被人不屑一顧
[00:15:15.000 --> 00:15:18.000]  可能在路上被人吐口水
[00:15:18.000 --> 00:15:21.000]  被視為過街的老鼠人人喊打
[00:15:21.000 --> 00:15:24.000]  被稱為這種罪人的羞恥
[00:15:24.000 --> 00:15:30.000]  特別他被宗教的領袖批評和斥責
[00:15:30.000 --> 00:15:32.000]  我想是他不能忍受的
[00:15:32.000 --> 00:15:35.000]  因為他是很熟悉舊約的經文
[00:15:35.000 --> 00:15:37.000]  等一下我會提到
[00:15:37.000 --> 00:15:42.000]  我想他一定記得這個利味集十九章十一節那裡所記載的
[00:15:42.000 --> 00:15:44.000]  這裡耶和華告訴他的子民說
[00:15:44.000 --> 00:15:48.000]  你們不可偷盜不可欺騙不可彼此說謊
[00:15:48.000 --> 00:15:51.000]  但是利味在他的工作上面
[00:15:51.000 --> 00:15:54.000]  他完全違背了神的律法
[00:15:54.000 --> 00:15:57.000]  他又偷盜他又欺騙他又說謊
[00:15:57.000 --> 00:16:00.000]  所以我相信他在遇到耶穌之前
[00:16:00.000 --> 00:16:04.000]  他是一直在尋找悔改回頭的路
[00:16:04.000 --> 00:16:06.000]  馬太寺聖經記載
[00:16:06.000 --> 00:16:11.000]  唯一在被呼召之前是一個罪人的使徒
[00:16:11.000 --> 00:16:14.000]  他被自己的同胞看扁看低
[00:16:14.000 --> 00:16:16.000]  瞧不起厭惡
[00:16:16.000 --> 00:16:20.000]  然而在沙漠上二章八節那裡提到
[00:16:20.000 --> 00:16:27.000]  神從灰塵的當中抬舉貧寒人
[00:16:27.000 --> 00:16:31.000]  從糞堆的當中提拔窮乏人
[00:16:31.000 --> 00:16:35.000]  使他們與王子同坐得到榮耀的地位
[00:16:35.000 --> 00:16:38.000]  神的意念神的智慧神的道路都高過我們
[00:16:38.000 --> 00:16:41.000]  他呼召興起使用人群的當中
[00:16:41.000 --> 00:16:44.000]  像馬太這樣被人瞧不起的罪人
[00:16:44.000 --> 00:16:48.000]  來彰顯他的榮耀
[00:16:48.000 --> 00:16:53.000]  在太可路這三本的福音書
[00:16:53.000 --> 00:16:57.000]  都記載一位富有的少年官的故事
[00:16:57.000 --> 00:16:59.000]  我想很多弟兄姊妹都熟悉
[00:16:59.000 --> 00:17:02.000]  相對於馬太這位富有的少年官
[00:17:02.000 --> 00:17:03.000]  我們不知道他的名字
[00:17:03.000 --> 00:17:06.000]  他放不下他世上的財富
[00:17:06.000 --> 00:17:09.000]  耶穌也呼召了這位少年官
[00:17:09.000 --> 00:17:12.000]  但是這位少年官最後是怎麼樣
[00:17:12.000 --> 00:17:14.000]  耶穌呼召他來跟從
[00:17:14.000 --> 00:17:19.000]  但是這位少年官卻憂憂愁愁地離開了耶穌
[00:17:19.000 --> 00:17:21.000]  這位少年官他的問題在於
[00:17:21.000 --> 00:17:24.000]  他過於自負自傲自溢
[00:17:24.000 --> 00:17:28.000]  馬太他記錄的這段故事在十九章
[00:17:28.000 --> 00:17:31.000]  這個少年官來耶穌這裡求永生
[00:17:31.000 --> 00:17:32.000]  耶穌對這個少年官說
[00:17:32.000 --> 00:17:36.000]  你若要進入永生就要遵守誡命
[00:17:36.000 --> 00:17:38.000]  少年官說有什麼誡命呢
[00:17:38.000 --> 00:17:41.000]  耶穌就說不可殺人不可奸淫不可偷盜
[00:17:41.000 --> 00:17:45.000]  不可作假見證又當孝順父母
[00:17:45.000 --> 00:17:48.000]  耶穌說什麼又當愛人如己
[00:17:48.000 --> 00:17:51.000]  那少年官說這一切我都遵守了
[00:17:51.000 --> 00:17:53.000]  我還缺少什麼呢
[00:17:53.000 --> 00:17:56.000]  耶穌說你若願意做完全人的話
[00:17:56.000 --> 00:17:58.000]  你可以變賣所有的分給窮人
[00:17:58.000 --> 00:18:01.000]  就必有財寶在天你還要來跟從我
[00:18:01.000 --> 00:18:04.000]  少年官的問題是什麼
[00:18:04.000 --> 00:18:07.000]  他認為他已經遵守
[00:18:07.000 --> 00:18:12.000]  他已經做到了神所有的誡命
[00:18:12.000 --> 00:18:15.000]  包括了愛人如己
[00:18:15.000 --> 00:18:17.000]  如果他真的做到了
[00:18:17.000 --> 00:18:20.000]  愛他的靈社像他自己一樣
[00:18:20.000 --> 00:18:22.000]  他怎麼會捨不得把他的財產
[00:18:22.000 --> 00:18:26.000]  和這些的靈社們來分享呢
[00:18:26.000 --> 00:18:28.000]  所以其實他沒有做到
[00:18:28.000 --> 00:18:31.000]  他也做不到這個愛人如己
[00:18:31.000 --> 00:18:33.000]  他的驕傲自負自已
[00:18:33.000 --> 00:18:36.000]  成為他的生命成長的一個障礙
[00:18:36.000 --> 00:18:38.000]  一個絆腳石
[00:18:38.000 --> 00:18:40.000]  也就是他的自我膨脹
[00:18:40.000 --> 00:18:43.000]  自我的吹噓在這裡被耶穌
[00:18:43.000 --> 00:18:46.000]  一針見血的刺破了
[00:18:46.000 --> 00:18:48.000]  這位少年官如果他沒有謙卑的
[00:18:48.000 --> 00:18:51.000]  看到自己的問題而悔改
[00:18:51.000 --> 00:18:54.000]  他是沒有辦法做耶穌的門徒
[00:18:54.000 --> 00:18:56.000]  少年官跌倒了
[00:18:56.000 --> 00:18:59.000]  馬太他立刻站起來
[00:18:59.000 --> 00:19:02.000]  而且他是穩當地站起來了
[00:19:02.000 --> 00:19:04.000]  而且他一身忠心地
[00:19:04.000 --> 00:19:06.000]  走完了這浮世的道路
[00:19:06.000 --> 00:19:09.000]  馬太實在是我們的榜樣
[00:19:09.000 --> 00:19:13.000]  十字節耶穌說你跟從我來
[00:19:13.000 --> 00:19:15.000]  在希臘的原文的意思是
[00:19:15.000 --> 00:19:17.000]  你和我一起上路吧
[00:19:17.000 --> 00:19:19.000]  我們一起走
[00:19:19.000 --> 00:19:22.000]  他就起來就跟從了耶穌
[00:19:22.000 --> 00:19:25.000]  首先我們看到他先撇下了所有的
[00:19:25.000 --> 00:19:27.000]  他先帶出了身體的起來
[00:19:27.000 --> 00:19:29.000]  所以這段話顯示什麼呢
[00:19:29.000 --> 00:19:31.000]  在他的心裡已經有一個
[00:19:31.000 --> 00:19:33.000]  革命的事情發生了
[00:19:33.000 --> 00:19:35.000]  心裡先有了革命
[00:19:35.000 --> 00:19:38.000]  才帶出來他的身體的起來
[00:19:38.000 --> 00:19:40.000]  才表現在他的行為上
[00:19:40.000 --> 00:19:43.000]  今天有很多的信徒的問題是什麼呢
