
[00:00:00.000 --> 00:00:03.460]  今天我們會繼續在《創世紀》裏面的經文
[00:05:54.320 --> 00:05:56.640]  是當時的以色列人
[00:05:56.640 --> 00:05:59.160]  他們怎樣來按時按節
[00:05:59.160 --> 00:06:01.320]  要上去耶路撒冷來獻祭
[00:06:01.320 --> 00:06:03.800]  其實耶路撒冷最重要的是我們要去到聖殿
[00:06:03.800 --> 00:06:06.720]  所以詩人亦提到我們在聖殿裏面
[00:06:06.720 --> 00:06:12.200]  能夠在當中是一個最蒙福的時刻
[00:06:13.240 --> 00:06:15.720]  第一個今天的重點是要醒覺
[00:06:15.720 --> 00:06:18.280]  我們要醒覺神就在這裏
[00:06:18.280 --> 00:06:22.320]  是阿閣自己一醒來之後說的第一句說話
[00:06:22.320 --> 00:06:24.320]  耶和華真在這裏
[00:06:24.320 --> 00:06:27.240]  今天我想等姐妹你去想一下
[00:06:27.240 --> 00:06:30.240]  你有沒有醒覺到神在這裏呢
[00:06:30.240 --> 00:06:32.880]  當你在一些地方的時候
[00:06:32.880 --> 00:06:35.960]  我不知道大家有沒有在你的人生裏面
[00:06:35.960 --> 00:06:39.720]  你覺得哪裏是對你來說最重要的地方
[00:06:39.720 --> 00:06:42.840]  是否你自己出世的地方呢
[00:06:42.840 --> 00:06:46.160]  不知道大家還記不記得你自己在哪裏出世
[00:06:46.160 --> 00:06:48.960]  可能在醫院 流產所 年長一點的話
[00:06:48.960 --> 00:06:50.880]  甚至可能你好像耶穌那樣
[00:06:50.880 --> 00:06:52.200]  馬槽裏面沒有地方
[00:06:52.200 --> 00:06:55.120]  隨便找一個地方你就出世了
[00:06:55.120 --> 00:06:57.320]  可能那個是你最重要的地方
[00:06:57.320 --> 00:07:00.720]  或者可能是其他人生裏面有重要的地方
[00:07:00.720 --> 00:07:03.280]  之前疫情前
[00:07:03.280 --> 00:07:07.400]  大家都會其中一個人生的節目生活去旅行
[00:07:07.400 --> 00:07:09.000]  曾經有些節目
[00:07:09.000 --> 00:07:11.600]  我印象中就是講到人生必須要去的地方
[00:07:11.600 --> 00:07:13.360]  不知道有十大 一百大
[00:07:13.360 --> 00:07:14.640]  這麼多的地方
[00:07:14.640 --> 00:07:15.880]  你真的要很長時間去
[00:07:15.880 --> 00:07:17.400]  我不知道你在疫情前去旅行
[00:07:17.400 --> 00:07:22.240]  有沒有去過這些所謂人生中必要去的地方
[00:07:22.240 --> 00:07:25.920]  作為基督徒我們心裏面通常都會有人分
[00:07:25.920 --> 00:07:27.160]  有人想想
[00:07:27.160 --> 00:07:29.000]  作為基督徒我們人生裏面
[00:07:29.000 --> 00:07:32.920]  應該要起碼去一次什麼地方
[00:07:32.920 --> 00:07:33.920]  以色列
[00:07:33.920 --> 00:07:35.880]  我不知道有沒有人跟你這樣分享過
[00:07:35.880 --> 00:07:38.040]  就是你自己都已經去過了
[00:07:38.040 --> 00:07:42.240]  有人覺得因為以色列和我們的信仰和基督教
[00:07:42.240 --> 00:07:44.560]  天主教這些都很有關係
[00:07:44.560 --> 00:07:49.000]  聖經更加講到耶穌在整個我們的信仰
[00:07:49.000 --> 00:07:50.760]  以色列歷史當中
[00:07:50.760 --> 00:07:52.920]  所以我們就會提耶路撒冷
[00:07:52.920 --> 00:07:55.120]  石安山就好像雅閣
[00:07:55.120 --> 00:07:56.480]  或者在舊約先
[00:07:56.480 --> 00:07:59.200]  舊約裏面這些其實就是一些很重要的地方
[00:07:59.200 --> 00:08:01.160]  私人要歌頌
[00:08:01.160 --> 00:08:04.680]  所以耶路撒冷和石安山這些都是很重要的
[00:08:04.680 --> 00:08:07.160]  但是我回到雅閣的時候我會提
[00:08:07.160 --> 00:08:09.880]  為什麼不是伯特利比較重要呢
[00:08:09.880 --> 00:08:13.240]  或者為什麼不是荷列山比較重要呢
[00:08:13.240 --> 00:08:15.000]  如果在雅閣的時候
[00:08:15.000 --> 00:08:19.600]  其實伯特利和荷列山就變成一個很重要的地方
[00:08:19.600 --> 00:08:22.000]  當然我們要回想剛才我們提
[00:08:22.000 --> 00:08:24.560]  伯特利原來的名字叫做什麼
[00:08:24.560 --> 00:08:25.800]  路斯
[00:08:25.800 --> 00:08:28.040]  其實伯特利原本就是一個很平凡
[00:08:28.040 --> 00:08:29.480]  很普通的地方
[00:08:29.480 --> 00:08:31.400]  沒有什麼人會留意的
[00:08:31.400 --> 00:08:34.320]  當時以色列其實很多地方都是很平凡
[00:08:34.320 --> 00:08:36.040]  沒有什麼留意的
[00:08:36.040 --> 00:08:39.840]  但是正正就在一個最平凡的地方裏面
[00:08:39.840 --> 00:08:42.320]  雅閣就和神相遇
[00:08:42.320 --> 00:08:45.640]  所以伯特利就成為神的殿
[00:08:45.640 --> 00:08:46.840]  有一點點就是神的殿
[00:08:46.840 --> 00:08:47.480]  神的家
[00:08:47.480 --> 00:08:49.400]  神的家就在伯特利
[00:08:49.400 --> 00:08:51.440]  而荷列山待會我們會看摩西的時候
[00:08:51.440 --> 00:08:54.480]  就是講到荷列山屬於神的山
[00:08:54.480 --> 00:08:55.520]  所以這些都是
[00:08:55.520 --> 00:08:57.320]  我們會看看
[00:08:57.320 --> 00:08:58.640]  其實有沒有在人生當中
[00:08:58.640 --> 00:09:01.400]  你覺得某些地方是最重要的
[00:09:01.400 --> 00:09:02.440]  可能最簡單就是
[00:09:02.440 --> 00:09:04.760]  你作為九龍城浸信會會友
[00:09:04.760 --> 00:09:07.760]  我們作為基督徒回來教會這個地方
[00:09:07.760 --> 00:09:10.920]  阿加魯加二百零六號是一個很重要的地方
[00:09:10.920 --> 00:09:15.320]  我們特別能夠回來就是和神相遇去敬拜
[00:09:15.320 --> 00:09:17.080]  所以這個地方
[00:09:17.080 --> 00:09:20.600]  雅閣自己在這個地方的時候
[00:09:20.600 --> 00:09:23.320]  突然間去想起
[00:09:23.320 --> 00:09:24.680]  去發現
[00:09:24.680 --> 00:09:27.720]  其實地方是不是真的那麼重要呢
[00:09:27.720 --> 00:09:30.280]  是不是我們有時候用英文講叫location
[00:09:30.280 --> 00:09:34.960]  這個location在擺什麼位置在哪裡是很重要呢
[00:09:34.960 --> 00:09:37.880]  地方對我們人生是不是有點重要
[00:09:37.880 --> 00:09:40.000]  對我的信仰又怎樣呢
[00:09:40.000 --> 00:09:42.280]  雅閣的覺醒是什麼
[00:09:42.280 --> 00:09:44.720]  其實最重要的不是在哪個地方
[00:09:44.720 --> 00:09:48.320]  最重要其實我們有沒有醒悟到神和我們同在
[00:09:48.320 --> 00:09:50.160]  我們和相遇
[00:09:50.160 --> 00:09:55.760]  神真的在這裡
[00:09:55.760 --> 00:09:56.800]  我不知道大家有沒有想過
[00:09:56.800 --> 00:10:00.880]  其實你想不想神在這裡呢
[00:10:00.880 --> 00:10:02.560]  或者我問一下大家還記不記得
[00:10:02.560 --> 00:10:08.400]  我們十二月的報道會主題是什麼
[00:10:08.400 --> 00:10:10.960]  多慶幸跟你遇上
[00:10:10.960 --> 00:10:12.560]  大家一定要記得
[00:10:12.560 --> 00:10:13.600]  我想問一下大家
[00:10:13.600 --> 00:10:14.840]  其實大家有沒有覺得
[00:10:14.840 --> 00:10:17.320]  你真的很慶幸很感恩呢
[00:10:17.320 --> 00:10:19.720]  你和神遇上
[00:10:19.720 --> 00:10:20.600]  如果你不是呢
[00:10:20.600 --> 00:10:23.280]  其實你很難派這張單張出去的
[00:10:23.280 --> 00:10:25.160]  我想要先是我們作為基督徒
[00:10:25.160 --> 00:10:27.240]  我們都很慶幸很感恩
[00:10:27.240 --> 00:10:28.960]  我已經遇到神
[00:10:28.960 --> 00:10:31.560]  我已經認識到神
[00:10:31.560 --> 00:10:32.680]  但是有時候會不會
[00:10:32.680 --> 00:10:33.880]  你作為基督徒
[00:10:33.880 --> 00:10:37.960]  你都覺得有時候都不太想神在我那裡
[00:10:37.960 --> 00:10:40.160]  有時候可能在你的工作
[00:10:40.160 --> 00:10:40.880]  在你的家庭
[00:10:40.880 --> 00:10:41.760]  在你的生活裡面
[00:10:41.760 --> 00:10:42.960]  會不會有些片段
[00:10:42.960 --> 00:10:44.680]  有些時間你覺得
[00:10:44.680 --> 00:10:46.240]  神你最好不要在這裡
[00:10:46.240 --> 00:10:48.800]  讓我做我喜歡做的事
[00:10:48.800 --> 00:10:50.160]  那我可以做一些事
[00:10:50.160 --> 00:10:52.400]  不太想神知道
[00:10:52.400 --> 00:10:53.640]  是不是真的作為基督徒
[00:10:53.640 --> 00:10:55.120]  你時時刻刻你都會覺得
[00:10:55.120 --> 00:10:59.600]  多慶幸跟神在樹上與神相遇
[00:10:59.600 --> 00:11:00.600]  無論你是上班
[00:11:00.600 --> 00:11:02.400]  你是在家裡
[00:11:02.400 --> 00:11:04.240]  在吃飯
[00:11:04.240 --> 00:11:05.760]  在任何地方
[00:11:05.760 --> 00:11:09.760]  你都跟神相遇
[00:11:09.760 --> 00:11:11.040]  我們有沒有醒覺
[00:11:11.040 --> 00:11:12.680]  神和我們同在
[00:11:12.680 --> 00:11:14.720]  神介入在我們的人生
[00:11:14.720 --> 00:11:16.800]  我們每個生活片段
[00:11:16.800 --> 00:11:20.920]  神就在這裡
[00:11:20.920 --> 00:11:22.880]  神的同在其實最重要是什麼
[00:11:22.880 --> 00:11:24.440]  神的同在最重要
[00:11:24.440 --> 00:11:27.000]  已經在他跟瓦割所說的
[00:11:27.000 --> 00:11:28.280]  神是要什麼
[00:11:28.280 --> 00:11:30.760]  神要賜福給他
[00:11:30.760 --> 00:11:33.080]  神要與他同在
[00:11:33.080 --> 00:11:34.200]  神要保佑他
[00:11:34.200 --> 00:11:36.080]  無論他去到什麼地方
[00:11:36.080 --> 00:11:37.920]  神又要帶他回來
[00:11:37.920 --> 00:11:40.240]  神更加不會離棄他
[00:11:40.240 --> 00:11:42.400]  其實瓦割走難是很慘的
[00:11:42.400 --> 00:11:44.360]  只有一個人孤零零
[00:11:44.360 --> 00:11:48.040]  要去到一個叫做陌生的地方
[00:11:48.040 --> 00:11:50.160]  路途都不容易
[00:11:50.160 --> 00:11:52.560]  但是神應許告訴他
[00:11:52.560 --> 00:11:54.600]  其實神要跟他同在
[00:11:54.600 --> 00:11:59.160]  神要承傳去向阿伯拉罕開始
[00:11:59.160 --> 00:12:01.400]  向他們列祖到瓦割
[00:12:01.400 --> 00:12:03.920]  以至他的後裔的應許
[00:12:03.920 --> 00:12:05.240]  其實神的同在
[00:12:05.240 --> 00:12:06.720]  我們遇到神
[00:12:06.720 --> 00:12:08.720]  神是要賜福給我們
[00:12:08.720 --> 00:12:10.160]  所以不需要害怕
[00:12:10.160 --> 00:12:11.360]  我們很盼望
[00:12:11.360 --> 00:12:12.760]  你每時每刻
[00:12:12.760 --> 00:12:14.120]  你跟神相遇的時候
[00:12:14.120 --> 00:12:16.320]  都是令到你經歷著
[00:12:16.320 --> 00:12:17.800]  神要賜福給你
[00:12:17.800 --> 00:12:19.640]  神要保佑你
[00:12:19.640 --> 00:12:22.520]  神不會離棄你
[00:12:22.520 --> 00:12:24.240]  但是瓦割的反應
[00:12:24.240 --> 00:12:25.840]  其實都是我們要
[00:12:25.840 --> 00:12:27.640]  可以有一個好的提醒
[00:12:27.640 --> 00:12:30.400]  怎樣才會真的
[00:12:30.400 --> 00:12:33.560]  經歷到神的同在
[00:12:33.560 --> 00:12:36.160]  其實瓦割一個反應就是
[00:12:36.160 --> 00:12:38.400]  耶和華真在這裏
[00:12:38.400 --> 00:12:39.520]  接著他就什麼
[00:12:39.520 --> 00:12:41.200]  懼怕
[00:12:41.200 --> 00:12:43.160]  然後他就說這個地方是什麼
[00:12:43.160 --> 00:12:44.520]  可畏
[00:12:44.520 --> 00:12:45.600]  是很可怕的
[00:12:45.600 --> 00:12:47.480]  如果簡單說
[00:12:47.480 --> 00:12:51.240]  其實這個我相信是瓦割會害怕
[00:12:51.240 --> 00:12:52.440]  瓦割會害怕
[00:12:52.440 --> 00:12:55.960]  他就會能夠醒覺到
[00:12:55.960 --> 00:13:00.840]  神真是跟他同在
[00:13:00.840 --> 00:13:03.160]  摩西的經歷其實有一點類似
[00:13:03.160 --> 00:13:06.120]  摩西當他跟神相遇之前
[00:13:06.120 --> 00:13:08.000]  他見到一些荊棘著火
[00:13:08.000 --> 00:13:08.840]  當時是什麼呢
[00:13:08.840 --> 00:13:11.120]  我形容我在摩西就是不會害怕
[00:13:11.120 --> 00:13:12.280]  他就覺得這麼奇怪
[00:13:12.280 --> 00:13:13.640]  就去看看
[00:13:13.640 --> 00:13:16.120]  但是當神跟他說話的時候
[00:13:16.120 --> 00:13:18.000]  神說話的時候
[00:13:18.000 --> 00:13:20.840]  摩西就真的害怕
[00:13:20.840 --> 00:13:22.680]  摩西就很害怕
[00:13:22.680 --> 00:13:24.880]  摩西又會害怕
[00:13:24.880 --> 00:13:27.160]  所以這個在我們當中
[00:13:27.160 --> 00:13:30.480]  神其實要與人同在
[00:13:30.480 --> 00:13:34.040]  可能是要人開始醒覺
[00:13:34.040 --> 00:13:35.080]  他要會害怕
[00:13:35.080 --> 00:13:36.200]  敬畏神
[00:13:36.200 --> 00:13:37.080]  來開始
[00:13:37.080 --> 00:13:38.920]  我們就能夠多一點醒覺
[00:13:38.920 --> 00:13:44.400]  神真在這裏
[00:13:44.400 --> 00:13:46.880]  我們要醒覺神是否在這裏呢
[00:13:46.880 --> 00:13:48.640]  是否真的跟地方有關
[00:13:48.640 --> 00:13:51.960]  還是不是跟地方有關呢
[00:13:51.960 --> 00:13:54.880]  是否我們回到教會
[00:13:54.880 --> 00:13:57.960]  我們就可以更多跟神相遇
[00:13:57.960 --> 00:14:00.760]  更能夠經歷到神的同在呢
[00:14:00.760 --> 00:14:02.000]  還是就好像以色列人
[00:14:02.000 --> 00:14:04.720]  他們覺得要去到耶路撒冷
[00:14:04.720 --> 00:14:07.000]  在耶路撒冷這個聖殿裏面
[00:14:07.000 --> 00:14:08.200]  去敬拜神
[00:14:08.200 --> 00:14:13.320]  才可以跟神更加親近
[00:14:13.320 --> 00:14:16.160]  一百二十二篇是一個耶路撒冷誦
[00:14:16.160 --> 00:14:20.280]  是說到去到耶路撒冷敬拜的時候
[00:14:20.280 --> 00:14:22.720]  就是一個最蒙福
[00:14:22.720 --> 00:14:24.880]  是因為耶路華神的殿
[00:14:24.880 --> 00:14:27.320]  神會賜福給他們
[00:14:27.320 --> 00:14:29.480]  這個以色列人當時真的很看重
[00:14:29.480 --> 00:14:30.440]  是一個地方
[00:14:30.440 --> 00:14:32.200]  是耶路撒冷
[00:14:32.200 --> 00:14:33.560]  所以去到新約的時候
[00:14:33.560 --> 00:14:35.000]  如果大家還有印象
[00:14:35.000 --> 00:14:37.200]  當一位的婦人來到耶穌面前
[00:14:37.200 --> 00:14:39.320]  去問一個問題
[00:14:39.320 --> 00:14:40.640]  就是問
[00:14:40.640 --> 00:14:42.400]  到底應該是在耶路撒冷
[00:14:42.400 --> 00:14:43.880]  才可以敬拜耶和華
[00:14:43.880 --> 00:14:46.200]  還是可以在其他地方呢
[00:14:46.200 --> 00:14:48.640]  但有很多人有不同的說法
[00:14:48.640 --> 00:14:50.040]  耶穌告訴我們
[00:14:50.040 --> 00:14:51.440]  告訴那位婦人
[00:14:51.440 --> 00:14:54.680]  其實真正敬拜神的
[00:14:54.680 --> 00:14:56.640]  不是說去耶路撒冷
[00:14:56.640 --> 00:14:57.360]  去石庵山
[00:14:57.360 --> 00:14:59.080]  去那裏的地方
[00:14:59.080 --> 00:15:01.640]  真正敬拜神的是怎樣
[00:15:01.640 --> 00:15:07.000]  用心靈和誠實去敬拜神
[00:15:07.000 --> 00:15:08.560]  所以是不是地方
[00:15:08.560 --> 00:15:11.640]  還是不是地方
[00:15:11.640 --> 00:15:14.040]  伯特利又叫做天的門
[00:15:14.040 --> 00:15:16.360]  詩人裏面也有一些形容
[00:15:16.360 --> 00:15:18.200]  說到天的門
[00:15:18.200 --> 00:15:19.720]  而天的門我就想起
[00:15:19.720 --> 00:15:21.520]  天的門說到神的屋
[00:15:21.520 --> 00:15:23.880]  神的屋原來真是有門的
[00:15:23.880 --> 00:15:25.400]  甚至不止有門
[00:15:25.400 --> 00:15:26.680]  有窗
[00:15:26.680 --> 00:15:29.320]  馬埃及先生的技術就是
[00:15:29.320 --> 00:15:34.360]  當人願意來向神立賞十分之一的時候
[00:15:34.360 --> 00:15:39.560]  就在天上的窗戶來清福給我們
[00:15:39.560 --> 00:15:41.560]  所以我又想起
[00:15:41.560 --> 00:15:44.600]  我想跟大家稍為分享一下十分之一
[00:15:44.600 --> 00:15:45.720]  如果大家還有印象
[00:15:45.720 --> 00:15:49.480]  雅閣在神面前的許願
[00:15:49.480 --> 00:15:50.880]  當神在她的衣食住行
[00:15:50.880 --> 00:15:53.560]  帶領保守著她的時候
[00:15:53.560 --> 00:15:54.960]  她就會怎樣
[00:15:54.960 --> 00:15:57.800]  將十分之一奉獻給神
[00:15:57.800 --> 00:15:59.280]  剛才我們讀過的
[00:15:59.280 --> 00:16:01.560]  所以這裡其實我很想提到
[00:16:01.560 --> 00:16:03.280]  十分之一不單是在
[00:16:03.280 --> 00:16:05.800]  《馬拉基先知》裏面有提到
[00:16:05.800 --> 00:16:10.160]  在雅閣她自己向神的一個許願承諾
[00:16:10.160 --> 00:16:13.560]  甚至在之前阿巴拉罕也是做過的
[00:16:13.560 --> 00:16:18.480]  其實十分之一是代表著雅閣生命的轉變
[00:16:18.480 --> 00:16:20.840]  雅閣的背景不單是要走難
[00:16:20.840 --> 00:16:22.840]  雅閣的背景是因為她昔日
[00:16:22.840 --> 00:16:25.400]  她自己的出世已經開始是
[00:16:25.400 --> 00:16:29.000]  她是一個很喜歡去抓
[00:16:29.000 --> 00:16:31.920]  去捉住很多東西的人生
[00:16:31.920 --> 00:16:34.160]  這個是在她出世的時候已經開始
[00:16:34.160 --> 00:16:36.320]  所以她用她自己很多的方法
[00:16:36.320 --> 00:16:38.800]  甚至我們有時形容雅閣是很詭詐的
[00:16:38.800 --> 00:16:40.000]  她用很多的方法
[00:16:40.000 --> 00:16:43.520]  為自己的利益著想
[00:16:43.520 --> 00:16:46.000]  所以她欺騙以掃
[00:16:46.000 --> 00:16:48.520]  又欺騙她的父親
[00:16:48.520 --> 00:16:49.720]  雅閣人生是這樣
[00:16:49.720 --> 00:16:51.920]  她覺得自己用自己人的方法
[00:16:51.920 --> 00:16:54.000]  就可以得到很多的好處
[00:16:54.000 --> 00:16:56.400]  但是在這個伯特利
[00:16:56.400 --> 00:16:57.600]  她有一個轉變
[00:16:57.600 --> 00:16:59.280]  她開始的轉變是甚麼呢
[00:16:59.280 --> 00:17:00.560]  她承認她所得的
[00:17:00.560 --> 00:17:04.240]  而不是靠自己用人的方法
[00:17:04.240 --> 00:17:06.600]  去得到很多的東西
[00:17:06.600 --> 00:17:08.960]  她十一的奉獻是代表她知道
[00:17:08.960 --> 00:17:11.680]  她要承認她所得的
[00:17:11.680 --> 00:17:13.800]  是來自這位耶和華神
[00:17:13.800 --> 00:17:15.360]  是神給她
[00:17:15.360 --> 00:17:17.600]  所以她就要做一個許願
[00:17:17.600 --> 00:17:20.400]  做十一奉獻的承諾
[00:17:20.400 --> 00:17:21.920]  所以這個是十一奉獻
[00:17:21.920 --> 00:17:23.320]  在雅閣身上的轉變
[00:17:23.320 --> 00:17:25.920]  她開始知道了
[00:17:25.920 --> 00:17:27.360]  醒覺了
[00:17:27.360 --> 00:17:29.000]  然後她再到與神摔跤
[00:17:29.000 --> 00:17:32.840]  又是另一個醒覺的階段
[00:17:32.840 --> 00:17:35.400]  地方到底是重要還是不重要呢
[00:17:35.400 --> 00:17:37.400]  甚麼地方才重要呢
[00:17:37.400 --> 00:17:38.360]  其實我們可以想想
[00:17:38.360 --> 00:17:40.200]  地方代表甚麼
[00:17:40.200 --> 00:17:43.760]  其實地方我相信是代表誰在這裏
