
[00:00:00.000 --> 00:00:01.380]  各位第三堂
[00:09:37.000 --> 00:09:40.200]  已經告訴我們
[00:09:40.200 --> 00:09:43.360]  他們已經在埃及有一段很長的時間
[00:09:43.360 --> 00:09:47.760]  距離先祖約瑟
[00:09:47.760 --> 00:09:52.560]  和瓦國遷移下來埃及居住的時間
[00:09:52.560 --> 00:09:55.080]  有多久呢?
[00:09:55.080 --> 00:09:58.440]  四百三十年了
[00:09:58.440 --> 00:09:59.960]  因此在他們的印象當中
[00:09:59.960 --> 00:10:01.040]  他們不認識
[00:10:01.040 --> 00:10:05.200]  或者對於祖宗的神印象很模糊
[00:10:05.200 --> 00:10:07.400]  更何況是法老
[00:10:07.400 --> 00:10:10.000]  在《春埃及記》告訴我們
[00:10:10.000 --> 00:10:15.600]  是神再次在他們民族中介入的時候
[00:10:15.600 --> 00:10:21.080]  讓他們能夠經歷到神的大能手
[00:10:21.080 --> 00:10:28.240]  以致他們能夠再次第一身地認識神
[00:10:28.240 --> 00:10:30.040]  我也跟弟子們分享
[00:10:30.040 --> 00:10:32.640]  經歷神的大能
[00:10:32.640 --> 00:10:34.920]  可以有不同的後果
[00:10:34.920 --> 00:10:37.120]  或者效果
[00:10:37.120 --> 00:10:38.960]  對於法老來說
[00:10:38.960 --> 00:10:40.680]  神的能力他經歷了之後
[00:10:40.680 --> 00:10:45.040]  見到之後
[00:10:45.040 --> 00:10:46.080]  結果是甚麼?
[00:10:46.080 --> 00:10:47.720]  是一個審判
[00:10:47.720 --> 00:10:49.680]  但對於以色列人來說
[00:10:49.680 --> 00:10:53.520]  經歷了神的大能是一個拯救
[00:10:53.520 --> 00:10:56.600]  我嘗試用一個同詞的兩面
[00:10:56.600 --> 00:11:00.680]  神的大能彰顯的時候
[00:11:00.680 --> 00:11:03.120]  可以是神的審判
[00:11:03.120 --> 00:11:06.280]  可以是神的拯救
[00:11:06.280 --> 00:11:07.880]  但分別是甚麼呢?
[00:11:07.880 --> 00:11:12.920]  就是在乎人是如何回應神的大能
[00:11:12.920 --> 00:11:15.440]  這是在第五十六章
[00:11:15.440 --> 00:11:17.080]  我跟弟兄姊妹所分享的
[00:11:17.080 --> 00:11:21.120]  其實在第六至十二章
[00:11:21.120 --> 00:11:25.440]  正正就是神大能的手工作的時候
[00:11:25.440 --> 00:11:32.320]  也在當中我們看到法老是如何回應神的大能
[00:11:32.320 --> 00:11:34.320]  而以色列人在十二章的時候
[00:11:34.320 --> 00:11:39.520]  是如何回應神的大能的結果
[00:11:39.520 --> 00:11:44.440]  我們看到由第七至十二章
[00:11:44.440 --> 00:11:49.600]  聖經裡記載了有十個接種而來的災禍
[00:11:49.600 --> 00:11:51.960]  這些災禍是甚麼呢?
[00:11:51.960 --> 00:11:53.240]  負面的是災禍
[00:11:53.240 --> 00:11:58.320]  正面的是神的大能的彰顯
[00:11:58.320 --> 00:11:59.920]  清楚讓我們知道
[00:11:59.920 --> 00:12:05.040]  目的是要令到法老最後都願意放手
[00:12:05.040 --> 00:12:08.320]  讓以色列人離開埃及
[00:12:08.320 --> 00:12:11.440]  今天在第十二章我們看到的經文
[00:12:11.440 --> 00:12:18.400]  正正就是對埃及的法老王所降一連串的災禍的
[00:12:18.400 --> 00:12:20.000]  最後那個
[00:12:20.000 --> 00:12:23.720]  第十個
[00:12:23.720 --> 00:12:29.720]  容許我簡單地將前面九個災禍講一講
[00:12:29.720 --> 00:12:36.280]  當摩西和阿倫去到法老面前的時候
[00:12:36.280 --> 00:12:39.320]  叫法老要放人的時候
[00:12:39.320 --> 00:12:44.760]  然後神用祂的大能在第七章降下血災
[00:12:44.760 --> 00:12:48.000]  將埃及那兩條很重要的河流
[00:12:48.000 --> 00:12:50.120]  河水變成了血
[00:12:50.120 --> 00:12:52.840]  然後第八章我們看到
[00:12:52.840 --> 00:12:54.880]  神的大能的手
[00:12:54.880 --> 00:12:59.360]  使得田裡所有的青蛙繁殖
[00:12:59.360 --> 00:13:03.640]  是整個埃及的青蛙遍地
[00:13:03.640 --> 00:13:06.920]  然後我們也看到神藉著摩西的象
[00:13:06.920 --> 00:13:10.040]  使到塵土變成了跳蚤
[00:13:10.040 --> 00:13:13.280]  有些翻譯翻譯成蚊
[00:13:13.280 --> 00:13:16.480]  跳蚤在人和畜生的身上
[00:13:16.480 --> 00:13:20.920]  然後有蒼蠅滿佈全地
[00:13:20.920 --> 00:13:22.640]  然後有瘟疫
[00:13:22.640 --> 00:13:27.120]  然後人和畜生都出了一些籠倉
[00:13:27.120 --> 00:13:29.080]  然後有冰炮之災
[00:13:29.080 --> 00:13:31.160]  然後有蝗蟲之災
[00:13:31.160 --> 00:13:33.440]  然後有黑暗之災
[00:13:33.440 --> 00:13:38.760]  等等九個的災難
[00:13:38.760 --> 00:13:42.040]  結果是怎樣呢?
[00:13:42.040 --> 00:13:44.280]  大家留意
[00:13:44.280 --> 00:13:47.520]  在這九個神的大能的彰顯的時候
[00:13:47.520 --> 00:13:52.760]  對於以色列人的描繪是很少的
[00:13:52.760 --> 00:13:55.960]  主要是集中在法老身上
[00:13:55.960 --> 00:13:59.160]  法老對於神大能的彰顯
[00:13:59.160 --> 00:14:02.280]  他的反應是怎樣呢?
[00:14:02.280 --> 00:14:04.880]  他是不斷地拒絕
[00:14:04.880 --> 00:14:07.400]  不斷地不承認
[00:14:07.400 --> 00:14:09.080]  聖經裏面告訴我們
[00:14:09.080 --> 00:14:12.160]  是一次一次地重複說
[00:14:12.160 --> 00:14:14.360]  法老的心是怎樣呢?
[00:14:14.360 --> 00:14:15.440]  是乾硬了
[00:14:15.440 --> 00:14:17.440]  其實在這九個災難裏面
[00:14:17.440 --> 00:14:20.560]  聖經裏面用了幾個不同的方法
[00:14:20.560 --> 00:14:23.680]  或者不同的詞語去表達
[00:14:23.680 --> 00:14:26.920]  有時是說法老的心乾硬了
[00:14:26.920 --> 00:14:32.240]  有時是說神使他乾硬了
[00:14:32.240 --> 00:14:36.760]  在第十二章
[00:14:36.760 --> 00:14:41.280]  第十個災就是
[00:14:41.280 --> 00:14:45.280]  摩西要宣佈
[00:14:45.280 --> 00:14:53.320]  神將會出手滅絕他們所有的長子的災
[00:14:53.320 --> 00:14:55.160]  神要頒佈在以色列人
[00:14:55.160 --> 00:14:57.360]  另一方面要守一個節日
[00:14:57.360 --> 00:14:58.960]  在第十二章
[00:14:58.960 --> 00:15:00.680]  這個節日是甚麼呢?
[00:15:00.680 --> 00:15:03.120]  就是如意節
[00:15:03.120 --> 00:15:06.840]  所以今天我們集中在第十個災的時候
[00:15:06.840 --> 00:15:10.440]  我們嘗試去看如意節
[00:15:10.440 --> 00:15:14.760]  我將會簡單地和大家一起
[00:15:14.760 --> 00:15:17.800]  去看看如意節所經歷
[00:15:17.800 --> 00:15:19.960]  在經文裏面
[00:15:19.960 --> 00:15:24.760]  和大家看看如意節裏面所發生的事
[00:15:24.760 --> 00:15:27.440]  和你和我現在有甚麼關係呢?
[00:15:27.440 --> 00:15:31.960]  或者在新約裏面有甚麼關係呢?
[00:15:31.960 --> 00:15:33.200]  大家留意
[00:15:33.200 --> 00:15:37.760]  在《出拉及記》第十二章第二十八節
[00:15:37.760 --> 00:15:40.480]  我們一起打開經文看看
[00:15:40.480 --> 00:15:45.440]  第十二章第二十八節
[00:15:45.440 --> 00:15:54.400]  在大家的聖經第一百頁
[00:15:54.400 --> 00:15:55.880]  第十二章第二十八節
[00:15:55.880 --> 00:15:57.880]  找到的時候我們一起讀
[00:15:57.880 --> 00:16:00.840]  「以色列人就去辦事」
[00:16:00.840 --> 00:16:04.480]  「耶和華如何吩咐摩西和阿倫」
[00:16:04.480 --> 00:16:07.200]  「以色列人就去辦事」
[00:16:07.200 --> 00:16:09.840]  這裏說到以色列人就去做了
[00:16:09.840 --> 00:16:11.120]  做甚麼呢?
[00:16:11.120 --> 00:16:12.880]  做上面所說的事
[00:16:12.880 --> 00:16:16.680]  耶和華如何吩咐摩西和阿倫
[00:16:16.680 --> 00:16:18.560]  以色列人又如何做
[00:16:18.560 --> 00:16:21.680]  耶和華如何吩咐摩西呢?
[00:16:21.680 --> 00:16:24.240]  其實耶和華如何吩咐摩西呢?
[00:16:24.240 --> 00:16:26.200]  就在這章書裏面的前面
[00:16:26.200 --> 00:16:30.320]  由第一節到第二十節
[00:16:30.320 --> 00:16:33.760]  然後在第二十一節開始
[00:16:33.760 --> 00:16:35.960]  今天我們讀的那段經文
[00:16:35.960 --> 00:16:40.000]  就是摩西和阿倫轉述
[00:16:40.000 --> 00:16:43.920]  耶和華要求以色列人做的事
[00:16:43.920 --> 00:16:51.520]  然後後面那段就說那個後果
[00:16:51.520 --> 00:16:55.960]  以色列人說在這時候,我想大家特別留意
[00:16:55.960 --> 00:16:59.640]  在以色列人的歷史或創世紀合記
[00:16:59.640 --> 00:17:01.120]  這句說話很特別
[00:17:01.120 --> 00:17:02.760]  以色列人就去辦事
[00:17:02.760 --> 00:17:05.640]  耶和華如何吩咐摩西和阿倫
[00:17:05.640 --> 00:17:09.040]  以色列人就照樣去辦事
[00:17:09.040 --> 00:17:13.520]  以色列人在這段時間
[00:17:13.520 --> 00:17:15.120]  這句說話讓我們看到
[00:17:15.120 --> 00:17:23.320]  他們好像很順服、很聽命地去進行神所吩咐
[00:17:23.320 --> 00:17:30.000]  他們在做些什麼呢?
[00:17:30.000 --> 00:17:34.040]  就是做前面所說的事
[00:17:34.040 --> 00:17:39.120]  神頒佈了在第一到第二十節
[00:17:39.120 --> 00:17:42.640]  神對摩西和阿倫所考慮所吩咐的
[00:17:42.640 --> 00:17:44.560]  余節的細則
[00:17:44.560 --> 00:17:49.920]  我知道有些弟兄姊妹對余節所說的內容很熟悉
[00:17:49.920 --> 00:17:52.920]  容許我和大家細心再看一看
[00:17:52.920 --> 00:17:55.600]  讓我們能夠投入那段經文
[00:17:55.600 --> 00:18:00.880]  去看裡面所說的跟我們有什麼關係
[00:18:00.880 --> 00:18:02.080]  余節特別留意
[00:18:02.080 --> 00:18:04.120]  神給了很仔細的形容
[00:18:04.120 --> 00:18:05.960]  如何守這個節期
[00:18:05.960 --> 00:18:07.240]  很特別的
[00:18:07.240 --> 00:18:09.880]  在何時守呢?
[00:18:09.880 --> 00:18:10.880]  在正月
[00:18:10.880 --> 00:18:16.320]  他們說這個月你們就要定為你們曆法的正月
[00:18:16.320 --> 00:18:19.120]  在正月
[00:18:19.120 --> 00:18:19.880]  何時?
[00:18:19.880 --> 00:18:21.000]  是不是初一?
[00:18:21.000 --> 00:18:22.520]  不是初一
[00:18:22.520 --> 00:18:24.280]  是正月的什麼?
[00:18:24.280 --> 00:18:26.000]  是正月的初十
[00:18:26.000 --> 00:18:27.400]  初十的時候做些什麼呢?
[00:18:27.400 --> 00:18:32.360]  首先是預備一隻一歲沒有殘疾的羔羊
[00:18:32.360 --> 00:18:33.680]  羊羔
[00:18:33.680 --> 00:18:37.880]  聖經裡面特別提到綿羊或者山羊都可以
[00:18:37.880 --> 00:18:39.440]  不一定需要山羊
[00:18:39.440 --> 00:18:42.360]  不一定需要綿羊,山羊都可以
[00:18:42.360 --> 00:18:48.040]  總之一隻完整、不會跛腳、皮膚無事的
[00:18:48.040 --> 00:18:50.400]  一隻無殘疾的羔羊
[00:18:50.400 --> 00:18:51.640]  是在初十
[00:18:51.640 --> 00:18:53.480]  然後呢
[00:18:53.480 --> 00:18:55.320]  養牠幾天
[00:18:55.320 --> 00:18:56.560]  十四天
[00:18:56.560 --> 00:18:59.520]  黃昏的時候就要宰殺這個羔羊
[00:18:59.520 --> 00:19:01.040]  宰殺這個羔羊之後
[00:19:01.040 --> 00:19:02.880]  就將這個羔羊的血
[00:19:02.880 --> 00:19:04.800]  做什麼呢?
[00:19:04.800 --> 00:19:09.120]  抹在門腔和門尾
[00:19:09.120 --> 00:19:12.120]  門腔和門尾
[00:19:12.120 --> 00:19:13.640]  做了這些之後
[00:19:13.640 --> 00:19:15.760]  然後怎樣呢?
[00:19:15.760 --> 00:19:17.000]  羊做什麼呢?
[00:19:17.000 --> 00:19:20.520]  他們就會一家人
[00:19:20.520 --> 00:19:22.560]  或者他們家裡不是很多人
[00:19:22.560 --> 00:19:25.080]  是拉在一起鄰舍的
[00:19:25.080 --> 00:19:26.760]  大家一起做什麼呢?
[00:19:26.760 --> 00:19:30.360]  BBQ
[00:19:30.360 --> 00:19:31.040]  去BBQ
[00:19:31.040 --> 00:19:31.560]  做什麼呢?
[00:19:31.560 --> 00:19:32.880]  吃羊羔
[00:19:32.880 --> 00:19:35.080]  神很特別的
[00:19:35.080 --> 00:19:39.320]  說明他們不可以用水煮
[00:19:39.320 --> 00:19:41.720]  吃羊羔怎樣吃呢?
[00:19:41.720 --> 00:19:44.360]  是要全吃的
[00:19:44.360 --> 00:19:45.640]  包括
[00:19:45.640 --> 00:19:46.840]  吃牠的內臟
[00:19:46.840 --> 00:19:48.840]  這個也很特別的
[00:19:48.840 --> 00:19:51.880]  平時都不吃內臟的
[00:19:51.880 --> 00:19:54.000]  還有呢
[00:19:54.000 --> 00:19:56.040]  如果吃不完的話
[00:19:56.040 --> 00:19:58.360]  不可以放在雪櫃
[00:19:58.360 --> 00:20:00.000]  不可以藏起來
[00:20:00.000 --> 00:20:01.520]  要用火燒掉
[00:20:01.520 --> 00:20:02.640]  不可以留到明天
[00:20:02.640 --> 00:20:05.200]  就是說那天所吃的東西
[00:20:05.200 --> 00:20:06.720]  BBQ
[00:20:06.720 --> 00:20:08.440]  完全清除掉
[00:20:08.440 --> 00:20:09.720]  一乾二淨
[00:20:09.720 --> 00:20:12.320]  不會留下任何的手味
[00:20:12.320 --> 00:20:13.280]  與此同時
[00:20:13.280 --> 00:20:16.760]  他們不只是吃羊羔的肉
[00:20:16.760 --> 00:20:22.720]  他們同時用毛烤餅
[00:20:22.720 --> 00:20:26.200]  和一些苦菜一起吃
[00:20:26.200 --> 00:20:28.640]  不只是吃
[00:20:28.640 --> 00:20:31.480]  我發覺神特別在這個節期裡面
[00:20:31.480 --> 00:20:33.520]  是很詳細的說
[00:20:33.520 --> 00:20:35.960]  神不只是教他們怎樣去煮
[00:20:35.960 --> 00:20:37.120]  怎樣去吃
[00:20:37.120 --> 00:20:40.880]  包括你當時是穿什麼衣服
[00:20:40.880 --> 00:20:43.280]  以及以什麼態度
[00:20:43.280 --> 00:20:44.360]  這樣去吃的
[00:20:44.360 --> 00:20:45.680]  怎樣呢?
[00:20:45.680 --> 00:20:46.720]  吃的時候
[00:20:46.720 --> 00:20:48.840]  腰要束上帶
[00:20:48.840 --> 00:20:52.360]  腰束帶就在當時的民族
[00:20:52.360 --> 00:20:53.280]  當束帶的時候
[00:20:53.280 --> 00:20:54.840]  意思是什麼呢?
[00:20:54.840 --> 00:20:56.160]  就表示做事
[00:20:56.160 --> 00:20:58.800]  表示不是去休息
