
[00:00:00.000 --> 00:00:03.520]  這件事的神蹟是有背景的
[00:05:29.920 --> 00:05:32.520]  但是 竟然
[00:05:32.520 --> 00:05:34.080]  耶穌他們這樣做
[00:05:34.080 --> 00:05:38.560]  耶穌是超越了那個物質的世界
[00:05:38.560 --> 00:05:41.040]  將一些沒有葡萄的水
[00:05:41.040 --> 00:05:43.560]  變成有葡萄的成分的
[00:05:43.560 --> 00:05:45.720]  葡萄汁的一些美酒
[00:05:45.720 --> 00:05:47.600]  而且是上好的酒
[00:05:47.600 --> 00:05:51.400]  所以當那些人捧這些水變出來的酒
[00:05:51.400 --> 00:05:53.480]  去到那個館筵席的人
[00:05:53.480 --> 00:05:55.640]  他就馬上拉一個新郎過來
[00:05:55.640 --> 00:05:58.240]  沒有人這樣款待賓客的
[00:05:58.240 --> 00:06:01.760]  應該是將最好的美酒先拿出來
[00:06:01.760 --> 00:06:04.960]  留到最上好的酒現在才來到
[00:06:04.960 --> 00:06:08.520]  耶穌其實這裡是要彰顯一個事實
[00:06:08.520 --> 00:06:12.040]  他們要來幫人洗腳的
[00:06:12.040 --> 00:06:13.920]  這些潔淨的水
[00:06:13.920 --> 00:06:18.160]  都不能夠帶給人真正的潔淨
[00:06:18.160 --> 00:06:22.240]  唯獨施洗約翰第一章要介紹給人認識的
[00:06:22.240 --> 00:06:23.880]  這位是神的公羊
[00:06:23.880 --> 00:06:26.640]  要除去世人罪孽的
[00:06:26.640 --> 00:06:28.040]  甚至他跟人說
[00:06:28.040 --> 00:06:31.800]  我們這位主是天父來見證的
[00:06:31.800 --> 00:06:34.880]  他說你看到聖靈降在哪個人的身上
[00:06:34.880 --> 00:06:37.840]  哪個人就用聖靈去施洗
[00:06:37.840 --> 00:06:39.200]  約翰就見證
[00:06:39.200 --> 00:06:40.480]  他說我看見了
[00:06:40.480 --> 00:06:43.960]  我就證明這個是神的兒子
[00:06:43.960 --> 00:06:47.920]  耶穌是用水和聖靈去為我們施洗
[00:06:47.920 --> 00:06:50.960]  祂叫我們的心靈得著洗滌
[00:06:50.960 --> 00:06:54.960]  當我們肯誠實地去面對這位主耶穌的時候
[00:06:54.960 --> 00:06:58.440]  祂在我們的內心就照明我們一切的隱惡
[00:06:58.440 --> 00:07:01.520]  祂要透過聖靈住在我們裡面
[00:07:01.520 --> 00:07:05.040]  來光照和加力幫助我們
[00:07:05.040 --> 00:07:09.520]  在這個世上過我們人生的路
[00:07:09.520 --> 00:07:13.360]  所以真正的潔淨也在主的身上
[00:07:13.360 --> 00:07:14.520]  我們可以看見
[00:07:14.520 --> 00:07:17.000]  第二方面就是耶穌告訴我們
[00:07:17.000 --> 00:07:18.160]  這個聖殿
[00:07:18.160 --> 00:07:21.800]  你們猶太人覺得是很重要的聖殿
[00:07:21.800 --> 00:07:23.400]  我告訴你
[00:07:23.400 --> 00:07:24.880]  四十六年來
[00:07:24.880 --> 00:07:27.680]  希律大帝所建的這個殿
[00:07:27.680 --> 00:07:29.760]  你要見證它的拆毀
[00:07:29.760 --> 00:07:30.960]  但三天之後
[00:07:30.960 --> 00:07:34.800]  我又叫他來建立起來
[00:07:34.800 --> 00:07:36.600]  那些人就說有沒有搞錯
[00:07:36.600 --> 00:07:38.560]  沒有可能的事
[00:07:38.560 --> 00:07:42.400]  耶穌是用祂的身體去預表這個聖殿
[00:07:42.400 --> 00:07:45.400]  耶穌要告訴那些猶太人
[00:07:45.400 --> 00:07:48.400]  我就是那個聖殿真正的所在
[00:07:48.400 --> 00:07:50.320]  你們來到聖殿去親近神
[00:07:50.320 --> 00:07:51.760]  但我要告訴你們
[00:07:51.760 --> 00:07:54.280]  如果今天你認識我是哪一個
[00:07:54.280 --> 00:07:58.240]  你與主耶穌建立這種生命的結凝的關係
[00:07:58.240 --> 00:08:01.760]  我們無時無刻都活在上帝的面前
[00:08:01.760 --> 00:08:04.280]  我們是與祂每天
[00:08:04.280 --> 00:08:06.680]  每時每刻都能夠敬拜祂
[00:08:06.680 --> 00:08:09.040]  這個真正的聖殿
[00:08:09.040 --> 00:08:13.080]  在第一章已經介紹了我們主耶穌出來
[00:08:13.080 --> 00:08:16.040]  祂說這一位道成肉身的基督
[00:08:16.040 --> 00:08:19.440]  祂是充充滿滿的有恩典有真理
[00:08:19.440 --> 00:08:21.600]  住在我們當中
[00:08:21.600 --> 00:08:24.040]  這個「住」就是Tabernacle的字
[00:08:24.040 --> 00:08:25.760]  是由舊約的會幕
[00:08:25.760 --> 00:08:27.280]  講到這個聖殿
[00:08:27.280 --> 00:08:28.640]  去到新約
[00:08:28.640 --> 00:08:30.040]  以至去到啟示錄
[00:08:30.040 --> 00:08:32.080]  我們將來的新天新地
[00:08:32.080 --> 00:08:34.000]  神與人同在
[00:08:34.000 --> 00:08:36.240]  我們在那裡再沒有哭泣
[00:08:36.240 --> 00:08:37.200]  再沒有死亡
[00:08:37.200 --> 00:08:38.920]  再沒有任何的疼痛
[00:08:38.920 --> 00:08:43.000]  因為上帝親自與祂的子民同在
[00:08:43.000 --> 00:08:44.320]  以馬來尼
[00:08:44.320 --> 00:08:46.120]  神與世人同在
[00:08:46.120 --> 00:08:47.840]  由耶穌基督的降生
[00:08:47.840 --> 00:08:49.600]  講到耶穌基督的再來
[00:08:49.600 --> 00:08:51.800]  講到我們將來與上帝
[00:08:51.800 --> 00:08:52.920]  在永世裡面
[00:08:52.920 --> 00:08:54.320]  我們面對面的
[00:08:54.320 --> 00:08:58.280]  去見證、去敬拜、去服侍我們這位榮耀的王
[00:08:58.280 --> 00:09:04.000]  為什麼耶穌要在《讓福音》
[00:09:04.000 --> 00:09:08.320]  與我們介紹出來耶穌是大過這一切
[00:09:08.320 --> 00:09:10.320]  耶穌大過潔淨之禮
[00:09:10.320 --> 00:09:12.080]  耶穌大過聖殿
[00:09:12.080 --> 00:09:14.640]  耶穌亦都大過耶路撒冷
[00:09:14.640 --> 00:09:16.880]  他們很著名的拉比
[00:09:16.880 --> 00:09:17.880]  就在第三章
[00:09:17.880 --> 00:09:20.880]  晚上來找耶穌的是誰?
[00:09:20.880 --> 00:09:22.280]  尼哥底姆
[00:09:22.280 --> 00:09:23.920]  但耶穌說
[00:09:23.920 --> 00:09:27.480]  他連一個重生的道理都不明白
[00:09:27.480 --> 00:09:30.480]  人若不重生就不能見神的國
[00:09:30.480 --> 00:09:31.600]  尼哥底姆
[00:09:31.600 --> 00:09:34.040]  難道我還要在媽媽那裡再生出來?
[00:09:34.040 --> 00:09:36.680]  一個很有學問、很有知識的人
[00:09:36.680 --> 00:09:39.120]  如果是純粹從理性
[00:09:39.120 --> 00:09:40.200]  他沒有看見
[00:09:40.200 --> 00:09:42.400]  在屬靈的世界的真實
[00:09:42.400 --> 00:09:44.000]  上帝要告訴他
[00:09:44.000 --> 00:09:46.760]  人若不是從水和聖靈生的
[00:09:46.760 --> 00:09:49.040]  就不能進神的國
[00:09:49.040 --> 00:09:50.640]  所以能夠進神的國
[00:09:50.640 --> 00:09:52.320]  不是因為你有學問
[00:09:52.320 --> 00:09:54.640]  才可以進到神的國
[00:09:54.640 --> 00:09:56.240]  今天在神的國裡面
[00:09:56.240 --> 00:10:00.320]  包括目不識丁的一些普通的人
[00:10:00.320 --> 00:10:02.440]  也包括很有學問的人
[00:10:02.440 --> 00:10:05.080]  其實神的國裡面是包含一切
[00:10:05.080 --> 00:10:07.600]  他願意聽到神的話
[00:10:07.600 --> 00:10:10.240]  去接待這位主耶穌基督
[00:10:10.240 --> 00:10:12.440]  他們的生命就能夠有一個
[00:10:12.440 --> 00:10:14.600]  不一樣的真正的改變
[00:10:14.600 --> 00:10:16.800]  這種翻天覆地的改變
[00:10:16.800 --> 00:10:19.360]  是他遇到這個生命的主
[00:10:19.360 --> 00:10:20.360]  復活的主
[00:10:20.360 --> 00:10:23.440]  而願意將自己生命的主權交出來
[00:10:23.440 --> 00:10:26.640]  他與耶穌基督是結連在一處
[00:10:26.640 --> 00:10:30.360]  這個正正就是在《約翰福音》
[00:10:30.360 --> 00:10:33.000]  整個悼論頭十八節裡面
[00:10:33.000 --> 00:10:35.240]  我曾經在這裡和大家分享
[00:10:35.240 --> 00:10:38.040]  你按照那個交叉式的經文結構
[00:10:38.040 --> 00:10:40.960]  你看見整個訊息最中心那一節
[00:10:40.960 --> 00:10:44.560]  就是人若接待我們這位主耶穌
[00:10:44.560 --> 00:10:47.520]  神就賜他們的權柄做什麼?
[00:10:47.520 --> 00:10:49.120]  做神的兒女
[00:10:49.120 --> 00:10:50.680]  做神的兒女
[00:10:50.680 --> 00:10:52.800]  這個就是我們生命裡面
[00:10:52.800 --> 00:10:56.440]  一個最重要的那個恩典和禮物
[00:10:56.440 --> 00:10:57.480]  第四方面
[00:10:57.480 --> 00:10:59.920]  耶穌與撒瑪利亞婦人談道
[00:10:59.920 --> 00:11:02.560]  特別提及到在這個罪加裡頭
[00:11:02.560 --> 00:11:06.040]  他們引以為傲的一個雅各井
[00:11:06.040 --> 00:11:09.200]  就是雅各曾經在這裡立這口井
[00:11:09.200 --> 00:11:11.200]  這個是他們猶太人
[00:11:11.200 --> 00:11:13.080]  他們所尊敬的
[00:11:13.080 --> 00:11:16.600]  那個著名的先祖雅各是有關的
[00:11:16.600 --> 00:11:17.960]  但請大家留意
[00:11:17.960 --> 00:11:22.120]  耶穌與婦人談道的過程是講什麼?
[00:11:22.120 --> 00:11:23.720]  講活水
[00:11:23.720 --> 00:11:26.240]  如果你知道誰在跟你說話的時候
[00:11:26.240 --> 00:11:29.760]  你會很渴慕得到這個活水
[00:11:29.760 --> 00:11:31.800]  因為耶穌說你喝了這個活水
[00:11:31.800 --> 00:11:33.320]  你永遠不渴
[00:11:33.320 --> 00:11:36.880]  耶穌說這個活水是預表著祂要賜人
[00:11:36.880 --> 00:11:38.360]  那個是聖靈
[00:11:38.360 --> 00:11:40.520]  當聖靈住在我們裡面
[00:11:40.520 --> 00:11:43.920]  我們能夠記起耶穌一切所教導的說話
[00:11:43.920 --> 00:11:45.760]  我們的生命裡面也都會
[00:11:45.760 --> 00:11:48.400]  永留不息的有這個活水光學
[00:11:48.400 --> 00:11:51.160]  我們能夠與人分享生命之道
[00:11:51.160 --> 00:11:53.760]  見證我們這一位主耶穌基督
[00:11:53.760 --> 00:11:57.080]  祂在我生命裡面所成就所作的一切
[00:11:57.080 --> 00:11:58.920]  奇妙的工作
[00:11:58.920 --> 00:12:00.560]  所以這四方面
[00:12:00.560 --> 00:12:03.120]  都是很清晰的告訴我們
[00:12:03.120 --> 00:12:06.680]  猶太人以為這些傳統是很重要
[00:12:06.680 --> 00:12:07.960]  很寶貴
[00:12:07.960 --> 00:12:11.720]  但他們是因此拒絕了這位耶穌
[00:12:11.720 --> 00:12:14.040]  但我們看下一個slide
[00:12:14.040 --> 00:12:15.320]  相反
[00:12:15.320 --> 00:12:16.640]  最諷刺的
[00:12:16.640 --> 00:12:18.280]  就是這四章裡面
[00:12:18.280 --> 00:12:20.440]  約翰要帶出前文
[00:12:20.440 --> 00:12:22.560]  這個撒瑪利亞婦人
[00:12:22.560 --> 00:12:25.040]  她聽見主耶穌的說話
[00:12:25.040 --> 00:12:27.600]  她說:你不是普通的一個先知
[00:12:27.600 --> 00:12:29.200]  莫非你是基督
[00:12:29.200 --> 00:12:30.680]  你是尼塞亞
[00:12:30.680 --> 00:12:33.400]  接著耶穌說:你說的事
[00:12:33.400 --> 00:12:36.040]  她就立刻放下水門紙走入城
[00:12:36.040 --> 00:12:37.040]  告訴別人
[00:12:37.040 --> 00:12:41.120]  這個人將我一生裡面所行的事說出來
[00:12:41.120 --> 00:12:43.880]  接著那些人就立刻去找耶穌
[00:12:43.880 --> 00:12:48.400]  就要求耶穌住在他們當中兩天
[00:12:48.400 --> 00:12:50.880]  他們聽到耶穌的說話之後
[00:12:50.880 --> 00:12:54.040]  跟那個撒瑪利亞婦人說
[00:12:54.040 --> 00:12:59.000]  她說:我們現在信不是因為你的話
[00:12:59.000 --> 00:13:01.520]  是我們親自聽見了
[00:13:01.520 --> 00:13:04.560]  知道這真是救世主
[00:13:04.560 --> 00:13:08.840]  不是因為撒瑪利亞人說話的見證而已
[00:13:08.840 --> 00:13:13.840]  現在是我們親自聽見主的道
[00:13:13.840 --> 00:13:17.120]  我們很確定他是救世主
[00:13:17.120 --> 00:13:19.280]  這個救世主在《讓福音》出現
[00:13:19.280 --> 00:13:22.120]  是很特別的介紹
[00:13:22.120 --> 00:13:27.520]  這正是要對比耶路撒冷著名的拉比尼哥底姆
[00:13:27.520 --> 00:13:29.480]  跟那些加里利人
[00:13:29.480 --> 00:13:31.440]  以及猶太人在耶路撒冷
[00:13:31.440 --> 00:13:34.960]  見到耶穌所行的很多神蹟
[00:13:34.960 --> 00:13:39.320]  但他們都不是真的信得到位
[00:13:39.320 --> 00:13:41.400]  他們只是因為神蹟的緣故
[00:13:41.400 --> 00:13:43.400]  走來找耶穌
[00:13:43.400 --> 00:13:46.000]  是希望能夠見到更多的神蹟
[00:13:46.000 --> 00:13:49.200]  這種信心是不成熟的
[00:13:49.200 --> 00:13:51.320]  亦是不完整的
[00:13:51.320 --> 00:13:53.600]  所以我們今天要看回
[00:13:53.600 --> 00:13:55.280]  我們的信仰的時候
[00:13:55.280 --> 00:14:00.440]  重要的不是只是頭腦上認知主耶穌
[00:14:00.440 --> 00:14:01.840]  而是在心靈裏面
[00:14:01.840 --> 00:14:04.320]  你要經歷真正的活水
[00:14:04.320 --> 00:14:09.040]  是聖靈在我們心靈裏面的工作和改變
[00:14:09.040 --> 00:14:11.440]  我們要看回這個神蹟的時候
[00:14:11.440 --> 00:14:13.200]  43到45節
[00:14:13.200 --> 00:14:14.960]  介紹了過了兩天
[00:14:14.960 --> 00:14:18.400]  耶穌離開撒瑪利亞的地方
[00:14:18.400 --> 00:14:20.680]  回到加里利
[00:14:20.680 --> 00:14:21.600]  在那裏
[00:14:21.600 --> 00:14:26.600]  耶穌自己來到有一個經歷
[00:14:26.600 --> 00:14:28.200]  祂說先知在本地
[00:14:28.200 --> 00:14:29.240]  是沒有人尊敬的
[00:14:29.240 --> 00:14:30.640]  這個本地
[00:14:30.640 --> 00:14:33.840]  原文的意思可以解釋為Home Town
[00:14:33.840 --> 00:14:35.680]  所以很多解經家會認為
[00:14:35.680 --> 00:14:37.360]  這裏就是拿撒勒城
[00:14:37.360 --> 00:14:39.360]  耶穌長大的地方
[00:14:39.360 --> 00:14:44.360]  但當我們細讀整個方書的陳述
[00:14:44.360 --> 00:14:46.160]  耶穌的一生裏面
[00:14:46.160 --> 00:14:47.960]  並非只是在加里利
[00:14:47.960 --> 00:14:49.840]  祂受人的拒絕
[00:14:49.840 --> 00:14:51.360]  是祂本族的人
[00:14:51.360 --> 00:14:53.360]  祂甚至去到耶路撒冷
[00:14:53.360 --> 00:14:54.760]  去到猶太地
[00:14:54.760 --> 00:14:56.560]  就是祂本族的人
[00:14:56.560 --> 00:14:58.760]  那些猶太人拒絕祂
[00:14:58.760 --> 00:15:01.080]  祂得不到他們的尊敬
[00:15:01.080 --> 00:15:04.520]  所以本地不僅是說Home Town
[00:15:04.520 --> 00:15:07.040]  是說Home Land
[00:15:07.040 --> 00:15:08.720]  Home Land就是耶穌
[00:15:08.720 --> 00:15:10.040]  祂是一個以色列人
[00:15:10.040 --> 00:15:11.440]  是一個猶太人
[00:15:11.440 --> 00:15:13.720]  祂是大衛的子孫
[00:15:13.720 --> 00:15:16.040]  祂是上帝差來的
[00:15:16.040 --> 00:15:17.320]  這個尼塞亞
[00:15:17.320 --> 00:15:19.720]  但得不到祂自己的人
[00:15:19.720 --> 00:15:22.320]  祂自己族裏面的人的尊重
[00:15:22.320 --> 00:15:24.840]  正如約翰在第一章十一節說
[00:15:24.840 --> 00:15:26.960]  「他到自己的地方來
[00:15:26.960 --> 00:15:29.760]  自己的人都不接待他」
[00:15:29.760 --> 00:15:32.880]  這個背景讓我們看回
[00:15:32.880 --> 00:15:35.800]  當耶穌去到加里利的時候
[00:15:35.800 --> 00:15:38.040]  祂是不喜悅那些加里利人
[00:15:38.040 --> 00:15:40.160]  走來找祂的時候
[00:15:40.160 --> 00:15:43.160]  祂只是想找更多的神蹟
[00:15:43.160 --> 00:15:45.200]  我們在這裏看一看
[00:15:45.200 --> 00:15:47.680]  大神的信心經歷的改變
[00:15:47.680 --> 00:15:48.600]  首先
[00:15:48.600 --> 00:15:52.440]  他聽到耶穌從猶太回到加里利
[00:15:52.440 --> 00:15:55.360]  他就趕緊去找耶穌
[00:15:55.360 --> 00:15:56.960]  他找到耶穌之後
[00:15:56.960 --> 00:15:58.840]  他兩次要求耶穌
[00:15:58.840 --> 00:16:02.160]  求耶穌下去醫治他的兒子
[00:16:02.160 --> 00:16:04.280]  醫治他的孩子
[00:16:04.280 --> 00:16:08.200]  這對這個爸爸來說當然是很焦慮
[00:16:08.200 --> 00:16:10.000]  我相信我們為人父母的
[00:16:10.000 --> 00:16:12.040]  看到我們自己的新嬰兒
[00:16:12.040 --> 00:16:13.640]  如果他是發高熱
[00:16:13.640 --> 00:16:15.440]  而且一直都不退燒
[00:16:15.440 --> 00:16:17.120]  你是會很擔心
[00:16:17.120 --> 00:16:18.640]  在當時
[00:16:18.640 --> 00:16:21.840]  他聽到耶穌行很大的神蹟
[00:16:21.840 --> 00:16:23.240]  所以他很確定
[00:16:23.240 --> 00:16:26.120]  耶穌和我去家裏一趟的話
[00:16:26.120 --> 00:16:29.080]  一定我的兒子就可以蒙醫治
[00:16:29.080 --> 00:16:30.360]  但大家要明白
[00:16:30.360 --> 00:16:32.120]  這個大神的背景
[00:16:32.120 --> 00:16:33.720]  祂不是一個普通的人
[00:16:33.720 --> 00:16:35.720]  祂是一個位高權重的
[00:16:35.720 --> 00:16:37.880]  祂就在加里利的分封王
[00:16:37.880 --> 00:16:39.880]  希律大帝的兒子
[00:16:39.880 --> 00:16:44.920]  希律安提柏的一個氣重的大神
[00:16:44.920 --> 00:16:47.200]  如果用我們今天的術語來說
[00:16:47.200 --> 00:16:51.200]  祂就是一個特區政府的高官
[00:16:51.200 --> 00:16:55.480]  祂能夠在當中擁有這些權柄
[00:16:55.480 --> 00:16:58.920]  祂能夠隨時吩咐人做這些做那些
[00:16:58.920 --> 00:17:00.760]  所以祂現在來到的時候
[00:17:00.760 --> 00:17:02.960]  祂同樣要求耶穌
[00:17:02.960 --> 00:17:04.680]  你和我一起去
[00:17:04.680 --> 00:17:06.360]  這是祂的想法
[00:17:06.360 --> 00:17:08.560]  但耶穌的回答是怎樣呢?
[00:17:08.560 --> 00:17:10.480]  耶穌知道祂來找祂
[00:17:10.480 --> 00:17:13.840]  是因為祂聽到耶穌行了神蹟
[00:17:13.840 --> 00:17:15.880]  耶穌在迦納可以隨便走
[00:17:15.880 --> 00:17:20.240]  耶穌在耶路撒冷可以行很大的神蹟
