
[00:00:00.000 --> 00:00:07.000]  我們一起來禱告。主啊,我們求禰吩咐聖靈在我們生命當中來做工,
[00:04:50.000 --> 00:04:53.000]  神恩待了厚待了收生婆,
[00:04:53.000 --> 00:04:54.000]  結果是什麼?
[00:04:54.000 --> 00:04:58.000]  以泄掠人多起來,及其長生。
[00:04:58.000 --> 00:05:01.000]  意思就是說,這兩個收生婆,
[00:05:01.000 --> 00:05:05.000]  在神的面前看見神,明白神的公義,
[00:05:05.000 --> 00:05:08.000]  不敢違背神當中的誡命,
[00:05:08.000 --> 00:05:11.000]  就因着這個緣故神厚待她,
[00:05:11.000 --> 00:05:18.000]  因着他們心底當中對以泄掠白信中的這一種的看見,
[00:05:18.000 --> 00:05:20.000]  神就賜福給以泄掠的白信。
[00:05:20.000 --> 00:05:23.000]  往後纔講到二十一節,
[00:05:23.000 --> 00:05:26.000]  收生婆因爲敬畏神,
[00:05:26.000 --> 00:05:30.000]  所以神叫他們沉溺紮實。
[00:05:30.000 --> 00:05:32.000]  第一章二十二節,
[00:05:32.000 --> 00:05:37.000]  這個法老對以泄掠的壓制還沒有結束,
[00:05:37.000 --> 00:05:41.000]  法老吩咐他們的衆民說,下一個命令,
[00:05:41.000 --> 00:05:44.000]  這個命令不要求這個收生婆做些什麼,
[00:05:44.000 --> 00:05:47.000]  要求埃及人動手做什麼,
[00:05:47.000 --> 00:05:50.000]  以泄掠人所生的男孩都要雕在河裏,
[00:05:50.000 --> 00:05:56.000]  一切的女孩你們都要傳柔在他的心裏。
[00:05:56.000 --> 00:05:58.000]  我在準備這個經文的時候,
[00:05:58.000 --> 00:06:01.000]  講到的時候,心裏面在想,
[00:06:01.000 --> 00:06:07.000]  若是世界沒有上帝的話,
[00:06:07.000 --> 00:06:12.000]  那麼當我們面對人生中很多叫我們不能生存下去的環境,
[00:06:12.000 --> 00:06:15.000]  我們的選擇是無可內核的,對不對?
[00:06:15.000 --> 00:06:18.000]  因爲沒有什麼可以選擇,
[00:06:18.000 --> 00:06:20.000]  神不在嘛,你可以選擇什麼?
[00:06:20.000 --> 00:06:23.000]  你可以選擇盼望,沒有辦法。
[00:06:23.000 --> 00:06:29.000]  但是若是我們看見了神在聖經的記載,
[00:06:29.000 --> 00:06:34.000]  上帝是明明在歷史當中彰顯祂的主權,
[00:06:34.000 --> 00:06:38.000]  那麼那個時候我們的選擇就變得不容易。
[00:06:38.000 --> 00:06:43.000]  你可以選擇順服在環境所給你的逼迫底下,
[00:06:43.000 --> 00:06:49.000]  或者在當中選擇了聆聽上帝的帶領。
[00:06:49.000 --> 00:06:52.000]  若是上帝當時存在,
[00:06:52.000 --> 00:06:55.000]  但是他不跟你同行,
[00:06:55.000 --> 00:06:59.000]  你的生你的死跟他沒有相關的話,
[00:06:59.000 --> 00:07:06.000]  那麼我們基督徒做人生危難處的選擇也是無可內核。
[00:07:06.000 --> 00:07:08.000]  可以選擇是什麼?
[00:07:08.000 --> 00:07:11.000]  有上帝存在,但是他不管你的。
[00:07:11.000 --> 00:07:14.000]  他是存在,不同在。
[00:07:14.000 --> 00:07:18.000]  然而我們看見這位暢造的上帝,
[00:07:18.000 --> 00:07:22.000]  也是救贖的上帝,與我們同行的上帝,
[00:07:22.000 --> 00:07:26.000]  就在那個時候,我們經歷到神賜福底下的患難,
[00:07:26.000 --> 00:07:28.000]  我們的選擇就不一樣。
[00:07:28.000 --> 00:07:32.000]  我們發覺到我們的選擇好像具有多一點意義,
[00:07:32.000 --> 00:07:36.000]  好像我們在決定的當中,
[00:07:36.000 --> 00:07:40.000]  我們所做的就變得更有關鍵。
[00:07:40.000 --> 00:07:43.000]  你我都是信主的兒女們,
[00:07:43.000 --> 00:07:47.000]  危難不單單是第二次大戰出現,
[00:07:47.000 --> 00:07:50.000]  危難隨時會出現的。
[00:07:50.000 --> 00:07:52.000]  我們弟兄前兩個禮拜有交通意外,
[00:07:52.000 --> 00:07:54.000]  沒有想過,真的,Laurence沒有想過,
[00:07:54.000 --> 00:07:56.000]  交通意外就這樣子出現。
[00:07:56.000 --> 00:07:59.000]  在加州出現這個交通意外?
[00:07:59.000 --> 00:08:02.000]  我以爲在中國上海纔會出現這個問題,
[00:08:02.000 --> 00:08:04.000]  沒有,都會出現。
[00:08:04.000 --> 00:08:07.000]  在信徒面對着危機的時候,
[00:08:07.000 --> 00:08:10.000]  我們能否找到上帝?
[00:08:10.000 --> 00:08:12.000]  如何找到上帝?
[00:08:12.000 --> 00:08:15.000]  出危機要長出什麼的信息?
[00:08:15.000 --> 00:08:17.000]  我願意今天以這個的問題,
[00:08:17.000 --> 00:08:22.000]  作爲我今天跟大家來分享的主題。
[00:08:22.000 --> 00:08:24.000]  在主內的兒女們,
[00:08:24.000 --> 00:08:30.000]  我們都曉得有一些事情是不變的一些現實。
[00:08:30.000 --> 00:08:33.000]  你跟我都曉得,我們信主了以後,
[00:08:33.000 --> 00:08:35.000]  我們成爲蒙福的兒女,
[00:08:35.000 --> 00:08:37.000]  但是在蒙福兒女的生命裏面,
[00:08:37.000 --> 00:08:42.000]  我們發現我們也都同時因做蒙福就得來,
[00:08:42.000 --> 00:08:47.000]  引來了世界對我們的不明白,不諒解。
[00:08:47.000 --> 00:08:51.000]  當你第一天決定跟隨主耶穌的時候,
[00:08:51.000 --> 00:08:53.000]  第一個反對者就是你父母。
[00:08:53.000 --> 00:08:56.000]  我們發現當我們要過一個聖潔的生活的時候,
[00:08:56.000 --> 00:08:59.000]  我們第一個反對的聲音就是你最好的朋友,
[00:08:59.000 --> 00:09:03.000]  跟你喝酒,跟你做生意的這些朋友。
[00:09:03.000 --> 00:09:06.000]  第一學在《出外之境》裏面很清楚地告訴我們,
[00:09:06.000 --> 00:09:09.000]  神賜福給以色列的百姓。
[00:09:09.000 --> 00:09:13.000]  在第一章裏面三個地方就講得很清楚。
[00:09:13.000 --> 00:09:18.000]  法老王看見神對以色列的百姓怎麼樣祝福,
[00:09:18.000 --> 00:09:19.000]  他說看啊,
[00:09:19.000 --> 00:09:24.000]  今日以色列的民給我們還多,又給我們長生。
[00:09:24.000 --> 00:09:26.000]  原來當我們接受神的祝福的時候,
[00:09:26.000 --> 00:09:30.000]  也帶來了世界對我們的這種拒絕。
[00:09:30.000 --> 00:09:33.000]  十二節,當逼迫苦難來的時候,
[00:09:33.000 --> 00:09:36.000]  神要越發地在當中給我們蔓延,
[00:09:36.000 --> 00:09:39.000]  給我們在當中經歷神的保守。
[00:09:39.000 --> 00:09:40.000]  到一章的二十節,
[00:09:40.000 --> 00:09:46.000]  看見了神厚待了聖婆以色列的百姓又再次地長大起來。
[00:09:46.000 --> 00:09:48.000]  我們好像發現一個事情很特別的,
[00:09:48.000 --> 00:09:51.000]  就是神祝福我們的時候,
[00:09:51.000 --> 00:09:56.000]  好像祝福的背後還是有一些難關要經過,對嗎?
[00:09:56.000 --> 00:09:59.000]  原來當我們的身份,我們的價值開始改變的時候,
[00:09:59.000 --> 00:10:01.000]  原來世人就不認同我們。
[00:10:01.000 --> 00:10:06.000]  我們越認識了我們不屬於世界,
[00:10:06.000 --> 00:10:10.000]  世界就越跟我們有更大的距離。
[00:10:10.000 --> 00:10:13.000]  這個好像是俗靈當中的原理。
[00:10:13.000 --> 00:10:17.000]  好像在法老的眼中看見百姓蒙神的祝福,
[00:10:17.000 --> 00:10:19.000]  他的執着起來,
[00:10:19.000 --> 00:10:23.000]  看見他們在當中生產這種長生的時候,
[00:10:23.000 --> 00:10:27.000]  就要把他們放在苦工的行列裏面。
[00:10:27.000 --> 00:10:29.000]  看見他們繼續成長的時候,
[00:10:29.000 --> 00:10:35.000]  又用人口控制的方法來障礙他們在神的面前更大的祝福。
[00:10:35.000 --> 00:10:39.000]  實在,這個是我們不變的真理跟現實。
[00:10:39.000 --> 00:10:41.000]  今天你跟我信主理以後,
[00:10:41.000 --> 00:10:44.000]  我們沒有一個人跟我曾說過,
[00:10:44.000 --> 00:10:47.000]  我信主理以後,所有事情通通解決,
[00:10:47.000 --> 00:10:53.000]  癌症、小孩子、不生育、錢財的問題、家庭的問題都解決。
[00:10:53.000 --> 00:10:55.000]  我們信主理以後發現,
[00:10:55.000 --> 00:10:58.000]  當中領受的從天上而來的一切豐富的裏面,
[00:10:58.000 --> 00:11:03.000]  原來世界也繼續在當中來控制影響了我們。
[00:11:03.000 --> 00:11:07.000]  對上帝有關的事情也對撒旦有關。
[00:11:07.000 --> 00:11:11.000]  What concerns God most also concerns Satan。
[00:11:11.000 --> 00:11:15.000]  所以我們沒有辦法停頓這個世界對我們的逼迫。
[00:11:15.000 --> 00:11:19.000]  這個好像逼迫一直在我們的裏面。
[00:11:19.000 --> 00:11:23.000]  而且這種逼迫最具體的一個表達的方法,
[00:11:23.000 --> 00:11:26.000]  就是對我們的控訴跟恐嚇。
[00:11:26.000 --> 00:11:32.000]  我知道你知道,生活的裏面有一些給死亡更嚴重的事情出現,
[00:11:32.000 --> 00:11:36.000]  就是我們面對將來的時候那種的恐懼。
[00:11:36.000 --> 00:11:40.000]  在座的當中,年長的常常有些時候因爲身體的緣故去看醫生。
[00:11:40.000 --> 00:11:42.000]  比方說醫生跟你說,
[00:11:42.000 --> 00:11:45.000]  我給你檢查,做了X光,做了檢查,
[00:11:45.000 --> 00:11:48.000]  星期五再回來,看一下,我告訴你,
[00:11:48.000 --> 00:11:50.000]  這個X光的檢查是怎麼樣。
[00:11:50.000 --> 00:11:53.000]  我相信星期四的晚上你一定睡得不好,
[00:11:53.000 --> 00:11:55.000]  因爲你不知道。
[00:11:55.000 --> 00:11:59.000]  原來恐懼給死亡更嚴重,
[00:11:59.000 --> 00:12:03.000]  撒旦的詮釋攻擊基督徒的方法就在這裏。
[00:12:03.000 --> 00:12:07.000]  讓我們在無名、沒有方向的情況底下,
[00:12:07.000 --> 00:12:11.000]  失去了信心,失去了方向感。
[00:12:11.000 --> 00:12:15.000]  原來世界的仇敵這種具體的恐嚇,
[00:12:15.000 --> 00:12:18.000]  的確在我們的肉身當中有出現。
[00:12:18.000 --> 00:12:21.000]  神多番地提醒我們,
[00:12:21.000 --> 00:12:25.000]  在末世的基督徒,我們常有被思念的時候,
[00:12:25.000 --> 00:12:28.000]  《喜事錄》第二章第十節,
[00:12:28.000 --> 00:12:31.000]  說叫你們被思念,你們必受患難十天,
[00:12:31.000 --> 00:12:35.000]  不取死的,卻讓你肉身難受,
[00:12:35.000 --> 00:12:38.000]  卻不把你的身體拿開,
[00:12:38.000 --> 00:12:42.000]  卻把患難跟精神的壓力放在你的面前。
[00:12:42.000 --> 00:12:45.000]  這個是撒旦對基督徒最大的控訴。
[00:12:45.000 --> 00:12:48.000]  詩篇的六十四篇,
[00:12:48.000 --> 00:12:52.000]  講到大衛在悲哀的時候,
[00:12:52.000 --> 00:12:55.000]  求神來幫助他一件事,
[00:12:55.000 --> 00:12:59.000]  第一章的第六十四章的第一節,
[00:12:59.000 --> 00:13:02.000]  祂說,神啊,求禰保護我的性命,
[00:13:02.000 --> 00:13:05.000]  不受仇敵的驚恐,
[00:13:05.000 --> 00:13:10.000]  Fear, 驚恐, Threat, 恐嚇,
[00:13:10.000 --> 00:13:14.000]  是我們基督徒常要面對的事情。
[00:13:14.000 --> 00:13:17.000]  這種的恐懼,這種的恐嚇,
[00:13:17.000 --> 00:13:20.000]  來得非常的實在。
[00:13:20.000 --> 00:13:23.000]  在出外之記,剛纔看到的經文裏面,
[00:13:23.000 --> 00:13:26.000]  原來來的時候就出現在十五節的裏面說,
[00:13:26.000 --> 00:13:31.000]  你們爲希伯來婦人受生的時候,
[00:13:31.000 --> 00:13:36.000]  就讓這些的婦人做出一個不能選擇的決定,
[00:13:36.000 --> 00:13:40.000]  就是若是男的話就殺掉女的時候,
[00:13:40.000 --> 00:13:42.000]  就把她留掉。
[00:13:42.000 --> 00:13:49.000]  原來在恐嚇我們的生活的裏面,
[00:13:49.000 --> 00:13:54.000]  撒旦往往把我們與神之間的關係完全地把它割開,
[00:13:54.000 --> 00:13:59.000]  求禰使用這一種讓我們不能夠在主耶穌裏面
[00:13:59.000 --> 00:14:04.000]  經歷豐富的生命的這一種的思想拿走,
[00:14:04.000 --> 00:14:07.000]  讓我們做出其中一個的選擇,
[00:14:07.000 --> 00:14:09.000]  你要生存嗎?
[00:14:09.000 --> 00:14:11.000]  你就實施自由。
[00:14:11.000 --> 00:14:14.000]  你要得自由嗎?你就不能生存。
[00:14:14.000 --> 00:14:18.000]  你要順命嗎?你就減退了刑罰。
[00:14:18.000 --> 00:14:22.000]  若是你要刑罰的話,
[00:14:22.000 --> 00:14:26.000]  你就需要順從這個君王的命令。
[00:14:26.000 --> 00:14:30.000]  最可悲的就是要選擇男跟女。
[00:14:30.000 --> 00:14:36.000]  我相信父母最大的期望是得到千夫次來的產業,對嗎?
[00:14:36.000 --> 00:14:38.000]  但是你想一下,
[00:14:38.000 --> 00:14:45.000]  在這個消息傳遍、割散、傳遞的時候,
[00:14:45.000 --> 00:14:49.000]  這些懷孕的太太要經歷的是什麼?
[00:14:49.000 --> 00:14:52.000]  從懷孕的那個剎那要想一下,
[00:14:52.000 --> 00:14:55.000]  到底出生,小孩子出生的時候,
[00:14:55.000 --> 00:15:00.000]  到底是最喜樂的時候呢,還是最憂傷的時候?
[00:15:00.000 --> 00:15:04.000]  因爲若是出生的,是男的,就是最悲哀的時候。
[00:15:04.000 --> 00:15:08.000]  若是女的話,你還可以留下來,
[00:15:08.000 --> 00:15:12.000]  到底一個婦女在生產的時候,
[00:15:12.000 --> 00:15:15.000]  能夠得到男生的機會是什麼?
[00:15:15.000 --> 00:15:18.000]  50%!
[00:15:18.000 --> 00:15:23.000]  我覺得這個是撒旦在基督徒生命中最大的控訴。
[00:15:23.000 --> 00:15:26.000]  把我們生命當中最大的喜樂的事情,
[00:15:26.000 --> 00:15:29.000]  變成爲我們生活當中最大的危機。
[00:15:29.000 --> 00:15:31.000]  想一個婦人,當她懷孕的時候,
[00:15:31.000 --> 00:15:37.000]  當她要準備,當她要接受新生的孩子的時候,
[00:15:37.000 --> 00:15:43.000]  就在當中刺殺了她晚上、早上不能安眠的刺痛。
[00:15:43.000 --> 00:15:46.000]  就是,你有一天若是生了男的話,
[00:15:46.000 --> 00:15:51.000]  你的喜樂只是幾分鐘,因爲最後是一生的痛苦。
[00:15:51.000 --> 00:15:56.000]  我真的想到原來撒旦真的用非常具體、恐嚇的方法,
[00:15:56.000 --> 00:16:00.000]  把我們的盼望完全地拿走。
[00:16:00.000 --> 00:16:07.000]  今天基督徒真的來到一些非常具體的世代的控訴。
[00:16:07.000 --> 00:16:11.000]  那麼作爲神的兒女,我們在當中可以有什麼舉動?
[00:16:11.000 --> 00:16:15.000]  神告訴我們,要在這些悔難當中,需要做出一個選擇。
[00:16:15.000 --> 00:16:24.000]  這個選擇乃是要把自己的生命推開,讓神在當中治理。
[00:16:24.000 --> 00:16:30.000]  這兩個收生婆在聽到法老王的命令背後,
[00:16:30.000 --> 00:16:37.000]  她做出了一個決定,這個決定叫做敬畏神。
[00:16:37.000 --> 00:16:41.000]  在敬畏神的裏面,有三個的內涵在裏面。
[00:16:41.000 --> 00:16:48.000]  第一個,這是按照神所給她的感動,做出公義的曠命。
[00:16:48.000 --> 00:16:52.000]  我們叫做Righteous Disobedience。
[00:16:52.000 --> 00:16:59.000]  看十七節,用敬畏這個字,原文裏面有五種的意思。
[00:16:59.000 --> 00:17:04.000]  第一種意思就是感情上的畏懼。
[00:17:04.000 --> 00:17:09.000]  第二個是理性看見邪惡來臨的反應。
[00:17:09.000 --> 00:17:15.000]  第三個就是我們所說的敬畏,恭敬的敬畏。
[00:17:15.000 --> 00:17:19.000]  第四個是敬前生活的一種表現。
[00:17:19.000 --> 00:17:23.000]  第五個就是我們星期天用的敬拜這個字。
[00:17:23.000 --> 00:17:28.000]  在第十七節講到這兩個收生婆的反應,
[00:17:28.000 --> 00:17:35.000]  就是第四種,看見在神的面前要過一種敬前的生活,
[00:17:35.000 --> 00:17:41.000]  因爲他們懼怕上帝的滅路,過於懼怕君王所給他的刑罰。
[00:17:41.000 --> 00:17:46.000]  他看中了上帝指頭在人當中所做的工作。
[00:17:46.000 --> 00:17:52.000]  你看見這個收生婆大概管理五百個不同的下面的下屬,
[00:17:52.000 --> 00:17:58.000]  所以常常有開會有調查,真的有發現到原來在這個地的裏面,
[00:17:58.000 --> 00:18:03.000]  有神的恩首,有神的指頭來接出、
[00:18:03.000 --> 00:18:05.000]  祝福這些以前的婦人。
[00:18:05.000 --> 00:18:10.000]  所以現在的婦人一生的時候不需要他們的服務,
[00:18:10.000 --> 00:18:13.000]  因爲他們叫來的時候已經生了。
[00:18:13.000 --> 00:18:19.000]  所以他們在專業的當中看見神的確來祝福給以下的百姓,
[00:18:19.000 --> 00:18:26.000]  因着這個緣故他知道什麼叫做過一個敬前生活的好處。
[00:18:26.000 --> 00:18:32.000]  不單如此,他們知道神是一個大而可畏的上帝,不可殺人。
[00:18:32.000 --> 00:18:34.000]  奇妙的地方就是,
[00:18:34.000 --> 00:18:39.000]  這兩個收生婆還沒有收到十節就明白神的心意,
[00:18:39.000 --> 00:18:43.000]  可見這兩個婦人的確是敬畏敬前的婦人。
[00:18:43.000 --> 00:18:45.000]  Hallelujah! 感謝神!
[00:18:45.000 --> 00:18:50.000]  神在當中把祂的公義列明在百姓的裏面,
[00:18:50.000 --> 00:18:54.000]  叫人在當中要選擇怎麼樣打開生命,
[00:18:54.000 --> 00:18:58.000]  讓神在當中治理我們自己的人生。
[00:18:58.000 --> 00:19:04.000]  其實神很多時候在兒女們的身上把祂的言語都告訴了我們,
[00:19:04.000 --> 00:19:06.000]  西伯來書十二章的二十五節,
[00:19:06.000 --> 00:19:11.000]  不可以棄絕哪項我們說話的,
[00:19:11.000 --> 00:19:15.000]  常常神在我們的心意中說話。
[00:19:15.000 --> 00:19:19.000]  今天不要再太過分地把責任,
[00:19:19.000 --> 00:19:21.000]  把犯罪的責任放在別人身上,
[00:19:21.000 --> 00:19:24.000]  都是你不好,都是電影的問題,
[00:19:24.000 --> 00:19:26.000]  都是internet的問題,不是。
[00:19:26.000 --> 00:19:30.000]  因爲神已經把祂的感動言語都放在我們裏面,
[00:19:30.000 --> 00:19:34.000]  這兩個收生婆看見了、聽見了,
[00:19:34.000 --> 00:19:36.000]  知道法老的命令的時候,
[00:19:36.000 --> 00:19:41.000]  她立刻就拒絕法老當中的要求。
[00:19:41.000 --> 00:19:47.000]  感謝讚美主最終這個收生婆因畏敬畏神,
[00:19:47.000 --> 00:19:51.000]  神叫她成立扎實。
[00:19:51.000 --> 00:19:53.000]  感謝讚美主,
[00:19:53.000 --> 00:19:59.000]  神把俗令的良知告訴了我們,
[00:19:59.000 --> 00:20:01.000]  今天我們不要打盹,
[00:20:01.000 --> 00:20:05.000]  不要斷斷繞繞,免得我們聽不到神的聲音。
[00:20:05.000 --> 00:20:07.000]  你知道在我們的俗令生命裏面,
[00:20:07.000 --> 00:20:11.000]  其實很多時候神的聲音言語都告訴我們,
[00:20:11.000 --> 00:20:13.000]  只是我們不想去聽,
[00:20:13.000 --> 00:20:15.000]  不敢去聽,不敢去接受。
[00:20:15.000 --> 00:20:16.000]  到最後的時候,
[00:20:16.000 --> 00:20:21.000]  我們成爲被這個時代打倒的主要的敵人。
[00:20:21.000 --> 00:20:24.000]  敵人不是仇敵,是你。
[00:20:24.000 --> 00:20:26.000]  因爲我們不打開我們的生命,
[00:20:26.000 --> 00:20:29.000]  接受神話語當中的提醒。
[00:20:29.000 --> 00:20:32.000]  對的就是對的,錯的就是錯的。
[00:20:32.000 --> 00:20:35.000]  神提醒我們感動我們的地方,
[00:20:35.000 --> 00:20:38.000]  就趕快地回來。
[00:20:38.000 --> 00:20:41.000]  不但如此,他們做出什麼的決定,
[00:20:41.000 --> 00:20:45.000]  就是聽從神的命令,
[00:20:45.000 --> 00:20:51.000]  在內心中應做他所賜下的平安,
[00:20:51.000 --> 00:20:54.000]  就拒絕了仇敵的恐嚇。
[00:20:54.000 --> 00:20:56.000]  其實這兩個收生婆,
[00:20:56.000 --> 00:20:58.000]  他們的危機也蠻大的。
[00:20:58.000 --> 00:21:04.000]  最輕的,就是法老王把公主拿走,對不對?
[00:21:04.000 --> 00:21:07.000]  更重的,就把他們的生命拿走。
[00:21:07.000 --> 00:21:11.000]  他們如何能勝過這個的恐懼呢?
[00:21:11.000 --> 00:21:13.000]  是因爲他們裏面有一種的平安,
[00:21:13.000 --> 00:21:15.000]  是從神而來。
[00:21:15.000 --> 00:21:18.000]  請大家注意一下第一章的十九節,
[00:21:18.000 --> 00:21:21.000]  第二次法老來的時候,十八節,
[00:21:21.000 --> 00:21:23.000]  法老王來的時候問他,
[00:21:23.000 --> 00:21:30.000]  你爲什麼允許這些男孩子的生命仍然傳揚?
[00:21:30.000 --> 00:21:34.000]  這個收生婆發出了這個的解釋,
[00:21:34.000 --> 00:21:36.000]  有些人說,這兩個收生婆,
[00:21:36.000 --> 00:21:38.000]  她在講大話,
[00:21:38.000 --> 00:21:40.000]  所以透過講大話,
[00:21:40.000 --> 00:21:43.000]  他們在當中,神就接受了她,
[00:21:43.000 --> 00:21:49.000]  所以他們不受了法老的攻擊,
[00:21:49.000 --> 00:21:51.000]  得到神自己的恩典,
[00:21:51.000 --> 00:21:54.000]  不是的,原文不是這樣說的,
[00:21:54.000 --> 00:21:55.000]  原文的意思,
[00:21:55.000 --> 00:22:01.000]  就是說,當他面對法老第二次對他們的責問的時候,
[00:22:01.000 --> 00:22:03.000]  他們做出兩個的舉動,
[00:22:03.000 --> 00:22:06.000]  第一個就是把事實告訴了法老王,
[00:22:06.000 --> 00:22:09.000]  的確,以現在白信宗的婦女,
[00:22:09.000 --> 00:22:11.000]  是的確的堅固,
