
[00:00:00.000 --> 00:00:02.540]  我們開始聆聽神的話語之前
[00:01:22.240 --> 00:01:24.240]  神下我們今天來到主的面前
[00:01:24.240 --> 00:01:27.240]  我們一同的來等候祢
[00:01:27.240 --> 00:01:30.240]  求祢給我們有一個闖開的心
[00:01:30.240 --> 00:01:32.240]  有一個打開的耳朵
[00:01:32.240 --> 00:01:35.240]  我們求祢向我們每一個人的心靈
[00:01:35.240 --> 00:01:37.240]  來講說話
[00:01:37.240 --> 00:01:39.240]  藉著聖經寶貴的話語
[00:01:39.240 --> 00:01:41.240]  讓我們更加明白
[00:01:41.240 --> 00:01:43.240]  祢對我們的心意是什麼
[00:01:43.240 --> 00:01:46.240]  我們恭敬仰望等候
[00:01:46.240 --> 00:01:49.240]  是奉耶穌基督得勝的名求
[00:01:49.240 --> 00:01:51.240]  阿們
[00:01:51.240 --> 00:01:54.240]  我今天很想和大家分享
[00:01:54.240 --> 00:01:58.240]  一段大家很熟悉的經文
[00:01:58.240 --> 00:02:02.240]  馬可福音十四章三至九節
[00:02:02.240 --> 00:02:05.240]  如果你信了耶穌兩三年
[00:02:05.240 --> 00:02:07.240]  你都稍為勤力讀聖經
[00:02:07.240 --> 00:02:12.240]  你應該看過這段經文
[00:02:12.240 --> 00:02:17.240]  馬可福音十四章三至九節
[00:02:17.240 --> 00:02:19.240]  我們一同來讀這段經文
[00:02:19.240 --> 00:02:21.240]  預備起
[00:02:21.240 --> 00:02:27.240]  耶穌在伯大尼長大麻風的西門家女坐直的時候
[00:02:27.240 --> 00:02:33.240]  有一個女人拿著一瓶至貴的珍拿達香膏來
[00:02:33.240 --> 00:02:35.240]  打破玉瓶
[00:02:35.240 --> 00:02:38.240]  把香膏掀在耶穌的頭上
[00:02:38.240 --> 00:02:41.240]  有幾個人心中很不喜悅
[00:02:41.240 --> 00:02:44.240]  說:何用這樣枉費香膏呢?
[00:02:44.240 --> 00:02:49.240]  這香膏可以賣三十多兩銀子周濟窮人
[00:02:49.240 --> 00:02:53.240]  他們就向那女人生氣
[00:02:53.240 --> 00:02:55.240]  耶穌說:由他吧
[00:02:55.240 --> 00:02:57.240]  為什麼難為他呢?
[00:02:57.240 --> 00:03:01.240]  他在我身上做的是一件美事
[00:03:01.240 --> 00:03:05.240]  因為常有窮人和你們同在
[00:03:05.240 --> 00:03:07.240]  要向他們行善
[00:03:07.240 --> 00:03:09.240]  隨時都可以
[00:03:09.240 --> 00:03:11.240]  只是你們不常有我
[00:03:11.240 --> 00:03:15.240]  他所做的是盡他所能的
[00:03:15.240 --> 00:03:18.240]  他是為我安葬的事
[00:03:18.240 --> 00:03:21.240]  把香膏預先掀在我身上
[00:03:21.240 --> 00:03:23.240]  我實在告訴你們
[00:03:23.240 --> 00:03:25.240]  普天之下
[00:03:25.240 --> 00:03:28.240]  無論在什麼地方傳這福音
[00:03:28.240 --> 00:03:32.240]  也要述說這女人所做的
[00:03:32.240 --> 00:03:34.240]  以為紀念
[00:03:34.240 --> 00:03:35.240]  好
[00:03:35.240 --> 00:03:38.240]  今天我想和大家分享一個主題
[00:03:38.240 --> 00:03:42.240]  就是為主打破玉瓶的女人
[00:03:42.240 --> 00:03:47.240]  我想透過這段經文和大家思想
[00:03:47.240 --> 00:03:49.240]  有三個重點
[00:03:49.240 --> 00:03:51.240]  第一個重點是什麼呢?
[00:03:51.240 --> 00:03:53.240]  就是傳言的奉獻
[00:03:53.240 --> 00:03:55.240]  第一個重點是什麼呢?
[00:03:55.240 --> 00:03:58.240]  第一個重點是傳言奉獻
[00:03:58.240 --> 00:04:00.240]  在經文第三節
[00:04:00.240 --> 00:04:03.240]  第五節和第八節
[00:04:03.240 --> 00:04:10.240]  這裡說到耶穌在八大里長大麻風西門的家坐直
[00:04:10.240 --> 00:04:17.240]  當然不僅僅是耶穌和西門在家裡
[00:04:17.240 --> 00:04:19.240]  他說有一個女人
[00:04:19.240 --> 00:04:23.240]  拿著一瓶至貴的真拿達香膏
[00:04:23.240 --> 00:04:30.240]  在很多人面前打破了玉瓶
[00:04:30.240 --> 00:04:33.240]  將香膏敲在耶穌頭上
[00:04:33.240 --> 00:04:35.240]  第五節告訴我們
[00:04:35.240 --> 00:04:37.240]  這個香膏價值多少?
[00:04:37.240 --> 00:04:42.240]  可以賣三十多兩銀子
[00:04:42.240 --> 00:04:44.240]  第八節
[00:04:44.240 --> 00:04:49.240]  耶穌說他所做的是盡他所能
[00:04:49.240 --> 00:04:51.240]  他為我安葬的事
[00:04:51.240 --> 00:04:56.240]  將香膏預先敲在我的頭上
[00:04:56.240 --> 00:04:59.240]  這裡說到有一個女人
[00:04:59.240 --> 00:05:02.240]  拿著一瓶至貴的真拿達香膏
[00:05:02.240 --> 00:05:05.240]  如果我們看約翰福音
[00:05:05.240 --> 00:05:12.240]  其實有差不多這件事的一個比較詳細的記載
[00:05:12.240 --> 00:05:15.240]  在約翰福音十二章一至八節裡
[00:05:15.240 --> 00:05:21.240]  他說瑪利亞拿了一斤至貴的真拿達香膏
[00:05:21.240 --> 00:05:23.240]  是一斤
[00:05:23.240 --> 00:05:26.240]  我不知道我們當中有沒有女士們
[00:05:26.240 --> 00:05:30.240]  你們有沒有香水的習慣?
[00:05:30.240 --> 00:05:32.240]  有嗎?
[00:05:32.240 --> 00:05:34.240]  有的說有的
[00:05:34.240 --> 00:05:37.240]  我也沒有這種習慣
[00:05:37.240 --> 00:05:40.240]  但如果你平時有買香水
[00:05:40.240 --> 00:05:43.240]  如果是比較好的牌子
[00:05:43.240 --> 00:05:47.240]  你會發覺貴不貴?
[00:05:47.240 --> 00:05:48.240]  都貴的
[00:05:48.240 --> 00:05:51.240]  小小瓶都可能不便宜
[00:05:51.240 --> 00:05:55.240]  這裡說的是拿一斤
[00:05:55.240 --> 00:05:57.240]  不知道
[00:05:57.240 --> 00:06:00.240]  真是很多
[00:06:00.240 --> 00:06:04.240]  這裡說拿了這個真拿達香膏有個名字
[00:06:04.240 --> 00:06:07.240]  叫做真拿達香膏
[00:06:07.240 --> 00:06:09.240]  這個香膏有個名字叫真拿達香膏
[00:06:09.240 --> 00:06:11.240]  原來是名牌
[00:06:11.240 --> 00:06:15.240]  在當時來說是東方一個很著名的香料
[00:06:15.240 --> 00:06:19.240]  它能夠發出一些很濃郁的香氣
[00:06:19.240 --> 00:06:22.240]  經文說他從頭到腳
[00:06:22.240 --> 00:06:28.240]  將一瓶香膏打破了瓶子
[00:06:28.240 --> 00:06:31.240]  將香膏敲在耶穌的頭上
[00:06:31.240 --> 00:06:33.240]  其實在舊約的時候
[00:06:33.240 --> 00:06:36.240]  是皇帝加冕的時候
[00:06:36.240 --> 00:06:42.240]  才會敲香膏在他的頭上
[00:06:42.240 --> 00:06:46.240]  我們看到經文第五字告訴我們
[00:06:46.240 --> 00:06:50.240]  這個香膏可以賣多少錢?
[00:06:50.240 --> 00:06:53.240]  三十多兩的銀子
[00:06:53.240 --> 00:06:57.240]  大約是三百多個的銀幣
[00:06:57.240 --> 00:07:00.240]  約在當時來說
[00:07:00.240 --> 00:07:01.240]  多少錢的工資呢?
[00:07:01.240 --> 00:07:04.240]  是一年的工資
[00:07:04.240 --> 00:07:07.240]  在我們灣區
[00:07:07.240 --> 00:07:08.240]  我想問一下大家
[00:07:08.240 --> 00:07:11.240]  如果平均一些一般的收入
[00:07:11.240 --> 00:07:15.240]  一年的年薪大概一般人是多少錢?
[00:07:15.240 --> 00:07:17.240]  五六萬差不多吧
[00:07:17.240 --> 00:07:19.240]  還是再多一點?
[00:07:19.240 --> 00:07:21.240]  還是少一點?
[00:07:21.240 --> 00:07:22.240]  多一點嗎?
[00:07:22.240 --> 00:07:24.240]  一般而已
[00:07:24.240 --> 00:07:28.240]  一般都更多一點吧
[00:07:28.240 --> 00:07:31.240]  多少?七萬嗎?
[00:07:31.240 --> 00:07:34.240]  我來了這裡不是很久
[00:07:34.240 --> 00:07:36.240]  來了這裡多久呢?
[00:07:36.240 --> 00:07:40.240]  我搬了來灣區大概八年半
[00:07:40.240 --> 00:07:42.240]  搬了來這裡
[00:07:42.240 --> 00:07:43.240]  我發覺到
[00:07:43.240 --> 00:07:47.240]  我以前去寫是四萬至五萬
[00:07:47.240 --> 00:07:50.240]  有些人說四萬至五萬
[00:07:50.240 --> 00:07:51.240]  怎麼行呢?
[00:07:51.240 --> 00:07:54.240]  在灣區根本上不可以生存的
[00:07:54.240 --> 00:07:55.240]  那我加多一點吧
[00:07:55.240 --> 00:07:56.240]  五至六萬吧
[00:07:56.240 --> 00:07:58.240]  現在你們這樣說
[00:07:58.240 --> 00:07:59.240]  我又要再加一點
[00:07:59.240 --> 00:08:01.240]  可能要花六至七萬
[00:08:01.240 --> 00:08:04.240]  這裡年薪六至七萬
[00:08:04.240 --> 00:08:05.240]  等一下
[00:08:05.240 --> 00:08:07.240]  這個女子呢
[00:08:07.240 --> 00:08:11.240]  是用了她一年的年薪
[00:08:11.240 --> 00:08:16.240]  去買這個一斤的珍娜達香膏
[00:08:16.240 --> 00:08:19.240]  在耶穌的面前打破這個玉瓶
[00:08:19.240 --> 00:08:21.240]  敲在耶穌的身上
[00:08:21.240 --> 00:08:23.240]  一年的工資
[00:08:23.240 --> 00:08:24.240]  等於姐妹
[00:08:24.240 --> 00:08:28.240]  你捨不捨得用你一年的人工
[00:08:28.240 --> 00:08:30.240]  去奉獻給教會?
[00:08:30.240 --> 00:08:32.240]  捨不捨得?
[00:08:32.240 --> 00:08:34.240]  捨不捨得?
[00:08:34.240 --> 00:08:36.240]  又突然間姐妹說
[00:08:36.240 --> 00:08:37.240]  不捨得
[00:08:37.240 --> 00:08:38.240]  是不是?
[00:08:38.240 --> 00:08:39.240]  不捨得
[00:08:39.240 --> 00:08:41.240]  其實我們在說
[00:08:41.240 --> 00:08:42.240]  我們很多時候
[00:08:42.240 --> 00:08:43.240]  我們唱歌的時候說
[00:08:43.240 --> 00:08:46.240]  神啊我們將我們自己傳言獻上
[00:08:46.240 --> 00:08:47.240]  剛才那首歌
[00:08:47.240 --> 00:08:49.240]  記不記得?
[00:08:49.240 --> 00:08:51.240]  我們將自己傳言獻上
[00:08:51.240 --> 00:08:55.240]  到底我們說傳言獻上的時候
[00:08:55.240 --> 00:08:57.240]  我們是不是只是唱歌的時候
[00:08:57.240 --> 00:08:59.240]  才會唱呢?
[00:08:59.240 --> 00:09:01.240]  只有嘴巴去唱
[00:09:01.240 --> 00:09:02.240]  只有嘴巴去說
[00:09:02.240 --> 00:09:04.240]  但是我們實際的行動
[00:09:04.240 --> 00:09:06.240]  我們不會這樣做
[00:09:06.240 --> 00:09:07.240]  但是你看到
[00:09:07.240 --> 00:09:09.240]  這個女子
[00:09:09.240 --> 00:09:11.240]  聖經所記載的
[00:09:11.240 --> 00:09:13.240]  這一個女人
[00:09:13.240 --> 00:09:15.240]  她願意
[00:09:15.240 --> 00:09:18.240]  當時的女人
[00:09:18.240 --> 00:09:20.240]  都不會出來工作
[00:09:20.240 --> 00:09:22.240]  我相信可能她是
[00:09:22.240 --> 00:09:24.240]  可能她家人
[00:09:24.240 --> 00:09:25.240]  或者各樣原因
[00:09:25.240 --> 00:09:26.240]  她儲起來
[00:09:26.240 --> 00:09:29.240]  可能儲了很久很久的那筆錢
[00:09:29.240 --> 00:09:33.240]  來買一斤的珍拿達香膏
[00:09:33.240 --> 00:09:35.240]  你覺得難不難得?
[00:09:35.240 --> 00:09:38.240]  你覺得她是不是傳言獻上?
[00:09:38.240 --> 00:09:39.240]  等於姐妹
[00:09:39.240 --> 00:09:43.240]  我們是不是一個傳言獻上的基督徒呢?
[00:09:43.240 --> 00:09:47.240]  馬太福音26章14-16節說
[00:09:47.240 --> 00:09:51.240]  猶大為了三十塊錢出賣耶穌
[00:09:51.240 --> 00:09:54.240]  在當時耶穌的時代
[00:09:54.240 --> 00:09:56.240]  買一個奴隸是多少錢呢?
[00:09:56.240 --> 00:09:59.240]  只不過是十兩的銀子
[00:09:59.240 --> 00:10:01.240]  你買一個奴隸回來
[00:10:01.240 --> 00:10:03.240]  你就可以要他生就生
[00:10:03.240 --> 00:10:05.240]  要他死就死
[00:10:05.240 --> 00:10:07.240]  買一個奴隸
[00:10:07.240 --> 00:10:11.240]  三十塊錢可以買三個奴隸回來
[00:10:11.240 --> 00:10:13.240]  所以在當時來說
[00:10:13.240 --> 00:10:16.240]  三十塊錢是不是一個小數目呢?
[00:10:16.240 --> 00:10:19.240]  其實不是一個小數目
[00:10:19.240 --> 00:10:23.240]  對當時這個女子來說
[00:10:23.240 --> 00:10:26.240]  是一個相當大的數目
[00:10:26.240 --> 00:10:27.240]  弟兄姊妹
[00:10:27.240 --> 00:10:29.240]  你覺不覺得她所做的事
[00:10:29.240 --> 00:10:32.240]  是盡她所能呢?
[00:10:32.240 --> 00:10:34.240]  覺不覺得?
[00:10:34.240 --> 00:10:38.240]  她可不可以成為我們的榜樣?
[00:10:38.240 --> 00:10:41.240]  可不可以成為我們的激勵呢?
[00:10:41.240 --> 00:10:43.240]  可不可以提醒我們
[00:10:43.240 --> 00:10:45.240]  不要再做一個只會說
[00:10:45.240 --> 00:10:48.240]  只會唱的基督徒呢?
[00:10:48.240 --> 00:10:51.240]  而是我們願意有實際行動
[00:10:51.240 --> 00:10:54.240]  去回應上帝的恩典和愛呢?
[00:10:54.240 --> 00:10:55.240]  弟兄姊妹
[00:10:55.240 --> 00:10:58.240]  什麼叫做盡他所能呢?
[00:10:58.240 --> 00:11:00.240]  什麼叫做盡他所能呢?
[00:11:00.240 --> 00:11:05.240]  我覺得其實每一個基督徒的盡都不一樣
[00:11:05.240 --> 00:11:06.240]  同意嗎?
[00:11:06.240 --> 00:11:08.240]  你和我的盡都不一樣
[00:11:08.240 --> 00:11:10.240]  可能當中有些弟兄姊妹
[00:11:10.240 --> 00:11:11.240]  你要上班
[00:11:11.240 --> 00:11:13.240]  你的小朋友都很小
[00:11:13.240 --> 00:11:15.240]  你要照顧家庭
[00:11:15.240 --> 00:11:16.240]  是不是?
[00:11:16.240 --> 00:11:17.240]  所以每一個人
[00:11:17.240 --> 00:11:20.240]  你的盡都不一樣
[00:11:20.240 --> 00:11:23.240]  我們不需要和我們隔離的那個比較
[00:11:23.240 --> 00:11:27.240]  他放這麼多時間在教會
[00:11:27.240 --> 00:11:28.240]  他做這麼多事
[00:11:28.240 --> 00:11:30.240]  或者他已經退休了
[00:11:30.240 --> 00:11:32.240]  小朋友都長大了
[00:11:32.240 --> 00:11:34.240]  他可以拿多一點時間出來
[00:11:34.240 --> 00:11:36.240]  你不需要和別人比較
[00:11:36.240 --> 00:11:39.240]  你的盡和他的盡
[00:11:39.240 --> 00:11:41.240]  有什麼分別
[00:11:41.240 --> 00:11:42.240]  你不需要
[00:11:42.240 --> 00:11:45.240]  你只需要問你自己
[00:11:45.240 --> 00:11:48.240]  你只需要在神面前去醒察
[00:11:48.240 --> 00:11:52.240]  我已經盡我所能去擺上
[00:11:52.240 --> 00:11:55.240]  我能夠盡我所能去愛主嗎?
[00:11:55.240 --> 00:11:57.240]  什麼叫做傳言的奉獻呢?
[00:11:57.240 --> 00:11:58.240]  弟兄姊妹
[00:11:58.240 --> 00:12:00.240]  我們可以問問自己
[00:12:00.240 --> 00:12:02.240]  到底我們是不是一個
[00:12:02.240 --> 00:12:06.240]  傳言奉獻愛主的基督徒呢?
[00:12:06.240 --> 00:12:10.240]  傳言的奉獻和愛主的心
[00:12:10.240 --> 00:12:11.240]  是成正比的
[00:12:11.240 --> 00:12:12.240]  同意嗎?
[00:12:12.240 --> 00:12:14.240]  當你越愛主
[00:12:14.240 --> 00:12:15.240]  你就越願意
[00:12:15.240 --> 00:12:17.240]  更多的奉獻
[00:12:17.240 --> 00:12:19.240]  剛才菲烈
[00:12:19.240 --> 00:12:21.240]  我來的時候
[00:12:21.240 --> 00:12:24.240]  菲烈就帶我參觀你們教會
[00:12:24.240 --> 00:12:27.240]  也是第一次走遍整間教會
[00:12:27.240 --> 00:12:29.240]  菲烈告訴我
[00:12:29.240 --> 00:12:31.240]  招牧師買這個地方的時候
[00:12:31.240 --> 00:12:33.240]  很奇妙的
[00:12:33.240 --> 00:12:34.240]  我相信這些
[00:12:34.240 --> 00:12:36.240]  你已經聽過很多了
[00:12:36.240 --> 00:12:38.240]  是不是兩天就可以籌到
[00:12:38.240 --> 00:12:40.240]  四百萬?
[00:12:40.240 --> 00:12:42.240]  三百八十萬
[00:12:42.240 --> 00:12:43.240]  兩天
[00:12:43.240 --> 00:12:45.240]  有沒有聽錯?
[00:12:45.240 --> 00:12:48.240]  我相信很多弟兄姊妹
[00:12:48.240 --> 00:12:51.240]  你是真的傳言的擺上
[00:12:51.240 --> 00:12:54.240]  是不是?
[00:12:54.240 --> 00:12:56.240]  為什麼有些弟兄姊妹
[00:12:56.240 --> 00:12:58.240]  願意奉獻這麼多
[00:12:58.240 --> 00:12:59.240]  擺上這麼多呢?
[00:12:59.240 --> 00:13:00.240]  我相信
[00:13:00.240 --> 00:13:02.240]  是和愛主的心
[00:13:02.240 --> 00:13:03.240]  是成正比的
[00:13:03.240 --> 00:13:04.240]  你越愛主
[00:13:04.240 --> 00:13:06.240]  你越經歷主的恩典
[00:13:06.240 --> 00:13:09.240]  你就越願意擺上更多
[00:13:09.240 --> 00:13:11.240]  甚至毫無保留的奉獻
[00:13:11.240 --> 00:13:13.240]  傳言的奉獻
[00:13:13.240 --> 00:13:15.240]  弟兄姊妹
[00:13:15.240 --> 00:13:16.240]  你賺得多
[00:13:16.240 --> 00:13:19.240]  是不是等於你奉獻得多?
[00:13:19.240 --> 00:13:21.240]  不一定
[00:13:21.240 --> 00:13:22.240]  有很多弟兄姊妹
[00:13:22.240 --> 00:13:25.240]  可能年薪是很多的
[00:13:25.240 --> 00:13:29.240]  但未必等於他很捨得奉獻
[00:13:29.240 --> 00:13:30.240]  他收入少
[00:13:30.240 --> 00:13:33.240]  等不等於他奉獻少?
[00:13:33.240 --> 00:13:35.240]  都不等於的
[00:13:35.240 --> 00:13:37.240]  有些他收入很少
[00:13:37.240 --> 00:13:40.240]  但他很樂意
[00:13:40.240 --> 00:13:41.240]  來奉獻
[00:13:41.240 --> 00:13:42.240]  我記得
[00:13:42.240 --> 00:13:44.240]  每一次回香港
[00:13:44.240 --> 00:13:47.240]  我有機會遇到一個弟兄
[00:13:47.240 --> 00:13:49.240]  其實他最近已經告訴我
[00:13:49.240 --> 00:13:50.240]  他退休
[00:13:50.240 --> 00:13:53.240]  不過他仍然繼續做兼職
[00:13:53.240 --> 00:13:57.240]  他在建築業做保安
[00:13:57.240 --> 00:14:00.240]  你知道那些都不是很高收入的
[00:14:00.240 --> 00:14:02.240]  但他每一次
[00:14:02.240 --> 00:14:04.240]  我回去見到他
[00:14:04.240 --> 00:14:07.240]  他總是塞信封給我
[00:14:07.240 --> 00:14:09.240]  那裡全部都是美金
[00:14:09.240 --> 00:14:11.240]  不是港幣
[00:14:11.240 --> 00:14:12.240]  他說
[00:14:12.240 --> 00:14:13.240]  梁傳道
[00:14:13.240 --> 00:14:14.240]  這些錢
[00:14:14.240 --> 00:14:16.240]  你拿回去
[00:14:16.240 --> 00:14:18.240]  如果你看到
[00:14:18.240 --> 00:14:20.240]  神的事工有什麼需要
[00:14:20.240 --> 00:14:22.240]  你看到有什麼人
[00:14:22.240 --> 00:14:23.240]  有需要
[00:14:23.240 --> 00:14:25.240]  你就幫我
[00:14:25.240 --> 00:14:27.240]  去奉獻出來
[00:14:27.240 --> 00:14:29.240]  他不是給我
[00:14:29.240 --> 00:14:31.240]  你不要誤會
[00:14:31.240 --> 00:14:33.240]  我不敢用他的錢
[00:14:33.240 --> 00:14:35.240]  我不會放在自己的袋子裡
[00:14:35.240 --> 00:14:36.240]  我想告訴你
[00:14:36.240 --> 00:14:39.240]  我會收起
[00:14:39.240 --> 00:14:40.240]  放在抽屜裡
[00:14:40.240 --> 00:14:42.240]  寫著是弟兄的奉獻
[00:14:42.240 --> 00:14:44.240]  我就會看看
[00:14:44.240 --> 00:14:48.240]  有哪個機構很需要金錢
[00:14:48.240 --> 00:14:50.240]  或者哪個宣教士有需要
[00:14:50.240 --> 00:14:52.240]  或者哪一個人有困難
[00:14:52.240 --> 00:14:54.240]  我就會在那裡抽一些錢
[00:14:54.240 --> 00:14:55.240]  去拿去奉獻
[00:14:55.240 --> 00:14:57.240]  代這個弟兄去奉獻
[00:14:57.240 --> 00:14:59.240]  我為這個弟兄所擺上的
[00:14:59.240 --> 00:15:02.240]  他說你千萬不要告訴別人
[00:15:02.240 --> 00:15:03.240]  他覺得聖經說
[00:15:03.240 --> 00:15:06.240]  左手不可以讓右手知道
[00:15:06.240 --> 00:15:07.240]  所以我也不會告訴你
[00:15:07.240 --> 00:15:09.240]  他叫什麼名字
[00:15:09.240 --> 00:15:10.240]  弟兄姊妹
[00:15:10.240 --> 00:15:12.240]  求主幫助我們
[00:15:12.240 --> 00:15:16.240]  我們學習一個樂意奉獻
[00:15:16.240 --> 00:15:18.240]  做一個樂意奉獻的基督徒
[00:15:18.240 --> 00:15:21.240]  瑪利亞很清楚耶穌的身份
[00:15:21.240 --> 00:15:23.240]  和他的工作
[00:15:23.240 --> 00:15:25.240]  所以他樂意
[00:15:25.240 --> 00:15:27.240]  耶穌說他是為我安葬的事
[00:15:27.240 --> 00:15:29.240]  去預備的
[00:15:29.240 --> 00:15:31.240]  所以他知道耶穌
[00:15:31.240 --> 00:15:34.240]  很快就要上十字架
[00:15:34.240 --> 00:15:38.240]  所以他預先為耶穌做了這件事
[00:15:38.240 --> 00:15:40.240]  你對耶穌的認識有多少呢
[00:15:40.240 --> 00:15:42.240]  今天很多弟兄姊妹
[00:15:42.240 --> 00:15:45.240]  信了耶穌十年
[00:15:45.240 --> 00:15:48.240]  都未看過一次聖經
[00:15:48.240 --> 00:15:49.240]  有些甚至告訴我
[00:15:49.240 --> 00:15:52.240]  信了二十年都未看過一次聖經
[00:15:52.240 --> 00:15:54.240]  我不知道你信了耶穌多久
[00:15:54.240 --> 00:15:56.240]  我不敢問你們
[00:15:56.240 --> 00:15:59.240]  有誰已經讀過整本聖經一次
[00:15:59.240 --> 00:16:02.240]  我怕大家都會尷尬
[00:16:02.240 --> 00:16:04.240]  是不是
[00:16:04.240 --> 00:16:05.240]  弟兄姊妹
[00:16:05.240 --> 00:16:07.240]  求主幫助我們
[00:16:07.240 --> 00:16:10.240]  好好追求認識神的話語
[00:16:10.240 --> 00:16:12.240]  對耶穌有更多的認識
[00:16:12.240 --> 00:16:14.240]  不明白主的心意
[00:16:14.240 --> 00:16:17.240]  我們是不會全然奉獻的
[00:16:17.240 --> 00:16:19.240]  明白主的心意
[00:16:19.240 --> 00:16:22.240]  等不等於我們會有行動的回應呢
[00:16:22.240 --> 00:16:26.240]  這個留給大家去思想
[00:16:26.240 --> 00:16:33.240]  你是不是已經盡你所能
[00:16:33.240 --> 00:16:35.240]  獻上你自己呢
[00:16:35.240 --> 00:16:39.240]  這個我們需要好好思想
[00:16:39.240 --> 00:16:42.240]  今天我想在這一點上
[00:16:42.240 --> 00:16:44.240]  和大家分享一個
[00:16:44.240 --> 00:16:46.240]  宣教士的見證
[00:16:46.240 --> 00:16:48.240]  我很多年前
[00:16:48.240 --> 00:16:52.240]  在一個大型聚會裡
[00:16:52.240 --> 00:16:54.240]  買了一本書
[00:16:54.240 --> 00:16:57.240]  叫做《大漠飛沙》
[00:16:57.240 --> 00:16:59.240]  不知道大家有沒有聽過
[00:16:59.240 --> 00:17:01.240]  有一個宣教士叫黃剛賜
[00:17:01.240 --> 00:17:03.240]  有沒有聽過
[00:17:03.240 --> 00:17:06.240]  黃剛賜宣教士
[00:17:06.240 --> 00:17:08.240]  這個宣教士
[00:17:08.240 --> 00:17:14.240]  我記得在2014-2015年
[00:17:14.240 --> 00:17:17.240]  我們還是住在芝加哥
[00:17:17.240 --> 00:17:18.240]  住了三年
[00:17:18.240 --> 00:17:21.240]  記得他們每一年的12月聖誕節
[00:17:21.240 --> 00:17:24.240]  他們有一個很大型的聚會
[00:17:24.240 --> 00:17:27.240]  在聖誕節有幾天的時間
[00:17:27.240 --> 00:17:30.240]  有二三千人參加
[00:17:30.240 --> 00:17:32.240]  我記得我那次參加的時候
[00:17:32.240 --> 00:17:34.240]  其中有一個session
[00:17:34.240 --> 00:17:36.240]  就是黃剛賜宣教士
[00:17:36.240 --> 00:17:43.240]  他分享他去非洲宣教的經歷
[00:17:43.240 --> 00:17:47.240]  當時我們很多人聽他的經歷的時候
[00:17:47.240 --> 00:17:50.240]  我們那時候有二三千人
[00:17:50.240 --> 00:17:52.240]  每個人聽的時候
[00:17:52.240 --> 00:17:55.240]  我們都流著眼淚
[00:17:55.240 --> 00:17:57.240]  我們心裡覺得很感動
[00:17:57.240 --> 00:18:01.240]  和大家分享黃剛賜宣教士的見證
[00:18:01.240 --> 00:18:03.240]  在1991年
[00:18:03.240 --> 00:18:07.240]  馬來西亞籍的宣教士黃剛賜夫婦
[00:18:07.240 --> 00:18:09.240]  他帶著三個兒女
[00:18:09.240 --> 00:18:12.240]  分別是十歲、九歲和六歲
[00:18:12.240 --> 00:18:17.240]  一家飛到非洲的沙漠國家尼日
[00:18:17.240 --> 00:18:21.240]  這個地方向當地的居民宣教
[00:18:21.240 --> 00:18:22.240]  不是向華人
[00:18:22.240 --> 00:18:24.240]  是向當地的人宣教
[00:18:24.240 --> 00:18:26.240]  為了兒女的教育
[00:18:26.240 --> 00:18:27.240]  他們沒有辦法
[00:18:27.240 --> 00:18:34.240]  他們只能將三個兒女放在首都警察會的宿舍裡
