
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,主女平安
[00:01:24.000 --> 00:01:28.000]  成見是我們要極力小心提防的事
[00:01:28.000 --> 00:01:30.000]  今天我們會用這一段經文
[00:01:30.000 --> 00:01:33.000]  這一段經文可以用一個字去串連
[00:01:33.000 --> 00:01:35.000]  就是漢見這個字
[00:01:35.000 --> 00:01:38.000]  來看這一天我們要研讀的聖經
[00:01:38.000 --> 00:01:41.000]  我們先一起祈禱
[00:01:41.000 --> 00:01:43.000]  主基督求祢指教我們
[00:01:43.000 --> 00:01:46.000]  當我們打開祢真理的話語
[00:01:46.000 --> 00:01:48.000]  求祢的靈引導我們去明白
[00:01:48.000 --> 00:01:49.000]  多謝祢
[00:01:49.000 --> 00:01:52.000]  祈禱奉主耶穌基督得勝明智祈求
[00:01:52.000 --> 00:01:54.000]  阿門
[00:01:54.000 --> 00:01:55.000]  頂姐妹今天選讀的經文
[00:01:55.000 --> 00:01:56.000]  最顯淺的意思
[00:01:56.000 --> 00:01:57.000]  大概你會知道
[00:01:57.000 --> 00:01:59.000]  當然是法利賽人是奸的
[00:01:59.000 --> 00:02:01.000]  他要試探耶穌
[00:02:01.000 --> 00:02:05.000]  所以當耶穌離開了這班法利賽人之後
[00:02:05.000 --> 00:02:07.000]  耶穌就命令他的門徒要小心
[00:02:07.000 --> 00:02:10.000]  不要像法利賽人那樣
[00:02:10.000 --> 00:02:12.000]  不過門徒不明白
[00:02:12.000 --> 00:02:15.000]  耶穌就用很重的語氣去說他們
[00:02:15.000 --> 00:02:16.000]  舉例子
[00:02:16.000 --> 00:02:19.000]  然後二十一節最後那裏就說
[00:02:19.000 --> 00:02:20.000]  你們明白嗎?
[00:02:20.000 --> 00:02:23.000]  這一幕就結束了
[00:02:23.000 --> 00:02:28.000]  耶穌很重語氣地問了七個問題
[00:02:28.000 --> 00:02:29.000]  門徒沒有想過
[00:02:29.000 --> 00:02:30.000]  他只是忘記帶餅而已
[00:02:30.000 --> 00:02:32.000]  引起討論
[00:02:32.000 --> 00:02:35.000]  接著帶來老師有這麼大的反應
[00:02:35.000 --> 00:02:36.000]  有多大?
[00:02:36.000 --> 00:02:38.000]  耶穌一連問這七個問題
[00:02:38.000 --> 00:02:39.000]  在福音書裏面
[00:02:39.000 --> 00:02:42.000]  其實很少見到耶穌這樣連珠炮發
[00:02:42.000 --> 00:02:44.000]  一口氣去質問人的
[00:02:44.000 --> 00:02:45.000]  第一個問題是第十七節那裏
[00:02:45.000 --> 00:02:48.000]  為什麼議論沒有餅這件事?
[00:02:48.000 --> 00:02:49.000]  第二個問題
[00:02:49.000 --> 00:02:51.000]  你們還不知道還不明白嗎?
[00:02:51.000 --> 00:02:53.000]  第三個問題
[00:02:53.000 --> 00:02:55.000]  你們的心還這麼遲鈍嗎?
[00:02:55.000 --> 00:02:56.000]  第四個問題
[00:02:56.000 --> 00:02:58.000]  你們有眼不可以看
[00:02:58.000 --> 00:03:00.000]  有耳不可以聽嗎?
[00:03:00.000 --> 00:03:02.000]  第五個問題
[00:03:02.000 --> 00:03:04.000]  十八節最後那句是連著第十九節的
[00:03:04.000 --> 00:03:05.000]  你們不記得
[00:03:05.000 --> 00:03:08.000]  我打開那五個餅給五千人吃
[00:03:08.000 --> 00:03:10.000]  你們收拾了多少籃子?
[00:03:10.000 --> 00:03:12.000]  然後第六個問題
[00:03:12.000 --> 00:03:15.000]  那七個餅分給四千人那一次
[00:03:15.000 --> 00:03:17.000]  你們又收拾了多少籃子?
[00:03:17.000 --> 00:03:19.000]  最後一個問題第七個問題
[00:03:19.000 --> 00:03:23.000]  你們還不明白嗎?
[00:03:23.000 --> 00:03:25.000]  看來越來越接近耶路撒冷
[00:03:25.000 --> 00:03:27.000]  上十課的日子
[00:03:27.000 --> 00:03:30.000]  耶穌看見身邊這一班學生門徒
[00:03:30.000 --> 00:03:33.000]  本應就快滿師
[00:03:33.000 --> 00:03:34.000]  耶穌很焦急
[00:03:34.000 --> 00:03:37.000]  你說耶穌怎會有這些情緒?
[00:03:37.000 --> 00:03:40.000]  有,其實在上文的十二節才說完
[00:03:40.000 --> 00:03:42.000]  耶穌為了一班領袖
[00:03:42.000 --> 00:03:44.000]  伶侣心心嘆息
[00:03:44.000 --> 00:03:46.000]  現在看回自己的門徒
[00:03:46.000 --> 00:03:49.000]  仍然聽不明白自然會怒氣
[00:03:49.000 --> 00:03:52.000]  但是耶穌要門徒明白的
[00:03:52.000 --> 00:03:56.000]  又是甚麼呢?
[00:03:56.000 --> 00:03:57.000]  要看得明白
[00:03:57.000 --> 00:04:00.000]  耶穌在問這七條問題這一段的記載
[00:04:00.000 --> 00:04:04.000]  當然我們要問那個大圖畫是甚麼
[00:04:04.000 --> 00:04:06.000]  我們就要了解這一段的前面
[00:04:06.000 --> 00:04:09.000]  甚至包著這一段的經文
[00:04:09.000 --> 00:04:11.000]  以至馬克福音這本書
[00:04:11.000 --> 00:04:16.000]  是想帶出一個整體的訊息
[00:04:16.000 --> 00:04:18.000]  七次問門徒的記載
[00:04:18.000 --> 00:04:22.000]  最右下角的綠色框
[00:04:22.000 --> 00:04:24.000]  我們要了解前面
[00:04:24.000 --> 00:04:29.000]  有一個法利塞人來找神蹟的這一段記載
[00:04:29.000 --> 00:04:31.000]  知道甚麼是法利塞人的教
[00:04:31.000 --> 00:04:34.000]  而這一段經文是鋪排在
[00:04:34.000 --> 00:04:39.000]  一年三次的三個回合上船過海的行程當中
[00:04:39.000 --> 00:04:42.000]  三段海上的記載你很熟悉的
[00:04:42.000 --> 00:04:46.000]  第一個回合是耶穌平靜風浪
[00:04:46.000 --> 00:04:50.000]  第二個回合是耶穌海上行走那一次
[00:04:50.000 --> 00:04:52.000]  第三個回合就是這一次
[00:04:52.000 --> 00:04:56.000]  耶穌再次離開猶太人聚居的西岸
[00:04:56.000 --> 00:04:58.000]  坐船去到對岸
[00:04:58.000 --> 00:05:00.000]  這就是第十三節說的地方
[00:05:00.000 --> 00:05:03.000]  三次在海上的回合的共通點
[00:05:03.000 --> 00:05:07.000]  都是關注一個問題開始的
[00:05:07.000 --> 00:05:08.000]  生存的問題
[00:05:08.000 --> 00:05:10.000]  前兩個回合很明顯的
[00:05:10.000 --> 00:05:11.000]  遇上大風浪
[00:05:11.000 --> 00:05:13.000]  門徒很怕死
[00:05:13.000 --> 00:05:16.000]  而在這個生存問題之後
[00:05:16.000 --> 00:05:18.000]  就問一個信心的問題
[00:05:18.000 --> 00:05:21.000]  耶穌也在船上問門徒
[00:05:21.000 --> 00:05:23.000]  為甚麼你們沒有信心
[00:05:23.000 --> 00:05:25.000]  或者你們不要去怕
[00:05:25.000 --> 00:05:28.000]  其實都是關於信心的問題
[00:05:28.000 --> 00:05:30.000]  而前兩個回合最後的結局
[00:05:30.000 --> 00:05:32.000]  都是令到門徒很驚訝
[00:05:32.000 --> 00:05:35.000]  他們不明白耶穌到底是哪一個
[00:05:35.000 --> 00:05:38.000]  這是第三個問題
[00:05:38.000 --> 00:05:40.000]  而耶穌是哪一個
[00:05:40.000 --> 00:05:42.000]  這個主題正正就是
[00:05:42.000 --> 00:05:44.000]  馬夫音由一開始的編排
[00:05:44.000 --> 00:05:46.000]  你看到一章一節那裡
[00:05:46.000 --> 00:05:49.000]  神的兒子耶穌基督福音的起頭
[00:05:49.000 --> 00:05:51.000]  然後每一個經文的記載
[00:05:51.000 --> 00:05:54.000]  每一段都是逐步揭示出
[00:05:54.000 --> 00:05:57.000]  這個耶穌到底是哪一位
[00:05:57.000 --> 00:05:59.000]  這是馬夫音寫了的特色
[00:05:59.000 --> 00:06:01.000]  直到第十五章的三十九節
[00:06:01.000 --> 00:06:03.000]  在十字架的底下
[00:06:03.000 --> 00:06:05.000]  由白夫長的口去宣認
[00:06:05.000 --> 00:06:08.000]  這個人真是神的兒子
[00:06:08.000 --> 00:06:11.000]  所以我們今天就用這三個問題
[00:06:11.000 --> 00:06:13.000]  生存的問題第一
[00:06:13.000 --> 00:06:14.000]  第二是信心的問題
[00:06:14.000 --> 00:06:16.000]  第三就是耶穌是誰的問題
[00:06:16.000 --> 00:06:19.000]  這個角度去切入今天我們所讀的
[00:06:19.000 --> 00:06:24.000]  這一段海上記載的經文
[00:06:24.000 --> 00:06:26.000]  所以第一點我和大家分享的就是
[00:06:26.000 --> 00:06:31.000]  從體見缺乏到主眼仰望
[00:06:31.000 --> 00:06:34.000]  耶穌拒絕給神跡
[00:06:34.000 --> 00:06:36.000]  給那些法利賽人看
[00:06:36.000 --> 00:06:38.000]  第十三節那裡說
[00:06:38.000 --> 00:06:40.000]  於是祂離開他們
[00:06:40.000 --> 00:06:42.000]  又上船往對岸去了
[00:06:42.000 --> 00:06:46.000]  往對岸去原文是形容去到那一邊
[00:06:46.000 --> 00:06:51.000]  經文幫我們代入了門徒的思考領域
[00:06:51.000 --> 00:06:53.000]  那一邊即是哪一邊
[00:06:53.000 --> 00:06:55.000]  其實經文連提都不想提
[00:06:55.000 --> 00:06:58.000]  是表達門徒的心境
[00:06:58.000 --> 00:07:02.000]  那一邊是不潔的外邦人聚居的地方
[00:07:02.000 --> 00:07:05.000]  連地名都不想提
[00:07:05.000 --> 00:07:09.000]  而旁白很快就在第十四節提出了
[00:07:09.000 --> 00:07:10.000]  第一個問題
[00:07:10.000 --> 00:07:11.000]  生存的問題
[00:07:11.000 --> 00:07:15.000]  門徒亡了大餅
[00:07:15.000 --> 00:07:17.000]  要去到那一邊
[00:07:17.000 --> 00:07:19.000]  和亡了大餅
[00:07:19.000 --> 00:07:24.000]  兩者加起來構成一個怎樣的生存問題呢?
[00:07:24.000 --> 00:07:26.000]  他們身為猶太人
[00:07:26.000 --> 00:07:30.000]  他們吃的東西很有關係
[00:07:30.000 --> 00:07:33.000]  他們不可以吃外邦人做的食物
[00:07:33.000 --> 00:07:34.000]  他們有飲食的規條
[00:07:34.000 --> 00:07:36.000]  要求他們所買的食材
[00:07:36.000 --> 00:07:38.000]  他們所吃的都是在猶太街市買
[00:07:38.000 --> 00:07:41.000]  要用猶太潔淨的方式去預備
[00:07:41.000 --> 00:07:43.000]  如果你有去過以色列
[00:07:43.000 --> 00:07:45.000]  在飛機的第一餐
[00:07:45.000 --> 00:07:47.000]  大概你會吃到一個叫Caution Meal
[00:07:47.000 --> 00:07:50.000]  猶太餐的飛機餐
[00:07:50.000 --> 00:07:54.000]  整盒飛機餐是有一個封條封住的
[00:07:54.000 --> 00:07:58.000]  而這個封條是要直到拿去給那個人吃的面前
[00:07:58.000 --> 00:08:01.000]  那個人自己打開
[00:08:01.000 --> 00:08:04.000]  空姐或者空少去預備食物的時候
[00:08:04.000 --> 00:08:05.000]  翻熱的時候
[00:08:05.000 --> 00:08:07.000]  是不可以弄壞封條的
[00:08:07.000 --> 00:08:08.000]  蓋得緊緊的
[00:08:08.000 --> 00:08:11.000]  因為如果弄其他食物的器皿進去了
[00:08:11.000 --> 00:08:12.000]  也是不行的
[00:08:12.000 --> 00:08:14.000]  要拿到那個人面前
[00:08:14.000 --> 00:08:15.000]  打開的時候
[00:08:15.000 --> 00:08:17.000]  你會發現裡面有一張證書
[00:08:17.000 --> 00:08:19.000]  說明裡面的食材
[00:08:19.000 --> 00:08:21.000]  是由專人去檢驗過
[00:08:21.000 --> 00:08:24.000]  猶太人可以放心進食
[00:08:24.000 --> 00:08:26.000]  就是這麼嚴謹
[00:08:26.000 --> 00:08:27.000]  耶穌時代的猶太人
[00:08:27.000 --> 00:08:30.000]  去到一個沒有猶太麵包師傅的地方
[00:08:30.000 --> 00:08:33.000]  他們買不到麵包吃的
[00:08:33.000 --> 00:08:37.000]  整個行程還不是即日來回
[00:08:37.000 --> 00:08:41.000]  怎麼可以沒有預備路上的乾糧呢?
[00:08:41.000 --> 00:08:47.000]  食是一個基本生存的問題
[00:08:47.000 --> 00:08:51.000]  現在他們看見自己的缺乏
[00:08:51.000 --> 00:08:52.000]  因此
[00:08:52.000 --> 00:08:53.000]  當在十五節的時候
[00:08:53.000 --> 00:08:55.000]  耶穌祝福他們說
[00:08:55.000 --> 00:08:59.000]  你們要小心提防法利財人的教和希律的教
[00:08:59.000 --> 00:09:04.000]  門徒彼此去議論爭論
[00:09:04.000 --> 00:09:05.000]  因為我們沒有帶餅
[00:09:05.000 --> 00:09:07.000]  所以老師這樣說
[00:09:07.000 --> 00:09:09.000]  耶穌明明在說
[00:09:09.000 --> 00:09:14.000]  要小心法利財人的教和希律的教
[00:09:14.000 --> 00:09:18.000]  教是發酵麵包用的
[00:09:18.000 --> 00:09:23.000]  但是門徒為何會聽成餅?
[00:09:23.000 --> 00:09:25.000]  我查過兩個希臘文的讀音
[00:09:25.000 --> 00:09:28.000]  教就是sumé
[00:09:28.000 --> 00:09:30.000]  餅就是atos
[00:09:30.000 --> 00:09:32.000]  你就這樣聽都知道很大分別
[00:09:32.000 --> 00:09:34.000]  是不會聽錯的
[00:09:34.000 --> 00:09:36.000]  會不會他們的情況就好像
[00:09:36.000 --> 00:09:38.000]  有一天老闆跟你說
[00:09:38.000 --> 00:09:40.000]  你跟貨倉那邊的同事聯絡
[00:09:40.000 --> 00:09:43.000]  看看我們這個型號回貨了沒有
[00:09:43.000 --> 00:09:44.000]  你就搭嘴
[00:09:44.000 --> 00:09:46.000]  啊?口罩回貨了?
[00:09:46.000 --> 00:09:48.000]  我可不可以去排隊?
[00:09:48.000 --> 00:09:50.000]  牛頭不搭馬嘴
[00:09:50.000 --> 00:09:53.000]  是因為關注著一些事
[00:09:53.000 --> 00:09:55.000]  很擔心這些缺乏
[00:09:55.000 --> 00:09:56.000]  很自然
[00:09:56.000 --> 00:09:58.000]  你聽到某些字眼特別敏感
[00:09:58.000 --> 00:10:00.000]  以為人家就是在說這個話題
[00:10:00.000 --> 00:10:03.000]  聯想錯了
[00:10:03.000 --> 00:10:05.000]  從往對岸去
[00:10:05.000 --> 00:10:07.000]  加上這個忘了帶餅
[00:10:07.000 --> 00:10:10.000]  你可以推論到門徒當時腦海的想法是什麼
[00:10:10.000 --> 00:10:12.000]  又去外邦人的地方
[00:10:12.000 --> 00:10:14.000]  沒有一口好吃的
[00:10:14.000 --> 00:10:16.000]  糟了
[00:10:16.000 --> 00:10:18.000]  沒有帶餅
[00:10:18.000 --> 00:10:20.000]  你還不是很明白
[00:10:20.000 --> 00:10:23.000]  教是怎樣聯想到麵包呢?
[00:10:23.000 --> 00:10:25.000]  麵膠
[00:10:25.000 --> 00:10:28.000]  其實是當時製造麵包的必需材料
[00:10:28.000 --> 00:10:30.000]  他們通常會將那些烤模
[00:10:30.000 --> 00:10:32.000]  放在麵粉當中
[00:10:32.000 --> 00:10:33.000]  搓成麵團
[00:10:33.000 --> 00:10:34.000]  今天我們也會這樣做
[00:10:34.000 --> 00:10:37.000]  但他們不是不斷去加烤模
[00:10:37.000 --> 00:10:39.000]  而是他們會在做好麵團之後
[00:10:39.000 --> 00:10:42.000]  在麵團當中捏一塊出來
[00:10:42.000 --> 00:10:44.000]  放在一旁
[00:10:44.000 --> 00:10:45.000]  下次做麵包的時候
[00:10:45.000 --> 00:10:48.000]  就將上次搓好的麵膠
[00:10:48.000 --> 00:10:49.000]  這個麵團
[00:10:49.000 --> 00:10:52.000]  放進去新搓的一團麵團當中
[00:10:52.000 --> 00:10:54.000]  用來發酵
[00:10:54.000 --> 00:10:55.000]  換言之
[00:10:55.000 --> 00:10:56.000]  這個膠
[00:10:56.000 --> 00:11:00.000]  也是代表著那一團舊的麵團
[00:11:00.000 --> 00:11:02.000]  舊的膠
[00:11:02.000 --> 00:11:04.000]  門徒心裏知道
[00:11:04.000 --> 00:11:06.000]  耶穌也知道
[00:11:06.000 --> 00:11:07.000]  所以耶穌說
[00:11:07.000 --> 00:11:11.000]  為什麼議論沒有餅這件事呢?
[00:11:11.000 --> 00:11:13.000]  餅姊妹不要說猶太人了
[00:11:13.000 --> 00:11:14.000]  今天
[00:11:14.000 --> 00:11:18.000]  我們為了未來幾個月生存的問題
[00:11:18.000 --> 00:11:20.000]  我們奔波勞碌
[00:11:20.000 --> 00:11:22.000]  只說吃吧
[00:11:22.000 --> 00:11:25.000]  這個星期你有沒有去過超級市場?
[00:11:25.000 --> 00:11:27.000]  你見到是怎樣的情景?
[00:11:27.000 --> 00:11:28.000]  那些貨架
[00:11:28.000 --> 00:11:30.000]  那些人龍
[00:11:30.000 --> 00:11:32.000]  大排長龍去買米
[00:11:32.000 --> 00:11:35.000]  大排長龍去買廁紙
[00:11:35.000 --> 00:11:38.000]  但是米商和廁紙的商人
[00:11:38.000 --> 00:11:39.000]  另一方面
[00:11:39.000 --> 00:11:42.000]  特意叫記者拍攝他們的倉庫
[00:11:42.000 --> 00:11:43.000]  讓他們看到
[00:11:43.000 --> 00:11:44.000]  沒有缺米
[00:11:44.000 --> 00:11:46.000]  沒有缺廁紙
[00:11:46.000 --> 00:11:48.000]  可以生存下去
[00:11:48.000 --> 00:11:50.000]  不過這些新聞片段出了之後
[00:11:50.000 --> 00:11:52.000]  第二天你再去超級市場看
[00:11:52.000 --> 00:11:54.000]  是什麼情景呢?
[00:11:54.000 --> 00:11:57.000]  更加一片空虛寂寞
[00:11:57.000 --> 00:11:59.000]  因為什麼都沒有了
[00:11:59.000 --> 00:12:01.000]  所有東西都被搶購了
[00:12:01.000 --> 00:12:04.000]  連其他的罐頭食物開始都被搶購了
[00:12:04.000 --> 00:12:07.000]  到底我們是很緊張自己的缺乏
[00:12:07.000 --> 00:12:09.000]  或者有機會的缺乏
[00:12:09.000 --> 00:12:13.000]  是生存的問題
[00:12:13.000 --> 00:12:16.000]  耶穌接著的第二第三第四問
[00:12:16.000 --> 00:12:19.000]  你們還不知道嗎?
[00:12:19.000 --> 00:12:21.000]  還不明白嗎?
[00:12:21.000 --> 00:12:26.000]  你們的心是這麼遲鈍嗎?
[00:12:26.000 --> 00:12:28.000]  你們有眼不能看
[00:12:28.000 --> 00:12:31.000]  有耳不能聽嗎?
[00:12:31.000 --> 00:12:34.000]  知道、明白、心不遲鈍
[00:12:34.000 --> 00:12:36.000]  或者心不剛硬
[00:12:36.000 --> 00:12:38.000]  看見、聽見
[00:12:38.000 --> 00:12:39.000]  其實是耶穌呼喚
[00:12:39.000 --> 00:12:40.000]  叫醒那群門徒
[00:12:40.000 --> 00:12:42.000]  大家醒了!
[00:12:42.000 --> 00:12:43.000]  你們看不看得見?
[00:12:43.000 --> 00:12:44.000]  明不明白?
[00:12:44.000 --> 00:12:45.000]  知不知道?
[00:12:45.000 --> 00:12:48.000]  聽不聽到?
[00:12:48.000 --> 00:12:52.000]  我在這裡
[00:12:52.000 --> 00:12:53.000]  你看回第十四節
[00:12:53.000 --> 00:12:55.000]  還有一句
[00:12:55.000 --> 00:12:57.000]  門徒忘了帶餅
[00:12:57.000 --> 00:13:00.000]  船上除了一個餅
[00:13:00.000 --> 00:13:02.000]  還有一個餅
[00:13:02.000 --> 00:13:05.000]  一個餅夠十幾人分嗎?
[00:13:05.000 --> 00:13:08.000]  夠還是不夠?
[00:13:08.000 --> 00:13:10.000]  生存的問題
[00:13:10.000 --> 00:13:12.000]  令人看見自己的缺乏
[00:13:12.000 --> 00:13:15.000]  但我們卻要主眼仰望耶穌
[00:13:15.000 --> 00:13:17.000]  看見這個兩次在海上
[00:13:17.000 --> 00:13:19.000]  拯救他們的主耶穌基督
[00:13:19.000 --> 00:13:22.000]  看見這個剛剛才在上一次
[00:13:22.000 --> 00:13:24.000]  在外邦人的地方
[00:13:24.000 --> 00:13:27.000]  餵飽了四千人的耶穌
[00:13:27.000 --> 00:13:32.000]  丙姐妹,今天你缺乏的是什麼?
[00:13:32.000 --> 00:13:34.000]  真的缺乏?
[00:13:34.000 --> 00:13:36.000]  還是快要缺乏?
[00:13:36.000 --> 00:13:37.000]  還是很害怕
[00:13:37.000 --> 00:13:39.000]  其實沒有缺乏呢?
[00:13:39.000 --> 00:13:41.000]  經文給我們看見
[00:13:41.000 --> 00:13:42.000]  我們每一個人
[00:13:42.000 --> 00:13:43.000]  面對缺乏
[00:13:43.000 --> 00:13:45.000]  都有可以的情緒的起伏
[00:13:45.000 --> 00:13:47.000]  會的
[00:13:47.000 --> 00:13:49.000]  但這個時候我們怎樣反應?
[00:13:49.000 --> 00:13:53.000]  我們會不會因為環境而影響我們的信心?
[00:13:53.000 --> 00:13:55.000]  我們會不開心或者不滿
[00:13:55.000 --> 00:13:57.000]  但是我們有沒有無視耶穌
[00:13:57.000 --> 00:14:02.000]  一直與我們同在?
[00:14:02.000 --> 00:14:05.000]  從看見到缺乏
[00:14:05.000 --> 00:14:06.000]  到主眼仰望
[00:14:06.000 --> 00:14:08.000]  丙姐妹,這是第一點
[00:14:08.000 --> 00:14:12.000]  今天希望你得到的
[00:14:12.000 --> 00:14:13.000]  第二個問題
[00:14:13.000 --> 00:14:16.000]  處理信心的問題
[00:14:16.000 --> 00:14:19.000]  從找出聖見到慎防偏執
[00:14:19.000 --> 00:14:21.000]  門徒對於餅的執著
[00:14:21.000 --> 00:14:23.000]  是與上一段的經文有關
[00:14:23.000 --> 00:14:25.000]  剛才說了的大圖畫,你記得嗎?
[00:14:25.000 --> 00:14:27.000]  馬可福音裡的法利塞人
[00:14:27.000 --> 00:14:29.000]  往往是代表著一群不信的人
[00:14:29.000 --> 00:14:31.000]  他們不是無神論
[00:14:31.000 --> 00:14:33.000]  他們是聲稱自己是信上帝的人
[00:14:33.000 --> 00:14:36.000]  不過在他們的心目中
[00:14:36.000 --> 00:14:39.000]  耶穌不是那個神
[00:14:39.000 --> 00:14:43.000]  他們在經文裡是代表不信的人
[00:14:43.000 --> 00:14:45.000]  第十五節
[00:14:45.000 --> 00:14:46.000]  耶穌說
[00:14:46.000 --> 00:14:49.000]  「祝父門徒你們要小心提防
[00:14:49.000 --> 00:14:51.000]  法利塞人的教和希律的教」
[00:14:51.000 --> 00:14:53.000]  「祝父」是命令
[00:14:53.000 --> 00:14:54.000]  耶穌命令門徒
[00:14:54.000 --> 00:14:56.000]  你們要小心提防
[00:14:56.000 --> 00:14:58.000]  「小心」和「提防」這兩個字
[00:14:58.000 --> 00:14:59.000]  在原本的文字裡
[00:14:59.000 --> 00:15:01.000]  都是與「看」有關
[00:15:01.000 --> 00:15:03.000]  漢見
[00:15:03.000 --> 00:15:06.000]  表達要留神、留意
[00:15:06.000 --> 00:15:10.000]  要看得出、找得見
[00:15:10.000 --> 00:15:14.000]  找到這些很細微的教
[00:15:14.000 --> 00:15:17.000]  法利塞人的教、希律的教
[00:15:17.000 --> 00:15:18.000]  在第十一節
[00:15:18.000 --> 00:15:21.000]  當耶穌完成了第二回合的海上行程
[00:15:21.000 --> 00:15:23.000]  回到猶太的地方
[00:15:23.000 --> 00:15:25.000]  法利塞人立刻出來捉住耶穌問問題
[00:15:25.000 --> 00:15:27.000]  不懷好意
[00:15:27.000 --> 00:15:30.000]  與祂辯論其實是盤問的意思
[00:15:30.000 --> 00:15:33.000]  要求祂顯一個從天上來的神跡
[00:15:33.000 --> 00:15:35.000]  請祢給個證據
[00:15:35.000 --> 00:15:39.000]  證明祢就是那位應許要來的尼塞亞
[00:15:39.000 --> 00:15:41.000]  求神跡沒有問題
[00:15:41.000 --> 00:15:44.000]  法利塞人這樣做是合乎程序的
[00:15:44.000 --> 00:15:45.000]  舊約的記載
[00:15:45.000 --> 00:15:49.000]  對一些新的教導或先知的新行動要試驗
[00:15:49.000 --> 00:15:51.000]  這是舊約的教導
[00:15:51.000 --> 00:15:53.000]  不過,做對的程序
[00:15:53.000 --> 00:15:56.000]  也可以不懷好心
[00:15:56.000 --> 00:16:00.000]  也有人會利用程序來掩蓋自己的腐敗
[00:16:00.000 --> 00:16:02.000]  經文說
[00:16:02.000 --> 00:16:07.000]  辯論、盤問的目的是想試探耶穌
[00:16:07.000 --> 00:16:09.000]  耶穌當然知道
[00:16:09.000 --> 00:16:11.000]  他們要求耶穌提供一個記號
[00:16:11.000 --> 00:16:13.000]  還要從天上來的記號
[00:16:13.000 --> 00:16:15.000]  強調從天上來的
[00:16:15.000 --> 00:16:17.000]  因為他們要看見
[00:16:17.000 --> 00:16:18.000]  他們心裡面有一個成見
[00:16:18.000 --> 00:16:19.000]  有一個偏執
[00:16:19.000 --> 00:16:22.000]  他們想著那個尼塞亞基督
[00:16:22.000 --> 00:16:25.000]  是能夠令到日月風雲變色
[00:16:25.000 --> 00:16:28.000]  能夠令到以色列人信克服國稱王
[00:16:28.000 --> 00:16:33.000]  這是耶穌要門徒慎防的偏執
[00:16:33.000 --> 00:16:35.000]  耶穌望見他們
[00:16:35.000 --> 00:16:38.000]  靈女心心歎息
[00:16:38.000 --> 00:16:43.000]  這世代為什麼總是尋求神蹟呢?
[00:16:43.000 --> 00:16:45.000]  對於這群不信的人
[00:16:45.000 --> 00:16:48.000]  耶穌的靈裡面深受攪動
[00:16:48.000 --> 00:16:51.000]  直到如今他們的那種幻境
[00:16:51.000 --> 00:16:54.000]  那種心眼
[00:16:54.000 --> 00:16:56.000]  甚至可以說是幻劣
[00:16:56.000 --> 00:17:00.000]  比他們的先祖更清出於藍
[00:17:00.000 --> 00:17:01.000]  所以他就說了
[00:17:01.000 --> 00:17:04.000]  「我實在告訴你們
[00:17:04.000 --> 00:17:08.000]  決不會有神蹟顯給這個世代看」
[00:17:08.000 --> 00:17:10.000]  耶穌亞門這樣說這句話
[00:17:10.000 --> 00:17:11.000]  頂至滿這一季
[00:17:11.000 --> 00:17:15.000]  我們查一下亞門實在的經文
[00:17:15.000 --> 00:17:17.000]  耶穌亞門這樣說
[00:17:17.000 --> 00:17:20.000]  不是說他之後沒有神蹟再出現
[00:17:20.000 --> 00:17:22.000]  其實跟著他去到對岸
[00:17:22.000 --> 00:17:23.000]  去到外邦的地方
