
[00:00:00.000 --> 00:00:04.720]  今天我們分享的題目叫做「跟神去跟到底」
[00:02:11.680 --> 00:02:13.240]  你就立志
[00:02:13.240 --> 00:02:16.160]  我這一年都沒有看完聖經一次
[00:02:16.160 --> 00:02:18.840]  接著大家可能都會出現一個情況
[00:02:18.840 --> 00:02:21.720]  就是叫做出不了埃及
[00:02:21.720 --> 00:02:23.080]  就是出埃及幾都沒看完
[00:02:23.080 --> 00:02:25.200]  這件事就放下了
[00:02:25.200 --> 00:02:28.000]  有些事情真的開始都完成不了
[00:02:28.000 --> 00:02:29.760]  都實在是很可惜
[00:02:29.760 --> 00:02:30.760]  但是雖然你說
[00:02:30.760 --> 00:02:32.360]  有時候砌模型砌不了
[00:02:32.360 --> 00:02:33.520]  砌砌做也砌不了
[00:02:33.520 --> 00:02:35.160]  損失都不會很大
[00:02:35.160 --> 00:02:36.560]  但是如果今天
[00:02:36.560 --> 00:02:38.200]  我們說我們跟神
[00:02:38.200 --> 00:02:40.840]  我們不能夠跟到底
[00:02:40.840 --> 00:02:43.400]  其實後果就很嚴重了
[00:02:43.400 --> 00:02:45.240]  我們今天會去看《獵王記》上
[00:02:45.240 --> 00:02:46.480]  十至十一章裡面
[00:02:46.480 --> 00:02:48.440]  我們看到所羅門的生命
[00:02:48.440 --> 00:02:51.760]  真的要給我們生命一個很大的警惕
[00:02:51.760 --> 00:02:55.320]  今天我們要跟神跟到底
[00:02:55.320 --> 00:02:56.440]  我跟旁邊的人說好嗎?
[00:02:56.440 --> 00:02:59.040]  我們跟神要跟到底
[00:02:59.040 --> 00:03:00.080]  我們一天一起
[00:03:00.080 --> 00:03:02.200]  今天進去今天的聖經
[00:03:02.200 --> 00:03:05.240]  我們學習三個很重要的功課
[00:03:05.240 --> 00:03:06.720]  今天我們學的第一個功課
[00:03:06.720 --> 00:03:12.080]  是我們要善用神所賜給我們的智慧和資源
[00:03:12.080 --> 00:03:14.160]  我們首先由第十章的一節
[00:03:14.160 --> 00:03:15.280]  到第十三節
[00:03:15.280 --> 00:03:16.040]  我們一起讀
[00:03:16.040 --> 00:03:17.160]  一二三
[00:03:17.160 --> 00:03:22.640]  士巴裡王聽見所羅門因爺和華之名所得的名聲
[00:03:22.640 --> 00:03:26.840]  就來要用難解的話試問所羅門
[00:03:26.840 --> 00:03:30.280]  跟隨他到耶路撒冷的人甚多
[00:03:30.280 --> 00:03:35.560]  又有樂婆太在香料寶石和許多金紙
[00:03:35.560 --> 00:03:37.800]  他來見了所羅門王
[00:03:37.800 --> 00:03:42.240]  就把心裡所有的對所羅門都說出來
[00:03:42.240 --> 00:03:46.240]  所羅門王將他所問的都答上了
[00:03:46.240 --> 00:03:49.520]  沒有一句不明白不能答的
[00:03:49.520 --> 00:03:53.120]  士巴裡王見所羅門大有智慧
[00:03:53.120 --> 00:03:55.480]  和他所建造的公室
[00:03:55.480 --> 00:03:57.840]  直上的珍修美味
[00:03:57.840 --> 00:04:00.000]  羣臣分別而坐
[00:04:00.000 --> 00:04:02.040]  僕人兩旁事立
[00:04:02.040 --> 00:04:04.440]  以及他們的衣服裝飾
[00:04:04.440 --> 00:04:06.840]  和走正的衣服裝飾
[00:04:06.840 --> 00:04:10.120]  又見他上耶和華殿的臺階
[00:04:10.120 --> 00:04:13.120]  就差而得神不守舍
[00:04:13.120 --> 00:04:16.680]  對王說我在本國裡所聽見
[00:04:16.680 --> 00:04:19.680]  論到你的事和你的智慧
[00:04:19.680 --> 00:04:21.520]  實在是真的
[00:04:21.520 --> 00:04:23.920]  我先不信那些話
[00:04:23.920 --> 00:04:26.480]  及至我來親眼見了
[00:04:26.480 --> 00:04:30.240]  才知道所告訴我的還不到一半
[00:04:30.240 --> 00:04:32.640]  你的智慧和你的福分
[00:04:32.640 --> 00:04:35.520]  越過我所聽見的風聲
[00:04:35.520 --> 00:04:37.640]  你的臣子你的僕人
[00:04:37.640 --> 00:04:39.920]  常是立在你面前
[00:04:39.920 --> 00:04:42.960]  聽你智慧的話是有福的
[00:04:42.960 --> 00:04:46.600]  耶和華你的臣是應當稱重的
[00:04:46.600 --> 00:04:47.960]  他喜悅你
[00:04:47.960 --> 00:04:50.600]  使你坐以色列的國位
[00:04:50.600 --> 00:04:53.640]  因為他永遠愛以色列
[00:04:53.640 --> 00:04:55.680]  所以立你作王
[00:04:55.680 --> 00:04:57.840]  使你秉公行義
[00:04:57.840 --> 00:05:00.680]  於是士巴裡王將一百二十
[00:05:00.680 --> 00:05:03.160]  他連得金子和寶石
[00:05:03.160 --> 00:05:06.800]  與極多的香料送給所羅門王
[00:05:06.800 --> 00:05:09.040]  他送給王的香料
[00:05:09.040 --> 00:05:12.840]  以後奉來的不再有這樣多
[00:05:12.840 --> 00:05:17.080]  希蘭的船隻從俄非運了金子來
[00:05:17.080 --> 00:05:21.680]  又從俄非運了許多檀香木和寶石來
[00:05:21.680 --> 00:05:26.960]  王用檀香木為耶和華殿和皇宮做欄杆
[00:05:26.960 --> 00:05:29.880]  又為歌唱的人做琴室
[00:05:29.880 --> 00:05:34.280]  以後再沒有這樣的檀香木進國來
[00:05:34.280 --> 00:05:37.840]  士巴裡王一切所要所求的
[00:05:37.840 --> 00:05:40.320]  所羅門王都送給他
[00:05:40.320 --> 00:05:43.960]  另外照自己的厚意葵送他
[00:05:43.960 --> 00:05:48.880]  於是女王和他臣服轉回本國去了
[00:05:48.880 --> 00:05:51.080]  這是一個很美麗的圖畫
[00:05:51.080 --> 00:05:52.400]  聖經告訴我們
[00:05:52.400 --> 00:05:55.400]  有一個是來自士巴的女王
[00:05:55.400 --> 00:05:56.960]  士巴是什麼地方呢
[00:05:56.960 --> 00:06:01.280]  一般聖經學者認為是現在的埃塞俄比亞
[00:06:01.280 --> 00:06:04.120]  也有人覺得是南雅門的地方
[00:06:04.120 --> 00:06:06.960]  不過認為是埃塞俄比亞的地方
[00:06:06.960 --> 00:06:09.200]  一般都是傳統的認為
[00:06:09.200 --> 00:06:11.640]  這個女王很有錢
[00:06:11.640 --> 00:06:13.360]  如果看第二節
[00:06:13.360 --> 00:06:16.880]  她有很多人跟她來耶路撒冷
[00:06:16.880 --> 00:06:22.200]  她又帶了很多香料寶石和黃金來見所羅門王
[00:06:22.200 --> 00:06:25.840]  但是第一節給我們一個很重要的啟示
[00:06:25.840 --> 00:06:28.240]  士巴裡王是聽見所羅門
[00:06:28.240 --> 00:06:31.160]  因耶和華所得的名聲
[00:06:31.160 --> 00:06:34.320]  就是說今天所羅門所得到的這些
[00:06:34.320 --> 00:06:38.520]  所有的智慧和資源是臣賜給她的
[00:06:38.520 --> 00:06:40.680]  她聽到臣賜這麼多東西給她
[00:06:40.680 --> 00:06:43.560]  這麼有錢這麼有權力的女王
[00:06:43.560 --> 00:06:48.080]  就想來看看究竟所羅門有多有智慧
[00:06:48.080 --> 00:06:50.240]  第三節很有趣
[00:06:50.240 --> 00:06:52.800]  她問了所羅門王很多問題
[00:06:52.800 --> 00:06:54.600]  原來在古代
[00:06:54.600 --> 00:06:57.360]  去測試一個人有多有智慧
[00:06:57.360 --> 00:07:01.320]  他們會用謎語和一些格言
[00:07:01.320 --> 00:07:03.640]  去看看究竟你有多有智慧
[00:07:03.640 --> 00:07:06.680]  第三節告訴我們這麼有錢
[00:07:06.680 --> 00:07:08.600]  這麼多人跟著她的女王
[00:07:08.600 --> 00:07:11.960]  去問所羅門王一切的事情
[00:07:11.960 --> 00:07:13.320]  所羅門能不能回答?
[00:07:13.320 --> 00:07:14.440]  回答得到
[00:07:14.440 --> 00:07:15.360]  她說有啊
[00:07:15.360 --> 00:07:17.800]  所羅門真的很有智慧
[00:07:17.800 --> 00:07:21.720]  她不但從所羅門的對答看到她有智慧
[00:07:21.720 --> 00:07:25.880]  第四節她說看到她建造的宮殿
[00:07:25.880 --> 00:07:30.000]  第五節看到她在桌上的那些珍修百味
[00:07:30.000 --> 00:07:32.640]  看到她的大臣怎麼去列隊
[00:07:32.640 --> 00:07:35.000]  那些僕人怎麼去服侍
[00:07:35.000 --> 00:07:36.720]  他們穿的那些服飾
[00:07:36.720 --> 00:07:38.320]  那些酒精的服飾
[00:07:38.320 --> 00:07:41.920]  她說所羅門真的很有智慧
[00:07:41.920 --> 00:07:42.880]  但不單是這樣
[00:07:42.880 --> 00:07:47.000]  第五節她更加看到所羅門所敬拜的神
[00:07:47.000 --> 00:07:51.080]  她說看到她上耶和華殿的臺階
[00:07:51.080 --> 00:07:53.240]  向耶和華獻祭
[00:07:53.240 --> 00:07:55.960]  當這個士巴裡王看到這些所有事情的時候
[00:07:55.960 --> 00:07:57.640]  第六節她說
[00:07:57.640 --> 00:07:59.880]  你真的有智慧
[00:07:59.880 --> 00:08:01.920]  她說我以前不相信的
[00:08:01.920 --> 00:08:03.800]  誰知道我現在看到
[00:08:03.800 --> 00:08:07.960]  哇 比我以前聽到的還不及一半
[00:08:07.960 --> 00:08:12.920]  她說你的智慧和你的福份遠超過我聽見的
[00:08:12.920 --> 00:08:14.800]  所以第八節她這樣說
[00:08:14.800 --> 00:08:15.960]  你的大臣
[00:08:15.960 --> 00:08:19.800]  你的僕人能夠經常在你面前聽你說智慧的話
[00:08:19.800 --> 00:08:21.680]  真的有福了
[00:08:21.680 --> 00:08:24.760]  但第九節有一個很重要的宣告
[00:08:24.760 --> 00:08:28.800]  因為她知道所羅門得著這些所有的東西
[00:08:28.800 --> 00:08:31.040]  是因為神喜悅她
[00:08:31.040 --> 00:08:33.720]  耶和華你的神是應當慶重
[00:08:33.720 --> 00:08:35.720]  因為祂喜悅你
[00:08:35.720 --> 00:08:38.640]  叫你坐以色列的國位
[00:08:38.640 --> 00:08:39.880]  立你作王
[00:08:39.880 --> 00:08:43.040]  讓你秉公行儀
[00:08:43.040 --> 00:08:44.040]  接著第十節
[00:08:44.040 --> 00:08:46.160]  士巴裡王就將很多的黃金
[00:08:46.160 --> 00:08:47.240]  很多的寶石
[00:08:47.240 --> 00:08:49.280]  以及很多的香料
[00:08:49.280 --> 00:08:50.600]  送給了所羅門王
[00:08:50.600 --> 00:08:51.640]  聖經說
[00:08:51.640 --> 00:08:55.120]  以後送來的都沒有那麼多
[00:08:55.120 --> 00:08:57.800]  接著聖經穿插了兩節
[00:08:57.800 --> 00:09:01.720]  這兩節是說之前所羅門和希蘭
[00:09:01.720 --> 00:09:05.040]  他們組織一些船隊去經商
[00:09:05.040 --> 00:09:07.480]  而這些商務的團隊
[00:09:07.480 --> 00:09:10.800]  運了很多很漂亮的檀香木
[00:09:10.800 --> 00:09:12.560]  以及寶石回來
[00:09:12.560 --> 00:09:13.880]  接著聖經就說
[00:09:13.880 --> 00:09:16.280]  所羅門王用這些檀香木
[00:09:16.280 --> 00:09:19.200]  去為耶和華建造耶和華的殿
[00:09:19.200 --> 00:09:21.280]  也去建造自己的皇宮
[00:09:21.280 --> 00:09:25.000]  也為敬拜的人去做樂器
[00:09:25.000 --> 00:09:28.960]  說以後都沒有那麼漂亮的檀香木運過來
[00:09:28.960 --> 00:09:32.200]  最後士巴裡王所要所求的
[00:09:32.200 --> 00:09:34.480]  所羅門也賜給他
[00:09:34.480 --> 00:09:36.920]  另外也按照自己的心意
[00:09:36.920 --> 00:09:39.080]  再送了很多厚禮給他
[00:09:39.080 --> 00:09:41.160]  於是裡王和他的神僕
[00:09:41.160 --> 00:09:43.080]  就回到本國
[00:09:43.080 --> 00:09:46.840]  這是一個很美麗的圖畫
[00:09:46.840 --> 00:09:48.280]  如果我們看這段聖經
[00:09:48.280 --> 00:09:51.560]  有三件事很值得我們去學習
[00:09:51.560 --> 00:09:52.480]  第一件事
[00:09:52.480 --> 00:09:53.960]  其實這裡很清楚說
[00:09:53.960 --> 00:09:56.480]  是因為神起於所羅門
[00:09:56.480 --> 00:10:00.160]  所羅門所得到這些所有的資源和智慧
[00:10:00.160 --> 00:10:02.720]  是因為耶和華起於所羅門
[00:10:02.720 --> 00:10:04.480]  將各樣的祝福賜給他
[00:10:04.480 --> 00:10:06.520]  但是為什麼耶和華起於所羅門
[00:10:06.520 --> 00:10:08.680]  如果我們看回之前十章的聖經
[00:10:08.680 --> 00:10:10.480]  很重要我們需要學習
[00:10:10.480 --> 00:10:12.040]  耶和華起於所羅門
[00:10:12.040 --> 00:10:16.320]  因為他效法他父親大衛
[00:10:16.320 --> 00:10:20.280]  遵行神的旨意和律例典章
[00:10:20.280 --> 00:10:20.920]  這個很重要
[00:10:20.920 --> 00:10:22.440]  一會兒我們會再看
[00:10:22.440 --> 00:10:25.120]  因為他效法他父親大衛
[00:10:25.120 --> 00:10:27.640]  遵行神的旨意和律例典章
[00:10:27.640 --> 00:10:29.480]  於是神起於他
[00:10:29.480 --> 00:10:31.280]  賜給他所有這些的智慧
[00:10:31.280 --> 00:10:32.560]  我們又看到所羅門
[00:10:32.560 --> 00:10:35.160]  去運用這些的資源和智慧
[00:10:35.160 --> 00:10:38.360]  怎樣去管理國家大小的事務
[00:10:38.360 --> 00:10:42.120]  以及敬拜侍奉耶和華
[00:10:42.120 --> 00:10:43.760]  當所羅門這樣做的時候
[00:10:43.760 --> 00:10:45.440]  他自己不單止得到祝福
[00:10:45.440 --> 00:10:47.360]  他也將祝福帶給他身邊的人
[00:10:47.360 --> 00:10:49.080]  無論他的大臣
[00:10:49.080 --> 00:10:50.080]  他的僕人
[00:10:50.080 --> 00:10:50.920]  希蘭王
[00:10:50.920 --> 00:10:53.880]  士巴女王都帶來祝福
[00:10:53.880 --> 00:10:56.240]  今天我們要學一個很重要的功課
[00:10:56.240 --> 00:10:58.280]  就是我們有沒有善用
[00:10:58.280 --> 00:11:01.920]  神給我們的智慧和資源
[00:11:01.920 --> 00:11:03.360]  我們第一樣要去想
[00:11:03.360 --> 00:11:04.760]  就是今天我們有沒有
[00:11:04.760 --> 00:11:07.960]  按照神的真理去管理
[00:11:07.960 --> 00:11:10.960]  和愛護我們的家庭
[00:11:10.960 --> 00:11:14.760]  今天神將智慧和資源賜給我們
[00:11:14.760 --> 00:11:16.280]  我們有沒有將它
[00:11:16.280 --> 00:11:18.600]  好好地管理我們的家
[00:11:18.600 --> 00:11:20.160]  讓我們的家
[00:11:20.160 --> 00:11:24.000]  是一個彰顯神愛和榮耀的地方
[00:11:24.000 --> 00:11:25.800]  如果大家記得那個短劇
[00:11:25.800 --> 00:11:27.480]  我覺得給我們很好的提醒
[00:11:27.480 --> 00:11:30.240]  裡面有一個很可愛的林公子和林公主
[00:11:30.240 --> 00:11:31.000]  大家記不記得
[00:11:31.000 --> 00:11:32.640]  裡面那個家庭
[00:11:32.640 --> 00:11:36.720]  他說他們的父母在教會很可愛
[00:11:36.720 --> 00:11:39.880]  但是回到家裡就不是那麼可愛
[00:11:39.880 --> 00:11:41.720]  在教會就很愛主
[00:11:41.720 --> 00:11:43.920]  但是回到家裡就批准他的兒子
[00:11:43.920 --> 00:11:45.320]  半年不需要回教會
[00:11:45.320 --> 00:11:46.200]  不是批准
[00:11:46.200 --> 00:11:47.160]  是不準兒子
[00:11:47.160 --> 00:11:49.600]  是半年回教會
[00:11:49.600 --> 00:11:50.880]  我們要想
[00:11:50.880 --> 00:11:52.520]  究竟今天我們有沒有
[00:11:52.520 --> 00:11:54.840]  將神的智慧和資源
[00:11:54.840 --> 00:11:57.840]  好好地管理我們的家庭
[00:11:57.840 --> 00:11:58.760]  另一方面
[00:11:58.760 --> 00:12:01.360]  我們有沒有好好地善用神
[00:12:01.360 --> 00:12:03.000]  給我們的資源和智慧
[00:12:03.000 --> 00:12:04.960]  去做好我們每天的工作呢
[00:12:04.960 --> 00:12:06.920]  今天你在你的工作裡面
[00:12:06.920 --> 00:12:08.920]  有沒有將展到神
[00:12:08.920 --> 00:12:10.480]  藉著你的恩賜
[00:12:10.480 --> 00:12:13.920]  去帶給你工作裡面的同事的祝福
[00:12:13.920 --> 00:12:15.640]  今天你在你的工作裡面
[00:12:15.640 --> 00:12:18.920]  有沒有去活出神的公義和真理
[00:12:18.920 --> 00:12:21.680]  今天你有沒有讓人在你的工作裡面
[00:12:21.680 --> 00:12:25.040]  去看到神的愛和榮耀
[00:12:25.040 --> 00:12:26.000]  所以當我們說
[00:12:26.000 --> 00:12:29.000]  我們善用我們的智慧和資源
[00:12:29.000 --> 00:12:29.800]  我們首先問
[00:12:29.800 --> 00:12:33.040]  我們有沒有好好地去管理好我們的家庭
[00:12:33.040 --> 00:12:36.160]  我們有沒有好好地做好我們的工作
[00:12:36.160 --> 00:12:37.640]  當然善用資源
[00:12:37.640 --> 00:12:40.960]  也都包括我們善用我們的智慧和資源
[00:12:40.960 --> 00:12:43.240]  去為神國去擺上
[00:12:43.240 --> 00:12:45.800]  如果你看到有兩節的聖經
[00:12:45.800 --> 00:12:48.720]  所羅門他去到耶和華的殿
[00:12:48.720 --> 00:12:50.880]  到敬拜和獻祭
[00:12:50.880 --> 00:12:54.240]  所羅門也都將他從經商回來
[00:12:54.240 --> 00:12:56.680]  得到很美的檀香木
[00:12:56.680 --> 00:12:59.160]  去建造耶和華的殿
[00:12:59.160 --> 00:13:02.840]  也都為敬拜的人做很美的樂器
[00:13:02.840 --> 00:13:04.560]  今天我們有沒有
[00:13:04.560 --> 00:13:06.600]  將我們的智慧和資源
[00:13:06.600 --> 00:13:08.960]  為神國去擺上呢
[00:13:08.960 --> 00:13:09.520]  你問我呢
[00:13:09.520 --> 00:13:12.440]  我在教會見到很多很感動的見證
[00:13:12.440 --> 00:13:13.800]  在兒童崇拜裡面
[00:13:13.800 --> 00:13:15.480]  其實大家剛纔看到
[00:13:15.480 --> 00:13:16.680]  其實兒童崇拜裡面
[00:13:16.680 --> 00:13:17.800]  有很多弟兄姊妹
[00:13:17.800 --> 00:13:19.880]  用他們的智慧和資源
[00:13:19.880 --> 00:13:22.760]  幫我們的兒童做很美的手工
[00:13:22.760 --> 00:13:24.920]  做很美的食物
[00:13:24.920 --> 00:13:26.400]  也都我知道有兒童導師
[00:13:26.400 --> 00:13:28.880]  運用你們本身一些專業的知識
[00:13:28.880 --> 00:13:31.360]  去照顧有需要的小朋友
[00:13:31.360 --> 00:13:32.560]  在少年崇拜裡面
[00:13:32.560 --> 00:13:34.080]  我們見到我們的導師
[00:13:34.080 --> 00:13:37.280]  用他們過去和後輩同行的經驗
[00:13:37.280 --> 00:13:40.720]  去怎樣和我們每一個少年人去同行
[00:13:40.720 --> 00:13:42.320]  在成人小組裡面
[00:13:42.320 --> 00:13:43.520]  我們看到弟兄姊妹
[00:13:43.520 --> 00:13:45.480]  怎樣去彼此的關顧
[00:13:45.480 --> 00:13:48.400]  特別很多時候我們在工作上的經驗
[00:13:48.400 --> 00:13:50.800]  我們怎樣彼此的支援和交流
[00:13:50.800 --> 00:13:53.240]  或者我們有位少年分享一下
[00:13:53.240 --> 00:13:55.560]  小朋友的心得
[00:13:55.560 --> 00:13:57.360]  聲學的心得
[00:13:57.360 --> 00:13:58.920]  我們很多時候其實
[00:13:58.920 --> 00:14:01.840]  我們都可以運用我們的資源和智慧
[00:14:01.840 --> 00:14:03.480]  去祝福神的國
[00:14:03.480 --> 00:14:05.000]  在愛倫社崇拜裡面
[00:14:05.000 --> 00:14:06.120]  我見到弟兄姊妹
[00:14:06.120 --> 00:14:08.480]  你們怎樣去用你們的資源和智慧
[00:14:08.480 --> 00:14:10.840]  去愛我們每一個的街坊
[00:14:10.840 --> 00:14:15.480]  包括有定期去和他們二剪頭髮
[00:14:15.480 --> 00:14:17.120]  在長者崇拜裡面
[00:14:17.120 --> 00:14:19.880]  每一次我見到有這個康樂日
[00:14:19.880 --> 00:14:21.520]  或者有這個健康講座
[00:14:21.520 --> 00:14:22.480]  我都看到
[00:14:22.480 --> 00:14:24.320]  弟兄姊妹你們怎樣
[00:14:24.320 --> 00:14:25.960]  和他們做很好的手工
[00:14:25.960 --> 00:14:28.440]  接下來這個康樂日
[00:14:28.440 --> 00:14:31.440]  做一個叫做香薰按摩
[00:14:31.440 --> 00:14:34.480]  艾草按摩
[00:14:34.480 --> 00:14:36.760]  艾草養生取
[00:14:36.760 --> 00:14:37.480]  正啊正啊
[00:14:37.480 --> 00:14:38.600]  我也想做一個
[00:14:38.600 --> 00:14:40.400]  艾草養生取
[00:14:40.400 --> 00:14:42.800]  每一次有很好的甜品
[00:14:42.800 --> 00:14:45.200]  又會有很好的健康講座
[00:14:45.200 --> 00:14:47.160]  我真的見到弟兄姊妹你們
[00:14:47.160 --> 00:14:50.720]  去運用智慧和資源去祝福弟兄姊妹
[00:14:50.720 --> 00:14:52.000]  去擺上神的國
[00:14:52.000 --> 00:14:53.200]  當然我們每一個星期
[00:14:53.200 --> 00:14:54.640]  我們的迎新隊
[00:14:54.640 --> 00:14:56.000]  我們的代討隊
[00:14:56.000 --> 00:14:56.960]  我們的音響隊
[00:14:56.960 --> 00:14:58.040]  我們的拋開
[00:14:58.040 --> 00:15:00.280]  我們很多很多不同的服侍
[00:15:00.280 --> 00:15:01.720]  我們的敬拜隊
[00:15:01.720 --> 00:15:03.040]  其實我們都見到
[00:15:03.040 --> 00:15:04.440]  我們可以怎樣去
[00:15:04.440 --> 00:15:07.040]  將資源和智慧
[00:15:07.040 --> 00:15:08.600]  去為神國擺上
[00:15:08.600 --> 00:15:11.320]  今日我們又可以怎樣
[00:15:11.320 --> 00:15:14.480]  去將神給我們的智慧和資源
[00:15:14.480 --> 00:15:16.400]  無論在我們的家
[00:15:16.400 --> 00:15:18.680]  無論在我們的職場
[00:15:18.680 --> 00:15:19.800]  在我們的教會
[00:15:19.800 --> 00:15:21.400]  甚至我們的社區
[00:15:21.400 --> 00:15:23.920]  去為神擺上
[00:15:23.920 --> 00:15:26.120]  今日我們去看第二個功課
[00:15:26.120 --> 00:15:27.280]  第二個功課
[00:15:27.280 --> 00:15:29.800]  就是一個很美麗的圖畫之後
[00:15:29.800 --> 00:15:32.440]  一個給我們生命的警惕
[00:15:32.440 --> 00:15:34.160]  就是我們要提防
[00:15:34.160 --> 00:15:34.960]  誘惑
[00:15:34.960 --> 00:15:37.680]  叫我們去遠離我們的上帝
[00:15:37.680 --> 00:15:40.280]  剛才我們看了一幅很美麗的圖畫
[00:15:40.280 --> 00:15:42.080]  所羅門很有智慧
[00:15:42.080 --> 00:15:44.080]  神很祝福他有很多的資源
[00:15:44.080 --> 00:15:47.880]  他都很懂得怎樣去管理他的國家
[00:15:47.880 --> 00:15:50.280]  但我們見到去到十一章的時候
[00:15:50.280 --> 00:15:52.400]  帶來了一個轉變
[00:15:52.400 --> 00:15:53.400]  這個轉變是什麼呢
[00:15:53.400 --> 00:15:54.520]  我們一起讀十一章
[00:15:54.520 --> 00:15:55.360]  一至十三字
[00:15:55.360 --> 00:15:55.880]  我們一起讀
[00:15:55.880 --> 00:15:57.000]  一二三
[00:15:57.000 --> 00:16:00.440]  所羅門王在法老的女兒之外
[00:16:00.440 --> 00:16:03.640]  又寵愛許多外邦女子
[00:16:03.640 --> 00:16:05.560]  就是摩押女子
[00:16:05.560 --> 00:16:06.920]  阿滿女子
[00:16:06.920 --> 00:16:08.160]  以東女子
[00:16:08.160 --> 00:16:09.520]  西晉女子
[00:16:09.520 --> 00:16:10.920]  俠仁女子
[00:16:10.920 --> 00:16:13.000]  論到這些國的人
[00:16:13.000 --> 00:16:15.840]  耶和華曾曉諭以色列人說
[00:16:15.840 --> 00:16:19.200]  你們不可與他們往來相通
[00:16:19.200 --> 00:16:22.120]  因為他們必誘惑你們的心
[00:16:22.120 --> 00:16:24.440]  去除從他們的神
