
[00:00:00.000 --> 00:00:03.680]  今天我跟大家繼續講
[00:02:39.040 --> 00:02:43.040]  看上去很工整,像作對一樣
[00:02:43.040 --> 00:02:47.040]  很押韻,很工整,很對稱
[00:02:47.040 --> 00:02:53.040]  但其實這是法利賽人錯誤的教導
[00:02:55.040 --> 00:02:58.040]  多愛你的囚敵,即是前面這一句
[00:02:58.040 --> 00:03:02.040]  是出自利美記第十九章十八節
[00:03:02.040 --> 00:03:08.040]  不可報仇,也不可埋怨你本國的子民
[00:03:08.040 --> 00:03:10.040]  卻要愛人如己
[00:03:10.040 --> 00:03:18.040]  留意裏面所說的愛人如己
[00:03:18.040 --> 00:03:20.040]  這句說話裏面的「人」字
[00:03:20.040 --> 00:03:22.040]  愛人如己的「人」字
[00:03:22.040 --> 00:03:25.040]  在原文上其實是鄰舍的字
[00:03:25.040 --> 00:03:29.040]  只不過這段經文的前後都是在說鄰舍
[00:03:29.040 --> 00:03:32.040]  所以在翻譯上剛好簡化了
[00:03:32.040 --> 00:03:34.040]  就這樣說愛人如己
[00:03:34.040 --> 00:03:36.040]  其實整句的意思就是
[00:03:36.040 --> 00:03:38.040]  愛鄰舍如己
[00:03:38.040 --> 00:03:44.040]  法利賽人他將如己這個字刪除了
[00:03:44.040 --> 00:03:47.040]  不知道為什麼
[00:03:47.040 --> 00:03:49.040]  或者我們會知道為什麼
[00:03:51.040 --> 00:03:53.040]  刪除了這兩個字有多大的影響呢?
[00:03:53.040 --> 00:03:54.040]  我就不太清楚
[00:03:54.040 --> 00:03:58.040]  但是我們可以看到
[00:03:58.040 --> 00:04:02.040]  法利賽人的心態對神的話語不夠尊重
[00:04:02.040 --> 00:04:04.040]  不夠認真
[00:04:04.040 --> 00:04:07.040]  你想想神的吩咐、神的話語
[00:04:07.040 --> 00:04:09.040]  怎麼可以隨便增減呢?
[00:04:09.040 --> 00:04:16.040]  我們再看看《馬太福音》五章四十三節
[00:04:16.040 --> 00:04:22.040]  恨你的仇敵後面這一句說話
[00:04:22.040 --> 00:04:26.040]  其實是不知道出自何經何典
[00:04:26.040 --> 00:04:28.040]  因為在律法書裏面
[00:04:28.040 --> 00:04:31.040]  沒有正式一句這樣的吩咐
[00:04:31.040 --> 00:04:38.040]  這一句說話是法利賽人擅自自己加上去的
[00:04:38.040 --> 00:04:41.040]  我們會想他為什麼會有這個理念
[00:04:41.040 --> 00:04:43.040]  為什麼他會加這句說話上去呢?
[00:04:43.040 --> 00:04:45.040]  這個教導是怎麼來的呢?
[00:04:45.040 --> 00:04:52.040]  這個可能是他們對一些神的吩咐有所誤解
[00:04:52.040 --> 00:04:57.040]  比如我們找到一些類似的跡象
[00:04:57.040 --> 00:05:01.040]  在《生命記》七章第一節
[00:05:01.040 --> 00:05:05.040]  經文說
[00:05:05.040 --> 00:05:09.040]  「耶和華,你神領你進入要德為業之地
[00:05:09.040 --> 00:05:12.040]  從你面前趕出許多國民」
[00:05:12.040 --> 00:05:13.040]  第二節
[00:05:14.040 --> 00:05:18.040]  「那時你要把他們滅絕正盡
[00:05:18.040 --> 00:05:22.040]  不可與他們納約也不可連戌他們」
[00:05:22.040 --> 00:05:26.040]  在舊約裏面
[00:05:26.040 --> 00:05:28.040]  特別是在摩西五經裏面
[00:05:28.040 --> 00:05:33.040]  神常常警告以色列人
[00:05:33.040 --> 00:05:39.040]  不要效法當地迦南人那些邪惡的風俗
[00:05:39.040 --> 00:05:43.040]  不要效法他們所行的一切所謂可憎的事
[00:05:43.040 --> 00:05:46.040]  比如他們拜偶像
[00:05:46.040 --> 00:05:53.040]  他們有淫亂的風俗
[00:05:53.040 --> 00:05:56.040]  甚至他們在拜祭的時候
[00:05:56.040 --> 00:06:01.040]  會將自己的兒女焚燒來獻給偶像
[00:06:01.040 --> 00:06:08.040]  很多這些就是神統稱他們叫做可憎的事
[00:06:08.040 --> 00:06:10.040]  神常常警告以色列人
[00:06:10.040 --> 00:06:12.040]  不要學他們這樣做
[00:06:14.040 --> 00:06:16.040]  可能因為這樣的緣故
[00:06:16.040 --> 00:06:17.040]  又說要滅絕他們
[00:06:17.040 --> 00:06:19.040]  又不要學他們可憎的事
[00:06:19.040 --> 00:06:22.040]  法利錯能可能會回錯而觸錯用神
[00:06:22.040 --> 00:06:27.040]  認為所有非以色列人非猶太人
[00:06:27.040 --> 00:06:29.040]  就是那些外邦人
[00:06:29.040 --> 00:06:34.040]  所有的外邦人就是可憎厭的
[00:06:34.040 --> 00:06:37.040]  所有外邦人就是仇敵
[00:06:37.040 --> 00:06:40.040]  所有外邦人就是可以滅絕
[00:06:40.040 --> 00:06:42.040]  可以趕盡殺絕
[00:06:42.040 --> 00:06:45.040]  故此他們想當然覺得
[00:06:45.040 --> 00:06:46.040]  恨仇敵
[00:06:46.040 --> 00:06:48.040]  這樣就沒有什麼錯
[00:06:48.040 --> 00:06:53.040]  但是在另一方面
[00:06:53.040 --> 00:06:56.040]  神在律法書裡面
[00:06:56.040 --> 00:07:00.040]  很清楚吩咐以色列人要愛仇敵
[00:07:00.040 --> 00:07:02.040]  講明是愛仇敵
[00:07:02.040 --> 00:07:06.040]  講明是要愛他們
[00:07:06.040 --> 00:07:10.040]  愛他們住在他們中間的外人
[00:07:11.040 --> 00:07:13.040]  但是法利錯能卻
[00:07:13.040 --> 00:07:14.040]  不知道是不是看不到
[00:07:14.040 --> 00:07:17.040]  總之他沒有教導這一點
[00:07:17.040 --> 00:07:22.040]  我們看看出埃及的十二章四十九節
[00:07:22.040 --> 00:07:27.040]  這裡清楚的講明
[00:07:27.040 --> 00:07:33.040]  說本地人和寄居在你們中間的外人同歸一籬
[00:07:33.040 --> 00:07:36.040]  是不分內外
[00:07:36.040 --> 00:07:38.040]  不管是什麼人
[00:07:38.040 --> 00:07:41.040]  總之是住在一起
[00:07:41.040 --> 00:07:43.040]  就要遵守同一個規例
[00:07:43.040 --> 00:07:46.040]  當然這句聖經在當時的背景是
[00:07:46.040 --> 00:07:50.040]  是講及守如意節的規矩
[00:07:50.040 --> 00:07:53.040]  不管是以色列人還是寄居的外人
[00:07:53.040 --> 00:07:56.040]  都一起遵守同樣的如意節的規例
[00:07:56.040 --> 00:08:04.040]  但是我們從其他的經文裡面
[00:08:04.040 --> 00:08:07.040]  我們可以看到神的心意
[00:08:07.040 --> 00:08:10.040]  其實是其他的命令都好
[00:08:10.040 --> 00:08:12.040]  他都是對本地人或者外人
[00:08:12.040 --> 00:08:14.040]  都是一樣的
[00:08:14.040 --> 00:08:17.040]  我們可以看看這些例子
[00:08:17.040 --> 00:08:20.040]  就是利未記第十九章三十四節
[00:08:20.040 --> 00:08:26.040]  這裡就是說
[00:08:26.040 --> 00:08:28.040]  和你們同居的外人
[00:08:28.040 --> 00:08:31.040]  你們要看他如本地人一樣
[00:08:31.040 --> 00:08:34.040]  並要愛他如己
[00:08:34.040 --> 00:08:36.040]  這裡很清楚了
[00:08:37.040 --> 00:08:39.040]  要愛外人
[00:08:39.040 --> 00:08:43.040]  還有一些實際的生活例子
[00:08:43.040 --> 00:08:46.040]  新命記二十二章第四節
[00:08:46.040 --> 00:08:59.040]  這裡清楚吩咐了
[00:08:59.040 --> 00:09:02.040]  你要愛是弟兄的鄰舍
[00:09:02.040 --> 00:09:04.040]  有什麼事要幫忙
[00:09:07.040 --> 00:09:10.040]  新命記二十三章第四節
[00:09:10.040 --> 00:09:12.040]  這裡說
[00:09:12.040 --> 00:09:14.040]  若遇見你仇敵的牛或驢
[00:09:14.040 --> 00:09:16.040]  失迷了路
[00:09:16.040 --> 00:09:19.040]  總要牽回來交給他
[00:09:19.040 --> 00:09:21.040]  不單止路不拾遺
[00:09:21.040 --> 00:09:24.040]  你還要將仇敵的財物
[00:09:24.040 --> 00:09:27.040]  拿回給他
[00:09:27.040 --> 00:09:29.040]  很清楚
[00:09:29.040 --> 00:09:31.040]  你都同樣要愛
[00:09:31.040 --> 00:09:34.040]  是仇敵的鄰舍
[00:09:36.040 --> 00:09:39.040]  從這些吩咐裡我們看見
[00:09:39.040 --> 00:09:41.040]  反映出
[00:09:41.040 --> 00:09:44.040]  法利塞人的教導是錯誤的
[00:09:44.040 --> 00:09:48.040]  他們理解錯亦都應用錯神的吩咐
[00:09:48.040 --> 00:09:53.040]  在實際的生活例子裡
[00:09:53.040 --> 00:09:56.040]  他們的確會有錯誤的教導
[00:09:56.040 --> 00:09:59.040]  根據約翰·麥卡佛的一本書裡
[00:09:59.040 --> 00:10:02.040]  記述了一段有關法利塞人
[00:10:02.040 --> 00:10:06.040]  他們教導猶太人恨仇敵
[00:10:06.040 --> 00:10:08.040]  這一段說話是這樣的
[00:10:08.040 --> 00:10:13.040]  如果一個猶太人見到一個外邦人
[00:10:13.040 --> 00:10:15.040]  掉下海
[00:10:15.040 --> 00:10:18.040]  他是不需要想什麼方法去救他
[00:10:18.040 --> 00:10:20.040]  真的不需要救他
[00:10:20.040 --> 00:10:25.040]  他說因為有教導說
[00:10:25.040 --> 00:10:29.040]  你不可起來攻擊你的鄰舍
[00:10:32.040 --> 00:10:35.040]  但是這個人並不是你的鄰舍
[00:10:35.040 --> 00:10:39.040]  這樣教導
[00:10:39.040 --> 00:10:45.040]  這種仇外的言論
[00:10:45.040 --> 00:10:47.040]  不知道在當時有多補給
[00:10:47.040 --> 00:10:49.040]  或者有多廣泛
[00:10:49.040 --> 00:11:01.040]  但是我們從這幾本福音書裡看到
[00:11:02.040 --> 00:11:04.040]  當時的法利塞人和猶太人
[00:11:04.040 --> 00:11:08.040]  的確非常仇視外邦人
[00:11:08.040 --> 00:11:10.040]  他們不單仇視外邦人
[00:11:10.040 --> 00:11:15.040]  他們也仇視那些衰吏、罪人
[00:11:15.040 --> 00:11:18.040]  或者有特別病的人
[00:11:18.040 --> 00:11:20.040]  說他們不潔淨
[00:11:20.040 --> 00:11:23.040]  仇視羅馬政府或者官員
[00:11:23.040 --> 00:11:26.040]  仇視撒瑪利亞人
[00:11:28.040 --> 00:11:32.040]  他們也當所有那些人都是仇敵
[00:11:32.040 --> 00:11:34.040]  要恨他們
[00:11:34.040 --> 00:11:41.040]  我們再看馬太福音五章第四十四節
[00:11:41.040 --> 00:11:45.040]  但是耶穌說
[00:11:45.040 --> 00:11:47.040]  要愛你們的仇敵
[00:11:47.040 --> 00:11:50.040]  為了逼迫你們的禱告
[00:11:50.040 --> 00:11:52.040]  耶穌沒有和他們去討論
[00:11:52.040 --> 00:11:58.040]  本地人怎樣為之仇敵或者外邦人
[00:11:58.040 --> 00:12:01.040]  耶穌直接告訴他們
[00:12:01.040 --> 00:12:04.040]  神的心意究竟是怎樣
[00:12:04.040 --> 00:12:07.040]  神的心意是愛世上每一個人
[00:12:07.040 --> 00:12:10.040]  包括我們的仇敵
[00:12:10.040 --> 00:12:15.040]  就好像約翰福音三章十六節
[00:12:15.040 --> 00:12:17.040]  這個正正表達到神的心意
[00:12:17.040 --> 00:12:19.040]  約翰福音三章十六節說
[00:12:19.040 --> 00:12:23.040]  神愛世人甚至將他的獨生子賜給他們
[00:12:23.040 --> 00:12:25.040]  叫一切信他的不知滅亡
[00:12:25.040 --> 00:12:27.040]  反得永生
[00:12:27.040 --> 00:12:31.040]  神的愛是給全世界的人
[00:12:31.040 --> 00:12:34.040]  耶穌基督的降生和釘十字架
[00:12:34.040 --> 00:12:36.040]  是為所有的人
[00:12:36.040 --> 00:12:40.040]  當然能夠實際得到救恩的人
[00:12:40.040 --> 00:12:43.040]  必定是要相信他
[00:12:46.040 --> 00:12:49.040]  在舊約聖經裡面也有很多
[00:12:49.040 --> 00:12:53.040]  要我們愛仇敵的教導和例子
[00:12:53.040 --> 00:12:55.040]  比如我們看看摩西
[00:12:55.040 --> 00:13:00.040]  當摩西領以色列人出埃及的時候
[00:13:00.040 --> 00:13:04.040]  當時的以色列人上上埋怨他
[00:13:04.040 --> 00:13:06.040]  反叛他
[00:13:06.040 --> 00:13:09.040]  好幾次還想殺他
[00:13:09.040 --> 00:13:12.040]  以色列人又犯罪得罪神
[00:13:12.040 --> 00:13:15.040]  但是當神要懲罰以色列人的時候
[00:13:15.040 --> 00:13:17.040]  要消滅他們的時候
[00:13:17.040 --> 00:13:19.040]  摩西反而向神
[00:13:19.040 --> 00:13:22.040]  為這些百姓求情
[00:13:22.040 --> 00:13:26.040]  後來摩西的哥哥
[00:13:26.040 --> 00:13:28.040]  亞倫和姐姐米利安
[00:13:28.040 --> 00:13:30.040]  也起來攻擊他
[00:13:30.040 --> 00:13:32.040]  反叛他
[00:13:32.040 --> 00:13:35.040]  但是當神要懲罰
[00:13:35.040 --> 00:13:37.040]  米利安和亞倫的時候
[00:13:37.040 --> 00:13:40.040]  摩西也轉過來
[00:13:40.040 --> 00:13:43.040]  為他們求情
[00:13:45.040 --> 00:13:48.040]  摩西是一個愛仇敵的好榜樣
[00:13:48.040 --> 00:13:51.040]  我們又看看大衛
[00:13:51.040 --> 00:13:53.040]  當時的蘇羅王
[00:13:53.040 --> 00:13:56.040]  三番四次追殺他
[00:13:56.040 --> 00:14:01.040]  但是大衛沒有以惡報惡
[00:14:01.040 --> 00:14:03.040]  他反而是以善報惡
[00:14:03.040 --> 00:14:06.040]  有好幾次大衛可以去殺蘇羅
[00:14:06.040 --> 00:14:10.040]  但是他也放棄那些機會
[00:14:10.040 --> 00:14:12.040]  他沒有這樣做
[00:14:12.040 --> 00:14:18.040]  反而後來大衛還恩待蘇羅的後代
[00:14:18.040 --> 00:14:24.040]  大衛也是一個能夠愛仇敵的人
[00:14:24.040 --> 00:14:29.040]  在新約聖經裡當然也有很多例子
[00:14:29.040 --> 00:14:33.040]  首先我們會首推我們的主耶穌
[00:14:33.040 --> 00:14:39.040]  在盧格福音23章34節那裡
[00:14:39.040 --> 00:14:43.040]  當耶穌被釘在十字架的時候
[00:14:43.040 --> 00:14:47.040]  祂為釘祂的人去禱告
[00:14:47.040 --> 00:14:52.040]  「父啊,赦免他們,因為他們所作的,他們不曉得」
[00:14:52.040 --> 00:14:57.040]  耶穌的禱告
[00:14:57.040 --> 00:14:59.040]  不要輕視祂的禱告
[00:14:59.040 --> 00:15:01.040]  可能這個禱告是非常有力的
[00:15:01.040 --> 00:15:03.040]  所以以後如果在天堂上
[00:15:03.040 --> 00:15:06.040]  看到這幾個釘耶穌的人
[00:15:06.040 --> 00:15:07.040]  你不要覺得奇怪
[00:15:07.040 --> 00:15:10.040]  因為有耶穌為他們祈禱
[00:15:10.040 --> 00:15:17.040]  還有司提反
[00:15:17.040 --> 00:15:20.040]  司提反也是一個很好的例子
[00:15:20.040 --> 00:15:23.040]  他跟主耶穌一樣
[00:15:23.040 --> 00:15:26.040]  當他被人用石頭打
[00:15:26.040 --> 00:15:28.040]  快要死的時候
[00:15:28.040 --> 00:15:30.040]  臨死的那一刻
[00:15:30.040 --> 00:15:34.040]  他用石頭打他的人來禱告
[00:15:34.040 --> 00:15:38.040]  他叫父神赦免他們
[00:15:38.040 --> 00:15:43.040]  保羅也有很多次在他的書信裡
[00:15:43.040 --> 00:15:46.040]  很多次去愛他的囚敵
[00:15:46.040 --> 00:15:49.040]  也赦免他的囚敵
[00:15:49.040 --> 00:15:54.040]  也要求當地的教會赦免那些人
[00:15:54.040 --> 00:16:02.040]  我們又看回馬太福音5章第44節
[00:16:03.040 --> 00:16:07.040]  愛囚敵是很能夠令人感動的
[00:16:07.040 --> 00:16:12.040]  有一個故事是發生在西班牙的
[00:16:12.040 --> 00:16:16.040]  在1567年
[00:16:16.040 --> 00:16:19.040]  1567年就是16世紀
[00:16:19.040 --> 00:16:23.040]  這段時間就是更正教剛興起
[00:16:23.040 --> 00:16:29.040]  更正教就是後來的基督教
[00:16:31.040 --> 00:16:34.040]  當時興起的更正教徒
[00:16:34.040 --> 00:16:39.040]  是會被天主教教廷來迫害
[00:16:39.040 --> 00:16:44.040]  當時有一個更正教的信徒
[00:16:44.040 --> 00:16:47.040]  正是被教廷來追捕
[00:16:47.040 --> 00:16:49.040]  在很危急的時候
[00:16:49.040 --> 00:16:52.040]  他就要連夜逃走
[00:16:52.040 --> 00:16:55.040]  在他逃亡的路程裡
[00:16:55.040 --> 00:16:57.040]  他需要經過一個湖
[00:16:57.040 --> 00:16:59.040]  當時是冬天
[00:16:59.040 --> 00:17:04.040]  湖面上只是結了一層薄的冰
[00:17:04.040 --> 00:17:08.040]  他就很小心翼翼地
[00:17:08.040 --> 00:17:12.040]  慢慢地走過這個湖
[00:17:12.040 --> 00:17:15.040]  你可以說很感謝神
[00:17:15.040 --> 00:17:16.040]  很感恩
[00:17:16.040 --> 00:17:18.040]  也很幸運
[00:17:18.040 --> 00:17:21.040]  平安地過了這個湖
[00:17:21.040 --> 00:17:24.040]  當他快要去到岸邊的時候
[00:17:24.040 --> 00:17:28.040]  他聽見後面突然有人驚呼一聲
[00:17:28.040 --> 00:17:31.040]  還有有人掉進水裡的聲音
[00:17:31.040 --> 00:17:35.040]  他知道發生了什麼事
[00:17:35.040 --> 00:17:39.040]  他知道是追捕他的人掉進了湖裡
[00:17:39.040 --> 00:17:42.040]  他回頭看一看
[00:17:42.040 --> 00:17:44.040]  想了一想
[00:17:44.040 --> 00:17:49.040]  他就走回頭去救那個人
[00:17:49.040 --> 00:17:53.040]  他是冒生命危險
[00:17:53.040 --> 00:17:55.040]  他是冒被捉拿的危險
[00:17:55.040 --> 00:17:58.040]  或者甚至會被處決的危險
[00:17:58.040 --> 00:18:02.040]  回頭去救一個這樣的敵人
[00:18:02.040 --> 00:18:07.040]  當我看這個故事的時候
[00:18:07.040 --> 00:18:09.040]  這是一個真實的故事
[00:18:09.040 --> 00:18:13.040]  他沒有寫他後來的結果是怎樣
[00:18:13.040 --> 00:18:15.040]  但是看到那裡的時候
[00:18:15.040 --> 00:18:17.040]  我已經覺得很感動
[00:18:17.040 --> 00:18:20.040]  這個人能夠活出
[00:18:20.040 --> 00:18:22.040]  神的愛
[00:18:22.040 --> 00:18:24.040]  耶穌基督的愛
[00:18:26.040 --> 00:18:29.040]  能夠為逼迫你的人禱告
[00:18:29.040 --> 00:18:32.040]  也是很能夠感動人的
[00:18:32.040 --> 00:18:37.040]  也是有一個真實的故事
[00:18:37.040 --> 00:18:39.040]  是戴德生的故事
[00:18:39.040 --> 00:18:41.040]  就是當時
[00:18:41.040 --> 00:18:44.040]  戴德生去了中國做宣教士
[00:18:44.040 --> 00:18:45.040]  去了幾年了
[00:18:45.040 --> 00:18:47.040]  但是他的福音事件
[00:18:47.040 --> 00:18:49.040]  他沒有寫回來
[00:18:49.040 --> 00:18:51.040]  他沒有寫回來
[00:18:52.040 --> 00:18:55.040]  去了幾年了
[00:18:55.040 --> 00:18:56.040]  但是他的福音事件
[00:18:56.040 --> 00:18:57.040]  都好像很困難
[00:18:57.040 --> 00:18:58.040]  很沒有果效
[00:18:58.040 --> 00:19:00.040]  很不能夠展開
[00:19:00.040 --> 00:19:02.040]  沒有什麼人聽
[00:19:02.040 --> 00:19:03.040]  沒有什麼人相信
[00:19:03.040 --> 00:19:06.040]  有一天
[00:19:06.040 --> 00:19:07.040]  他就照常去到
[00:19:07.040 --> 00:19:09.040]  他常去的市集
[00:19:09.040 --> 00:19:13.040]  在大街上宣講
[00:19:13.040 --> 00:19:15.040]  希望別人留下來
[00:19:15.040 --> 00:19:17.040]  停下來聽
[00:19:17.040 --> 00:19:19.040]  沒有人肯停下來聽他講什麼
[00:19:20.040 --> 00:19:23.040]  突然間有一輛馬車
[00:19:23.040 --> 00:19:25.040]  飛馳而過
[00:19:25.040 --> 00:19:28.040]  當時是下完雨沒多久
[00:19:28.040 --> 00:19:32.040]  街上仍然有很多水灘
[00:19:32.040 --> 00:19:36.040]  這輛馬車一擦身而過的時候
[00:19:36.040 --> 00:19:38.040]  就擠起水灘那些污糟水
[00:19:38.040 --> 00:19:39.040]  那些泥水
[00:19:39.040 --> 00:19:42.040]  就濺到戴德生一身都是
[00:19:42.040 --> 00:19:45.040]  戴德生很喜歡穿白色長衣服
[00:19:45.040 --> 00:19:49.040]  你可以想像什麼光景
[00:19:51.040 --> 00:19:53.040]  戴德生回身
[00:19:53.040 --> 00:19:54.040]  一直看著這輛
[00:19:54.040 --> 00:19:56.040]  已經擲池而去的馬車
[00:19:56.040 --> 00:20:00.040]  他就低頭
[00:20:00.040 --> 00:20:03.040]  在那裡祈禱
[00:20:03.040 --> 00:20:05.040]  開聲祈禱
[00:20:05.040 --> 00:20:08.040]  旁邊的人就很有興趣
[00:20:08.040 --> 00:20:10.040]  想知道他在講什麼
[00:20:10.040 --> 00:20:12.040]  他們心想
[00:20:12.040 --> 00:20:15.040]  看看這個洋人
[00:20:15.040 --> 00:20:17.040]  這樣被人弄髒衣服
[00:20:17.040 --> 00:20:19.040]  他有什麼要講呢
[00:20:20.040 --> 00:20:22.040]  那些人就很留心聽
[00:20:22.040 --> 00:20:23.040]  他在講什麼
[00:20:23.040 --> 00:20:27.040]  以為他在咒罵車夫
[00:20:27.040 --> 00:20:29.040]  他們聽到
[00:20:29.040 --> 00:20:31.040]  原來戴德生
[00:20:31.040 --> 00:20:34.040]  應該是在講中文
[00:20:34.040 --> 00:20:38.040]  原來戴德生是為車夫祈禱
[00:20:38.040 --> 00:20:41.040]  求神賜福車夫
[00:20:41.040 --> 00:20:47.040]  那些人真的覺得很奇怪和很感動
[00:20:49.040 --> 00:20:51.040]  寫這個故事的人
[00:20:51.040 --> 00:20:53.040]  傑宇就說
[00:20:53.040 --> 00:20:59.040]  從此戴德生宣教的事功
[00:20:59.040 --> 00:21:01.040]  就翻轉過來
[00:21:01.040 --> 00:21:04.040]  有人開始有興趣
[00:21:04.040 --> 00:21:06.040]  有人願意聽
[00:21:06.040 --> 00:21:12.040]  肯為仇敵禱告
[00:21:12.040 --> 00:21:14.040]  是很令人感動的
[00:21:14.040 --> 00:21:17.040]  當我們再回想
[00:21:17.040 --> 00:21:19.040]  主耶穌在十字架上
[00:21:19.040 --> 00:21:20.040]  為仇敵禱告的時候
[00:21:20.040 --> 00:21:22.040]  你想想是多麼感動
[00:21:22.040 --> 00:21:28.040]  David Jeremiah
[00:21:28.040 --> 00:21:30.040]  他也這樣說
[00:21:30.040 --> 00:21:31.040]  他說能夠改變
[00:21:31.040 --> 00:21:34.040]  仇敵成為朋友的唯一方法
[00:21:34.040 --> 00:21:36.040]  就是去愛他
[00:21:36.040 --> 00:21:38.040]  沒有其他方法
[00:21:38.040 --> 00:21:42.040]  如果你想毀滅仇敵
[00:21:42.040 --> 00:21:47.040]  你只會將暴力、仇恨
[00:21:47.040 --> 00:21:49.040]  帶到你自己的生活裏
[00:21:49.040 --> 00:21:51.040]  是不值得的
[00:21:51.040 --> 00:21:55.040]  如果我們肯尋求去愛仇敵
[00:21:55.040 --> 00:21:56.040]  這樣做
[00:21:56.040 --> 00:22:00.040]  至少我們是給機會給神去作供
[00:22:00.040 --> 00:22:05.040]  我很同意David Jeremiah這樣說
[00:22:05.040 --> 00:22:09.040]  我們再看第45節
[00:22:11.040 --> 00:22:14.040]  這樣就可以作你們天父的兒子
[00:22:14.040 --> 00:22:18.040]  因為他叫日頭照好人也照歹人
[00:22:18.040 --> 00:22:21.040]  降雨給義人也給不義的人
[00:22:21.040 --> 00:22:25.040]  神是公義的
[00:22:25.040 --> 00:22:28.040]  祂所做的無不公平
[00:22:28.040 --> 00:22:31.040]  祂一切都是公義公平
[00:22:31.040 --> 00:22:36.040]  因為這是祂本身的性情
[00:22:36.040 --> 00:22:38.040]  是祂的性格
[00:22:40.040 --> 00:22:41.040]  公義、聖潔
[00:22:41.040 --> 00:22:43.040]  是神自己的性格
[00:22:43.040 --> 00:22:47.040]  祂將陽光、空氣、雨水
[00:22:47.040 --> 00:22:49.040]  賜給世上所有的人
[00:22:49.040 --> 00:22:51.040]  包括好人、壞人
[00:22:51.040 --> 00:22:53.040]  是沒有分別的
[00:22:53.040 --> 00:22:55.040]  但是如果我們認識神
[00:22:55.040 --> 00:22:57.040]  又懂得感恩
[00:22:57.040 --> 00:23:01.040]  我們就會特別欣賞陽光、空氣、雨水
[00:23:10.040 --> 00:23:13.040]  他的救恩也是為所有人所切
[00:23:13.040 --> 00:23:18.040]  耶穌基督的釘十字架復活
[00:23:18.040 --> 00:23:20.040]  他的救恩是為所有人
[00:23:20.040 --> 00:23:23.040]  但是也只有認識耶穌
[00:23:23.040 --> 00:23:25.040]  肯信耶穌
[00:23:25.040 --> 00:23:28.040]  肯多謝祂的人
[00:23:28.040 --> 00:23:31.040]  才懂得欣賞祂的救恩
[00:23:31.040 --> 00:23:35.040]  如果我們能夠愛仇敵
[00:23:35.040 --> 00:23:42.040]  我們就能夠活出父神博愛的性格
[00:23:42.040 --> 00:23:45.040]  我們能夠愛仇敵
[00:23:45.040 --> 00:23:48.040]  也可以見證我們是神的兒女
[00:23:48.040 --> 00:23:55.040]  第四十六節
[00:23:55.040 --> 00:23:59.040]  你們若單愛那愛你們的人
[00:23:59.040 --> 00:24:01.040]  有什麼賞賜呢?
[00:24:01.040 --> 00:24:05.040]  就是歲利不也是這樣行嗎?
[00:24:05.040 --> 00:24:07.040]  第四十七節
[00:24:07.040 --> 00:24:09.040]  你們若單請你弟兄的安
[00:24:09.040 --> 00:24:11.040]  給人有什麼賞賜呢?
[00:24:11.040 --> 00:24:15.040]  就是愛邦人不也是這樣行嗎?
