
[00:00:00.000 --> 00:00:02.000]  丁子母祝你平安
[00:01:41.000 --> 00:01:43.000]  但再細想
[00:01:43.000 --> 00:01:45.000]  一連串的偶然
[00:01:45.000 --> 00:01:47.000]  還是不是偶然?
[00:01:47.000 --> 00:01:49.000]  回看人生
[00:01:49.000 --> 00:01:51.000]  一連串的偶然
[00:01:51.000 --> 00:01:53.000]  豈是偶然?
[00:01:53.000 --> 00:01:56.000]  但往往我看不到一連串的偶然
[00:01:56.000 --> 00:01:58.000]  我只看到一次的偶然
[00:01:58.000 --> 00:02:00.000]  我看聖經
[00:02:00.000 --> 00:02:02.000]  今天我之前不知道
[00:02:02.000 --> 00:02:05.000]  在自己教會有沒有分享這個信息
[00:02:05.000 --> 00:02:08.000]  滿目倒置的信仰傳統
[00:02:08.000 --> 00:02:09.000]  有沒有分享過?
[00:02:09.000 --> 00:02:10.000]  有吧?
[00:02:10.000 --> 00:02:13.000]  發覺其中我們這個信仰傳統
[00:02:13.000 --> 00:02:15.000]  是微細的讀經
[00:02:15.000 --> 00:02:17.000]  看一節、看一段
[00:02:17.000 --> 00:02:21.000]  結果只見樹木不見森林
[00:02:21.000 --> 00:02:23.000]  但你只見一件巧合
[00:02:23.000 --> 00:02:26.000]  你見不到整段巧合背後的意思
[00:02:26.000 --> 00:02:29.000]  就完全錯失了畫面
[00:02:29.000 --> 00:02:30.000]  所以今天
[00:02:30.000 --> 00:02:32.000]  我想大家一起
[00:02:32.000 --> 00:02:34.000]  從意思切記
[00:02:34.000 --> 00:02:38.000]  去回想你我的人生
[00:02:38.000 --> 00:02:42.000]  究竟神是如何看顧?
[00:02:42.000 --> 00:02:44.000]  我回想我自己的人生
[00:02:44.000 --> 00:02:47.000]  我發覺有幾個轉捩點
[00:02:47.000 --> 00:02:48.000]  故事未開始之前
[00:02:48.000 --> 00:02:51.000]  容易我分享一下好嗎?
[00:02:51.000 --> 00:02:53.000]  大家可能聽過
[00:02:53.000 --> 00:02:55.000]  我小六年級的時候
[00:02:55.000 --> 00:02:56.000]  我曾經想自殺
[00:02:56.000 --> 00:03:00.000]  爬到大廈牛頭角下村
[00:03:00.000 --> 00:03:01.000]  十三樓外面
[00:03:01.000 --> 00:03:03.000]  就想跳下去
[00:03:03.000 --> 00:03:04.000]  如果我跳了
[00:03:04.000 --> 00:03:08.000]  我今天就不在這裡了
[00:03:08.000 --> 00:03:09.000]  我從小到大
[00:03:09.000 --> 00:03:12.000]  我父母對我期望很高
[00:03:12.000 --> 00:03:13.000]  望子成龍
[00:03:13.000 --> 00:03:17.000]  第二是不接受
[00:03:17.000 --> 00:03:19.000]  我父母為了我們的學業
[00:03:19.000 --> 00:03:21.000]  為了我們的將來
[00:03:21.000 --> 00:03:22.000]  移民過來
[00:03:22.000 --> 00:03:25.000]  影響我人生
[00:03:25.000 --> 00:03:27.000]  考大學那一年
[00:03:27.000 --> 00:03:29.000]  想著一間名校
[00:03:29.000 --> 00:03:32.000]  希望今次一定要考到第一
[00:03:32.000 --> 00:03:33.000]  全校第一
[00:03:33.000 --> 00:03:34.000]  可以在我父母面前
[00:03:34.000 --> 00:03:36.000]  威風一次
[00:03:36.000 --> 00:03:38.000]  讓我有一個人生的like
[00:03:38.000 --> 00:03:40.000]  即是之前未like過
[00:03:40.000 --> 00:03:42.000]  甚麼叫未like過?
[00:03:42.000 --> 00:03:43.000]  不是沒有考過第一
[00:03:43.000 --> 00:03:45.000]  原來考第一都不行
[00:03:45.000 --> 00:03:48.000]  因為我父母會問我一個問題
[00:03:48.000 --> 00:03:50.000]  你這麼高興幹甚麼?
[00:03:50.000 --> 00:03:52.000]  我的心真是說粗口
[00:03:52.000 --> 00:03:53.000]  考第一不高興
[00:03:53.000 --> 00:03:54.000]  甚麼時候高興?
[00:03:54.000 --> 00:03:56.000]  他說全香港有多少間學校?
[00:03:56.000 --> 00:03:58.000]  救命呀
[00:03:58.000 --> 00:03:59.000]  全香港考第一
[00:03:59.000 --> 00:04:01.000]  你都問全世界有多少間學校?
[00:04:01.000 --> 00:04:02.000]  是嗎?
[00:04:02.000 --> 00:04:06.000]  都沒有痛苦
[00:04:06.000 --> 00:04:08.000]  之後怎知道我遇到
[00:04:08.000 --> 00:04:09.000]  入大學那一年
[00:04:09.000 --> 00:04:10.000]  一坐
[00:04:10.000 --> 00:04:12.000]  即是year 12
[00:04:12.000 --> 00:04:13.000]  旁邊有一個人
[00:04:13.000 --> 00:04:15.000]  望著一個面線
[00:04:15.000 --> 00:04:16.000]  原來是臨班的
[00:04:16.000 --> 00:04:17.000]  為甚麼臨班?
[00:04:17.000 --> 00:04:19.000]  我真是不明白
[00:04:19.000 --> 00:04:20.000]  他對著我說
[00:04:20.000 --> 00:04:21.000]  我大哥也聽過
[00:04:21.000 --> 00:04:24.000]  聽聞今年要beat的人是你
[00:04:24.000 --> 00:04:26.000]  我那時是未信耶穌的
[00:04:26.000 --> 00:04:28.000]  當然是我父母不讓我like
[00:04:28.000 --> 00:04:29.000]  我當然在外面很囂張
[00:04:29.000 --> 00:04:30.000]  我望一望去
[00:04:30.000 --> 00:04:32.000]  sure
[00:04:32.000 --> 00:04:33.000]  多囂張
[00:04:33.000 --> 00:04:34.000]  有沒有那麼囂張的人?
[00:04:34.000 --> 00:04:36.000]  後來我了解他的背景
[00:04:36.000 --> 00:04:38.000]  這個人這麼離譜
[00:04:38.000 --> 00:04:40.000]  這麼巧合
[00:04:40.000 --> 00:04:41.000]  他甚麼科目都可以入
[00:04:41.000 --> 00:04:42.000]  甚麼大學都可以入
[00:04:42.000 --> 00:04:43.000]  是一間大學
[00:04:43.000 --> 00:04:44.000]  在雪梨
[00:04:44.000 --> 00:04:45.000]  不要說海外
[00:04:45.000 --> 00:04:46.000]  一間大學
[00:04:46.000 --> 00:04:47.000]  一間
[00:04:47.000 --> 00:04:48.000]  一間科目都不能入
[00:04:48.000 --> 00:04:50.000]  就是雪梨大學的醫科
[00:04:50.000 --> 00:04:51.000]  NUSO的醫科都能入
[00:04:51.000 --> 00:04:52.000]  是嗎?
[00:04:52.000 --> 00:04:53.000]  不是見得人嗎?
[00:04:53.000 --> 00:04:54.000]  見不得人是嗎?
[00:04:54.000 --> 00:04:56.000]  就是因為這件事臨班
[00:04:56.000 --> 00:04:58.000]  如果你是我那些
[00:04:58.000 --> 00:05:00.000]  你是我那些怎麼辦?
[00:05:00.000 --> 00:05:02.000]  這個不是弱敵
[00:05:02.000 --> 00:05:04.000]  是勁敵
[00:05:04.000 --> 00:05:06.000]  真是巧合
[00:05:06.000 --> 00:05:07.000]  時間
[00:05:07.000 --> 00:05:09.000]  這件事是導致我
[00:05:09.000 --> 00:05:10.000]  很多很多事情發生了
[00:05:10.000 --> 00:05:11.000]  不說了
[00:05:11.000 --> 00:05:13.000]  有時要聽我信主經歷
[00:05:13.000 --> 00:05:15.000]  導致我回教會
[00:05:15.000 --> 00:05:17.000]  開始問人生的意義
[00:05:17.000 --> 00:05:18.000]  真是沒有意義人生
[00:05:18.000 --> 00:05:20.000]  開始問人生的意義
[00:05:20.000 --> 00:05:22.000]  又再快前幾步
[00:05:22.000 --> 00:05:23.000]  另一個轉捩點
[00:05:23.000 --> 00:05:24.000]  很重要的轉捩點
[00:05:24.000 --> 00:05:25.000]  你知道甚麼轉捩點嗎?
[00:05:25.000 --> 00:05:29.000]  你猜甚麼轉捩點?
[00:05:29.000 --> 00:05:31.000]  是退休會
[00:05:31.000 --> 00:05:33.000]  退休會有甚麼轉捩點呢?
[00:05:33.000 --> 00:05:34.000]  你當然說我講呼嘲
[00:05:34.000 --> 00:05:35.000]  不是喔
[00:05:35.000 --> 00:05:36.000]  你先講呼嘲
[00:05:36.000 --> 00:05:37.000]  在退休會
[00:05:37.000 --> 00:05:38.000]  有個break
[00:05:38.000 --> 00:05:39.000]  我就打算回到房間
[00:05:39.000 --> 00:05:40.000]  我的東西
[00:05:40.000 --> 00:05:41.000]  誰知在路途當中
[00:05:41.000 --> 00:05:43.000]  擦身而過的
[00:05:43.000 --> 00:05:44.000]  一個姐妹
[00:05:44.000 --> 00:05:45.000]  平時跟她很熟
[00:05:45.000 --> 00:05:46.000]  沒甚麼話聊
[00:05:46.000 --> 00:05:47.000]  不過在退休會
[00:05:47.000 --> 00:05:48.000]  她很感動
[00:05:48.000 --> 00:05:50.000]  就說要be nice to others
[00:05:50.000 --> 00:05:51.000]  看到她
[00:05:51.000 --> 00:05:52.000]  「點呀你好嗎」
[00:05:52.000 --> 00:05:53.000]  就走過去
[00:05:53.000 --> 00:05:54.000]  想著「點呀好你唔好嗎」
[00:05:54.000 --> 00:05:55.000]  就回到房間拿東西
[00:05:55.000 --> 00:05:56.000]  「點呀點呀你好嗎」
[00:05:56.000 --> 00:05:57.000]  一講就講了
[00:05:57.000 --> 00:05:58.000]  站在那裏講20分鐘
[00:05:58.000 --> 00:06:00.000]  那個之後就成為我太太了
[00:06:00.000 --> 00:06:04.000]  不要隨便跟人家說
[00:06:04.000 --> 00:06:05.000]  「How are you」
[00:06:05.000 --> 00:06:06.000]  還沒結婚的人
[00:06:06.000 --> 00:06:07.000]  原來那個說完「How are you」之後
[00:06:07.000 --> 00:06:08.000]  無心插柳
[00:06:08.000 --> 00:06:09.000]  講完之後
[00:06:09.000 --> 00:06:11.000]  那個就成為你的太太了
[00:06:11.000 --> 00:06:13.000]  但如果我沒有走那條路
[00:06:13.000 --> 00:06:14.000]  我沒有那一刻走
[00:06:14.000 --> 00:06:15.000]  亦都那個感動
[00:06:15.000 --> 00:06:16.000]  我不去回應的時候
[00:06:16.000 --> 00:06:18.000]  就沒有了之後我兩女兒了
[00:06:18.000 --> 00:06:22.000]  但之後再過一段時間
[00:06:22.000 --> 00:06:23.000]  看到
[00:06:23.000 --> 00:06:24.000]  晚上看電視
[00:06:24.000 --> 00:06:26.000]  下班回到家
[00:06:26.000 --> 00:06:28.000]  甚麼戲都沒看過
[00:06:28.000 --> 00:06:30.000]  為甚麼飛機坐在兩棟樓上
[00:06:30.000 --> 00:06:33.000]  亦都改變了我的人生
[00:06:33.000 --> 00:06:35.000]  再思想
[00:06:35.000 --> 00:06:36.000]  如果我在那兩棟樓
[00:06:36.000 --> 00:06:38.000]  我在基督徒
[00:06:39.000 --> 00:06:40.000]  我心裏會想甚麼呢
[00:06:40.000 --> 00:06:42.000]  就是這個
[00:06:42.000 --> 00:06:44.000]  亦都滾球的效應
[00:06:44.000 --> 00:06:45.000]  雪球效應
[00:06:45.000 --> 00:06:46.000]  令到我
[00:06:46.000 --> 00:06:48.000]  返回澳洲
[00:06:48.000 --> 00:06:50.000]  被呼召做傳道人
[00:06:50.000 --> 00:06:52.000]  人生
[00:06:52.000 --> 00:06:54.000]  若然我們去不去思考
[00:06:54.000 --> 00:06:56.000]  會不會白過
[00:06:56.000 --> 00:06:58.000]  今天講到這個
[00:06:58.000 --> 00:06:59.000]  以私貼忌
[00:06:59.000 --> 00:07:00.000]  大家不知道
[00:07:00.000 --> 00:07:01.000]  有些知不知道
[00:07:01.000 --> 00:07:02.000]  以私貼忌裏面
[00:07:02.000 --> 00:07:03.000]  提到一個節日
[00:07:03.000 --> 00:07:05.000]  在今天的猶太人
[00:07:05.000 --> 00:07:06.000]  他們都會
[00:07:06.000 --> 00:07:07.000]  經常都會慶祝
[00:07:07.000 --> 00:07:09.000]  猶太人當中
[00:07:09.000 --> 00:07:10.000]  第二個最重要的節日
[00:07:10.000 --> 00:07:11.000]  第一個最重要的節日是甚麼呢
[00:07:11.000 --> 00:07:12.000]  就是他們的新年
[00:07:12.000 --> 00:07:13.000]  他們的 Passover
[00:07:13.000 --> 00:07:14.000]  紀念他們出埃及
[00:07:14.000 --> 00:07:15.000]  當然
[00:07:15.000 --> 00:07:17.000]  但那個較為慎重些
[00:07:17.000 --> 00:07:19.000]  較為嚴肅些
[00:07:19.000 --> 00:07:20.000]  這個節日
[00:07:20.000 --> 00:07:21.000]  叫做普爾節
[00:07:21.000 --> 00:07:23.000]  或者叫做普林節
[00:07:23.000 --> 00:07:24.000]  原文是 Purim
[00:07:24.000 --> 00:07:25.000]  Purim 甚麼意思呢
[00:07:25.000 --> 00:07:27.000]  意思就是抽籤
[00:07:27.000 --> 00:07:29.000]  為甚麼用抽籤這個字呢
[00:07:29.000 --> 00:07:31.000]  稍後大家會聽到
[00:07:31.000 --> 00:07:33.000]  但這個節日是在陰曆出現的
[00:07:33.000 --> 00:07:34.000]  因為他們行陰曆
[00:07:34.000 --> 00:07:35.000]  是行陰曆
[00:07:35.000 --> 00:07:37.000]  在今年我們的陽曆來說
[00:07:37.000 --> 00:07:38.000]  大約是三月附近
[00:07:38.000 --> 00:07:40.000]  你會見到全世界的猶太人
[00:07:40.000 --> 00:07:43.000]  會穿得很色彩
[00:07:43.000 --> 00:07:44.000]  很快樂地
[00:07:44.000 --> 00:07:45.000]  又飲又食
[00:07:45.000 --> 00:07:46.000]  在街上會遊行
[00:07:46.000 --> 00:07:47.000]  很開心地
[00:07:47.000 --> 00:07:49.000]  去慶祝這個日子
[00:07:49.000 --> 00:07:51.000]  但這些日子背後
[00:07:51.000 --> 00:07:53.000]  其實是慶祝甚麼呢
[00:07:53.000 --> 00:07:55.000]  慶祝抽籤
[00:07:55.000 --> 00:07:56.000]  抽甚麼籤呢
[00:07:56.000 --> 00:07:58.000]  稍後希望大家去聽
[00:07:58.000 --> 00:07:59.000]  去留意
[00:07:59.000 --> 00:08:00.000]  他們吃甚麼呢
[00:08:00.000 --> 00:08:01.000]  就是一個三角的小餅
[00:08:01.000 --> 00:08:03.000]  那個三角的小餅叫甚麼呢
[00:08:03.000 --> 00:08:05.000]  那三角叫「哈曼的耳朵」
[00:08:05.000 --> 00:08:07.000]  大家如果看《義師帖記》
[00:08:07.000 --> 00:08:09.000]  哈曼就是今天其中一個主角
[00:08:09.000 --> 00:08:11.000]  哈曼的耳朵
[00:08:11.000 --> 00:08:13.000]  Hamatashin
[00:08:13.000 --> 00:08:15.000]  那哈曼是哪位人呢
[00:08:15.000 --> 00:08:17.000]  未說哈曼之前
[00:08:17.000 --> 00:08:19.000]  要先說今天的故事的主人翁
[00:08:19.000 --> 00:08:20.000]  《義師帖》
[00:08:20.000 --> 00:08:23.000]  我們立教會都有個《義師帖》團契
[00:08:23.000 --> 00:08:24.000]  我想問一下
[00:08:24.000 --> 00:08:26.000]  《義師帖》團契的姊妹
[00:08:26.000 --> 00:08:28.000]  姊妹喔
[00:08:28.000 --> 00:08:30.000]  你是不是《義師帖》啊
[00:08:30.000 --> 00:08:32.000]  你知道《義師帖》說甚麼嗎
[00:08:32.000 --> 00:08:34.000]  有沒有整本《義師帖》看過
[00:08:34.000 --> 00:08:35.000]  問大家
[00:08:35.000 --> 00:08:37.000]  有沒有整本《義師帖》看過
[00:08:37.000 --> 00:08:38.000]  起碼一遍的
[00:08:38.000 --> 00:08:39.000]  有沒有
[00:08:39.000 --> 00:08:40.000]  有
[00:08:40.000 --> 00:08:41.000]  今天之後
[00:08:41.000 --> 00:08:43.000]  必要請你
[00:08:43.000 --> 00:08:45.000]  邀請你
[00:08:45.000 --> 00:08:46.000]  邀請你
[00:08:46.000 --> 00:08:47.000]  邀請你
[00:08:47.000 --> 00:08:49.000]  必要就看一次
[00:08:49.000 --> 00:08:51.000]  一次就看完
[00:08:51.000 --> 00:08:53.000]  很精彩
[00:08:53.000 --> 00:08:55.000]  我今天很快地
[00:08:55.000 --> 00:08:56.000]  很快地覆蓋整本書
[00:08:56.000 --> 00:08:58.000]  但是因為需要一連串去看
[00:08:58.000 --> 00:09:00.000]  才知道還沒到
[00:09:00.000 --> 00:09:02.000]  以設期一開始
[00:09:02.000 --> 00:09:03.000]  我們要了解
[00:09:03.000 --> 00:09:05.000]  究竟它是一個甚麼的文體
[00:09:05.000 --> 00:09:06.000]  你可以說
[00:09:06.000 --> 00:09:07.000]  在基督教的聖經裡面
[00:09:07.000 --> 00:09:09.000]  它撥入的一個文體
[00:09:09.000 --> 00:09:11.000]  和七十事易本是一樣的
[00:09:11.000 --> 00:09:12.000]  七十事易本是甚麼呢
[00:09:12.000 --> 00:09:13.000]  就是
[00:09:13.000 --> 00:09:15.000]  在舊約和新約之間
[00:09:15.000 --> 00:09:17.000]  那四百年秘魯的時候
[00:09:17.000 --> 00:09:19.000]  那時候很多猶太人
[00:09:19.000 --> 00:09:20.000]  都不懂希伯來文了
[00:09:20.000 --> 00:09:22.000]  所以當時的全球語言
[00:09:22.000 --> 00:09:23.000]  是希臘文
[00:09:23.000 --> 00:09:25.000]  所以就有個希伯來的舊約
[00:09:25.000 --> 00:09:28.000]  翻譯成希臘文的舊約
[00:09:28.000 --> 00:09:30.000]  那句叫七十事易本
[00:09:30.000 --> 00:09:32.000]  在當中的排列部分
[00:09:32.000 --> 00:09:34.000]  和我們現在的聖經的排列部分
[00:09:34.000 --> 00:09:35.000]  都差不多的
[00:09:35.000 --> 00:09:36.000]  是甚麼呢
[00:09:36.000 --> 00:09:37.000]  是屬於歷史部分
[00:09:37.000 --> 00:09:38.000]  換句話說
[00:09:38.000 --> 00:09:39.000]  《義師切記》是一本歷史書來的
[00:09:39.000 --> 00:09:40.000]  所以當歷史這樣看
[00:09:40.000 --> 00:09:42.000]  和我們看我們的自傳
[00:09:42.000 --> 00:09:43.000]  是歷史來的
[00:09:43.000 --> 00:09:44.000]  一模一樣
[00:09:44.000 --> 00:09:45.000]  回想你講的發生的事
[00:09:45.000 --> 00:09:46.000]  我發生的事
[00:09:46.000 --> 00:09:47.000]  是我的歷史
[00:09:47.000 --> 00:09:48.000]  一模一樣
[00:09:48.000 --> 00:09:49.000]  但是
[00:09:49.000 --> 00:09:50.000]  再看希伯來書的分卷
[00:09:50.000 --> 00:09:51.000]  可能有另一個啟迪
[00:09:51.000 --> 00:09:54.000]  它擺在聖卷和智慧文學當中
[00:09:54.000 --> 00:09:56.000]  讓我們想一想
[00:09:56.000 --> 00:09:59.000]  歷史當中含有智慧
[00:09:59.000 --> 00:10:00.000]  你想一想
[00:10:00.000 --> 00:10:04.000]  一個人如果不想你人生的過去
[00:10:04.000 --> 00:10:06.000]  你有多有智慧
[00:10:06.000 --> 00:10:09.000]  當你說智慧是甚麼
[00:10:09.000 --> 00:10:11.000]  敬畏耶和華是智慧的開端
[00:10:11.000 --> 00:10:12.000]  怎樣敬畏
[00:10:12.000 --> 00:10:15.000]  你連自己的生命怎樣走過
[00:10:15.000 --> 00:10:17.000]  都沒有好好的思考
[00:10:17.000 --> 00:10:18.000]  你怎樣敬畏
[00:10:18.000 --> 00:10:20.000]  當我們說教會要構堂
[00:10:20.000 --> 00:10:23.000]  那過往有沒有曾經考慮過構堂
[00:10:23.000 --> 00:10:26.000]  當中又有甚麼智慧
[00:10:26.000 --> 00:10:28.000]  值得我們思考
[00:10:28.000 --> 00:10:30.000]  故事開始是講到
[00:10:30.000 --> 00:10:33.000]  馬大波斯帝國
[00:10:33.000 --> 00:10:36.000]  當時的皇帝叫阿哈徐魯王
[00:10:36.000 --> 00:10:37.000]  是主持四百多年
[00:10:37.000 --> 00:10:39.000]  那時候一開始說這個國
[00:10:39.000 --> 00:10:42.000]  已經是非常之鼎盛
[00:10:42.000 --> 00:10:43.000]  那時候
[00:10:43.000 --> 00:10:45.000]  之後就已經是
[00:10:45.000 --> 00:10:48.000]  被希臘帝國滅去了
[00:10:48.000 --> 00:10:51.000]  那時候說由印度去到古實
[00:10:51.000 --> 00:10:52.000]  東至西
[00:10:52.000 --> 00:10:54.000]  一百二十七個省
[00:10:54.000 --> 00:10:56.000]  一百二十七個省
[00:10:56.000 --> 00:10:57.000]  很大的
[00:10:57.000 --> 00:10:58.000]  很厲害
[00:10:58.000 --> 00:10:59.000]  一開始
[00:10:59.000 --> 00:11:00.000]  但這個時間是
[00:11:00.000 --> 00:11:03.000]  還要再擺多一點歷史的定位
[00:11:03.000 --> 00:11:04.000]  它在哪裏呢
[00:11:04.000 --> 00:11:06.000]  它是在尼泊加尼沙
[00:11:06.000 --> 00:11:10.000]  已經是第一次擄走猶太人
[00:11:10.000 --> 00:11:13.000]  一百年之後
[00:11:13.000 --> 00:11:14.000]  但最重要
[00:11:14.000 --> 00:11:15.000]  大家記住
[00:11:15.000 --> 00:11:18.000]  是所羅巴伯率領第一次的回歸
[00:11:18.000 --> 00:11:20.000]  返回耶穌撒冷之後
[00:11:20.000 --> 00:11:21.000]  五十多年
[00:11:21.000 --> 00:11:24.000]  回歸了沒有
[00:11:24.000 --> 00:11:26.000]  沒有反應
[00:11:26.000 --> 00:11:27.000]  不要嚇到我
[00:11:27.000 --> 00:11:28.000]  你聽不到我說話
[00:11:28.000 --> 00:11:29.000]  起碼看到
[00:11:29.000 --> 00:11:31.000]  我會說快一點
[00:11:31.000 --> 00:11:32.000]  因為今天要覆蓋很多東西
[00:11:32.000 --> 00:11:33.000]  我很貪心
[00:11:33.000 --> 00:11:35.000]  一堂道希望整本書都講完
[00:11:35.000 --> 00:11:36.000]  我還記得有一次
[00:11:36.000 --> 00:11:38.000]  一堂道整本羅馬書都講完
[00:11:38.000 --> 00:11:39.000]  我講完之後
[00:11:39.000 --> 00:11:40.000]  有個傳道人跟我說
[00:11:40.000 --> 00:11:41.000]  誇不誇張
[00:11:41.000 --> 00:11:46.000]  一堂道講十六章
[00:11:46.000 --> 00:11:47.000]  就是這個時間
[00:11:47.000 --> 00:11:50.000]  但未是第二次的回歸
[00:11:50.000 --> 00:11:52.000]  就發生這件事
[00:11:52.000 --> 00:11:53.000]  這件事是講什麼呢
[00:11:53.000 --> 00:11:54.000]  這件事是講到
[00:11:54.000 --> 00:11:57.000]  哈徐老郎是一個很愛面子的人
[00:11:57.000 --> 00:11:58.000]  亦很鼎盛
[00:11:58.000 --> 00:11:59.000]  他擺一個國宴
[00:11:59.000 --> 00:12:02.000]  將全國一百二十七個省的首領
[00:12:02.000 --> 00:12:04.000]  以及那些貴族
[00:12:04.000 --> 00:12:06.000]  一起請去吃國宴
[00:12:06.000 --> 00:12:07.000]  去首都這個書山城
[00:12:07.000 --> 00:12:09.000]  吃多久
[00:12:09.000 --> 00:12:11.000]  你擺國宴
[00:12:11.000 --> 00:12:12.000]  不是你擺家裡
[00:12:12.000 --> 00:12:14.000]  結婚擺酒擺多久
[00:12:14.000 --> 00:12:15.000]  你說我很好
[00:12:15.000 --> 00:12:17.000]  香港擺一次
[00:12:17.000 --> 00:12:18.000]  澳洲擺一次
[00:12:18.000 --> 00:12:19.000]  英國加拿大都擺一次
[00:12:19.000 --> 00:12:20.000]  美國又擺一次
[00:12:20.000 --> 00:12:21.000]  這樣很豪華吧
[00:12:21.000 --> 00:12:23.000]  都是擺五天而已
[00:12:23.000 --> 00:12:24.000]  他擺一百八十天
[00:12:24.000 --> 00:12:25.000]  夠不夠豪華
[00:12:25.000 --> 00:12:27.000]  美酒加油盡食
[00:12:27.000 --> 00:12:28.000]  非常漂亮
[00:12:28.000 --> 00:12:32.000]  但不單單是選擇一百二十七個省的領袖
[00:12:32.000 --> 00:12:33.000]  貴族
[00:12:33.000 --> 00:12:35.000]  那些都幾百人
[00:12:35.000 --> 00:12:36.000]  他另外還說
[00:12:36.000 --> 00:12:38.000]  書山城那些大小市民
[00:12:38.000 --> 00:12:39.000]  一起吃
[00:12:39.000 --> 00:12:40.000]  後花園再吃
[00:12:40.000 --> 00:12:41.000]  再吃足七天
[00:12:41.000 --> 00:12:42.000]  非常豪華
[00:12:42.000 --> 00:12:43.000]  但是這麼豪華
[00:12:43.000 --> 00:12:45.000]  這麼要面子的皇
[00:12:45.000 --> 00:12:46.000]  他很開心
[00:12:46.000 --> 00:12:48.000]  他就想叫皇后出來
[00:12:48.000 --> 00:12:49.000]  皇后
[00:12:49.000 --> 00:12:50.000]  美女來的
[00:12:50.000 --> 00:12:51.000]  美女皇后
[00:12:51.000 --> 00:12:52.000]  麻煩你出來
[00:12:52.000 --> 00:12:56.000]  展示給一百二十七個省的貴族看看
[00:12:56.000 --> 00:12:58.000]  穿得漂亮
[00:12:58.000 --> 00:12:59.000]  你是皇后
[00:12:59.000 --> 00:13:01.000]  你會怎樣反應
[00:13:01.000 --> 00:13:04.000]  你要知道你老公是很愛面子的
[00:13:04.000 --> 00:13:05.000]  不知道為什麼
[00:13:05.000 --> 00:13:06.000]  在那個時候
[00:13:06.000 --> 00:13:07.000]  他說
[00:13:07.000 --> 00:13:08.000]  NO
[00:13:08.000 --> 00:13:09.000]  NO
[00:13:09.000 --> 00:13:11.000]  這個NO是很大件事
[00:13:11.000 --> 00:13:13.000]  NO令他很丟臉
[00:13:13.000 --> 00:13:16.000]  皇帝又問七位大臣應該怎樣做
[00:13:16.000 --> 00:13:17.000]  七位大臣
