
[00:00:00.000 --> 00:00:03.960]  我們現在打開舊日聖經的二賽亞書的第六章
[00:03:00.400 --> 00:03:03.760]  其實下半年我們講擴張境界的時候
[00:03:03.760 --> 00:03:07.680]  大部分是集中在垂直線的信息
[00:03:07.680 --> 00:03:10.800]  但是教會確實兩方面的信息都需要
[00:03:10.800 --> 00:03:12.800]  想像一下垂直的信息
[00:03:12.800 --> 00:03:16.720]  和水平線的信息加起來的時候
[00:03:16.720 --> 00:03:20.080]  就是正正好十字架的信息
[00:03:20.080 --> 00:03:22.640]  十字架的信息是讓我們透過
[00:03:22.640 --> 00:03:24.640]  垂直線去認識這位上帝
[00:03:24.640 --> 00:03:28.320]  透過水平線去怎樣實踐去愛人
[00:03:28.320 --> 00:03:31.520]  所以愛神愛人在十字架裏面是要達成的
[00:03:31.520 --> 00:03:33.200]  但是我們必須要看一下
[00:03:33.200 --> 00:03:39.360]  牧師如果你說聖經的主和擴張境界有什麼關係呢
[00:03:39.360 --> 00:03:42.880]  今天的講道部分和擴張境界的直接關係
[00:03:42.880 --> 00:03:43.920]  是沒有那麼強烈的
[00:03:43.920 --> 00:03:47.360]  因為我們今天只講了《以徹夏書》第六章一至四節
[00:03:47.360 --> 00:03:49.920]  我們還有餘下的經文未講完
[00:03:49.920 --> 00:03:50.800]  如果我們講完之後
[00:03:50.800 --> 00:03:54.240]  即是說下一堂到包括我們下星期是侍奉主一的時候
[00:03:54.240 --> 00:03:55.840]  包括的時候你就會知道
[00:03:55.840 --> 00:03:58.640]  究竟整個信息和擴張境界有什麼關係
[00:03:58.640 --> 00:04:03.120]  我們看《以徹夏書》的時候就會面對一個問題
[00:04:03.120 --> 00:04:04.720]  你就開始問牧師
[00:04:04.720 --> 00:04:07.280]  為什麼講《以徹夏書》不是由第一章開始
[00:04:07.280 --> 00:04:09.280]  反而是由第六章開始
[00:04:09.280 --> 00:04:13.120]  第六章是很多的信徒
[00:04:13.120 --> 00:04:17.360]  或者你參與其他教會或者聚會的時候
[00:04:17.360 --> 00:04:19.360]  一段很熟很熟的經文
[00:04:19.360 --> 00:04:21.760]  為什麼會由第六章開始
[00:04:21.760 --> 00:04:23.360]  現在問題就在這裏
[00:04:23.360 --> 00:04:26.000]  如果我們按照《以徹夏書》逐章去講
[00:04:26.000 --> 00:04:29.200]  我們差不多是不需要處理這個問題的
[00:04:29.200 --> 00:04:30.640]  但是我們要問一個問題
[00:04:30.640 --> 00:04:32.240]  在舊約的先知裏面
[00:04:32.240 --> 00:04:33.200]  簡單分類
[00:04:33.200 --> 00:04:35.520]  如果上過《環遊新舊約》
[00:04:35.520 --> 00:04:37.360]  我們已經知道先知書的分類
[00:04:37.360 --> 00:04:40.880]  是要分了有三種起碼最基本的分類
[00:04:40.880 --> 00:04:42.800]  包括了有十二小先知
[00:04:42.800 --> 00:04:44.000]  四大先知
[00:04:44.000 --> 00:04:46.000]  小先知和大先知的分類
[00:04:46.000 --> 00:04:47.440]  或者第二個分類就是
[00:04:47.440 --> 00:04:48.960]  秘魯前的先知
[00:04:48.960 --> 00:04:50.560]  秘魯當中的先知
[00:04:50.560 --> 00:04:52.640]  秘魯歸回之後的先知
[00:04:52.640 --> 00:04:54.160]  如果用時代觀
[00:04:54.160 --> 00:04:55.840]  時間觀念去分的話
[00:04:55.840 --> 00:05:00.320]  就有三個不同的時期的先知的著作
[00:05:00.320 --> 00:05:02.560]  所以稱為秘魯前
[00:05:02.560 --> 00:05:04.640]  秘魯和秘魯後
[00:05:04.640 --> 00:05:06.320]  第三個分類
[00:05:06.320 --> 00:05:10.400]  先知有著作和沒有著作的先知
[00:05:10.400 --> 00:05:13.920]  例如以利亞、以利沙影響很大的先知
[00:05:13.920 --> 00:05:15.120]  但是因為他們沒有著作
[00:05:15.120 --> 00:05:19.520]  所以他們沒有一本書叫以利沙書
[00:05:19.520 --> 00:05:21.040]  以利亞書 沒有的
[00:05:21.040 --> 00:05:23.440]  但是這些先知仍然影響力很大
[00:05:23.440 --> 00:05:27.360]  所以我們又稱為有著作的先知和沒有著作的先知
[00:05:27.360 --> 00:05:28.480]  但是無論如何
[00:05:28.480 --> 00:05:30.160]  如果你看先知書的時候
[00:05:30.160 --> 00:05:32.080]  也會覺得很困難
[00:05:32.080 --> 00:05:35.200]  因為讀先知書往往是最困難讀
[00:05:35.200 --> 00:05:38.560]  因為它的背景、它的訊息、它的意象
[00:05:38.560 --> 00:05:39.920]  究竟如何理解
[00:05:39.920 --> 00:05:41.200]  這三個元素加起來
[00:05:41.200 --> 00:05:42.640]  我們已經很混亂了
[00:05:42.640 --> 00:05:45.600]  但是我們看到一個模式
[00:05:45.600 --> 00:05:46.480]  這個模式就是
[00:05:46.480 --> 00:05:49.440]  先知通常第一章、第一節到第三節
[00:05:49.440 --> 00:05:51.920]  或者第一章、第一節開始
[00:05:51.920 --> 00:05:54.400]  起碼都交代了他的名字
[00:05:54.400 --> 00:05:56.880]  他的蒙召的經歷
[00:05:56.880 --> 00:05:57.920]  但是很奇怪
[00:05:57.920 --> 00:06:00.720]  以賽夏書第一章沒有交代他的經歷
[00:06:00.720 --> 00:06:02.160]  沒有交代他的背景
[00:06:02.160 --> 00:06:05.360]  一開始就在說上帝對他的默示
[00:06:05.360 --> 00:06:06.720]  去到第六章
[00:06:06.720 --> 00:06:09.120]  以賽夏才在說他蒙召的經歷
[00:06:09.120 --> 00:06:11.840]  如果以賽夏一直沒有說他的蒙召經歷
[00:06:11.840 --> 00:06:13.760]  我們容易處理
[00:06:13.760 --> 00:06:14.720]  他有說
[00:06:14.720 --> 00:06:16.400]  但是為什麼會放在第六章
[00:06:16.400 --> 00:06:18.160]  而不是放在第一章
[00:06:18.160 --> 00:06:20.080]  如果按照傳統的理解
[00:06:20.080 --> 00:06:22.720]  就是我們從上下文去解經就會覺得
[00:06:22.720 --> 00:06:24.400]  如果放在第六章的話
[00:06:24.400 --> 00:06:26.880]  會不會以賽夏的蒙召的經歷
[00:06:26.880 --> 00:06:30.320]  和第五章和第七章是有關係的呢
[00:06:30.320 --> 00:06:31.680]  如果仔細去看的時候
[00:06:31.680 --> 00:06:34.960]  你會發覺是很難找到關係的
[00:06:34.960 --> 00:06:35.760]  換句話說
[00:06:35.760 --> 00:06:38.320]  第六章和第五章和第七章
[00:06:38.320 --> 00:06:40.000]  是沒有直接關係的時候
[00:06:40.000 --> 00:06:44.800]  似乎看起來第六章就很噁心地安插了進去
[00:06:44.800 --> 00:06:47.360]  似乎和整個第五章和第七章
[00:06:47.360 --> 00:06:49.360]  是沒有一個連貫性在
[00:06:49.360 --> 00:06:51.920]  我們怎樣理解這個情況呢
[00:06:51.920 --> 00:06:54.720]  這個解經的謎段
[00:06:54.720 --> 00:06:59.200]  到了十九世紀有一個解經家叫做羅特
[00:06:59.200 --> 00:07:01.440]  就提出了一個新的觀念
[00:07:01.440 --> 00:07:03.760]  才可以解釋這個謎段
[00:07:03.760 --> 00:07:08.640]  他就提出以賽夏是一個爐火純青的詩人
[00:07:08.640 --> 00:07:15.680]  整個以賽夏書是用詩的寫作方法去鋪排的
[00:07:15.680 --> 00:07:16.400]  換句話說
[00:07:16.400 --> 00:07:18.080]  如果從詩的鋪排的話
[00:07:18.080 --> 00:07:21.280]  希伯來人的詩是有幾種情況的
[00:07:21.280 --> 00:07:25.040]  一就是平衡體 二就是交叉平衡體
[00:07:25.040 --> 00:07:26.240]  還有押韻的
[00:07:26.240 --> 00:07:27.600]  押韻我們中國人很明白的
[00:07:27.600 --> 00:07:30.320]  我們中國人的詩全部都是押韻的
[00:07:30.320 --> 00:07:33.280]  除了現在的白話文詩之外
[00:07:33.280 --> 00:07:37.280]  白話文的詩就是隨便喜歡怎樣寫就怎樣寫
[00:07:37.280 --> 00:07:39.040]  當然我講隨便的意思
[00:07:39.040 --> 00:07:42.720]  意思是和以前那麼嚴謹的押韻是不一樣的
[00:07:42.720 --> 00:07:46.640]  再加上希伯來的詩是可以有字母詩的
[00:07:46.640 --> 00:07:51.360]  就是將開頭的時候用希伯來文的二十二個字母
[00:07:51.360 --> 00:07:52.640]  成為了開頭
[00:07:52.640 --> 00:07:55.600]  這個也好像我們中文的詩也有類近的
[00:07:55.600 --> 00:07:57.440]  有些詩人很厲害的
[00:07:57.440 --> 00:08:01.920]  開頭的那一排的字是一二三四五六七
[00:08:01.920 --> 00:08:04.400]  一是什麼什麼 二是什麼什麼 三是什麼什麼
[00:08:04.400 --> 00:08:06.880]  我們見過中國人這些的詩
[00:08:06.880 --> 00:08:10.320]  也有些很厲害寫詩的人
[00:08:10.320 --> 00:08:14.560]  可以將你的名字嵌入了一首詩裡面
[00:08:14.560 --> 00:08:18.080]  所以你一讀的時候打橫讀你的名字就出來了
[00:08:18.080 --> 00:08:19.600]  也有見過這樣的詩
[00:08:19.600 --> 00:08:26.080]  這個就是從一個詩去理解的時候就另一回事了
[00:08:26.080 --> 00:08:28.080]  如果我們從詩去理解的話
[00:08:28.080 --> 00:08:32.560]  在《爾策客書》充滿了平衡的方法去理解
[00:08:32.560 --> 00:08:33.600]  我舉一個例子
[00:08:33.600 --> 00:08:36.080]  如果《爾策客書》第六章今天我們所看的
[00:08:36.080 --> 00:08:37.920]  為什麼我們讀一字四字的經文
[00:08:37.920 --> 00:08:43.040]  因為在整章的聖經裡面是分了四個部分
[00:08:43.040 --> 00:08:46.000]  而這四個部分不是順序讀的
[00:08:46.000 --> 00:08:48.400]  這四個部分是平衡的
[00:08:48.400 --> 00:08:49.520]  平衡是什麼意思呢
[00:08:49.520 --> 00:08:52.400]  你看到在第六章一到四節
[00:08:52.400 --> 00:08:56.000]  和第六章十一到十三節是平衡的
[00:08:56.000 --> 00:09:00.880]  第六章的五到七節和第六章八到十節是平衡的
[00:09:00.880 --> 00:09:02.800]  所以你看到這裡分類就分了
[00:09:02.800 --> 00:09:06.080]  A1和A2 B1和B2
[00:09:06.080 --> 00:09:08.080]  A1和A2是平衡的
[00:09:08.080 --> 00:09:09.760]  B1和B2是平衡的
[00:09:09.760 --> 00:09:10.880]  那你開始明白
[00:09:10.880 --> 00:09:15.920]  如果順序讀的時候為什麼是第一到第四節提到上帝
[00:09:15.920 --> 00:09:18.160]  到第十一節又重複提到上帝呢
[00:09:18.160 --> 00:09:19.760]  是不是很累贅呢
[00:09:19.760 --> 00:09:20.960]  完全不是的
[00:09:20.960 --> 00:09:26.880]  它是因為用一個寫詩的方法去寫出第六章的時候
[00:09:26.880 --> 00:09:33.200]  你就從平衡體這種的體材去理解整個第六章
[00:09:33.200 --> 00:09:34.800]  如果這樣的時候你會看到
[00:09:34.800 --> 00:09:39.040]  A1是六章一到四節是上帝的顯現
[00:09:39.040 --> 00:09:41.200]  B1是先知的夢召
[00:09:41.200 --> 00:09:43.280]  B2是先知的使命
[00:09:43.280 --> 00:09:45.360]  A2就是上帝的計劃
[00:09:45.360 --> 00:09:46.720]  我舉第二個例子
[00:09:46.720 --> 00:09:48.960]  從第二個例子裡面我們開始明白
[00:09:48.960 --> 00:09:52.080]  為什麼《異塞俠書》第六章不是放在第一章
[00:09:52.080 --> 00:09:54.880]  請留意
[00:09:54.880 --> 00:09:59.040]  這種平衡法的解經
[00:09:59.040 --> 00:10:02.240]  在不同的學者裡面
[00:10:02.240 --> 00:10:06.880]  在經文裡面究竟哪一節對哪一節是平衡呢
[00:10:06.880 --> 00:10:10.080]  有小部分的出入的見解
[00:10:10.080 --> 00:10:13.120]  例如在第一章到第十二章
[00:10:13.120 --> 00:10:14.560]  是成為了第一個單元
[00:10:14.560 --> 00:10:18.240]  我們從《異塞俠書》第一章到第十二章是第一個單元
[00:10:18.240 --> 00:10:21.040]  這個單元裡面的第十二章
[00:10:21.040 --> 00:10:23.040]  有解經家認為是獨立的
[00:10:23.040 --> 00:10:27.040]  一至十一章是講完之後
[00:10:27.040 --> 00:10:30.080]  異塞俠是一個傑出的詩人
[00:10:30.080 --> 00:10:35.200]  所以用第十二章一首的詩歌成為了結語
[00:10:35.200 --> 00:10:39.120]  如果是這樣的話,十二章就不是平衡於第一章
[00:10:39.120 --> 00:10:40.480]  如果從這個角度看
[00:10:40.480 --> 00:10:42.000]  但有另一些人認為
[00:10:42.000 --> 00:10:45.760]  今天我採取的釋經的看法是
[00:10:45.760 --> 00:10:48.240]  認為在一到十二章裡面
[00:10:48.240 --> 00:10:51.120]  是第一章和第十二章是平衡的
[00:10:51.120 --> 00:10:53.840]  A1是離棄上帝救恩的子民
[00:10:53.840 --> 00:10:56.240]  由第一章第一節到三十一節
[00:10:56.240 --> 00:10:59.680]  而平衡於十二章一到六節的救恩之歌
[00:10:59.680 --> 00:11:04.080]  而B1裡面上帝子民的光景和前景
[00:11:04.080 --> 00:11:06.160]  在第二章到第四章六節
[00:11:06.160 --> 00:11:09.280]  和第九章八節和十一章十六節
[00:11:09.280 --> 00:11:12.080]  是以瑪麗莉的國度平衡的
[00:11:12.080 --> 00:11:18.240]  C1上帝的心愛的葡萄園
[00:11:18.240 --> 00:11:20.160]  愛之心、澤之切
[00:11:20.160 --> 00:11:22.240]  在五章一節到三十節
[00:11:22.240 --> 00:11:25.200]  是和七章一到九章七節平衡的
[00:11:25.200 --> 00:11:28.000]  是以瑪麗莉的兆頭和危機
[00:11:28.000 --> 00:11:29.920]  如果這樣看起來
[00:11:29.920 --> 00:11:33.440]  你見到這個平衡體去到最中央的部分
[00:11:33.440 --> 00:11:34.800]  就是D
[00:11:34.800 --> 00:11:36.720]  D就沒有D1、D2
[00:11:36.720 --> 00:11:37.680]  只有D
[00:11:37.680 --> 00:11:42.160]  這個D是成為了整個十二章的中間部分
[00:11:42.160 --> 00:11:45.280]  亦都成為了中心的部分
[00:11:45.280 --> 00:11:48.480]  亦都說它其實是整個十二章裡面的
[00:11:48.480 --> 00:11:50.400]  劈頭的第一章
[00:11:50.400 --> 00:11:52.960]  如果這樣去理解你就知道
[00:11:52.960 --> 00:11:57.440]  以創亞為何將他的蒙召的經歷放在第六章
[00:11:57.440 --> 00:11:59.200]  你開始明白了吧
[00:11:59.200 --> 00:12:02.720]  他基本上是整個中心思想
[00:12:02.720 --> 00:12:05.920]  但是因為平衡體的安放的
[00:12:05.920 --> 00:12:07.840]  作詩的情況
[00:12:07.840 --> 00:12:09.440]  所以你見到
[00:12:09.440 --> 00:12:11.520]  從這個平衡法去看的時候
[00:12:11.520 --> 00:12:14.400]  第六章就是那個中心
[00:12:14.400 --> 00:12:18.400]  好像階梯上樓梯去到最高點就是第六章
[00:12:18.400 --> 00:12:20.000]  然後接著就下樓梯
[00:12:20.000 --> 00:12:21.760]  我們見到如果這樣的時候
[00:12:21.760 --> 00:12:24.320]  第六章是第一節到第四節
[00:12:24.320 --> 00:12:28.400]  是劈頭就已經在說整個以塞亞書
[00:12:28.400 --> 00:12:31.600]  最重要的中心思想
[00:12:31.600 --> 00:12:35.360]  這個中心思想不單止是貫穿了一至十二章
[00:12:35.360 --> 00:12:37.760]  亦都是貫穿了整個以塞亞書
[00:12:37.760 --> 00:12:40.240]  非常非常之重要的思想
[00:12:40.240 --> 00:12:41.200]  就是在說什麼呢
[00:12:41.200 --> 00:12:42.400]  和你間接聽我一聲
[00:12:42.400 --> 00:12:44.240]  上帝是聖潔的
[00:12:44.240 --> 00:12:47.440]  在第六章第一節
[00:12:47.440 --> 00:12:50.960]  他就說烏西亞黃崩的時候
[00:12:50.960 --> 00:12:53.360]  他就見到一個異象
[00:12:53.360 --> 00:12:55.600]  傳統的有解經家就認為
[00:12:55.600 --> 00:12:58.720]  以塞亞在進入聖殿敬拜的時候見到上帝
[00:12:58.720 --> 00:13:03.840]  但是沒有經文支持這個說法
[00:13:03.840 --> 00:13:04.880]  我再說
[00:13:04.880 --> 00:13:06.240]  傳統上有人認為
[00:13:06.240 --> 00:13:09.120]  是因為烏西亞黃離世了
[00:13:09.120 --> 00:13:11.760]  所以他的心情很沉重
[00:13:11.760 --> 00:13:13.440]  他就進入到聖殿裏面
[00:13:13.440 --> 00:13:15.360]  進入聖殿裏面就見到這個異象
[00:13:15.360 --> 00:13:19.440]  這個說法是沒有經文支持的
[00:13:19.440 --> 00:13:20.640]  由第六章沒有
[00:13:20.640 --> 00:13:22.080]  前後都沒有
[00:13:22.080 --> 00:13:24.880]  我只能夠解釋就是說
[00:13:24.880 --> 00:13:27.680]  並不是在聖殿當中
[00:13:27.680 --> 00:13:31.840]  以塞亞不知道在什麼情況下
[00:13:31.840 --> 00:13:33.120]  總之不是聖殿
[00:13:33.120 --> 00:13:36.400]  他見到聖殿的異象
[00:13:36.400 --> 00:13:40.080]  這個是來得更加自然和恰當的
[00:13:40.080 --> 00:13:41.120]  我們看看
[00:13:41.120 --> 00:13:45.680]  他第一句說話已經交代了整個背景和心情
[00:13:45.680 --> 00:13:47.360]  背景和心情是什麼一回事呢
[00:13:47.360 --> 00:13:50.400]  烏西亞黃有叫做亞撒尼亞
[00:13:50.400 --> 00:13:51.760]  是一個明君
[00:13:51.760 --> 00:13:53.360]  在位的期間
[00:13:53.360 --> 00:13:58.240]  能夠修復了大部分的失地
[00:13:58.240 --> 00:14:02.000]  恢復了大衛和所羅門時代南部的版圖
[00:14:02.000 --> 00:14:04.880]  使得經濟社會安定繁榮
[00:14:04.880 --> 00:14:07.440]  進入了中興的時代
[00:14:07.440 --> 00:14:08.560]  換句話說
[00:14:08.560 --> 00:14:11.280]  烏西亞黃是一個好的皇帝
[00:14:11.280 --> 00:14:16.960]  不要忘記以剎那是一個能夠進出皇宮的先知
[00:14:16.960 --> 00:14:19.840]  他經歷了幾個皇朝的朝代
[00:14:19.840 --> 00:14:23.040]  其中一個和他之間的關係最友好
[00:14:23.040 --> 00:14:24.720]  也是最敬畏上帝
[00:14:24.720 --> 00:14:26.960]  使以色列國欣欣向榮
[00:14:26.960 --> 00:14:31.760]  恢復了中興時代的烏西亞黃
[00:14:31.760 --> 00:14:32.800]  但是很不幸
[00:14:32.800 --> 00:14:34.800]  烏西亞黃晚節不保
[00:14:34.800 --> 00:14:36.800]  晚年受犯罪
[00:14:36.800 --> 00:14:38.800]  上帝令他長大麻風
[00:14:38.800 --> 00:14:40.400]  直到他中老那天
[00:14:40.400 --> 00:14:43.440]  都不能夠再進入到神的殿當中
[00:14:43.440 --> 00:14:46.880]  因為麻風病是要被隔離的
[00:14:46.880 --> 00:14:51.920]  11節的經文裏面已經交代了一件很重要的時刻
[00:14:51.920 --> 00:14:58.000]  以剎那一個可以勉強地稱為好朋友
[00:14:58.000 --> 00:15:01.200]  不單止是一個君臣的關係
[00:15:01.200 --> 00:15:04.320]  而且這個皇帝肯聽以剎那的勸告
[00:15:04.320 --> 00:15:05.920]  能夠敬畏耶和華
[00:15:05.920 --> 00:15:08.640]  大部分時間都是能夠活出這樣的生命
[00:15:08.640 --> 00:15:11.440]  能夠去管治以色列國
[00:15:11.440 --> 00:15:13.920]  能夠管治得頭頭是道
[00:15:13.920 --> 00:15:15.600]  經濟欣欣向榮
[00:15:15.600 --> 00:15:18.000]  現在死了
[00:15:18.000 --> 00:15:23.120]  當這個人死了之後究竟下一個君皇上來將會是甚麼事呢
[00:15:23.120 --> 00:15:26.480]  無論是私人的或者是國家的心情
[00:15:26.480 --> 00:15:28.960]  都不知道應該怎麼辦
[00:15:28.960 --> 00:15:31.440]  很徬徨很徬徨
[00:15:31.440 --> 00:15:32.320]  聽姐妹
[00:15:32.320 --> 00:15:38.240]  今天你和我往往是受到社會文化消息影響我們
[00:15:38.240 --> 00:15:40.400]  充斥在腦袋是太多了
[00:15:40.400 --> 00:15:41.200]  你想想
[00:15:41.200 --> 00:15:45.040]  有人就說現在的新聞報導已經成為了一個宗教
[00:15:45.040 --> 00:15:46.000]  為甚麼這樣說呢
[00:15:46.000 --> 00:15:49.200]  早上起床我們先按著電視機看新聞報導
[00:15:49.200 --> 00:15:51.760]  然後我們就去上班
[00:15:51.760 --> 00:15:54.560]  中午吃飯的時候在餐廳又看到新聞報導
[00:15:54.560 --> 00:15:56.880]  接著晚上回到家裡看完最後新聞
[00:15:56.880 --> 00:15:58.320]  晚間新聞才睡覺
[00:15:58.320 --> 00:16:00.400]  一天三餐
[00:16:00.400 --> 00:16:01.280]  你想想
[00:16:01.280 --> 00:16:03.520]  和宗教的行為是沒有分別的
[00:16:03.520 --> 00:16:05.520]  猶太人一天都是三次祈禱
[00:16:05.520 --> 00:16:08.240]  你看看今天基督徒可能一天都沒有三次祈禱
[00:16:08.240 --> 00:16:10.320]  但一天都三次看新聞
[00:16:10.320 --> 00:16:12.880]  明明下午的新聞和晚上的新聞沒甚麼分別
[00:16:12.880 --> 00:16:14.720]  都是要看了才安樂
[00:16:14.720 --> 00:16:17.040]  我們每天都是透露
[00:16:17.040 --> 00:16:19.520]  今天主宰我們的腦袋
[00:16:19.520 --> 00:16:21.680]  是新聞報導
[00:16:21.680 --> 00:16:23.360]  他們的素材
[00:16:23.360 --> 00:16:24.320]  他們的剪輯
[00:16:24.320 --> 00:16:25.520]  他們的編輯
[00:16:25.520 --> 00:16:26.720]  他們的角度
[00:16:26.720 --> 00:16:28.800]  如何看見事物的時候
[00:16:28.800 --> 00:16:30.800]  完全影響我們
[00:16:30.800 --> 00:16:32.880]  今天我們會在一個甚麼社會裡面呢?
[00:16:32.880 --> 00:16:37.760]  我們活在一個差不多沒有客觀新聞的世界裡面
[00:16:37.760 --> 00:16:40.960]  大部分的新聞都是由主觀的角度
[00:16:40.960 --> 00:16:42.560]  主觀的眼界
[00:16:42.560 --> 00:16:46.240]  主導著所有的觀眾和聽眾
[00:16:46.240 --> 00:16:47.360]  你就開始知道
[00:16:47.360 --> 00:16:48.240]  今天我們
[00:16:48.240 --> 00:16:50.720]  我們經常說別人洗腦洗腦
[00:16:50.720 --> 00:16:52.960]  今天新聞不斷洗我們的腦
[00:16:52.960 --> 00:16:54.160]  新聞說甚麼
[00:16:54.160 --> 00:16:55.440]  新聞每天說甚麼
[00:16:55.440 --> 00:16:56.720]  報紙每天說甚麼
[00:16:56.720 --> 00:16:59.280]  我們覺得那件事是最重要最重要
[00:16:59.280 --> 00:17:01.120]  你想像一下
[00:17:01.120 --> 00:17:01.520]  弟兄姊妹
[00:17:01.520 --> 00:17:04.240]  今天在我們生活裡面
[00:17:04.240 --> 00:17:05.440]  甚麼是充斥著我們呢?
[00:17:05.440 --> 00:17:06.720]  牧師我不看新聞的
[00:17:06.720 --> 00:17:07.760]  這些對我沒有影響
[00:17:07.760 --> 00:17:08.160]  對了
[00:17:08.160 --> 00:17:10.320]  我們會留意菜的價格
[00:17:10.320 --> 00:17:10.880]  是不是?
[00:17:10.880 --> 00:17:12.800]  我們留意股票的價格
[00:17:12.800 --> 00:17:14.960]  我們留意黃金的升跌
[00:17:14.960 --> 00:17:17.920]  這些全部充斥著我們很重要
[00:17:17.920 --> 00:17:19.520]  久而久之
[00:17:19.520 --> 00:17:21.280]  我們發覺我們所倚靠的
[00:17:21.280 --> 00:17:22.480]  所信仰的
[00:17:22.480 --> 00:17:23.920]  所看重的
