
[00:00:00.000 --> 00:00:05.440]  我們今天繼續要來跟大家分享起訴的信息
[00:02:40.340 --> 00:02:44.220]  有蟲在那裏咬你咬你咬到五個月啊
[00:02:44.220 --> 00:02:46.140]  哇很痛苦啊
[00:02:46.140 --> 00:02:46.940]  但是呢
[00:02:46.940 --> 00:02:51.220]  接下來的這一個今天我們要講的這一個
[00:02:51.220 --> 00:02:53.940]  第六個天使吹號
[00:02:53.940 --> 00:02:54.940]  然後呢
[00:02:54.940 --> 00:02:59.340]  約翰就聽見有聲音從神面前請驚彈的視角出來
[00:02:59.340 --> 00:03:00.340]  請你注意啊
[00:03:00.340 --> 00:03:09.300]  這個驚彈的視角那個彈在起訴論裏面多次的提到彈彈就代表着是禱告
[00:03:09.300 --> 00:03:12.540]  所以你可以看見聖徒的禱告
[00:03:12.540 --> 00:03:16.100]  每一次聖徒的禱告就帶來神的審判
[00:03:16.100 --> 00:03:18.940]  就加速了神國的降臨的速度
[00:03:20.340 --> 00:03:22.500]  所以這吹號的第六個天使
[00:03:22.500 --> 00:03:24.180]  他在那邊說什麼呢
[00:03:24.180 --> 00:03:29.220]  他說把他捆綁在勃拉大河的四個使者釋放了
[00:03:29.220 --> 00:03:32.420]  就這邊我們要注意看起訴論裏面講到這些事情的時候
[00:03:32.420 --> 00:03:33.940]  請你記得啊
[00:03:33.940 --> 00:03:35.940]  他都是在講未來的事情
[00:03:35.940 --> 00:03:39.180]  都是在講未來的事情
[00:03:39.180 --> 00:03:42.860]  所以聖經上裏面我曾經提過很多的預言
[00:03:42.860 --> 00:03:45.580]  大概百分之八十幾的預言都已經成就了
[00:03:45.580 --> 00:03:50.220]  那麼還有一些的預言就是有關未來的預言呢
[00:03:50.620 --> 00:03:52.220]  還沒有成就的
[00:03:52.220 --> 00:03:55.660]  那這些還沒有成就的預言呢
[00:03:55.660 --> 00:03:59.540]  就是有關在起訴論裏面就講到這些東西
[00:03:59.540 --> 00:04:03.380]  所以起訴論裏是有關末世一個很重要的一卷書
[00:04:03.380 --> 00:04:05.700]  雖然它是一卷不太容易讀的書
[00:04:05.700 --> 00:04:09.140]  但是它卻是一卷讀了就是有福的書
[00:04:09.140 --> 00:04:11.700]  約翰在寫這本書的時候
[00:04:11.700 --> 00:04:13.900]  讀了這書的就是有福的
[00:04:13.900 --> 00:04:16.020]  這是很重要的
[00:04:16.020 --> 00:04:20.100]  也許你一輩子都不會有機會好好地去查考起訴論
[00:04:20.100 --> 00:04:21.420]  但是呢親愛的同志們
[00:04:21.420 --> 00:04:24.380]  我們感覺到這個末日的腳步
[00:04:24.380 --> 00:04:27.180]  耶穌基督再來的腳步越來越近了
[00:04:27.180 --> 00:04:33.380]  因此末世的信息是今天一個全世界基督徒都在關注的一個信息
[00:04:33.380 --> 00:04:37.140]  好那我們來看哈
[00:04:37.140 --> 00:04:40.980]  這個災難
[00:04:40.980 --> 00:04:43.580]  是接踵而來的
[00:04:43.580 --> 00:04:49.740]  而且就像耶穌講的好像那個慘難的婦人有沒有
[00:04:49.740 --> 00:04:52.820]  那個災難是越來越頻繁
[00:04:52.820 --> 00:04:53.700]  而且呢
[00:04:53.700 --> 00:04:55.740]  這個災難會是越來越厲害
[00:04:55.740 --> 00:04:59.380]  這一次的災呀
[00:04:59.380 --> 00:05:00.900]  是馬軍之災
[00:05:00.900 --> 00:05:05.380]  這是什麼樣的災呢
[00:05:05.380 --> 00:05:06.180]  首先
[00:05:06.180 --> 00:05:08.100]  他在這裏就說
[00:05:08.100 --> 00:05:11.820]  把他捆綁在勃拉大河的四個使者釋放
[00:05:11.820 --> 00:05:17.460]  勃拉大河是什麼東西
[00:05:17.460 --> 00:05:18.980]  我們如果讀過歷史
[00:05:18.980 --> 00:05:19.820]  我們就知道
[00:05:19.820 --> 00:05:20.940]  讀過地理
[00:05:20.940 --> 00:05:23.060]  這個什麼叫做幼發拉底河
[00:05:23.060 --> 00:05:23.820]  還記得嗎
[00:05:23.820 --> 00:05:30.580]  這一個就是其實是人類的最古文明的其中的一個河流
[00:05:30.580 --> 00:05:35.860]  所以在聖經上面講到說勃拉大河
[00:05:35.860 --> 00:05:36.740]  這個地方呢
[00:05:36.740 --> 00:05:40.980]  他說在勃拉大河的四個使者
[00:05:40.980 --> 00:05:45.900]  這四個使者要把他們釋放了
[00:05:45.900 --> 00:05:47.300]  那我們來看一下
[00:05:47.300 --> 00:05:50.340]  勃拉大河在今天的什麼地方
[00:05:50.340 --> 00:05:55.420]  大概是在伊拉克
[00:05:55.420 --> 00:05:59.660]  伊拉克的那個附近的地方
[00:05:59.660 --> 00:06:02.220]  勃拉大河
[00:06:02.220 --> 00:06:07.660]  所以你看見中東的這個局勢
[00:06:07.660 --> 00:06:12.460]  其實跟着這個末世的關係是非常有關係的
[00:06:14.060 --> 00:06:17.540]  我們看見以前這個伊拉克兩伊戰爭
[00:06:17.540 --> 00:06:19.420]  後來美軍攻打伊拉克
[00:06:19.420 --> 00:06:22.620]  然後你可以看見ISIS出來的時候
[00:06:22.620 --> 00:06:24.900]  伊拉克也是其中一個很重要的地方
[00:06:24.900 --> 00:06:27.060]  敘利亞接着就是伊拉克
[00:06:27.060 --> 00:06:31.100]  那我們看見伊拉克附近的這一個勃拉大河
[00:06:31.100 --> 00:06:34.820]  這邊這裏提到說有四個使者
[00:06:34.820 --> 00:06:36.700]  這個使者被捆綁了
[00:06:36.700 --> 00:06:41.940]  所以這個吹第六號的這個天使呢
[00:06:41.940 --> 00:06:42.980]  就說把他釋放了
[00:06:44.300 --> 00:06:46.660]  所以那四個使者就釋放好了
[00:06:46.660 --> 00:06:48.180]  就被釋放出來了
[00:06:48.180 --> 00:06:51.740]  這裏說第十物節說他們原是預備好了
[00:06:51.740 --> 00:06:55.820]  這四個使者到底是什麼呢
[00:06:55.820 --> 00:06:56.540]  什麼人呢
[00:06:56.540 --> 00:07:00.020]  如果我們從上下文來看的話
[00:07:00.020 --> 00:07:02.460]  顯然這四個使者不是什麼好東西
[00:07:02.460 --> 00:07:05.900]  他們被捆綁在這個地方
[00:07:05.900 --> 00:07:07.820]  然後呢
[00:07:07.820 --> 00:07:10.300]  天使說釋放他們
[00:07:10.300 --> 00:07:12.460]  釋放他們出來做什麼呢
[00:07:12.460 --> 00:07:14.100]  要他們出來殺人
[00:07:14.100 --> 00:07:20.020]  當然你可以看見在埃及滅長子的這個故事裏面呢
[00:07:20.020 --> 00:07:24.980]  我們看見是神親自派天使去殺埃及的長子對不對
[00:07:24.980 --> 00:07:26.860]  所以神審判神的懲罰
[00:07:26.860 --> 00:07:28.900]  神可以派他的天使
[00:07:28.900 --> 00:07:30.340]  但是這個地方
[00:07:30.340 --> 00:07:32.220]  這裏這些四個天使
[00:07:32.220 --> 00:07:35.540]  這個四個使者是被捆綁在那個地方的
[00:07:35.540 --> 00:07:37.140]  因此呢
[00:07:37.140 --> 00:07:40.180]  神暫時的釋放了他們
[00:07:40.180 --> 00:07:42.500]  讓他們出來來刑罰
[00:07:42.500 --> 00:07:44.100]  所以你知道嗎
[00:07:44.100 --> 00:07:47.740]  不管是當以色列以前的宿敵
[00:07:47.740 --> 00:07:51.740]  比如說亞述帝國或者巴比倫國這些國家
[00:07:51.740 --> 00:07:57.660]  其實他們都是被上帝曾經使用過要來刑罰
[00:07:57.660 --> 00:07:59.420]  要來管教以色列的
[00:07:59.420 --> 00:08:03.580]  同樣的在幕後的幕後末世的時候
[00:08:03.580 --> 00:08:04.540]  我們也要看見
[00:08:04.540 --> 00:08:08.300]  在今天的這段信息裏面
[00:08:08.300 --> 00:08:11.060]  特別講到魔鬼的軍隊
[00:08:11.060 --> 00:08:12.860]  魔鬼的權勢
[00:08:12.860 --> 00:08:15.820]  我們必須要認識這件事情
[00:08:15.820 --> 00:08:20.580]  這四個使者顯然是那個惡的天使邪靈污鬼的勢力
[00:08:20.580 --> 00:08:23.060]  這四個使者就是來統領
[00:08:23.060 --> 00:08:26.100]  接下來提到這個馬軍有兩萬萬
[00:08:26.100 --> 00:08:26.980]  我們來看看
[00:08:26.980 --> 00:08:33.580]  這個就是四個使者所在的地方
[00:08:33.580 --> 00:08:35.180]  這裏說的勃拉大河
[00:08:35.180 --> 00:08:37.340]  就是大概在中東的這個地區
[00:08:37.340 --> 00:08:39.340]  伊拉克那個地區附近的地方
[00:08:39.340 --> 00:08:40.020]  紅色點的
[00:08:40.020 --> 00:08:46.740]  那你看一下這些這些四個使者被釋放了
[00:08:46.740 --> 00:08:49.740]  這裏說他們要在某年某月某日
[00:08:49.740 --> 00:08:53.140]  某時要殺人的怎麼樣
[00:08:53.140 --> 00:08:53.980]  三分之一
[00:08:53.980 --> 00:08:56.940]  親愛的同志們
[00:08:56.940 --> 00:08:59.620]  這裏講到某年某月某日
[00:08:59.620 --> 00:09:01.580]  某時好像小說
[00:09:01.580 --> 00:09:06.180]  就在某年某月某日某時某個地方
[00:09:06.180 --> 00:09:07.900]  我們就這樣子相遇了
[00:09:07.900 --> 00:09:08.780]  這個是小說
[00:09:08.780 --> 00:09:14.220]  這個地方講說有很多解經家在猜測
[00:09:14.220 --> 00:09:16.180]  某年某月某日某時
[00:09:16.180 --> 00:09:18.660]  你就把它解成說13個月的
[00:09:18.660 --> 00:09:20.900]  但事實上這個地方呢
[00:09:20.900 --> 00:09:24.620]  他主要在講說這是一個特定的時候
[00:09:24.620 --> 00:09:25.340]  懂這個意思嗎
[00:09:25.340 --> 00:09:28.940]  實際上在這個原文裏面
[00:09:28.940 --> 00:09:30.940]  前面有一個定貫詞
[00:09:30.940 --> 00:09:33.500]  表明這是一個特定的時候
[00:09:33.500 --> 00:09:37.380]  所以呢這個四個使者他們被釋放出來
[00:09:37.380 --> 00:09:40.820]  在某年某月某日某時
[00:09:40.820 --> 00:09:44.540]  他要來殺人的三分之一
[00:09:44.540 --> 00:09:45.700]  什麼時候
[00:09:45.700 --> 00:09:48.540]  我想很多時候解經的人就很想知道
[00:09:48.540 --> 00:09:49.060]  哎呀
[00:09:49.060 --> 00:09:50.500]  這個是什麼時候啊
[00:09:50.500 --> 00:09:51.820]  是不是就是今年呢
[00:09:51.820 --> 00:09:53.020]  或者是明年呢
[00:09:53.020 --> 00:09:54.380]  或者是什麼時候啊
[00:09:54.380 --> 00:09:57.300]  我們知道這些年其實我們有一個好奇心
[00:09:57.300 --> 00:09:58.540]  我們希望知道
[00:09:58.540 --> 00:10:00.260]  如果我知道是今年的話
[00:10:00.260 --> 00:10:01.260]  我就可以準備嘛
[00:10:01.260 --> 00:10:02.020]  懂不懂
[00:10:02.020 --> 00:10:02.980]  懂這意思嗎
[00:10:02.980 --> 00:10:04.660]  同志們主一直告訴我們
[00:10:04.660 --> 00:10:08.020]  你不要去猜測時間什麼時候
[00:10:08.020 --> 00:10:11.220]  我們也不要去猜測這是哪一年哪一月
[00:10:11.220 --> 00:10:15.460]  我們知道的就是說在一個特定的時候
[00:10:15.460 --> 00:10:18.060]  這些使者被釋放出來
[00:10:18.060 --> 00:10:20.660]  他們要來殺人的三分之一
[00:10:20.660 --> 00:10:22.140]  請注意一件事情啊
[00:10:22.140 --> 00:10:24.540]  世界的人口請問現在有多少
[00:10:24.540 --> 00:10:28.820]  好有人說77億
[00:10:28.820 --> 00:10:32.940]  有人說77億啊
[00:10:32.940 --> 00:10:34.900]  正確答案應該是78億
[00:10:34.900 --> 00:10:40.020]  全世界的人口有78億
[00:10:40.020 --> 00:10:42.260]  三分之一是多少
[00:10:42.260 --> 00:10:46.340]  三分之一就是26億呀
[00:10:46.340 --> 00:10:46.860]  丟嘴
[00:10:46.860 --> 00:10:49.980]  現在新冠病毒死了多少人知道嗎
[00:10:49.980 --> 00:10:58.940]  應該是兩百多萬吧
[00:10:58.940 --> 00:11:01.860]  應該是兩百多萬啊
[00:11:03.060 --> 00:11:07.100]  所以跟這個兩年26億還差遠了是不是
[00:11:07.100 --> 00:11:11.740]  所以新冠病毒還不是到達這個時候
[00:11:11.740 --> 00:11:15.620]  還不到達這個時候
[00:11:15.620 --> 00:11:21.580]  但是一個新冠病毒就已經使全世界停擺了一年
[00:11:21.580 --> 00:11:26.860]  你不想像你你你能不能想象神真是偉大
[00:11:26.860 --> 00:11:32.140]  你可以看見神就派一個小小的病毒
[00:11:32.140 --> 00:11:34.580]  就讓全世界停擺一年了
[00:11:34.580 --> 00:11:37.140]  親愛的兄弟妹
[00:11:37.140 --> 00:11:38.620]  喜事錄裏面提到說
[00:11:38.620 --> 00:11:41.020]  當這一個四個死者被釋放出來
[00:11:41.020 --> 00:11:45.100]  他們所帶帶來的是不單單是傷害天地萬物
[00:11:45.100 --> 00:11:47.060]  他們帶來是什麼樣殺人
[00:11:47.060 --> 00:11:52.380]  會要死掉當時人口的三分之一
[00:11:52.380 --> 00:11:56.140]  丟這麼近記得哈
[00:11:56.140 --> 00:11:58.020]  講這些三分之一也好
[00:11:58.020 --> 00:11:59.220]  五個月也好
[00:11:59.220 --> 00:12:00.980]  都表明一件事情
[00:12:00.980 --> 00:12:02.540]  這還沒有到結局
[00:12:02.540 --> 00:12:03.500]  懂這意思是嗎
[00:12:03.500 --> 00:12:05.980]  表明一件事情
[00:12:05.980 --> 00:12:08.820]  就是說這死的三分之一之外
[00:12:08.820 --> 00:12:10.020]  還有多少人活着
[00:12:10.020 --> 00:12:13.500]  還有三分之二
[00:12:13.500 --> 00:12:14.020]  是不是
[00:12:14.020 --> 00:12:16.340]  好了
[00:12:16.340 --> 00:12:18.100]  那這些人怎麼死的呢
[00:12:18.100 --> 00:12:21.740]  這裏說馬軍有二萬萬
[00:12:21.740 --> 00:12:23.740]  這位二萬萬是多少啊
[00:12:23.740 --> 00:12:29.740]  來請問兩萬乘上一萬
[00:12:31.500 --> 00:12:32.100]  等於多少
[00:12:32.100 --> 00:12:34.260]  二十萬
[00:12:34.260 --> 00:12:36.540]  兩萬乘
[00:12:36.540 --> 00:12:39.420]  乘十才二十萬
[00:12:39.420 --> 00:12:41.940]  我們的數學這個中文這個
[00:12:41.940 --> 00:12:42.940]  兩萬萬是多少
[00:12:42.940 --> 00:12:51.340]  兩萬萬其實就是多少
[00:12:51.340 --> 00:12:53.980]  就是兩億
[00:12:53.980 --> 00:12:57.940]  哇
[00:12:57.940 --> 00:12:59.620]  你有沒有看過這麼
[00:12:59.620 --> 00:13:02.380]  這麼樣數目龐大的一個軍隊
[00:13:02.380 --> 00:13:03.100]  兩億
[00:13:03.100 --> 00:13:06.020]  所以有人就猜測了
[00:13:06.020 --> 00:13:06.380]  哎呀
[00:13:06.380 --> 00:13:10.540]  能夠派出這個兩億軍隊的顯然只有中國
[00:13:10.540 --> 00:13:13.460]  所以就開始就發展了一套理論
[00:13:13.460 --> 00:13:14.260]  那丟子輩
[00:13:14.260 --> 00:13:17.820]  中國就算有十三億的人口
[00:13:17.820 --> 00:13:20.420]  是不是軍隊有兩億嗎
[00:13:20.420 --> 00:13:21.820]  也沒有兩億了
[00:13:21.820 --> 00:13:24.500]  當然他也可以派出兩億的人來打仗
[00:13:24.500 --> 00:13:24.900]  對不對
[00:13:24.900 --> 00:13:25.820]  好
[00:13:25.820 --> 00:13:26.500]  但是呢
[00:13:26.500 --> 00:13:28.820]  事實上重重點不是
[00:13:28.820 --> 00:13:32.340]  就是說當我們在讀這些聖經的時候
[00:13:32.340 --> 00:13:33.900]  重點不要去猜測
[00:13:33.900 --> 00:13:34.220]  哎
[00:13:34.220 --> 00:13:35.980]  這是中國還是哪裏
[00:13:35.980 --> 00:13:37.300]  有人說這是中國
[00:13:37.300 --> 00:13:38.140]  俄羅斯
[00:13:38.140 --> 00:13:38.940]  印度啊
[00:13:38.940 --> 00:13:39.860]  這幾個國家
[00:13:39.860 --> 00:13:41.780]  東方的國家加起來
[00:13:41.780 --> 00:13:44.940]  他們就可以產生有兩億的軍隊
[00:13:44.940 --> 00:13:46.860]  他今天用什麼信記得啊
[00:13:46.860 --> 00:13:49.780]  你接下來看這兩嶽軍隊是什麼樣的一個軍隊啊
[00:13:49.780 --> 00:13:52.540]  他說
[00:13:52.540 --> 00:13:55.580]  啊
[00:13:55.580 --> 00:13:57.740]  這是一個馬軍哦
[00:13:57.740 --> 00:13:59.780]  看了沒有
[00:13:59.780 --> 00:14:00.700]  這是馬軍
[00:14:00.700 --> 00:14:04.940]  這些馬軍呢
[00:14:04.940 --> 00:14:06.780]  他說口中說
[00:14:06.780 --> 00:14:07.860]  你看這裏好
[00:14:07.860 --> 00:14:08.860]  他形容的好
[00:14:08.860 --> 00:14:10.500]  他說
[00:14:10.500 --> 00:14:13.540]  胸前有甲如火
[00:14:13.540 --> 00:14:16.140]  還有子馬腦並硫磺
[00:14:16.140 --> 00:14:18.220]  馬的頭好像獅子頭
[00:14:18.220 --> 00:14:20.340]  有火
[00:14:20.340 --> 00:14:21.060]  有煙
[00:14:21.060 --> 00:14:21.780]  有硫磺
[00:14:21.780 --> 00:14:23.020]  這三個出來
[00:14:23.020 --> 00:14:24.580]  從馬的口中要出來
[00:14:25.700 --> 00:14:30.500]  口中出來的火煙跟硫磺殺了人的三分之一
[00:14:30.500 --> 00:14:30.940]  看到沒有
[00:14:30.940 --> 00:14:35.820]  所以顯然了顯然了
[00:14:35.820 --> 00:14:37.820]  這一個軍隊啊
[00:14:37.820 --> 00:14:40.020]  不是一般的這個人的軍隊
[00:14:40.020 --> 00:14:42.980]  你看看十九節接着說
[00:14:42.980 --> 00:14:47.140]  這馬的能力是在口裏還有尾巴上
[00:14:47.140 --> 00:14:49.020]  因着尾巴像蛇
[00:14:49.020 --> 00:14:51.460]  並且有頭用以害人啊
[00:14:51.460 --> 00:14:53.300]  這個
[00:14:56.700 --> 00:14:58.020]  好
[00:14:58.020 --> 00:14:58.940]  我們看一下
[00:14:58.940 --> 00:15:03.140]  我這個圖畫的
[00:15:03.140 --> 00:15:08.740]  這就是像這裏所說的這個馬軍啊
[00:15:08.740 --> 00:15:09.860]  奇奇怪怪的
[00:15:09.860 --> 00:15:14.340]  你大概我也有我乍看之下也有點看不太懂啊
[00:15:14.340 --> 00:15:18.140]  因爲你如果照這個聖經上面這裏所畫出來的哈
[00:15:18.140 --> 00:15:20.060]  真的是四不像啊
[00:15:20.060 --> 00:15:22.500]  只能說這是很奇怪的一種東西
[00:15:22.500 --> 00:15:23.140]  有沒有
[00:15:23.140 --> 00:15:30.860]  所以你知道這個美國出了很多的一些影片有關什麼星際大戰有沒有出現的一些奇奇怪怪的廟
[00:15:30.860 --> 00:15:33.180]  事實上他們很多這些東西從哪裏來的
[00:15:33.180 --> 00:15:33.700]  你知道嗎
[00:15:33.700 --> 00:15:36.620]  他們他們是從聖經裏面的這個啓示錄來的
[00:15:36.620 --> 00:15:40.540]  你們看見那個那個星際大戰的時候
[00:15:40.540 --> 00:15:42.620]  那些出來的一些奇奇怪怪的怪獸
[00:15:42.620 --> 00:15:47.220]  有沒有好像有超能力一樣碰一下就變成是無敵鐵金剛一樣
[00:15:47.220 --> 00:15:47.980]  有沒有啊
[00:15:47.980 --> 00:15:53.500]  情況就是你要知道這個這個當中不是一般的軍隊不是一般的人在打仗
[00:15:53.500 --> 00:15:57.260]  甚至也不是像有一些解經家說的
[00:15:57.260 --> 00:15:57.420]  哦
[00:15:57.420 --> 00:15:59.060]  你看現在的核武器
[00:15:59.060 --> 00:16:02.700]  你像你看現在的那種這個這個這個這個活啊
[00:16:02.700 --> 00:16:04.420]  這個那個叫什麼
[00:16:04.420 --> 00:16:05.140]  那個啊
[00:16:05.140 --> 00:16:06.980]  火箭等等這些啊
[00:16:06.980 --> 00:16:08.700]  就是這裏所說的好
[00:16:08.700 --> 00:16:09.700]  那我跟你講
[00:16:09.700 --> 00:16:15.900]  在這裏提到的一個就是我們剛講前面講的那個不撥拉和那四個使者哈
[00:16:15.900 --> 00:16:17.260]  被捆綁的使者出來
[00:16:17.260 --> 00:16:21.060]  顯然他們是這個統領這個這兩萬萬這個軍隊的
[00:16:21.060 --> 00:16:23.300]  那麼另外就是說這些的軍隊
[00:16:23.300 --> 00:16:25.300]  你可以看見他們這些都很奇怪的
[00:16:25.300 --> 00:16:29.500]  這些的說說他們可以用火還有硫磺和煙這些去殺人
[00:16:29.500 --> 00:16:32.460]  現在都是妹
[00:16:32.460 --> 00:16:33.580]  我們不曉得
[00:16:33.580 --> 00:16:36.820]  但是這裏面有一件事情是很確定的
[00:16:36.820 --> 00:16:40.620]  就是就是有臨界有臨界
[00:16:40.620 --> 00:16:44.100]  在這個地方是邪靈污鬼的勢力
[00:16:44.100 --> 00:16:45.180]  在這個軍隊裏面
[00:16:47.900 --> 00:16:51.020]  據說真的有一些的國家
[00:16:51.020 --> 00:16:51.580]  他們
[00:16:51.580 --> 00:16:57.820]  開始讓他們的軍隊去接觸邪靈
[00:16:57.820 --> 00:17:01.020]  去操練這個所謂的跟邪靈打交道
[00:17:01.020 --> 00:17:02.740]  希望能夠他們游泳
[00:17:02.740 --> 00:17:04.340]  擁有這種邪靈的能力
[00:17:04.340 --> 00:17:07.940]  那錢總準備好
[00:17:07.940 --> 00:17:09.020]  那我們要講的就是說
[00:17:09.020 --> 00:17:11.780]  不管這個軍隊到底是怎麼樣的一個情況
[00:17:11.780 --> 00:17:12.900]  他到底是什麼樣子
[00:17:12.900 --> 00:17:15.420]  我們就不再做這裏詳細的分析
[00:17:15.420 --> 00:17:20.500]  我們要講的就是說這一批的兩萬億兩億的馬軍
[00:17:20.500 --> 00:17:22.300]  他們是非常有能力的
[00:17:22.300 --> 00:17:26.180]  他們能夠把全世界的人口殺死了三分之一
[00:17:26.180 --> 00:17:32.860]  那有的人就就就就就就這樣講
[00:17:32.860 --> 00:17:35.540]  就說以今天的科技來講
[00:17:35.540 --> 00:17:40.460]  單單這些所謂的人類所發明的這些氫彈原子彈核子彈
[00:17:40.460 --> 00:17:44.660]  單單這些就可以把全世界的人口的一半都都殺死掉
[00:17:44.660 --> 00:17:48.820]  甚至如果把這些所有的核子彈通通爆發出來的話
[00:17:48.820 --> 00:17:50.740]  可以把這個世界毀滅了好幾遍
[00:17:50.740 --> 00:17:54.500]  那到底是怎麼樣子呢
[00:17:54.500 --> 00:18:00.340]  就算不沒有這種所謂超能力的這種的這種的軍隊出來
[00:18:00.340 --> 00:18:06.300]  單單今天人類發展出來的這種氫彈核子彈
[00:18:06.300 --> 00:18:10.540]  這些的炮火的力量就可以把這個世界毀滅了
[00:18:10.540 --> 00:18:11.380]  你懂我說意思嗎
[00:18:13.740 --> 00:18:15.860]  所以兄弟們有人說第三世界
[00:18:15.860 --> 00:18:19.180]  有人曾經問愛因斯坦
[00:18:19.180 --> 00:18:23.660]  愛因斯坦已經已經已經這個死了
[00:18:23.660 --> 00:18:25.860]  但是愛因斯坦活着的時候
[00:18:25.860 --> 00:18:27.700]  有人曾經爲愛因斯坦說
[00:18:27.700 --> 00:18:29.500]  他愛因斯坦先生啊
[00:18:29.500 --> 00:18:36.820]  請問你第三次世界大戰會是用什麼樣子的武器呀
[00:18:36.820 --> 00:18:40.940]  愛因斯坦跟他講說
[00:18:40.940 --> 00:18:44.620]  他說第三次世界大戰用什麼武器我不知道
[00:18:44.620 --> 00:18:46.500]  他說
[00:18:46.500 --> 00:18:50.340]  但是我知道第四次世界大戰
[00:18:50.340 --> 00:18:51.740]  人類會用什麼武器
[00:18:51.740 --> 00:18:53.060]  我知道
[00:18:53.060 --> 00:18:54.580]  那這個人就很好奇了
[00:18:54.580 --> 00:18:57.940]  第三次世界大戰你不知道
[00:18:57.940 --> 00:19:01.420]  就第四次世界大戰你怎麼知道
[00:19:01.420 --> 00:19:01.980]  他就說
[00:19:01.980 --> 00:19:02.860]  他說
[00:19:02.860 --> 00:19:03.300]  他說
