
[00:00:00.000 --> 00:00:03.000]  (音效)
[00:02:38.000 --> 00:02:40.000]  然後我們回到教會
[00:02:40.000 --> 00:02:42.000]  都會跟那些
[00:02:42.000 --> 00:02:44.000]  教友有很多的衝突
[00:02:44.000 --> 00:02:46.000]  有很多的磨擦
[00:02:46.000 --> 00:02:48.000]  因為我又不服你
[00:02:48.000 --> 00:02:50.000]  你又不服我
[00:02:50.000 --> 00:02:52.000]  跟我的主張跟我的意見
[00:02:52.000 --> 00:02:54.000]  我又不聽你的主張
[00:02:54.000 --> 00:02:56.000]  不聽你的意見
[00:02:56.000 --> 00:02:58.000]  所以人實在是
[00:02:58.000 --> 00:03:00.000]  有很多的問題
[00:03:00.000 --> 00:03:02.000]  我記得當我去柬埔寨
[00:03:02.000 --> 00:03:04.000]  宣教的時候
[00:03:04.000 --> 00:03:06.000]  柬埔寨有一句流行的俗語
[00:03:06.000 --> 00:03:08.000]  十個
[00:03:08.000 --> 00:03:10.000]  柬埔寨人
[00:03:10.000 --> 00:03:12.000]  有十一種主張
[00:03:12.000 --> 00:03:14.000]  就是說他們有很多主張
[00:03:14.000 --> 00:03:16.000]  人人都有自己的主張
[00:03:16.000 --> 00:03:18.000]  所以我們中國人都說
[00:03:18.000 --> 00:03:20.000]  一樣米
[00:03:20.000 --> 00:03:22.000]  吃一百樣的人
[00:03:22.000 --> 00:03:24.000]  人人都不同
[00:03:24.000 --> 00:03:26.000]  人人都各有個性
[00:03:26.000 --> 00:03:28.000]  原來這些的爭戰
[00:03:28.000 --> 00:03:30.000]  是很影響我們
[00:03:30.000 --> 00:03:32.000]  今天我要講的
[00:03:32.000 --> 00:03:34.000]  其實就是我們要學
[00:03:34.000 --> 00:03:36.000]  到底神
[00:03:36.000 --> 00:03:38.000]  要我們怎樣
[00:03:38.000 --> 00:03:40.000]  爭戰
[00:03:40.000 --> 00:03:42.000]  在《士詩記》第七章裡面
[00:03:42.000 --> 00:03:44.000]  就有一件
[00:03:44.000 --> 00:03:46.000]  很精彩的事蹟
[00:03:46.000 --> 00:03:48.000]  就是記神呼召
[00:03:48.000 --> 00:03:50.000]  一個的基店
[00:03:50.000 --> 00:03:52.000]  叫他出來
[00:03:52.000 --> 00:03:54.000]  帶領這四十年
[00:03:54.000 --> 00:03:56.000]  要抵抗那個
[00:03:56.000 --> 00:03:58.000]  攻打他們
[00:03:58.000 --> 00:04:00.000]  克制他們的外族人
[00:04:00.000 --> 00:04:02.000]  叫做米田人
[00:04:02.000 --> 00:04:04.000]  這個基店
[00:04:04.000 --> 00:04:06.000]  都覺得自己
[00:04:06.000 --> 00:04:08.000]  神啊我沒有力量
[00:04:08.000 --> 00:04:10.000]  怎樣去打
[00:04:10.000 --> 00:04:12.000]  這些米田人
[00:04:12.000 --> 00:04:14.000]  他說不是
[00:04:14.000 --> 00:04:16.000]  你只要靠我
[00:04:16.000 --> 00:04:18.000]  你只要仰望我
[00:04:18.000 --> 00:04:20.000]  你只要用我的方法
[00:04:20.000 --> 00:04:22.000]  你就可以去打仗
[00:04:22.000 --> 00:04:24.000]  你就可以去爭戰
[00:04:24.000 --> 00:04:26.000]  於是這個基店
[00:04:26.000 --> 00:04:28.000]  就開始嘗試
[00:04:28.000 --> 00:04:30.000]  去帶以色列人
[00:04:30.000 --> 00:04:32.000]  要和米田人對抗
[00:04:32.000 --> 00:04:34.000]  首先神就呼召他
[00:04:34.000 --> 00:04:36.000]  他說你要
[00:04:36.000 --> 00:04:38.000]  預備
[00:04:38.000 --> 00:04:40.000]  和米田人作戰
[00:04:40.000 --> 00:04:42.000]  基店第一個想的方法
[00:04:42.000 --> 00:04:44.000]  就是招兵買馬
[00:04:44.000 --> 00:04:46.000]  於是他就用盡各種方法
[00:04:46.000 --> 00:04:48.000]  吸引很多的以色列人
[00:04:48.000 --> 00:04:50.000]  來參與他的軍隊
[00:04:50.000 --> 00:04:52.000]  一起去打仗
[00:04:52.000 --> 00:04:54.000]  結果他
[00:04:54.000 --> 00:04:56.000]  搜集了很久
[00:04:56.000 --> 00:04:58.000]  招募了很久
[00:04:58.000 --> 00:05:00.000]  最終只有多少人呢
[00:05:00.000 --> 00:05:02.000]  只有三萬二千個
[00:05:02.000 --> 00:05:04.000]  軍隊
[00:05:04.000 --> 00:05:06.000]  於是神就和
[00:05:06.000 --> 00:05:08.000]  基店說
[00:05:08.000 --> 00:05:10.000]  你的人太多了
[00:05:10.000 --> 00:05:12.000]  那些
[00:05:12.000 --> 00:05:14.000]  不肯打仗的
[00:05:14.000 --> 00:05:16.000]  不想打仗的
[00:05:16.000 --> 00:05:18.000]  叫他們走
[00:05:18.000 --> 00:05:20.000]  回家
[00:05:20.000 --> 00:05:22.000]  那些人
[00:05:22.000 --> 00:05:24.000]  全部無心戀戰
[00:05:24.000 --> 00:05:26.000]  這個不想打
[00:05:26.000 --> 00:05:28.000]  那個不想打
[00:05:28.000 --> 00:05:30.000]  好像被你迫來打
[00:05:30.000 --> 00:05:32.000]  大家都知道打仗
[00:05:32.000 --> 00:05:34.000]  不是開玩笑的
[00:05:34.000 --> 00:05:36.000]  如果你膽怯
[00:05:36.000 --> 00:05:38.000]  逃兵
[00:05:38.000 --> 00:05:40.000]  你猜有多少人走了
[00:05:40.000 --> 00:05:42.000]  出乎基店意外
[00:05:42.000 --> 00:05:44.000]  竟然
[00:05:44.000 --> 00:05:46.000]  竟然有二萬
[00:05:46.000 --> 00:05:48.000]  三千人走了
[00:05:48.000 --> 00:05:50.000]  只剩下一萬人
[00:05:50.000 --> 00:05:52.000]  就是說超過三分
[00:05:52.000 --> 00:05:54.000]  二人都不想打
[00:05:54.000 --> 00:05:56.000]  三個裡面
[00:05:56.000 --> 00:05:58.000]  有兩個是不肯
[00:05:58.000 --> 00:06:00.000]  你說
[00:06:00.000 --> 00:06:02.000]  那些軍隊有什麼用
[00:06:02.000 --> 00:06:04.000]  完全沒用
[00:06:04.000 --> 00:06:06.000]  於是神又對基店說
[00:06:06.000 --> 00:06:08.000]  他說你那一萬人
[00:06:08.000 --> 00:06:10.000]  都太多了
[00:06:10.000 --> 00:06:12.000]  有沒有搞錯
[00:06:12.000 --> 00:06:14.000]  我現在只剩一萬人
[00:06:14.000 --> 00:06:16.000]  怎麼對付那些米田人
[00:06:16.000 --> 00:06:18.000]  神你玩什麼
[00:06:18.000 --> 00:06:20.000]  你是不是真的玩我
[00:06:20.000 --> 00:06:22.000]  叫我出來
[00:06:22.000 --> 00:06:24.000]  是不是叫我做醜角
[00:06:24.000 --> 00:06:26.000]  一萬人都不夠
[00:06:26.000 --> 00:06:28.000]  去打
[00:06:28.000 --> 00:06:30.000]  你還說多
[00:06:30.000 --> 00:06:32.000]  神說我教你一個方法
[00:06:32.000 --> 00:06:34.000]  給他們一個測驗
[00:06:34.000 --> 00:06:36.000]  他說你帶這萬人
[00:06:36.000 --> 00:06:38.000]  到下面河邊
[00:06:38.000 --> 00:06:40.000]  來喝水
[00:06:40.000 --> 00:06:42.000]  然後你看
[00:06:42.000 --> 00:06:44.000]  他們怎麼喝水
[00:06:44.000 --> 00:06:46.000]  去到河邊
[00:06:46.000 --> 00:06:48.000]  喝水
[00:06:48.000 --> 00:06:50.000]  很簡單的
[00:06:50.000 --> 00:06:52.000]  用手把水倒上來
[00:06:52.000 --> 00:06:54.000]  結果
[00:06:54.000 --> 00:06:56.000]  基店在觀察
[00:06:56.000 --> 00:06:58.000]  發覺
[00:06:58.000 --> 00:07:00.000]  大部分人
[00:07:00.000 --> 00:07:02.000]  是跪下
[00:07:02.000 --> 00:07:04.000]  然後用手捧起水
[00:07:04.000 --> 00:07:06.000]  來喝的
[00:07:06.000 --> 00:07:08.000]  但是唯有少數的人
[00:07:08.000 --> 00:07:10.000]  是跪下
[00:07:10.000 --> 00:07:12.000]  好像一隻狗一樣
[00:07:12.000 --> 00:07:14.000]  趴
[00:07:14.000 --> 00:07:16.000]  到水裡
[00:07:16.000 --> 00:07:18.000]  然後用舌頭舔水
[00:07:18.000 --> 00:07:20.000]  你有沒有見過
[00:07:20.000 --> 00:07:22.000]  狗怎樣喝水
[00:07:22.000 --> 00:07:24.000]  牠就整個頭倒下去
[00:07:24.000 --> 00:07:26.000]  然後用舌頭舔水
[00:07:26.000 --> 00:07:28.000]  你知道這樣的動作
[00:07:28.000 --> 00:07:30.000]  有什麼好處
[00:07:30.000 --> 00:07:32.000]  原來狗的眼睛
[00:07:32.000 --> 00:07:34.000]  還在四圍望
[00:07:34.000 --> 00:07:36.000]  他在觀察
[00:07:36.000 --> 00:07:38.000]  他在警戒
[00:07:38.000 --> 00:07:40.000]  他在防範
[00:07:40.000 --> 00:07:42.000]  那些低頭捧水上來
[00:07:42.000 --> 00:07:44.000]  喝的
[00:07:44.000 --> 00:07:46.000]  是完全沒有防範
[00:07:46.000 --> 00:07:48.000]  當有敵人來
[00:07:48.000 --> 00:07:50.000]  當有暗戰來的時候
[00:07:50.000 --> 00:07:52.000]  這些人一定中戰
[00:07:52.000 --> 00:07:54.000]  所以神還說
[00:07:54.000 --> 00:07:56.000]  你留下那些
[00:07:56.000 --> 00:08:00.000]  像狗舔水那些人
[00:08:00.000 --> 00:08:02.000]  你猜得多少個
[00:08:02.000 --> 00:08:04.000]  剩下三百個人
[00:08:04.000 --> 00:08:06.000]  是
[00:08:06.000 --> 00:08:08.000]  絕少數
[00:08:08.000 --> 00:08:10.000]  絕少數
[00:08:10.000 --> 00:08:12.000]  這裡讓我們知道一件事
[00:08:12.000 --> 00:08:14.000]  原來一萬人
[00:08:14.000 --> 00:08:16.000]  有醒覺
[00:08:16.000 --> 00:08:18.000]  有警戒
[00:08:18.000 --> 00:08:20.000]  有戒心的人
[00:08:20.000 --> 00:08:22.000]  只有三百個人
[00:08:22.000 --> 00:08:24.000]  於是神說
[00:08:24.000 --> 00:08:28.000]  就是要用這三百個人
[00:08:28.000 --> 00:08:30.000]  來打仗
[00:08:30.000 --> 00:08:32.000]  你有沒有想過
[00:08:32.000 --> 00:08:34.000]  機電的心多難過
[00:08:34.000 --> 00:08:36.000]  神啊你搞什麼
[00:08:36.000 --> 00:08:38.000]  我這麼難得
[00:08:38.000 --> 00:08:40.000]  師傅召一隊軍隊
[00:08:40.000 --> 00:08:42.000]  你叫他們走
[00:08:42.000 --> 00:08:44.000]  然後一萬人
[00:08:44.000 --> 00:08:46.000]  你都驗了
[00:08:46.000 --> 00:08:48.000]  現在剩下三百個
[00:08:48.000 --> 00:08:50.000]  怎麼打仗
[00:08:50.000 --> 00:08:52.000]  原來神要機電
[00:08:52.000 --> 00:08:54.000]  全用他的方法
[00:08:54.000 --> 00:08:56.000]  去打仗
[00:08:56.000 --> 00:08:58.000]  於是他就
[00:08:58.000 --> 00:09:00.000]  帶機電下去
[00:09:00.000 --> 00:09:02.000]  那些米店人
[00:09:02.000 --> 00:09:04.000]  安寧的營地
[00:09:04.000 --> 00:09:06.000]  那裡去觀察一下
[00:09:06.000 --> 00:09:08.000]  嘩
[00:09:08.000 --> 00:09:10.000]  一去看原來那批
[00:09:10.000 --> 00:09:12.000]  米店人
[00:09:12.000 --> 00:09:14.000]  聖經形容
[00:09:14.000 --> 00:09:16.000]  他們是多到
[00:09:16.000 --> 00:09:18.000]  好像海邊的沙一樣
[00:09:18.000 --> 00:09:22.000]  整個平原是布滿了
[00:09:22.000 --> 00:09:26.000]  他們有的駱駝
[00:09:26.000 --> 00:09:30.000]  都比海沙還多
[00:09:30.000 --> 00:09:32.000]  駱駝就是載軍隊
[00:09:32.000 --> 00:09:34.000]  載用具來
[00:09:34.000 --> 00:09:36.000]  可想而知
[00:09:36.000 --> 00:09:38.000]  米店人那種壯大
[00:09:38.000 --> 00:09:40.000]  難怪
[00:09:40.000 --> 00:09:43.000]  就算你有三萬二千人
[00:09:43.000 --> 00:09:45.000]  根本都打不過
[00:09:45.000 --> 00:09:47.000]  神就是要機電
[00:09:47.000 --> 00:09:49.000]  完全遍地
[00:09:49.000 --> 00:09:52.000]  只用神的方法
[00:09:52.000 --> 00:09:54.000]  去打仗
[00:09:54.000 --> 00:09:57.000]  於是他讓機電
[00:09:57.000 --> 00:09:59.000]  見到這幅圖畫之後
[00:09:59.000 --> 00:10:01.000]  他就叫機電
[00:10:01.000 --> 00:10:04.000]  呼召那三百個
[00:10:04.000 --> 00:10:06.000]  他屬下的軍隊
[00:10:06.000 --> 00:10:08.000]  他說起來
[00:10:08.000 --> 00:10:10.000]  我們現在夜間
[00:10:10.000 --> 00:10:12.000]  要增值
[00:10:12.000 --> 00:10:14.000]  於是他們就落到
[00:10:14.000 --> 00:10:17.000]  米店人營的旁邊
[00:10:17.000 --> 00:10:19.000]  預備來打仗
[00:10:19.000 --> 00:10:21.000]  首先神很特別
[00:10:21.000 --> 00:10:25.000]  就叫機電聽到
[00:10:25.000 --> 00:10:27.000]  有幾個米店兵
[00:10:27.000 --> 00:10:29.000]  在對話
[00:10:29.000 --> 00:10:31.000]  那些米店兵說什麼
[00:10:31.000 --> 00:10:32.000]  其中一個兵就說
[00:10:32.000 --> 00:10:34.000]  我昨晚做了一個夢
[00:10:34.000 --> 00:10:37.000]  我夢見有一個大麥餅
[00:10:37.000 --> 00:10:39.000]  進來我們
[00:10:39.000 --> 00:10:42.000]  米店人營地裡面
[00:10:42.000 --> 00:10:44.000]  哇 那個餅一直滾
[00:10:44.000 --> 00:10:47.000]  那些螢幕就倒塌了
[00:10:47.000 --> 00:10:49.000]  再滾的話
[00:10:49.000 --> 00:10:52.000]  那些螢幕全部翻了
[00:10:52.000 --> 00:10:54.000]  接著更特別
[00:10:54.000 --> 00:10:56.000]  我有另一個解夢
[00:10:56.000 --> 00:10:58.000]  他說這個夢不是什麼
[00:10:58.000 --> 00:11:04.000]  就是神和機電的刀
[00:11:04.000 --> 00:11:08.000]  要來毀滅我們米店人
[00:11:08.000 --> 00:11:12.000]  是神和機電的刀
[00:11:12.000 --> 00:11:14.000]  要來毀滅我們
[00:11:14.000 --> 00:11:16.000]  哇 當你聽完這個
[00:11:16.000 --> 00:11:18.000]  夢和夢的講解
[00:11:18.000 --> 00:11:20.000]  你心裡面有幾個安慰
[00:11:20.000 --> 00:11:23.000]  原來神早有預備
[00:11:23.000 --> 00:11:25.000]  所以不是靠自己
[00:11:25.000 --> 00:11:27.000]  不是用自己的方法
[00:11:27.000 --> 00:11:30.000]  是聽神的吩咐
[00:11:30.000 --> 00:11:34.000]  於是機電就吩咐
[00:11:34.000 --> 00:11:39.000]  他說你們三百個人分做三隊
[00:11:39.000 --> 00:11:41.000]  每個人手裡面
[00:11:41.000 --> 00:11:43.000]  要拿著一隻鋼 號角
[00:11:43.000 --> 00:11:47.000]  然後另一隻手要拿著一個瓶
[00:11:47.000 --> 00:11:52.000]  瓶裡面要裝著一支火把
[00:11:52.000 --> 00:11:55.000]  他說當我吹號的時候
[00:11:55.000 --> 00:11:58.000]  你們就打爛那個瓶
[00:11:58.000 --> 00:12:01.000]  把火把點著
[00:12:01.000 --> 00:12:04.000]  然後大聲喊
[00:12:04.000 --> 00:12:08.000]  耶和華和機電的刀
[00:12:08.000 --> 00:12:11.000]  耶和華和機電的刀
[00:12:11.000 --> 00:12:12.000]  這樣就可以了
[00:12:12.000 --> 00:12:15.000]  於是他就選了一個時間
[00:12:15.000 --> 00:12:20.000]  半夜剛剛是三更的時候
[00:12:20.000 --> 00:12:24.000]  而且是剛剛半更的時候
[00:12:24.000 --> 00:12:26.000]  他就吹過
[00:12:26.000 --> 00:12:30.000]  然後那些分散了三小隊的人
[00:12:30.000 --> 00:12:32.000]  做各人都吹號
[00:12:32.000 --> 00:12:33.000]  各人打爛那瓶
[00:12:33.000 --> 00:12:34.000]  點著火把
[00:12:34.000 --> 00:12:36.000]  然後一起呼喊
[00:12:36.000 --> 00:12:40.000]  耶和華和機電的刀
[00:12:40.000 --> 00:12:42.000]  為什麼三更呢
[00:12:42.000 --> 00:12:46.000]  因為是人睡得最熟的時候
[00:12:46.000 --> 00:12:48.000]  突然間那種驚醒
[00:12:48.000 --> 00:12:51.000]  是會有多大的驚惶
[00:12:51.000 --> 00:12:53.000]  結果聖經裡面就說
[00:12:53.000 --> 00:12:57.000]  那些米電人做極度驚惶
[00:12:57.000 --> 00:13:01.000]  他們就用刀互相殘殺
[00:13:01.000 --> 00:13:03.000]  殺了很多人
[00:13:03.000 --> 00:13:07.000]  然後以色列人就追進去
[00:13:07.000 --> 00:13:10.000]  於是這幫米電人就逃跑
[00:13:10.000 --> 00:13:13.000]  他們一路追趕
[00:13:13.000 --> 00:13:18.000]  追他們追到很遠很遠的地方
[00:13:18.000 --> 00:13:21.000]  所以第七章四四記
[00:13:21.000 --> 00:13:23.000]  是非常之精彩
[00:13:23.000 --> 00:13:26.000]  我鼓勵你回去好好讀這章四四記
[00:13:26.000 --> 00:13:31.000]  去問到底今天我打仗
[00:13:31.000 --> 00:13:34.000]  是用自己的方法
[00:13:34.000 --> 00:13:37.000]  還是用神的方法
[00:13:37.000 --> 00:13:40.000]  我也很想說一個見證
[00:13:40.000 --> 00:13:41.000]  有一天
[00:13:41.000 --> 00:13:44.000]  那天我安排了很多的約會
[00:13:44.000 --> 00:13:47.000]  中午就約了朋友去喝茶
[00:13:47.000 --> 00:13:49.000]  而且那天喝茶都不知道為什麼
[00:13:49.000 --> 00:13:53.000]  每人叫了一隻燒乳鴿
[00:13:53.000 --> 00:13:57.000]  通常我們會將燒乳鴿斬開一半
[00:13:57.000 --> 00:13:59.000]  每人吃半隻
[00:13:59.000 --> 00:14:01.000]  那天不知道為什麼
[00:14:01.000 --> 00:14:06.000]  他們訂了每人吃一隻
[00:14:06.000 --> 00:14:10.000]  所以我就吃了整隻的乳鴿
[00:14:10.000 --> 00:14:12.000]  其實那幾天
[00:14:12.000 --> 00:14:14.000]  我身體有一點不舒服
[00:14:14.000 --> 00:14:15.000]  有些咳嗽
[00:14:15.000 --> 00:14:17.000]  有些流鼻水
[00:14:17.000 --> 00:14:25.000]  完了喝茶我還說要去看一個書法展覽
[00:14:25.000 --> 00:14:29.000]  因為有很多弟兄姊妹寫了一些聖經書法
[00:14:29.000 --> 00:14:31.000]  我就去看
[00:14:31.000 --> 00:14:36.000]  然後晚上還有一對朋友
[00:14:36.000 --> 00:14:39.000]  請我們去吃日本大餐
[00:14:39.000 --> 00:14:42.000]  結果那天
[00:14:42.000 --> 00:14:46.000]  由於我不聽神給我一些聲音
[00:14:46.000 --> 00:14:48.000]  我應該好好休息
[00:14:48.000 --> 00:14:49.000]  小心身體
[00:14:49.000 --> 00:14:52.000]  我就繼續去吃
[00:14:52.000 --> 00:14:55.000]  結果那天晚上吃完飯回來
[00:14:55.000 --> 00:14:57.000]  就出事了
[00:14:57.000 --> 00:14:59.000]  回到家裡我就發現我的眼睛
[00:14:59.000 --> 00:15:01.000]  為什麼好像有些問題
[00:15:01.000 --> 00:15:03.000]  一照鏡子
[00:15:03.000 --> 00:15:04.000]  嚇了我一跳
[00:15:04.000 --> 00:15:08.000]  原來右眼、右眼、上皮
[00:15:08.000 --> 00:15:11.000]  好像都紅了
[00:15:11.000 --> 00:15:17.000]  而且好像長成一個小小的波形圓圓
[00:15:17.000 --> 00:15:19.000]  紅一條
[00:15:19.000 --> 00:15:21.000]  我馬上告訴師母
[00:15:21.000 --> 00:15:22.000]  什麼事
[00:15:22.000 --> 00:15:25.000]  師母說你不聽話
[00:15:25.000 --> 00:15:28.000]  結果現在就有攻擊臨到你
[00:15:28.000 --> 00:15:30.000]  他就為我祈禱
[00:15:30.000 --> 00:15:32.000]  於是那天晚上沒什麼好做
[00:15:32.000 --> 00:15:33.000]  滴了一些眼藥水
[00:15:33.000 --> 00:15:35.000]  就睡覺了
[00:15:35.000 --> 00:15:41.000]  然後第二天馬上約去看我的家庭醫生
[00:15:41.000 --> 00:15:43.000]  家庭醫生一看
[00:15:43.000 --> 00:15:45.000]  他說你發炎
[00:15:45.000 --> 00:15:47.000]  而且發炎得很嚴重
[00:15:47.000 --> 00:15:49.000]  給了一些抗炎藥給我
[00:15:49.000 --> 00:15:51.000]  給了一些藥膏給我
[00:15:51.000 --> 00:15:53.000]  還吩咐我
[00:15:53.000 --> 00:15:56.000]  他說當你過幾天康復之後
[00:15:56.000 --> 00:16:01.000]  你要去找一個眼科專科醫生檢查一下
[00:16:01.000 --> 00:16:04.000]  看看你的眼睛有沒有問題
[00:16:04.000 --> 00:16:06.000]  我很感謝神
[00:16:06.000 --> 00:16:09.000]  現在大概已經過了一個多星期
[00:16:09.000 --> 00:16:14.000]  又剛好今天我就去看了眼科的專科醫生
[00:16:14.000 --> 00:16:16.000]  很感謝神的恩典
[00:16:16.000 --> 00:16:18.000]  是很平安
[00:16:18.000 --> 00:16:19.000]  什麼事都好
[00:16:19.000 --> 00:16:21.000]  在這件事上我就經歷
[00:16:21.000 --> 00:16:25.000]  原來我們習慣了用自己的方法
[00:16:25.000 --> 00:16:27.000]  習慣了自己想辦法
[00:16:27.000 --> 00:16:30.000]  習慣了自己想一些對策
[00:16:30.000 --> 00:16:32.000]  怎樣去增節
[00:16:32.000 --> 00:16:37.000]  但是原來神給我們學的功課是什麼
[00:16:37.000 --> 00:16:41.000]  就是完全放下自己的主張
[00:16:41.000 --> 00:16:44.000]  完全放下自己的方法
[00:16:44.000 --> 00:16:49.000]  完全不要靠你自己
[00:16:49.000 --> 00:16:52.000]  沒錯有時候我們會很熟悉一些的聖經
[00:16:52.000 --> 00:16:55.000]  非勢力 非才能
[00:16:55.000 --> 00:16:58.000]  那是以求萬鈞的耀華方能成事
[00:16:58.000 --> 00:17:01.000]  但是我們仍然是很血氣的
[00:17:01.000 --> 00:17:04.000]  我們習慣了因為我們有很多經驗
[00:17:04.000 --> 00:17:07.000]  特別在公司裡面有什麼事的時候
[00:17:07.000 --> 00:17:09.000]  可以 我搞定
[00:17:09.000 --> 00:17:10.000]  我想了一個方法
[00:17:10.000 --> 00:17:13.000]  於是你就去解決了
[00:17:13.000 --> 00:17:16.000]  但是你有沒有祈禱呢
[00:17:16.000 --> 00:17:18.000]  你有沒有求問神呢
[00:17:18.000 --> 00:17:21.000]  到底神想我怎樣呢
[00:17:21.000 --> 00:17:23.000]  所以在這件事上
[00:17:23.000 --> 00:17:29.000]  我學到幾個功課
[00:17:29.000 --> 00:17:34.000]  第一就是完全不靠自己
[00:17:34.000 --> 00:17:38.000]  單單依靠神
[00:17:38.000 --> 00:17:41.000]  所以是不靠自己
[00:17:41.000 --> 00:17:44.000]  只依靠神
[00:17:44.000 --> 00:17:51.000]  第二就是我們不是去求什麼方法
[00:17:51.000 --> 00:17:59.000]  而是等神會逐步逐步來指示你
[00:17:59.000 --> 00:18:01.000]  神是很奇妙的
[00:18:01.000 --> 00:18:05.000]  祂會一步一步帶領你
[00:18:05.000 --> 00:18:07.000]  一步一步啟示你
[00:18:07.000 --> 00:18:11.000]  有時候不是一次過揭開
[00:18:11.000 --> 00:18:14.000]  有時候是逐步逐步
[00:18:14.000 --> 00:18:17.000]  那你就要一步一步去學
[00:18:17.000 --> 00:18:20.000]  一步一步去等候
[00:18:20.000 --> 00:18:23.000]  好像撕洋蔥那樣
