
[00:00:00.000 --> 00:00:02.000]  我們帶着一個祈禱的心
[00:02:14.800 --> 00:02:17.400]  所以我又要戒口了
[00:02:17.400 --> 00:02:20.800]  就要喫清淡一點,不要太鹹
[00:02:20.800 --> 00:02:23.800]  所以是帶着上一段經文
[00:02:23.800 --> 00:02:25.800]  帶下來的一些提醒
[00:02:25.800 --> 00:02:30.800]  那麼保羅說什麼呢
[00:02:30.800 --> 00:02:33.400]  他說我們行事爲人
[00:02:33.400 --> 00:02:35.800]  要與基督的福音相稱
[00:02:35.800 --> 00:02:37.200]  因爲我們是一羣
[00:02:37.200 --> 00:02:39.400]  因信基督而蒙福的人
[00:02:39.400 --> 00:02:40.400]  蒙恩的人
[00:02:40.400 --> 00:02:43.400]  所以保羅就有以下教導
[00:02:43.400 --> 00:02:45.200]  保羅怎麼說
[00:02:45.200 --> 00:02:47.600]  他說我們在基督裏面有什麼眷戀
[00:02:47.600 --> 00:02:49.800]  愛心有什麼安慰
[00:02:49.800 --> 00:02:50.800]  性命有什麼交通
[00:02:50.800 --> 00:02:52.400]  心中有什麼慈悲憐憫
[00:02:52.400 --> 00:02:53.800]  你們就要意念相同
[00:02:53.800 --> 00:02:54.800]  愛心相同
[00:02:54.800 --> 00:02:55.600]  有一樣的心思
[00:02:55.600 --> 00:02:57.400]  有一樣的意念
[00:02:57.400 --> 00:02:59.000]  這兩節經文
[00:02:59.000 --> 00:02:59.800]  不知道大家讀的時候
[00:02:59.800 --> 00:03:00.800]  有沒有覺得掉眼淚
[00:03:00.800 --> 00:03:02.600]  或者你讀了很多次
[00:03:02.600 --> 00:03:04.600]  都好像覺得很難明白
[00:03:04.600 --> 00:03:06.400]  又或者你覺得明白了
[00:03:06.400 --> 00:03:08.200]  很難做
[00:03:08.200 --> 00:03:13.600]  怎麼可能完全相同呢
[00:03:13.600 --> 00:03:16.800]  我已經結了婚二十多年了
[00:03:16.800 --> 00:03:20.400]  當然很年輕結婚了
[00:03:20.400 --> 00:03:23.600]  我知道大家看得出來
[00:03:23.600 --> 00:03:26.400]  結了婚二十多年的夫婦都會發覺
[00:03:26.400 --> 00:03:28.600]  很多東西不能完全相同
[00:03:28.600 --> 00:03:32.800]  因爲兩個是不同的個體
[00:03:32.800 --> 00:03:35.600]  有些可能男的很樂觀
[00:03:35.600 --> 00:03:37.400]  女的很悲觀
[00:03:37.400 --> 00:03:38.800]  女的很活躍
[00:03:38.800 --> 00:03:40.400]  很外向
[00:03:40.400 --> 00:03:42.200]  男的很內向
[00:03:42.200 --> 00:03:43.600]  所以當我們做婚前輔導
[00:03:43.600 --> 00:03:44.600]  我們就會發覺
[00:03:44.600 --> 00:03:46.200]  做這些性格測驗
[00:03:46.200 --> 00:03:50.600]  就會有很不一樣的結果
[00:03:50.600 --> 00:03:53.000]  甚至就算是一些孿生兄弟
[00:03:53.000 --> 00:03:54.000]  或者孿生姐妹
[00:03:54.000 --> 00:03:57.800]  我不知道在座有沒有孿生的
[00:03:57.800 --> 00:03:59.600]  就算樣子相同
[00:03:59.600 --> 00:04:01.200]  性格也有點相似
[00:04:01.200 --> 00:04:03.000]  不過
[00:04:03.000 --> 00:04:05.400]  我有一個同工是孿生妹妹
[00:04:05.400 --> 00:04:07.600]  她說我們有些價值觀
[00:04:07.600 --> 00:04:10.800]  有些處事態度都會不一樣
[00:04:10.800 --> 00:04:12.400]  所以究竟保羅說什麼呢
[00:04:12.400 --> 00:04:15.800]  我們怎麼能夠完全相同
[00:04:15.800 --> 00:04:20.400]  試試我們看不同的譯本
[00:04:20.400 --> 00:04:21.800]  這裏是新普及譯本
[00:04:21.800 --> 00:04:22.600]  它說
[00:04:22.600 --> 00:04:26.000]  你們就要全心全意去達成共識
[00:04:26.000 --> 00:04:27.000]  彼此相愛
[00:04:27.000 --> 00:04:31.000]  要抱共同的想法和目標一起合作
[00:04:31.000 --> 00:04:32.600]  容易明白一點吧
[00:04:32.600 --> 00:04:35.000]  都覺得容易做多一點
[00:04:35.000 --> 00:04:36.400]  不是要完全相同
[00:04:36.400 --> 00:04:38.000]  不過要全心全意
[00:04:38.000 --> 00:04:40.000]  大家達成共識
[00:04:40.000 --> 00:04:42.800]  可以向着同一個目標去進發
[00:04:42.800 --> 00:04:44.000]  容易一點
[00:04:44.000 --> 00:04:45.800]  再看原文直譯的時候
[00:04:45.800 --> 00:04:48.000]  它說要思想相同的事
[00:04:48.000 --> 00:04:49.800]  有相同的愛心
[00:04:49.800 --> 00:04:53.400]  是和諧地思想一致
[00:04:53.400 --> 00:04:54.800]  再進一步
[00:04:54.800 --> 00:04:56.600]  原來有一樣的心思
[00:04:56.600 --> 00:05:00.000]  這個字在原文只有一個字
[00:05:00.000 --> 00:05:02.600]  這個字的解釋就是和諧
[00:05:02.600 --> 00:05:05.600]  是和諧地
[00:05:05.600 --> 00:05:09.000]  同樣這個字有解釋是鄰里合一
[00:05:09.000 --> 00:05:11.200]  所以爲什麼在這一章經文
[00:05:11.200 --> 00:05:12.800]  它沒有合一這兩個字
[00:05:12.800 --> 00:05:15.200]  其實就是透過這個字說出了
[00:05:15.200 --> 00:05:17.000]  我們要在鄰里合一
[00:05:17.000 --> 00:05:19.800]  我們才能夠有一樣的心思
[00:05:19.800 --> 00:05:20.400]  可以嗎
[00:05:20.400 --> 00:05:22.200]  所以和前面第一章都一樣
[00:05:22.200 --> 00:05:23.800]  我們要齊心
[00:05:23.800 --> 00:05:25.000]  同心合意的
[00:05:25.000 --> 00:05:26.800]  是興旺福音
[00:05:26.800 --> 00:05:28.200]  我們一羣人要齊心
[00:05:28.200 --> 00:05:29.400]  有一個共同目標
[00:05:29.400 --> 00:05:31.000]  我知道我有一羣頂姐妹
[00:05:31.000 --> 00:05:34.600]  應該今早上午走了去跑步
[00:05:34.600 --> 00:05:35.800]  她們就很齊心
[00:05:35.800 --> 00:05:40.200]  有齊心喫一些很肥的雪糕
[00:05:40.200 --> 00:05:42.000]  她們很齊心有一個目標
[00:05:42.000 --> 00:05:46.200]  很想去健體
[00:05:46.200 --> 00:05:48.400]  保持健康是好事
[00:05:48.400 --> 00:05:50.400]  她們要同一個目標
[00:05:50.400 --> 00:05:51.600]  但是保羅說的是什麼
[00:05:51.600 --> 00:05:54.400]  我們要思想什麼是相同的事
[00:05:54.400 --> 00:05:57.400]  他說同一個心智是站立得穩
[00:05:57.400 --> 00:05:58.200]  這個很熟悉了
[00:05:58.200 --> 00:06:00.000]  爲所信的福音是什麼
[00:06:00.000 --> 00:06:02.800]  齊心努力
[00:06:02.800 --> 00:06:04.400]  在這兩節經文
[00:06:04.400 --> 00:06:09.800]  保羅是在說我們合一的基礎
[00:06:09.800 --> 00:06:11.800]  他說在基督裏面
[00:06:11.800 --> 00:06:13.000]  如果有什麼眷戀
[00:06:13.000 --> 00:06:14.400]  愛心有什麼安慰
[00:06:14.400 --> 00:06:15.600]  聖靈有什麼交通
[00:06:15.600 --> 00:06:17.800]  心中有什麼慈悲憐憫
[00:06:17.800 --> 00:06:20.800]  每次我讀都是一粒
[00:06:20.800 --> 00:06:24.600]  這四個片語一頭霧水
[00:06:24.600 --> 00:06:25.600]  所以我鼓勵大家
[00:06:25.600 --> 00:06:28.400]  你不明白就試試看不同的譯本
[00:06:28.400 --> 00:06:31.000]  《新普及》譯本他說
[00:06:31.000 --> 00:06:34.400]  他用了一些問題來表達
[00:06:34.400 --> 00:06:38.000]  他說你們因爲屬於基督而感到鼓舞嗎
[00:06:38.000 --> 00:06:40.800]  因爲祂的愛而感到安慰嗎
[00:06:40.800 --> 00:06:43.400]  在聖靈裏能夠契合相通嗎
[00:06:43.400 --> 00:06:45.800]  懷有慈悲憐憫的心嗎
[00:06:45.800 --> 00:06:48.400]  其實用一個問題想表達一個什麼
[00:06:48.400 --> 00:06:50.200]  肯定的答案
[00:06:50.200 --> 00:06:51.400]  意思就是說
[00:06:51.400 --> 00:06:53.400]  我們一羣相信耶穌的人
[00:06:53.400 --> 00:06:55.200]  其實我們是經歷過
[00:06:55.200 --> 00:06:59.200]  在基督裏面的生命而得着激勵
[00:06:59.200 --> 00:07:03.200]  因爲經歷基督的愛而得着安慰
[00:07:03.200 --> 00:07:05.800]  所以我想如果大家信了一段時間
[00:07:05.800 --> 00:07:08.400]  你都會經歷過的
[00:07:08.400 --> 00:07:12.400]  聖靈有安慰 有鼓勵
[00:07:12.400 --> 00:07:15.400]  在聖靈裏面我們是有佛
[00:07:15.400 --> 00:07:18.400]  信徒與信徒之間是結連在一起的
[00:07:18.400 --> 00:07:21.600]  原來那個弱字又可以解作寄言
[00:07:21.600 --> 00:07:23.200]  所以他的意思是說
[00:07:23.200 --> 00:07:26.000]  你寄言已經經歷了
[00:07:26.000 --> 00:07:27.000]  經歷了什麼
[00:07:27.000 --> 00:07:29.200]  經歷了神的愛
[00:07:29.200 --> 00:07:31.800]  神的安慰
[00:07:31.800 --> 00:07:34.800]  我們就能夠懷着慈悲憐憫的心
[00:07:34.800 --> 00:07:36.800]  彼此去相待
[00:07:36.800 --> 00:07:39.200]  以致能夠達到鄰里邊合一
[00:07:39.200 --> 00:07:41.400]  這個動力和目標
[00:07:41.400 --> 00:07:44.600]  最近有一羣電影姐妹來找我
[00:07:44.600 --> 00:07:45.800]  因爲一件事
[00:07:45.800 --> 00:07:49.000]  她們有些爭執
[00:07:49.000 --> 00:07:51.400]  大家的看法很不同
[00:07:51.400 --> 00:07:55.400]  甚至好像有些嫌隙
[00:07:55.400 --> 00:07:58.600]  說話之間有些傷害
[00:07:58.600 --> 00:07:59.800]  很不開心
[00:07:59.800 --> 00:08:01.600]  其中一個就跟我說
[00:08:01.600 --> 00:08:04.000]  她說我真的不能夠繼續在這個小組
[00:08:04.000 --> 00:08:05.800]  因爲我覺得她們都不明白
[00:08:05.800 --> 00:08:08.400]  都不能夠和我同行
[00:08:08.400 --> 00:08:10.400]  於是我就分別和她們談完之後
[00:08:10.400 --> 00:08:14.400]  我說不如我們一起祈禱吧
[00:08:14.400 --> 00:08:16.800]  和她們一起的時候
[00:08:16.800 --> 00:08:20.000]  我就先播一首歌給她們聽
[00:08:20.000 --> 00:08:22.600]  那首叫《最珍貴的角落》
[00:08:22.600 --> 00:08:24.800]  大家會唱吧
[00:08:24.800 --> 00:08:27.000]  爲什麼我要播這首歌呢
[00:08:27.000 --> 00:08:29.000]  因爲是她們告訴我
[00:08:29.000 --> 00:08:30.000]  她們認識的日子
[00:08:30.000 --> 00:08:32.800]  一定比我認識她們更長
[00:08:32.800 --> 00:08:34.000]  她告訴我
[00:08:34.000 --> 00:08:36.800]  其實在過往這麼多年
[00:08:36.800 --> 00:08:38.600]  她們一起成長
[00:08:38.600 --> 00:08:41.000]  一起經歷很多事情
[00:08:41.000 --> 00:08:44.400]  高高低低都走過
[00:08:44.400 --> 00:08:47.800]  曾經有人可能因爲感情受傷害
[00:08:47.800 --> 00:08:50.400]  其他的電影姐妹就扶她一把
[00:08:50.400 --> 00:08:51.800]  安慰她
[00:08:51.800 --> 00:08:54.000]  曾經有人面對困難的時候
[00:08:54.000 --> 00:08:57.000]  電影姐妹又來伸出援手
[00:08:57.000 --> 00:08:58.800]  爲她禱告
[00:08:58.800 --> 00:09:02.600]  我很想她們回想她們在信仰的路里
[00:09:02.600 --> 00:09:04.400]  她們一起走的路里
[00:09:04.400 --> 00:09:06.600]  究竟是什麼
[00:09:06.600 --> 00:09:10.000]  讓她們走到今天呢
[00:09:10.000 --> 00:09:12.000]  唱完這首歌我給她們分享一下
[00:09:12.000 --> 00:09:14.600]  說一下自己的感受
[00:09:14.600 --> 00:09:16.000]  我這樣想
[00:09:16.000 --> 00:09:18.200]  但她這樣說我又很不開心
[00:09:18.200 --> 00:09:19.200]  另一個就說
[00:09:19.200 --> 00:09:21.000]  其實我這樣說原因是什麼
[00:09:21.000 --> 00:09:22.800]  或者我的意思是什麼
[00:09:22.800 --> 00:09:23.800]  彼此去聆聽
[00:09:23.800 --> 00:09:25.400]  彼此去分享
[00:09:25.400 --> 00:09:28.000]  甚至彼此認罪
[00:09:28.000 --> 00:09:30.600]  最後我們再唱《我們愛》
[00:09:30.600 --> 00:09:31.800]  這首詩歌提醒我們
[00:09:31.800 --> 00:09:33.400]  我們每個人都很獨特
[00:09:33.400 --> 00:09:34.800]  很不同
[00:09:34.800 --> 00:09:36.400]  所以經常都會
[00:09:36.400 --> 00:09:38.800]  你刺我我刺你
[00:09:38.800 --> 00:09:41.600]  但我們愛是因爲神才愛我們
[00:09:41.600 --> 00:09:43.600]  這是我們的基礎
[00:09:43.600 --> 00:09:45.800]  以至我們有着這份愛的時候
[00:09:45.800 --> 00:09:47.400]  我們可以微笑
[00:09:47.400 --> 00:09:49.200]  可以原諒
[00:09:49.200 --> 00:09:53.400]  有愛的地方就是天堂
[00:09:53.400 --> 00:09:56.800]  最後她們一起彼此擁抱
[00:09:56.800 --> 00:09:59.400]  然後就繼續走那條路
[00:09:59.400 --> 00:10:03.400]  簡單來說其實她們面對那件事
[00:10:03.400 --> 00:10:06.400]  當然我都不在這裏透露
[00:10:06.400 --> 00:10:09.400]  其實沒有達到一致的共識
[00:10:09.400 --> 00:10:12.400]  都是大家看法很不同
[00:10:12.400 --> 00:10:14.600]  但她們能夠彼此尊重
[00:10:14.600 --> 00:10:17.000]  彼此聆聽
[00:10:17.000 --> 00:10:18.600]  甚至彼此認罪
[00:10:18.600 --> 00:10:21.000]  我覺得這是一個很美的圖畫
[00:10:21.000 --> 00:10:23.600]  所以我很想我們先去抓住
[00:10:23.600 --> 00:10:25.400]  這個很重要的提醒
[00:10:25.400 --> 00:10:28.600]  今天爲什麼我們要講合一
[00:10:28.600 --> 00:10:30.600]  爲什麼我們要
[00:10:30.600 --> 00:10:33.400]  竭力保守聖靈所賜合而爲一的心
[00:10:33.400 --> 00:10:34.800]  爲什麼
[00:10:34.800 --> 00:10:37.800]  因爲聖經告訴我們
[00:10:37.800 --> 00:10:40.200]  我們同有一個身子
[00:10:40.200 --> 00:10:42.400]  這就是耶穌基督
[00:10:42.400 --> 00:10:44.600]  我們經歷過在基督裏面
[00:10:44.600 --> 00:10:48.200]  很多的安慰、鼓勵
[00:10:48.200 --> 00:10:51.400]  我們彼此在靈裏面契合
[00:10:51.400 --> 00:10:54.800]  這是我們重要的一個源頭
[00:10:54.800 --> 00:10:58.800]  或者我們的動力、一個目標
[00:10:58.800 --> 00:11:00.200]  當我們抓住這件事的時候
[00:11:00.200 --> 00:11:01.000]  我們就知道
[00:11:01.000 --> 00:11:03.800]  我們其實每個人都是不同的肢體
[00:11:03.800 --> 00:11:05.800]  但我們都是同有一個身子
[00:11:05.800 --> 00:11:07.800]  這是第一點
[00:11:07.800 --> 00:11:10.000]  接着保羅用了很長的篇幅
[00:11:10.000 --> 00:11:11.600]  他接着說
[00:11:11.600 --> 00:11:15.200]  如何表達在基督裏的合一呢
[00:11:15.200 --> 00:11:21.200]  或者基督徒合一要有什麼條件
[00:11:21.200 --> 00:11:22.800]  在第三、第四節
[00:11:22.800 --> 00:11:25.800]  我又再請大家幫我讀,好嗎?預備,起
[00:11:25.800 --> 00:11:40.200]  消極來說
[00:11:40.200 --> 00:11:41.400]  保羅他說
[00:11:41.400 --> 00:11:43.000]  在任何事
[00:11:43.000 --> 00:11:44.600]  不要結檔
[00:11:44.600 --> 00:11:47.000]  不要貪圖、虛浮、榮耀
[00:11:47.000 --> 00:11:48.000]  當我們翻譯出來
[00:11:48.000 --> 00:11:49.600]  簡單意思就是
[00:11:49.600 --> 00:11:51.000]  沒有一件事你去做的時候
[00:11:51.000 --> 00:11:53.400]  是出於你的私心
[00:11:53.400 --> 00:11:57.400]  不是因爲我有背後一些議程
[00:11:57.400 --> 00:11:59.200]  我很想達到我的目的
[00:11:59.200 --> 00:12:01.600]  或者達到能夠利益
[00:12:01.600 --> 00:12:04.800]  自己的利益而去做這些事
[00:12:04.800 --> 00:12:08.600]  也沒有一件事是因爲我的虛榮感而去做
[00:12:08.600 --> 00:12:11.600]  說我這樣做很想得到他的讚賞
[00:12:11.600 --> 00:12:15.600]  很想得到他的認同
[00:12:15.600 --> 00:12:17.400]  沒有一件事是出於私心
[00:12:17.400 --> 00:12:19.800]  沒有一件事是出於虛榮感
[00:12:19.800 --> 00:12:22.800]  而是出自真心去做
[00:12:22.800 --> 00:12:26.000]  所以保羅說全心謙卑
[00:12:26.000 --> 00:12:27.000]  我想大家都明白
[00:12:27.000 --> 00:12:29.600]  謙卑和自卑應該有很大的分別
[00:12:29.600 --> 00:12:32.400]  自卑就是你真的覺得很不行
[00:12:32.400 --> 00:12:37.400]  明明自己可以,你也覺得很不行
[00:12:37.400 --> 00:12:40.200]  又不會是明明覺得自己很行
[00:12:40.200 --> 00:12:43.000]  但你又要很謙虛、很假地告訴別人
[00:12:43.000 --> 00:12:44.400]  我不行的
[00:12:44.400 --> 00:12:47.400]  那些就是假謙卑
[00:12:47.400 --> 00:12:49.000]  真正的謙卑
[00:12:49.000 --> 00:12:52.800]  在這段聖經裏面提出了兩件事
[00:12:52.800 --> 00:12:58.200]  第一個,他說看別人比自己強
[00:12:58.200 --> 00:13:00.200]  你會說明明我那樣東西比他強
[00:13:00.200 --> 00:13:02.200]  我怎麼看他比我強呢
[00:13:02.200 --> 00:13:05.000]  很難的,做不到的
[00:13:05.000 --> 00:13:07.600]  原來這一句聖經他想說的就是
[00:13:07.600 --> 00:13:15.000]  是看別人比自己更加重要
[00:13:15.000 --> 00:13:20.600]  我們要看對方的需要比自己的需要更加大
[00:13:20.600 --> 00:13:22.600]  當我們看別人的需要的時候
[00:13:22.600 --> 00:13:24.000]  聖經中的英文說
[00:13:24.000 --> 00:13:26.200]  就好像站在別人的鞋子上去看
[00:13:26.200 --> 00:13:27.800]  我站在別人的立場去看
[00:13:27.800 --> 00:13:32.000]  看他的需要,看他的利益多一點
[00:13:32.000 --> 00:13:34.600]  這就是看別人比自己強
[00:13:34.600 --> 00:13:35.800]  和自大是相反的
[00:13:35.800 --> 00:13:38.000]  自大你會看自己很大
[00:13:38.000 --> 00:13:41.000]  什麼都是自己先行
[00:13:41.000 --> 00:13:43.400]  而謙卑第二個表現
[00:13:43.400 --> 00:13:46.600]  他說不要單顧自己的事
[00:13:46.600 --> 00:13:48.200]  也要顧別人的事
[00:13:48.200 --> 00:13:52.600]  本來是叫我們多管閒事的人嗎
[00:13:52.600 --> 00:13:57.200]  坊間用三個字的食物去形容多管閒事
[00:13:57.200 --> 00:13:58.800]  不知道大家是否經常說
[00:13:58.800 --> 00:14:00.400]  我們是不是很多事呢
[00:14:00.400 --> 00:14:02.800]  不過我都覺得儘量跟自己說
[00:14:02.800 --> 00:14:04.200]  不要說得太多
[00:14:04.200 --> 00:14:06.000]  都好像有些揶揄
[00:14:06.000 --> 00:14:08.200]  我就覺得還是不要說
[00:14:08.200 --> 00:14:12.200]  但本來是叫我們多管閒事嗎
[00:14:12.200 --> 00:14:13.400]  這段聖經怎麼說
[00:14:13.400 --> 00:14:16.800]  這個譯本說不要只顧自己的利益
[00:14:16.800 --> 00:14:19.600]  是考慮別人的利益
[00:14:19.600 --> 00:14:22.000]  原來事是翻譯成利益
[00:14:22.000 --> 00:14:25.200]  這個跟剛纔說自私自利是相反的
[00:14:25.200 --> 00:14:27.000]  我們會利己
[00:14:27.000 --> 00:14:29.600]  但聖經提醒我們要理他
[00:14:29.600 --> 00:14:32.800]  要爲他人的利益着想
[00:14:32.800 --> 00:14:35.000]  但我們覺得很難的
[00:14:35.000 --> 00:14:37.800]  我們總是會想自己的好處多一點
[00:14:37.800 --> 00:14:39.800]  都會從自己的立場出發多一點
[00:14:39.800 --> 00:14:43.200]  這個都很正常 可能包括我自己也是
[00:14:43.200 --> 00:14:46.400]  所以我們見到美國人
[00:14:46.400 --> 00:14:51.400]  當他們那兩個受伊波拉病毒感染的醫生
[00:14:51.400 --> 00:14:53.000]  和傳教士回美國的時候
[00:14:53.000 --> 00:14:55.000]  他們有很大的抗拒
[00:14:55.000 --> 00:14:56.000]  很害怕你回來之後
[00:14:56.000 --> 00:14:59.000]  傳染到周圍的人怎麼辦呢
[00:14:59.000 --> 00:15:00.400]  都很自然
[00:15:00.400 --> 00:15:01.800]  在09年正新書院
[00:15:01.800 --> 00:15:04.000]  他們要去找
[00:15:04.000 --> 00:15:05.600]  我想說是望子
[00:15:05.600 --> 00:15:07.200]  找這個孝子的時候
[00:15:07.200 --> 00:15:11.000]  其實是遭遇到很多的反對
[00:15:11.000 --> 00:15:13.000]  回國的居民很擔心
[00:15:13.000 --> 00:15:16.600]  那幫學生來到當中的時候
[00:15:16.600 --> 00:15:20.400]  哇 會影響我們的小孩
[00:15:20.400 --> 00:15:22.400]  這個很正常
[00:15:22.400 --> 00:15:23.400]  這個就是告訴我們
[00:15:23.400 --> 00:15:25.800]  我們就會多從自己出發
[00:15:25.800 --> 00:15:28.400]  所以今天正新書院還沒有找到孝子
[00:15:28.400 --> 00:15:30.200]  所以我們都爲他祈禱
[00:15:30.200 --> 00:15:32.400]  但我們又見到他們的學生很厲害
[00:15:32.400 --> 00:15:37.800]  有一個好像差不多是很好的成績入大學
[00:15:37.800 --> 00:15:40.200]  保羅這裏提醒我們
[00:15:40.200 --> 00:15:44.000]  如何從人的利益出發
[00:15:44.000 --> 00:15:47.200]  當我們看人比我們自己更加重要
[00:15:47.200 --> 00:15:51.200]  更加配得一些尊敬和服侍的時候
[00:15:51.200 --> 00:15:55.600]  這個就是我們要學的謙卑
[00:15:55.600 --> 00:15:58.600]  接着12,13節提到順服
[00:15:58.600 --> 00:16:24.000]  請大家幫我讀 預備起
[00:16:24.000 --> 00:16:27.200]  在這裏我們比較難明白的就是這一句
[00:16:27.200 --> 00:16:30.400]  當恐懼戰爭造成你們得救的功夫
[00:16:30.400 --> 00:16:33.800]  聖經明明告訴我們得救是本書因
[00:16:33.800 --> 00:16:35.400]  也就是因着順
[00:16:35.400 --> 00:16:36.600]  不是出於行爲
[00:16:36.600 --> 00:16:39.400]  那爲什麼他說我們要很恐懼戰爭
[00:16:39.400 --> 00:16:42.800]  要造成得救功夫呢
[00:16:42.800 --> 00:16:47.800]  那我們又再看看他怎麼說 好嗎
[00:16:47.800 --> 00:16:49.800]  這個很簡單的翻譯
[00:16:49.800 --> 00:16:51.400]  所以我再一次鼓勵大家
[00:16:51.400 --> 00:16:52.800]  你真的看不懂的聖經
[00:16:52.800 --> 00:16:54.800]  又看看不同的譯伴
[00:16:54.800 --> 00:16:55.600]  很簡單一句
[00:16:55.600 --> 00:17:01.600]  他說你們要努力顯出得救的成果
[00:17:01.600 --> 00:17:02.800]  這個正正和上文
[00:17:02.800 --> 00:17:04.000]  他說你們行事爲人
[00:17:04.000 --> 00:17:07.200]  與基督的福音相證是相同的意思
[00:17:07.200 --> 00:17:11.200]  當我們是蒙恩得救的人
[00:17:11.200 --> 00:17:12.400]  我們要顯出的是
[00:17:12.400 --> 00:17:14.600]  我們在聖靈裏面所結的果子
[00:17:14.600 --> 00:17:16.800]  那些品格
[00:17:16.800 --> 00:17:18.800]  是讓人看到的
[00:17:18.800 --> 00:17:19.800]  我們要顯出來
[00:17:19.800 --> 00:17:20.600]  那當然了
[00:17:20.600 --> 00:17:21.600]  其實後面他也有說
[00:17:21.600 --> 00:17:23.000]  其實所謂努力
[00:17:23.000 --> 00:17:26.400]  最後也是要靠神在我們心裏運行
[00:17:26.400 --> 00:17:29.000]  我們才能走出來
[00:17:29.000 --> 00:17:32.600]  在這段聖經他說的是信服
[00:17:32.600 --> 00:17:34.000]  當我們說信服
[00:17:34.000 --> 00:17:36.000]  有很多爭議
[00:17:36.000 --> 00:17:39.800]  什麼叫信服在上呢
[00:17:39.800 --> 00:17:41.200]  很多爭議
[00:17:41.200 --> 00:17:42.200]  但是在這裏
[00:17:42.200 --> 00:17:46.200]  我想最終我們要信服的對象
[00:17:46.200 --> 00:17:47.400]  他說得很清楚
[00:17:47.400 --> 00:17:49.400]  是神自己
[00:17:49.400 --> 00:17:50.400]  是這個上帝
[00:17:50.400 --> 00:17:53.200]  因爲他是掌管一切
[00:17:53.200 --> 00:17:55.800]  所以我們更加要恐懼贊經
[00:17:55.800 --> 00:17:57.400]  我們要帶着敬畏
[00:17:57.400 --> 00:17:58.800]  帶着贊經的心
[00:17:58.800 --> 00:18:01.200]  去信服在他的心意裏面
[00:18:01.200 --> 00:18:01.800]  因爲我們知道
[00:18:01.800 --> 00:18:04.200]  正正是工作的是他
[00:18:04.200 --> 00:18:07.600]  不是我們
[00:18:07.600 --> 00:18:09.800]  在這兩段經文
[00:18:09.800 --> 00:18:13.000]  當講及謙卑和信服的時候
[00:18:13.000 --> 00:18:18.800]  中間加插了一段基督頌
