
[00:00:00.000 --> 00:00:02.000]  吉隆子妹,平安!
[00:04:48.000 --> 00:04:49.000]  丟姊妹,
[00:04:49.000 --> 00:04:50.000]  他被殺的高陽,
[00:04:50.000 --> 00:04:52.000]  我們已經很習慣了,
[00:04:52.000 --> 00:04:53.000]  練久了,
[00:04:53.000 --> 00:04:54.000]  我們也不覺得什麼特別,
[00:04:54.000 --> 00:04:56.000]  但丟姊妹請你記得一件事情,
[00:04:56.000 --> 00:04:58.000]  請你記得一件事情,
[00:04:58.000 --> 00:05:01.000]  這個寫這個書的這個背景,
[00:05:01.000 --> 00:05:04.000]  當時候約翰被放到這個巴魔海島,
[00:05:04.000 --> 00:05:07.000]  當時候的背景是在這個羅馬皇帝,
[00:05:07.000 --> 00:05:10.000]  竇米田所在掌控的之下,
[00:05:10.000 --> 00:05:12.000]  竇米田是誰呢?
[00:05:12.000 --> 00:05:14.000]  竇米田這個皇帝,
[00:05:14.000 --> 00:05:16.000]  他非常逼迫基督徒,
[00:05:16.000 --> 00:05:19.000]  他非常喜歡逼迫基督徒,
[00:05:19.000 --> 00:05:21.000]  他命令他的部下,
[00:05:21.000 --> 00:05:25.000]  用金子銀子設立了很多他自己的像,
[00:05:25.000 --> 00:05:28.000]  在全國各地,
[00:05:28.000 --> 00:05:32.000]  命令人看到他的像就要去拜,
[00:05:32.000 --> 00:05:35.000]  而且拜的時候還要說什麼呢?
[00:05:35.000 --> 00:05:39.000]  還要說我的主,我的神,
[00:05:39.000 --> 00:05:40.000]  所以你可以看見,
[00:05:40.000 --> 00:05:42.000]  基督徒面臨在這種環境之下,
[00:05:42.000 --> 00:05:44.000]  如果你不稱皇帝,
[00:05:44.000 --> 00:05:45.000]  你不向皇帝下拜,
[00:05:45.000 --> 00:05:47.000]  你不稱皇帝為主,
[00:05:47.000 --> 00:05:48.000]  你就會被逼迫,
[00:05:48.000 --> 00:05:51.000]  你就會被殺死,
[00:05:51.000 --> 00:05:54.000]  所以你瞭解了這一個背景,
[00:05:54.000 --> 00:05:56.000]  你就瞭解到說,
[00:05:56.000 --> 00:05:58.000]  當時候這些的皇帝,
[00:05:58.000 --> 00:06:00.000]  羅馬皇帝,
[00:06:00.000 --> 00:06:02.000]  當他進城的時候,
[00:06:02.000 --> 00:06:05.000]  那麼這些百姓在看到他進城,
[00:06:05.000 --> 00:06:07.000]  都必須要講說,
[00:06:07.000 --> 00:06:12.000]  你是配得金牌,
[00:06:12.000 --> 00:06:16.000]  這句話是對皇帝說的,
[00:06:16.000 --> 00:06:19.000]  你是配得金牌的,
[00:06:19.000 --> 00:06:23.000]  羅馬皇帝你是配得金牌的,
[00:06:23.000 --> 00:06:26.000]  可是約翰卻看見,
[00:06:26.000 --> 00:06:29.000]  天上地底下沒有一個人配得這個金牌,
[00:06:29.000 --> 00:06:31.000]  沒有人可以展開那個書簡,
[00:06:31.000 --> 00:06:33.000]  只有一個,
[00:06:33.000 --> 00:06:34.000]  誰呢?
[00:06:34.000 --> 00:06:38.000]  那被殺的羔羊,
[00:06:38.000 --> 00:06:40.000]  不是那一個羅馬皇帝,
[00:06:40.000 --> 00:06:43.000]  不是那一個好像是勇兵在權,
[00:06:43.000 --> 00:06:46.000]  非常有能力的那一位羅馬皇帝,
[00:06:46.000 --> 00:06:48.000]  不是這個歷史上面,
[00:06:48.000 --> 00:06:50.000]  許許多多我們看到的這些,
[00:06:50.000 --> 00:06:51.000]  所謂的這些,
[00:06:51.000 --> 00:06:53.000]  這個世界的一個霸主,
[00:06:53.000 --> 00:06:55.000]  或者是一個暴君,
[00:06:55.000 --> 00:06:57.000]  他們都不能夠配得我們的稱,
[00:06:57.000 --> 00:07:01.000]  他們都不配得我們的稱讚,
[00:07:01.000 --> 00:07:04.000]  羅馬皇帝這麼有權柄的人,
[00:07:04.000 --> 00:07:07.000]  他命令別人要來敬拜他,
[00:07:07.000 --> 00:07:09.000]  但是那個樣子的敬拜,
[00:07:09.000 --> 00:07:11.000]  不是心甘情願的,
[00:07:11.000 --> 00:07:14.000]  而這位被殺的羔羊,
[00:07:14.000 --> 00:07:18.000]  他卻能夠得到全世界,
[00:07:18.000 --> 00:07:20.000]  所有信靠他的人,
[00:07:20.000 --> 00:07:25.000]  甘心樂意的敬拜和讚美,
[00:07:25.000 --> 00:07:28.000]  那弟兄姊妹,在這個地方講到,
[00:07:28.000 --> 00:07:31.000]  為什麼羔羊配得敬拜,
[00:07:31.000 --> 00:07:34.000]  是因為他的身份,
[00:07:34.000 --> 00:07:35.000]  他的身份,
[00:07:35.000 --> 00:07:38.000]  他是成被殺的羔羊,
[00:07:38.000 --> 00:07:39.000]  弟兄姊妹,
[00:07:39.000 --> 00:07:42.000]  你如果遞名片出來的時候,
[00:07:42.000 --> 00:07:44.000]  我就在想說,
[00:07:44.000 --> 00:07:46.000]  假設今天,
[00:07:46.000 --> 00:07:48.000]  我們到外面去遞名片出來的時候,
[00:07:48.000 --> 00:07:52.000]  你通常會什麼名片遞出來?
[00:07:52.000 --> 00:07:55.000]  你一定會把你最好的資歷,
[00:07:55.000 --> 00:07:57.000]  最好的學歷遞出來,對不對?
[00:07:57.000 --> 00:07:59.000]  假設你是PhD,
[00:07:59.000 --> 00:08:01.000]  你一定寫PhD,是不是?
[00:08:01.000 --> 00:08:04.000]  假設你是某某Doctor,
[00:08:04.000 --> 00:08:06.000]  你一定會寫Doctor,對不對?
[00:08:06.000 --> 00:08:08.000]  如果你是哪一個董事長,總經理,
[00:08:08.000 --> 00:08:11.000]  反正你一定把最高的職位都寫出來,
[00:08:11.000 --> 00:08:14.000]  對不對?
[00:08:14.000 --> 00:08:16.000]  那如果你遞名片的時候,
[00:08:16.000 --> 00:08:18.000]  你會不會像說,
[00:08:18.000 --> 00:08:19.000]  你寫那個最糟糕,
[00:08:19.000 --> 00:08:23.000]  我曾經在這個過去的經歷當中,
[00:08:23.000 --> 00:08:24.000]  最慘的,
[00:08:24.000 --> 00:08:26.000]  曾經做過清潔工,
[00:08:26.000 --> 00:08:30.000]  我寫,我是曾做過清潔工,
[00:08:30.000 --> 00:08:31.000]  會不會?
[00:08:31.000 --> 00:08:35.000]  不會。
[00:08:35.000 --> 00:08:38.000]  耶穌他的身份,
[00:08:38.000 --> 00:08:45.000]  是成被殺的羔羊。
[00:08:45.000 --> 00:08:47.000]  那弟兄姊妹,這含著什麼含意?
[00:08:47.000 --> 00:08:49.000]  這含著一個屬靈的含意,
[00:08:49.000 --> 00:08:51.000]  聖經上讓我們看見一件事情,
[00:08:51.000 --> 00:08:53.000]  耶穌他自己就講過,
[00:08:53.000 --> 00:08:54.000]  耶穌講什麼呢?
[00:08:54.000 --> 00:08:56.000]  耶穌他講過,
[00:08:56.000 --> 00:08:58.000]  當他在這個門徒們,
[00:08:58.000 --> 00:09:00.000]  在往一馬五十的路上面的時候,
[00:09:00.000 --> 00:09:02.000]  還記得嗎?
[00:09:02.000 --> 00:09:04.000]  當耶穌被釘十字架之後,
[00:09:04.000 --> 00:09:06.000]  門徒們往一馬五十的路上面,
[00:09:06.000 --> 00:09:07.000]  當他們正在走的時候,
[00:09:07.000 --> 00:09:08.000]  耶穌向他們顯現,
[00:09:08.000 --> 00:09:12.000]  然後耶穌就告訴他們說,
[00:09:12.000 --> 00:09:14.000]  他說基督這樣受苦,
[00:09:14.000 --> 00:09:16.000]  又進入他的榮耀,
[00:09:16.000 --> 00:09:20.000]  豈不是應當的嗎?
[00:09:20.000 --> 00:09:23.000]  受苦,榮耀。
[00:09:23.000 --> 00:09:25.000]  弟兄姊妹,
[00:09:25.000 --> 00:09:27.000]  如果羅馬皇帝,
[00:09:27.000 --> 00:09:30.000]  必須要經過受苦才得榮耀,
[00:09:30.000 --> 00:09:33.000]  這個歷史就要改觀了。
[00:09:33.000 --> 00:09:36.000]  人類的歷史當中你可以看見,
[00:09:36.000 --> 00:09:38.000]  許多的人不報發戶,
[00:09:38.000 --> 00:09:40.000]  什麼叫報發戶?
[00:09:40.000 --> 00:09:44.000]  就突然發了。
[00:09:44.000 --> 00:09:46.000]  在這個世界上面來講,
[00:09:46.000 --> 00:09:48.000]  不是這個定律。
[00:09:48.000 --> 00:09:50.000]  可是在屬靈裡面來講,
[00:09:50.000 --> 00:09:52.000]  這是定律。
[00:09:52.000 --> 00:09:54.000]  經歷苦,先受苦,
[00:09:54.000 --> 00:09:55.000]  才會得榮耀。
[00:09:55.000 --> 00:09:57.000]  耶穌基督他受苦,
[00:09:57.000 --> 00:09:59.000]  然後他得榮耀。
[00:09:59.000 --> 00:10:00.000]  然後你看保羅也這樣說,
[00:10:00.000 --> 00:10:01.000]  保羅說什麼?
[00:10:01.000 --> 00:10:03.000]  保羅在菲律賓書第二章六到十一節,
[00:10:03.000 --> 00:10:08.000]  講到耶穌基督他本來有神的形象,
[00:10:08.000 --> 00:10:11.000]  然後他取了奴婦的形象,
[00:10:11.000 --> 00:10:12.000]  成為人的樣子,
[00:10:12.000 --> 00:10:14.000]  死在石架上面,
[00:10:14.000 --> 00:10:19.000]  並且神就因此使他身為之高,
[00:10:19.000 --> 00:10:22.000]  然後使耶穌的名無不苟稱,
[00:10:22.000 --> 00:10:24.000]  耶穌基督為主。
[00:10:24.000 --> 00:10:25.000]  那你注意看見,
[00:10:25.000 --> 00:10:29.000]  在菲律賓書這段聖經裡面,
[00:10:29.000 --> 00:10:30.000]  首先提到什麼?
[00:10:30.000 --> 00:10:33.000]  就是說他從最高的地方,
[00:10:33.000 --> 00:10:36.000]  到最低的地方,
[00:10:36.000 --> 00:10:39.000]  然後到最低的地方,
[00:10:39.000 --> 00:10:41.000]  甚至到一個什麼地步?
[00:10:41.000 --> 00:10:43.000]  就是死的地步。
[00:10:43.000 --> 00:10:45.000]  自己甘願卑微,
[00:10:45.000 --> 00:10:50.000]  且死在石架上面。
[00:10:50.000 --> 00:10:52.000]  聽懂了沒?
[00:10:52.000 --> 00:10:55.000]  所以耶穌基督如果不定石架,
[00:10:55.000 --> 00:10:57.000]  就沒有後來的升高,
[00:10:57.000 --> 00:11:01.000]  沒有後來成為萬王之王,
[00:11:01.000 --> 00:11:08.000]  人無不口稱耶穌基督為主。
[00:11:08.000 --> 00:11:12.000]  還有一本歐文,John Owen,
[00:11:12.000 --> 00:11:16.000]  是英國十七世紀的一個
[00:11:16.000 --> 00:11:19.000]  非常著名的清教讀作家。
[00:11:19.000 --> 00:11:22.000]  他寫得非常有深度,
[00:11:22.000 --> 00:11:23.000]  他的作品,
[00:11:23.000 --> 00:11:27.000]  神學跟生活化結合在一起,
[00:11:27.000 --> 00:11:28.000]  所以是當時候
[00:11:28.000 --> 00:11:30.000]  所有的裡面的著作裡面,
[00:11:30.000 --> 00:11:33.000]  無人可以出其右。
[00:11:33.000 --> 00:11:38.000]  在他的這本書叫《基督的榮耀》這本書裡面,
[00:11:38.000 --> 00:11:40.000]  他最後的總結,
[00:11:40.000 --> 00:11:44.000]  他說我們在大多程度上認識基督,
[00:11:44.000 --> 00:11:50.000]  認識祂的受苦和榮耀,
[00:11:50.000 --> 00:11:54.000]  就在大多程度上明白聖經。
[00:11:54.000 --> 00:11:56.000]  我再講一點,
[00:11:56.000 --> 00:12:01.000]  我們有多大程度上去認識基督呢?
[00:12:01.000 --> 00:12:05.000]  我們就要認識祂的受苦還有祂的榮耀。
[00:12:05.000 --> 00:12:08.000]  我們認識祂的受苦和祂的榮耀,
[00:12:08.000 --> 00:12:13.000]  我們就能夠很大的程度能夠明白聖經。
[00:12:13.000 --> 00:12:16.000]  換句話說,John Owen在講一件事情,
[00:12:16.000 --> 00:12:18.000]  也就是說你要明白這本聖經,
[00:12:18.000 --> 00:12:25.000]  你就要明白耶穌基督的受苦和榮耀。
[00:12:25.000 --> 00:12:27.000]  所以保羅在他的書信裡面一直在提到說,
[00:12:27.000 --> 00:12:32.000]  我們今天與祂同時也與祂一同復活。
[00:12:32.000 --> 00:12:34.000]  在羅馬書裡面保羅在講到受洗的時候,
[00:12:34.000 --> 00:12:39.000]  他說我們要在死的形狀上與祂一同聯合,
[00:12:39.000 --> 00:12:44.000]  然後我們就在復活的形狀上與祂一同聯合。
[00:12:44.000 --> 00:12:45.000]  親愛的同事們,
[00:12:45.000 --> 00:12:48.000]  這裡帶出了一個什麼樣子的屬靈的真理呢?
[00:12:48.000 --> 00:12:52.000]  在這裡讓我們看見一件事情就是說,
[00:12:52.000 --> 00:12:56.000]  只有當我們經過苦難,
[00:12:56.000 --> 00:13:00.000]  我們纔能夠得到榮耀。
[00:13:00.000 --> 00:13:02.000]  耶穌基督經過苦難,
[00:13:02.000 --> 00:13:05.000]  所以祂得榮耀。
[00:13:05.000 --> 00:13:07.000]  同樣的,親愛的同事們,
[00:13:07.000 --> 00:13:10.000]  今天我們面臨到這個世界這麼多的難處,
[00:13:10.000 --> 00:13:13.000]  我想同事們今天我們都有這些不同的難處,
[00:13:13.000 --> 00:13:16.000]  在我們面對人生當中的難處的時候,
[00:13:16.000 --> 00:13:23.000]  我們怎麼樣子去面對這些難處呢?
[00:13:23.000 --> 00:13:28.000]  很多人說我不要,疫情已經六個月了,
[00:13:28.000 --> 00:13:30.000]  居家避疫六個月了,
[00:13:30.000 --> 00:13:32.000]  沒有辦法實體聚會了,
[00:13:32.000 --> 00:13:34.000]  好痛苦啊!
[00:13:34.000 --> 00:13:39.000]  同事們,最近在臺灣舉行一個
[00:13:39.000 --> 00:13:43.000]  有關疫情之下對教會的影響跟衝擊,
[00:13:43.000 --> 00:13:47.000]  他們請了夏宗監牧師來分享,
[00:13:47.000 --> 00:13:50.000]  我覺得其中有一些點滿值得我們去思考的,
[00:13:50.000 --> 00:13:55.000]  他說今天疫情衝擊之下,教會應當思想,
[00:13:55.000 --> 00:13:57.000]  我們為什麼教會,
[00:13:57.000 --> 00:14:02.000]  教會到底為什麼在這裡存在?
[00:14:02.000 --> 00:14:04.000]  所以他提到說,
[00:14:04.000 --> 00:14:08.000]  他說將來疫情後的這個教會,
[00:14:08.000 --> 00:14:10.000]  應當是一個病毒的教會,
[00:14:10.000 --> 00:14:12.000]  我一聽病毒的教會,
[00:14:12.000 --> 00:14:15.000]  他的意思就是說,
[00:14:15.000 --> 00:14:20.000]  你看病毒在哪裡,哪裡就有人確診,對不對?
[00:14:20.000 --> 00:14:23.000]  所以將來的教會應該是什麼?
[00:14:23.000 --> 00:14:25.000]  就是你教會在哪裡,
[00:14:25.000 --> 00:14:26.000]  你基督徒在哪裡,
[00:14:26.000 --> 00:14:29.000]  馬上在那個地方就有人確診,
[00:14:29.000 --> 00:14:32.000]  就有人信耶穌了。
[00:14:32.000 --> 00:14:35.000]  所以將來的教會應該是五六個人,
[00:14:35.000 --> 00:14:37.000]  七八個人了不起,
[00:14:37.000 --> 00:14:40.000]  聚在一起就在那邊聚會了,
[00:14:40.000 --> 00:14:43.000]  這個叫做家教會。
[00:14:43.000 --> 00:14:45.000]  早就很多人就在講了,
[00:14:45.000 --> 00:14:49.000]  以前中國大陸的聚會就是這樣子的,
[00:14:49.000 --> 00:14:55.000]  但是被我們這些自由國家的社會的這個教會影響所及,
[00:14:55.000 --> 00:14:57.000]  讓中國的教會也跟著我們一起,
[00:14:57.000 --> 00:14:59.000]  要變成Mega Church,
[00:14:59.000 --> 00:15:01.000]  大教會,超大型教會,
[00:15:01.000 --> 00:15:02.000]  上萬人教會,
[00:15:02.000 --> 00:15:03.000]  全世界最大的教會,
[00:15:03.000 --> 00:15:05.000]  大大大大大大大到最後,
[00:15:05.000 --> 00:15:07.000]  現在疫情就把你怎麼樣?
[00:15:07.000 --> 00:15:08.000]  一個小病毒,
[00:15:08.000 --> 00:15:11.000]  看不見病毒就把你打下來,
[00:15:11.000 --> 00:15:14.000]  讓我們看見禮拜堂再宏偉,
[00:15:14.000 --> 00:15:17.000]  教會人數再多,
[00:15:17.000 --> 00:15:20.000]  這些都不應該是我們的中心,
[00:15:20.000 --> 00:15:23.000]  唯有耶穌基督病他第十家,
[00:15:23.000 --> 00:15:26.000]  纔是我們信仰的核心,
[00:15:26.000 --> 00:15:31.000]  所以如果每一個基督徒都是這樣子的基督徒,
[00:15:31.000 --> 00:15:34.000]  你無論在哪裡,
[00:15:34.000 --> 00:15:40.000]  你就成為那個地方的教會。
[00:15:40.000 --> 00:15:41.000]  弟兄姊妹,
[00:15:41.000 --> 00:15:44.000]  耶穌基督經歷了這個苦難,
[00:15:44.000 --> 00:15:46.000]  我們今天面臨到,
[00:15:46.000 --> 00:15:47.000]  不管是疫情,
[00:15:47.000 --> 00:15:51.000]  不管是這些外在的很多的社會的紛紛擾擾,
[00:15:51.000 --> 00:15:53.000]  不管是火災,
[00:15:53.000 --> 00:15:55.000]  不管是這些山火,
[00:15:55.000 --> 00:15:57.000]  或者是地震,
[00:15:57.000 --> 00:15:58.000]  親愛的弟兄姊妹,
[00:15:58.000 --> 00:16:01.000]  我們其實現在受到的這些苦難,
[00:16:01.000 --> 00:16:02.000]  並沒有什麼太大,
[00:16:02.000 --> 00:16:06.000]  沒有到一個地步讓我們沒飯喫,
[00:16:06.000 --> 00:16:08.000]  如果到一個地步讓我們沒有飯喫,
[00:16:08.000 --> 00:16:11.000]  讓我們每一天真的是喫不飽,
[00:16:11.000 --> 00:16:16.000]  那時候我們才會真正感覺苦啊。
[00:16:16.000 --> 00:16:18.000]  可是不管在你人生當中,
[00:16:18.000 --> 00:16:19.000]  你現在是在什麼階段,
[00:16:19.000 --> 00:16:21.000]  不管你碰到什麼樣子的苦難,
[00:16:21.000 --> 00:16:26.000]  請你記得一件事情,
[00:16:26.000 --> 00:16:28.000]  經過苦難的生命,
[00:16:28.000 --> 00:16:34.000]  纔能夠真正的榮耀這位神。
[00:16:34.000 --> 00:16:36.000]  有首詩歌我們都會唱,
[00:16:36.000 --> 00:16:38.000]  很熟悉的,
[00:16:38.000 --> 00:16:42.000]  十字架,十字架,
[00:16:42.000 --> 00:16:47.000]  永是我的榮耀,
[00:16:47.000 --> 00:16:49.000]  對吧,都會唱啊。
[00:16:49.000 --> 00:16:54.000]  你知道這首歌誰做的嗎?
[00:16:54.000 --> 00:16:57.000]  這首歌是那個我曾經提過,
[00:16:57.000 --> 00:17:04.000]  那個瞎眼的女詩人Fanny Crosby她寫的。
[00:17:04.000 --> 00:17:08.000]  Fanny Crosby她小的時候,
[00:17:08.000 --> 00:17:13.000]  她才生下來六個禮拜的時候眼睛發炎,
[00:17:13.000 --> 00:17:16.000]  然後當時候要找的醫生又不在,
[00:17:16.000 --> 00:17:19.000]  所以就找了一個赤腳醫生,
[00:17:19.000 --> 00:17:21.000]  這個人也不知道到底是不是醫生,
[00:17:21.000 --> 00:17:23.000]  他就跑來治療她,
[00:17:23.000 --> 00:17:24.000]  然後就給她擦眼藥膏,
[00:17:24.000 --> 00:17:28.000]  這一擦就永遠失明瞭。
[00:17:28.000 --> 00:17:31.000]  所以她後來信了主,
[00:17:31.000 --> 00:17:36.000]  然後她自己有一次碰到這個醫生,
[00:17:36.000 --> 00:17:39.000]  那麼醫生就很難過,
[00:17:39.000 --> 00:17:40.000]  就跟她講說,
[00:17:40.000 --> 00:17:42.000]  為她當年這些是錯,
[00:17:42.000 --> 00:17:43.000]  他說你不用難過,
[00:17:43.000 --> 00:17:45.000]  這是上帝的旨意。
[00:17:45.000 --> 00:17:48.000]  有一次有一個弟兄可憐她的情況,
[00:17:48.000 --> 00:17:51.000]  以為說她從六個星期就失明,
[00:17:51.000 --> 00:17:53.000]  一定是心裡面很自卑,
[00:17:53.000 --> 00:17:56.000]  很怨恨,
[00:17:56.000 --> 00:17:59.000]  所以就告訴她說,
[00:17:59.000 --> 00:18:02.000]  就勸勉她,就鼓勵她,
[00:18:02.000 --> 00:18:04.000]  結果菲利克拉斯比竟然回答她說,
[00:18:04.000 --> 00:18:08.000]  她說我巴不得我一生下來就眼睛瞎了,
[00:18:08.000 --> 00:18:10.000]  我巴不得我一生出來就是瞎子,
[00:18:10.000 --> 00:18:12.000]  這個弟兄還真要安慰她,
[00:18:12.000 --> 00:18:13.000]  結果被她這樣一講,
[00:18:13.000 --> 00:18:17.000]  嚇一跳說為什麼?
[00:18:17.000 --> 00:18:20.000]  她說這樣子的話,
[00:18:20.000 --> 00:18:23.000]  當我有一天眼睛張開的那一個,
[00:18:23.000 --> 00:18:32.000]  第一個moment所看到的就是那位愛我的主。
