
[00:00:00.000 --> 00:00:05.000]  大家好 今天我們一起在主日崇拜的時候
[00:01:33.280 --> 00:01:34.360]  做了基督徒的時候
[00:01:34.360 --> 00:01:35.840]  那些是很清楚的
[00:01:35.840 --> 00:01:39.040]  但是也有很多的稱為灰色地帶的
[00:01:39.040 --> 00:01:40.040]  就是說
[00:01:40.040 --> 00:01:42.160]  聖經又沒有很清楚地說
[00:01:42.160 --> 00:01:46.120]  每個人的意見也不同的時候
[00:01:46.120 --> 00:01:48.520]  我們是怎樣做抉擇呢?
[00:01:48.520 --> 00:01:51.280]  這些就稱為灰色地帶的問題
[00:01:51.280 --> 00:01:53.280]  事實上這些問題很多的
[00:01:53.280 --> 00:01:57.440]  那麼多人所面對的譬如是吃拜偶像之物的問題
[00:01:57.440 --> 00:01:59.720]  譬如一些拜過神的食物
[00:01:59.720 --> 00:02:00.800]  可不可以吃呢?
[00:02:00.800 --> 00:02:02.840]  譬如有一個例子
[00:02:02.840 --> 00:02:06.600]  我也記得聽了也非常令我驚奇的
[00:02:06.600 --> 00:02:09.560]  就是有一次跟一個人來聊天
[00:02:09.560 --> 00:02:11.240]  聊天一直都說
[00:02:11.240 --> 00:02:14.880]  說到他也覺得福音也挺好的
[00:02:14.880 --> 00:02:16.400]  後來我就問他
[00:02:16.400 --> 00:02:19.440]  你以前有沒有上過教會?
[00:02:19.440 --> 00:02:20.880]  有沒有願意上過教會?
[00:02:20.880 --> 00:02:22.040]  於是他就回答
[00:02:22.040 --> 00:02:26.800]  哦 原來他以前是上過教會的
[00:02:26.800 --> 00:02:27.800]  我就問他
[00:02:27.800 --> 00:02:31.600]  你以前上過教會又覺得福音也挺合理
[00:02:31.600 --> 00:02:33.840]  為什麼後來又不上了?
[00:02:33.840 --> 00:02:35.200]  他講出了一個原因
[00:02:35.200 --> 00:02:36.200]  我想也沒有想過
[00:02:36.200 --> 00:02:38.120]  也都非常驚奇
[00:02:38.120 --> 00:02:39.520]  他就說
[00:02:39.520 --> 00:02:42.360]  哦 其實他以前也上過教會
[00:02:42.360 --> 00:02:44.480]  但是有一次就看到
[00:02:44.480 --> 00:02:48.120]  師母開著一輛寶馬的車
[00:02:48.120 --> 00:02:52.680]  看到師母開著一輛寶馬的車自此之後
[00:02:52.680 --> 00:02:56.720]  他就說他不喜歡上過教會就不上了
[00:02:56.720 --> 00:02:57.960]  我就覺得很奇怪
[00:02:57.960 --> 00:03:00.320]  師母開著一輛寶馬的車有什麼問題呢?
[00:03:00.320 --> 00:03:01.920]  我就問他為什麼不上了?
[00:03:01.920 --> 00:03:02.920]  他就說
[00:03:02.920 --> 00:03:05.320]  哎 師母開著一輛這麼好的車
[00:03:05.320 --> 00:03:12.120]  就是教會給很多錢牧師的
[00:03:12.120 --> 00:03:15.840]  既然教會給很多錢牧師的時候
[00:03:15.840 --> 00:03:19.720]  那我以後如果上了教會我就要奉獻
[00:03:19.720 --> 00:03:21.160]  經常都問我拿奉獻
[00:03:21.160 --> 00:03:22.560]  那我就不想了
[00:03:22.560 --> 00:03:25.120]  所以當我想到這樣的時候
[00:03:25.120 --> 00:03:27.240]  我就不想上教會了
[00:03:27.240 --> 00:03:30.840]  我真的沒有想過一個這樣的問題
[00:03:30.840 --> 00:03:32.960]  但是當然啦
[00:03:32.960 --> 00:03:35.240]  他這樣想又會有他的偏激
[00:03:35.240 --> 00:03:36.680]  而事實上我也知道
[00:03:36.680 --> 00:03:40.080]  其實牧師有多少工資我又不知道
[00:03:40.080 --> 00:03:43.360]  但是我也知道那個師母其實是在
[00:03:43.360 --> 00:03:47.560]  那些教育機構 政府的教育部那裡
[00:03:47.560 --> 00:03:49.080]  其實做得很高級
[00:03:49.080 --> 00:03:55.360]  她的工資是買一輛她喜歡的車開
[00:03:55.360 --> 00:03:57.480]  絕對沒有任何衝突的
[00:03:57.480 --> 00:03:58.720]  對於我來說
[00:03:58.720 --> 00:04:00.920]  這個都是灰色地帶
[00:04:00.920 --> 00:04:04.880]  對於她來說她就不上教會了
[00:04:04.880 --> 00:04:10.640]  其實這些灰色地帶的問題就很多
[00:04:10.640 --> 00:04:14.320]  聖經很多事情是沒有很清楚地說的
[00:04:14.320 --> 00:04:16.120]  但是我們在世為人
[00:04:16.120 --> 00:04:20.120]  聖經沒有清楚的事情是不是亂來的
[00:04:20.120 --> 00:04:21.120]  任由我們自己決定
[00:04:21.120 --> 00:04:22.040]  其實不是的
[00:04:22.040 --> 00:04:23.360]  也有這個原則
[00:04:23.360 --> 00:04:26.000]  大兄姐們我想大家首先明白
[00:04:26.000 --> 00:04:30.840]  我們的信仰不是一個教條式的信仰
[00:04:30.840 --> 00:04:32.960]  教條式的信仰的意思就是說
[00:04:32.960 --> 00:04:36.360]  聖經舉世無遺的列了
[00:04:36.360 --> 00:04:38.040]  什麼可以做什麼可以不做
[00:04:38.040 --> 00:04:43.440]  跟著跟到足我就做一個好的基督徒了
[00:04:43.440 --> 00:04:47.600]  事實上聖經或者我們基督教信仰從來都不是這樣
[00:04:47.600 --> 00:04:51.120]  聖經從來都沒有舉世無遺的列了
[00:04:51.120 --> 00:04:56.640]  人生在世很多的所有的選項
[00:04:56.640 --> 00:04:59.040]  接著我們就不用想了
[00:04:59.040 --> 00:05:00.280]  接著做就行了
[00:05:00.280 --> 00:05:01.680]  聖經從來都不是這樣
[00:05:01.680 --> 00:05:06.040]  相反來說聖經就說我們在世為人做基督徒
[00:05:06.040 --> 00:05:07.880]  第一就不可能聖經有這麼多的答案
[00:05:07.880 --> 00:05:10.240]  第二就是其實聖經要讓我們知道
[00:05:10.240 --> 00:05:12.160]  有一些是一些原則
[00:05:12.160 --> 00:05:15.360]  更加重要的就是聖靈也是我們裡面引導
[00:05:15.360 --> 00:05:17.560]  每個人可以自己做決定
[00:05:17.560 --> 00:05:21.120]  我們在世就是做一個自慰人
[00:05:21.120 --> 00:05:22.840]  去愛神愛人
[00:05:22.840 --> 00:05:24.240]  去為神而活
[00:05:24.240 --> 00:05:25.760]  我們是做一個自慰人
[00:05:25.760 --> 00:05:27.400]  而在一個自慰人當中
[00:05:27.400 --> 00:05:31.240]  就是這些聖經沒有清楚列出來的事情
[00:05:31.240 --> 00:05:32.680]  這些稱為灰色地帶的時候
[00:05:32.680 --> 00:05:34.960]  我們都可以做一個明智的決定
[00:05:34.960 --> 00:05:37.680]  做合神心意的人
[00:05:37.680 --> 00:05:44.040]  首先講回今天的經文的討論內容的背景
[00:05:44.040 --> 00:05:48.040]  在哥倫多前書第八章至第十章
[00:05:48.040 --> 00:05:50.800]  基本上本來就用了三章的經文
[00:05:50.800 --> 00:05:54.760]  來討論哥倫多人關於一個食肉的問題
[00:05:54.760 --> 00:05:59.240]  哥倫多人關於一個食肉的問題
[00:05:59.240 --> 00:06:01.400]  那個問題是怎樣的呢?
[00:06:01.400 --> 00:06:06.160]  就是原來在那時候的羅馬的城市
[00:06:06.160 --> 00:06:07.960]  你知道現在都是一樣的
[00:06:07.960 --> 00:06:10.640]  食肉當然要有屠宰場
[00:06:10.640 --> 00:06:15.560]  當然要有人宰牛羊、豬等等
[00:06:15.560 --> 00:06:18.440]  在那個時候羅馬的城市
[00:06:18.440 --> 00:06:24.400]  那些屠宰場全部都是一些拜偶像的屠宰場
[00:06:24.400 --> 00:06:26.640]  所以他們會將那些動物
[00:06:26.640 --> 00:06:28.160]  去屠宰之前
[00:06:28.160 --> 00:06:32.160]  他首先就會做一些儀式
[00:06:32.160 --> 00:06:33.800]  好像獻祭那樣
[00:06:33.800 --> 00:06:37.840]  然後就要屠宰才殺那隻動物
[00:06:37.840 --> 00:06:40.880]  殺完之後他們那些內臟
[00:06:40.880 --> 00:06:42.480]  可能就不會賣了
[00:06:42.480 --> 00:06:44.160]  那些沒有人買、沒有人吃的
[00:06:44.160 --> 00:06:45.440]  就要來燒了它
[00:06:45.440 --> 00:06:47.440]  就好像獻祭那樣燒了它
[00:06:47.440 --> 00:06:51.320]  所以他們要吃肉的時候
[00:06:51.320 --> 00:06:56.440]  基本上所有的肉都是稱為拜偶像的肉
[00:06:56.440 --> 00:06:58.760]  拜過偶像的肉
[00:06:58.760 --> 00:07:03.600]  這些肉拿出街市賣的
[00:07:03.600 --> 00:07:04.360]  其實都是這樣
[00:07:04.360 --> 00:07:07.800]  所以基督徒就遇到一個問題
[00:07:07.800 --> 00:07:10.000]  既然我信了耶穌
[00:07:10.000 --> 00:07:12.440]  我對於一些拜偶像的事
[00:07:12.440 --> 00:07:13.880]  拜偶像的肉
[00:07:13.880 --> 00:07:16.120]  我當然要一刀兩斷
[00:07:16.120 --> 00:07:17.960]  但問題就來了
[00:07:17.960 --> 00:07:20.240]  如果我一刀兩斷的時候
[00:07:20.240 --> 00:07:22.880]  那我是不是以後都不吃肉呢?
[00:07:22.880 --> 00:07:26.280]  因為他們沒有別的買肉的源頭
[00:07:26.280 --> 00:07:28.440]  所有的肉都是屠宰場出來的
[00:07:28.440 --> 00:07:30.840]  那些屠宰場都是拜過的
[00:07:30.840 --> 00:07:35.280]  那我信了耶穌就變成要改來吃素?
[00:07:35.280 --> 00:07:38.800]  所以有些人就發生一個問題了
[00:07:38.800 --> 00:07:41.000]  聖經就沒有很清楚地說
[00:07:41.000 --> 00:07:44.360]  可不可以吃這些拜過偶像的肉
[00:07:44.360 --> 00:07:47.720]  對他們來說就是一個灰色地帶的問題
[00:07:47.720 --> 00:07:50.480]  有些人就覺得可以吃的
[00:07:50.480 --> 00:07:52.880]  有些人就很為難
[00:07:52.880 --> 00:07:54.040]  就覺得不應該吃
[00:07:54.040 --> 00:07:57.760]  應該基督徒就算吃少一點就吃素
[00:07:57.760 --> 00:08:01.320]  於是兩派的人就有些爭論
[00:08:01.320 --> 00:08:05.320]  大家彼此都不知道怎麼辦了
[00:08:05.320 --> 00:08:09.200]  問題的背景就是由這樣而來的
[00:08:09.200 --> 00:08:14.080]  但保羅基本上他的意見就是
[00:08:14.080 --> 00:08:15.920]  其實那些肉是可以吃的
[00:08:15.920 --> 00:08:17.760]  為什麼呢?原因就有兩個
[00:08:17.760 --> 00:08:19.280]  第一個原因他就說
[00:08:19.280 --> 00:08:21.800]  其實根本偶像就不存在的
[00:08:21.800 --> 00:08:22.840]  他說
[00:08:22.840 --> 00:08:24.920]  論道吃剩偶像之物
[00:08:24.920 --> 00:08:27.360]  我們知道偶像在世上算不得什麼
[00:08:27.360 --> 00:08:29.880]  也知道神只有一位在門有別的神
[00:08:29.880 --> 00:08:31.000]  雖有稱為神的
[00:08:31.000 --> 00:08:32.320]  或在天或在地
[00:08:32.320 --> 00:08:35.160]  就如那許多的神許多的主
[00:08:35.160 --> 00:08:36.720]  然而我們只有一位神
[00:08:36.720 --> 00:08:39.080]  就是父萬物都伴於他
[00:08:39.080 --> 00:08:40.400]  我們也歸於他
[00:08:40.400 --> 00:08:43.320]  並有一位主就是耶穌基督
[00:08:43.320 --> 00:08:45.840]  萬物都是藉著他有的
[00:08:45.840 --> 00:08:47.400]  我們也是藉著他有的
[00:08:47.400 --> 00:08:48.440]  這裡簡單來說
[00:08:48.440 --> 00:08:49.680]  保羅的意思就是說
[00:08:49.680 --> 00:08:51.480]  那些偶像不算什麼
[00:08:51.480 --> 00:08:52.760]  那些是假的
[00:08:52.760 --> 00:08:54.040]  木頭公仔
[00:08:54.040 --> 00:08:56.440]  或者拜的人只不過是迷信
[00:08:56.440 --> 00:08:57.720]  哪有存在呢?
[00:08:57.720 --> 00:08:58.920]  真神只有一位
[00:08:58.920 --> 00:09:01.240]  就是我們所相信的耶穌基督的父神
[00:09:01.240 --> 00:09:01.840]  是不是?
[00:09:01.840 --> 00:09:03.840]  萬物都是由神而來的
[00:09:03.840 --> 00:09:06.360]  真主就只有一位
[00:09:06.360 --> 00:09:07.680]  真正的主只有一位
[00:09:07.680 --> 00:09:09.200]  所以就是耶穌基督
[00:09:09.200 --> 00:09:11.360]  所以這些拜偶像都不算什麼
[00:09:11.360 --> 00:09:14.120]  既然那些偶像都不是真的
[00:09:14.120 --> 00:09:15.840]  那些人自己迷信
[00:09:15.840 --> 00:09:17.080]  拜就讓他拜吧
[00:09:17.080 --> 00:09:18.600]  沒什麼的 沒所謂的
[00:09:18.600 --> 00:09:19.680]  第二個原因
[00:09:19.680 --> 00:09:21.120]  保羅覺得可以吃的
[00:09:21.120 --> 00:09:22.040]  就說
[00:09:22.040 --> 00:09:26.720]  因為食物不會令到神看中人的
[00:09:26.720 --> 00:09:27.920]  他說
[00:09:27.920 --> 00:09:29.600]  在《哥倫多前書第8章第8節》
[00:09:29.600 --> 00:09:30.160]  他說
[00:09:30.160 --> 00:09:31.960]  其實食物不能叫神看中我們
[00:09:31.960 --> 00:09:33.480]  因為我們不吃也無損
[00:09:33.480 --> 00:09:34.200]  吃也無益
[00:09:34.200 --> 00:09:36.200]  第二個原因的意思就是說
[00:09:36.200 --> 00:09:39.040]  是沒所謂的
[00:09:39.040 --> 00:09:40.040]  你不吃
[00:09:40.040 --> 00:09:42.040]  神也不會覺得你特別虔誠
[00:09:42.040 --> 00:09:43.560]  而會喜歡你
[00:09:43.560 --> 00:09:44.320]  你吃
[00:09:44.320 --> 00:09:47.000]  神也不會因為那些食物而責怪你
[00:09:47.000 --> 00:09:47.560]  所以他說
[00:09:47.560 --> 00:09:49.680]  食物不會叫神看中我們
[00:09:49.680 --> 00:09:52.440]  我們不吃也無損
[00:09:52.440 --> 00:09:54.040]  吃也無益的
[00:09:54.040 --> 00:09:57.840]  所以這兩個原因
[00:09:57.840 --> 00:10:00.560]  所謂食物是可以吃的
[00:10:00.560 --> 00:10:02.480]  基本上保羅是贊成
[00:10:02.480 --> 00:10:04.120]  他說是可以吃的
[00:10:04.120 --> 00:10:05.640]  但是呢
[00:10:05.640 --> 00:10:07.560]  就有一個不過
[00:10:07.560 --> 00:10:08.680]  雖然可以吃
[00:10:08.680 --> 00:10:10.640]  但保羅就說不過
[00:10:10.640 --> 00:10:12.640]  有一個原則
[00:10:12.640 --> 00:10:13.560]  他就說
[00:10:13.560 --> 00:10:14.520]  不過呢
[00:10:14.520 --> 00:10:17.120]  你吃的時候就不能伴別人
[00:10:17.120 --> 00:10:19.280]  不能做別人的伴腳石
[00:10:19.280 --> 00:10:21.480]  第9至10節
[00:10:21.480 --> 00:10:22.880]  「只是你們要謹慎
[00:10:22.880 --> 00:10:24.240]  恐怕你們這自由
[00:10:24.240 --> 00:10:26.280]  竟成了那軟弱人的伴腳石
[00:10:26.280 --> 00:10:27.800]  若有人見你
[00:10:27.800 --> 00:10:30.400]  這有知識的在偶像的廟內坐寂
[00:10:30.400 --> 00:10:32.000]  這人的良心若是軟弱
[00:10:32.000 --> 00:10:33.680]  豈不放膽去吃那
[00:10:33.680 --> 00:10:35.480]  祭偶像之物嗎?
[00:10:35.480 --> 00:10:38.360]  因此基督為他死的那軟弱弟兄
[00:10:38.360 --> 00:10:40.400]  也就因你的知識沉淪了
[00:10:40.400 --> 00:10:42.440]  你們這樣得罪弟兄
[00:10:42.440 --> 00:10:45.000]  傷了他們軟弱的良心
[00:10:45.000 --> 00:10:46.480]  就是得罪基督
[00:10:46.480 --> 00:10:49.080]  所以食物若叫我弟兄跌倒
[00:10:49.080 --> 00:10:50.560]  我就永遠不吃肉
[00:10:50.560 --> 00:10:53.680]  免得叫我弟兄跌倒了」
[00:10:53.680 --> 00:10:55.760]  保羅就說了一個不過
[00:10:55.760 --> 00:10:57.280]  英文說就是but
[00:10:57.280 --> 00:10:58.080]  就是
[00:10:58.080 --> 00:10:59.400]  沒錯
[00:10:59.400 --> 00:11:00.880]  那些祭偶像的物
[00:11:00.880 --> 00:11:01.920]  可以吃的
[00:11:01.920 --> 00:11:03.280]  任你吃都可以
[00:11:03.280 --> 00:11:04.720]  那些就沒有所謂的
[00:11:04.720 --> 00:11:06.240]  那些偶像是假的
[00:11:06.240 --> 00:11:09.240]  但是你吃的時候呢
[00:11:09.240 --> 00:11:10.800]  你要有一個條件
[00:11:10.800 --> 00:11:13.000]  就是你不可以伴別人
[00:11:13.000 --> 00:11:14.520]  你不可以做別人的伴腳石
[00:11:14.520 --> 00:11:16.800]  這個條件都非常重要
[00:11:16.800 --> 00:11:18.960]  接著接下來一路的討論
[00:11:18.960 --> 00:11:22.000]  都跟這個有關的
[00:11:22.000 --> 00:11:24.480]  首先要解答這個問題
[00:11:24.480 --> 00:11:26.440]  你要知道不可以伴別人
[00:11:26.440 --> 00:11:29.760]  不可以伴那些稱為軟弱的肢體的時候
[00:11:29.760 --> 00:11:31.480]  那你就問一個問題
[00:11:31.480 --> 00:11:35.760]  究竟什麼為之軟弱的肢體呢?
[00:11:35.760 --> 00:11:38.400]  什麼為之軟弱的肢體呢?
[00:11:38.400 --> 00:11:41.880]  在聖經那裡
[00:11:41.880 --> 00:11:45.520]  其實就說了有一個叫界定的
[00:11:45.520 --> 00:11:49.760]  他說《羅馬書》第十四章第二節
[00:11:49.760 --> 00:11:52.240]  那裡說「一人信百物都可吃
[00:11:52.240 --> 00:11:54.880]  但軟弱的只吃蔬菜」
[00:11:54.880 --> 00:11:56.120]  第五節他說
[00:11:56.120 --> 00:11:57.680]  「有人看這日比那日強
[00:11:57.680 --> 00:11:59.320]  有人看日日都是一樣
[00:11:59.320 --> 00:12:03.000]  只是個人心裡要意見堅定」
[00:12:03.000 --> 00:12:05.400]  這裡呢
[00:12:05.400 --> 00:12:10.760]  保羅就說出了一個的界定
[00:12:10.760 --> 00:12:12.920]  就是說那些軟弱的人呢
[00:12:12.920 --> 00:12:16.440]  他們就是比較謹慎的
[00:12:16.440 --> 00:12:18.160]  當然我們所說軟弱
[00:12:18.160 --> 00:12:22.080]  我希望你不要只想到一些很負面的
[00:12:22.080 --> 00:12:24.760]  其實這些都是一些很好的基督徒
[00:12:24.760 --> 00:12:27.760]  但是他決定的時候
[00:12:27.760 --> 00:12:29.120]  他就比較謹慎
[00:12:29.120 --> 00:12:31.520]  對於灰色地帶的事情
[00:12:31.520 --> 00:12:35.360]  他是比較怕做錯
[00:12:35.360 --> 00:12:37.040]  去得罪神的
[00:12:37.040 --> 00:12:38.320]  他就比較謹慎一點
[00:12:38.320 --> 00:12:39.400]  所以他覺得
[00:12:39.400 --> 00:12:41.320]  譬如那些製偶像之物
[00:12:41.320 --> 00:12:45.040]  他們就覺得這些可能和偶像有關
[00:12:45.040 --> 00:12:46.160]  我們做了基督徒
[00:12:46.160 --> 00:12:48.600]  就最好和偶像一刀兩斷
[00:12:48.600 --> 00:12:49.880]  劃清界線
[00:12:49.880 --> 00:12:52.640]  所以他就不敢吃
[00:12:52.640 --> 00:12:55.560]  這些軟弱的弟兄姊妹就說
[00:12:55.560 --> 00:12:58.080]  比較謹慎就不敢吃
[00:12:58.080 --> 00:13:00.360]  另外一樣
[00:13:00.360 --> 00:13:01.640]  「有人看這日比那日強」
[00:13:01.640 --> 00:13:02.400]  那個也是一樣
[00:13:02.400 --> 00:13:04.440]  有些基督徒比較軟弱的
[00:13:04.440 --> 00:13:05.520]  他就覺得
[00:13:05.520 --> 00:13:08.680]  有些日子要特別慎而重之
[00:13:08.680 --> 00:13:10.960]  可能要守齋戒
[00:13:10.960 --> 00:13:14.760]  要做一些紀念主
[00:13:14.760 --> 00:13:16.920]  那些就是謹慎一點的
[00:13:16.920 --> 00:13:19.960]  有些基督徒比較軟弱的弟兄姊妹
[00:13:19.960 --> 00:13:21.240]  對比就說
[00:13:21.240 --> 00:13:24.120]  哦 無所謂的
[00:13:24.120 --> 00:13:25.440]  什麼都可以吃的
[00:13:25.440 --> 00:13:26.760]  偶像之物都可以吃的
[00:13:26.760 --> 00:13:28.720]  或者什麼日子都是一樣的
[00:13:28.720 --> 00:13:29.560]  百無禁忌
[00:13:29.560 --> 00:13:30.600]  每天都是一樣
[00:13:30.600 --> 00:13:31.920]  無所謂的
[00:13:31.920 --> 00:13:37.280]  所以這裡就分出了有兩種的基督徒
[00:13:37.280 --> 00:13:40.000]  一種的基督徒稱為軟弱一點的基督徒
[00:13:40.000 --> 00:13:43.440]  就是每件事都比較謹慎一點
[00:13:43.440 --> 00:13:46.840]  是非黑白的標準如果不是這麼清楚
[00:13:46.840 --> 00:13:49.200]  他是偏向於不做的
[00:13:49.200 --> 00:13:56.680]  偏向於寧願怕錯都不要做錯
[00:13:56.680 --> 00:13:58.560]  這樣的標準
[00:13:58.560 --> 00:14:01.760]  而那些稱為剛強一點的弟兄姊妹
[00:14:01.760 --> 00:14:02.560]  就是說
[00:14:02.560 --> 00:14:06.120]  他是比較百無禁忌一點的
[00:14:06.120 --> 00:14:09.640]  有些事情他覺得憑著信心來做
[00:14:09.640 --> 00:14:13.000]  只要是問心無愧神就會越立
[00:14:13.000 --> 00:14:15.200]  那些就稱為剛強一點的弟兄姊妹
[00:14:15.200 --> 00:14:21.400]  就是每件事都不會跟著細節
[00:14:21.400 --> 00:14:23.440]  這兩種的基督徒
[00:14:23.440 --> 00:14:25.000]  一種軟弱一種剛強
[00:14:25.000 --> 00:14:26.240]  當你這樣聽的時候
[00:14:26.240 --> 00:14:29.440]  可能你自己想的時候
[00:14:29.440 --> 00:14:30.520]  你就說
[00:14:30.520 --> 00:14:33.040]  哦 現在其實都見到很多
[00:14:33.040 --> 00:14:35.040]  很剛強的弟兄姊妹
[00:14:35.040 --> 00:14:37.080]  軟弱的不是很多
[00:14:37.080 --> 00:14:40.520]  但是我想要提出一點
[00:14:40.520 --> 00:14:45.920]  就是大家一定要記住的
[00:14:45.920 --> 00:14:52.280]  就是剛強和放縱或者隨波逐流是不同的
[00:14:52.280 --> 00:14:56.640]  剛強是隨波逐流和放縱是不同的
[00:14:56.640 --> 00:14:58.880]  而事實上今天很多基督徒
[00:14:58.880 --> 00:15:00.760]  每件事都無所謂的
[00:15:00.760 --> 00:15:03.440]  所有灰色地帶的東西都無所謂的
[00:15:03.440 --> 00:15:05.920]  細口醬之物我就吃
[00:15:05.920 --> 00:15:12.160]  譬如去賭場我就進去
[00:15:12.160 --> 00:15:20.360]  去那些不三不四的色情的地方
[00:15:20.360 --> 00:15:23.320]  我小心一點就可以了
[00:15:23.320 --> 00:15:25.320]  他們每件事都覺得無所謂
[00:15:25.320 --> 00:15:26.880]  人做我就做
[00:15:26.880 --> 00:15:29.200]  人家進廟我就進廟
[00:15:29.200 --> 00:15:32.840]  那些這樣的態度
[00:15:32.840 --> 00:15:35.640]  其實有很多時候不代表你是剛強的
[00:15:35.640 --> 00:15:37.040]  你要小心
[00:15:37.040 --> 00:15:37.960]  為什麼呢?
[00:15:37.960 --> 00:15:41.040]  因為原來剛強的人和軟弱的人
[00:15:41.040 --> 00:15:43.160]  或者剛強的基督徒和軟弱的基督徒
[00:15:43.160 --> 00:15:44.960]  那個大前題就是
[00:15:44.960 --> 00:15:47.320]  其實大家都是委身於主
[00:15:47.320 --> 00:15:49.640]  都是在生活上
[00:15:49.640 --> 00:15:52.480]  事事尋求合神心意的
[00:15:52.480 --> 00:15:58.040]  這件事我希望大家要清楚的知道
[00:15:58.040 --> 00:16:02.440]  一個剛強的人和一個放縱的人
[00:16:02.440 --> 00:16:04.280]  或者隨波逐流的人
[00:16:04.280 --> 00:16:07.120]  或者每件事都不在乎
[00:16:07.120 --> 00:16:10.080]  他是神的心意的人是不同的
[00:16:10.080 --> 00:16:11.360]  一個剛強的人
[00:16:11.360 --> 00:16:14.760]  沒錯 有些他的態度是比較寬鬆的
[00:16:14.760 --> 00:16:18.320]  譬如他覺得是可以吃細口醬之物
[00:16:18.320 --> 00:16:22.880]  或者有些日子其實是不需要守齋戒
[00:16:22.880 --> 00:16:23.960]  諸如此類
[00:16:23.960 --> 00:16:26.600]  接下來灰色地帶的例子
[00:16:26.600 --> 00:16:28.680]  一直說的時候會有提到
[00:16:28.680 --> 00:16:32.160]  他都是可能比較容易接受
[00:16:32.160 --> 00:16:34.840]  但是問題就是
[00:16:34.840 --> 00:16:37.640]  不代表他們是隨波逐流
[00:16:37.640 --> 00:16:38.720]  一個剛強的人
[00:16:38.720 --> 00:16:40.720]  譬如你說他吃細口醬之物
[00:16:40.720 --> 00:16:42.840]  他是知道為什麼可以吃
[00:16:42.840 --> 00:16:44.080]  他才吃的
[00:16:44.080 --> 00:16:46.120]  他不是說我不在乎
[00:16:46.120 --> 00:16:47.800]  總之好吃就吃
[00:16:47.800 --> 00:16:48.640]  他不是那種
[00:16:48.640 --> 00:16:50.720]  如果他不知道為什麼
[00:16:50.720 --> 00:16:52.000]  不知道可不可以吃
[00:16:52.000 --> 00:16:53.040]  他就吃的
[00:16:53.040 --> 00:16:54.800]  他不是剛強
[00:16:54.800 --> 00:16:57.960]  他只不過是隨波逐流人做他又做
[00:16:57.960 --> 00:17:00.400]  根本不求甚解這樣
[00:17:00.400 --> 00:17:03.680]  這樣是不同的
[00:17:03.680 --> 00:17:08.040]  接下來就問
[00:17:08.040 --> 00:17:13.320]  究竟為什麼會有一些人會軟弱了呢?
[00:17:13.320 --> 00:17:17.440]  為什麼會有一些弟兄姊妹會成為一些軟弱的人呢?
[00:17:17.440 --> 00:17:21.120]  保羅這裡說了一個例子
