
[00:00:00.000 --> 00:00:02.000]  我記得我小時候
[00:01:10.000 --> 00:01:12.000]  很開心拿了錢罐回去
[00:01:12.000 --> 00:01:14.000]  那哪有錢啊
[00:01:14.000 --> 00:01:17.000]  其實那些錢
[00:01:17.000 --> 00:01:20.000]  有時候是利是錢
[00:01:20.000 --> 00:01:23.000]  過年最大風的利是錢是誰給的呢
[00:01:23.000 --> 00:01:25.000]  就是爸爸媽媽給的
[00:01:25.000 --> 00:01:29.000]  所以那些錢全部都不是我的
[00:01:29.000 --> 00:01:32.000]  全部大部分都是爸爸媽媽給的
[00:01:32.000 --> 00:01:34.000]  所以連入豬仔錢罐的錢
[00:01:34.000 --> 00:01:36.000]  都是從國家那裏來的
[00:01:36.000 --> 00:01:37.000]  然後去打保
[00:01:37.000 --> 00:01:38.000]  越來越多錢越來越多錢
[00:01:38.000 --> 00:01:40.000]  很開心
[00:01:40.000 --> 00:01:42.000]  原來有一次我就說
[00:01:42.000 --> 00:01:43.000]  我這麼多錢
[00:01:43.000 --> 00:01:45.000]  我要拿些錢出來
[00:01:45.000 --> 00:01:48.000]  買些東西給爸爸媽媽
[00:01:48.000 --> 00:01:50.000]  你們有沒有試過這樣想
[00:01:50.000 --> 00:01:51.000]  沒有啊
[00:01:51.000 --> 00:01:53.000]  你們沒有這樣想
[00:01:55.000 --> 00:01:57.000]  我買些東西給爸爸媽媽
[00:01:57.000 --> 00:01:59.000]  他就很開心
[00:01:59.000 --> 00:02:01.000]  但其實我又說
[00:02:01.000 --> 00:02:04.000]  媽媽現在我從銀行那些錢
[00:02:04.000 --> 00:02:05.000]  拿些錢給你
[00:02:05.000 --> 00:02:06.000]  買些東西給你
[00:02:06.000 --> 00:02:07.000]  很開心
[00:02:07.000 --> 00:02:09.000]  那我自己呢
[00:02:09.000 --> 00:02:10.000]  我自己開不開心
[00:02:10.000 --> 00:02:11.000]  當然很開心
[00:02:11.000 --> 00:02:12.000]  但回想起來
[00:02:12.000 --> 00:02:14.000]  其實那些錢是哪裏來的
[00:02:14.000 --> 00:02:18.000]  就是爸爸媽媽給的
[00:02:18.000 --> 00:02:20.000]  所以其實
[00:02:20.000 --> 00:02:22.000]  原來那個開心
[00:02:22.000 --> 00:02:24.000]  不是因爲我賺到錢
[00:02:24.000 --> 00:02:25.000]  給爸爸媽媽
[00:02:25.000 --> 00:02:27.000]  而是因爲我看到
[00:02:27.000 --> 00:02:29.000]  我能夠用那些錢
[00:02:29.000 --> 00:02:31.000]  回敬一下
[00:02:31.000 --> 00:02:32.000]  記得一下
[00:02:32.000 --> 00:02:33.000]  或者刻表一下
[00:02:33.000 --> 00:02:35.000]  沒有忘記
[00:02:35.000 --> 00:02:38.000]  而且和他們一起歡樂
[00:02:38.000 --> 00:02:40.000]  其實歡樂
[00:02:40.000 --> 00:02:43.000]  不在乎擁有多少
[00:02:43.000 --> 00:02:45.000]  我們再看回這個道理
[00:02:45.000 --> 00:02:47.000]  就是當我們樂意奉獻
[00:02:47.000 --> 00:02:49.000]  將屬神的東西
[00:02:49.000 --> 00:02:50.000]  歸給神的時候
[00:02:50.000 --> 00:02:53.000]  這是一種歡樂的原因
[00:02:53.000 --> 00:02:55.000]  因爲我們真的覺得
[00:02:55.000 --> 00:02:56.000]  原來神給我們很多
[00:02:56.000 --> 00:02:58.000]  我們應該樂意的
[00:02:58.000 --> 00:03:03.000]  來將神的東西歸給神
[00:03:03.000 --> 00:03:05.000]  如果做父母的
[00:03:05.000 --> 00:03:06.000]  那麼開心
[00:03:06.000 --> 00:03:07.000]  神也一定是同樣的
[00:03:07.000 --> 00:03:08.000]  非常開心
[00:03:08.000 --> 00:03:11.000]  一定是和我們一起的歡樂
[00:03:11.000 --> 00:03:13.000]  因爲我們沒有忘記
[00:03:13.000 --> 00:03:15.000]  上帝給我們的恩典
[00:03:15.000 --> 00:03:18.000]  所以當時這些以色列民
[00:03:18.000 --> 00:03:20.000]  他們非常歡樂
[00:03:20.000 --> 00:03:21.000]  樂意奉獻
[00:03:21.000 --> 00:03:22.000]  第一個很重要的原因
[00:03:22.000 --> 00:03:25.000]  就是原來他們記得
[00:03:25.000 --> 00:03:27.000]  我們所有的
[00:03:27.000 --> 00:03:29.000]  都屬於上帝
[00:03:29.000 --> 00:03:32.000]  第二個我們看到
[00:03:32.000 --> 00:03:34.000]  他們樂意奉獻的原因
[00:03:34.000 --> 00:03:36.000]  就是感受到原來
[00:03:36.000 --> 00:03:38.000]  我們本來不配
[00:03:38.000 --> 00:03:39.000]  這是盡心一層
[00:03:39.000 --> 00:03:41.000]  但是神竟然允許
[00:03:41.000 --> 00:03:42.000]  第十四節
[00:03:42.000 --> 00:03:44.000]  這一節我們剛纔讀過了
[00:03:44.000 --> 00:03:45.000]  我們再讀一次好嗎
[00:03:45.000 --> 00:03:47.000]  請大家再同聲同出
[00:03:47.000 --> 00:03:52.000]  我算什麼 我的民算什麼
[00:03:52.000 --> 00:03:55.000]  竟能如此樂意奉獻
[00:03:55.000 --> 00:03:58.000]  因爲萬物都從你而來
[00:03:58.000 --> 00:04:02.000]  我們把從你而得的獻給你
[00:04:02.000 --> 00:04:03.000]  這句經文很多時候
[00:04:03.000 --> 00:04:06.000]  主席我們做奉獻祈禱之前
[00:04:06.000 --> 00:04:08.000]  都會用這個經文
[00:04:08.000 --> 00:04:10.000]  事實上非常恰當
[00:04:10.000 --> 00:04:12.000]  萬物都是從你而來
[00:04:12.000 --> 00:04:15.000]  我們把從你而得的獻給你
[00:04:15.000 --> 00:04:17.000]  這個剛纔講過
[00:04:17.000 --> 00:04:18.000]  但是你留意這經文
[00:04:18.000 --> 00:04:21.000]  它更加有一個深層的意義
[00:04:21.000 --> 00:04:23.000]  它說我們算什麼
[00:04:23.000 --> 00:04:25.000]  我的民算什麼
[00:04:25.000 --> 00:04:29.000]  所以大衛當時有一個心境
[00:04:29.000 --> 00:04:32.000]  就是真的覺得不配
[00:04:32.000 --> 00:04:35.000]  我們獻上這些獻得什麼呢
[00:04:35.000 --> 00:04:37.000]  算什麼呢
[00:04:37.000 --> 00:04:39.000]  但是神竟然允許
[00:04:39.000 --> 00:04:41.000]  所以經文講到
[00:04:41.000 --> 00:04:43.000]  本來尊大能力 榮耀強盛
[00:04:43.000 --> 00:04:45.000]  威嚴都屬乎你
[00:04:45.000 --> 00:04:46.000]  它更加提到
[00:04:46.000 --> 00:04:51.000]  你爲至高 爲萬有之首
[00:04:51.000 --> 00:04:54.000]  豐富尊榮都在乎你
[00:04:54.000 --> 00:04:57.000]  再加上在你手裏有大能大力
[00:04:57.000 --> 00:05:01.000]  所以它比較我們那種卑微
[00:05:01.000 --> 00:05:03.000]  神那種尊大
[00:05:03.000 --> 00:05:04.000]  我們那種渺小
[00:05:04.000 --> 00:05:07.000]  神那種至高
[00:05:07.000 --> 00:05:09.000]  至高的上帝
[00:05:09.000 --> 00:05:12.000]  人算什麼
[00:05:12.000 --> 00:05:15.000]  所以我們獻上的獻得什麼
[00:05:15.000 --> 00:05:17.000]  所以大衛有一個很深的感覺
[00:05:17.000 --> 00:05:19.000]  不只是說屬乎神 給神
[00:05:19.000 --> 00:05:22.000]  而是其實我們獻上這些一切
[00:05:22.000 --> 00:05:24.000]  覺得很不配
[00:05:24.000 --> 00:05:27.000]  因爲從我們這些卑微的人獻上
[00:05:27.000 --> 00:05:30.000]  神竟然月亮
[00:05:30.000 --> 00:05:33.000]  奉獻和捐書有不同嗎
[00:05:33.000 --> 00:05:36.000]  奉獻和周祭有沒有不同
[00:05:36.000 --> 00:05:40.000]  或者和施捨有沒有不同
[00:05:40.000 --> 00:05:44.000]  很大不同
[00:05:44.000 --> 00:05:46.000]  當然第一個不同的就是
[00:05:46.000 --> 00:05:48.000]  奉獻的對象是誰
[00:05:48.000 --> 00:05:49.000]  是上帝
[00:05:49.000 --> 00:05:52.000]  周祭或者施捨的對象是誰
[00:05:52.000 --> 00:05:54.000]  是人
[00:05:54.000 --> 00:05:56.000]  奉獻的對象
[00:05:56.000 --> 00:05:58.000]  是我高一點
[00:05:58.000 --> 00:06:01.000]  還是我的對象高一點
[00:06:01.000 --> 00:06:03.000]  周祭施捨
[00:06:03.000 --> 00:06:04.000]  當然未必一定高低
[00:06:04.000 --> 00:06:08.000]  不過感覺上是我豐富一點
[00:06:08.000 --> 00:06:12.000]  被接濟的人或者被施與的人
[00:06:12.000 --> 00:06:13.000]  是缺乏一點
[00:06:13.000 --> 00:06:15.000]  好像他是低一點
[00:06:15.000 --> 00:06:18.000]  所以這是很大的不同
[00:06:18.000 --> 00:06:20.000]  奉獻是覺得自己不配的
[00:06:20.000 --> 00:06:22.000]  比一個更高的人
[00:06:22.000 --> 00:06:24.000]  周祭或者施捨
[00:06:24.000 --> 00:06:26.000]  是覺得沒所謂的
[00:06:26.000 --> 00:06:27.000]  給你
[00:06:27.000 --> 00:06:29.000]  兩種心態是大大不同
[00:06:29.000 --> 00:06:32.000]  這是聖經給我們很清楚的觀念
[00:06:32.000 --> 00:06:35.000]  所以我們覺得原來
[00:06:35.000 --> 00:06:37.000]  施捨或者施與的時候
[00:06:37.000 --> 00:06:39.000]  我們不會覺得
[00:06:39.000 --> 00:06:41.000]  他不知道嫌不嫌棄
[00:06:41.000 --> 00:06:43.000]  當然有時候也會考慮
[00:06:43.000 --> 00:06:46.000]  他會不會有什麼好意思
[00:06:46.000 --> 00:06:49.000]  但是不會覺得自己不配
[00:06:49.000 --> 00:06:52.000]  但反過來奉獻的時候
[00:06:52.000 --> 00:06:54.000]  應該有這樣的心
[00:06:54.000 --> 00:06:56.000]  就是覺得自己其實不配
[00:06:56.000 --> 00:06:59.000]  不知道神願不願意接納
[00:06:59.000 --> 00:07:04.000]  就好像我們去一個大富翁的筵席
[00:07:04.000 --> 00:07:07.000]  去參加而邀請我去已經很大面子
[00:07:07.000 --> 00:07:09.000]  我們應該帶些什麼禮物去呢
[00:07:09.000 --> 00:07:10.000]  有什麼可以帶去
[00:07:10.000 --> 00:07:13.000]  他生日我可以給他呢
[00:07:13.000 --> 00:07:14.000]  想來想去
[00:07:14.000 --> 00:07:18.000]  把自己覺得最有價值的東西
[00:07:18.000 --> 00:07:21.000]  其實在他的眼光當中都是什麼
[00:07:21.000 --> 00:07:24.000]  都是可能算不得什麼
[00:07:24.000 --> 00:07:26.000]  所以心情就覺得
[00:07:26.000 --> 00:07:27.000]  不知道拿些什麼去好
[00:07:27.000 --> 00:07:29.000]  他會不會嫌棄我的東西太差呢
[00:07:29.000 --> 00:07:32.000]  其實我可能已經很好了
[00:07:32.000 --> 00:07:34.000]  竟然不是
[00:07:34.000 --> 00:07:36.000]  他收到的時候還寄了一張卡給我
[00:07:36.000 --> 00:07:37.000]  他說非常感激
[00:07:37.000 --> 00:07:39.000]  謝謝你給我的禮物
[00:07:39.000 --> 00:07:42.000]  你收到這張卡的時候有什麼感覺
[00:07:42.000 --> 00:07:44.000]  非常覺得很大榮幸
[00:07:44.000 --> 00:07:50.000]  覺得他這樣來到歡愉接納我
[00:07:50.000 --> 00:07:52.000]  就很開心
[00:07:52.000 --> 00:07:54.000]  這種快樂是從那裏而來
[00:07:54.000 --> 00:07:56.000]  就是說我竟然不配
[00:07:56.000 --> 00:07:59.000]  但他竟然約納我
[00:07:59.000 --> 00:08:01.000]  有一個真實的報道
[00:08:01.000 --> 00:08:04.000]  聽起來很可笑
[00:08:04.000 --> 00:08:06.000]  想起來很可悲
[00:08:06.000 --> 00:08:08.000]  大家都知道
[00:08:08.000 --> 00:08:10.000]  在感恩節期間
[00:08:10.000 --> 00:08:12.000]  很多時候會做什麼
[00:08:12.000 --> 00:08:14.000]  感恩節多數會做什麼
[00:08:14.000 --> 00:08:15.000]  做火雞
[00:08:15.000 --> 00:08:16.000]  你們有沒有知道
[00:08:16.000 --> 00:08:18.000]  有個牌子叫Butterball
[00:08:18.000 --> 00:08:19.000]  你們有沒有做過
[00:08:19.000 --> 00:08:20.000]  Butterball
[00:08:20.000 --> 00:08:25.000]  有一次爲了推銷Butterball火雞
[00:08:25.000 --> 00:08:28.000]  這間公司就設立了一個熱線
[00:08:28.000 --> 00:08:29.000]  電話熱線
[00:08:29.000 --> 00:08:31.000]  早年一點的
[00:08:31.000 --> 00:08:33.000]  現在可能上網了
[00:08:33.000 --> 00:08:38.000]  電話熱線就是教人家怎麼做火雞
[00:08:38.000 --> 00:08:41.000]  所以說買了火雞不懂怎麼做
[00:08:41.000 --> 00:08:42.000]  怎麼做 應該怎麼做
[00:08:42.000 --> 00:08:43.000]  打電話去
[00:08:43.000 --> 00:08:44.000]  你幾磅 幾重
[00:08:44.000 --> 00:08:46.000]  你的焗爐有多少度
[00:08:46.000 --> 00:08:48.000]  教他們應該有什麼程序
[00:08:48.000 --> 00:08:51.000]  有一個人打電話去熱線
[00:08:51.000 --> 00:08:52.000]  有個女人
[00:08:52.000 --> 00:08:55.000]  問究竟怎麼來煮火雞
[00:08:55.000 --> 00:08:58.000]  不過她問了一個很奇怪的問題
[00:08:58.000 --> 00:09:02.000]  她說其實我買了你們這牌子Butterball火雞很久了
[00:09:02.000 --> 00:09:05.000]  放在我的地爐的冰箱裏
[00:09:05.000 --> 00:09:06.000]  很久了
[00:09:06.000 --> 00:09:08.000]  她問有多久
[00:09:08.000 --> 00:09:09.000]  你猜猜有多久
[00:09:09.000 --> 00:09:19.000]  她說算着算着都有23年了
[00:09:23.000 --> 00:09:28.000]  我就想問一下你這麼久的火雞還能喫嗎
[00:09:28.000 --> 00:09:34.000]  客戶服務員就跟她說
[00:09:34.000 --> 00:09:43.000]  如果你的冰箱一路23年裏都保持零下以下的溫度
[00:09:43.000 --> 00:09:46.000]  應該OK的
[00:09:46.000 --> 00:09:49.000]  因爲它不會壞
[00:09:51.000 --> 00:09:56.000]  她說不過大概隔了這麼久
[00:09:56.000 --> 00:09:58.000]  都不好意思說多少年了
[00:09:58.000 --> 00:10:01.000]  味道都沒什麼了
[00:10:01.000 --> 00:10:03.000]  都不會好喫
[00:10:03.000 --> 00:10:06.000]  意思就是我想你都可以丟了
[00:10:06.000 --> 00:10:10.000]  這個女人你知道嗎
[00:10:10.000 --> 00:10:12.000]  說了一句真是可圈可點
[00:10:12.000 --> 00:10:13.000]  她說是啊
[00:10:13.000 --> 00:10:15.000]  我就想如果沒有壞的
[00:10:15.000 --> 00:10:17.000]  我就打算捐出去教會
[00:10:22.000 --> 00:10:24.000]  又可笑
[00:10:24.000 --> 00:10:26.000]  想起來就很可悲
[00:10:26.000 --> 00:10:30.000]  不是故意的
[00:10:30.000 --> 00:10:32.000]  有些收奉獻的招待
[00:10:32.000 --> 00:10:34.000]  有時不是故意跟我投訴
[00:10:34.000 --> 00:10:37.000]  她會有點心裏的感覺
[00:10:37.000 --> 00:10:39.000]  她說爲什麼有時候收到那些奉獻
[00:10:39.000 --> 00:10:41.000]  她們數奉獻的時候
[00:10:41.000 --> 00:10:43.000]  有一些一元紙
[00:10:43.000 --> 00:10:45.000]  有幾張一元紙
[00:10:45.000 --> 00:10:47.000]  有時一張兩張
[00:10:47.000 --> 00:10:51.000]  還是皺皺的
[00:10:51.000 --> 00:10:54.000]  爲什麼會有這些奉獻呢
[00:10:54.000 --> 00:10:57.000]  我的心當時就沒什麼特別
[00:10:57.000 --> 00:10:59.000]  因爲其實
[00:10:59.000 --> 00:11:02.000]  神不是看我們奉獻多少
[00:11:02.000 --> 00:11:04.000]  你記不記得一個窮寡婦
[00:11:04.000 --> 00:11:06.000]  她奉獻多少話
[00:11:06.000 --> 00:11:07.000]  兩個小錢
[00:11:07.000 --> 00:11:10.000]  但是她是比所有的財主都大
[00:11:10.000 --> 00:11:13.000]  所以我們不在乎多與少
[00:11:13.000 --> 00:11:14.000]  但是想深一層
[00:11:14.000 --> 00:11:17.000]  又想深一層
[00:11:17.000 --> 00:11:20.000]  我們每個人都照計
[00:11:20.000 --> 00:11:24.000]  沒什麼理由說
[00:11:24.000 --> 00:11:28.000]  會窮到奉獻一元
[00:11:28.000 --> 00:11:31.000]  還是皺皺的一元兩元
[00:11:31.000 --> 00:11:33.000]  除非你真的是那個窮寡婦
[00:11:33.000 --> 00:11:35.000]  我們當中有沒有這些
[00:11:35.000 --> 00:11:40.000]  我心裏當時就有些
[00:11:40.000 --> 00:11:41.000]  我覺得沒什麼
[00:11:41.000 --> 00:11:44.000]  但是想想這個奉獻是她對神的
[00:11:44.000 --> 00:11:47.000]  但想想如果有些人
[00:11:47.000 --> 00:11:49.000]  他們不明白奉獻的意義
[00:11:49.000 --> 00:11:51.000]  情願真的不要奉獻
[00:11:51.000 --> 00:11:52.000]  爲什麼呢
[00:11:52.000 --> 00:11:56.000]  因爲我們不是撞一撞
[00:11:56.000 --> 00:12:00.000]  或者不好意思
[00:12:00.000 --> 00:12:02.000]  或者甚至覺得
[00:12:02.000 --> 00:12:06.000]  有點像剛纔說的施與死
[00:12:06.000 --> 00:12:07.000]  如果是這樣
[00:12:07.000 --> 00:12:09.000]  他不明白奉獻的意義
[00:12:09.000 --> 00:12:10.000]  情願不要奉獻
[00:12:10.000 --> 00:12:11.000]  所以主席做得對
[00:12:11.000 --> 00:12:13.000]  有時在奉獻之前宣佈
[00:12:13.000 --> 00:12:15.000]  如果你不明白奉獻的意義
[00:12:15.000 --> 00:12:17.000]  請你把奉獻獎交給隔離
[00:12:17.000 --> 00:12:18.000]  不需要勉強
[00:12:18.000 --> 00:12:20.000]  這個是真的
[00:12:20.000 --> 00:12:23.000]  因爲原來我們真的來到神面前奉獻
[00:12:23.000 --> 00:12:24.000]  不是施與
[00:12:24.000 --> 00:12:26.000]  更加不是施捨
[00:12:26.000 --> 00:12:30.000]  是覺得不配奉獻
[00:12:30.000 --> 00:12:33.000]  這個纔是正確的態度
[00:12:33.000 --> 00:12:36.000]  我們見到神是一個大富翁
[00:12:36.000 --> 00:12:38.000]  所有的豐富都屬於祂
[00:12:38.000 --> 00:12:40.000]  所以我們只是覺得
[00:12:40.000 --> 00:12:42.000]  我們不配奉獻
[00:12:42.000 --> 00:12:43.000]  藝託生先生
[00:12:43.000 --> 00:12:45.000]  大家知道他是中國教會
[00:12:45.000 --> 00:12:47.000]  一個很重要的領袖
[00:12:47.000 --> 00:12:52.000]  影響20世紀華人的教會
[00:12:52.000 --> 00:12:54.000]  其中一位很重要的影響者
[00:12:54.000 --> 00:12:56.000]  當然他們後來的小羣教會
[00:12:56.000 --> 00:12:57.000]  演變出來的時候
[00:12:57.000 --> 00:12:59.000]  有一點偏離了
[00:12:59.000 --> 00:13:01.000]  但是藝託生先生
[00:13:01.000 --> 00:13:03.000]  他說了一句話非常好
[00:13:03.000 --> 00:13:07.000]  他說奉獻乃是神
[00:13:07.000 --> 00:13:09.000]  高舉我們
[00:13:09.000 --> 00:13:13.000]  不是我們優待了神
[00:13:13.000 --> 00:13:16.000]  這是一個心態的問題
[00:13:16.000 --> 00:13:18.000]  當時大衛爲什麼那麼歡樂呢?
[00:13:18.000 --> 00:13:21.000]  因爲他的心對
[00:13:21.000 --> 00:13:23.000]  他說我算什麼?
[00:13:23.000 --> 00:13:26.000]  我的民算什麼?
[00:13:26.000 --> 00:13:30.000]  所有一切主竟然越南
[00:13:30.000 --> 00:13:33.000]  所以如果我們有些高傲的心
[00:13:33.000 --> 00:13:37.000]  有些不可一世的心
[00:13:37.000 --> 00:13:40.000]  真的快點求主憐憫
[00:13:40.000 --> 00:13:41.000]  讓我們做一次
[00:13:41.000 --> 00:13:42.000]  傳謙卑的心
[00:13:42.000 --> 00:13:43.000]  在神的面前
[00:13:43.000 --> 00:13:44.000]  主啊
[00:13:44.000 --> 00:13:46.000]  我是蒙恩不賠
[00:13:46.000 --> 00:13:48.000]  願意我傳這個心
[00:13:48.000 --> 00:13:50.000]  向禰侍奉
[00:13:50.000 --> 00:13:51.000]  向禰奉獻
[00:13:51.000 --> 00:13:52.000]  第三
[00:13:52.000 --> 00:13:54.000]  我們看到樂意
[00:13:54.000 --> 00:13:56.000]  歡喜快樂的原因
[00:13:56.000 --> 00:13:59.000]  就是覺得原來這些有限的東西
[00:13:59.000 --> 00:14:03.000]  可以換得永恆
[00:14:03.000 --> 00:14:04.000]  第十五節
[00:14:04.000 --> 00:14:05.000]  第十六節
[00:14:05.000 --> 00:14:06.000]  我們一起讀這兩節
[00:14:06.000 --> 00:14:07.000]  請讀
[00:14:07.000 --> 00:14:10.000]  我們在禰面前是客裏
[00:14:10.000 --> 00:14:12.000]  是寄居的
[00:14:12.000 --> 00:14:14.000]  與我們列祖一樣
[00:14:14.000 --> 00:14:19.000]  我們在世的日子如影而不能長存
[00:14:19.000 --> 00:14:20.000]  耶和華
[00:14:20.000 --> 00:14:22.000]  我們的上帝啊
[00:14:22.000 --> 00:14:25.000]  我們預備這許多材料
[00:14:25.000 --> 00:14:28.000]  要爲禰的聖明建造殿宇
[00:14:28.000 --> 00:14:30.000]  都是從禰而來
[00:14:30.000 --> 00:14:33.000]  都是屬乎禰的
[00:14:33.000 --> 00:14:36.000]  原來大衛更加來到思想
[00:14:36.000 --> 00:14:38.000]  原來我們在世
[00:14:38.000 --> 00:14:40.000]  只不過是這麼有限的
[00:14:40.000 --> 00:14:41.000]  是寄居
[00:14:41.000 --> 00:14:42.000]  是客裏
[00:14:42.000 --> 00:14:43.000]  與列祖一樣
[00:14:43.000 --> 00:14:44.000]  請問列祖是誰?
[00:14:44.000 --> 00:14:46.000]  列祖就是去世的那些
[00:14:46.000 --> 00:14:48.000]  在地上
[00:14:48.000 --> 00:14:50.000]  我們見到去世了
[00:14:50.000 --> 00:14:52.000]  再也沒有列祖了
[00:14:52.000 --> 00:14:53.000]  和列祖一樣
[00:14:53.000 --> 00:14:55.000]  就是說人很快就過去了
[00:14:55.000 --> 00:14:56.000]  我們也是
[00:14:56.000 --> 00:14:58.000]  我們在地上是客裏
[00:14:58.000 --> 00:14:59.000]  是寄居的
[00:14:59.000 --> 00:15:02.000]  在世的日子如同什麼?
[00:15:02.000 --> 00:15:04.000]  如同影而
[00:15:04.000 --> 00:15:05.000]  再加多一句
[00:15:05.000 --> 00:15:08.000]  不能長存
[00:15:08.000 --> 00:15:11.000]  所以很明顯這裏說到是有限的
[00:15:11.000 --> 00:15:13.000]  我們有的這些東西都是有限的
[00:15:13.000 --> 00:15:16.000]  很快就不屬於我們會過去的
[00:15:16.000 --> 00:15:18.000]  但寶貴就在這裏了
[00:15:18.000 --> 00:15:19.000]  接着那一節
[00:15:19.000 --> 00:15:20.000]  他說我們的上帝啊
[00:15:20.000 --> 00:15:22.000]  我們預備了這些許多材料
[00:15:22.000 --> 00:15:26.000]  是要爲你的命建造電雨
[00:15:26.000 --> 00:15:27.000]  這就是長存的
[00:15:27.000 --> 00:15:30.000]  他說你的命是直到永永遠遠的
[00:15:30.000 --> 00:15:32.000]  在剛纔所讀的經文裏
[00:15:32.000 --> 00:15:35.000]  他說我們原來這些有限的東西
[00:15:35.000 --> 00:15:37.000]  好像影而很快過去的東西
[00:15:37.000 --> 00:15:42.000]  竟然可以投資在你永恆的電雨裏
[00:15:42.000 --> 00:15:43.000]  哇
[00:15:43.000 --> 00:15:46.000]  這就給他們一個新的觀念了
[00:15:46.000 --> 00:15:48.000]  原來這些有限的東西
[00:15:48.000 --> 00:15:51.000]  可以換得永恆的價值
[00:15:51.000 --> 00:15:54.000]  今天神給我們有限的年日
[00:15:54.000 --> 00:15:55.000]  有限的財物
[00:15:55.000 --> 00:15:59.000]  我們能夠爲神的名
[00:15:59.000 --> 00:16:01.000]  上帝永恆的電
[00:16:01.000 --> 00:16:06.000]  我們看到教會的歷史有二千多年
[00:16:06.000 --> 00:16:11.000]  我們看到過往的人不斷會過去
[00:16:11.000 --> 00:16:13.000]  但是原來教會的歷史
[00:16:13.000 --> 00:16:16.000]  是不斷地來到永存的
[00:16:16.000 --> 00:16:18.000]  如果我們以人的角度來看
[00:16:18.000 --> 00:16:19.000]  教會歷史也是這樣
[00:16:19.000 --> 00:16:21.000]  好像我們教會有52年
[00:16:21.000 --> 00:16:23.000]  我們曾經在這裏奉獻過的
[00:16:23.000 --> 00:16:24.000]  侍奉過的
[00:16:24.000 --> 00:16:26.000]  獻才獻力的
[00:16:26.000 --> 00:16:29.000]  這些到今天仍然有價值
[00:16:29.000 --> 00:16:30.000]  不單止
[00:16:30.000 --> 00:16:31.000]  我再說
[00:16:31.000 --> 00:16:32.000]  不單止物質的價值
[00:16:32.000 --> 00:16:34.000]  不單止有限年日的價值
[00:16:34.000 --> 00:16:37.000]  是永恆永遠的價值
[00:16:37.000 --> 00:16:39.000]  這纔是寶貴
[00:16:39.000 --> 00:16:40.000]  當我們看到這些
[00:16:40.000 --> 00:16:42.000]  在神自己的工作
[00:16:42.000 --> 00:16:44.000]  在神自己的電裏
[00:16:44.000 --> 00:16:46.000]  來到有永遠敬拜的價值
[00:16:46.000 --> 00:16:49.000]  傳福音的價值 拯救人靈魂的價值
[00:16:49.000 --> 00:16:51.000]  神的功
[00:16:51.000 --> 00:16:52.000]  在神的電裏
[00:16:52.000 --> 00:16:55.000]  這些祈禱 獻祭 侍奉
[00:16:55.000 --> 00:16:56.000]  金錢的奉獻
[00:16:56.000 --> 00:16:59.000]  是有永恆的價值
[00:16:59.000 --> 00:17:01.000]  在《保羅寺堂傳》第17章
[00:17:01.000 --> 00:17:02.000]  講得很清楚
[00:17:02.000 --> 00:17:03.000]  宇宙
[00:17:03.000 --> 00:17:05.000]  「創造宇宙和其中萬物的神
[00:17:05.000 --> 00:17:07.000]  既是天地的主
[00:17:07.000 --> 00:17:09.000]  就不住在人手的電
[00:17:09.000 --> 00:17:12.000]  也不同用人手服事
[00:17:12.000 --> 00:17:13.000]  好像缺少什麼
